SNP	gene	beta	t-stat	p-value	FDR
9769	43h-Fluconazole	-1.86337383908986	-0.550335537124731	0.582196130490146	0.929003000894107
4077	58h-Fluconazole	-2.02603927642649	-0.550334574284464	0.582196790551452	0.929003000894107
6984	43h-Fluconazole	-1.87227551165773	-0.550328499356403	0.582200955139145	0.929003000894107
10376	43h-Fluconazole	1.88294489523354	0.550282918159979	0.58223220317822	0.929003000894107
4570	36h-Fluconazole	-1.99534365418888	-0.550255226392786	0.582251187560974	0.929003000894107
5658	36h-Fluconazole	1.9726104641783	0.550232922777676	0.582266478249751	0.929003000894107
10818	36h-Fluconazole	1.967976948026	0.550227597764571	0.5822701289466	0.929003000894107
10005	43h-Fluconazole	-1.98072306642295	-0.550198168307845	0.582290305244893	0.929003000894107
4658	36h-Fluconazole	4.10846390849538	0.550137115381945	0.582332163058871	0.929026586247962
6260	43h-Fluconazole	-2.12057284977697	-0.550101663177788	0.582356469693845	0.929026586247962
5777	36h-Fluconazole	3.11490643362437	0.549998382492153	0.582427283394576	0.929043329924606
8362	36h-Fluconazole	-2.28012236273284	-0.549935569069365	0.582470352959774	0.929043329924606
10196	58h-Fluconazole	2.26762011053678	0.549913246337507	0.582485659447364	0.929043329924606
5228	43h-Fluconazole	-1.86597016486006	-0.549860034298762	0.582522147200832	0.929043329924606
4862	58h-Fluconazole	2.40941038193864	0.549782743888625	0.58257514751323	0.929043329924606
263	58h-Fluconazole	-2.03736552127391	-0.549673149582092	0.582650303422713	0.929043329924606
2775	58h-Fluconazole	3.86925833139128	0.549655929036492	0.582662113077302	0.929043329924606
6335	43h-Fluconazole	1.89277157059176	0.549630659007386	0.582679443178749	0.929043329924606
1027	58h-Fluconazole	-2.0325980163567	-0.549617835134613	0.582688237839934	0.929043329924606
4872	58h-Fluconazole	-2.04600442974383	-0.549535689623269	0.582744575018141	0.929043329924606
6417	58h-Fluconazole	2.0732429352151	0.549517589446128	0.582756988855418	0.929043329924606
33	36h-Fluconazole	1.9689374092514	0.549506021388324	0.582764922764429	0.929043329924606
11628	36h-Fluconazole	1.99865936901289	0.549482006371796	0.58278139353447	0.929043329924606
6035	43h-Fluconazole	-1.87711322249112	-0.549457041471795	0.582798516015449	0.929043329924606
816	43h-Fluconazole	1.87184700739456	0.549389630167483	0.582844752054296	0.929043329924606
740	36h-Fluconazole	-2.28186504045814	-0.549322055449375	0.582891101894994	0.929043329924606
8218	36h-Fluconazole	-2.40199190899298	-0.549309096990509	0.582899990364158	0.929043329924606
3642	58h-Fluconazole	-2.03459504230877	-0.54930782250437	0.582900864563411	0.929043329924606
8313	58h-Fluconazole	-2.04667240118564	-0.549304781083691	0.582902950746035	0.929043329924606
9325	43h-Fluconazole	-1.90349809194984	-0.549302664091625	0.582904402843193	0.929043329924606
3194	58h-Fluconazole	2.00279995310943	0.549299636527569	0.582906479527111	0.929043329924606
10017	58h-Fluconazole	-2.01058761113811	-0.549255759373937	0.582936576381264	0.929050351480797
9351	36h-Fluconazole	-1.97620791694011	-0.548926693104629	0.583162317423228	0.929351478040194
8350	43h-Fluconazole	-2.06664804021787	-0.548855247900435	0.583211334568611	0.929351478040194
10086	58h-Fluconazole	3.86548982781951	0.548813150527002	0.5832402176467	0.929351478040194
1660	43h-Fluconazole	1.9948754238079	0.548784293470284	0.583260016907151	0.929351478040194
3638	43h-Fluconazole	-1.86221389241093	-0.548749452827253	0.583283922014194	0.929351478040194
792	43h-Fluconazole	-1.88348407146683	-0.548733936681654	0.583294568208327	0.929351478040194
10092	43h-Fluconazole	-1.88542967865921	-0.548700429637858	0.583317558924144	0.929351478040194
10289	58h-Fluconazole	2.00300641242619	0.548646598370998	0.583354495904885	0.929351478040194
6318	58h-Fluconazole	2.19263251905471	0.548585469317944	0.583396441674281	0.929351478040194
4125	58h-Fluconazole	-2.00909078006132	-0.548571852447841	0.583405785542418	0.929351478040194
4042	43h-Fluconazole	1.90349538534793	0.548568310706663	0.583408215889344	0.929351478040194
412	58h-Fluconazole	2.44584801781425	0.548500344971061	0.583454854971614	0.929384832414919
10152	43h-Fluconazole	2.62154210031291	0.548415802949153	0.58351287137205	0.929436305975249
5618	43h-Fluconazole	-1.8626789594673	-0.548246585268401	0.583629003965473	0.929580340089827
4178	36h-Fluconazole	-1.96106323266442	-0.548158135678734	0.583689710424862	0.929615444172469
8679	36h-Fluconazole	2.02925380725847	0.548139563384227	0.583702457700904	0.929615444172469
10666	43h-Fluconazole	-2.24724878326791	-0.54805960445957	0.583757339774032	0.929661906940967
5445	43h-Fluconazole	-1.87390356483511	-0.547943319486566	0.583837159554387	0.929684254910995
9678	43h-Fluconazole	-6.67711756069793	-0.54793947140658	0.583839801022219	0.929684254910995
5456	36h-Fluconazole	-1.98269759095456	-0.547926799954056	0.5838484992265	0.929684254910995
4585	43h-Fluconazole	1.85925296259004	0.547881167287058	0.583879823859773	0.929693196707195
9512	43h-Fluconazole	-1.8675508334688	-0.54784255815343	0.583906327786869	0.929694462197461
11996	43h-Fluconazole	1.86326223831751	0.547672727259156	0.584022917887774	0.929795323938624
1964	58h-Fluconazole	2.00208577570898	0.547619318225777	0.584059585807046	0.929795323938624
2772	36h-Fluconazole	-1.96115300110829	-0.547614163290333	0.584063124979686	0.929795323938624
11472	58h-Fluconazole	1.99085782552109	0.547600474722829	0.58407252305154	0.929795323938624
10614	43h-Fluconazole	1.88190243282224	0.547490913554565	0.584147746298832	0.929868182164633
8783	58h-Fluconazole	-1.9897148359841	-0.547435924038287	0.584185503074327	0.929868182164633
7406	58h-Fluconazole	-2.12294618891172	-0.547421462932105	0.584195432514747	0.929868182164633
9607	43h-Fluconazole	-1.87540981794292	-0.547333734152419	0.584255671479823	0.929908623856683
5882	43h-Fluconazole	1.91590883803731	0.547309561103277	0.584272270412248	0.929908623856683
6197	58h-Fluconazole	-2.00894450767362	-0.547127493552183	0.584397297983987	0.930007565490622
814	58h-Fluconazole	1.99236300656989	0.547097231774714	0.584418080251117	0.930007565490622
6662	36h-Fluconazole	3.79167042922267	0.547072538819032	0.58443503838654	0.930007565490622
2619	58h-Fluconazole	2.00474385885692	0.547068302760515	0.584437947565324	0.930007565490622
5759	36h-Fluconazole	1.96620880412468	0.546981937761174	0.584497261536791	0.930007565490622
1130	36h-Fluconazole	1.97297198137615	0.54696500497408	0.584508891007652	0.930007565490622
8670	36h-Fluconazole	2.04397563782607	0.546956894593745	0.584514461270695	0.930007565490622
6507	58h-Fluconazole	2.00369279890404	0.54687919164052	0.584567829427832	0.930039561123175
6823	43h-Fluconazole	1.86904400827567	0.54681602799984	0.584611213326218	0.930039561123175
4235	58h-Fluconazole	-2.01019460826882	-0.546796421712357	0.584624680194754	0.930039561123175
5322	36h-Fluconazole	-1.95305174126582	-0.546777837047396	0.584637445480118	0.930039561123175
10877	36h-Fluconazole	1.96231849414588	0.546733948602613	0.584667591737665	0.930042348943156
4814	43h-Fluconazole	-1.86754068716094	-0.546690565331982	0.584697391710689	0.930042348943156
5558	43h-Fluconazole	-1.90503520974288	-0.546578699788632	0.584774235426605	0.930042348943156
8835	36h-Fluconazole	1.97211343803986	0.546536395539613	0.584803296678663	0.930042348943156
11500	36h-Fluconazole	1.9635617737951	0.546526146782184	0.584810337248107	0.930042348943156
8695	36h-Fluconazole	-1.98667761839891	-0.546509568132487	0.584821726335173	0.930042348943156
4648	36h-Fluconazole	3.47261639196538	0.546476020779931	0.58484477278121	0.930042348943156
8102	36h-Fluconazole	-1.97179589207216	-0.546469948369007	0.584848944466783	0.930042348943156
8652	36h-Fluconazole	2.08894884558497	0.546438328936834	0.584870666924294	0.930042348943156
3032	58h-Fluconazole	-2.12959054029061	-0.546253471766678	0.584997670775462	0.930166370276682
406	43h-Fluconazole	1.86772531702898	0.546249930398235	0.585000103954499	0.930166370276682
697	58h-Fluconazole	-1.98744954591322	-0.546101846490857	0.585101852641411	0.93028724917423
8034	36h-Fluconazole	1.96802591634655	0.545837978285102	0.585283177308884	0.93043837898918
10779	36h-Fluconazole	-1.96633286925945	-0.545817050077771	0.585297559850396	0.93043837898918
11247	43h-Fluconazole	-1.85988330313066	-0.545756482196769	0.585339184985088	0.93043837898918
6801	43h-Fluconazole	3.41867287045932	0.545747735232974	0.585345196429292	0.93043837898918
1193	43h-Fluconazole	1.85215750198334	0.545716168217016	0.585366891436652	0.93043837898918
7693	58h-Fluconazole	-1.98758566551783	-0.545677781275331	0.585393274066212	0.93043837898918
4194	43h-Fluconazole	-2.45352298916997	-0.545677037427911	0.585393785304142	0.93043837898918
7751	58h-Fluconazole	-1.9953127554678	-0.54566072000134	0.585405000139342	0.93043837898918
4288	36h-Fluconazole	-3.08170116703517	-0.545626567931907	0.585428472903623	0.93043837898918
7449	36h-Fluconazole	-1.9651650226946	-0.545573518845323	0.585464934481691	0.9304554346808
2686	36h-Fluconazole	-2.08708340175849	-0.545497065320707	0.585517484202592	0.930498055976011
9662	58h-Fluconazole	-2.17017605020857	-0.54536024469491	0.585611532243223	0.930606619308289
9245	58h-Fluconazole	1.97997581845238	0.545297084853162	0.585654949553033	0.930634718360803
2685	58h-Fluconazole	-2.09010301438053	-0.545123487615207	0.585774291395398	0.930736586852934
2804	43h-Fluconazole	5.13174203356486	0.545059647238481	0.585818182195024	0.930736586852934
2658	36h-Fluconazole	2.02410484906872	0.545052203450074	0.585823299962077	0.930736586852934
9101	43h-Fluconazole	1.86256190816579	0.545006468560074	0.585854744153473	0.930736586852934
6447	43h-Fluconazole	1.87034475875442	0.544999082740926	0.585859822212585	0.930736586852934
5510	58h-Fluconazole	1.9927719948846	0.544979212480242	0.585873483948159	0.930736586852934
3829	58h-Fluconazole	-1.99271122008914	-0.544828248919395	0.585977283306557	0.930857398370023
9863	58h-Fluconazole	-1.97326144748075	-0.544793737026488	0.586001014155566	0.930857398370023
6513	43h-Fluconazole	-1.85088437170011	-0.544742217362741	0.586036440610838	0.930872782454938
11384	58h-Fluconazole	-2.00952811541574	-0.544545129664561	0.586171973164153	0.930978989967947
5976	58h-Fluconazole	-1.99207414226534	-0.544508977930903	0.586196835437139	0.930978989967947
6638	36h-Fluconazole	1.94101135937066	0.544421831061213	0.586256770101967	0.930978989967947
6444	43h-Fluconazole	2.4131480730116	0.544374602589515	0.586289252349913	0.930978989967947
11470	43h-Fluconazole	1.85636868982392	0.544318732039255	0.58632767942494	0.930978989967947
11621	43h-Fluconazole	-1.85585962788865	-0.544305665927733	0.586336666303925	0.930978989967947
1897	36h-Fluconazole	-1.99421004991421	-0.544301985887279	0.586339197449398	0.930978989967947
11510	36h-Fluconazole	1.96745207667732	0.544272774762072	0.586359289149616	0.930978989967947
806	58h-Fluconazole	2.07741212436938	0.544145751604368	0.58644666064791	0.930978989967947
6998	43h-Fluconazole	-1.8453085405586	-0.544128116485906	0.586458791250195	0.930978989967947
8165	43h-Fluconazole	-1.88914791466013	-0.544122997225562	0.586462312638273	0.930978989967947
5506	43h-Fluconazole	1.85633665877578	0.544115941822119	0.586467165858122	0.930978989967947
4253	43h-Fluconazole	1.88968073299822	0.544092860899691	0.586483042726216	0.930978989967947
2838	43h-Fluconazole	-1.85449792192631	-0.544080352265766	0.586491647228723	0.930978989967947
1248	43h-Fluconazole	3.27461890466768	0.544038308720127	0.586520568785463	0.930978989967947
7765	43h-Fluconazole	-1.96346013462413	-0.543940816707777	0.586587635627962	0.930978989967947
5255	43h-Fluconazole	2.77600914538	0.543904179521978	0.586612840052452	0.930978989967947
10158	43h-Fluconazole	2.26001084639003	0.543886750510887	0.586624830456396	0.930978989967947
7096	43h-Fluconazole	-3.9010759254966	-0.543883281965405	0.586627216678868	0.930978989967947
1149	36h-Fluconazole	-1.95153004060797	-0.543867306290491	0.586638207371184	0.930978989967947
11827	43h-Fluconazole	-1.87877886141145	-0.543858970140989	0.586643942381495	0.930978989967947
3247	36h-Fluconazole	1.95023165929823	0.543821079351263	0.586670010388434	0.930979503057159
1730	58h-Fluconazole	2.18191235429293	0.543781686499015	0.586697112350308	0.930981656799852
2669	43h-Fluconazole	1.92457524271845	0.54368434948468	0.586764081915333	0.931026259854038
3568	36h-Fluconazole	3.79000344800148	0.543661659087311	0.586779693814536	0.931026259854038
669	58h-Fluconazole	1.98676146287524	0.543567591435776	0.586844418169417	0.931026259854038
9812	58h-Fluconazole	1.98188403531589	0.543529551412509	0.586870592995572	0.931026259854038
11914	43h-Fluconazole	-1.857917409388	-0.543496067647713	0.586893633169938	0.931026259854038
7078	43h-Fluconazole	1.87356123388582	0.543470637279131	0.586911132083702	0.931026259854038
1883	36h-Fluconazole	-2.03333157896524	-0.543454153762983	0.586922474700067	0.931026259854038
411	58h-Fluconazole	2.03358262401423	0.543435862779447	0.58693506118762	0.931026259854038
8389	58h-Fluconazole	2.00361518882917	0.543345090890603	0.586997525468112	0.931026259854038
2421	58h-Fluconazole	-2.00248520062528	-0.543242400286055	0.587068195277423	0.931026259854038
7395	43h-Fluconazole	-1.88567692989715	-0.543215271294519	0.587086865615537	0.931026259854038
10587	58h-Fluconazole	1.98089785532534	0.543214638018785	0.587087301443064	0.931026259854038
3189	36h-Fluconazole	-1.94896366039317	-0.543197714484481	0.587098948466462	0.931026259854038
5539	36h-Fluconazole	1.94102211099789	0.543193787166562	0.587101651319311	0.931026259854038
10709	43h-Fluconazole	2.73372506631096	0.543179606755195	0.587111410588781	0.931026259854038
11035	36h-Fluconazole	1.94656366957327	0.54313324394875	0.587143319011895	0.931036031664466
4177	36h-Fluconazole	-1.94376398210291	-0.543091882161992	0.587171786245762	0.931040346146594
4200	43h-Fluconazole	-2.04853481080822	-0.542975334474609	0.587252003588469	0.931052974648806
11625	36h-Fluconazole	2.09240310943168	0.542963090104439	0.587260431427985	0.931052974648806
11398	36h-Fluconazole	1.98290866504478	0.542956162131457	0.58726519999899	0.931052974648806
3948	36h-Fluconazole	-1.9594948337242	-0.542925881907993	0.58728604229376	0.931052974648806
2962	58h-Fluconazole	3.95596819708567	0.542876874205519	0.587319775696709	0.931052974648806
6819	43h-Fluconazole	1.85815704016647	0.542790464670058	0.587379256038377	0.931052974648806
6364	58h-Fluconazole	1.98067294678314	0.542782475109719	0.587384755824475	0.931052974648806
2767	58h-Fluconazole	7.95974083438685	0.542781068144895	0.587385724341515	0.931052974648806
11689	58h-Fluconazole	-1.99881187803011	-0.542715282342906	0.587431010358355	0.931083944623222
2815	43h-Fluconazole	3.75643675122189	0.542555573748218	0.587540958230223	0.931193198301251
5260	43h-Fluconazole	-1.93359524165475	-0.542540347513228	0.587551440894852	0.931193198301251
3937	36h-Fluconazole	-1.96811889667161	-0.542243360605798	0.58775592203897	0.931435734792302
9038	58h-Fluconazole	-1.98386580187418	-0.542224849172336	0.587768668604716	0.931435734792302
824	43h-Fluconazole	1.84629853763226	0.54220585871943	0.587781745145742	0.931435734792302
4469	43h-Fluconazole	-1.84983054550409	-0.542126694154339	0.587836258129264	0.93144303089273
8953	43h-Fluconazole	1.84568646160754	0.542120763362931	0.58784034218627	0.93144303089273
4152	43h-Fluconazole	-1.88101004072491	-0.542086593790226	0.587863872266994	0.93144303089273
5905	36h-Fluconazole	-2.79946866584178	-0.542049553956447	0.587889379378786	0.93144303089273
830	36h-Fluconazole	1.93644094039538	0.54195926667547	0.587951556960453	0.931451292629075
518	36h-Fluconazole	-1.94047041942931	-0.541705939697157	0.588126030332376	0.931451292629075
7586	43h-Fluconazole	1.95814873417722	0.541635514645252	0.588174538290904	0.931451292629075
2885	43h-Fluconazole	-1.85405311902053	-0.541634903983468	0.588174958915752	0.931451292629075
11756	36h-Fluconazole	-1.93980612883051	-0.541614217587378	0.588189207821854	0.931451292629075
3057	58h-Fluconazole	-2.01891722450713	-0.541607467124372	0.588193857613351	0.931451292629075
2767	36h-Fluconazole	-7.8200379266751	-0.541597399626321	0.588200792245853	0.931451292629075
7035	58h-Fluconazole	-2.01393950503975	-0.541573317427027	0.588217380552739	0.931451292629075
11502	58h-Fluconazole	1.96225330401067	0.541509622758254	0.588261255774796	0.931451292629075
5906	43h-Fluconazole	-3.5722033575809	-0.541466098914966	0.58829123746396	0.931451292629075
8033	58h-Fluconazole	-7.99747228495174	-0.541326171134913	0.588387632436828	0.931451292629075
4174	58h-Fluconazole	-2.12668963064057	-0.54129657831297	0.588408019598295	0.931451292629075
1272	58h-Fluconazole	1.98612554463752	0.541282269903726	0.588417877100846	0.931451292629075
1118	43h-Fluconazole	-1.83927474486884	-0.541272117415382	0.588424871508189	0.931451292629075
4459	36h-Fluconazole	-2.15326327348682	-0.541207363402985	0.588469483736406	0.931451292629075
1898	36h-Fluconazole	-1.99126105041427	-0.541204006583036	0.588471796457642	0.931451292629075
4238	36h-Fluconazole	1.97874587790492	0.541197631239683	0.58847618883824	0.931451292629075
656	43h-Fluconazole	1.89428676314872	0.541181253757461	0.588487472399666	0.931451292629075
9843	58h-Fluconazole	2.07512647379898	0.541178767974238	0.588489185033547	0.931451292629075
1761	58h-Fluconazole	1.99893891077547	0.541178688776048	0.588489239598884	0.931451292629075
23	43h-Fluconazole	3.67723616373688	0.54113114736796	0.588521994720823	0.931451292629075
8849	36h-Fluconazole	1.96876101314071	0.541095652255747	0.588546450724821	0.931451292629075
10475	58h-Fluconazole	-2.01120617609723	-0.541089597208252	0.588550622677584	0.931451292629075
11825	43h-Fluconazole	-1.86605220909556	-0.541087387707805	0.588552145035934	0.931451292629075
5593	36h-Fluconazole	1.93304992589095	0.541073433918236	0.588561759318225	0.931451292629075
7695	36h-Fluconazole	1.96672601058256	0.5410613615625	0.588570077334856	0.931451292629075
10265	58h-Fluconazole	-2.0188298418453	-0.540960612822779	0.588639496701191	0.931451292629075
4416	58h-Fluconazole	-1.99777294909186	-0.54083777738297	0.588724139689537	0.931451292629075
9513	36h-Fluconazole	-2.0165767076956	-0.540779347635675	0.588764404217555	0.931451292629075
5386	43h-Fluconazole	-1.85053586997356	-0.540774790721116	0.588767544486843	0.931451292629075
538	58h-Fluconazole	1.98892992011504	0.54072621137145	0.588801022058306	0.931451292629075
7726	43h-Fluconazole	1.87278261206362	0.54068131648306	0.588831961332952	0.931451292629075
5313	58h-Fluconazole	-1.9777572274162	-0.540636533367132	0.588862824328382	0.931451292629075
1575	58h-Fluconazole	1.98846076768371	0.540633681395839	0.588864789835008	0.931451292629075
2497	43h-Fluconazole	1.87516751530297	0.540585572242896	0.588897945905874	0.931451292629075
2061	58h-Fluconazole	1.97642505817165	0.540568735356964	0.588909549826437	0.931451292629075
2545	58h-Fluconazole	1.97083052023556	0.54056159008665	0.588914474352697	0.931451292629075
2759	58h-Fluconazole	-2.12496944889901	-0.54051464165045	0.588946831727439	0.931451292629075
5635	36h-Fluconazole	1.93465340454624	0.540358999299032	0.589054108011748	0.931451292629075
1938	58h-Fluconazole	1.97950653453722	0.540307556290831	0.589089567022152	0.931451292629075
2766	36h-Fluconazole	-7.60684407904226	-0.540299968156825	0.58909479750975	0.931451292629075
7437	58h-Fluconazole	-1.97210438840463	-0.540281396610232	0.589107598935101	0.931451292629075
11636	58h-Fluconazole	-2.45439928807749	-0.540270074316693	0.589115403490636	0.931451292629075
6461	58h-Fluconazole	1.96499238994585	0.54023711385305	0.589138123697206	0.931451292629075
10689	36h-Fluconazole	2.26867493847482	0.540198426069508	0.589164792358955	0.931451292629075
3842	43h-Fluconazole	-1.93619185041819	-0.540193050212313	0.589168498144384	0.931451292629075
2765	58h-Fluconazole	4.52690030226449	0.540131958917848	0.589210611483218	0.931451292629075
6404	36h-Fluconazole	-1.97326331330294	-0.540104564524596	0.589229496284437	0.931451292629075
6782	43h-Fluconazole	1.82840447745892	0.540089870426157	0.589239626031849	0.931451292629075
6316	36h-Fluconazole	2.15220468642117	0.540076026154738	0.589249170003164	0.931451292629075
9910	43h-Fluconazole	3.55874874026904	0.53999446470202	0.589305398330973	0.931451292629075
5917	43h-Fluconazole	2.15432086537236	0.539913101463021	0.589361492479583	0.931451292629075
7491	58h-Fluconazole	-2.38628314315639	-0.539896032646153	0.58937326052398	0.931451292629075
883	58h-Fluconazole	2.56184628157612	0.539784836220061	0.589449927221182	0.931451292629075
7489	43h-Fluconazole	-2.05631701210793	-0.539783686648517	0.58945071984133	0.931451292629075
6049	43h-Fluconazole	1.83329964501174	0.539744573702076	0.589477688190214	0.931451292629075
11888	36h-Fluconazole	1.95116055691515	0.539720274465787	0.589494442783335	0.931451292629075
3764	36h-Fluconazole	-2.00708912631602	-0.53968701610605	0.589517375147925	0.931451292629075
594	58h-Fluconazole	1.99018764884914	0.539675881855754	0.589525052548429	0.931451292629075
3849	43h-Fluconazole	-1.82817243367534	-0.539649791556708	0.589543042775248	0.931451292629075
6371	43h-Fluconazole	-1.86956048799507	-0.539639084603088	0.589550425689392	0.931451292629075
8429	58h-Fluconazole	-7.09787984247644	-0.539483515790507	0.589657702024507	0.931451292629075
11189	58h-Fluconazole	1.96514145158724	0.539448016148631	0.589682182946035	0.931451292629075
874	43h-Fluconazole	-2.84203407487062	-0.539428163898436	0.58969587346836	0.931451292629075
1698	36h-Fluconazole	1.92876980942479	0.539396737954923	0.589717545748886	0.931451292629075
2689	36h-Fluconazole	-2.04519073732233	-0.539341766106599	0.58975545688097	0.931451292629075
192	43h-Fluconazole	1.88472941002514	0.53928847590685	0.589792209343967	0.931451292629075
2989	43h-Fluconazole	2.09334750246288	0.539249196980638	0.589819299378254	0.931451292629075
7335	43h-Fluconazole	-2.05199603772923	-0.539213908401201	0.589843637825129	0.931451292629075
9406	36h-Fluconazole	-1.93465441601224	-0.539212978734843	0.589844279020007	0.931451292629075
2038	36h-Fluconazole	1.94819450898926	0.539179566225407	0.589867323984658	0.931451292629075
10306	36h-Fluconazole	-2.00907743671139	-0.539154810469117	0.589884398562119	0.931451292629075
5160	58h-Fluconazole	1.95386263608987	0.53911628809206	0.589910968727476	0.931451292629075
6707	36h-Fluconazole	1.92491711592016	0.539016628187722	0.589979710041786	0.931451292629075
4576	36h-Fluconazole	1.94031678699155	0.538995429566872	0.589994332457548	0.931451292629075
725	58h-Fluconazole	1.9587668488726	0.538969181225718	0.590012438308443	0.931451292629075
1091	43h-Fluconazole	-1.82732004998268	-0.538916694932836	0.590048643612354	0.931451292629075
9663	43h-Fluconazole	-1.84351531725565	-0.538854442043658	0.5900915872911	0.931451292629075
9635	36h-Fluconazole	-1.92960271962183	-0.538800436727451	0.590128842744957	0.931451292629075
2350	36h-Fluconazole	5.757729602438	0.53874552025003	0.590166727873816	0.931451292629075
3682	58h-Fluconazole	-1.97582584055063	-0.538684262542311	0.590208988938824	0.931451292629075
994	58h-Fluconazole	6.07999955066951	0.538682552591019	0.590210168636723	0.931451292629075
552	43h-Fluconazole	1.83377334422834	0.538577038066734	0.590282965364985	0.931451292629075
9796	43h-Fluconazole	-1.83977668658495	-0.538545631635407	0.590304634133506	0.931451292629075
6078	58h-Fluconazole	1.95363316900166	0.538513122874255	0.590327063837288	0.931451292629075
9382	43h-Fluconazole	1.82509702013182	0.538483799220874	0.590347296285185	0.931451292629075
1117	36h-Fluconazole	-1.95828307261924	-0.538465980971516	0.590359590502953	0.931451292629075
7498	36h-Fluconazole	2.19303291674001	0.53846242102206	0.590362046807444	0.931451292629075
6970	43h-Fluconazole	-1.83511924803701	-0.538450740329564	0.59037010631941	0.931451292629075
9409	58h-Fluconazole	-1.97123457665579	-0.53843905585031	0.590378168494931	0.931451292629075
5446	43h-Fluconazole	-1.84426497329242	-0.538377899738618	0.590420366437218	0.931451292629075
11527	36h-Fluconazole	-2.15417762515983	-0.538373635491152	0.590423308835524	0.931451292629075
11018	58h-Fluconazole	1.95668632822691	0.538369804518127	0.590425952273365	0.931451292629075
8293	36h-Fluconazole	-1.93210772575745	-0.538286625840918	0.590483348348569	0.931451292629075
653	58h-Fluconazole	2.02832956432237	0.538257756134385	0.590503270014872	0.931451292629075
8690	36h-Fluconazole	-1.97183068789958	-0.538252657551903	0.590506788346028	0.931451292629075
8311	43h-Fluconazole	-1.87117410387711	-0.538252041557745	0.590507213420013	0.931451292629075
411	36h-Fluconazole	-1.98314509623142	-0.538247589438223	0.590510285661439	0.931451292629075
3708	36h-Fluconazole	-1.95957150952268	-0.538237131056148	0.590517502629335	0.931451292629075
3231	43h-Fluconazole	3.54143553048667	0.538070477443647	0.590632510010167	0.931451292629075
5282	43h-Fluconazole	-1.82769777138348	-0.538068172621975	0.590634100636123	0.931451292629075
11676	43h-Fluconazole	-1.95776188826848	-0.538066063044682	0.590635556519859	0.931451292629075
7548	58h-Fluconazole	2.07552505451959	0.538045961246478	0.59064942946784	0.931451292629075
7279	58h-Fluconazole	-1.98162057605489	-0.538016940907454	0.590669457674929	0.931451292629075
9326	58h-Fluconazole	-1.98598825375541	-0.538009482309819	0.590674605230398	0.931451292629075
11731	43h-Fluconazole	-1.83162606645712	-0.537989857005402	0.590688149744327	0.931451292629075
11902	58h-Fluconazole	1.98029755100903	0.537973208818221	0.590699639696277	0.931451292629075
9189	43h-Fluconazole	-1.82988769859954	-0.537936395074701	0.59072504752153	0.931451292629075
5483	43h-Fluconazole	1.83452059873532	0.537931083026609	0.590728713791433	0.931451292629075
108	58h-Fluconazole	-1.9878291374992	-0.53792140817707	0.590735391207024	0.931451292629075
7449	43h-Fluconazole	-1.83974458834609	-0.537894877095845	0.590753702683697	0.931451292629075
9491	43h-Fluconazole	-1.8406076616877	-0.537808367736965	0.590813412360912	0.931453638476735
5552	43h-Fluconazole	-1.90468056512837	-0.537790322265814	0.590825867886947	0.931453638476735
1559	58h-Fluconazole	1.96657042100728	0.537780766090274	0.590832463895231	0.931453638476735
8536	36h-Fluconazole	2.0356223922114	0.537650831004144	0.59092215302509	0.931486420578837
10828	36h-Fluconazole	1.91886864741942	0.537638510502615	0.590930657712948	0.931486420578837
10951	43h-Fluconazole	3.53807022656078	0.537514390240675	0.591016339519128	0.931486420578837
7422	43h-Fluconazole	-2.32440054333131	-0.537509697560145	0.591019579048815	0.931486420578837
412	43h-Fluconazole	2.24073168165799	0.537482602756499	0.591038283746586	0.931486420578837
2894	58h-Fluconazole	-2.00502617801047	-0.537481052684191	0.591039353835808	0.931486420578837
1813	58h-Fluconazole	-3.88329466784504	-0.537477526679411	0.591041788009264	0.931486420578837
2026	36h-Fluconazole	1.93051633604916	0.537437831497386	0.591069191852256	0.931486420578837
11344	43h-Fluconazole	3.70861349854405	0.537366842873471	0.591118200797444	0.931486420578837
6341	36h-Fluconazole	-1.95778341486984	-0.537235474700091	0.591208899356066	0.931486420578837
11848	43h-Fluconazole	1.85289394855843	0.53721877571913	0.591220429042039	0.931486420578837
4767	36h-Fluconazole	-1.92886179974061	-0.537205678263343	0.59122947215443	0.931486420578837
9838	36h-Fluconazole	2.27532418503597	0.537174370726817	0.59125108863896	0.931486420578837
5502	43h-Fluconazole	1.82568676014845	0.537167179339003	0.591256054029058	0.931486420578837
466	43h-Fluconazole	-1.8429724684356	-0.537166562929853	0.59125647963791	0.931486420578837
8749	43h-Fluconazole	-1.82509364866376	-0.537123014499659	0.591286548655175	0.931486420578837
11843	43h-Fluconazole	1.83775926700161	0.537116341808369	0.591291156030839	0.931486420578837
11554	58h-Fluconazole	3.17922035783813	0.537048589765398	0.591337938557315	0.931519538861718
5415	36h-Fluconazole	-3.7364647437403	-0.536978180517612	0.591386557678381	0.931555547273843
9109	43h-Fluconazole	1.81803012731939	0.536932087603989	0.591418386836638	0.931565106053947
1940	58h-Fluconazole	1.97954055836448	0.536815473769018	0.591498917272803	0.931629861576212
801	43h-Fluconazole	1.8472774779037	0.536797944118342	0.591511023222992	0.931629861576212
881	58h-Fluconazole	2.39889484857593	0.536756820463249	0.59153942360423	0.931634015782247
10831	36h-Fluconazole	1.92142125879279	0.536652247348272	0.591611645602131	0.931648109114033
