locus_id,name,sgd_id,genome_annotations,chrom,start,end,description,genome_version
YHR005C-A,TIM10,SGDID:S000003530,Verified ORF,CHR_8,115620,115901,"""Essential protein of the mitochondrial intermembrane space; forms a complex with Tim9p (TIM10 complex) that delivers hydrophobic proteins to the TIM22 complex for insertion into the inner membrane""",Genome Release 64-3-1
YHR006W,STP2,SGDID:S000001048,Verified ORF,CHR_8,117814,119439,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR007C,ERG11,SGDID:S000001049,Verified ORF,CHR_8,120091,121683,"""Lanosterol 14-alpha-demethylase; catalyzes C-14 demethylation of lanosterol to form 4,4''-dimethyl cholesta-8,14,24-triene-3-beta-ol in ergosterol biosynthesis pathway; transcriptionally down-regulated when ergosterol is in excess; member of cytochrome P450 family; associated and coordinately regulated with the P450 reductase Ncp1p; human CYP51A1 functionally complements the lethality of the erg11 null mutation""",Genome Release 64-3-1
YHR007C-A,YHR007C-A,SGDID:S000028830,Uncharacterized ORF,CHR_8,122550,122765,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry; SWAT-GFP fusion protein localizes to the nucleus""",Genome Release 64-3-1
YHR008C,SOD2,SGDID:S000001050,Verified ORF,CHR_8,122889,123590,"""Mitochondrial manganese superoxide dismutase; protects cells against oxygen toxicity and oxidative stress; human mitochondrial SOD2 can complement a yeast null mutant and human cytoplasmic SOD1 can also complement when targeted to the mitochondrial matrix""",Genome Release 64-3-1
YHR009C,TDA3,SGDID:S000001051,Verified ORF,CHR_8,124109,125680,"""Putative oxidoreductase involved in late endosome to Golgi transport; physical and genetical interactions with Btn2p; null mutant is viable ; has extended S phase ; and sensitive to expression of top1-T722A allele; similar to human FOXRED1""",Genome Release 64-3-1
YHR010W,RPL27A,SGDID:S000001052,Verified ORF,CHR_8,126521,126551,"""Ribosomal 60S subunit protein L27A; homologous to mammalian ribosomal protein L27 ; no bacterial homolog; RPL27A has a paralog ; RPL27B ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR011W,DIA4,SGDID:S000001053,Verified ORF,CHR_8,127780,129120,"""Probable mitochondrial seryl-tRNA synthetase; mutant displays increased invasive and pseudohyphal growth""",Genome Release 64-3-1
YHR012W,VPS29,SGDID:S000001054,Verified ORF,CHR_8,129481,129528,"""Subunit of the membrane-associated retromer complex; endosomal protein; essential for endosome-to-Golgi retrograde transport; forms a subcomplex with Vps35p and Vps26p that selects cargo proteins for endosome-to-Golgi retrieval""",Genome Release 64-3-1
YHR013C,ARD1,SGDID:S000001055,Verified ORF,CHR_8,130730,131446,"""Subunit of protein N-terminal acetyltransferase NatA; NatA comprises Nat1p ; Ard1p ; Nat5p; acetylates many proteins to influence telomeric silencing ; cell cycle ; heat-shock resistance ; mating ; sporulation ; early stages of mitophagy; protein abundance increases under DNA replication stress; mutations in human homolog X-linked NAA10 lead to Ogden syndrome (S37P) and intellectual disability (R116W); expression of human NAA10 and NAA15 can complement ard1 nat1 double mutant""",Genome Release 64-3-1
YHR014W,SPO13,SGDID:S000001056,Verified ORF,CHR_8,132047,132922,"""Meiotic regulator; involved in maintaining sister chromatid cohesion during meiosis I as well as promoting proper attachment of kinetochores to the spindle during meiosis I and meiosis II; anaphase-promoting complex (APC) substrate that is degraded during anaphase I; expressed only in meiotic cells""",Genome Release 64-3-1
YHR015W,MIP6,SGDID:S000001057,Verified ORF,CHR_8,134554,136533,"""Putative RNA-binding protein; interacts with Mex67p ; which is a component of the nuclear pore involved in nuclear mRNA export; MIP6 has a paralog ; PES4 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR016C,YSC84,SGDID:S000001058,Verified ORF,CHR_8,136881,138240,"""Actin-binding protein; involved in bundling of actin filaments and endocytosis of actin cortical patches; activity stimulated by Las17p; contains SH3 domain similar to Rvs167p; YSC84 has a paralog ; LSB3 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR017W,YSC83,SGDID:S000001059,Verified ORF,CHR_8,138694,139851,"""Non-essential mitochondrial protein of unknown function; mRNA induced during meiosis ; peaking between mid to late prophase of meiosis I; similar to S. douglasii YSD83""",Genome Release 64-3-1
YHR018C,ARG4,SGDID:S000001060,Verified ORF,CHR_8,140011,141402,"""Argininosuccinate lyase; catalyzes the final step in the arginine biosynthesis pathway""",Genome Release 64-3-1
YHR019C,DED81,SGDID:S000001061,Verified ORF,CHR_8,141894,143558,"""Cytosolic asparaginyl-tRNA synthetase; required for protein synthesis ; catalyzes the specific attachment of asparagine to its cognate tRNA""",Genome Release 64-3-1
YHR020W,YHR020W,SGDID:S000001062,Verified ORF,CHR_8,143996,146062,"""Prolyl-tRNA synthetase; N-terminal domain shows weak homology to prokaryotic posttransfer editing domain ; but does not possess posttransfer editing activity; may interact with ribosomes ; based on co-purification experiments""",Genome Release 64-3-1
YHR021C,RPS27B,SGDID:S000001063,Verified ORF,CHR_8,147871,148116,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S27 ; no bacterial homolog; RPS27B has a paralog ; RPS27A ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR021W-A,ECM12,SGDID:S000003531,Uncharacterized ORF,CHR_8,149225,149680,"""Putative protein of unknown function; may contribute to cell wall biosynthesis ; mutants display zymolyase hypersensitivity""",Genome Release 64-3-1
YHR022C,YHR022C,SGDID:S000001064,Uncharacterized ORF,CHR_8,149575,150345,"""Putative protein of unknown function; YHR022C is not an essential gene""",Genome Release 64-3-1
YHR022C-A,YHR022C-A,SGDID:S000028645,Uncharacterized ORF,CHR_8,151217,151306,"""Putative protein of unknown function; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Genome Release 64-3-1
YHR023W,MYO1,SGDID:S000001065,Verified ORF,CHR_8,151666,157452,"""Type II myosin heavy chain; required for wild-type cytokinesis and cell separation; localizes to the actomyosin ring; binds to myosin light chains Mlc1p and Mlc2p through its IQ1 and IQ2 motifs respectively""",Genome Release 64-3-1
YHR024C,MAS2,SGDID:S000001066,Verified ORF,CHR_8,157744,159192,"""Alpha subunit of the mitochondrial processing protease (MPP); essential processing enzyme that cleaves the N-terminal targeting sequences from mitochondrially imported proteins""",Genome Release 64-3-1
YHR025W,THR1,SGDID:S000001067,Verified ORF,CHR_8,159438,160511,"""Homoserine kinase; conserved protein required for threonine biosynthesis; long-lived protein that is preferentially retained in mother cells and forms cytoplasmic filaments; expression is regulated by the GCN4-mediated general amino acid control pathway""",Genome Release 64-3-1
YHR026W,VMA16,SGDID:S000001068,Verified ORF,CHR_8,160844,161485,"""Subunit c'' of the vacuolar ATPase; v-ATPase functions in acidification of the vacuole; one of three proteolipid subunits of the V0 domain""",Genome Release 64-3-1
YHR027C,RPN1,SGDID:S000001069,Verified ORF,CHR_8,161730,164711,"""Non-ATPase base subunit of the 19S RP of the 26S proteasome; may participate in the recognition of several ligands of the proteasome; contains a leucine-rich repeat (LRR) domain ; a site for protein-protein interactions; RP is the acronym for regulatory particle""",Genome Release 64-3-1
YHR028C,DAP2,SGDID:S000001070,Verified ORF,CHR_8,164978,167434,"""Dipeptidyl aminopeptidase; synthesized as a glycosylated precursor; localizes to the vacuolar membrane; similar to Ste13p""",Genome Release 64-3-1
YHR028W-A,YHR028W-A,SGDID:S000028776,Dubious ORF,CHR_8,167352,167672,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps ORF DAP2/YHR028C""",Genome Release 64-3-1
YHR029C,YHI9,SGDID:S000001071,Verified ORF,CHR_8,167677,168561,"""Protein of unknown function; null mutant is defective in unfolded protein response; possibly involved in a membrane regulation metabolic pathway; member of the PhzF superfamily ; though most likely not involved in phenazine production""",Genome Release 64-3-1
YHR030C,SLT2,SGDID:S000001072,Verified ORF,CHR_8,168890,170344,"""Serine/threonine MAP kinase; coordinates expression of all 19S regulatory particle assembly-chaperones (RACs) to control proteasome abundance; involved in regulating maintenance of cell wall integrity ; cell cycle progression ; nuclear mRNA retention in heat shock ; septum assembly; required for mitophagy ; pexophagy; affects recruitment of mitochondria to phagophore assembly site; plays role in adaptive response of cells to cold; regulated by the PKC1-mediated signaling pathway""",Genome Release 64-3-1
YHR031C,RRM3,SGDID:S000001073,Verified ORF,CHR_8,170799,172970,"""DNA helicase involved in rDNA replication and Ty1 transposition; binds to and suppresses DNA damage at G4 motifs in vivo; relieves replication fork pauses at telomeric regions; structurally and functionally related to Pif1p""",Genome Release 64-3-1
YHR032W,ERC1,SGDID:S000001074,Verified ORF,CHR_8,173344,175089,"""Member of the multi-drug and toxin extrusion (MATE) family; the MATE family is part of the multidrug/oligosaccharidyl-lipid/polysaccharide (MOP) exporter superfamily; overproduction confers ethionine resistance and accumulation of S-adenosylmethionine""",Genome Release 64-3-1
YHR032W-A,YHR032W-A,SGDID:S000028831,Dubious ORF,CHR_8,175195,175374,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the dubious ORF YHR032C-A""",Genome Release 64-3-1
YHR032C-A,YHR032C-A,SGDID:S000028646,Dubious ORF,CHR_8,175275,175394,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the dubious ORF YHR032W-A""",Genome Release 64-3-1
YHR033W,YHR033W,SGDID:S000001075,Uncharacterized ORF,CHR_8,175548,176819,"""Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm; YHR033W has a paralog ; PRO1 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR034C,PIH1,SGDID:S000001076,Verified ORF,CHR_8,176965,177999,"""Component of the conserved R2TP complex (Rvb1-Rvb2-Tah1-Pih1); R2TP complex interacts with Hsp90 (Hsp82p and Hsc82p) to mediate assembly large protein complexes such as box C/D snoRNPs and RNA polymerase II""",Genome Release 64-3-1
YHR035W,NEL1,SGDID:S000001077,Verified ORF,CHR_8,178219,180111,"""Activator of Sar1p GTPase activity; paralog of Sec23 but does not associate with the COPII components; not an essential gene""",Genome Release 64-3-1
YHR036W,BRL1,SGDID:S000001078,Verified ORF,CHR_8,180345,181760,"""Essential nuclear envelope/ER integral membrane protein; interacts and functions with Apq12p and Brr6p in lipid homeostasis; mutants are defective in nuclear pore complex biogenesis ; mRNA nuclear export and are sensitive to sterol biosynthesis inhibitors and membrane fluidizing agents; identified as a dosage suppressor of a temperature sensitive mutation in the major karyopherin ; CRM1; homologous to Brr6p""",Genome Release 64-3-1
YHR037W,PUT2,SGDID:S000001079,Verified ORF,CHR_8,181977,183704,"""Delta-1-pyrroline-5-carboxylate dehydrogenase; nuclear-encoded mitochondrial protein involved in utilization of proline as sole nitrogen source; deficiency of human homolog ALDH4A1 causes type II hyperprolinemia (HPII) ; an autosomal recessive inborn error of metabolism; human homolog ALDH4A1 can complement yeast null mutant""",Genome Release 64-3-1
YHR038W,RRF1,SGDID:S000001080,Verified ORF,CHR_8,184066,184758,"""Mitochondrial ribosome recycling factor; essential for mitochondrial protein synthesis and for the maintenance of the respiratory function of mitochondria""",Genome Release 64-3-1
YHR039C,MSC7,SGDID:S000001081,Verified ORF,CHR_8,184875,186809,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; msc7 mutants are defective in directing meiotic recombination events to homologous chromatids""",Genome Release 64-3-1
YHR039C-A,VMA10,SGDID:S000002100,Verified ORF,CHR_8,187173,187514,"""Subunit G of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; involved in vacuolar acidification; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits""",Genome Release 64-3-1
YHR040W,BCD1,SGDID:S000001082,Verified ORF,CHR_8,187924,189024,"""Essential protein required for the accumulation of box C/D snoRNA""",Genome Release 64-3-1
YHR041C,SRB2,SGDID:S000001083,Verified ORF,CHR_8,189131,189749,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; general transcription factor involved in telomere maintenance""",Genome Release 64-3-1
YHR042W,NCP1,SGDID:S000001084,Verified ORF,CHR_8,190543,192618,"""NADP-cytochrome P450 reductase; involved in ergosterol biosynthesis; associated and coordinately regulated with Erg11p""",Genome Release 64-3-1
YHR043C,DOG2,SGDID:S000001085,Verified ORF,CHR_8,192805,193545,"""2-deoxyglucose-6-phosphate phosphatase; member of a family of low molecular weight phosphatases ; induced by oxidative and osmotic stress ; confers 2-deoxyglucose resistance when overexpressed; DOG2 has a paralog ; DOG1 ; that arose from a single-locus duplication; the last half of DOG1 and DOG2 are subject to gene conversions among S. cerevisiae ; S. paradoxus ; and S. mikatae""",Genome Release 64-3-1
YHR044C,DOG1,SGDID:S000001086,Verified ORF,CHR_8,194068,194808,"""2-deoxyglucose-6-phosphate phosphatase; member of a family of low molecular weight phosphatases; confers 2-deoxyglucose resistance when overexpressed; DOG1 has a paralog ; DOG2 ; that arose from a single-locus duplication; the last half of DOG1 and DOG2 are subject to gene conversions among S. cerevisiae ; S. paradoxus ; and S. mikatae""",Genome Release 64-3-1
YHR045W,YHR045W,SGDID:S000001087,Uncharacterized ORF,CHR_8,195551,197233,"""Putative protein of unknown function; possible role in iron metabolism and/or amino acid and carbohydrate metabolism; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum""",Genome Release 64-3-1
YHR046C,INM1,SGDID:S000001088,Verified ORF,CHR_8,197398,198285,"""Inositol monophosphatase; involved in biosynthesis of inositol and in phosphoinositide second messenger signaling; INM1 expression increases in the presence of inositol and decreases upon exposure to antibipolar drugs lithium and valproate""",Genome Release 64-3-1
YHR047C,AAP1,SGDID:S000001089,Verified ORF,CHR_8,198740,201310,"""Arginine/alanine amino peptidase; overproduction stimulates glycogen accumulation; AAP1 has a paralog ; APE2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR048W,YHK8,SGDID:S000001090,Uncharacterized ORF,CHR_8,204607,206151,"""Presumed antiporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; expression of gene is up-regulated in cells exhibiting reduced susceptibility to azoles""",Genome Release 64-3-1
YHR049W,FSH1,SGDID:S000001091,Verified ORF,CHR_8,206462,207193,"""Lysophospholipase; hydrolyzes lysophosphatidylserine to release free fatty acid; involved in regulated cell death; localizes to both the nucleus and cytoplasm; contains a catalytic triad of Ser-His-Asp that is part of an alpha/beta hydrolase fold and a lipase motif (GXSXG); sequence similarity to Fsh2p and Fsh3p and the human candidate tumor suppressor and serine hydrolase ; OVCA2""",Genome Release 64-3-1
YHR049C-A,YHR049C-A,SGDID:S000003532,Dubious ORF,CHR_8,207234,207530,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Genome Release 64-3-1
YHR050W,SMF2,SGDID:S000001092,Verified ORF,CHR_8,207654,209303,"""Divalent metal ion transporter involved in manganese homeostasis; has broad specificity for di-valent and tri-valent metals; post-translationally regulated by levels of metal ions; member of the Nramp family of metal transport proteins""",Genome Release 64-3-1
YHR050W-A,YHR050W-A,SGDID:S000028832,Uncharacterized ORF,CHR_8,209475,209645,"""Protein of unknown function; identified by expression profiling and mass spectrometry""",Genome Release 64-3-1
YHR051W,COX6,SGDID:S000001093,Verified ORF,CHR_8,209705,210151,"""Subunit VI of cytochrome c oxidase (Complex IV); Complex IV is the terminal member of the mitochondrial inner membrane electron transport chain; expression is regulated by oxygen levels""",Genome Release 64-3-1
YHR052W,CIC1,SGDID:S000001094,Verified ORF,CHR_8,210848,211978,"""Essential protein that interacts with proteasome components; has a potential role in proteasome substrate specificity; also copurifies with 66S pre-ribosomal particles""",Genome Release 64-3-1
YHR052W-A,YHR052W-A,SGDID:S000028647,Dubious ORF,CHR_8,212510,212704,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps CUP1-1""",Genome Release 64-3-1
YHR052C-B,YHR052C-B,SGDID:S000303807,Verified ORF,CHR_8,212692,212519,"""Novel ORF identified by enrichment-based proteomics""",Genome Release 64-3-1
YHR053C,CUP1-1,SGDID:S000001095,Verified ORF,CHR_8,212535,212720,"""Metallothionein; binds copper and mediates resistance to high concentrations of copper and cadmium; locus is variably amplified in different strains ; with two copies ; CUP1-1 and CUP1-2 ; in the genomic sequence reference strain S288C; CUP1-1 has a paralog ; CUP1-2 ; that arose from a segmental duplication""",Genome Release 64-3-1
YHR054C,YHR054C,SGDID:S000001096,Uncharacterized ORF,CHR_8,213185,214249,"""Putative protein of unknown function; partial duplicate of RSC30/YHR056C ; truncated remnant of segmental duplication""",Genome Release 64-3-1
YHR054W-A,YHR054W-A,SGDID:S000028648,Dubious ORF,CHR_8,214508,214702,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps CUP1-2""",Genome Release 64-3-1
YHR054C-B,YHR054C-B,SGDID:S000303808,Verified ORF,CHR_8,214690,214517,"""Novel ORF identified by enrichment-based proteomics""",Genome Release 64-3-1
YHR055C,CUP1-2,SGDID:S000001097,Verified ORF,CHR_8,214533,214718,"""Metallothionein; binds copper and mediates resistance to high concentrations of copper and cadmium; locus is variably amplified in different strains ; with two copies ; CUP1-1 and CUP1-2 ; in the genomic sequence reference strain S288C; CUP1-2 has a paralog ; CUP1-1 ; that arose from a segmental duplication""",Genome Release 64-3-1
YHR056C,RSC30,SGDID:S000001098,Verified ORF,CHR_8,215183,217834,"""Component of the RSC chromatin remodeling complex; non-essential gene required for regulation of ribosomal protein genes and the cell wall/stress response; null mutants are osmosensitive; RSC30 has a paralog ; RSC3 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR056W-A,YHR056W-A,SGDID:S000028777,Dubious ORF,CHR_8,217406,217840,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; completely overlaps ORF RSC30/YHR056C""",Genome Release 64-3-1
YHR057C,CPR2,SGDID:S000001099,Verified ORF,CHR_8,218226,218843,"""Peptidyl-prolyl cis-trans isomerase (cyclophilin); catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; potential role in the secretory pathway; seamless-GFP and mCherry fusion proteins localize to the vacuole ; while SWAT-GFP fusion localizes to both the endoplasmic reticulum and vacuole; suppresses toxicity of slow-folding human Z-type alpha1-antitrypsin variant associated with liver cirrhosis and emphysema""",Genome Release 64-3-1
YHR058C,MED6,SGDID:S000001100,Verified ORF,CHR_8,218997,219884,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; protein abundance increases in response to DNA replication stress""",Genome Release 64-3-1
YHR059W,FYV4,SGDID:S000001101,Verified ORF,CHR_8,220108,220500,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Genome Release 64-3-1
YHR060W,VMA22,SGDID:S000001102,Verified ORF,CHR_8,220725,221270,"""Protein that is required for vacuolar H+-ATPase (V-ATPase) function; peripheral membrane protein; not an actual component of the V-ATPase complex; functions in the assembly of the V-ATPase; localized to the yeast endoplasmic reticulum (ER)""",Genome Release 64-3-1
YHR061C,GIC1,SGDID:S000001103,Verified ORF,CHR_8,221534,222478,"""Rho-family GTPase interacting protein and Cdc42p effector; required with Gic2p for polarity establishment and initiation of budding; involved in recruitment of septins to the presumptive bud site; interacts with Cdc42p via the Cdc42/Rac-interactive binding (CRIB) domain; gic1 gic2 double mutants are defective for polarizing Cdc42p at elevated temperature ; so may function both up- and downstream of Cdc42p; regulates mitotic exit; relocalizes from bud neck to nucleus upon DNA replication stress""",Genome Release 64-3-1
YHR062C,RPP1,SGDID:S000001104,Verified ORF,CHR_8,222877,223758,"""Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA ; while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; relocalizes to the cytosol in response to hypoxia""",Genome Release 64-3-1
YHR063C,PAN5,SGDID:S000001105,Verified ORF,CHR_8,224030,225169,"""2-dehydropantoate 2-reductase; part of the pantothenic acid pathway ; structurally homologous to E. coli panE""",Genome Release 64-3-1
YHR063W-A,YHR063W-A,SGDID:S000028778,Dubious ORF,CHR_8,225442,225777,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF SSZ1/YHR064C""",Genome Release 64-3-1
YHR064C,SSZ1,SGDID:S000001106,Verified ORF,CHR_8,225525,227141,"""Hsp70 protein that interacts with Zuo1p (a DnaJ homolog); interacts with Zuo1p to form a ribosome-associated complex that binds the ribosome via the Zuo1p subunit; also involved in pleiotropic drug resistance via sequential activation of PDR1 and PDR5; binds ATP""",Genome Release 64-3-1
YHR065C,RRP3,SGDID:S000001107,Verified ORF,CHR_8,227532,229037,"""Protein involved in rRNA processing; required for maturation of the 35S primary transcript of pre-rRNA and for cleavage leading to mature 18S rRNA; homologous to eIF-4a ; which is a DEAD box RNA-dependent ATPase with helicase activity""",Genome Release 64-3-1
YHR066W,SSF1,SGDID:S000001108,Verified ORF,CHR_8,229335,230696,"""Constituent of 66S pre-ribosomal particles; required for ribosomal large subunit maturation; functionally redundant with Ssf2p; member of the Brix family; SSF1 has a paralog ; SSF2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR067W,HTD2,SGDID:S000001109,Verified ORF,CHR_8,230970,231812,"""Mitochondrial 3-hydroxyacyl-thioester dehydratase; involved in fatty acid biosynthesis ; required for respiratory growth and for normal mitochondrial morphology""",Genome Release 64-3-1
YHR068W,DYS1,SGDID:S000001110,Verified ORF,CHR_8,232133,233296,"""Deoxyhypusine synthase; catalyzes formation of deoxyhypusine ; the first step in hypusine biosynthesis; triggers posttranslational hypusination of translation elongation factor eIF-5A and regulates its intracellular levels; tetrameric; human homolog DHPS allows growth of yeast haploid dys1 null mutant after sporulation of heterozygous diploid""",Genome Release 64-3-1
YHR069C,RRP4,SGDID:S000001111,Verified ORF,CHR_8,233579,234658,"""Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; predicted to contain RNA binding domains; has similarity to human hRrp4p (EXOSC2)""",Genome Release 64-3-1
YHR069C-A,YHR069C-A,SGDID:S000028779,Dubious ORF,CHR_8,234874,235236,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; completely overlaps ORF TRM5/YHR070W""",Genome Release 64-3-1
YHR070W,TRM5,SGDID:S000001112,Verified ORF,CHR_8,234881,236380,"""tRNA(m(1)G37)methyltransferase; methylates a tRNA base adjacent to the anticodon that has a role in prevention of frameshifting; localized to both cytoplasm and mitochondria ; and modifies both cytoplasmic and mitochondrial tRNAs; mutations in human ortholog TRMT5 are associated with skeletal muscle respiratory chain deficiencies ; and trm5 mutations analogous to disease mutations decrease respiration""",Genome Release 64-3-1
YHR070C-A,YHR070C-A,SGDID:S000028780,Dubious ORF,CHR_8,236102,236512,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps the verified gene TRM5/YHR070W""",Genome Release 64-3-1
YHR071W,PCL5,SGDID:S000001113,Verified ORF,CHR_8,237004,237693,"""Cyclin; interacts with and phosphorylated by Pho85p cyclin-dependent kinase (Cdk) ; induced by Gcn4p at level of transcription ; specifically required for Gcn4p degradation ; may be sensor of cellular protein biosynthetic capacity""",Genome Release 64-3-1
YHR071C-A,YHR071C-A,SGDID:S000028781,Dubious ORF,CHR_8,238910,239230,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF ERG7/YHR072W""",Genome Release 64-3-1
YHR072W,ERG7,SGDID:S000001114,Verified ORF,CHR_8,239098,241293,"""Lanosterol synthase; an essential enzyme that catalyzes the cyclization of squalene 2,3-epoxide ; a step in ergosterol biosynthesis; human LSS functionally complements the lethality of the erg7 null mutation""",Genome Release 64-3-1
YHR072W-A,NOP10,SGDID:S000007455,Verified ORF,CHR_8,241664,241840,"""Subunit of box H/ACA snoRNP complex; required for pseudouridylation and processing of pre-18S rRNA""",Genome Release 64-3-1
YHR073W,OSH3,SGDID:S000001115,Verified ORF,CHR_8,242582,245572,"""Member of an oxysterol-binding protein family; this family has seven members in S. cerevisiae; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane; regulated by sterol binding""",Genome Release 64-3-1
YHR073W-A,YHR073W-A,SGDID:S000028834,Dubious ORF,CHR_8,242868,243044,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps verified ORF YHR073W; identified by expression profiling and mass spectrometry""",Genome Release 64-3-1
YHR073C-B,YHR073C-B,SGDID:S000028833,Dubious ORF,CHR_8,245422,245502,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps verified ORF YHR073W; identified by expression profiling and mass spectrometry""",Genome Release 64-3-1
YHR074W,QNS1,SGDID:S000001116,Verified ORF,CHR_8,246193,248337,"""Glutamine-dependent NAD(+) synthetase; essential for the formation of NAD(+) from nicotinic acid adenine dinucleotide""",Genome Release 64-3-1
YHR075C,PPE1,SGDID:S000001117,Verified ORF,CHR_8,248439,249641,"""Protein with carboxyl methyl esterase activity; may have a role in demethylation of the phosphoprotein phosphatase catalytic subunit; also identified as a small subunit mitochondrial ribosomal protein""",Genome Release 64-3-1
YHR076W,PTC7,SGDID:S000001118,Verified ORF,CHR_8,251101,251155,"""Type 2C serine/threonine protein phosphatase (PP2C); alternatively spliced to create two mRNA isoforms; protein from spliced form localizes to the mitochondria while the one from the unspliced form is localized to the nuclear envelope; activates coenzyme Q6 biosynthesis by dephosphorylation of demethoxy-Q6 hydroxylase Coq7p""",Genome Release 64-3-1
YHR077C,NMD2,SGDID:S000001119,Verified ORF,CHR_8,252374,255637,"""Protein involved in the nonsense-mediated mRNA decay (NMD) pathway; interacts with Nam7p and Upf3p; involved in telomere maintenance""",Genome Release 64-3-1
YHR078W,YHR078W,SGDID:S000001120,Uncharacterized ORF,CHR_8,256360,258018,"""High osmolarity-regulated gene of unknown function""",Genome Release 64-3-1
YHR079C,IRE1,SGDID:S000001121,Verified ORF,CHR_8,258244,261591,"""Serine-threonine kinase and endoribonuclease; transmembrane protein that mediates the unfolded protein response (UPR) by regulating Hac1p synthesis through HAC1 mRNA splicing; role in homeostatic adaptation to ER stress; Kar2p binds inactive Ire1p and releases from it upon ER stress""",Genome Release 64-3-1
YHR079C-A,SAE3,SGDID:S000001957,Verified ORF,CHR_8,262192,262354,"""Meiosis-specific protein involved in meiotic recombination; involved in DMC1-dependent meiotic recombination; forms heterodimer with Mei5p; proposed to be an assembly factor for Dmc1p""",Genome Release 64-3-1
YHR080C,LAM4,SGDID:S000001122,Verified ORF,CHR_8,262801,266838,"""Sterol-binding protein that localizes to puncta in the cortical ER; sterol binding occurs via two StART-like domains; one of six StART-like domain-containing proteins in yeast that may be involved in intracellular sterol transfer between membranes; conserved across eukaryotes; has both GRAM and StART-like (VASt) domains; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Genome Release 64-3-1
YHR081W,LRP1,SGDID:S000001123,Verified ORF,CHR_8,267538,268092,"""Nuclear exosome-associated nucleic acid binding protein; involved in RNA processing ; surveillance ; degradation ; tethering ; and export; forms a stable heterodimer with Rrp6p and regulates its exonucleolytic activity; rapidly degraded by the proteasome in the absence of Rrp6p; homolog of mammalian nuclear matrix protein C1D involved in regulation of DNA repair and recombination""",Genome Release 64-3-1
