seqid,source,type,start,end,score,strand,phase,attributes
CHR_7,LD information,LD block,920923,920954,1,+,.,Name=CHR_7_4696-4697
CHR_7,LD information,LD block,923971,931043,1,+,.,Name=CHR_7_4700-4709
CHR_7,LD information,LD block,935054,935765,1,+,.,Name=CHR_7_4712-4714
CHR_7,LD information,LD block,942359,943829,1,+,.,Name=CHR_7_4718-4723
CHR_7,LD information,LD block,945948,947039,1,+,.,Name=CHR_7_4727-4728
CHR_7,LD information,LD block,950329,950863,1,+,.,Name=CHR_7_4730-4731
CHR_7,LD information,LD block,952343,955286,1,+,.,Name=CHR_7_4734-4736
CHR_7,LD information,LD block,963056,967795,1,+,.,Name=CHR_7_4739-4742
CHR_7,LD information,LD block,971272,972869,1,+,.,Name=CHR_7_4746-4747
CHR_7,LD information,LD block,975368,975538,1,+,.,Name=CHR_7_4749-4750
CHR_7,LD information,LD block,979301,979647,1,+,.,Name=CHR_7_4751-4752
CHR_7,LD information,LD block,982687,983018,1,+,.,Name=CHR_7_4756-4757
CHR_7,LD information,LD block,987415,989510,1,+,.,Name=CHR_7_4762-4765
CHR_7,LD information,LD block,992198,992324,1,+,.,Name=CHR_7_4767-4768
CHR_7,LD information,LD block,993818,994141,1,+,.,Name=CHR_7_4769-4770
CHR_7,LD information,LD block,995528,995895,1,+,.,Name=CHR_7_4772-4774
CHR_7,LD information,LD block,1005218,1008513,1,+,.,Name=CHR_7_4779-4783
CHR_7,LD information,LD block,1012575,1012595,1,+,.,Name=CHR_7_4788-4789
CHR_7,LD information,LD block,1022886,1039044,1,+,.,Name=CHR_7_4792-4807
CHR_7,LD information,LD block,1041124,1042056,1,+,.,Name=CHR_7_4810-4815
CHR_7,LD information,LD block,1045136,1047587,1,+,.,Name=CHR_7_4817-4822
CHR_7,LD information,LD block,1051846,1051850,1,+,.,Name=CHR_7_4829-4830
CHR_7,LD information,LD block,1061773,1064143,1,+,.,Name=CHR_7_4832-4833
CHR_7,LD information,LD block,1066563,1066735,1,+,.,Name=CHR_7_4835-4836
CHR_8,LD information,LD block,16664,17315,1,+,.,Name=CHR_8_4843-4844
CHR_8,LD information,LD block,19062,21364,1,+,.,Name=CHR_8_4847-4850
CHR_8,LD information,LD block,24772,26028,1,+,.,Name=CHR_8_4852-4856
CHR_8,LD information,LD block,31948,33975,1,+,.,Name=CHR_8_4858-4860
CHR_8,LD information,LD block,37678,45571,1,+,.,Name=CHR_8_4866-4879
CHR_8,LD information,LD block,48235,48299,1,+,.,Name=CHR_8_4882-4883
CHR_8,LD information,LD block,53401,54471,1,+,.,Name=CHR_8_4886-4889
CHR_8,LD information,LD block,56206,56351,1,+,.,Name=CHR_8_4890-4891
CHR_8,LD information,LD block,57912,58345,1,+,.,Name=CHR_8_4894-4895
CHR_8,LD information,LD block,59645,63915,1,+,.,Name=CHR_8_4898-4901
CHR_8,LD information,LD block,71740,71830,1,+,.,Name=CHR_8_4909-4910
CHR_8,LD information,LD block,72011,72021,1,+,.,Name=CHR_8_4912-4913
CHR_8,LD information,LD block,74974,74975,1,+,.,Name=CHR_8_4915-4916
CHR_8,LD information,LD block,80030,85218,1,+,.,Name=CHR_8_4921-4929
CHR_8,LD information,LD block,85386,85389,1,+,.,Name=CHR_8_4930-4931
CHR_8,LD information,LD block,96286,97662,1,+,.,Name=CHR_8_4936-4939
CHR_8,LD information,LD block,99525,105346,1,+,.,Name=CHR_8_4941-4946
CHR_8,LD information,LD block,111633,115080,1,+,.,Name=CHR_8_4952-4961
CHR_8,LD information,LD block,117153,120385,1,+,.,Name=CHR_8_4964-4972
CHR_8,LD information,LD block,122207,122655,1,+,.,Name=CHR_8_4975-4978
CHR_8,LD information,LD block,131678,131702,1,+,.,Name=CHR_8_4982-4983
CHR_8,LD information,LD block,135448,135849,1,+,.,Name=CHR_8_4987-4988
CHR_8,LD information,LD block,139684,140065,1,+,.,Name=CHR_8_4990-4992
CHR_8,LD information,LD block,144266,144671,1,+,.,Name=CHR_8_4995-4996
CHR_8,LD information,LD block,151325,156216,1,+,.,Name=CHR_8_4999-5002
CHR_8,LD information,LD block,159677,160596,1,+,.,Name=CHR_8_5004-5007
CHR_8,LD information,LD block,164143,169199,1,+,.,Name=CHR_8_5009-5034
CHR_8,LD information,LD block,170381,170419,1,+,.,Name=CHR_8_5036-5037
CHR_8,LD information,LD block,185325,185478,1,+,.,Name=CHR_8_5045-5046
CHR_8,LD information,LD block,193408,193417,1,+,.,Name=CHR_8_5052-5053
CHR_8,LD information,LD block,193426,193438,1,+,.,Name=CHR_8_5055-5056
CHR_8,LD information,LD block,194508,194593,1,+,.,Name=CHR_8_5060-5071
CHR_8,LD information,LD block,200519,206590,1,+,.,Name=CHR_8_5075-5095
CHR_8,LD information,LD block,219477,220430,1,+,.,Name=CHR_8_5102-5103
CHR_8,LD information,LD block,221387,221395,1,+,.,Name=CHR_8_5105-5106
CHR_8,LD information,LD block,225328,225830,1,+,.,Name=CHR_8_5108-5109
CHR_8,LD information,LD block,230941,231269,1,+,.,Name=CHR_8_5111-5112
CHR_8,LD information,LD block,240735,255323,1,+,.,Name=CHR_8_5119-5133
CHR_8,LD information,LD block,257550,259324,1,+,.,Name=CHR_8_5134-5135
CHR_8,LD information,LD block,261724,263382,1,+,.,Name=CHR_8_5137-5140
CHR_8,LD information,LD block,269682,277103,1,+,.,Name=CHR_8_5142-5145
CHR_8,LD information,LD block,289273,289717,1,+,.,Name=CHR_8_5149-5150
CHR_8,LD information,LD block,291360,291363,1,+,.,Name=CHR_8_5151-5152
CHR_8,LD information,LD block,298906,321259,1,+,.,Name=CHR_8_5155-5167
CHR_8,LD information,LD block,323454,324043,1,+,.,Name=CHR_8_5169-5170
CHR_8,LD information,LD block,330276,330629,1,+,.,Name=CHR_8_5173-5174
CHR_8,LD information,LD block,334394,334860,1,+,.,Name=CHR_8_5176-5180
CHR_8,LD information,LD block,340175,341317,1,+,.,Name=CHR_8_5183-5186
CHR_8,LD information,LD block,343053,353097,1,+,.,Name=CHR_8_5188-5195
CHR_8,LD information,LD block,359104,359522,1,+,.,Name=CHR_8_5197-5202
CHR_8,LD information,LD block,359637,359646,1,+,.,Name=CHR_8_5203-5204
CHR_8,LD information,LD block,372393,375406,1,+,.,Name=CHR_8_5215-5223
CHR_8,LD information,LD block,375520,375742,1,+,.,Name=CHR_8_5225-5226
CHR_8,LD information,LD block,381634,383093,1,+,.,Name=CHR_8_5232-5236
CHR_8,LD information,LD block,384582,385228,1,+,.,Name=CHR_8_5238-5242
CHR_8,LD information,LD block,386272,386466,1,+,.,Name=CHR_8_5247-5248
CHR_8,LD information,LD block,389976,390246,1,+,.,Name=CHR_8_5258-5260
CHR_8,LD information,LD block,393351,395585,1,+,.,Name=CHR_8_5263-5266
CHR_8,LD information,LD block,400740,402964,1,+,.,Name=CHR_8_5270-5273
CHR_8,LD information,LD block,410935,411809,1,+,.,Name=CHR_8_5276-5278
CHR_8,LD information,LD block,416391,420017,1,+,.,Name=CHR_8_5281-5283
CHR_8,LD information,LD block,422328,422657,1,+,.,Name=CHR_8_5286-5287
CHR_8,LD information,LD block,428829,437059,1,+,.,Name=CHR_8_5289-5298
CHR_8,LD information,LD block,441527,443100,1,+,.,Name=CHR_8_5301-5303
CHR_8,LD information,LD block,445658,445835,1,+,.,Name=CHR_8_5304-5305
CHR_8,LD information,LD block,448047,449957,1,+,.,Name=CHR_8_5307-5308
CHR_8,LD information,LD block,452311,452328,1,+,.,Name=CHR_8_5310-5311
CHR_8,LD information,LD block,453479,453534,1,+,.,Name=CHR_8_5312-5313
CHR_8,LD information,LD block,455783,455983,1,+,.,Name=CHR_8_5317-5320
CHR_8,LD information,LD block,458435,461438,1,+,.,Name=CHR_8_5322-5325
CHR_8,LD information,LD block,465091,465742,1,+,.,Name=CHR_8_5330-5332
CHR_8,LD information,LD block,469153,469571,1,+,.,Name=CHR_8_5335-5337
CHR_8,LD information,LD block,474449,474485,1,+,.,Name=CHR_8_5338-5339
CHR_8,LD information,LD block,477804,481335,1,+,.,Name=CHR_8_5346-5349
CHR_8,LD information,LD block,485969,485972,1,+,.,Name=CHR_8_5351-5352
CHR_8,LD information,LD block,490346,492314,1,+,.,Name=CHR_8_5355-5361
CHR_8,LD information,LD block,500928,502641,1,+,.,Name=CHR_8_5364-5370
CHR_8,LD information,LD block,507125,509537,1,+,.,Name=CHR_8_5372-5375
CHR_8,LD information,LD block,517167,517642,1,+,.,Name=CHR_8_5376-5377
CHR_8,LD information,LD block,519377,520123,1,+,.,Name=CHR_8_5380-5383
CHR_8,LD information,LD block,522590,525401,1,+,.,Name=CHR_8_5386-5401
CHR_8,LD information,LD block,525441,525442,1,+,.,Name=CHR_8_5402-5403
CHR_8,LD information,LD block,526188,528155,1,+,.,Name=CHR_8_5410-5411
CHR_8,LD information,LD block,553978,553996,1,+,.,Name=CHR_8_5418-5419
CHR_8,LD information,LD block,554142,554143,1,+,.,Name=CHR_8_5423-5424
CHR_9,LD information,LD block,19625,19763,1,+,.,Name=CHR_9_5436-5437
CHR_9,LD information,LD block,20731,20738,1,+,.,Name=CHR_9_5439-5440
CHR_9,LD information,LD block,26439,27016,1,+,.,Name=CHR_9_5442-5443
CHR_9,LD information,LD block,27401,32732,1,+,.,Name=CHR_9_5446-5448
CHR_9,LD information,LD block,34160,36687,1,+,.,Name=CHR_9_5451-5459
CHR_9,LD information,LD block,37777,44433,1,+,.,Name=CHR_9_5462-5467
CHR_9,LD information,LD block,49364,49801,1,+,.,Name=CHR_9_5470-5471
CHR_9,LD information,LD block,51500,51605,1,+,.,Name=CHR_9_5472-5473
CHR_9,LD information,LD block,57578,69330,1,+,.,Name=CHR_9_5475-5484
CHR_9,LD information,LD block,69757,73950,1,+,.,Name=CHR_9_5490-5537
CHR_9,LD information,LD block,76441,77957,1,+,.,Name=CHR_9_5539-5540
CHR_9,LD information,LD block,84804,91111,1,+,.,Name=CHR_9_5542-5550
CHR_9,LD information,LD block,98955,99321,1,+,.,Name=CHR_9_5554-5555
CHR_9,LD information,LD block,104962,105244,1,+,.,Name=CHR_9_5557-5558
CHR_9,LD information,LD block,105355,105358,1,+,.,Name=CHR_9_5563-5564
CHR_9,LD information,LD block,108375,127913,1,+,.,Name=CHR_9_5569-5587
CHR_9,LD information,LD block,128730,136219,1,+,.,Name=CHR_9_5590-5601
CHR_9,LD information,LD block,136584,139442,1,+,.,Name=CHR_9_5605-5614
CHR_9,LD information,LD block,144386,144955,1,+,.,Name=CHR_9_5616-5618
CHR_9,LD information,LD block,150475,158904,1,+,.,Name=CHR_9_5622-5628
CHR_9,LD information,LD block,161738,161933,1,+,.,Name=CHR_9_5629-5630
CHR_9,LD information,LD block,163793,163812,1,+,.,Name=CHR_9_5633-5634
CHR_9,LD information,LD block,175368,175543,1,+,.,Name=CHR_9_5642-5643
CHR_9,LD information,LD block,176600,176841,1,+,.,Name=CHR_9_5645-5646
CHR_9,LD information,LD block,177790,178365,1,+,.,Name=CHR_9_5649-5650
CHR_9,LD information,LD block,180128,180379,1,+,.,Name=CHR_9_5653-5654
CHR_9,LD information,LD block,189329,190020,1,+,.,Name=CHR_9_5658-5660
CHR_9,LD information,LD block,197820,198256,1,+,.,Name=CHR_9_5667-5668
CHR_9,LD information,LD block,198850,201606,1,+,.,Name=CHR_9_5671-5677
CHR_9,LD information,LD block,210783,239129,1,+,.,Name=CHR_9_5681-5700
CHR_9,LD information,LD block,243115,243866,1,+,.,Name=CHR_9_5705-5715
CHR_9,LD information,LD block,244280,245431,1,+,.,Name=CHR_9_5718-5724
CHR_9,LD information,LD block,245886,245890,1,+,.,Name=CHR_9_5725-5726
CHR_9,LD information,LD block,247492,247495,1,+,.,Name=CHR_9_5728-5729
CHR_9,LD information,LD block,250484,253318,1,+,.,Name=CHR_9_5734-5740
CHR_9,LD information,LD block,254091,256045,1,+,.,Name=CHR_9_5744-5758
CHR_9,LD information,LD block,257336,257350,1,+,.,Name=CHR_9_5760-5761
CHR_9,LD information,LD block,257575,258900,1,+,.,Name=CHR_9_5766-5774
CHR_9,LD information,LD block,261156,267785,1,+,.,Name=CHR_9_5779-5786
CHR_9,LD information,LD block,268262,268351,1,+,.,Name=CHR_9_5788-5789
CHR_9,LD information,LD block,273060,273993,1,+,.,Name=CHR_9_5796-5798
CHR_9,LD information,LD block,276483,276759,1,+,.,Name=CHR_9_5799-5800
CHR_9,LD information,LD block,280878,286125,1,+,.,Name=CHR_9_5802-5807
CHR_9,LD information,LD block,289127,289513,1,+,.,Name=CHR_9_5810-5811
CHR_9,LD information,LD block,294986,299767,1,+,.,Name=CHR_9_5813-5816
CHR_9,LD information,LD block,303589,304133,1,+,.,Name=CHR_9_5820-5822
CHR_9,LD information,LD block,310366,310436,1,+,.,Name=CHR_9_5823-5824
CHR_9,LD information,LD block,314913,317005,1,+,.,Name=CHR_9_5827-5829
CHR_9,LD information,LD block,322200,323432,1,+,.,Name=CHR_9_5831-5832
CHR_9,LD information,LD block,330193,330993,1,+,.,Name=CHR_9_5837-5838
CHR_9,LD information,LD block,334958,336040,1,+,.,Name=CHR_9_5841-5842
CHR_9,LD information,LD block,338651,338787,1,+,.,Name=CHR_9_5844-5846
CHR_9,LD information,LD block,341341,342479,1,+,.,Name=CHR_9_5848-5850
CHR_9,LD information,LD block,349076,354945,1,+,.,Name=CHR_9_5852-5863
CHR_9,LD information,LD block,356207,362255,1,+,.,Name=CHR_9_5867-5872
CHR_9,LD information,LD block,362775,362828,1,+,.,Name=CHR_9_5874-5875
CHR_9,LD information,LD block,365725,367860,1,+,.,Name=CHR_9_5879-5883
CHR_9,LD information,LD block,372443,372842,1,+,.,Name=CHR_9_5885-5887
CHR_9,LD information,LD block,378552,379413,1,+,.,Name=CHR_9_5889-5890
CHR_9,LD information,LD block,383662,385546,1,+,.,Name=CHR_9_5897-5904
CHR_9,LD information,LD block,387982,388000,1,+,.,Name=CHR_9_5908-5909
CHR_9,LD information,LD block,394182,394680,1,+,.,Name=CHR_9_5918-5919
CHR_9,LD information,LD block,394975,395649,1,+,.,Name=CHR_9_5922-5923
CHR_9,LD information,LD block,396458,396464,1,+,.,Name=CHR_9_5927-5930
CHR_9,LD information,LD block,398401,398470,1,+,.,Name=CHR_9_5931-5932
CHR_9,LD information,LD block,399657,399838,1,+,.,Name=CHR_9_5933-5934
CHR_9,LD information,LD block,400574,400641,1,+,.,Name=CHR_9_5935-5936
CHR_9,LD information,LD block,404274,405593,1,+,.,Name=CHR_9_5938-5941
CHR_9,LD information,LD block,408263,412923,1,+,.,Name=CHR_9_5944-5952
CHR_9,LD information,LD block,419460,419470,1,+,.,Name=CHR_9_5954-5955
CHR_9,LD information,LD block,419841,421228,1,+,.,Name=CHR_9_5959-5961
CHR_9,LD information,LD block,422867,425822,1,+,.,Name=CHR_9_5963-5976
CHR_9,LD information,LD block,426507,429181,1,+,.,Name=CHR_9_5977-5978
CHR_10,LD information,LD block,28452,28835,1,+,.,Name=CHR_10_5984-5986
CHR_10,LD information,LD block,29367,30148,1,+,.,Name=CHR_10_5989-5990
CHR_10,LD information,LD block,35651,36050,1,+,.,Name=CHR_10_5993-5994
CHR_10,LD information,LD block,42005,50102,1,+,.,Name=CHR_10_5996-6002
CHR_10,LD information,LD block,54201,54931,1,+,.,Name=CHR_10_6003-6004
CHR_10,LD information,LD block,61545,63279,1,+,.,Name=CHR_10_6006-6008
CHR_10,LD information,LD block,76303,78564,1,+,.,Name=CHR_10_6016-6018
CHR_10,LD information,LD block,85506,86391,1,+,.,Name=CHR_10_6021-6022
CHR_10,LD information,LD block,93286,93721,1,+,.,Name=CHR_10_6025-6026
CHR_10,LD information,LD block,105565,108931,1,+,.,Name=CHR_10_6031-6033
CHR_10,LD information,LD block,110074,113623,1,+,.,Name=CHR_10_6036-6038
CHR_10,LD information,LD block,121811,122243,1,+,.,Name=CHR_10_6044-6045
CHR_10,LD information,LD block,131311,133312,1,+,.,Name=CHR_10_6049-6050
CHR_10,LD information,LD block,140544,140918,1,+,.,Name=CHR_10_6056-6057
CHR_10,LD information,LD block,146902,150178,1,+,.,Name=CHR_10_6059-6062
CHR_10,LD information,LD block,157487,157821,1,+,.,Name=CHR_10_6063-6064
CHR_10,LD information,LD block,159755,159778,1,+,.,Name=CHR_10_6065-6066
CHR_10,LD information,LD block,164844,165720,1,+,.,Name=CHR_10_6071-6074
CHR_10,LD information,LD block,173737,176664,1,+,.,Name=CHR_10_6076-6081
CHR_10,LD information,LD block,182634,188897,1,+,.,Name=CHR_10_6084-6087
CHR_10,LD information,LD block,189418,189445,1,+,.,Name=CHR_10_6089-6090
CHR_10,LD information,LD block,193403,193717,1,+,.,Name=CHR_10_6092-6093
CHR_10,LD information,LD block,205088,226115,1,+,.,Name=CHR_10_6102-6112
CHR_10,LD information,LD block,230128,233981,1,+,.,Name=CHR_10_6117-6119
CHR_10,LD information,LD block,236429,236463,1,+,.,Name=CHR_10_6120-6121
CHR_10,LD information,LD block,238334,239866,1,+,.,Name=CHR_10_6123-6124
CHR_10,LD information,LD block,244763,245956,1,+,.,Name=CHR_10_6125-6126
CHR_10,LD information,LD block,248724,252640,1,+,.,Name=CHR_10_6128-6129
CHR_10,LD information,LD block,257035,264881,1,+,.,Name=CHR_10_6131-6140
CHR_10,LD information,LD block,265910,265969,1,+,.,Name=CHR_10_6142-6143
CHR_10,LD information,LD block,268570,268807,1,+,.,Name=CHR_10_6147-6149
CHR_10,LD information,LD block,273961,278431,1,+,.,Name=CHR_10_6153-6156
CHR_10,LD information,LD block,286186,289825,1,+,.,Name=CHR_10_6159-6162
CHR_10,LD information,LD block,293222,294588,1,+,.,Name=CHR_10_6166-6167
CHR_10,LD information,LD block,302826,302893,1,+,.,Name=CHR_10_6168-6169
CHR_10,LD information,LD block,305761,307788,1,+,.,Name=CHR_10_6171-6172
CHR_10,LD information,LD block,314882,315155,1,+,.,Name=CHR_10_6174-6175
CHR_10,LD information,LD block,319224,321374,1,+,.,Name=CHR_10_6177-6181
CHR_10,LD information,LD block,327857,330168,1,+,.,Name=CHR_10_6183-6184
CHR_10,LD information,LD block,335108,337895,1,+,.,Name=CHR_10_6189-6192
CHR_10,LD information,LD block,346787,349573,1,+,.,Name=CHR_10_6197-6199
CHR_10,LD information,LD block,367390,367399,1,+,.,Name=CHR_10_6204-6205
CHR_10,LD information,LD block,373964,374538,1,+,.,Name=CHR_10_6208-6210
CHR_10,LD information,LD block,382505,382599,1,+,.,Name=CHR_10_6214-6215
CHR_10,LD information,LD block,385373,385665,1,+,.,Name=CHR_10_6218-6220
CHR_10,LD information,LD block,387183,387633,1,+,.,Name=CHR_10_6226-6227
CHR_10,LD information,LD block,397702,400117,1,+,.,Name=CHR_10_6232-6240
CHR_10,LD information,LD block,403524,403847,1,+,.,Name=CHR_10_6245-6246
CHR_10,LD information,LD block,409661,410391,1,+,.,Name=CHR_10_6247-6248
CHR_10,LD information,LD block,414241,416657,1,+,.,Name=CHR_10_6250-6268
CHR_10,LD information,LD block,417313,417330,1,+,.,Name=CHR_10_6271-6272
CHR_10,LD information,LD block,417732,421100,1,+,.,Name=CHR_10_6276-6280
CHR_10,LD information,LD block,423015,424405,1,+,.,Name=CHR_10_6282-6285
CHR_10,LD information,LD block,425114,426072,1,+,.,Name=CHR_10_6288-6289
CHR_10,LD information,LD block,429286,435616,1,+,.,Name=CHR_10_6295-6298
CHR_10,LD information,LD block,436351,436354,1,+,.,Name=CHR_10_6299-6300
CHR_10,LD information,LD block,440881,448026,1,+,.,Name=CHR_10_6303-6311
CHR_10,LD information,LD block,454991,456040,1,+,.,Name=CHR_10_6313-6315
CHR_10,LD information,LD block,460583,461243,1,+,.,Name=CHR_10_6317-6318
CHR_10,LD information,LD block,463222,464142,1,+,.,Name=CHR_10_6320-6321
CHR_10,LD information,LD block,487887,488026,1,+,.,Name=CHR_10_6325-6326
CHR_10,LD information,LD block,501153,517900,1,+,.,Name=CHR_10_6331-6343
CHR_10,LD information,LD block,525070,526273,1,+,.,Name=CHR_10_6345-6346
CHR_10,LD information,LD block,531791,537627,1,+,.,Name=CHR_10_6348-6352
CHR_10,LD information,LD block,538103,538104,1,+,.,Name=CHR_10_6354-6355
CHR_10,LD information,LD block,547222,548227,1,+,.,Name=CHR_10_6360-6361
CHR_10,LD information,LD block,551502,553441,1,+,.,Name=CHR_10_6364-6368
CHR_10,LD information,LD block,553579,555085,1,+,.,Name=CHR_10_6370-6374
CHR_10,LD information,LD block,556246,557799,1,+,.,Name=CHR_10_6376-6377
CHR_10,LD information,LD block,571678,571888,1,+,.,Name=CHR_10_6381-6382
CHR_10,LD information,LD block,575574,576044,1,+,.,Name=CHR_10_6383-6384
CHR_10,LD information,LD block,578878,578893,1,+,.,Name=CHR_10_6386-6387
CHR_10,LD information,LD block,581859,586368,1,+,.,Name=CHR_10_6390-6399
CHR_10,LD information,LD block,590923,592545,1,+,.,Name=CHR_10_6402-6406
CHR_10,LD information,LD block,594906,595280,1,+,.,Name=CHR_10_6408-6409
CHR_10,LD information,LD block,599081,605865,1,+,.,Name=CHR_10_6411-6419
CHR_10,LD information,LD block,607274,608426,1,+,.,Name=CHR_10_6421-6422
CHR_10,LD information,LD block,612904,617634,1,+,.,Name=CHR_10_6427-6429
CHR_10,LD information,LD block,618419,619631,1,+,.,Name=CHR_10_6432-6436
CHR_10,LD information,LD block,620664,622018,1,+,.,Name=CHR_10_6439-6441
CHR_10,LD information,LD block,629789,631880,1,+,.,Name=CHR_10_6446-6448
CHR_10,LD information,LD block,633525,633866,1,+,.,Name=CHR_10_6449-6450
CHR_10,LD information,LD block,642327,652591,1,+,.,Name=CHR_10_6458-6466
CHR_10,LD information,LD block,652783,662934,1,+,.,Name=CHR_10_6469-6484
CHR_10,LD information,LD block,665450,675971,1,+,.,Name=CHR_10_6486-6499
CHR_10,LD information,LD block,682784,683971,1,+,.,Name=CHR_10_6504-6507
CHR_10,LD information,LD block,685754,696733,1,+,.,Name=CHR_10_6510-6530
CHR_10,LD information,LD block,697845,698466,1,+,.,Name=CHR_10_6532-6533
CHR_10,LD information,LD block,700558,701028,1,+,.,Name=CHR_10_6535-6536
CHR_10,LD information,LD block,703809,703814,1,+,.,Name=CHR_10_6539-6540
CHR_10,LD information,LD block,705376,705423,1,+,.,Name=CHR_10_6542-6543
CHR_10,LD information,LD block,711335,712148,1,+,.,Name=CHR_10_6545-6546
CHR_10,LD information,LD block,712477,712728,1,+,.,Name=CHR_10_6550-6552
CHR_10,LD information,LD block,713298,714773,1,+,.,Name=CHR_10_6555-6560
CHR_10,LD information,LD block,714906,714910,1,+,.,Name=CHR_10_6562-6564
CHR_10,LD information,LD block,714920,714924,1,+,.,Name=CHR_10_6566-6567
CHR_10,LD information,LD block,715574,722536,1,+,.,Name=CHR_10_6569-6579
CHR_10,LD information,LD block,724374,728402,1,+,.,Name=CHR_10_6581-6594
CHR_10,LD information,LD block,745488,745492,1,+,.,Name=CHR_10_6595-6596
CHR_10,LD information,LD block,745649,745651,1,+,.,Name=CHR_10_6598-6599
CHR_11,LD information,LD block,1010,1012,1,+,.,Name=CHR_11_6602-6603
CHR_11,LD information,LD block,2703,2720,1,+,.,Name=CHR_11_6606-6607
CHR_11,LD information,LD block,2733,2737,1,+,.,Name=CHR_11_6609-6610
CHR_11,LD information,LD block,2740,2745,1,+,.,Name=CHR_11_6611-6612
CHR_11,LD information,LD block,3277,3299,1,+,.,Name=CHR_11_6613-6614
CHR_11,LD information,LD block,3352,3363,1,+,.,Name=CHR_11_6616-6618
CHR_11,LD information,LD block,3477,7228,1,+,.,Name=CHR_11_6620-6640
CHR_11,LD information,LD block,7663,7664,1,+,.,Name=CHR_11_6642-6643
CHR_11,LD information,LD block,7717,7726,1,+,.,Name=CHR_11_6645-6646
CHR_11,LD information,LD block,7823,8867,1,+,.,Name=CHR_11_6648-6659
CHR_11,LD information,LD block,8889,8909,1,+,.,Name=CHR_11_6661-6662
CHR_11,LD information,LD block,9262,18001,1,+,.,Name=CHR_11_6664-6728
CHR_11,LD information,LD block,18606,19447,1,+,.,Name=CHR_11_6731-6745
CHR_11,LD information,LD block,19537,19538,1,+,.,Name=CHR_11_6746-6747
CHR_11,LD information,LD block,19632,20142,1,+,.,Name=CHR_11_6751-6757
CHR_11,LD information,LD block,20291,22005,1,+,.,Name=CHR_11_6761-6780
CHR_11,LD information,LD block,25987,33534,1,+,.,Name=CHR_11_6783-6796
CHR_11,LD information,LD block,39138,39160,1,+,.,Name=CHR_11_6797-6798
CHR_11,LD information,LD block,48259,49416,1,+,.,Name=CHR_11_6804-6806
CHR_11,LD information,LD block,51299,51331,1,+,.,Name=CHR_11_6807-6808
CHR_11,LD information,LD block,52120,63444,1,+,.,Name=CHR_11_6812-6838
CHR_11,LD information,LD block,64101,64224,1,+,.,Name=CHR_11_6839-6840
CHR_11,LD information,LD block,66128,67104,1,+,.,Name=CHR_11_6844-6845
CHR_11,LD information,LD block,68750,69070,1,+,.,Name=CHR_11_6846-6847
CHR_11,LD information,LD block,78793,78794,1,+,.,Name=CHR_11_6851-6852
CHR_11,LD information,LD block,81030,81476,1,+,.,Name=CHR_11_6857-6861
CHR_11,LD information,LD block,86389,87266,1,+,.,Name=CHR_11_6864-6865
CHR_11,LD information,LD block,89470,92153,1,+,.,Name=CHR_11_6868-6870
CHR_11,LD information,LD block,98088,99100,1,+,.,Name=CHR_11_6873-6875
CHR_11,LD information,LD block,104549,106700,1,+,.,Name=CHR_11_6877-6879
CHR_11,LD information,LD block,108816,109176,1,+,.,Name=CHR_11_6882-6885
CHR_11,LD information,LD block,113698,125700,1,+,.,Name=CHR_11_6888-6920
CHR_11,LD information,LD block,130518,132044,1,+,.,Name=CHR_11_6922-6924
CHR_11,LD information,LD block,137443,140338,1,+,.,Name=CHR_11_6926-6935
CHR_11,LD information,LD block,147493,158139,1,+,.,Name=CHR_11_6938-6948
CHR_11,LD information,LD block,162925,164489,1,+,.,Name=CHR_11_6950-6951
CHR_11,LD information,LD block,169186,170526,1,+,.,Name=CHR_11_6953-6955
CHR_11,LD information,LD block,171257,174007,1,+,.,Name=CHR_11_6957-6966
CHR_11,LD information,LD block,182151,186408,1,+,.,Name=CHR_11_6968-6982
CHR_11,LD information,LD block,193196,195507,1,+,.,Name=CHR_11_6984-6985
CHR_11,LD information,LD block,196565,201652,1,+,.,Name=CHR_11_6988-6992
CHR_11,LD information,LD block,203385,204491,1,+,.,Name=CHR_11_6995-6998
CHR_11,LD information,LD block,209475,210267,1,+,.,Name=CHR_11_7000-7001
CHR_11,LD information,LD block,215493,216953,1,+,.,Name=CHR_11_7005-7009
CHR_11,LD information,LD block,217553,230092,1,+,.,Name=CHR_11_7012-7030
CHR_11,LD information,LD block,237624,237829,1,+,.,Name=CHR_11_7036-7038
CHR_11,LD information,LD block,241548,245775,1,+,.,Name=CHR_11_7041-7045
CHR_11,LD information,LD block,253995,255600,1,+,.,Name=CHR_11_7047-7048
CHR_11,LD information,LD block,257995,259811,1,+,.,Name=CHR_11_7050-7054
CHR_11,LD information,LD block,263206,264567,1,+,.,Name=CHR_11_7056-7059
CHR_11,LD information,LD block,273908,277678,1,+,.,Name=CHR_11_7063-7069
CHR_11,LD information,LD block,285782,286321,1,+,.,Name=CHR_11_7076-7077
CHR_11,LD information,LD block,297944,298716,1,+,.,Name=CHR_11_7080-7081
CHR_11,LD information,LD block,315294,317558,1,+,.,Name=CHR_11_7087-7092
CHR_11,LD information,LD block,332693,333502,1,+,.,Name=CHR_11_7094-7095
CHR_11,LD information,LD block,339476,340811,1,+,.,Name=CHR_11_7101-7109
CHR_11,LD information,LD block,341413,341771,1,+,.,Name=CHR_11_7112-7113
CHR_11,LD information,LD block,348254,350701,1,+,.,Name=CHR_11_7114-7115
