Yeast_Gene_stable_ID	Yeast_Gene_name	Human_Gene_stable_ID	Human_Gene_name
YIL048W	NEO1	ENSG00000058063	ATP11B
YOR249C	APC5	ENSG00000089053	ANAPC5
YHR161C	YAP1801	ENSG00000073921	PICALM
YEL016C	NPP2	ENSG00000154269	ENPP3
YEL016C	NPP2	ENSG00000136960	ENPP2
YEL016C	NPP2	ENSG00000164303	ENPP6
YPR181C	SEC23	ENSG00000101310	SEC23B
YOR123C	LEO1	ENSG00000166477	LEO1
YNL106C	INP52	ENSG00000132376	INPP5K
YNL106C	INP52	ENSG00000078269	SYNJ2
YNL106C	INP52	ENSG00000122126	OCRL
YDR111C	ALT2	ENSG00000171097	KYAT1
YDR111C	ALT2	ENSG00000167701	GPT
YNL154C	YCK2	ENSG00000213923	CSNK1E
YNL154C	YCK2	ENSG00000105053	VRK3
YNL154C	YCK2	ENSG00000100749	VRK1
YNL154C	YCK2	ENSG00000169118	CSNK1G1
YNL154C	YCK2	ENSG00000133275	CSNK1G2
YHR114W	BZZ1	ENSG00000125733	TRIP10
YGL021W	ALK1	ENSG00000134070	IRAK2
YPL151C	PRP46	ENSG00000171566	PLRG1
YHR210C		ENSG00000143891	GALM
YKR063C	LAS1	ENSG00000001497	LAS1L
YBL089W	AVT5	ENSG00000101438	SLC32A1
YBL089W	AVT5	ENSG00000017483	SLC38A5
YBL089W	AVT5	ENSG00000166558	SLC38A8
YPR125W	YLH47	ENSG00000165046	LETM2
YPR125W	YLH47	ENSG00000168924	LETM1
YLR045C	STU2	ENSG00000175216	CKAP5
YNL271C	BNI1	ENSG00000147202	DIAPH2
YNL271C	BNI1	ENSG00000185448	FAM47A
YNL271C	BNI1	ENSG00000198173	FAM47C
YOL086C	ADH1	ENSG00000196616	ADH1B
YOL086C	ADH1	ENSG00000172955	ADH6
YOL086C	ADH1	ENSG00000180011	PTGR3
YOL086C	ADH1	ENSG00000248144	ADH1C
YOL086C	ADH1	ENSG00000187758	ADH1A
YGR274C	TAF1	ENSG00000147133	TAF1
YGR274C	TAF1	ENSG00000122728	TAF1L
YKL082C	RRP14	ENSG00000148296	SURF6
YOR142W	LSC1	ENSG00000163541	SUCLG1
YMR150C	IMP1	ENSG00000148950	IMMP1L
YIR012W	SQT1	ENSG00000174145	NWD2
YGR170W	PSD2	ENSG00000241878	PISD
YDL209C	CWC2	ENSG00000086589	RBM22
YNL101W	AVT4	ENSG00000101438	SLC32A1
YNL101W	AVT4	ENSG00000017483	SLC38A5
YNL101W	AVT4	ENSG00000166558	SLC38A8
YLR430W	SEN1	ENSG00000169551	CT55
YER073W	ALD5	ENSG00000108602	ALDH3A1
YER073W	ALD5	ENSG00000161618	ALDH16A1
YOL081W	IRA2	ENSG00000145715	RASA1
YPL274W	SAM3	ENSG00000103257	SLC7A5
YPL274W	SAM3	ENSG00000151012	SLC7A11
YPL274W	SAM3	ENSG00000099960	SLC7A4
YPL274W	SAM3	ENSG00000013293	SLC7A14
YPL274W	SAM3	ENSG00000103064	SLC7A6
YPL274W	SAM3	ENSG00000165349	SLC7A3
YKL216W	URA1	ENSG00000188641	DPYD
YML059C	NTE1	ENSG00000130653	PNPLA7
YML059C	NTE1	ENSG00000032444	PNPLA6
YML118W	NGL3	ENSG00000113300	CNOT6
YML118W	NGL3	ENSG00000013523	ANGEL1
YML118W	NGL3	ENSG00000151014	NOCT
YDR409W	SIZ1	ENSG00000033800	PIAS1
YAR035W	YAT1	ENSG00000157184	CPT2
YGL227W	VID30	ENSG00000010017	RANBP9
YLL061W	MMP1	ENSG00000103257	SLC7A5
YLL061W	MMP1	ENSG00000151012	SLC7A11
YLL061W	MMP1	ENSG00000099960	SLC7A4
YLL061W	MMP1	ENSG00000013293	SLC7A14
YLL061W	MMP1	ENSG00000103064	SLC7A6
YLL061W	MMP1	ENSG00000165349	SLC7A3
YDR001C	NTH1	ENSG00000118094	TREH
YOR207C	RET1	ENSG00000013503	POLR3B
YGR229C	SMI1	ENSG00000004142	POLDIP2
YER045C	ACA1	ENSG00000146592	CREB5
YHR098C	SFB3	ENSG00000150961	SEC24D
YEL061C	CIN8	ENSG00000138160	KIF11
YPL101W	ELP4	ENSG00000109911	ELP4
YGR092W	DBF2	ENSG00000101049	SGK2
YGR092W	DBF2	ENSG00000104205	SGK3
YPR184W	GDB1	ENSG00000162688	AGL
YNL183C	NPR1	ENSG00000160469	BRSK1
YKR002W	PAP1	ENSG00000090060	PAPOLA
YOR316C	COT1	ENSG00000164756	SLC30A8
YJL098W	SAP185	ENSG00000105063	PPP6R1
YKL110C	KTI12	ENSG00000198841	KTI12
YGL197W	MDS3	ENSG00000037637	FBXO42
YGL197W	MDS3	ENSG00000099949	LZTR1
YGL197W	MDS3	ENSG00000111727	HCFC2
YGL197W	MDS3	ENSG00000136933	RABEPK
YGL197W	MDS3	ENSG00000128607	KLHDC10
YLR268W	SEC22	ENSG00000265808	SEC22B
YDL003W	MCD1	ENSG00000100918	REC8
YDR342C	HXT7	ENSG00000163581	SLC2A2
YDR342C	HXT7	ENSG00000160326	SLC2A6
YJR047C	ANB1	ENSG00000163577	EIF5A2
YJR047C	ANB1	ENSG00000132507	EIF5A
YNL104C	LEU4	ENSG00000146151	HMGCLL1
YPL106C	SSE1	ENSG00000204390	HSPA1L
YPL106C	SSE1	ENSG00000204389	HSPA1A
YPL106C	SSE1	ENSG00000204388	HSPA1B
YPL106C	SSE1	ENSG00000109971	HSPA8
YLR019W	PSR2	ENSG00000175215	CTDSP2
YML087C	AIM33	ENSG00000100243	CYB5R3
YPL264C		ENSG00000236396	SLC35G4
YPL264C		ENSG00000168917	SLC35G2
YPL264C		ENSG00000177710	SLC35G5
YBR041W	FAT1	ENSG00000167114	SLC27A4
YBR041W	FAT1	ENSG00000068366	ACSL4
YBR041W	FAT1	ENSG00000164398	ACSL6
YOR367W	SCP1	ENSG00000117519	CNN3
YOR367W	SCP1	ENSG00000130176	CNN1
YPL160W	CDC60	ENSG00000133706	LARS1
YKR019C	IRS4	ENSG00000185739	SRL
YKR019C	IRS4	ENSG00000013016	EHD3
YKR019C	IRS4	ENSG00000024422	EHD2
YKR019C	IRS4	ENSG00000135597	REPS1
YKR019C	IRS4	ENSG00000110047	EHD1
YNR013C	PHO91	ENSG00000158296	SLC13A3
YNR013C	PHO91	ENSG00000081800	SLC13A1
YER112W	LSM4	ENSG00000130520	LSM4
YIL036W	CST6	ENSG00000146592	CREB5
YLL040C	VPS13	ENSG00000048707	VPS13D
YLL040C	VPS13	ENSG00000129003	VPS13C
YPL224C	MMT2	ENSG00000158014	SLC30A2
YPL224C	MMT2	ENSG00000104154	SLC30A4
YPL224C	MMT2	ENSG00000164756	SLC30A8
YHR094C	HXT1	ENSG00000163581	SLC2A2
YHR094C	HXT1	ENSG00000160326	SLC2A6
YLR399C	BDF1	ENSG00000204256	BRD2
YBR123C	TFC1	ENSG00000148308	GTF3C5
YOL093W	TRM10	ENSG00000165275	TRMT10B
YNL141W	AAH1	ENSG00000093072	ADA2
YNL141W	AAH1	ENSG00000196839	ADA
YNL141W	AAH1	ENSG00000168803	ADAL
YKL197C	PEX1	ENSG00000127980	PEX1
YIL124W	AYR1	ENSG00000164120	HPGD
YNL045W	LAP2	ENSG00000111144	LTA4H
YMR212C	EFR3	ENSG00000084710	EFR3B
YMR212C	EFR3	ENSG00000132294	EFR3A
YPL268W	PLC1	ENSG00000115896	PLCL1
YNR017W	TIM23	ENSG00000265354	TIMM23
YNR017W	TIM23	ENSG00000204152	TIMM23B
YHR009C	TDA3	ENSG00000090857	PDPR
YPR110C	RPC40	ENSG00000171453	POLR1C
YGR158C	MTR3	ENSG00000223496	EXOSC6
YHL022C	SPO11	ENSG00000054796	SPO11
YGR224W	AZR1	ENSG00000135953	MFSD9
YBL047C	EDE1	ENSG00000013016	EHD3
YBL047C	EDE1	ENSG00000024422	EHD2
YBL047C	EDE1	ENSG00000135597	REPS1
YAL042W	ERV46	ENSG00000125991	ERGIC3
YLR383W	SMC6	ENSG00000163029	SMC6
YMR246W	FAA4	ENSG00000164398	ACSL6
YCR077C	PAT1	ENSG00000166889	PATL1
YAL023C	PMT2	ENSG00000009830	POMT2
YBL038W	MRPL16	ENSG00000166902	MRPL16
YMR121C	RPL15B	ENSG00000174748	RPL15
YDL093W	PMT5	ENSG00000132581	SDF2
YGL035C	MIG1	ENSG00000135625	EGR4
YPL146C	NOP53	ENSG00000105373	NOP53
YOR087W	YVC1	ENSG00000167723	TRPV3
YBR037C	SCO1	ENSG00000133028	SCO1
YPL141C	FRK1	ENSG00000160469	BRSK1
YGL082W		ENSG00000128923	MINDY2
YGR109C	CLB6	ENSG00000138764	CCNG2
YGR109C	CLB6	ENSG00000205089	CCNI2
YGR109C	CLB6	ENSG00000175305	CCNE2
YGR109C	CLB6	ENSG00000162063	CCNF
YGR109C	CLB6	ENSG00000145386	CCNA2
YDR319C		ENSG00000139914	FITM1
YBL097W	BRN1	ENSG00000121152	NCAPH
YKL085W	MDH1	ENSG00000166796	LDHC
YBR289W	SNF5	ENSG00000099956	SMARCB1
YDL161W	ENT1	ENSG00000063245	EPN1
YNR071C		ENSG00000143891	GALM
YGL157W	ARI1	ENSG00000099377	HSD3B7
YGL157W	ARI1	ENSG00000104522	GFUS
YGL157W	ARI1	ENSG00000203859	HSD3B2
YHR033W		ENSG00000059573	ALDH18A1
YOL100W	PKH2	ENSG00000140992	PDPK1
YOR281C	PLP2	ENSG00000163440	PDCL2
YLR115W	CFT2	ENSG00000165934	CPSF2
YGR112W	SHY1	ENSG00000148290	SURF1
YMR169C	ALD3	ENSG00000108602	ALDH3A1
YMR169C	ALD3	ENSG00000161618	ALDH16A1
YNL240C	NAR1	ENSG00000103245	CIAO3
YGR108W	CLB1	ENSG00000138764	CCNG2
YGR108W	CLB1	ENSG00000205089	CCNI2
YGR108W	CLB1	ENSG00000175305	CCNE2
YGR108W	CLB1	ENSG00000162063	CCNF
YGR108W	CLB1	ENSG00000145386	CCNA2
YDR046C	BAP3	ENSG00000103257	SLC7A5
YDR046C	BAP3	ENSG00000151012	SLC7A11
YDR046C	BAP3	ENSG00000099960	SLC7A4
YDR046C	BAP3	ENSG00000013293	SLC7A14
YDR046C	BAP3	ENSG00000103064	SLC7A6
YDR046C	BAP3	ENSG00000165349	SLC7A3
YIL121W	QDR2	ENSG00000135953	MFSD9
YOL034W	SMC5	ENSG00000198887	SMC5
YEL024W	RIP1	ENSG00000169021	UQCRFS1
YJR031C	GEA1	ENSG00000008256	CYTH3
YJR031C	GEA1	ENSG00000066777	ARFGEF1
YJR031C	GEA1	ENSG00000100055	CYTH4
YJR031C	GEA1	ENSG00000164117	FBXO8
YJR031C	GEA1	ENSG00000061987	MON2
YGL066W	SGF73	ENSG00000253719	ATXN7L3B
YGL066W	SGF73	ENSG00000163635	ATXN7
YGR278W	CWC22	ENSG00000163510	CWC22
YBR049C	REB1	ENSG00000185697	MYBL1
YAR002C-A	ERP1	ENSG00000166557	TMED3
YAR002C-A	ERP1	ENSG00000158604	TMED4
YDR247W	VHS1	ENSG00000160469	BRSK1
YML049C	RSE1	ENSG00000071894	CPSF1
YML049C	RSE1	ENSG00000189091	SF3B3
YER101C	AST2	ENSG00000196616	ADH1B
YER101C	AST2	ENSG00000172955	ADH6
YER101C	AST2	ENSG00000180011	PTGR3
YER101C	AST2	ENSG00000248144	ADH1C
YER101C	AST2	ENSG00000187758	ADH1A
YML019W	OST6	ENSG00000102158	MAGT1
YNR003C	RPC34	ENSG00000132664	POLR3F
YNL037C	IDH1	ENSG00000067829	IDH3G
YDL147W	RPN5	ENSG00000138663	COPS4
YNL323W	LEM3	ENSG00000112697	TMEM30A
YMR110C	HFD1	ENSG00000108602	ALDH3A1
YAR007C	RFA1	ENSG00000132383	RPA1
YPR025C	CCL1	ENSG00000163660	CCNL1
YPR113W	PIS1	ENSG00000103502	CDIPT
YOL090W	MSH2	ENSG00000095002	MSH2
YMR131C	RRB1	ENSG00000105447	GRWD1
YDR151C	CTH1	ENSG00000128016	ZFP36
YGL039W		ENSG00000099377	HSD3B7
YGL039W		ENSG00000104522	GFUS
YGL039W		ENSG00000203859	HSD3B2
YNL177C	MRPL22	ENSG00000082515	MRPL22
YDL021W	GPM2	ENSG00000226784	PGAM4
YOL147C	PEX11	ENSG00000166821	PEX11A
YAL058W	CNE1	ENSG00000269058	CALR3
YIL061C	SNP1	ENSG00000104852	SNRNP70
YCL057W	PRD1	ENSG00000123213	NLN
YHL040C	ARN1	ENSG00000135953	MFSD9
YHL032C	GUT1	ENSG00000196475	GK2
YHL032C	GUT1	ENSG00000198814	GK
YGL179C	TOS3	ENSG00000110931	CAMKK2
YOR151C	RPB2	ENSG00000047315	POLR2B
YHR137W	ARO9	ENSG00000109576	AADAT
YMR029C	FAR8	ENSG00000090372	STRN4
YMR029C	FAR8	ENSG00000115808	STRN
YMR029C	FAR8	ENSG00000196792	STRN3
YLR127C	APC2	ENSG00000176248	ANAPC2
YKL100C	YPF1	ENSG00000101294	HM13
YNR072W	HXT17	ENSG00000163581	SLC2A2
YNR072W	HXT17	ENSG00000160326	SLC2A6
YDL153C	SAS10	ENSG00000132467	UTP3
YDL085W	NDE2	ENSG00000042286	AIFM2
YMR189W	GCV2	ENSG00000178445	GLDC
YOR156C	NFI1	ENSG00000033800	PIAS1
YPL243W	SRP68	ENSG00000167881	SRP68
YLL043W	FPS1	ENSG00000103569	AQP9
YLL043W	FPS1	ENSG00000135517	MIP
YGR070W	ROM1	ENSG00000137135	ARHGEF39
YGR070W	ROM1	ENSG00000180263	FGD6
YGR070W	ROM1	ENSG00000165694	FRMD7
YBR018C	GAL7	ENSG00000213930	GALT
YDL138W	RGT2	ENSG00000163581	SLC2A2
YDL138W	RGT2	ENSG00000160326	SLC2A6
YDR301W	CFT1	ENSG00000071894	CPSF1
YDR301W	CFT1	ENSG00000189091	SF3B3
YPL111W	CAR1	ENSG00000081181	ARG2
YPL111W	CAR1	ENSG00000116771	AGMAT
YNL049C	SFB2	ENSG00000138802	SEC24B
YNL049C	SFB2	ENSG00000113615	SEC24A
YCL043C	PDI1	ENSG00000185615	PDIA2
YGR116W	SPT6	ENSG00000109111	SUPT6H
YNL231C	PDR16	ENSG00000140522	RLBP1
YKL215C	OXP1	ENSG00000178814	OPLAH
YMR035W	IMP2	ENSG00000184903	IMMP2L
YDL103C	QRI1	ENSG00000197355	UAP1L1
YLR454W	FMP27	ENSG00000007202	KIAA0100
YDR419W	RAD30	ENSG00000170734	POLH
YOR014W	RTS1	ENSG00000112640	PPP2R5D
YOR014W	RTS1	ENSG00000068971	PPP2R5B
YER012W	PRE1	ENSG00000126067	PSMB2
YMR216C	SKY1	ENSG00000112144	CILK1
YMR216C	SKY1	ENSG00000102882	MAPK3
YMR216C	SKY1	ENSG00000156711	MAPK13
YCR102C		ENSG00000196616	ADH1B
YCR102C		ENSG00000172955	ADH6
YCR102C		ENSG00000180011	PTGR3
YCR102C		ENSG00000248144	ADH1C
YCR102C		ENSG00000187758	ADH1A
YNR047W	FPK1	ENSG00000162302	RPS6KA4
YNR047W	FPK1	ENSG00000177189	RPS6KA3
YFL028C	CAF16	ENSG00000157191	NECAP2
YLR096W	KIN2	ENSG00000160469	BRSK1
YFL050C	ALR2	ENSG00000150779	TIMM8B
YLL036C	PRP19	ENSG00000110107	PRPF19
YLR020C	YEH2	ENSG00000182333	LIPF
YLR020C	YEH2	ENSG00000173239	LIPM
YLR020C	YEH2	ENSG00000204020	LIPN
YLR020C	YEH2	ENSG00000107798	LIPA
YCR091W	KIN82	ENSG00000162302	RPS6KA4
YCR091W	KIN82	ENSG00000177189	RPS6KA3
YKL206C	ADD66	ENSG00000128789	PSMG2
YJL198W	PHO90	ENSG00000158296	SLC13A3
YJL198W	PHO90	ENSG00000081800	SLC13A1
YMR310C		ENSG00000198917	SPOUT1
YOL040C	RPS15	ENSG00000115268	RPS15
YNR053C	NOG2	ENSG00000134697	GNL2
YJR090C	GRR1	ENSG00000182325	FBXL6
YJR090C	GRR1	ENSG00000197361	FBXL22
YJR090C	GRR1	ENSG00000118564	FBXL5
YBR112C	CYC8	ENSG00000147050	KDM6A
YKL201C	MNN4	ENSG00000106692	FKTN
YJR147W	HMS2	ENSG00000185122	HSF1
YJR147W	HMS2	ENSG00000283697	HSFX3
YJR147W	HMS2	ENSG00000268738	HSFX2
YBL061C	SKT5	ENSG00000101251	SEL1L2
YPL048W	CAM1	ENSG00000104381	GDAP1
YPL048W	CAM1	ENSG00000254772	EEF1G
YPL048W	CAM1	ENSG00000169583	CLIC3
YPL048W	CAM1	ENSG00000099984	GSTT2
YPL048W	CAM1	ENSG00000100577	GSTZ1
YPL048W	CAM1	ENSG00000112782	CLIC5
YHR030C	SLT2	ENSG00000111837	MAK
YHR030C	SLT2	ENSG00000181085	MAPK15
YHR030C	SLT2	ENSG00000112144	CILK1
YHR030C	SLT2	ENSG00000102882	MAPK3
YHR030C	SLT2	ENSG00000166484	MAPK7
YHR030C	SLT2	ENSG00000156711	MAPK13
YDR495C	VPS3	ENSG00000135966	TGFBRAP1
YNL167C	SKO1	ENSG00000146592	CREB5
YPL001W	HAT1	ENSG00000128708	HAT1
YFR019W	FAB1	ENSG00000115020	PIKFYVE
YBL017C	PEP1	ENSG00000137642	SORL1
YBL017C	PEP1	ENSG00000156395	SORCS3
YOR232W	MGE1	ENSG00000164284	GRPEL2
YLR060W	FRS1	ENSG00000116120	FARSB
YNL087W	TCB2	ENSG00000158220	ESYT3
YOR018W	ROD1	ENSG00000197070	ARRDC1
YOR018W	ROD1	ENSG00000140450	ARRDC4
YHR027C	RPN1	ENSG00000175166	PSMD2
YLR207W	HRD3	ENSG00000101251	SEL1L2
YBR042C	CST26	ENSG00000155189	AGPAT5
YLR459W	GAB1	ENSG00000101464	PIGU
YPR088C	SRP54	ENSG00000100883	SRP54
YNR065C		ENSG00000137642	SORL1
YNR065C		ENSG00000156395	SORCS3
YDL131W	LYS21	ENSG00000146151	HMGCLL1
YJR143C	PMT4	ENSG00000130714	POMT1
YFL024C	EPL1	ENSG00000120616	EPC1
YMR303C	ADH2	ENSG00000196616	ADH1B
YMR303C	ADH2	ENSG00000172955	ADH6
YMR303C	ADH2	ENSG00000180011	PTGR3
YMR303C	ADH2	ENSG00000248144	ADH1C
YMR303C	ADH2	ENSG00000187758	ADH1A
YER123W	YCK3	ENSG00000213923	CSNK1E
YER123W	YCK3	ENSG00000105053	VRK3
YER123W	YCK3	ENSG00000100749	VRK1
YER123W	YCK3	ENSG00000169118	CSNK1G1
YER123W	YCK3	ENSG00000133275	CSNK1G2
YCR037C	PHO87	ENSG00000158296	SLC13A3
YCR037C	PHO87	ENSG00000081800	SLC13A1
YJR061W		ENSG00000106692	FKTN
YNL127W	FAR11	ENSG00000143093	STRIP1
YNL127W	FAR11	ENSG00000128578	STRIP2
YKR054C	DYN1	ENSG00000197102	DYNC1H1
YHL017W		ENSG00000148358	GPR107
YML042W	CAT2	ENSG00000169169	CPT1C
YDR394W	RPT3	ENSG00000013275	PSMC4
YHR108W	GGA2	ENSG00000100083	GGA1
YHR108W	GGA2	ENSG00000103365	GGA2
YHR108W	GGA2	ENSG00000136738	STAM
YHR108W	GGA2	ENSG00000175662	TOM1L2
YER015W	FAA2	ENSG00000164398	ACSL6
YDR405W	MRP20	ENSG00000214026	MRPL23
YOR269W	PAC1	ENSG00000007168	PAFAH1B1
YDR080W	VPS41	ENSG00000006715	VPS41
YKL168C	KKQ8	ENSG00000160469	BRSK1
YDL188C	PPH22	ENSG00000120910	PPP3CC
YDL188C	PPH22	ENSG00000138814	PPP3CA
YDL188C	PPH22	ENSG00000104695	PPP2CB
YDL188C	PPH22	ENSG00000086717	PPEF1
YDL188C	PPH22	ENSG00000107758	PPP3CB
YPR031W	NTO1	ENSG00000100425	BRD1
YPR031W	NTO1	ENSG00000077684	JADE1
YPR031W	NTO1	ENSG00000096070	BRPF3
YPR031W	NTO1	ENSG00000078403	MLLT10
YPR117W		ENSG00000007202	KIAA0100
YOR108W	LEU9	ENSG00000146151	HMGCLL1
YNR007C	ATG3	ENSG00000144848	ATG3
YOR109W	INP53	ENSG00000132376	INPP5K
YOR109W	INP53	ENSG00000078269	SYNJ2
YOR109W	INP53	ENSG00000122126	OCRL
YBL024W	NCL1	ENSG00000037474	NSUN2
YOR027W	STI1	ENSG00000025772	TOMM34
YHR018C	ARG4	ENSG00000126522	ASL
YDR063W	AIM7	ENSG00000130755	GMFG
YMR197C	VTI1	ENSG00000100568	VTI1B
YIL125W	KGD1	ENSG00000197444	OGDHL
YLR056W	ERG3	ENSG00000109929	SC5D
YIL079C	AIR1	ENSG00000147905	ZCCHC7
YKL179C	COY1	ENSG00000111249	CUX2
YDL134C	PPH21	ENSG00000120910	PPP3CC
YDL134C	PPH21	ENSG00000138814	PPP3CA
YDL134C	PPH21	ENSG00000104695	PPP2CB
YDL134C	PPH21	ENSG00000086717	PPEF1
YDL134C	PPH21	ENSG00000107758	PPP3CB
YPL145C	KES1	ENSG00000110048	OSBP
YPL145C	KES1	ENSG00000144909	OSBPL11
YPL145C	KES1	ENSG00000091039	OSBPL8
YKR056W	TRM2	ENSG00000099899	TRMT2A
YER049W	TPA1	ENSG00000087263	OGFOD1
YDR416W	SYF1	ENSG00000101161	PRPF6
YDR416W	SYF1	ENSG00000076924	XAB2
YBR229C	ROT2	ENSG00000090402	SI
YLR305C	STT4	ENSG00000241973	PI4KA
YAL060W	BDH1	ENSG00000196616	ADH1B
YAL060W	BDH1	ENSG00000172955	ADH6
YAL060W	BDH1	ENSG00000180011	PTGR3
YAL060W	BDH1	ENSG00000248144	ADH1C
YAL060W	BDH1	ENSG00000187758	ADH1A
YCL039W	GID7	ENSG00000101940	WDR13
YJR110W	YMR1	ENSG00000100241	SBF1
YJR110W	YMR1	ENSG00000171100	MTM1
YJR110W	YMR1	ENSG00000104643	MTMR9
YKL039W	PTM1	ENSG00000148358	GPR107
YDR052C	DBF4	ENSG00000161692	DBF4B
YHR158C	KEL1	ENSG00000037637	FBXO42
YHR158C	KEL1	ENSG00000099949	LZTR1
YHR158C	KEL1	ENSG00000111727	HCFC2
YHR158C	KEL1	ENSG00000136933	RABEPK
YHR158C	KEL1	ENSG00000128607	KLHDC10
YBR235W	VHC1	ENSG00000124140	SLC12A5
YBR235W	VHC1	ENSG00000140199	SLC12A6
YGR238C	KEL2	ENSG00000037637	FBXO42
YGR238C	KEL2	ENSG00000099949	LZTR1
YGR238C	KEL2	ENSG00000111727	HCFC2
YGR238C	KEL2	ENSG00000136933	RABEPK
YGR238C	KEL2	ENSG00000128607	KLHDC10
YCL025C	AGP1	ENSG00000103257	SLC7A5
YCL025C	AGP1	ENSG00000151012	SLC7A11
YCL025C	AGP1	ENSG00000099960	SLC7A4
YCL025C	AGP1	ENSG00000013293	SLC7A14
YCL025C	AGP1	ENSG00000103064	SLC7A6
YCL025C	AGP1	ENSG00000165349	SLC7A3
YJR035W	RAD26	ENSG00000225830	ERCC6
YDR358W	GGA1	ENSG00000100083	GGA1
YDR358W	GGA1	ENSG00000103365	GGA2
YDR358W	GGA1	ENSG00000136738	STAM
YDR358W	GGA1	ENSG00000175662	TOM1L2
YLR051C	FCF2	ENSG00000067334	DNTTIP2
YDL216C	RRI1	ENSG00000121022	COPS5
YML005W	TRM12	ENSG00000183665	TRMT12
YLR260W	LCB5	ENSG00000176170	SPHK1
YLR260W	LCB5	ENSG00000063176	SPHK2
YIL159W	BNR1	ENSG00000185448	FAM47A
YIL159W	BNR1	ENSG00000198173	FAM47C
YHL023C	NPR3	ENSG00000103148	NPRL3
YIL120W	QDR1	ENSG00000135953	MFSD9
YPR114W		ENSG00000185561	TLCD2
YPR114W		ENSG00000152078	TLCD4
YPR114W		ENSG00000160606	TLCD1
YLR129W	DIP2	ENSG00000065183	WDR3
YDL154W	MSH5	ENSG00000204410	MSH5
YDR040C	ENA1	ENSG00000127249	ATP13A4
YDR040C	ENA1	ENSG00000064270	ATP2C2
YPL244C	HUT1	ENSG00000121073	SLC35B1
YER043C	SAH1	ENSG00000101444	AHCY
YER043C	SAH1	ENSG00000168710	AHCYL1
YKR036C	CAF4	ENSG00000215529	EFCAB8
YKR036C	CAF4	ENSG00000174989	FBXW8
YKL173W	SNU114	ENSG00000108883	EFTUD2
YDR325W	YCG1	ENSG00000109805	NCAPG
YAL043C	PTA1	ENSG00000125755	SYMPK
YHR085W	IPI1	ENSG00000137824	RMDN3
YHR085W	IPI1	ENSG00000176623	RMDN1
YIR029W	DAL2	ENSG00000151360	ALLC
YMR285C	NGL2	ENSG00000113300	CNOT6
YMR285C	NGL2	ENSG00000013523	ANGEL1
YMR285C	NGL2	ENSG00000151014	NOCT
YJL013C	MAD3	ENSG00000156970	BUB1B
YML074C	FPR3	ENSG00000204315	FKBPL
YPL140C	MKK2	ENSG00000065559	MAP2K4
YIR035C		ENSG00000080511	RDH8
YLR206W	ENT2	ENSG00000063245	EPN1
YNL121C	TOM70	ENSG00000104450	SPAG1
YNL121C	TOM70	ENSG00000183891	TTC32
YNL121C	TOM70	ENSG00000256061	DNAAF4
YNL121C	TOM70	ENSG00000144962	SPATA16
YNL121C	TOM70	ENSG00000243725	TTC4
YNL121C	TOM70	ENSG00000025772	TOMM34
YDR280W	RRP45	ENSG00000123737	EXOSC9
YMR279C		ENSG00000135953	MFSD9
YLR371W	ROM2	ENSG00000137135	ARHGEF39
YLR371W	ROM2	ENSG00000180263	FGD6
YLR371W	ROM2	ENSG00000165694	FRMD7
YMR002W	MIX17	ENSG00000250479	CHCHD10
YGR287C	IMA1	ENSG00000138079	SLC3A1
YOR384W	FRE5	ENSG00000074771	NOX3
YOR384W	FRE5	ENSG00000086991	NOX4
YOR384W	FRE5	ENSG00000165168	CYBB
YOL156W	HXT11	ENSG00000163581	SLC2A2
YOL156W	HXT11	ENSG00000160326	SLC2A6
YIL109C	SEC24	ENSG00000138802	SEC24B
YIL109C	SEC24	ENSG00000113615	SEC24A
YPL178W	CBC2	ENSG00000170935	NCBP2L
YKL008C	LAC1	ENSG00000139624	CERS5
YKL008C	LAC1	ENSG00000090661	CERS4
YOL151W	GRE2	ENSG00000099377	HSD3B7
YOL151W	GRE2	ENSG00000104522	GFUS
YOL151W	GRE2	ENSG00000203859	HSD3B2
YER129W	SAK1	ENSG00000110931	CAMKK2
YLL012W	YEH1	ENSG00000182333	LIPF
YLL012W	YEH1	ENSG00000173239	LIPM
YLL012W	YEH1	ENSG00000204020	LIPN
YLL012W	YEH1	ENSG00000107798	LIPA
YNR006W	VPS27	ENSG00000100083	GGA1
YNR006W	VPS27	ENSG00000103365	GGA2
YNR006W	VPS27	ENSG00000136738	STAM
YNR006W	VPS27	ENSG00000175662	TOM1L2
YDL030W	PRP9	ENSG00000183431	SF3A3
YCR034W		ENSG00000119915	ELOVL3
YDR013W	PSF1	ENSG00000101003	GINS1
YBR028C	YPK3	ENSG00000162302	RPS6KA4
YBR028C	YPK3	ENSG00000177189	RPS6KA3
YGL083W	SCY1	ENSG00000136021	SCYL2
YBL080C	PET112	ENSG00000059691	GATB
YNL233W	BNI4	ENSG00000204138	PHACTR4
YPR111W	DBF20	ENSG00000101049	SGK2
YPR111W	DBF20	ENSG00000104205	SGK3
YDL156W	CMR1	ENSG00000092470	WDR76
YHR040W	BCD1	ENSG00000117174	ZNHIT6
YKL127W	PGM1	ENSG00000165704	HPRT1
YKL127W	PGM1	ENSG00000079739	PGM1
YDR026C	NSI1	ENSG00000185697	MYBL1
YGR241C	YAP1802	ENSG00000073921	PICALM
YDR508C	GNP1	ENSG00000103257	SLC7A5
YDR508C	GNP1	ENSG00000151012	SLC7A11
YDR508C	GNP1	ENSG00000099960	SLC7A4
