Yeast_Gene_stable_ID	Yeast_Gene_name	Human_Gene_stable_ID	Human_Gene_name
YHR090C	YNG2	ENSG00000071243	ING3
YPL140C	MKK2	ENSG00000198909	MAP3K3
YPL140C	MKK2	ENSG00000169032	MAP2K1
YPL140C	MKK2	ENSG00000137601	NEK1
YPL140C	MKK2	ENSG00000126934	MAP2K2
YPL140C	MKK2	ENSG00000169967	MAP3K2
YLR403W	SFP1	ENSG00000153814	JAZF1
YOL156W	HXT11	ENSG00000181856	SLC2A4
YOL156W	HXT11	ENSG00000173262	SLC2A14
YOL156W	HXT11	ENSG00000197241	SLC2A7
YJL219W	HXT9	ENSG00000181856	SLC2A4
YJL219W	HXT9	ENSG00000173262	SLC2A14
YJL219W	HXT9	ENSG00000197241	SLC2A7
YNR006W	VPS27	ENSG00000125447	GGA3
YPL048W	CAM1	ENSG00000169504	CLIC4
YDL245C	HXT15	ENSG00000117394	SLC2A1
YCL039W	GID7	ENSG00000162923	WDR26
YDL134C	PPH21	ENSG00000213639	PPP1CB
YDL188C	PPH22	ENSG00000213639	PPP1CB
YNR006W	VPS27	ENSG00000085449	WDFY1
YNR006W	VPS27	ENSG00000115145	STAM2
YOL156W	HXT11	ENSG00000117394	SLC2A1
YJL219W	HXT9	ENSG00000117394	SLC2A1
YMR011W	HXT2	ENSG00000117394	SLC2A1
YML078W	CPR3	ENSG00000263353	PPIAL4A
YML078W	CPR3	ENSG00000288867	PPIAL4C
YML078W	CPR3	ENSG00000289549	PPIAL4D
YML078W	CPR3	ENSG00000271567	PPIAL4E
YML078W	CPR3	ENSG00000279782	PPIAL4F
YML078W	CPR3	ENSG00000236334	PPIAL4G
YML078W	CPR3	ENSG00000270339	PPIAL4H
YML078W	CPR3	ENSG00000084072	PPIE
YLR422W	DCK1	ENSG00000135905	DOCK10
YFL011W	HXT10	ENSG00000117394	SLC2A1
YDL194W	SNF3	ENSG00000117394	SLC2A1
YJL214W	HXT8	ENSG00000117394	SLC2A1
YGL104C	VPS73	ENSG00000117394	SLC2A1
YMR177W	MMT1	ENSG00000196660	SLC30A10
YKR019C	IRS4	ENSG00000198399	ITSN2
YKR019C	IRS4	ENSG00000085832	EPS15
YDR155C	CPR1	ENSG00000263353	PPIAL4A
YDR155C	CPR1	ENSG00000288867	PPIAL4C
YDR155C	CPR1	ENSG00000289549	PPIAL4D
YDR155C	CPR1	ENSG00000271567	PPIAL4E
YDR155C	CPR1	ENSG00000279782	PPIAL4F
YDR155C	CPR1	ENSG00000236334	PPIAL4G
YDR155C	CPR1	ENSG00000270339	PPIAL4H
YDR155C	CPR1	ENSG00000084072	PPIE
YHR096C	HXT5	ENSG00000117394	SLC2A1
YEL069C	HXT13	ENSG00000117394	SLC2A1
YBL047C	EDE1	ENSG00000198399	ITSN2
YBL047C	EDE1	ENSG00000085832	EPS15
YGR289C	MAL11	ENSG00000117394	SLC2A1
YDL138W	RGT2	ENSG00000117394	SLC2A1
YHR092C	HXT4	ENSG00000117394	SLC2A1
YNR072W	HXT17	ENSG00000117394	SLC2A1
YDR358W	GGA1	ENSG00000085449	WDFY1
YDR358W	GGA1	ENSG00000115145	STAM2
YKL081W	TEF4	ENSG00000169504	CLIC4
YHR108W	GGA2	ENSG00000085449	WDFY1
YHR108W	GGA2	ENSG00000115145	STAM2
YJR160C	MPH3	ENSG00000117394	SLC2A1
YGR201C		ENSG00000169504	CLIC4
YIL106W	MOB1	ENSG00000142961	MOB3C
YDR343C	HXT6	ENSG00000117394	SLC2A1
YHL002W	HSE1	ENSG00000085449	WDFY1
YHL002W	HSE1	ENSG00000115145	STAM2
YJR158W	HXT16	ENSG00000117394	SLC2A1
YLR081W	GAL2	ENSG00000117394	SLC2A1
YBR298C	MAL31	ENSG00000117394	SLC2A1
YIL048W	NEO1	ENSG00000143515	ATP8B2
YMR243C	ZRC1	ENSG00000196660	SLC30A10
YBR241C		ENSG00000117394	SLC2A1
YDL247W	MPH2	ENSG00000117394	SLC2A1
YBR140C	IRA1	ENSG00000075391	RASAL2
YBR041W	FAT1	ENSG00000143554	SLC27A3
YDR342C	HXT7	ENSG00000117394	SLC2A1
YOR316C	COT1	ENSG00000196660	SLC30A10
YJL083W	TAX4	ENSG00000198399	ITSN2
YJL083W	TAX4	ENSG00000085832	EPS15
YOL081W	IRA2	ENSG00000075391	RASAL2
YDR345C	HXT3	ENSG00000117394	SLC2A1
YPL224C	MMT2	ENSG00000196660	SLC30A10
YHR094C	HXT1	ENSG00000117394	SLC2A1
