Chromosome_Name,strand,start,end,5-start,3-end,Locus,Gene,strain
CHR10,-,572758,573635,572058,573735,YJR088C,EMC2,RM11
CHR10,+,573981,576844,573281,576944,YJR089W,BIR1,RM11
CHR10,-,577135,580577,576435,580677,YJR090C,GRR1,RM11
CHR10,-,63725,63796,63025,63896,tT(AGU)J,tT(AGU)J,RM11
CHR10,-,581312,584586,580612,584686,YJR091C,JSN1,RM11
CHR10,-,64491,64816,63791,64916,YJL199C,MBB1,RM11
CHR10,+,584986,589328,584286,589428,YJR092W,BUD4,RM11
CHR10,-,589471,590453,588771,590553,YJR093C,FIP1,RM11
CHR10,-,590818,591899,590118,591999,YJR094C,IME1,RM11
CHR10,-,592185,593671,591485,593771,IRT1,IRT1,RM11
CHR10,+,594558,595109,593858,595209,YJR094W-A,RPL43B,RM11
CHR10,+,65481,68125,64781,68225,YJL198W,PHO90,RM11
CHR10,+,596025,596992,595325,597092,YJR095W,SFC1,RM11
CHR10,+,597446,598293,596746,598393,YJR096W,YJR096W,RM11
CHR10,+,598664,599181,597964,599281,YJR097W,JJJ3,RM11
CHR10,-,599437,601406,598737,601506,YJR098C,YJR098C,RM11
CHR10,+,601827,602536,601127,602636,YJR099W,YUH1,RM11
CHR10,-,602602,603584,601902,603684,YJR100C,AIM25,RM11
CHR10,+,604170,604269,603470,604369,tL(UAG)J,tL(UAG)J,RM11
CHR10,+,604485,605284,603785,605384,YJR101W,RSM26,RM11
CHR10,-,605408,606015,604708,606115,YJR102C,VPS25,RM11
CHR10,+,606989,608724,606289,608824,YJR103W,URA8,RM11
CHR10,-,608785,609248,608085,609348,YJR104C,SOD1,RM11
CHR10,+,609816,610837,609116,610937,YJR105W,ADO1,RM11
CHR10,+,611073,613249,610373,613349,YJR106W,ECM27,RM11
CHR10,+,613576,614560,612876,614660,YJR107W,LIH1,RM11
CHR10,+,615319,615598,614619,615698,YJR108W,ABM1,RM11
CHR10,-,616103,619458,615403,619558,YJR109C,CPA2,RM11
CHR10,+,620133,622198,619433,622298,YJR110W,YMR1,RM11
CHR10,-,622373,623223,621673,623323,YJR111C,PXP2,RM11
CHR10,+,623548,624152,622848,624252,YJR112W,NNF1,RM11
CHR10,+,624308,624685,623608,624785,YJR112W-A,YJR112W-A,RM11
CHR10,+,68442,72205,67742,72305,YJL197W,UBP12,RM11
CHR10,-,624750,625492,624050,625592,YJR113C,RSM7,RM11
CHR10,+,626441,626945,625741,627045,YJR115W,YJR115W,RM11
CHR10,+,627321,628159,626621,628259,YJR116W,TDA4,RM11
CHR10,+,628503,629863,627803,629963,YJR117W,STE24,RM11
CHR10,-,629986,630596,629286,630696,YJR118C,ILM1,RM11
CHR10,-,630800,632985,630100,633085,YJR119C,JHD2,RM11
CHR10,+,633623,633972,632923,634072,YJR120W,YJR120W,RM11
CHR10,+,634104,635638,633404,635738,YJR121W,ATP2,RM11
CHR10,+,636273,637765,635573,637865,YJR122W,IBA57,RM11
CHR10,+,638398,639074,637698,639174,YJR123W,RPS5,RM11
CHR10,-,639389,640734,638689,640834,YJR124C,YJR124C,RM11
CHR10,-,641234,642459,640534,642559,YJR125C,ENT3,RM11
CHR10,-,642751,645187,642051,645287,YJR126C,VPS70,RM11
CHR10,-,645416,649557,644716,649657,YJR127C,RSF2,RM11
CHR10,+,649420,649778,648720,649878,YJR128W,YJR128W,RM11
CHR10,+,650248,650440,649548,650540,snR3,snR3,RM11
CHR10,-,650499,651517,649799,651617,YJR129C,EFM3,RM11
CHR10,-,651717,653635,651017,653735,YJR130C,STR2,RM11
CHR10,+,654145,655793,653445,655893,YJR131W,MNS1,RM11
CHR10,+,656023,659168,655323,659268,YJR132W,NMD5,RM11
CHR10,+,659491,660119,658791,660219,YJR133W,XPT1,RM11
CHR10,-,660229,662351,659529,662451,YJR134C,SGM1,RM11
CHR10,-,662559,663277,661859,663377,YJR135C,MCM22,RM11
CHR10,+,663471,663733,662771,663833,YJR135W-A,TIM8,RM11
CHR10,-,663943,665207,663243,665307,YJR136C,TTI2,RM11
CHR10,-,72487,73418,71787,73518,YJL196C,ELO1,RM11
CHR10,-,665459,669786,664759,669886,YJR137C,MET5,RM11
CHR10,+,671069,675822,670369,675922,YJR138W,IML1,RM11
CHR10,-,675947,677025,675247,677125,YJR139C,HOM6,RM11
CHR10,-,677252,682197,676552,682297,YJR140C,HIR3,RM11
CHR10,+,73975,75515,73275,75615,YJL194W,CDC6,RM11
CHR10,+,682408,683450,681708,683550,YJR141W,IPA1,RM11
CHR10,+,683643,684670,682943,684770,YJR142W,YJR142W,RM11
CHR10,-,684828,687115,684128,687215,YJR143C,PMT4,RM11
CHR10,+,687384,688192,686684,688292,YJR144W,MGM101,RM11
CHR10,-,688518,689560,687818,689660,YJR145C,RPS4A,RM11
CHR10,+,690378,690730,689678,690830,YJR146W,YJR146W,RM11
CHR10,+,690689,691764,689989,691864,YJR147W,HMS2,RM11
CHR10,+,692236,693365,691536,693465,YJR148W,BAT2,RM11
CHR10,+,693652,694865,692952,694965,YJR149W,YJR149W,RM11
CHR10,-,695303,696198,694603,696298,YJR150C,DAN1,RM11
CHR10,-,698744,701055,698044,701155,YJR151C,DAN4,RM11
CHR10,+,76004,77211,75304,77311,YJL193W,YJL193W,RM11
CHR10,+,704042,704091,703342,704191,YJR151W-A,YJR151W-A,RM11
CHR10,+,706135,707765,705435,707865,YJR152W,DAL5,RM11
CHR10,+,709283,710367,708583,710467,YJR153W,PGU1,RM11
CHR10,+,712252,713291,711552,713391,YJR154W,YJR154W,RM11
CHR10,-,77348,78051,76648,78151,YJL192C,SOP4,RM11
CHR10,+,713873,714738,713173,714838,YJR155W,AAD10,RM11
CHR10,-,715042,716063,714342,716163,YJR156C,THI11,RM11
CHR4,+,33286,34988,32586,35088,YJR158W,HXT16,RM11
CHR4,+,36886,37958,36186,38058,YJR159W,SOR1,RM11
CHR10,+,78425,79248,77725,79348,YJL191W,RPS14B,RM11
CHR4,-,38850,40657,38150,40757,YJR160C,MPH3,RM11
CHR4,-,43690,44840,42990,44940,YJR161C,COS5,RM11
CHR10,-,79549,79940,78849,80040,YJL190C,RPS22A,RM11
CHR10,+,80572,81116,79872,81216,YJL189W,RPL39,RM11
CHR10,-,81444,83911,80744,84011,YJL187C,SWE1,RM11
CHR10,+,84804,86563,84104,86663,YJL186W,MNN5,RM11
CHR10,-,86744,87624,86044,87724,YJL185C,ATG36,RM11
CHR10,+,88097,88467,87397,88567,YJL184W,GON7,RM11
CHR10,+,88717,89984,88017,90084,YJL183W,MNN11,RM11
CHR10,+,90307,92141,89607,92241,YJL181W,RBH1,RM11
CHR10,-,92230,93206,91530,93306,YJL180C,ATP12,RM11
CHR9,-,423744,423383,423044,423483,YJL223C,PAU1,RM11
CHR10,+,93434,93762,92734,93862,YJL179W,PFD1,RM11
CHR10,-,93929,94743,93229,94843,YJL178C,ATG27,RM11
CHR10,+,95434,96304,94734,96404,YJL177W,RPL17B,RM11
CHR10,-,96704,99180,96004,99280,YJL176C,SWI3,RM11
CHR10,+,99742,100571,99042,100671,YJL174W,KRE9,RM11
CHR10,-,100811,101178,100111,101278,YJL173C,RFA3,RM11
CHR10,+,102391,104120,101691,104220,YJL172W,CPS1,RM11
CHR10,-,104346,105535,103646,105635,YJL171C,TOH1,RM11
CHR11,+,107513,113667,106813,113767,YKL182W,FAS1,RM11
CHR11,+,114158,115440,113458,115540,YKL181W,PRS1,RM11
CHR11,+,116111,116970,115411,117070,YKL180W,RPL17A,RM11
CHR11,-,117306,119344,116606,119444,YKL179C,COY1,RM11
CHR11,-,120056,121467,119356,121567,YKL178C,STE3,RM11
CHR11,-,122349,124834,121649,124934,YKL176C,LST4,RM11
CHR11,+,125642,127152,124942,127252,YKL175W,ZRT3,RM11
CHR11,-,127229,129084,126529,129184,YKL174C,TPO5,RM11
CHR11,+,129366,132391,128666,132491,YKL173W,SNU114,RM11
CHR11,+,132608,133887,131908,133987,YKL172W,EBP2,RM11
CHR11,+,134321,137106,133621,137206,YKL171W,NNK1,RM11
CHR11,+,137480,137895,136780,137995,YKL170W,MRPL38,RM11
CHR11,-,138134,140307,137434,140407,YKL168C,KKQ8,RM11
CHR11,-,140567,140979,139867,141079,YKL167C,MRP49,RM11
CHR11,-,141355,142550,140655,142650,YKL166C,TPK3,RM11
CHR11,-,144773,147531,144073,147631,YKL165C,MCD4,RM11
CHR10,-,120556,120626,119856,120726,tE(UUC)K,tE(UUC)K,RM11
CHR11,-,148634,149658,147934,149758,YKL164C,PIR1,RM11
CHR11,+,151506,152165,150806,152265,YKL163W,PIR3,RM11
CHR11,+,21303,22525,20603,22625,YKL219W,COS9,RM11
CHR11,-,154420,155627,153720,155727,YKL162C,YKL162C,RM11
CHR11,-,156178,157476,155478,157576,YKL161C,KDX1,RM11
CHR11,+,160059,160495,159359,160595,YKL160W,ELF1,RM11
CHR11,-,160606,161240,159906,161340,YKL159C,RCN1,RM11
CHR11,+,161781,165021,161081,165121,YKL157W,APE2,RM11
CHR11,+,165403,166001,164703,166101,YKL156W,RPS27A,RM11
CHR11,-,166246,168131,165546,168231,YKL155C,RSM22,RM11
CHR11,+,168391,169124,167691,169224,YKL154W,SRP102,RM11
CHR10,-,353804,353734,353104,353834,tR(UCU)K,tR(UCU)K,RM11
CHR11,-,170432,171174,169732,171274,YKL152C,GPM1,RM11
CHR11,-,171705,172717,171005,172817,YKL151C,NNR2,RM11
CHR11,+,173332,174239,172632,174339,YKL150W,MCR1,RM11
CHR11,-,174400,175616,173700,175716,YKL149C,DBR1,RM11
CHR11,-,175995,177916,175295,178016,YKL148C,SDH1,RM11
CHR11,+,178572,180649,177872,180749,YKL146W,AVT3,RM11
CHR11,-,24173,25152,23473,25252,YKL218C,SRY1,RM11
CHR11,+,181002,182404,180302,182504,YKL145W,RPT1,RM11
CHR11,-,182632,183269,181932,183369,YKL144C,RPC25,RM11
CHR11,+,183570,184960,182870,185060,YKL143W,LTV1,RM11
CHR11,+,185304,185962,184604,186062,YKL142W,MRP8,RM11
CHR11,+,186463,187058,185763,187158,YKL141W,SDH3,RM11
CHR11,+,187575,189220,186875,189320,YKL140W,TGL1,RM11
CHR13,-,6495,6854,5795,6954,YKL224C,PAU16,RM11
CHR11,+,189755,191321,189055,191421,YKL139W,CTK1,RM11
CHR11,-,191623,191831,190923,191931,YKL138C-A,HSK3,RM11
CHR11,-,192107,192500,191407,192600,YKL138C,MRPL31,RM11
CHR11,+,192777,193111,192077,193211,YKL137W,CMC1,RM11
CHR11,-,193280,195459,192580,195559,YKL135C,APL2,RM11
CHR11,-,195945,198262,195245,198362,YKL134C,OCT1,RM11
CHR11,-,198500,199890,197800,199990,YKL133C,RCI50,RM11
CHR11,-,200395,201686,199695,201786,YKL132C,RMA1,RM11
CHR11,-,202108,202847,201408,202947,YKL130C,SHE2,RM11
CHR11,-,203164,206975,202464,207075,YKL129C,MYO3,RM11
CHR11,-,207699,208585,206999,208685,YKL128C,PMU1,RM11
CHR10,+,413530,413601,412830,413701,tK(CUU)K,tK(CUU)K,RM11
CHR11,+,210016,211727,209316,211827,YKL127W,PGM1,RM11
CHR11,+,212182,214223,211482,214323,YKL126W,YPK1,RM11
CHR11,+,214722,216604,214022,216704,YKL125W,RRN3,RM11
CHR11,+,217068,218806,216368,218906,YKL124W,SSH4,RM11
CHR11,-,218972,219474,218272,219574,YKL122C,SRP21,RM11
CHR11,+,220622,223179,219922,223279,YKL121W,DGR2,RM11
CHR11,+,223821,224794,223121,224894,YKL120W,OAC1,RM11
CHR11,-,225047,225693,224347,225793,YKL119C,VPH2,RM11
CHR10,+,201922,201851,201222,201951,tA(AGC)K1,tA(AGC)K1,RM11
CHR11,+,226803,227452,226103,227552,YKL117W,SBA1,RM11
CHR11,-,227824,229379,227124,229479,YKL116C,PRR1,RM11
CHR11,+,29038,30887,28338,30987,YKL217W,JEN1,RM11
CHR11,-,229833,230935,229133,231035,YKL114C,APN1,RM11
CHR11,-,231208,232355,230508,232455,YKL113C,RAD27,RM11
CHR11,+,233042,235236,232342,235336,YKL112W,ABF1,RM11
CHR11,-,235411,236351,234711,236451,YKL110C,KTI12,RM11
CHR11,+,238695,240355,237995,240455,YKL109W,HAP4,RM11
CHR11,+,240888,242257,240188,242357,YKL108W,SLD2,RM11
CHR11,+,242612,243540,241912,243640,YKL107W,YKL107W,RM11
CHR11,-,243618,243736,242918,243836,YKL106C-A,YKL106C-A,RM11
CHR11,+,244008,245362,243308,245462,YKL106W,AAT1,RM11
CHR11,-,245657,249042,244957,249142,YKL105C,SEG2,RM11
CHR11,-,249680,251832,248980,251932,YKL104C,GFA1,RM11
CHR11,-,252597,254140,251897,254240,YKL103C,APE1,RM11
CHR11,-,254526,254830,253826,254930,YKL102C,YKL102C,RM11
CHR11,+,255385,259940,254685,260040,YKL101W,HSL1,RM11
CHR11,+,32006,32949,31306,33049,YKL216W,URA1,RM11
CHR11,-,260162,261924,259462,262024,YKL100C,YPF1,RM11
CHR11,-,262185,262936,261485,263036,YKL099C,UTP11,RM11
CHR11,+,263235,264307,262535,264407,YKL098W,MTC2,RM11
CHR11,-,264968,265376,264268,265476,YKL097C,YKL097C,RM11
CHR11,-,265539,265686,264839,265786,YKL096C-B,YKL096C-B,RM11
CHR11,+,265718,265995,265018,266095,YKL096W-A,CWP2,RM11
CHR11,+,267596,268314,266896,268414,YKL096W,CWP1,RM11
CHR11,+,268742,269577,268042,269677,YKL095W,YJU2,RM11
CHR11,+,269814,270754,269114,270854,YKL094W,YJU3,RM11
CHR11,+,271254,272272,270554,272372,YKL093W,MBR1,RM11
CHR11,-,272609,275922,271909,276022,YKL092C,BUD2,RM11
CHR11,-,33606,37465,32906,37565,YKL215C,OXP1,RM11
CHR11,-,276182,277113,275482,277213,YKL091C,YKL091C,RM11
CHR11,+,278342,279672,277642,279772,YKL090W,CUE2,RM11
CHR11,+,279859,281513,279159,281613,YKL089W,MIF2,RM11
CHR11,+,281754,283468,281054,283568,YKL088W,CAB3,RM11
CHR11,-,283661,284334,282961,284434,YKL087C,CYT2,RM11
CHR11,+,284753,285135,284053,285235,YKL086W,SRX1,RM11
CHR11,+,285595,286598,284895,286698,YKL085W,MDH1,RM11
CHR11,+,286981,287330,286281,287430,YKL084W,HOT13,RM11
CHR11,-,287495,288798,286795,288898,YKL082C,RRP14,RM11
CHR11,+,289361,290924,288661,291024,YKL081W,TEF4,RM11
CHR11,+,289655,289748,288955,289848,snR38,snR38,RM11
CHR11,+,291497,292674,290797,292774,YKL080W,VMA5,RM11
CHR11,+,293070,295039,292370,295139,YKL079W,SMY1,RM11
CHR11,+,295312,297518,294612,297618,YKL078W,DHR2,RM11
CHR11,+,297920,299097,297220,299197,YKL077W,PSG1,RM11
CHR11,-,299423,300774,298723,300874,YKL075C,YKL075C,RM11
CHR11,-,301077,302659,300377,302759,YKL074C,MUD2,RM11
CHR11,+,302897,305541,302197,305641,YKL073W,LHS1,RM11
CHR11,+,306049,308348,305349,308448,YKL072W,STB6,RM11
CHR11,+,309404,309508,308704,309608,tW(CCA)K,tW(CCA)K,RM11
CHR11,+,311600,312369,310900,312469,YKL071W,YKL071W,RM11
CHR11,+,312697,313205,311997,313305,YKL070W,YKL070W,RM11
CHR11,+,313770,314311,313070,314411,YKL069W,YKL069W,RM11
CHR10,-,376717,376645,376017,376745,tV(AAC)K1,tV(AAC)K1,RM11
CHR11,+,315687,315922,314987,316022,YKL068W-A,YKL068W-A,RM11
CHR11,+,317758,319670,317058,319770,YKL068W,NUP100,RM11
CHR11,-,37861,38471,37161,38571,YKL214C,YRA2,RM11
CHR11,-,319997,320067,319297,320167,tH(GUG)K,tH(GUG)K,RM11
CHR11,+,320748,321208,320048,321308,YKL067W,YNK1,RM11
CHR11,+,321890,322110,321190,322210,YKL065W-A,DPC7,RM11
CHR11,-,322371,322990,321671,323090,YKL065C,YET1,RM11
CHR11,+,323701,326609,323001,326709,YKL064W,MNR2,RM11
CHR11,-,38739,40885,38039,40985,YKL213C,DOA1,RM11
CHR11,-,326953,327455,326253,327555,YKL063C,YKL063C,RM11
CHR11,+,329166,331057,328466,331157,YKL062W,MSN4,RM11
CHR11,+,331709,332049,331009,332149,YKL061W,BLI1,RM11
CHR11,-,332346,333424,331646,333524,YKL060C,FBA1,RM11
CHR11,-,334056,335380,333356,335480,YKL059C,MPE1,RM11
CHR11,+,336104,336471,335404,336571,YKL058W,TOA2,RM11
CHR11,-,336794,339906,336094,340006,YKL057C,NUP120,RM11
CHR11,-,340350,340852,339650,340952,YKL056C,TMA19,RM11
CHR11,-,341256,342091,340556,342191,YKL055C,OAR1,RM11
CHR11,-,342470,344685,341770,344785,YKL054C,DEF1,RM11
CHR11,-,345115,345374,344415,345474,YKL053C-A,MDM35,RM11
CHR11,-,345601,346478,344901,346578,YKL052C,ASK1,RM11
CHR11,+,347245,348305,346545,348405,YKL051W,SFK1,RM11
CHR11,-,348785,351552,348085,351652,YKL050C,YKL050C,RM11
CHR11,+,41322,43192,40622,43292,YKL212W,SAC1,RM11
CHR11,-,352008,352696,351308,352796,YKL049C,CSE4,RM11
CHR11,-,353147,355068,352447,355168,YKL048C,ELM1,RM11
CHR11,+,355396,356945,354696,357045,YKL047W,ANR2,RM11
CHR11,-,10324,12440,9624,12540,YKL222C,YKL222C,RM11
CHR11,-,357209,358557,356509,358657,YKL046C,DCW1,RM11
CHR11,+,359427,361012,358727,361112,YKL045W,PRI2,RM11
CHR11,+,362256,362575,361556,362675,YKL044W,MMO1,RM11
CHR11,+,362682,363781,361982,363881,YKL043W,PHD1,RM11
CHR11,+,364409,365499,363709,365599,YKL042W,SPC42,RM11
CHR11,+,366077,366750,365377,366850,YKL041W,VPS24,RM11
CHR11,-,366992,367761,366292,367861,YKL040C,NFU1,RM11
CHR11,+,368556,370126,367856,370226,YKL039W,PTM1,RM11
CHR11,+,370710,370809,370010,370909,snR69,snR69,RM11
CHR11,+,371539,375050,370839,375150,YKL038W,RGT1,RM11
CHR11,-,43482,44935,42782,45035,YKL211C,TRP3,RM11
CHR11,+,375299,375654,374599,375754,YKL037W,AIM26,RM11
CHR11,+,375825,377323,375125,377423,YKL035W,UGP1,RM11
CHR11,+,377763,380038,377063,380138,YKL034W,TUL1,RM11
CHR11,+,380435,381144,379735,381244,YKL033W-A,YKL033W-A,RM11
CHR11,+,381386,384501,380686,384601,YKL033W,TTI1,RM11
CHR10,+,376646,376718,375946,376818,tV(AAC)K2,tV(AAC)K2,RM11
CHR11,-,386341,388112,385641,388212,YKL032C,IXR1,RM11
CHR11,-,388970,390978,388270,391078,YKL029C,MAE1,RM11
CHR11,+,392008,393437,391308,393537,YKL028W,TFA1,RM11
CHR11,+,393801,395143,393101,395243,YKL027W,TCD2,RM11
CHR11,+,45592,45689,44892,45789,snR64,snR64,RM11
CHR11,-,395804,396306,395104,396406,YKL026C,GPX1,RM11
CHR11,-,396664,398702,395964,398802,YKL025C,PAN3,RM11
CHR11,+,45942,49015,45242,49115,YKL210W,UBA1,RM11
CHR11,-,398950,399563,398250,399663,YKL024C,URA6,RM11
CHR11,-,399570,399796,398870,399896,YKL023C-A,MIN9,RM11
CHR11,+,400144,400988,399444,401088,YKL023W,SKA1,RM11
CHR11,-,401161,403682,400461,403782,YKL022C,CDC16,RM11
CHR11,-,403779,405184,403079,405284,YKL021C,MAK11,RM11
CHR11,-,405267,408514,404567,408614,YKL020C,SPT23,RM11
CHR11,+,409003,409952,408303,410052,YKL019W,RAM2,RM11
CHR11,-,410015,410313,409315,410413,YKL018C-A,MCO12,RM11
CHR11,+,410537,411525,409837,411625,YKL018W,SWD2,RM11
CHR11,-,411625,413675,410925,413775,YKL017C,HCS1,RM11
CHR11,-,413900,414423,413200,414523,YKL016C,ATP7,RM11
CHR11,+,414980,417918,414280,418018,YKL015W,PUT3,RM11
CHR11,-,418057,423350,417357,423450,YKL014C,URB1,RM11
CHR11,-,423946,424460,423246,424560,YKL013C,ARC19,RM11
CHR11,+,424748,426496,424048,426596,YKL012W,PRP40,RM11
CHR11,-,426593,427653,425893,427753,YKL011C,CCE1,RM11
CHR11,-,427862,432312,427162,432412,YKL010C,UFD4,RM11
CHR11,-,49204,53074,48504,53174,YKL209C,STE6,RM11
CHR11,+,432680,433389,431980,433489,YKL009W,MRT4,RM11
CHR11,-,433732,434987,433032,435087,YKL008C,LAC1,RM11
CHR11,+,435736,436541,435036,436641,YKL007W,CAP1,RM11
CHR11,-,436632,437066,435932,437166,YKL006C-A,SFT1,RM11
CHR11,-,437465,437572,436765,437672,snR87,snR87,RM11
CHR11,+,438326,439138,437626,439238,YKL006W,RPL14A,RM11
CHR11,-,439509,441292,438809,441392,YKL005C,BYE1,RM11
CHR11,+,441996,443200,441296,443300,YKL004W,AUR1,RM11
CHR11,-,443513,443907,442813,444007,YKL003C,MRP17,RM11
CHR11,+,444194,444959,443494,445059,YKL002W,DID4,RM11
CHR11,-,445193,445800,444493,445900,YKL001C,MET14,RM11
CHR11,-,447024,449137,446324,449237,YKR001C,VPS1,RM11
CHR11,+,449648,451353,448948,451453,YKR002W,PAP1,RM11
CHR11,+,451797,453142,451097,453242,YKR003W,OSH6,RM11
CHR11,-,453215,454451,452515,454551,YKR004C,ECM9,RM11
CHR11,-,454937,456582,454237,456682,YKR005C,YKR005C,RM11
CHR11,-,456839,457632,456139,457732,YKR006C,MRPL13,RM11
CHR11,+,457850,458397,457150,458497,YKR007W,MEH1,RM11
CHR11,+,458611,460487,457911,460587,YKR008W,RSC4,RM11
CHR11,-,460762,463463,460062,463563,YKR009C,FOX2,RM11
CHR1,+,47530,47418,46830,47518,tL(CAA)K,tL(CAA)K,RM11
CHR11,-,470961,473275,470261,473375,YKR010C,TOF2,RM11
CHR11,-,473672,474732,472972,474832,YKR011C,YKR011C,RM11
CHR11,+,475995,476983,475295,477083,YKR013W,PRY2,RM11
CHR11,-,477405,478108,476705,478208,YKR014C,YPT52,RM11
CHR11,-,478999,480704,478299,480804,YKR015C,YKR015C,RM11
CHR11,-,53516,53586,52816,53686,tT(CGU)K,TRT2,RM11
CHR11,+,481758,483377,481058,483477,YKR016W,MIC60,RM11
CHR11,+,53938,54752,53238,54852,YKL208W,CBT1,RM11
CHR11,-,483733,485387,483033,485487,YKR017C,HEL1,RM11
CHR11,-,485763,487939,485063,488039,YKR018C,YKR018C,RM11
CHR11,-,488254,490100,487554,490200,YKR019C,IRS4,RM11
CHR11,+,490376,490869,489676,490969,YKR020W,VPS51,RM11
CHR11,+,491272,494018,490572,494118,YKR021W,ALY1,RM11
CHR11,+,54975,55735,54275,55835,YKL207W,EMC3,RM11
CHR11,-,494209,495176,493509,495276,YKR022C,NTR2,RM11
CHR11,+,495457,497048,494757,497148,YKR023W,RQT4,RM11
CHR11,-,497182,499409,496482,499509,YKR024C,DBP7,RM11
CHR11,+,499808,500655,499108,500755,YKR025W,RPC37,RM11
CHR11,-,500776,501692,500076,501792,YKR026C,GCN3,RM11
CHR11,-,55787,56589,55087,56689,YKL206C,ADD66,RM11
CHR11,+,503008,503079,502308,503179,tR(ACG)K,tR(ACG)K,RM11
CHR11,+,503404,505700,502704,505800,YKR027W,BCH2,RM11
CHR11,+,506299,509399,505599,509499,YKR028W,SAP190,RM11
CHR11,-,509620,511874,508920,511974,YKR029C,SET3,RM11
CHR11,+,512324,513144,511624,513244,YKR030W,GMH1,RM11
CHR11,+,56832,60133,56132,60233,YKL205W,LOS1,RM11
CHR11,-,513386,518436,512686,518536,YKR031C,SPO14,RM11
CHR11,+,518559,518878,517859,518978,YKR032W,YKR032W,RM11
CHR11,+,518946,519754,518246,519854,YKR034W,DAL80,RM11
CHR11,+,519987,520600,519287,520700,YKR035W-A,DID2,RM11
CHR11,-,520750,522686,520050,522786,YKR036C,CAF4,RM11
CHR11,-,522965,523851,522265,523951,YKR037C,SPC34,RM11
CHR11,-,524054,525213,523354,525313,YKR038C,KAE1,RM11
CHR10,-,203154,203084,202454,203184,tD(GUC)K,tD(GUC)K,RM11
CHR11,+,527080,528887,526380,528987,YKR039W,GAP1,RM11
CHR10,+,201922,201851,201222,201951,tA(AGC)K2,tA(AGC)K2,RM11
CHR11,+,529872,530623,529172,530723,YKR041W,YKR041W,RM11
CHR11,+,531201,532288,530501,532388,YKR042W,UTH1,RM11
CHR11,-,532562,533376,531862,533476,YKR043C,SHB17,RM11
CHR11,+,533680,535010,532980,535110,YKR044W,UIP5,RM11
CHR11,-,535083,535627,534383,535727,YKR045C,YKR045C,RM11
CHR11,-,535888,536738,535188,536838,YKR046C,PLN1,RM11
CHR11,-,537057,538309,536357,538409,YKR048C,NAP1,RM11
CHR11,-,538500,538900,537800,539000,YKR049C,FMP46,RM11
CHR11,+,539487,542155,538787,542255,YKR050W,TRK2,RM11
CHR11,+,542617,543872,541917,543972,YKR051W,HFL1,RM11
CHR11,-,544220,545133,543520,545233,YKR052C,MRS4,RM11
CHR11,-,545737,546950,545037,547050,YKR053C,YSR3,RM11
CHR11,-,547317,559594,546617,559694,YKR054C,DYN1,RM11
CHR11,+,60485,62382,59785,62482,YKL204W,EAP1,RM11
CHR11,+,559886,560760,559186,560860,YKR055W,RHO4,RM11
CHR11,+,561118,563036,560418,563136,YKR056W,TRM2,RM11
CHR11,+,563327,563910,562627,564010,YKR057W,RPS21A,RM11
CHR11,+,564439,566288,563739,566388,YKR058W,GLG1,RM11
CHR11,+,566656,567842,565956,567942,YKR059W,TIF1,RM11
CHR11,+,568186,569009,567486,569109,YKR060W,UTP30,RM11
CHR11,+,569345,570621,568645,570721,YKR061W,KTR2,RM11
CHR11,-,570684,571033,569984,571133,snR42,snR42,RM11
CHR11,-,62716,70139,62016,70239,YKL203C,TOR2,RM11
CHR11,+,571334,572319,570634,572419,YKR062W,TFA2,RM11
CHR11,-,572457,573964,571757,574064,YKR063C,LAS1,RM11
CHR11,+,574215,576805,573515,576905,YKR064W,OAF3,RM11
CHR11,-,576968,577560,576268,577660,YKR065C,PAM17,RM11
CHR11,-,577781,578868,577081,578968,YKR066C,CCP1,RM11
CHR11,+,579585,581815,578885,581915,YKR067W,GPT2,RM11
CHR11,-,581990,582570,581290,582670,YKR068C,BET3,RM11
CHR11,+,583281,585061,582581,585161,YKR069W,MET1,RM11
CHR11,+,585243,586300,584543,586400,YKR070W,YKR070W,RM11
CHR11,-,586602,587647,585902,587747,YKR071C,DRE2,RM11
CHR11,-,588101,589788,587401,589888,YKR072C,SIS2,RM11
CHR11,-,589853,590172,589153,590272,YKR073C,YKR073C,RM11
CHR11,+,590631,590725,589931,590825,tK(UUU)K,tK(UUU)K,RM11
CHR11,+,590875,591341,590175,591441,YKR074W,AIM29,RM11
CHR11,-,591497,592419,590797,592519,YKR075C,YKR075C,RM11
CHR11,+,593953,595064,593253,595164,YKR076W,ECM4,RM11
CHR11,+,595323,596413,594623,596513,YKR077W,MSA2,RM11
CHR11,+,596622,598378,595922,598478,YKR078W,YKR078W,RM11
CHR11,-,598459,600974,597759,601074,YKR079C,TRZ1,RM11
CHR11,+,602066,603027,601366,603127,YKR080W,MTD1,RM11
CHR11,-,603177,604210,602477,604310,YKR081C,RPF2,RM11
CHR11,+,604496,607968,603796,608068,YKR082W,NUP133,RM11
CHR11,-,608092,608492,607392,608592,YKR083C,DAD2,RM11
CHR11,-,608727,610561,608027,610661,YKR084C,HBS1,RM11
CHR11,-,610766,611352,610066,611452,YKR085C,MRPL20,RM11
CHR11,+,611529,614743,610829,614843,YKR086W,PRP16,RM11
CHR11,-,614867,615903,614167,616003,YKR087C,OMA1,RM11
CHR11,-,616077,617089,615377,617189,YKR088C,TVP38,RM11
CHR11,-,617305,620036,616605,620136,YKR089C,TGL4,RM11
CHR11,+,620618,622737,619918,622837,YKR090W,PXL1,RM11
