Chromosome_Name,strand,start,end,5-start,3-end,Locus,Gene,strain
CHR10,-,698326,700614,697626,700714,YJR143C,PMT4,S288C
CHR10,+,700882,701691,700182,701791,YJR144W,MGM101,S288C
CHR10,-,702027,703068,701327,703168,YJR145C,RPS4A,S288C
CHR10,+,703885,704238,703185,704338,YJR146W,YJR146W,S288C
CHR10,+,704196,705272,703496,705372,YJR147W,HMS2,S288C
CHR10,+,705744,706874,705044,706974,YJR148W,BAT2,S288C
CHR10,+,707160,708374,706460,708474,YJR149W,YJR149W,S288C
CHR10,-,708811,709707,708111,709807,YJR150C,DAN1,S288C
CHR10,-,712255,715740,711555,715840,YJR151C,DAN4,S288C
CHR10,+,71366,72574,70666,72674,YJL193W,YJL193W,S288C
CHR10,+,717580,717630,716880,717730,YJR151W-A,YJR151W-A,S288C
CHR10,+,719666,721297,718966,721397,YJR152W,DAL5,S288C
CHR10,+,722815,723900,722115,724000,YJR153W,PGU1,S288C
CHR10,+,725784,726824,725084,726924,YJR154W,YJR154W,S288C
CHR10,-,72710,73414,72010,73514,YJL192C,SOP4,S288C
CHR10,+,727405,728271,726705,728371,YJR155W,AAD10,S288C
CHR10,-,728574,729596,727874,729696,YJR156C,THI11,S288C
CHR10,+,732440,734143,731740,734243,YJR158W,HXT16,S288C
CHR10,+,736044,737117,735344,737217,YJR159W,SOR1,S288C
CHR10,+,73787,74611,73087,74711,YJL191W,RPS14B,S288C
CHR10,-,738008,739816,737308,739916,YJR160C,MPH3,S288C
CHR10,-,742848,743999,742148,744099,YJR161C,COS5,S288C
CHR10,-,74910,75302,74210,75402,YJL190C,RPS22A,S288C
CHR10,+,75933,76474,75233,76574,YJL189W,RPL39,S288C
CHR10,-,76803,79262,76103,79362,YJL187C,SWE1,S288C
CHR10,+,80155,81915,79455,82015,YJL186W,MNN5,S288C
CHR10,-,82095,82976,81395,83076,YJL185C,ATG36,S288C
CHR10,+,83448,83819,82748,83919,YJL184W,GON7,S288C
CHR10,+,84068,85336,83368,85436,YJL183W,MNN11,S288C
CHR10,+,85660,87495,84960,87595,YJL181W,RBH1,S288C
CHR10,-,87583,88560,86883,88660,YJL180C,ATP12,S288C
CHR10,-,8776,9138,8076,9238,YJL223C,PAU1,S288C
CHR10,+,88787,89116,88087,89216,YJL179W,PFD1,S288C
CHR10,-,89282,90097,88582,90197,YJL178C,ATG27,S288C
CHR10,+,90786,91657,90086,91757,YJL177W,RPL17B,S288C
CHR10,-,92053,94530,91353,94630,YJL176C,SWI3,S288C
CHR10,+,95092,95922,94392,96022,YJL174W,KRE9,S288C
CHR10,-,96161,96529,95461,96629,YJL173C,RFA3,S288C
CHR10,+,97737,99467,97037,99567,YJL172W,CPS1,S288C
CHR10,-,99704,100894,99004,100994,YJL171C,TOH1,S288C
CHR11,+,100671,106826,99971,106926,YKL182W,FAS1,S288C
CHR11,+,107316,108599,106616,108699,YKL181W,PRS1,S288C
CHR11,+,109269,110129,108569,110229,YKL180W,RPL17A,S288C
CHR11,-,110464,112503,109764,112603,YKL179C,COY1,S288C
CHR11,-,113215,114627,112515,114727,YKL178C,STE3,S288C
CHR11,-,115500,117986,114800,118086,YKL176C,LST4,S288C
CHR11,+,118793,120304,118093,120404,YKL175W,ZRT3,S288C
CHR11,-,120380,122236,119680,122336,YKL174C,TPO5,S288C
CHR11,+,122517,125543,121817,125643,YKL173W,SNU114,S288C
CHR11,+,125759,127042,125059,127142,YKL172W,EBP2,S288C
CHR11,+,127475,130261,126775,130361,YKL171W,NNK1,S288C
CHR11,+,130634,131050,129934,131150,YKL170W,MRPL38,S288C
CHR11,-,131288,133462,130588,133562,YKL168C,KKQ8,S288C
CHR11,-,133721,134134,133021,134234,YKL167C,MRP49,S288C
CHR11,-,134509,135705,133809,135805,YKL166C,TPK3,S288C
CHR11,-,137932,140691,137232,140791,YKL165C,MCD4,S288C
CHR11,-,141018,141089,140318,141189,tE(UUC)K,tE(UUC)K,S288C
CHR11,-,141794,142819,141094,142919,YKL164C,PIR1,S288C
CHR11,+,144401,145378,143701,145478,YKL163W,PIR3,S288C
CHR11,+,14485,15708,13785,15808,YKL219W,COS9,S288C
CHR11,-,147630,148838,146930,148938,YKL162C,YKL162C,S288C
CHR11,-,149386,150687,148686,150787,YKL161C,KDX1,S288C
CHR11,+,153269,153706,152569,153806,YKL160W,ELF1,S288C
CHR11,-,153816,154451,153116,154551,YKL159C,RCN1,S288C
CHR11,+,154991,158232,154291,158332,YKL157W,APE2,S288C
CHR11,+,158613,159212,157913,159312,YKL156W,RPS27A,S288C
CHR11,-,159456,161342,158756,161442,YKL155C,RSM22,S288C
CHR11,+,161601,162335,160901,162435,YKL154W,SRP102,S288C
CHR11,-,162487,162558,161787,162658,tR(UCU)K,tR(UCU)K,S288C
CHR11,-,163642,164385,162942,164485,YKL152C,GPM1,S288C
CHR11,-,164917,165930,164217,166030,YKL151C,NNR2,S288C
CHR11,+,166544,167452,165844,167552,YKL150W,MCR1,S288C
CHR11,-,167612,168829,166912,168929,YKL149C,DBR1,S288C
CHR11,-,169207,171129,168507,171229,YKL148C,SDH1,S288C
CHR11,+,171783,173861,171083,173961,YKL146W,AVT3,S288C
CHR11,-,17359,18339,16659,18439,YKL218C,SRY1,S288C
CHR11,+,174213,175616,173513,175716,YKL145W,RPT1,S288C
CHR11,-,175843,176481,175143,176581,YKL144C,RPC25,S288C
CHR11,+,176781,178172,176081,178272,YKL143W,LTV1,S288C
CHR11,+,178515,179174,177815,179274,YKL142W,MRP8,S288C
CHR11,+,179667,180263,178967,180363,YKL141W,SDH3,S288C
CHR11,+,180779,182425,180079,182525,YKL140W,TGL1,S288C
CHR11,-,1810,2181,1110,2281,YKL224C,PAU16,S288C
CHR11,+,182958,184544,182258,184644,YKL139W,CTK1,S288C
CHR11,-,184803,185012,184103,185112,YKL138C-A,HSK3,S288C
CHR11,-,185286,185681,184586,185781,YKL138C,MRPL31,S288C
CHR11,+,185957,186292,185257,186392,YKL137W,CMC1,S288C
CHR11,-,186460,188640,185760,188740,YKL135C,APL2,S288C
CHR11,-,189124,191442,188424,191542,YKL134C,OCT1,S288C
CHR11,-,191679,193070,190979,193170,YKL133C,RCI50,S288C
CHR11,-,193574,194866,192874,194966,YKL132C,RMA1,S288C
CHR11,-,195288,196028,194588,196128,YKL130C,SHE2,S288C
CHR11,-,196349,200167,195649,200267,YKL129C,MYO3,S288C
CHR11,-,200884,201771,200184,201871,YKL128C,PMU1,S288C
CHR11,+,202999,203071,202299,203171,tK(CUU)K,tK(CUU)K,S288C
CHR11,+,203541,205253,202841,205353,YKL127W,PGM1,S288C
CHR11,+,205707,207749,205007,207849,YKL126W,YPK1,S288C
CHR11,+,208247,210130,207547,210230,YKL125W,RRN3,S288C
CHR11,+,210593,212332,209893,212432,YKL124W,SSH4,S288C
CHR11,-,212495,212998,211795,213098,YKL122C,SRP21,S288C
CHR11,+,214142,216700,213442,216800,YKL121W,DGR2,S288C
CHR11,+,217344,218318,216644,218418,YKL120W,OAC1,S288C
CHR11,-,218570,219217,217870,219317,YKL119C,VPH2,S288C
CHR11,+,219895,219967,219195,220067,tA(AGC)K1,tA(AGC)K1,S288C
CHR11,+,220324,220974,219624,221074,YKL117W,SBA1,S288C
CHR11,-,221344,222900,220644,223000,YKL116C,PRR1,S288C
CHR11,+,22234,24084,21534,24184,YKL217W,JEN1,S288C
CHR11,-,223352,224455,222652,224555,YKL114C,APN1,S288C
CHR11,-,224727,225875,224027,225975,YKL113C,RAD27,S288C
CHR11,+,226570,228765,225870,228865,YKL112W,ABF1,S288C
CHR11,-,228939,229880,228239,229980,YKL110C,KTI12,S288C
CHR11,+,232227,233891,231527,233991,YKL109W,HAP4,S288C
CHR11,+,234426,235787,233726,235887,YKL108W,SLD2,S288C
CHR11,+,236141,237070,235441,237170,YKL107W,YKL107W,S288C
CHR11,-,237147,237266,236447,237366,YKL106C-A,YKL106C-A,S288C
CHR11,+,237536,238891,236836,238991,YKL106W,AAT1,S288C
CHR11,-,239185,242583,238485,242683,YKL105C,SEG2,S288C
CHR11,-,243220,245373,242520,245473,YKL104C,GFA1,S288C
CHR11,-,246138,247682,245438,247782,YKL103C,APE1,S288C
CHR11,-,248062,248367,247362,248467,YKL102C,YKL102C,S288C
CHR11,+,248920,253476,248220,253576,YKL101W,HSL1,S288C
CHR11,+,25215,26159,24515,26259,YKL216W,URA1,S288C
CHR11,-,253697,255460,252997,255560,YKL100C,YPF1,S288C
CHR11,-,255720,256472,255020,256572,YKL099C,UTP11,S288C
CHR11,+,256770,257843,256070,257943,YKL098W,MTC2,S288C
CHR11,-,258503,258913,257803,259013,YKL097C,YKL097C,S288C
CHR11,-,259073,259222,258373,259322,YKL096C-B,YKL096C-B,S288C
CHR11,+,259253,259531,258553,259631,YKL096W-A,CWP2,S288C
CHR11,+,261132,261851,260432,261951,YKL096W,CWP1,S288C
CHR11,+,262277,263113,261577,263213,YKL095W,YJU2,S288C
CHR11,+,263349,264290,262649,264390,YKL094W,YJU3,S288C
CHR11,+,264789,265808,264089,265908,YKL093W,MBR1,S288C
CHR11,-,266145,269459,265445,269559,YKL092C,BUD2,S288C
CHR11,-,26827,30687,26127,30787,YKL215C,OXP1,S288C
CHR11,-,269718,270650,269018,270750,YKL091C,YKL091C,S288C
CHR11,+,271878,273209,271178,273309,YKL090W,CUE2,S288C
CHR11,+,273394,275043,272694,275143,YKL089W,MIF2,S288C
CHR11,+,275283,276998,274583,277098,YKL088W,CAB3,S288C
CHR11,-,277189,277863,276489,277963,YKL087C,CYT2,S288C
CHR11,+,278281,278664,277581,278764,YKL086W,SRX1,S288C
CHR11,+,279123,280127,278423,280227,YKL085W,MDH1,S288C
CHR11,+,280509,280859,279809,280959,YKL084W,HOT13,S288C
CHR11,-,281025,282329,280325,282429,YKL082C,RRP14,S288C
CHR11,+,282891,284455,282191,284555,YKL081W,TEF4,S288C
CHR11,+,283185,283279,282485,283379,snR38,snR38,S288C
CHR11,+,285030,286208,284330,286308,YKL080W,VMA5,S288C
CHR11,+,286603,288573,285903,288673,YKL079W,SMY1,S288C
CHR11,+,288845,291052,288145,291152,YKL078W,DHR2,S288C
CHR11,+,291453,292631,290753,292731,YKL077W,PSG1,S288C
CHR11,-,292956,294308,292256,294408,YKL075C,YKL075C,S288C
CHR11,-,294610,296193,293910,296293,YKL074C,MUD2,S288C
CHR11,+,296430,299075,295730,299175,YKL073W,LHS1,S288C
CHR11,+,299582,301882,298882,301982,YKL072W,STB6,S288C
CHR11,+,302918,303023,302218,303123,tW(CCA)K,tW(CCA)K,S288C
CHR11,+,305114,305884,304414,305984,YKL071W,YKL071W,S288C
CHR11,+,306211,306720,305511,306820,YKL070W,YKL070W,S288C
CHR11,+,307285,307827,306585,307927,YKL069W,YKL069W,S288C
CHR11,-,308144,308217,307444,308317,tV(AAC)K1,tV(AAC)K1,S288C
CHR11,+,309206,309442,308506,309542,YKL068W-A,YKL068W-A,S288C
CHR11,+,310199,313078,309499,313178,YKL068W,NUP100,S288C
CHR11,-,31082,31693,30382,31793,YKL214C,YRA2,S288C
CHR11,-,313401,313472,312701,313572,tH(GUG)K,tH(GUG)K,S288C
CHR11,+,314812,315273,314112,315373,YKL067W,YNK1,S288C
CHR11,+,315954,316175,315254,316275,YKL065W-A,DPC7,S288C
CHR11,-,316437,317057,315737,317157,YKL065C,YET1,S288C
CHR11,+,317764,320673,317064,320773,YKL064W,MNR2,S288C
CHR11,-,31960,34107,31260,34207,YKL213C,DOA1,S288C
CHR11,-,321015,321518,320315,321618,YKL063C,YKL063C,S288C
CHR11,+,323228,325120,322528,325220,YKL062W,MSN4,S288C
CHR11,+,325771,326112,325071,326212,YKL061W,BLI1,S288C
CHR11,-,326408,327487,325708,327587,YKL060C,FBA1,S288C
CHR11,-,328118,329443,327418,329543,YKL059C,MPE1,S288C
CHR11,+,330166,330534,329466,330634,YKL058W,TOA2,S288C
CHR11,-,330856,333969,330156,334069,YKL057C,NUP120,S288C
CHR11,-,334412,334915,333712,335015,YKL056C,TMA19,S288C
CHR11,-,335321,336157,334621,336257,YKL055C,OAR1,S288C
CHR11,-,336537,338753,335837,338853,YKL054C,DEF1,S288C
CHR11,-,339182,339442,338482,339542,YKL053C-A,MDM35,S288C
CHR11,-,339668,340546,338968,340646,YKL052C,ASK1,S288C
CHR11,+,341312,342373,340612,342473,YKL051W,SFK1,S288C
CHR11,-,342852,345620,342152,345720,YKL050C,YKL050C,S288C
CHR11,+,34543,36414,33843,36514,YKL212W,SAC1,S288C
CHR11,-,346075,346764,345375,346864,YKL049C,CSE4,S288C
CHR11,-,347214,349136,346514,349236,YKL048C,ELM1,S288C
CHR11,+,349463,351013,348763,351113,YKL047W,ANR2,S288C
CHR11,-,3503,5620,2803,5720,YKL222C,YKL222C,S288C
CHR11,-,351275,352624,350575,352724,YKL046C,DCW1,S288C
CHR11,+,353493,355079,352793,355179,YKL045W,PRI2,S288C
CHR11,+,356322,356642,355622,356742,YKL044W,MMO1,S288C
CHR11,+,356748,357848,356048,357948,YKL043W,PHD1,S288C
CHR11,+,358475,359566,357775,359666,YKL042W,SPC42,S288C
CHR11,+,360143,360817,359443,360917,YKL041W,VPS24,S288C
CHR11,-,361058,361828,360358,361928,YKL040C,NFU1,S288C
CHR11,+,362622,364193,361922,364293,YKL039W,PTM1,S288C
CHR11,+,364776,364876,364076,364976,snR69,snR69,S288C
CHR11,+,365605,369117,364905,369217,YKL038W,RGT1,S288C
CHR11,-,36699,38153,35999,38253,YKL211C,TRP3,S288C
CHR11,+,369365,369721,368665,369821,YKL037W,AIM26,S288C
CHR11,+,369891,371390,369191,371490,YKL035W,UGP1,S288C
CHR11,+,371829,374105,371129,374205,YKL034W,TUL1,S288C
CHR11,+,374505,375215,373805,375315,YKL033W-A,YKL033W-A,S288C
CHR11,+,375456,378572,374756,378672,YKL033W,TTI1,S288C
CHR11,+,379680,379753,378980,379853,tV(AAC)K2,tV(AAC)K2,S288C
CHR11,-,380065,381858,379365,381958,YKL032C,IXR1,S288C
CHR11,-,382716,384725,382016,384825,YKL029C,MAE1,S288C
CHR11,+,385758,387206,385058,387306,YKL028W,TFA1,S288C
CHR11,+,387562,388905,386862,389005,YKL027W,TCD2,S288C
CHR11,+,38811,38911,38111,39011,snR64,snR64,S288C
CHR11,-,389380,389883,388680,389983,YKL026C,GPX1,S288C
CHR11,-,390240,392279,389540,392379,YKL025C,PAN3,S288C
CHR11,+,39163,42237,38463,42337,YKL210W,UBA1,S288C
CHR11,-,392526,393140,391826,393240,YKL024C,URA6,S288C
CHR11,-,393146,393373,392446,393473,YKL023C-A,MIN9,S288C
CHR11,+,393721,394554,393021,394654,YKL023W,SKA1,S288C
CHR11,-,394726,397248,394026,397348,YKL022C,CDC16,S288C
CHR11,-,397344,398750,396644,398850,YKL021C,MAK11,S288C
CHR11,-,398832,402080,398132,402180,YKL020C,SPT23,S288C
CHR11,+,402568,403518,401868,403618,YKL019W,RAM2,S288C
CHR11,-,403580,403879,402880,403979,YKL018C-A,MCO12,S288C
CHR11,+,404102,405091,403402,405191,YKL018W,SWD2,S288C
CHR11,-,405190,407241,404490,407341,YKL017C,HCS1,S288C
CHR11,-,407465,407989,406765,408089,YKL016C,ATP7,S288C
CHR11,+,408544,411483,407844,411583,YKL015W,PUT3,S288C
CHR11,-,411619,416913,410919,417013,YKL014C,URB1,S288C
CHR11,-,417508,418023,416808,418123,YKL013C,ARC19,S288C
CHR11,+,418310,420061,417610,420161,YKL012W,PRP40,S288C
CHR11,-,420155,421216,419455,421316,YKL011C,CCE1,S288C
CHR11,-,421424,425875,420724,425975,YKL010C,UFD4,S288C
CHR11,-,42423,46295,41723,46395,YKL209C,STE6,S288C
CHR11,+,426242,426952,425542,427052,YKL009W,MRT4,S288C
CHR11,-,427295,428551,426595,428651,YKL008C,LAC1,S288C
CHR11,+,429302,430108,428602,430208,YKL007W,CAP1,S288C
CHR11,-,430198,430632,429498,430732,YKL006C-A,SFT1,S288C
CHR11,-,431030,431138,430330,431238,snR87,snR87,S288C
CHR11,+,431906,432720,431206,432820,YKL006W,RPL14A,S288C
CHR11,-,433093,434877,432393,434977,YKL005C,BYE1,S288C
CHR11,+,435580,436785,434880,436885,YKL004W,AUR1,S288C
CHR11,-,437097,437492,436397,437592,YKL003C,MRP17,S288C
CHR11,+,437778,438544,437078,438644,YKL002W,DID4,S288C
CHR11,-,438777,439385,438077,439485,YKL001C,MET14,S288C
CHR11,-,440608,442722,439908,442822,YKR001C,VPS1,S288C
CHR11,+,443232,444938,442532,445038,YKR002W,PAP1,S288C
CHR11,+,445381,446727,444681,446827,YKR003W,OSH6,S288C
CHR11,-,446799,448036,446099,448136,YKR004C,ECM9,S288C
CHR11,-,448521,450167,447821,450267,YKR005C,YKR005C,S288C
CHR11,-,450423,451217,449723,451317,YKR006C,MRPL13,S288C
CHR11,+,451434,451988,450734,452088,YKR007W,MEH1,S288C
CHR11,+,452201,454078,451501,454178,YKR008W,RSC4,S288C
CHR11,-,454352,457054,453652,457154,YKR009C,FOX2,S288C
CHR11,+,458557,458670,457857,458770,tL(CAA)K,tL(CAA)K,S288C
CHR11,-,458924,461239,458224,461339,YKR010C,TOF2,S288C
CHR11,-,461635,462696,460935,462796,YKR011C,YKR011C,S288C
CHR11,+,463959,464948,463259,465048,YKR013W,PRY2,S288C
CHR11,-,465367,466071,464667,466171,YKR014C,YPT52,S288C
CHR11,-,466961,468667,466261,468767,YKR015C,YKR015C,S288C
CHR11,-,46735,46806,46035,46906,tT(CGU)K,TRT2,S288C
CHR11,+,469717,471339,469017,471439,YKR016W,MIC60,S288C
CHR11,+,47157,47972,46457,48072,YKL208W,CBT1,S288C
CHR11,-,471694,473349,470994,473449,YKR017C,HEL1,S288C
CHR11,-,473723,475900,473023,476000,YKR018C,YKR018C,S288C
CHR11,-,476216,478063,475516,478163,YKR019C,IRS4,S288C
CHR11,+,478338,478832,477638,478932,YKR020W,VPS51,S288C
CHR11,+,479234,481981,478534,482081,YKR021W,ALY1,S288C
CHR11,+,48194,48955,47494,49055,YKL207W,EMC3,S288C
CHR11,-,482171,483139,481471,483239,YKR022C,NTR2,S288C
CHR11,+,483419,485011,482719,485111,YKR023W,RQT4,S288C
CHR11,-,485144,487372,484444,487472,YKR024C,DBP7,S288C
CHR11,+,487770,488618,487070,488718,YKR025W,RPC37,S288C
CHR11,-,488738,489655,488038,489755,YKR026C,GCN3,S288C
CHR11,-,49006,49809,48306,49909,YKL206C,ADD66,S288C
CHR11,+,490968,491040,490268,491140,tR(ACG)K,tR(ACG)K,S288C
CHR11,+,491364,493661,490664,493761,YKR027W,BCH2,S288C
CHR11,+,494257,497358,493557,497458,YKR028W,SAP190,S288C
CHR11,-,497578,499833,496878,499933,YKR029C,SET3,S288C
CHR11,+,500282,501103,499582,501203,YKR030W,GMH1,S288C
CHR11,+,50051,53353,49351,53453,YKL205W,LOS1,S288C
CHR11,-,501344,506395,500644,506495,YKR031C,SPO14,S288C
CHR11,+,506517,506831,505817,506931,YKR032W,YKR032W,S288C
CHR11,+,506898,507707,506198,507807,YKR034W,DAL80,S288C
CHR11,+,507939,508553,507239,508653,YKR035W-A,DID2,S288C
CHR11,-,508702,510633,508002,510733,YKR036C,CAF4,S288C
CHR11,-,510910,511797,510210,511897,YKR037C,SPC34,S288C
CHR11,-,511999,513159,511299,513259,YKR038C,KAE1,S288C
CHR11,-,513332,513403,512632,513503,tD(GUC)K,tD(GUC)K,S288C
CHR11,+,515063,516871,514363,516971,YKR039W,GAP1,S288C
CHR11,+,517988,518060,517288,518160,tA(AGC)K2,tA(AGC)K2,S288C
CHR11,+,518198,518950,517498,519050,YKR041W,YKR041W,S288C
CHR11,+,519527,520624,518827,520724,YKR042W,UTH1,S288C
CHR11,-,520897,521712,520197,521812,YKR043C,SHB17,S288C
CHR11,+,522015,523346,521315,523446,YKR044W,UIP5,S288C
CHR11,-,523418,523969,522718,524069,YKR045C,YKR045C,S288C
CHR11,-,524223,525074,523523,525174,YKR046C,PLN1,S288C
CHR11,-,525387,526640,524687,526740,YKR048C,NAP1,S288C
CHR11,-,526830,527231,526130,527331,YKR049C,FMP46,S288C
CHR11,+,527815,530484,527115,530584,YKR050W,TRK2,S288C
CHR11,+,530946,532202,530246,532302,YKR051W,HFL1,S288C
CHR11,-,532550,533464,531850,533564,YKR052C,MRS4,S288C
CHR11,-,534067,535281,533367,535381,YKR053C,YSR3,S288C
CHR11,-,535647,547925,534947,548025,YKR054C,DYN1,S288C
CHR11,+,53704,55602,53004,55702,YKL204W,EAP1,S288C
CHR11,+,548216,549091,547516,549191,YKR055W,RHO4,S288C
CHR11,+,549448,551367,548748,551467,YKR056W,TRM2,S288C
CHR11,+,551657,552242,550957,552342,YKR057W,RPS21A,S288C
CHR11,+,552770,554620,552070,554720,YKR058W,GLG1,S288C
CHR11,+,554987,556174,554287,556274,YKR059W,TIF1,S288C
CHR11,+,556518,557342,555818,557442,YKR060W,UTP30,S288C
CHR11,+,557677,558954,556977,559054,YKR061W,KTR2,S288C
CHR11,-,559016,559366,558316,559466,snR42,snR42,S288C
CHR11,-,55935,63359,55235,63459,YKL203C,TOR2,S288C
CHR11,+,559666,560652,558966,560752,YKR062W,TFA2,S288C
CHR11,-,560789,562297,560089,562397,YKR063C,LAS1,S288C
CHR11,+,562547,565138,561847,565238,YKR064W,OAF3,S288C
CHR11,-,565299,565892,564599,565992,YKR065C,PAM17,S288C
CHR11,-,566113,567198,565413,567298,YKR066C,CCP1,S288C
CHR11,+,567918,570149,567218,570249,YKR067W,GPT2,S288C
CHR11,-,570328,570909,569628,571009,YKR068C,BET3,S288C
CHR11,+,571612,573393,570912,573493,YKR069W,MET1,S288C
CHR11,+,573574,574632,572874,574732,YKR070W,YKR070W,S288C
CHR11,-,574934,575980,574234,576080,YKR071C,DRE2,S288C
CHR11,-,576435,578123,575735,578223,YKR072C,SIS2,S288C
CHR11,-,578187,578507,577487,578607,YKR073C,YKR073C,S288C
CHR11,+,578965,579060,578265,579160,tK(UUU)K,tK(UUU)K,S288C
CHR11,+,579209,579676,578509,579776,YKR074W,AIM29,S288C
CHR11,-,579827,580750,579127,580850,YKR075C,YKR075C,S288C
CHR11,+,582283,583395,581583,583495,YKR076W,ECM4,S288C
CHR11,+,583653,584744,582953,584844,YKR077W,MSA2,S288C
CHR11,+,584952,586709,584252,586809,YKR078W,YKR078W,S288C
CHR11,-,586789,589305,586089,589405,YKR079C,TRZ1,S288C
CHR11,+,590395,591357,589695,591457,YKR080W,MTD1,S288C
CHR11,-,591506,592540,590806,592640,YKR081C,RPF2,S288C
CHR11,+,592825,596298,592125,596398,YKR082W,NUP133,S288C
CHR11,-,596421,596822,595721,596922,YKR083C,DAD2,S288C
CHR11,-,597055,598890,596355,598990,YKR084C,HBS1,S288C
CHR11,-,599094,599681,598394,599781,YKR085C,MRPL20,S288C
CHR11,+,599857,603072,599157,603172,YKR086W,PRP16,S288C
CHR11,-,603195,604232,602495,604332,YKR087C,OMA1,S288C
CHR11,-,604405,605418,603705,605518,YKR088C,TVP38,S288C
CHR11,-,605633,608365,604933,608465,YKR089C,TGL4,S288C
CHR11,+,608946,611066,608246,611166,YKR090W,PXL1,S288C
CHR11,+,6107,7528,5407,7628,YKL221W,MCH2,S288C
CHR11,+,611525,612265,610825,612365,YKR091W,SRL3,S288C
CHR11,-,612665,613885,611965,613985,YKR092C,SRP40,S288C
CHR11,+,615730,617535,615030,617635,YKR093W,PTR2,S288C
CHR11,-,617996,618750,617296,618850,YKR094C,RPL40B,S288C
CHR11,+,619805,625432,619105,625532,YKR095W,MLP1,S288C
CHR11,+,625864,626205,625164,626305,YKR095W-A,PCC1,S288C
CHR11,+,626793,630380,626093,630480,YKR096W,ESL2,S288C
CHR11,+,631152,632801,630452,632901,YKR097W,PCK1,S288C
CHR11,-,633026,635179,632326,635279,YKR098C,UBP11,S288C
CHR11,+,635851,638286,635151,638386,YKR099W,BAS1,S288C
CHR11,-,638901,639968,638201,640068,YKR100C,SKG1,S288C
CHR11,-,63930,67466,63230,67566,YKL201C,MNN4,S288C
CHR11,+,640540,642504,639840,642604,YKR101W,SIR1,S288C
CHR11,-,658716,660464,658016,660564,YKR105C,VBA5,S288C
CHR11,+,661442,663289,660742,663389,YKR106W,GEX2,S288C
CHR11,-,68232,70220,67532,70320,YKL198C,PTK1,S288C
CHR11,-,70734,73865,70034,73965,YKL197C,PEX1,S288C
CHR11,+,74624,74697,73924,74797,tN(GUU)K,tN(GUU)K,S288C
CHR11,-,74932,75534,74232,75634,YKL196C,YKT6,S288C
CHR11,+,75821,77032,75121,77132,YKL195W,MIA40,S288C
CHR11,-,77258,78646,76558,78746,YKL194C,MST1,S288C
CHR11,-,78866,79882,78166,79982,YKL193C,SDS22,S288C
CHR11,-,80160,80537,79460,80637,YKL192C,ACP1,S288C
CHR11,+,81035,82639,80335,82739,YKL191W,DPH2,S288C
CHR11,+,82947,83550,82247,83650,YKL190W,CNB1,S288C
CHR11,+,84208,84291,83508,84391,tL(UAA)K,tL(UAA)K,S288C
CHR11,+,84704,85903,84004,86003,YKL189W,HYM1,S288C
CHR11,-,86225,88786,85525,88886,YKL188C,PXA2,S288C
CHR11,-,89284,91536,88584,91636,YKL187C,FAT3,S288C
CHR11,-,9091,11226,8391,11326,YKL220C,FRE2,S288C
CHR11,-,92744,93298,92044,93398,YKL186C,MTR2,S288C
CHR11,+,94499,96265,93799,96365,YKL185W,ASH1,S288C
CHR11,+,96757,98157,96057,98257,YKL184W,SPE1,S288C
CHR11,-,98395,98607,97695,98707,YKL183C-A,YKL183C-A,S288C
CHR11,+,98721,99641,98021,99741,YKL183W,LOT5,S288C
CHR12,-,1000342,1001703,999642,1001803,YLR431C,ATG23,S288C
CHR12,+,1002557,1004128,1001857,1004228,YLR432W,IMD3,S288C
CHR12,-,1004347,1006008,1003647,1006108,YLR433C,CNA1,S288C
CHR12,+,1006378,1006995,1005678,1007095,YLR435W,TSR2,S288C
CHR12,-,1007421,1011245,1006721,1011345,YLR436C,ECM30,S288C
CHR12,+,100947,105347,100247,105447,YLL021W,SPA2,S288C
CHR12,-,1011622,1012023,1010922,1012123,YLR437C,DIF1,S288C
CHR12,+,1012501,1013775,1011801,1013875,YLR438W,CAR2,S288C
CHR12,-,1013909,1014178,1013209,1014278,YLR438C-A,LSM3,S288C
CHR12,+,1014491,1015450,1013791,1015550,YLR439W,MRPL4,S288C
CHR12,-,1015568,1017697,1014868,1017797,YLR440C,SEC39,S288C
CHR12,-,1018141,1018908,1017441,1019008,YLR441C,RPS1A,S288C
CHR12,-,1019315,1022251,1018615,1022351,YLR442C,SIR3,S288C
CHR12,+,1022625,1023971,1021925,1024071,YLR443W,ECM7,S288C
CHR12,+,1024189,1024837,1023489,1024937,YLR445W,GMC2,S288C
CHR12,+,1025214,1026515,1024514,1026615,YLR446W,YLR446W,S288C
CHR12,-,1026856,1027893,1026156,1027993,YLR447C,VMA6,S288C
CHR12,+,1028854,1029768,1028154,1029868,YLR448W,RPL6B,S288C
CHR12,+,1030834,1032012,1030134,1032112,YLR449W,FPR4,S288C
CHR12,+,1032627,1035764,1031927,1035864,YLR450W,HMG2,S288C
CHR12,+,1036093,1038753,1035393,1038853,YLR451W,LEU3,S288C
CHR12,-,1039270,1041366,1038570,1041466,YLR452C,SST2,S288C
CHR12,-,1041799,1042986,1041099,1043086,YLR453C,RIF2,S288C
CHR12,+,1043998,1051884,1043298,1051984,YLR454W,FMP27,S288C
CHR12,-,1052071,1052144,1051371,1052244,tI(AAU)L2,tI(AAU)L2,S288C
CHR12,+,1053629,1054543,1052929,1054643,YLR455W,PDP3,S288C
CHR12,+,1055070,1055684,1054370,1055784,YLR456W,YLR456W,S288C
