SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
6957,11,171257,-0.0659958650199689,0.0600625377060488,0.27261034330539
6958,11,171276,-0.0598946997063185,0.0598660059540806,0.317763922375845
6959,11,171361,-0.0519639644288392,0.0596469089180092,0.384240924443175
6960,11,171454,-0.0443860555962223,0.0596868446297042,0.457583592548049
6961,11,171457,-0.0495666933622033,0.0597418412139121,0.407279662708965
6962,11,171646,-0.0408084820134206,0.0596714800564536,0.494495917829736
6963,11,171647,-0.0408084820134206,0.0596714800564536,0.494495917829736
6964,11,173020,-0.00756517882390104,0.0597096395649984,0.899250413180233
6966,11,174007,-0.0139738647596143,0.0599476373222844,0.815817946087692
6967,11,179802,-0.000154079738980017,0.0599708197565424,0.997951492504163
6968,11,182151,-0.00952992075157205,0.0596300036054368,0.873116210304113
6969,11,183689,-0.0162463965872181,0.0609802686162836,0.790070894893215
6970,11,184061,-0.026448067184645,0.0597948338178053,0.658533180189684
6971,11,184965,-0.0348012508900908,0.0596672128197158,0.56009351600454
6972,11,185280,-0.0418341958108916,0.0607874424112187,0.491775959202965
6973,11,185287,-0.0344468193764012,0.0606959097716077,0.570714124906019
6974,11,185527,-0.0338515595354913,0.0600455176106217,0.573272061688239
6975,11,185734,-0.030408807511616,0.0598178839295406,0.61152091963009
6976,11,185749,-0.026808546653053,0.0600862693451691,0.655749734833167
6977,11,185846,-0.0349514570812244,0.060192297720462,0.561837919257976
6978,11,185997,-0.026795838144944,0.0596789175354167,0.653707125746355
6979,11,186085,-0.0306432144148242,0.0598677907113301,0.60907738043508
6980,11,186196,-0.0322113469261656,0.0607043349210528,0.596011076133548
6983,11,191520,-0.00113819532964638,0.0604568054272148,0.984990080442114
6984,11,193196,-0.00724767055296283,0.0598697916575632,0.903714590541257
6985,11,195507,-0.0265515045801883,0.0597168601530768,0.656864519295049
6987,11,196560,-0.0134427888557969,0.0597594457690361,0.822149613625038
6988,11,196565,-0.0134427888557969,0.0597594457690361,0.822149613625038
6989,11,196914,-0.0382800351597808,0.0604259128656567,0.526815042625399
6990,11,200393,-0.000644977290277349,0.0608281987765863,0.991545969819904
6991,11,201609,0.0126123370346505,0.0598260741760114,0.833151929557126
6992,11,201652,0.0111290261075385,0.0599678949492749,0.852878319335323
6995,11,203385,-0.00626100420899722,0.0600414774603116,0.917007970438275
6996,11,203741,-0.00934888270298845,0.0597729755163428,0.875802013587119
6997,11,204131,-0.0121702105656166,0.0598931433604757,0.839096784140203
6998,11,204491,-0.00286812499406008,0.059707040853534,0.961714216094931
6999,11,208258,-0.0214383532267323,0.0600492584862378,0.721295556783543
7000,11,209475,-0.0312421326769951,0.0597882820022246,0.601617953280311
7004,11,215041,-0.0863320304647838,0.0597759019504205,0.149552417110731
7005,11,215493,-0.0572647977444003,0.0608415862047868,0.347240152206309
7007,11,215813,-0.0640805603082451,0.0598051665589673,0.284681763300959
7008,11,216541,-0.0587657172550836,0.0599125869353216,0.327334715982782
7009,11,216953,-0.0514077820362693,0.0602129976830233,0.393813894395485
7012,11,217553,-0.0666810795209803,0.0598113843264561,0.265670572458711
7014,11,218588,-0.0753900882783604,0.0603646547302943,0.212525161987197
7015,11,219380,-0.0336191323723839,0.0600904841423742,0.5761922887562
7016,11,220819,-0.025344270041383,0.059786263968958,0.671886297275661
7018,11,222267,-0.0506095596850989,0.0601033885623729,0.400334715468432
7019,11,223086,-0.0514777171556262,0.0597940794035346,0.389868336024134
7021,11,223467,-0.0591609172785453,0.0597739394117938,0.322977030756885
7022,11,225287,-0.0624623184567323,0.0596891392925348,0.296064544428088
7023,11,225381,-0.0637904340449688,0.0595917981869713,0.285145197312982
7024,11,225819,-0.0624409637196718,0.059851963915169,0.297543331777083
7025,11,226471,-0.0645848013150769,0.059830752570804,0.281120481133574
7026,11,227255,-0.0448106892788681,0.0596595813876044,0.453089087173569
7027,11,227403,-0.0721844731049609,0.0597732992796562,0.227995250718941
7028,11,229405,-0.0216664283417842,0.0597167978909505,0.716956748019028
7029,11,230043,-0.0276628398382807,0.0607027740271143,0.648878979589471
7030,11,230092,-0.02676652287926,0.0596902373660623,0.654122489342549
7034,11,236028,0.00453674253952069,0.0609964443540122,0.940752408368679
7035,11,237327,-0.00601286244623531,0.0609320252098126,0.921447185483336
7036,11,237624,0.012000177291724,0.059699118923431,0.840805772715481
7037,11,237826,0.00756558553801918,0.0603838794132996,0.900364120602575
7038,11,237829,0.00543842167071867,0.0603233464925716,0.92821556526267
7039,11,240673,0.132097171454145,0.110269781993427,0.231742010087587
7040,11,240765,0.0154692874555815,0.0598966833454373,0.796351998839948
7041,11,241548,-0.0202099724092817,0.0601882867831089,0.737236888480193
7042,11,243272,-0.0178683755831827,0.0599866370973935,0.76597563679825
7043,11,243436,-0.0221422010052956,0.0603416441751029,0.713878225196038
7044,11,244792,0.0137977600004687,0.060574763704834,0.819948633419148
7046,11,248266,0.0330909239424823,0.0599168544797356,0.581105533023739
7047,11,253995,0.00953784917605677,0.0598575093494368,0.873490114599165
7048,11,255600,0.0405415046622835,0.0608626738241291,0.505773037495438
7049,11,257243,0.00788192091484781,0.0598544024778035,0.895308552305789
7051,11,258195,0.019496799215316,0.0597627362996687,0.744438582418507
7052,11,258900,0.0405619827202677,0.059851078568945,0.49839626743968
7053,11,259426,0.0620673595011849,0.0598783324603091,0.300651468842243
7054,11,259811,0.0187137897175144,0.0600260135011149,0.755405967110409
7055,11,262152,0.016825458720515,0.0606271768036463,0.781540717516295
7056,11,263206,-0.0279041872956066,0.0598526103882425,0.64134914139485
7057,11,263597,-0.0391671675123311,0.0595694858285801,0.511285474782577
7058,11,264198,-0.0784831727472383,0.0595449163431017,0.188341591972044
7059,11,264567,-0.0527492006321794,0.0606794586364519,0.385268814392146
7061,11,270804,-0.0664659573864363,0.0601547638418818,0.269948546614435
7062,11,272649,-0.129118430942276,0.0601284370862985,0.0324437803598853
7063,11,273908,-0.130936936253648,0.0597960455208073,0.0291981610999893
7064,11,275058,-0.124755870825276,0.0598044028427167,0.0376902375832063
7065,11,275068,-0.130101031910514,0.0599457963645073,0.0306495274087165
7066,11,275326,-0.125514482284927,0.0598289764696294,0.0366255685452182
7067,11,275754,-0.138570606959784,0.0596122824069002,0.0206638132320585
7068,11,275945,-0.117004801523608,0.0597171300959827,0.0508623526298456
7069,11,277678,-0.115434254899841,0.0598124740232019,0.0544157077476367
7070,11,279317,-0.100032546322628,0.0600477813487638,0.0966239290175703
7073,11,281677,-0.118059316319509,0.0594704344280278,0.0478983717766551
7075,11,285019,-0.165591821956388,0.0605599241346919,0.00656561120215513
7076,11,285782,-0.147244019053263,0.0594018428470718,0.013649868429449
7078,11,294571,-0.154537086149553,0.0598947027722654,0.0102793159573998
7079,11,296091,-0.158776009712767,0.0591061596311311,0.00756666961578889
7080,11,297944,-0.0969155501922446,0.0597945203312755,0.10595129644871
7081,11,298716,-0.123849944727673,0.0603513156813768,0.0408921960202733
7083,11,303479,-0.102933285095115,0.0598712997980102,0.0864468415256005
7085,11,307466,-0.0895575373129824,0.0595308141964549,0.133375252681698
7086,11,310682,-0.0769630793346854,0.0594687785828309,0.196450580704975
7087,11,315294,-0.098306061156852,0.0594662108987729,0.0991910958065305
7088,11,315651,-0.0810701368580552,0.0594589466574755,0.173605214602014
7089,11,316077,-0.0759341895436174,0.0601768422013223,0.207835641294134
7090,11,317128,-0.0757615603056193,0.0597284375737083,0.205478989410414
7091,11,317506,-0.0565911708240482,0.0598708220717543,0.345192480628242
7092,11,317558,-0.0692727532864014,0.0600877766590824,0.249748195984819
7094,11,332693,0.0123916235750975,0.0599486229846214,0.836360164590984
7095,11,333502,0.00509722207443097,0.0597711292299189,0.932087932964432
7098,11,336742,-0.0152663616664901,0.0598541468971233,0.79882577142699
7101,11,339476,0.00382406186840983,0.0600262871421725,0.949240024906327
7102,11,340285,-0.0180364586956119,0.0596488047525024,0.76254236311931
7103,11,340583,-0.0310364787533728,0.0600642006159354,0.60567398089756
7104,11,340618,-0.0379802130477925,0.0601076248143684,0.527880732490344
7105,11,340699,0.00433276124632498,0.0614993618221541,0.943873692677494
7106,11,340702,0.0158828239058234,0.0615243193358355,0.796437562666717
7107,11,340770,-0.0107989975039573,0.0598995844146249,0.85703227119106
7108,11,340783,-0.0232559986687109,0.0601851709271968,0.699427735209882
7109,11,340811,-0.0238280917230276,0.0598111933481562,0.690584683026706
7112,11,341413,-0.0252510498950279,0.0597062197322966,0.672609983315672
7113,11,341771,-0.0180095756423969,0.0596150905597432,0.762755573184287
7114,11,348254,0.0137201300452331,0.060647125894066,0.821154361995612
7115,11,350701,0.0214097722523678,0.0597608816004282,0.720364909923365
7117,11,352832,-0.00674652746464549,0.0599397565995182,0.910447233216997
7118,11,352980,-0.0183373105646694,0.0597637760069106,0.759153797167454
7119,11,353039,-0.0151919341339029,0.0600202305190738,0.800327800079438
7125,11,356064,0.0179362562280941,0.0598037823275185,0.764415909108041
7126,11,358366,0.0172203424265486,0.0607790899202508,0.777092453755777
7128,11,360267,0.040949402599572,0.0601242289668293,0.496267476040156
7129,11,360860,0.0504164056630139,0.0604750787185796,0.405029348487833
7130,11,361878,0.0479676787558788,0.0607323612523294,0.430162680326429
7131,11,362163,0.0436211527473848,0.0598117756388927,0.466297448678756
7132,11,362171,0.0427470586998456,0.0598135634194133,0.475284298428765
7133,11,363809,0.0545013502089433,0.0596800758059353,0.361747398176813
7134,11,364620,0.0563452680804685,0.0597480026096817,0.346301028628898
7135,11,364676,0.0574418471192532,0.0597516741675609,0.337037820923072
7136,11,367086,0.0305762353073112,0.0601484427148846,0.611528068705415
7137,11,369257,-0.0260790170267048,0.0598563644436833,0.663325565415855
7138,11,372538,0.0109988761492177,0.060375576894954,0.855550541087212
7139,11,373968,0.0125215504282441,0.0597793524047835,0.834207803758462
7140,11,375918,0.0258716577114735,0.0596725547501774,0.664872512016061
7141,11,376286,0.0268024475031811,0.0599238543053528,0.654950768232911
7143,11,379841,0.0111280044561151,0.0599379058730253,0.852818910813614
7144,11,379846,0.0111280044561151,0.0599379058730253,0.852818910813614
7147,11,380964,-0.00543725824088384,0.0597710443426866,0.927569536384508
7148,11,381658,0.00657975106125823,0.0596949294087588,0.912295200388366
7150,11,381673,-0.0135325260707565,0.0609841498882549,0.824518221102877
7151,11,381726,0.0184993467531141,0.0598515635070092,0.757437612763216
7152,11,381937,0.0089162602105897,0.059604062186863,0.881172355537802
7153,11,382201,0.0465793688781236,0.0602852101110339,0.440246547779257
7156,11,384150,-0.00986564588616951,0.0597991745068756,0.869054447105428
7158,11,385019,0.0287684904622711,0.0602556811650834,0.63334409724289
7162,11,392685,0.0889403290875589,0.0601132280335517,0.139886102670669
7163,11,393210,0.100318379841163,0.0605525348045093,0.0984653279967526
7164,11,393945,0.08552898046716,0.0609240554276254,0.161239006361948
7165,11,394452,-0.28609051879938,0.132294633304138,0.031248805178252
7167,11,394913,0.119569619710531,0.0607736772799283,0.0499131280877501
7168,11,398143,0.10973378195422,0.0603290999143182,0.0697708518214555
7169,11,400712,0.075570848258212,0.0601897963152033,0.210112329184494
7170,11,401921,0.0706507797404822,0.060104002506502,0.240596762996307
7171,11,402086,0.0832271768226263,0.060183066281745,0.167569576893137
7172,11,403233,0.0236286947623749,0.0605411284261453,0.696556329700339
7173,11,403482,0.0395131090820532,0.0601539204582732,0.511694617487838
7174,11,403781,0.0435538948232628,0.0602794836178526,0.470445461191392
7175,11,404841,0.017118189849972,0.0603875910400557,0.776981236152873
7176,11,407251,0.0130483988971576,0.0610200547970959,0.830796945441339
7177,11,408460,0.0179211703420175,0.0606021743926675,0.767619116691466
7179,11,411456,-0.00754735383329497,0.0605572711728895,0.900886096140545
7180,11,412587,-0.0270334194781926,0.0612007428611654,0.658964340687717
7181,11,415128,-0.0165935949941162,0.0606061963426058,0.784403295210234
7182,11,415158,-0.0228390775713171,0.0606078204404414,0.706523512100517
7183,11,415583,-0.00580663354193767,0.0608493071286742,0.924030253047029
7184,11,417049,-0.00090941003949252,0.0608083155725266,0.988076245546581
7185,11,421231,-0.0461994234907296,0.0609880122241137,0.449245865598831
7186,11,421433,-0.0587460943263921,0.0611240578355281,0.337161701096276
7187,11,425090,-0.013438033432678,0.0606645601704423,0.824820525582356
7188,11,425936,-0.0141565611661262,0.0602076424141703,0.814244968899268
7189,11,425985,-0.0127565467949551,0.060168067430117,0.8322175131284
7190,11,428422,-0.0139946717488074,0.0603281715719607,0.816691283430205
7192,11,430725,-0.0172437301431834,0.0612569404517861,0.778493103523653
7194,11,431573,0.0087819869884892,0.061067439253319,0.885734136516952
7195,11,435067,-0.0378760344440465,0.0609040081508576,0.534410886397591
7196,11,435445,-0.0222200858290819,0.0605411679837335,0.713820735983889
7197,11,436668,0.0159372391246435,0.0606037443747618,0.792723656249055
7200,11,440451,0.0294724842416495,0.0602629438298224,0.62509954991931
7201,11,441961,0.0457073428423442,0.0600981551374262,0.447436660484309
7202,11,442302,0.0396182240196171,0.0605897246032228,0.513616813774154
7203,11,442829,0.0239382847261642,0.0603956272219695,0.692080492912524
7204,11,443498,0.0383160931186989,0.0602014633398921,0.524886202695914
7205,11,443807,0.0325854800389469,0.060148342314693,0.588331191262541
7206,11,444125,0.0256722505902591,0.0602393352350476,0.670243080258807
7207,11,444152,0.0225610234226443,0.0602873724230928,0.708461840601416
7208,11,444420,0.0252569607938449,0.0603046965964696,0.675600612578669
7209,11,444997,0.0432567500351129,0.061206314378503,0.480196341865671
7210,11,445026,0.0480623074013339,0.0609975106341257,0.431261256867892
7211,11,445153,0.0300187176121647,0.0602172168559087,0.618437045428746
7212,11,445220,0.0530346241034121,0.0608070145541313,0.383703364121409
7213,11,445373,0.0296186523857485,0.060388491997555,0.624107147902054
7214,11,445854,0.0303586128510752,0.0601256655777392,0.613930537238662
7216,11,448760,0.0348751808383625,0.0603173149091324,0.563501020401432
7217,11,449454,0.0321304867492054,0.0604209296687355,0.595214648813572
7218,11,452711,0.018760060761786,0.0613162086721328,0.7598185190564
7219,11,456846,0.0383139167606926,0.0602711374585183,0.525388685388124
7223,11,460484,0.037768982593532,0.0605792868129981,0.533382518472562
7224,11,462463,0.0261350512302218,0.0606794839020861,0.666944617505246
7225,11,463057,0.0151429256443502,0.0602161260608694,0.801592253226393
7226,11,463846,0.00108702068000766,0.0604114718418828,0.985654113969107
7227,11,464832,-0.0239676077689264,0.0604932279592311,0.692194542788149
7230,11,465463,0.0172852870058563,0.06114698997946,0.777584623933508
7231,11,466269,0.0287141940052567,0.0600866533446355,0.633031590307957
7232,11,466959,0.015244829315976,0.0606633501403689,0.801726750917281
7233,11,467309,0.034293429682837,0.0604923601100513,0.571138925089372
7234,11,467328,0.0306576358550094,0.0602327316992409,0.61107980907828
7235,11,467504,0.0256950746006408,0.0603697331576664,0.670637996777981
7236,11,467546,0.0322426220605063,0.0602303872053266,0.592764628533864
7237,11,467564,0.0356348204561392,0.0602694940870297,0.554725977372309
7238,11,467627,0.0309914531573001,0.0603408085779202,0.607848202556723
7239,11,467651,0.031764695248488,0.0602311066014937,0.598260858973284
7240,11,467666,0.0337177160946974,0.0605570488090911,0.578021968323334
7241,11,467744,0.0225131434067439,0.0604449599274162,0.709776197225118
7242,11,467777,0.0187678704869605,0.0604008055194999,0.7561952168337
7243,11,467786,0.0211609149349389,0.0605094098220199,0.726762793433786
7244,11,469130,0.0487949946639471,0.0608520038961927,0.4231714378756
7245,11,471802,0.0127101429341956,0.0608418530841377,0.834643208638694
7246,11,475092,-0.0793001789176161,0.0605217805484355,0.190954735968673
7247,11,476182,-0.0419547778517392,0.0603429463207689,0.487342105242361
7248,11,477654,-0.0120603825474067,0.0605493158335218,0.842234427915907
7249,11,480438,-0.00180500152038721,0.0608589753103785,0.976355965902916
7250,11,481321,-0.0515764711024698,0.0610609418141802,0.398866066060325
7251,11,485149,0.00224463542452558,0.0618959672794582,0.971091837110318
7253,11,487905,0.0117381276768367,0.0608558442815238,0.847160624815301
7254,11,489044,-0.012650536377808,0.0611189090284593,0.836142972900018
7257,11,491233,-0.0165052176013185,0.061406873571224,0.788252518577404
7258,11,491866,-0.0107657910855752,0.0613400065142386,0.860779462239767
7259,11,493392,-0.0505425337820571,0.0620070886200064,0.415559536285064
7262,11,494726,-0.0337978095531791,0.0607668222256994,0.578434355653011
7263,11,495468,-0.0363872660241513,0.0608282278474965,0.550092069374932
7264,11,498423,-0.0277959152681949,0.0613723208430861,0.650894401764517
7265,11,498694,-0.0330178389194732,0.0607680369588168,0.587237153121692
7266,11,507721,-0.0839373275499548,0.0605174190710665,0.166318587639586
7267,11,508824,-0.0694513117545132,0.0608848114678831,0.254768041113182
7268,11,515387,-0.0877717591814181,0.0605575203273756,0.148115135514492
7269,11,515435,-0.102510223554769,0.0607373224002717,0.0923399495032404
7270,11,515606,-0.100891619909894,0.0608145060032148,0.0980027876158125
7271,11,515607,-0.100891619909894,0.0608145060032148,0.0980027876158125
7272,11,515783,-0.100984522117954,0.0604346747850958,0.0956138963886242
7273,11,516249,-0.0970637126627337,0.0606393823172849,0.110344288381838
7276,11,517259,-0.103799859862976,0.0615200761894061,0.0924383139715861
7278,11,517282,-0.102183890633623,0.0613420414933322,0.096639339154801
7279,11,517936,-0.0721631804168796,0.0609957582108158,0.237571543820876
7282,11,521756,-0.0596464092693658,0.0601580808254666,0.322123288271255
7283,11,521933,-0.0738561840346555,0.0607874165834764,0.225181443902182
7284,11,522294,-0.0810495275781618,0.0596741203444434,0.175266908557143
7285,11,523645,-0.0517808327399363,0.060777189273814,0.394803889092148
7286,11,523658,-0.0547523696499979,0.0597858384057059,0.360392614657244
7287,11,523660,-0.0773053349946316,0.0599213929831475,0.197856095721126
7291,11,527561,-0.0577933854885726,0.0596845148355655,0.333550249788965
7293,11,533229,0.0186684956624436,0.0596014116340323,0.754296704308583
7294,11,534563,0.0513374039081793,0.0597934728764776,0.39115558886487
7295,11,535334,0.0336944045935721,0.0601788922505105,0.575900012638036
7296,11,535859,0.0457405259606005,0.0595730723250151,0.443116098434897
7297,11,547722,0.0324068374062266,0.0597525154806763,0.587918931963882
7298,11,549137,0.04639866573504,0.0601810035823203,0.441231411967034
7300,11,549470,0.0254878627021197,0.0609457694907311,0.676051089754702
7302,11,551184,0.0435864078471117,0.0597550477199002,0.466229710976972
7305,11,556779,0.0288026795515922,0.059932647735325,0.631109794836208
7306,11,557098,0.0287888664203962,0.0596031037299677,0.629388398141962
7307,11,559683,0.0141386863404476,0.0597858832786951,0.813190633276131
7308,11,559870,0.0246488348661427,0.0598424409570099,0.680665981952309
7309,11,562114,0.020148027832301,0.0597409088566715,0.7361237609163
7310,11,564538,0.0286821004328495,0.0607638505981577,0.637200078488852
7311,11,565905,0.0306569001859339,0.0599486183089536,0.609400326398657
7312,11,566379,0.0252427250684781,0.0596564128746831,0.672454325569659
7313,11,566840,0.0346713291551457,0.0597730006906462,0.562250948016102
7314,11,566850,0.0345495006538457,0.0596996172223083,0.563145617645848
7315,11,567100,0.0418830810165557,0.0598551486900081,0.484550138320338
7316,11,567277,0.0354556757583328,0.0596981121009871,0.552948563327253
7317,11,567284,0.0364504646241788,0.0597435549351512,0.542177905261786
7318,11,567434,0.0508746079110259,0.0596665208288413,0.394432036304484
7319,11,567526,0.0479623803159543,0.0598964483013277,0.423812104354921
7320,11,567588,0.0369773624373577,0.0597790121642961,0.536600155801113
7321,11,567619,0.0350325652929066,0.0598875689779818,0.558940100025073
7322,11,567651,0.0442104901472263,0.0598561071102462,0.460632907933997
7323,11,567885,0.021561326177654,0.0601037660363122,0.720007777861657
7324,11,571825,0.0628006473046238,0.0601412503988366,0.297098544547307
7326,11,574955,0.0475192946676284,0.060134618833524,0.42993257458156
7327,11,575225,0.0429805940511873,0.0597794640258571,0.472625251448841
7328,11,575805,0.0189371144334342,0.0601552765595038,0.753096559143241
7329,11,576302,0.0366862039121521,0.0606892238272471,0.545904328975448
7331,11,576492,0.0504853040164299,0.0798017155918804,0.527382042741636
7332,11,578734,0.050253575222216,0.0599698801717226,0.402608817837331
7333,11,578880,0.0174681407365295,0.0596887161259405,0.769958587370808
7334,11,580843,-0.0858680487658386,0.0600140118790655,0.153372164138911
7339,11,581163,-0.0896123299760937,0.0607564345653485,0.141118953658002
7340,11,583102,-0.00630121120369959,0.0597807108953602,0.916113980537711
7341,11,584625,-0.0109280762902766,0.0600673333437337,0.855741742361244
7342,11,584993,-0.00153917937859871,0.059970764362909,0.979538647966832
7343,11,591628,-0.0322431566582376,0.0600020955604036,0.591352581317002
7344,11,591788,-0.026308099260727,0.0599931041618005,0.661278553176262
7345,11,596580,-0.0182826036967778,0.0601438279106737,0.761321182119425
7346,11,596725,-0.0248211394826747,0.0599796282797576,0.679252730873437
7347,11,601153,-0.0291718284362133,0.059668242750713,0.625215812281893
7348,11,604648,-0.0512587838916984,0.0597113372004949,0.391230359678181
7349,11,605055,-0.0197567567633749,0.0599335107500763,0.741864054718062
7351,11,611233,0.0578236988006764,0.0606772671512666,0.341256649111383
7353,11,613347,0.0374035363754354,0.0604020878930554,0.536156095784265
7355,11,614444,0.000736065830076793,0.0606924504714043,0.990330504931956
7356,11,614658,0.00473242132982243,0.0598463456972942,0.937016824445232
7359,11,615824,0.00290765619758349,0.0600297768392343,0.961395445919597
7360,11,615867,0.00264968113845715,0.0598013135970673,0.964683887372137
7361,11,618029,0.00772962694817336,0.0604100986733237,0.898259374827806
7362,11,618311,-0.0027269190836649,0.0600455735571573,0.963802876897904
7363,11,620156,-0.00868573745402457,0.060604967035718,0.886121404123798
7364,11,620157,-0.00868573745402457,0.060604967035718,0.886121404123798
7365,11,620182,-0.0097006480219102,0.0605662152819201,0.872841928248429
7366,11,620666,-0.00228872202718966,0.0604669644207856,0.969828049534279
7367,11,620743,-0.0174175588861651,0.0601907594188104,0.772466109498524
7369,11,621088,-0.0155366194306265,0.0599451198170829,0.795646880351271
7370,11,622127,-0.000313059502366708,0.0599023396788145,0.995833094892676
7371,11,622853,0.0291036063185518,0.0602750711900208,0.62950404567624
7372,11,624002,0.0230634432534427,0.0599339710252698,0.700606815342724
7373,11,624345,0.015915415457224,0.0601457343855865,0.791461113181871
7374,11,625615,0.0309297486297561,0.0600643565768851,0.606914802432915
7375,11,626209,0.0384103763716983,0.060863594778927,0.528390399372809
7377,11,626626,0.052270603210171,0.0602307538406329,0.386072001123199
7378,11,627031,0.0558855303695243,0.0604369495082874,0.35575810624467
7379,11,628031,0.0428745805704331,0.0596843224187088,0.473013100796837
7380,11,628199,0.0503464818629402,0.059741412353948,0.39994446784963
7381,11,628241,0.047971848771858,0.0606091016134061,0.429186235904892
7382,11,628767,0.0635544383733613,0.0597057333779623,0.28784738351804
7383,11,628896,0.05941356442742,0.0599332357012714,0.322203898646198
7384,11,629511,0.0507429037502786,0.0601271573250457,0.399281991322343
7385,11,629750,0.0645948399917556,0.0598012218124675,0.280808727494447
7386,11,632234,0.0131562218423522,0.0598754735299563,0.826211253202361
7389,11,635886,0.00158382266303814,0.0603603769884968,0.97908118290656
7390,11,639035,0.0179057165927553,0.0601138851398153,0.765982775392532
7391,11,639322,0.0138521642439529,0.0601832671315512,0.818095813714934
7392,11,640812,0.012060288477548,0.0598723339179824,0.840475714061196
7393,11,640835,0.00779874215482296,0.059949386223495,0.896570289001167
7394,11,641153,0.00992805430255789,0.0608095154626168,0.870403363628476
7395,11,642681,0.00817629208860743,0.0608858927258542,0.893250757852144
7398,11,642975,-0.0064978585605307,0.0599698230778642,0.913777926859943
7399,11,643961,0.0106879579720874,0.0599167391901194,0.858526750106541
7400,11,644027,0.012371053401907,0.0608838875671535,0.83910287879304
7401,11,644029,0.00719559739589715,0.0605632794919628,0.905492497559492
7402,11,644496,-0.00245835262615129,0.0600700068500406,0.967378988290001
7404,11,644791,-0.0140538190081475,0.0603820480302736,0.816091751175529
7415,11,666468,0.0710998293462633,0.0611570057847668,0.24578584970775
7416,11,666492,0.0953501485746138,0.12902025580235,0.460378441915507
7417,11,666493,0.0208901879830634,0.121134673775477,0.863179264865097
7418,11,666499,0.0123255734729177,0.122055285922549,0.919620866884065
7420,12,559,0.0123216105729493,0.0605609396220484,0.838894265027613
7422,12,1659,-0.00271609984966104,0.0599706460768899,0.963901378399618
7424,12,5023,-0.00759074324065723,0.0606186634421593,0.900419696996933
7435,12,6428,0.0188466556588944,0.0599924678697712,0.753592414655044
7436,12,6629,0.00872339262409172,0.0602105668475462,0.884887178409617
7437,12,9163,-0.0041391001540183,0.0607128121376287,0.945684872290163
7438,12,10871,0.0203257087323629,0.0603230698054658,0.736356701443671
7443,12,12062,0.0369306148463772,0.0611046325037638,0.54597713347816
7444,12,13439,0.0376401013706092,0.0611757413439274,0.538767445368568
7454,12,14310,0.050436360628866,0.0610101984040292,0.408972711767137
7455,12,17131,0.0177586984826861,0.0608985674861853,0.770755271436832
7456,12,17741,0.0288044642986863,0.0608925943628311,0.636478979411128
7468,12,20883,0.0350752135398796,0.0603038797876296,0.561179702439581
7469,12,21290,0.0384171254891765,0.0602012809331198,0.523793275767757
7470,12,21339,0.0346106750196429,0.0605920135357921,0.568221775992236
7471,12,21370,0.0368310049183372,0.0602369573345482,0.541304960056754
7472,12,21837,0.0327706703048347,0.0612725399337586,0.59310100228844
7473,12,22208,0.00883492946493181,0.0599423175367002,0.882907932457676
7474,12,23248,0.0193395919928532,0.0601059075053192,0.74782603397933
7475,12,23264,0.0065162618262718,0.0600887860228007,0.913705199470652
7476,12,23544,0.00638308298414747,0.0599598567865773,0.915281082393365
7477,12,24735,-0.00357456197660344,0.0603193779540875,0.952778083194929
7479,12,25742,-0.00697230929949522,0.0603185364501144,0.908042036546108
7480,12,25817,-0.0187573008397657,0.0605292901722108,0.75682898438091
7481,12,26505,-0.00106509270478605,0.0602993033571482,0.985917331488914
7483,12,26817,0.0446917460837351,0.0605349532348743,0.46083484447579
7484,12,26922,0.0263245282439873,0.0599763813483776,0.660991714341219
7485,12,26956,0.0269603130266108,0.0598126298414666,0.652449246657712
7486,12,27753,0.0123168985052365,0.0612460925764628,0.840732259303384
7487,12,27767,0.00978735136726827,0.060607441788046,0.87180174905884
7490,12,29949,0.03753607869086,0.0608746244618073,0.537887538982041
7491,12,32444,0.0566364970262669,0.0603625885528414,0.34874642171949
7492,12,32580,0.0529270662368679,0.0610183254730946,0.386314186673138
7493,12,32630,0.0531158339234982,0.0605437117985306,0.38091289883522
7494,12,34909,0.0353714762863092,0.0607583281966312,0.560826016680261
7495,12,35196,0.0439193843197537,0.0606894744570038,0.46974528332781
7496,12,35207,0.0368015408925101,0.0605269176754477,0.543565580254156
7497,12,35238,0.0522983231954067,0.0607863923388076,0.390173289650493
7498,12,35696,0.0603964817012131,0.0607651229487602,0.320936138554011
7499,12,35979,0.0506330216824734,0.0610238400198429,0.407254880244439
7500,12,37321,0.0461837354434326,0.0607959407644858,0.447969855204927
7501,12,37449,0.0301058967807679,0.0610029655521885,0.621955430766249
7502,12,37552,0.0308656493045223,0.0609417291583145,0.612837266364769
7503,12,37884,0.0237843284339621,0.0605964589151738,0.694923040992808
7504,12,39697,0.0280197531584352,0.0605844446203048,0.644014283818702
7506,12,43295,0.0517352049502835,0.0606062552764963,0.393889936704344
7507,12,45404,0.0256972081023867,0.0620688368848516,0.67911716962788
7508,12,45489,0.00455631283505697,0.0610280426273318,0.940528056527928
7509,12,45751,0.0229510573394889,0.0616822958250879,0.710052827528067
7511,12,48929,0.00366973287272421,0.0609055890329526,0.95198838271264
7512,12,50531,0.0176517366978028,0.0613354877724935,0.773676418386828
7513,12,51804,0.0244088080407812,0.0611825927758873,0.690171123693739
7518,12,52688,0.00300588074123231,0.0617315580893301,0.96119167318317
