SNP,Chr,Pos,Effect,SE,TPO1_TCB2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
5483,9,68615,-0.0343909187865848,0.0592978461961155,0.562305441023802
5484,9,69330,-0.0286012353886615,0.0593460206778104,0.630147061598949
5489,9,69730,-0.0284436561821561,0.0605325452483806,0.638723535153823
5490,9,69757,-0.03420801986829,0.0597136640027297,0.567099094022892
5491,9,69815,-0.0269038804217602,0.0600109707820101,0.654200174143728
5492,9,69835,-0.0393675107850483,0.059996335961727,0.512145275519092
5493,9,69890,-0.037451863121641,0.0597441351548821,0.531149033526859
5494,9,69958,-0.0228222015277632,0.0596020028214959,0.702016981099237
5495,9,70073,-0.0469992534374643,0.0594416884366784,0.429662615810228
5496,9,70145,-0.0261974332163534,0.0597899427129465,0.661539856305073
5497,9,70296,-0.0162109685749709,0.0593048067747468,0.784744045289917
5498,9,70443,-0.0268846297070129,0.0593708790243897,0.650952805569373
5499,9,70461,-0.0168262130632786,0.0592911970613883,0.776738155774983
5500,9,70505,-0.021032826814839,0.0593916955062228,0.723447276014102
5501,9,70537,-0.0293330350413771,0.0592142336665248,0.620646236257334
5502,9,70556,-0.0266927238089152,0.0593711243188836,0.653281301542464
5503,9,70698,-0.036684817207435,0.0595552643085056,0.538305079163558
5504,9,70904,-0.0312290050735244,0.0591750787136988,0.598011958940428
5505,9,70962,-0.0277101694526409,0.059202438080583,0.640032031656998
5506,9,71094,-0.0341729197602967,0.0594664925233218,0.565888383657472
5507,9,71189,-0.0259628933535109,0.0592345805488357,0.661432320161318
5508,9,71236,-0.0395779595058146,0.0595981205801624,0.507072199375759
5509,9,71237,-0.0395779595058146,0.0595981205801624,0.507072199375759
5510,9,71252,-0.0378681021537492,0.0597722272822575,0.52679126997031
5511,9,71366,-0.0214207405278095,0.0593151349619089,0.718214951486783
5512,9,71501,-0.0202503740946492,0.0603062666377791,0.737227061402148
5513,9,71654,-0.0192280200984322,0.0600943283523698,0.749184935581335
5514,9,71693,-0.0207892176645196,0.0599683311163238,0.729045855230304
5515,9,71795,-0.0200322583231159,0.0595160066307201,0.736628969190868
5516,9,71830,-0.0161857014449249,0.059369637092844,0.785300197771199
5517,9,72015,-0.0191844600732563,0.0592891682903189,0.746451844771844
5518,9,72016,-0.0191844600732563,0.0592891682903189,0.746451844771844
5519,9,72065,-0.0232841009868153,0.0591184170476834,0.693925684285105
5520,9,72072,-0.0237744571506202,0.0594524661146725,0.689479272024649
5521,9,72176,-0.0281484982046678,0.0591254390601976,0.634311184641515
5522,9,72564,-0.0108794003061223,0.0594423311102654,0.854883902953234
5523,9,72570,-0.00920481013423571,0.0595320729373706,0.87720978340743
5524,9,72581,-0.0176892503884247,0.0597642057295488,0.767416321557267
5525,9,72621,-0.0163830063061137,0.0593694837830909,0.782747981676694
5526,9,72672,-0.0261626832137402,0.0595282378912456,0.660567935515654
5527,9,72684,-0.0180268478436364,0.0592789547687575,0.761229374531024
5528,9,72697,-0.00512678196606745,0.0594653047745544,0.931344644895059
5529,9,72757,-0.0118737899605665,0.0592473264259598,0.841274911191442
5530,9,72784,-0.0178024614412354,0.059243120047097,0.763973930624716
5531,9,72971,-0.0204516752375034,0.0591343996651073,0.729660923047589
5532,9,72998,-0.0255411043812536,0.0592192107972069,0.666515253650661
5533,9,73076,-0.0244524702941513,0.0592065035559315,0.679855082243569
5534,9,73100,-0.0188547839545273,0.0592001709361889,0.750300074039387
5535,9,73117,-0.0210110442262211,0.0594440756659034,0.723955347046661
5536,9,73178,-0.0210128284159386,0.0593005375286812,0.723292182248475
5538,9,76394,-0.0164339146846769,0.0591528328288693,0.781312212117607
5539,9,76441,-0.0164339146846769,0.0591528328288693,0.781312212117607
5540,9,77957,-0.0577248434832826,0.0599133935402787,0.335970530121584
5541,9,84696,-0.115785134366452,0.0588992869302487,0.0501033711922621
5542,9,84804,-0.0922157829053275,0.059073810071263,0.119413534233695
5543,9,84986,-0.114001351013891,0.0597372194903313,0.0571529503445474
5544,9,85177,-0.0999715406549463,0.0590474603657933,0.0913242063929363
5545,9,85300,-0.0902599268187776,0.0591623545806434,0.127997195722968
5546,9,86294,-0.146026098060284,0.0588147790044777,0.0134989395481927
5547,9,86720,-0.13673935641428,0.0586818133373885,0.0203595532771242
5548,9,88210,-0.0873534251231764,0.0591747126515812,0.140782968588486
5549,9,89608,-0.120131813365283,0.0598588557009093,0.0455204700183269
5550,9,91111,-0.0935682523877492,0.058965189106427,0.113444462106692
5551,9,94251,-0.126547377872547,0.0587905533308,0.0320343777173689
5553,9,98767,-0.0796743145594051,0.0593045884667891,0.179980758697356
5554,9,98955,-0.0807330940561841,0.0594502483493904,0.175332863708253
5555,9,99321,-0.0805040583158664,0.0590655940231531,0.173763799218444
5556,9,103774,-0.086680045593248,0.0589959404099304,0.142654413004473
5557,9,104962,-0.0928606951554591,0.0593086011550271,0.118310031961636
5568,9,108120,-0.0920409187740837,0.0593093696667337,0.121587422492932
5569,9,108375,-0.0911646083390616,0.0590652873672606,0.123616403329066
5570,9,111569,-0.101013367909759,0.0593637992310357,0.0897111223933013
5571,9,112032,-0.101627534478206,0.0590987861556527,0.0863778268362313
5572,9,112614,-0.0797036939807104,0.059529220398211,0.181464675464317
5573,9,114834,-0.0892914039733893,0.0594055472550954,0.133711991599588
5575,9,115779,-0.0873430469843409,0.0600432286964824,0.146649410844982
5576,9,115941,-0.0741602190015242,0.0598981393514604,0.216499708291208
5577,9,116282,-0.0764016954813471,0.05971699412443,0.20159786530693
5578,9,116618,-0.0725714375440835,0.0590498594819927,0.219895763000341
5579,9,117736,-0.0878839326828975,0.0589069958407113,0.136615874348329
5580,9,122617,-0.0578229819831189,0.059772254057055,0.334012241417777
5581,9,125289,-0.0837201867262839,0.0590155210458783,0.156894136267744
5582,9,126263,-0.0597387325252771,0.0590933709800588,0.31274663871872
5583,9,126375,-0.0773190929233481,0.0590327871597467,0.191127012891564
5584,9,126580,-0.0698824975694923,0.0589771036176145,0.236850561470598
5585,9,127022,-0.0783035453999913,0.0595584385979847,0.18945258791615
5586,9,127496,-0.0767439074376393,0.0590573297238578,0.194626746906212
5589,9,128727,-0.086250673264641,0.0589967890330022,0.144643083617493
5590,9,128730,-0.086250673264641,0.0589967890330022,0.144643083617493
5591,9,129137,-0.0643881743351804,0.0590041105271536,0.275907616632193
5592,9,131829,-0.0998070648254706,0.0594672829024715,0.0941633001409072
5593,9,132718,-0.100954726739118,0.0588494782713493,0.0871359189989188
5594,9,136028,-0.136308363094292,0.0592616458254684,0.0220246891535288
5595,9,136044,-0.130347494542629,0.0592909602290014,0.0285664133254961
5596,9,136100,-0.120980814443465,0.0599612836506176,0.0443841232962359
5597,9,136134,-0.101131924402385,0.0603368090970525,0.0945994601974002
5607,9,136619,-0.150315355155274,0.0596643928298769,0.0121981716190559
5608,9,137267,-0.116340984167652,0.060071688815076,0.0535794744260864
5610,9,138636,-0.162700958109264,0.0586414069420288,0.0058226263650606
5611,9,138792,-0.163366331586829,0.0587253144445169,0.00569491794433588
5614,9,139442,-0.12410656332213,0.0601209601451602,0.0397212362426939
5615,9,142542,-0.103469410338739,0.059054857443603,0.0806266629370096
5616,9,144386,-0.0841927346009629,0.0593423921053117,0.1568506960009
5617,9,144699,-0.0804553295966951,0.0594198532325125,0.176598006582374
5618,9,144955,-0.0881965359943876,0.0590082658323322,0.135899924219557
5621,9,150327,-0.102986796600092,0.0594317622191196,0.0839942719767311
5622,9,150475,-0.108430453717229,0.059234181086436,0.0680123816316893
5623,9,151474,-0.0872040166313067,0.0597578759426113,0.145374828963181
5624,9,154510,-0.109027717250334,0.0599772368332938,0.0699394577854427
5625,9,154735,-0.0738797144667152,0.0597636841877432,0.217207097356955
5626,9,154780,-0.0745807344041873,0.0597235149225787,0.212577943912451
5627,9,155581,-0.083203869355634,0.0595962779057206,0.163554130596974
5628,9,158904,-0.06761490917739,0.059643004518752,0.257706369144201
5629,9,161738,-0.0564787139901233,0.0592118674773155,0.340816767652131
5630,9,161933,-0.048967174452512,0.0591802530060204,0.408555652586735
5633,9,163793,-0.0174099805566568,0.0594223565393338,0.76970420842388
5634,9,163812,-0.0209888782265583,0.0594672550497887,0.724337713531383
5635,9,166532,-0.0164860808048419,0.0593266414154206,0.78126206739795
5636,9,169345,-0.00784064355136765,0.059285250387151,0.894859647530964
5640,9,171609,0.0546611436336788,0.0606329353289981,0.367932360291458
5641,9,174307,0.0191750824374555,0.0594756113145377,0.747338691838444
5642,9,175368,0.00194598052176626,0.0600693187963275,0.974174894960013
5643,9,175543,0.0296435168123977,0.0592671265999879,0.61726848443431
5644,9,176534,-0.00729034545407456,0.059386852558475,0.902366804540188
5645,9,176600,-0.0131851839740422,0.0591402539478005,0.823705156656682
5646,9,176841,-0.0200627375132159,0.0593333806818603,0.73546189590873
5648,9,177598,0.00625683355184536,0.0591937523059672,0.915879695642316
5649,9,177790,-0.00952568356126776,0.0593803087536619,0.87264339528399
5650,9,178365,-0.0246802577473437,0.0592735699972846,0.677385890315511
5652,9,180087,-0.012227078768005,0.0595509312255668,0.837439396631242
5653,9,180128,-0.0178201522995806,0.0595071006139974,0.764763329712033
5656,9,183658,-0.0177696076582843,0.0604093305905281,0.768813605258418
5657,9,187970,-0.0526887887397309,0.0592447486253147,0.374425450026986
5658,9,189329,-0.0561228579979807,0.0594192648868849,0.345548516787317
5659,9,189688,-0.069369266186113,0.0595859747627666,0.245134123423912
5660,9,190020,-0.047749148915796,0.0592228512578385,0.420634483428288
5661,9,193013,-0.106420320420308,0.0590550770839561,0.0723902184916666
5664,9,196154,-0.13531611178558,0.0587361432721095,0.0218144246790939
5666,9,197752,-0.144138438952381,0.058948034893581,0.014966164424725
5667,9,197820,-0.131075832164304,0.0596526145174786,0.028646870245524
5668,9,198256,-0.118500933545275,0.0601330063385267,0.0495452655361989
5670,9,198339,-0.14421944824719,0.0588444469943997,0.0147360124654919
5671,9,198850,-0.127312435565755,0.0600016524397044,0.0345493873760056
5672,9,199162,-0.142083573057035,0.0587760114823814,0.0161390556423422
5673,9,199377,-0.141254792282249,0.0586140714010255,0.0164672777305594
5674,9,200074,-0.147071453931534,0.0586560369172874,0.0126123347111538
5675,9,200287,-0.154779943360321,0.0591329921874798,0.00923906950872814
5676,9,201408,-0.165884975752614,0.0587157710826979,0.0049934368052465
5677,9,201606,-0.172448955458946,0.0584929216565846,0.0034090702997201
5678,9,204151,-0.156712081642015,0.0587538850327345,0.00799944126040074
5680,9,210740,-0.153739253767774,0.058948973010555,0.00949389409780246
5681,9,210783,-0.15034206525658,0.0590672151975807,0.0113440977736729
5682,9,211109,-0.140174354351989,0.0587889966928656,0.0176362730113102
5683,9,211688,-0.147855156473807,0.0588188807469396,0.0123904144805263
5684,9,213938,-0.146491161162692,0.0591725294492771,0.0137675010359365
5685,9,215328,-0.138489957546384,0.058800304627922,0.0190564240516785
5686,9,215997,-0.115167340100634,0.0592984025408248,0.0529121276209606
5687,9,216548,-0.121920288644137,0.060025408980133,0.0429891934869732
5688,9,219192,-0.146307710567974,0.0585789478771557,0.0129577596645956
5689,9,222260,-0.160739199812298,0.0585618865408271,0.00636486642067909
5690,9,222580,-0.160175977820377,0.0595333183168899,0.00747309791738305
5691,9,222583,-0.160175977820377,0.0595333183168899,0.00747309791738305
5692,9,225578,-0.149077396782736,0.0596939705506441,0.0129669107147528
5693,9,226182,-0.163839785416409,0.0595882272488809,0.00627513489588366
5694,9,226305,-0.140079167537669,0.0591372069902835,0.0183878442543239
5695,9,231496,-0.163907382651606,0.058955283735753,0.00572371698741411
5696,9,232338,-0.160886427258325,0.0585673329519132,0.00632212689738195
5697,9,232470,-0.18165172211462,0.0584035596848513,0.0020211659659435
5698,9,232692,-0.189810337190336,0.0584101254935069,0.00126670321617349
5699,9,236476,-0.177448183619015,0.0584203341379989,0.0025635618861682
5700,9,239129,-0.149176464480445,0.0589869537157901,0.0118745665310233
5701,9,240673,-0.0780967621882634,0.0590373570714818,0.186746099684102
5704,9,242937,-0.0747383557175833,0.0595484215179551,0.210278001003763
5705,9,243115,-0.0965045931254623,0.0589555200839957,0.102541442311344
5706,9,243230,-0.0952826003563994,0.0592977177860331,0.108981127859142
5707,9,243307,-0.100987757494008,0.0592681110639603,0.0892772038697342
5708,9,243521,-0.0921144318469447,0.0591391735179542,0.120227143941864
5709,9,243529,-0.0921144318469447,0.0591391735179542,0.120227143941864
5710,9,243574,-0.072509158749032,0.0593851267530441,0.222901435162681
5711,9,243694,-0.0742302457854981,0.0592113240551486,0.210799068711842
5712,9,243723,-0.0889347001996972,0.0593218432809379,0.134718169890741
5713,9,243786,-0.0869689967687526,0.0593338991970748,0.143605033908615
5714,9,243799,-0.0913536068226493,0.0595696760058236,0.126033931417214
5717,9,244149,-0.0866724252088777,0.0591634140765735,0.143820088134243
5718,9,244280,-0.0838629213512075,0.0590102761227394,0.156153633484462
5719,9,244304,-0.0747280115252604,0.0592086090688286,0.207741017737894
5720,9,244502,-0.0953474407352644,0.0589608535329696,0.106743169974602
5721,9,244863,-0.091836334453783,0.0592249157592019,0.121884795053678
5722,9,244901,-0.082387423640582,0.0590980542739233,0.164170276917427
5723,9,244951,-0.0753105686858165,0.0590401423002673,0.202941934902788
5724,9,245431,-0.079744891562742,0.0590236446169755,0.177539315826319
5731,9,249562,-0.0596258116603051,0.0591923431478179,0.314469535359117
5733,9,249795,-0.0358017321537419,0.0594146023258467,0.547178589459661
5734,9,250484,-0.0322016591815452,0.059173601920923,0.586654563127139
5735,9,250581,-0.0233157730526766,0.0591854093156142,0.693859792492365
5736,9,251030,-0.054102811320251,0.0591059504768167,0.360631178508496
5737,9,252109,-0.0373206445762895,0.0591566887689788,0.528528637348193
5738,9,252323,-0.0388250255413426,0.0591427591985295,0.511954046644915
5739,9,253139,-0.0254206654947366,0.0590880615346949,0.667300606512164
5740,9,253318,-0.0374382618994664,0.0593170437105178,0.528347488155811
5743,9,254027,-0.0704437530438284,0.0604993603922483,0.245059662609153
5744,9,254091,-0.0533926045499114,0.0591923369984813,0.367661892359203
5745,9,254108,-0.0336929264486629,0.059314947223348,0.570372782914756
5746,9,254153,-0.0483787750636276,0.0594631969365097,0.416427218484448
5747,9,254311,-0.0433323258487561,0.0591338899013423,0.464176918758133
5748,9,254315,-0.0383328171162976,0.0593154251357734,0.518534940246587
5749,9,254336,-0.0430564647523995,0.0593015432433321,0.468283248432574
5750,9,254355,-0.0322586906599632,0.0593209643873003,0.586922960504207
5751,9,254492,-0.0350623070233222,0.0591606026013467,0.553786092019618
5752,9,254600,-0.0376584395323938,0.0593232303755659,0.525969497397892
5756,9,255387,-0.0436934347573903,0.0592242277908473,0.461148712029511
5759,9,256304,-0.0538981354612817,0.0596265051699236,0.366649432164549
5760,9,257336,-0.0551476876363762,0.0592731749458926,0.352800494279777
5761,9,257350,-0.0539255933684885,0.0591890956239745,0.362878568532049
5765,9,257531,-0.0398428168604585,0.0605503000217622,0.510959375829349
5766,9,257575,-0.0667281747178822,0.059922895081408,0.266222544446385
5767,9,257591,-0.076723533509722,0.0598393636039702,0.200628527047757
5768,9,257605,-0.0663973470100116,0.0601742837322592,0.270597611647979
5769,9,257815,-0.0644952918892192,0.0591591347533253,0.276368655767233
5770,9,258080,-0.0613582957207715,0.0591798288973574,0.3005336630569
5771,9,258259,-0.0737553725935206,0.0593153915525381,0.214529404427553
5772,9,258345,-0.0745030772621881,0.0594018799840298,0.210591615799445
5773,9,258661,-0.0456938775916993,0.0591260574774412,0.440145283184359
5774,9,258900,-0.051668647974714,0.0591111878673693,0.382662132893037
5778,9,260986,-0.0628534437789172,0.0604629881130025,0.299267083124047
5779,9,261156,-0.0829448693476509,0.059433512577451,0.163714952447964
5780,9,264604,-0.0715917561853199,0.0595823602471123,0.230339715265023
5781,9,265537,-0.0570616943444914,0.0593675174515431,0.337129531739862
5782,9,266567,-0.0205133655953513,0.0590878975408919,0.728672775746126
5783,9,266879,-0.0229952852028537,0.0591708498883434,0.697787689015874
5784,9,267323,-0.0134047405757675,0.0591941184769903,0.820979461026951
5785,9,267437,-0.0182350036703687,0.0591708898145818,0.758130753277175
5786,9,267785,-0.0485545360305484,0.0593757260364091,0.414051220458982
5788,9,268262,-0.00745070373316589,0.0592194785223228,0.899949925582776
5789,9,268351,-0.0201322963305762,0.0591663528106575,0.733858634572698
5791,9,268445,-0.0324163570313168,0.0598738469010609,0.588565879064012
5792,9,270121,0.0068413129482585,0.0591024284765351,0.907913723910618
5794,9,270827,-0.00178926069407512,0.0598552115471122,0.976169163932051
5795,9,273029,-0.0129946009645939,0.059691467146383,0.827791665589688
5796,9,273060,-0.0185780411825128,0.0593488446660498,0.754441805461636
5797,9,273430,-0.0100387608379613,0.0591960066587096,0.865433580956604
5798,9,273993,0.0137614439413499,0.0601088272070462,0.819046461358623
5799,9,276483,0.0103444664254274,0.0591874681232489,0.86135694093283
5800,9,276759,0.0430303926891775,0.0590665888054173,0.466786606154474
5801,9,280761,0.0472645584879476,0.0592108402515229,0.425266955819608
5802,9,280878,0.0425997923846189,0.0595579111397478,0.474917045683779
5803,9,281757,0.040960916051425,0.059310448607845,0.490258922508273
5804,9,282224,0.0419627270006157,0.0592184117828402,0.479034540912614
5805,9,283213,0.0121324670864222,0.0596108820289413,0.838839853436287
5806,9,283290,0.00438507291571866,0.059478707532078,0.941270894182926
5807,9,286125,0.0155739511640428,0.0591255948250239,0.792392463423886
5809,9,289043,0.0256287085167533,0.0594026052269834,0.666411244797474
5810,9,289127,0.0201301364046496,0.0591216976186777,0.733692766713272
5811,9,289513,0.0159604197614586,0.0594315299026433,0.788431800754886
5812,9,292353,-0.0276913262512001,0.0593839576878184,0.641281331867055
5813,9,294986,0.0115508049678829,0.0592475073016921,0.845537598405704
5814,9,296974,0.00765452476789893,0.059400847749739,0.897540063392612
5815,9,298782,0.00231592893092034,0.0591034216073302,0.968765565168021
5816,9,299767,-0.0144663338642262,0.0594326133445124,0.807831251343936
5819,9,303507,-0.00276696957368838,0.059455828284745,0.962907573026877
5820,9,303589,-0.0183833871062644,0.0594479591186153,0.757325246184263
5821,9,303690,-0.0273086932555194,0.0604767219952669,0.651865380488715
5822,9,304133,-0.0107903476211151,0.0595441249564404,0.856302046237756
5823,9,310366,0.0544303902798322,0.0592910467750835,0.359234995085873
5824,9,310436,0.0682272761506205,0.0593682091969638,0.251242343173825
5826,9,314400,0.0524636025121166,0.059232177418778,0.376367036790597
5827,9,314913,0.0626150174813702,0.0590504487487071,0.289703634629449
5828,9,315623,0.0484556274216514,0.0593057302715542,0.414452083330386
5829,9,317005,0.0652421424847023,0.0593280451307054,0.272218919978178
5831,9,322200,0.046214175850983,0.059405108554945,0.437119864558365
5832,9,323432,0.0856352748157308,0.0592072935759868,0.148962555652035
5836,9,328426,0.018401441060368,0.0593015893092575,0.756513928565988
5837,9,330193,0.0178365875046006,0.0595635406972905,0.764769299639634
5838,9,330993,0.0196208975325214,0.0599069911168433,0.743466752181237
5839,9,334143,0.102276868711017,0.0592761211570561,0.0853249523408394
5840,9,334329,0.0694386826430211,0.0881397785720067,0.431328015079841
5841,9,334958,0.0497646717814414,0.0592289286919333,0.401359995300295
5842,9,336040,0.0410150576727641,0.0592282492770175,0.489084024080087
5843,9,338275,0.00301416889415612,0.0593568645566287,0.95952918276004
5844,9,338651,0.0011195706265601,0.0594281364212228,0.984980132189171
5845,9,338765,0.010735143588408,0.0594424054089824,0.856787237576145
5846,9,338787,0.0200288672163682,0.0594280401624669,0.736296670720237
5847,9,340588,0.018404211329313,0.0591679470432767,0.755945934500093
5848,9,341341,-0.00197396214727108,0.0595738634006573,0.973585897758097
5849,9,342354,-0.0114883298132259,0.0606484101429587,0.849868539681911
5850,9,342479,-0.00191974205018962,0.0596142919456338,0.974328590962509
5851,9,347652,-0.0191669042427088,0.0593567757613461,0.746954488200334
5852,9,349076,-0.0373631641247043,0.0594326697973355,0.529975789148434
5853,9,349097,-0.0500673353711194,0.0593283033630202,0.399295107299722
5854,9,349116,-0.0537560060373183,0.0591656724515594,0.36419835021266
5855,9,350262,-0.0446255297280411,0.0596970575901037,0.455239465298888
5856,9,351490,-0.0206753400190763,0.059348289867311,0.72776776874312
5857,9,352621,-0.0430785342209437,0.0597742608542487,0.471579075346414
5858,9,353047,-0.0202303561382201,0.0597115951331189,0.73496098779621
5859,9,354047,-0.0338201891683728,0.0592823540100805,0.568706075599311
5860,9,354832,-0.0242966456755858,0.0593476936274623,0.682498146996233
5861,9,354867,-0.0176556023507817,0.0593186482321481,0.766153032175815
5862,9,354924,-0.0280139143068719,0.0594174801295443,0.637592134887749
5863,9,354945,-0.0326909492842822,0.0591504692823573,0.580836185193684
5866,9,356037,-0.0171641239037608,0.0604306521901989,0.776553843240857
5867,9,356207,-0.0283764463964597,0.0597386219199885,0.635073558642892
5868,9,357150,-0.0411176987103865,0.0595109387424613,0.490065667209845
5869,9,357800,-0.0410852393579337,0.0593959447717557,0.489569183115148
5870,9,358570,-0.021344619887923,0.0594451560238192,0.719761829179399
5871,9,360441,0.00103075376196604,0.0591788235902143,0.986113299526306
5872,9,362255,-0.0206886992585918,0.0593779108190259,0.727729356671319
5874,9,362775,-0.0171291022784293,0.0592797088950925,0.772786281642259
5875,9,362828,-0.0175955108209019,0.0593807356087489,0.767162394179165
5878,9,365655,-0.0364930531330624,0.0592661408383911,0.538457148919895
5879,9,365725,-0.0194900687959332,0.0591809380043813,0.742101452654129
5880,9,365942,-0.0348859189414169,0.059102245292218,0.55539143736114
5881,9,366733,-0.0633540254002345,0.0595858038124802,0.288399808986794
5883,9,367860,-0.0380679124578541,0.059499600388416,0.522716899886169
5884,9,372204,-0.0530927920464284,0.0594119998585932,0.372124707331382
5885,9,372443,-0.0501302133970395,0.0591485269529568,0.397273449851292
5886,9,372471,-0.0694767945417739,0.0590436145644577,0.240106951098156
5887,9,372842,-0.0469058953429862,0.0591560189070801,0.42835796767986
5889,9,378552,-0.0503983623903213,0.0591600240362994,0.394847747758214
5890,9,379413,-0.00888268254838401,0.0591965300692658,0.880807625343232
5896,9,383530,-0.000853444301817746,0.0593504862296608,0.988535149907426
5897,9,383662,0.0109517764284166,0.059429080902993,0.853897174353749
5898,9,383846,-0.00347479985655249,0.0591785600253628,0.953210577248361
5899,9,384190,-0.0108871929054621,0.0591722865442172,0.854125833329669
5901,9,384344,0.0215230152167253,0.060017120867263,0.720097807233176
5902,9,384418,0.0115358839519612,0.0592610753644368,0.845769486010092
5903,9,385423,0.0288658087133472,0.0591551759173089,0.625875740696587
5904,9,385546,0.0225571702651072,0.0591638745919514,0.703235294951893
5907,9,387839,-0.0250438628498869,0.05935057523777,0.673307461519612
5912,9,388668,-0.00679784250419324,0.0594780649834843,0.909071628126899
5918,9,394182,-0.0460894082137358,0.059707339366977,0.440677087426838
5919,9,394680,-0.0412375693324313,0.0601020452624908,0.493084124515061
5920,9,394807,-0.00838994153101891,0.0623904981011852,0.893103879333941
5921,9,394916,-0.0353948882003156,0.0595955634767095,0.552947243446215
5922,9,394975,-0.0280476349243605,0.0595552492428921,0.637966250363534
5923,9,395649,-0.045559670538596,0.0593329418960217,0.443080913631818
5926,9,396186,-0.0481016296356549,0.0592426663194138,0.417371887347504
5927,9,396458,-0.0686157200632192,0.0592295654529763,0.247455105267044
5928,9,396462,-0.0660392716824634,0.0597568213927202,0.269854361098415
5929,9,396463,-0.0660392716824634,0.0597568213927202,0.269854361098415
5930,9,396464,-0.0660392716824634,0.0597568213927202,0.269854361098415
5931,9,398401,0.00398284505351548,0.0596349601724728,0.946789016525329
5932,9,398470,0.021726487914782,0.0593646252261057,0.714596435054008
5933,9,399657,-0.00376530835253901,0.0604744630336177,0.950388804548629
5934,9,399838,0.0176300229464101,0.0592012400693956,0.766032374565712
5935,9,400574,0.0113843500736579,0.0591729527862637,0.847546487028029
5936,9,400641,0.00039718507814282,0.0593504998491206,0.994664221653923
5937,9,402212,0.0346701771713517,0.0592579944514057,0.558873279042758
5938,9,404274,0.0734082521154748,0.0590693410257136,0.214785902797193
5939,9,404302,0.0571410285341923,0.059186167927676,0.334982580434744
5940,9,405135,0.0709645103448023,0.0591662816563065,0.231173787661044
5941,9,405593,0.0746130417913713,0.0591535647871309,0.208017552656174
5943,9,406743,0.0815554775225745,0.058951378969959,0.167405383236573
5944,9,408263,0.0833101528730668,0.0590237055549777,0.158987047045534
5945,9,409700,0.0786450388277912,0.0591387664713568,0.184429952857084
5946,9,410727,0.0618242133842074,0.0597618733059459,0.301606318667884
5947,9,411273,0.0413646188355458,0.0592702071406515,0.485699795225591
5948,9,411520,0.0282178230104716,0.0593568892357257,0.634801228821463
5949,9,411553,0.0625554927303058,0.0592683349704995,0.291935772725274
5950,9,411811,0.0437274688508201,0.0597729259929361,0.464922657536485
5952,9,412923,0.0261077638856679,0.0594629313165922,0.660887060477568
5953,9,418993,0.0235540127978977,0.0593297453281193,0.691606085672116
5958,9,419805,0.0251624388543119,0.0590790960256353,0.670432242887113
5959,9,419841,0.0292904316465408,0.0590737066187135,0.620323914491073
5960,9,421227,-0.000578774106664091,0.0593457985686238,0.99222420684928
5961,9,421228,-0.000929753677098567,0.0592586235599353,0.987490758860206
5962,9,422857,-0.0394725770316966,0.0594571953519625,0.507199036189487
5963,9,422867,-0.0344698732717589,0.0595590125515822,0.563125882088318
5964,9,422955,-0.00888783784251895,0.0596468091797916,0.881632593236996
5965,9,422958,-0.0102425689997926,0.0594426516317215,0.86329249339364
5966,9,423010,-0.0128176222834548,0.0597811686050529,0.830351903198791
5967,9,423041,-0.0163251155981264,0.0596977567191879,0.784657412650639
5968,9,423054,-0.0210755831391415,0.0594837256306994,0.723319331016025
5969,9,423651,-0.0225709026174485,0.0600744512349283,0.707354088096217
5970,9,423935,-0.0193903081022223,0.0593481086179326,0.744072108185456
5971,9,424069,-0.0365771017255976,0.0593336118646605,0.537984933947822
5972,9,424914,-0.0162762179939945,0.059125058984395,0.783258659512404
5973,9,425156,-0.0366001989432167,0.0593439223849239,0.537799028586474
5974,9,425546,-0.0159124298284302,0.0591699940346673,0.788142695949734
5975,9,425655,-0.0278063703855886,0.0597667397696678,0.642040576706893
5976,9,425822,0.00846578962230252,0.0596870822832504,0.887290293512281
5977,9,426507,-0.0240540630234356,0.0605738951257645,0.691531643906223
5978,9,429181,-0.0250301782437869,0.0596739139486701,0.67514298415137
5983,10,26272,0.0398113463773935,0.0595767095422925,0.504419176616804
5984,10,28452,0.0412802731683308,0.0594139829485401,0.487643631116461
5985,10,28714,0.0272466773668077,0.0593478261950859,0.646443832101184
5986,10,28835,0.020341459482833,0.0597618151399551,0.733776206865901
5989,10,29367,0.0327003145896075,0.060316447162617,0.588060063685119
5990,10,30148,0.0188263095365669,0.059851719148573,0.753289796159048
5991,10,32768,0.0675132858907981,0.0593691004356368,0.256234840891855
5993,10,35651,0.0771534134558811,0.0592337144192352,0.19358599523965
5994,10,36050,0.071834778981453,0.0590851004770452,0.224879258418432
5995,10,41756,0.0745404628447786,0.060324107198865,0.217404331969611
5996,10,42005,0.100862494073087,0.0604063983641259,0.095858884467679
5997,10,43109,0.0926408670151657,0.0591377863785391,0.118121541425138
5998,10,43346,0.0757274714621619,0.0597358537903548,0.20573869306519
5999,10,43909,0.100829390147833,0.0598815915921272,0.0931018675184286
6000,10,46831,0.0941254224773559,0.059990561516496,0.11754295670784
6001,10,49405,0.0817360788282204,0.0590486374807547,0.167166726850513
6002,10,50102,0.108146698713047,0.0597485121182577,0.0711411507626108
6003,10,54201,0.0909222151705363,0.0594846158819695,0.127284074213035
6004,10,54931,0.118346821737946,0.0594349301386263,0.047229329819494
6005,10,61391,0.0751205260837549,0.0593911251588298,0.206761521236404
6006,10,61545,0.0874273922559919,0.0590775378867707,0.139798398066377
