SNP,Chr,Pos,Effect,SE,GTR1_SLM4_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
5844,9,338651,-0.097904574431577,0.151056730614622,0.517321467369715
5845,9,338765,-0.0887154115662715,0.151116030109784,0.55753320278108
5846,9,338787,-0.0914141745823942,0.151092259364046,0.545552958669369
5847,9,340588,-0.0375616952004286,0.150492097902317,0.803047693980563
5848,9,341341,-0.0474872015026615,0.151496295537557,0.754120485661236
5849,9,342354,0.0458091152794612,0.154238659365814,0.766640039184522
5850,9,342479,-0.0744738359771358,0.151568366052631,0.623480922323412
5851,9,347652,-0.0154721147966542,0.150985061469773,0.918438259236459
5852,9,349076,-0.0119620461567544,0.151241291835209,0.937003895265527
5853,9,349097,-0.0444347389502789,0.151026215675561,0.768763711008831
5854,9,349116,0.007732083103415,0.150654253605263,0.959096880100892
5855,9,350262,-0.103854209041114,0.151850021939539,0.494470477549583
5856,9,351490,-0.0219042896714555,0.150964873641872,0.884718458990054
5857,9,352621,0.0307840272991533,0.152129801704707,0.839756798663934
5858,9,353047,-0.0650490114221197,0.151852667944347,0.668643574163417
5859,9,354047,-0.00169114576399954,0.150845195964712,0.991061329611639
5860,9,354832,0.0142900909173605,0.150975826895937,0.924645333397245
5861,9,354867,-0.00643073285883711,0.150886582488665,0.96602883032725
5862,9,354924,0.0084711647951905,0.151166306084073,0.955342673771495
5863,9,354945,-0.0299657808812919,0.150496925546036,0.842289577981685
5866,9,356037,-0.0468871395213227,0.153693557782516,0.760493397175744
5867,9,356207,-0.0524208176771866,0.151959119213325,0.730324943844131
5868,9,357150,-0.0688328936340171,0.151415096703697,0.649678400229138
5869,9,357800,-0.0415729268375903,0.151150783412762,0.783444307116352
5870,9,358570,-0.0693391129745591,0.151172359791734,0.646749218576081
5871,9,360441,-0.027583589300117,0.150505322231771,0.854688896218147
5872,9,362255,-0.0880291024904938,0.150972046960094,0.56021032115344
5874,9,362775,-0.0702126585297232,0.150740518135262,0.64165672404409
5875,9,362828,-0.0842555575874818,0.150978146346048,0.577154037579773
5878,9,365655,-0.111549118768759,0.150698514507544,0.459662306311507
5879,9,365725,-0.0825495600913321,0.150476786709518,0.583635917672142
5880,9,365942,-0.109110341168227,0.150279649158823,0.468290036136514
5881,9,366733,-0.0346053173405441,0.151778806509931,0.81977953099451
5883,9,367860,-0.0452511828833368,0.151396825222815,0.765198920843339
5884,9,372204,0.0395029335166134,0.151261680345083,0.794124308959429
5885,9,372443,0.0353214093776175,0.150576607977145,0.81467512291269
5886,9,372471,0.0480050922803995,0.150441065598991,0.749842707165537
5887,9,372842,0.0549894886183065,0.150559898456281,0.715155998006667
5889,9,378552,-0.0463467545373265,0.150598993106806,0.758454499934299
5890,9,379413,-0.0972267532733891,0.150473296492606,0.518608792938919
5896,9,383530,-0.00842658064637392,0.150948393873672,0.955513400193917
5897,9,383662,0.00554327032894548,0.151155892171987,0.970766833972995
5898,9,383846,-0.0223105929467531,0.150507798212435,0.882241585316884
5899,9,384190,-0.0234348749943579,0.150497839334033,0.876346134908594
5901,9,384344,-0.0208628949582439,0.152668265537163,0.89138133571951
5902,9,384418,-0.0436813443984984,0.15071177100251,0.772113663107175
5903,9,385423,-0.138754493920573,0.150321704672751,0.356611476485568
5904,9,385546,-0.142438333283263,0.150314315187369,0.343979707837431
5907,9,387839,-0.0783047927818748,0.150929774559842,0.604214092577667
5912,9,388668,-0.111424376263289,0.151159999629306,0.461533726235184
5918,9,394182,-0.0274474954438236,0.15197770978733,0.856783537465649
5919,9,394680,-0.118859668853129,0.15283151055789,0.437256763026924
5920,9,394807,-0.0544139966308566,0.158658461118236,0.731830369579946
5921,9,394916,-0.0670835416498711,0.151606005347353,0.658408523054866
5922,9,394975,-0.0394331201292569,0.151502840712242,0.79479975269515
5923,9,395649,-0.0513548292113273,0.151005633893361,0.733994401842568
5926,9,396186,-0.0584113539166139,0.150783376900963,0.698704001415198
5927,9,396458,-0.0750653447923422,0.150874667983564,0.619121986822605
5928,9,396462,-0.0998877340516201,0.152152302292959,0.511931259188602
5929,9,396463,-0.0998877340516201,0.152152302292959,0.511931259188602
5930,9,396464,-0.0998877340516201,0.152152302292959,0.511931259188602
5931,9,398401,-0.0629177384107632,0.151636517816884,0.678449076849632
5932,9,398470,-0.0236396658031643,0.151008377234794,0.875692633113904
5933,9,399657,0.103800384287676,0.153709270977343,0.499925162752062
5934,9,399838,0.149576733701701,0.150377754288574,0.320576522511334
5935,9,400574,0.113274659953845,0.15038457200832,0.451811822292129
5936,9,400641,0.102577907247554,0.150850292536723,0.496951383985292
5937,9,402212,0.0175252625559201,0.150783948833386,0.907538224118225
5938,9,404274,-0.133291557931371,0.150395018829136,0.376071965235765
5939,9,404302,-0.0770860722874114,0.150673851687923,0.609244685871542
5940,9,405135,-0.117796832910201,0.15065643115515,0.434803049921935
5941,9,405593,-0.105524325641896,0.150682196363513,0.484194705187895
5943,9,406743,-0.105602131512468,0.150234749631593,0.482572548875243
5944,9,408263,-0.0617834831984826,0.150504996852925,0.681682496570183
5945,9,409700,-0.145681521464411,0.150587340715176,0.333995397726378
5946,9,410727,-0.157740128329642,0.151993850626769,0.30007074279103
5947,9,411273,-0.18589234898531,0.150523978697922,0.217663649680478
5948,9,411520,-0.202929978016396,0.15062687090359,0.178768311794671
5949,9,411553,-0.1670068884406,0.150715847251085,0.268576901713606
5950,9,411811,-0.171185766184292,0.151865550326606,0.260415438942455
5952,9,412923,-0.250711081733512,0.150686608939577,0.0970415608087718
5953,9,418993,-0.234140637187703,0.150414581779552,0.120453175215115
5958,9,419805,-0.19643410205695,0.149933292511683,0.190999238637734
5959,9,419841,-0.223363343231423,0.149826456938432,0.136903413371714
5960,9,421227,-0.230297042892371,0.150438581072154,0.126705157524009
5961,9,421228,-0.243092014348341,0.150159037059185,0.106362488763206
5962,9,422857,-0.0777140232814082,0.15125824357067,0.607724657302383
5963,9,422867,-0.055098017470816,0.151522845974075,0.716353156668039
5964,9,422955,-0.0324787407818615,0.151697590413679,0.83059121893107
5965,9,422958,-0.123861683414239,0.151045984461526,0.412754451961756
5966,9,423010,-0.0198967104053427,0.15205060394999,0.895963885503241
5967,9,423041,-0.0494536444736118,0.151825513153568,0.744824031120186
5968,9,423054,-0.0437603220586209,0.15129686181259,0.7725714721506
5969,9,423651,-0.0275540487735751,0.152813821552266,0.857011704426053
5970,9,423935,-0.0591520470349424,0.150932957200501,0.695361637892963
5971,9,424069,-0.140182033581952,0.150802846036997,0.353228195651773
5972,9,424914,-0.072245877414453,0.150342649728386,0.631140094898808
5973,9,425156,-0.137258410331213,0.150836807025693,0.363454203583164
5974,9,425546,-0.100505926856057,0.150410280166624,0.504435065429657
5975,9,425655,-0.104081839983152,0.151953345351319,0.493819178742559
5976,9,425822,-0.0728750087876239,0.151759863673816,0.631382978659484
5977,9,426507,-0.156302595233693,0.153870251498226,0.310416660238641
5978,9,429181,-0.0899076023659482,0.151733983677197,0.553872168682966
5983,10,26272,0.111567840422254,0.151503861090423,0.4619747981101
5984,10,28452,0.112010939572844,0.151096228958146,0.458991181852064
5985,10,28714,0.0788964362150241,0.150928901713858,0.601483759067826
5986,10,28835,0.102960600852773,0.15192130491306,0.498391135785032
5989,10,29367,0.0662829117249129,0.153429090697028,0.665997856443993
5990,10,30148,0.0762658643010117,0.152191034057854,0.616599503165291
5991,10,32768,0.0862609462851441,0.151202995783208,0.56870320160879
5993,10,35651,-0.0294916984411466,0.151005460773889,0.845268740548227
5994,10,36050,0.0410155437740984,0.15057251907863,0.78547583239136
5995,10,41756,-0.0225656726818639,0.153752039016416,0.883399986635135
5996,10,42005,-0.0595984427156293,0.15420745911266,0.699372415211828
5997,10,43109,0.00863416713029103,0.150929247937945,0.954412892918311
5998,10,43346,-0.00995467524829285,0.152273664112261,0.947913561999816
5999,10,43909,0.0289465737019642,0.152902438176571,0.849955518267815
6000,10,46831,0.0642404913600326,0.153069868970713,0.674973925782282
6001,10,49405,-0.0467599311355738,0.150567775859008,0.756320430505429
6002,10,50102,-0.0392510519420727,0.152650592548134,0.797228204543746
6003,10,54201,-0.166507124960758,0.151531048066982,0.272590339995461
6004,10,54931,-0.0304606627856335,0.15200170155294,0.841285622671552
6005,10,61391,-0.223688471425076,0.150925417095283,0.139202450267745
6006,10,61545,-0.15829911311703,0.150484507990195,0.293551387166384
6007,10,61708,-0.207188008882801,0.15232560607808,0.174645583177066
6008,10,63279,-0.20319556370524,0.150116301414816,0.17673404359502
6010,10,68934,-0.189294756396114,0.151138456532773,0.211231689850362
6011,10,70342,-0.0161158543112382,0.152028674433777,0.915638312798824
6012,10,73179,-0.17977632559209,0.150350646017476,0.232610904233809
6015,10,75990,-0.190733947115281,0.152831140302514,0.212856598071252
6016,10,76303,-0.176943469355811,0.151908170360226,0.244884290704015
6017,10,76726,-0.171839110947426,0.153707575631114,0.264343802846579
6018,10,78564,-0.162427528289262,0.151767981205575,0.285244406214342
6020,10,80904,-0.122350359339892,0.151009836420307,0.418362756989586
6021,10,85506,-0.202136285113546,0.153079490369759,0.18753491891864
6022,10,86391,-0.139930557010812,0.151809465603847,0.357287901082192
6024,10,93031,-0.040242873462607,0.152046533426694,0.791414526273497
6025,10,93286,-0.060296030078929,0.151259089696675,0.690408720782912
6026,10,93721,-0.0726199934573816,0.152321312770422,0.633831367521996
6027,10,96002,-0.0480488112667021,0.154502665804014,0.755991649858567
6028,10,96579,0.0923255145242523,0.152017649838995,0.544019625929422
6030,10,101719,0.110710523043271,0.151443884307485,0.465243761035804
6031,10,105565,0.119069615949596,0.151753773347968,0.433200421097821
6032,10,108820,0.0766031834851244,0.152514084653998,0.615791075086761
6033,10,108931,0.0852493448291713,0.152302771480917,0.576014512175954
6035,10,110053,0.127903790697639,0.152684049456605,0.402764691260194
6036,10,110074,0.131383875388103,0.15240823244874,0.389243937154008
6037,10,111674,0.114503961253939,0.152137851521962,0.452172104425902
6038,10,113623,0.10417574099579,0.154720139808244,0.501186053061967
6040,10,116563,0.0766770685508009,0.153674777519167,0.618120637139864
6042,10,119720,0.00449438479673114,0.155712522702778,0.976989888072707
6044,10,121811,0.0174791323949093,0.152678123209101,0.908919579987766
6045,10,122243,0.0437950322003409,0.155004713130186,0.777695069970472
6046,10,124889,-0.0599570770660844,0.154616658505718,0.698413387375485
6048,10,130587,0.011199049379643,0.153275484575097,0.941795899276018
6049,10,131311,-0.0355887770580541,0.152523513843413,0.815638039988879
6050,10,133312,-0.0514727958434236,0.153019983645536,0.736784526934674
6053,10,134314,-0.0628732928763143,0.153553866673196,0.682454626227974
6055,10,139826,0.0212749806396939,0.153403976983918,0.889777380828821
6056,10,140544,0.0148640107289174,0.154153994661924,0.923239240474199
6057,10,140918,0.0572776498148414,0.151596803810297,0.705784803358663
6058,10,145873,0.156889880572112,0.152200464345301,0.303335298838807
6059,10,146902,0.19955529460519,0.151597260126354,0.188910131120344
6060,10,146992,0.134440975175707,0.151366466829206,0.37504763357418
6061,10,148293,0.184241484904531,0.150794497444809,0.222596620895786
6062,10,150178,0.181116963569353,0.151439763412554,0.232512150459745
6063,10,157487,0.246376867654297,0.149940149122607,0.101238535187482
6064,10,157821,0.262448814741584,0.151411300465504,0.0839066490320494
6065,10,159755,0.187986311780258,0.150617092988877,0.212818945262376
6066,10,159778,0.204217776668045,0.150322974105963,0.175164112328013
6070,10,163124,0.128564016857925,0.150539778326288,0.393672948813998
6071,10,164844,0.160434106412477,0.153034845125718,0.295194537093583
6072,10,165364,0.127262240098774,0.151792231209749,0.402374784617009
6073,10,165521,0.151343359032641,0.152208982496227,0.320751622840916
6074,10,165720,0.0689705446628001,0.153105210034569,0.652642287517711
6075,10,172678,0.05368156693522,0.151123175051639,0.722638948656571
6076,10,173737,0.137088508227235,0.150801326591793,0.363935004958324
6077,10,173883,0.105888305450842,0.150499464919661,0.482158626243266
6078,10,175030,0.132037597210787,0.151054012255792,0.38265344650756
6079,10,175313,0.15868496289083,0.150553687274524,0.292599623271808
6080,10,176228,0.152851827447469,0.150442131697768,0.310316948858192
6081,10,176664,0.173734225625393,0.15026852784338,0.248398229617676
6083,10,179618,0.24286305924837,0.150779774774706,0.108135901255765
6084,10,182634,0.301963680327171,0.150593351287798,0.0457090182440184
6085,10,183933,0.256387866135766,0.151705020396714,0.0919027443989073
6086,10,185241,0.354914478711577,0.150183212965825,0.0186588246203149
6087,10,188897,0.240031084407693,0.151164904023823,0.113209702888419
6089,10,189418,0.270969996042154,0.151514963471868,0.0745682958926876
6090,10,189445,0.238386824720729,0.150927025046946,0.115120696678493
6091,10,192067,0.206267629662288,0.149919533537638,0.169738638631332
6092,10,193403,0.252204582315247,0.150331829093725,0.0943000653188909
6093,10,193717,0.254553520723343,0.152082363091576,0.095058214476961
6094,10,196310,0.128466468218968,0.151203609900553,0.396109085516109
6101,10,204807,0.103152088657625,0.152373561864359,0.49886937136961
6102,10,205088,0.115572810176949,0.150237589217567,0.442249271497158
6103,10,205251,0.124351826575896,0.151232648621374,0.411486739868191
6104,10,210630,-0.0346415673149445,0.150529625424429,0.818123101472064
6105,10,211229,-0.0482707192236499,0.150518991920839,0.748631143614009
6106,10,212922,-0.088578917927324,0.153256708706374,0.563647867182429
6107,10,215046,-0.102239251521672,0.150414081457408,0.497128129825813
6108,10,215118,-0.094800893266423,0.151105561972193,0.530814528333799
6109,10,223514,-0.00430767021984983,0.153783082265588,0.977668935657841
6110,10,223964,-0.0283864940202334,0.150779264476157,0.850776914662069
6111,10,224073,0.0159145114183991,0.150741599379083,0.915979700139743
6112,10,226115,-0.0231646723501591,0.151008585764386,0.878170730854707
6116,10,229802,-0.0491392095523062,0.150480281202415,0.74420242496537
6117,10,230128,-0.0139159961409747,0.151569971328797,0.926899206441114
6118,10,232143,-0.06725912602803,0.150382308405732,0.654965803625849
6119,10,233981,-0.0696817377876799,0.150803200669714,0.644315282640317
6120,10,236429,-0.111458049297101,0.15062363278165,0.45980569142321
6121,10,236463,-0.10246490414267,0.150691753011893,0.49697319295035
6122,10,237784,-0.126255632219292,0.151386433664805,0.404847410790733
6123,10,238334,-0.191157836862972,0.150947020422352,0.206208410896446
6124,10,239866,-0.200149221688337,0.150593056527101,0.184682145297364
6125,10,244763,-0.302305464723819,0.150755499516996,0.0456971561831556
6126,10,245956,-0.352285000735094,0.152630807413316,0.0215719031714164
6127,10,248024,-0.289297276021369,0.153712261789369,0.0606489197513975
6128,10,248724,-0.304519555397444,0.15129742316044,0.0449028994351704
6129,10,252640,-0.270655179730953,0.152466440593898,0.0767299854457167
6130,10,256140,-0.0720725618048557,0.152381086283188,0.636522784669504
6131,10,257035,0.00867584074519567,0.152698808186025,0.954723365133645
6132,10,260320,-0.0564261963953909,0.152824836579142,0.712184094898287
6133,10,260357,-0.0141607407545634,0.152003598598257,0.925828855291426
6134,10,261296,-0.0381962587316536,0.153421030399816,0.803533694037115
6135,10,261474,-0.0623213397931321,0.152223734233982,0.68248989900808
6136,10,261902,-0.0937513186622823,0.155010579839021,0.545696514803594
6137,10,262307,-0.0666890099782387,0.152969720968015,0.663130668572586
6138,10,262403,-0.0647549971003529,0.152091016300024,0.670538725849796
6139,10,264103,-0.0912839554489686,0.155018641128444,0.556333200843377
6140,10,264881,-0.0452324627233558,0.153105335583005,0.76783635358869
6142,10,265910,-0.114709412041343,0.155126508213074,0.460120867757147
6143,10,265969,-0.0887247848329749,0.152755320927407,0.56172605229534
6147,10,268570,-0.00617151008357619,0.153456738430465,0.96794316963964
6148,10,268671,-0.0551157242631413,0.153845062974541,0.720366819959867
6149,10,268807,-0.0715220895314437,0.153375974090236,0.641275004718922
6152,10,271477,0.0221367084111979,0.152092488225789,0.884361548001237
6153,10,273961,0.0400942651262246,0.151709414455283,0.79171585469367
6154,10,274673,-0.00416922209447002,0.155022080015432,0.978559176671243
6155,10,275952,0.0629938533553056,0.151590380115814,0.677989533000667
6156,10,278431,-0.0104752396540657,0.151541733031932,0.944929695041037
6158,10,285600,-0.13524521633487,0.150949863349713,0.37088406550149
6159,10,286186,-0.13284570859194,0.152017108534527,0.382774148069888
6160,10,287737,-0.107692093026423,0.151307452219018,0.477093727122005
6162,10,289825,-0.110276942130769,0.151534414796499,0.467258048295024
6163,10,291248,-0.188669299171193,0.150360265919268,0.210388162434333
6165,10,293188,-0.0612200699566078,0.150470100315839,0.684358344745057
6166,10,293222,-0.112923040666138,0.150385321128824,0.453218286614727
6167,10,294588,-0.177289040510523,0.150216399273778,0.23870571835619
6168,10,302826,0.000784884491515925,0.151276286387613,0.995863191404249
6169,10,302893,-0.00483214330851445,0.151121182247422,0.974509829432074
6170,10,303583,-0.159529911085327,0.150504656198104,0.289884499752482
6171,10,305761,-0.13268002654812,0.150549895646205,0.378753676974116
6172,10,307788,-0.0784823751160409,0.150879300776101,0.603273513226936
6173,10,311627,-0.080856449948676,0.150701585908265,0.591927847855329
6174,10,314882,0.0077896653094455,0.150743409049944,0.958816888294938
6175,10,315155,0.0500205511681678,0.150671697455382,0.74009857728049
6176,10,317643,0.00593654880108907,0.15098697658363,0.968658856478779
6179,10,320611,0.198364363565449,0.151711795733615,0.191891231451897
6180,10,320612,0.193166405789554,0.151499872544375,0.203138283261407
6181,10,321374,0.204888301765759,0.150882720270929,0.175352954126137
6182,10,323526,0.149260103669929,0.151067549288973,0.32381199965084
6183,10,327857,0.227957521110263,0.15027401634944,0.130175391972027
6186,10,330572,0.139243547194564,0.153578013857214,0.36520335280072
6187,10,332075,0.226849501274813,0.151061003216049,0.134066527550198
6188,10,334716,0.1470016167446,0.150520542311065,0.329425305019403
6189,10,335108,0.183888919275433,0.15079571657426,0.223484889472917
6190,10,336613,0.0852383493491782,0.150970596022077,0.572702871501578
6191,10,337630,0.0516163288663609,0.151013760282605,0.732705666072506
6192,10,337895,0.0917452545575091,0.151008913343261,0.543877523950902
6193,10,340762,0.0516142207732474,0.151619524670418,0.733743236165078
6196,10,346551,0.14062220529318,0.151366291220321,0.353513911634554
6197,10,346787,0.13766286493465,0.152004966486351,0.365740365025917
6198,10,347536,0.120251702559,0.150654512994389,0.425293892905266
6199,10,349573,0.102761648355306,0.150462876555368,0.495073703537807
6202,10,361422,-0.0399064522788148,0.150277651853646,0.790739675053191
6207,10,369507,-0.230599952198214,0.150223197669749,0.125667591341701
6208,10,373964,-0.221300616128802,0.150947480721456,0.14351753880845
6209,10,373973,-0.221300616128802,0.150947480721456,0.14351753880845
6210,10,374538,-0.259998236135733,0.152522727029552,0.0891391388937479
6213,10,381270,-0.261519996654508,0.151199249460339,0.0845690736544333
6214,10,382505,-0.276104677918864,0.149976960349866,0.0664634175633205
6215,10,382599,-0.284833867563381,0.149787534149824,0.0580392617977318
6217,10,384932,-0.147082854083867,0.151162785684386,0.331214754103013
6218,10,385373,-0.137844393733216,0.151449850980535,0.363356406890809
6219,10,385498,-0.145455627713768,0.150914564947666,0.335792142598304
6220,10,385665,-0.150192172773336,0.152022871541714,0.323850034902807
6227,10,387633,-0.111059050915435,0.152044564156938,0.465607295759031
6229,10,388763,-0.00605896318912236,0.152162753634952,0.968259967709256
6230,10,392475,0.15189201725351,0.153456875921204,0.322948572782353
6231,10,396694,-0.0394959545252074,0.158569729721778,0.803446654894647
6232,10,397702,-0.0605161298726942,0.156332802798239,0.698916856031995
6233,10,398093,-0.0440409504954209,0.15662407615567,0.778730271246782
6234,10,398191,-0.03468885908618,0.157069175499577,0.825336261215412
6235,10,398425,-0.0350934788129786,0.15565823920027,0.821758040295552
6236,10,398569,-0.0717930505400401,0.156436319340142,0.646568119239949
6237,10,398716,-0.0504889483424953,0.155756455554782,0.746014059842973
6238,10,399122,-0.031602562835896,0.156716768587146,0.840303382396368
6239,10,400116,-0.077974869551318,0.155954739749039,0.617397890559377
6240,10,400117,-0.077974869551318,0.155954739749039,0.617397890559377
6244,10,402350,-0.0603136982388666,0.154616265583987,0.69670794790931
6245,10,403524,-0.101491869260928,0.155916402938512,0.515510170061954
6246,10,403847,-0.071888157279155,0.156203711927934,0.645641278576447
6247,10,409661,-0.027435761882626,0.161248980383483,0.864993311666776
6248,10,410391,0.0343093350976535,0.165093248289688,0.835490984944216
6249,10,413692,0.0134491379730299,0.16901199351163,0.936620330226635
6250,10,414241,-0.0177148415303545,0.169010879415761,0.916582295482673
6251,10,414542,-0.0113887095414817,0.171296842150134,0.947029156750942
6252,10,414836,-0.0106351871794153,0.169067932875338,0.949877903276684
6253,10,414838,0.0169103856953399,0.171149070982329,0.92134917305622
6256,10,415373,-0.0696898677024471,0.171958853089666,0.685524114959662
6257,10,415467,-0.0136980159655922,0.170134950464024,0.935875160563903
6258,10,415474,-0.0204689884118316,0.1706537702907,0.904595314663106
6259,10,415561,0.0178688921137624,0.168952165048161,0.915830447584744
6260,10,415658,-0.0432968757711913,0.17066241163246,0.799875838534661
6261,10,415918,-0.0174989075271803,0.168759936476185,0.917473355113185
6262,10,415984,0.0496584781588423,0.169994634278636,0.770368075271765
6263,10,416078,-0.0322048285863383,0.169638985713075,0.849541024258189
6264,10,416209,-0.0143797616698125,0.168953108368847,0.932221425131354
6265,10,416379,-0.0158659971347275,0.169112116188001,0.925305848995194
6266,10,416522,-0.0611298789192674,0.171429652277254,0.721612775712706
6267,10,416524,-0.0611298789192674,0.171429652277254,0.721612775712706
6268,10,416657,-0.0091755408856633,0.168000619075121,0.956475198243402
6277,10,417803,-0.0231281706994695,0.169357266036681,0.891452980729221
6278,10,418404,-0.120813029122311,0.16994309848641,0.477613898120657
6279,10,420497,-0.0950917118158934,0.17173899971397,0.580135405405511
6280,10,421100,-0.0432712742679184,0.171835138602208,0.801327866100243
6283,10,423286,-0.0826328776855796,0.171201286838173,0.629632758654108
6284,10,424346,-0.0843932784559422,0.171754836048059,0.623477941802921
6285,10,424405,-0.0840805102844095,0.173006012826602,0.627270396867641
6288,10,425114,-0.0933132739699447,0.174287722556988,0.592711900532505
6289,10,426072,-0.0769293607734625,0.173656564136088,0.658039156042501
6294,10,429055,-0.027375387517016,0.17916443819374,0.878647428465978
6295,10,429286,-0.0593758905711228,0.174331671976173,0.733613710962903
6296,10,432072,-0.0234508835304279,0.176379228445814,0.894303009665304
6297,10,432799,-0.0619134978803837,0.174999703039982,0.723705969684335
6298,10,435616,-0.0484289031657568,0.175680602367284,0.782967072616626
6302,10,438861,-0.0578756489254371,0.174333101190181,0.740099023729838
6303,10,440881,-0.0294427965654096,0.179891213178261,0.870084593894239
6304,10,441135,-0.0634474195328592,0.174331292323159,0.716115179860544
6305,10,442130,-0.134666624644196,0.1755702243524,0.443579765179265
6306,10,442576,-0.145293164498605,0.174186896760542,0.404776194640947
6307,10,442604,-0.165053919729369,0.176157104728419,0.34941458190508
6308,10,443374,-0.125249477956904,0.175589970051292,0.476127371874767
6309,10,443658,-0.122742219394152,0.175606302450775,0.485035727995801
6310,10,446307,-0.0926077203079068,0.173634882274888,0.594128729319364
6311,10,448026,-0.0492758118424197,0.172774522479329,0.775655884497243
6312,10,454904,-0.000929678393285727,0.170638252333482,0.995656031409013
6313,10,454991,-0.0529886769732446,0.168904498280692,0.753919200089786
6314,10,455828,-0.0352454840328891,0.171826230055668,0.837594381973712
6316,10,459184,0.164178802565742,0.172261936797308,0.341203466117643
6317,10,460583,0.0821601067966231,0.168871433439378,0.626897184671243
6318,10,461243,0.151075702054446,0.169312834387043,0.37284676646578
6320,10,463222,0.0670400005582881,0.167305023480545,0.688879562117649
6321,10,464142,0.151159081552359,0.165336175081381,0.361208008799691
6323,10,466331,0.242512734745147,0.165998671516426,0.144923668478008
6324,10,470995,0.041637281210777,0.159740723763686,0.794510254039534
6325,10,487887,0.145881068506954,0.157086539339133,0.35369631217002
6326,10,488026,0.185783977829302,0.156757689797242,0.23674882701511
6327,10,492665,0.329880707165661,0.15262148255836,0.0313339047925729
6330,10,500581,0.276636743179645,0.152647042956777,0.0707949103341901
6332,10,501226,0.252655668657015,0.153891284750331,0.101526108209344
6333,10,502176,0.216469097918266,0.153598687919976,0.159622058327198
6334,10,503351,0.221188312840394,0.152970863265681,0.14907830136466
6335,10,503620,0.203920341852311,0.15229469623993,0.181437082619005
6336,10,504391,0.166937942970852,0.152873754008528,0.275578391318921
6337,10,504977,0.156077253978658,0.152762799946291,0.307624129672813
6338,10,506238,0.18247528735381,0.154020919869381,0.236915894001764
6339,10,510746,0.188083983406476,0.153107581335578,0.220098973881085
6340,10,511762,0.195914845200962,0.153985664289431,0.204106560246392
6341,10,512491,0.159954323911379,0.152887409234697,0.296173941217301
6342,10,514422,0.1891674461723,0.152522386054818,0.215702916449675
6343,10,517900,0.185369565874127,0.155262020765654,0.233313137713981
6345,10,525070,0.278621359626446,0.151250947854652,0.0662971879169949
6346,10,526273,0.142400275205721,0.153697658840506,0.354821235147752
6347,10,528672,0.100990896059603,0.151950700789965,0.506721523547612
6348,10,531791,0.115246201974732,0.152576256592162,0.450551623518352
6349,10,533434,0.0979405062367911,0.153184220309613,0.523000713486523
6350,10,536874,0.0772247428852897,0.153818122087106,0.615943734923733
6351,10,536893,0.0409934694014553,0.154769289943262,0.791265557125502
6358,10,543383,0.130700893973955,0.153440266353949,0.394900883505105
6359,10,545646,0.132383209558179,0.152096749380884,0.384679808719533
6360,10,547222,0.153054577521171,0.151827357586306,0.314105115266902
6361,10,548227,0.13717826262639,0.152588041986271,0.369259852059508
6363,10,550333,0.130160096117318,0.151734064441845,0.391575426136283
6364,10,551502,0.0479163202812626,0.151929191958821,0.752655059436467
6365,10,552149,0.045129391715434,0.15127045275576,0.765622410961147
6366,10,552640,0.0362967665519663,0.15095701410162,0.810125349327454
6367,10,552851,0.0996137056933256,0.152321127062494,0.513555838935754
6369,10,553578,0.0441012222555854,0.152216029785464,0.772194554457089
6370,10,553579,0.0421070831095681,0.152396893798502,0.78248025008484
6371,10,553911,0.0919663842677368,0.153935892758113,0.55060135040624
6372,10,554468,0.0544209365056448,0.151164435287464,0.719053821894711
6375,10,555138,0.0946840156008745,0.151817033768704,0.533245877239628
6376,10,556246,0.104584781060696,0.151890082262406,0.491555174357266
6377,10,557799,0.115365766042822,0.152839094872632,0.450861214344399
6378,10,564317,0.0830113848004057,0.150974111347721,0.582777827389732
6379,10,568534,0.152761386471572,0.152045082110302,0.315724168234646
6380,10,569834,0.169593603463849,0.150851579852491,0.261674506303795
6381,10,571678,0.0457466098767436,0.150585269691439,0.761465296949125
6382,10,571888,0.0374179522754594,0.151204286368438,0.804691307510928
6383,10,575574,-0.0290309466369885,0.152362509681288,0.848996591215943
6384,10,576044,-0.0374013963773464,0.153076410523343,0.807116004112606
6385,10,577816,0.0308248405566507,0.152036892156226,0.839450533804692
6386,10,578878,0.0027168034316094,0.152285557088543,0.985776421088007
6387,10,578893,0.0208634501293239,0.152255820433842,0.891086058639336
6389,10,581795,0.0552177044023734,0.155684968993129,0.723044209842945
6390,10,581859,0.0633687830222847,0.1529513197423,0.678901017880588
6391,10,582005,0.0677455057606307,0.152370714495176,0.656874267024578
6392,10,582140,0.0951770617759418,0.152045697266864,0.531734762781264
6393,10,582788,0.0599603470978651,0.154911780627943,0.698944107907678
6394,10,583178,0.0392038972596407,0.153858879992471,0.799022667330423
6396,10,583356,0.0758431471906955,0.152774976575059,0.61989512907343
6397,10,583742,0.0658355814646767,0.152795563654526,0.666823225043793
6398,10,583848,0.0592627791038567,0.152354903079007,0.69752658954815
6399,10,586368,0.00718728962471604,0.153597402276945,0.962704636023177
6401,10,590619,-0.0895486672670178,0.154425949312126,0.562364821496484
6402,10,590923,-0.0720270143512758,0.154602064111952,0.641584073028717
6403,10,590949,-0.0658397892236404,0.154823653937688,0.670908706874453
6404,10,591089,-0.0636892431827132,0.155252513510435,0.681886078564487
6405,10,591752,-0.0365049144775202,0.155016533875548,0.813964642075206
