SNP,Chr,Pos,Effect,SE,MID2_MAM33_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
5292,8,430488,0.0621473931946521,0.061198846229338,0.310563331915057
5293,8,432524,0.0851584474724777,0.0608439073106862,0.162504826085988
5294,8,433117,0.0776886160659642,0.061145080703726,0.204721245607168
5295,8,433370,0.0814642873378861,0.0608805969318231,0.181725357297129
5296,8,433529,0.0867938236726878,0.060938705325649,0.155248615005921
5297,8,433706,0.0968918828571385,0.0609685356366472,0.112907904425609
5298,8,437059,0.077463272870945,0.0606618596537638,0.202452758828381
5300,8,441024,0.0553891949890096,0.060716854990027,0.362257595002666
5301,8,441527,0.0623536497157487,0.0609445080983653,0.306950926151792
5302,8,442870,0.0657723366033967,0.061065472098125,0.282180498502819
5303,8,443100,0.0771916913652601,0.0605860687619123,0.20347210235636
5305,8,445835,0.0623220063470191,0.0613494366350825,0.310395165446904
5307,8,448047,0.0695561197756364,0.0610315919420175,0.25519486142685
5308,8,449957,0.0670344784230456,0.0610547373156242,0.272978738614839
5312,8,453479,0.0962930006960065,0.0611574782735578,0.11626559981403
5313,8,453534,0.0733236199425725,0.0613889902479441,0.233119593753849
5316,8,455745,0.0585192417059477,0.0614340088899011,0.341467617232831
5317,8,455783,0.0847937868949281,0.0610593180538914,0.16579601975954
5318,8,455785,0.0837941702795481,0.0615355945521598,0.174155091828958
5319,8,455796,0.0788127141321375,0.0616408121015207,0.201884940256553
5321,8,458155,0.0764702184197254,0.0613189671752488,0.213191590799293
5322,8,458435,0.0814963758429514,0.0608683190038005,0.181465945859046
5323,8,459723,0.0949776957402974,0.0604971815505151,0.117322080504449
5324,8,460316,0.0901015742668863,0.0608047853772459,0.139281049910291
5325,8,461438,0.0600792536590215,0.0606744832385296,0.322759597913295
5331,8,465663,0.0775988952095766,0.0613626551468769,0.206850884138229
5332,8,465742,0.0868594711080726,0.0616172372558673,0.159519944156985
5334,8,466499,0.0831696319581193,0.0616200525364354,0.177971681282787
5335,8,469153,0.0777964883734021,0.0611481383843251,0.204117265407081
5336,8,469233,0.0777298461423858,0.0609733571276887,0.203212634552204
5337,8,469571,0.0584490995678635,0.0611678927638755,0.33995256003013
5338,8,474449,0.0682499919694131,0.06163268564824,0.268889353954438
5343,8,475005,0.0629718231369171,0.0611237765135886,0.303605298345685
5346,8,477804,0.0550736831659285,0.0611929683276595,0.368733702632803
5347,8,479207,0.0589224736779375,0.0607814794116669,0.333001941772895
5348,8,479718,0.0447855586089831,0.0622152468459949,0.47209454764745
5349,8,481335,0.084217622152024,0.060792293930049,0.166825144344313
5350,8,484694,0.0509396204629433,0.060768714302144,0.402455270999911
5351,8,485969,0.0298875517283266,0.0617065922577803,0.628438284924703
5352,8,485972,0.0298875517283266,0.0617065922577803,0.628438284924703
5354,8,488714,0.0621465866849903,0.0605510123353721,0.30542898693556
5355,8,490346,0.0391533013006685,0.0606226214084776,0.518794179932318
5356,8,490813,0.0244728468488667,0.0608970494170753,0.688021096544408
5357,8,490841,0.0282835024263604,0.0612397300172069,0.644474168600087
5358,8,491020,0.0187869855499614,0.0606368539303909,0.756874698111471
5359,8,491126,0.0202459755382066,0.060819620888181,0.73941825588824
5360,8,491330,0.0073522551119114,0.0608279075858415,0.903862956920357
5361,8,492314,0.0174137059973281,0.0615895490254091,0.777543400228762
5362,8,497405,0.0042086502051753,0.06113019522738,0.94515013210556
5363,8,500907,0.025878751157435,0.0608481882787507,0.670876943051164
5364,8,500928,0.0388034914814608,0.0609387757928098,0.524692641789833
5365,8,500941,0.032939845197618,0.0609974869001384,0.589523947664518
5366,8,501189,0.00608288741175617,0.0617142027153847,0.921539258294087
5367,8,501390,0.0336118450532308,0.0610625270366875,0.582359173805538
5368,8,502369,0.0375584178588596,0.060752628368202,0.536829776489113
5369,8,502447,0.0388289720464463,0.060735984968904,0.523037532857979
5370,8,502641,0.0295712306940083,0.0608184118708155,0.627111700151967
5371,8,505913,0.0298806552304796,0.0610485666637502,0.624822114146964
5372,8,507125,0.017745776404151,0.0610780202565259,0.771571659773287
5373,8,507195,0.0215018986032173,0.0611028354842098,0.725125553837657
5374,8,509478,0.00735984537484574,0.0610335458565387,0.904086860627685
5375,8,509537,-0.00455584568379341,0.0608013253823516,0.940312820282881
5376,8,517167,-0.0311110680121041,0.0608412466124056,0.609426880346374
5377,8,517642,-0.0284517184784728,0.0608213666906186,0.640222365124278
5379,8,519219,0.0189273695503797,0.0607627853564249,0.755607403648903
5380,8,519377,0.0285452142336868,0.0608448100741146,0.639253551770962
5381,8,519391,0.0208095501942142,0.0608286914616789,0.732478542625795
5382,8,519609,0.0168548916432177,0.0613549399055363,0.783698799209077
5383,8,520123,0.028258177661262,0.0607832037407558,0.642288925109332
5385,8,521047,0.0196713149556379,0.0612424145366125,0.748245811288656
5386,8,522590,0.0149423085208263,0.0610874428949286,0.806904227502403
5387,8,522597,0.0196786494047641,0.0612581073336353,0.748217460237453
5389,8,522950,0.0168445309737995,0.0613534688693142,0.783823388408007
5390,8,523118,0.0102772203545603,0.0607562257402209,0.865771599993304
5391,8,523239,0.0242808711723101,0.0607344133607843,0.689554688695029
5392,8,523298,0.0136485978986876,0.0609153287496728,0.822841396537856
5393,8,523356,0.0213623440806943,0.0610120839008173,0.726447703687978
5394,8,523454,0.0358589660136397,0.0609928231769127,0.556961188548932
5395,8,523510,0.0158211719182597,0.0614372341535362,0.796929244848609
5396,8,523907,0.0204034234282917,0.0610013781247052,0.73821994576845
5397,8,524455,0.0375888950568247,0.0611931853529153,0.539435231058873
5398,8,525036,0.00784929855528885,0.0611018982736935,0.89785618150368
5399,8,525056,0.00741390644976161,0.0610097675890404,0.903348325359891
5401,8,525401,0.0395398838309015,0.0620100158046277,0.524123337099862
5408,8,525866,0.0714197212711881,0.0627817638497432,0.256064507286684
5417,8,553590,0.0835481066301318,0.062841254760794,0.184538137092462
5419,8,553996,-0.00409886965799083,0.0621009627401298,0.947412547404213
5432,8,556318,0.00446642765199812,0.0937841971826666,0.96204241996597
5441,9,25061,-0.0142681321052639,0.0608575945815887,0.814770690082077
5442,9,26439,-0.000542003536873836,0.0613614911735663,0.992957399713053
5445,9,27399,-0.0174001775108879,0.0613013280352587,0.776694302357214
5446,9,27401,-0.0187911051004921,0.0612549708574707,0.759200340908108
5447,9,32320,-0.0343226061735884,0.0621929115017289,0.58138437529278
5448,9,32732,-0.0240112698723787,0.0609236321970418,0.693729842418624
5450,9,34142,-0.0260345973928311,0.0607725882199719,0.668625741676953
5451,9,34160,-0.0260345973928311,0.0607725882199719,0.668625741676953
5452,9,34596,-0.0265578186382516,0.0609206381590616,0.663145831633244
5453,9,35132,-0.0168576200906824,0.0609058165377185,0.782109670142748
5454,9,35156,-0.0157391882278234,0.061079578419223,0.796801476304583
5455,9,35364,-0.0152465152081393,0.0609070194010056,0.80248208638748
5456,9,35938,-0.0368663757032373,0.0616312264397381,0.550105496032447
5457,9,36116,-0.0143623357870484,0.0621975701982505,0.81751481507063
5458,9,36369,-0.0286554650071777,0.0607462461878916,0.637415208218703
5459,9,36687,-0.0136793189353353,0.0609114499183803,0.82243818945394
5462,9,37777,-0.00646144534710441,0.0609592542493873,0.91564562642262
5463,9,37779,-0.00912439016285332,0.0608603950246342,0.880910765968725
5464,9,39887,-0.0312506684854594,0.0615053325959373,0.611702742065545
5465,9,41668,-0.0295070262128783,0.060950147886808,0.628602770605789
5466,9,42163,-0.0268562326295879,0.0613019890907979,0.661583749395174
5467,9,44433,-0.0335673234014515,0.0608139776617758,0.581320067760088
5469,9,46709,-0.018305864277674,0.0610649086512375,0.764523586098132
5470,9,49364,0.0287284527018035,0.0617564018760024,0.642082328654608
5471,9,49801,0.036956846826684,0.0608647404623378,0.544110991723301
5474,9,57000,0.0245429587843596,0.0608261905331773,0.686829679501511
5475,9,57578,0.0233082971044274,0.0608088299855346,0.701724746990926
5476,9,58928,0.0165972679232699,0.0609045722363539,0.785387182259347
5477,9,60132,0.0483807457146156,0.0609469796090405,0.427835287134404
5478,9,62935,0.0100604629027383,0.0621353548741131,0.871467745357766
5479,9,64645,-0.0141247518836751,0.0615127905396499,0.818517720458754
5480,9,66985,-0.0103702215702908,0.06133831919983,0.865841598624795
5481,9,67582,-0.0356488988270101,0.0616979246093975,0.56376930126334
5482,9,68365,-0.0181931684334278,0.0618029860015635,0.768645453185949
5483,9,68615,-0.0167720984518324,0.0608726316250368,0.783072032118413
5484,9,69330,-0.0291736286014773,0.0608998681784755,0.632204961384881
5489,9,69730,-0.00986221831977242,0.0621344210107629,0.873977165151857
5490,9,69757,-0.0239979393642986,0.0612920659134607,0.695638662044566
5491,9,69815,0.000754075488723221,0.0615995017017524,0.990239788347875
5492,9,69835,0.00884908616788313,0.0616027024836526,0.885860643285235
5493,9,69890,-0.0191241647748691,0.0613338344665045,0.755373193069928
5494,9,69958,-0.0201560184065672,0.0611656049958977,0.741949127397485
5495,9,70073,-0.0209346377435359,0.0610416221480541,0.731835120533216
5496,9,70145,-0.0199463440995781,0.0613626705243466,0.745330761269559
5497,9,70296,-0.0333203076167588,0.0608379326372645,0.584251129062744
5498,9,70443,-0.0240600090063875,0.0609293738890658,0.693167302710153
5499,9,70461,-0.0301216361094966,0.060829186109168,0.620778375223621
5500,9,70505,-0.0241708338900277,0.0609437472950788,0.691895524511013
5501,9,70537,-0.0321409497467627,0.0607614312316607,0.597158990542926
5502,9,70556,-0.0375573886909968,0.0609100368324307,0.537893226878838
5503,9,70698,-0.0363399388241068,0.0611165876140626,0.552491617610542
5504,9,70904,-0.0438577427389328,0.0607032956015799,0.470469426855368
5505,9,70962,-0.0343188294939185,0.0607436782794224,0.572447731605855
5506,9,71094,-0.0306341164435309,0.0610300144602997,0.616014466763549
5507,9,71189,-0.0357198380702421,0.0607720782894526,0.557064323202927
5508,9,71236,-0.0197069089336635,0.0611875288154155,0.747587322497182
5509,9,71237,-0.0197069089336635,0.0611875288154155,0.747587322497182
5510,9,71252,-0.0238923788566934,0.061358677297537,0.697223391563792
5511,9,71366,-0.0268985146253434,0.0608623406880343,0.658791223980516
5512,9,71501,-0.00972241271173013,0.0618927319458091,0.87526775645745
5513,9,71654,-0.034075431785638,0.0616497955467592,0.580801019781099
5514,9,71693,-0.0426858482087403,0.0615067583083109,0.488137045366905
5515,9,71795,-0.0257517653022673,0.0610684844081397,0.67351041600763
5516,9,71830,-0.0382381008594797,0.0608962765162409,0.530461157337612
5517,9,72015,-0.0304501253288829,0.0608287227942583,0.616973105302814
5518,9,72016,-0.0304501253288829,0.0608287227942583,0.616973105302814
5519,9,72065,-0.028520882450678,0.0606604031653246,0.638521781203188
5520,9,72072,-0.0344239681606942,0.0609951652959977,0.572859354564226
5521,9,72176,-0.0225364863203256,0.0606808930525447,0.710567310904613
5522,9,72564,-0.0305410783026635,0.0609796918611135,0.616795760809975
5523,9,72570,-0.0291903671083659,0.0610728610948272,0.632974721594492
5524,9,72581,-0.0171060894313728,0.0613296127375208,0.780469125981132
5525,9,72621,-0.0274630247257074,0.0609127406548159,0.652368374131842
5526,9,72672,-0.0360007567201212,0.0610732753910565,0.555924277779687
5527,9,72684,-0.0314991358012697,0.0608156697524722,0.604821512913093
5528,9,72697,-0.0284788987660961,0.0610038488266476,0.64090397007344
5529,9,72757,-0.0377237641120601,0.0607686479360737,0.535147117395319
5530,9,72784,-0.0389918950509204,0.0607663803073552,0.521504631907243
5531,9,72971,-0.0353938432783848,0.0606635045066617,0.559966073861512
5532,9,72998,-0.032956241704563,0.0607601940110828,0.587886220350389
5533,9,73076,-0.0381382036051858,0.060737224857949,0.530461429344902
5534,9,73100,-0.0347733116987774,0.0607304925727654,0.567290858503968
5535,9,73117,-0.0287105169612127,0.0609919039092238,0.638126656661998
5536,9,73178,-0.037895942556454,0.0608303454919294,0.533701504325846
5538,9,76394,-0.0346806517632541,0.0606799499592825,0.568001471669386
5539,9,76441,-0.0346806517632541,0.0606799499592825,0.568001471669386
5540,9,77957,-0.0473382422566889,0.0615110595259951,0.442058319360519
5541,9,84696,-0.109000234755625,0.0604935829259862,0.0724224049152915
5542,9,84804,-0.120795730318647,0.0604884408141536,0.0465919686642506
5543,9,84986,-0.10971525134995,0.0613391405470572,0.0745259709144233
5544,9,85177,-0.127581826841612,0.0604586272669159,0.035541379147893
5545,9,85300,-0.126630872721292,0.0605369414968932,0.0371709802813859
5546,9,86294,-0.146200859214595,0.0603798198166507,0.0159663590868182
5547,9,86720,-0.158190210098317,0.0600924201091344,0.00884952505445537
5548,9,88210,-0.13431199303134,0.0604900263438931,0.0270261720071851
5549,9,89608,-0.126783069272552,0.0614056670132343,0.0396831996630334
5550,9,91111,-0.128207463635716,0.0603396325779784,0.0343006944963855
5551,9,94251,-0.0956020604678793,0.0605106914539039,0.115020757460038
5553,9,98767,-0.0361146080742287,0.0609822109712889,0.554085444929472
5554,9,98955,-0.0404137898403109,0.0611278987135191,0.508957041854409
5555,9,99321,-0.0502684458785286,0.060712210797213,0.408241712497881
5556,9,103774,-0.0118814221895391,0.0607219201276901,0.844981513139886
5557,9,104962,-0.0111704296338764,0.0610693009882883,0.854970511895962
5568,9,108120,-0.00276130185572417,0.061069102024121,0.963960691044579
5569,9,108375,-0.000654409887389115,0.0608157129973626,0.991420575973128
5570,9,111569,-0.000313188928956099,0.0611671952322881,0.995917573074102
5571,9,112032,-0.00411599302750132,0.0608990143819335,0.946152521017527
5572,9,112614,-0.00891451208916158,0.0612407012541362,0.884347761063316
5573,9,114834,-0.0196043628972416,0.061146578766658,0.748693707138695
5575,9,115779,-0.0226401393607323,0.0617877392631973,0.714272713588371
5576,9,115941,-0.00350554247448337,0.0615992322047084,0.954649989613413
5577,9,116282,-0.0158685291084837,0.0614164195926318,0.796267312811528
5578,9,116618,-0.00726463662159782,0.0607239819988387,0.904841352992436
5579,9,117736,-0.018124780898766,0.0606317138045611,0.76516756654785
5580,9,122617,0.0109503674597795,0.0614155059839595,0.858589878490653
5581,9,125289,0.00895117474285842,0.0607309908730801,0.88290790254619
5582,9,126263,0.0240773963341445,0.0607145571193054,0.691926335554218
5583,9,126375,0.0329497902509124,0.0606998837607665,0.587588600207608
5584,9,126580,0.0254944555436297,0.0606261074067506,0.674361921348276
5585,9,127022,0.0193027618946253,0.0612584461356429,0.752869118132337
5586,9,127496,0.0416484560617624,0.0607077033513934,0.493132581844218
5589,9,128727,0.0340668572344084,0.0606971807855303,0.574976899173065
5590,9,128730,0.0340668572344084,0.0606971807855303,0.574976899173065
5591,9,129137,0.0239123555804848,0.0606374547896067,0.693561085669594
5592,9,131829,0.0418704122526319,0.0612265168001745,0.494511756111676
5593,9,132718,0.0546562515435236,0.0605714746689757,0.367489927444891
5594,9,136028,0.052409483672896,0.061203525753866,0.392404591567585
5595,9,136044,0.0553271359784146,0.0611874092413914,0.366493204923251
5596,9,136100,0.0667119973578391,0.0617828306430714,0.280976404632338
5597,9,136134,0.0556829039215816,0.0620915597282023,0.37044375887072
5607,9,136619,0.05722643502057,0.0616991869119127,0.354297024218928
5608,9,137267,0.0690367515153698,0.0618618989628881,0.265189029536005
5610,9,138636,0.0496571296509902,0.060771721366472,0.414417177542275
5611,9,138792,0.0506948186580408,0.0608598771026226,0.405421468592605
5614,9,139442,0.0476613747215328,0.0620142510097834,0.442671276229234
5615,9,142542,0.0229842172183297,0.0608514805407607,0.705872985671667
5616,9,144386,0.0162084402431872,0.0610631852356716,0.790827634338706
5617,9,144699,0.00798660388999162,0.0611320526737903,0.896130473434166
5618,9,144955,0.00946048344959466,0.0607422478279163,0.876320687533636
5621,9,150327,0.00913826405738605,0.0612445294227311,0.881473550667189
5622,9,150475,0.0103565435439575,0.0610701934381842,0.865434243067137
5623,9,151474,0.00353336345826405,0.0615066674586014,0.954221758155082
5624,9,154510,-0.00668335825116262,0.0618337496436285,0.913988938281078
5625,9,154735,0.000182828977770444,0.0614608304808719,0.997628197883232
5626,9,154780,0.00506481766704692,0.0614216351905598,0.934327796436881
5627,9,155581,0.0114789034647269,0.0613220051290949,0.851618730249789
5628,9,158904,0.0153798104710597,0.0613102360238684,0.802074294268701
5629,9,161738,-0.00361339292145046,0.0608399117396885,0.952673638253754
5630,9,161933,0.00214809529024168,0.0607882761830026,0.971830731549496
5633,9,163793,0.00766406558047905,0.0609840118924081,0.900062034814059
5634,9,163812,0.00653469170221654,0.0610338119319376,0.914796850164416
5635,9,166532,0.0249913958410717,0.0608718686828259,0.681646196266949
5636,9,169345,-0.0270410160444577,0.0608217477942128,0.656885263632838
5640,9,171609,0.0344574068280553,0.0622648131802402,0.580339211840432
5641,9,174307,0.0515542172931389,0.0609798918017866,0.398443589180782
5642,9,175368,0.0142560017396293,0.0616372828087123,0.817224594471503
5643,9,175543,0.0549358639945566,0.0607699137463838,0.366613111488727
5644,9,176534,0.0101991171216639,0.0609404120495328,0.867180955417252
5645,9,176600,0.0138347757273424,0.0606882802495438,0.819805796484324
5646,9,176841,0.0373508197210629,0.0608640591711314,0.539824611425335
5648,9,177598,0.0425199616506022,0.0607021626579406,0.484096096318329
5649,9,177790,0.0329858812890829,0.0609117383970144,0.588480010327177
5650,9,178365,0.00108857574450261,0.0608401881273694,0.985734816736769
5652,9,180087,-0.073254455677864,0.0609890521514412,0.230514485611216
5653,9,180128,-0.0543670465979454,0.0610040906118475,0.373427150772594
5656,9,183658,-0.0635982795752541,0.0619058950889309,0.30496476226881
5657,9,187970,-0.101801503480093,0.0606221141462802,0.0939823249242526
5658,9,189329,-0.122522332308587,0.0607025126058755,0.0443048311194519
5659,9,189688,-0.109917723280447,0.0609831566228778,0.0723310286948461
5660,9,190020,-0.116158782211648,0.0605141641799691,0.0557230489961161
5661,9,193013,-0.100552402918126,0.0606434804561466,0.0981874276352813
5664,9,196154,-0.110669297207684,0.0604388573580723,0.0679290782189372
5666,9,197752,-0.100143934507861,0.060768042357903,0.100248490252238
5667,9,197820,-0.114104692233939,0.0613315037800707,0.0636521298900042
5668,9,198256,-0.0915829204408582,0.0618539451729027,0.139596674622759
5670,9,198339,-0.0963445378875797,0.0606802306780044,0.113240009673669
5671,9,198850,-0.118787313366214,0.0616404275259857,0.054769367145473
5672,9,199162,-0.107377535908523,0.0605427327410981,0.0769943073152258
5673,9,199377,-0.0932245691024013,0.0604379539597353,0.12385200344413
5674,9,200074,-0.105588749942152,0.0604646009619366,0.0816303690255034
5675,9,200287,-0.0932550776386517,0.0610656755729758,0.127624780159402
5676,9,201408,-0.107406981371527,0.0606615029980193,0.0774909804703196
5677,9,201606,-0.106086789632228,0.0604957519495392,0.0803628552921629
5678,9,204151,-0.11755101766839,0.0605742570465289,0.0531014506601951
5680,9,210740,-0.100802020484201,0.0608360761943409,0.0984191110155446
5681,9,210783,-0.0925927219248977,0.0609683423110282,0.129732703147281
5682,9,211109,-0.0850927812357782,0.0606429968326295,0.161443418015769
5683,9,211688,-0.0517122235538419,0.0608342853188205,0.395873099928488
5684,9,213938,-0.0689447185170277,0.0611364318624771,0.260204509969363
5685,9,215328,-0.0691279627484485,0.0607004766880053,0.255543305391897
5686,9,215997,-0.0838067433852396,0.0610121736012461,0.170435446837185
5687,9,216548,-0.0777657560971363,0.0618172878357561,0.209225540415228
5688,9,219192,-0.0585482357712758,0.0605611708360939,0.334324914154526
5689,9,222260,-0.0557069572268524,0.0606604410802128,0.359067521806955
5690,9,222580,-0.048928443625978,0.0616600826145249,0.428008593959389
5691,9,222583,-0.048928443625978,0.0616600826145249,0.428008593959389
5692,9,225578,-0.055891071665414,0.0617238165820242,0.36581683895571
5693,9,226182,-0.0422800702657556,0.0617585034201603,0.494043565470859
5694,9,226305,-0.0655011379855934,0.0610662978701493,0.284172864922458
5695,9,231496,-0.0507905972714986,0.0610976575067118,0.406365060801093
5696,9,232338,-0.0790652779297265,0.060593598206969,0.192795473517747
5697,9,232470,-0.0758980674182974,0.0606136978405203,0.211340439585369
5698,9,232692,-0.0859223590099578,0.0606570148106579,0.157502820995486
5699,9,236476,-0.076900225064752,0.0605899924165315,0.205209403436289
5700,9,239129,-0.0547701359136019,0.0610074492532703,0.369924639694545
5701,9,240673,-0.0957441254076794,0.0605186877699393,0.11453165750996
5704,9,242937,-0.0171219207590343,0.0612367390055038,0.77994655221714
5705,9,243115,-0.041445464385211,0.0606880023939467,0.495101031195707
5706,9,243230,-0.0386549728339496,0.0610375304428043,0.526948847632656
5707,9,243307,-0.040502498025259,0.061031218636144,0.507356650452962
5708,9,243521,-0.0287489686010087,0.0608763257289224,0.637038712528507
5709,9,243529,-0.0287489686010087,0.0608763257289224,0.637038712528507
5710,9,243574,-0.04112368294689,0.0610290692706118,0.500855531609823
5711,9,243694,-0.0445927521790735,0.0608502472851607,0.464149802971542
5712,9,243723,-0.0425370030157716,0.061026324978964,0.486244598172998
5713,9,243786,-0.0284397110870938,0.0610534334546532,0.641633962977086
5714,9,243799,-0.0401164781507153,0.0612952540460992,0.513229210193608
5717,9,244149,-0.0385952378642849,0.0608618597239624,0.526396981599721
5718,9,244280,-0.0474772499873863,0.060675482638002,0.434458094788625
5719,9,244304,-0.0376055669003738,0.0608626505439357,0.537055533548783
5720,9,244502,-0.0430066063512764,0.0606849251907964,0.478986587150335
5721,9,244863,-0.0279282827904994,0.0609638689848552,0.647153820946761
5722,9,244901,-0.0329038862724094,0.0607866609691074,0.588641509718667
5723,9,244951,-0.0394274327615647,0.0606889425477194,0.516331674125276
5724,9,245431,-0.022216475218346,0.0607136992249251,0.714642506724867
5731,9,249562,-0.0426239200336444,0.0607868467294678,0.483638311526781
5733,9,249795,-0.0453837198920677,0.0609535101417913,0.457031404565913
5734,9,250484,-0.0220309971498035,0.0607368433383988,0.717024630827821
5735,9,250581,-0.0175180386126637,0.0607410055623566,0.773205647533118
5736,9,251030,-0.0155830288434526,0.0607195486476525,0.797606661262403
5737,9,252109,0.00986146609606639,0.0607372848299626,0.871113185837947
5738,9,252323,0.0243243844992776,0.0607142782241625,0.688929789959959
5739,9,253139,0.00911124735168675,0.0606488712675496,0.8806693833116
5740,9,253318,0.0100764016161778,0.0609018670411852,0.868682088275722
5743,9,254027,0.0195202691296721,0.0621935901500794,0.753810456813193
5744,9,254091,0.0231557018062366,0.0607993935126498,0.703540566376379
5745,9,254108,0.0243726028524567,0.0608817346680979,0.689157834545478
5746,9,254153,0.00896129894773026,0.0610751937987976,0.88343231214457
5747,9,254311,0.0139237363607113,0.0607235580917859,0.818770794408971
5748,9,254315,0.0126678878436342,0.0609004961861925,0.835341429867267
5749,9,254336,0.00978808601753643,0.0608971800532968,0.872396938474474
5750,9,254355,0.0102428442908185,0.0608969681778652,0.866522600126118
5751,9,254492,0.0126218157185741,0.0607358374955202,0.835493291703441
5752,9,254600,0.00587211515000294,0.0609101765193356,0.923252722369831
5756,9,255387,0.0126191092201064,0.0608177747166078,0.835746474362722
5759,9,256304,-0.0237822926284645,0.0612451503327837,0.698018443186303
5760,9,257336,-0.0307465254871964,0.060877417022337,0.613834427727897
5761,9,257350,-0.025617042778062,0.0607946768866596,0.673741502434065
5765,9,257531,-0.0139228274486437,0.0621691128384488,0.822925082329747
5766,9,257575,-0.0252345086604168,0.0615848707876783,0.682236602309588
5767,9,257591,-0.027464336872984,0.0615313434247278,0.65562021180196
5768,9,257605,-0.0355876286106504,0.0618269647411884,0.565252017969591
5769,9,257815,-0.0120981892614284,0.0608065549043198,0.842407074241782
5770,9,258080,-0.0331157228587572,0.0607959387737911,0.58630182108852
5771,9,258259,-0.0423210042603814,0.0609597518557144,0.487985195745498
5772,9,258345,-0.0208684549369678,0.0610825219671942,0.732822380221032
5773,9,258661,-0.0249110484183152,0.0607107365513329,0.68181750467467
5774,9,258900,-0.0265007395705425,0.0607078738444274,0.662719933209548
5778,9,260986,-0.0423131929056561,0.0620999101816829,0.496082349251524
5779,9,261156,-0.0387665729088228,0.0611226167980492,0.526333243470084
5780,9,264604,-0.0311299500281235,0.0612446527128892,0.611568550758248
5781,9,265537,-0.04039531541875,0.0609634528335738,0.508009375751225
5782,9,266567,-0.0403986026304625,0.0606069678535299,0.505484191264792
5783,9,266879,-0.0552183170989332,0.0606617067046296,0.363303123178397
5784,9,267323,-0.0353052147061242,0.0607190914531842,0.561307201492832
5785,9,267437,-0.0394712424976437,0.0606917307147879,0.515885213814714
5786,9,267785,-0.0205663970016009,0.0609779718738157,0.736109418570007
5788,9,268262,-0.00196285134622257,0.0607710459807103,0.974251764873134
5789,9,268351,-0.0029196222528155,0.0607250141713834,0.961680153637757
5791,9,268445,0.00189080951401424,0.0614666944842574,0.975477105758708
5792,9,270121,-0.0911145643009474,0.0604566185596935,0.132677723164671
5794,9,270827,-0.110358133102624,0.0611407291102119,0.0719289454614022
5795,9,273029,-0.109014173250086,0.0609828231642275,0.0746949065078877
5796,9,273060,-0.115375145710305,0.0606006424777078,0.0577413448798783
5797,9,273430,-0.103493365367706,0.060497906435484,0.0880162988037626
5798,9,273993,-0.139213311782099,0.0612403630901607,0.0236127447397345
5799,9,276483,-0.105125120458948,0.0604812903865495,0.0830576485732413
5800,9,276759,-0.111267228826362,0.0603686425628663,0.0661482958589682
5801,9,280761,-0.0658013581484181,0.0607147954382283,0.279202928951683
5802,9,280878,-0.0683275889878262,0.0610531215407408,0.263837183446178
5803,9,281757,-0.0553783586827966,0.0608328638766069,0.363266401274905
5804,9,282224,-0.0511968678309372,0.060750801858383,0.39994692317079
5805,9,283213,-0.0397493949166855,0.0611384180824462,0.516015556189223
5806,9,283290,-0.0401668704171834,0.0609988063329996,0.510655021891115
5807,9,286125,-0.0156903726237136,0.0606736471709505,0.796092472488796
5809,9,289043,-0.0687386236755051,0.0608639022813354,0.259503402872842
5810,9,289127,-0.0653849657745805,0.0605795167232139,0.28117994325835
5811,9,289513,-0.0596239637778282,0.0609109928833295,0.328314421866151
5812,9,292353,-0.0126023186406207,0.0609536337230472,0.836322326954514
5813,9,294986,-0.00103677158795279,0.0608017838701229,0.986405033282696
5814,9,296974,-0.0143896560733692,0.0609525126340283,0.813507676280005
5815,9,298782,0.00674759191796828,0.0606497467047674,0.911477311911359
5816,9,299767,0.0222848989352255,0.0609820717723489,0.715006620192466
5819,9,303507,0.109622778498735,0.0607328735384773,0.0719268311047949
5820,9,303589,0.106218455080563,0.0607500081963008,0.0812551204183452
5821,9,303690,0.0733046251266851,0.0619551210957996,0.237530429655602
5822,9,304133,0.131528501695123,0.060703428268494,0.0309232223218625
5823,9,310366,0.113959553744015,0.0606130768237922,0.0609156811579685
5824,9,310436,0.139858035922756,0.0605806348422949,0.0215415225132559
5826,9,314400,0.0737241422504344,0.0607236598699764,0.225524004162965
5827,9,314913,0.0830255225567743,0.0605316610352859,0.171057627984336
5828,9,315623,0.0677152949449216,0.0608090876048321,0.266220533916976
5829,9,317005,0.0779091858208885,0.0608442362521916,0.201220802261851
5831,9,322200,0.0959972566267109,0.060798180069881,0.115243275986743
5832,9,323432,0.0845649153491823,0.0607705832919653,0.164936914872838
5836,9,328426,0.0548412632617743,0.0607922981878429,0.367614220245405
5837,9,330193,0.0536526334492883,0.0610638703134676,0.380198834313323
5838,9,330993,0.0564843911975584,0.0614110803723493,0.3583183152025
5839,9,334143,0.0933681483787728,0.0608813816143517,0.126021949204659
5840,9,334329,-0.0902387993453893,0.0903991517570192,0.318853465625162
5841,9,334958,0.0925746714445998,0.0606403663407644,0.127751512226667
5842,9,336040,0.0907287377666275,0.06062803282736,0.135421720277124
5843,9,338275,0.0363723230639609,0.06088020666469,0.550596118430453
5844,9,338651,0.0396434953281573,0.060947410693202,0.515822035069107
5845,9,338765,0.0482561042145602,0.0609472595378177,0.429027539477771
5846,9,338787,0.0383756149222437,0.0609593963528994,0.529411004632764
5847,9,340588,0.0679503205999102,0.0606174189182749,0.263062554220406
