SNP,Chr,Pos,Effect,SE,PMC1_CTR2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
7204,11,443498,0.0495400261463724,0.0606466903792665,0.414557766387092
7205,11,443807,0.0531785760617455,0.0605747511638836,0.380595090226677
7206,11,444125,0.054173608432024,0.0606544676718246,0.37238470667222
7207,11,444152,0.0650316764225756,0.0606691527833036,0.284494181267962
7208,11,444420,0.0595837043565569,0.0607055349313114,0.327008531340037
7209,11,444997,0.0500007925593636,0.0616680661150071,0.418023816307538
7210,11,445026,0.0394307750812343,0.0614896428655544,0.521770666710872
7211,11,445153,0.0586352782905111,0.0606261426782338,0.334125393496574
7212,11,445220,0.0848660681010113,0.0611789075137736,0.166262519113151
7213,11,445373,0.0583740910125593,0.0607990632336429,0.337654513518007
7214,11,445854,0.0590864599099234,0.0605330351924292,0.329681999775131
7216,11,448760,0.0623412761554827,0.0607241244212537,0.305297158010256
7217,11,449454,0.0516727874381604,0.0608526199138511,0.396375281733379
7218,11,452711,0.0633077547237718,0.0617088545862777,0.305636313327647
7219,11,456846,0.0620459677062256,0.0606843645966766,0.307274065976626
7223,11,460484,0.0361099725925459,0.0610533006641876,0.554597523944515
7224,11,462463,0.0500471888877043,0.0611089534178504,0.413348715265854
7225,11,463057,0.0167932813852499,0.0606828118498683,0.782142735440741
7226,11,463846,0.0135202996773473,0.0608765969037483,0.824369491005369
7227,11,464832,0.038306213047525,0.0609426718224643,0.530042703197737
7230,11,465463,0.0521168306262294,0.0615665713314149,0.397840772933426
7231,11,466269,0.0867139623176371,0.0603969776870427,0.151963712309928
7232,11,466959,0.085978285057839,0.0609686287798759,0.159359581479168
7233,11,467309,0.106552635374714,0.0607258386836104,0.0801866514121591
7234,11,467328,0.103231819776053,0.0604738704975801,0.0886924261630036
7235,11,467504,0.0939506758658074,0.0606485716478729,0.122253825886669
7236,11,467546,0.0906619858341243,0.0605309284490308,0.135084181540746
7237,11,467564,0.0878334333431924,0.0605877206859777,0.148032731725383
7238,11,467627,0.0853547241340015,0.0606624542440936,0.160294263327826
7239,11,467651,0.0856136121438811,0.0605517487485126,0.158275015640319
7240,11,467666,0.0841161453975444,0.0608899524861302,0.168015800748016
7241,11,467744,0.0936662072300741,0.06072223134285,0.123839428876477
7242,11,467777,0.0866758013923384,0.0607033503319251,0.154216634641244
7243,11,467786,0.082368764785091,0.0608323138113329,0.176593063627231
7244,11,469130,0.0845294369556776,0.0612154957686196,0.168198584022576
7245,11,471802,0.0777514779769921,0.0611785336839714,0.204602959248345
7246,11,475092,0.0497862658951824,0.0610826753087133,0.415585460460448
7247,11,476182,0.0482320383754991,0.0607992161410365,0.428135752637553
7248,11,477654,0.0382906458451948,0.0609891245291135,0.530522919752696
7249,11,480438,-0.0372258043016939,0.0612998668583496,0.544059629742224
7250,11,481321,-0.0433019319090978,0.0615543610860738,0.482223734858224
7251,11,485149,-0.0585820810763804,0.0622989890468153,0.34768743897017
7253,11,487905,-0.0513558024471297,0.0612709384901977,0.402499288633126
7254,11,489044,-0.0842127737274506,0.0614342012693296,0.171314486139973
7257,11,491233,-0.105278736211434,0.0616361063520097,0.0885026345453319
7258,11,491866,-0.0695464593144639,0.06170834744214,0.260500104155034
7259,11,493392,-0.0867929623793048,0.0623767916309693,0.164971195013457
7262,11,494726,-0.0877489460281462,0.0610874839123698,0.151760767378398
7263,11,495468,-0.0806671010566145,0.0611814138669344,0.188194377708603
7264,11,498423,-0.104987685128947,0.0616142314274324,0.0892700981194455
7265,11,498694,-0.0896258976689274,0.0610797639423582,0.143168987437778
7266,11,507721,-0.10189267409966,0.0609126055796578,0.0952588921588039
7267,11,508824,-0.0975162907742658,0.0612513097709178,0.112264325189359
7268,11,515387,-0.100204853894851,0.060976528947069,0.101204028124053
7269,11,515435,-0.0907484769989163,0.061265571897244,0.139437006650112
7270,11,515606,-0.0515214848674754,0.0614643062803705,0.402466386632825
7271,11,515607,-0.0515214848674754,0.0614643062803705,0.402466386632825
7272,11,515783,-0.0610428667197068,0.0610582190985551,0.318117016221693
7273,11,516249,-0.0599633335847582,0.0612487836959687,0.328244200771954
7276,11,517259,-0.0565656682673523,0.0621746827755064,0.36355604333643
7278,11,517282,-0.052879495416896,0.0619972697896557,0.394275005610623
7279,11,517936,-0.0354950261885223,0.0615624139193493,0.564597592698354
7282,11,521756,-0.0618704771116799,0.0606204444673014,0.308133156952822
7283,11,521933,-0.051998001995344,0.0613252265115624,0.39706510240191
7284,11,522294,-0.0420024371608722,0.0602532129753133,0.486199846174252
7285,11,523645,-0.0583965334779525,0.0612334896987384,0.340903355830025
7286,11,523658,-0.0563230981484111,0.060247325582938,0.350497091792408
7287,11,523660,-0.0713126558552636,0.06041000812544,0.238605172976693
7291,11,527561,-0.0645380184917978,0.0601300115112928,0.283866134086832
7293,11,533229,-0.0182099400797582,0.0600649952936482,0.761938450042632
7294,11,534563,0.00106850633042419,0.0603208794449547,0.985877254041276
7295,11,535334,0.0167915410799238,0.0606667763255054,0.782108620867259
7296,11,535859,-0.0173895143247979,0.0600788902824586,0.772411042534479
7297,11,547722,-0.0137397688544163,0.0602373904556765,0.819705467990331
7298,11,549137,-0.0199430238708313,0.0606903233112814,0.742650607628741
7300,11,549470,-0.00486996643631232,0.061433937358658,0.936861514420594
7302,11,551184,-0.00900082141181836,0.0602627588124743,0.881355184631818
7305,11,556779,-0.00729900290917314,0.0604167843473211,0.903909593276117
7306,11,557098,-0.00549030118906658,0.0600853085964733,0.927246374243543
7307,11,559683,-0.0158312623858337,0.060249253922038,0.792886701539451
7308,11,559870,-0.0120774619064781,0.0603184357012203,0.841417284651869
7309,11,562114,-0.0598565525613196,0.0601304106688423,0.320201449714071
7310,11,564538,-0.0216447963242402,0.0612444268608894,0.723987119454063
7311,11,565905,-0.0124658497010242,0.0604331049141166,0.836694882493172
7312,11,566379,-0.00977315353928673,0.0601328916861333,0.87098471307209
7313,11,566840,0.0143437608086139,0.0602612551680451,0.811998833946693
7314,11,566850,0.0121148405325009,0.060188517199667,0.84059432723023
7315,11,567100,0.0186886070750821,0.0603538002235367,0.757009170393049
7316,11,567277,0.0270926845229657,0.0601746958563964,0.652818214782731
7317,11,567284,0.0213129991627989,0.0602287705685798,0.723649512726024
7318,11,567434,0.0233988933544926,0.0601790857774696,0.697642972895448
7319,11,567526,0.00180994292925413,0.0604165177476275,0.976117678635781
7320,11,567588,0.0168678463285633,0.0602694031193785,0.779738006789845
7321,11,567619,0.00826913211485447,0.0603804902955488,0.891148077622917
7322,11,567651,0.00862220229454061,0.0603659923184462,0.886504265932477
7323,11,567885,-0.00397597693206653,0.0605813959289037,0.94770929465906
7324,11,571825,0.0152418378741434,0.0606966157706451,0.801871217579052
7326,11,574955,0.0123937699114824,0.0606518081774917,0.838203264126851
7327,11,575225,0.0148673936810246,0.060282805713678,0.80533992880163
7328,11,575805,-0.0111467678704367,0.0606282426205217,0.854233259947612
7329,11,576302,0.00648422886244818,0.0611914061200066,0.915669255467785
7331,11,576492,0.0346652962251488,0.0804461350200702,0.666794537357991
7332,11,578734,-0.0213727294175228,0.0604851849773505,0.724033406555335
7333,11,578880,-0.0223519964108109,0.0601479836124886,0.710401194830874
7334,11,580843,-0.0131027782884763,0.0606513860077546,0.829085809397295
7339,11,581163,-0.0198730565633775,0.0614077347180016,0.746413868216415
7340,11,583102,-0.00472234075242728,0.060245584350013,0.937566341722511
7341,11,584625,-0.0113736149419603,0.0605338209564877,0.851071935085037
7342,11,584993,-0.00740348638244176,0.0604354623989225,0.902570893610808
7343,11,591628,-0.0342214920048169,0.0604655649928949,0.571776062340943
7344,11,591788,-0.0263402580381953,0.0604594172493971,0.66334361209096
7345,11,596580,-0.0251748623160347,0.0606042206609033,0.678103068301259
7346,11,596725,-0.0232224348463024,0.0604476484078321,0.701080554475204
7347,11,601153,0.0220155459611263,0.060140759293082,0.714534383873957
7348,11,604648,0.0143676499429933,0.0602331720808202,0.811605482272349
7349,11,605055,0.00764697956811183,0.0604070721877166,0.899336352813236
7351,11,611233,-0.00759756684785917,0.0612259543427203,0.901314150836333
7353,11,613347,0.0190728288140316,0.060895957563218,0.754311008844051
7355,11,614444,0.0418775164390531,0.0611233702725108,0.49371088873577
7356,11,614658,0.0265716329774375,0.060295255509267,0.659705787967638
7359,11,615824,-0.0246403128338646,0.0604821455637418,0.683962544574596
7360,11,615867,-0.0238612069268351,0.0602527078805309,0.692330391180806
7361,11,618029,-0.0495630432615154,0.0608236712414005,0.415699351783489
7362,11,618311,-0.0435179577750507,0.0604679124471844,0.472194069477805
7363,11,620156,0.00309603021064581,0.0610773751334015,0.959600979850082
7364,11,620157,0.00309603021064581,0.0610773751334015,0.959600979850082
7365,11,620182,-0.00763326140857178,0.0610376334037279,0.90054859994697
7366,11,620666,-0.00818485465478277,0.0609353122329279,0.893225782584182
7367,11,620743,0.00687333715574431,0.0606644859076228,0.909856459296689
7369,11,621088,0.00528452286620049,0.06041593983299,0.930348308641536
7370,11,622127,0.0297287221080117,0.0603469962485546,0.622580531140596
7371,11,622853,0.066060316458256,0.0606616056376105,0.276898025850865
7372,11,624002,0.0521407724917068,0.0603485032239563,0.388177623010321
7373,11,624345,0.0458083584604738,0.0605699798805513,0.449980861463537
7374,11,625615,0.0336976421831492,0.0605271731953758,0.578060755656794
7375,11,626209,0.0289231458119956,0.0613517390675051,0.637623816212538
7377,11,626626,0.0593972479341985,0.0606811212721072,0.328328257606334
7378,11,627031,0.0661188474814204,0.0608785891351878,0.278185934661701
7379,11,628031,0.0531092704084546,0.0601255605112152,0.377672100400283
7380,11,628199,0.0439268126995863,0.060220723404473,0.466222280931993
7381,11,628241,0.0559393820819017,0.0610616177669571,0.360232696200674
7382,11,628767,0.0483099920823385,0.0602112134788987,0.422894914193554
7383,11,628896,0.0527159048515549,0.0604177707675037,0.383516127727784
7384,11,629511,0.0642143523855816,0.0605590267693135,0.289705945281629
7385,11,629750,0.055734577648797,0.0602924124889425,0.355907218893088
7386,11,632234,-0.00778890364766592,0.0603433616875296,0.897370710360987
7389,11,635886,-0.0161694704185152,0.0608233012675457,0.79051504780655
7390,11,639035,-0.0153246730087154,0.0605830455798983,0.800451646514582
7391,11,639322,-0.0129379263371757,0.0606514862628591,0.831203717192235
7392,11,640812,-0.0188710933877998,0.0603326030615092,0.754629218205756
7393,11,640835,-0.0167163516763116,0.0604100429744865,0.782161076294869
7394,11,641153,-0.0199153323717547,0.0612751042908625,0.74536220260441
7395,11,642681,-0.0312689444150672,0.0613379218815714,0.61052303433203
7398,11,642975,-0.0272812790901859,0.0604193013910969,0.651883079025263
7399,11,643961,-0.0306045127498965,0.0603629927159485,0.61246585774263
7400,11,644027,-0.0284807708150903,0.0613417687570524,0.642721515175566
7401,11,644029,-0.0306959445385033,0.0610131590987185,0.61520514440993
7402,11,644496,-0.0305991392164766,0.0605149362347422,0.613420726020607
7404,11,644791,-0.0296050550515313,0.0608354354400702,0.626814321892806
7415,11,666468,-0.073648950936674,0.0616254801469324,0.232848100619526
7416,11,666492,-0.0158036989617223,0.130120472247434,0.903400267249391
7417,11,666493,-0.0160241740138645,0.1220779592449,0.895642977270611
7418,11,666499,-0.00930171169548899,0.123004341056778,0.939763463835319
7420,12,559,0.0668138045344526,0.0609313440647416,0.273588951573093
7422,12,1659,0.0787661203930782,0.0602911687552222,0.192257321889974
7424,12,5023,0.0717995687726019,0.0609713371493049,0.239751249109603
7435,12,6428,0.0648230249347596,0.060368501512845,0.283650779668065
7436,12,6629,0.0482333101586295,0.0606258305465662,0.42680497349582
7437,12,9163,0.0479189175930419,0.0611317256609131,0.433645953479921
7438,12,10871,0.0354753870190745,0.060772183357007,0.559765475039975
7443,12,12062,0.0472020793519031,0.0615599770436821,0.443733314030183
7444,12,13439,0.0399480161296829,0.0616474229242806,0.517401104016577
7454,12,14310,0.0290728877816494,0.0615242323889371,0.636830779383398
7455,12,17131,0.041833724016003,0.0613386947519562,0.495678625191409
7456,12,17741,0.0289763959928354,0.0613657519514027,0.637081761861028
7468,12,20883,0.0342510086101226,0.0607741730952354,0.573398949854316
7469,12,21290,0.0295736518189131,0.0606835717393837,0.626318503637582
7470,12,21339,0.052162418402856,0.0610278614664117,0.393279671519401
7471,12,21370,0.0195673565107719,0.0607281590055978,0.747482644516007
7472,12,21837,0.0325225743989112,0.0617493358191981,0.598741732814716
7473,12,22208,-0.000554327797720022,0.0604098743351738,0.992683807881165
7474,12,23248,0.00265325077213474,0.0605816009468073,0.965091528914965
7475,12,23264,0.00899119542966337,0.0605547469728932,0.882048403567351
7476,12,23544,0.000738459859646157,0.0604266554758028,0.990256387961503
7477,12,24735,0.0488297595265302,0.0607327319178483,0.421931962769275
7479,12,25742,0.0357888608645995,0.0607584627571807,0.556214546743012
7480,12,25817,0.049333332139171,0.0609513207184927,0.418836614382976
7481,12,26505,0.0457024571488506,0.0607191038105167,0.452139889874991
7483,12,26817,0.0910211280705805,0.0608598287390195,0.135654939056655
7484,12,26922,0.0595164206233754,0.0603757980605559,0.324923029210505
7485,12,26956,0.0810934763186539,0.0601399874902606,0.178390437547737
7486,12,27753,0.126626916017479,0.0613564144551404,0.0397678296639035
7487,12,27767,0.0746743303573372,0.0609511226105493,0.221335168762595
7490,12,29949,0.0630107445863782,0.0612889132995972,0.304609700148966
7491,12,32444,0.0186886365508261,0.0608992433630189,0.759117196325929
7492,12,32580,0.0225968938960031,0.0615461369912131,0.71372435273218
7493,12,32630,0.0272095549677441,0.0610633995858564,0.656162864450935
7494,12,34909,0.0196799932619374,0.0612508042993919,0.748171850081197
7495,12,35196,0.00239206770557721,0.0612062039146896,0.968847016042901
7496,12,35207,0.00702020366266598,0.0610279529849989,0.908484692514839
7497,12,35238,0.00861917064419437,0.0613211339560481,0.888299367968137
7498,12,35696,0.0168583572561111,0.0613162850497158,0.783522458125013
7499,12,35979,0.0335456019665251,0.0615319888624197,0.585978563534128
7500,12,37321,0.0185824005157968,0.0613103600930809,0.762001757190233
7501,12,37449,0.0367861917480724,0.0614669405004781,0.549909401186817
7502,12,37552,-0.0510783259192794,0.061377330390323,0.405857668202566
7503,12,37884,-0.0456986454304843,0.0610321231337669,0.454498188042242
7504,12,39697,-0.0431518992530902,0.0610304327359941,0.479998511106313
7506,12,43295,0.028720473857473,0.0611210129787111,0.638720003745301
7507,12,45404,0.0663963046014382,0.0624663654952155,0.28854805099666
7508,12,45489,0.0560840666699457,0.0614301856581431,0.361880143944984
7509,12,45751,0.0698539395830531,0.0620624429485446,0.261123728109407
7511,12,48929,0.0413365274576659,0.0613396496423337,0.50081863559178
7512,12,50531,0.0449201110766684,0.0617730173958974,0.467597594825627
7513,12,51804,0.0595921285234308,0.0615902169528336,0.333927415598156
7518,12,52688,0.0358941256632239,0.0621820322888752,0.564143460271207
7519,12,53030,0.0160948676663593,0.0630731826565332,0.79873448687774
7520,12,53269,0.0143364558890731,0.0626801803584009,0.819215957410183
7521,12,54544,0.00887675858761416,0.0630216290282706,0.888066750999993
7522,12,54776,-0.00431191528299846,0.0630333278665774,0.945500451397951
7523,12,55175,-0.0392030512735242,0.063610683042322,0.538095961474948
7524,12,57194,-0.017889637620182,0.0637440109267178,0.779144704088743
7525,12,57342,-0.0284086799633561,0.0628220092998498,0.651396156941387
7526,12,57418,-0.0122865284561748,0.064074832450242,0.848046097808436
7534,12,63616,-0.0199224116916545,0.0661877078758036,0.76359272610481
7536,12,65441,0.02637016321408,0.0656613041637095,0.688214913473855
7538,12,66967,0.0304053827352191,0.0646372727468813,0.638359661168717
7539,12,69396,0.0287003349615309,0.0647633140878115,0.657923428533203
7540,12,70019,-0.00772342354424405,0.0665324502111835,0.907651138828657
7541,12,70124,-0.0125133355411435,0.0671118357117973,0.85219509166531
7543,12,71641,-0.0107976846417452,0.0663608750248519,0.870838610945791
7544,12,72520,-4.41753335911343e-05,0.0663170139105788,0.999468886512111
7545,12,72632,-0.00679575954759981,0.0661567670518266,0.918241891589535
7546,12,72756,-0.013363528279577,0.0661961651223384,0.840128638709457
7547,12,73366,-0.0018694315771759,0.0663245517562501,0.977529637739616
7548,12,73718,-0.00967522376634689,0.0657736972685595,0.883138111249327
7549,12,73752,-0.00168114989575496,0.0659140930912953,0.979666439706759
7550,12,75931,-0.0229098152783047,0.0663521601969572,0.730092460549621
7554,12,82740,-0.019823410926576,0.0661291980618784,0.764530635272916
7555,12,84031,-0.0193110613444283,0.0663357067367648,0.771137313823279
7556,12,84341,-0.0379529934078975,0.0662754566197187,0.567242642265155
7557,12,87080,-0.059296938174882,0.0660937835032672,0.370243068416766
7560,12,91629,-0.0557070216216744,0.0661575662239296,0.400338163815719
7572,12,92800,-0.0557070216216744,0.0661575662239296,0.400338163815719
7573,12,93045,-0.0363184188006502,0.0669319605147852,0.587735948563781
7574,12,93418,-0.0157120768442915,0.067872259667894,0.817064534088637
7575,12,95610,-0.00734573839344854,0.0696851303346079,0.916107749218166
7581,12,98701,-0.0137532501720932,0.0691944575338612,0.842563107635773
7582,12,100464,-0.0206601845430523,0.0684304330629665,0.762894539300164
7583,12,102249,-0.0277576874858685,0.0686736161123596,0.686312442513111
7584,12,102251,-0.0449645654639044,0.0684393024060909,0.511609551383641
7585,12,103019,-0.0218816906779544,0.0689326716527665,0.751100700090071
7587,12,103886,-0.0613020813121619,0.0678336987315515,0.366764790294367
7590,12,111438,-0.063186329969104,0.0678472213556017,0.352333263307881
7591,12,112028,-0.0775581379923023,0.0670500729123989,0.248169089050285
7592,12,112101,-0.0836198924105691,0.0678749231401807,0.218780159541958
7593,12,112139,-0.0805467185147721,0.0663332880221365,0.225455205732849
7594,12,119050,-0.0817812802605857,0.0663911834188668,0.2188402345828
7596,12,122696,-0.0759184059880069,0.0672444106706654,0.259667831386212
7601,12,124218,-0.0457339334099389,0.0680305961587637,0.50186090578641
7602,12,124295,-0.0551003063586508,0.0677528442932737,0.416620328795949
7604,12,126769,-0.0711244480203379,0.0674982390162947,0.292730455880636
7607,12,128383,-0.0586400263685847,0.0677057582268175,0.387023038489203
7612,12,130108,-0.0787043083919143,0.0666508293263152,0.238459257920374
7613,12,130128,-0.0711452470778307,0.0654464328780372,0.277744928926126
7614,12,130181,-0.101747600937803,0.0647117679193084,0.116772218237419
7615,12,130212,-0.108942829503228,0.0647636447919017,0.0934220852517193
7616,12,130435,-0.0864638268234037,0.0644358696946067,0.180504332609398
7620,12,130739,-0.0718956956129126,0.0650952456541399,0.270141909767589
7621,12,130771,-0.0508970389198879,0.0645713568397403,0.431091557163249
7622,12,130928,-0.0804383258470255,0.0621032826858105,0.196085705214441
7623,12,131003,-0.0879311740188152,0.0615708749473673,0.15413875568637
7624,12,131008,-0.108963048506271,0.0619546637152573,0.0794856281167553
7625,12,131340,-0.140627235506555,0.0615584303556874,0.0229380099103073
7627,12,132130,-0.138133864753736,0.0615660666113896,0.025473206357266
7628,12,132144,-0.15256425028862,0.0611704499335874,0.0130850952490221
7629,12,132151,-0.154686108949593,0.061657839977197,0.0125623624073833
7632,12,132610,-0.157059768702325,0.0616065311585174,0.0112130564827196
7633,12,134496,-0.177240881790748,0.0613084253015476,0.0040782559822836
7634,12,135855,-0.170540861783979,0.0612246945911614,0.00563310725105865
7635,12,135989,-0.170666776753021,0.0612237006325068,0.00559748839394144
7636,12,136208,-0.161438941780334,0.060685991351391,0.00816491332900413
7637,12,136289,-0.150203278976939,0.0609900522400356,0.0142643866411346
7638,12,136315,-0.155281919346696,0.0621992803529873,0.012997053679232
7639,12,136527,-0.120305680176719,0.0618184158801355,0.0524342598302795
7640,12,138153,-0.139298325090402,0.0613017708704596,0.0236670057259
7641,12,138154,-0.146324927707431,0.0611318775646516,0.0172057481848933
7643,12,140997,-0.149464889333583,0.0609218195471995,0.0146345545503062
7644,12,144481,-0.149642778997918,0.0608586215478436,0.0144172269408676
7645,12,148120,-0.15020588414785,0.0607449306605986,0.0138789127368659
7646,12,148231,-0.14285047117368,0.0613313002061577,0.0204142744288446
7648,12,150435,-0.133485599255702,0.0611465160448482,0.0296907362965753
7651,12,152081,-0.110964915367362,0.0609312419566668,0.0694304549899811
7652,12,152571,-0.113106312568962,0.0608700157250841,0.0639784085238929
7653,12,152803,-0.101886106636754,0.0608991597005529,0.0952073623134117
7655,12,153748,-0.120529717099022,0.0605143016846775,0.0471679613850231
7656,12,158615,-0.0780503229044621,0.0615394309594474,0.205527437657257
7657,12,163451,-0.0573927464548877,0.0610772083195484,0.348026654943939
7658,12,165469,-0.0395855598720348,0.061555347290417,0.520583934687905
7659,12,168043,-0.046025801363401,0.0605510983779258,0.447693178319589
7660,12,168087,-0.052993711320209,0.0608557996174387,0.384450856457463
7661,12,170546,-0.0593512128386062,0.0613274805880915,0.333819248436889
7662,12,173892,-0.0433554000084975,0.0621905798258322,0.486175456401035
7664,12,180329,0.00324783391607952,0.0607514656576804,0.957394847893645
7665,12,180414,0.00384910216373147,0.0608633372003083,0.949609817792851
7666,12,182813,0.00102436538880457,0.0607039581042805,0.986546053229405
7669,12,186678,-0.0401216522432113,0.0607948334486413,0.509715200891057
7670,12,186857,0.0090626052627239,0.0614325905374024,0.882804924048186
7671,12,186931,0.0136751511139545,0.0602431385073163,0.820555677448901
7672,12,187474,0.00587889004483003,0.0604172230850189,0.922539511725413
7673,12,188708,0.0100162570922691,0.0607513230466323,0.869138261845805
7674,12,189520,0.0131748747440215,0.0603407113028374,0.827289297989269
7675,12,190554,0.0710363246431686,0.0604636688146737,0.240842760474941
7676,12,191192,0.0638734223073329,0.060245118296396,0.289766812724403
7678,12,193660,0.0748192348349743,0.0602237852678179,0.214930822279454
7679,12,194466,0.0755042994183742,0.0603931605302618,0.212049983641719
7680,12,196147,0.0691757061232171,0.0601635349760466,0.251006865290045
7681,12,196515,0.0565059479667585,0.0607888394164848,0.353242039723804
7685,12,196991,0.0512291815499419,0.0611136525599319,0.402451461350262
7687,12,203413,0.0720821914686817,0.060189690838634,0.231882664990144
7688,12,203926,0.0754472420970498,0.0612637260529194,0.218949827378248
7689,12,205111,0.0903179814684065,0.0604943220916531,0.13633058526196
7690,12,206648,0.0909044850384386,0.0604154312923291,0.13330654434211
7691,12,207339,0.100078231170129,0.0604957302341979,0.0989549486123246
7692,12,207362,0.0640505930890794,0.0606867775353407,0.291950909370894
7693,12,209969,0.0752535181500064,0.0601061466149019,0.21139501355968
7694,12,210162,0.0722671758095305,0.0602148944095186,0.230884159077347
7695,12,210685,0.067265466089803,0.0602313088650058,0.264845516350283
7698,12,212271,0.0216700598562931,0.0612864380000049,0.723859837836113
7699,12,212855,0.0220101071798163,0.0605554514230057,0.71647117911433
7700,12,213290,0.0234081731684726,0.0613242416478252,0.702904977673713
7701,12,221481,0.000570910914507589,0.0604180256998368,0.992465961714545
7702,12,222714,0.001656237326407,0.0605160488645621,0.978181237094316
7703,12,222718,0.00309230836388105,0.0606731357575087,0.959380897642173
7704,12,222736,-0.00615634731682906,0.0604171448002289,0.918896004031098
7708,12,226560,0.0312769694271205,0.0603017513044405,0.604312858346706
7709,12,228284,0.0462226308891413,0.0607121284737635,0.446961741792336
7710,12,228374,0.0214208934472505,0.0610194351095789,0.725760001339979
7711,12,229358,0.0342315637243995,0.0603790429020692,0.571112238295066
7713,12,230908,0.0223248054197871,0.0604005922063364,0.711892969817166
7717,12,234548,0.0544818735210826,0.0604224871372118,0.367840574496719
7718,12,234822,0.0549733282068168,0.060165020192449,0.361493355190475
7719,12,234859,0.0658849860177622,0.0601339652591895,0.273984684883998
7720,12,235026,0.0669038219455386,0.0606472607066224,0.270707811062689
7721,12,235332,0.0471503385232126,0.0610811399715822,0.440672599506919
7722,12,236188,0.0339009923466376,0.0600589207213464,0.572798081262266
7723,12,236470,0.0271716935960579,0.0602587376748047,0.652326172253348
7724,12,236714,0.0294393090827064,0.0609181977272783,0.629210958755469
7725,12,237173,0.0897172932748168,0.0603042278612679,0.13771095893211
7726,12,238727,0.0605877051594462,0.0605331965902186,0.317560527403905
7727,12,239002,0.0378050434357571,0.0605507595444308,0.532799139189841
7728,12,240376,0.044594524648442,0.0601280765870559,0.458787151809244
7729,12,241045,0.0332262582945055,0.0602787485631655,0.581838332704356
7732,12,243991,0.0584969467863262,0.0602558011604551,0.332307517284519
7734,12,245473,0.0548817696457646,0.0602654355196401,0.363092043242844
7735,12,246924,0.0554275669668714,0.0600940085285944,0.356977240375364
7736,12,247888,0.0554506348608186,0.0606917004370784,0.361527307329674
7739,12,249601,0.0627713172522653,0.0602627603771856,0.298297512131529
7740,12,249723,0.0297837312151041,0.0605160886718199,0.622910618053449
7743,12,251728,0.0550444324729286,0.0605948052734134,0.364285705531866
7744,12,251868,0.0577369430985419,0.0604786151983894,0.340399366831534
7746,12,253770,0.0204583362417905,0.0604976411933912,0.735437993629579
7747,12,254014,0.0215465921662334,0.0606625198928567,0.722660967567148
7748,12,256127,0.0118065607874447,0.0612975754216741,0.847374730358733
7752,12,260220,0.0211897626964492,0.0603959965278421,0.7259123149388
7753,12,260852,0.0264560172200109,0.0607373417368744,0.663407156875024
7754,12,260932,0.0249765959136699,0.060403406592989,0.679493987194081
7755,12,261503,0.0176811616376688,0.0603135649119843,0.76957671608657
7756,12,262552,0.0113943144457189,0.0606703280031729,0.851135828484488
7760,12,266631,0.0319057476520687,0.0603884065151287,0.597593792904991
7761,12,271300,0.0373976886752908,0.0605558312102319,0.537254566037596
7762,12,271394,0.0271421200369208,0.0608048900646441,0.655596081274562
7763,12,272038,0.0563216740068312,0.0601400837622728,0.34965190807202
7764,12,274242,0.0486175044036927,0.0601591219671422,0.419549369945866
7765,12,275222,0.0615180548717047,0.0607711266049436,0.312092358985708
7766,12,275647,0.0670752619728477,0.0602352598224565,0.266227894818428
7767,12,276459,0.0606403067467487,0.0603894814491861,0.31599247223679
7768,12,277526,0.061145984787792,0.0610773515008037,0.317452755827314
7769,12,279975,0.0613065047049257,0.0606186567889692,0.312543023075567
7770,12,281400,0.0591417465201369,0.06070089035789,0.330567677861487
7771,12,281460,0.0199397486143896,0.0602953450528468,0.741066324991647
7779,12,283368,0.0585827648154433,0.0602087452823916,0.331222397910223
7781,12,284459,0.0542070729856258,0.0604434384026068,0.370424511584999
7782,12,284882,0.0837889010305183,0.0599297551751047,0.162955296697962
7783,12,286066,0.0841257121525889,0.0601631114409918,0.162902687013007
7784,12,289576,0.0649828023341975,0.0605815098824877,0.284160588529287
7785,12,290595,0.0840834155527103,0.0601699836571079,0.163161586590728
7786,12,290718,0.0840674240953245,0.0602694412418895,0.163935160572135
7787,12,290736,0.0874233769367117,0.0602559141776601,0.147704647326466
7790,12,292251,0.0861358204602241,0.0602241320476057,0.153528584946532
7792,12,294765,0.0658729083436747,0.0612004507692332,0.282507252875352
7793,12,299795,0.0740600707308872,0.0613762194351796,0.228372117315475
7794,12,300917,0.0577055946125946,0.0603586542555363,0.339703725142414
7795,12,301172,0.0551229789997326,0.0606588704096477,0.364108799686308
7796,12,301957,0.0580561777037086,0.0608397594494291,0.340611450423945
7797,12,301966,0.060287580383128,0.0605035073456487,0.319723232343602
7798,12,303253,0.0400933442394444,0.0606747396732302,0.509177120814802
7800,12,311616,0.0316604676275455,0.0604887900847281,0.601017033361529
7801,12,313965,0.0456820812128428,0.0610460498667002,0.454764439347406
7802,12,316991,0.0423225914217262,0.0605118275318784,0.484756297146148
7803,12,320775,0.0320716664498653,0.0602652583291193,0.594939548890888
7804,12,320834,0.0778532510743906,0.0603509056062848,0.197891742851044
7805,12,321460,0.0879324249085236,0.0606741307661667,0.148153523113043
7807,12,322765,0.0666331690556375,0.0610197605864216,0.275580773081463
7808,12,322893,0.0862376850784087,0.0603592021467429,0.153962843355411
7809,12,324002,0.050379527003411,0.0611790401058279,0.410792825641026
