SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
6284,10,424346,-0.0126488051497247,0.069224046241331,0.855120492331332
6285,10,424405,-0.0187935282994087,0.0697239258575549,0.787670095211121
6288,10,425114,-0.0261582522129156,0.0702389211035879,0.709804996926441
6289,10,426072,-0.0280988085510958,0.0699733708941914,0.688247692887909
6294,10,429055,0.00204873383743909,0.0721914483317852,0.977375769526234
6295,10,429286,-0.0103970782697336,0.0702512807470623,0.882428518866054
6296,10,432072,-0.0245984726134547,0.0710566424019846,0.729412794130326
6297,10,432799,-0.0292764779886299,0.0705063668644469,0.67822456787151
6298,10,435616,-0.0188206858495721,0.0707859634442546,0.790485608489002
6302,10,438861,-0.0103933622922798,0.070251282305115,0.882470235603705
6303,10,440881,0.015358688994989,0.0724801170340349,0.832305706757881
6304,10,441135,-0.0122350964352838,0.0702519259637072,0.861839321487121
6305,10,442130,-0.012544919792679,0.0707967357487674,0.859455827363767
6306,10,442576,0.0072573591703744,0.0702516564223045,0.917779437147318
6307,10,442604,0.00773485929829532,0.0710644385933515,0.913388943049938
6308,10,443374,-0.012690682054886,0.070796662154424,0.857840030383561
6309,10,443658,-0.00528598843996209,0.070803881923861,0.940530100493429
6310,10,446307,-0.016509604964873,0.0699838349589088,0.813642440652322
6311,10,448026,0.00594971792652133,0.069621811180427,0.931945992887209
6312,10,454904,-0.0108909212648491,0.0687513220988255,0.874224038500465
6313,10,454991,-0.0124688453551423,0.0680614477692056,0.854746408336317
6314,10,455828,-0.0058898343965943,0.0692358404261035,0.932254638781723
6316,10,459184,-0.049638744592241,0.0694469867824438,0.47522251364056
6317,10,460583,-0.0747067539598192,0.0679484409262417,0.272315693522972
6318,10,461243,-0.0716129057159922,0.0681901708935335,0.294347375239777
6320,10,463222,-0.0179930291560677,0.0674192623999151,0.789715380808628
6321,10,464142,-0.0571379277213637,0.0666268983191163,0.391706013268708
6323,10,466331,-0.00706067330833227,0.0670852196465941,0.916237760456812
6324,10,470995,-0.0524151422241004,0.0643086282862262,0.415589731919355
6325,10,487887,-0.0723864097908457,0.0632535350416205,0.253239290020288
6326,10,488026,-0.0728989001354159,0.063167475989858,0.249257312890042
6327,10,492665,-0.00926408825938474,0.0618980478436649,0.881112906010177
6330,10,500581,-0.00939560829131203,0.0617881567950358,0.87922519224969
6332,10,501226,-0.00993282668307871,0.0622400931216532,0.873296213158604
6333,10,502176,-0.0114870532204286,0.0620590143179397,0.853257792502156
6334,10,503351,0.00723856267087419,0.0618162564899603,0.906848954572061
6335,10,503620,-0.0138219825504321,0.0615139898465971,0.822345340660746
6336,10,504391,0.00629996505203467,0.0616991098123964,0.91872902576723
6337,10,504977,-0.0078550762541163,0.0616408872563627,0.898670348446617
6338,10,506238,0.00515647478179626,0.0621809395771823,0.933956639530988
6339,10,510746,0.0136513106762531,0.0618177368126724,0.825351217859758
6340,10,511762,0.0124648669409496,0.0621826366743906,0.841239601673823
6341,10,512491,-0.0100979076557357,0.0616946646842449,0.870080241875919
6342,10,514422,0.00517363471773302,0.0615876339668853,0.933100519764225
6343,10,517900,0.0117639046921391,0.0626814062337352,0.851237112097109
6345,10,525070,-0.0273978506516092,0.0612170592485414,0.654750671035165
6346,10,526273,-0.0366960376747523,0.061972519201338,0.554139904778897
6347,10,528672,-0.0668801169906033,0.0611589426298548,0.274899813070762
6348,10,531791,-0.0404705116348748,0.0614881445335105,0.510848929074618
6349,10,533434,-0.0567556525980354,0.0616829668411788,0.358139063385243
6350,10,536874,-0.0515847987027811,0.0619378761841045,0.405493923416615
6351,10,536893,-0.0425427421525677,0.0623248995701866,0.495309701182338
6358,10,543383,-0.0430852256462607,0.0618453349970428,0.486473534300035
6359,10,545646,-0.0968086508732668,0.0611319601685813,0.11417993770715
6360,10,547222,-0.0658951440486737,0.0611619713986636,0.282042891417536
6361,10,548227,-0.0498548028116869,0.0614940700550176,0.418069643133113
6363,10,550333,-0.0693659277682777,0.0610890918167355,0.25694128649416
6364,10,551502,-0.0573771383552413,0.061147898954378,0.348714480855876
6365,10,552149,-0.0430510866780631,0.0609146686956908,0.48019172168006
6366,10,552640,-0.0386811895197481,0.0607939054384482,0.525014377456829
6367,10,552851,-0.0366479289088408,0.0613795871791833,0.55084320253295
6369,10,553578,-0.0261420598155169,0.061322567927102,0.670146136052736
6370,10,553579,-0.0287302408387349,0.0613915314661288,0.640084992481992
6371,10,553911,-0.0453872272450029,0.0620083398506244,0.464682551544549
6372,10,554468,-0.0693437058606556,0.0608066228043396,0.254893969282613
6375,10,555138,-0.0700185698017921,0.0610904225648395,0.252510920148216
6376,10,556246,-0.0617008316403425,0.0611526979839357,0.313683299290096
6377,10,557799,-0.0490694450845834,0.0615764216221962,0.426052348633604
6378,10,564317,-0.0649123968424442,0.0607585570714279,0.286085344917619
6379,10,568534,-0.157739163948184,0.0607725339709333,0.00983768237373465
6380,10,569834,-0.07463288144541,0.0607603007598398,0.220146485985409
6381,10,571678,-0.0420402951602278,0.0606406545106423,0.48859654128952
6382,10,571888,-0.0472342448373061,0.0608768024099223,0.438328189772739
6383,10,575574,0.00922857616504652,0.0613912712437732,0.880594923622729
6384,10,576044,-0.00910975151084237,0.0616810345789208,0.882670728013776
6385,10,577816,0.0296606843960027,0.0612421038426737,0.628460192033924
6386,10,578878,-0.00973292692850697,0.0613569144053295,0.874052648023376
6387,10,578893,-0.00276430099547309,0.0613485471792056,0.964085801320227
6389,10,581795,-0.00353429775960912,0.0627396625486867,0.955108600297099
6390,10,581859,-0.0132514924127687,0.0616382699253622,0.829900773311236
6391,10,582005,-0.00682499237350376,0.0614094984417412,0.911569258731389
6392,10,582140,0.00082659227450127,0.0612964058432976,0.989248337581773
6393,10,582788,-0.00211808707467898,0.0624303766230102,0.972954388988255
6394,10,583178,-0.00474574789143667,0.0619981848410803,0.93902763676499
6396,10,583356,0.0110868125231508,0.0615749278150303,0.857213484776778
6397,10,583742,0.0107203151575028,0.0615781096133674,0.861892204950706
6398,10,583848,-0.00570777737043948,0.0613994175260202,0.925986943306382
6399,10,586368,-0.0209107014985774,0.0618778273323857,0.735612832361467
6401,10,590619,-0.0425823290845837,0.0622098398233626,0.494111744686408
6402,10,590923,-0.0397387646706909,0.0622756841864926,0.523815514153882
6403,10,590949,-0.0465614037910272,0.0623484713263924,0.455685600655501
6404,10,591089,-0.0236916829804743,0.0625567246176954,0.705121099393049
6405,10,591752,-0.0317545516440785,0.0624414784507036,0.611386056582882
6406,10,592545,-0.0649276367403745,0.0634099472524993,0.306567351440663
6408,10,594906,-0.0294379144787692,0.0621757010694013,0.636175320521454
6409,10,595280,-0.0372223244427304,0.0618561174966775,0.547722470180728
6410,10,598877,-0.0394820506802278,0.0620848633140876,0.525229678835397
6411,10,599081,-0.0264094560638846,0.0623460231434141,0.67211927199255
6412,10,599712,-0.0405708999680622,0.0626362578909058,0.517585625196813
6413,10,602670,-0.0629091819405473,0.0618653670741623,0.30991058871102
6414,10,603082,-0.06448196268644,0.0626174457448742,0.30382007541284
6415,10,603693,-0.048378123614484,0.0618093879387076,0.434328848697279
6416,10,604721,-0.00543395277765413,0.0620439687836472,0.93025834121129
6417,10,605419,-0.0202657308113388,0.0627782912800444,0.747026997774242
6418,10,605428,-0.0275791364797923,0.0624470980276555,0.65902014292778
6421,10,607274,0.0109711254257456,0.0626486357698274,0.861084538139969
6422,10,608426,0.0100056193682352,0.062196248897917,0.872286437918123
6426,10,611690,-0.0149458051266295,0.0623065134030384,0.810566016015171
6427,10,612904,-0.0185319257666269,0.0625401764822598,0.76715971668515
6428,10,615292,-0.011048932469947,0.0627329612519998,0.860295613655992
6429,10,617634,0.0351103053467665,0.0635666395032242,0.581065967374545
6431,10,618415,0.0056665922181629,0.0620945664313075,0.927339783481226
6432,10,618419,0.00690810747863069,0.0621455050639758,0.911552478362635
6433,10,618867,0.00603881655881933,0.0621976983065378,0.922709486023217
6434,10,619199,0.0100202836985414,0.0626822645499913,0.873084085408528
6435,10,619526,0.005375993942071,0.0624892615578907,0.931490800174132
6436,10,619631,0.00426947815078149,0.0623614525865302,0.945455503925673
6438,10,620582,0.00967642527151591,0.0629598932353739,0.877940499296762
6439,10,620664,0.00751178896591254,0.0627672256658367,0.904807156000894
6440,10,621701,0.00681037615075664,0.0623571808904774,0.913093554606907
6441,10,622018,-0.0164652262858871,0.0618567909608487,0.790253679540614
6442,10,627474,-0.0564830608806762,0.0611242169285393,0.356081047161992
6445,10,629030,-0.0511908510868476,0.0610737022854243,0.402495916925771
6446,10,629789,-0.028066226490029,0.0613750598245807,0.647743620957828
6447,10,630743,-0.0538973759727795,0.0612920063838577,0.379807527019728
6448,10,631880,-0.0514405311719104,0.0613420705218667,0.402269795216202
6449,10,633525,-0.0304324923074852,0.0610446320689817,0.618422028716168
6450,10,633866,-0.0329692803254445,0.0610409000257023,0.589456333952867
6452,10,637667,0.0189356771473949,0.0611878406152241,0.757148159848096
6454,10,639262,0.0195066983723925,0.0612684158892971,0.750384243783092
6457,10,642106,0.0570090603462427,0.0608143608268776,0.349179563826277
6458,10,642327,0.0773953777130103,0.0607340548832318,0.203383882081124
6459,10,642379,0.0714828717368006,0.0604898469826192,0.238106979406471
6461,10,644500,0.0850032726852328,0.0605677599771354,0.161364432420138
6462,10,646432,0.0997477131893528,0.0604857430224981,0.10001445417543
6463,10,646676,0.0928771098342487,0.0605349968191928,0.125858664499871
6464,10,649610,0.0798667765077219,0.0607278932272727,0.189310449540394
6465,10,650585,0.0996778724765859,0.0605969567360664,0.100873983506731
6470,10,653026,0.0873800956460496,0.0606540851113994,0.150575599175557
6471,10,653249,0.0860795142405003,0.0605836563418038,0.156246800934886
6472,10,653283,0.0908590471795871,0.0604889199167022,0.133971081035002
6475,10,655074,0.0767224840382796,0.0605673830319236,0.206087224152159
6476,10,656247,0.0785866513361373,0.0605308863589578,0.195035228509915
6477,10,660234,0.0972797087054068,0.0605245487449543,0.108887690504882
6478,10,660886,0.0890809988655473,0.0604791538625052,0.141663486557976
6479,10,662071,0.0697943932164301,0.0605355650525872,0.249711607370847
6480,10,662217,0.0895356963700906,0.0606287580410494,0.140624563512929
6481,10,662415,0.0872363288870751,0.0605602070943201,0.150615361463007
6482,10,662679,0.092248813031215,0.0609610099800181,0.131112757268838
6483,10,662711,0.0920932736038085,0.0606150076411484,0.129578419388099
6484,10,662934,0.0819480842711371,0.0606794245341079,0.17771803876863
6485,10,665129,0.0708662478304159,0.061539356330976,0.250281364623917
6486,10,665450,0.0853122931067527,0.0610811169073532,0.163379830823369
6487,10,665759,0.0660295243640574,0.0609035027706999,0.279030993769753
6488,10,666622,0.0551034414060798,0.0611862945821974,0.368423152303783
6489,10,666742,0.0527498323779129,0.0606917412444038,0.385359205322279
6490,10,667117,0.0603432497126639,0.0608662871631266,0.322166066716922
6491,10,669743,0.0211571464049821,0.0608660737528168,0.728346548603733
6492,10,670300,0.0352934219977241,0.0608997266798128,0.562599021639929
6493,10,670679,0.0320460396655629,0.06063691273069,0.597490956052983
6495,10,673554,0.0490620847609791,0.0606736227481878,0.419276685498511
6496,10,673954,0.0672161668776275,0.0620168007820205,0.279176336002373
6497,10,674332,0.0790412209192548,0.061232060497931,0.197601498756858
6498,10,674570,0.0585952623515346,0.0609952115428325,0.337383970642617
6499,10,675971,0.0525721389584057,0.0606720116744648,0.386806035661107
6502,10,678769,0.0777090410435817,0.0613128951219188,0.20584145833796
6503,10,682740,0.0665789828317882,0.0606013669301373,0.272674621718599
6504,10,682784,0.0731521149838517,0.0608041618391041,0.229752614817142
6505,10,682904,0.069816320139105,0.0606044775129473,0.25010092181611
6506,10,683731,0.071806960412107,0.0605978881772427,0.23682462051734
6507,10,683971,0.0722205863515469,0.0611965247407946,0.238738408226256
6509,10,684759,0.0263491959937781,0.0609692670979485,0.665880447466216
6510,10,685754,0.0710092045947199,0.0607097821426746,0.24293093151657
6511,10,686560,0.0562906834763392,0.0608942707620339,0.355909392483439
6513,10,686946,0.0640815799155572,0.0608433339396126,0.29295932656848
6514,10,688164,0.0756279580376884,0.0607258558166081,0.213810926182115
6515,10,688208,0.0603631029843692,0.0606701984768749,0.320447792476594
6516,10,688286,0.0855437708233454,0.0607568789935139,0.160020437011234
6517,10,688646,0.0757356015909117,0.0606040287682,0.212244625393676
6518,10,691082,0.0621638369640296,0.0609296270390192,0.308305622335338
6519,10,691920,0.0530542408020831,0.0612520735311981,0.386989448967859
6520,10,692021,0.0653933063546262,0.0609917537904747,0.28437776063253
6521,10,692100,0.0552373203234193,0.060695563721734,0.363405629259464
6522,10,694743,0.0736643043912861,0.0605378863638447,0.224481901028223
6523,10,695220,0.0658765737776646,0.0615109043059515,0.284912851824192
6524,10,695691,0.0573814346774184,0.0606687874713625,0.344890028738169
6525,10,695712,0.0548467515035668,0.0606850341872184,0.366721158824561
6526,10,695757,0.0509459105628429,0.0605239111846407,0.400498635041656
6527,10,695759,0.0509459105628429,0.0605239111846407,0.400498635041656
6528,10,695902,0.0523766174426238,0.0607952378648638,0.389533787696909
6529,10,696080,0.0688744589494047,0.0611778226867813,0.261011773746104
6530,10,696733,0.0690205017408189,0.0608892417270875,0.257756043179044
6532,10,697845,0.0613601510417728,0.0608512807520171,0.313971142255452
6533,10,698466,0.0670721625831245,0.0605041554196708,0.268377054580354
6534,10,700536,0.0459262782763386,0.0606872920033195,0.449692885483681
6535,10,700558,0.0444983348304297,0.0607104658599843,0.464069343689648
6536,10,701028,0.0536471946981197,0.060665026789518,0.377126311098909
6538,10,703629,0.0125212810812127,0.0607991143857248,0.836952498988829
6539,10,703809,0.0061119887380725,0.0607011416505012,0.91985383338026
6540,10,703814,0.00147977555087175,0.0607955024833101,0.980594989561056
6541,10,705116,-0.0233080328171929,0.0605452862419176,0.700492537611747
6542,10,705376,-0.0497502104959232,0.0609745698830339,0.415097611850442
6543,10,705423,-0.0588716675141351,0.0605837409693125,0.331845094842574
6544,10,709369,-0.0356177776061712,0.0605663838848649,0.556855755203458
6545,10,711335,-0.0287698990746122,0.0614093317015362,0.639720572721777
6549,10,712403,-0.0374548304101426,0.0605765864418969,0.536772776142149
6550,10,712477,-0.0270972733300263,0.0605922179977813,0.654999769737526
6551,10,712640,-0.0276504216206497,0.0606698139515977,0.648848165147864
6554,10,713291,-0.0190558131121986,0.0609769599912158,0.754838696863221
6555,10,713298,-0.0194676070400161,0.0609960163955863,0.749792495768687
6556,10,713372,-0.0277716048195099,0.0606840139155598,0.647490604273887
6557,10,713455,-0.0228065400795443,0.0607546005917919,0.707597483786764
6558,10,713844,-0.0337186507762857,0.0607114193904629,0.578978194013891
6559,10,713845,-0.0231292762416791,0.0608235244906796,0.703974750571047
6560,10,714773,-0.0370394587970701,0.0607232132569459,0.542272817392099
6568,10,715567,-0.0471128969738412,0.0607284251426807,0.43838861377519
6569,10,715574,-0.0471128969738412,0.0607284251426807,0.43838861377519
6570,10,717717,-0.035156936712268,0.0612402632444838,0.566277882184253
6571,10,719602,-0.0541548778096824,0.0613756598741359,0.37818744255447
6574,10,719708,-0.0449008299675623,0.0624363660044558,0.472527082484974
6575,10,720081,-0.0753512751900531,0.0608271328173036,0.216251045079737
6577,10,722130,-0.0480849732597886,0.0615680960665775,0.435323164901826
6578,10,722262,-0.047158019666622,0.0612568511084563,0.441909222026851
6579,10,722536,-0.0276549364099928,0.062081438444099,0.656258805282085
6580,10,724256,-0.0494520305388423,0.0610001034539776,0.418091281848709
6581,10,724374,-0.0540582960700702,0.0610241665085285,0.376301077800122
6582,10,724397,-0.0366413324828492,0.0613073402771009,0.550445809567847
6583,10,724819,-0.0281190582898962,0.0624464159143757,0.652777054623736
6585,10,725678,-0.0454423718734459,0.0609534486718261,0.456450007779177
6586,10,726314,-0.0378562172000717,0.0608156245524879,0.534031337056434
6587,10,726437,-0.0374687838403353,0.0608858788945181,0.538691312720335
6588,10,726757,-0.0361824982674397,0.0608262291278908,0.552324665370031
6589,10,726837,-0.0362207564135349,0.0610615330109806,0.553437519523943
6590,10,726842,-0.0362207564135349,0.0610615330109806,0.553437519523943
6591,10,727369,-0.0346197372877346,0.0612894367438624,0.572530142350477
6592,10,727432,-0.0459595291586297,0.0609363154319191,0.451218560255866
6593,10,728001,-0.0448770769605478,0.0610452464983924,0.462739616354851
6594,10,728402,-0.0246823284545665,0.061007683354037,0.686033222710275
6600,11,833,-0.0959234939470308,0.0877794516535953,0.275236282538447
6620,11,3477,-0.00377549474043892,0.0618738198899991,0.951378401999415
6621,11,3599,0.00645956161013023,0.0618336939881239,0.91685832734713
6622,11,3638,-0.000923868628059016,0.0614140222322928,0.988006146503829
6623,11,3640,-0.0157277274984192,0.0612508250841666,0.797501471909733
6624,11,3696,-0.00915931521957902,0.0618686779329369,0.882392205549093
6625,11,3898,0.0064288943501,0.0615109620281792,0.916819040843628
6626,11,3926,0.00197294112908836,0.0614327946359049,0.974398142230027
6628,11,4436,-0.00783442572330384,0.0608519033981169,0.897632130215867
6629,11,5087,0.000706918131093193,0.0606608850317239,0.990708560391497
6630,11,5434,-0.0122240990584843,0.0609474931564498,0.841152114542403
6631,11,5655,-0.00515077418059917,0.061323916858534,0.933109681226991
6632,11,5676,-0.00976019557903735,0.0616280910380244,0.87425383354287
6634,11,6055,-0.0116288454235968,0.0615716470461299,0.850305682539058
6635,11,6097,0.00188555092958204,0.0607364180299505,0.975251343612056
6636,11,6138,-0.00903684482548558,0.0608302259396575,0.881986878517262
6637,11,6167,-0.00631337741078106,0.0609277644423019,0.917529206468565
6638,11,6715,-0.00916292501149799,0.0606799628788208,0.880058711553114
6639,11,6833,-0.0134735818127409,0.0606566576579418,0.824342186573841
6640,11,7228,-0.0137309021826763,0.0607983745837828,0.821454043312094
6649,11,8044,-0.00455764554479535,0.0608895272641753,0.940375616461363
6650,11,8079,0.00190770897615131,0.0612210802950277,0.975158767250473
6651,11,8196,-0.00230224315158348,0.0609285678401206,0.96987971484917
6652,11,8305,0.00762473076215592,0.0615105750341356,0.901419044400504
6653,11,8317,-0.00314582370930003,0.0612376354493658,0.959059142438069
6655,11,8390,-0.00218498764285244,0.0613762987629905,0.971621542094897
6656,11,8603,-0.00840882521689615,0.0612224746641279,0.890833510814985
6657,11,8720,-0.00692457462290874,0.0610806036823361,0.909803400320523
6658,11,8789,0.00464093282731909,0.0611017068241246,0.939498543265144
6659,11,8867,0.00188188204419565,0.0619481982585816,0.975782504694914
6663,11,9097,-0.00134780378273508,0.0620988438928377,0.982696201420268
6664,11,9262,-0.00897263982179194,0.0608746164203317,0.882904067240282
6665,11,9690,-0.00255229277393554,0.0608531804374249,0.966568795583124
6666,11,10206,-0.00329118268932804,0.0608318752548606,0.956883763764592
6667,11,10540,-0.027282645212383,0.0612393312690107,0.656225380753344
6668,11,10641,-0.00800785481270688,0.060755150885418,0.895213334596999
6669,11,10897,-0.00882636697009964,0.0608515187141308,0.884756068322513
6670,11,10927,-0.00835937948259854,0.0612982567188602,0.89160477105
6671,11,10969,0.00259184309534163,0.0609677742886552,0.966114828608866
6672,11,11470,-0.0154057794499724,0.0610206933414485,0.800826197777694
6673,11,11657,-0.0172953357934266,0.0610952715175183,0.777275346538197
6674,11,11751,0.00827768481306723,0.0610246118689793,0.892179229156371
6675,11,11931,-0.0181221240262044,0.0614565928102037,0.768261332324595
6676,11,11938,-0.0174225917728419,0.0615398172051473,0.777257792276959
6677,11,12060,0.00124879091167407,0.0607801373165243,0.983619396459801
6678,11,12080,-0.00049432357570936,0.0607801679643627,0.993515490745504
6679,11,12089,-0.0047244845128678,0.0608528125198167,0.938160081386742
6680,11,12136,0.00117843867478543,0.060795521145168,0.984546010350638
6681,11,12224,-0.00774431209491105,0.0613809624347991,0.899670785482906
6682,11,12231,-0.007701174791059,0.0609840169058392,0.899580713706983
6683,11,12232,-0.007701174791059,0.0609840169058392,0.899580713706983
6684,11,12236,-0.0116072305708354,0.0611562754009769,0.849577898636835
6686,11,13635,-0.0047881850989189,0.0615772278943063,0.938063798495877
6687,11,13712,0.000979487447781299,0.0611124368661687,0.987221404739779
6688,11,13729,-0.00111779065321689,0.0612875245670875,0.985458917572913
6689,11,13740,-0.00627205469260217,0.0619336499439834,0.919393190938061
6690,11,13742,-0.00768075401502089,0.0618510121995764,0.901242218354971
6691,11,13813,0.0143867316102751,0.061966451301331,0.816540759042982
6692,11,13973,-0.0165483393186485,0.0609208724933498,0.786060237350668
6695,11,14122,-0.00627186182246151,0.0609515052404354,0.918101393743527
6696,11,14229,0.0177259932974401,0.0614350681890908,0.77310876247675
6697,11,14280,0.00430523784875492,0.0620723468469856,0.944743624101968
6698,11,14320,0.000788481881609682,0.061397183215094,0.989760852771728
6699,11,14350,0.0101392931477867,0.0606623175832294,0.867353090354029
6700,11,14360,0.0101392931477867,0.0606623175832294,0.867353090354029
6701,11,14361,0.0101392931477867,0.0606623175832294,0.867353090354029
6702,11,14424,0.0127860187216247,0.0611086698837787,0.834386171130362
6703,11,14431,-0.000928968808611375,0.0610320186105574,0.987864461034196
6704,11,14438,-0.00184805296964935,0.0607954739303369,0.975766921692497
6705,11,14510,0.0103464878323176,0.0607527105090019,0.864867877025019
6706,11,14550,0.00274172261952238,0.0606750547411121,0.963983821263551
6707,11,14569,0.0166147200426006,0.0607487702193743,0.784629709957656
6708,11,14705,0.0115565789066828,0.0608434736841861,0.849465714411857
6709,11,14729,0.00198638786595193,0.0608590271521529,0.973980783618395
6710,11,15153,-0.00661848707025151,0.0608455630236149,0.913442614775653
6711,11,15356,-0.00819166063463278,0.061099186219299,0.893422426358181
6712,11,15718,0.0030391298620482,0.0609929465166673,0.960287983278813
6713,11,16603,-0.0199244580112852,0.0609431934233754,0.743910881831398
6714,11,16614,-0.0183455032564209,0.0610115823166555,0.763828780020982
6715,11,16738,-0.00433147300532341,0.0617534373451048,0.944120827589132
6716,11,16750,-0.0167039507093083,0.0620889339079373,0.788061727295779
6717,11,16799,0.00978125503186175,0.0615755545258522,0.873878173749042
6718,11,16954,-0.0126272976525925,0.0614500552598161,0.837308701378425
6719,11,16984,-0.00203098743991331,0.0611593001996568,0.973527364742038
6720,11,16990,-0.000865268071166186,0.0611593783918489,0.988720091554252
6721,11,17039,-0.00324543597101412,0.0609081296183115,0.957535675545008
6722,11,17061,-0.0146209923535131,0.0609034030354516,0.81041645362148
6723,11,17206,-0.024814561830153,0.0613621968705457,0.68616722962998
6724,11,17217,-0.0134581414770885,0.0612336748671649,0.826166935949804
6725,11,17681,-0.00337001355651922,0.0608126052618609,0.95583810929086
6726,11,17705,-0.00267291109093465,0.0609285249688767,0.965033138196729
6727,11,17941,-0.0124345712771243,0.0608497330334584,0.838198685614925
6728,11,18001,-0.0138876676014875,0.0607137924716661,0.819203527811224
6733,11,18921,-0.0264890025792127,0.0608157874762914,0.663421272481909
6734,11,18968,-0.0242092344948987,0.0608947435221559,0.691195807685872
6735,11,19023,-0.0234643395525888,0.0609158903000976,0.700326846760845
6736,11,19024,-0.0234643395525888,0.0609158903000976,0.700326846760845
6737,11,19074,-0.0212998001796868,0.0612770674103904,0.728349099523261
6742,11,19367,-0.0198089917046118,0.0612474710515015,0.746564563598581
6743,11,19388,-0.0289896437329934,0.0615404377121095,0.637884160613468
6744,11,19443,-0.0239934639991768,0.0615465301162301,0.696887990001904
6745,11,19447,-0.0264424387132133,0.0618363492464144,0.669188790089801
6754,11,19921,-0.00945766296842271,0.0618685507710795,0.878590460530018
6755,11,20014,-0.0174546986672295,0.0617927904003704,0.777747590580342
6756,11,20104,-0.00408181836576012,0.061885425694158,0.947448866482187
6760,11,20281,0.00549238328462767,0.0620761758541108,0.929546847809848
6765,11,20445,-0.0174944738988829,0.0610760811056036,0.774711168067429
6766,11,20462,-0.00280167310351208,0.0610908005733921,0.963447129557232
6767,11,20476,0.00275281199177364,0.0608271348707963,0.963928597321538
6768,11,20496,-0.0105655316503931,0.0609149671990635,0.862399327897563
6770,11,20522,-0.00338545326673229,0.061620001828132,0.956216694719329
6771,11,20543,-0.00931180789889256,0.0609979457812154,0.878755416138893
6772,11,20567,-0.00423105723569683,0.0610082875184486,0.944748567610239
6773,11,20594,-0.00935356888923573,0.0607531665556663,0.877729107330823
6774,11,20802,-0.021830664118736,0.0608354876066448,0.719923687921993
6775,11,20805,-0.021830664118736,0.0608354876066448,0.719923687921993
6776,11,20841,-0.0251212762439209,0.0606098842486939,0.678778090433335
6777,11,20963,-0.0287096879681063,0.0606827771956333,0.63642642119282
6778,11,21323,0.00536390615046869,0.0610625269326011,0.930051393492205
6779,11,21871,-0.022689528129142,0.0608471360466936,0.709451187863551
6780,11,22005,-0.019477827068958,0.0611329922175813,0.75020766722276
6782,11,25361,-0.00025793522576481,0.0605846208836427,0.996605471692696
6783,11,25987,-0.0265140534470337,0.0605929489091343,0.661960873661963
6784,11,27625,-0.0169372880600005,0.0615531765304187,0.783350359737363
6785,11,29269,-0.0302072687223481,0.0606807176671909,0.618930247884877
6786,11,30395,-0.00603269696527745,0.0606743806316375,0.920855354035432
6787,11,30856,-0.0136180214116196,0.0607624029893759,0.822794208247725
6788,11,31481,-0.0138309233447293,0.0607622667614624,0.820070684182043
6789,11,31748,-0.0196443957667612,0.0610230819672702,0.747705770353636
6790,11,31804,-0.00516880209344372,0.0612515013315586,0.932796947326178
6791,11,31861,-0.0242386616761882,0.0615782362845857,0.694096423052321
6792,11,32204,-0.0168181125842305,0.0608670117180083,0.78247232506573
6793,11,32446,-0.020271715437214,0.0610926791762738,0.740222811992807
6794,11,32581,-0.012048192800241,0.0608094887043728,0.843057290206527
6795,11,32884,-0.0087420128165856,0.0609269144065733,0.885990136249275
6796,11,33534,-0.0309591987244708,0.0606959285662875,0.610320886398888
6797,11,39138,-0.00201857487113136,0.0609174680981296,0.973584684020489
6798,11,39160,-0.0175079892874903,0.0609026964389845,0.77391749605235
6799,11,40753,-0.0152893926930901,0.0610967868747621,0.80254058895867
6803,11,47424,-0.0322713577787715,0.0606174709788242,0.594799722284018
6804,11,48259,-0.0762507610260394,0.0605460566764879,0.208723591744004
6805,11,48350,-0.071787897545541,0.0606585126362778,0.237416902052842
6806,11,49416,-0.0520870027192672,0.0607169152656201,0.391548302301648
6811,11,52110,-0.0477981231801483,0.0605083385450524,0.430091516629499
6812,11,52120,-0.0477981231801483,0.0605083385450524,0.430091516629499
6813,11,52174,-0.0574625377666878,0.0605722732376938,0.34344217938698
6814,11,52267,-0.0572612618458991,0.0605881133121935,0.345259010847597
6815,11,52276,-0.0572480033157255,0.060507951908171,0.344732705451039
6816,11,52288,-0.0572480033157255,0.060507951908171,0.344732705451039
6817,11,52354,-0.0596807519928152,0.061183489936189,0.33001059712635
6819,11,52567,-0.0768085519747956,0.0609892786016114,0.208725932169557
6820,11,52573,-0.0675751548589282,0.0611819272772319,0.270130594562235
6821,11,52591,-0.0687888054691933,0.0610732593255723,0.260789865266057
6822,11,52597,-0.073239649028777,0.0609880075038085,0.230600571001213
6823,11,52618,-0.0681587707035056,0.0608191424339429,0.263186119615086
6824,11,52628,-0.0497258390908288,0.0606744906106058,0.413025108800142
6825,11,52666,-0.0657303143995108,0.0605637573458319,0.278526001354869
6826,11,52900,-0.0607608004282586,0.0607412811430983,0.317840221439322
6827,11,53112,-0.0513369453015828,0.0610103227326758,0.400667289346665
6829,11,53656,-0.0718199842731761,0.0610064956441157,0.239888308254243
6830,11,54144,-0.0887046913370592,0.0606119533931898,0.144224541089715
6831,11,54177,-0.0779873638743934,0.0607319095980845,0.199940378378218
6832,11,54237,-0.0800732984681577,0.0607779970669173,0.188534978142685
6833,11,55837,-0.105736753143141,0.0606128885623465,0.0819492759699288
6834,11,56052,-0.102693455180429,0.0604141472514437,0.0900448011325006
