SNP,Chr,Pos,Effect,SE,SSH1_ERV25_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
5553,9,98767,-0.0807158721246625,0.0574516763511654,0.160919968976797
5554,9,98955,-0.0839245050318103,0.0575837812682494,0.14588589079219
5555,9,99321,-0.0790613089180915,0.0572296709100582,0.168006988118853
5556,9,103774,-0.0993142723549499,0.0570966398455379,0.0828349383301219
5557,9,104962,-0.0975365705140798,0.0574343073715639,0.0903458776201625
5568,9,108120,-0.0948022189669237,0.0574445118478647,0.0997655295926869
5569,9,108375,-0.0903068336899529,0.0572247624914465,0.11543655488508
5570,9,111569,-0.0917514870555213,0.057551337387402,0.111773936152658
5571,9,112032,-0.0896026544502075,0.0573071931296285,0.118819323114045
5572,9,112614,-0.106763445435404,0.0575494347119153,0.0644067958468421
5573,9,114834,-0.103755045394156,0.0574824360349064,0.0719287313946115
5575,9,115779,-0.104751004948193,0.0580882579638926,0.0721924705995855
5576,9,115941,-0.0998818991270145,0.057922929095516,0.0855123109827367
5577,9,116282,-0.070298628862491,0.0578781550298306,0.225331720307001
5578,9,116618,-0.085163183189955,0.0571613648108596,0.137150514476224
5579,9,117736,-0.0838638138266474,0.0570855178013196,0.142698734598493
5580,9,122617,-0.0952379367277654,0.057773285464131,0.100144485371217
5581,9,125289,-0.0884893895922341,0.0571542951451536,0.122457086027766
5582,9,126263,-0.0764019596416455,0.0571991438204355,0.182501816565479
5583,9,126375,-0.06780062264599,0.0572271374660998,0.236908010897239
5584,9,126580,-0.0734772553364508,0.0571278540957513,0.199219842051283
5585,9,127022,-0.07970643342498,0.0576966958944879,0.1680072989808
5586,9,127496,-0.0645546293495187,0.0572594784981898,0.260336971477666
5589,9,128727,-0.0518449743313497,0.0572734648568175,0.365967285397547
5590,9,128730,-0.0518449743313497,0.0572734648568175,0.365967285397547
5591,9,129137,-0.0680734386752973,0.0571558228577048,0.234447949185043
5592,9,131829,-0.051429724296642,0.0577876565267396,0.374083996135266
5593,9,132718,-0.027823017323509,0.057242406417843,0.627229018672337
5594,9,136028,-0.0351239561934086,0.0578222390826015,0.543944735208583
5595,9,136044,-0.031039614436654,0.0578205160886902,0.591725291740275
5596,9,136100,-0.0420448670014947,0.0583928772998521,0.471980431855467
5597,9,136134,-0.0543718822357697,0.0586263678173746,0.354336726109787
5607,9,136619,-0.0257357491420224,0.0583153571612519,0.659251342800453
5608,9,137267,-0.0479006218884256,0.0584615274575774,0.413137937978966
5610,9,138636,-0.0462845303937368,0.0573861109928678,0.420471219488167
5611,9,138792,-0.0459108034745971,0.0574724891036275,0.424925570289073
5614,9,139442,-0.0581541374089672,0.0585251793408142,0.321068988106432
5615,9,142542,-0.0561746981263017,0.0573938188294622,0.328369523044576
5616,9,144386,0.00765634765298095,0.0576642533020432,0.894447302670596
5617,9,144699,-0.0123288294219511,0.0577226341891654,0.8309921055061
5618,9,144955,-0.0147853757116533,0.0573534607279343,0.796716147107651
5621,9,150327,-0.000384772740337658,0.0578329964917149,0.994695336053518
5622,9,150475,-0.0071414540644229,0.0576676531128939,0.901513927178777
5623,9,151474,-0.0368647711573137,0.0580458231469772,0.525776111119832
5624,9,154510,-0.0336848020916444,0.0583609916953051,0.564185723360315
5625,9,154735,-0.043985141766304,0.057988185163592,0.44864646034415
5626,9,154780,-0.0443022524172765,0.0579510182096526,0.445093433482777
5627,9,155581,-0.0390041109555219,0.0578699840457693,0.500755250944168
5628,9,158904,-0.000501096760970876,0.0578983747618715,0.993099472781161
5629,9,161738,0.00972725638912131,0.0574470635272743,0.8656375584139
5630,9,161933,0.0115378874993696,0.0573971681234215,0.840799952601551
5633,9,163793,0.0172572925581647,0.0575791409400051,0.764571481973505
5634,9,163812,0.0141176010129858,0.0576282401911107,0.806616485154013
5635,9,166532,-0.00677061684786523,0.0574918774419998,0.9063196579998
5636,9,169345,-0.0138890152179428,0.0574432787904543,0.809085917190521
5640,9,171609,0.0285497978398436,0.0588004640116135,0.627596725367158
5641,9,174307,0.0287144189580409,0.0576192883128298,0.618549599923825
5642,9,175368,0.0160186490261702,0.0582002057941804,0.783297845624183
5643,9,175543,0.0159113684826918,0.0574431540886249,0.781947382180138
5644,9,176534,0.0218935804708413,0.0575344921990258,0.703781167535864
5645,9,176600,0.0230076147278108,0.0572970624140671,0.68825848359535
5646,9,176841,0.031311448411586,0.0574784049155784,0.586268398186117
5648,9,177598,0.0356944149401259,0.0573273880293223,0.533922094241061
5649,9,177790,0.046947335325719,0.0574865388056436,0.414669777739347
5650,9,178365,0.0156640360867441,0.0574433466603225,0.785253510740296
5652,9,180087,-0.029822981568827,0.0576856640247045,0.605486054663376
5653,9,180128,-0.0212304161291875,0.0576578341214171,0.712934448785222
5656,9,183658,-0.0131485321308361,0.0585388212497828,0.822410947169504
5657,9,187970,-0.0515677503572298,0.0574060673576174,0.369639040504756
5658,9,189329,-0.0533098396591623,0.0575793114866945,0.355156151898838
5659,9,189688,-0.0382189155688927,0.0578129693789855,0.508993143639591
5660,9,190020,-0.0357011590963506,0.0574075236012438,0.534415706366289
5661,9,193013,-0.0144243224344954,0.0574810594053936,0.802006159612331
5664,9,196154,-0.0301826786810677,0.0573182954349572,0.598815866936236
5666,9,197752,-0.0140985298278683,0.0575966660407588,0.806768766618629
5667,9,197820,-0.0173879438292879,0.0581891831778585,0.76525516246196
5668,9,198256,-0.0389763280457464,0.0585509720694786,0.506049121235898
5670,9,198339,-0.0250996885268954,0.0574870394219963,0.662657709026085
5671,9,198850,-0.0278183024267985,0.0584916434576346,0.634657481594088
5672,9,199162,-0.0231409195200508,0.0574094327988268,0.687129226585907
5673,9,199377,-0.0210540224544737,0.0572505924876473,0.713278528501575
5674,9,200074,-0.0312054770299204,0.0573167438251538,0.586483081383163
5675,9,200287,-0.0104147329367088,0.0578497963744105,0.857231855600056
5676,9,201408,-0.0164275488165812,0.0575277935227776,0.775383798012354
5677,9,201606,-0.0197369372481306,0.0573627945248279,0.730996929343401
5678,9,204151,-0.0264733600982898,0.057485293850408,0.645423680791965
5680,9,210740,-0.00191453518593623,0.0576683567640929,0.973534612000221
5681,9,210783,-0.000149697839624888,0.0577581539473538,0.997933505616907
5682,9,211109,-0.00594305282780348,0.0574217721862891,0.917626313649065
5683,9,211688,-0.0130695518557249,0.0574983521333057,0.820319673340697
5684,9,213938,0.011373627031608,0.0578298317932078,0.844195802977872
5685,9,215328,-0.00337806035719293,0.0574223619416065,0.953122149355054
5686,9,215997,-0.00764612244286217,0.0577641001711845,0.894768586362875
5687,9,216548,-0.0159176295541928,0.0584965770452818,0.78569487158574
5688,9,219192,-0.00238105054255175,0.0572614181383218,0.966855344579143
5689,9,222260,-0.0237931017547602,0.057334039582437,0.678400705093399
5690,9,222580,-0.024673786312441,0.0582606761339143,0.672183536132875
5691,9,222583,-0.024673786312441,0.0582606761339143,0.672183536132875
5692,9,225578,-0.0095039830658486,0.0583492091653249,0.87070525918467
5693,9,226182,-0.0127796563714499,0.0583512415836923,0.82676681731775
5694,9,226305,-0.0314439322269133,0.0577325186639253,0.586339157539829
5695,9,231496,-0.00287479311834755,0.0577487317290228,0.960325014107674
5696,9,232338,-0.010418695922958,0.0573516628762766,0.855951187602449
5697,9,232470,0.000694660532237407,0.0573624606672115,0.99034467949298
5698,9,232692,-0.0191468223187479,0.057429921857362,0.739034424450653
5699,9,236476,-0.00227047835542367,0.0573433831919748,0.968438854517248
5700,9,239129,0.00417519492847096,0.0576726088932866,0.942328751888258
5701,9,240673,-0.0625576319108358,0.0572512840826462,0.275277175776207
5704,9,242937,-0.0167443533134464,0.0578233552969844,0.772309348937853
5705,9,243115,-0.0270945153561433,0.0573253744859243,0.636759009122841
5706,9,243230,-0.030185182064635,0.0576460632449962,0.600864796220627
5707,9,243307,-0.0244650906995407,0.0576509894754327,0.671557789268552
5708,9,243521,-0.0131089740695632,0.057497416626075,0.8197841516455
5709,9,243529,-0.0131089740695632,0.057497416626075,0.8197841516455
5710,9,243574,-0.0267185808149896,0.0576472375006894,0.643303014362037
5711,9,243694,-0.0231065275771689,0.0574894067684862,0.687981210782271
5712,9,243723,-0.0244094679286806,0.0576501382503865,0.672256242965147
5713,9,243786,-0.0266254542138562,0.0576510320662991,0.644481774144974
5714,9,243799,-0.0202332844102518,0.0579041663140212,0.726977055417599
5717,9,244149,-0.0106355647258943,0.0574997734632508,0.853361086720046
5718,9,244280,-0.027013023394664,0.0573254834342442,0.637773361627168
5719,9,244304,-0.0210031107044728,0.0574907824816218,0.715083845435414
5720,9,244502,-0.0136985703120871,0.057338875213553,0.811317530459772
5721,9,244863,-0.00897106444189054,0.0575812881085625,0.876281097444683
5722,9,244901,-0.019954843226665,0.0574128203799893,0.72837199425623
5723,9,244951,-0.0282399533237591,0.0573211001189405,0.622557407140037
5724,9,245431,-0.00918957405047923,0.0573387171215688,0.872761464193679
5731,9,249562,-0.0209333086717911,0.0574281558496867,0.715693237242447
5733,9,249795,-0.00863825069769172,0.0575997190650367,0.880873649220305
5734,9,250484,-0.0355695562163824,0.0573312231137901,0.535380275216293
5735,9,250581,-0.0279114207824941,0.0573432326227838,0.626742495538618
5736,9,251030,-0.0364382835694292,0.057307995813456,0.525297630786037
5737,9,252109,-0.0378581895402993,0.0573189372042763,0.509374624031792
5738,9,252323,-0.0322967249504466,0.0573177398635636,0.573473842171503
5739,9,253139,-0.0444115549490913,0.0572217445492644,0.438191488812419
5740,9,253318,-0.0494572540827721,0.0574495660327635,0.389887796698683
5743,9,254027,-0.00964869825474035,0.058733291688982,0.869604841724609
5744,9,254091,-0.0290591242556949,0.0574018102213885,0.613003802312393
5745,9,254108,-0.0399714397389572,0.0574622800160195,0.487129660867626
5746,9,254153,-0.0323038415089912,0.0576474023778214,0.575582944382263
5747,9,254311,-0.0425146435926277,0.0572988465616532,0.458592360684465
5748,9,254315,-0.0420396934873034,0.0574662966886982,0.464926245486663
5749,9,254336,-0.051511513598647,0.0574398953592025,0.370442257228348
5750,9,254355,-0.0531641592734997,0.0574356293351548,0.35527049798148
5751,9,254492,-0.0323262509128827,0.0573285307471805,0.573195764602903
5752,9,254600,-0.0232045170780742,0.0575029535396134,0.686798216953858
5756,9,255387,-0.0189581816812331,0.0574228432245056,0.741482074742936
5759,9,256304,-0.0596900108076525,0.0577568024465342,0.30209078856549
5760,9,257336,-0.0626028537976559,0.057408675995241,0.276246775261676
5761,9,257350,-0.064948675945282,0.057316680719701,0.257918254122128
5765,9,257531,-0.0497181260355637,0.0586487315465661,0.397164317427889
5766,9,257575,-0.0630515317233472,0.0580694879101915,0.278310832484108
5767,9,257591,-0.0569359207895019,0.0580393401299044,0.327270296941636
5768,9,257605,-0.0604038952724428,0.0583199939519695,0.301036089211285
5769,9,257815,-0.0492964589000705,0.057360854088612,0.390697906084031
5770,9,258080,-0.0690460713203832,0.0573140106877789,0.229126981659137
5771,9,258259,-0.0635661624320888,0.0575021078052894,0.269714059335734
5772,9,258345,-0.0741839932915848,0.0575524505860767,0.198248867770805
5773,9,258661,-0.0705935151213717,0.0572175698995488,0.21810817903719
5774,9,258900,-0.0510334171299382,0.0572755296535978,0.373527446027903
5778,9,260986,-0.0539987949396283,0.0586070034145251,0.357486005818832
5779,9,261156,-0.0753340046320227,0.0576095681269282,0.191838022620645
5780,9,264604,-0.054301202757481,0.0577802144218768,0.34796848443354
5781,9,265537,-0.071582832763504,0.0574754134666828,0.213791936269755
5782,9,266567,-0.0744570005460956,0.0571278639392215,0.193308316437637
5783,9,266879,-0.0793409749622429,0.0571923332007501,0.166235905537136
5784,9,267323,-0.0824161377595903,0.0571945039183989,0.150476748560036
5785,9,267437,-0.065668417390253,0.0572368931365806,0.252030827202063
5786,9,267785,-0.0616823990711201,0.057495096289133,0.284080763245154
5788,9,268262,-0.0756415616156558,0.0572427632346694,0.187218166782245
5789,9,268351,-0.0677077964364991,0.0572274488040959,0.237551854208499
5791,9,268445,-0.0771497504173735,0.0578956007705907,0.183533561519831
5792,9,270121,-0.107197059649992,0.0569856345399639,0.0607778618180715
5794,9,270827,-0.119801765525655,0.0576473937226949,0.0384147322652718
5795,9,273029,-0.120771340649188,0.0574858427072303,0.0363594922248025
5796,9,273060,-0.122663686308106,0.0571444722895503,0.0325098373562961
5797,9,273430,-0.118261756648961,0.0570160793874811,0.0387868047916444
5798,9,273993,-0.134498342309701,0.0578074105074039,0.0205486000115633
5799,9,276483,-0.109691374076525,0.0570564211449204,0.0553464183673545
5800,9,276759,-0.13337927419247,0.0568361056499306,0.0194909414599756
5801,9,280761,-0.111420910967489,0.0571192388794138,0.0518870306361302
5802,9,280878,-0.118393495307719,0.0574078136555334,0.03990821816605
5803,9,281757,-0.116358211798044,0.0571754064542012,0.0425865291128405
5804,9,282224,-0.109314082723618,0.0571271258507667,0.0564896760068596
5805,9,283213,-0.104783064123241,0.057495682569096,0.0692324713632594
5806,9,283290,-0.0988676675042252,0.0573937836880004,0.0858331343228568
5807,9,286125,-0.0878442592966815,0.0571064599206041,0.124882299040881
5809,9,289043,-0.100978770454718,0.0573241004615222,0.0790124600256794
5810,9,289127,-0.0996202484522281,0.0570516783007224,0.0816564330013754
5811,9,289513,-0.0861199769073628,0.0574115479920573,0.134496254581822
5812,9,292353,-0.0870100172258441,0.0573733754942541,0.130273440392906
5813,9,294986,-0.0662007520163771,0.0573049072081469,0.248774733359014
5814,9,296974,-0.0879932014893688,0.0573691275215202,0.125972735936872
5815,9,298782,-0.0721690972401711,0.057141586712548,0.207427348699302
5816,9,299767,-0.0526699687779599,0.0575259721448097,0.360509156539908
5819,9,303507,-0.0422043823931117,0.0575682675898456,0.463972498630869
5820,9,303589,-0.0317520524817353,0.0575872840418328,0.581727088578396
5821,9,303690,-0.058870422090263,0.0585342497282015,0.315228033737579
5822,9,304133,-0.0193538877350065,0.0576909459172111,0.737465855071966
5823,9,310366,-0.017054709649974,0.0575136063830885,0.766997095335221
5824,9,310436,-0.0196248816477162,0.0576250472016215,0.733636181230023
5826,9,314400,-0.0520139518269026,0.0573921964094712,0.365400773849068
5827,9,314913,-0.052365857579347,0.0572423332277642,0.360915852487384
5828,9,315623,-0.0651302316266124,0.057416217630949,0.257416417682379
5829,9,317005,-0.0469677263168652,0.0575321817599495,0.414837331002246
5831,9,322200,0.00492618477982226,0.0576114798254104,0.931906807152137
5832,9,323432,0.0117118523289595,0.0575374429509867,0.838821020503295
5836,9,328426,0.00206196412527915,0.0574701759080416,0.971399236070755
5837,9,330193,-0.00592049297888936,0.0577227418917507,0.918364262817002
5838,9,330993,0.0022933697138468,0.0580577615575721,0.968512873995849
5839,9,334143,0.0119898409589601,0.0576759348692703,0.83544027870084
5840,9,334329,0.00627999935906587,0.0854806595605441,0.941476191112671
5841,9,334958,0.0267668144517004,0.0574317291526408,0.641457727550873
5842,9,336040,0.0301155230693036,0.0574079753418662,0.600199040573188
5843,9,338275,0.0457460144995697,0.0574646560617013,0.426525094825663
5844,9,338651,0.0415355936861308,0.0575426447943354,0.470881275311572
5845,9,338765,0.0398716531154014,0.0575624485688934,0.488973488739691
5846,9,338787,0.0358017846773525,0.0575627059281362,0.534368703117552
5847,9,340588,0.0360710316763256,0.0573086539799496,0.529483332705967
5848,9,341341,0.0461404012085078,0.0576741026031247,0.424237598714852
5849,9,342354,0.0259883611117914,0.0587542022850142,0.65852605213125
5850,9,342479,0.0117816782543634,0.0577621300099807,0.838495338461713
5851,9,347652,-0.0459634135212954,0.0574723699799527,0.424394646539709
5852,9,349076,-0.0973965684209175,0.0573880323563686,0.0905481880958984
5853,9,349097,-0.0871489424192904,0.0573590468816857,0.129567465467069
5854,9,349116,-0.0783271888334234,0.0572461376824094,0.172103200557788
5855,9,350262,-0.0783197661907847,0.057741139546425,0.175840553322777
5856,9,351490,-0.0910685874200611,0.0573129816444195,0.112962458288868
5857,9,352621,-0.0955865389475878,0.0577393464722752,0.0987151386302387
5858,9,353047,-0.0930601397064902,0.057656780558622,0.107413040579504
5859,9,354047,-0.0972478598443796,0.057236722312163,0.090191442161194
5860,9,354832,-0.0992072436372073,0.0572778984933041,0.0841411264764824
5861,9,354867,-0.100425182197094,0.0572371520789022,0.0802047040289014
5862,9,354924,-0.0973603776605899,0.0573592659121487,0.090506531765874
5863,9,354945,-0.0949350428248663,0.0571177388385629,0.0973816561788175
5866,9,356037,-0.0816279215870196,0.0584018027851199,0.163082326325899
5867,9,356207,-0.0982754883241083,0.0576676849721035,0.0892294687684484
5868,9,357150,-0.0916650737013034,0.0574976592471898,0.111777195122
5869,9,357800,-0.0859075531174014,0.0574110736618816,0.135453754831666
5870,9,358570,-0.0844278287649653,0.0574365611258423,0.142470922236775
5871,9,360441,-0.0824711478541576,0.0571752614493729,0.150068583180399
5872,9,362255,-0.083031676829666,0.0573763469120831,0.148744811945449
5874,9,362775,-0.0851628811018527,0.057268934091561,0.137889122376923
5875,9,362828,-0.0836399194115475,0.0573738442034452,0.145783156309594
5878,9,365655,-0.0887376266414233,0.0572644862846729,0.122131168199071
5879,9,365725,-0.090296093411015,0.0571526318999063,0.115022766014974
5880,9,365942,-0.0911801129822898,0.0570916454700385,0.111141898138439
5881,9,366733,-0.0746832067468499,0.0576934499147034,0.196344677552169
5883,9,367860,-0.0701568401777155,0.0575667548305755,0.223770335003032
5884,9,372204,-0.113033498034224,0.0573196549901403,0.0493916511111854
5885,9,372443,-0.101116744576274,0.0571194263461938,0.0775454338950867
5886,9,372471,-0.0896874497134477,0.0571254665967277,0.117309103881674
5887,9,372842,-0.0982776592300101,0.0571334625452271,0.0862830753125621
5889,9,378552,-0.0792123956216216,0.0572290790605233,0.167193562838744
5890,9,379413,-0.0545796279561334,0.0572888675854532,0.341389347789777
5896,9,383530,-0.0604110823655109,0.0574198863502262,0.293476365929036
5897,9,383662,-0.0613852077657818,0.0574959973226476,0.286411101670605
5898,9,383846,-0.0745203729295826,0.0572061754635976,0.193538991758992
5899,9,384190,-0.0597058880951723,0.0572517743324407,0.297724355902283
5901,9,384344,-0.0232534033572497,0.0581532085689274,0.689498171117864
5902,9,384418,-0.0232162395065777,0.0574129728293036,0.686183556729028
5903,9,385423,-0.0424173553167515,0.057295438331201,0.459593763953222
5904,9,385546,-0.0386746731484471,0.0573038438059605,0.500177671241431
5907,9,387839,-0.0866448135163028,0.0573392614874035,0.131660033385769
5912,9,388668,-0.0528667178282439,0.0575657846922735,0.359051998904749
5918,9,394182,-0.0174636548791232,0.0578969593536918,0.76310918298669
5919,9,394680,-0.0301963241026962,0.0582547300461414,0.604539021711779
5920,9,394807,0.00677410975638915,0.0604560287558517,0.910847295562096
5921,9,394916,-0.0248985629681749,0.0577609460166062,0.666686220464298
5922,9,394975,-0.0201912200265709,0.0577163596994916,0.726670929622661
5923,9,395649,-0.0220978026953318,0.0575287979641786,0.701122832985982
5926,9,396186,-0.0262350776831937,0.0574419583287819,0.648150885177759
5927,9,396458,-0.0193855691305709,0.057492392037689,0.736177877395135
5928,9,396462,-0.0173132630721326,0.0579963195257017,0.765479306269769
5929,9,396463,-0.0173132630721326,0.0579963195257017,0.765479306269769
5930,9,396464,-0.0173132630721326,0.0579963195257017,0.765479306269769
5931,9,398401,-0.0415730814019733,0.0577434615324476,0.472024989535495
5932,9,398470,-0.0410309419014875,0.0574929759697821,0.475903590407254
5933,9,399657,-0.0728304677167433,0.0584709121246774,0.213743055292103
5934,9,399838,-0.0805138450743136,0.0572121469928018,0.160222528345386
5935,9,400574,-0.0778632791257257,0.0571908467457989,0.174235446239023
5936,9,400641,-0.0729972680217536,0.0573784514000355,0.204136981968946
5937,9,402212,-0.050031273488409,0.0573862852558844,0.383891911089581
5938,9,404274,-0.0187994961771455,0.0573537450216566,0.743271198872676
5939,9,404302,-0.0136551864776351,0.0574216694000428,0.812169951603524
5940,9,405135,-0.0306293900554797,0.0574248994324138,0.594105049604534
5941,9,405593,-0.0250266221291179,0.0574325903949042,0.663279781232358
5943,9,406743,-0.0142480543665431,0.0572727204035348,0.803679054334196
5944,9,408263,-0.0208012944955394,0.0573436568218514,0.717010266538858
5945,9,409700,-0.0176591937819903,0.0574403458462979,0.758693309501764
5946,9,410727,-0.0416449848210493,0.0579537968140642,0.472869301003043
5947,9,411273,-0.043063469727894,0.0574259207383449,0.453816816803174
5948,9,411520,-0.0312127149316895,0.0575104481585009,0.58765737659772
5949,9,411553,-0.0249778952615681,0.0575054039689096,0.664294336285082
5950,9,411811,-0.0227178935460157,0.0579504385782022,0.695277931161026
5952,9,412923,-0.031662414565838,0.0576098701142927,0.582940932054789
5953,9,418993,-0.049777884455507,0.0574414921255192,0.386758558318034
5958,9,419805,-0.0431809271121236,0.0572154169451491,0.450927462684383
5959,9,419841,-0.0381021411235218,0.0572256358287392,0.505959126195718
5960,9,421227,-0.022938875392487,0.057492327887528,0.690141682071363
5961,9,421228,-0.0153145321191076,0.0574150453165751,0.789829889704239
5962,9,422857,-0.0720195893668281,0.057521599295986,0.211382668088778
5963,9,422867,-0.0732112016876789,0.0576076221723965,0.204615443298079
5964,9,422955,-0.0960500231857166,0.0575722464567351,0.09613515945341
5965,9,422958,-0.0853176638356367,0.0574222807989896,0.138226211178342
5966,9,423010,-0.0920933054608009,0.0577231818149721,0.111510931033781
5967,9,423041,-0.0730503485906476,0.0577216515965518,0.206504487553651
5968,9,423054,-0.0695052358219586,0.0575303610335885,0.227798779139574
5969,9,423651,-0.0919066841397249,0.0580171190345985,0.114059473805543
5970,9,423935,-0.0714659618265963,0.0573902997877264,0.213861418281844
5971,9,424069,-0.0713771912428252,0.0573988286141474,0.214497634994436
5972,9,424914,-0.0890525179253796,0.0571011582829058,0.119760623677329
5973,9,425156,-0.0759501492397319,0.0573922500698728,0.186574814102491
5974,9,425546,-0.0544954234932681,0.0572673975187427,0.341953029988566
5975,9,425655,-0.0665826480499739,0.0578224258974089,0.250305026387299
5976,9,425822,-0.0542850689602558,0.0577654165200851,0.347988235189353
5977,9,426507,-0.0542491246588233,0.0586373534584049,0.355513015867428
5978,9,429181,-0.0445881485555303,0.0577889210463317,0.440885836688089
5983,10,26272,-0.0834038119759287,0.0575947128600032,0.148472268504714
5984,10,28452,-0.0885213174147759,0.0574177220540778,0.124040687407967
5985,10,28714,-0.0655522841631341,0.057418507648036,0.254370152340515
5986,10,28835,-0.0775888747808213,0.0577704863928487,0.180117396393963
5989,10,29367,-0.0993249656344616,0.0582306755688577,0.0889407068660312
5990,10,30148,-0.0386707751625645,0.0579671103618397,0.505134003861509
5991,10,32768,-0.00851419888930355,0.0576313570618656,0.882635840298494
5993,10,35651,-0.00761311262849051,0.0575330107390431,0.894801843697731
5994,10,36050,-0.0115359247879714,0.0573691270366467,0.840749914692874
5995,10,41756,-0.00997492758982299,0.0585771252741614,0.864881926375914
5996,10,42005,-0.0101552626619654,0.0587611965670128,0.862889921160585
5997,10,43109,-0.0315895925527246,0.0574779737760001,0.582944887088029
5998,10,43346,-0.0275828093355824,0.0579962732920098,0.634656226899297
5999,10,43909,-0.0239719172727137,0.0582430395774345,0.68089396828372
6000,10,46831,0.00192999997239901,0.0583323018867004,0.973624468490262
6001,10,49405,0.00924482149361491,0.0573703025269761,0.872072973417618
6002,10,50102,-0.0144196748135194,0.0581584880239909,0.804326862949867
6003,10,54201,0.00253379775948415,0.0578300656170802,0.965077009842874
6004,10,54931,0.0202835499643493,0.0579041164954056,0.726325886355999
6005,10,61391,0.0138203057752123,0.0576747746049137,0.810760221571585
6006,10,61545,0.00535799112073927,0.0574219352824718,0.925710910616509
6007,10,61708,0.00646470645527716,0.0581851503943059,0.911595610507429
6008,10,63279,0.010455984219697,0.0573381025299777,0.855407522552381
6010,10,68934,-0.0387542714316532,0.0576729240849774,0.502044586133159
6011,10,70342,-0.0406238756798726,0.0578817133408868,0.483239548946848
6012,10,73179,-0.0660675898179987,0.0572899212168613,0.249602455376672
6015,10,75990,-0.0742511178714284,0.0582212319077541,0.203032138046558
6016,10,76303,-0.0681098107612308,0.0578729415340937,0.240034263974186
6017,10,76726,-0.0669903999251293,0.0585559284777705,0.253381691453821
6018,10,78564,-0.10577601062065,0.0576412881528621,0.067336024757862
6020,10,80904,-0.0510957824816483,0.057522214518039,0.374995484996873
6021,10,85506,-0.103185437156433,0.058206851509688,0.0771346435324432
6022,10,86391,-0.101025490708256,0.057657021585617,0.0806110912157219
6024,10,93031,-0.0947273001051647,0.0577139080348348,0.101620504814017
6025,10,93286,-0.0908991356778573,0.0574375284906144,0.114414107161081
6026,10,93721,-0.0842958399416558,0.0578776961281753,0.146157748704431
6027,10,96002,-0.056158160602809,0.0587958606478979,0.340161536489793
6028,10,96579,-0.0596576907504609,0.0578601523635316,0.303215335805048
6030,10,101719,-0.07749262202111,0.0575945266903819,0.179331994190786
6031,10,105565,-0.0717637446682863,0.0577406248915298,0.214742861690622
6032,10,108820,-0.0564432890046749,0.0580491727034103,0.331549308209131
6033,10,108931,-0.0686303466593408,0.0579362951277487,0.236979329732583
6035,10,110053,-0.0548562960920912,0.0581553977483849,0.346187466775982
6036,10,110074,-0.0600258883472051,0.0580389903865873,0.301734857097482
6037,10,111674,-0.0675887711311256,0.0578975930994382,0.243842930593868
6038,10,113623,-0.103192513915075,0.0587281487562982,0.079763927147378
6040,10,116563,-0.125692449937733,0.0581856232476298,0.0314299296098611
6042,10,119720,-0.119222468634839,0.0589843874580781,0.0440077196700324
6044,10,121811,-0.144385363012689,0.0576598125213686,0.0127271905098264
6045,10,122243,-0.111357784236532,0.058763529869,0.0589072377658597
6046,10,124889,-0.0702179676305386,0.058801049103588,0.233216493097313
6048,10,130587,-0.0424936579351236,0.0583528092250392,0.46696196650381
6049,10,131311,-0.0399280117693497,0.0580753012253367,0.49220569670513
6050,10,133312,-0.0521043384323856,0.0582421950559619,0.37160252323005
6053,10,134314,0.0150071499862171,0.058510681640099,0.797725276432635
6055,10,139826,0.00914593786256795,0.0584447013713415,0.875737249952273
6056,10,140544,-0.00198797335965151,0.0587315625199257,0.97301711797083
6057,10,140918,-0.00228539830948005,0.0577681736055113,0.968465049269378
6058,10,145873,0.0223633904086765,0.0580616203103327,0.70034604478028
6059,10,146902,-0.000886331580640776,0.0578983616858132,0.987794785217332
6060,10,146992,0.0141507867920161,0.0577283574353878,0.806500433155589
6061,10,148293,0.0253728232612278,0.0575564635501889,0.659603315784899
6062,10,150178,-0.00719045367119675,0.0578123010335448,0.901088492840501
6063,10,157487,-0.0206307780425908,0.0573329961856359,0.719181023429513
6064,10,157821,-0.0157792002272637,0.0579248338886539,0.785467432677887
6065,10,159755,0.00652694463534138,0.057508792279564,0.909702862791382
6066,10,159778,0.0250619854170716,0.0574053351577286,0.662683332654131
6070,10,163124,0.0142715559616954,0.0574081050602377,0.803816107651102
6071,10,164844,0.00320016496409392,0.0583949457303838,0.956327139384095
6072,10,165364,0.000944764788815999,0.0578886074466989,0.986988009107705
6073,10,165521,-0.00182059051328876,0.0580709267018005,0.975007214286772
6074,10,165720,0.0338368930200008,0.0583202732489922,0.56215602960102
6075,10,172678,-0.0212484832804329,0.0575753602337779,0.712307877604039
6076,10,173737,-0.016116976888071,0.0575143724554469,0.779468874237381
6077,10,173883,-0.0280540101949241,0.0573593091918986,0.625079927810826
6078,10,175030,-0.0504240180170422,0.057549531474004,0.38152547771844
6079,10,175313,-0.052042332287253,0.0573825811421069,0.365059279942898
6080,10,176228,-0.0438629688736217,0.0573529573380004,0.444907560738535
6081,10,176664,-0.0482450994353319,0.0573013525442987,0.400383775188186
6083,10,179618,-0.0339690290454348,0.0576277040524446,0.555932098379164
6084,10,182634,-0.0247565112248771,0.057685094579008,0.668063850308005
6085,10,183933,-0.00922125293114873,0.0580291379891078,0.873832792733962
6086,10,185241,-0.0429781350601686,0.0576235200025189,0.456258248408857
