SNP,Chr,Pos,Effect,SE,HNM1_ERG11_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
5093,8,206151,0.0778635391493002,0.0547850903236765,0.156125674143414
5095,8,206590,0.0782607859100672,0.0546141356283202,0.152749506579526
5101,8,219145,0.111537518651397,0.0539016643579405,0.0392473097278513
5102,8,219477,0.118288813125202,0.0538403049589134,0.0286676324693653
5103,8,220430,0.0933233691030981,0.0543598524631879,0.0868983797205787
5107,8,223812,0.109164227446781,0.0542893207341303,0.045108016736926
5108,8,225328,0.100303582499627,0.0547230603219223,0.0676549146146833
5109,8,225830,0.121576389426375,0.054045895779265,0.0250962447979031
5111,8,230941,0.0939353497534555,0.0540480200787108,0.0830832034371727
5112,8,231269,0.0945001340121131,0.05404523092797,0.0812401854736617
5114,8,235793,0.101450785264656,0.0540636865198901,0.0614107430292015
5118,8,239187,0.0803618705023487,0.0540689026742796,0.138095971161514
5119,8,240735,0.0547027871043489,0.05414937603731,0.31308180479565
5120,8,241021,0.0589048866923565,0.0543544736052569,0.279229774830487
5121,8,242447,0.0647109450631446,0.0542814299130793,0.234008009027763
5122,8,242816,0.0632848645431495,0.054204139827627,0.243785113798418
5123,8,244248,0.0664378291771017,0.0543471487956345,0.222345045610275
5124,8,244520,0.072541705473416,0.054265443982964,0.182150864745723
5125,8,245373,0.069030134121575,0.0542082993096215,0.203705622898517
5126,8,248246,0.0887238743189938,0.0541593387867072,0.102270796748028
5127,8,249836,0.0684471313360741,0.0540965477169558,0.206606511095155
5128,8,250646,0.0534073629280403,0.0544601257486929,0.327427566687111
5129,8,250827,0.0705635421660715,0.0552075404459832,0.202036185167312
5130,8,252848,0.0652065787865454,0.0542088360479334,0.229829961781406
5131,8,252929,0.0547026363973913,0.0541852382775881,0.313403052048181
5132,8,253025,0.0617362217401806,0.0542654309320616,0.256029370845609
5133,8,255323,0.069654477956486,0.0541820079566685,0.199437736434006
5134,8,257550,0.102097980054973,0.0545590592931693,0.0621263656876341
5135,8,259324,0.0829654598247799,0.0544624070454857,0.128565791227491
5136,8,261710,0.104091843752297,0.0540804928982092,0.0550630684968291
5137,8,261724,0.104334168291664,0.0541652120303046,0.0548794888497428
5138,8,262618,0.127668126220663,0.0541319782232306,0.0188954555557085
5139,8,263049,0.0952630103757689,0.0541347619847373,0.0793183462955041
5140,8,263382,0.103863555787205,0.0540899334937372,0.0556379940628975
5141,8,267630,0.0927937941967139,0.0540604693903785,0.0869512146711896
5142,8,269682,0.0938471062733738,0.0541245309845301,0.0838069925724666
5143,8,272525,0.091131427792308,0.0542179443501549,0.0936794926105337
5144,8,272825,0.0947699302648197,0.0541372136185758,0.0808920636645654
5145,8,277103,0.112226065275504,0.054103159333271,0.0387760376132318
5148,8,284047,0.0385751600737759,0.0547813095110526,0.481793384219779
5150,8,289717,0.00639374651051769,0.0549764740857009,0.907481170962637
5153,8,292640,0.013669697090222,0.0553765776288794,0.805167962211517
5154,8,298467,-0.0086737977507968,0.0542051970889215,0.87295855708391
5155,8,298906,0.00560095576910921,0.0546730249563103,0.918461959380564
5156,8,300010,-0.0119990064701885,0.0544350385433598,0.825665272203428
5157,8,302175,-0.0144029962312819,0.0544333869883964,0.791473148079946
5158,8,303954,-0.00415137364575444,0.0549057693136244,0.939772958726
5159,8,312174,-0.0370807130704359,0.0543547710159613,0.495561179679861
5160,8,313105,-0.0402993052705315,0.0542492040989385,0.458063391837914
5161,8,315156,-0.0446986716376262,0.0542471420376408,0.410506123061954
5162,8,315211,-0.043331905843087,0.054242581749646,0.424912198829304
5163,8,317992,-0.0152884560994987,0.0544103082052697,0.778886867846021
5164,8,318497,-0.0250977823989914,0.0543308185621109,0.644406214354536
5165,8,319453,-0.0559891243420047,0.0542097445649788,0.302393349945853
5166,8,321066,-0.0468323099398617,0.0546852781804805,0.392359171028456
5167,8,321259,-0.0313818865793034,0.0546854747742627,0.566427000814332
5169,8,323454,-0.0520609112212987,0.0547140461826488,0.341997047420758
5170,8,324043,-0.0468233163509894,0.0542900675193777,0.389016887059705
5171,8,327592,-0.04024940406562,0.054338066412168,0.459354403061697
5172,8,329765,-0.0371679253821114,0.0542837864644995,0.49398468139736
5173,8,330276,-0.0399177057388863,0.0545032653187233,0.464415893631249
5175,8,334370,-0.00227445498031947,0.0547410474716186,0.966881440949082
5176,8,334394,0.00489870908804628,0.0552194933821203,0.929359989422739
5177,8,334431,0.0162054490272149,0.0554446438005212,0.77024303725585
5178,8,334619,-0.00561253140354368,0.0545074714481851,0.918046749322042
5179,8,334786,-0.00509458126903285,0.0544338010545986,0.925486173317754
5180,8,334860,-0.00228960560033167,0.0543543908390088,0.966423938643584
5182,8,338392,0.0524153681212059,0.0542880403630454,0.334952968571812
5183,8,340175,0.0593454866714949,0.0543608891249504,0.275711918963803
5184,8,340253,0.0414404623524335,0.0542365054498309,0.4453362056251
5185,8,341299,0.0530551542376818,0.0541335611566994,0.32771844818154
5186,8,341317,0.0511472525672413,0.0542914667727377,0.346792679347905
5187,8,342706,0.0626892567994038,0.0540992624627794,0.24732831626281
5188,8,343053,0.0671365844727514,0.0543144754454074,0.217253788622163
5189,8,343641,0.090899397457652,0.0543105325181817,0.0950758949979883
5190,8,345499,0.0835490050054626,0.0540988800511956,0.123393282826349
5191,8,346432,0.085942121684837,0.0541720444657,0.11352890648366
5192,8,347011,0.0997858021133566,0.0544064965345601,0.0674839205411736
5193,8,350623,0.0875885240760382,0.0541594058780067,0.106720630401177
5194,8,350664,0.0878705618438368,0.0541632796489749,0.105626040683248
5195,8,353097,0.091892633883525,0.0542324799109742,0.0910673567980614
5196,8,359103,0.127198892688953,0.0540879641342636,0.0192365916846182
5197,8,359104,0.126932236621496,0.0540136070935731,0.0193232444210909
5198,8,359105,0.127198892688953,0.0540879641342636,0.0192365916846182
5199,8,359203,0.13111980962753,0.0538273981815844,0.0153475985014111
5200,8,359415,0.132045808018692,0.0538218466651387,0.0146346212309439
5201,8,359491,0.123604552039516,0.0541884209470716,0.0231428427867539
5202,8,359522,0.128844086133157,0.0540007820832211,0.0175608228716124
5208,8,360938,0.133552892974423,0.0539683634025197,0.0138058140257805
5210,8,363516,0.0814702076919508,0.0541903244323061,0.133627768609816
5213,8,369658,0.0437652338305259,0.0542133838622486,0.420050347239993
5214,8,372172,0.0490960672046383,0.0543445687001958,0.366918163561072
5215,8,372393,0.0387071716170672,0.0543184750969138,0.476566039532246
5216,8,373115,0.0393286776709562,0.0552155553331977,0.476764800579277
5217,8,373116,0.0393286776709562,0.0552155553331977,0.476764800579277
5218,8,373932,0.0272843427364377,0.0545374679928085,0.617185308895574
5219,8,374064,0.0213554591252041,0.0546410774059697,0.696157492201
5220,8,374065,0.0213554591252041,0.0546410774059697,0.696157492201
5221,8,374928,0.0277409591332204,0.0543873191485215,0.610326090576784
5222,8,375301,0.020161771259557,0.054435535109521,0.711322362014459
5226,8,375742,0.0388311478369839,0.0543680879819629,0.475558923833786
5228,8,378565,0.0104445548782954,0.054275926369353,0.847512612375791
5231,8,380610,0.0424823025724677,0.0544483897642726,0.435777971584365
5232,8,381634,0.00745895564073545,0.0547735078874488,0.891758064811828
5233,8,381783,0.0157892410693293,0.0549329721360292,0.773953744396937
5234,8,382963,0.0196124348321308,0.0544248975164441,0.718795124007274
5235,8,383024,0.0110832627849497,0.0549136584925721,0.840165330513974
5236,8,383093,0.0578261593078222,0.055262176373319,0.296093880830766
5237,8,384503,0.0258323026872017,0.0558051368270183,0.643719932469777
5238,8,384582,0.0281169493335752,0.0545150234405069,0.606341322124076
5241,8,385186,0.0571133267805624,0.0552027007880317,0.301558821602969
5242,8,385228,0.0225799312906416,0.0550190723435745,0.681760140818208
5246,8,386144,0.0388733516727842,0.0544318210979076,0.475596542859428
5247,8,386272,0.0380593546279384,0.0544736665961672,0.48521559264822
5248,8,386466,0.0303735754919143,0.0544873409620573,0.57757823599106
5250,8,386883,0.0319262920869786,0.0546400022850268,0.559390001015351
5257,8,389922,0.0218847002002596,0.0543690914982563,0.687544289076901
5258,8,389976,0.0174072180100041,0.0543736746265763,0.749051196661993
5259,8,390139,0.0275392110665078,0.054550993568404,0.613990246443937
5263,8,393351,0.0301237047346573,0.0543992265798924,0.580098860302122
5265,8,394731,0.0168040342220747,0.0543561785763212,0.757392308561854
5266,8,395585,0.0099931026553936,0.0546699410158471,0.855067957187205
5268,8,397561,0.00818547296771821,0.0543785337273944,0.880434312232926
5269,8,400443,-0.00588806422685759,0.0542028540923961,0.913557566140414
5270,8,400740,0.0151752525750573,0.0543536739499273,0.780258984099116
5271,8,401605,0.0172893692920193,0.0543639032966399,0.750649997970515
5272,8,402810,0.0423171968398906,0.0546186901713065,0.438991262434114
5273,8,402964,0.039688883847091,0.0548717575366138,0.46997300052252
5275,8,409226,0.00353313155999736,0.0550572653977911,0.948869642940353
5276,8,410935,0.0349168075242927,0.0544869894787735,0.522050004276105
5277,8,410984,0.0341838372231021,0.0547118137972999,0.532507216999986
5278,8,411809,0.0335601076851977,0.0548771512373806,0.541229336690174
5281,8,416391,0.00143604628730436,0.0545099666571255,0.978997323951492
5282,8,417360,0.015369296129445,0.0545194631375521,0.778181735487295
5283,8,420017,-0.0118628376874672,0.0545219438945,0.827882748976314
5285,8,421095,-0.0295982227031896,0.0541893746721416,0.585273674255578
5286,8,422328,0.0342358802099266,0.0543256916913173,0.528973519862801
5287,8,422657,0.0335097166529081,0.0541897355070174,0.53672527004946
5288,8,425448,0.122242916858522,0.0539909483110485,0.0241718944120136
5289,8,428829,0.120998748988604,0.0542379172372597,0.026316246952766
5290,8,429990,0.129944789768688,0.053959899136012,0.0165446363198989
5291,8,430320,0.130416081931983,0.0546520013797652,0.0175451797755443
5292,8,430488,0.131906119697979,0.054330237586531,0.0156875647429406
5293,8,432524,0.156001589685781,0.0538997719915485,0.00403639057773032
5294,8,433117,0.153952785056327,0.0541625760121801,0.00473755504633261
5295,8,433370,0.153335781362057,0.0539416026613646,0.00473456843424173
5296,8,433529,0.148926829698305,0.0540477282550636,0.00616478749700777
5297,8,433706,0.169971646419374,0.0539374521266135,0.00176460923954901
5298,8,437059,0.125065824570822,0.0539380401455575,0.0209822121036498
5300,8,441024,0.121977873080847,0.0539459827627652,0.0243605492401614
5301,8,441527,0.13547952267109,0.0540768528876044,0.0126839964495049
5302,8,442870,0.126881408336737,0.0542538424484281,0.0199104337679968
5303,8,443100,0.131865943814144,0.0538230958744282,0.0147710941545042
5305,8,445835,0.117584934672359,0.0545590516868725,0.031822915305084
5307,8,448047,0.0892066703113701,0.0544462657532077,0.10222193595192
5308,8,449957,0.0767451273594632,0.0545135976082962,0.160065495315693
5312,8,453479,0.087244306033165,0.0546598798864025,0.111354455493346
5313,8,453534,0.08262779187158,0.0548066899649459,0.132545608809695
5316,8,455745,0.125511809585777,0.0545755213979685,0.0220435372334709
5317,8,455783,0.103515282121593,0.0544482482696095,0.058094114145985
5318,8,455785,0.0980124752430883,0.0549001099658115,0.0750731769051628
5319,8,455796,0.0968944930268686,0.0549832767988904,0.0788918379775883
5321,8,458155,0.0903634548744111,0.0547191392236993,0.0995451957456485
5322,8,458435,0.0991882269547044,0.0542885745495455,0.0685356759711375
5323,8,459723,0.0910810759740422,0.0540464272329881,0.0928264723084382
5324,8,460316,0.105720800399932,0.0542275135767985,0.0520178784695305
5325,8,461438,0.0789253236060554,0.0541459862971313,0.145828996994212
5331,8,465663,0.0110442460879787,0.0549695032102597,0.8408800636795
5332,8,465742,0.00283935095454735,0.055230698252203,0.959028748983485
5334,8,466499,0.0202570443023915,0.0552100320453917,0.713906919892407
5335,8,469153,0.0174837368357089,0.0547740664171479,0.749765670083251
5336,8,469233,0.0124792182129446,0.0546218487618218,0.819416518880482
5337,8,469571,0.00751736118409352,0.0547436625653502,0.890856707876406
5338,8,474449,0.0425779138275836,0.0551389639613123,0.440516878115436
5343,8,475005,0.0622048104603676,0.054616843657166,0.255504287692636
5346,8,477804,0.0405568778352534,0.0547170279375818,0.459058144937602
5347,8,479207,0.0424144637039695,0.0543544766606998,0.435719205060753
5348,8,479718,0.0632881269698312,0.0555493922090571,0.255345284436445
5349,8,481335,0.0458119758926173,0.0544316576672696,0.400558105681701
5350,8,484694,-0.00347523683360303,0.0543713764196715,0.949072764163019
5351,8,485969,-0.00045657186528919,0.0551742908027375,0.993402188495767
5352,8,485972,-0.00045657186528919,0.0551742908027375,0.993402188495767
5354,8,488714,-0.0280586817454857,0.0541831830263199,0.604888338212736
5355,8,490346,-0.030965832482135,0.0541940225069035,0.568100045169912
5356,8,490813,-0.0234756077515729,0.0544304787825651,0.666516960814415
5357,8,490841,-0.0197304544100197,0.0547451348010916,0.718759376768717
5358,8,491020,-0.0262368392324074,0.0541891729002665,0.628564588355274
5359,8,491126,-0.0307760979085919,0.0543470108742055,0.571557378441523
5360,8,491330,-0.0312242248481925,0.0543462867425503,0.565967034240522
5361,8,492314,-0.0352239090168789,0.0550256579925922,0.522499400428051
5362,8,497405,0.025873778725441,0.0546237737328804,0.636026287559046
5363,8,500907,0.0437171408725757,0.0543528439181106,0.42175287796012
5364,8,500928,0.0355508712565125,0.0544680817667951,0.514379800739659
5365,8,500941,0.0314134282994369,0.0545190278706536,0.564852584081628
5366,8,501189,0.0454183767599387,0.05511054065399,0.410420871491998
5367,8,501390,0.0386170363266091,0.0545650003357253,0.47958280349215
5368,8,502369,0.0321035813106737,0.0543057924106612,0.554789474652533
5369,8,502447,0.0289122958115053,0.0542980192505485,0.594732588246838
5370,8,502641,0.0439330361060852,0.0543299825076136,0.419270714861193
5371,8,505913,0.0333293873834345,0.0545574814431463,0.541656243242872
5372,8,507125,0.0288708802094104,0.0545790272366708,0.597156016824547
5373,8,507195,0.0307495645187619,0.0546013640365264,0.573680215764876
5374,8,509478,0.00550715030520366,0.0545547103527357,0.919649611416686
5375,8,509537,0.0115173103474919,0.0543437805683958,0.832280615267638
5376,8,517167,0.0175865970945173,0.0543945732803462,0.746647922416649
5377,8,517642,0.0635956557413509,0.0542761239988081,0.242105372241371
5379,8,519219,0.0484541093935317,0.0542585656707845,0.372453612491333
5380,8,519377,0.0451483642407928,0.0543495293496172,0.406702431158231
5381,8,519391,0.048196149292134,0.0543197420171004,0.375538931135873
5382,8,519609,0.0535356854169012,0.0547734457473107,0.329039425329705
5383,8,520123,0.0510013127726502,0.0542794031819541,0.348061618921947
5385,8,521047,0.0458983376838233,0.0546945397573048,0.401938559327134
5386,8,522590,0.0630164508770182,0.0545040756760927,0.248389955892097
5387,8,522597,0.0658558572063479,0.0546508095927979,0.228998994180221
5389,8,522950,0.0589336812578872,0.0547564196643352,0.282533465678512
5390,8,523118,0.0628981253894856,0.054205415022886,0.246683945837376
5391,8,523239,0.0599608343235359,0.0542054185846381,0.269402826171565
5392,8,523298,0.0608821784620222,0.0543560749800001,0.263448788150203
5393,8,523356,0.0547425624444481,0.0544667835096432,0.315554836197708
5394,8,523454,0.0640930810046228,0.0544378792906754,0.239844318902695
5395,8,523510,0.0827012945640493,0.0547436866220689,0.13175948298181
5396,8,523907,0.0744839543295422,0.0543899740971836,0.171731497691178
5397,8,524455,0.0550504811604252,0.0546477984556595,0.314447641562164
5398,8,525036,0.0747606447796815,0.0544716051023074,0.170788558533651
5399,8,525056,0.0739671841844653,0.054391971885273,0.174732133020333
5401,8,525401,0.0599494283649966,0.0553672299370628,0.279653959677994
5408,8,525866,0.046613809468847,0.0561650039520272,0.407131343694228
5417,8,553590,0.117837929821311,0.0559602665678845,0.0359325288911504
5419,8,553996,-0.0499927843996873,0.0554450078965594,0.367850004356129
5432,8,556318,-0.110861302948033,0.0836206430758716,0.185774905909377
5441,9,25061,0.0186844797259643,0.0543922460760496,0.73141656591919
5442,9,26439,0.0131217466445054,0.0548430649564181,0.811042906195646
5445,9,27399,0.0181854957903809,0.054791433283529,0.740158727468081
5446,9,27401,0.0215668783136406,0.054747558465513,0.693868244593294
5447,9,32320,0.00771717452908818,0.0556131238964323,0.889714705053394
5448,9,32732,0.00896911024068087,0.0544660165726484,0.869295221366859
5450,9,34142,0.0091764930373342,0.0543330426127975,0.865977214460184
5451,9,34160,0.0091764930373342,0.0543330426127975,0.865977214460184
5452,9,34596,0.00936731239176458,0.0544658266885272,0.863547772030182
5453,9,35132,0.0198063566787875,0.0544359047344471,0.716189864624855
5454,9,35156,0.0251007421450223,0.0545843076899861,0.645905036288384
5455,9,35364,0.0130029965479504,0.0544417124824017,0.811366287172304
5456,9,35938,-0.00544402546312894,0.0551157577761112,0.921373466351307
5457,9,36116,0.0037275143173191,0.0555986732795692,0.946585248367153
5458,9,36369,-0.00530371461809026,0.0543139512679124,0.922266264972663
5459,9,36687,-0.0121420218796497,0.0544452936060098,0.823654184039501
5462,9,37777,-0.0121350053235992,0.0544850081809404,0.823880758433435
5463,9,37779,-0.0117387046418548,0.0543977485972397,0.829273005171183
5464,9,39887,-0.0379188108565975,0.0549591325102767,0.490681738156603
5465,9,41668,-0.0592616920930861,0.0544065580712038,0.276791969602068
5466,9,42163,-0.0541838152880677,0.054733289699308,0.322871319946568
5467,9,44433,-0.0457709161669059,0.0543269739902787,0.40007406081552
5469,9,46709,-0.0233878412507093,0.0545751602523597,0.668516698423673
5470,9,49364,-0.0165911255970823,0.0552103493750275,0.763966957739626
5471,9,49801,-0.00270279338009394,0.0544317018221653,0.960425587151016
5474,9,57000,-0.105002814173846,0.0540936309779738,0.0530380288137662
5475,9,57578,-0.0931543579340248,0.0541382603535449,0.086186080738214
5476,9,58928,-0.102498011474526,0.0541708097503313,0.0592922767493853
5477,9,60132,-0.076677303286173,0.0543726537584812,0.15935579838874
5478,9,62935,-0.0626311020439984,0.0554411531160276,0.259375549406673
5479,9,64645,-0.0751468190579504,0.0548411919344488,0.171475824290617
5480,9,66985,-0.0653227865786457,0.0547186684954156,0.233360416520105
5481,9,67582,-0.0545487631927346,0.0550978546435779,0.322835505695516
5482,9,68365,-0.0815473079195879,0.0550781618558759,0.139612023980873
5483,9,68615,-0.0825101025898946,0.0542388965516441,0.129096122057869
5484,9,69330,-0.0932803219844854,0.0542257682172054,0.086268615361769
5489,9,69730,-0.0742178930711479,0.055399710288351,0.18121115442657
5490,9,69757,-0.0896167636575004,0.054589356565306,0.101552569291531
5491,9,69815,-0.0626983790408915,0.0549590405788834,0.254718159799021
5492,9,69835,-0.0548660002293593,0.0549872319083545,0.319062114080471
5493,9,69890,-0.0872392807191753,0.0546333733301868,0.111202169823866
5494,9,69958,-0.0885036258272072,0.0544775448501689,0.105142647222312
5495,9,70073,-0.0791686381237464,0.0544077560284297,0.146530689751952
5496,9,70145,-0.0910770099876476,0.0546421663392517,0.0964431504222314
5497,9,70296,-0.0910199212437357,0.0541864981134783,0.0938901768360623
5498,9,70443,-0.0871143835471646,0.0542756003231435,0.109379730753323
5499,9,70461,-0.0915792191632876,0.0541717430906205,0.091808420253304
5500,9,70505,-0.0890410126039184,0.0542797476817811,0.101810777534225
5501,9,70537,-0.0914558402592318,0.054114177574882,0.0919006078456435
5502,9,70556,-0.0920819788442607,0.0542523644473427,0.0905233072531028
5503,9,70698,-0.0935783114232766,0.0544285387353087,0.0864386296542968
5504,9,70904,-0.0932717292377432,0.0540718743101104,0.0854102577547279
5505,9,70962,-0.0910415041032749,0.0541032588219519,0.093310411453994
5506,9,71094,-0.0827405242036281,0.0543926981545857,0.129112477145063
5507,9,71189,-0.0856385552257586,0.0541557583675001,0.114696338553704
5508,9,71236,-0.0800807474246426,0.0545337335229448,0.142869125824143
5509,9,71237,-0.0800807474246426,0.0545337335229448,0.142869125824143
5510,9,71252,-0.0762181818443876,0.0547065654044425,0.164430486775014
5511,9,71366,-0.0904559081902316,0.0542029938666708,0.0960365083585312
5512,9,71501,-0.0665144069932028,0.0552108995647696,0.229113364227871
5513,9,71654,-0.0899886878582793,0.0549205895866704,0.102203446730315
5514,9,71693,-0.0760002106912483,0.0548659316097439,0.16686645444588
5515,9,71795,-0.0893523899384352,0.0543918369717959,0.101324335846619
5516,9,71830,-0.0903296768290603,0.0542494442250774,0.0967839823505648
5517,9,72015,-0.0854706015592149,0.0542000145097006,0.115703208347745
5518,9,72016,-0.0854706015592149,0.0542000145097006,0.115703208347745
5519,9,72065,-0.0842847701053091,0.0540519797356045,0.119814796215093
5520,9,72072,-0.0899864618676861,0.0543339728381328,0.09857536783702
5521,9,72176,-0.0946111273067707,0.0540155358116876,0.0807189631795772
5522,9,72564,-0.0776720200815446,0.0543686539893554,0.153998369236423
5523,9,72570,-0.0752065189973194,0.0544602703184289,0.168170164306274
5524,9,72581,-0.0764580473052202,0.0546738132773831,0.162858873246218
5525,9,72621,-0.0913368214189699,0.0542446668889596,0.0931055874774285
5526,9,72672,-0.0896580018607805,0.0544078757433476,0.100265726238053
5527,9,72684,-0.0911410715747609,0.0541634842307903,0.0933167680327636
5528,9,72697,-0.0881598409696991,0.0543424551683341,0.105631565239044
5529,9,72757,-0.0901036007072573,0.054135230927355,0.0969164535885087
5530,9,72784,-0.086725967953051,0.054150855924612,0.110146902987487
5531,9,72971,-0.0801279834359239,0.0540818586394569,0.139337348454002
5532,9,72998,-0.077643783966276,0.0541752774199306,0.152686929944328
5533,9,73076,-0.0810967440548365,0.0541480573553847,0.13510869293963
5534,9,73100,-0.0866829618710584,0.0541123680194967,0.110070695498956
5535,9,73117,-0.086158210174656,0.0543411133260155,0.113746584344393
5536,9,73178,-0.0880891612032568,0.0542002178922091,0.105000729442897
5538,9,76394,-0.111835576262235,0.0539359424643653,0.0388516530196271
5539,9,76441,-0.111835576262235,0.0539359424643653,0.0388516530196271
5540,9,77957,-0.111695513650421,0.0547052226162638,0.0419172458386882
5541,9,84696,-0.138915569782023,0.0538142704383166,0.010243073475121
5542,9,84804,-0.135098554636963,0.0538941228945108,0.012633872112305
5543,9,84986,-0.122902055209749,0.0546855768345821,0.0252295579665638
5544,9,85177,-0.130440298394451,0.0539352809884323,0.0160917600850803
5545,9,85300,-0.129611485550549,0.054006005206139,0.0169149253462529
5546,9,86294,-0.177088205303833,0.0535938858225725,0.00104985050157151
5547,9,86720,-0.167514492750292,0.0534999787243785,0.00188678455400809
5548,9,88210,-0.165755717761104,0.0537252778490503,0.0021943693690024
5549,9,89608,-0.179305831166853,0.0543864351977412,0.00107695776437101
5550,9,91111,-0.158277677610486,0.0536201841906482,0.00337023796014717
5551,9,94251,-0.186621604391502,0.0533613218373704,0.000529970426160245
5553,9,98767,-0.0259519245210098,0.0545180648678815,0.634351527556163
5554,9,98955,-0.0265014391892532,0.0546543296847259,0.628053818710123
5555,9,99321,-0.0214291288506326,0.0543078453906966,0.693386556312971
5556,9,103774,-0.0199798264164122,0.0542683550218639,0.712969265347135
5557,9,104962,-0.00565154406942627,0.0545880916576092,0.917600567222803
5568,9,108120,-0.0103239544714737,0.0545835480874616,0.85009147287081
5569,9,108375,-0.00509407042699688,0.0543589986583014,0.925391396679845
5570,9,111569,-0.00485357571817256,0.0546732273813745,0.9293116509551
5571,9,112032,-0.00442922298054821,0.0544339659437227,0.935194826400459
5572,9,112614,-0.00189431410811113,0.0547410884763944,0.972414291913798
5573,9,114834,0.00297562692051904,0.0546631355009979,0.956618818479977
5575,9,115779,0.00362961544582216,0.0552386684071046,0.947647600123292
5576,9,115941,0.00922870458146814,0.0550580701847917,0.86698006581437
5577,9,116282,0.0194610614981803,0.0548920217141584,0.723150789164815
5578,9,116618,0.0125869491035835,0.0542746386685635,0.816740615606931
5579,9,117736,0.00407668471021445,0.0542016245277989,0.940087583636211
5580,9,122617,-0.0225579810143324,0.0548851274727433,0.681319337635032
5581,9,125289,-0.0230010342829652,0.0542718022263232,0.671961145961546
5582,9,126263,-0.00855029609933813,0.0542794282036894,0.874922198940989
5583,9,126375,-0.00426386011069254,0.0542782987353871,0.937430676290995
5584,9,126580,-0.00249466677731295,0.0542035974373969,0.963317140137382
5585,9,127022,-0.00784319090759335,0.0547615086137054,0.886194583929366
5586,9,127496,-0.00365906761175604,0.0542989361397649,0.94631140014312
5589,9,128727,0.00319001547075865,0.0542776534371381,0.953166831304803
5590,9,128730,0.00319001547075865,0.0542776534371381,0.953166831304803
5591,9,129137,-0.00965207834585718,0.0542098344609534,0.858785589489471
5592,9,131829,-0.0304930546083538,0.0547390447657339,0.577837929250744
5593,9,132718,-0.0179074011454574,0.054195379667184,0.741276368641096
5594,9,136028,-0.0147961612691185,0.0547574369639371,0.787154439301418
5595,9,136044,-0.00935679307908434,0.0547529412495699,0.86440726586272
5596,9,136100,-0.0109571932942836,0.0553121674440899,0.843082935639845
5597,9,136134,-0.0259767401740096,0.05554605321079,0.640315386396901
5607,9,136619,-0.00369277065959701,0.0552161618387441,0.946716340535368
5608,9,137267,-0.014980750435388,0.0553865089186896,0.786951744837225
5610,9,138636,-0.0152458650458061,0.0543656355333269,0.779310347295605
5611,9,138792,-0.0123470577689987,0.0544486125960064,0.820737481836198
5614,9,139442,0.0127038013468302,0.0554732065419111,0.818995411858067
5615,9,142542,-0.0243946787567391,0.0543871302493356,0.654040376334066
5616,9,144386,0.0181834170918136,0.0545777336644775,0.739207161891308
5617,9,144699,0.00491756524913445,0.054643117907104,0.928342840902076
5618,9,144955,-0.00583317705860306,0.0542949774247875,0.914504979474635
5621,9,150327,-0.0253522800842625,0.0547280541629447,0.643477080414579
5622,9,150475,-0.0293688427727085,0.0545669702453856,0.590766792295188
5623,9,151474,-0.0689927043898643,0.0548547546720289,0.209319257399626
5624,9,154510,-0.0964551642311952,0.055031602956496,0.0805176526033663
5625,9,154735,-0.0831955819648613,0.0547575510210218,0.129570938992159
5626,9,154780,-0.0868602961339446,0.0547067987230857,0.113239903078741
5627,9,155581,-0.0896157929013838,0.05460701470736,0.10166645374143
5628,9,158904,-0.0195524060114595,0.0547966948911393,0.721441817730423
5629,9,161738,-0.0283574622337967,0.0543606185407407,0.602238036474878
5630,9,161933,-0.0300308467880991,0.0543117229367876,0.580657973327648
5633,9,163793,-0.0091585756727367,0.0545091384441223,0.866664483640656
5634,9,163812,-0.0147520867742298,0.0545498472950835,0.786985086561698
5635,9,166532,-0.0353207852140208,0.0543903699112443,0.516505986856525
5636,9,169345,-0.0598868074827855,0.0542867836601001,0.270710771825345
5640,9,171609,-0.0623102618752993,0.0555802130656947,0.263012851635786
5641,9,174307,-0.048817055307801,0.0544996690099833,0.371006722646427
5642,9,175368,-0.0178110864298495,0.0550900383772403,0.746652937590045
5643,9,175543,-0.0513129801580101,0.0543129440862787,0.345424955049915
5644,9,176534,-0.0590757771711696,0.0543824659137316,0.278086670900253
5645,9,176600,-0.0487434098438915,0.0541876844841741,0.368984002126483
5646,9,176841,-0.0368008284449525,0.0543966387830922,0.499148756646783
5648,9,177598,-0.0400117879965675,0.0542540847738361,0.461314986168682
5649,9,177790,-0.0245120693380171,0.0544524815782355,0.652874839183286
5650,9,178365,-0.0429172703920961,0.0543335720951231,0.430125233766125
5652,9,180087,-0.0340574066663437,0.0545958026832507,0.533155274458461
5653,9,180128,-0.0327841051114663,0.0545614599719948,0.548315104423847
5656,9,183658,-0.0102611912459644,0.0554140847642643,0.853199706859515
5657,9,187970,-0.0370095263066184,0.0543669530976894,0.496485001905357
5658,9,189329,-0.0510163315224297,0.0545030858995142,0.349899457736903
5659,9,189688,-0.0433882894345801,0.054710874809933,0.428283195638092
5660,9,190020,-0.0318110085746266,0.0543453227122132,0.558686721704038
5661,9,193013,-0.0393499202261149,0.0543760731827456,0.469752285555862
5664,9,196154,-0.0323326562446252,0.0542514860763498,0.551572308025005
5666,9,197752,-0.0226453441578883,0.0545122766149596,0.678088819102505
5667,9,197820,-0.0197821123062628,0.0550787525185427,0.719689759795549
5668,9,198256,-0.0242593131516839,0.0554440626910862,0.661983193682194
