SNP,Chr,Pos,Effect,SE,SSH1_ERV25_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
5337,8,469571,0.0593495431737024,0.1028164453057,0.564146752632102
5338,8,474449,0.0739780740322132,0.103617657537528,0.475728412832957
5343,8,475005,0.0680796990649549,0.102748430555791,0.508027940412917
5346,8,477804,0.0552228816835914,0.10285015155873,0.591657238345855
5347,8,479207,0.0632037311094813,0.102163619134428,0.536544606794218
5348,8,479718,0.065611799441587,0.104509559692892,0.530536506055781
5349,8,481335,0.0926370350494158,0.102259730003721,0.365606973542887
5350,8,484694,0.135926622089,0.101906804076864,0.183118646880753
5351,8,485969,0.0562529565037758,0.103628120190561,0.587586074550731
5352,8,485972,0.0562529565037758,0.103628120190561,0.587586074550731
5354,8,488714,0.0704023658460666,0.101778791162611,0.489568245283124
5355,8,490346,0.00151519541553775,0.101876496935887,0.988142010099563
5356,8,490813,0.0316003287348553,0.10228686221209,0.757550719477553
5357,8,490841,0.026585799160137,0.102874170528466,0.796225474184775
5358,8,491020,0.0434640132549344,0.10182786579918,0.669757454540625
5359,8,491126,0.0269108495017194,0.102153243961824,0.792368194439397
5360,8,491330,0.0194890773810093,0.102158018791654,0.848812456085062
5361,8,492314,0.0225053061387956,0.10344513352697,0.827899286260595
5362,8,497405,-0.0367291269784308,0.102650942882704,0.720702318815253
5363,8,500907,-0.0687756730568994,0.102155848550099,0.501233461896993
5364,8,500928,-0.0533152035468842,0.102366814279788,0.602815172714023
5365,8,500941,-0.072515831156325,0.102415587998964,0.479378585471062
5366,8,501189,-0.089559403551918,0.103541473732919,0.387647257159934
5367,8,501390,-0.0642865885956044,0.102542150635872,0.531111406247647
5368,8,502369,-0.104721542405461,0.101937692486339,0.304978248105864
5369,8,502447,-0.101487406273331,0.101922786566961,0.320064213198251
5370,8,502641,-0.082972348643774,0.102083943815362,0.416888873357752
5371,8,505913,-0.0553743308298421,0.102524202603268,0.589461857866435
5372,8,507125,-0.0525977765565792,0.102555300303582,0.608361414391863
5373,8,507195,-0.0745063258130933,0.102564279521585,0.468053288757953
5374,8,509478,-0.0535204958279618,0.102469066450914,0.601782951403951
5375,8,509537,-0.0429540800742756,0.102091742658979,0.674200973850927
5376,8,517167,-0.0113220659832279,0.10221963582554,0.911867912259752
5377,8,517642,0.0227492333699437,0.102174668417134,0.823936358382883
5379,8,519219,-0.0388115792363126,0.102044915480696,0.703923136798138
5380,8,519377,-0.0460470399604344,0.102192027527226,0.652559345768287
5381,8,519391,-0.031524485458769,0.102165644355004,0.757836373361172
5382,8,519609,-0.0341658983159362,0.103041297228768,0.740407108775103
5383,8,520123,-0.0470367372318518,0.102086645166052,0.645259485931429
5385,8,521047,-0.0525805799341776,0.102834296257702,0.609451110082597
5386,8,522590,-0.0484796969191234,0.102573308130162,0.636765954736115
5387,8,522597,-0.0482691447341473,0.102866656889631,0.639187820407475
5389,8,522950,-0.0560738018820741,0.103011632896899,0.586548196621947
5390,8,523118,-0.0565348173782082,0.102000541770575,0.579751896745626
5391,8,523239,-0.0807440626807845,0.101936685258052,0.428834256471317
5392,8,523298,-0.0571164955025398,0.102270097957068,0.576866114674162
5393,8,523356,-0.054115243961273,0.102447808545829,0.59767677726381
5394,8,523454,-0.0710682183861249,0.102418462627952,0.488201003147867
5395,8,523510,-0.0483165818505922,0.103162185773397,0.639819416081184
5396,8,523907,-0.0432257406700891,0.102442918982544,0.673318716559689
5397,8,524455,-0.059481765953458,0.102780825533413,0.563144248739088
5398,8,525036,-0.0445476472928669,0.102596346186451,0.664406263243416
5399,8,525056,-0.0408364237432582,0.102445696020372,0.690417676571846
5401,8,525401,-0.0551298150340765,0.1041651754214,0.596962055256806
5408,8,525866,-0.0260238714289224,0.105626714320379,0.80553450337786
5417,8,553590,0.222274886243108,0.105143046244163,0.0352141077751184
5419,8,553996,-0.0208688994263396,0.104294010729934,0.841520087568268
5432,8,556318,0.0721363363756575,0.157465343779524,0.64715580149257
5441,9,25061,0.0200462298074763,0.102213419613769,0.844628069095101
5442,9,26439,0.0283630550305737,0.103046284873359,0.783288455045121
5445,9,27399,0.0170139125094385,0.102964052670309,0.868848658251609
5446,9,27401,0.02395064359583,0.102884243939974,0.816057731097664
5447,9,32320,0.0887034632113046,0.10439205612012,0.396059648095417
5448,9,32732,0.0583476609689249,0.102297323604005,0.568787402303607
5450,9,34142,0.0649609226512143,0.102036227458793,0.524768283865392
5451,9,34160,0.0649609226512143,0.102036227458793,0.524768283865392
5452,9,34596,0.0767415709453964,0.102262912479308,0.453493236709229
5453,9,35132,0.0754195717974121,0.102224334331964,0.461135315190042
5454,9,35156,0.100037217180381,0.102455244388864,0.329535325482545
5455,9,35364,0.0747976641680773,0.102225628777501,0.464842101210136
5456,9,35938,0.0652309229515075,0.103504589021824,0.528956751551187
5457,9,36116,0.0560046872228827,0.104426889656113,0.592085409900145
5458,9,36369,0.0410033840619853,0.102032834463977,0.688026874661656
5459,9,36687,0.0533761479250023,0.102269337905538,0.602055165456771
5462,9,37777,0.0606045870597141,0.102332572588817,0.554074624757174
5463,9,37779,0.0576918330186161,0.102172857410571,0.572670943444434
5464,9,39887,0.028585488055538,0.103325479386333,0.782207111036858
5465,9,41668,0.0154952204632146,0.102397130495949,0.879805984994038
5466,9,42163,0.0308979761746094,0.102972250587617,0.764307100815914
5467,9,44433,0.0217288527647451,0.102175297575017,0.83171298075426
5469,9,46709,-0.00753525604742006,0.102571486726399,0.941478931241905
5470,9,49364,-0.0129118752660582,0.103750099066571,0.901028485231436
5471,9,49801,-0.00350742286613501,0.102276230777803,0.972662390063464
5474,9,57000,0.0482437808614529,0.102149574508056,0.637014725756141
5475,9,57578,0.0465591863771169,0.102120318433344,0.648724398169539
5476,9,58928,-0.0665211323265975,0.102239402571714,0.51570160958125
5477,9,60132,-0.0609029966509857,0.102401183102141,0.55239231478596
5478,9,62935,-0.0611629827103352,0.104310133075403,0.558010344939454
5479,9,64645,-0.0729252346868433,0.103246222232985,0.480452892531463
5480,9,66985,-0.110085995745425,0.102855828937873,0.285218174052869
5481,9,67582,-0.0777249912905026,0.10358879175957,0.453560369280936
5482,9,68365,-0.0127368377267714,0.10380935254284,0.902418833165921
5483,9,68615,-0.0200210844725266,0.102241725208641,0.844862887898272
5484,9,69330,-0.0691628933981813,0.102249027156146,0.499219419415919
5489,9,69730,-0.0264248031189154,0.104349721259919,0.800235503727144
5490,9,69757,-0.00434195113001218,0.102962820684525,0.966386950165983
5491,9,69815,-0.0435295999154472,0.103431148768828,0.674116481039116
5492,9,69835,-0.0210205994971061,0.103459422513146,0.839113569367489
5493,9,69890,-0.0271479490816936,0.103014932186057,0.792292697508766
5494,9,69958,-0.044879930146483,0.10271636561924,0.662428783761519
5495,9,70073,-0.027641150994144,0.102526630610991,0.787625740472516
5496,9,70145,-0.0320451587967925,0.103060622106976,0.756033529664274
5497,9,70296,-0.0831341358353777,0.102125601005359,0.416171870146182
5498,9,70443,-0.065919534315421,0.102294032673758,0.51972661862301
5499,9,70461,-0.0658616005860636,0.102138658290275,0.51945917496259
5500,9,70505,-0.0348783726115252,0.102361695673484,0.733504606056435
5501,9,70537,-0.0616813553606529,0.102037160558469,0.545900308372388
5502,9,70556,-0.0661497857954886,0.102293611606926,0.518268458318041
5503,9,70698,-0.0922773852748083,0.102579892348252,0.368964480671818
5504,9,70904,-0.0779899773791334,0.101942759601025,0.444760699280564
5505,9,70962,-0.0819702671032035,0.101972533931302,0.422026593329492
5506,9,71094,-0.0456268210991155,0.102508423628245,0.656518032187528
5507,9,71189,-0.0677035905823011,0.102053738278089,0.507500252657927
5508,9,71236,-0.0152564038490783,0.102777049226656,0.882078921437384
5509,9,71237,-0.0152564038490783,0.102777049226656,0.882078921437384
5510,9,71252,-0.0207217722107538,0.103068833624207,0.840776914248416
5511,9,71366,-0.0667086800640445,0.102185613176288,0.514298079267118
5512,9,71501,-0.0146678098769031,0.103950257278382,0.887868173903695
5513,9,71654,-0.0593444935846669,0.103538169254645,0.566897657745608
5514,9,71693,-0.0288083665691384,0.103360385120307,0.78062469781504
5515,9,71795,-0.0393401773226036,0.10256968227162,0.701545963472323
5516,9,71830,-0.0550230404217091,0.102291186504296,0.590980926259628
5517,9,72015,-0.0493995527956189,0.102164967998915,0.629021156742778
5518,9,72016,-0.0493995527956189,0.102164967998915,0.629021156742778
5519,9,72065,-0.0525510519604193,0.10187335114149,0.606284282800402
5520,9,72072,-0.0727445629804674,0.102415128479383,0.477992558169155
5521,9,72176,-0.0685703425062317,0.101868811340236,0.501308834166921
5522,9,72564,-0.0436694227111805,0.102426107804529,0.670112331582256
5523,9,72570,-0.0390555048439529,0.102584699178335,0.703643949551556
5524,9,72581,-0.0551053568755293,0.102973379323062,0.592888770738712
5525,9,72621,-0.0595930574176846,0.102283933199719,0.560518522187585
5526,9,72672,-0.0829615629875475,0.102528701025337,0.418971306701315
5527,9,72684,-0.0628604740388747,0.102124631141904,0.538603339739304
5528,9,72697,-0.0601441349558232,0.10243828404723,0.557494704983835
5529,9,72757,-0.0675647007922055,0.102053999033167,0.508372077394446
5530,9,72784,-0.0708781478803192,0.10204763211327,0.487788302665917
5531,9,72971,-0.0452379892765787,0.101905726774119,0.657372421502879
5532,9,72998,-0.045137674393105,0.102061688749154,0.658572819484979
5533,9,73076,-0.0456146846785725,0.102036942776565,0.655119701144393
5534,9,73100,-0.0460729809354365,0.102015447367523,0.651814708086186
5535,9,73117,-0.041007784097801,0.102445502110334,0.689185970684487
5536,9,73178,-0.0809894118269029,0.102130482947214,0.4283108300629
5538,9,76394,-0.0675136655863571,0.101896475340809,0.508037608833874
5539,9,76441,-0.0675136655863571,0.101896475340809,0.508037608833874
5540,9,77957,-0.0986075258114562,0.103261872978003,0.340268206218986
5541,9,84696,-0.0287512285247801,0.102054349672055,0.778319715063632
5542,9,84804,-0.0327083931202113,0.102148451222551,0.749002765730731
5543,9,84986,-0.0443534946215327,0.103458657115619,0.668397643628173
5544,9,85177,-0.0608624177828448,0.102128059729756,0.551595774313804
5545,9,85300,-0.0689140687471236,0.102234912541649,0.500704357935716
5546,9,86294,-0.0525668292705581,0.102208991501594,0.607358991701253
5547,9,86720,-0.046477955563179,0.101881712743353,0.648530101946871
5548,9,88210,-0.0166924588868944,0.102296831224746,0.870472690849762
5549,9,89608,-0.0296653827205728,0.103740360151131,0.775078048086854
5550,9,91111,-0.0448731009942062,0.1019591198947,0.660127693711588
5551,9,94251,-0.0732157280622536,0.101912613015368,0.472975592442242
5553,9,98767,-0.106320406165433,0.102314820138205,0.299446394360765
5554,9,98955,-0.0969076050389277,0.102598985041912,0.345545974666642
5555,9,99321,-0.103994239464856,0.101915627808095,0.308239768367387
5556,9,103774,-0.163715879599721,0.101615770803377,0.108045858102574
5557,9,104962,-0.185403599622517,0.10209566640264,0.0702217694804941
5568,9,108120,-0.17182851311929,0.102158006217633,0.0934555676439836
5569,9,108375,-0.163437220499726,0.101769609215087,0.109178362780915
5570,9,111569,-0.164348955661042,0.102357919357285,0.10924938330453
5571,9,112032,-0.166439971298283,0.101896903504544,0.103273215508008
5572,9,112614,-0.150545916034395,0.102544972235267,0.142968476096565
5573,9,114834,-0.201500162493672,0.102149877355867,0.0493219373226567
5575,9,115779,-0.180991689180098,0.10334494711971,0.0807566051418516
5576,9,115941,-0.227929157851711,0.102743361621892,0.0271611306762335
5577,9,116282,-0.249333478403173,0.102302188480326,0.0152936865916873
5578,9,116618,-0.230030495064197,0.101251151314254,0.0236949238345346
5579,9,117736,-0.226331266101455,0.101129602835167,0.025842112640978
5580,9,122617,-0.248098785221954,0.102303993619753,0.0158046740281284
5581,9,125289,-0.222275406377304,0.101313139007189,0.0288907489797254
5582,9,126263,-0.185406463713678,0.101514997952761,0.0686352750083636
5583,9,126375,-0.189769622014733,0.101487315957752,0.0623273183862824
5584,9,126580,-0.202390617397522,0.101276472268106,0.0464402293025768
5585,9,127022,-0.191377284800056,0.102393335330157,0.0624450818087742
5586,9,127496,-0.192188019458764,0.101513160267261,0.0591445840746948
5589,9,128727,-0.198387361128456,0.101439005828439,0.0512853909217079
5590,9,128730,-0.198387361128456,0.101439005828439,0.0512853909217079
5591,9,129137,-0.212503983755727,0.101233858073983,0.0365143811313319
5592,9,131829,-0.214542424920677,0.102263176151796,0.0366205663484441
5593,9,132718,-0.219237043875736,0.101177083622622,0.0309135809441392
5594,9,136028,-0.203812471231709,0.102325332681803,0.047162155311114
5595,9,136044,-0.204628408548078,0.102305803610445,0.0462482092113789
5596,9,136100,-0.190977778079117,0.103437960029792,0.0656852505393382
5597,9,136134,-0.202710931627909,0.103843224150382,0.0517182465261286
5607,9,136619,-0.188472834339083,0.103264591247313,0.0688240918060032
5608,9,137267,-0.237260194111629,0.103311970071011,0.0222300478990409
5610,9,138636,-0.252214548649746,0.101277501552311,0.0132216147750224
5611,9,138792,-0.26501053586347,0.101338349435391,0.00930251189837253
5614,9,139442,-0.231664124643605,0.10350893542242,0.0258371274139537
5615,9,142542,-0.141631276333576,0.101943079914611,0.165612030922149
5616,9,144386,-0.0827549041529175,0.102471937988462,0.419872780537769
5617,9,144699,-0.0827085931022906,0.102580054806418,0.420622316131214
5618,9,144955,-0.0985559813172674,0.101885863582252,0.334047583508196
5621,9,150327,-0.0414675828122127,0.102840454788527,0.687028681416813
5622,9,150475,-0.0528021344689104,0.102533762912901,0.606894091036588
5623,9,151474,-0.0825263842103711,0.103208212292488,0.424474154143166
5624,9,154510,-0.0673934555103879,0.103790247959671,0.516551502075903
5625,9,154735,-0.0596100474621316,0.10317540320125,0.563798258602845
5626,9,154780,-0.0647587928832719,0.103101739052065,0.530340822143839
5627,9,155581,-0.0913870793610014,0.102881207425087,0.374996266583483
5628,9,158904,-0.0098844789420437,0.102979080809992,0.923586707477625
5629,9,161738,-0.0792823568640996,0.102094673988548,0.437940067610734
5630,9,161933,-0.073225144571478,0.102020373385032,0.473386033483499
5633,9,163793,-0.0865120877841956,0.102322088859402,0.398411204124636
5634,9,163812,-0.0815222707012015,0.102416782280978,0.42657543018347
5635,9,166532,-0.1121045417639,0.102085185534726,0.272888759004034
5636,9,169345,-0.0664951117835482,0.102118109979987,0.515367599471898
5640,9,171609,0.0184233580809337,0.104615228015002,0.860311735569543
5641,9,174307,-0.0390170192703356,0.102499028868612,0.703686408681395
5642,9,175368,-0.0515743698237456,0.103491971275076,0.618553535696947
5643,9,175543,-0.0429062290242938,0.102156320458601,0.674736870668418
5644,9,176534,0.0364757978342901,0.102335770467587,0.721729613721992
5645,9,176600,0.0430096282719674,0.101908460024167,0.673251436385614
5646,9,176841,0.028627387633377,0.102265050847569,0.779692682456124
5648,9,177598,0.0332073718992468,0.102005498363036,0.744961568408438
5649,9,177790,0.0225200837766484,0.102337432312405,0.825953850160078
5650,9,178365,-0.00372168198535383,0.10218165056608,0.970966288954967
5652,9,180087,-0.021320313109533,0.102634640830443,0.835559436811138
5653,9,180128,-0.0235969640129852,0.102564581386372,0.818171163726709
5656,9,183658,0.0264327220188109,0.10411747346686,0.799740688917175
5657,9,187970,0.00503181842704073,0.102221061257495,0.960767931508363
5658,9,189329,0.0108401260480099,0.102535562121886,0.915864047147947
5659,9,189688,-0.00378563367918475,0.102891943692873,0.970671391900631
5660,9,190020,0.00202116044652952,0.102163228316266,0.984227146806714
5661,9,193013,0.0190915280029509,0.10224222889286,0.851980854466851
5664,9,196154,0.0227750788158742,0.101981490102898,0.823411272884607
5666,9,197752,0.0605289737351497,0.102401811334418,0.55483652829714
5667,9,197820,0.0332782890325572,0.103495591304502,0.747989194045355
5668,9,198256,0.0398766205053103,0.104184879018109,0.702136507686655
5670,9,198339,0.0652915312210525,0.102217345836947,0.52339851176978
5671,9,198850,0.0851817963893426,0.103970147666224,0.41317325019319
5672,9,199162,0.0534845208631141,0.102094579202923,0.600696116870617
5673,9,199377,0.067340401702913,0.101784660571879,0.508661300954242
5674,9,200074,0.0199844838761109,0.101983147400394,0.844755255791584
5675,9,200287,0.0309625560260759,0.102885536423711,0.763636070988075
5676,9,201408,0.0668109780730545,0.102271297836018,0.514006186636036
5677,9,201606,0.050811710328604,0.102009072664264,0.618716894120142
5678,9,204151,0.0312272019628486,0.102262895524317,0.760270442653891
5680,9,210740,0.0603029919267227,0.102521225655295,0.556774136935596
5681,9,210783,0.0660541469449094,0.10267083654867,0.520409274179762
5682,9,211109,0.0668354182203424,0.102072290330809,0.513032521591155
5683,9,211688,0.0453088381460944,0.102247966616953,0.657945293135843
5684,9,213938,0.0871007492204304,0.102759616585217,0.397225896816949
5685,9,215328,0.114141412563656,0.101953418335526,0.263668996353605
5686,9,215997,0.096411764026392,0.10261591322366,0.348095959762905
5687,9,216548,0.0948201594395811,0.103932854063436,0.362222221212234
5688,9,219192,0.107075755450603,0.101688170492394,0.293069731913168
5689,9,222260,0.087685009229519,0.101894713188763,0.390072656046811
5690,9,222580,0.0705627827037126,0.103583076439168,0.496179422222995
5691,9,222583,0.0705627827037126,0.103583076439168,0.496179422222995
5692,9,225578,0.138521870986176,0.103523980838363,0.181736368683162
5693,9,226182,0.115025780504206,0.103612236485304,0.267687318894682
5694,9,226305,0.101595654707245,0.10258613693106,0.322683922530747
5695,9,231496,0.1263139143398,0.102494355241953,0.218620364358799
5696,9,232338,0.164448003481191,0.101636594616216,0.106555756775432
5697,9,232470,0.186733085719796,0.101541997231886,0.0667588024953988
5698,9,232692,0.151102154309061,0.101846243423462,0.138799366347809
5699,9,236476,0.139151279383214,0.101724250187935,0.172205294460058
5700,9,239129,0.130616834764567,0.102343770900518,0.202704137232573
5701,9,240673,0.0988380182623215,0.101865791090101,0.332572859483459
5704,9,242937,0.0739996579641355,0.102783761336804,0.472029266024675
5705,9,243115,0.0559776295426095,0.101949983980618,0.583304876292288
5706,9,243230,0.0493678837334304,0.102537793301612,0.630487661661626
5707,9,243307,0.0788798489381229,0.102480595331487,0.441989522928725
5708,9,243521,0.0715648706391207,0.102203828507162,0.484252943662802
5709,9,243529,0.0715648706391207,0.102203828507162,0.484252943662802
5710,9,243574,0.0591053927707837,0.102516668199488,0.564614829107334
5711,9,243694,0.0487687397926573,0.102243457410949,0.633666951206247
5712,9,243723,0.0326915403657279,0.102550163955995,0.750077455023436
5713,9,243786,0.0475783892644346,0.102540189748097,0.642935554323235
5714,9,243799,0.0243794209325137,0.103000351946138,0.813032567025986
5717,9,244149,0.0592347522957104,0.102227796678106,0.562662721110196
5718,9,244280,0.0208298265888775,0.101987483857031,0.838284398410739
5719,9,244304,0.0246506691936295,0.10226636662873,0.80966114618478
5720,9,244502,0.0632421468717855,0.101937950567259,0.535395802958781
5721,9,244863,0.0729043215721596,0.102346420136087,0.47673162123317
5722,9,244901,0.0525531587738087,0.102095949353682,0.607054873309544
5723,9,244951,0.0391922388511888,0.101967359367499,0.700942609921888
5724,9,245431,0.0679138464867001,0.101924618035917,0.505645349172236
5731,9,249562,0.0316042983191905,0.102149435833066,0.757205301616827
5733,9,249795,0.0355508631621201,0.10243500147759,0.728754730070494
5734,9,250484,0.0318693408061459,0.102013135057569,0.754917753654854
5735,9,250581,0.0730554206792646,0.10195311513498,0.474120058496795
5736,9,251030,0.077624091134869,0.101904976997668,0.446729697239058
5737,9,252109,0.0739219204227247,0.101936876615869,0.468826039453861
5738,9,252323,0.0421693094612482,0.101968811176587,0.67945404688887
5739,9,253139,0.0673554564653207,0.101800629667518,0.508633063119824
5740,9,253318,0.0624771922323857,0.102235286848546,0.541518863564354
5743,9,254027,0.0525096402347186,0.104432033790402,0.615410273647652
5744,9,254091,0.0660073681862043,0.102073816767328,0.51827025598218
5745,9,254108,0.0425776053699383,0.10224967279982,0.67736437538402
5746,9,254153,0.0739965784196842,0.102503984735379,0.470840153206589
5747,9,254311,0.0390151472703666,0.101972368122642,0.702242858321402
5748,9,254315,0.0470560910610255,0.102258686331446,0.645679543244536
5749,9,254336,0.00425097766531634,0.102281007134266,0.966871563184761
5750,9,254355,-0.000704161880439619,0.102281250519547,0.994510844558671
5751,9,254492,0.0272125116349732,0.102002495316665,0.789792173180777
5752,9,254600,0.0395094573515153,0.102279073780897,0.69951409697666
5756,9,255387,0.0519243081054418,0.102112989483437,0.611421386792664
5759,9,256304,0.0320127478490121,0.102869791873163,0.755834723510117
5760,9,257336,0.0498402003559175,0.102246851571117,0.626242233327612
5761,9,257350,0.0638061198566804,0.102074556519718,0.532313696258503
5765,9,257531,0.0646759796158607,0.104364401947405,0.535846531315584
5766,9,257575,0.0640509148856823,0.103400911243381,0.536024506976514
5767,9,257591,0.0476435060766815,0.103340650007551,0.645058461205186
5768,9,257605,0.0342535113323975,0.103871819395324,0.741771526283937
5769,9,257815,0.0943231244691345,0.102007572004559,0.355770356645644
5770,9,258080,0.0638772881911811,0.102093787509064,0.531933991016056
5771,9,258259,0.0699621180290407,0.102384783433207,0.494849529010943
5772,9,258345,0.0768791742839475,0.10252413470316,0.453835985025356
5773,9,258661,0.0507071610072431,0.101952978583893,0.619246044514897
5774,9,258900,0.107512154803533,0.101826429328368,0.291764564889974
5778,9,260986,0.0383806741117583,0.104346083786303,0.713227202196017
5779,9,261156,-0.0134698015233237,0.102712111046467,0.895738223801626
5780,9,264604,0.0128905461476824,0.102896446423021,0.900375666246501
5781,9,265537,0.00277934114140028,0.102452369399232,0.978372868529391
5782,9,266567,-0.0297761464097679,0.10184180969012,0.77017058353147
5783,9,266879,-0.0386956462905954,0.101980741767286,0.704588769987887
5784,9,267323,-0.0256919426597747,0.102018072076108,0.801313478594444
5785,9,267437,0.00806716159700502,0.101992605761409,0.937001438293234
5786,9,267785,0.0482183066902769,0.102397549766887,0.638007877419713
5788,9,268262,0.0329917194675821,0.102050715754976,0.74666895643181
5789,9,268351,0.0631167033121026,0.101933352833756,0.536186786807825
5791,9,268445,-0.00818642915876355,0.103233239710233,0.936838684870502
5792,9,270121,-0.0635823926500324,0.10180750335094,0.532679450786166
5794,9,270827,-0.029688348895779,0.103147234043328,0.773649633629086
5795,9,273029,-0.111699561589891,0.102711986747279,0.27755668351969
5796,9,273060,-0.113879409857373,0.102120972405796,0.265548071409235
5797,9,273430,-0.110306152614375,0.101858177110761,0.279574831019704
5798,9,273993,-0.100756177880478,0.103465114021011,0.330813805617278
5799,9,276483,-0.100660773900753,0.101871991334691,0.323775379715771
5800,9,276759,-0.14782983375878,0.101572234134632,0.146442898168561
5801,9,280761,-0.137627516690992,0.101877700213792,0.177589798857498
5802,9,280878,-0.173273258187636,0.102306335978984,0.0912099756420529
5803,9,281757,-0.151377784704668,0.101971545000231,0.138566040147485
5804,9,282224,-0.0975955223093108,0.102002078843393,0.33932334646726
5805,9,283213,-0.0992761837370946,0.102608175776604,0.333943040127918
5806,9,283290,-0.109215048240686,0.102346153727018,0.286649463614679
5807,9,286125,-0.0738936868494621,0.10183582244273,0.468555077078115
5809,9,289043,-0.055273695791182,0.102363871554675,0.589556335386682
5810,9,289127,-0.0614489688153472,0.101859246630112,0.546714273369356
5811,9,289513,-0.0715905138484568,0.102368571939026,0.484799655835214
5812,9,292353,-0.136713061965824,0.102119613379603,0.181512216396442
5813,9,294986,-0.104663007460406,0.101965281145422,0.305378929630502
5814,9,296974,-0.118780815406909,0.102183141539416,0.245845853795986
5815,9,298782,-0.117381449286556,0.10167196219826,0.249071498114124
5816,9,299767,-0.109425533425965,0.102273764842039,0.285382888827311
5819,9,303507,-0.0426237017514996,0.1024460759565,0.677619020381416
5820,9,303589,-0.0313484865842935,0.102457607005967,0.7598113244865
5821,9,303690,-0.0647308697656623,0.104203525553207,0.534871229658651
5822,9,304133,0.00660000850929832,0.102627227141789,0.948759393415183
5823,9,310366,0.0326214596280096,0.102294055144009,0.749991805944234
5824,9,310436,-0.0185056965301717,0.102506366628814,0.856838401886331
5826,9,314400,-0.0383964253064142,0.102178360312143,0.707307332190139
5827,9,314913,-0.0530282804086738,0.101895085893857,0.60309684595244
5828,9,315623,-0.037763008987703,0.10228904412186,0.712215344627344
5829,9,317005,-0.0497710347729061,0.102391379176919,0.627207667819615
5831,9,322200,-0.0296151332725149,0.102459067856663,0.772717718696997
5832,9,323432,-0.0266250527456835,0.102334640043448,0.794879439296277
5836,9,328426,-0.046917469136655,0.102188481275617,0.646425707654421
5837,9,330193,-0.0285079848471989,0.102658343084867,0.781406999626028
5838,9,330993,-0.0431204746282536,0.103238626407968,0.676436695334343
5839,9,334143,0.0280805512966331,0.10258016493195,0.784442611957486
5840,9,334329,-0.110383332908631,0.151926999498316,0.467980054799936
5841,9,334958,0.0268557470652745,0.102171844469611,0.792820459679351
5842,9,336040,0.0399969118275217,0.102125777056885,0.695557846643759
5843,9,338275,0.0668997385012277,0.10223870274592,0.513313411269205
5844,9,338651,0.0517669737731409,0.10238613620614,0.613449313102878
5845,9,338765,0.060731415698829,0.102401471781178,0.553512930796734
5846,9,338787,0.0607144015804822,0.102388480326618,0.553573709537542
5847,9,340588,0.0425863085425049,0.101963503674127,0.676447985198632
5848,9,341341,0.064923913200915,0.102616302777051,0.527348229932918
5849,9,342354,0.00750963081659156,0.104530815593185,0.942768881935584
5850,9,342479,0.00770910568159974,0.102743317935142,0.940231219301549
5851,9,347652,0.025931414789834,0.102305960911816,0.800053180457463
5852,9,349076,-0.0039984422393485,0.102488068109964,0.968901493268215
5853,9,349097,-0.00713748967333935,0.102353479064449,0.94444508211641
5854,9,349116,-0.00940611928349955,0.10208873283293,0.926641692437625
5855,9,350262,0.0240240665394927,0.102960095073535,0.815637487839394
5856,9,351490,0.0578319466250439,0.102256802023223,0.572054947071453
5857,9,352621,0.0457762056021106,0.103066657422802,0.657212247589461
5858,9,353047,0.0317930766195137,0.102914506177277,0.75755925238783
5859,9,354047,0.0354326996903954,0.102201589754528,0.729027632774136
5860,9,354832,0.0649158979480521,0.102250430064281,0.525923405900836
5861,9,354867,0.0641112312304279,0.102190323127633,0.530821747257262
5862,9,354924,0.0572870251120696,0.102391634514639,0.576182633959747
5863,9,354945,0.0479552668615142,0.101956750576784,0.638396083892612
5866,9,356037,0.0732863733861271,0.104089806323715,0.481854183899261
5867,9,356207,0.05088269950846,0.10295555302966,0.621458176174384
5868,9,357150,0.0480238162937557,0.102603355156913,0.640035483154252
5869,9,357800,0.0569994545306555,0.102392089156981,0.578099980383999
5870,9,358570,0.0489061325924499,0.102438125222628,0.633357681970049
5871,9,360441,0.0274481853063744,0.10198304616101,0.787975659664388
5872,9,362255,0.0730879677932931,0.102280234017681,0.475337512615609
5874,9,362775,0.0590916828936356,0.102131005593109,0.56323676777175
5875,9,362828,0.0449995716917561,0.10232615774319,0.660375661463839
5878,9,365655,0.0144108187137183,0.102195917027535,0.88794114284774
5879,9,365725,0.0357975202089404,0.101994983397504,0.725817715944981
5880,9,365942,0.0167940629384158,0.101907820885024,0.86919840311797
5881,9,366733,0.013207627209523,0.10285679379973,0.897899286330297
5883,9,367860,0.0162157360492609,0.102602127948266,0.874511840946931
5884,9,372204,0.0996702929820022,0.102373742857162,0.330925658932656
5885,9,372443,0.139572941436193,0.101774156930561,0.17112182096234
5886,9,372471,0.152213795774152,0.101637441252057,0.135126834920414
5887,9,372842,0.145303203303762,0.101751435439922,0.154169873004976
5889,9,378552,0.084816465037154,0.101965939873824,0.406077554177469
5890,9,379413,0.134631962349803,0.101775287553319,0.186746386936187
5896,9,383530,0.0447906264608387,0.102261568437049,0.66165375402334
5897,9,383662,0.0576255349739124,0.102383775698893,0.573902116505219
5898,9,383846,0.0186667807268746,0.101988670367064,0.85488113675566
5899,9,384190,0.0457500592981705,0.101958015842213,0.653912808435827
5901,9,384344,0.0238586708802775,0.10344930037366,0.817734671334978
5902,9,384418,0.047118313058904,0.102109914472102,0.644762154051675
5903,9,385423,0.00896527234602167,0.101985972913034,0.930000506702558
