SNP,Chr,Pos,Effect,SE,SSH1_ORM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
5119,8,240735,0.0809195044004192,0.154995137270226,0.601943679544952
5120,8,241021,0.112090978173608,0.155561721248977,0.471659426709289
5121,8,242447,-0.0142046763275124,0.155519186474244,0.927276522574386
5122,8,242816,0.00332248400711407,0.155286757549488,0.982942014647302
5123,8,244248,0.0311380501698885,0.15571658359984,0.841622178146155
5124,8,244520,0.031467368613451,0.155546424640203,0.839797098309286
5125,8,245373,0.0182258015260107,0.155352375959916,0.906673908474351
5126,8,248246,0.0450418702947071,0.155428862919752,0.772146350583378
5127,8,249836,-0.0731551891746542,0.154981712039773,0.63720083904422
5128,8,250646,-0.0569509396920488,0.155902363122248,0.715107183642549
5129,8,250827,-0.0622251926981863,0.158187150858545,0.694287833375529
5130,8,252848,-0.0602251870085055,0.155285591383453,0.698371904345125
5131,8,252929,-0.0544018937629818,0.155130337604937,0.72603380510336
5132,8,253025,-0.0350388128939611,0.155436162770174,0.821781034224045
5133,8,255323,0.0635405445167178,0.155250027199644,0.682583291352662
5134,8,257550,-0.0546471884928812,0.156747641289215,0.727573703412054
5135,8,259324,-0.0341026032797264,0.156226860087755,0.827330091621637
5136,8,261710,-0.105447187187811,0.15534231678302,0.497706022759467
5137,8,261724,-0.10629915330804,0.155585572007968,0.49491609200829
5138,8,262618,-0.086984361690494,0.15592755557654,0.577299652932633
5139,8,263049,-0.0940803713722275,0.155386324488594,0.545261736731103
5140,8,263382,-0.0711202808309664,0.155420896094116,0.647522845422963
5141,8,267630,-0.0422625217038232,0.155204546155272,0.785548957124349
5142,8,269682,-0.161427196020392,0.15518023677993,0.298932871031936
5143,8,272525,-0.127536829660525,0.155498418084014,0.41266646832761
5144,8,272825,-0.113359112187115,0.155349865589951,0.466056264358969
5145,8,277103,-0.10134586190113,0.155545619255327,0.515114992367288
5148,8,284047,-0.133547826095835,0.156586951494959,0.394311425425622
5150,8,289717,-0.119563387312402,0.157070416015917,0.447040551588174
5153,8,292640,-0.0786377920096001,0.158298638501227,0.61966146763813
5154,8,298467,-0.0140597663319172,0.154994738699967,0.92777348187101
5155,8,298906,0.0647412306609891,0.156292944440477,0.678957237659599
5156,8,300010,0.0575593577215207,0.155628679239968,0.711715610690811
5157,8,302175,0.0657435849953517,0.155619494442051,0.672943808404583
5158,8,303954,0.06952438241135,0.15695175152725,0.658061229077304
5159,8,312174,0.0213807759454339,0.155516860656682,0.890728167599411
5160,8,313105,0.034246652056394,0.155227250475218,0.825513785826883
5161,8,315156,0.018108623752102,0.155256962477124,0.90721446577177
5162,8,315211,0.0259827352721576,0.15523179214231,0.86716671352926
5163,8,317992,-0.000402300200822436,0.155594801601537,0.997938481821241
5164,8,318497,0.0254229003020336,0.155391175036947,0.87013509244992
5165,8,319453,0.00508619034389474,0.155237716033343,0.973881397402327
5166,8,321066,0.0527812504160877,0.156500777180825,0.736122322567476
5167,8,321259,0.0363414976806948,0.156425160970005,0.816420119151626
5169,8,323454,-0.0332176235726306,0.156636414042868,0.832176116885957
5170,8,324043,0.00674803941748531,0.15539665127625,0.965387610484456
5171,8,327592,-0.10550549435162,0.155390108712634,0.497600672596651
5172,8,329765,-0.0813891605575008,0.155258250859163,0.600455961441329
5173,8,330276,-0.0360623567638154,0.155949749879299,0.817259659258219
5175,8,334370,-0.263061032232566,0.155896003023822,0.0924071951056568
5176,8,334394,-0.25684831641467,0.157299970368916,0.103390749406869
5177,8,334431,-0.247305346137344,0.15800678980069,0.118442215898411
5178,8,334619,-0.21813333421876,0.155424541532109,0.161356437362551
5179,8,334786,-0.235872318258696,0.155139382416456,0.12930824298736
5180,8,334860,-0.206644867847436,0.155028247598251,0.18340793744802
5182,8,338392,-0.0596254646682598,0.155400226583642,0.701439443579901
5183,8,340175,-0.0120177999208834,0.155696956277869,0.938518416615697
5184,8,340253,-0.0150145451642838,0.155206573199124,0.922988482335704
5185,8,341299,0.122969968655573,0.154858295176975,0.427681996399312
5186,8,341317,0.111931975000426,0.155318413400518,0.471594865814294
5187,8,342706,0.0710271298954728,0.154935837206831,0.646926132124217
5188,8,343053,0.0129937139732409,0.155637584311136,0.933511642039602
5189,8,343641,0.0103819831027201,0.155906083825213,0.946944799766521
5190,8,345499,0.000245532600275863,0.155208629991804,0.99873867906532
5191,8,346432,0.0196714244436735,0.155443824047756,0.899368579558203
5192,8,347011,0.0308886487462066,0.156297323586844,0.843450270315293
5193,8,350623,-0.00144723944458197,0.155432608759195,0.992576231005817
5194,8,350664,-0.0197133345335187,0.155443809007036,0.899155322913915
5195,8,353097,-0.0168501579035751,0.155695687188787,0.913878742332665
5196,8,359103,-0.0168672371296987,0.155859930569345,0.913882281981954
5197,8,359104,-0.0163011352819026,0.155644092619145,0.916646839694622
5198,8,359105,-0.0168672371296987,0.155859930569345,0.913882281981954
5199,8,359203,0.0234897906053665,0.155193824548312,0.879779963378651
5200,8,359415,0.0591227797636323,0.155169398084591,0.703416966448725
5201,8,359491,0.0822297244864818,0.156019290515928,0.59849099958634
5202,8,359522,0.0777890731555295,0.155591433876006,0.617416649357938
5208,8,360938,0.0753429132855235,0.155594843885673,0.628526479490877
5210,8,363516,0.177905030785435,0.155154998802159,0.25231211224158
5213,8,369658,0.24620688155171,0.154602987653458,0.112165068485975
5214,8,372172,0.0959603840715869,0.15548510493895,0.537521993772917
5215,8,372393,0.070306014287268,0.155381442385184,0.651205711074202
5216,8,373115,0.0181022400832956,0.157990353570815,0.908844653766484
5217,8,373116,0.0181022400832956,0.157990353570815,0.908844653766484
5218,8,373932,-0.0216523722410438,0.155992014828101,0.889683897198782
5219,8,374064,-0.00778499306063418,0.156270502979419,0.960296061252327
5220,8,374065,-0.00778499306063418,0.156270502979419,0.960296061252327
5221,8,374928,0.12307306487599,0.155430996501875,0.428998541396859
5222,8,375301,0.118750122496029,0.155551424510573,0.445726485874452
5226,8,375742,0.129964231731777,0.155415105285555,0.40358594689585
5228,8,378565,0.296470097033644,0.154397057635853,0.055640719117634
5231,8,380610,0.191070932851956,0.155488260898393,0.219948580117376
5232,8,381634,0.21300558353675,0.156209164004167,0.173564923791585
5233,8,381783,0.243082854631436,0.156556562262468,0.121394728430397
5234,8,382963,0.237343163102301,0.155134263370312,0.126931891960341
5235,8,383024,0.204005786454327,0.156649850311165,0.193661404037389
5236,8,383093,0.294447037417889,0.157480179393331,0.0623474962582287
5237,8,384503,0.126716144006972,0.15947155843752,0.427379946149954
5238,8,384582,0.163232355411091,0.155693329177203,0.295161374841612
5241,8,385186,0.173293341349358,0.157812953953132,0.272912195446595
5242,8,385228,0.161378174125758,0.157120995076908,0.305079050007808
5246,8,386144,0.175444223469049,0.15547113839901,0.259888621414648
5247,8,386272,0.157503731031575,0.155640626715727,0.312245263152046
5248,8,386466,0.150850914031995,0.155659294911883,0.333154039114325
5250,8,386883,0.14057405747144,0.156130541033288,0.368541282759238
5257,8,389922,0.134634952937789,0.155330020765569,0.386658401357515
5258,8,389976,0.134249776125351,0.155330965184863,0.38801983490243
5259,8,390139,0.138222436153098,0.155862441405331,0.375777847157523
5263,8,393351,0.206118344615774,0.15522607557317,0.185082664346606
5265,8,394731,0.206671246083097,0.155053972104768,0.183424666405924
5266,8,395585,0.160858767844707,0.15609255515011,0.303464709410706
5268,8,397561,0.0820443792403026,0.155430212122682,0.597932668830969
5269,8,400443,0.115331164669733,0.154865206410359,0.456936707167318
5270,8,400740,0.105218450819942,0.155331707686294,0.498609153168299
5271,8,401605,0.0901001386528499,0.155393006778349,0.562405169280539
5272,8,402810,-0.0471155460904117,0.156285852273513,0.763233390192912
5273,8,402964,-0.0471928211869107,0.156992974242877,0.763892934000454
5275,8,409226,0.00135653210305616,0.157428176071829,0.993129715676346
5276,8,410935,-0.00968986517006054,0.155886406547692,0.950470769217966
5277,8,410984,0.0267447454056969,0.156519516103187,0.864422600269497
5278,8,411809,-0.0648591433142119,0.156957409244542,0.679690725120549
5281,8,416391,-0.0254668543276143,0.155856622041506,0.870297604428051
5282,8,417360,0.0208973992703037,0.155903095546969,0.893446578872147
5283,8,420017,0.127276118398939,0.155759822165651,0.414404932242908
5285,8,421095,0.139224124685247,0.154833925086592,0.369167828927443
5286,8,422328,0.243386229366727,0.154882025214461,0.116978711359088
5287,8,422657,0.280146897019221,0.15431189915882,0.0703018097192411
5288,8,425448,0.0709361439958051,0.155449382860027,0.648433661347758
5289,8,428829,0.0641681512086123,0.156136556313629,0.681340565233946
5290,8,429990,0.0345030574150544,0.15554091208313,0.824577415847216
5291,8,430320,0.0565965007271565,0.15749506501829,0.719545054315491
5292,8,430488,0.0871221619781092,0.156571463133352,0.57826468116145
5293,8,432524,0.0679658455340503,0.155893578381586,0.663120697918816
5294,8,433117,0.0318590265059817,0.156622147123426,0.838929217383027
5295,8,433370,0.0686474045912956,0.155949756071563,0.660069458137745
5296,8,433529,0.0770822641841731,0.156139927169169,0.62184325281352
5297,8,433706,0.0437894761643572,0.156362253693749,0.779602067083387
5298,8,437059,0.0743114202443452,0.155346723927518,0.632691215125993
5300,8,441024,-0.0329288005118196,0.155352868378642,0.832259533435695
5301,8,441527,-0.0936332828199714,0.15591292423809,0.548526073900852
5302,8,442870,-0.08110062357435,0.156267574967695,0.60409597848907
5303,8,443100,-0.0831810482123822,0.155138143485949,0.592175958104473
5305,8,445835,-0.164090366531138,0.156782645779256,0.295995354354136
5307,8,448047,-0.145732301594349,0.156078434630538,0.351090720482139
5308,8,449957,-0.0580727436612609,0.15627914939163,0.710416435136324
5312,8,453479,-0.0574332210885357,0.156824194759517,0.71441524610162
5313,8,453534,-0.0553812008438456,0.157186870978027,0.724803189797167
5316,8,455745,-0.027082058579778,0.157207898289691,0.863324720144865
5317,8,455783,-0.0576901883186076,0.156450780806874,0.712540072245626
5318,8,455785,-0.0908918221030647,0.15761077535891,0.56451958990889
5319,8,455796,-0.0616805883657667,0.157871628656269,0.696254010030543
5321,8,458155,0.0478230230404809,0.157043044316556,0.760909869894717
5322,8,458435,0.0460847911506961,0.155942271857266,0.767766849423401
5323,8,459723,0.055424032186933,0.155129312628088,0.721098442711234
5324,8,460316,0.0749498500350104,0.155836209503547,0.630848058034117
5325,8,461438,0.0471043995663027,0.155266618176031,0.76178090591319
5331,8,465663,-0.159793116765569,0.15695505980842,0.309336251346696
5332,8,465742,-0.129583749698619,0.157773088342599,0.412012745769739
5334,8,466499,-0.0440867015372053,0.157876747921582,0.780218357444222
5335,8,469153,-0.0619924707540775,0.156605358716204,0.692453702307963
5336,8,469233,-0.0789198005183622,0.156137326702906,0.613557406108789
5337,8,469571,-0.0231939937644359,0.156529891014884,0.882288372021835
5338,8,474449,-0.0260864414705896,0.157787872373157,0.868782014897882
5343,8,475005,-0.0223962736809844,0.156450089930834,0.886251158135173
5346,8,477804,-0.0664814869426522,0.15653613525856,0.671311374830247
5347,8,479207,-0.0772332224578684,0.155497427015615,0.619720442124419
5348,8,479718,-0.0684670913221261,0.159084459179185,0.66718040970871
5349,8,481335,-0.0155960187635954,0.155792320400945,0.920315611398081
5350,8,484694,-0.0436521428960597,0.155449624566061,0.779018997997728
5351,8,485969,-0.158099703332501,0.157537328147297,0.316273445519451
5352,8,485972,-0.158099703332501,0.157537328147297,0.316273445519451
5354,8,488714,-0.136098629532833,0.154817441535189,0.379949911397015
5355,8,490346,-0.160617473033395,0.154794733640065,0.300159153456751
5356,8,490813,-0.180111631527339,0.155380641330618,0.247172886444474
5357,8,490841,-0.211322083924205,0.156159050286878,0.176842042475615
5358,8,491020,-0.169750663792709,0.154732993591601,0.273364981835323
5359,8,491126,-0.162467691322326,0.155226313246379,0.295976955148582
5360,8,491330,-0.17525171802012,0.15518691210813,0.259540466345793
5361,8,492314,-0.232692112097757,0.15694027147792,0.139051793271154
5362,8,497405,-0.139427891316363,0.156061062363651,0.372241602828099
5363,8,500907,-0.240154037048626,0.155029393913908,0.122256817080798
5364,8,500928,-0.223270473528826,0.155382793077734,0.151630415342264
5365,8,500941,-0.223674558414584,0.155506526188177,0.151217561449365
5366,8,501189,-0.17893497617847,0.157443347202961,0.256516675187253
5367,8,501390,-0.213464536029151,0.155716434261451,0.171291350251988
5368,8,502369,-0.189974718330074,0.155026006400803,0.221227315518832
5369,8,502447,-0.145818202210662,0.155124643128121,0.347856904925466
5370,8,502641,-0.132984027635171,0.155330361413185,0.392502923287087
5371,8,505913,-0.210205883337078,0.155679156568499,0.177800656455121
5372,8,507125,-0.114085855370572,0.156003540267494,0.465079262642857
5373,8,507195,-0.133338599450786,0.156032505725684,0.393376267682166
5374,8,509478,-0.0342374032863323,0.155981907611757,0.826390569048396
5375,8,509537,-0.0393464720418845,0.155382954487478,0.800243626969056
5376,8,517167,-0.0745754866357653,0.155504792009595,0.631829919569092
5377,8,517642,-0.149570294422704,0.15529130915245,0.336126821802208
5379,8,519219,-0.08676727491267,0.15525000006523,0.576592908793811
5380,8,519377,-0.0887484953020437,0.155483706067679,0.568505386321339
5381,8,519391,-0.0835942261059495,0.155427872675469,0.591031314448762
5382,8,519609,-0.0486341526018536,0.156806153647051,0.756626407625887
5383,8,520123,-0.102133867749871,0.155301956599081,0.511193579360722
5385,8,521047,-0.0805414559029503,0.1564873319786,0.607096265344262
5386,8,522590,-0.0809945642294138,0.156080797938958,0.604136705232684
5387,8,522597,-0.0874361546277439,0.15651698522279,0.576763771087889
5389,8,522950,-0.119188009385796,0.156695378888732,0.44738279630603
5390,8,523118,-0.054542926895496,0.155259720390345,0.725571973542185
5391,8,523239,-0.0799206195981076,0.155201672046955,0.606912414333028
5392,8,523298,-0.0506178034343294,0.1556749597332,0.745259733983426
5393,8,523356,-0.0418481644088246,0.155945655610557,0.788585943701714
5394,8,523454,-0.108238366414161,0.15585512534271,0.487837655097996
5395,8,523510,-0.0700994916810973,0.156991503618127,0.655497093541928
5396,8,523907,-0.0540413200963949,0.15590529717164,0.729076478031689
5397,8,524455,-0.103955968395384,0.156383057704127,0.506643082291113
5398,8,525036,-0.0500704210481904,0.156144943607554,0.748653034699641
5399,8,525056,-0.0523566603155674,0.155906925634102,0.737206132755222
5401,8,525401,-0.0887773143006397,0.158505828091396,0.575774228482223
5408,8,525866,-0.0994309956750306,0.160664142681186,0.536397976095413
5417,8,553590,0.0379310427186386,0.160998430605513,0.813880600974561
5419,8,553996,-0.282749450410737,0.158003344969352,0.0743889368627178
5432,8,556318,-0.449062590273439,0.238499482377224,0.060540620334337
5441,9,25061,-0.123082245778749,0.155413744728311,0.428912950922215
5442,9,26439,-0.16967861842068,0.156567269564864,0.279218600454369
5445,9,27399,-0.122343441454153,0.156556251773215,0.435052062672245
5446,9,27401,-0.114633294326989,0.156457202607425,0.464238944005094
5447,9,32320,-0.0812813790461508,0.158962140465772,0.609442900564488
5448,9,32732,-0.0967519893377383,0.155657518305823,0.534626079505697
5450,9,34142,-0.103305232791726,0.155265428182846,0.506263691762897
5451,9,34160,-0.103305232791726,0.155265428182846,0.506263691762897
5452,9,34596,-0.0942210563349942,0.155661916473523,0.545373314230766
5453,9,35132,-0.102173457164817,0.155584768227586,0.511797832510831
5454,9,35156,-0.0867113075348303,0.156053439735913,0.578801187795972
5455,9,35364,-0.115312319092441,0.155558751471003,0.459017592612532
5456,9,35938,-0.111572551710455,0.157484779173848,0.479123723109603
5457,9,36116,-0.121475555583462,0.158844825447968,0.444935196519547
5458,9,36369,-0.0868431857045538,0.155235187594559,0.57622321335228
5459,9,36687,-0.122049621635812,0.155552825586241,0.433203512327398
5462,9,37777,-0.118565703707801,0.155674088645613,0.446790744228879
5463,9,37779,-0.108692898279978,0.15544413757441,0.484861968474501
5464,9,39887,-0.0367148682685132,0.157240458589868,0.815512358996488
5465,9,41668,-0.061488399214253,0.155793524412336,0.693318313104077
5466,9,42163,-0.0501931302502974,0.156695240578383,0.748912817651027
5467,9,44433,-0.0557183943070513,0.155466944011642,0.720262836360426
5469,9,46709,0.0162413035900001,0.156086966849084,0.917186450045791
5470,9,49364,-0.0369861536338598,0.157872911383244,0.814904965888665
5471,9,49801,-0.0341258580538603,0.155628522012663,0.826560497975246
5474,9,57000,0.13077010480975,0.155339374142809,0.400450327941268
5475,9,57578,0.120662619372223,0.155314628098961,0.437743046801803
5476,9,58928,0.0398369984984236,0.155661641296205,0.798161323225146
5477,9,60132,0.102973632926702,0.15581069884949,0.509114346933557
5478,9,62935,0.0928712876318677,0.158734290194697,0.558871830804336
5479,9,64645,0.0970113301372666,0.15714112450378,0.537400827967667
5480,9,66985,0.118682406520712,0.156647312652061,0.449171461810565
5481,9,67582,0.112898152407084,0.157647426108888,0.474376330789479
5482,9,68365,0.0730444152969924,0.157927412083561,0.643994204298441
5483,9,68615,0.0711291304033272,0.155548739301273,0.647752007436196
5484,9,69330,0.08406934847286,0.155633960467319,0.589417974228784
5489,9,69730,0.126196852618485,0.158666512665859,0.426939121347272
5490,9,69757,0.124455830839075,0.156543988371089,0.427135226979321
5491,9,69815,0.0970563212304954,0.157351067652033,0.537755107833898
5492,9,69835,0.0857298719659146,0.157382457107905,0.586287873533589
5493,9,69890,0.0982015081633374,0.156691251012276,0.531248020291735
5494,9,69958,0.125143800056507,0.156208956340109,0.423594845733722
5495,9,70073,0.0907293731600783,0.155961226287072,0.561111019816503
5496,9,70145,0.1176585886336,0.156728924036666,0.45332494843589
5497,9,70296,0.138006250938533,0.155381921112177,0.375051707285741
5498,9,70443,0.118848502985077,0.155628984078572,0.445576637795235
5499,9,70461,0.134656837229398,0.155355792305305,0.3866599993725
5500,9,70505,0.129734669172266,0.155641434146644,0.405099164757641
5501,9,70537,0.108124531515771,0.155248777768171,0.486599264060446
5502,9,70556,0.120608800147423,0.155625147674687,0.438861097264707
5503,9,70698,0.126758051989436,0.156134084016725,0.417422624205409
5504,9,70904,0.111298283011062,0.15514690403722,0.473618070765403
5505,9,70962,0.107177989752692,0.155213879744771,0.490322216475864
5506,9,71094,0.136084159588835,0.155867771642971,0.383216039019329
5507,9,71189,0.116655718302841,0.155272975990843,0.452976061077613
5508,9,71236,0.118313555200154,0.156279043561428,0.449515317751892
5509,9,71237,0.118313555200154,0.156279043561428,0.449515317751892
5510,9,71252,0.133219426947469,0.156693638995148,0.395795517131066
5511,9,71366,0.112279922376714,0.155479997051587,0.470680197456905
5512,9,71501,0.131823769947262,0.158035098858225,0.404764874683039
5513,9,71654,0.091558530404882,0.157557171162061,0.561535095201594
5514,9,71693,0.17780924713959,0.157021040347361,0.25823859173771
5515,9,71795,0.129834017435968,0.155964926741665,0.40571414447297
5516,9,71830,0.150925167534478,0.155518079416812,0.332478231715405
5517,9,72015,0.137678106745848,0.155348290406978,0.376083805583992
5518,9,72016,0.137678106745848,0.155348290406978,0.376083805583992
5519,9,72065,0.127744013339227,0.154935085388077,0.410212150308865
5520,9,72072,0.120299888277501,0.155830071742413,0.440634461746266
5521,9,72176,0.106087931963919,0.155015523431607,0.494190776481789
5522,9,72564,0.133082619126729,0.155746073971232,0.393416069594299
5523,9,72570,0.118665915338909,0.156012525703544,0.447393091927042
5524,9,72581,0.0725601150198887,0.156715718385704,0.643646298245806
5525,9,72621,0.118344928248762,0.155597960746705,0.447414803476814
5526,9,72672,0.123042563149687,0.156030309577626,0.430886109235292
5527,9,72684,0.13989597046075,0.155313161160275,0.3683434331066
5528,9,72697,0.14614090916381,0.155767476452572,0.348783562829726
5529,9,72757,0.124805462605933,0.15525502386783,0.422010799042311
5530,9,72784,0.122985647867253,0.155259137796739,0.428816018711886
5531,9,72971,0.137681250251539,0.154945136382045,0.374833577873012
5532,9,72998,0.138753173708438,0.155179773929332,0.37185368837691
5533,9,73076,0.129841839309815,0.155164850895395,0.403271513875403
5534,9,73100,0.138257610661854,0.155112403524769,0.373354894979713
5535,9,73117,0.121579417360984,0.155797499541484,0.435697121723521
5536,9,73178,0.13018645471759,0.15540103770522,0.402740733358363
5538,9,76394,0.12080059761056,0.155024083138929,0.436361836820414
5539,9,76441,0.12080059761056,0.155024083138929,0.436361836820414
5540,9,77957,0.0907148443046356,0.157267496928107,0.564429533049589
5541,9,84696,0.0515061523300214,0.155294477154582,0.740337064138163
5542,9,84804,0.079678158970563,0.155409134524873,0.608482323856837
5543,9,84986,0.037099486922279,0.157466818739926,0.813878198608089
5544,9,85177,0.0793682437473584,0.155434148530544,0.609934268963894
5545,9,85300,0.0780950884463223,0.155620580606058,0.616099899393707
5546,9,86294,0.0239454650274863,0.155589583271974,0.87777537352153
5547,9,86720,0.0391667434721941,0.155070187715313,0.800744201862527
5548,9,88210,0.0962452065688126,0.155591777077549,0.536595213491923
5549,9,89608,0.0350828112645636,0.157874142080374,0.824271040528925
5550,9,91111,0.0873039070994681,0.155129282462321,0.573940846692505
5551,9,94251,0.0109293547705401,0.155197770212629,0.943897569824859
5553,9,98767,-0.0364775133186976,0.155923456686431,0.815163293608346
5554,9,98955,-0.056413672437684,0.156298342947437,0.71836331992821
5555,9,99321,-0.0162632608887892,0.155316259973833,0.916664909472499
5556,9,103774,0.0886599375437689,0.155129547256921,0.568009614362409
5557,9,104962,0.0872993413685024,0.156018944136243,0.576145897771327
5568,9,108120,0.102054943878799,0.155986118613536,0.513372531917866
5569,9,108375,0.0871509772281669,0.155363397841429,0.575188040957848
5570,9,111569,0.0622107950668305,0.15629585573875,0.690847005767287
5571,9,112032,0.103903794565016,0.155548232936759,0.504580043406379
5572,9,112614,0.0880042603657174,0.156453383111242,0.574135775184863
5573,9,114834,0.128828471394795,0.156150504503268,0.409913104533245
5575,9,115779,0.0869736675515529,0.157879082127191,0.582059035136592
5576,9,115941,0.1471987607999,0.157240779997997,0.349843131859384
5577,9,116282,0.116692913560235,0.15685981393713,0.457412974653241
5578,9,116618,0.0961688823197288,0.155116874616444,0.535672975668234
5579,9,117736,0.120567850499311,0.154849038844844,0.436727893983891
5580,9,122617,0.123052375866247,0.156835928050796,0.433218419766431
5581,9,125289,0.120142567310825,0.15508907373204,0.439054338732106
5582,9,126263,0.16043379441028,0.154973558950498,0.301268615980611
5583,9,126375,0.114311366359988,0.155082001306251,0.461549507571099
5584,9,126580,0.127186424662006,0.154838907809408,0.411966451782529
5585,9,127022,0.13629141779728,0.156418038368888,0.384167279671472
5586,9,127496,0.0797725147901072,0.155201887897925,0.607579244076857
5589,9,128727,0.0566060290239771,0.155169613946199,0.715478415027051
5590,9,128730,0.0566060290239771,0.155169613946199,0.715478415027051
5591,9,129137,0.0728638813929043,0.154962623383777,0.638500397069298
5592,9,131829,-0.0555359874755903,0.156558253938751,0.723003328242013
5593,9,132718,-0.0727578635451347,0.154938428071187,0.638936396173124
5594,9,136028,-0.0397416960017813,0.156571868128055,0.799779315616802
5595,9,136044,-0.0446480741766525,0.156545549172154,0.775651903412348
5596,9,136100,-0.0783401278874826,0.158109945545394,0.620570475738198
5597,9,136134,-0.0681050880420928,0.15883271929102,0.668341235042977
5607,9,136619,-0.0526019286024587,0.157857787538522,0.739163389622965
5608,9,137267,-0.084563434753379,0.158321138521439,0.593590574171532
5610,9,138636,-0.114615468673921,0.155347254105888,0.46112512464827
5611,9,138792,-0.141922047159719,0.155514926044572,0.362078743887758
5614,9,139442,-0.162957731670598,0.158391077117276,0.304263283347741
5615,9,142542,-0.0792632731972277,0.155498223084721,0.610553917645588
5616,9,144386,-0.0810006380660807,0.156021111885094,0.603971298871428
5617,9,144699,-0.0615128004993321,0.156210573640499,0.693980271934094
5618,9,144955,-0.0838099703953767,0.155186076316564,0.589495402172271
5621,9,150327,0.0639886566875169,0.156496451100924,0.682873857795658
5622,9,150475,0.0600386795309437,0.156056646826513,0.700673865454312
5623,9,151474,0.0554402341472763,0.157171579313589,0.724496126972793
5624,9,154510,0.0137726633630538,0.158035412085914,0.930602313982222
5625,9,154735,0.0688516127444243,0.157038641358377,0.66133743816419
5626,9,154780,0.046002318079528,0.156963632825312,0.769636054068674
5627,9,155581,-0.00499286455288384,0.15673413535579,0.974605186670724
5628,9,158904,0.0424391266551102,0.156694188748775,0.786672033576936
5629,9,161738,0.134049163232146,0.155331455995955,0.388730065175049
5630,9,161933,0.13285385488629,0.155201755743512,0.392574345214226
5633,9,163793,0.0693965180269402,0.155822456554643,0.656335250132489
5634,9,163812,0.0574006120641554,0.155962631372692,0.713063399707666
5635,9,166532,0.0012869627921166,0.155613249139504,0.993406030356324
5636,9,169345,0.0280354423189503,0.155484381961397,0.857012403157075
5640,9,171609,0.0298886120086654,0.1591972758947,0.851183836112886
5641,9,174307,-0.0738213769725205,0.155960429061952,0.636267466372501
5642,9,175368,-0.162386707610862,0.15730704587182,0.30264235778286
5643,9,175543,-0.15710019790301,0.155270245242077,0.312333582250796
5644,9,176534,-0.102594013021703,0.155661740275127,0.510272142981834
5645,9,176600,-0.0919293115102898,0.155041139245289,0.553604345569257
5646,9,176841,-0.104440193735217,0.155539820584164,0.502360860756368
5648,9,177598,-0.0926025698457174,0.155171918082756,0.551040802112501
5649,9,177790,-0.0875767384807514,0.155672907458946,0.574085548944476
5650,9,178365,-0.0613284496344422,0.155460961376805,0.69345442763641
5652,9,180087,0.00022607928181384,0.156193817588911,0.998845937681774
5653,9,180128,0.00231505683772271,0.15608931190059,0.988174894815613
5656,9,183658,0.00228644055009786,0.158455189741153,0.988495418622544
5657,9,187970,0.00314595590842587,0.155555351136548,0.983876085904769
5658,9,189329,0.018410882903382,0.156032892292696,0.906139838136792
5659,9,189688,-0.0155021231915138,0.156573949003366,0.921187865591937
5660,9,190020,0.0272154982029797,0.155460237902715,0.861129678294102
5661,9,193013,-0.0918510273902981,0.155517982867456,0.555157314766886
5664,9,196154,-0.170400993862056,0.154936077163091,0.272162281340022
5666,9,197752,-0.191188333701797,0.155574621323209,0.21992143157166
5667,9,197820,-0.16603352998494,0.157269401231663,0.291815021914594
5668,9,198256,-0.162341546470639,0.158340661413467,0.305939007031197
5670,9,198339,-0.210636598172044,0.155234816290582,0.175683133859034
5671,9,198850,-0.198773318120366,0.158013155301006,0.209239781270485
5672,9,199162,-0.201907908353623,0.155050845955085,0.193695502449546
5673,9,199377,-0.214261795050646,0.154566689513042,0.166557930829076
5674,9,200074,-0.192620080362898,0.154862320006582,0.214392983677148
5675,9,200287,-0.204098069122353,0.15620889343869,0.192208925339719
5676,9,201408,-0.225326908365829,0.155262907512326,0.147595449668964
5677,9,201606,-0.241737695116313,0.154752913096205,0.11916324404625
5678,9,204151,-0.268862982518666,0.154979856899652,0.0836445891930868
5680,9,210740,-0.289986647545645,0.155323143712022,0.0627318177269852
5681,9,210783,-0.29227344478203,0.155555020940274,0.0610809512974799
5682,9,211109,-0.274191127104421,0.154736145839709,0.0772585411580117
5683,9,211688,-0.311996178990543,0.15475070486296,0.0445444092563736
5684,9,213938,-0.298661853976592,0.155724276794839,0.0559316792577909
5685,9,215328,-0.278483217514207,0.154714430223102,0.0727171412755994
5686,9,215997,-0.278162148918482,0.155648363570679,0.0747761420967828
5687,9,216548,-0.251445421315078,0.157779610009645,0.111909485366174
5688,9,219192,-0.327178690273929,0.154005411161209,0.0343260512397887
5689,9,222260,-0.323273952883435,0.154264253312865,0.0368308454179359
5690,9,222580,-0.281288279168358,0.157018994401078,0.0740810839848054
5691,9,222583,-0.281288279168358,0.157018994401078,0.0740810839848054
5692,9,225578,-0.323031848135323,0.15699800378971,0.0403670010098385
5693,9,226182,-0.316833051775477,0.157044139971947,0.0444020548805739
5694,9,226305,-0.309850963983643,0.155454853044471,0.0470100733263801
5695,9,231496,-0.282177821016462,0.155582748286013,0.0705755117499675
5696,9,232338,-0.214597607666468,0.154817190462784,0.166580459061585
5697,9,232470,-0.212647985008603,0.154846871898628,0.170537182273198
5698,9,232692,-0.2422629020112,0.154931337944039,0.118788944254393
5699,9,236476,-0.167883139956309,0.154951203654669,0.279344608796363
