SNP,Chr,Pos,Effect,SE,DHH1_LSM3_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
5297,8,433706,0.134989353725942,0.16277839197826,0.407504695078302
5298,8,437059,0.134735472932372,0.16175423183543,0.40542816983688
5300,8,441024,0.0802902041512542,0.161820951681039,0.620085436253903
5301,8,441527,0.0408725592120011,0.162519015446502,0.801578534232775
5302,8,442870,0.00968381107176269,0.162881420212578,0.952624834879058
5303,8,443100,0.0192659753260934,0.161705896054503,0.905230572898353
5305,8,445835,-0.0294309289772796,0.163602559361133,0.857339917118554
5307,8,448047,0.00281478330610974,0.1628236842605,0.986217176816672
5308,8,449957,0.0435666322729374,0.162847526168717,0.789217201206042
5312,8,453479,-0.0107203346300101,0.163430132674227,0.947736744667835
5313,8,453534,0.0190967687144024,0.163803614352796,0.907256556158448
5316,8,455745,0.0223155191371435,0.163802461722916,0.891713693292127
5317,8,455783,0.00242322303607273,0.163042358970589,0.988150244416129
5318,8,455785,-0.0303571150928253,0.164289046495599,0.853508733802618
5319,8,455796,0.0165247876798336,0.164524654956755,0.920052365733311
5321,8,458155,0.0753276253771506,0.163600487798227,0.645486490807805
5322,8,458435,0.0671650801429367,0.162461958865644,0.679549699854829
5323,8,459723,0.0939995766286817,0.161585924267179,0.561119040698473
5324,8,460316,0.130248006826269,0.162275859390703,0.42272676893272
5325,8,461438,0.11969465781678,0.161672820409204,0.459579085912992
5331,8,465663,-0.173916616082549,0.163514554627486,0.288229951665477
5332,8,465742,-0.189593453289958,0.164236054113875,0.249118738091745
5334,8,466499,-0.0754575465566526,0.164465916470257,0.646657604448024
5335,8,469153,-0.0602863687495211,0.163176744828053,0.712010569994873
5336,8,469233,-0.0727378965151371,0.162697225541501,0.655094937380975
5337,8,469571,-0.0608962638302392,0.163066309023255,0.709041596416791
5338,8,474449,0.0799568273616673,0.164355453706694,0.626923656808936
5343,8,475005,-0.000822946215827569,0.163015023816471,0.995974920535472
5346,8,477804,-0.0231879948621566,0.163136947620699,0.88705192032656
5347,8,479207,-0.0209185134639573,0.162070467814209,0.89737538614699
5348,8,479718,-0.0400806516823972,0.165784888541915,0.809104193954856
5349,8,481335,0.00871099034146106,0.16232658929976,0.957233731031875
5350,8,484694,-0.0931611858134319,0.161910062974579,0.565395172591529
5351,8,485969,-0.172946836630484,0.164119178686121,0.292700695038448
5352,8,485972,-0.172946836630484,0.164119178686121,0.292700695038448
5354,8,488714,0.0442726378491541,0.16146847257945,0.784100907116231
5355,8,490346,-0.039342920805787,0.161517729035754,0.807695540376124
5356,8,490813,-0.0530721453180702,0.162179236013037,0.743677485941216
5357,8,490841,-0.0633864760544268,0.163093661880358,0.697768816633579
5358,8,491020,-0.0300512173639253,0.161487883084689,0.852481378093339
5359,8,491126,-0.0524279297713706,0.161961934608669,0.746352885380688
5360,8,491330,-0.0460425003619324,0.161967433446527,0.776370065669426
5361,8,492314,-0.0885675632432757,0.163961663765225,0.589418773550602
5362,8,497405,-0.103325770030605,0.162695773232329,0.525783910649332
5363,8,500907,-0.145097190507901,0.161894043105248,0.370731173108481
5364,8,500928,-0.135748992497329,0.16221019635966,0.403231320685641
5365,8,500941,-0.141015580947555,0.162327862591181,0.385596867248949
5366,8,501189,-0.159638266868337,0.164125266662684,0.331387770636136
5367,8,501390,-0.15951278096772,0.162455479465119,0.32682842509553
5368,8,502369,-0.0525767273555503,0.161845520113361,0.745481377012588
5369,8,502447,-0.0161818223245395,0.161829146185481,0.92040644769139
5370,8,502641,0.0010908125169426,0.162011546294897,0.99463174245671
5371,8,505913,-0.00497978631832047,0.162625166841777,0.975588898172294
5372,8,507125,0.0706631974532361,0.162624622462583,0.664178386653695
5373,8,507195,0.0295256965739061,0.16273569280035,0.856131504600554
5374,8,509478,0.138872383096195,0.162365419992205,0.392961005981862
5375,8,509537,0.0958802422255051,0.161832678185268,0.553918380078573
5376,8,517167,0.0519146608659738,0.162054580423543,0.748890341606593
5377,8,517642,-0.02197729014779,0.162011172818159,0.89217298244568
5379,8,519219,0.0258838285536174,0.161825574010752,0.873012782552047
5380,8,519377,-0.000412905406969033,0.162078133897416,0.997968774411206
5381,8,519391,0.0361158126653252,0.162000152640858,0.823713556741068
5382,8,519609,0.0175725521197292,0.163400875418471,0.914419641265991
5383,8,520123,-0.0252915510265568,0.161907523621897,0.875956903007834
5385,8,521047,0.0474604798902858,0.163090706605571,0.771217141215269
5386,8,522590,-0.0415286953851363,0.162672522481991,0.798647671787787
5387,8,522597,-0.0446453619749409,0.163134763969509,0.784497014207443
5389,8,522950,0.0279408128322282,0.163392846248666,0.864318680762516
5390,8,523118,0.0361599243631748,0.161786843244528,0.823272952233338
5391,8,523239,0.0516324172436421,0.161746914131102,0.749750536645384
5392,8,523298,0.041543791459507,0.162211883659378,0.798016481665032
5393,8,523356,-0.00128067748359764,0.162501270421239,0.993716364381043
5394,8,523454,0.00504430996753255,0.162501062927166,0.975253823413237
5395,8,523510,0.0347860560606283,0.163610126278261,0.831749569112778
5396,8,523907,0.0630781946607128,0.162435612804908,0.698007873445784
5397,8,524455,0.0068450094071113,0.163042002937109,0.966535903087971
5398,8,525036,0.0327591237236267,0.16270670844281,0.840549869924078
5399,8,525056,0.0342104817426051,0.16246010095539,0.833338278669868
5401,8,525401,0.0297173612329766,0.16521803219227,0.857359763367977
5408,8,525866,0.130838926780792,0.167347012103659,0.434831506549523
5417,8,553590,-0.0165842358850423,0.167760224209524,0.921308096141806
5419,8,553996,-0.100077169445165,0.165287937051695,0.545254683443738
5432,8,556318,-0.371770665602789,0.248959771108319,0.136252931531383
5441,9,25061,-0.0954062213670682,0.161994723577858,0.556273862942511
5442,9,26439,-0.0833024782833479,0.163343389147255,0.610381535890048
5445,9,27399,-0.0683174163341259,0.163221452669375,0.675794747923462
5446,9,27401,-0.0849447705542652,0.163078956421765,0.602776076932751
5447,9,32320,-0.0592942078134165,0.165658950396889,0.720610079182804
5448,9,32732,-0.0689097994465568,0.162231767719868,0.671269369032428
5450,9,34142,-0.0890155849205982,0.161808020622044,0.5825775436633
5451,9,34160,-0.0890155849205982,0.161808020622044,0.5825775436633
5452,9,34596,-0.106115523448752,0.162174902572781,0.51332680239355
5453,9,35132,-0.0832868541860879,0.162147102587997,0.60781808760374
5454,9,35156,-0.0854304536692561,0.162604544443616,0.599643437606113
5455,9,35364,-0.0730984119924258,0.162161020403069,0.652427241736566
5456,9,35938,-0.135235913930446,0.164047154676006,0.410284772202439
5457,9,36116,-0.147121751358535,0.16545730154678,0.374510492000424
5458,9,36369,-0.107432080223629,0.161715077051457,0.50691321224605
5459,9,36687,-0.12438993440045,0.162081515938618,0.443325283018989
5462,9,37777,-0.150261905312857,0.162137847984714,0.354687432302151
5463,9,37779,-0.148041810292282,0.161882642977316,0.361077975414187
5464,9,39887,-0.0190312842467112,0.163843328508759,0.907595449136144
5465,9,41668,0.0255951450824905,0.162356298120119,0.874824317550625
5466,9,42163,0.0318458169713072,0.163280657587076,0.845475961453041
5467,9,44433,0.0349979300498701,0.162004686813171,0.829088863469181
5469,9,46709,0.161601497098726,0.162406840012246,0.320397806635892
5470,9,49364,0.240833383520495,0.164005408607953,0.142873134549879
5471,9,49801,0.254995419125593,0.161596386301507,0.115466510574193
5474,9,57000,0.104297879472477,0.16192026554591,0.519908725256913
5475,9,57578,0.0718582380912227,0.161920348411216,0.657468074122467
5476,9,58928,0.038875870137899,0.162190635926498,0.810707810177128
5477,9,60132,0.0830019747100476,0.162384418854704,0.609569110762324
5478,9,62935,0.0482558711221672,0.165450516114157,0.770715264185456
5479,9,64645,0.0467259778468013,0.163799793555616,0.775610155457716
5480,9,66985,-0.0184478366603245,0.163345489868862,0.910144277772394
5481,9,67582,-0.0118376728367878,0.164375911993046,0.942630070200913
5482,9,68365,-0.0679424678802033,0.164559690650206,0.679949369558757
5483,9,68615,-0.0482712194701905,0.162098788319421,0.766039471821824
5484,9,69330,-0.060836112136351,0.162194635811641,0.707825546282435
5489,9,69730,-0.0263571714349176,0.165461777066135,0.873527857469131
5490,9,69757,-0.0665045981326541,0.163215715777869,0.683913903249691
5491,9,69815,-0.0890097745945125,0.163968957173511,0.587578909260487
5492,9,69835,-0.0844115002158914,0.163989133959631,0.607057990078867
5493,9,69890,-0.0515909069224761,0.163329294991959,0.75228747478955
5494,9,69958,-0.0502667268919628,0.162884976423001,0.757805884142646
5495,9,70073,-0.0375967064994697,0.162566497359458,0.817239269459836
5496,9,70145,-0.024004645633507,0.163426134612269,0.883307619016228
5497,9,70296,-0.0079024553917742,0.162077589636404,0.961140336155407
5498,9,70443,-0.0162510162779996,0.162286348234195,0.920291682657597
5499,9,70461,0.0187548155107225,0.162039200469431,0.907922468122222
5500,9,70505,0.00819612715931756,0.162326665255798,0.95975922962481
5501,9,70537,-0.0162299343985539,0.161867405883738,0.920189397671862
5502,9,70556,-0.0325582656763611,0.162279401098376,0.841102721001955
5503,9,70698,-0.0196844627434449,0.162829475745301,0.903846907676056
5504,9,70904,-0.0908756280241091,0.161697932981488,0.574466833729397
5505,9,70962,-0.0343381035370007,0.161821117601869,0.832075106481004
5506,9,71094,-0.025578001294553,0.162573112761331,0.875072919652414
5507,9,71189,-0.00338154557085213,0.161913019511939,0.983349230836809
5508,9,71236,-0.0234168790717348,0.162959451034771,0.885821276342257
5509,9,71237,-0.0234168790717348,0.162959451034771,0.885821276342257
5510,9,71252,0.0210725810371352,0.163427280133102,0.897477263404279
5511,9,71366,0.00630204598063966,0.162118800715756,0.969013609008795
5512,9,71501,-0.0106289376038644,0.164822999623136,0.948618975830742
5513,9,71654,-0.0582288674542881,0.164213061558976,0.723105961034684
5514,9,71693,-0.0152115643822662,0.163900076974484,0.92610716509808
5515,9,71795,-0.0213260376433294,0.162660261526893,0.895764676411272
5516,9,71830,-0.0112368384356091,0.162254121468793,0.944826205033545
5517,9,72015,0.0125953543191138,0.162040888403838,0.938087281082313
5518,9,72016,0.0125953543191138,0.162040888403838,0.938087281082313
5519,9,72065,-0.00596396747054076,0.161586821531466,0.970578626590643
5520,9,72072,-0.0204340986509172,0.162497645110852,0.900001312943787
5521,9,72176,-0.0424081221335392,0.161606930159131,0.793154394384054
5522,9,72564,0.00939792154966299,0.162443731166246,0.953898139661999
5523,9,72570,0.00424644263409696,0.162687381601377,0.979190845822216
5524,9,72581,-0.0903132677498087,0.163265891472829,0.580499362683817
5525,9,72621,-0.0158831356493951,0.162253021457124,0.922074282664485
5526,9,72672,-0.039041700023799,0.162702781430348,0.810502734773006
5527,9,72684,-0.0271941633130157,0.162005091089647,0.866789600439528
5528,9,72697,-0.0197159375043637,0.162497896447453,0.903498363836531
5529,9,72757,0.0110549211730928,0.161912050427025,0.945603534134861
5530,9,72784,0.0076543453679731,0.161912607003186,0.962321146776022
5531,9,72971,0.0273184423159833,0.161616151651683,0.865867601615355
5532,9,72998,0.0259951111512896,0.1618637976807,0.8725013646718
5533,9,73076,0.0203134629255275,0.161827826411302,0.900179269626388
5534,9,73100,0.0240217781744048,0.161793238535265,0.882054997645811
5535,9,73117,-0.000597611410631277,0.162470301439389,0.997067240834278
5536,9,73178,-0.00887127359370782,0.162077447618061,0.956380724088131
5538,9,76394,-0.0574125673405659,0.161634477052505,0.722651895347719
5539,9,76441,-0.0574125673405659,0.161634477052505,0.722651895347719
5540,9,77957,-0.0667561821163479,0.163900678556983,0.684037064500182
5541,9,84696,-0.245779322724527,0.161301854765708,0.128473300032213
5542,9,84804,-0.215442022940667,0.161579599299211,0.183277028940891
5543,9,84986,-0.260412918341516,0.163496104240699,0.11210511991815
5544,9,85177,-0.256003186407826,0.161437559108768,0.113686365862559
5545,9,85300,-0.247443479779745,0.161668279429591,0.126773066753265
5546,9,86294,-0.319353989061832,0.161225628002201,0.0483907327138436
5547,9,86720,-0.289727917986646,0.160849634334615,0.072519189771555
5548,9,88210,-0.247652477593278,0.161667372856503,0.126451593515573
5549,9,89608,-0.317832063196153,0.163633475408471,0.0528908249385616
5550,9,91111,-0.236005705271522,0.161217984814637,0.144113392990933
5551,9,94251,-0.258140148217468,0.1611218601021,0.110018569205288
5553,9,98767,-0.139160572446302,0.162305260729377,0.391805438856884
5554,9,98955,-0.16036722194615,0.162658440249878,0.324850623930185
5555,9,99321,-0.134395554919585,0.161673271560166,0.406378104674082
5556,9,103774,-0.0138979885313313,0.161707455411015,0.931558662489726
5557,9,104962,-0.0229736235071696,0.162628551649714,0.887741658792414
5568,9,108120,0.00036065441638216,0.162625381696397,0.998231785055885
5569,9,108375,-0.0272430801127267,0.161943680861643,0.86650210868669
5570,9,111569,-0.00855225806624296,0.162885500745997,0.958156231560011
5571,9,112032,-0.00573927548485251,0.162172735968796,0.971788848605413
5572,9,112614,-0.00960723437840934,0.163085967600209,0.953057908025455
5573,9,114834,-0.0180718694763738,0.162852095453897,0.911702363417334
5575,9,115779,-0.0901874490494666,0.164499884700369,0.583865177923441
5576,9,115941,-0.00879434425675445,0.164036714927729,0.957274584713424
5577,9,116282,-0.0620963224240243,0.163531875946232,0.704381619619706
5578,9,116618,-0.0565065121432927,0.161681177099686,0.726927289571523
5579,9,117736,-0.0223672573949213,0.16147620895676,0.889910538625737
5580,9,122617,-0.0139688644354567,0.163553048083983,0.93198484236183
5581,9,125289,-0.0137684777199406,0.161727849550203,0.932203423244466
5582,9,126263,0.0418066804842656,0.161701473145956,0.796139043096513
5583,9,126375,0.00137955356330602,0.161709130610507,0.993198084535809
5584,9,126580,0.0184169939814625,0.161482690612454,0.909263520534078
5585,9,127022,-0.0199225463465335,0.163148623387084,0.902879117389606
5586,9,127496,0.0091995682390795,0.161769516977571,0.954682228314494
5589,9,128727,-0.0316682376475208,0.161697817799369,0.844841618349154
5590,9,128730,-0.0316682376475208,0.161697817799369,0.844841618349154
5591,9,129137,-0.0132361580260477,0.161509478247977,0.934730674864817
5592,9,131829,-0.0965633683127006,0.163071097159588,0.554125869463771
5593,9,132718,-0.0607095119458084,0.161453334784767,0.707128692785289
5594,9,136028,-0.0174552719743679,0.163149424036178,0.914858104173401
5595,9,136044,-0.0275827115402312,0.163121946058681,0.86582066884866
5596,9,136100,-0.0452639286607767,0.1647794190775,0.783711984071537
5597,9,136134,-0.0611787214730236,0.165503897917813,0.711864020387913
5607,9,136619,-0.0634846623400203,0.164468183266546,0.699729454710535
5608,9,137267,-0.0618494724995845,0.164993612209374,0.70798984538706
5610,9,138636,-0.0266780270999746,0.161979747861872,0.869274568794906
5611,9,138792,-0.0206634986233592,0.162223225285247,0.898714592070682
5614,9,139442,-0.0938727870044488,0.165204383707169,0.57024541195646
5615,9,142542,-0.0423789352317062,0.162062439280853,0.793861324016641
5616,9,144386,-0.0999082083825538,0.162538421646749,0.539165755870476
5617,9,144699,-0.0889629670951953,0.162727608044346,0.584931166977239
5618,9,144955,-0.0892001786776223,0.161690381516425,0.581521630520907
5621,9,150327,0.11437957495612,0.162983554734617,0.483275068109564
5622,9,150475,0.0764136850263295,0.162583580829355,0.638647864206087
5623,9,151474,0.0935424854835337,0.163715211745853,0.568110289205445
5624,9,154510,0.0894246839382763,0.164595064602396,0.587265398528868
5625,9,154735,0.0883324994788603,0.163600533163078,0.589587166842343
5626,9,154780,0.0740796306658659,0.163517741174825,0.650800237917395
5627,9,155581,0.0738387679443001,0.163259192874651,0.651345525807058
5628,9,158904,0.0847134712847842,0.163219329743255,0.604074693964292
5629,9,161738,0.194855017257267,0.161683112805409,0.228946445318699
5630,9,161933,0.204423811041682,0.161511299253204,0.206457542112691
5633,9,163793,0.147258630513682,0.162212710245655,0.364596920431339
5634,9,163812,0.138965701639765,0.162365193808267,0.392642761890779
5635,9,166532,0.0508912528089168,0.162115756006685,0.753767815215592
5636,9,169345,0.0790770902707908,0.161956877270126,0.625668731469786
5640,9,171609,0.0878775318867704,0.165815005481785,0.596463596416445
5641,9,174307,0.0411349200243756,0.162536920299202,0.800353349157564
5642,9,175368,-0.0173348567509882,0.164147801197474,0.915955604416663
5643,9,175543,0.0040820327491613,0.162015249867241,0.979913373664337
5644,9,176534,-0.00514514283809597,0.162288422187983,0.974726264766581
5645,9,176600,0.0215368404355002,0.161618627172956,0.894065933536868
5646,9,176841,-0.000577269803843206,0.1621653208988,0.997161738389851
5648,9,177598,-0.0122186071059882,0.161758760788868,0.939831057915715
5649,9,177790,-0.00348266790263091,0.162273115797741,0.982889427418449
5650,9,178365,0.0397721663840273,0.162001565740869,0.80620824134646
5652,9,180087,-0.00900983570755676,0.162742573844684,0.955880991429327
5653,9,180128,-0.0237682285372226,0.16262952257405,0.883886768821996
5656,9,183658,0.00464035186651668,0.16509933902632,0.977593154083204
5657,9,187970,-0.047055598777183,0.16205878367488,0.771710348943212
5658,9,189329,-0.0390547267502398,0.162565523603658,0.810283728055628
5659,9,189688,-0.0314119225917361,0.163133048924202,0.847418994631831
5660,9,190020,0.0105342811329314,0.161985000995674,0.948184977750597
5661,9,193013,-0.058727859766441,0.162089011427679,0.717330792120011
5664,9,196154,-0.149390933301975,0.16151354589317,0.355627065657529
5666,9,197752,-0.196656138886612,0.162106936776089,0.225892803226227
5667,9,197820,-0.153592730357572,0.163918729826992,0.349396404639728
5668,9,198256,-0.125885661970859,0.165089693817453,0.446253626060141
5670,9,198339,-0.212311336307,0.161771128147484,0.190231835898164
5671,9,198850,-0.212638372330396,0.164618933735299,0.197305940384978
5672,9,199162,-0.181662572891716,0.16165104009311,0.261863805438014
5673,9,199377,-0.222274441550864,0.161051731127508,0.168415991812075
5674,9,200074,-0.202092624310648,0.16135101553951,0.211215787963669
5675,9,200287,-0.238112333445711,0.162659096265296,0.144118436113879
5676,9,201408,-0.289426150106505,0.161522307870351,0.0740109743679644
5677,9,201606,-0.249555719684581,0.1612521678472,0.122611869150205
5678,9,204151,-0.391914890264603,0.160818134765858,0.0153027718919934
5680,9,210740,-0.339201517278041,0.161627963403751,0.0365572815102334
5681,9,210783,-0.349890510684328,0.161818061847517,0.0312704799273745
5682,9,211109,-0.312981781627058,0.161080869648671,0.0528096287801189
5683,9,211688,-0.358555980614597,0.161038482474766,0.02660967376573
5684,9,213938,-0.318749456456031,0.162212448378292,0.0501966687245533
5685,9,215328,-0.321292557453064,0.161034510811476,0.0467917536809855
5686,9,215997,-0.323519904057986,0.161994356935397,0.0465809643576567
5687,9,216548,-0.27308590185223,0.164344400001051,0.0974670381844395
5688,9,219192,-0.396821738157943,0.160098521813799,0.0136562236060061
5689,9,222260,-0.408026037741485,0.160264795735542,0.011322483298651
5690,9,222580,-0.383924605000343,0.163069735063756,0.0191019340572366
5691,9,222583,-0.383924605000343,0.163069735063756,0.0191019340572366
5692,9,225578,-0.311540036996395,0.163721633929686,0.0578716503760154
5693,9,226182,-0.330301955304839,0.163628208205396,0.0442832574527538
5694,9,226305,-0.339991037142686,0.161873905299722,0.0364075619165711
5695,9,231496,-0.283132036997701,0.162161434260073,0.0816828498484917
5696,9,232338,-0.28419442954732,0.161038503598114,0.0784686853074748
5697,9,232470,-0.267804482978935,0.161141073967311,0.0974154093594205
5698,9,232692,-0.313416275914084,0.161124745563045,0.0525472433917997
5699,9,236476,-0.270974556845748,0.161072370670526,0.0933919526665118
5700,9,239129,-0.238118747954847,0.162151555582782,0.142860332923342
5701,9,240673,-0.268127933298227,0.161098642526927,0.0969256245878717
5704,9,242937,-0.239669514217144,0.162589735380787,0.141352527962354
5705,9,243115,-0.264519917282562,0.161102762739546,0.101494453503607
5706,9,243230,-0.240898049640885,0.162126940163741,0.138208493812492
5707,9,243307,-0.321158167134647,0.161724539144717,0.0478249110767924
5708,9,243521,-0.270835372198021,0.161520786387538,0.0944701243394163
5709,9,243529,-0.270835372198021,0.161520786387538,0.0944701243394163
5710,9,243574,-0.252938747888559,0.162064593560211,0.119483981569309
5711,9,243694,-0.267054260442593,0.161541196957006,0.0991863016820705
5712,9,243723,-0.295427754106656,0.161860829422625,0.0688163384142558
5713,9,243786,-0.304985106067983,0.161821011567226,0.0602907979131731
5714,9,243799,-0.233894091491734,0.162851022248906,0.151818025076987
5717,9,244149,-0.262747231082706,0.16156120368735,0.104777859710065
5718,9,244280,-0.27576332153428,0.161049345229836,0.0877212860672934
5719,9,244304,-0.290345711539113,0.161424743797553,0.0729290841445651
5720,9,244502,-0.269883828905962,0.161077558279828,0.0947236458310225
5721,9,244863,-0.273690952451807,0.161738257202561,0.0914932442708685
5722,9,244901,-0.293792099071899,0.161183224408319,0.0691914015593178
5723,9,244951,-0.280870702804596,0.161016671696989,0.0819670758247486
5724,9,245431,-0.286688303979136,0.160987623539218,0.0758034334222562
5731,9,249562,-0.289767179744331,0.161250096654679,0.0731895538166828
5733,9,249795,-0.296242705765655,0.16167747162989,0.0677480308489913
5734,9,250484,-0.422676739608986,0.160198345135656,0.00869721871869106
5735,9,250581,-0.394268755043132,0.160403410778298,0.0144518647479924
5736,9,251030,-0.409157709521599,0.160236072511386,0.0110853491663557
5737,9,252109,-0.443402327718527,0.160016384808918,0.00588466431067242
5738,9,252323,-0.456580521183728,0.159880465011784,0.00454734141927451
5739,9,253139,-0.384962772884651,0.160206080469436,0.016780127143602
5740,9,253318,-0.414430784565385,0.160678874986157,0.0103055544917768
5743,9,254027,-0.467946118822363,0.163759316217845,0.0045227487440821
5744,9,254091,-0.427368607501705,0.160334468989799,0.00804109133648297
5745,9,254108,-0.455817909864531,0.160337694955298,0.00473114099978494
5746,9,254153,-0.422825731106881,0.161081619928791,0.0090437875610188
5747,9,254311,-0.46337023201856,0.159825118413733,0.00397477813969869
5748,9,254315,-0.445847044344479,0.160440449836488,0.00574624294849903
5749,9,254336,-0.438202141405667,0.160487134795309,0.00664207013912196
5750,9,254355,-0.435677801648656,0.16050660310802,0.00696574878445244
5751,9,254492,-0.413091454569924,0.160246021876967,0.0103463415848406
5752,9,254600,-0.40106362613272,0.160793072923847,0.0130778521927796
5756,9,255387,-0.396345880877324,0.160585842100515,0.0140556613807973
5759,9,256304,-0.451816375715497,0.161346304018037,0.00538663780532556
5760,9,257336,-0.416290773882186,0.160652296596408,0.00995947508651641
5761,9,257350,-0.391691330702159,0.160587259524682,0.0152151534212799
5765,9,257531,-0.392640331800567,0.164241761081608,0.0173432630412822
5766,9,257575,-0.45629387799243,0.162229620031843,0.00518843334047471
5767,9,257591,-0.414182140673102,0.162412814554456,0.0111884574472947
5768,9,257605,-0.405999458362059,0.163296747661108,0.0133708688686323
5769,9,257815,-0.40397890779431,0.160501001355469,0.0122787290447776
5770,9,258080,-0.427676926995561,0.160357959886645,0.00800525766231534
5771,9,258259,-0.418503089147065,0.160910083551164,0.00969030642975196
5772,9,258345,-0.437175613279154,0.16101494233303,0.00695067548471642
5773,9,258661,-0.427466985857155,0.16010060957643,0.00793607535004624
5774,9,258900,-0.41949459433217,0.160157767594154,0.00919219912006708
5778,9,260986,-0.431873481109102,0.163874363384377,0.00877459448286236
5779,9,261156,-0.450263895768964,0.161087231425265,0.00547101443717628
5780,9,264604,-0.445760786339527,0.161417782760543,0.00605384396190127
5781,9,265537,-0.405230567157583,0.161006294055356,0.0122830136937765
5782,9,266567,-0.402153429664599,0.160071057503347,0.0124385574502683
5783,9,266879,-0.47066645702537,0.159777593397476,0.00343543809007911
5784,9,267323,-0.38680862396426,0.160454856892662,0.0164323368246032
5785,9,267437,-0.331032970519069,0.160754112696723,0.0402033091503058
5786,9,267785,-0.369473834827838,0.16121343323626,0.0225036055403303
5788,9,268262,-0.339258164131317,0.160820903689356,0.0356015342926588
5789,9,268351,-0.314205799438834,0.160842075614066,0.0515493694656485
5791,9,268445,-0.382453973694617,0.162413224883631,0.0190785818417347
5792,9,270121,-0.557223136961154,0.158764640899516,0.000506616679307536
5794,9,270827,-0.526835443694343,0.161143791027853,0.0011839965513351
5795,9,273029,-0.438612368564487,0.161449485641129,0.00691804108887748
5796,9,273060,-0.462363119327838,0.160326154118989,0.00416888231677199
5797,9,273430,-0.459438723509329,0.159911365670915,0.00431075487703249
5798,9,273993,-0.47668548651574,0.16229918611444,0.00353069137925184
5799,9,276483,-0.372176685194084,0.160529762686656,0.0209968427272381
5800,9,276759,-0.373579201796105,0.160302849476803,0.0203447946243706
5801,9,280761,-0.325844882628825,0.16101887951741,0.0437598014983222
5802,9,280878,-0.312077027201038,0.162021334018825,0.0548886654341603
5803,9,281757,-0.363386810558968,0.161028487151259,0.0246402994920575
5804,9,282224,-0.341329844519809,0.160917684963806,0.034606106815445
5805,9,283213,-0.330572082694193,0.161954019189978,0.0419794430959971
5806,9,283290,-0.333907802100536,0.161562912351834,0.0394878404092596
5807,9,286125,-0.264817498885862,0.16097123312314,0.100834542580057
5809,9,289043,-0.11717933456822,0.162251203892276,0.470643933784127
5810,9,289127,-0.102450141603282,0.161495101641181,0.526240207785371
5811,9,289513,-0.16511281621164,0.162185950654581,0.309353151587188
5812,9,292353,-0.240178322858982,0.161823116956383,0.1386474803704
5813,9,294986,-0.168817606286445,0.161663612113763,0.297083226084
5814,9,296974,-0.17898462461644,0.162047475889457,0.270120070037713
5815,9,298782,-0.170940209736262,0.161254550610127,0.289840073394315
5816,9,299767,-0.162703410876409,0.162192848495086,0.316476655274894
5819,9,303507,-0.160315102506379,0.162249963721285,0.323792781335006
5820,9,303589,-0.159109981407257,0.16225332423677,0.327448337193009
5821,9,303690,-0.149528843446973,0.16511948800085,0.365776071141763
5822,9,304133,-0.0968922609246352,0.162640792505536,0.551728089488377
5823,9,310366,-0.0488258454926522,0.162195859456282,0.763568729684446
5824,9,310436,-0.0957026641715823,0.162457615050197,0.556175597241759
5826,9,314400,-0.223002509125877,0.16160699367251,0.168488848901084
5827,9,314913,-0.230257550118346,0.161157377952425,0.153953308128391
5828,9,315623,-0.215424903461417,0.161810948807802,0.183937273692729
5829,9,317005,-0.14768810955064,0.162211604137695,0.363198205446987
5831,9,322200,-0.0230137647487354,0.162469558758542,0.887437509826064
5832,9,323432,-0.0413544094321026,0.16225829330879,0.798973647485754
5836,9,328426,-0.0589907587685206,0.162043876933572,0.716044680253751
5837,9,330193,-0.0873330099541839,0.162722317077417,0.591813182856671
5838,9,330993,-0.137795393673323,0.163567089992437,0.400112342253321
5839,9,334143,0.00475010550852273,0.162664025357492,0.976720034459486
5840,9,334329,-0.109876572868616,0.240998405612792,0.648726122613024
5841,9,334958,0.0495672188283339,0.161993914425302,0.75979873915129
5842,9,336040,-0.0186072405575758,0.161958648520176,0.908598555830864
5843,9,338275,0.061456460633925,0.162170849279296,0.704944507071875
5844,9,338651,0.0624325004246144,0.162364086166086,0.700823423340928
5845,9,338765,0.0940824179325898,0.162367302501025,0.562660636622666
5846,9,338787,0.098639162903437,0.162338996829989,0.543835349885171
5847,9,340588,0.159233105729659,0.161486905360943,0.32478715320558
5848,9,341341,0.130431894867533,0.162648396399616,0.423135565778847
5849,9,342354,0.196021440969566,0.165412341086732,0.236795944980359
5850,9,342479,0.109473630548072,0.162802712209577,0.501749098785275
5851,9,347652,0.180331446155933,0.161942771882585,0.266229755064516
5852,9,349076,0.227887710457093,0.162047983932629,0.160515405560369
5853,9,349097,0.189123378686167,0.161976177800724,0.243756212019241
5854,9,349116,0.195633836969891,0.161534461758781,0.226668557272915
5855,9,350262,0.0230633369953974,0.163257335177611,0.887737361437196
5856,9,351490,0.093703704975648,0.162130996345143,0.563665965384417
5857,9,352621,0.153609464548824,0.163259387736493,0.347403581257818
5858,9,353047,0.0974107374340791,0.163116757841108,0.550767306349975
5859,9,354047,0.13786366501495,0.161908102601043,0.3950726438436
5860,9,354832,0.161789306316443,0.161987956068788,0.31858848452616
5861,9,354867,0.151864106867037,0.161917524089059,0.348931794072196
5862,9,354924,0.152172894637521,0.162217930114089,0.348846270458573
5863,9,354945,0.146530892081523,0.161520967972931,0.364922949746707
