SNP,Chr,Pos,Effect,SE,ALO1_UIP4_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
6705,11,14510,0.106652211305502,0.0983603572059703,0.278971462461374
6706,11,14550,0.106622221722836,0.0982305397074867,0.278472636026175
6707,11,14569,0.0990212638288788,0.098382955833529,0.314870295588848
6708,11,14705,0.120860643410766,0.0984622928853029,0.220459598375487
6709,11,14729,0.104554506778295,0.0985355166799778,0.289376939448643
6710,11,15153,0.09405891684198,0.0985451216984691,0.340496089444007
6711,11,15356,0.112578933009998,0.0989030175442857,0.255777183001206
6712,11,15718,0.108199859586974,0.0987421076428551,0.273921058813805
6713,11,16603,0.101047344727836,0.0986974073999053,0.306626340686769
6714,11,16614,0.135170587432896,0.0986905613862698,0.171669783188132
6715,11,16738,0.124053718242324,0.0999256024657636,0.215259858574297
6716,11,16750,0.120073377017473,0.100494183881889,0.232955954227502
6717,11,16799,0.107702616332448,0.0996932391523289,0.280728250936262
6718,11,16954,0.114191909594261,0.0994712787101518,0.251750580448848
6719,11,16984,0.10419922473576,0.0990242951487073,0.29340041342249
6720,11,16990,0.0887326855577077,0.099066968542411,0.371031987188448
6721,11,17039,0.0916259637304318,0.0986519423960958,0.353637696213662
6722,11,17061,0.107187908318921,0.0986075101754318,0.277771558883327
6723,11,17206,0.0913145904718882,0.0994126643170209,0.358962985197299
6724,11,17217,0.0863998722388966,0.0992001956229725,0.3843653330718
6725,11,17681,0.102398821434499,0.0984668144719443,0.299083101210425
6726,11,17705,0.101745844439292,0.0986568374828363,0.303101250179494
6727,11,17941,0.0893499914230582,0.0985684924574334,0.365302194935927
6728,11,18001,0.0934219617906503,0.0983385292141831,0.342760352167013
6733,11,18921,0.0960225365446738,0.0985162837152719,0.330383006924471
6734,11,18968,0.0896298862696443,0.0986571369442192,0.364234591989393
6735,11,19023,0.108946829369861,0.0986350524926859,0.270109212217206
6736,11,19024,0.108946829369861,0.0986350524926859,0.270109212217206
6737,11,19074,0.13630711562043,0.0991221615960867,0.169959318609799
6742,11,19367,0.0874405643552303,0.0992279394124845,0.378804239752791
6743,11,19388,0.108411715052838,0.0996618593090863,0.277427579401197
6744,11,19443,0.0866515724856646,0.0997221669317469,0.385475872854691
6745,11,19447,0.0989251352975065,0.100164941315509,0.324014091144565
6754,11,19921,0.103550979720129,0.100181311899405,0.302014114993128
6755,11,20014,0.0900623214785106,0.100103244346627,0.368896268243195
6756,11,20104,0.133690486537179,0.100104889669691,0.182571903856966
6760,11,20281,0.149953099640848,0.100350410215952,0.13599191169863
6765,11,20445,0.136991768645466,0.0987871634970636,0.166397200526897
6766,11,20462,0.129629133890902,0.0988279921163182,0.190485903052421
6767,11,20476,0.130625984027834,0.0983956283641056,0.185181776881191
6768,11,20496,0.128702890636181,0.0985495177502645,0.192412535129015
6770,11,20522,0.107594999270447,0.0997626185190418,0.281542552095622
6771,11,20543,0.136656552355103,0.0986531599204546,0.16685922491331
6772,11,20567,0.140521898353041,0.098651996349471,0.155208282839581
6773,11,20594,0.128846591624524,0.0982850609831992,0.190727545247779
6774,11,20802,0.127324424253295,0.0984392127405229,0.196707442940509
6775,11,20805,0.127324424253295,0.0984392127405229,0.196707442940509
6776,11,20841,0.0857637726011166,0.0982062423130294,0.383091809267398
6777,11,20963,0.102155607049624,0.0982874847847164,0.299350948699173
6778,11,21323,0.124076843919129,0.0988030157503299,0.210018985284173
6779,11,21871,0.0907726638836683,0.0985742056530777,0.357754412976097
6780,11,22005,0.105943625019045,0.0989904416117601,0.285242093007913
6782,11,25361,0.0929409514577303,0.0981227799861054,0.34418972563008
6783,11,25987,0.0422266823281228,0.0982618417520595,0.667649654968437
6784,11,27625,0.0214244982412794,0.0998222459802776,0.830182471836717
6785,11,29269,-0.027158305434122,0.0984271471914415,0.782768732247296
6786,11,30395,0.0315061908040113,0.098380037255488,0.748968425112594
6787,11,30856,0.0151262067244114,0.0985394134134751,0.878088448784068
6788,11,31481,0.0545939505864269,0.0984998518747815,0.579755883565712
6789,11,31748,0.052050338377518,0.0989341678791708,0.599141567608995
6790,11,31804,0.0772687605622028,0.0992446684334297,0.436755581503733
6791,11,31861,0.0301009052239155,0.0998677554226804,0.7632811358107
6792,11,32204,0.0459928942501394,0.098685647937112,0.64146390737404
6793,11,32446,0.0249783325825141,0.0990778164367607,0.801104131888343
6794,11,32581,0.0328183887013901,0.0986020610723615,0.739455101339685
6795,11,32884,0.0218788224911073,0.0987984915555469,0.824870924476403
6796,11,33534,0.0603728125051601,0.0984117124964956,0.539959495756515
6797,11,39138,0.029915305844536,0.0987744754035082,0.762171338868915
6798,11,39160,0.00698641061261022,0.0987740599020076,0.943651719928665
6799,11,40753,0.032459469973212,0.0990716731909784,0.743380945445936
6803,11,47424,0.0438231294632304,0.0983124522059434,0.656048505362027
6804,11,48259,0.0185946743594693,0.0984002036745402,0.85022502466951
6805,11,48350,0.00999822253042898,0.0985607360810855,0.919256995629109
6806,11,49416,0.0232127576736338,0.0985567662634125,0.813936476700028
6811,11,52110,-0.0106212561058643,0.0982087498631048,0.913938314437055
6812,11,52120,-0.0106212561058643,0.0982087498631048,0.913938314437055
6813,11,52174,-0.0364058744720773,0.0983334108662537,0.71143395264225
6814,11,52267,-0.0653651136058291,0.09831574468197,0.50658125113781
6815,11,52276,-0.0605020072811925,0.0981946057422896,0.538196651829427
6816,11,52288,-0.0605020072811925,0.0981946057422896,0.538196651829427
6817,11,52354,-0.0654878107118324,0.0992910168153385,0.509969987578789
6819,11,52567,-0.0681728395523332,0.0990591124718358,0.491776559686434
6820,11,52573,-0.0641812767631995,0.0993285820243321,0.518601317194669
6821,11,52591,-0.0234877327509789,0.0992097248527766,0.812989392842928
6822,11,52597,-0.0329142443317808,0.0990878775541799,0.739956337883252
6823,11,52618,-0.0536636449621279,0.0987617065939686,0.587221542806249
6824,11,52628,-0.0457393182282244,0.0984565988494184,0.642530647749944
6825,11,52666,-0.0612333337608619,0.09832328033918,0.53383414453718
6826,11,52900,-0.0399782149530588,0.0986179981947737,0.685440427905441
6827,11,53112,-0.000559761730950964,0.0990369008704643,0.995493531587624
6829,11,53656,-0.0116526938673465,0.0991236042882044,0.906485374028614
6830,11,54144,-0.0615328250300585,0.0985350382449149,0.532718032350957
6831,11,54177,-0.0567693670314029,0.0986697519830313,0.565423047061535
6832,11,54237,-0.0450125964073531,0.0987739488411793,0.648876398284131
6833,11,55837,-0.0666321911502253,0.098652278816638,0.499848137086754
6834,11,56052,-0.0462946380444174,0.0983402193901262,0.638102915514863
6835,11,60397,-0.0516513783322344,0.0991413691038596,0.602702385364438
6836,11,62199,-0.0658815447479764,0.099117471067249,0.50668823234216
6837,11,63117,-0.0372419546912801,0.0988609141954638,0.706615019348387
6838,11,63444,-0.0550840781739585,0.0995685661772147,0.580457771417983
6844,11,66128,0.0301999964327161,0.0986700559776967,0.759731374715309
6845,11,67104,-0.00575798009040479,0.0989023420684365,0.953607252136961
6846,11,68750,-0.00182966562453882,0.0985894026163474,0.98520384126539
6847,11,69070,-0.00725619948738504,0.0982867826393112,0.941190010989884
6848,11,71811,0.0102866810693717,0.0986816288241866,0.91703722247365
6854,11,80491,-0.0206521509796942,0.0983339739189863,0.833772832797125
6856,11,81028,-0.0186035833028228,0.099206302644282,0.8513573856147
6857,11,81030,-0.0187650094785337,0.0990817019297709,0.849896594632046
6858,11,81400,0.00136808306622022,0.0984051537094022,0.988915577235513
6859,11,81406,0.00136808306622022,0.0984051537094022,0.988915577235513
6860,11,81454,0.0142384137322825,0.0985982358893043,0.885260391475534
6861,11,81476,0.00990615241481158,0.099204281479467,0.920515256131274
6862,11,82548,-0.0910740717119569,0.098225224728917,0.354458088067869
6863,11,84259,-0.0865610929425892,0.0999916939793935,0.387252075753008
6864,11,86389,-0.085533737528679,0.0982579323467462,0.3846176443873
6865,11,87266,-0.0521795676285374,0.0987200239953698,0.597442081442151
6867,11,89429,-0.0718394026469032,0.0981359160300522,0.464629962178166
6868,11,89470,-0.0483238213044014,0.0984531013737078,0.62385105835989
6869,11,91507,-0.111815172160883,0.0983160605648268,0.25618293792106
6870,11,92153,-0.131184223858031,0.0984452351319773,0.183535625884539
6872,11,96863,-0.0542372151492013,0.0987168821987807,0.583063359677984
6873,11,98088,-0.0151136833902611,0.0981978345655471,0.877768211200619
6874,11,98757,-0.0191192817682164,0.0989156920764632,0.84684407089256
6875,11,99100,-0.0393305287909623,0.0986078024625305,0.690238871510465
6876,11,102671,0.0760772113348127,0.0985468668334533,0.440636763983533
6877,11,104549,0.0785343100928857,0.0982884391355869,0.424816791248721
6878,11,106654,0.0601346702942668,0.098921182445517,0.54364145261881
6879,11,106700,0.0555601529778425,0.0989287603402597,0.57473283000759
6881,11,107231,0.0552709333019484,0.0982033412123054,0.573913837413142
6882,11,108816,0.0906969846498017,0.100160707888233,0.365810445977425
6883,11,108841,0.0799080868117605,0.0998208628550562,0.423950965271208
6884,11,108870,0.0618096277027308,0.0983222588305847,0.52998916469396
6885,11,109176,0.110373654791412,0.0987605402802192,0.264502770463948
6887,11,111132,0.0708018064033586,0.0991460109239588,0.475627036354086
6888,11,113698,0.0686545463724157,0.0987354049227229,0.487300551167141
6889,11,114020,0.0631131266067082,0.0985587424305668,0.522353686556151
6890,11,115612,0.0220608585584519,0.0987677805775423,0.823383847168395
6891,11,116643,0.0753120594375364,0.0982955828428781,0.444081544857071
6892,11,116979,0.135740834538347,0.0985007495215319,0.169054845470215
6893,11,118012,0.112062628101139,0.0982568958624317,0.254848543166396
6894,11,118055,0.114400740740208,0.0980770885229779,0.244225247962099
6895,11,118745,0.0535215839971332,0.0985482871034904,0.587403650061237
6896,11,118759,0.0570758196062089,0.0986692511541571,0.563325163241334
6897,11,119115,0.119044491659217,0.0981730267411348,0.226094155235646
6898,11,119177,0.0853937459672311,0.0981607506261473,0.384925559861648
6899,11,119221,0.105193703709505,0.0983835175480846,0.285700773646189
6900,11,119264,0.113214840336779,0.0982096393440998,0.249777658698097
6901,11,119431,0.0771915165249081,0.0985631694703979,0.434053592066604
6902,11,120563,0.0302308694561875,0.0987028906564208,0.759570887318426
6903,11,120692,0.0281349527082242,0.0987046461296087,0.775779256939384
6904,11,120740,0.0162133081585971,0.0987388565132828,0.869664587541453
6905,11,120902,0.0182648246727002,0.0986877440547611,0.853274985428601
6906,11,120917,0.0345008826917788,0.0985474029456245,0.726476732517976
6907,11,121097,0.0539899533550822,0.0982455253376019,0.582981658346763
6908,11,121508,0.0590235396361619,0.0992570243580609,0.552456042798663
6909,11,121522,0.0426843173804029,0.0993837152451471,0.667828655326392
6910,11,122192,0.0189423506371111,0.0987374802040362,0.847973461773033
6911,11,122402,-0.0405243980025074,0.100929331396401,0.688285724465915
6912,11,122415,-0.0279146665255827,0.0989902090842871,0.778113195734936
6913,11,122779,0.0140954965940234,0.0985865962005104,0.886390876248217
6914,11,122784,0.0156350509909016,0.0988403300102118,0.87440152688462
6915,11,122858,0.0470480473992625,0.0990939099885548,0.635235652521161
6916,11,123867,-0.0099577019077948,0.0983108439185997,0.919379403072262
6917,11,124479,0.00458787928740648,0.0989521436560746,0.963045847521006
6918,11,124784,0.0123886226241035,0.0986387470940571,0.900123303768608
6920,11,125700,0.0297147485157304,0.0988563361261465,0.763907793639627
6921,11,130422,-0.0266368903025952,0.0987771340353218,0.787574353044624
6922,11,130518,-0.0211625904912829,0.0985020224055468,0.830012836109905
6923,11,130533,-0.0103977627350854,0.0986393985161028,0.916108875669565
6924,11,132044,-0.034377154712999,0.0983277379914715,0.726833824862926
6925,11,137433,-0.104945054428014,0.100512211889138,0.297152431305645
6927,11,137613,-0.132871784783683,0.099500131087946,0.182608174805745
6928,11,137677,-0.149467623630364,0.099338751121406,0.133314560020721
6929,11,137740,-0.151148640754226,0.0991092980179228,0.128136982910612
6930,11,138163,-0.176873482164215,0.0982660964627612,0.0727231647748742
6931,11,138169,-0.170930065623137,0.0980429631990753,0.0821308944771834
6932,11,138463,-0.131980019249286,0.0988540925800849,0.182704229660453
6933,11,139069,-0.11250100715933,0.0990542719899087,0.256831219510181
6934,11,139532,-0.143067221014237,0.0987302605338531,0.148205319417686
6935,11,140338,-0.131848643632847,0.0980366980066342,0.179523963866049
6937,11,146291,-0.131341743409956,0.0986499299427657,0.1839191509126
6938,11,147493,-0.0830650586318238,0.0989698359271264,0.40187084565151
6939,11,152009,-0.0653895479308156,0.0998337445906421,0.512904350849731
6940,11,152668,-0.0468256731812696,0.09929219066542,0.63750743929055
6941,11,153313,-0.0831469552380081,0.100090692625594,0.406695498040118
6942,11,153972,-0.0479394633620359,0.0984443047452581,0.626581535439645
6943,11,154354,-0.0717278875933343,0.0991043848874341,0.46969182941719
6944,11,154565,-0.0792324602098962,0.0986658651200154,0.422493004769965
6945,11,155875,-0.0347761926102182,0.0991622042066145,0.726022557716036
6946,11,155937,-0.0118187001745579,0.0997475417312043,0.905749878811016
6947,11,158103,-0.119133516616347,0.0983041754569455,0.226366331352053
6948,11,158139,-0.13377746500689,0.0986959387015681,0.176140657788222
6950,11,162925,-0.0589425472266195,0.0986426575369766,0.550532633232883
6951,11,164489,-0.00454095948319286,0.100073013307872,0.96383289897277
6952,11,167261,-0.033703236833064,0.0991950253212395,0.734233760263993
6953,11,169186,-0.0343651035481322,0.0993353395481263,0.729586056712161
6954,11,170215,0.0146995206796301,0.0985209149689027,0.881479419155265
6955,11,170526,-0.0251141318478181,0.0982382996798326,0.798373850206602
6957,11,171257,-0.0298787622319254,0.0991127871593528,0.763239551125662
6958,11,171276,-0.0114824145479252,0.0987705168873921,0.9075177747868
6959,11,171361,0.0238287799261748,0.0983691049089936,0.808736072588583
6960,11,171454,0.0122794886769478,0.0984123157494757,0.900771964467507
6961,11,171457,0.00731350605032609,0.0985232524689847,0.940868411719628
6962,11,171646,0.0224297699353262,0.0983700367618758,0.819767180956438
6963,11,171647,0.0224297699353262,0.0983700367618758,0.819767180956438
6964,11,173020,0.040010533709931,0.0983542290101464,0.68440117479849
6966,11,174007,-0.00418687287219921,0.0987745084599513,0.966213206390379
6967,11,179802,-0.089920674982233,0.0986893724323705,0.362838897634891
6968,11,182151,-0.111456239321799,0.098068134814573,0.256510614760826
6969,11,183689,-0.122005533275353,0.100268522167153,0.224497794957868
6970,11,184061,-0.150616551669553,0.0982160868975876,0.126042960317703
6971,11,184965,-0.130566562696382,0.0981066805585463,0.184093025470586
6972,11,185280,-0.14406856985562,0.0999241678852265,0.150251278017302
6973,11,185287,-0.169747226836045,0.0996368107675471,0.0893247481856616
6974,11,185527,-0.163593885054404,0.09858919169884,0.0979335877057919
6975,11,185734,-0.145842327962343,0.0982833906506951,0.138728839547927
6976,11,185749,-0.137113617931921,0.0987541887707787,0.165880603900604
6977,11,185846,-0.145404800989139,0.098915309195762,0.142454389421233
6978,11,185997,-0.144015019823637,0.0980533521484729,0.142793487923653
6979,11,186085,-0.144633399202892,0.0983714564591716,0.142377191870536
6980,11,186196,-0.124058748204138,0.099835623050416,0.214828988584188
6983,11,191520,-0.181930494128838,0.0991343006974997,0.0673184251946308
6984,11,193196,-0.106197447148181,0.0984788733239044,0.281601442632224
6985,11,195507,-0.109956385600395,0.0982403206556688,0.263790575316456
6987,11,196560,-0.107701467024132,0.0982971541394248,0.273969179020559
6988,11,196565,-0.107701467024132,0.0982971541394248,0.273969179020559
6989,11,196914,-0.0675153512333214,0.099546882926768,0.498072323998144
6990,11,200393,-0.0984204352243626,0.100080950992738,0.326080071894505
6991,11,201609,-0.118696888846488,0.0983704238483232,0.228381948148639
6992,11,201652,-0.106352365130387,0.0986430736379212,0.281701491526086
6995,11,203385,-0.127301785854248,0.0986909749307017,0.1979287317462
6996,11,203741,-0.0928805874632506,0.0983586522332432,0.345659574750744
6997,11,204131,-0.0708221185367788,0.0986111283860647,0.473111499821576
6998,11,204491,-0.123782691525605,0.0981502143770531,0.208085624259194
6999,11,208258,-0.0548305964109289,0.0989094012935875,0.579689186789808
7000,11,209475,-0.0701281779706079,0.098471987176966,0.476833806687132
7004,11,215041,0.0331947116313906,0.0987589574825823,0.73698121800483
7005,11,215493,0.00866403644349076,0.100364632105679,0.931256537270948
7007,11,215813,0.00919572613342901,0.0986913184088856,0.925816086568131
7008,11,216541,-0.00733885677803825,0.0988430613078276,0.940855453125916
7009,11,216953,0.0101019874041247,0.0993052710099133,0.91903144685071
7012,11,217553,-0.0127877527051004,0.0987136583413474,0.897001068924347
7014,11,218588,-0.00672322705318401,0.0996730602106868,0.946259424708944
7015,11,219380,0.0241277792264964,0.0990380655540605,0.807665672012002
7016,11,220819,-0.0543311847771293,0.0984839101432674,0.581519583773778
7018,11,222267,-0.0279263455400733,0.0991120223977929,0.778288457977607
7019,11,223086,0.00224553187781756,0.0986174593410215,0.981846504194412
7021,11,223467,-0.00744788749435354,0.098616735036781,0.939840930475068
7022,11,225287,0.0246017975991771,0.0984849833816333,0.802885370817211
7023,11,225381,0.0222139974438146,0.0983330095420318,0.821405424302014
7024,11,225819,0.0256946669908574,0.0987519635894994,0.794865844478658
7025,11,226471,-0.022663245509587,0.098729776059498,0.818575784703643
7026,11,227255,-0.00244139732716123,0.0983709979332033,0.980213947029697
7027,11,227403,-0.000374809388012265,0.0986831456267217,0.99697169986109
7028,11,229405,-0.0134833333705844,0.0984025638067679,0.891091383111966
7029,11,230043,0.0134018858746541,0.100038160693969,0.893504432005566
7030,11,230092,-0.00679071011434076,0.0983704197707846,0.945003208139466
7034,11,236028,0.0046123558858385,0.100495615801193,0.963419022882705
7035,11,237327,-0.0664444722595245,0.100328068952213,0.508229041816866
7036,11,237624,-0.0411564708156659,0.0983389448924388,0.675824034439559
7037,11,237826,-0.0225823441119,0.0994808438114915,0.820553640411522
7038,11,237829,-0.0067954426512892,0.0993866470688786,0.945526790657276
7039,11,240673,0.00846616918069643,0.182044124770506,0.962933140422261
7040,11,240765,-0.0174961693525175,0.0986881385763439,0.859384281960976
7041,11,241548,-0.0239779480159077,0.0991712661408846,0.809088536597037
7042,11,243272,-0.0212476917561199,0.0988373634161225,0.829909930893944
7043,11,243436,-0.0800635478719737,0.099343913367897,0.42082979779786
7044,11,244792,-0.0270715905486964,0.099797318160365,0.786345236508533
7046,11,248266,-0.0469690639611898,0.0987274360766603,0.634550477807707
7047,11,253995,0.00506441266806282,0.0986218459068864,0.959074210359991
7048,11,255600,0.0609019557623834,0.100285361773971,0.544051163454478
7049,11,257243,0.0110539404951971,0.0986142160395891,0.910813563210621
7051,11,258195,0.0394387012100643,0.0984549914033237,0.688974685739645
7052,11,258900,0.0944601539832453,0.0985440344745866,0.338437609255818
7053,11,259426,0.099590129116674,0.0986607108179953,0.313464486319406
7054,11,259811,0.119346988727577,0.0987057155693054,0.227426217613001
7055,11,262152,0.2066206484922,0.0992904664443076,0.0381569854295181
7056,11,263206,0.138247412842683,0.0983661251832275,0.160770786385718
7057,11,263597,0.173771201835887,0.0977677087476523,0.0763652679378682
7058,11,264198,0.0942270072024337,0.0982167994569808,0.338025141852523
7059,11,264567,0.170380960946243,0.0996681252820546,0.0882403538147815
7061,11,270804,0.138809528712071,0.0990043642203938,0.161777651100722
7062,11,272649,0.129349626506868,0.0994720181748983,0.194325282678529
7063,11,273908,0.0872818003340913,0.0990753880259261,0.378936985393919
7064,11,275058,0.0994740762786495,0.0989951625666899,0.315663271736981
7065,11,275068,0.11386756805667,0.0992359773202292,0.251975897712954
7066,11,275326,0.0853077472769458,0.0990802587345978,0.389824451872019
7067,11,275754,0.104308912698374,0.0988076341131081,0.291837930503538
7068,11,275945,0.0863805603364397,0.0988140273548814,0.382618346615295
7069,11,277678,0.0953863416085395,0.0989328183331015,0.335629407828268
7070,11,279317,0.0671934530558643,0.0992558657700076,0.498867028619927
7073,11,281677,0.0153238006870903,0.0985229800975587,0.876488232531713
7075,11,285019,-0.0337528775568458,0.100811036866796,0.737964772029333
7076,11,285782,-0.0596935185719401,0.0986648631037931,0.545559121634539
7078,11,294571,-0.0397976351168077,0.099583566809784,0.689662953208884
7079,11,296091,-0.0680847969531768,0.0983043146523131,0.489020899413237
7080,11,297944,0.0163218514041982,0.0988769677293192,0.86898154094983
7081,11,298716,0.00311970103307219,0.100023462934181,0.975135887040576
7083,11,303479,-0.01450397756307,0.0990504988981082,0.883665428911057
7085,11,307466,-0.073457171973436,0.0983166198932393,0.45547094893463
7086,11,310682,0.00969945739587857,0.0982090200217776,0.921382182317585
7087,11,315294,0.0260103965716908,0.0983427566523344,0.791558911723529
7088,11,315651,-0.0151352621398593,0.0982163234581237,0.877617933649248
7089,11,316077,0.0270384185259657,0.0993577184486803,0.785679594249143
7090,11,317128,0.00295882761152819,0.0986298942096085,0.976084566262826
7091,11,317506,0.0150430762160797,0.0987621065508027,0.87902450851658
7092,11,317558,0.000297335377058346,0.0991842392619817,0.997609791680548
7094,11,332693,0.120723192640269,0.0985655457525739,0.221466838455931
7095,11,333502,0.130934244906334,0.09823047214106,0.18341474940802
7098,11,336742,0.128162747567122,0.0983860226290048,0.193542778829063
7101,11,339476,0.178149763402771,0.0984417081871959,0.0711930201490211
7102,11,340285,0.169698997579758,0.0978716545834949,0.083810109747079
7103,11,340583,0.172194671754615,0.0985714659492424,0.0815240682849823
7104,11,340618,0.180516976811838,0.0986198179473048,0.0680281826797242
7105,11,340699,0.25646512068688,0.100400745227492,0.0110558188936913
7106,11,340702,0.253226724770079,0.10047445107431,0.0121654877666827
7107,11,340770,0.187426538091579,0.0981870721058132,0.0570893116629015
7108,11,340783,0.178585520848752,0.09872295030483,0.0713084091324579
7109,11,340811,0.196354287115035,0.0980088854774615,0.0458947116085332
7112,11,341413,0.185653445501259,0.0978968995610946,0.058721027876867
7113,11,341771,0.141032973900161,0.097944741652977,0.15077517517819
7114,11,348254,0.166735784591746,0.0995320015015807,0.0947809933012102
7115,11,350701,0.163980379056762,0.0980898424497917,0.0954624183522015
7117,11,352832,0.197286387101238,0.098196113133578,0.0452868050243231
7118,11,352980,0.163514233700393,0.0980920468574163,0.0964118956498652
7119,11,353039,0.201713970391091,0.0983112461060858,0.0409274372374027
7125,11,356064,0.137142939405464,0.0982719857386718,0.163728891505468
7126,11,358366,0.184241874251029,0.0996671574188512,0.0653557942405554
7128,11,360267,0.20589411297181,0.0985155344780226,0.0373360621700823
7129,11,360860,0.130714949509598,0.0994912274744217,0.189755288708193
7130,11,361878,0.119094204102737,0.0999476075133049,0.234231839780317
7131,11,362163,0.190037905244638,0.0980974539618659,0.0535140066702037
7132,11,362171,0.179609669066497,0.0981530972938836,0.0681091117584948
7133,11,363809,0.136319581706486,0.0981746732530704,0.165847829104078
7134,11,364620,0.113034959386166,0.0983783852907944,0.251341472978589
7135,11,364676,0.0794356483128356,0.0984823685467957,0.420441404932092
7136,11,367086,0.138784353648789,0.098858677405693,0.161237832024367
7137,11,369257,0.143320806865051,0.0983479030174525,0.145927038987566
7138,11,372538,-0.0490262485644212,0.0994426595696673,0.622311896003964
7139,11,373968,-0.0275103705937168,0.0984851360389494,0.780151141942857
7140,11,375918,-0.0449163760905113,0.0983110544702945,0.648038157697604
7141,11,376286,-0.0610470606464809,0.0987024806154685,0.53664750176439
7143,11,379841,-0.00639325065842898,0.0987553605512435,0.948419041260332
7144,11,379846,-0.00639325065842898,0.0987553605512435,0.948419041260332
7147,11,380964,0.0230481322729373,0.0984697249604765,0.81507165625246
7148,11,381658,0.0432991055641658,0.0983254964303096,0.65994230988827
7150,11,381673,0.0607509458003306,0.100429841182892,0.545627900436117
7151,11,381726,0.0368651250652867,0.0986026935922639,0.708721446983677
7152,11,381937,0.044809410587436,0.0981752469588846,0.648366745661906
7153,11,382201,0.0399075863551497,0.0993845852945926,0.688260392633654
7156,11,384150,-0.0011458910244464,0.0985263370727557,0.990727141131171
7158,11,385019,-0.00299099720690157,0.0993065989816486,0.975989315363881
7162,11,392685,-0.113399744936783,0.0991630790725961,0.253577664398722
7163,11,393210,-0.122953465991793,0.0999368256194647,0.219399565161475
7164,11,393945,-0.106569135619344,0.100495733855967,0.289672019491812
7165,11,394452,-0.0301475748531637,0.219396129624664,0.89078379887661
7167,11,394913,-0.0832196144896887,0.1005781129098,0.408562132122471
7168,11,398143,-0.0877425539243427,0.0997510834140912,0.379666285544977
7169,11,400712,-0.102956432715746,0.0992361225875895,0.300217944738077
7170,11,401921,-0.0745393934033872,0.0991390452739985,0.452631950469817
7171,11,402086,-0.0381641856018162,0.0994025175374414,0.701257180166661
7172,11,403233,-0.039820107784062,0.0997439733633617,0.68997016721577
7173,11,403482,-0.0341339296685673,0.0991509298548255,0.730854004416337
7174,11,403781,-0.0475933386832235,0.0993550182132289,0.632218862093235
7175,11,404841,-0.0258061354302015,0.099493850678468,0.795497748535595
7176,11,407251,0.0286394733287683,0.100528982953291,0.775897223363287
7177,11,408460,0.0364071859675011,0.0998391095611207,0.715584651667995
7179,11,411456,0.0618603209820293,0.0997194201378238,0.53543175546609
7180,11,412587,0.0421534228837146,0.100834626933818,0.676168320329603
7181,11,415128,0.0230808140536701,0.0998552177091995,0.817337784713686
7182,11,415158,0.0467483581594774,0.0998439323465076,0.63992030218829
7183,11,415583,0.00476529761622768,0.100253683469136,0.962115792602591
7184,11,417049,0.0407994544764657,0.100161670002091,0.684008122376243
7185,11,421231,-0.0140962951616537,0.100560074161935,0.888599419791843
7186,11,421433,0.0124553376838096,0.100834872855404,0.901763956218232
7187,11,425090,0.0588798489826161,0.0999061370103483,0.556002373720652
7188,11,425936,0.0716074979395189,0.0991300597553165,0.470552009530269
7189,11,425985,0.0635479609576969,0.0990789259484639,0.521687324437591
7190,11,428422,-0.00354917111769681,0.0994015068327226,0.971537442131281
7192,11,430725,0.0464309398191026,0.100905380162493,0.645696627107006
7194,11,431573,0.066629374263022,0.10055252642982,0.507998343443282
7195,11,435067,0.0841909328241131,0.100297738098556,0.40180733482032
7196,11,435445,0.085628389465513,0.0996599083882062,0.390809967240704
7197,11,436668,0.0465523482968232,0.0998271684184016,0.641267342297482
7200,11,440451,0.059675002737713,0.0992694768106917,0.548131554132196
7201,11,441961,0.0598285414960009,0.0990450595638305,0.546195894815147
7202,11,442302,0.0310683801876458,0.0998717814857738,0.755921396232248
7203,11,442829,0.0558685964870681,0.099482956242912,0.574752008781375
7204,11,443498,0.0263091739236384,0.0992323660692762,0.79106642342471
7205,11,443807,0.0279331497250445,0.0991278711018867,0.778270382134782
7206,11,444125,0.0429476487530334,0.0992469554823556,0.665471431014123
7207,11,444152,0.0517897433321279,0.0993083440567952,0.602342436617609
7208,11,444420,0.0510025421869061,0.0993430351776122,0.607993925813254
7209,11,444997,0.0453824549453815,0.100883305405481,0.653093999156911
7210,11,445026,0.0169386612448523,0.100581181408655,0.866358876087257
7211,11,445153,0.0646689991274846,0.0991865181258967,0.514829434065457
7212,11,445220,0.055222125075124,0.10024784056412,0.582080840143377
7213,11,445373,0.0469498221046055,0.099496011764222,0.637306542003612
7214,11,445854,0.0656337012183795,0.0990346432864014,0.507932925147525
7216,11,448760,0.0924550236403796,0.0993014172431778,0.352461715780587
7217,11,449454,0.0606294571923178,0.0995345034809775,0.542830056748491
7218,11,452711,0.0541193722027735,0.100994282727201,0.592388843563818
7219,11,456846,0.105323845948479,0.0991986962595091,0.289076734602871
7223,11,460484,0.0282131908036087,0.0998514833353131,0.777686229437628
7224,11,462463,-0.0106509825119535,0.0999975762442182,0.915236316502786
7225,11,463057,-0.0371759022428632,0.0991986636422391,0.708062425743265
7226,11,463846,-0.00467532839493329,0.0995310871272288,0.962560872429222
7227,11,464832,-0.0849745049547938,0.0995855599445864,0.39408189105698
7230,11,465463,-0.1128055501482,0.100575511602769,0.262794690006408
7231,11,466269,-0.0395464242830444,0.0990058407860329,0.689814070467915
