SNP,Chr,Pos,Effect,SE,TPO1_MID2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
5546,9,86294,-0.388243859789652,0.147139665752634,0.00869347558969323
5547,9,86720,-0.363704354508502,0.146825388455761,0.0137122885383408
5548,9,88210,-0.271981365933386,0.147954725963851,0.0668620471916729
5549,9,89608,-0.375982042532425,0.149436835881777,0.0123127788945842
5550,9,91111,-0.306775094466989,0.147303320123466,0.0380064851204022
5551,9,94251,-0.403186355491567,0.146643662144824,0.00627707798408677
5553,9,98767,-0.157200447148092,0.148673744261415,0.291074111980061
5554,9,98955,-0.194488519729582,0.148923649934088,0.192416109181253
5555,9,99321,-0.138578738516104,0.148136407645077,0.350180173973476
5556,9,103774,-0.0328243754807019,0.148197538752752,0.824838453043062
5557,9,104962,-0.0728702013146918,0.149004222491066,0.625111502126051
5568,9,108120,-0.0384051973695928,0.14903355658281,0.796792490310586
5569,9,108375,-0.0355724373395696,0.148416661726313,0.810717807040655
5570,9,111569,-0.0545697997845787,0.149258300705832,0.714877731473161
5571,9,112032,-0.027112340646739,0.148625977728087,0.855357900669672
5572,9,112614,-0.0493617057460859,0.149447347138948,0.741373037596683
5573,9,114834,-0.048512777760766,0.149235625722655,0.745316851063386
5575,9,115779,-0.114547435594875,0.150706476584769,0.447720214863515
5576,9,115941,-0.0365727718191249,0.150329081964336,0.807926136151116
5577,9,116282,-0.0562624257775016,0.149879077455548,0.707599277168314
5578,9,116618,-0.0839950857088169,0.148140394219343,0.571076915140189
5579,9,117736,-0.0709928238407024,0.147950124857607,0.631636247476054
5580,9,122617,0.00715822001174421,0.149898851956332,0.961939567427226
5581,9,125289,-0.0453733080267861,0.148206824416907,0.759672004774301
5582,9,126263,0.0088781770831579,0.148214080580957,0.952268351203141
5583,9,126375,-0.0319649146589071,0.148198070962511,0.829353586767214
5584,9,126580,-0.0197854432902199,0.14799926700801,0.893726986369373
5585,9,127022,-0.00322707817266724,0.149530188109005,0.982794025024579
5586,9,127496,-0.0422690044235873,0.148246774942619,0.775714852692748
5589,9,128727,-0.0781423793367783,0.14814713394265,0.59820229878273
5590,9,128730,-0.0781423793367783,0.14814713394265,0.59820229878273
5591,9,129137,-0.0697867258770132,0.147979636945559,0.637505945491457
5592,9,131829,-0.122624630153235,0.149387782266533,0.412286954471734
5593,9,132718,-0.133477814051339,0.147832407869714,0.367194906580837
5594,9,136028,-0.144649856781053,0.149331955912558,0.333384854652998
5595,9,136044,-0.153880136182547,0.149284231269803,0.303346781694478
5596,9,136100,-0.177872693508456,0.150740908162026,0.238798947443681
5597,9,136134,-0.180400134210853,0.151410971652702,0.234273457249195
5607,9,136619,-0.21225089302791,0.150344491745388,0.158900406245268
5608,9,137267,-0.183767993737767,0.15093157998992,0.224205149564591
5610,9,138636,-0.21391151730163,0.148024338403001,0.149313975225824
5611,9,138792,-0.219462127125229,0.148222866613519,0.139599134523302
5614,9,139442,-0.203958528412999,0.151091003846992,0.177911358854034
5615,9,142542,-0.053645108501857,0.148518573869675,0.718165015525056
5616,9,144386,-0.0840627794218623,0.148980404028888,0.572939655159415
5617,9,144699,-0.041863446967483,0.149187750526306,0.779174586872582
5618,9,144955,-0.0895811959931606,0.148177816540085,0.545865079542139
5621,9,150327,-0.00790264309122179,0.149479417809968,0.957867171572272
5622,9,150475,-0.0170088949922004,0.149053128435333,0.909213116540133
5623,9,151474,0.0210034459349725,0.150111617404991,0.888803900486879
5624,9,154510,-0.00550738278486329,0.150915577693021,0.970909779005083
5625,9,154735,0.0660771930313776,0.149961974755518,0.659753253803136
5626,9,154780,0.0491212698180926,0.149886189361585,0.743314795621084
5627,9,155581,0.0374267794909807,0.149658556789908,0.802670091701065
5628,9,158904,0.022060952108704,0.149644391684626,0.8828827025959
5629,9,161738,0.107052034193974,0.148379157030554,0.471094148888366
5630,9,161933,0.132404458116274,0.148194548049082,0.372224797519194
5633,9,163793,0.100789327809312,0.148746095986756,0.498473579783357
5634,9,163812,0.0989197297756846,0.148870359429782,0.506824033814595
5635,9,166532,-0.00863797770192215,0.148600523273552,0.953678884068057
5636,9,169345,0.0213242405152981,0.148480659349058,0.885885429671436
5640,9,171609,0.139221085827267,0.151850649847005,0.359858167260897
5641,9,174307,0.0239091661924013,0.14897457628141,0.872585650185865
5642,9,175368,-0.00245322291611183,0.150445203548862,0.986999146815934
5643,9,175543,0.0214361172989571,0.14848413215335,0.885293544949972
5644,9,176534,-0.0434650202813809,0.148720966614088,0.77026040518382
5645,9,176600,-0.0433883802183867,0.1481105970532,0.76973569277183
5646,9,176841,-0.0659793537190831,0.148584432756327,0.657276394394841
5648,9,177598,-0.0784951561793318,0.14819562675156,0.596671940781531
5649,9,177790,-0.0751890580820255,0.148670963585363,0.613353871253653
5650,9,178365,-0.0606472298788581,0.148453426073982,0.683134534718132
5652,9,180087,-0.0911032956685296,0.14907678965947,0.541515725940679
5653,9,180128,-0.106038390844224,0.148948989796545,0.476990248932766
5656,9,183658,-0.0563646004029908,0.151285403836407,0.709691121937126
5657,9,187970,-0.134893793693079,0.148372408123304,0.363887634481229
5658,9,189329,-0.104044404522553,0.148901952635456,0.48517187630637
5659,9,189688,-0.13854601202338,0.149338758636736,0.354181650754701
5660,9,190020,-0.107229504488522,0.148351806530041,0.470277986332426
5661,9,193013,-0.243135113500364,0.148018998935487,0.101357418694494
5664,9,196154,-0.267728911229823,0.147521207708815,0.0703955083063218
5666,9,197752,-0.305715295650032,0.147989946728953,0.0395781612552863
5667,9,197820,-0.247469643643565,0.149841861652992,0.0995178642896323
5668,9,198256,-0.257992604765332,0.150806832389269,0.0880060462425644
5670,9,198339,-0.344421970454871,0.147491062412601,0.020092451136862
5671,9,198850,-0.327709653560193,0.150221604729836,0.0298050657060717
5672,9,199162,-0.334592846458563,0.147347083689493,0.0237621829038147
5673,9,199377,-0.359495526967244,0.146760966948884,0.0147895370099396
5674,9,200074,-0.358059280029957,0.146977452891278,0.0153384077765815
5675,9,200287,-0.387808367801776,0.148098810135507,0.00921018200824933
5676,9,201408,-0.399110789092492,0.147183285858948,0.00702223940729922
5677,9,201606,-0.398513391317321,0.146764749473858,0.00694664008820243
5678,9,204151,-0.403647164370706,0.147064968231428,0.00636655453446453
5680,9,210740,-0.349198247387051,0.147891391100703,0.0187596247768671
5681,9,210783,-0.360908581215073,0.148045539807517,0.0152689188437983
5682,9,211109,-0.336940639929498,0.147331927023537,0.0227901426494349
5683,9,211688,-0.382866722488159,0.147222299482137,0.00969717412364357
5684,9,213938,-0.378436901024508,0.148116732682729,0.0110378681600422
5685,9,215328,-0.328905855375753,0.14738335163327,0.0262663466416578
5686,9,215997,-0.340533239569823,0.148201432114585,0.0221590014259554
5687,9,216548,-0.285545159450112,0.150445295683793,0.0585116340178288
5688,9,219192,-0.371149800666497,0.146678761954034,0.0118286646902678
5689,9,222260,-0.358753826119213,0.146991474180381,0.0151521317351899
5690,9,222580,-0.330351668703516,0.149593893181114,0.0278639521505932
5691,9,222583,-0.330351668703516,0.149593893181114,0.0278639521505932
5692,9,225578,-0.319953318853238,0.149855417219222,0.0334425394949012
5693,9,226182,-0.345056792179273,0.149707448243527,0.0217532768078942
5694,9,226305,-0.320491044720762,0.148305201383948,0.0313655618272782
5695,9,231496,-0.298311726214243,0.148415853253172,0.0451945718620977
5696,9,232338,-0.265400079769804,0.147568286079889,0.0729535858658627
5697,9,232470,-0.254533095108025,0.147643607427197,0.0855888354282272
5698,9,232692,-0.283884538434733,0.147690655445853,0.0553906800027914
5699,9,236476,-0.263351917592405,0.147550554254217,0.0751483207803359
5700,9,239129,-0.251405422382339,0.148464769881545,0.0912677166957258
5701,9,240673,-0.214973619571553,0.147784227995455,0.146656104833801
5704,9,242937,-0.119354820656144,0.149337776723462,0.424696090267814
5705,9,243115,-0.153375281787255,0.147989853749069,0.300729414085182
5706,9,243230,-0.163649753264962,0.148799978025477,0.272170083915958
5707,9,243307,-0.180679825201916,0.148737016322122,0.22526945437213
5708,9,243521,-0.168019219221994,0.148354284573255,0.258170338913221
5709,9,243529,-0.168019219221994,0.148354284573255,0.258170338913221
5710,9,243574,-0.140836140779889,0.148856585091866,0.344734732115998
5711,9,243694,-0.152303943136142,0.148404694812568,0.305464976177157
5712,9,243723,-0.181284567331345,0.148732554591989,0.22371018725051
5713,9,243786,-0.193491671645977,0.148698491701062,0.194026708504876
5714,9,243799,-0.141051404552034,0.149501454683162,0.346081494618077
5717,9,244149,-0.151504557391721,0.148407012744015,0.308014228104319
5718,9,244280,-0.165950119289133,0.147951416206915,0.262772502303873
5719,9,244304,-0.176663012430345,0.148325836024787,0.234435456450231
5720,9,244502,-0.16683991893958,0.147948581273378,0.260217381350377
5721,9,244863,-0.170891311581177,0.148556343010263,0.250779748644257
5722,9,244901,-0.190514795333245,0.148072574751516,0.199065996954236
5723,9,244951,-0.169688393303638,0.14793239299395,0.252130719273028
5724,9,245431,-0.168381748210138,0.147936622505988,0.255808072419889
5731,9,249562,-0.226960813243472,0.147969277557764,0.125965391652741
5733,9,249795,-0.214576566995406,0.148443103706139,0.149200771662188
5734,9,250484,-0.314646375564788,0.147314995075277,0.0333772105972914
5735,9,250581,-0.297692939406368,0.147414776836618,0.0441984784523574
5736,9,251030,-0.303458519967051,0.147325126279004,0.0401515611010308
5737,9,252109,-0.288012979950693,0.147448119195858,0.0515716713504383
5738,9,252323,-0.311778675562538,0.147282945490291,0.0349701266998453
5739,9,253139,-0.227666031166674,0.147529445055427,0.123680534353595
5740,9,253318,-0.229109733989313,0.148143714978468,0.122870946708425
5743,9,254027,-0.30856462422742,0.150921826998736,0.0416423413244074
5744,9,254091,-0.280435662985201,0.147666924570624,0.0583651285188644
5745,9,254108,-0.29329891135039,0.147801461281643,0.0479839361452246
5746,9,254153,-0.275629123427243,0.148342918704444,0.0639937263968982
5747,9,254311,-0.298656769242427,0.147359958834709,0.0434427923753886
5748,9,254315,-0.287073145710588,0.147857370027929,0.0529864654009607
5749,9,254336,-0.297612962153273,0.147786492183778,0.0447885264706277
5750,9,254355,-0.294441497782217,0.147804487339605,0.0471298870360538
5751,9,254492,-0.261190463769012,0.147589561908354,0.0776390025152908
5752,9,254600,-0.271679253814432,0.147956298353485,0.0671670092340352
5756,9,255387,-0.252211723428184,0.147834581258263,0.088880188295582
5759,9,256304,-0.21430715131106,0.149072985179652,0.151433751101772
5760,9,257336,-0.257074724369478,0.148001848510229,0.0832648190018731
5761,9,257350,-0.227924482999263,0.147918058940853,0.124241081691184
5765,9,257531,-0.238054708302605,0.151212733892959,0.116313129661686
5766,9,257575,-0.284481139497038,0.149577270782457,0.057997930142122
5767,9,257591,-0.277806562157775,0.149488192270135,0.0639466292736016
5768,9,257605,-0.260184204282459,0.150331115360191,0.0843718574632686
5769,9,257815,-0.225010570066027,0.147930696641132,0.129141513619325
5770,9,258080,-0.257986754789227,0.147806348439439,0.0817788164254881
5771,9,258259,-0.264920551925785,0.148212584982586,0.0747247867050533
5772,9,258345,-0.298976840604899,0.148252968178504,0.0444871063576308
5773,9,258661,-0.270260461990246,0.147508130338351,0.0677679342045762
5774,9,258900,-0.265420202597592,0.147530682656763,0.072859262779772
5778,9,260986,-0.270921850739476,0.150975548445548,0.073592892176131
5779,9,261156,-0.324967743039173,0.14825720866704,0.0290380148820202
5780,9,264604,-0.290685394044984,0.148727722894538,0.0514335539744067
5781,9,265537,-0.231551529291169,0.148370825159642,0.119507801859917
5782,9,266567,-0.201345176404743,0.147623841683357,0.173465904324123
5783,9,266879,-0.215371572155632,0.147782586583115,0.145907630065394
5784,9,267323,-0.191895408637909,0.147911631780447,0.195352770364991
5785,9,267437,-0.19499042482202,0.147851033158818,0.188080773237635
5786,9,267785,-0.184105501064884,0.148525814656315,0.215964501749612
5788,9,268262,-0.190874049375677,0.147971579599808,0.197916863428074
5789,9,268351,-0.18414729234397,0.14788339923254,0.213877032334163
5791,9,268445,-0.26272419878541,0.149364590498864,0.0794531093941984
5792,9,270121,-0.313494396129099,0.147082832092817,0.0337453697102097
5794,9,270827,-0.301400618421029,0.149048184995128,0.0439127068958439
5795,9,273029,-0.396496025557176,0.148011856773565,0.00773410372261357
5796,9,273060,-0.407671520137629,0.147069195381402,0.00586718287502279
5797,9,273430,-0.392375476981694,0.146785641544404,0.00786390583442058
5798,9,273993,-0.337808165314241,0.149477713493626,0.0244349696079821
5799,9,276483,-0.281224997453445,0.147485233044153,0.0573579754157983
5800,9,276759,-0.280157434315266,0.147291983817548,0.057977726790885
5801,9,280761,-0.208183440913795,0.148014570209179,0.160453519052621
5802,9,280878,-0.180292929591455,0.148963496020316,0.226967385400575
5803,9,281757,-0.232914952828068,0.148126904442913,0.116753326048481
5804,9,282224,-0.210005684948846,0.147997880597439,0.156787874778845
5805,9,283213,-0.243386452415649,0.148742600299293,0.102669533730284
5806,9,283290,-0.232056648403476,0.148454072956318,0.118912278223583
5807,9,286125,-0.16232342337875,0.147843786626091,0.272979567158001
5809,9,289043,-0.00362736623764853,0.148814331680462,0.980567171845905
5810,9,289127,-0.00952549410428913,0.148095141590634,0.948751757837743
5811,9,289513,-0.06222318236982,0.148826039529177,0.676133061238469
5812,9,292353,-0.224931629824565,0.148291860952387,0.130207857152764
5813,9,294986,-0.152287810940283,0.148173249272345,0.30476241854905
5814,9,296974,-0.185240905855683,0.148447280649756,0.212910723980232
5815,9,298782,-0.192469326501898,0.147671350483278,0.193300409854521
5816,9,299767,-0.190900760666324,0.148515722585102,0.199498367240943
5819,9,303507,-0.15437667832184,0.148682126180092,0.299841003931132
5820,9,303589,-0.159223132443048,0.14866764654619,0.284900886985572
5821,9,303690,-0.154727261211066,0.15128514575024,0.307125260193078
5822,9,304133,-0.117510498463548,0.149005406126262,0.430856164408109
5823,9,310366,-0.0138176105823313,0.148671172555645,0.926003355319297
5824,9,310436,-0.0406884036987675,0.148951241134951,0.784885413705945
5826,9,314400,-0.166975881874467,0.148247000374021,0.260788592841389
5827,9,314913,-0.149711007797285,0.147914123585023,0.312160468894712
5828,9,315623,-0.1100377195508,0.148557589118933,0.459363220773867
5829,9,317005,-0.0986081535962476,0.148750237448819,0.5078202417856
5831,9,322200,0.0460825206725013,0.148888790656163,0.757116473442737
5832,9,323432,0.0795089361145491,0.148664596588748,0.593110407722308
5836,9,328426,0.0490609863037599,0.148519541042168,0.741343912619122
5837,9,330193,0.0444474895202369,0.14917849341215,0.765917850476201
5838,9,330993,0.00183395071883102,0.150061246718181,0.990255921876322
5839,9,334143,0.092752543644991,0.149001411023422,0.534018722519249
5840,9,334329,-0.129882769788942,0.220833977078071,0.556809930495486
5841,9,334958,0.0199968800247491,0.148484700997693,0.892947175516544
5842,9,336040,-0.0291878033713509,0.14843115201931,0.844220838490699
5843,9,338275,-0.041396865716299,0.14864489209574,0.780795433386703
5844,9,338651,-0.0405779741699316,0.148823584451613,0.785275377372581
5845,9,338765,-0.0159779360284455,0.148879365743012,0.914595008377392
5846,9,338787,-0.0249331999444357,0.148856968297352,0.867074370253969
5847,9,340588,0.0390132211691202,0.148193289407789,0.792504533288218
5848,9,341341,0.032653996038275,0.149194265975175,0.826878602949416
5849,9,342354,0.0922060963378659,0.151823806542612,0.54402700557441
5850,9,342479,0.0229658132481992,0.149300626629161,0.877837499159467
5851,9,347652,0.00161600826879726,0.148682385149923,0.991334213754612
5852,9,349076,0.0360723482133262,0.148921461421578,0.808747283257991
5853,9,349097,-0.0116846199138289,0.148737658321992,0.937428242264248
5854,9,349116,-0.0123910267285796,0.148353528256178,0.933482524738851
5855,9,350262,-0.163757485727734,0.149376928431796,0.273707839825571
5856,9,351490,-0.0444723106488307,0.148645906938997,0.764976574891615
5857,9,352621,-0.0274056964474823,0.149809051002361,0.854952063725986
5858,9,353047,-0.0645504038639934,0.149533958330994,0.666239554717073
5859,9,354047,-0.0479884472912309,0.148520533739156,0.746803364214884
5860,9,354832,-0.0208883533078347,0.148668834574141,0.888343059819915
5861,9,354867,-0.0447838986410372,0.14856448484924,0.763253308244299
5862,9,354924,-0.053138490425698,0.148832467969493,0.721278490067156
5863,9,354945,-0.0432082585019007,0.148189992606965,0.770784086508854
5866,9,356037,-0.0370937313207205,0.151354422040742,0.806537974379425
5867,9,356207,-0.0461667021081511,0.149644434971571,0.757876793850749
5868,9,357150,-0.0690077664404484,0.149102076435755,0.643776919066653
5869,9,357800,-0.0623203161859944,0.148822378498108,0.675648879090166
5870,9,358570,-0.0502473482053117,0.14888497387789,0.73594733881591
5871,9,360441,-0.0579495916363216,0.148182737816759,0.695982577950737
5872,9,362255,-0.100436673266544,0.148642864664234,0.499679132589814
5874,9,362775,-0.092990911870112,0.148402485627815,0.531318021573722
5875,9,362828,-0.0896182690003888,0.148662456042365,0.54700850756752
5878,9,365655,-0.116884184900001,0.14838279437008,0.431388753587857
5879,9,365725,-0.0892674308532563,0.148166675489063,0.547241615009132
5880,9,365942,-0.116810558922904,0.147965450164993,0.430381994847205
5881,9,366733,-0.152587246735107,0.149252035682812,0.30731719667511
5883,9,367860,-0.0720190654483519,0.149055260338865,0.629274400730113
5884,9,372204,-0.18807581264592,0.148630268634066,0.206564817420504
5885,9,372443,-0.154374331552522,0.148061728711832,0.297830917738217
5886,9,372471,-0.171997028665934,0.147882794845201,0.245589497511401
5887,9,372842,-0.155373980270113,0.148058766519939,0.294708528107151
5889,9,378552,-0.242799647821561,0.147755865637509,0.101221832023448
5890,9,379413,-0.220433519789199,0.147798904890407,0.13673851703545
5896,9,383530,-0.0298098239140015,0.14863627893815,0.841161650947663
5897,9,383662,-0.0044137042388555,0.148848519633377,0.976361093845105
5898,9,383846,-0.0237349451210303,0.148209450065488,0.872858756714558
5899,9,384190,-0.0461599377870026,0.148185138631586,0.75560305890932
5901,9,384344,0.00967017846031022,0.150340803244432,0.948750470841189
5902,9,384418,-0.0431265947678379,0.148410987895731,0.771536347351242
5903,9,385423,-0.0580147390009432,0.148173333675255,0.695639594550797
5904,9,385546,-0.0818342211871738,0.148143820363289,0.581025882043727
5907,9,387839,-0.115568068456953,0.148555119127024,0.43712111530344
5912,9,388668,-0.12914408054848,0.148808316842481,0.386063165343034
5918,9,394182,-0.0998701334419629,0.149570183180055,0.504752344007223
5919,9,394680,-0.133679342491133,0.150459203725882,0.374889941665503
5920,9,394807,-0.0358037202257291,0.1562508674702,0.818890833773515
5921,9,394916,-0.112523015303716,0.149212917992205,0.45128566118379
5922,9,394975,-0.0994974153380493,0.149110378766728,0.50503335848314
5923,9,395649,-0.141732764527576,0.148533375640654,0.340627821974032
5926,9,396186,-0.177283684912982,0.148213091670519,0.23244453714512
5927,9,396458,-0.208520660382173,0.148208607924502,0.160324908076175
5928,9,396462,-0.232829321826758,0.149408018504424,0.120047409374623
5929,9,396463,-0.232829321826758,0.149408018504424,0.120047409374623
5930,9,396464,-0.232829321826758,0.149408018504424,0.120047409374623
5931,9,398401,-0.262985458120554,0.14870078385077,0.0778318175311194
5932,9,398470,-0.223900372763707,0.148230055068474,0.131812425586739
5933,9,399657,-0.0646339497615069,0.151421488935683,0.669750301370766
5934,9,399838,0.049876829941289,0.148265772687009,0.736767995614424
5935,9,400574,-0.0233827460851919,0.148202610821958,0.874723889407495
5936,9,400641,-0.019856357852051,0.148640989782776,0.893806064712919
5937,9,402212,-0.0746523301217247,0.148431825822479,0.615319969900148
5938,9,404274,-0.102300031771859,0.148163831393191,0.490363628646929
5939,9,404302,-0.0765187253924558,0.148372852795635,0.606373403968871
5940,9,405135,-0.0757384886922669,0.148430267041465,0.610186056780843
5941,9,405593,-0.0459154966599915,0.148464884863588,0.757299833848714
5943,9,406743,-0.0815434486332373,0.147981208260674,0.581955380548689
5944,9,408263,-0.0155159609152112,0.148240533849079,0.916699124042534
5945,9,409700,-0.0573766917839486,0.148453589883779,0.699362362414403
5946,9,410727,-0.108287996464974,0.1497909059344,0.470203003062096
5947,9,411273,-0.131260702029046,0.148381638913414,0.376966160470102
5948,9,411520,-0.134011764415621,0.148537162589505,0.367560327989508
5949,9,411553,-0.112263252451839,0.148552871935851,0.450325598177937
5950,9,411811,-0.101647637039932,0.149718434529683,0.497630053998291
5952,9,412923,-0.120660277237113,0.148828487926816,0.418064840564247
5953,9,418993,-0.139998280038497,0.14843902171168,0.346256046041859
5958,9,419805,-0.109182608016679,0.147888883649412,0.460838122658536
5959,9,419841,-0.148494714079558,0.147791831579176,0.315702638098317
5960,9,421227,-0.249422738537673,0.148038935807041,0.0929022015126053
5961,9,421228,-0.258309988795306,0.147776514063688,0.0813373682423181
5962,9,422857,-0.199370988785222,0.148626562525585,0.180645727206073
5963,9,422867,-0.191831379442732,0.148888040774246,0.198441176520832
5964,9,422955,-0.174492704948883,0.149102585056049,0.242675268324731
5965,9,422958,-0.224689230918472,0.148400711086501,0.130902629125807
5966,9,423010,-0.18385774596545,0.149412991653018,0.219316592068924
5967,9,423041,-0.243104361306104,0.148969410701003,0.103590610618988
5968,9,423054,-0.215737379552049,0.148561802367991,0.147341842116353
5969,9,423651,-0.211232472883604,0.150067417029504,0.160134282693329
5970,9,423935,-0.209483421471476,0.148242515201776,0.158503644563773
5971,9,424069,-0.239310811572972,0.148135822952525,0.107099645812618
5972,9,424914,-0.18781051681338,0.147758265704602,0.204542086872205
5973,9,425156,-0.228499168705918,0.148210173325688,0.124036632167038
5974,9,425546,-0.149204681817319,0.147994923792735,0.314061340568224
5975,9,425655,-0.175708709135243,0.149440766522202,0.240477189740664
5976,9,425822,-0.13695704736193,0.149314145926885,0.35964263586412
5977,9,426507,-0.168183355835399,0.151478381180083,0.267634288851913
5978,9,429181,-0.0685999526373433,0.149447380363411,0.646499358088958
5983,10,26272,0.309313935328383,0.148395205232351,0.037842911586304
5984,10,28452,0.289027682707264,0.148108684337656,0.0517933359318611
5985,10,28714,0.223689583073986,0.148204963117636,0.132110052287375
5986,10,28835,0.244232107885118,0.149133986523274,0.102381815393631
5989,10,29367,0.261758575393649,0.150483305034335,0.0828268426358673
5990,10,30148,0.255287001677535,0.149304059831008,0.08817303646665
5991,10,32768,0.310189968544623,0.148045709376598,0.0368625482807856
5993,10,35651,0.237904974678365,0.148168242140459,0.109247029036915
5994,10,36050,0.317097938143521,0.147325962879418,0.0320467483978072
5995,10,41756,0.344657670358583,0.150294182245648,0.0224225859553155
5996,10,42005,0.349509537191023,0.150742032347961,0.0209877316342995
5997,10,43109,0.388777866639416,0.147178408499273,0.00862001754048721
5998,10,43346,0.367133409130883,0.148671386390954,0.0140054203567606
5999,10,43909,0.404554843568032,0.149028444384426,0.00696115433431692
6000,10,46831,0.330556263432333,0.149740738439663,0.0279201898461485
6001,10,49405,0.276060815421188,0.147559803165896,0.0621943816772278
6002,10,50102,0.301816041299009,0.149473651645604,0.0442226763430093
6003,10,54201,0.137604626747096,0.149293291768302,0.357311087701455
6004,10,54931,0.205688956164417,0.149288960068659,0.16914068969427
6005,10,61391,-0.0796257843226634,0.149022919703721,0.593457162203968
6006,10,61545,-0.0431531848124691,0.148401594524686,0.771385355264405
6007,10,61708,-0.132331989671426,0.150227816378771,0.378984599203853
6008,10,63279,-0.16191628383779,0.147957067892028,0.27454924041233
6010,10,68934,-0.152235838303581,0.148941333737678,0.307424311043061
6011,10,70342,-0.0501597862373805,0.149686456918218,0.737749427995663
6012,10,73179,-0.179049138408022,0.148048595906072,0.227320717915574
6015,10,75990,-0.201432416653008,0.150448226930992,0.181470657700772
6016,10,76303,-0.205173687185796,0.1494780500144,0.170747918249431
6017,10,76726,-0.175273773474411,0.151341622057989,0.24759258590171
6018,10,78564,-0.0782715884234611,0.149635456899833,0.601245483759353
6020,10,80904,-0.112777081310562,0.148721714731177,0.44877172469639
6021,10,85506,-0.199771122946015,0.150739954707864,0.18593876799281
6022,10,86391,-0.114507999460569,0.149547674946253,0.444369096046317
6024,10,93031,-0.0425690016618062,0.149723180107696,0.77633336604384
6025,10,93286,-0.0842934705919495,0.148915996634414,0.571721407137647
6026,10,93721,-0.0949768888665152,0.149959155103217,0.526914101905417
6027,10,96002,-0.01355948320264,0.152163234228033,0.929043889951893
6028,10,96579,0.116719670388236,0.149646320533543,0.435931063810974
6030,10,101719,0.153020920503415,0.149022467617572,0.305203050114058
6031,10,105565,0.175993087993011,0.149273815179886,0.239194201537561
6032,10,108820,0.114327109546047,0.150116258129503,0.446812971991598
6033,10,108931,0.118804165614722,0.149911033994601,0.428602743627519
6035,10,110053,0.107068970647296,0.150394695579053,0.476984630034214
6036,10,110074,0.11302886243768,0.150119043142774,0.451994880404957
6037,10,111674,0.0376878841912769,0.149922127530852,0.801664233087417
6038,10,113623,0.0184784786976685,0.152452891755782,0.903595415131215
6040,10,116563,0.0647939891147155,0.15134292191589,0.668819759358369
6042,10,119720,0.0527880952037885,0.15330993059859,0.730808614596499
6044,10,121811,0.0618194870926179,0.150314198375605,0.681125272480537
6045,10,122243,0.0615428912173824,0.152620599432647,0.687015029049359
6046,10,124889,0.0277027993416346,0.152281645284434,0.855751357534337
6048,10,130587,0.0890461819431091,0.150862370272516,0.555402186068406
6049,10,131311,0.0411099082717344,0.150190810234599,0.784461531668408
6050,10,133312,-0.0503508056469717,0.150684375985586,0.738466693939076
6053,10,134314,-0.0657913877831473,0.151205150678328,0.663746013370336
6055,10,139826,0.0278386904956829,0.151059036840405,0.853891674283561
6056,10,140544,0.0236177724387041,0.151797550725383,0.876447260166512
6057,10,140918,0.060809920210561,0.149277701447396,0.683989751957663
6058,10,145873,0.190773010572856,0.149758625583361,0.203547593762778
6059,10,146902,0.172233859615909,0.149367959274508,0.249655942896691
6060,10,146992,0.122483049328326,0.149079770737198,0.411862537082696
6061,10,148293,0.139177130117081,0.148621700907531,0.349680583398618
6062,10,150178,0.181809361455752,0.14911613211758,0.223564618951691
6063,10,157487,0.165975713205388,0.147951334876294,0.262698767520256
6064,10,157821,0.159819236151051,0.149491289739137,0.2857608460527
6065,10,159755,0.0682906694527662,0.148600300787407,0.646115374780867
6066,10,159778,0.070658831290979,0.148367026454829,0.634195543095085
6070,10,163124,-0.037933756755061,0.148381042984388,0.798369261442215
6071,10,164844,-0.00792074171292106,0.150932514514357,0.95817695371454
6072,10,165364,-0.0104208386973316,0.149622765374488,0.944513734540861
6073,10,165521,0.0656673234980506,0.150054484287165,0.661927082454163
6074,10,165720,-0.0628556130825473,0.150774201055306,0.677015385271532
6075,10,172678,-0.116336185771033,0.148713948269198,0.434573520941088
6076,10,173737,-0.0265242879155694,0.148666288686842,0.85849945923886
6077,10,173883,-0.0317188170579529,0.148296283693608,0.830757773315852
6078,10,175030,-0.0211967763753146,0.148904717955016,0.886883760109262
6079,10,175313,0.0338902567009278,0.148477559046063,0.819582724481154
6080,10,176228,0.0142108046952603,0.148360084607632,0.923744966817952
6081,10,176664,0.0146427285488698,0.148252457113863,0.921377842917824
6083,10,179618,0.0211633948871142,0.149018414698079,0.887146289137984
6084,10,182634,0.0737922004867061,0.149084886849101,0.620930870663096
6085,10,183933,0.0101657118324665,0.149991352534106,0.946002862852641
6086,10,185241,0.0644858106596352,0.14901635622981,0.665465626992776
6087,10,188897,0.0232419385370151,0.149382844429896,0.876447978601543
6089,10,189418,0.0118083277956941,0.149875098804014,0.937246058644092
6090,10,189445,0.0190961947884504,0.14914384479948,0.898191200645906
6091,10,192067,-0.0970292034531629,0.147936131730919,0.512324882950355
6092,10,193403,-0.126137626354287,0.148474216869546,0.396146042264334
6093,10,193717,-0.127639411010162,0.150200300679047,0.396015245331737
6094,10,196310,-0.0533946973622424,0.149020478032149,0.720329676751945
6101,10,204807,-0.0143978819696224,0.150142916037058,0.923658767136027
6102,10,205088,-0.00675197492295013,0.148067656113485,0.963654371043097
6103,10,205251,0.0119248767274538,0.149065204385993,0.936284400434294
6104,10,210630,-0.0824900305164177,0.14817780323433,0.578087715718118
