SNP,Chr,Pos,Effect,SE,PLM2_SNA3_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
5983,10,26272,-0.0300387822512141,0.0690599936221394,0.663852556533943
5984,10,28452,-0.0271932693213055,0.0688781404958078,0.693227008258892
5985,10,28714,-0.0252853649315903,0.0687769899289379,0.713359925801484
5986,10,28835,-0.0391830896658168,0.0692292974797923,0.571760196275174
5989,10,29367,-0.0422660597244527,0.0698849164366424,0.545703662097719
5990,10,30148,-0.0151594219988394,0.0693585424773548,0.82711441422028
5991,10,32768,0.0124129047150939,0.0689170076866316,0.857166573512009
5993,10,35651,0.0476044182285107,0.0687554737353135,0.489158452524879
5994,10,36050,-0.0236776087601634,0.0685968117065183,0.730171634288038
5995,10,41756,0.0121899048008153,0.0700489064329423,0.861949563775773
5996,10,42005,0.0278189035752762,0.0702565264134373,0.692372394774423
5997,10,43109,0.0235531881829329,0.0687525946189049,0.732119172965709
5998,10,43346,0.0177567675078312,0.0693702051484393,0.798122252160108
5999,10,43909,0.00984477153750643,0.0696642594941989,0.887699821104307
6000,10,46831,0.0588837406401099,0.0696859314653354,0.398690159203693
6001,10,49405,0.0238078743210044,0.0685966839812594,0.72874529613428
6002,10,50102,0.0195035981067623,0.069546718247128,0.77930515236571
6003,10,54201,0.0567535289213927,0.0690898537248345,0.411947158798558
6004,10,54931,-0.00684949300025733,0.0692552957187731,0.921272153325773
6005,10,61391,0.0162515801232646,0.0689701497348718,0.813854818659735
6006,10,61545,0.046211916191642,0.0686243909818145,0.501131165944412
6007,10,61708,0.0306693194836846,0.0695623601823984,0.659562831127243
6008,10,63279,0.0337883730725134,0.0685470004099972,0.622373676689529
6010,10,68934,-0.0242813756034961,0.0689997453355335,0.725119267337002
6011,10,70342,0.0142889077078547,0.0692615321744361,0.836672654195688
6012,10,73179,-0.00136528945660683,0.0686386334412844,0.984141581396432
6015,10,75990,-0.0068787843348225,0.0697826928268015,0.921532178482138
6016,10,76303,0.0219348384742304,0.0693327522161139,0.751908289065874
6017,10,76726,0.0108878619551951,0.0701509869059926,0.876747537982574
6018,10,78564,0.0383268595602028,0.0692278742456959,0.580180295950402
6020,10,80904,0.0254233696899124,0.0688510662848212,0.712161552760896
6021,10,85506,-0.00111465514820641,0.0699153691876373,0.987288935891044
6022,10,86391,-0.0304910372634058,0.0692288990312206,0.659889491702595
6024,10,93031,-0.0610179432682369,0.0692034519105595,0.378529186053698
6025,10,93286,-0.0688519217620657,0.0688320065012722,0.317855690512856
6026,10,93721,-0.0595434332911506,0.0693478932365867,0.391133277678903
6027,10,96002,0.0011050074071981,0.070401378782043,0.987485928553196
6028,10,96579,-0.0460125933456119,0.0692524689016793,0.506856528140669
6030,10,101719,-0.0802973239573546,0.0689179942685249,0.244759543427871
6031,10,105565,-0.12030711701709,0.0689027252503681,0.0816734160485559
6032,10,108820,-0.0588795736961392,0.069439904228343,0.397056362503941
6033,10,108931,-0.0542445987102664,0.0693602072737603,0.434697178539874
6035,10,110053,-0.0297637164455551,0.0696142825007317,0.669238110022373
6036,10,110074,-0.048776552869516,0.06946208654101,0.483014721755179
6037,10,111674,-0.0173395707296532,0.0693637988466754,0.802748136358095
6038,10,113623,0.0209129288724486,0.0705273107303898,0.767005530561751
6040,10,116563,-0.0342703457057237,0.0700155027696068,0.624814440685772
6042,10,119720,-0.0333019199987561,0.0709209124594577,0.638956336985145
6044,10,121811,-0.0671339164968523,0.0694699544203414,0.334518957491716
6045,10,122243,-0.0339348269672817,0.0706053815073966,0.631079611666305
6046,10,124889,-0.0268522334553397,0.0704442021338398,0.703295713559344
6048,10,130587,-0.0335033318877451,0.069810411664835,0.631582331878205
6049,10,131311,-0.0182889022028839,0.0694885959376989,0.792555489382257
6050,10,133312,-0.0471930655532254,0.069682162974943,0.498683479200324
6053,10,134314,-0.0150899428082601,0.0699714879434967,0.829378542665405
6055,10,139826,0.0201499266481922,0.0698848712566222,0.773263130929143
6056,10,140544,-0.00427918297213559,0.0702334613000411,0.951451045746842
6057,10,140918,-0.00928489615209888,0.0690800404252428,0.893156714879545
6058,10,145873,-0.0479273557555486,0.0694002939035178,0.490275188472707
6059,10,146902,-0.0111320057399886,0.0692348271901969,0.872353758237978
6060,10,146992,-0.0170479027830494,0.0690339533592769,0.805090833742285
6061,10,148293,-0.0167666861075815,0.0688416422579171,0.807717411518817
6062,10,150178,-0.0206191922608527,0.0691272283027949,0.765665814770468
6063,10,157487,-0.0299558483991109,0.0685552867950648,0.662408267416773
6064,10,157821,-0.0347207433632923,0.0692516235355567,0.61642268932503
6065,10,159755,0.0162652998505481,0.0687672813058867,0.813161160285065
6066,10,159778,0.0173363134248531,0.0686600878636306,0.800805610332011
6070,10,163124,0.0599960492745774,0.0685827785150729,0.382278847151992
6071,10,164844,0.0257470041800065,0.0698180254749251,0.71251798958803
6072,10,165364,0.0207316667058519,0.069216906212185,0.764721585536033
6073,10,165521,0.0537221610928618,0.0693849051542956,0.43929356768858
6074,10,165720,0.0535413005657288,0.0697169068484031,0.443011547434655
6075,10,172678,0.0594588238866927,0.0687916069096814,0.387992186871512
6076,10,173737,0.0888516868712156,0.0686230403188339,0.196242652123452
6077,10,173883,0.0633013608390066,0.0685331872309855,0.35629431172745
6078,10,175030,0.0544399112132837,0.068834028702029,0.429541202451996
6079,10,175313,0.0496047697880223,0.0686496967188624,0.470417540692604
6080,10,176228,0.0437502812582473,0.0686024104170791,0.524058474091078
6081,10,176664,0.0656489885484783,0.0685031242580434,0.338549411343518
6083,10,179618,0.0551549886477205,0.0688850596084187,0.423854642128863
6084,10,182634,0.110853012115675,0.0687475819401275,0.107754605322713
6085,10,183933,0.127541081803521,0.0690633946302898,0.0656238509166373
6086,10,185241,0.096147400847316,0.0687728148546863,0.162977745541938
6087,10,188897,0.0859485701123651,0.0689650382777018,0.213494300812792
6089,10,189418,0.0948957080344267,0.0691583910745766,0.170887955085058
6090,10,189445,0.097141721505515,0.0688112773750047,0.158915551704731
6091,10,192067,0.0710462939112054,0.0683820986206022,0.299534256428168
6092,10,193403,0.129506252422518,0.0684176762699049,0.0591920045916098
6093,10,193717,0.116837698216274,0.0692849605311837,0.0926147140708561
6094,10,196310,0.0519854245732331,0.0689035726309236,0.451072274901084
6101,10,204807,0.0793179380546668,0.0693383864296798,0.253429709111177
6102,10,205088,0.0671311437032464,0.0684126905536549,0.327132930504181
6103,10,205251,0.0599411887788127,0.0688940567313445,0.384864994966484
6104,10,210630,0.0481629029178522,0.0685388577074174,0.482699977825683
6105,10,211229,0.0142081180571458,0.0685826102883548,0.835998158400089
6106,10,212922,0.00505762585783388,0.0698566123880343,0.942324507270386
6107,10,215046,0.0328051245662703,0.0685515920007779,0.632557541699698
6108,10,215118,0.0455662586920498,0.0688396961302517,0.508455407593336
6109,10,223514,-0.0114769360860474,0.0700613321053363,0.86997234189877
6110,10,223964,-0.0366379040461365,0.0686711378967085,0.594004615184214
6111,10,224073,-0.0403248032889257,0.0686457506008657,0.557288253452174
6112,10,226115,0.0169355049786502,0.0687962386112407,0.805694446854884
6116,10,229802,-0.00827622977350513,0.0685680930784229,0.903996626740927
6117,10,230128,-0.0107228074364248,0.0690540849831198,0.876688316865761
6118,10,232143,-0.00119417273344294,0.0685338974934154,0.986107763446833
6119,10,233981,0.0189825888713842,0.0687196247198945,0.782531203412997
6120,10,236429,-0.00963271260054488,0.0686757549545372,0.888531675947682
6121,10,236463,-0.00911690023702583,0.0686987338354677,0.894499600258832
6122,10,237784,-0.0540478124156624,0.0689799592330581,0.433841795834219
6123,10,238334,0.00163095612233627,0.0689277908476441,0.981135740284843
6124,10,239866,-0.00965784779099943,0.0687800651391587,0.888411103886217
6125,10,244763,0.0102957076470556,0.0690724632586147,0.881594076107613
6126,10,245956,0.010354676313727,0.0700595251643216,0.882586361935509
6127,10,248024,-0.0162762766101709,0.0703768098144636,0.817236486707693
6128,10,248724,-0.0605466903198851,0.0692509071565829,0.382544439561771
6129,10,252640,-0.0563743107984973,0.069708873062269,0.419226279974968
6130,10,256140,0.0162882723112183,0.0694417481417503,0.814686072999274
6131,10,257035,0.0250522105833939,0.069557458368899,0.718938621015512
6132,10,260320,0.0538298735026794,0.0695818209681465,0.43967342916295
6133,10,260357,0.0607955091992264,0.0691783954178578,0.380095499326375
6134,10,261296,0.0684709743843741,0.0698100426578536,0.327354030751785
6135,10,261474,0.0440855283780451,0.0693302427438416,0.525268424012493
6136,10,261902,0.0277219842145343,0.0706443423321593,0.694987552124
6137,10,262307,0.0562891621703668,0.0696477000057044,0.419520668137617
6138,10,262403,0.0565031502006392,0.0692455232077747,0.415060283478044
6139,10,264103,0.0636526417017735,0.0705802571960044,0.36775270249918
6140,10,264881,0.0817531152661625,0.0696279269621984,0.241129423971208
6142,10,265910,0.0777345743970703,0.0706095902481927,0.27168737028298
6143,10,265969,0.073183889091763,0.0695198774844305,0.29319648903548
6147,10,268570,0.0868285619592487,0.0697624889432642,0.214093085904066
6148,10,268671,0.0625568809327444,0.0700257849118505,0.372283390636602
6149,10,268807,0.0662066829346465,0.069811078718981,0.343590273979208
6152,10,271477,0.0841199684987247,0.0691509671733464,0.224619280921784
6153,10,273961,0.0758529954292417,0.0690079903863987,0.27243364360032
6154,10,274673,0.0652328686927607,0.0705430888993514,0.355741330351922
6155,10,275952,0.0945148035851133,0.0688984043274271,0.170997042744684
6156,10,278431,0.079439432310242,0.0689136358519728,0.249797546587228
6158,10,285600,0.0252572383227315,0.0688381243460502,0.71390770377789
6159,10,286186,0.016304500325514,0.0693287816866377,0.814208110243515
6160,10,287737,0.0463320234732646,0.0689413708551493,0.501991704792457
6162,10,289825,0.00763330573876483,0.0690899944896768,0.91208870597786
6163,10,291248,0.000245648323293074,0.0686570775323997,0.997147274070602
6165,10,293188,0.00729838798754678,0.0685694867744007,0.915295433878297
6166,10,293222,0.000825843283418004,0.068570572995656,0.990397555149021
6167,10,294588,0.0430586260990394,0.0685355175854322,0.530235098439889
6168,10,302826,0.0606382110141666,0.068846209652661,0.379037383280643
6169,10,302893,0.0502988292293,0.0687991821541873,0.465205317433921
6170,10,303583,0.0758134000555293,0.0685606534846525,0.269572275196173
6171,10,305761,0.0572750538341937,0.0685985864841755,0.404321531982272
6172,10,307788,0.0389283368352398,0.0687360668428662,0.571519062389547
6173,10,311627,0.0512068090069101,0.0686338776006614,0.456111720643875
6174,10,314882,0.0509790006995051,0.0686256756375628,0.458062878254594
6175,10,315155,0.0483232383989338,0.0686088868276885,0.481692207513319
6176,10,317643,0.0842621494120435,0.0686438045785436,0.22044238881233
6179,10,320611,0.0945852976402218,0.0691042753537598,0.171953147746735
6180,10,320612,0.0940341498446293,0.0690011628496958,0.173817172625409
6181,10,321374,0.0960590119199224,0.0687319229863685,0.163114078352383
6182,10,323526,0.0784609502807632,0.0687951855703928,0.254850996042256
6183,10,327857,0.0431194173835972,0.0686496191652732,0.530338931712499
6186,10,330572,0.023684943536593,0.0700405673107936,0.735443370472207
6187,10,332075,0.0375365923889638,0.0690143089292439,0.586856528100325
6188,10,334716,0.0516815972582494,0.0686149652588759,0.45182473042956
6189,10,335108,0.04103167187094,0.0688127799769551,0.551370480110777
6190,10,336613,0.0327912322465815,0.0687914557077818,0.633887827132277
6191,10,337630,0.0201861989467134,0.0688052041121378,0.769402689288044
6192,10,337895,0.0206454080496759,0.0688271895254135,0.764384175348265
6193,10,340762,0.00252138768960627,0.0690894029539522,0.970908641036804
6196,10,346551,0.0117008017810429,0.0690442679350092,0.865525524482559
6197,10,346787,0.0337941890771923,0.0693108778433809,0.626154206610909
6198,10,347536,0.0190461242612779,0.0686929680362517,0.781739280867848
6199,10,349573,0.0578904533036107,0.06852726513956,0.398805943257081
6202,10,361422,0.0538179249276024,0.0684137337093087,0.432012329589486
6207,10,369507,-0.01400018295631,0.0686660377405386,0.838558491330103
6208,10,373964,-0.0219413863136594,0.0689711798405151,0.75057900974263
6209,10,373973,-0.0219413863136594,0.0689711798405151,0.75057900974263
6210,10,374538,-0.014438761840511,0.0697708921574149,0.836171857538324
6213,10,381270,-0.0593049503952631,0.0691059559165213,0.391378570293494
6214,10,382505,-0.0406953558505154,0.0686229038341946,0.553541637013498
6215,10,382599,-0.0435795013858834,0.0685529501609237,0.525380160640696
6217,10,384932,-0.0470670719097105,0.0689168816811884,0.495083766480948
6218,10,385373,-0.0490401596295881,0.0690324804022142,0.477929794393384
6219,10,385498,-0.0449018333701897,0.068805933937225,0.5144475411903
6220,10,385665,-0.0505044923581837,0.069305540933724,0.466654725350047
6227,10,387633,-0.0389288528052684,0.0692932041491129,0.574609488783962
6229,10,388763,-0.0208004779458253,0.0693170070567084,0.764294630111657
6230,10,392475,0.0411235136096827,0.0699780281784342,0.557134089711532
6231,10,396694,0.00941242866885483,0.0722493357966625,0.896421461247036
6232,10,397702,0.0504472235788409,0.0711900742735863,0.479023539948385
6233,10,398093,0.0472776711289127,0.0713218954184745,0.507841685327638
6234,10,398191,0.0589095850304269,0.0714972946002749,0.410529161765213
6235,10,398425,0.054478983649624,0.0708640497047091,0.442536959943676
6236,10,398569,0.0470430986120087,0.0712500156626547,0.509521518439146
6237,10,398716,0.0497664234105828,0.0709241061723333,0.483337612787941
6238,10,399122,0.0415198841987363,0.0713704190038686,0.561105054280964
6239,10,400116,0.0546668967924717,0.0710189053626064,0.441962199911044
6240,10,400117,0.0546668967924717,0.0710189053626064,0.441962199911044
6244,10,402350,0.0254710288749551,0.0704456552436916,0.717889778171116
6245,10,403524,0.0252521331338067,0.0710657752176908,0.722551115879275
6246,10,403847,0.0126129493302309,0.0711849431829446,0.859464200135887
6247,10,409661,0.0125059863233712,0.0734653941143509,0.864927076786206
6248,10,410391,0.0369835410562562,0.0751956953504203,0.623144825875253
6249,10,413692,0.0240590927964113,0.0769922857194637,0.754854912091164
6250,10,414241,0.0299994818396683,0.0769863776700231,0.697013652543247
6251,10,414542,0.0109984415443325,0.0780415186227982,0.88800511907045
6252,10,414836,0.0245840696940354,0.0770170467521106,0.749761415744441
6253,10,414838,0.00744847694234752,0.0779759710247975,0.923953846452854
6256,10,415373,0.0164538447765787,0.078358169550461,0.8338024688341
6257,10,415467,0.0175407122706601,0.0775089542985401,0.821094706232279
6258,10,415474,0.0135994846724286,0.077748455537666,0.861245557837411
6259,10,415561,0.0433591119988748,0.0769416032056701,0.573429973099325
6260,10,415658,-0.00365451122679739,0.0777610224257038,0.962542436286801
6261,10,415918,0.0249936684119527,0.0768770677757373,0.745288797029606
6262,10,415984,-2.61281513980194e-05,0.0774592972752954,0.999731052438562
6263,10,416078,0.00547000413305465,0.0772912993761845,0.943619866808942
6264,10,416209,0.013140959374871,0.0769730272649821,0.864540477811924
6265,10,416379,0.0200037789866987,0.0770414634472798,0.795285499697353
6266,10,416522,0.0209452180644489,0.07810984486063,0.788739863725911
6267,10,416524,0.0209452180644489,0.07810984486063,0.788739863725911
6268,10,416657,0.00729935857253228,0.0765407962418124,0.92407855538576
6277,10,417803,0.035152111313963,0.0771389023097341,0.648886717661943
6278,10,418404,0.00654535471106232,0.0774810787285527,0.932725224295834
6279,10,420497,0.00504102945569063,0.0782781842125075,0.948689053194906
6280,10,421100,0.0308498969402975,0.0782782868152319,0.693741178562276
6283,10,423286,0.0529330108165609,0.0779745434916015,0.497677793170322
6284,10,424346,2.85785713751707e-05,0.0782786440215786,0.999708908382652
6285,10,424405,0.00389490766030587,0.0788480205484489,0.960630330828147
6288,10,425114,0.00354155981847315,0.0794378875483897,0.96446509769165
6289,10,426072,-0.00714046834584625,0.0791393969637367,0.928158423505084
6294,10,429055,-0.00724956660771126,0.0816295071573955,0.929282786014084
6295,10,429286,-0.0278742966359746,0.0794250950659233,0.725834650890914
6296,10,432072,-0.0421728504205943,0.0803294294992419,0.599913621109041
6297,10,432799,-0.0315037023760367,0.0797267609662136,0.692973886401727
6298,10,435616,-0.0151335475829333,0.0800450386241309,0.850152167775949
6302,10,438861,-0.00550264968609371,0.0794384102056375,0.944814417673777
6303,10,440881,0.000122111689521809,0.0819619496308564,0.998812107100255
6304,10,441135,0.00679773447352172,0.0794398040720853,0.93185605521579
6305,10,442130,-0.00403072871318866,0.0800565304542634,0.959873127059677
6306,10,442576,-0.00133728279053535,0.0794380793044792,0.98657833365745
6307,10,442604,-0.0256002285879795,0.0803457576599686,0.750198749990606
6308,10,443374,-0.028305970579789,0.0800426406704589,0.723822696432824
6309,10,443658,-0.0110788849565542,0.0800597987496039,0.890016935665328
6310,10,446307,0.0295967070184204,0.0791246301821519,0.708590380709317
6311,10,448026,-0.0591891918815217,0.0786624708514756,0.452284877680971
6312,10,454904,-0.0265257996229202,0.0777303532007636,0.733115352642144
6313,10,454991,0.00536823563764255,0.0769634647993397,0.944431788727244
6314,10,455828,0.0112428144030337,0.0782867942194091,0.885889905667875
6316,10,459184,0.0484051523028111,0.0785415939805126,0.538094026778276
6317,10,460583,0.012708183104579,0.0769610229275998,0.868940175156772
6318,10,461243,0.00904492356741571,0.0772247497820973,0.906827867575858
6320,10,463222,0.0309039600487391,0.0762241324128183,0.685403121737405
6321,10,464142,0.0147816943923336,0.0754125585526785,0.844714307812143
6323,10,466331,0.124937472537662,0.0755656353569171,0.0991458773755216
6324,10,470995,0.117382072202731,0.072516603418007,0.106406551681316
6325,10,487887,0.063026892937897,0.0715777869193293,0.379167535890141
6326,10,488026,0.0422671341745113,0.0715257360142209,0.554941456070045
6327,10,492665,0.0540869795954425,0.0699340806298496,0.439803606695435
6330,10,500581,0.0566463278663649,0.0698040332743948,0.417622514608843
6332,10,501226,0.073752457458202,0.0702708354938158,0.294645016348049
6333,10,502176,0.0676055638071829,0.0700841920709486,0.335388744928101
6334,10,503351,0.0739046521470181,0.0697891916067658,0.290337570630718
6335,10,503620,0.0380430959598287,0.0695323107032521,0.584636295876465
6336,10,504391,0.0723974658093292,0.0696606735375333,0.299382382716368
6337,10,504977,0.0430735563677712,0.0696641919136492,0.536774567458308
6338,10,506238,0.0489393817293434,0.070263384269579,0.486565806375655
6339,10,510746,0.0456696087604571,0.0698628281008728,0.513728132180229
6340,10,511762,0.0526242686183838,0.0702610794685661,0.454366968822056
6341,10,512491,0.0449578775347227,0.0697227081716816,0.51946934395009
6342,10,514422,0.0742645723376855,0.0695285164009362,0.286197745221733
6343,10,517900,0.0572753887300161,0.0708148169634868,0.419172007048254
6345,10,525070,0.0162857230771897,0.069235269472931,0.81417210296923
6346,10,526273,-0.0153798668098705,0.070105307771152,0.826479019310634
6347,10,528672,0.000300974041720359,0.0692723801254011,0.996535823204949
6348,10,531791,-0.0215618225447319,0.0695607714472192,0.756765913182951
6349,10,533434,-0.0399612809545744,0.0697990744978732,0.567335018468797
6350,10,536874,-0.00314792146090048,0.0701046966727086,0.964209898985413
6351,10,536893,0.0152690541232006,0.0705155591939077,0.828696186240163
6358,10,543383,-0.0111244343872311,0.0699770331010859,0.873781334144057
6359,10,545646,-0.0167947530675786,0.0693641786020735,0.808824453893986
6360,10,547222,-0.0237962942172041,0.0692608024694371,0.731370318951471
6361,10,548227,-0.0488012168271603,0.0695505089192546,0.483349913207775
6363,10,550333,-0.0880412712126262,0.069043561102083,0.203092834138183
6364,10,551502,-0.082485562752477,0.0690896843639836,0.233322230434897
6365,10,552149,-0.0893720492356964,0.0687635135476994,0.194551348798094
6366,10,552640,-0.092810729041031,0.0686043716118085,0.176972628889019
6367,10,552851,-0.0701532750723994,0.0693394132597395,0.312356618261063
6369,10,553578,-0.0627665578236313,0.0692777077491087,0.365546551174993
6370,10,553579,-0.0624492811615844,0.0693602782231151,0.368542052094954
6371,10,553911,-0.0562562817820984,0.0701050726978339,0.42282876704109
6372,10,554468,-0.0920334677992673,0.0687091078883366,0.181280972287976
6375,10,555138,-0.069123614494758,0.0691084173406974,0.317889233675219
6376,10,556246,-0.0759492424315538,0.0691298302048454,0.272671071701951
6377,10,557799,-0.0773292607527996,0.0695683628377728,0.267084781407883
6378,10,564317,-0.0560040714349797,0.0687490022480967,0.415841083031696
6379,10,568534,-0.0923661475262743,0.0691966384112777,0.182790367551851
6380,10,569834,-0.0776089273422755,0.0687272274270469,0.259567115726436
6381,10,571678,-0.0159823315050307,0.0686106813241045,0.815941200927545
6382,10,571888,-0.0281043153841325,0.0688787465532756,0.683501998105126
6383,10,575574,0.0240756690238459,0.0694084429084035,0.72889608069145
6384,10,576044,0.0564319947110408,0.0696831510729253,0.418579422281388
6385,10,577816,0.0514282764944999,0.0692182805485351,0.457983767748421
6386,10,578878,0.0331632880963789,0.0693592164366893,0.632847841502441
6387,10,578893,0.0248364722666208,0.0693573418540306,0.720486742062077
6389,10,581795,0.0481865369379041,0.0708966838252381,0.497157206970475
6390,10,581859,0.036699851206687,0.069674529129339,0.598710063886623
6391,10,582005,0.0467287538129232,0.0693953192753405,0.501152296763242
6392,10,582140,0.0490173329647667,0.0692616790250925,0.479591008423533
6393,10,582788,0.0435310131198957,0.0705550982485296,0.537646316144781
6394,10,583178,0.0387898394160627,0.0700744896418158,0.580236255282803
6396,10,583356,0.0453231558735535,0.0695871152153637,0.515266718251642
6397,10,583742,0.0575454686075039,0.0695649116573963,0.408671358330673
6398,10,583848,0.0294844782580849,0.0694103721219898,0.671252279387909
6399,10,586368,0.039256587368109,0.069948338594126,0.575001898359335
6401,10,590619,-0.0517586934991626,0.0703363830889068,0.462296252911522
6402,10,590923,-0.0332369696128851,0.0704364875380199,0.637310066798762
6403,10,590949,-0.039205043518822,0.0705252069705709,0.578630598172104
6404,10,591089,-0.0167363409746999,0.0707446440295554,0.813124536730354
6405,10,591752,-0.0148098726339588,0.0706270292925216,0.834029593621707
6406,10,592545,-0.0299547466698729,0.071789360566451,0.676742726518674
6408,10,594906,-0.00427417240520267,0.0703269927781534,0.951572234740889
6409,10,595280,-0.0146484601246808,0.0699751946683388,0.834305224078645
6410,10,598877,-0.022494334715344,0.0702323247600921,0.748942067653876
6411,10,599081,-0.0657689009833345,0.0704286075007911,0.351025849627673
6412,10,599712,-0.0484271319553969,0.0708210023433397,0.494552480793245
6413,10,602670,-0.0225892291563523,0.0700461960514714,0.747272088099854
6414,10,603082,-0.0561693270553929,0.070847765970916,0.42841685564926
6415,10,603693,0.00380555442368025,0.0699511601850127,0.956644848322961
6416,10,604721,-0.000747760927638397,0.0701568361110485,0.991501994358214
6417,10,605419,0.0211459407111598,0.0709879744403665,0.765969532963342
6418,10,605428,0.00210670560114035,0.0706313388787301,0.976222054545673
6421,10,607274,0.0202410123096648,0.0708346961954187,0.775237233236647
6422,10,608426,0.00292495805554238,0.0703306812376178,0.966850134346576
6426,10,611690,0.0134877575112715,0.0704550415129057,0.84829267929342
6427,10,612904,-0.0031790662740887,0.0707257631541704,0.964173218960817
6428,10,615292,0.0167857073116331,0.0709326524853136,0.813071109134301
6429,10,617634,0.0453363984375352,0.0718683975115447,0.528563005515436
6431,10,618415,0.031077102831057,0.0701946410449066,0.65823396231498
6432,10,618419,0.0308552816333786,0.0702529345266659,0.660783360199831
6433,10,618867,0.0284698947244706,0.070314527849495,0.685801047766622
6434,10,619199,0.0276015630285632,0.0708651763097397,0.697145598581065
6435,10,619526,0.0328908977724999,0.0706386508558244,0.641773356923321
6436,10,619631,0.0353802762146114,0.0704903990559252,0.616039348687029
6438,10,620582,0.0366732654387101,0.0711673838418039,0.606658952523827
6439,10,620664,0.0547590877768014,0.0709154797297613,0.440528043074006
6440,10,621701,0.0129487872539092,0.0705080721107068,0.854393703957273
6441,10,622018,0.012782075311076,0.0699481450822686,0.85510972158143
6442,10,627474,-0.0449085709239772,0.0691583296704337,0.516528760882541
6445,10,629030,-0.0564241794901397,0.0690623807459559,0.414477696465716
6446,10,629789,-0.0400200657294732,0.0693875842928034,0.564468392356132
6447,10,630743,-0.0409659746005792,0.0693474033893153,0.555075662256515
6448,10,631880,-0.0472324804423305,0.0693859442116663,0.496494197650548
6449,10,633525,-0.0598421832549123,0.0689768840870004,0.386219882796443
6450,10,633866,-0.0476390037290471,0.0690038126026963,0.490407535642284
6452,10,637667,-0.0226974993436753,0.0691868587671954,0.74306015581293
6454,10,639262,0.0255782482331045,0.0692757010420694,0.712182175166995
6457,10,642106,0.00840837568738798,0.0688497947683642,0.90286843030987
6458,10,642327,0.0163880519726644,0.0688271590375501,0.811938243023198
6459,10,642379,0.0138673519608338,0.0685299524038893,0.839756081013963
6461,10,644500,0.0204114260463659,0.0686690755201561,0.76645556646976
6462,10,646432,0.0414191062392323,0.0686216771336694,0.546506352549039
6463,10,646676,0.0423596422535168,0.068640651679613,0.537552231944871
6464,10,649610,-0.00550909576567049,0.0688353361204118,0.9362563935205
6465,10,650585,-0.00189883552996772,0.0687819117135946,0.977991508459948
6470,10,653026,0.0262933401410717,0.0687715607071826,0.702447662412011
6471,10,653249,0.024156428974729,0.068688415498427,0.725287142426258
6472,10,653283,0.0226606916742088,0.0686053533585154,0.741365454835958
6475,10,655074,-0.00469025567409653,0.0686414651614575,0.945561812170499
6476,10,656247,-0.00416755819534576,0.0686080283801576,0.951597092602309
6477,10,660234,-0.0423346901408209,0.0686510027458714,0.537853018092078
6478,10,660886,-0.0477781996490349,0.0685493480369802,0.486267889640622
6479,10,662071,-0.0648877075965463,0.0684922047232005,0.344096502185284
6480,10,662217,-0.0811898189995854,0.0686313793370272,0.237611634752468
6481,10,662415,-0.0842052449370242,0.0685329051910716,0.220009006961543
6482,10,662679,-0.0711467288651099,0.0690509941163412,0.303550919195232
6483,10,662711,-0.0708802457566855,0.0686604579312938,0.302624330150547
6484,10,662934,-0.0747955173523133,0.068674867750725,0.276841721401762
6485,10,665129,-0.0360027043131453,0.06968973669073,0.605749024887337
6486,10,665450,-0.0362214088514613,0.0692310855911818,0.60116630377985
6487,10,665759,-0.0365840813227064,0.0689535783697858,0.596056616301725
6488,10,666622,-0.0477028331669248,0.0692191583756591,0.491177510649982
6489,10,666742,-0.0549079865316855,0.068638259997722,0.42427092542122
6490,10,667117,-0.00838517583984472,0.0689187293448724,0.90323150996261
6491,10,669743,-0.00782222747540329,0.0688347015797148,0.909589483170571
6492,10,670300,-0.00031034033387542,0.0688949852773377,0.996408452402166
6493,10,670679,-0.00861197339084827,0.0685906478089998,0.90015480018298
6495,10,673554,0.0312103956175475,0.0686499856957778,0.649654340337857
6496,10,673954,0.00841095807662573,0.0702405222657696,0.904753196279752
6497,10,674332,0.0395766395616771,0.0693692686357688,0.56868720595021
6498,10,674570,0.0120636677503693,0.0690573164788116,0.86142286101238
6499,10,675971,-0.0107246920150015,0.0686752964626201,0.875992068667506
6502,10,678769,0.0229079882673359,0.0694762920353899,0.74180422455753
6503,10,682740,0.0309552395852961,0.0686221431787444,0.652196654138993
6504,10,682784,0.0484114007487845,0.0688467863825172,0.482409636857258
6505,10,682904,0.044740242295264,0.0686157704768805,0.514799549700983
6506,10,683731,0.0936140614592705,0.0684760427078619,0.172461770520548
6507,10,683971,0.0850612261734063,0.0691862423480652,0.219720887903493
6509,10,684759,0.0496621621983933,0.0689084270091981,0.471572359481066
6510,10,685754,0.0833238431801192,0.0686372253407777,0.225569009364635
6511,10,686560,0.0807527415902022,0.0688052457442904,0.24132960963659
6513,10,686946,0.086866088481015,0.0687511987767149,0.207248844120897
6514,10,688164,0.111489813023084,0.0685599980125495,0.104807079030039
6515,10,688208,0.0871218250827203,0.0685421462579092,0.204540898689585
6516,10,688286,0.0911985197503566,0.068722133821258,0.185345949324557
6517,10,688646,0.0915413418036554,0.068506253021443,0.182328950237549
6518,10,691082,0.0472109743389278,0.0689517797046572,0.493985380887834
6519,10,691920,0.0605975265218076,0.0692591554368499,0.382202076812367
6520,10,692021,0.0649451061604209,0.0689919579306449,0.347172781321445
6521,10,692100,0.054593928820844,0.0686503778027536,0.42700488169916
