SNP,Chr,Pos,Effect,SE,ERG11_PIS1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
5281,8,416391,-0.000235642699804264,0.144466275116207,0.998699471692731
5282,8,417360,0.0213728680550141,0.144503087989371,0.882501430598026
5283,8,420017,0.0891805076078018,0.14442958935546,0.537324829816389
5285,8,421095,0.0817321564118528,0.143611282623507,0.569636150651209
5286,8,422328,0.159480404840812,0.143808432138456,0.268194574107227
5287,8,422657,0.133470841745005,0.143519493108311,0.353014860258063
5288,8,425448,0.0465300042412575,0.144104562109416,0.746969290107663
5289,8,428829,0.0172809267634596,0.144751974744275,0.905039830835865
5290,8,429990,-0.00523732313271186,0.144177964906473,0.97104342489721
5291,8,430320,0.00939089739427534,0.146005300410895,0.948752727423351
5292,8,430488,0.0335795900518266,0.145176016508995,0.817213738773221
5293,8,432524,0.0429870160960955,0.144515853302919,0.766293851348012
5294,8,433117,0.0148570167653777,0.145176718840236,0.918546929892691
5295,8,433370,0.0513105558056055,0.14456100941853,0.722846138219018
5296,8,433529,0.0608626962130095,0.144737107471019,0.674372348679312
5297,8,433706,0.0153658267771076,0.144943265699777,0.915632493993714
5298,8,437059,0.0737020414572865,0.143981430532911,0.609051055097562
5300,8,441024,-0.0293374886537649,0.143994588958255,0.838673914747969
5301,8,441527,-0.0717496213194062,0.144536362665709,0.619912550330428
5302,8,442870,-0.0870183101041323,0.144822925470383,0.54831880664172
5303,8,443100,-0.0728991704894554,0.143801072595467,0.612510243708722
5305,8,445835,-0.147745994872928,0.14533183035009,0.310034591407625
5307,8,448047,-0.140411176747844,0.144652017562749,0.332371055684884
5308,8,449957,-0.0925841580478482,0.144796947312631,0.522973014806699
5312,8,453479,-0.156382978153108,0.14514679359516,0.282031721553595
5313,8,453534,-0.144869262632725,0.145515269028263,0.320145643650336
5316,8,455745,-0.134610806976363,0.145543173764473,0.355657160100033
5317,8,455783,-0.176668207524122,0.144734325143721,0.223037865922849
5318,8,455785,-0.212097305388029,0.145718889974367,0.146413047176131
5319,8,455796,-0.198229411376554,0.145979342391955,0.175353914667309
5321,8,458155,-0.022849270625742,0.145574525304065,0.875366684856601
5322,8,458435,-0.047352272739846,0.144536107080105,0.743396591914251
5323,8,459723,-0.0354863090088084,0.143800273313127,0.805225825939352
5324,8,460316,-0.0157756489570696,0.144486770384063,0.913118560141652
5325,8,461438,-0.0793590412724311,0.143870718276432,0.581571659023698
5331,8,465663,-0.236843810831288,0.145145975511717,0.10362119567612
5332,8,465742,-0.210772828143588,0.145946296900802,0.149575103644929
5334,8,466499,-0.120965739554213,0.146207704247,0.40859456935096
5335,8,469153,-0.126121353946084,0.145031751331069,0.385103378269512
5336,8,469233,-0.155660542396662,0.144536096355565,0.282230652535883
5337,8,469571,-0.0895248888616476,0.145011101521024,0.537391524136635
5338,8,474449,-0.0843156450568844,0.14618765213528,0.564467096214933
5343,8,475005,-0.0988471808788116,0.144919629750934,0.495633919106389
5346,8,477804,-0.156585790212381,0.144888204124554,0.280552688396225
5347,8,479207,-0.136240102456376,0.143995769023551,0.344724563094573
5348,8,479718,-0.142701529607971,0.147295627684357,0.333303128524657
5349,8,481335,-0.100129194753634,0.144304886574441,0.488218507632511
5350,8,484694,-0.121386015062917,0.143954759359432,0.399674540204975
5351,8,485969,-0.205593381266531,0.145816774844171,0.159436894534539
5352,8,485972,-0.205593381266531,0.145816774844171,0.159436894534539
5354,8,488714,-0.149429991142014,0.143434267968105,0.298216834276969
5355,8,490346,-0.18680262921291,0.143350819632684,0.193384788321525
5356,8,490813,-0.173771727974402,0.143996747823614,0.22832673781691
5357,8,490841,-0.182632102137515,0.144790156085559,0.208013104259198
5358,8,491020,-0.172277213515025,0.143370703459392,0.230316033420396
5359,8,491126,-0.172841036596252,0.143805718786168,0.230205412914648
5360,8,491330,-0.203479550874144,0.143692108826178,0.157633775756231
5361,8,492314,-0.197457464176801,0.145538508947412,0.175731808526073
5362,8,497405,-0.150330077205161,0.144592540565651,0.29919984352777
5363,8,500907,-0.298431152867604,0.143304051823047,0.0380161173427036
5364,8,500928,-0.276864567757623,0.143688555001699,0.0548022358654995
5365,8,500941,-0.26890838567657,0.143847798499973,0.0623955981234566
5366,8,501189,-0.22118185201729,0.145723519463796,0.12995520641992
5367,8,501390,-0.27938842041989,0.143948508056919,0.0530671845352071
5368,8,502369,-0.247504256248278,0.143392403962453,0.0852111702238872
5369,8,502447,-0.205940527627837,0.143544306707129,0.152262875885806
5370,8,502641,-0.192443068432875,0.143757993151681,0.181542882196729
5371,8,505913,-0.220133672916174,0.144193239481301,0.127741702898858
5372,8,507125,-0.117589403342494,0.14457107235979,0.416555684378832
5373,8,507195,-0.125142899675834,0.144620051299599,0.387449813723157
5374,8,509478,-0.0193718951747751,0.144583127080776,0.893491200668426
5375,8,509537,-0.016905672687187,0.144032047745668,0.906630136845737
5376,8,517167,0.036062886294905,0.144168876415087,0.802622003367068
5377,8,517642,-0.053246024513479,0.144097975442429,0.711967210603644
5379,8,519219,0.0103364049425008,0.143961144813673,0.94280176384047
5380,8,519377,0.0125678220313556,0.144180101614139,0.930587780079471
5381,8,519391,0.0143881266288144,0.144120391584096,0.920532724082993
5382,8,519609,0.0559050552192255,0.145330261472467,0.700709168696972
5383,8,520123,0.0129798238278233,0.144033201540197,0.928245439453641
5385,8,521047,0.0221903768172448,0.145095012306109,0.878535443186798
5386,8,522590,-0.0085291292461519,0.144723054943256,0.95303791090781
5387,8,522597,-0.0185208819253541,0.145133656930194,0.898528231310809
5389,8,522950,-0.0157057743945271,0.145354811886394,0.914016398022363
5390,8,523118,0.0100449121773555,0.143931715397562,0.944400779193458
5391,8,523239,0.00528973446495326,0.143907495986781,0.970698835794894
5392,8,523298,0.0451522139639974,0.144294027696312,0.75452767001386
5393,8,523356,0.0414394442935171,0.144541252004769,0.774513057302649
5394,8,523454,-0.0185077268484603,0.144554722653948,0.898196027713504
5395,8,523510,0.024474474211606,0.145547973303352,0.86655842623269
5396,8,523907,0.0383552393223597,0.144516101550653,0.790852710111292
5397,8,524455,-0.0178731416893418,0.145036334092719,0.901993387265516
5398,8,525036,0.0303274791330991,0.14474013008326,0.834154959260587
5399,8,525056,0.0268897426300695,0.144523433307167,0.852506139409618
5401,8,525401,0.0235876066335558,0.146976219485104,0.872590149127093
5408,8,525866,-0.0438162819204037,0.148979334041475,0.768846864531064
5417,8,553590,-0.0851032861073777,0.149169642657177,0.568692472743666
5419,8,553996,-0.256016135384083,0.146480932818912,0.081371955615459
5432,8,556318,-0.481878621177334,0.220682942396914,0.0296511109629872
5441,9,25061,0.033881220495716,0.144166956415903,0.814334310098861
5442,9,26439,0.0265369647205352,0.145353856926166,0.855241788051064
5445,9,27399,0.041433608007539,0.145218008678562,0.775566295651885
5446,9,27401,0.0532688280337343,0.145100008588317,0.713750965327658
5447,9,32320,0.11612152619192,0.1472641801348,0.430918750926911
5448,9,32732,0.090653573684472,0.144274539158203,0.530187054346449
5450,9,34142,0.0559357220964364,0.143972276460893,0.697867461104765
5451,9,34160,0.0559357220964364,0.143972276460893,0.697867461104765
5452,9,34596,0.0647737988199317,0.144314024343237,0.653823028160265
5453,9,35132,0.055643775511077,0.144266503557943,0.699950244945495
5454,9,35156,0.0822497265854745,0.144640247987477,0.569955036708023
5455,9,35364,0.0511118938458777,0.144271253541155,0.723343316312713
5456,9,35938,0.033118998974186,0.146063025925195,0.820753610143566
5457,9,36116,0.0222910450491763,0.147347661887031,0.879839704692528
5458,9,36369,0.040266631397691,0.143932628863403,0.779825287883643
5459,9,36687,0.0237860084152676,0.144299343736355,0.869165881926658
5462,9,37777,0.0313090962386397,0.144400517342028,0.828472928364927
5463,9,37779,0.0342763598364828,0.144166691813114,0.812209016351702
5464,9,39887,0.134631375845446,0.145578471710403,0.35570026082581
5465,9,41668,0.0906301804067459,0.144353612312088,0.530518287992847
5466,9,42163,0.126097500112024,0.145104090121637,0.385429880902388
5467,9,44433,0.0831408166874855,0.144057891925286,0.564216305603653
5469,9,46709,0.154763819982838,0.14444184718001,0.284694152189516
5470,9,49364,0.16914484404578,0.146063874356722,0.247638882022557
5471,9,49801,0.159729865215769,0.144008487227861,0.268112004715343
5474,9,57000,0.0304827441457522,0.144116708934564,0.83260803984191
5475,9,57578,0.0219839455076276,0.144076714260639,0.878812731030322
5476,9,58928,-0.0276243202867181,0.144285981415347,0.848278949188277
5477,9,60132,0.0288051991489762,0.14449943235593,0.842107872876002
5478,9,62935,0.00958655978839767,0.147198508481147,0.948109951954293
5479,9,64645,0.0236218053674879,0.145724578645744,0.871320654674797
5480,9,66985,0.0151839944092493,0.145309445807997,0.916836515617939
5481,9,67582,0.0233669230362056,0.146221497160216,0.873126102834442
5482,9,68365,0.00613759782972262,0.146424175400873,0.966588912813076
5483,9,68615,0.00214301130070377,0.144218091998713,0.988152651164453
5484,9,69330,0.0130108406012236,0.144312377480688,0.928213204150082
5489,9,69730,0.0473272841685002,0.147175412196477,0.747968351852913
5490,9,69757,0.0480918195140946,0.145205204882119,0.740690692280263
5491,9,69815,0.0242474419010498,0.145918855834031,0.868117732115839
5492,9,69835,0.0155840869806516,0.145934022232188,0.915017370515499
5493,9,69890,0.0327565825793458,0.145304734196267,0.82177235819522
5494,9,69958,0.0470892245056275,0.144897274380019,0.745386070562829
5495,9,70073,0.038639947881089,0.144612423289528,0.789473827660905
5496,9,70145,0.0576402769464888,0.145352878231918,0.691935935406037
5497,9,70296,0.0629259326635107,0.144142748512681,0.662702530336792
5498,9,70443,0.0483994926037824,0.144345941379917,0.737596407593074
5499,9,70461,0.0596369103574245,0.144114801322133,0.679260677180925
5500,9,70505,0.0612726128962288,0.144366431838763,0.671514995644137
5501,9,70537,0.033528000796169,0.143985184795324,0.816007175926274
5502,9,70556,0.0335812713956866,0.144357861504502,0.81618729931669
5503,9,70698,0.0445856964189003,0.144833590307053,0.758384986813834
5504,9,70904,0.0212907053613288,0.143903309721966,0.88246554575658
5505,9,70962,0.0302704102219967,0.143953180370197,0.833570813924691
5506,9,71094,0.0678452134109006,0.144581959375169,0.639180006389658
5507,9,71189,0.0435498846308207,0.144016206142238,0.762528513941893
5508,9,71236,0.0427526829829677,0.144952035401874,0.768210310038218
5509,9,71237,0.0427526829829677,0.144952035401874,0.768210310038218
5510,9,71252,0.05227870343386,0.145358621089417,0.7193215012579
5511,9,71366,0.0409537538518551,0.144201663537125,0.776574331483921
5512,9,71501,0.0436260133681844,0.14660590957821,0.766203855051979
5513,9,71654,0.047044385993387,0.146085400467632,0.747617973213185
5514,9,71693,0.0842504997632047,0.145735225053174,0.563560734357945
5515,9,71795,0.0628996029951215,0.144664292614618,0.663975450299913
5516,9,71830,0.0711706515438586,0.144289472736742,0.622143301711558
5517,9,72015,0.0685640867023715,0.144103552444873,0.634513078504475
5518,9,72016,0.0685640867023715,0.144103552444873,0.634513078504475
5519,9,72065,0.0606907524520551,0.143708567448354,0.67304983666301
5520,9,72072,0.0413841588383229,0.144541296875207,0.77480579556792
5521,9,72176,0.0356132823429525,0.143764004230897,0.804494743550455
5522,9,72564,0.067971547309527,0.14446227292105,0.638278292391785
5523,9,72570,0.0638369634408027,0.144683877314984,0.65932613875685
5524,9,72581,0.00819856610335055,0.145300538807248,0.955035257157972
5525,9,72621,0.056740110068108,0.144307591272534,0.694417487595564
5526,9,72672,0.0384880284633904,0.144734634417677,0.790455030551956
5527,9,72684,0.0622817638259451,0.144084298257298,0.665816966778476
5528,9,72697,0.0742599447269532,0.144504035492111,0.607646720929001
5529,9,72757,0.0460812283718899,0.144013974641436,0.749174707242395
5530,9,72784,0.0461230487979343,0.144013936716028,0.748954703694431
5531,9,72971,0.0691620703595175,0.143729367776796,0.630674974280792
5532,9,72998,0.0660939334844496,0.143953266174222,0.646420062417481
5533,9,73076,0.0586812212235034,0.143928311898389,0.683732682634635
5534,9,73100,0.065210814131111,0.143890854233752,0.650685782242278
5535,9,73117,0.0576288895944525,0.144497968548602,0.690265912348286
5536,9,73178,0.0483689266813142,0.144158667875613,0.737427938454317
5538,9,76394,0.0419642598744051,0.143795331283871,0.770585542678473
5539,9,76441,0.0419642598744051,0.143795331283871,0.770585542678473
5540,9,77957,0.0607930680872228,0.145801309483123,0.676962343481021
5541,9,84696,0.0156274657663382,0.143959793165249,0.913617625518273
5542,9,84804,0.0288098629012128,0.144091507107697,0.841641514095219
5543,9,84986,0.0218623081607013,0.145960112867943,0.881021554577408
5544,9,85177,0.00934953804029601,0.14412156706339,0.948312173362117
5545,9,85300,0.00849534284493568,0.14429276401838,0.953084398273325
5546,9,86294,-0.0270338156448244,0.144210959146256,0.851407526406652
5547,9,86720,-0.00338036511953035,0.143744754533775,0.981251611122026
5548,9,88210,0.00977051238914523,0.144292535374789,0.94605226107441
5549,9,89608,-0.0404506283906758,0.146325213858019,0.782369369469286
5550,9,91111,0.00562291338746184,0.143850833345977,0.968841926034036
5551,9,94251,-0.0922035739431433,0.143767410266149,0.52171896646042
5553,9,98767,-0.142250224329351,0.144335523519492,0.325027818649077
5554,9,98955,-0.171981618520347,0.144607542130091,0.235121348633438
5555,9,99321,-0.12687405768089,0.143803731666839,0.378229924697252
5556,9,103774,-0.0204888396076626,0.143849274968757,0.886819500188169
5557,9,104962,-0.0152251126386733,0.144673112955659,0.916246711303394
5568,9,108120,-0.0112113667875013,0.144667243653985,0.938271593262738
5569,9,108375,-0.00607179045425103,0.144067457223233,0.966406561825641
5570,9,111569,-0.0239954786947826,0.144894807606797,0.868561669103135
5571,9,112032,0.0138222017205337,0.144264188326868,0.923724467671233
5572,9,112614,0.0124537680628128,0.145077400722692,0.931640500707752
5573,9,114834,0.033383526885072,0.144861783943055,0.817874916057516
5575,9,115779,-0.0144971757681703,0.146396251941859,0.921173074222686
5576,9,115941,0.0497543222210757,0.145900532243865,0.733294898277987
5577,9,116282,0.0150341172866032,0.145502380709819,0.91776325236987
5578,9,116618,0.00399799708200219,0.143853251067388,0.977843599069445
5579,9,117736,0.0105676263937367,0.143648993600256,0.94139770032443
5580,9,122617,-0.00340639186362448,0.145495098164143,0.981334529309584
5581,9,125289,-0.0407309294357229,0.143855188541753,0.777236705903575
5582,9,126263,-0.004612681695918,0.143859990960977,0.974439383449052
5583,9,126375,-0.0442383091437558,0.143834137583533,0.758594933349688
5584,9,126580,-0.0356495637696819,0.143642071967219,0.804136896315248
5585,9,127022,-0.000161502977794797,0.145137004367513,0.999112772943702
5586,9,127496,-0.0412106068163397,0.14389105455224,0.774738676215309
5589,9,128727,-0.077133378867106,0.143792550394674,0.592005330872041
5590,9,128730,-0.077133378867106,0.143792550394674,0.592005330872041
5591,9,129137,-0.0627691922503801,0.143638306274098,0.662382319984266
5592,9,131829,-0.176644427017695,0.1448321636397,0.223412162835394
5593,9,132718,-0.153242652581263,0.14342287174237,0.286039871900631
5594,9,136028,-0.121833741791218,0.144992070980104,0.401320936039277
5595,9,136044,-0.127000656403791,0.144958567301613,0.381562249817299
5596,9,136100,-0.152529622722988,0.146375372059275,0.298104269911638
5597,9,136134,-0.155978707660483,0.147023436009821,0.289455889885471
5607,9,136619,-0.124976182877648,0.146187411785689,0.39318421086445
5608,9,137267,-0.144617450803524,0.146602489344729,0.324583222881702
5610,9,138636,-0.128614714544023,0.143936976665963,0.372172119676824
5611,9,138792,-0.152590919047177,0.144085327285192,0.290309489625641
5614,9,139442,-0.137283292535408,0.146848225998177,0.350496848811398
5615,9,142542,-0.106520593424726,0.144070141617436,0.460176031960893
5616,9,144386,-0.0570915491353233,0.144636557989774,0.693284827127956
5617,9,144699,-0.03620994311828,0.144807857237037,0.802690198106486
5618,9,144955,-0.0721296610786458,0.143847486162739,0.616380035440875
5621,9,150327,0.0749989407270565,0.145033281443962,0.60539947004102
5622,9,150475,0.0617961840287496,0.144639142053527,0.669462207901217
5623,9,151474,0.0404392271573306,0.145689397425588,0.781503786569635
5624,9,154510,0.00857636350145952,0.146481160015965,0.953344255497229
5625,9,154735,0.0994848617758675,0.145499715001115,0.494584084520834
5626,9,154780,0.0737761958470833,0.145451586557098,0.612316015042216
5627,9,155581,0.039429120804823,0.145259214599315,0.786211523378748
5628,9,158904,0.0306704745563958,0.145243054966332,0.832879165443881
5629,9,161738,0.200352043189655,0.143730805214916,0.164212719493562
5630,9,161933,0.209610476774417,0.14357023962753,0.145183414114485
5633,9,163793,0.134761709434454,0.144291551365875,0.350965890042656
5634,9,163812,0.127777973843975,0.144426766923403,0.376907173287275
5635,9,166532,0.0666712963306352,0.144191590056491,0.644093759869921
5636,9,169345,0.0482710527767132,0.14409952425238,0.737836030570655
5640,9,171609,0.0957828578830032,0.147476485543755,0.51645128785126
5641,9,174307,0.0240403495519432,0.144597235399969,0.868049633257567
5642,9,175368,-0.0344057490982401,0.146013612874928,0.813853452817134
5643,9,175543,-0.032369776929083,0.144115543238906,0.82241272245304
5644,9,176534,-0.0782448936353857,0.144308846848357,0.588019801782829
5645,9,176600,-0.0659792176222183,0.143733606624572,0.646489251140574
5646,9,176841,-0.0982351956544307,0.144164431880655,0.496058395740542
5648,9,177598,-0.0990455203039965,0.143802111797749,0.491425080483171
5649,9,177790,-0.0707568940424138,0.144306065274324,0.624208451202453
5650,9,178365,-0.0788725231522249,0.144064691050068,0.584395046360984
5652,9,180087,-0.0869875799745346,0.144699302522853,0.548118573812414
5653,9,180128,-0.0892859999168609,0.144598464426187,0.537319284014298
5656,9,183658,-0.079491387738578,0.146808470570279,0.588529903558082
5657,9,187970,-0.0583284752177978,0.144148226353134,0.685985508863333
5658,9,189329,-0.0816049513821997,0.144561812020557,0.572773312017049
5659,9,189688,-0.0808732188282669,0.145063857193188,0.577538645021787
5660,9,190020,-0.0550455473586132,0.144069879275238,0.702635396969223
5661,9,193013,-0.0869710697913362,0.144143828870199,0.546654634548392
5664,9,196154,-0.169362988745307,0.14357069978606,0.238934358329841
5666,9,197752,-0.195174574595236,0.144133701756903,0.176563766513412
5667,9,197820,-0.19009037273704,0.145649257238972,0.192700632666971
5668,9,198256,-0.19445704077306,0.146616727271793,0.185599441956202
5670,9,198339,-0.237827939029421,0.143702777657816,0.0988134816756472
5671,9,198850,-0.236480570769807,0.146246951272228,0.106772624007136
5672,9,199162,-0.244221343234178,0.143471086943631,0.0895919180547022
5673,9,199377,-0.24563318870159,0.143058458466346,0.0868539904148785
5674,9,200074,-0.230759471314549,0.143328132105308,0.108289896229447
5675,9,200287,-0.253984857829616,0.144506079555476,0.0796811975575127
5676,9,201408,-0.280976446622127,0.143562366483581,0.0511148539394125
5677,9,201606,-0.278123602162132,0.143169462400632,0.0528572063286424
5678,9,204151,-0.325564298392573,0.143214733962111,0.0236108120320117
5680,9,210740,-0.287681666275857,0.143862839501583,0.046299234977734
5681,9,210783,-0.300012143608114,0.144017909430629,0.0379559778017871
5682,9,211109,-0.264982641548802,0.143366678584675,0.0653971683380842
5683,9,211688,-0.291093708151681,0.143424812787625,0.0431478611625181
5684,9,213938,-0.292577265575145,0.14425009558703,0.0432837807502539
5685,9,215328,-0.254716258408707,0.143419381729331,0.0765903125876616
5686,9,215997,-0.299244270396372,0.144041060452954,0.0384786142088881
5687,9,216548,-0.271057694379656,0.146057553285573,0.0643113194221891
5688,9,219192,-0.305010340076908,0.142734369782981,0.0332923560739488
5689,9,222260,-0.289140133778816,0.143046083841033,0.0440022166242081
5690,9,222580,-0.246768009390424,0.145607095183492,0.0910042670328425
5691,9,222583,-0.246768009390424,0.145607095183492,0.0910042670328425
5692,9,225578,-0.252775877564406,0.145769188228054,0.0837763792452911
5693,9,226182,-0.281014553072415,0.145632239690272,0.0544553256405394
5694,9,226305,-0.248275336291223,0.144293143669758,0.0861940018927952
5695,9,231496,-0.194850398359532,0.14450563751132,0.178396497110482
5696,9,232338,-0.166960870088285,0.143612704597732,0.24578639855333
5697,9,232470,-0.140336034262184,0.143713797967823,0.32948714353988
5698,9,232692,-0.174783625035147,0.143799067271325,0.224998700935713
5699,9,236476,-0.170378882712319,0.14357410020276,0.23614538233624
5700,9,239129,-0.157377577779822,0.144444228105572,0.276659615766326
5701,9,240673,-0.191899121205041,0.143508515863573,0.182019440253541
5704,9,242937,-0.235854093362658,0.144537128056659,0.103615685524238
5705,9,243115,-0.246202338474245,0.143262143349289,0.0865741674252559
5706,9,243230,-0.25024830548259,0.144060961313205,0.0832417735967845
5707,9,243307,-0.273266793090257,0.143935486551508,0.0584407324078859
5708,9,243521,-0.267058016927018,0.143554946510848,0.0636718277464332
5709,9,243529,-0.267058016927018,0.143554946510848,0.0636718277464332
5710,9,243574,-0.254105488616031,0.14403258159817,0.0785594212117697
5711,9,243694,-0.263626475851265,0.143575207385297,0.0671754359558733
5712,9,243723,-0.289752087426011,0.143841804802338,0.0447276797587305
5713,9,243786,-0.278993086285715,0.14391130762293,0.0533412655811913
5714,9,243799,-0.237391804519857,0.144741424810394,0.101873133613997
5717,9,244149,-0.260960355354785,0.14358900462272,0.0700017675647232
5718,9,244280,-0.276126333355113,0.143107524756583,0.0544696650519306
5719,9,244304,-0.293063454089224,0.143411152406421,0.0417430310672033
5720,9,244502,-0.264724936157361,0.143168545314917,0.0652873730065517
5721,9,244863,-0.267224961408654,0.143759826125625,0.0638833942950537
5722,9,244901,-0.293591837397729,0.143208709120218,0.0410931628113267
5723,9,244951,-0.281122919450319,0.143073134556154,0.0502109289566977
5724,9,245431,-0.272471457199487,0.143120541990027,0.0577505093502896
5731,9,249562,-0.258026635579041,0.143443745801657,0.0729043783204569
5733,9,249795,-0.282470943673834,0.143723355665917,0.0501539950989485
5734,9,250484,-0.354775748438992,0.142663542079286,0.0133512260696504
5735,9,250581,-0.331767345121088,0.142820288655415,0.020748517982952
5736,9,251030,-0.340754698607479,0.142705532288181,0.017474115226683
5737,9,252109,-0.343356086442746,0.142722114349358,0.0166522097634555
5738,9,252323,-0.355321387932953,0.142611707906111,0.0131778662910915
5739,9,253139,-0.278892386008576,0.142908298395572,0.0517824545426565
5740,9,253318,-0.275786556905555,0.143528845628439,0.0554772346757571
5743,9,254027,-0.352317383840898,0.146154387543413,0.016437517647686
5744,9,254091,-0.362673955486049,0.142759599041829,0.0114986990218063
5745,9,254108,-0.3873727027849,0.142775943007086,0.00699133898940884
5746,9,254153,-0.343293759341658,0.14352854799329,0.0172880101047899
5747,9,254311,-0.370836557881125,0.14249976457335,0.00964840348279433
5748,9,254315,-0.357058729224924,0.143020375457135,0.0129957686450652
5749,9,254336,-0.376750160374587,0.142865667701804,0.0087316037357512
5750,9,254355,-0.379365681801866,0.142846059225477,0.0082716913492023
5751,9,254492,-0.325844587623382,0.142838368074123,0.023131010858139
5752,9,254600,-0.341917578074078,0.143141269764139,0.0174341587719792
5756,9,255387,-0.345980384142365,0.142899854230235,0.0159756130784189
5759,9,256304,-0.286609689971592,0.144312065393391,0.0478018614216229
5760,9,257336,-0.343841098927614,0.143100584999616,0.0167859609249991
5761,9,257350,-0.316552215236514,0.143065503915606,0.0275620374643228
5765,9,257531,-0.358616929599089,0.146042319993652,0.014547603307914
5766,9,257575,-0.388821261234936,0.144449646905793,0.00744646484250736
5767,9,257591,-0.343637358149908,0.144652483018366,0.0180534584025939
5768,9,257605,-0.350596888784581,0.145339064679631,0.0163629949694783
5769,9,257815,-0.308338245517345,0.143116312869195,0.0318803125980273
5770,9,258080,-0.346288638841584,0.14289773903075,0.0158810951416897
5771,9,258259,-0.357766418272172,0.143247475692158,0.012960454427894
5772,9,258345,-0.363093209831539,0.143427660163272,0.0117895196804705
5773,9,258661,-0.352715972148082,0.142623178166199,0.0138662929379602
5774,9,258900,-0.351394425906052,0.142630135899775,0.0142282502190399
5778,9,260986,-0.353329179905649,0.146000496548807,0.016022523772709
5779,9,261156,-0.367615868398312,0.143549979789629,0.0108555974653431
5780,9,264604,-0.370985807911204,0.143787558900619,0.0102807595846937
5781,9,265537,-0.320535216586094,0.143496969746161,0.0261259469844491
5782,9,266567,-0.282539464576276,0.142874396379841,0.0487584073284046
5783,9,266879,-0.33938598121327,0.142733030523091,0.0179497005455867
5784,9,267323,-0.303182340734732,0.143000179700116,0.0346902556402195
5785,9,267437,-0.254399742345375,0.143221565002639,0.0765501870443627
5786,9,267785,-0.296609898627017,0.143610331306022,0.0396165989493428
5788,9,268262,-0.341135435671516,0.142812619315523,0.0174332124035096
5789,9,268351,-0.321009806137633,0.142835165273652,0.0252306227057068
5791,9,268445,-0.373648208254971,0.144245630501857,0.00998484297750034
5792,9,270121,-0.414467539829914,0.141973540000365,0.00373299002457788
5794,9,270827,-0.322045432327489,0.144491445484798,0.0264549460334768
5795,9,273029,-0.273135659991876,0.144386071799866,0.0593487757960629
5796,9,273060,-0.286331562986155,0.143486417160166,0.0467531479202421
5797,9,273430,-0.265476065446968,0.143212407202466,0.0646129401434076
5798,9,273993,-0.254211910641258,0.14550403412057,0.0814874718753583
5799,9,276483,-0.215582930344344,0.143429137595669,0.13371704711535
5800,9,276759,-0.232606971858588,0.14316087458948,0.105098883915949
5801,9,280761,-0.195843193447179,0.143690234652556,0.17376574612414
5802,9,280878,-0.158156151517541,0.144641815532527,0.274949278820714
5803,9,281757,-0.216137614154948,0.143818126409355,0.133770808648823
5804,9,282224,-0.181318197584407,0.143735111164632,0.207970854457436
5805,9,283213,-0.186969485548441,0.144576871246248,0.196781157668712
5806,9,283290,-0.191849429881429,0.144229241021936,0.184320962502971
5807,9,286125,-0.133928294258274,0.143568013136991,0.351531888750383
5809,9,289043,-0.0446087178194985,0.144422691193336,0.757597990555981
5810,9,289127,-0.0609408841039746,0.143708267581615,0.67178057774439
5811,9,289513,-0.0998329093352744,0.144391474163955,0.489765852740662
5812,9,292353,-0.159890949268749,0.144152279629576,0.268107242365497
5813,9,294986,-0.125877985365309,0.143878952500014,0.382229652584957
5814,9,296974,-0.133179122015704,0.144229180814181,0.356437115019309
5815,9,298782,-0.143049117384666,0.143475278154478,0.319433028102642
5816,9,299767,-0.109841147523392,0.144370887449513,0.447268819384643
5819,9,303507,-0.187200631440121,0.144190123273381,0.195035181167445
5820,9,303589,-0.175312994591627,0.144232450119766,0.224991824569419
5821,9,303690,-0.14397908803525,0.146857902515645,0.327561486799626
5822,9,304133,-0.163341105590475,0.144493593411614,0.259059023491776
5823,9,310366,-0.14999705062077,0.144083886997222,0.298569584374907
5824,9,310436,-0.188441977953997,0.144241966351671,0.192257048372238
5826,9,314400,-0.309975981895295,0.143202497976678,0.0310882272047098
5827,9,314913,-0.317933676877741,0.142777207822872,0.0265922428111303
5828,9,315623,-0.268004799901268,0.14359814989168,0.0628210273322605
5829,9,317005,-0.287891857286972,0.143654816060969,0.0458279943177711
5831,9,322200,-0.0879381452263524,0.14445815935957,0.543085170958016
5832,9,323432,-0.0620134843817141,0.144317459257765,0.667674683189892
5836,9,328426,-0.0842066545718169,0.144108556747088,0.559372940901023
5837,9,330193,-0.0400002136776694,0.144798102077285,0.782519108383899
5838,9,330993,-0.107470229838826,0.145540032955924,0.460747578749025
5839,9,334143,-0.035297723943618,0.144690828429357,0.80740914336757
5840,9,334329,-0.320132464054085,0.21377277401989,0.13514741909696
5841,9,334958,-0.0425060305240789,0.144108083654141,0.768198309117095
5842,9,336040,-0.0978237546662508,0.143983945359703,0.497325022869427
5843,9,338275,0.0559868211855622,0.144262699705299,0.698183823890759
5844,9,338651,0.0580346955826088,0.14443324981949,0.688067167438344
5845,9,338765,0.0498753402546593,0.144483181046743,0.730150938778031
5846,9,338787,0.0367170558600056,0.144475993623876,0.799535762599961
5847,9,340588,0.0432287662640671,0.143835007146427,0.763939070371396
5848,9,341341,0.0640851077950227,0.144780508257412,0.65829992815145
5849,9,342354,0.0733392069833629,0.147388426871357,0.619081909751799
5850,9,342479,0.0405932267121423,0.144902842202182,0.779533424591
