SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
5046,8,185478,-0.381924343800365,0.149163970864919,0.0108696548849913
5047,8,188007,-0.270330602059186,0.149015604486309,0.0705097453410233
5048,8,188958,-0.147211372269563,0.149105084687185,0.324172080475302
5049,8,190366,-0.293800042251436,0.148844573046587,0.0491757378826828
5050,8,190872,-0.106875285581713,0.149897024641168,0.476322146554671
5051,8,191947,-0.0512949262248986,0.150157532974744,0.732849621413035
5074,8,197968,-0.133328951042528,0.14952378087443,0.373166185132612
5075,8,200519,-0.139017854444098,0.149575379868488,0.353308295465423
5076,8,200608,-0.128498343633863,0.149535761632318,0.390749840587434
5077,8,200617,-0.128498343633863,0.149535761632318,0.390749840587434
5078,8,202890,-0.129624306350178,0.149973665319181,0.388002469099198
5079,8,203255,-0.151011580228426,0.149542435648805,0.313271168942923
5080,8,203274,-0.151011580228426,0.149542435648805,0.313271168942923
5081,8,203496,-0.136697601461191,0.149767711065712,0.362007076999887
5082,8,203615,-0.155772884715901,0.149292225642945,0.297472827463203
5083,8,203675,-0.142861573823742,0.149703883848808,0.340587675513699
5084,8,203842,-0.14218804226004,0.14989608593612,0.343484514136571
5085,8,203888,-0.120923571243407,0.150184272186081,0.421264724691418
5086,8,204054,-0.125366273103309,0.14993860924373,0.403654494184931
5087,8,204151,-0.124275671384745,0.149941181189637,0.407760966896446
5088,8,204219,-0.128945833517382,0.149506297832817,0.389010300218382
5089,8,204645,-0.138708866345782,0.149292767887281,0.353468835692856
5090,8,204670,-0.138708866345782,0.149292767887281,0.353468835692856
5091,8,205313,-0.129687369108629,0.149464313436212,0.386158362227366
5092,8,205962,-0.15046444147203,0.149640038230047,0.315340446598346
5093,8,206151,-0.1400118347187,0.151116928070896,0.354812322876778
5095,8,206590,-0.131129211434598,0.150673983709627,0.384736438965695
5101,8,219145,0.0599951250943883,0.149300116074152,0.68804315760704
5102,8,219477,0.0844097768718307,0.149210374944199,0.571950453543663
5103,8,220430,0.0786436321306355,0.1502638293622,0.601044939898525
5107,8,223812,0.109151559525851,0.150245741662369,0.468021796421491
5108,8,225328,0.149153878951844,0.151205870791014,0.324598195866232
5109,8,225830,0.146469168580408,0.149694007672338,0.328518366032768
5111,8,230941,0.252635996713436,0.148869164040279,0.0905717324143883
5112,8,231269,0.264856327035261,0.148808982236634,0.0759621581773082
5114,8,235793,0.276426380111167,0.148898499183114,0.0642188272469462
5118,8,239187,0.0968992629110445,0.149273347663432,0.516670169126785
5119,8,240735,0.051370592732126,0.149309227974846,0.731009747158287
5120,8,241021,0.0521416250748057,0.1499067744979,0.728177417250119
5121,8,242447,-0.0482750422631307,0.149761084817323,0.747380624438218
5122,8,242816,-0.0432932370629249,0.149539846057047,0.772361317302382
5123,8,244248,0.00301776214000885,0.149979876902494,0.983958125519248
5124,8,244520,-0.0161093039313872,0.149813818466504,0.914430546614132
5125,8,245373,-0.0224220558947537,0.149618856226049,0.880959739310635
5126,8,248246,-0.0442546626470332,0.149693638510815,0.767682746935045
5127,8,249836,-0.168938301256468,0.149039818387934,0.25776888172196
5128,8,250646,-0.130452119739766,0.15001818096286,0.385123369099719
5129,8,250827,-0.145696973616539,0.152186831781551,0.339042808554865
5130,8,252848,-0.143532070635618,0.14939303859892,0.337326389264408
5131,8,252929,-0.131688910090579,0.149268405764607,0.378253357643376
5132,8,253025,-0.10832912293035,0.149601100629135,0.469471796616054
5133,8,255323,-0.0679640145560025,0.149513845220807,0.649700398257178
5134,8,257550,-0.153913336327722,0.150768082294081,0.308019157803219
5135,8,259324,-0.132348585197782,0.150308100766186,0.379179283814452
5136,8,261710,-0.181474520249451,0.149396711430724,0.225286482832309
5137,8,261724,-0.184567130292566,0.149622195201693,0.218189682386861
5138,8,262618,-0.184618553803005,0.14991915887923,0.218972856884068
5139,8,263049,-0.130467317872448,0.149569971281447,0.383647015678179
5140,8,263382,-0.168485705094048,0.149462299009863,0.260390219295355
5141,8,267630,-0.145997638516926,0.149291925804947,0.328776720668741
5142,8,269682,-0.155845604892232,0.149453806479497,0.297769489106465
5143,8,272525,-0.0304796720845908,0.14989520320355,0.838986551489597
5144,8,272825,-0.0907720760496233,0.14965311531856,0.544539559986448
5145,8,277103,-0.0668804476379231,0.149854591347196,0.655652544735084
5148,8,284047,-0.047730154167548,0.150943645752656,0.752028683699352
5150,8,289717,-0.156600281449447,0.151169851114045,0.300947318949021
5153,8,292640,-0.0892963265070785,0.152437467713196,0.558391048992548
5154,8,298467,-0.0675164026257821,0.149234736770632,0.65124616060764
5155,8,298906,-0.0220369806432385,0.150558576189665,0.883714317633622
5156,8,300010,-0.011196266949614,0.149914661678486,0.940508228328154
5157,8,302175,-0.00230021104482579,0.149915796081028,0.987766923576385
5158,8,303954,0.0724541063073148,0.151153887536213,0.631993580257849
5159,8,312174,0.0334374596562823,0.149772551329153,0.823466242848023
5160,8,313105,-0.0102950899792205,0.149509492369812,0.94514075843389
5161,8,315156,0.0216781125604456,0.149527235233639,0.884811230362472
5162,8,315211,0.0281722286520569,0.149502977196508,0.850640618362411
5163,8,317992,-0.0119739314010783,0.149852826390512,0.936358403936667
5164,8,318497,0.0403821526487006,0.149648306224774,0.787435610100815
5165,8,319453,0.0336655020939927,0.149499758834493,0.821963587412338
5166,8,321066,0.0161829254332587,0.150748550975136,0.914571944644514
5167,8,321259,0.0222318588385724,0.150660774358331,0.882772411603954
5169,8,323454,-0.0457878425803848,0.150847287371294,0.761658923928513
5170,8,324043,-0.0213955128603926,0.149659407860899,0.886402263228964
5171,8,327592,-0.0203480373286873,0.149750814058527,0.891994144805568
5172,8,329765,0.0299565957130125,0.149579740747487,0.841383387202048
5173,8,330276,0.0419210375174098,0.150190835737493,0.780317356380759
5175,8,334370,-0.026640120874904,0.150741930204761,0.859824433150106
5176,8,334394,-0.0141297010007272,0.152065630263155,0.926021069009198
5177,8,334431,0.0712197302451386,0.152657242370193,0.641121397234374
5178,8,334619,-0.0165979719608083,0.150104653010718,0.912015420381338
5179,8,334786,0.00103956112420596,0.149903971392655,0.994470754305898
5180,8,334860,-0.000657546322580461,0.149683810618542,0.996497463985388
5182,8,338392,-0.0330734053655343,0.14968763947965,0.825259516988913
5183,8,340175,0.0531764743195507,0.149927118745772,0.723039513616589
5184,8,340253,0.0451632463205603,0.149462928005697,0.762700257764704
5185,8,341299,0.111614627562689,0.149159742783774,0.454783975465296
5186,8,341317,0.102042615249372,0.149599433214611,0.49561947727839
5187,8,342706,0.0980099840467092,0.149172757171748,0.511594030385386
5188,8,343053,0.0693060456950484,0.149851468989898,0.644008988779422
5189,8,343641,0.0429984758000226,0.150137479216647,0.774744364593466
5190,8,345499,0.0892693153646311,0.149406726713621,0.550562061554975
5191,8,346432,0.0911823386911469,0.149633487130659,0.542670416358132
5192,8,347011,0.104699080569735,0.150435933665758,0.486904811822281
5193,8,350623,0.13027964551273,0.149537308360705,0.384227063570722
5194,8,350664,0.109918232708059,0.149597816893645,0.46297454815867
5195,8,353097,0.0525166156085282,0.149927777633924,0.726337920171592
5196,8,359103,0.0560673557962395,0.150082352495169,0.708943102672625
5197,8,359104,0.0584314182454477,0.14987171734273,0.696863208801608
5198,8,359105,0.0560673557962395,0.150082352495169,0.708943102672625
5199,8,359203,0.0620471932823255,0.149436360743615,0.678241791855793
5200,8,359415,0.0987721089686991,0.149382723307626,0.508914293172191
5201,8,359491,0.112363075373628,0.150203105746761,0.454913458416045
5202,8,359522,0.105333971365465,0.149799106840768,0.482414414238595
5208,8,360938,0.114966443143047,0.149779040498138,0.443253636055884
5210,8,363516,0.230682875187953,0.149204297739718,0.122979482295867
5213,8,369658,0.340526566535641,0.148329668180067,0.0222762828317477
5214,8,372172,0.185012994748185,0.149505354075778,0.216723729740087
5215,8,372393,0.146711159992103,0.149488276271517,0.327056577213173
5216,8,373115,0.114583311993451,0.152041913997278,0.45157393187672
5217,8,373116,0.114583311993451,0.152041913997278,0.45157393187672
5218,8,373932,0.0927781047363773,0.150159664467067,0.537064031320875
5219,8,374064,0.105294201445077,0.150401104369841,0.484332672659311
5220,8,374065,0.105294201445077,0.150401104369841,0.484332672659311
5221,8,374928,0.196180438610096,0.149465017749579,0.190187072348847
5222,8,375301,0.220393330797506,0.14947645146354,0.141255727415287
5226,8,375742,0.199790870647874,0.149451469029477,0.182139770202595
5228,8,378565,0.376123425523054,0.148128571366203,0.0115402001791313
5231,8,380610,0.347430559951526,0.148927886883602,0.0202158597291432
5232,8,381634,0.367811707892037,0.149565832406362,0.0144039366442863
5233,8,381783,0.401689246816876,0.149776232583857,0.0076638725966654
5234,8,382963,0.399286874685747,0.148391092344023,0.00746767526326373
5235,8,383024,0.341941507775684,0.150133203408152,0.0233486300172418
5236,8,383093,0.408870857689688,0.150857618599772,0.00705026538652852
5237,8,384503,0.23805895938012,0.153202131802112,0.121107188795734
5238,8,384582,0.286505156973726,0.14940616605517,0.0559651375828815
5241,8,385186,0.29853249313212,0.151418466441689,0.0494389608135728
5242,8,385228,0.290930641317313,0.150756857356535,0.0544325961054002
5246,8,386144,0.342469674402097,0.148893325518658,0.022025266577178
5247,8,386272,0.371687481192092,0.148806338861978,0.01295139082598
5248,8,386466,0.346980400353046,0.148975257321102,0.0204167777063941
5250,8,386883,0.351675178440759,0.149374541287205,0.0191039764325201
5257,8,389922,0.331133901827939,0.148717583917835,0.0266048176413448
5258,8,389976,0.32695470760467,0.148743776098891,0.0285902040300814
5259,8,390139,0.334334952372283,0.14922178922476,0.0256784669599227
5263,8,393351,0.399103499914321,0.148358944917905,0.00748200347733223
5265,8,394731,0.374615751836625,0.148374919970765,0.0120142126740322
5266,8,395585,0.34019091373289,0.149466812799583,0.0234427080262683
5268,8,397561,0.290756061340492,0.148952984988063,0.0517286623151151
5269,8,400443,0.288247804045779,0.148478109717575,0.053011492801177
5270,8,400740,0.30847734216705,0.148794885553395,0.0388813364464327
5271,8,401605,0.260129503996016,0.149089584637324,0.0818922888633853
5272,8,402810,0.184105666199557,0.150219852667573,0.221175768228318
5273,8,402964,0.152299964732237,0.151002700014968,0.313861663872516
5275,8,409226,0.242384819062364,0.15107008665431,0.109508547557503
5276,8,410935,0.208261725565254,0.149726094419296,0.165116273826585
5277,8,410984,0.242704671057228,0.150196525404903,0.107006238182654
5278,8,411809,0.221940205441116,0.150740935271088,0.141823136298311
5281,8,416391,0.207945429885736,0.149703444051933,0.165693484104642
5282,8,417360,0.150858254609277,0.149940086021817,0.315045295406648
5283,8,420017,0.249995412321891,0.149564210051223,0.0955106801637696
5285,8,421095,0.214311690864565,0.148855655481542,0.150830510343841
5286,8,422328,0.375935148703436,0.148345199955168,0.0117023761720329
5287,8,422657,0.331607505736646,0.148263975087176,0.0259364160436474
5288,8,425448,0.219211178879566,0.149303091140577,0.142932421465348
5289,8,428829,0.236207124134636,0.149885586197816,0.115940853968769
5290,8,429990,0.172576583150585,0.149530868794649,0.249231684557464
5291,8,430320,0.171294288193698,0.151437884984684,0.25877282436001
5292,8,430488,0.18057586217269,0.150554462040821,0.231174718297142
5293,8,432524,0.209013629579762,0.149769756951875,0.16372235102967
5294,8,433117,0.160034820560847,0.150611794369889,0.288705637728417
5295,8,433370,0.174999289721274,0.149948248526057,0.243972050284041
5296,8,433529,0.207737870469295,0.150024206322714,0.167020114547201
5297,8,433706,0.20496203829702,0.150214443235207,0.173291107641718
5298,8,437059,0.253513309080185,0.149054251882131,0.0898589120811674
5300,8,441024,0.207867805411128,0.149221109267655,0.164490733359526
5301,8,441527,0.165930270603185,0.149977452140003,0.26932062077489
5302,8,442870,0.121980472009157,0.150419493226009,0.417949249763573
5303,8,443100,0.145935240133865,0.149273251135652,0.3289227794591
5305,8,445835,0.101032774553365,0.151136664769098,0.504260171589512
5307,8,448047,0.128467760867299,0.150350079189699,0.393431019687737
5308,8,449957,0.111525036271995,0.150425643615317,0.458946041236101
5312,8,453479,-0.0081331842189602,0.151066285724137,0.957094280794892
5313,8,453534,0.0131913546544301,0.151412498599418,0.930623963390416
5316,8,455745,-0.0479439324447956,0.151392622046938,0.751669026202341
5317,8,455783,-0.0985231697275337,0.150616337880653,0.513451817464154
5318,8,455785,-0.110337196427686,0.151753673463357,0.467658306897398
5319,8,455796,-0.0779364789191125,0.152023292570552,0.608508809846269
5321,8,458155,0.0475976502945523,0.151247640549785,0.75317528170756
5322,8,458435,0.0642707779368746,0.150168451218895,0.668918512167774
5323,8,459723,0.0109909944808141,0.149431730686025,0.941408569007688
5324,8,460316,0.0347099791176186,0.150124481362649,0.817287179714782
5325,8,461438,0.0240303309786482,0.149552129197359,0.87243580302495
5331,8,465663,-0.101987350099027,0.15128866496339,0.500673553980384
5332,8,465742,-0.101959160672133,0.152000378344793,0.502797875948838
5334,8,466499,-0.040750589884731,0.152053259932105,0.788854251656516
5335,8,469153,-0.0854575556477537,0.15079234263185,0.571262247265336
5336,8,469233,-0.0944816979964416,0.150347019629836,0.530132503241357
5337,8,469571,-0.0600849137705828,0.15072553535197,0.690401036379041
5338,8,474449,-0.0732530735914571,0.151922200303193,0.629980525219467
5343,8,475005,-0.0721650103141047,0.150633324735815,0.632180252671092
5346,8,477804,-0.103022679989267,0.150699570713823,0.494657602498082
5347,8,479207,-0.0242651410509569,0.149807152472971,0.871417542630496
5348,8,479718,-0.0481770594828422,0.153233827571173,0.753401287501262
5349,8,481335,-0.00951579287541998,0.150045686621745,0.949468512215331
5350,8,484694,-0.0650784537921209,0.149691010864833,0.66400815967655
5351,8,485969,-0.058196704344931,0.151909752411289,0.701875832682759
5352,8,485972,-0.058196704344931,0.151909752411289,0.701875832682759
5354,8,488714,-0.0253579178059085,0.149262523189442,0.865195505167396
5355,8,490346,-0.121421668512483,0.149170882705411,0.416206853845498
5356,8,490813,-0.0631847923915987,0.149894740389336,0.673626318829518
5357,8,490841,-0.0665605719791793,0.150745598385181,0.659090722069132
5358,8,491020,-0.0692610453334853,0.14923247186813,0.642851358687087
5359,8,491126,-0.0825801177980285,0.149666555561168,0.581461459617679
5360,8,491330,-0.115467153176679,0.149604902650781,0.440740990973725
5361,8,492314,-0.118030124020761,0.151489728727149,0.436425405967739
5362,8,497405,0.0203991843047676,0.150469156782325,0.89223807278516
5363,8,500907,-0.147840760923842,0.149609484397752,0.323742454487732
5364,8,500928,-0.127414913381082,0.149933717098279,0.396007676222907
5365,8,500941,-0.11350341087024,0.150085874468258,0.449999842438814
5366,8,501189,-0.071650484857459,0.151863814113849,0.637355700183992
5367,8,501390,-0.117799687559222,0.150239220312408,0.433518510182956
5368,8,502369,-0.0782274991416774,0.149565673012246,0.601280744670424
5369,8,502447,-0.0418858497761124,0.149571624996751,0.779611809813291
5370,8,502641,-0.042013037460756,0.149738034468369,0.779199280435027
5371,8,505913,-0.0740001006409627,0.150270510625163,0.622710275124214
5372,8,507125,0.0149010367004694,0.150359518463203,0.921112968638374
5373,8,507195,0.0106749787987355,0.150430023110162,0.943467319451104
5374,8,509478,0.0557714153914764,0.150207927323064,0.710640748337973
5375,8,509537,0.0347977283235844,0.149652279947937,0.816265897782701
5376,8,517167,-0.0326415616799001,0.149806198222386,0.82763921374148
5377,8,517642,-0.119206053485364,0.149623817763566,0.426157843671516
5379,8,519219,-0.0512363841597618,0.149563378908946,0.732123563760223
5380,8,519377,-0.0395533257733717,0.149801480114759,0.791904496330717
5381,8,519391,-0.046496091436491,0.149734281018255,0.756345756477055
5382,8,519609,-0.0256544361591926,0.151035243568197,0.865219677366739
5383,8,520123,-0.0612316084199094,0.149628252277192,0.682622795418308
5385,8,521047,-0.014420328949745,0.15076836623417,0.923856330581506
5386,8,522590,-0.0145340816628947,0.150377581727294,0.923058729695489
5387,8,522597,-0.0177520590816828,0.150805998592229,0.906360793398738
5389,8,522950,0.0262123364530072,0.151031331628069,0.862314192024896
5390,8,523118,0.00953336122364942,0.149556737522473,0.949210061172012
5391,8,523239,-0.00432396555182021,0.149531509682435,0.976947326325045
5392,8,523298,0.0114690354541864,0.149952588813649,0.939077045505823
5393,8,523356,0.0099933479765448,0.150206466655983,0.946992946068247
5394,8,523454,-0.0226626688122598,0.150202565180753,0.880156003649148
5395,8,523510,0.0200440805058119,0.151238282053121,0.894638145656194
5396,8,523907,0.0216011875587132,0.150174371027719,0.885708337252468
5397,8,524455,-0.0139456248868686,0.150705767506278,0.926325125996206
5398,8,525036,0.00440986471823004,0.150405743124036,0.976626113074963
5399,8,525056,-0.000835623396038265,0.150178765411536,0.99556358360269
5401,8,525401,0.0100040998879284,0.152724692926954,0.947809689649164
5408,8,525866,-0.0607145992593179,0.154786682735253,0.695112499151758
5417,8,553590,0.0240632305236004,0.155065345336615,0.876767141548425
5419,8,553996,-0.193987746085733,0.15251346130023,0.204232259192001
5432,8,556318,-0.456199975167774,0.229570174532167,0.0476736425206467
5441,9,25061,-0.0273594792441951,0.14980564208129,0.855190698013031
5442,9,26439,-0.0227185961660432,0.151036575404869,0.880520874822813
5445,9,27399,-0.010118741695834,0.150909565321237,0.946578512005331
5446,9,27401,-0.00443716968522645,0.150799111070921,0.976542760526319
5447,9,32320,-0.0358706568391479,0.153142067860347,0.814941252991865
5448,9,32732,-0.0120404642308004,0.149995230228711,0.936066166303513
5450,9,34142,0.00435983467400364,0.149630514174953,0.976771523920317
5451,9,34160,0.00435983467400364,0.149630514174953,0.976771523920317
5452,9,34596,-0.00143556644273768,0.149996579764402,0.99236924024343
5453,9,35132,0.00255395684547149,0.149935960513227,0.986419393179381
5454,9,35156,0.0211850101944414,0.150357382266996,0.888031121927485
5455,9,35364,0.0225148802799179,0.149931233234256,0.880717801630614
5456,9,35938,-0.0378221575315399,0.151768870552242,0.803344113938225
5457,9,36116,-0.0480762434405778,0.153089587732637,0.753676217116112
5458,9,36369,-0.00285388852350987,0.149574017295734,0.984787979224629
5459,9,36687,-0.00596603819355307,0.149943996058121,0.968284282991723
5462,9,37777,-0.037465295796989,0.150040429771133,0.802963567136634
5463,9,37779,-0.0328703124194761,0.149802503739036,0.826446350342248
5464,9,39887,-0.0569904597441087,0.15142043652846,0.706866240104005
5465,9,41668,0.0207705651639641,0.150074601730956,0.890001948753174
5466,9,42163,0.0299764820357208,0.150927517507786,0.84267819024528
5467,9,44433,0.0889373387485096,0.149683447742367,0.552779340914387
5469,9,46709,0.105242993489692,0.150226096126343,0.484036646939398
5470,9,49364,0.151513264883964,0.151846073071512,0.319055829030828
5471,9,49801,0.169842264837371,0.149624035793616,0.257092315189343
5474,9,57000,-0.00530961988669093,0.149758012043122,0.971737237068593
5475,9,57578,-0.0234477657113273,0.149706967100003,0.875630399647135
5476,9,58928,-0.0708751877187156,0.149884997879912,0.636602602762279
5477,9,60132,0.0182376454719607,0.150151783245254,0.903394698957732
5478,9,62935,0.0347145228296049,0.152940784393764,0.820570564319089
5479,9,64645,0.0549246388342494,0.151396909331599,0.716982071208824
5480,9,66985,0.0145946205381293,0.150988475625505,0.9230508687309
5481,9,67582,0.0255804994954993,0.151935228485379,0.86639295400479
5482,9,68365,0.0179367876610151,0.152143815293189,0.906218988123667
5483,9,68615,-0.00611407443886114,0.149853828248035,0.967478202012485
5484,9,69330,0.00844541005082622,0.149953157583687,0.955118494436001
5489,9,69730,0.052756893637737,0.152923646925048,0.730308508083928
5490,9,69757,0.0394876805184983,0.150888628054581,0.793704725839273
5491,9,69815,0.0500235094539389,0.151603916832031,0.741624508489717
5492,9,69835,0.0535405797687279,0.151612794266851,0.724194086760382
5493,9,69890,0.0388437355581003,0.150979956198955,0.797114513944713
5494,9,69958,0.0651907954536694,0.150542400118153,0.665250592035371
5495,9,70073,0.0532500990553473,0.150252342488607,0.723247413042984
5496,9,70145,0.0154107145306658,0.151064679180738,0.918803472682162
5497,9,70296,0.0422452301277482,0.149799398083903,0.778099559748163
5498,9,70443,0.0471832635094577,0.14998984109462,0.753269151753899
5499,9,70461,0.0429150007903734,0.149765707617421,0.77462686284185
5500,9,70505,0.0685744390732224,0.150002143956181,0.647839847191831
5501,9,70537,0.0459501160528455,0.149603626343596,0.758913559334245
5502,9,70556,0.0436654331849645,0.149992859117705,0.771133007897531
5503,9,70698,0.00469839300391822,0.150513678288807,0.975115143901955
5504,9,70904,-0.0298056625005775,0.149523271442314,0.842113165196219
5505,9,70962,0.00457915667933409,0.149588039774728,0.975596444595568
5506,9,71094,0.0593077969872041,0.150245914620276,0.693274524864606
5507,9,71189,0.0371772526597323,0.149650658937389,0.803948565735817
5508,9,71236,0.0518269121613774,0.150610059181143,0.730966035319725
5509,9,71237,0.0518269121613774,0.150610059181143,0.730966035319725
5510,9,71252,0.0178653465527841,0.15106391331653,0.905926146053884
5511,9,71366,0.0659199801035703,0.149813102562897,0.660195684223271
5512,9,71501,0.0611289306005893,0.152319629330116,0.688427287749945
5513,9,71654,0.0236639095750006,0.151811488662842,0.87621912665247
5514,9,71693,0.0101003216492919,0.151501270999607,0.946883568918132
5515,9,71795,0.031580331227232,0.150348623247554,0.833751890972857
5516,9,71830,0.0304715919176596,0.149971193606891,0.839109094334797
5517,9,72015,0.0450735221558577,0.149763911362793,0.76361925815295
5518,9,72016,0.0450735221558577,0.149763911362793,0.76361925815295
5519,9,72065,0.0380787441202969,0.149348665067385,0.798898290376771
5520,9,72072,0.0165388998121875,0.150204828974031,0.912385521190905
5521,9,72176,0.0575829236672475,0.14936384427233,0.700083538529099
5522,9,72564,0.0452785047229933,0.150135580340009,0.763146710148386
5523,9,72570,0.0362988006996957,0.150367160351602,0.809384407091149
5524,9,72581,-0.0032521576372872,0.150979465170021,0.982826749099836
5525,9,72621,0.0327617439844623,0.149969825878549,0.827200409923463
5526,9,72672,0.0103836720902251,0.150404910871143,0.944998367878414
5527,9,72684,0.0408784372782875,0.149738924108974,0.785014337055247
5528,9,72697,0.0452226098816603,0.150188122346732,0.763510616907491
5529,9,72757,0.0179144134894665,0.149660702975049,0.904788750035347
5530,9,72784,0.0180545680843952,0.149660655263547,0.904047430673454
5531,9,72971,0.0415091498795454,0.149378948016714,0.781268555133078
5532,9,72998,0.0391261853926706,0.149609122871116,0.793841949582662
5533,9,73076,0.0263906001037541,0.149581643458676,0.86005778108339
5534,9,73100,0.0364778473511104,0.149544995580189,0.807430174057035
5535,9,73117,0.0254178581928829,0.150172678404015,0.865691020530003
5536,9,73178,0.026056848727445,0.149809852684021,0.862017968477905
5538,9,76394,0.017276525501939,0.149430046521162,0.908022509491751
5539,9,76441,0.017276525501939,0.149430046521162,0.908022509491751
5540,9,77957,-0.0312322294581559,0.151527408854715,0.836819093138845
5541,9,84696,-0.108300494402076,0.149477136794725,0.469221074610169
5542,9,84804,-0.124146587362261,0.149585211042451,0.407134230804452
5543,9,84986,-0.18838812774942,0.151337249889508,0.214022507076636
5544,9,85177,-0.160699310763929,0.149510276130231,0.283181426873361
5545,9,85300,-0.1571651754213,0.149698926782196,0.294493765742083
5546,9,86294,-0.158719975523949,0.149615875536936,0.289483430440232
5547,9,86720,-0.174296622952535,0.149074045372812,0.243113985102713
5548,9,88210,-0.115278198876155,0.149806865022499,0.442103949999891
5549,9,89608,-0.174282940700378,0.151776859128051,0.251628876084032
5550,9,91111,-0.130691072550506,0.149310904834583,0.382008641918583
5551,9,94251,-0.247975221942727,0.148889000715632,0.0966994156883064
5553,9,98767,-0.0917047774717176,0.150103013783024,0.541628771103727
5554,9,98955,-0.111657075674752,0.15044220356591,0.458464260867338
5555,9,99321,-0.135730447110335,0.149413693948732,0.364275917597571
5556,9,103774,-0.0750077555489504,0.149421876165977,0.615990019587808
5557,9,104962,-0.0542262871140921,0.150301587656847,0.718477328721532
5568,9,108120,-0.021901827130508,0.15031759796624,0.884238479966652
5569,9,108375,-0.0169878231608455,0.149695259157202,0.909712384656627
5570,9,111569,-0.0564657746734056,0.150533146960132,0.707807458955507
5571,9,112032,0.000795688895009736,0.149903975621674,0.99576785451483
5572,9,112614,-0.00566840738174593,0.150748296739997,0.970026427580523
5573,9,114834,0.00928452783260734,0.150533493430654,0.950854573295932
5575,9,115779,-0.0723996818169882,0.152070715038225,0.634303211815007
5576,9,115941,0.0725515784078939,0.151578115150216,0.63249000433327
5577,9,116282,0.0395095078908013,0.151176274760224,0.793977124063748
5578,9,116618,0.0392916094941902,0.149460569245398,0.792789141283189
5579,9,117736,0.056880201895727,0.149233235261448,0.703321468443618
5580,9,122617,-0.0115505678194793,0.151179913669547,0.939141929965828
5581,9,125289,-0.0100885030169816,0.149493057041576,0.946234001240425
5582,9,126263,0.0532592269797566,0.149455376448419,0.721787336396472
5583,9,126375,0.0276713818477685,0.14946794331845,0.853231391782026
5584,9,126580,-0.00514038023846479,0.149268374321108,0.972548008587225
5585,9,127022,0.0112349399460589,0.150807772916704,0.94065600126798
5586,9,127496,-0.0202282966841629,0.149527810762969,0.892466681102903
5589,9,128727,-0.0275770143560893,0.149465640357067,0.853724008343596
5590,9,128730,-0.0275770143560893,0.149465640357067,0.853724008343596
5591,9,129137,-0.0553305518552587,0.149263007305973,0.711089547171573
5592,9,131829,-0.0850243511859003,0.150741045491394,0.573083404347558
5593,9,132718,-0.128696425455869,0.14911137581849,0.388674406562949
5594,9,136028,-0.0838636272903254,0.150742887487829,0.57833397341915
5595,9,136044,-0.0818625121305527,0.150724256668355,0.587384695016667
5596,9,136100,-0.10863402353372,0.152219696950673,0.475905301211786
5597,9,136134,-0.133207234315379,0.152848122517922,0.384073191940799
5607,9,136619,-0.0783325692266933,0.152000415463636,0.606634922542557
5608,9,137267,-0.112547942907395,0.152423867875964,0.460769370948161
5610,9,138636,-0.158640649279626,0.149492816795726,0.289327942239176
5611,9,138792,-0.170876015791123,0.14967777358741,0.254383398161274
5614,9,139442,-0.140430358646381,0.152592882502272,0.358047461235627
5615,9,142542,-0.161145263023569,0.149570559262017,0.282043455906216
5616,9,144386,-0.171913752861897,0.150043379779032,0.252670468627039
5617,9,144699,-0.169554098969665,0.150209427073284,0.259755210697796
5618,9,144955,-0.217851628595209,0.149072005611579,0.14479931688783
5621,9,150327,-0.131864701035166,0.1505947930989,0.381828859069461
5622,9,150475,-0.111831011990695,0.150212611713529,0.45707852796047
5623,9,151474,-0.0846618172031908,0.151332386140269,0.576214319141561
5624,9,154510,-0.112979450973837,0.152087551147134,0.458061732210301
5625,9,154735,-0.0578411795630405,0.151254597925235,0.702387854844406
5626,9,154780,-0.0811692387505494,0.151129163298178,0.591547118625926
5627,9,155581,-0.0984799558426961,0.150860665652143,0.51431818193758
5628,9,158904,-0.108841302459018,0.150817468105141,0.470971622772434
5629,9,161738,-0.00367596149558436,0.149758150882435,0.980430972661676
5630,9,161933,0.00831791297168571,0.149630039165447,0.95569999194325
5633,9,163793,-0.0415787701171281,0.150099278184106,0.781935745432171
5634,9,163812,-0.0416749683421782,0.150220879987448,0.781616486561866
5635,9,166532,-0.194191406948119,0.149515139112378,0.194857706218946
5636,9,169345,-0.117244165007709,0.14962465764817,0.43380701951652
5640,9,171609,-0.0423850204696427,0.153314800758154,0.782358521298712
5641,9,174307,-0.132087290848052,0.150089415584657,0.379426982506282
5642,9,175368,-0.215142387632544,0.151299052499217,0.155918525019503
5643,9,175543,-0.222917116993458,0.149287545966083,0.136276409170745
5644,9,176534,-0.218913137073047,0.14955768124767,0.144155665901254
5645,9,176600,-0.237480613673696,0.148859618989863,0.111532724977316
5646,9,176841,-0.238610846001761,0.1493578942771,0.111031710438541
5648,9,177598,-0.200956634491918,0.149139221910519,0.17870173907039
5649,9,177790,-0.172910898016573,0.149714001981831,0.248895632845507
5650,9,178365,-0.207894140901625,0.149348939899452,0.164797926527513
5652,9,180087,-0.171614453462195,0.150153530101928,0.253843649427849
5653,9,180128,-0.161655405986786,0.150084067494261,0.282171548669754
