SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
7250,11,481321,-0.053927839830374,0.136205534946223,0.692395959103446
7251,11,485149,-0.0380943355872041,0.137944845011023,0.782589638525291
7253,11,487905,-0.0958915476588247,0.135552263369199,0.47977609517707
7254,11,489044,-0.169191144872944,0.135937830775511,0.214096610104894
7257,11,491233,-0.170465407976399,0.136582335932308,0.212829708007102
7258,11,491866,-0.0894066742466357,0.136643440998695,0.513340493643193
7259,11,493392,-0.170886135891138,0.138037845460846,0.216551451717596
7262,11,494726,-0.204460595216271,0.135064384070067,0.130971137634454
7263,11,495468,-0.194505977808969,0.135252690781849,0.151293533878889
7264,11,498423,-0.224669223795043,0.13630856321878,0.100193141822962
7265,11,498694,-0.245780642495513,0.134869141485973,0.0692457223950757
7266,11,507721,-0.0458765983005813,0.135231857862461,0.734627642713257
7267,11,508824,-0.121324015040339,0.135802173609084,0.372258150486489
7268,11,515387,-0.0506024193241221,0.13535047330771,0.708731321313664
7269,11,515435,-0.0750043255926032,0.135863472642658,0.58125891637125
7270,11,515606,-0.0475010607404389,0.136052942064598,0.727194933367557
7271,11,515607,-0.0475010607404389,0.136052942064598,0.727194933367557
7272,11,515783,-0.0448769176293882,0.135213009682746,0.740163308227303
7273,11,516249,-0.0879350023705348,0.135567545954199,0.516990593597963
7276,11,517259,-0.0768660539320289,0.137612674409566,0.576810627540732
7278,11,517282,-0.0809344801383944,0.137193575061682,0.555615611061472
7279,11,517936,-0.0278429773800688,0.136214226309596,0.838154200617061
7282,11,521756,0.0545556126343233,0.134241101084863,0.684694826097693
7283,11,521933,0.0941366332318277,0.135679169526089,0.488252735536638
7284,11,522294,0.0568184417735693,0.133320017499054,0.670235805234253
7285,11,523645,0.0067549399725596,0.13560458128427,0.96029917491008
7286,11,523658,-0.0191734604954618,0.133410543705523,0.885805377426383
7287,11,523660,0.00321572567833034,0.133872756493932,0.980849620064617
7291,11,527561,0.0469138798425642,0.133183551626564,0.724861133081847
7293,11,533229,0.0880647564612808,0.132780923989927,0.507613888827236
7294,11,534563,0.0905406815333486,0.133325273360473,0.497521941102062
7295,11,535334,0.0938522393345853,0.13409885293167,0.484467240284363
7296,11,535859,0.0423122625704812,0.132873749849031,0.750339828932426
7297,11,547722,0.0532248841437776,0.133207320636492,0.689719130667135
7298,11,549137,0.0720506225422153,0.134195123987205,0.591668437871674
7300,11,549470,0.0445095878543046,0.135854592886102,0.743388172138899
7302,11,551184,0.0511131839092905,0.13326017538951,0.701535987701426
7305,11,556779,0.0579880251934193,0.133591504270492,0.664503001096435
7306,11,557098,0.0613208274383578,0.132852748934563,0.644674095765778
7307,11,559683,0.0216850910103147,0.13326189421455,0.870827782636328
7308,11,559870,0.0192538710468249,0.133410510898835,0.885329752779733
7309,11,562114,0.0118621840920565,0.133176047625609,0.929075636640898
7310,11,564538,0.091728922842961,0.135390858051242,0.498524990589544
7311,11,565905,0.124628035248451,0.133503852234506,0.351191494481914
7312,11,566379,0.108718271221833,0.132875541702688,0.413797084603791
7313,11,566840,0.138114563010896,0.133088236372035,0.300088931150018
7314,11,566850,0.141272891228974,0.132914651423905,0.28856101318988
7315,11,567100,0.142351886715571,0.133288045750816,0.286249470136551
7316,11,567277,0.156483929011178,0.132866376468536,0.239688028548964
7317,11,567284,0.168671296978026,0.13292937835746,0.205320265300617
7318,11,567434,0.173301622939434,0.132807237336603,0.19277316138788
7319,11,567526,0.161604410786993,0.13334685004653,0.226357313126197
7320,11,567588,0.181440516794015,0.132962977196049,0.173249835427306
7321,11,567619,0.171786590000513,0.133234302869561,0.198118167270326
7322,11,567651,0.153218524726658,0.133266628894724,0.25103996808495
7323,11,567885,0.161025560373811,0.133714895729903,0.229301540318145
7324,11,571825,0.0589627314826812,0.134218601454217,0.660710269239731
7326,11,574955,0.125026611880971,0.133986981251857,0.351393197194753
7327,11,575225,0.129216795542149,0.133162068628925,0.332525313374251
7328,11,575805,0.0971086143725147,0.133998850845821,0.469117778480947
7329,11,576302,0.156340845361503,0.135083730305418,0.247906811038536
7331,11,576492,0.0689564292047864,0.177932441372102,0.698588000753509
7332,11,578734,0.0525501631560912,0.133770091716263,0.694675215631531
7333,11,578880,0.0519990827939504,0.133027112564691,0.696113716685588
7334,11,580843,0.0579065111783058,0.134116719321595,0.666177945141494
7339,11,581163,0.0108562831828315,0.135835001856473,0.936344124213576
7340,11,583102,0.000561593657542048,0.133246901411586,0.996639559003584
7341,11,584625,0.118981494648663,0.133740087833138,0.374261231215344
7342,11,584993,0.102098986694313,0.133558034794804,0.445107387506991
7343,11,591628,0.00877711914876578,0.133792124625188,0.94773130861435
7344,11,591788,-0.00455275861773394,0.133754407185339,0.972865931377915
7345,11,596580,-0.0565988412381203,0.134037853775031,0.673092224669545
7346,11,596725,-0.0410522863080551,0.133702745275241,0.758992860731694
7347,11,601153,0.00151511285423438,0.133039122934233,0.990919940733172
7348,11,604648,0.0816857501191574,0.13315807025461,0.539974241402918
7349,11,605055,0.0486298539289928,0.133580868374759,0.716040086412915
7351,11,611233,-0.147200777337501,0.13519015947901,0.276966185872331
7353,11,613347,-0.140200273335249,0.13449604735086,0.297934146786743
7355,11,614444,-0.20781592856197,0.13482404935935,0.124118749292944
7356,11,614658,-0.227103880069785,0.13284349002424,0.0882261287495292
7359,11,615824,-0.20753759697618,0.13334364933999,0.120506320038625
7360,11,615867,-0.206223500151585,0.13283840177028,0.121453304178263
7361,11,618029,-0.184940724739363,0.134290494279909,0.169332600480519
7362,11,618311,-0.199031887542211,0.133415644504056,0.136639919089503
7363,11,620156,-0.212187757212146,0.134612997593937,0.115857047320284
7364,11,620157,-0.212187757212146,0.134612997593937,0.115857047320284
7365,11,620182,-0.202791490196094,0.134568347839801,0.132710750093042
7366,11,620666,-0.222478989343362,0.134253465655718,0.0983763049099594
7367,11,620743,-0.231118467500097,0.133609593938244,0.0845393176657559
7369,11,621088,-0.185455549431364,0.133258893245994,0.164891498532242
7370,11,622127,-0.125341838715536,0.133349137630027,0.347884726044041
7371,11,622853,-0.146541237514703,0.134164519538794,0.275467975349755
7372,11,624002,-0.123083697073694,0.133453729163913,0.357004690906185
7373,11,624345,-0.113909093936539,0.133934550963966,0.395632959875437
7374,11,625615,-0.093708272798532,0.13383439363038,0.484275595861333
7375,11,626209,-0.0588336592511855,0.135698821855526,0.664872397142288
7377,11,626626,-0.0872632385355186,0.134310759932515,0.516301177457014
7378,11,627031,-0.0953945371049981,0.134774937823588,0.479532674048963
7379,11,628031,-0.0956128719990831,0.133029866497188,0.472781303595619
7380,11,628199,-0.105254633912296,0.133173320597789,0.429849202131246
7381,11,628241,-0.0994654440200755,0.135107341741486,0.462100537442021
7382,11,628767,-0.0675131991551907,0.133242654608586,0.612686167741307
7383,11,628896,-0.0606855696732332,0.133731586272486,0.650261456664872
7384,11,629511,-0.0736759480069426,0.134094803283441,0.583056567596781
7385,11,629750,-0.0755242979789975,0.133450093022547,0.57179642344709
7386,11,632234,0.0433564611987781,0.133445198611439,0.745448561796074
7389,11,635886,0.0115803497936742,0.134535540924017,0.931454398205362
7390,11,639035,-0.0275856154891361,0.133996211012872,0.837012210667166
7391,11,639322,0.0148467783273361,0.134149800638774,0.911938449664112
7392,11,640812,-0.0320562760991342,0.133445788387463,0.810299563105801
7393,11,640835,-0.0264344747778328,0.133616562701972,0.843285448439349
7394,11,641153,-0.0667727383544479,0.135496419852171,0.622459763565809
7395,11,642681,-0.0991630068924599,0.135608936699219,0.465116205641204
7398,11,642975,-0.0671181931030486,0.133620796879233,0.615767238987236
7399,11,643961,-0.062493160808013,0.133512593533385,0.640023816714896
7400,11,644027,-0.0747940543601676,0.13565320725992,0.58173421400094
7401,11,644029,-0.0710652942336751,0.134938767059357,0.598768493231312
7402,11,644496,-0.0553877778068226,0.133857476806542,0.679285247505916
7404,11,644791,-0.0652931127407623,0.134550578783328,0.627787157374925
7415,11,666468,-0.105365783808051,0.136457944152755,0.440543165716031
7416,11,666492,0.120457033182646,0.287723305891636,0.675722299410768
7417,11,666493,-0.244498873788675,0.269693819442996,0.365247643130937
7418,11,666499,-0.26526329763168,0.271685503498831,0.329553909307135
7420,12,559,-0.113713398189373,0.134856021755445,0.399675984641247
7422,12,1659,-0.166429075751366,0.133374707437816,0.212920109025428
7424,12,5023,-0.13147889762415,0.134934175266435,0.330528745560432
7435,12,6428,-0.15530348610325,0.133479784792058,0.245413286264477
7436,12,6629,-0.185377165555666,0.133843721676351,0.16691887519858
7437,12,9163,-0.0991408547511168,0.135220334234077,0.463935210831437
7438,12,10871,-0.0987381371648643,0.134372560041092,0.46294381768486
7443,12,12062,-0.103754638553055,0.136154191910905,0.446546298259944
7444,12,13439,-0.0905786608537125,0.136342068754421,0.506900949263182
7454,12,14310,-0.0858257999633764,0.136040101941758,0.528523293485769
7455,12,17131,-0.0949886839480515,0.135658562787427,0.484261055116623
7456,12,17741,-0.0670389193881261,0.135719191627026,0.621646492416099
7468,12,20883,-0.0893087974385468,0.134391249730422,0.506776547312475
7469,12,21290,-0.0981647314637856,0.134157887941076,0.464830775333242
7470,12,21339,-0.109070653348046,0.134990746375611,0.419642702943755
7471,12,21370,-0.136424363265371,0.134136422291288,0.30982295955106
7472,12,21837,-0.112325228595805,0.13649439160632,0.411103789016735
7473,12,22208,-0.147057430624385,0.133379663257134,0.270974778818608
7474,12,23248,-0.155803145238398,0.133732421736296,0.244790915295568
7475,12,23264,-0.13643682048297,0.133736695389649,0.308337089661599
7476,12,23544,-0.191175510719773,0.133258337699363,0.152279800371036
7477,12,24735,-0.25830445108536,0.133741332668808,0.0542371705883645
7479,12,25742,-0.260670172444451,0.133728329162318,0.0520570472623545
7480,12,25817,-0.2669060351763,0.134181754933579,0.0474574510342935
7481,12,26505,-0.291721513328389,0.133500869725841,0.0295336095992592
7483,12,26817,-0.12290017312867,0.134871525980723,0.362791378705754
7484,12,26922,-0.111574812662437,0.13358547580379,0.404152246680428
7485,12,26956,0.0154040995673305,0.133351791486112,0.908102807683974
7486,12,27753,0.203402280979441,0.136088875610013,0.135904850453987
7487,12,27767,0.209765073334803,0.134630352004238,0.120109963169377
7490,12,29949,0.140978506638142,0.135548549027661,0.299024260071967
7491,12,32444,0.186173795724787,0.134344473202107,0.166684594444535
7492,12,32580,0.210136009174583,0.135688007711453,0.122356992962144
7493,12,32630,0.186730597878292,0.13472640572501,0.166622258344516
7494,12,34909,0.168566478704915,0.135191427806156,0.213270921061615
7495,12,35196,0.228077827210977,0.134825252762224,0.0915942770098586
7496,12,35207,0.231601046012359,0.134414594671015,0.0857579345509873
7497,12,35238,0.241731562030796,0.135016709500193,0.0742492720658878
7498,12,35696,0.221895631827863,0.135113153267283,0.101419405180406
7499,12,35979,0.307542192973359,0.13516060168049,0.0234818392690054
7500,12,37321,0.274643876018769,0.13482825997999,0.0423966240703052
7501,12,37449,0.231469494073854,0.135456885561397,0.0883659271141508
7502,12,37552,0.34464792642499,0.134638061744988,0.0108887771890881
7503,12,37884,0.315112633324007,0.134047341617707,0.0192848834067428
7504,12,39697,0.267839292992564,0.134322794266364,0.0469212824999234
7506,12,43295,0.330350616503121,0.134076219707751,0.0142194473811746
7507,12,45404,0.103764233001295,0.138268125439887,0.45347964884752
7508,12,45489,0.0890404992654467,0.135943469798932,0.512906036416961
7509,12,45751,0.122283767460194,0.137356081417606,0.3739281684163
7511,12,48929,0.106399193008859,0.135634567561599,0.433299365665106
7512,12,50531,0.120324289210506,0.13657620808914,0.378914683283589
7513,12,51804,0.140641651668459,0.136194633825299,0.302473774626708
7518,12,52688,0.120948431470148,0.137442826551868,0.379462941271222
7519,12,53030,0.078568162033813,0.139449751178149,0.573509642324667
7520,12,53269,0.081058337345429,0.138573493267414,0.558956139928632
7521,12,54544,0.0423527389569986,0.139371238288571,0.761395039074517
7522,12,54776,0.03644610504866,0.139398852281489,0.793896459422753
7523,12,55175,0.0445043799813207,0.140744103899229,0.752031696812985
7524,12,57194,0.104884685699439,0.140888423046433,0.457098287910654
7525,12,57342,0.114101840397284,0.138851542355519,0.411771465602973
7526,12,57418,0.092636093588077,0.141636518457329,0.513511226017235
7534,12,63616,0.0920469519354925,0.146324789609996,0.529717177421673
7536,12,65441,0.0808714021144061,0.145193130061347,0.577885909658068
7538,12,66967,0.0879169108959232,0.142927105717291,0.538873697592708
7539,12,69396,0.109646655917453,0.143158589154417,0.444241428940423
7540,12,70019,-0.0417718662837916,0.14713647979546,0.776654399489488
7541,12,70124,-0.0183099347179843,0.148436010061872,0.901898268677128
7543,12,71641,0.0123125365881331,0.146775033902536,0.933193722337436
7544,12,72520,0.0281673603605928,0.146666323024861,0.847812972246961
7545,12,72632,0.00774952438599241,0.146321170973868,0.957791803223945
7546,12,72756,0.0279833820566808,0.146407578125008,0.848530943644978
7547,12,73366,-0.0169240195727713,0.146688055900752,0.908214115474763
7548,12,73718,-0.00259301084879127,0.145476719306563,0.985789143226896
7549,12,73752,0.02567309173015,0.145776571378747,0.860306466028497
7550,12,75931,0.0426027615357034,0.146758980662201,0.77176433858893
7554,12,82740,0.0507193276879554,0.146252294038643,0.728953188207817
7555,12,84031,0.0566232674903824,0.146701985179201,0.699747856997122
7556,12,84341,0.092657773043558,0.14656719655384,0.527674384070805
7557,12,87080,0.0179542937272696,0.146343707704341,0.902425732332005
7560,12,91629,0.0196209411180401,0.146464484281777,0.893507529851098
7572,12,92800,0.0196209411180401,0.146464484281777,0.893507529851098
7573,12,93045,-0.0354533527637777,0.148083770040597,0.810923392502516
7574,12,93418,-0.114396878196873,0.150001608002046,0.446188813048966
7575,12,95610,-0.184867253846918,0.153811306033782,0.230204315150571
7581,12,98701,-0.147750850228953,0.152844447727029,0.33436851658438
7582,12,100464,-0.157116238483379,0.151136621988648,0.299253872519025
7583,12,102249,-0.157581952837663,0.151689551577477,0.29958780223655
7584,12,102251,-0.157055211881272,0.15122953790746,0.299737892959233
7585,12,103019,-0.147250479435049,0.152279270192706,0.334217786381544
7587,12,103886,-0.131659913220534,0.150038347927872,0.380807375188345
7590,12,111438,-0.126515709619933,0.150091617735832,0.399842159967842
7591,12,112028,-0.0699440097710449,0.148529433757541,0.637995801517376
7592,12,112101,-0.128877350289024,0.15028554664692,0.391722903740696
7593,12,112139,-0.0045460398051671,0.147015859397318,0.975349136714932
7594,12,119050,-0.0444500492121636,0.147134256813202,0.762749652696796
7596,12,122696,0.00903026833748077,0.148992610834652,0.951705037360506
7601,12,124218,0.0137933889923345,0.150558426334227,0.927056011860244
7602,12,124295,-0.0421435552957123,0.14997316556164,0.778869429785086
7604,12,126769,-0.0309668537284891,0.149512027409481,0.836035971862343
7607,12,128383,-0.020929641976855,0.149900366582903,0.889036950732254
7612,12,130108,-0.0333785281393322,0.147692465031294,0.821332053662503
7613,12,130128,-0.0766649498075958,0.144933167006842,0.597160372511264
7614,12,130181,-0.00495230761871168,0.143623704510537,0.972512978551609
7615,12,130212,0.00400279137690429,0.143811182185855,0.977810549086325
7616,12,130435,-0.0463942955933412,0.142855104333669,0.745551536521483
7620,12,130739,0.017084710938239,0.144217466624848,0.905766669580614
7621,12,130771,0.0410817115652704,0.142921998635163,0.773942965631612
7622,12,130928,0.0662372848373265,0.137635292397898,0.630635451355388
7623,12,131003,0.0294552139088133,0.136560737504086,0.829351525271353
7624,12,131008,0.11916638055155,0.137478547717983,0.386640498837544
7625,12,131340,0.00709838648739414,0.137151576245369,0.958752567113363
7627,12,132130,0.0162513367448314,0.137131021190345,0.905731329878552
7628,12,132144,0.0216446018974337,0.136473241809761,0.874075035766309
7629,12,132151,0.00413755185324094,0.137579428809273,0.976025100883188
7632,12,132610,0.0056601871454407,0.137504085755912,0.967188605116464
7633,12,134496,-0.0647821808796274,0.137148921783996,0.63696944895802
7634,12,135855,-0.0494553142855705,0.136866028293959,0.718060680791643
7635,12,135989,-0.0358525451763521,0.136878037020424,0.793527728278622
7636,12,136208,0.0250507828299337,0.135551964555645,0.853487523965898
7637,12,136289,0.05657950230894,0.136012862569393,0.677672729587844
7638,12,136315,0.11154602127608,0.138648836391904,0.421637137911004
7639,12,136527,0.0871423746560609,0.137377624011163,0.52627811270547
7640,12,138153,0.0333653188033125,0.136558189713392,0.807116883044918
7641,12,138154,0.0241015807841995,0.136292731950726,0.859737938685041
7643,12,140997,0.0292876925002816,0.135876343039769,0.829465620272366
7644,12,144481,0.0596574242624339,0.135712262169887,0.66050483074903
7645,12,148120,0.0870386814216219,0.135429504902184,0.520844905609389
7646,12,148231,0.107720229340878,0.13656508962715,0.430768232586433
7648,12,150435,0.115211507964913,0.136010014210053,0.397523860999308
7651,12,152081,0.0764099497818683,0.135332721723579,0.572698951623826
7652,12,152571,0.127204302948752,0.135114087873245,0.347113781558595
7653,12,152803,0.0967059379162377,0.135126215591444,0.47466752659179
7655,12,153748,0.0567219603477194,0.13455616668427,0.673611128322941
7656,12,158615,0.0980589521433632,0.136317242650675,0.472405108966189
7657,12,163451,0.112163698426126,0.135122086402147,0.407048063995486
7658,12,165469,0.091421034800141,0.136135355688848,0.502312544814145
7659,12,168043,0.0950179918972374,0.133935561372703,0.478525586210431
7660,12,168087,0.100976529176563,0.134632624793312,0.45374506722649
7661,12,170546,0.0858279327478447,0.135741561091631,0.527607183715611
7662,12,173892,0.111834177644501,0.137513399404939,0.416617060728246
7664,12,180329,0.122609219077287,0.134206585283577,0.361558134624842
7665,12,180414,0.121026648479732,0.134458585146779,0.368678782150337
7666,12,182813,0.140157475581889,0.134052184536448,0.296486965878009
7669,12,186678,0.0683931055669275,0.134494195302424,0.611405759045806
7670,12,186857,0.0630581343569687,0.135833788923384,0.642769056987477
7671,12,186931,0.0503070419887846,0.133223155322932,0.705943669488559
7672,12,187474,0.0346479955125519,0.133614426692097,0.79554468971408
7673,12,188708,0.0464311986899433,0.134346738205883,0.729843807402972
7674,12,189520,0.0467553159303585,0.133441947650178,0.726262928363313
7675,12,190554,0.0785739278530088,0.133923999186467,0.557776618295869
7676,12,191192,0.103145624239545,0.133343731138457,0.439725375573328
7678,12,193660,0.11998252866319,0.133335568156682,0.368811460562501
7679,12,194466,0.10407943938912,0.133752866723719,0.43700339386178
7680,12,196147,0.0213558882093798,0.13330836798147,0.872815823837239
7681,12,196515,0.0577494826957381,0.134576616705744,0.668097859231737
7685,12,196991,0.0719743440877239,0.135245880966322,0.594940257072787
7687,12,203413,0.0634549975872866,0.13334951953107,0.634472239204121
7688,12,203926,0.0705512662634856,0.135736412476388,0.603551967807676
7689,12,205111,0.0789754663521197,0.13415181050919,0.556437560338855
7690,12,206648,0.0588140943405158,0.134012652315156,0.661024436095592
7691,12,207339,0.11415411515536,0.134179158188012,0.395479994577424
7692,12,207362,0.112943309018276,0.134298674524104,0.400925065204881
7693,12,209969,0.112945718164597,0.133096493152822,0.396678838097345
7694,12,210162,0.0955432823630812,0.133352373558046,0.474173494905088
7695,12,210685,0.0928850134053467,0.13335769379439,0.486567654328112
7698,12,212271,0.000172944076904602,0.135571812628124,0.998982888277553
7699,12,212855,-0.0242177537542158,0.133949939067573,0.856630634316693
7700,12,213290,0.069386161591522,0.135609133363707,0.609206877133918
7701,12,221481,0.192080063255331,0.133235498709134,0.150285328732887
7702,12,222714,0.143209088488705,0.13362686113402,0.284582982355745
7703,12,222718,0.122634546100934,0.134033021418162,0.36083839760136
7704,12,222736,0.065344488739138,0.133581884189401,0.625023884282896
7708,12,226560,0.0438146741081506,0.133400399557788,0.742770082218967
7709,12,228284,0.256052014956317,0.133694996956058,0.0562754256910604
7710,12,228374,0.0470104138706288,0.134957641361575,0.727796568322985
7711,12,229358,0.0657230299790769,0.133555898200337,0.622953628527568
7713,12,230908,0.0583027527016552,0.133578385372932,0.662763708860969
7717,12,234548,0.0199301000863441,0.133786605536222,0.88166290590929
7718,12,234822,0.0606204643824971,0.133185747534262,0.649275893328089
7719,12,234859,0.0647337735284148,0.133180263794213,0.62722528508817
7720,12,235026,0.0460731081728359,0.134342772753893,0.731838788871311
7721,12,235332,0.068891950448479,0.135157995758704,0.610570212459681
7722,12,236188,0.134509745339547,0.132699851373965,0.311449295559587
7723,12,236470,0.12916779276593,0.133135827670168,0.332613294778246
7724,12,236714,0.0970270928262508,0.134678957997383,0.471735553218023
7725,12,237173,0.123460673833921,0.133631474043576,0.356175106413622
7726,12,238727,0.0425075613498308,0.134052610706427,0.751358135159989
7727,12,239002,0.0624136356193462,0.1339534432816,0.641549186013007
7728,12,240376,0.081180385821794,0.133019266966775,0.542062124350582
7729,12,241045,-0.0347970995927571,0.13336359787279,0.794307103928241
7732,12,243991,0.0332512905118437,0.133434393190678,0.803354259363815
7734,12,245473,0.0243526830992604,0.133439834371381,0.855295626418821
7735,12,246924,0.0329210043319272,0.133059026695941,0.804729714238082
7736,12,247888,0.0120666344648954,0.13438950716589,0.92850619618047
7739,12,249601,0.0570917971914154,0.133453817568867,0.669056216973731
7740,12,249723,0.0976446024340615,0.133789031463306,0.465971949691662
7743,12,251728,0.0589646494696485,0.134137964833656,0.660508786796737
7744,12,251868,0.0240300686550025,0.133927598359121,0.85770630628061
7746,12,253770,0.0432336642147021,0.133805108370813,0.746803840371401
7747,12,254014,0.0390286466003019,0.134175779382159,0.771316226193498
7748,12,256127,0.064368623445295,0.135536274793827,0.635139075803603
7752,12,260220,0.0945070471910578,0.133506975860095,0.4794862983538
7753,12,260852,0.0794545434232068,0.134302901628893,0.554492423169352
7754,12,260932,0.0573705313963226,0.133592259532508,0.667861387425368
7755,12,261503,-0.042449278124199,0.133393202873061,0.75050116654062
7756,12,262552,-0.0946486000899531,0.134097267323255,0.48076530557708
7760,12,266631,-0.0177141272978979,0.133611098368737,0.89460128060382
7761,12,271300,-0.00914252999126747,0.134003371189855,0.94564426365438
7762,12,271394,-0.0233832696189036,0.134514959605154,0.862095589330469
7763,12,272038,0.082066989135601,0.133105893871464,0.537926265686099
7764,12,274242,0.05070274743265,0.133150199572955,0.703585444361793
7765,12,275222,0.0430906160594842,0.134583498473258,0.749023165264105
7766,12,275647,0.0644561797568807,0.13341259347467,0.629299997338467
7767,12,276459,0.143524901938621,0.133536305648697,0.283198103380088
7768,12,277526,0.183594960834442,0.134923610990468,0.174466332705767
7769,12,279975,0.139640701198802,0.13405910042381,0.298293625649231
7770,12,281400,0.133561486157307,0.134245059573465,0.320462491517007
7771,12,281460,0.0929933553999694,0.133284588226534,0.485820843686342
7779,12,283368,0.112074731831245,0.133209223131544,0.400725028330681
7781,12,284459,0.107416835237193,0.133713378803435,0.422320863802161
7782,12,284882,0.173321389515072,0.132593186747598,0.192006942300486
7783,12,286066,0.18519680194481,0.133066756850533,0.164871827713592
7784,12,289576,0.16556321940544,0.133917288547393,0.217165504551463
7785,12,290595,0.101630284355494,0.133336452702826,0.446444072212403
7786,12,290718,0.125850465202415,0.133497414441338,0.34646970169031
7787,12,290736,0.136602137843602,0.133467471251046,0.306778809732554
7790,12,292251,0.16803542213634,0.133283951381175,0.20823785610206
7792,12,294765,0.169802865021827,0.135278007493094,0.210231345422477
7793,12,299795,0.171387512053043,0.135719839908647,0.207493266269192
7794,12,300917,0.195157061868856,0.133264345709992,0.143964931777114
7795,12,301172,0.163002738599501,0.13403616357914,0.224755545633182
7796,12,301957,0.147045997306118,0.134505823170794,0.275037665039132
7797,12,301966,0.155151462043,0.133749570878952,0.246826808260371
7798,12,303253,0.103527256070714,0.134164777709486,0.440842384032045
7800,12,311616,0.178396103824134,0.133498307110099,0.182306305523817
7801,12,313965,0.171766271830205,0.134813565078819,0.203465339967583
7802,12,316991,0.147898963247552,0.133695754065447,0.269378005428494
7803,12,320775,0.114697344123465,0.133202899086122,0.389782642037577
7804,12,320834,0.0987830421917707,0.133689593973253,0.460459637265672
7805,12,321460,0.0880131110368331,0.134510652738661,0.513331244516801
7807,12,322765,0.159377075177336,0.134919346953491,0.238288073645009
7808,12,322893,0.23302767541574,0.133306733247769,0.0813236632323661
7809,12,324002,0.183507631412313,0.135087549700635,0.175193226649247
7810,12,326764,0.197069523244699,0.135095503382413,0.14552524833926
7813,12,331041,0.181518605338199,0.134539373198611,0.178142051454216
7814,12,331113,0.146899466823484,0.135777629091493,0.280030087028248
7815,12,334170,0.180822149355566,0.133658202918503,0.176963066170703
7816,12,336413,0.165058188110711,0.133984796358639,0.218799952493411
7817,12,336436,0.169792750112719,0.134194042094574,0.206606294904966
7818,12,340645,0.169755841259692,0.134744993599866,0.208562814748857
7819,12,341809,0.151973286796835,0.134577534955782,0.259554160580832
7820,12,342319,0.15617426795609,0.134859585699384,0.247626157244383
7821,12,342533,0.175015475227276,0.133343568499726,0.190199048355821
7822,12,344627,0.204178958469051,0.133607974464656,0.127359812985672
7823,12,344703,0.197518416892297,0.133254489896913,0.13916204221638
7824,12,345286,0.184583416761333,0.133529009001123,0.167739179630244
7825,12,345678,0.18073975727062,0.133262361638999,0.175880089660905
7826,12,345797,0.166952960705972,0.133475123858297,0.211829639299464
7828,12,347029,0.181947626025459,0.133860285093908,0.174939741916283
7829,12,348244,0.185138222099412,0.133245255457956,0.16557033686383
7831,12,355836,0.185138222099412,0.133245255457956,0.16557033686383
7832,12,356572,0.177169029214311,0.133384501213311,0.184951005331327
7833,12,360406,0.178646600289226,0.133489879711065,0.181667117169758
7834,12,362214,0.160301835415595,0.133993607057208,0.232367038072125
7835,12,362425,0.164674726136463,0.1339688801422,0.219815053468384
7836,12,364406,0.156683220389273,0.134543681129154,0.244986474691441
7837,12,364988,0.0218879162391772,0.134395705356218,0.870720499985648
7839,12,367673,-0.0397606271048416,0.135601850345145,0.769529380972232
7840,12,367859,0.127250487378325,0.135095233030505,0.346871752719722
7841,12,368150,0.0381647105522778,0.134551943186538,0.776850299813918
7843,12,369873,0.070935124808986,0.134948808411018,0.599465131762442
7844,12,371279,0.0445189666233009,0.135607644024815,0.742885193704029
7845,12,371365,0.0945748877554143,0.135508271084473,0.485682280098606
7847,12,372955,0.0933063112359572,0.133455295530347,0.484913826815989
7849,12,376948,0.126687483212517,0.133665581454031,0.343882528908509
7850,12,379144,0.146027867758595,0.135335525676782,0.281321693266467
7851,12,379244,0.0873723041114563,0.135663049476104,0.519968332865387
7852,12,379289,0.0990260199115237,0.133666713823364,0.459281283279416
7853,12,379634,0.0953855054553555,0.13494444611957,0.480125914628109
7854,12,379693,0.0950357318697927,0.136084506487404,0.48541300049827
7855,12,379794,0.0411391604530531,0.134292335454458,0.759526124914661
7856,12,379800,0.00502592571794307,0.133614157086015,0.970015736713669
7857,12,379874,0.0412012972149686,0.133609157279465,0.757981325310453
7858,12,379915,0.0841437648329904,0.132995179128019,0.527350401031247
7859,12,379925,0.0688091568511708,0.134319546455046,0.608775737120646
7860,12,380248,0.0595245896408049,0.13394433203643,0.657027200892136
7861,12,380270,0.094673962956565,0.133695885024711,0.47933232396654
7862,12,380619,0.102758193270351,0.133308634527262,0.441323767938021
7863,12,381157,0.0679948333875376,0.134123709704585,0.612502146796492
7864,12,381256,0.0743225766543231,0.133923385282024,0.579271172001346
7865,12,381370,0.0810638960010581,0.133723352904845,0.544767600576083
7866,12,381823,0.0833864808861868,0.132965096870216,0.530979033781004
7867,12,381898,-0.0449518880444879,0.133409889281689,0.736358074556659
7868,12,381902,-0.0440756019110398,0.133581103651828,0.741630537174842
7869,12,381911,0.0530600551117208,0.135387541156543,0.695359440485401
7870,12,382117,0.0620064979932435,0.133447604916759,0.642468212043481
7871,12,382258,0.0692084950060183,0.133640087021117,0.604871792567491
7877,12,383826,0.0233623139249053,0.132962206030333,0.860625335153538
7878,12,384824,0.0235290216688522,0.133861675231353,0.860574515579877
7880,12,387634,-0.0406353581376866,0.133877801839722,0.761668053390447
7881,12,388695,-0.0389953433913982,0.134647798781381,0.772284675606836
