SNP,Chr,Pos,Effect,SE,ERG11_HYR1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
7169,11,400712,0.139257880320183,0.06245781280911,0.0264004896450289
7170,11,401921,0.0980437348647768,0.0625719544276929,0.118034998267015
7171,11,402086,0.111168414260418,0.0626399968719278,0.0768059808531273
7172,11,403233,0.033490836713625,0.0631108608431188,0.595983401022204
7173,11,403482,0.0668141680040964,0.0626561762632841,0.286988794041606
7174,11,403781,0.0517646397951821,0.0628356944570093,0.41060406676366
7175,11,404841,0.0145979969445354,0.0629646999017228,0.816793409733048
7176,11,407251,-0.0347255805345212,0.0635990277472668,0.585405303267865
7177,11,408460,0.0110268863782752,0.0631911608457575,0.861572209127573
7179,11,411456,-0.000887137549931444,0.0631406139002758,0.988797877419005
7180,11,412587,0.0039439374588241,0.063827437018341,0.950764536761193
7181,11,415128,-0.0176515611064295,0.0631899790182823,0.780146625758027
7182,11,415158,-0.0188332310984209,0.0631967068004193,0.76587108930968
7183,11,415583,-0.00960636992486608,0.0634424878960839,0.879732047992988
7184,11,417049,-0.00895331681817249,0.0633992197348051,0.887775717587523
7185,11,421231,0.0323423768107255,0.0636167263764566,0.611494459347496
7186,11,421433,0.0273453105762619,0.0637969230870892,0.668453540754349
7187,11,425090,0.0163278095385785,0.0632495318088252,0.796442280424529
7188,11,425936,0.0146595254815268,0.0627747733869124,0.815488545932985
7189,11,425985,0.0123861447737828,0.0627339745136715,0.843597506122152
7190,11,428422,0.0328021044701753,0.0628809365614253,0.6022382593895
7192,11,430725,-0.0142122426785068,0.0638714324245655,0.824043015081246
7194,11,431573,0.022668309168018,0.0636615956731991,0.721997032232652
7195,11,435067,-0.0126813077422364,0.0635319549594068,0.841904301090167
7196,11,435445,0.00606489459119314,0.0631336702038503,0.923523982643763
7197,11,436668,0.00634568438751945,0.0631929837092835,0.920069846868746
7200,11,440451,0.0153730584733467,0.0628483231006085,0.806903865170758
7201,11,441961,0.0386270077154719,0.0626781592447837,0.538109971585613
7202,11,442302,0.0382291935563225,0.0631785687931836,0.545503004388977
7203,11,442829,0.0436212867889127,0.0629419111989052,0.488739911342387
7204,11,443498,0.0265670896895502,0.0627883485346544,0.672464395199326
7205,11,443807,0.0325702382432677,0.0627149891492769,0.603850950602073
7206,11,444125,0.0350177758090719,0.0627962531333456,0.57744288734313
7207,11,444152,0.043782610415731,0.0628271016067766,0.486339937364486
7208,11,444420,0.034398936161844,0.0628648636107371,0.584594932500114
7209,11,444997,0.0396687387361338,0.0638261789832576,0.534663928665142
7210,11,445026,0.0282506574268549,0.0636363934708039,0.657358911497275
7211,11,445153,0.0271540676999092,0.062790154436995,0.665673066534321
7212,11,445220,0.0478102136452006,0.0634168750765028,0.451409655195448
7213,11,445373,0.0395279347790256,0.0629495700959633,0.530455688767126
7214,11,445854,0.0346515083089769,0.0626847422563503,0.580756986123235
7216,11,448760,0.028186505853881,0.062900939874244,0.654349105115882
7217,11,449454,0.0272669314031612,0.0630056039755602,0.66544619729264
7218,11,452711,0.0203366679120855,0.0639298520250291,0.750590285174914
7219,11,456846,0.0368117458008645,0.062846333949908,0.558423105498354
7223,11,460484,0.0337800100129277,0.0631713824250283,0.593169098868068
7224,11,462463,0.0493370534543057,0.0632287822124633,0.435740609116627
7225,11,463057,0.029951756065959,0.0627689348882853,0.633532916342727
7226,11,463846,0.024902921838192,0.0629733082081853,0.692748198791125
7227,11,464832,0.0577968886568636,0.0630114452383599,0.359640879993651
7230,11,465463,0.0489182734903896,0.0637081391332083,0.443089822605062
7231,11,466269,0.0811083912928828,0.0625199558974018,0.195368298533289
7232,11,466959,0.105250845855474,0.0630069583941184,0.0957139835378803
7233,11,467309,0.0906549589161333,0.062915518722948,0.150499399319841
7234,11,467328,0.0987127949238705,0.0626038271784665,0.115740643939182
7235,11,467504,0.098459397347802,0.0627413834898716,0.117476397290742
7236,11,467546,0.0905436130914399,0.0626387977145095,0.149208109570521
7237,11,467564,0.0858586621078721,0.0627040032632573,0.171785656853232
7238,11,467627,0.0791499435698927,0.0627959044954679,0.208346224936742
7239,11,467651,0.0790017910394937,0.062683031994617,0.208380034111003
7240,11,467666,0.0753669942149795,0.0630392307167707,0.232671994194014
7241,11,467744,0.0969027300308958,0.0628231673269976,0.123855838308437
7242,11,467777,0.0998721887173872,0.0627600060308406,0.112429310864654
7243,11,467786,0.0946186739496858,0.062898983478026,0.133399394362311
7244,11,469130,0.0998176162297585,0.0632816766517541,0.115609747723295
7245,11,471802,0.0221884611176263,0.0634288859308487,0.726685142803705
7246,11,475092,0.0220319187996777,0.0632446315595753,0.727777274941998
7247,11,476182,0.040131931112486,0.0629225989654939,0.524018430853692
7248,11,477654,0.0348569062344586,0.0631072307820003,0.581062171982721
7249,11,480438,0.0573875480906939,0.063380332294557,0.365846063778389
7250,11,481321,0.0585623834585308,0.0636524228924906,0.358183351814004
7251,11,485149,0.0298974791048547,0.0645155149288845,0.643352279240992
7253,11,487905,0.100318965481955,0.063228841941972,0.113498287271061
7254,11,489044,0.0548408478752999,0.0636618135483966,0.389580388938171
7257,11,491233,0.0508392154079012,0.0639744210121109,0.42733341299805
7258,11,491866,0.0681164288976331,0.0638553037945065,0.28682236048194
7259,11,493392,0.0368855294064157,0.0646819017204689,0.568863848262808
7262,11,494726,0.0564180390730151,0.0633143151344037,0.373493880189017
7263,11,495468,0.0426002898295689,0.0634133663930023,0.502158567693821
7264,11,498423,0.0511813614047608,0.063949638053896,0.424052954906668
7265,11,498694,0.0524472178941043,0.063323985209642,0.408096348874963
7266,11,507721,0.0801511246167958,0.0631254057742158,0.205023399441725
7267,11,508824,0.0572495157683973,0.0635246011292776,0.368086860893394
7268,11,515387,0.0375737495373547,0.0632955137331799,0.553143662711255
7269,11,515435,0.038311805124639,0.0635492597706971,0.546983719528882
7270,11,515606,0.0432320727307863,0.0636125524373682,0.497193396971241
7271,11,515607,0.0432320727307863,0.0636125524373682,0.497193396971241
7272,11,515783,0.0294522824162518,0.0632407048346625,0.641705165206469
7273,11,516249,0.0393628849167409,0.0634192930526773,0.535212808979718
7276,11,517259,0.0330398134437578,0.0643772109907532,0.608116944798385
7278,11,517282,0.0454477389956462,0.0641627824082385,0.479214431911749
7279,11,517936,0.0431457257727568,0.0636809921115291,0.498514114740603
7282,11,521756,0.0578217331182677,0.0627348680757452,0.357322838635579
7283,11,521933,0.0791589717744944,0.0633716832450182,0.212448077201061
7284,11,522294,0.0745347089876775,0.0622545257529218,0.23200950416222
7285,11,523645,0.0499754695028606,0.0633778623029506,0.430914844134565
7286,11,523658,0.0337732645145385,0.0623830329536072,0.58858346133858
7287,11,523660,0.0415796570905096,0.0625842503386477,0.506881559180884
7291,11,527561,0.0245360810089895,0.0622981797136246,0.693930258531027
7293,11,533229,0.0968044558415879,0.0619373268652686,0.11896222918418
7294,11,534563,0.118809067499165,0.0620867398057859,0.0564800677426033
7295,11,535334,0.149858056083109,0.0622637832455649,0.016604806412928
7296,11,535859,0.102853945173539,0.0619234139260256,0.0976040578938963
7297,11,547722,0.11812219724058,0.0620082206392335,0.0575997851805321
7298,11,549137,0.139519050378158,0.0623591537491854,0.0258872581287006
7300,11,549470,0.15621226508499,0.063013895692276,0.0136410608444918
7302,11,551184,0.120878142145577,0.0620169235184423,0.0520733820596601
7305,11,556779,0.166414791104512,0.061877705161653,0.00749753458063636
7306,11,557098,0.142549528159047,0.0617001868887812,0.0214443868184881
7307,11,559683,0.12782084798459,0.0619675698129571,0.0398716876533781
7308,11,559870,0.107403976850178,0.0621465627583288,0.0848202576583869
7309,11,562114,0.102505901326922,0.0620587463187895,0.0994735414841677
7310,11,564538,0.1284495757816,0.0630047804275132,0.0422218900987399
7311,11,565905,0.151570668591339,0.0620051848936012,0.0149945063056632
7312,11,566379,0.155143875973645,0.0616653322779566,0.0123159348479818
7313,11,566840,0.156356069033714,0.0617933643160205,0.0118304186307385
7314,11,566850,0.153607785003798,0.0617355347793661,0.0133012482561122
7315,11,567100,0.151022226084233,0.0619309911198644,0.0152384204566672
7316,11,567277,0.157489178013647,0.0617078244968394,0.0111258096182696
7317,11,567284,0.149486872789689,0.0618137148303449,0.0160967558006874
7318,11,567434,0.139070578177755,0.0618330761192073,0.0251202326181342
7319,11,567526,0.140997211609496,0.0620548091708408,0.0236790713744306
7320,11,567588,0.143937256938953,0.0618892116671669,0.0205992385807835
7321,11,567619,0.139211778143195,0.0620302800947692,0.0254350970960859
7322,11,567651,0.143266821921447,0.0619891521433517,0.0213995696724548
7323,11,567885,0.140769187113372,0.0622283989710068,0.0242964360807753
7324,11,571825,0.145169904570464,0.0623251373966192,0.0204102950034789
7326,11,574955,0.117545542037691,0.06244135690681,0.060591100380011
7327,11,575225,0.117546206008828,0.0620593308187763,0.059029791746119
7328,11,575805,0.101576934342308,0.0624954976574028,0.104980851183052
7329,11,576302,0.0861886168580676,0.0631431467495128,0.173131237036651
7331,11,576492,0.153311573998674,0.0828504964534096,0.0650825573269245
7332,11,578734,0.0316547823823007,0.0625662866243009,0.613214621164382
7333,11,578880,0.0647146141133665,0.0621458246804158,0.298432826972865
7334,11,580843,0.0147527503764623,0.0627490877396501,0.814262002511082
7339,11,581163,-0.00519551652381899,0.0635411922896927,0.934879042072752
7340,11,583102,0.0159515606818992,0.0623247703564367,0.79814427737377
7341,11,584625,0.0400724661308565,0.0625950249190598,0.522466909725186
7342,11,584993,0.0203443010114894,0.0625184106515862,0.745061341889895
7343,11,591628,0.0561698071363177,0.0625145336410986,0.369527244258986
7344,11,591788,0.0524112254984442,0.0625058395503383,0.402316655978116
7345,11,596580,0.0491479452070264,0.0626618006921374,0.43336861916596
7346,11,596725,0.0434833941963555,0.062509308132193,0.487117828616941
7347,11,601153,0.0404670776035977,0.0621960851158329,0.515704060904143
7348,11,604648,0.0393521175395441,0.0622869852865646,0.527934895165961
7349,11,605055,0.101207638038015,0.0622659302382266,0.104967744295307
7351,11,611233,0.0640374673995916,0.0632539200410535,0.312046304090472
7353,11,613347,0.092805059430208,0.0628177353748302,0.140467990467312
7355,11,614444,0.0490919582263988,0.0632262308778808,0.438003726034947
7356,11,614658,0.0381710260096378,0.0623654750775401,0.540896180920367
7359,11,615824,0.0648838195624362,0.0624941204068918,0.299869539130326
7360,11,615867,0.0624760599098002,0.0622624932592893,0.316340714855852
7361,11,618029,0.0476664578550957,0.0629361409856985,0.449328598648359
7362,11,618311,0.0690640230486734,0.0624979018804788,0.26988557494248
7363,11,620156,0.0323061692607895,0.0631674114734837,0.609364649029265
7364,11,620157,0.0323061692607895,0.0631674114734837,0.609364649029265
7365,11,620182,0.0291080612832515,0.0631318556388297,0.645033959722917
7366,11,620666,0.0409289271365186,0.0630075659290022,0.516381166876379
7367,11,620743,0.0377081404125556,0.062732449910046,0.54816272066677
7369,11,621088,0.0262665290029245,0.0624913013910427,0.67450527823435
7370,11,622127,0.0433882719256721,0.0624136808857087,0.487404576376516
7371,11,622853,0.047470722489205,0.0628149665329504,0.45031919825952
7372,11,624002,0.0459802814789084,0.0624545422960984,0.462085786144187
7373,11,624345,0.0449580037256272,0.0626707129261327,0.473621090305834
7374,11,625615,0.0255889141508211,0.0626340225557127,0.683120180048219
7375,11,626209,0.0178060768071581,0.063487342084048,0.77928386901202
7377,11,626626,0.0473254864262975,0.0628152769864286,0.451707409146947
7378,11,627031,0.0416606760211133,0.0630510838928801,0.509206952071629
7379,11,628031,0.0514129742612229,0.0622143916274309,0.409144529371208
7380,11,628199,0.0340726713177671,0.0623248478026949,0.584933811940728
7381,11,628241,0.0503855095303957,0.0631924539137185,0.425792903255771
7382,11,628767,0.0506051816182872,0.0622930238877957,0.417125037454595
7383,11,628896,0.0647289512186421,0.0624806108858878,0.300918479711751
7384,11,629511,0.0736808641965113,0.0626313446444667,0.24021916805076
7385,11,629750,0.0654305931335708,0.0623567437155441,0.294760408239755
7386,11,632234,0.0667569944564325,0.0623314560333892,0.284901101300185
7389,11,635886,0.0451627974441463,0.0628880916825017,0.473142623887501
7390,11,639035,0.0758265986582052,0.0625547729578389,0.226260571956399
7391,11,639322,0.0697249628621448,0.0626441730103957,0.266452084117416
7392,11,640812,0.0589258756450741,0.0623498581271032,0.345262238921015
7393,11,640835,0.0681028834037034,0.0624017500482455,0.275858070823786
7394,11,641153,0.0747089648943219,0.0632798259218241,0.238551516134874
7395,11,642681,0.0258234582599076,0.0634686164796959,0.684350260175557
7398,11,642975,0.0498187949790729,0.0624715395347865,0.425717768845255
7399,11,643961,0.0395757586566507,0.0624386954095825,0.526599742200605
7400,11,644027,0.0594014062450978,0.0634047202246997,0.34947059528543
7401,11,644029,0.0675021189703681,0.0630444800051674,0.2850330533418
7402,11,644496,0.0376136737543326,0.0625993471292972,0.54831639426508
7404,11,644791,0.053219542153718,0.0628976283649693,0.398053679268611
7415,11,666468,-0.0241858612717664,0.0638735336989766,0.705173699021572
7416,11,666492,0.00997687106749501,0.134624252557,0.940965616822209
7417,11,666493,-0.00155317619848194,0.12630476784037,0.990195566770457
7418,11,666499,-0.00925960621237243,0.127260222603395,0.94203735801819
7420,12,559,0.0445652064113418,0.0631022049356623,0.480505687696824
7422,12,1659,0.00927599577953705,0.0625258379710188,0.882147634386181
7424,12,5023,0.00676568620255226,0.0632036301709683,0.914813417708526
7435,12,6428,0.0166311445528412,0.062552838034064,0.790491817142638
7436,12,6629,0.0180891117360638,0.0627722391111676,0.773385301071904
7437,12,9163,0.0495351415050186,0.0632469038267018,0.43403326247859
7438,12,10871,0.048895771520795,0.0628513125144009,0.437114028932596
7443,12,12062,0.0501461803311115,0.0636869937242232,0.431584901242567
7444,12,13439,0.0385150187669082,0.0637853426426521,0.54634955045892
7454,12,14310,0.054377730902344,0.0636072153290728,0.393187019529516
7455,12,17131,0.041093546183228,0.0634650607633699,0.517730082632949
7456,12,17741,0.0334653500994107,0.0634839995908583,0.598423179253993
7468,12,20883,0.0424329790393478,0.0628646128538295,0.500124040043869
7469,12,21290,0.0475235598329894,0.0627533121762141,0.44937080248524
7470,12,21339,0.0721805107948227,0.063087790092771,0.253345758864869
7471,12,21370,0.0595182669000779,0.0627586204482813,0.343590931613459
7472,12,21837,0.0591395843490914,0.0638333263468105,0.354835382572407
7473,12,22208,0.0306000267407006,0.0624787678938977,0.624603145454385
7474,12,23248,0.0392320390287485,0.0626430307975028,0.531536461963552
7475,12,23264,0.0426520278136238,0.0626106842940268,0.496175120895917
7476,12,23544,0.00957471899243842,0.0625152825958448,0.878361147179564
7477,12,24735,-0.0125540540874175,0.062887969382491,0.841888279305235
7479,12,25742,0.0103106742967505,0.0628891246766801,0.869864306554047
7480,12,25817,-0.0103107521696285,0.0631162663247209,0.870327495531638
7481,12,26505,-0.00788721650872898,0.0628689019217468,0.900234785228516
7483,12,26817,0.0189359442159603,0.063156640682199,0.764487061964763
7484,12,26922,0.0463905812339967,0.0625018945013948,0.458443510068478
7485,12,26956,0.0799146741244304,0.0622356173012571,0.199960808596143
7486,12,27753,0.0789434560985491,0.0637227145675147,0.216220855689149
7487,12,27767,0.096734044905525,0.0629837981857235,0.125469493640224
7490,12,29949,0.0649161299524133,0.0634102357741991,0.30665515359639
7491,12,32444,0.0769375271525812,0.0628814938565787,0.221944871312814
7492,12,32580,0.0982072172972973,0.0634728555926422,0.122703392419202
7493,12,32630,0.0977895769571115,0.0629791804812137,0.12138403777492
7494,12,34909,0.0959547690645081,0.0631731707665048,0.129678627623635
7495,12,35196,0.0885440287821021,0.0631483938114489,0.161746800291909
7496,12,35207,0.0901728328175901,0.0629579618704933,0.152951309440909
7497,12,35238,0.0902184459687265,0.0632625718242295,0.154724623285576
7498,12,35696,0.0939300119556519,0.0632472670733815,0.138403521564692
7499,12,35979,0.0993959289156693,0.0634676136102614,0.118223763554257
7500,12,37321,0.0940321733201789,0.0632421534069435,0.137944646320776
7501,12,37449,0.0997102191989587,0.0634041616394337,0.11670425000621
7502,12,37552,0.0971485109270062,0.0633525150277377,0.126058420251178
7503,12,37884,0.0850338416400862,0.063031607467314,0.178180253594487
7504,12,39697,0.0558568077174376,0.0631167313930948,0.37677184659796
7506,12,43295,0.0795365935909413,0.063113688134705,0.208425517510263
7507,12,45404,0.0382458399719814,0.064698951036647,0.554808024441926
7508,12,45489,0.00205299396776554,0.0636304946307618,0.97427950604798
7509,12,45751,0.0218882276337606,0.0643142945180294,0.733808778493545
7511,12,48929,-0.0181080430042541,0.0634954237231631,0.77566844883955
7512,12,50531,-0.0236254502604107,0.0639457791609918,0.712005914150805
7513,12,51804,-0.0248675782404463,0.063791875933821,0.696902089620508
7518,12,52688,-0.0490484299716283,0.0643108491757082,0.446165160468028
7519,12,53030,-0.0172058184440236,0.0652550331490259,0.792187782462427
7520,12,53269,-0.0113789631665936,0.0648508177868028,0.86081591162383
7521,12,54544,-0.0234264145749858,0.065192012610806,0.719551976578837
7522,12,54776,-0.0428364009958322,0.0651747723106945,0.511445701329245
7523,12,55175,0.000886181462893043,0.0658469172148358,0.98926983118154
7524,12,57194,0.0197531927917062,0.065948455714048,0.764715993278383
7525,12,57342,0.0305838934820131,0.0649940182974239,0.638242209957165
7526,12,57418,0.0229490926878764,0.0662839451618119,0.729380646460848
7534,12,63616,-0.062062218382485,0.0684068043622748,0.364892390906311
7536,12,65441,-0.0205774197244171,0.0679397985068404,0.76216180864516
7538,12,66967,-0.0376791861845242,0.0668645345151116,0.5734418489238
7539,12,69396,-0.0549944116796756,0.0669587376427569,0.412019535341385
7540,12,70019,0.026141073215482,0.0688216455152809,0.704294123754241
7541,12,70124,-0.00359011262850351,0.0694369821567453,0.958794449859134
7543,12,71641,0.0318482136510392,0.0686385294188838,0.64293441536579
7544,12,72520,0.0471177615959413,0.0685656571878512,0.492413049190805
7545,12,72632,0.0296153954588328,0.0684285836570884,0.665429633791188
7546,12,72756,0.0297036774889344,0.068472178471326,0.664693943743534
7547,12,73366,0.0402852268246925,0.0685858723818745,0.557331300949639
7548,12,73718,0.0245728582497168,0.0680389059361409,0.718196694635981
7549,12,73752,0.0125596847023385,0.0681914292529141,0.853975853724506
7550,12,75931,0.0254849882201066,0.0686460575473362,0.71067253831356
7554,12,82740,0.0280139297876451,0.0684096509314981,0.682419230774319
7555,12,84031,0.0295032139608789,0.068621116946945,0.667498965085799
7556,12,84341,0.018193713974053,0.068593516697478,0.790979745188985
7557,12,87080,0.0117380500524216,0.0684556151068413,0.863952861774448
7560,12,91629,0.0184070685618819,0.0685082403083851,0.78832981633236
7572,12,92800,0.0184070685618819,0.0685082403083851,0.78832981633236
7573,12,93045,0.0216462746677205,0.0692670198419027,0.754841457974057
7574,12,93418,-0.00594333027226257,0.0702251772886895,0.932601560465138
7575,12,95610,0.036037242600002,0.0720717697846227,0.617373362073439
7581,12,98701,0.0205246461511979,0.0715841749925755,0.774494598469823
7582,12,100464,0.0219778296588611,0.0707975224418571,0.75641552584836
7583,12,102249,0.0211916138131836,0.0710571305450159,0.765700450617021
7584,12,102251,0.0175882671092037,0.0708443150909811,0.804072612279536
7585,12,103019,0.01789336439056,0.0713214807227768,0.802050348063718
7587,12,103886,0.0630185364668258,0.0701816969761274,0.369832727218173
7590,12,111438,0.060041856942875,0.0702081440582877,0.393021662191496
7591,12,112028,0.0435428290666496,0.0694626201648905,0.531161005805948
7592,12,112101,0.0495579290407019,0.0703246693422981,0.481460432736936
7593,12,112139,0.0320469422630058,0.0687503646343416,0.641406467173897
7594,12,119050,0.0534534836743532,0.0687768891421906,0.437560566890366
7596,12,122696,0.0648748851800481,0.0696108929404903,0.351991803530443
7601,12,124218,0.0788639607559861,0.0703042205008601,0.262729997606174
7602,12,124295,0.0888940920748384,0.0700029400139614,0.204970142612921
7604,12,126769,0.0762974382260179,0.0698253527963697,0.275275245602049
7607,12,128383,0.0751962602978161,0.0700083752079674,0.283509828415609
7612,12,130108,0.0140521268568059,0.069088881214343,0.838945832422964
7613,12,130128,0.0859542182221815,0.0676695760709473,0.204848286224923
7614,12,130181,0.0325154118450964,0.0671624567066445,0.628593281811275
7615,12,130212,0.0389104712362823,0.0672405239030941,0.563176901278
7616,12,130435,0.0605869104251179,0.0667572420662096,0.364724270389382
7620,12,130739,0.0502681255887244,0.0674106554410781,0.45634491512827
7621,12,130771,0.0731944869251792,0.0667506282995699,0.27359163247261
7622,12,130928,0.0277907131477393,0.0643874930753908,0.666283554476806
7623,12,131003,0.00795279464130941,0.0638835125881835,0.900998967657387
7624,12,131008,0.00216463135104952,0.0643783416948134,0.97319630982466
7625,12,131340,-0.0293197699702475,0.0641383511578276,0.647856497331367
7627,12,132130,-0.0377284387071093,0.0641173124603301,0.556621168499613
7628,12,132144,-0.022952171187664,0.0638303620430049,0.719375672958551
7629,12,132151,-0.0246573155776146,0.0643439313346248,0.70179383789709
7632,12,132610,-0.0372429678431831,0.0642915904408302,0.562768315568061
7633,12,134496,-0.0326329046947899,0.0641526115060159,0.611296994593777
7634,12,135855,-0.0261937008097338,0.0640201762826378,0.68267948298126
7635,12,135989,-0.0250269809903149,0.0640214984483134,0.696095695489978
7636,12,136208,-0.0274472674660182,0.0633950567634242,0.665311178132044
7637,12,136289,-0.0620579841107495,0.063554238524835,0.329506704241885
7638,12,136315,-0.10333623736189,0.0646835023812927,0.111034071863523
7639,12,136527,-0.126974853665607,0.0639432996116793,0.0478353062113763
7640,12,138153,-0.125261533485684,0.063536080131935,0.0494470144968555
7641,12,138154,-0.124588062422383,0.063412387650785,0.0502297823332249
7643,12,140997,-0.0986181583223712,0.0633476528321505,0.120419540025368
7644,12,144481,-0.114949683031469,0.0632057568576582,0.0698108031603067
7645,12,148120,-0.117589512877608,0.0630788574726295,0.0631281689526307
7646,12,148231,-0.111798687738138,0.0636615253836233,0.0799313020034766
7648,12,150435,-0.0885091831357929,0.063513251304149,0.164328893416105
7651,12,152081,-0.145354615254989,0.0628605546857518,0.0213340268595723
7652,12,152571,-0.122030473028686,0.0629490994569737,0.053352050319213
7653,12,152803,-0.121409365137513,0.0629245696901268,0.0544770893011708
7655,12,153748,-0.12240425174957,0.0626208574849821,0.0514088832470739
7656,12,158615,-0.126724709137671,0.0634560664122409,0.0465874702959371
7657,12,163451,-0.100064543568382,0.0630448295787333,0.113363404728545
7658,12,165469,-0.115457295850334,0.063425382481731,0.0695501981757104
7659,12,168043,-0.0865092899199725,0.0625280415938475,0.167377338835227
7660,12,168087,-0.0927545034539253,0.0628352891547036,0.140794269735623
7661,12,170546,-0.0930925351792771,0.0633399544869354,0.142525981151974
7662,12,173892,-0.0888335582526333,0.0642127412473435,0.167408620092484
7664,12,180329,-0.0895078861221265,0.0626728432723139,0.154125179039426
7665,12,180414,-0.0874741817838124,0.0627971402594183,0.164507155741115
7666,12,182813,-0.0896944769801076,0.0626225640236633,0.152942066530644
7669,12,186678,-0.115150875500391,0.0626379256318593,0.0668498171966716
7670,12,186857,-0.116136428016602,0.0632587590955738,0.0672141575618718
7671,12,186931,-0.107958177749881,0.0620666168236872,0.0828375061775777
7672,12,187474,-0.10235425761132,0.0622705801438122,0.101128142876022
7673,12,188708,-0.0987336556145927,0.0626356065790654,0.115848181725471
7674,12,189520,-0.0642718142131596,0.0623388552703435,0.303243271995401
7675,12,190554,-0.0451488655276159,0.0626317407780745,0.471471305982101
7676,12,191192,-0.0437795165712533,0.0623851876927031,0.483290386235572
7678,12,193660,-0.0461063600074605,0.0623952849664968,0.460434591035754
7679,12,194466,-0.034579545675733,0.0625938193313503,0.580994186189725
7680,12,196147,-0.0207572149951375,0.0623517840931253,0.739403687011232
7681,12,196515,-0.00128226269959669,0.062968949323173,0.983764975395055
7685,12,196991,-0.0296366553676238,0.0632713526307984,0.639783668972904
7687,12,203413,-0.00942624338660272,0.0623965409802454,0.880006815528104
7688,12,203926,-0.0537323469620137,0.0634549789976106,0.397691981471032
7689,12,205111,-0.0441356700558408,0.0627406881479893,0.482231796208885
7690,12,206648,-0.0530121179444918,0.0626423439116609,0.397977391315643
7691,12,207339,-0.0528554308822703,0.0627679486802987,0.400315120037158
7692,12,207362,-0.0285408851506584,0.0628671049271275,0.650116757137879
7693,12,209969,-0.025603013426946,0.0623087666170717,0.681391169772942
7694,12,210162,-0.00734617517805779,0.0624240047958695,0.906386643455025
7695,12,210685,-0.00722515445276269,0.0624240448089943,0.907921935159263
7698,12,212271,-0.0364219871822275,0.0633884685816759,0.565938795218312
7699,12,212855,0.00222544330382232,0.0626622090729683,0.971689223991738
7700,12,213290,-0.0397210829721067,0.0634238545598497,0.531536150938033
7701,12,221481,-0.0060040941307394,0.0625076091314969,0.923532341053214
7702,12,222714,-0.0274027269520522,0.0625929089621645,0.661804215401866
7703,12,222718,-0.0250011792045287,0.0627584799083777,0.690597326418934
7704,12,222736,0.0117962111968912,0.0625052727955264,0.850418017570505
7708,12,226560,0.0300174542136861,0.0623914368453598,0.630732866111237
7709,12,228284,0.00378967110994054,0.0628639222129844,0.951963781940673
7710,12,228374,0.0509293398189026,0.0630834419921522,0.420018346224409
7711,12,229358,0.0435968932150026,0.0624534280317108,0.485592703871827
7713,12,230908,0.0521668462252362,0.0624407700012079,0.404023142466227
7717,12,234548,0.0472786152240917,0.0625343732915112,0.450128214685396
7718,12,234822,0.0673897914722229,0.0622169204099646,0.279484455645618
7719,12,234859,0.0830295721802527,0.0621633397275924,0.182518402422821
7720,12,235026,0.0450851913797279,0.0628078253453317,0.47333836062912
7721,12,235332,0.0217668233400621,0.063237178505215,0.730893863167015
7722,12,236188,0.0233684363241747,0.0621524807571632,0.707153474510509
7723,12,236470,0.0143054036240562,0.06235692280812,0.818681857852471
7724,12,236714,0.0412270375869965,0.0630085436374341,0.513339003429978
7725,12,237173,0.0710714964725438,0.0624715575191907,0.256033375563076
7726,12,238727,0.0560525169117663,0.0626453795360126,0.371525606673881
7727,12,239002,0.0551218506774194,0.0626116256750896,0.379253948132123
7728,12,240376,0.0720913642862467,0.0621385307755047,0.246762963573489
7729,12,241045,0.0376573928626246,0.0623589531895003,0.546310569582183
7732,12,243991,0.0849656867854836,0.0622597241183533,0.173217418833185
7734,12,245473,0.0877412320928659,0.0622488176484493,0.15956051287692
7735,12,246924,0.0780442254790071,0.0621093127656164,0.209743027609439
7736,12,247888,0.0803655683394644,0.0627200717466901,0.200916275073408
7739,12,249601,0.123262445957939,0.0620979244890755,0.0479215926221713
7740,12,249723,0.120096968813419,0.0623043096803091,0.054708596387961
7743,12,251728,0.110878059999095,0.0624864888643555,0.0768534575583576
7744,12,251868,0.117379557355866,0.062339556194168,0.0605351230600288
7746,12,253770,0.0922187928850996,0.0624082077141695,0.140387519501712
7747,12,254014,0.0863880165507588,0.0626039629410054,0.168486816615826
7748,12,256127,0.0508083629232191,0.0633640516350235,0.423180108024726
7752,12,260220,0.0630559607453188,0.0624063414381983,0.312991207623307
7753,12,260852,0.0290964868217372,0.0628365862751652,0.643613800605597
7754,12,260932,0.0341836086329012,0.0624819419445169,0.584658601887548
7755,12,261503,0.00648444338987206,0.0624069840917952,0.917303165621961
7756,12,262552,0.00314984460664654,0.0627723617476834,0.96000824989309
7760,12,266631,0.0323142370377397,0.0624788039894046,0.605338238964768
7761,12,271300,-0.0189156152068155,0.0626767424675032,0.762984994405124
7762,12,271394,-0.00212287756559582,0.0629263183909384,0.973106798512565
7763,12,272038,-0.000929490913954098,0.0622980876294903,0.988104388746444
7764,12,274242,-0.0142863960671215,0.0622934665885691,0.818737331909533
7765,12,275222,-0.0112426879379954,0.0629620851784102,0.858383419326475
7766,12,275647,0.00910761644700558,0.0624268071715562,0.884089355466262
7767,12,276459,0.00891265401839492,0.0625662579862174,0.886804698097366
7768,12,277526,0.0201848061452213,0.0632710782407008,0.749899237229077
7769,12,279975,0.0369774567536683,0.0627759414350876,0.556212088086753
