SNP,Chr,Pos,Effect,SE,ERV25_EMP47_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
6529,10,696080,0.0196927031764447,0.0604040561076719,0.744605250190221
6530,10,696733,0.0399310524594371,0.06009208611713,0.506805659660396
6532,10,697845,0.0450661984922168,0.0600215185609911,0.453252759693961
6533,10,698466,0.0604268366360954,0.0596580208056212,0.311807864400534
6534,10,700536,0.0568531051342067,0.0597934390671927,0.342343690101609
6535,10,700558,0.0627158441125303,0.0597967193745585,0.294979672770481
6536,10,701028,0.0610247067765335,0.0597775303671301,0.308018166721324
6538,10,703629,0.0473480642112894,0.0598822749729891,0.429658249313058
6539,10,703809,0.0771935508845153,0.059694739253833,0.196808877261074
6540,10,703814,0.0702205042453156,0.0598115104941633,0.241174484787641
6541,10,705116,0.0584501391814876,0.0596128782464759,0.327513255461584
6542,10,705376,0.00755397387550798,0.0601599363041605,0.900147862286126
6543,10,705423,-0.000633234931856921,0.0597991902897596,0.991557055989217
6544,10,709369,0.0223538369678821,0.0597196562506978,0.708396289898581
6545,10,711335,0.0302653393342336,0.0605305753930784,0.617386013048996
6549,10,712403,0.0217747663169546,0.0597334093204417,0.715678716271444
6550,10,712477,0.0266670716786193,0.0597277893685774,0.655526639874616
6551,10,712640,0.0343726264345238,0.0597938343395555,0.565757339701948
6554,10,713291,0.0332771398708868,0.0600892036785057,0.58006931712592
6555,10,713298,0.0348093484449945,0.0601058986161421,0.562868363240916
6556,10,713372,0.0301351627171172,0.0598144620695881,0.614708714973551
6557,10,713455,0.0315179527901527,0.059876257519314,0.598951434088098
6558,10,713844,0.0400219300127668,0.059833470200584,0.504003692125305
6559,10,713845,0.0290392202157449,0.0599480982561252,0.628398152330274
6560,10,714773,0.0423192161128669,0.0598460248318782,0.479949159211301
6568,10,715567,0.0275435435060155,0.0598950700338285,0.645897458864141
6569,10,715574,0.0275435435060155,0.0598950700338285,0.645897458864141
6570,10,717717,0.0311881162813882,0.0603718900318644,0.605758921015403
6571,10,719602,-0.00141841869030868,0.0605666312395832,0.981329166544759
6574,10,719708,-0.0123866013524828,0.061587110551151,0.840718020055878
6575,10,720081,-0.0149927137461309,0.0600841854795259,0.80309717212011
6577,10,722130,-0.00470036815127589,0.0607415858821617,0.938362679756659
6578,10,722262,0.00745054511345766,0.0604322511656171,0.901949551993935
6579,10,722536,0.0166335950816762,0.0612065030565408,0.785963977335303
6580,10,724256,-0.0026908689556025,0.0601855785520436,0.964364117522721
6581,10,724374,-0.00500109768782464,0.0602197562666653,0.9338608759221
6582,10,724397,-0.0139966443607633,0.0604586326466468,0.817054471458146
6583,10,724819,0.0135747953490195,0.0615689146805852,0.825623782500306
6585,10,725678,-0.00713078967805156,0.0601298965650813,0.905667836755145
6586,10,726314,0.00108340725474987,0.0599808179497281,0.985599148837288
6587,10,726437,-0.0197197531545477,0.0600402176354473,0.74277193244252
6588,10,726757,-0.00595135405616867,0.0599876139123241,0.921028076316301
6589,10,726837,-0.00349859006907377,0.0602200566498577,0.953704429148209
6590,10,726842,-0.00349859006907377,0.0602200566498577,0.953704429148209
6591,10,727369,-0.00999528214002013,0.0604399614733498,0.868743190574469
6592,10,727432,-0.0160564554074569,0.0601092262418183,0.78953174608726
6593,10,728001,-0.0146227330010554,0.0602153150194328,0.808269797528188
6594,10,728402,-0.00501002933401085,0.0601506218633087,0.933667051968497
6600,11,833,0.0992951049576947,0.0865120377685595,0.251844671480387
6620,11,3477,-0.0333576384152626,0.0609655258444101,0.584617464346436
6621,11,3599,-0.0136453674899098,0.0609481128769361,0.822976314441327
6622,11,3638,-0.0115358848270595,0.0605347192063106,0.848974846401603
6623,11,3640,-0.0278003373940174,0.0603644510027264,0.645411137138056
6624,11,3696,-0.0198415434787282,0.0609787318010895,0.745082744232641
6625,11,3898,0.00227389771049494,0.0606341876288697,0.970106017757923
6626,11,3926,0.000893898078001332,0.0605563878858529,0.988230860442087
6628,11,4436,-0.0160810126438943,0.059979016252041,0.788770754433023
6629,11,5087,-0.011068281419585,0.0597925310226162,0.853247939638574
6630,11,5434,-0.0277686918488443,0.0600631820471431,0.644133325485764
6631,11,5655,-0.0179216455136458,0.0604420714046439,0.76701542398157
6632,11,5676,-0.0140853345768488,0.0607463604726698,0.816772371715538
6634,11,6055,-0.0127694225629381,0.0606924506230871,0.833480341851315
6635,11,6097,-0.00839696344474991,0.0598682904490686,0.888536713015727
6636,11,6138,-0.0151684850333892,0.0599587857082001,0.800429489616537
6637,11,6167,-0.014304652348156,0.0600545807110723,0.811868685850008
6638,11,6715,-0.0119809184174856,0.0598127598793285,0.841355786249194
6639,11,6833,-0.0120018862621553,0.0597920207948841,0.841027472644814
6640,11,7228,-0.0117570736868627,0.0599320122489633,0.844587238288589
6649,11,8044,0.000795351635834579,0.0600212630473052,0.989434895655891
6650,11,8079,-0.00373516131926294,0.06034737988991,0.950682003158885
6651,11,8196,0.00509994254611093,0.0600587932949007,0.932376441822804
6652,11,8305,-0.0021723319929049,0.0606341981780038,0.971440678538558
6653,11,8317,-0.0168156950354391,0.0603575335006085,0.780713847172905
6655,11,8390,0.0113723665932693,0.0604977089420407,0.851000246053833
6656,11,8603,0.00110586565244075,0.0603505826528008,0.985390713105405
6657,11,8720,0.00498944374976115,0.0602096623652448,0.934003607777492
6658,11,8789,0.00514679688416211,0.060229823217623,0.931949997406722
6659,11,8867,0.00977308906696905,0.0610622326286688,0.872932215814235
6663,11,9097,0.00655877414354095,0.0612119101151711,0.914731913957427
6664,11,9262,-0.00958048606904158,0.0600057835149187,0.873240716422267
6665,11,9690,-0.00277334543456481,0.0599849412498365,0.963149865511384
6666,11,10206,-0.0164652210926902,0.0599578166549514,0.783773898391484
6667,11,10540,-0.0151423135059728,0.0603772043126985,0.8021183605794
6668,11,10641,-0.00930972744053221,0.0598877662719099,0.876553128813622
6669,11,10897,-0.0242871510541698,0.0599711927334761,0.685737302897914
6670,11,10927,-0.0115109740993373,0.0604221852564089,0.849019752057462
6671,11,10969,0.00779421931388652,0.0600966543510372,0.896881822002857
6672,11,11470,-0.0221506135438027,0.0601439726619546,0.71287541135155
6673,11,11657,-0.00355838648453857,0.0602301483971403,0.952921960443938
6674,11,11751,0.00151120652273234,0.0601554729053501,0.979972102773824
6675,11,11931,-0.00544025642601759,0.0605865454926959,0.928502521080259
6676,11,11938,-0.00844365381494697,0.0606670357182155,0.889387076071749
6677,11,12060,-0.00131108695492076,0.0599129675934885,0.982553496835829
6678,11,12080,-0.002348611615237,0.0599128778261102,0.96875273721593
6679,11,12089,-0.00274551500437176,0.059984944876625,0.9635193974082
6680,11,12136,-0.00188401314176498,0.0599280847518494,0.974938083361557
6681,11,12224,-0.0172210259074558,0.0604996468060023,0.776081727706903
6682,11,12231,-0.0234505428352604,0.0601023422923682,0.696641105294658
6683,11,12232,-0.0234505428352604,0.0601023422923682,0.696641105294658
6684,11,12236,-0.0208142933176877,0.0602766401998168,0.730064924719183
6686,11,13635,0.0295133997025113,0.0606788811996777,0.626994850522647
6687,11,13712,0.0213189690322406,0.0602298653515261,0.723580110188645
6688,11,13729,0.0170040178376701,0.0604063697068383,0.778496630124586
6689,11,13740,0.0209733299011392,0.0610407079924198,0.731354851963139
6690,11,13742,0.0235790567709324,0.0609569830688174,0.69912647515977
6691,11,13813,0.0461812379319587,0.0610375530923955,0.449791987173683
6692,11,13973,0.0155601441994215,0.0600522650823477,0.795701378330937
6695,11,14122,0.052910528704511,0.060016762384545,0.378595279661711
6696,11,14229,0.0283967949594104,0.060546838367653,0.639355287739769
6697,11,14280,0.0483805554373095,0.0611329538755241,0.429242652909336
6698,11,14320,0.0419320462181158,0.0604800639706527,0.488564591363178
6699,11,14350,0.0421114542496914,0.0597571800809741,0.481455698037697
6700,11,14360,0.0421114542496914,0.0597571800809741,0.481455698037697
6701,11,14361,0.0421114542496914,0.0597571800809741,0.481455698037697
6702,11,14424,0.0579280204299588,0.0601615999195452,0.336270041457383
6703,11,14431,0.0398498541671014,0.0601238802141206,0.50789388852494
6704,11,14438,0.0337985807641706,0.0599011627197345,0.572949710098605
6705,11,14510,0.035591785927416,0.0598584288666548,0.552492190864404
6706,11,14550,0.0484921550293952,0.0597538473266863,0.417607124714988
6707,11,14569,0.0599707646708267,0.0598032753317747,0.316643943315663
6708,11,14705,0.0518193379519099,0.0599150225031117,0.387691706860782
6709,11,14729,0.0554635492835381,0.0599181515796847,0.35525756974068
6710,11,15153,0.0282728030159406,0.0599595896660702,0.637552914888933
6711,11,15356,0.0401360163411977,0.060191106645585,0.505329269493771
6712,11,15718,0.0321865914965246,0.0600985454171841,0.59259746539012
6713,11,16603,0.0420252462257523,0.0600411463387003,0.484425305283274
6714,11,16614,0.0347472300021999,0.0601203779972989,0.563658987110806
6715,11,16738,0.0359211060207877,0.0608427787220431,0.555305457330334
6716,11,16750,0.0398712651787236,0.0611725719355764,0.514965059595881
6717,11,16799,0.0595100645897696,0.0606165136841556,0.326897008728989
6718,11,16954,0.0506015422723501,0.0605170547774346,0.403634234227579
6719,11,16984,0.0562921221882876,0.0602123232304269,0.350482162895563
6720,11,16990,0.0584452811443249,0.0602065114127128,0.332339030717944
6721,11,17039,0.0541277503749165,0.0599702209743023,0.367365822324777
6722,11,17061,0.0336515673465394,0.0600126582229184,0.575329740558513
6723,11,17206,0.0529633692929589,0.0604350283521468,0.381425583521391
6724,11,17217,0.056810790808331,0.0602883896666511,0.346674667986979
6725,11,17681,0.0537088861198849,0.0598770385597896,0.370337525449465
6726,11,17705,0.036185277129606,0.060028518701658,0.547027852382767
6727,11,17941,0.0505677992712213,0.0599247115104617,0.399321620121154
6728,11,18001,0.0362936947300639,0.0598208281393737,0.544435596478378
6733,11,18921,0.0387209209229643,0.0599287947510187,0.518624395368372
6734,11,18968,0.0387394559992875,0.0600039644921718,0.518948190843761
6735,11,19023,0.0523176630912251,0.0599948197889167,0.383781281704782
6736,11,19024,0.0523176630912251,0.0599948197889167,0.383781281704782
6737,11,19074,0.0529516975055769,0.0603473742247011,0.380840000384918
6742,11,19367,0.0336308489495744,0.060356045961598,0.577738709007231
6743,11,19388,0.044716980910714,0.0606347963694533,0.461320106605668
6744,11,19443,0.0302332971492119,0.0606601496913896,0.618509294130536
6745,11,19447,0.0311269146146031,0.0609473876377194,0.609867923792085
6754,11,19921,0.0479526553528918,0.0609344479693358,0.431836351760532
6755,11,20014,0.0428241502872422,0.0608754054746643,0.482225304510357
6756,11,20104,0.0262462759562281,0.0609868703123893,0.667196811664167
6760,11,20281,0.0322716445437634,0.0611670865009963,0.598109697047676
6765,11,20445,0.0323474020592591,0.060187070396206,0.591297036084985
6766,11,20462,0.0431473762094991,0.0601755775433961,0.473833005574575
6767,11,20476,0.0404388023243998,0.0599208300971862,0.500199795474866
6768,11,20496,0.0308734580030508,0.0600259495275541,0.607339509427734
6770,11,20522,0.0237804109616557,0.0607279254754244,0.69559790989167
6771,11,20543,0.0287187649936746,0.0601102264846691,0.633110781380414
6772,11,20567,0.0314500282343229,0.0601149764480106,0.601187940028267
6773,11,20594,0.027393470666617,0.0598706465589628,0.647561376541559
6774,11,20802,0.00283804730962105,0.0599782796280307,0.962286606163492
6775,11,20805,0.00283804730962105,0.0599782796280307,0.962286606163492
6776,11,20841,-0.00868051254449953,0.0597578982607663,0.884587440813922
6777,11,20963,-0.0144841184282098,0.059830996718084,0.808855765017993
6778,11,21323,0.0181181360528756,0.0601842657425221,0.76355788149848
6779,11,21871,-0.00989022076923854,0.05998851765844,0.869141805268229
6780,11,22005,0.00603750481544002,0.0602686005720361,0.920260974373505
6782,11,25361,0.0178461367945417,0.0597126927695367,0.765217603012978
6783,11,25987,-0.00733842784458605,0.0597433745815782,0.902309642749089
6784,11,27625,-0.0225540087649745,0.0606696144254597,0.710301062860818
6785,11,29269,-0.0235646524195717,0.0598228167657266,0.693887213868022
6786,11,30395,-0.0134956002635643,0.059805248599648,0.821597139382849
6787,11,30856,-0.0017827894430557,0.0598996771460074,0.976272949007631
6788,11,31481,0.0120329334532973,0.0598963283666141,0.840895587779098
6789,11,31748,-0.0192386286795271,0.0601525649836195,0.749285987455631
6790,11,31804,0.0112076848281568,0.060375273511074,0.852838650700765
6791,11,31861,0.00488288531479533,0.0607124482320016,0.93594368578057
6792,11,32204,0.00105132686855192,0.0600050691526809,0.986031170092979
6793,11,32446,-0.0132294025806957,0.0602263301793983,0.82626180132582
6794,11,32581,0.00165733859261585,0.05994517297352,0.97795886109809
6795,11,32884,-0.00479176625229108,0.0600588651887298,0.936453866718857
6796,11,33534,-0.00489659670816203,0.0598514418617341,0.934842175096763
6797,11,39138,-0.00902295846653769,0.0600465168194232,0.880640466867137
6798,11,39160,-0.00726014553901019,0.0600395663772734,0.903821074112569
6799,11,40753,-0.0011352184688668,0.0602304158642956,0.98497306912986
6803,11,47424,-0.0268145690603108,0.0597595699779929,0.65391796770511
6804,11,48259,-0.0326089977370323,0.0597909739547985,0.585834369748197
6805,11,48350,-0.0349697178589261,0.0598826691804021,0.559613066209791
6806,11,49416,0.0146285857733622,0.0599079488531689,0.807229880713174
6811,11,52110,-0.0127438125152265,0.0596938929707836,0.831071127042457
6812,11,52120,-0.0127438125152265,0.0596938929707836,0.831071127042457
6813,11,52174,-0.0143024396560543,0.0597792903050538,0.811047413918921
6814,11,52267,-0.0139668744847239,0.0597945790090365,0.815445715497309
6815,11,52276,-0.0132298420203593,0.0597160955553857,0.824795688620002
6816,11,52288,-0.0132298420203593,0.0597160955553857,0.824795688620002
6817,11,52354,0.0084428162888821,0.0603901247067561,0.888894123012715
6819,11,52567,0.00252295356089224,0.0602538867750871,0.96662437344598
6820,11,52573,0.00921079219215319,0.0604111599692942,0.878904629971274
6821,11,52591,0.00897207901813439,0.0603081027530499,0.881819517428669
6822,11,52597,-0.00151309695530813,0.0602404990477915,0.979975351973641
6823,11,52618,-0.00917126169948856,0.0600559917969638,0.878712764987636
6824,11,52628,-0.00513094918501938,0.0598650830967451,0.93174670020724
6825,11,52666,-0.0228748004075909,0.0597868044156622,0.702242057603523
6826,11,52900,-0.0126693300820277,0.0599556814670943,0.8327660831455
6827,11,53112,0.0110100613776418,0.0601973042909254,0.854981815576847
6829,11,53656,0.0102563809245167,0.0602515635090938,0.86492994609475
6830,11,54144,-0.0134383405544848,0.0599239001882659,0.822687250606274
6831,11,54177,-0.00104942672561445,0.0600050692469873,0.986056414459078
6832,11,54237,-0.0119846115956997,0.0600545880179778,0.84193808125213
6833,11,55837,-0.0414473669650736,0.0599645305797457,0.489895378023732
6834,11,56052,-0.0424126275690133,0.0597528072356345,0.478295883147197
6835,11,60397,-0.0591993807473631,0.0602044242303645,0.326130243897546
6836,11,62199,-0.0434728154974347,0.0602424008824656,0.47099875864587
6837,11,63117,-0.0382284253138361,0.0600708079489729,0.524935070369328
6838,11,63444,-0.0302876398648168,0.0605280985845582,0.617112487143307
6844,11,66128,-0.0513439179216927,0.0599228419119165,0.392118023242093
6845,11,67104,-0.0377288919321174,0.0600851029615859,0.530459582026124
6846,11,68750,0.00472450814827674,0.0599276410768999,0.937207041178422
6847,11,69070,0.0333495691723288,0.0597182775418733,0.57689235702535
6848,11,71811,0.0210392280080568,0.0599746696700658,0.725946228686824
6854,11,80491,0.0490403368747733,0.0597195963513512,0.412099895414183
6856,11,81028,0.0393511654390654,0.0602697477897769,0.514234541462001
6857,11,81030,0.0459740420715745,0.0601807201275409,0.445417434877648
6858,11,81400,0.0363798975562453,0.05978481075509,0.54323794088003
6859,11,81406,0.0363798975562453,0.05978481075509,0.54323794088003
6860,11,81454,0.0340585053824967,0.0599078593165718,0.570046933953368
6861,11,81476,0.0463351181020814,0.0602522988460914,0.442396689568572
6862,11,82548,0.0516336974423736,0.0597162289555538,0.387817551353513
6863,11,84259,0.0329719622853431,0.0608197002254519,0.588073514649385
6864,11,86389,0.024276962921379,0.0597767618658026,0.684895295814605
6865,11,87266,0.0373468025418267,0.0599983609626928,0.534038870173792
6867,11,89429,0.0305532992035567,0.0596755933407195,0.608978253106381
6868,11,89470,0.0437856412088484,0.0598203280026837,0.464683192532185
6869,11,91507,-0.0225813514020373,0.059859311557887,0.706221639951759
6870,11,92153,-0.0653576709154133,0.0598898858759321,0.27588638133171
6872,11,96863,0.00723033250362327,0.060030046237014,0.904198990939126
6873,11,98088,0.0266456684288136,0.0596752755313372,0.655501939832722
6874,11,98757,0.0201925724030775,0.0601200524701076,0.73716781042282
6875,11,99100,0.0172308270013792,0.0599458139544649,0.77394407324992
6876,11,102671,-0.0126657204885008,0.0599490387098661,0.832794772126745
6877,11,104549,0.00759284049809675,0.0597978342193669,0.899032342360336
6878,11,106654,-0.0130439749937925,0.060157273778106,0.828465141297441
6879,11,106700,-0.00140726622097012,0.0601612331671446,0.981351139273672
6881,11,107231,-0.01012463463299,0.0597178156739787,0.865468024781175
6882,11,108816,-0.00539911597964676,0.0609532585555845,0.929467546076307
6883,11,108841,-0.00199921645543269,0.0607316466485372,0.973757899436886
6884,11,108870,0.0089397143202818,0.0597973067725897,0.881244261855951
6885,11,109176,0.0192237308006987,0.0601295725865044,0.74938102488893
6887,11,111132,-0.0283650109473075,0.0602910942999194,0.638311474773783
6888,11,113698,-0.0194015139864635,0.0600490972987959,0.746815218981179
6889,11,114020,-0.0312937932271455,0.0599211447057227,0.601824133004232
6890,11,115612,-0.0548902715620817,0.0599696890425649,0.360658842183666
6891,11,116643,-0.0536985214169547,0.0597308601278864,0.369261216337489
6892,11,116979,-0.0194175944165475,0.0600261948692111,0.746519257802182
6893,11,118012,-0.0257065135400956,0.0598203180223368,0.667655120364119
6894,11,118055,-0.0360558848007734,0.059700670942368,0.54626853818488
6895,11,118745,-0.0314326134512947,0.0599048120303105,0.600114628404229
6896,11,118759,-0.0422418495562243,0.0599629599978775,0.481607283970198
6897,11,119115,-0.0246275703627291,0.0597848318233887,0.680635794938179
6898,11,119177,-0.0275286724238373,0.0597135335207973,0.645073699492961
6899,11,119221,-0.0177914444642302,0.0598922668202211,0.766597364506655
6900,11,119264,-0.0148302003282198,0.0598043532501702,0.80429514327578
6901,11,119431,-0.038290273459841,0.0599295786004823,0.52328859133146
6902,11,120563,-0.0375855885335711,0.0599717395013145,0.531246792314184
6903,11,120692,-0.0302507306902448,0.0599834901024484,0.614352833207225
6904,11,120740,-0.0269609933586241,0.0600041216648826,0.653477277939475
6905,11,120902,-0.0355492359355524,0.0599609817145255,0.553645891358782
6906,11,120917,-0.0346630736083738,0.0598845956107153,0.563072204292685
6907,11,121097,-0.0374518042928367,0.059711388238514,0.530924591142915
6908,11,121508,-0.0223003671431665,0.0603524986368165,0.711975161286434
6909,11,121522,-0.038005748006143,0.0603928811382826,0.529554218624253
6910,11,122192,-0.0394863100918724,0.0599844721686584,0.510790180852327
6911,11,122402,-0.0527331811526208,0.0613002657519481,0.390238462646534
6912,11,122415,-0.0649498585362575,0.0600791759714401,0.280403505610718
6913,11,122779,-0.0531716678480179,0.0598613085204628,0.375012378273156
6914,11,122784,-0.0473213109836459,0.0600299823900337,0.431053450845428
6915,11,122858,-0.0291166737166515,0.06023410378259,0.629117238992666
6916,11,123867,-0.0417988552059026,0.0597182589087573,0.484429367856189
6917,11,124479,-0.0529424530056119,0.0600827756188861,0.378831550162513
6918,11,124784,-0.0535131770780544,0.0598917865534857,0.372199409021617
6920,11,125700,-0.0239130290966491,0.060084607319554,0.690878675888965
6921,11,130422,-0.0479765678600919,0.0599941186686222,0.424429463101972
6922,11,130518,-0.0472628108380335,0.0598260762954307,0.430056071013584
6923,11,130533,-0.0426351317535534,0.0599165169391919,0.477197580059114
6924,11,132044,-0.0519333023746189,0.0597154929587048,0.385066883864824
6925,11,137433,-0.0410340948858486,0.0611522102373115,0.502649328395232
6927,11,137613,-0.0570810186947656,0.0605581473276538,0.346539388123603
6928,11,137677,-0.0532251850613323,0.0605106786899887,0.379674499273666
6929,11,137740,-0.0665931468994056,0.0603382898485832,0.270491068673461
6930,11,138163,-0.0507410536031317,0.0599442892721162,0.397863960963363
6931,11,138169,-0.0493891614089292,0.0597942543024634,0.409370456635742
6932,11,138463,-0.0427100822341506,0.0601976465015977,0.47848413858069
6933,11,139069,-0.0588346859327367,0.0602392862636071,0.329394960440676
6934,11,139532,-0.0383222668048016,0.060157422222542,0.524516218640699
6935,11,140338,-0.042397427337778,0.0597020198702563,0.478079594163415
6937,11,146291,-0.0859890240517892,0.0599408285312072,0.152296356618503
6938,11,147493,-0.0580245360668819,0.0601401384238886,0.335294407943007
6939,11,152009,-0.0972613438277862,0.0605003161733726,0.108813084837848
6940,11,152668,-0.0911219535285025,0.0601792278532033,0.130875993747006
6941,11,153313,-0.0827026039192305,0.0607408595629197,0.174203707640439
6942,11,153972,-0.0754969703732807,0.059725014343431,0.207036724203259
6943,11,154354,-0.0796571186796652,0.0601365867524764,0.186159666654258
6944,11,154565,-0.0762610649524071,0.0598919907890904,0.203745945959932
6945,11,155875,-0.0239583209222087,0.0602733322646263,0.69124305516697
6946,11,155937,-0.060562248729387,0.0605475843628996,0.317878463090787
6947,11,158103,-0.0495186172609643,0.059820907166643,0.408353736195904
6948,11,158139,-0.060816842914319,0.060061654083945,0.31195743146827
6950,11,162925,-0.0491151853568002,0.0599338438298709,0.413059849997945
6951,11,164489,-0.0257007548018394,0.0608147558046198,0.672839163247276
6952,11,167261,-0.0634334687927048,0.0602115465967112,0.292827866438937
6953,11,169186,-0.0284839752679237,0.0603727644474413,0.637359800809734
6954,11,170215,-0.043224122077374,0.059844192701892,0.470602002728385
6955,11,170526,-0.0370686592511451,0.0596876478592261,0.534971433097725
6957,11,171257,-0.0304949599471036,0.0602321716796861,0.612968971544
6958,11,171276,-0.0346541025481335,0.0600110419505387,0.563995455056859
6959,11,171361,-0.0405627896481948,0.0597602148230049,0.49773526145321
6960,11,171454,-0.0431957310808896,0.0597776198302827,0.470399776863856
6961,11,171457,-0.0398737644739192,0.0598507818689796,0.505705890810131
6962,11,171646,-0.0439605004308318,0.0597534075888962,0.462402665786199
6963,11,171647,-0.0439605004308318,0.0597534075888962,0.462402665786199
6964,11,173020,-0.0544667159956602,0.0597288896904984,0.362444198342807
6966,11,174007,-0.0609257455525916,0.0599531769047754,0.310219615497121
6967,11,179802,-0.0359572894448375,0.0600289067979129,0.549557377088647
6968,11,182151,-0.0242827941366648,0.0597062600759554,0.684471636405201
6969,11,183689,-0.0297121031798944,0.0610560089629776,0.626817709755786
6970,11,184061,-0.0363014834519277,0.0598685826463757,0.544670223683883
6971,11,184965,-0.032395627890053,0.0597592672060726,0.588090161696877
6972,11,185280,-0.00496671834982425,0.0609174877706866,0.935065166450292
6973,11,185287,-0.00829194062805044,0.0608116910647464,0.891618862378683
6974,11,185527,-0.0489460522263429,0.0601048488512001,0.415996642804443
6975,11,185734,-0.0451680414010343,0.0598799292747718,0.45116586950547
6976,11,185749,-0.0370672015225121,0.0601596500165724,0.538194458459756
6977,11,185846,-0.041093983556871,0.0602703194063851,0.4957949003776
6978,11,185997,-0.027335644327879,0.0597664305347402,0.647683213672335
6979,11,186085,-0.0340154240643088,0.0599511391471169,0.570812753349443
6980,11,186196,-0.0366174004146882,0.0607870102066225,0.547302263147147
6983,11,191520,0.00600529724081947,0.0605452963992129,0.921046216876087
6984,11,193196,-0.0077058594937354,0.0599580706170726,0.897810024700945
6985,11,195507,-0.021765962781423,0.0598105968740645,0.716139480950879
6987,11,196560,0.00421616100028663,0.0598515886041076,0.943880484529799
6988,11,196565,0.00421616100028663,0.0598515886041076,0.943880484529799
6989,11,196914,0.0206232489044098,0.0605396114151344,0.73356437807357
6990,11,200393,0.0138106930579412,0.0609136263212574,0.820768169559006
6991,11,201609,-0.00108192650810507,0.0599181906555809,0.985603799300766
6992,11,201652,0.00506930610533571,0.0600588006426042,0.932781709714757
6995,11,203385,-0.0128627380260271,0.0601271969223793,0.830728699296387
6996,11,203741,0.00699758352017577,0.0598621852164992,0.907009825161544
6997,11,204131,0.0274675627559344,0.0599673049690235,0.647203873591487
6998,11,204491,0.0296472808719193,0.0597746086210867,0.620213991133921
6999,11,208258,0.00527416626177285,0.0601481617417775,0.93017577570012
7000,11,209475,0.033180272336636,0.0598737132871217,0.579812750740379
7004,11,215041,0.0257785454326318,0.0600251307302259,0.667848652526686
7005,11,215493,0.0462626666813257,0.0609581564329466,0.448403890495779
7007,11,215813,0.0417869515392857,0.0599495850919136,0.486239745727939
7008,11,216541,0.0419820686585273,0.0600412319086522,0.484874610132426
7009,11,216953,0.0423070760848779,0.0603221550127922,0.483545341139349
7012,11,217553,0.0407310852543938,0.0599659209729758,0.497432685294155
7014,11,218588,0.027147086922697,0.0605700059398951,0.654288464686073
7015,11,219380,0.0404953893125567,0.0601673296556144,0.501358306679935
7016,11,220819,0.0477596850154349,0.0598358450686897,0.425303545010919
7018,11,222267,0.0511925420369674,0.0601909523713385,0.395622407579802
7019,11,223086,0.0634373715510203,0.0598500731866816,0.289897465052329
7021,11,223467,0.0589278982724427,0.0598631309025799,0.325604313668214
7022,11,225287,0.101180525671197,0.0596272633157762,0.0906001519172863
7023,11,225381,0.0968197978571253,0.0595540732666669,0.104896083448747
7024,11,225819,0.114063425793686,0.0597249470854496,0.0569676738455125
7025,11,226471,0.103179944441878,0.059766167820091,0.0851515089450968
7026,11,227255,0.0946358944403131,0.0595829072863992,0.113112383766481
7027,11,227403,0.0861078345534668,0.0598097863950799,0.150839987851438
7028,11,229405,0.0961361685238941,0.0595969052516206,0.107614902057674
7029,11,230043,0.0922322586603178,0.0606118520743629,0.128982807616715
7030,11,230092,0.07065663751821,0.0596770571238153,0.237216318126061
7034,11,236028,0.0615614761252617,0.0609990862951303,0.313560574546872
7035,11,237327,0.0419407356011094,0.0609820298986505,0.492058318690599
7036,11,237624,0.0449114362151281,0.059742923255093,0.452705413189119
7037,11,237826,0.0272278865586743,0.0604570539977875,0.652722014455985
7038,11,237829,0.040707709358376,0.0603742842685242,0.500590019303964
7039,11,240673,0.185957385567432,0.110213392991077,0.0924389444514891
7040,11,240765,0.0570442875606969,0.0599139472678701,0.341695876753825
7041,11,241548,0.0405236314659867,0.0602482250630115,0.501634708827906
7042,11,243272,0.0290223810642713,0.0600629362851815,0.629253642080845
7043,11,243436,0.0170408454894443,0.0604354972360656,0.778133672738608
7044,11,244792,0.00707340319640098,0.0606675321387326,0.907248971488338
7046,11,248266,0.00193714076227743,0.0600311911955462,0.974275844396324
7047,11,253995,0.0769015855646059,0.0598081906441815,0.19935443476838
7048,11,255600,0.0925842226721366,0.0607914778976759,0.128658944182785
7049,11,257243,0.0724460683382159,0.0598201448209942,0.226680748852149
7051,11,258195,0.0690635203984214,0.0597470665681174,0.248490895657249
7052,11,258900,0.0755206630583975,0.0598436294635886,0.207793966286876
7053,11,259426,0.0918596611874208,0.0598586350217675,0.125775407401939
7054,11,259811,0.0776455017432788,0.0599807562307023,0.196336541903815
7055,11,262152,0.0698385789508225,0.0606094786513103,0.249989237808357
7056,11,263206,0.0313188222779157,0.0599362977127776,0.60162555709552
7057,11,263597,0.0300396753222955,0.059672583065934,0.61499119667027
7058,11,264198,0.0242246028162964,0.0597655260699905,0.685482438089638
7059,11,264567,0.0215003823479953,0.0608233397571225,0.723932878545443
7061,11,270804,0.00990974518586049,0.0603454023637558,0.869654250180304
7062,11,272649,0.00900271318983414,0.0606073941608943,0.882000254708267
7063,11,273908,0.0206065838716762,0.0602797380773511,0.732667756102731
7064,11,275058,0.0324775440075172,0.0602359835904563,0.590108201198388
7065,11,275068,0.0378975511379126,0.0603998808806906,0.530773783923514
7066,11,275326,0.0118194631662688,0.0602864329208176,0.844679845160343
7067,11,275754,0.0274520337292539,0.0601377793550066,0.648321521605181
7068,11,275945,0.0304479436538262,0.060107815619743,0.61278298997549
