SNP,Chr,Pos,Effect,SE,PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
6325,10,487887,0.169795417327583,0.141073921438934,0.22955389525054
6326,10,488026,0.184504716051417,0.140833229264955,0.191016030296544
6327,10,492665,0.165184398507353,0.137802069064759,0.231445723617795
6330,10,500581,0.0736975313497792,0.137781420304798,0.593064553120437
6332,10,501226,0.0386266810064835,0.138830665409738,0.780999672692096
6333,10,502176,0.0993111106549203,0.138342715531154,0.473316593931573
6334,10,503351,0.0573751066009748,0.137864274178532,0.677537819094636
6335,10,503620,0.0805956547224864,0.137163889146296,0.557185516548488
6336,10,504391,0.0542693820494116,0.13760581061588,0.693536502489299
6337,10,504977,0.0281159836442457,0.137499231362112,0.838095463810267
6338,10,506238,0.0996940350839127,0.138608746417816,0.472464125642597
6339,10,510746,0.0753118683735402,0.137849973190942,0.585182790502787
6340,10,511762,0.0657070685975455,0.13867651260351,0.635924457305462
6341,10,512491,0.0638673495877576,0.137587410412886,0.642794382096326
6342,10,514422,0.0845986926899968,0.137312984686516,0.538224808347209
6343,10,517900,0.0245494172234266,0.139826200067491,0.860731703141467
6345,10,525070,-0.0205381807963957,0.136593129889465,0.880566257522161
6346,10,526273,-0.116082215288369,0.138174568253079,0.401413818385181
6347,10,528672,-0.051533701928374,0.136632486836273,0.706273770428422
6348,10,531791,-0.0236428777062883,0.13724185339301,0.863322710346025
6349,10,533434,-0.0579282434423001,0.137728479158366,0.674305004939084
6350,10,536874,-0.0637825945492272,0.138260722977029,0.644852342514418
6351,10,536893,-0.0966942340804695,0.139026559236485,0.48719392823599
6358,10,543383,-0.0543213842310826,0.138024808707573,0.694141698702368
6359,10,545646,-0.0542349634171343,0.136822025909124,0.692056412652077
6360,10,547222,-0.0569720196492333,0.13662636941705,0.676938172346365
6361,10,548227,-0.0289509208599603,0.137295705462109,0.833113935746701
6363,10,550333,-0.152698944010179,0.136279816180848,0.26327057154971
6364,10,551502,-0.12205991172302,0.136419892172266,0.371537403617227
6365,10,552149,-0.115835887085109,0.135840477150496,0.394384649190893
6366,10,552640,-0.13241845454185,0.135509406242452,0.32914422661177
6367,10,552851,-0.0684907949232065,0.136941930539522,0.617284760060677
6369,10,553578,-0.114938957841076,0.136692509626471,0.400996829561681
6370,10,553579,-0.119363624089727,0.136843047231785,0.383655837514883
6371,10,553911,-0.0990258826121008,0.138328453682495,0.474541804846502
6372,10,554468,-0.116552716118779,0.135751160423313,0.391156979735816
6375,10,555138,-0.0309414230386701,0.136519673898084,0.820831431523067
6376,10,556246,-0.0500263136309632,0.136585802852192,0.714388318083686
6377,10,557799,-0.0476444037563798,0.137460514222904,0.729095139135327
6378,10,564317,0.0195758646949012,0.135750919636299,0.885421445634959
6379,10,568534,0.0192341353123296,0.136850848478116,0.888307065898628
6380,10,569834,0.0559044536156249,0.135796613152177,0.680825432469634
6381,10,571678,0.042584844376891,0.135346042975335,0.753223329565516
6382,10,571888,0.0280634174946584,0.13590728614799,0.836527670771322
6383,10,575574,0.0362091194644519,0.136938208067003,0.7916110741677
6384,10,576044,-0.02125052949956,0.137593371894453,0.877347589072432
6385,10,577816,-0.0168394151774065,0.136657076104082,0.901999944062534
6386,10,578878,-0.128724737141065,0.13670404337938,0.347025642709542
6387,10,578893,-0.119704816540188,0.136704084370437,0.381816227219839
6389,10,581795,0.0389885356690034,0.139940527222087,0.780708888110225
6390,10,581859,0.0518765338271048,0.137479650499444,0.706147908404717
6391,10,582005,0.073630078985454,0.136934375593413,0.591120648501926
6392,10,582140,0.0679245558633594,0.1366880000416,0.619546784258285
6393,10,582788,0.0460675584403035,0.139243990613294,0.740961219418335
6394,10,583178,0.00301279978931046,0.138302301156245,0.982632435968405
6396,10,583356,0.0147749895190925,0.137361130159413,0.914403373727373
6397,10,583742,0.0463718691762842,0.137347894353688,0.735847649576215
6398,10,583848,0.0347553136958364,0.136954742019437,0.799819252771456
6399,10,586368,-0.00131470710042625,0.138055069321285,0.992407189601406
6401,10,590619,-0.0905969457847802,0.138781712247472,0.514308995439713
6402,10,590923,-0.0635889192755845,0.138959161265179,0.647515125889857
6403,10,590949,-0.054089753269005,0.139162689798856,0.697747210506951
6404,10,591089,-0.0311097946179461,0.139565723748507,0.823738943506379
6405,10,591752,-0.0263045739650036,0.139334096568808,0.850367644560445
6406,10,592545,-0.00740193001098222,0.141659864728566,0.958357912061968
6408,10,594906,-0.115857497015699,0.138604164259433,0.403783592696591
6409,10,595280,-0.0959334585071667,0.137960630590443,0.487281975094747
6410,10,598877,-0.1736705824722,0.138265274714913,0.209921998667171
6411,10,599081,-0.174091550341846,0.138803587460212,0.210588491421332
6412,10,599712,-0.255117025457793,0.139146668938799,0.0675790716097311
6413,10,602670,-0.223990539142588,0.137691792726088,0.104681847839188
6414,10,603082,-0.262157479474294,0.139194695953871,0.0604698241043696
6415,10,603693,-0.245005776691909,0.137382174022963,0.0753821645281131
6416,10,604721,-0.131026303915298,0.138229074430168,0.343832622902487
6417,10,605419,-0.140048882609244,0.139863631453224,0.317355835791487
6418,10,605428,-0.173011281605046,0.139036523436658,0.21419321947287
6421,10,607274,-0.221628769133942,0.139259590506302,0.112396807947094
6422,10,608426,-0.257915187831426,0.138067408120027,0.0625850571389698
6426,10,611690,-0.243292444672581,0.138395891649722,0.0796234253469701
6427,10,612904,-0.209663128577563,0.139080666641015,0.132578737839854
6428,10,615292,-0.222585460637052,0.139444132367379,0.111331374255652
6429,10,617634,-0.215637210857292,0.141396266777631,0.128140558311665
6431,10,618415,-0.224858900368833,0.137999890349546,0.104117488683475
6432,10,618419,-0.22552856851495,0.138111649060344,0.103372414357707
6433,10,618867,-0.214504990163132,0.138277637695299,0.121734710816485
6434,10,619199,-0.208700614943325,0.139390407008132,0.135224935221152
6435,10,619526,-0.194629697741725,0.139012727048078,0.162366002051589
6436,10,619631,-0.244132970321496,0.13850434208997,0.0788269355761115
6438,10,620582,-0.166510942128969,0.140171367067026,0.235667591952542
6439,10,620664,-0.176098679636431,0.139705554486071,0.208322043150517
6440,10,621701,-0.200297406510631,0.138695306106422,0.149582562077902
6441,10,622018,-0.227495618224748,0.137467449335517,0.0988324718626066
6442,10,627474,-0.212934573260259,0.136045225213676,0.118437888004075
6445,10,629030,-0.198980617463265,0.135962629414851,0.144221860281755
6446,10,629789,-0.162094046567827,0.136679753582482,0.236443463215781
6447,10,630743,-0.13739033897029,0.136680147660142,0.315491008426836
6448,10,631880,-0.11602318220789,0.136834590574779,0.397063603379114
6449,10,633525,-0.176507661710834,0.13589772157852,0.194850992392068
6450,10,633866,-0.148422216566595,0.13599280442601,0.275842338655186
6452,10,637667,-0.15335748919668,0.136267857674848,0.261179053791305
6454,10,639262,0.0546476950699357,0.136662001667828,0.689490563224658
6457,10,642106,0.157883367648903,0.135569017585694,0.244968309751683
6458,10,642327,0.185926912071839,0.13543152427224,0.170671064597867
6459,10,642379,0.192942188558064,0.134812634469176,0.153261113693102
6461,10,644500,0.208515510303581,0.135031461246363,0.123435996392844
6462,10,646432,0.0956859193267363,0.135350369071277,0.480064062730042
6463,10,646676,0.0655868057504978,0.135441791117301,0.628513371194249
6464,10,649610,0.0789935325831366,0.13573394585311,0.560956145632454
6465,10,650585,0.116618376427186,0.135550529052409,0.390190320530032
6470,10,653026,0.100528345049147,0.135594560070645,0.458950410876647
6471,10,653249,0.137225940089732,0.135334763513643,0.311289611696082
6472,10,653283,0.137420912855808,0.135167272174723,0.310005327449034
6475,10,655074,0.0843072161808087,0.135341877138705,0.533739050161314
6476,10,656247,0.104676916655034,0.135235375341719,0.439428162505374
6477,10,660234,-0.00613130785497143,0.135506700033408,0.963935804162419
6478,10,660886,-0.0118451063669811,0.135325172450027,0.930299320122361
6479,10,662071,0.0255848928744737,0.135285700398425,0.850109415313906
6480,10,662217,-0.00428037926930355,0.135663377686497,0.974847575238313
6481,10,662415,0.0136340035545691,0.135488034539816,0.919902231056659
6482,10,662679,0.061445270534828,0.136388745940222,0.652615215009277
6483,10,662711,0.0601256656095542,0.135619376387931,0.657790503318286
6484,10,662934,0.10246285923055,0.135599061536288,0.4503743511645
6485,10,665129,-0.035633804495435,0.137522254989167,0.795699086120305
6486,10,665450,-0.0661644160622849,0.136586100075495,0.628391479782895
6487,10,665759,-0.0732544069428458,0.136029444052056,0.590558370982045
6488,10,666622,-0.0529003373070125,0.136617837064002,0.698831140997312
6489,10,666742,-0.0494227807491403,0.135506177455282,0.715533497722557
6490,10,667117,-0.0601333890274502,0.135927507277723,0.658475715409431
6491,10,669743,-0.0819764356677063,0.135728935148026,0.546250395950155
6492,10,670300,-0.0856250805916479,0.135839066191596,0.528878627067299
6493,10,670679,-0.0906913706950477,0.13523199567921,0.502891318854623
6495,10,673554,-0.0722684959541957,0.13541718256315,0.59390365706473
6496,10,673954,-0.0399894807636424,0.1385564222692,0.773045313407164
6497,10,674332,-0.017289152909662,0.136911139371153,0.899582098887114
6498,10,674570,-0.0551316265918844,0.13621002064172,0.685903086386644
6499,10,675971,-0.0529830633339375,0.13545741868596,0.695928375783469
6502,10,678769,-0.0713728072443141,0.137030746852453,0.602796084036877
6503,10,682740,0.0340237700338715,0.135404133931798,0.801747161525418
6504,10,682784,0.0139815445161815,0.135913456600955,0.918123818810653
6505,10,682904,0.0662285811522937,0.135400273035289,0.625052152139378
6506,10,683731,0.025664304659389,0.13543926174475,0.849818167851474
6507,10,683971,-0.0034122250381052,0.136781873758724,0.980111756282796
6509,10,684759,0.10075776969959,0.135936241518888,0.459056829584901
6510,10,685754,0.0746004787568906,0.135631236330566,0.58265053299433
6511,10,686560,0.112481287641751,0.135871195045338,0.40831344424341
6513,10,686946,0.133655099779133,0.135751909881273,0.325517472574785
6514,10,688164,0.118240150568357,0.135614353369969,0.383863612113572
6515,10,688208,0.121117330431231,0.135375096847084,0.37156802869999
6516,10,688286,0.107496899365562,0.135791773436762,0.429107808431575
6517,10,688646,0.14373258962121,0.135273832839725,0.288721211760278
6518,10,691082,0.107986772044984,0.135996431453488,0.427704894484304
6519,10,691920,0.0737633298488101,0.136725638756859,0.589882792382717
6520,10,692021,0.0814438750747173,0.136208562364519,0.550266672889839
6521,10,692100,0.0728460151496539,0.135498732750103,0.591182315583371
6522,10,694743,0.0787180130304178,0.135261767956732,0.560959750184529
6523,10,695220,0.0216662395376744,0.137432157607949,0.874822396575646
6524,10,695691,0.0326347869537587,0.135495959974046,0.809807856610107
6525,10,695712,0.0421069482365397,0.135509964922199,0.756189637067127
6526,10,695757,0.0334781588502766,0.135136222417372,0.804482417422326
6527,10,695759,0.0334781588502766,0.135136222417372,0.804482417422326
6528,10,695902,0.0446402150560258,0.135739504698238,0.742451394630531
6529,10,696080,0.00808308834927796,0.13671534221006,0.952887203464517
6530,10,696733,0.0222300984819422,0.136069329818206,0.870317998053116
6532,10,697845,-0.0342935573188362,0.135925916577325,0.800959159388137
6533,10,698466,0.0187702778875187,0.135199505803733,0.889660554373953
6534,10,700536,0.0669644642207175,0.135439881391475,0.621315688218371
6535,10,700558,0.0440624786379988,0.135511415391536,0.745254916517312
6536,10,701028,0.0501890685632698,0.135450807299092,0.711207222015174
6538,10,703629,-0.065824054514228,0.13558933578379,0.627646770206972
6539,10,703809,-0.0160574192080268,0.135407139781461,0.905670644866702
6540,10,703814,-0.0119177154490487,0.13561701638446,0.930023687836659
6541,10,705116,0.0741445764094895,0.135030915500863,0.583288552827102
6542,10,705376,0.0681726710971338,0.136097674236262,0.616746729155224
6543,10,705423,0.0271040968120325,0.13531895158082,0.841362977620173
6544,10,709369,0.127994527122105,0.135001674528317,0.343729250440859
6545,10,711335,0.0474312593984076,0.137006998204817,0.729401754201903
6549,10,712403,0.0822703154470505,0.135132270392313,0.543039814511504
6550,10,712477,0.0632857220963338,0.135161231903039,0.639913437872212
6551,10,712640,0.067749468715374,0.135329787671546,0.616947080489263
6554,10,713291,0.0681021107122292,0.135993686648837,0.616842233327009
6555,10,713298,0.0545206433777207,0.136054366671551,0.688863638665753
6556,10,713372,0.0586355435433173,0.135373868210566,0.665179177713022
6557,10,713455,0.0686047883805718,0.135505003895766,0.612969338784146
6558,10,713844,0.0575475750074696,0.135455352202069,0.671208261316486
6559,10,713845,0.0857693164426937,0.135631880770143,0.527555543667244
6560,10,714773,0.0432978189950969,0.135508901826124,0.749521155967665
6568,10,715567,0.034187708048256,0.135571980676498,0.801053451964975
6569,10,715574,0.034187708048256,0.135571980676498,0.801053451964975
6570,10,717717,-0.0158151954579137,0.136671692007275,0.907942878782179
6571,10,719602,0.0114902231731809,0.137062093993023,0.933237329733468
6574,10,719708,0.0235192785713281,0.139375078245522,0.866091437988922
6575,10,720081,0.039444456168323,0.135967352740561,0.771908232702657
6577,10,722130,0.0548252604085485,0.137429467031639,0.690183197222802
6578,10,722262,0.0493217313974313,0.136736994910796,0.718535663437698
6579,10,722536,-0.0129580946856552,0.138524165039583,0.925524522247202
6580,10,724256,-0.0932478876093079,0.136110952885192,0.493738424611193
6581,10,724374,-0.107233681768993,0.136160130416458,0.431485135310439
6582,10,724397,-0.0740811725653024,0.136772512647358,0.588409689212999
6583,10,724819,0.0225787764517099,0.139335948033573,0.871362662487341
6585,10,725678,0.0255459889421838,0.136070931178182,0.851188154545525
6586,10,726314,-0.016661500939345,0.135734811973254,0.902374615735831
6587,10,726437,0.0411810056631162,0.13587515034369,0.762007623179696
6588,10,726757,-0.00614589901765605,0.135754523947906,0.963915985833053
6589,10,726837,-0.00448326841095409,0.13627949010526,0.973774838196603
6590,10,726842,-0.00448326841095409,0.13627949010526,0.973774838196603
6591,10,727369,-0.0267425373704911,0.136774588335305,0.84509626099533
6592,10,727432,0.00652983571478441,0.136041539753312,0.961744313768726
6593,10,728001,-0.00819992947000403,0.136279000160288,0.952054160036137
6594,10,728402,-0.0192117622311466,0.136119412295632,0.887840615900282
6600,11,833,0.254097131603803,0.195676425406814,0.194943423618254
6620,11,3477,-0.0361521774961608,0.138011136428964,0.793511881832214
6621,11,3599,-0.0760654529929376,0.137877016561921,0.58150942217734
6622,11,3638,-0.10138842912297,0.136891858164963,0.459400370843302
6623,11,3640,-0.0974269056667124,0.136548421772016,0.47600963578252
6624,11,3696,-0.0743419843334668,0.137959904564268,0.590318571866538
6625,11,3898,-0.0588608590121099,0.137180738189943,0.66813020679803
6626,11,3926,-0.0804937615782687,0.136973228244837,0.557135887758812
6628,11,4436,-0.0596194786329417,0.135710294569263,0.660702584817594
6629,11,5087,-0.0521295431730626,0.135289668694676,0.700233910828496
6630,11,5434,-0.0569902258646753,0.135931343406801,0.675283017065823
6631,11,5655,-0.063623043364436,0.136756584209234,0.642054786128135
6632,11,5676,-0.0399737745805573,0.137464086903034,0.771379408527812
6634,11,6055,-0.0339662961917203,0.13734479720258,0.804814604877526
6635,11,6097,-0.0529148176957374,0.135457494256852,0.696300618866607
6636,11,6138,-0.0607075454557887,0.135661612939092,0.654794020160677
6637,11,6167,-0.0449114558846974,0.135894471822639,0.741227522465424
6638,11,6715,-0.0452019998802294,0.135343638542141,0.738593350491106
6639,11,6833,-0.0303837424437926,0.13530845320167,0.822457967546716
6640,11,7228,-0.0416208813777681,0.135616499208506,0.759099449182448
6649,11,8044,-0.0666028339995846,0.135782941902959,0.624078105694368
6650,11,8079,-0.035637283758866,0.136554750508188,0.794264490547006
6651,11,8196,-0.0614293752995247,0.135876162251697,0.651475880694468
6652,11,8305,-0.0335643136420746,0.137204876976877,0.806885718812945
6653,11,8317,-0.0295199606639009,0.136596140182043,0.829025867808445
6655,11,8390,-0.068600762810871,0.136865537079501,0.616523479820202
6656,11,8603,-0.0339476676101295,0.136562542427315,0.803824853146515
6657,11,8720,-0.0496315817527618,0.136231241278476,0.715838207582683
6658,11,8789,-0.0375757602588302,0.136287885781105,0.78293311386641
6659,11,8867,-0.063701647458567,0.138148321076384,0.645003273225683
6663,11,9097,-0.0752795851255982,0.138467924453605,0.587018072548555
6664,11,9262,-0.0400389538923412,0.135782324470226,0.768261921286097
6665,11,9690,-0.0314356628138228,0.135737076625642,0.816988870307879
6666,11,10206,-0.0404410427561036,0.135683014364714,0.765836301850686
6667,11,10540,-0.0575506717600067,0.13661251168823,0.673814756087483
6668,11,10641,-0.0459690769069358,0.135509621169072,0.734637367394
6669,11,10897,-0.00857523360204657,0.135746620928258,0.949666186745465
6670,11,10927,-0.0395879061056983,0.136727262666657,0.772338748410131
6671,11,10969,-0.0458285945416661,0.135981150793301,0.736300851466005
6672,11,11470,0.00917075339042739,0.13613213996251,0.946328032941186
6673,11,11657,-0.0473588052194778,0.136279249827049,0.728413093575333
6674,11,11751,-0.070450728412402,0.136081363263346,0.604984668714215
6675,11,11931,-0.030357554567161,0.137100463185973,0.824889079180497
6676,11,11938,-0.0186656719410314,0.137290741422057,0.891932573245035
6677,11,12060,-0.0344019240227916,0.135571827166761,0.799833171110923
6678,11,12080,-0.0193409252159885,0.13558028359108,0.886645677721347
6679,11,12089,-0.0398350559711284,0.135730829706996,0.769323404691859
6680,11,12136,-0.00314690373581639,0.135618396377153,0.981500573747139
6681,11,12224,-0.00186971437826616,0.136927440484235,0.989113112590379
6682,11,12231,-0.00448066240640596,0.136041774666614,0.973744294808551
6683,11,12232,-0.00448066240640596,0.136041774666614,0.973744294808551
6684,11,12236,-0.00479958912670034,0.136429894630611,0.971956179642889
6686,11,13635,-0.0099562322955638,0.137362359041025,0.942259763244084
6687,11,13712,0.00695591164190645,0.136324928100654,0.959334855566681
6688,11,13729,0.0311544779238811,0.136705962946122,0.819860538949054
6689,11,13740,0.0224499949369226,0.138154126059485,0.871005395563371
6690,11,13742,0.031517577120255,0.137965759518801,0.819432648036797
6691,11,13813,-0.0497500388815879,0.138215648661983,0.719103476582067
6692,11,13973,-0.0223954605584248,0.135907027987465,0.869207409886181
6695,11,14122,-0.0255545168073141,0.135961622217554,0.851020786730767
6696,11,14229,0.0148630017669245,0.137058961084367,0.913706387424956
6697,11,14280,-0.0111941787827738,0.138466343408102,0.935611797862015
6698,11,14320,-0.00343589498552416,0.136960483508172,0.979999934943536
6699,11,14350,-0.0107496563682285,0.135325431519737,0.936731168083493
6700,11,14360,-0.0107496563682285,0.135325431519737,0.936731168083493
6701,11,14361,-0.0107496563682285,0.135325431519737,0.936731168083493
6702,11,14424,-0.016158014516385,0.136322718140987,0.905716988249629
6703,11,14431,-0.0113609896246247,0.136144691592229,0.933542697354002
6704,11,14438,-0.00777042797273825,0.135617869187906,0.954341434049585
6705,11,14510,-0.0141071434808386,0.135526416134451,0.917155876664193
6706,11,14550,-0.0414278600072077,0.135332129163324,0.759693805998748
6707,11,14569,-0.0451120918705696,0.135507225209686,0.739397723511949
6708,11,14705,-0.0219136492351192,0.135727321007152,0.87182860854755
6709,11,14729,-0.0150059367972429,0.13575794790011,0.912048306745541
6710,11,15153,-0.030759332204725,0.135722458558001,0.820839483667999
6711,11,15356,-0.0291711039834238,0.136290449277232,0.830642324255478
6712,11,15718,0.00096521245281965,0.136059299220898,0.994343816096966
6713,11,16603,0.00800909644516112,0.135967757035363,0.953061600332399
6714,11,16614,0.02670286116639,0.136110410388613,0.844578026883168
6715,11,16738,0.0396628083492165,0.137740064341535,0.77355090537845
6716,11,16750,0.0497133778330319,0.138492607488296,0.719839231387472
6717,11,16799,0.0713221032519445,0.137310917900423,0.603793071753446
6718,11,16954,0.0455472486826429,0.137065278556808,0.739857458994907
6719,11,16984,0.0479722716175958,0.136406238983358,0.725283007289099
6720,11,16990,0.0225357563268655,0.136424861038264,0.868890530195981
6721,11,17039,-0.00148495572695689,0.135870150209658,0.991286086036435
6722,11,17061,0.0602844160074583,0.135832281693087,0.657448197052706
6723,11,17206,-0.0150785281756142,0.13691187962689,0.912366411738916
6724,11,17217,-0.00907919306623867,0.1366043214167,0.947046490318977
6725,11,17681,0.0327389107764998,0.135645935997072,0.809419629342861
6726,11,17705,0.0587747350240605,0.135879488630529,0.665605519713186
6727,11,17941,0.0536812725190142,0.135717316545041,0.692685267363563
6728,11,18001,0.077169633998237,0.135383859394534,0.569036107384612
6733,11,18921,0.0261015910544414,0.135692974986004,0.847572621512835
6734,11,18968,0.0509978327812187,0.135843057677542,0.707575625214284
6735,11,19023,0.0304012279352731,0.135905861664316,0.823125376467348
6736,11,19024,0.0304012279352731,0.135905861664316,0.823125376467348
6737,11,19074,0.0237594936692571,0.136710170418425,0.862126484244972
6742,11,19367,0.00318807136354718,0.136646742440966,0.98139962373129
6743,11,19388,0.0263919883713513,0.137316093030643,0.847697002637866
6744,11,19443,0.0475107845966499,0.137299992906839,0.729521563129554
6745,11,19447,0.0290228030571207,0.137967310112315,0.833508079465411
6754,11,19921,0.0761341550378442,0.137957135750244,0.581387859177003
6755,11,20014,0.044854490927138,0.137837971292984,0.745060086803329
6756,11,20104,-0.00427612089105152,0.138050374086323,0.97530692162145
6760,11,20281,-0.00472118094717236,0.138476530702436,0.972821681017503
6765,11,20445,0.0296195632362242,0.136250993675201,0.828030250253015
6766,11,20462,0.0266019192957391,0.136270167013917,0.845337301252911
6767,11,20476,0.0479216146885398,0.135665368404309,0.724123901311848
6768,11,20496,0.0496078684439972,0.135865016203727,0.715235916387259
6770,11,20522,0.0156721508047538,0.137455678629764,0.909289905007551
6771,11,20543,0.0244166895832149,0.136068268058917,0.857691721403319
6772,11,20567,0.038427212960871,0.136078609770634,0.777810125365152
6773,11,20594,0.0306181728440675,0.135518698018797,0.821384133224915
6774,11,20802,0.0140634506222159,0.135730268346233,0.91753513319388
6775,11,20805,0.0140634506222159,0.135730268346233,0.91753513319388
6776,11,20841,-0.00631983086935539,0.135236798382236,0.962753577352092
6777,11,20963,0.0169347468491304,0.135406837001485,0.900542752928295
6778,11,21323,0.0514278023357683,0.136188029578494,0.705937238843041
6779,11,21871,0.00554256418145493,0.135759976763824,0.967457531722538
6780,11,22005,-0.0178861459874093,0.136387519536855,0.895737603412768
6782,11,25361,0.156804021311773,0.134890031751619,0.245834689339079
6783,11,25987,0.133488240350897,0.135016389325991,0.323496065066488
6784,11,27625,0.118396329906453,0.137178615043876,0.388678640953145
6785,11,29269,0.0812242890045427,0.135340808533378,0.548793787673737
6786,11,30395,0.0990899348308754,0.135247298646751,0.464253611141041
6787,11,30856,0.0636910160515513,0.135511798906996,0.638642760643803
6788,11,31481,0.0724069837131246,0.135499399371652,0.593421087635703
6789,11,31748,0.0506217425366705,0.136119371556578,0.710196197438663
6790,11,31804,0.0524405004457628,0.136608464166689,0.701302608105438
6791,11,31861,0.0422360917518616,0.137376205392688,0.758683414128173
6792,11,32204,0.074416250738945,0.135734810083548,0.583868605774348
6793,11,32446,0.0297317095984921,0.136293372756583,0.82744223488466
6794,11,32581,0.0541688464418293,0.135626486918061,0.689842048245975
6795,11,32884,0.0541182782733856,0.13588496831231,0.690675346398495
6796,11,33534,0.121056471178836,0.135292811564538,0.371517670611827
6797,11,39138,0.173529648470461,0.135576434118686,0.201406885355867
6798,11,39160,0.184755237482229,0.135517102047429,0.173645763078567
6799,11,40753,0.0616850360788072,0.136263012126576,0.651049368043423
6803,11,47424,-0.0396197624463502,0.135259082556865,0.769757264399016
6804,11,48259,-0.123292165120222,0.135205866925071,0.362451712567323
6805,11,48350,-0.113660993388964,0.135445944748787,0.401946727078547
6806,11,49416,-0.105859236145501,0.135467071440114,0.435068189780098
6811,11,52110,-0.109973993759174,0.134970187730267,0.415734953815877
6812,11,52120,-0.109973993759174,0.134970187730267,0.415734953815877
6813,11,52174,-0.102316851583847,0.135182907957154,0.449628345500426
6814,11,52267,-0.120377210559903,0.135174885622083,0.373788219477684
6815,11,52276,-0.123981993754061,0.134986770534298,0.358997305213161
6816,11,52288,-0.123981993754061,0.134986770534298,0.358997305213161
6817,11,52354,-0.119126424638816,0.136520541409964,0.383479874984969
6819,11,52567,-0.134245608377385,0.136168608892673,0.32486833053628
6820,11,52573,-0.136332540434669,0.136523319383085,0.318671270992361
6821,11,52591,-0.130671464663859,0.136305254155277,0.33838223341397
6822,11,52597,-0.113174369478607,0.136192285251985,0.406541225430378
6823,11,52618,-0.0935451619335557,0.135821027775301,0.491440289360493
6824,11,52628,-0.0897820770519091,0.135392842590471,0.507684709994654
6825,11,52666,-0.0761062469757974,0.135266002306486,0.574036262472797
6826,11,52900,-0.0663843136080782,0.135643332772114,0.624860067635933
6827,11,53112,-0.0726844792687592,0.136179074203012,0.593856032774049
6829,11,53656,-0.0889125837817556,0.136273799778053,0.514532042873842
6830,11,54144,-0.0708632416437241,0.135566042934764,0.601496210398462
6831,11,54177,-0.0929382924817616,0.135702459494821,0.493876559176998
6832,11,54237,-0.0812331023519171,0.135843467139276,0.550229724569857
6833,11,55837,-0.179482475910601,0.135456150658646,0.186020651484067
6834,11,56052,-0.15052508101505,0.135080740015363,0.265893986012972
6835,11,60397,-0.154727221067432,0.136181354292349,0.256649874151108
6836,11,62199,-0.177268435695907,0.136103494806708,0.193610602274611
6837,11,63117,-0.153562554172208,0.13577346782475,0.258814341991615
6838,11,63444,-0.118402630452205,0.136879729523563,0.387619569680963
6844,11,66128,-0.0570445792187139,0.135713429838458,0.674499319455089
6845,11,67104,-0.105235255938535,0.13593421606276,0.439352518304259
6846,11,68750,-0.0998466192094815,0.135514337664148,0.461734923120824
6847,11,69070,-0.0833474351786524,0.135130400527998,0.537769104019554
6848,11,71811,-0.0107260943101046,0.135746187750697,0.937064824274662
6854,11,80491,0.126316590579115,0.135108347012843,0.350464461198804
6856,11,81028,0.149554648879904,0.136241495784546,0.273076147391517
6857,11,81030,0.139001365906391,0.136101626910517,0.307809042897109
6858,11,81400,0.094677245455782,0.135271192454664,0.48444641203483
6859,11,81406,0.094677245455782,0.135271192454664,0.48444641203483
6860,11,81454,0.0991059510101373,0.135531981037628,0.465119727726274
6861,11,81476,0.114843300223424,0.13632921935806,0.400136249235083
6862,11,82548,0.117277084240537,0.135137823526632,0.386075249711436
6863,11,84259,0.101404771142694,0.137587516502961,0.4615996638762
6864,11,86389,0.00393492372847355,0.135307301640492,0.976816116394672
6865,11,87266,0.0658535224054629,0.135806618943024,0.628043385758415
6867,11,89429,-0.00951522575475425,0.135096100996105,0.94388889803997
6868,11,89470,-0.0101195695881948,0.135476075052442,0.94049861552283
6869,11,91507,-0.00224477675098322,0.135489925153111,0.98679073307123
6870,11,92153,-0.109318905960379,0.135635555293596,0.420799704924134
6872,11,96863,0.0678713795306954,0.135803804570627,0.617544718773811
6873,11,98088,0.0747446246662599,0.135025736634365,0.580231573213453
6874,11,98757,0.0542778658461993,0.136043803967971,0.690154012577413
6875,11,99100,0.0425293572739863,0.135655421855153,0.754078246183977
6876,11,102671,0.183363035482705,0.135322839679969,0.176282648609378
6877,11,104549,0.151770087625204,0.135085332997755,0.261983295917755
6878,11,106654,0.14393618762615,0.135930322346034,0.290370796013608
6879,11,106700,0.133601108965418,0.135960208246963,0.326453417071552
6881,11,107231,0.12808525177376,0.134975917109684,0.343295788033879
6882,11,108816,0.163570603377412,0.137664818762584,0.235561232897502
6883,11,108841,0.172373912900111,0.137130432881007,0.209582174551287
6884,11,108870,0.145704999807615,0.135104249654721,0.281563349267072
6885,11,109176,0.215400409235515,0.135610228118107,0.113095950901224
6887,11,111132,0.18201178125517,0.136138332816543,0.18209597586344
6888,11,113698,0.125966662342603,0.135746787764894,0.354065911319412
6889,11,114020,0.162953537430062,0.135377437039711,0.229512925404202
6890,11,115612,0.12265340851845,0.135716491547957,0.366745749502224
6891,11,116643,0.172019841269327,0.135016565893373,0.203478642858911
6892,11,116979,0.222726028295885,0.135342296500976,0.100725924001775
6893,11,118012,0.245743223180987,0.134776660455118,0.0690979897109591
6894,11,118055,0.246925047280594,0.134533031636719,0.0672841292407403
6895,11,118745,0.0865277791091502,0.135540280720714,0.523632727056034
