SNP,Chr,Pos,Effect,SE,TPO1_TCB2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
5576,9,115941,-0.0224698251196841,0.0658665190105145,0.733199769232991
5577,9,116282,-0.00668500622244383,0.0656868119435895,0.91899630399296
5578,9,116618,-0.0168955156650884,0.06493613046997,0.794871481312437
5579,9,117736,-0.0316586889796382,0.064828676403048,0.625609479575761
5580,9,122617,-0.0729203276694714,0.0655687789837305,0.266843523776297
5581,9,125289,-0.0898865619317761,0.0647740962703965,0.166105860697029
5582,9,126263,-0.0683090574619154,0.0648435770143929,0.292858214215559
5583,9,126375,-0.0623980054122506,0.0648573814468882,0.336667851078405
5584,9,126580,-0.0649359184362279,0.0647604457785318,0.316687849779918
5585,9,127022,-0.0860922464988773,0.0653614099223693,0.188635190164111
5586,9,127496,-0.0865922407994871,0.0648032139537219,0.182333597355425
5589,9,128727,-0.0775970292336488,0.0648098716375304,0.231992014929454
5590,9,128730,-0.0775970292336488,0.0648098716375304,0.231992014929454
5591,9,129137,-0.0827219549613975,0.0647131830614971,0.201988460283952
5592,9,131829,-0.0878447041917245,0.0653548039731851,0.179772753314927
5593,9,132718,-0.054919672993768,0.064786697676697,0.397179549878184
5594,9,136028,-0.0796739885745386,0.0653844620252081,0.223830213708585
5595,9,136044,-0.0775376383821647,0.0653822741404292,0.236454589562491
5596,9,136100,-0.0659831658963271,0.0660892048036655,0.318771490271262
5597,9,136134,-0.0524203546850838,0.0664206172320406,0.430514287902608
5607,9,136619,-0.0616027997971199,0.0659829093627211,0.351139387516416
5608,9,137267,-0.0595562889115476,0.0661987348883189,0.36891503955355
5610,9,138636,-0.0673226699550142,0.064954770222797,0.300699578356226
5611,9,138792,-0.0646839352648275,0.0650592795469253,0.320791571055611
5614,9,139442,-0.0627177803347788,0.0662923861620714,0.344755851917353
5615,9,142542,-0.0768625711710849,0.0649618547117248,0.237527922729237
5616,9,144386,-0.0500022187006378,0.0652560701806815,0.444041882324433
5617,9,144699,-0.0557274194095733,0.0653117145162302,0.394097583438103
5618,9,144955,-0.0549416410243837,0.0648969568393678,0.397792725585418
5621,9,150327,-0.0070695843021864,0.0654987224425286,0.914108820510958
5622,9,150475,-0.0202928409334212,0.0653050241480194,0.756182178258698
5623,9,151474,0.000459999547720358,0.0657783833100585,0.994424251869062
5624,9,154510,-0.0138948431867525,0.0661248360217433,0.83368707149207
5625,9,154735,-0.0204365765695121,0.0657200601730892,0.756011489263032
5626,9,154780,-0.0190720755057695,0.0656799316802238,0.771696788432113
5627,9,155581,-0.0244065033433732,0.0655709825155215,0.709956130993861
5628,9,158904,0.00794687627695467,0.0655724872824056,0.903607729724225
5629,9,161738,0.0180240214373447,0.0650582735228189,0.781908277654448
5630,9,161933,0.00863468793571648,0.0650082899788066,0.894407928653766
5633,9,163793,0.00774520213346741,0.0652192844926577,0.905535966428102
5634,9,163812,-0.00296290389630588,0.0652732560983071,0.963820277412983
5635,9,166532,0.026484679993301,0.0650994776715824,0.684376483278402
5636,9,169345,-0.05551297218338,0.0649966817200331,0.393634720086178
5640,9,171609,0.023866394226898,0.0666056435235933,0.720315117142417
5641,9,174307,0.0242107571538043,0.0652679923453269,0.71090190127415
5642,9,175368,-0.0211793966403639,0.0659131222694162,0.748155858178191
5643,9,175543,-0.00667863953110009,0.0650643750014247,0.918301709541173
5644,9,176534,0.00993770316096337,0.0651729399335252,0.878893867344406
5645,9,176600,0.00835630351850622,0.0649061126189465,0.897633160008474
5646,9,176841,0.0169959897250863,0.0651192743078366,0.794246373093165
5648,9,177598,0.0292058724698283,0.0649442057006114,0.653197639843953
5649,9,177790,0.0214271850776495,0.0651589092073748,0.742467809133222
5650,9,178365,-0.0075431078568779,0.0650641073631613,0.907771191056524
5652,9,180087,-0.0350120730474514,0.0653310924893006,0.59235310916072
5653,9,180128,-0.0117495070091842,0.0653109613358975,0.857333518390548
5656,9,183658,-0.0414802452754115,0.0662671641347718,0.531749143650854
5657,9,187970,-0.0456640457325966,0.0650451504981778,0.483119253816573
5658,9,189329,-0.0588303451592965,0.0652164881673007,0.367630637690967
5659,9,189688,-0.0505723342855262,0.0654623204321891,0.440310934426487
5660,9,190020,-0.0413348149023162,0.0650163174688392,0.525344396236695
5661,9,193013,-0.0309565701098237,0.0650861611011225,0.634636137577895
5664,9,196154,-0.085838225899018,0.0647814526994596,0.186013850006489
5666,9,197752,-0.088502892782011,0.0650673887879059,0.174643221404663
5667,9,197820,-0.0926597660929287,0.0657267719827209,0.159487427005185
5668,9,198256,-0.0809069133198735,0.066214685244894,0.222565392887388
5670,9,198339,-0.0875546061798951,0.0649586177832844,0.17857030986477
5671,9,198850,-0.0930045438576141,0.0660818365136006,0.160184387705276
5672,9,199162,-0.0916238550916519,0.0648519512923774,0.158590992979063
5673,9,199377,-0.0859199078931317,0.06469117214635,0.184984963442944
5674,9,200074,-0.0900679922532475,0.0647651823557358,0.165196907336394
5675,9,200287,-0.0830203518160762,0.0653726668215085,0.204937107841683
5676,9,201408,-0.105002871272517,0.0649215530991497,0.106689316811017
5677,9,201606,-0.119416471301179,0.0646665555001332,0.0656347758067186
5678,9,204151,-0.0857976951818055,0.0649652585113786,0.187466839389534
5680,9,210740,-0.0809712759882696,0.0651710950080938,0.214898419579047
5681,9,210783,-0.0691589065046063,0.0653113881587532,0.290364636165016
5682,9,211109,-0.0614262053172631,0.0649528164778403,0.344945929968826
5683,9,211688,-0.05436670626166,0.0650612403794103,0.403931934079779
5684,9,213938,-0.0731887948842194,0.0653838643849315,0.263743018499516
5685,9,215328,-0.0571807308118901,0.0649637963429129,0.379353164437244
5686,9,215997,-0.067333443542545,0.0653251616388219,0.303367118400064
5687,9,216548,-0.0856419075207994,0.0661013179415825,0.195954471770766
5688,9,219192,-0.0543414888410738,0.0647880788139022,0.402173001272437
5689,9,222260,-0.045796435723247,0.0649047803930952,0.480905899352135
5690,9,222580,-0.0329023102255762,0.0659776997230221,0.618309549254336
5691,9,222583,-0.0329023102255762,0.0659776997230221,0.618309549254336
5692,9,225578,-0.0457873298104439,0.0660419795688066,0.488573173843137
5693,9,226182,-0.051753288037678,0.0660338098043208,0.433718676481972
5694,9,226305,-0.0627696168000375,0.0653280977848187,0.337292086407468
5695,9,231496,-0.0695699039818081,0.0652996924759741,0.287425813799951
5696,9,232338,-0.0796192100103656,0.064819315512847,0.220143169046032
5697,9,232470,-0.0963342866288659,0.0647642506124342,0.137785825368816
5698,9,232692,-0.108432538883077,0.0647970213631219,0.0951307834060185
5699,9,236476,-0.065032357729923,0.0648531203035577,0.316661739182266
5700,9,239129,-0.0240383148318526,0.0653061025338705,0.713029127252648
5701,9,240673,-0.0259901268845624,0.0649358018020855,0.68921934486357
5704,9,242937,0.0482727335676746,0.0654462442899972,0.461251427375226
5705,9,243115,0.0352156980319914,0.064918370368534,0.587843113855469
5706,9,243230,0.0388349456533934,0.0652807204228029,0.552297128553011
5707,9,243307,0.0333406601224105,0.0652862042807346,0.609891127368348
5708,9,243521,0.0447183841062196,0.0650810186289831,0.492459099635991
5709,9,243529,0.0447183841062196,0.0650810186289831,0.492459099635991
5710,9,243574,0.0537169263620227,0.0652466662741235,0.410898953673077
5711,9,243694,0.0442012953572394,0.0650830506504528,0.49748649720509
5712,9,243723,0.04492822498961,0.0652654843320034,0.491658216930323
5713,9,243786,0.0628997715358922,0.0652275782787599,0.335549391665768
5714,9,243799,0.0460748398296536,0.0655458855242031,0.48255631605556
5717,9,244149,0.0454526315767243,0.0650806090259423,0.485383695691104
5718,9,244280,0.0390506540309006,0.0649121559434863,0.547831698769346
5719,9,244304,0.0594920034501935,0.06504750274214,0.361029529470188
5720,9,244502,0.0382151564346409,0.0649135645740984,0.556433451445235
5721,9,244863,0.047206149215243,0.0651685479411009,0.469318351335481
5722,9,244901,0.0509928046176136,0.0649783892299751,0.43311734656804
5723,9,244951,0.0453891327480794,0.0648974076476662,0.484763780499613
5724,9,245431,0.062627750290537,0.0648567541352919,0.334889477815661
5731,9,249562,0.0951286537479948,0.0648561932582257,0.143330877320232
5733,9,249795,0.100737644910188,0.0650169680068254,0.122180323837973
5734,9,250484,0.120319468705223,0.0646505007832754,0.0635646414104898
5735,9,250581,0.126886154740069,0.0646149255702023,0.050346114464369
5736,9,251030,0.100490353767244,0.064721731981571,0.12140225443458
5737,9,252109,0.106137987478081,0.0647115819365637,0.101860601798165
5738,9,252323,0.128072731656556,0.0645866984171036,0.0481467821357607
5739,9,253139,0.110824105138366,0.064594024171756,0.087094010585351
5740,9,253318,0.108502587705395,0.0648772818948185,0.09532596666278
5743,9,254027,0.104724694705013,0.0662880538042774,0.115038510515474
5744,9,254091,0.120681391323829,0.0647170725126055,0.0630456040073091
5745,9,254108,0.134174445439324,0.064731789503931,0.038918470150477
5746,9,254153,0.112192293692103,0.0650451107520192,0.0854319316353765
5747,9,254311,0.116415358512438,0.064649172606029,0.072599731925211
5748,9,254315,0.116549359338784,0.0648377325295723,0.0731021271877202
5749,9,254336,0.108338089187662,0.0648728855851076,0.0958046665691387
5750,9,254355,0.117268496785903,0.0648288805411084,0.0713183220932108
5751,9,254492,0.1173630299344,0.0646566449079792,0.0703457271389971
5752,9,254600,0.105122521702083,0.0649002899534559,0.106178054764785
5756,9,255387,0.0956131257928343,0.0648459332399004,0.141247416108739
5759,9,256304,0.0693187641482386,0.0654084170355102,0.289967679419608
5760,9,257336,0.0586769509675114,0.0650537276379216,0.367684223264541
5761,9,257350,0.0549778781914961,0.0649671282947819,0.397991339415026
5765,9,257531,0.0766644240432631,0.0663659309936064,0.248799119719631
5766,9,257575,0.0704099758424434,0.0657706965569536,0.285109000672135
5767,9,257591,0.0700652476647455,0.0657173132002195,0.287079443702341
5768,9,257605,0.0680166355766484,0.0660525121256643,0.303839079281803
5769,9,257815,0.0595008163530604,0.0649558385354574,0.360281997165557
5770,9,258080,0.0675436487771305,0.0649458912011484,0.299052251912966
5771,9,258259,0.0548199880867365,0.0651723929932637,0.400831363985759
5772,9,258345,0.0634917098553072,0.0652478259892916,0.331177154144062
5773,9,258661,0.0779001347887736,0.0648098656217778,0.230177157307969
5774,9,258900,0.0634676342717925,0.0648534178173839,0.328432011532188
5778,9,260986,0.046720001544678,0.0664096414245875,0.482200283071554
5779,9,261156,0.0361423564332719,0.0653762978732219,0.58072577573945
5780,9,264604,0.0516458324004476,0.0654641478353412,0.430689567573767
5781,9,265537,0.0412503007320937,0.0652007197091384,0.527361151657321
5782,9,266567,0.0656402383275334,0.0647625116529914,0.311490290530498
5783,9,266879,0.0468500076430612,0.0649026502014356,0.470864298767078
5784,9,267323,0.0800462613302509,0.0648270519020999,0.217738752393949
5785,9,267437,0.107558581787751,0.064692619587345,0.0972781919093049
5786,9,267785,0.0839502962596736,0.0650699438703757,0.197841431881564
5788,9,268262,0.0862901225150033,0.0648289870761431,0.184034129734729
5789,9,268351,0.0690331478750962,0.0648383334999332,0.287741010655979
5791,9,268445,0.0951314230291106,0.0655401253033951,0.147529095581827
5792,9,270121,0.0305046046441865,0.0648424632841017,0.638329944365912
5794,9,270827,-0.0103925340604182,0.0656854466332876,0.874376520888744
5795,9,273029,0.00973740067988098,0.0655103394263627,0.8819232588475
5796,9,273060,-0.0148928213528789,0.065136199950946,0.819280167554126
5797,9,273430,0.00515813437839988,0.0649663187521504,0.936761800975529
5798,9,273993,-0.00802076587647525,0.065969537183857,0.903298558708942
5799,9,276483,-0.0450006056786168,0.0649135200966212,0.488615225682836
5800,9,276759,-0.0288691066896715,0.0648527342942616,0.656485180792346
5801,9,280761,-0.0376723148746341,0.0650082374114946,0.562621058156549
5802,9,280878,-0.0335874587572611,0.0653843354791199,0.607788206587069
5803,9,281757,-0.0228639996803128,0.0651224349450833,0.725728386900453
5804,9,282224,-0.0244375358014712,0.0650220385299471,0.707265573545084
5805,9,283213,-0.0280639761450931,0.0654063393283434,0.668133152482306
5806,9,283290,-0.0237880349169094,0.0652627230015173,0.715705527007408
5807,9,286125,-0.0314293571205158,0.0648717915635978,0.628342752156103
5809,9,289043,-0.0773168554057261,0.0650781890148975,0.235608120663554
5810,9,289127,-0.0878225455397401,0.0647247894031985,0.17569238431947
5811,9,289513,-0.0822262876263091,0.0650824066788927,0.207272757405869
5812,9,292353,-0.0932866396163429,0.0650012306430736,0.15212922853423
5813,9,294986,-0.0708083856163331,0.0649149633892685,0.276110688203219
5814,9,296974,-0.0749881786433063,0.0650682937158772,0.249914634653611
5815,9,298782,-0.0753317164676159,0.0647387441778147,0.245361336241598
5816,9,299767,-0.0799061861066848,0.0650905928605906,0.220409531049238
5819,9,303507,0.019536723390942,0.06524130611654,0.764770446507407
5820,9,303589,0.00806656314860349,0.0652481796500472,0.901679441141636
5821,9,303690,-0.0215096477757202,0.0663790588442997,0.746097638209625
5822,9,304133,0.0270814834223587,0.0653334337328307,0.678751056492285
5823,9,310366,0.020657417076615,0.0651369018128015,0.75132602460933
5824,9,310436,0.0382420934686565,0.0652432610045692,0.558151823407832
5826,9,314400,0.00204808651529062,0.0650760495514806,0.97491074810226
5827,9,314913,0.020177647122754,0.064898751175457,0.756052827304971
5828,9,315623,-0.0244896935556964,0.065133139392364,0.707146944939706
5829,9,317005,0.00988465875201849,0.0652184653217629,0.879618771952369
5831,9,322200,-0.0243787890003491,0.0652366893650823,0.70885370737519
5832,9,323432,9.1288213511731e-05,0.065168888748751,0.99888311942399
5836,9,328426,-0.0179565265356824,0.0650819817800607,0.782781510703331
5837,9,330193,-0.0215394671632893,0.0653658498047435,0.741956819798314
5838,9,330993,-0.0129229323394256,0.0657509086554378,0.84429767090884
5839,9,334143,0.0654591022817399,0.0652329410343787,0.316322954768871
5840,9,334329,-0.0697525435104147,0.0967421869795018,0.471377671863697
5841,9,334958,0.0729215384474051,0.0649494832081749,0.262309956488437
5842,9,336040,0.0740023189836875,0.0649244069271087,0.255132945641955
5843,9,338275,0.0697294317547048,0.0650352130907117,0.284371800368074
5844,9,338651,0.0721482740914401,0.0651058858184021,0.268543641563282
5845,9,338765,0.0745788373113453,0.0651168014331027,0.252857200228522
5846,9,338787,0.0722986541354382,0.0651157850136729,0.267621560468159
5847,9,340588,0.10044013505041,0.0647219528098877,0.121589099708622
5848,9,341341,0.0996258020864272,0.0651636450281228,0.127195811348924
5849,9,342354,0.0595280612193265,0.066486115113534,0.371212393956464
5850,9,342479,0.0726682373981085,0.0653089652016693,0.266601339984336
5851,9,347652,0.0408194477130903,0.0651140721213449,0.531135688382207
5852,9,349076,-0.0116255328474771,0.065257545534972,0.858708555439327
5853,9,349097,-0.0160098423563451,0.0651695155894421,0.80608465310976
5854,9,349116,-0.00972421191194695,0.0650047786783779,0.881171743061833
5855,9,350262,0.0137445767540207,0.0655618807775085,0.834067404211049
5856,9,351490,-0.00573743687025813,0.0651418542918858,0.929866179495345
5857,9,352621,-0.0106269996881845,0.0656446589218678,0.871487666510516
5858,9,353047,0.0164042783678071,0.0655349191415742,0.802490495380304
5859,9,354047,0.0094142354747131,0.0650870701533471,0.885077153157154
5860,9,354832,0.0116909594154897,0.0651432087802001,0.857675161795498
5861,9,354867,0.0125190798024649,0.0651036031019626,0.847621920206919
5862,9,354924,0.0131859296775114,0.0652240592020584,0.839905298252607
5863,9,354945,0.0115630956864533,0.0649394405294786,0.85877824766755
5866,9,356037,0.0112856770222933,0.066324063555605,0.864982091654969
5867,9,356207,0.000891412650894208,0.065580674060359,0.989162677585765
5868,9,357150,0.0111144239754146,0.065351341261126,0.865051053606728
5869,9,357800,-0.000958943720318073,0.0652278149260185,0.988278664719186
5870,9,358570,0.0122912842886442,0.0652463125696708,0.850684816920481
5871,9,360441,0.0126022578749342,0.0649419592005262,0.846245089005164
5872,9,362255,0.0111881367979754,0.0651723658110718,0.863795379872967
5874,9,362775,0.00993057981556997,0.0650616574352993,0.878774615375096
5875,9,362828,0.00675418030394012,0.0651740948151089,0.917519530712082
5878,9,365655,-0.0143041090338553,0.0650716872638623,0.826137797569811
5879,9,365725,-0.0152699900465844,0.0649526076790565,0.814271832790339
5880,9,365942,-0.0145980143111683,0.0648887044501891,0.822132756265049
5881,9,366733,-0.006732582124583,0.0654956775572539,0.918184601656828
5883,9,367860,-0.017400688551656,0.0653287140068668,0.790120636828034
5884,9,372204,-0.043091288286365,0.0652346979953001,0.509326765803484
5885,9,372443,-0.0423995790360498,0.0649389569456725,0.514236467038399
5886,9,372471,-0.0440559330497468,0.0648816099714455,0.49756992176695
5887,9,372842,-0.0390169904456445,0.0649449635895482,0.548378674999323
5889,9,378552,0.0684371280014698,0.0648893127145486,0.29229536538813
5890,9,379413,0.117590699079427,0.0646647226143476,0.0698400182976862
5896,9,383530,0.0665445240460987,0.065037435722515,0.306926891877907
5897,9,383662,0.057117886095589,0.0651522872934756,0.381255189902578
5898,9,383846,0.0536045632847944,0.0648827241129067,0.409262181760669
5899,9,384190,0.0818324864300491,0.064795112104525,0.207443504075376
5901,9,384344,0.107550561807944,0.0656281994546615,0.102148797436087
5902,9,384418,0.106398465042002,0.0647921411470716,0.101449263903572
5903,9,385423,0.11565061376052,0.0646489540885252,0.0744879894838546
5904,9,385546,0.109597487170986,0.0646798460346249,0.0910596560402564
5907,9,387839,0.0688001681392257,0.0650473161237036,0.290918144957387
5912,9,388668,0.0773376019625255,0.065145087361823,0.235963021637317
5918,9,394182,0.0890962868669645,0.0654090161133491,0.174022003953376
5919,9,394680,0.0820022341069601,0.0658580810595286,0.21390786845002
5920,9,394807,0.159409049945177,0.0679440799653142,0.0195195209956632
5921,9,394916,0.069497090007782,0.0653307808186236,0.288158895575591
5922,9,394975,0.0767086956934258,0.065251424827211,0.240552413420937
5923,9,395649,0.0547836324894447,0.0651036248586535,0.400646751458249
5926,9,396186,0.0468096673555284,0.0650284314634691,0.472103610468707
5927,9,396458,0.0632897782983024,0.0650373481679639,0.331155168770844
5928,9,396462,0.0659015073580667,0.0655993563203145,0.315774734072081
5929,9,396463,0.0659015073580667,0.0655993563203145,0.315774734072081
5930,9,396464,0.0659015073580667,0.0655993563203145,0.315774734072081
5931,9,398401,0.0563729610704997,0.0653775781185907,0.38912572064397
5932,9,398470,0.0591024167139957,0.0650856866326019,0.364460281477572
5933,9,399657,0.0503913526322202,0.0663134340741787,0.447823592796877
5934,9,399838,0.0387860136267955,0.0649453555219975,0.550750070869304
5935,9,400574,0.0430211160452139,0.0649019768462723,0.507850914395314
5936,9,400641,0.0378089439547358,0.0651027098197769,0.561773888970929
5937,9,402212,0.0804473967526749,0.0649227615719585,0.216122566871049
5938,9,404274,0.110711635890796,0.064699114188835,0.0879268970188493
5939,9,404302,0.0856494404751308,0.0648791951144475,0.187644582369445
5940,9,405135,0.0964191643303844,0.0648611016017359,0.138026729631282
5941,9,405593,0.0893445988664398,0.0648897945845699,0.169426018118853
5943,9,406743,0.0820029772488597,0.064723941334144,0.206003009317275
5944,9,408263,0.0553243238920547,0.0648909163326278,0.394473529733781
5945,9,409700,0.0405668310621889,0.0650279684939628,0.533137768193962
5946,9,410727,0.0559704423547054,0.0656170145267986,0.394245056058904
5947,9,411273,0.0332579872751299,0.0650664682485045,0.609573507507757
5948,9,411520,0.0217058458753772,0.0651514188236787,0.739211307763118
5949,9,411553,0.0583962733682076,0.0650719942191507,0.370111692386938
5950,9,411811,0.045632777061744,0.0656021505711926,0.487137792661442
5952,9,412923,0.0133344266401386,0.0652711448044825,0.838242407545099
5953,9,418993,-0.0136176762639595,0.065121523848757,0.834481616103629
5958,9,419805,-0.0266843893978373,0.0648370529137304,0.680911136787629
5959,9,419841,-0.0149253715174778,0.0648477410629716,0.818100576186338
5960,9,421227,0.0055601597723581,0.0651279770758872,0.932013391634521
5961,9,421228,0.0104670185588489,0.0650306074699885,0.872220709433341
5962,9,422857,-0.062261530282946,0.0652074635887353,0.340321042073456
5963,9,422867,-0.0628172386609982,0.0653081073887018,0.33677846650624
5964,9,422955,-0.0627269541064001,0.0653758483983446,0.337972661048042
5965,9,422958,-0.0445560754547458,0.0651945572188323,0.494781958274517
5966,9,423010,-0.0582863960217198,0.0655373229400174,0.374414296385118
5967,9,423041,-0.0271758999201289,0.065505866669688,0.678494887727283
5968,9,423054,-0.0347382981352835,0.0652654298647149,0.594879499950801
5969,9,423651,-0.0519125838958232,0.0658835638015206,0.431258016346125
5970,9,423935,-0.0438658069872798,0.0650991693064451,0.500860043399152
5971,9,424069,-0.040398123129207,0.0651148164843082,0.535385790123853
5972,9,424914,-0.0729071757211957,0.0647772313694693,0.261139231600948
5973,9,425156,-0.062191235192838,0.0650775326933472,0.339903921753215
5974,9,425546,-0.0582799650425627,0.0648682336554246,0.369565476413992
5975,9,425655,-0.0862851560132468,0.0654497805504476,0.188244142484442
5976,9,425822,-0.0452914682738448,0.0654606755022827,0.489462370618128
5977,9,426507,-0.0479586199148444,0.0664422387307536,0.470889628167249
5978,9,429181,-0.0501258730673506,0.0654506934846064,0.444273167645148
5983,10,26272,0.0921163657674854,0.0652394230322267,0.158838526911154
5984,10,28452,0.0815695968258821,0.0651034381429688,0.211063038973576
5985,10,28714,0.105141489389758,0.064909522070498,0.106164760562907
5986,10,28835,0.086125289012123,0.0654355914808789,0.18896624950773
5989,10,29367,0.0697877323734409,0.0661171694267236,0.291911241978509
5990,10,30148,0.0965401137996116,0.0654918043901152,0.141351451082126
5991,10,32768,0.0896377875597754,0.0650988554493197,0.169400676512348
5993,10,35651,0.0791984312913131,0.0650251739333877,0.224050472125224
5994,10,36050,0.0490217964304152,0.0649257505151689,0.450726055709707
5995,10,41756,-0.0375028586070299,0.0663152664734908,0.572076839165216
5996,10,42005,-0.0458550569032009,0.066509098811961,0.490989689130619
5997,10,43109,-0.0424688969571091,0.0650863182890882,0.514502613343
5998,10,43346,-0.0491069033396953,0.0656537567926404,0.454977515334389
5999,10,43909,-0.0338984902619973,0.0659553535654271,0.607600718498388
6000,10,46831,-0.00477937207904733,0.0660649091341377,0.94236945464372
6001,10,49405,-0.00138844921396064,0.0649781145573898,0.982964211495408
6002,10,50102,-0.0266769805111498,0.0658588715257254,0.685676691979557
6003,10,54201,-0.0124614956459275,0.0654932994556652,0.849205908505271
6004,10,54931,-0.00548848215515399,0.0655910941270288,0.93336047987426
6005,10,61391,-0.029561078534193,0.0653069643279735,0.651080160049429
6006,10,61545,-0.0164774968832982,0.0650291328247777,0.800117153802292
6007,10,61708,-0.063985442387087,0.0658117326043493,0.331592032655339
6008,10,63279,-0.014014848687064,0.0649380726964094,0.829253742153934
6010,10,68934,-0.0142720848395569,0.0653558545080145,0.827263131326947
6011,10,70342,-0.0935319196058301,0.0654115350585643,0.153630330134122
6012,10,73179,-0.140341612680352,0.0645762630502803,0.0304244443627864
6015,10,75990,-0.13961544672425,0.0656721562785831,0.0342014148846758
6016,10,76303,-0.100200006075717,0.0654566031772827,0.12671809530732
6017,10,76726,-0.117943325049901,0.0661441824136149,0.0754251558934537
6018,10,78564,-0.112043598558842,0.0653216739777061,0.0871752630543475
6020,10,80904,-0.09346318626257,0.0650305999139964,0.151541672007377
6021,10,85506,-0.0829689542498504,0.0660685902669372,0.210018944719517
6022,10,86391,-0.105931786486876,0.0653410448697265,0.105864692187209
6024,10,93031,-0.0947723739551599,0.0654196874381807,0.148313877057638
6025,10,93286,-0.102235734252576,0.065055093315636,0.116956509248474
6026,10,93721,-0.102099425146957,0.0655221196860288,0.120071562596334
6027,10,96002,-0.046621533881163,0.0666301103379696,0.484571329146405
6028,10,96579,-0.111028268782076,0.0653625642318403,0.0902658436259017
6030,10,101719,-0.0748077966739965,0.0652754437226322,0.252557887180311
6031,10,105565,-0.0903215241563791,0.0653615582856117,0.167883846701598
6032,10,108820,-0.0782989414714277,0.0657005773236398,0.23415822606947
6033,10,108931,-0.0803592661909492,0.0656078137473485,0.221451112045819
6035,10,110053,-0.0457527887721635,0.0659029210533134,0.487985063620408
6036,10,110074,-0.064937675402956,0.0657418242390642,0.323942803109853
6037,10,111674,-0.0357200857595061,0.0656718985759311,0.586841702401353
6038,10,113623,-0.0318292758270783,0.0667823797345023,0.633933407434697
6040,10,116563,-0.0281515838887814,0.0663163923053951,0.67145678139774
6042,10,119720,-0.0310759272013434,0.0671689334960991,0.643897971064773
6044,10,121811,-0.0648557624410129,0.0657906135856005,0.324911111484225
6045,10,122243,-0.0451369573904014,0.06684820658667,0.499980778950347
6046,10,124889,-0.00737264393078352,0.0667294102531332,0.912086997713875
6048,10,130587,0.0288588806674235,0.0661203067852105,0.662769716030969
6049,10,131311,0.0338090750368142,0.0657936450767034,0.60766763425456
6050,10,133312,0.00347566979475722,0.0660377201529019,0.958055222939923
6053,10,134314,0.044472472664526,0.0662312140660494,0.502358416190148
6055,10,139826,0.0407193697400436,0.0661594038064898,0.538638561301566
6056,10,140544,0.0427975383871815,0.0664785798928484,0.520136547980347
6057,10,140918,0.0251428148126553,0.0654128406559858,0.700934755348601
6058,10,145873,0.0264028964901843,0.0657575334778497,0.688281044893803
6059,10,146902,0.0202385803720804,0.0655650032507348,0.757747335935682
6060,10,146992,0.0446720212489778,0.065343609241181,0.494646027440309
6061,10,148293,0.100257503924216,0.0649858318397345,0.123785113708208
6062,10,150178,0.0423236697631312,0.065439033648737,0.51820442249169
6063,10,157487,0.036440311278571,0.0649164557349852,0.574920821590458
6064,10,157821,0.0340951858328993,0.0655856054283455,0.603488556352325
6065,10,159755,0.0514987238736456,0.0650761043930911,0.429264468143719
6066,10,159778,0.0788475787710843,0.0648974463435082,0.225194684871767
6070,10,163124,0.0657554048531084,0.064930018476585,0.31189140483028
6071,10,164844,0.0709834556298817,0.0660285263880882,0.283090057036756
6072,10,165364,0.0460039336229015,0.065517068848628,0.483037650961922
6073,10,165521,0.0568980372090137,0.0656996044222649,0.387060190075682
6074,10,165720,0.0696181763559646,0.0659791931330896,0.292076756650196
6075,10,172678,0.00692869039919508,0.0652195447024237,0.915455127801397
6076,10,173737,0.0192246269803574,0.0651381443921673,0.76806331513518
6077,10,173883,0.0266977180443306,0.0649697861763464,0.681376768929534
6078,10,175030,0.0142663006269313,0.0652451738878463,0.827043766885438
6079,10,175313,0.0200485457369912,0.0650565953640642,0.758134103670953
6080,10,176228,-0.00162089458473502,0.0650098572156105,0.98012244680282
6081,10,176664,-0.00125933840153386,0.0649627719814363,0.984544498241869
6083,10,179618,0.0328722019410524,0.0652759615459788,0.614864917044276
6084,10,182634,0.0422631261720904,0.0653106057711803,0.517981520867537
6085,10,183933,0.0609280220148746,0.0656442421063471,0.353961445507329
6086,10,185241,0.0318314041727459,0.0652919779594286,0.626189690080097
6087,10,188897,0.0511458926253952,0.0654028432006952,0.434730981083876
6089,10,189418,0.0401337384413447,0.065638753835293,0.541306126319309
6090,10,189445,0.0430570149066622,0.0653138261725272,0.510176114619968
6091,10,192067,0.0589754613633195,0.0647867897075131,0.363285085431719
6092,10,193403,0.0388002125517864,0.0650928064230127,0.551506955295183
6093,10,193717,0.0243731738692271,0.065869937291305,0.711589717374578
6094,10,196310,0.0235389666823062,0.0652982988806642,0.718701115023095
6101,10,204807,0.0446092597121106,0.065748278642929,0.497908396009412
6102,10,205088,0.0383942937382788,0.0648489333479873,0.554191130482013
6103,10,205251,0.0325565646594336,0.065295645613109,0.618370059123275
6104,10,210630,-0.0237727943349425,0.0649453678887409,0.714552293347776
6105,10,211229,-0.0551779079177948,0.0648912694911759,0.395727307210463
6106,10,212922,-0.0702058191320287,0.0660552209959851,0.288583199629949
6107,10,215046,-0.0427013629468308,0.0649056431585759,0.51103177509971
6108,10,215118,-0.00598964393484089,0.0652368958487733,0.926898100887132
6109,10,223514,-0.0166904411822332,0.0663507984755523,0.801536477016989
6110,10,223964,-0.0156440736238747,0.0650584762236393,0.810111917078262
6111,10,224073,-0.00273811791257696,0.0650451494517373,0.966446246811715
