SNP,Chr,Pos,Effect,SE,ERG11_ORM2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
5849,9,342354,-0.107050565674121,0.0976195856793371,0.273559659833715
5850,9,342479,-0.101059063063181,0.0959630049815751,0.293013454458916
5851,9,347652,-0.0203050775607813,0.0957063394974826,0.832104493500206
5852,9,349076,0.0089170080451687,0.0958731194942785,0.925949630022529
5853,9,349097,0.0069893659814367,0.0957481208867533,0.941849512684732
5854,9,349116,0.0207195734245284,0.0954953039518692,0.828357415851372
5855,9,350262,-0.0420637242580526,0.0962970580122033,0.662514663246586
5856,9,351490,-0.0350851577617918,0.0956828531890479,0.71407609953536
5857,9,352621,-0.0256315215202225,0.0964326241362697,0.790550566250606
5858,9,353047,-0.0484773763619092,0.0962514418384087,0.614819039905781
5859,9,354047,-0.0153955827770905,0.0956188613615657,0.872177713393832
5860,9,354832,0.00727420618344972,0.095705595042115,0.939457325993855
5861,9,354867,0.0167939799765213,0.0956446601318854,0.860718921010573
5862,9,354924,-0.0138974742110799,0.0958234818154283,0.884768354240935
5863,9,354945,-0.0125126055136454,0.0954046158335383,0.89572895618242
5866,9,356037,-0.0321335029092395,0.0974257934785459,0.741727516398564
5867,9,356207,-0.018219955557805,0.0963398380067821,0.850106109646813
5868,9,357150,-0.0274773920421303,0.0960005744162225,0.774876667406381
5869,9,357800,-0.0265953395599429,0.0958158811914151,0.781507149141815
5870,9,358570,-0.029423449190032,0.0958455071019209,0.759033291727454
5871,9,360441,-0.0492631656751084,0.0953754101270154,0.605815729522533
5872,9,362255,-0.057756871018377,0.0956994828862494,0.546548198645657
5874,9,362775,-0.0457866737479985,0.0955542882742575,0.632114947387772
5875,9,362828,-0.0613275165100857,0.0956931892512855,0.522018751885784
5878,9,365655,-0.028448584697275,0.0955914912829689,0.766179094993575
5879,9,365725,-0.0347022578405794,0.0954115937646618,0.716291468431819
5880,9,365942,-0.0277982854033357,0.0953234714467861,0.770748036246142
5881,9,366733,-0.0464173595082333,0.0961895432541913,0.629706302900527
5883,9,367860,-0.0623922940888271,0.0959267194237256,0.515846491563402
5884,9,372204,-0.0804502131929544,0.0957999856347447,0.401604222840452
5885,9,372443,-0.0563993210312008,0.0954123241186558,0.554824022731735
5886,9,372471,-0.0550044358311947,0.0953349856681779,0.564334492814758
5887,9,372842,-0.0522427870484744,0.0954190276722743,0.584375006906821
5889,9,378552,-0.00229888345611187,0.0954790123174684,0.980804499237233
5890,9,379413,-0.0108974522660448,0.0954412326337421,0.909160248954498
5896,9,383530,-0.0508105663608655,0.095649972379319,0.595604850567906
5897,9,383662,-0.01854370326309,0.0958144081986119,0.84664917246056
5898,9,383846,-0.0280200568866591,0.0953997886099538,0.769150640577726
5899,9,384190,-0.0642355143999943,0.0953441598088707,0.500928587092246
5901,9,384344,-0.0596191378203847,0.0967285432545595,0.538057393904129
5902,9,384418,-0.0482890130700734,0.095514569268118,0.613476191274498
5903,9,385423,-0.0156307356223319,0.0954018115177118,0.86995001938633
5904,9,385546,-0.00641372088211987,0.0954063295491557,0.946440388796248
5907,9,387839,0.022017466976112,0.0957052669134388,0.818182352808355
5912,9,388668,0.00835004975801154,0.0958946019312289,0.930661042576504
5918,9,394182,0.0997513497587726,0.0961983206415805,0.300476203185969
5919,9,394680,0.103554422908355,0.0968076928191061,0.285488813797183
5920,9,394807,0.141472496852506,0.100309802836596,0.159315245158983
5921,9,394916,0.0812636229510851,0.0960339377585371,0.398016150527897
5922,9,394975,0.0871790428770909,0.0959363127591688,0.364119045849122
5923,9,395649,0.0905016588750474,0.0956184864189839,0.344547661066469
5926,9,396186,0.0563186844904979,0.095556478847584,0.555986151887274
5927,9,396458,0.109131347949264,0.0954980849176758,0.253912900510678
5928,9,396462,0.0870979583162658,0.0963984046605737,0.366865737474656
5929,9,396463,0.0870979583162658,0.0963984046605737,0.366865737474656
5930,9,396464,0.0870979583162658,0.0963984046605737,0.366865737474656
5931,9,398401,0.108064861967863,0.0959752271000618,0.260944732582617
5932,9,398470,0.111808806084322,0.0955439705690998,0.242696246954846
5933,9,399657,0.0155155637599107,0.0974973442330223,0.873650905543625
5934,9,399838,-0.00837147845911019,0.0954584939295689,0.930166774153862
5935,9,400574,0.0197582684215415,0.0954011442896048,0.836045519257067
5936,9,400641,0.0216244975631459,0.0956812737852046,0.821327914679474
5937,9,402212,0.075193890008698,0.095501536808616,0.431600706992627
5938,9,404274,0.112415015383988,0.0952552678351007,0.238737251812923
5939,9,404302,0.115239258344039,0.0953520741653205,0.227638636763998
5940,9,405135,0.0923342402155421,0.0954589388056573,0.334073013201197
5941,9,405593,0.100416103441446,0.0954358214612069,0.293434571031167
5943,9,406743,0.0914856559676727,0.0951775381982934,0.337104239376396
5944,9,408263,0.133114410674933,0.0951661019304594,0.162763330111016
5945,9,409700,0.0874350465171545,0.0954720062024354,0.360387200979165
5946,9,410727,0.0958579082926064,0.0963624049002349,0.320532161564801
5947,9,411273,0.0864729066564232,0.0955138150241777,0.365900409617572
5948,9,411520,0.0754389578651011,0.0956448774697334,0.43079326666214
5949,9,411553,0.0966748027753669,0.0955679593292919,0.312430946039231
5950,9,411811,0.0999738092834168,0.0962953703019135,0.299887778908518
5952,9,412923,0.106900325663298,0.0957266899352628,0.264871730441114
5953,9,418993,0.137600258021374,0.0953953637631642,0.150070361398514
5958,9,419805,0.159699197631569,0.0948951716483384,0.0932784022399652
5959,9,419841,0.168360491562316,0.0948527503542939,0.0767650202342226
5960,9,421227,0.142670869396689,0.0953788174696246,0.135590416369509
5961,9,421228,0.146551833393027,0.0952211487887097,0.124683546896934
5962,9,422857,0.108826072916759,0.0957449905942605,0.256466424768574
5963,9,422867,0.110972398293019,0.0958881732867781,0.24792798799716
5964,9,422955,0.138535060703125,0.0958858539441929,0.149403534138773
5965,9,422958,0.136108201670839,0.0955666128901934,0.155265207612735
5966,9,423010,0.126906678545697,0.0961518556763332,0.187738119574699
5967,9,423041,0.126120209795779,0.0960239062288569,0.189892785591875
5968,9,423054,0.116281969668965,0.0957201577503339,0.225249868231721
5969,9,423651,0.0350404905494544,0.096856794555256,0.717735677738077
5970,9,423935,0.0560643416979249,0.0956522672691119,0.558164995151561
5971,9,424069,0.0432451948794365,0.0956847612283351,0.65157906374747
5972,9,424914,0.0418909035641865,0.0953088770620279,0.660548072196701
5973,9,425156,0.0544350975920762,0.0956852664993412,0.569787548751717
5974,9,425546,0.046395308827767,0.0953749780941956,0.626948892674434
5975,9,425655,0.0655139024013432,0.0963257213891504,0.496868675639852
5976,9,425822,0.0347328802241606,0.0962158311379082,0.718323425612906
5977,9,426507,0.05266945245517,0.097642193605873,0.589942091129938
5978,9,429181,0.0745909103774834,0.0961516623078053,0.438408293688517
5983,10,26272,0.00176186065854935,0.0961135857018415,0.98538513273062
5984,10,28452,0.0110038884647175,0.095854226940543,0.908670380248133
5985,10,28714,-0.0446610425524023,0.0956829187901504,0.640958915470089
5986,10,28835,-0.00345479630263657,0.0963669700521854,0.971421893870596
5989,10,29367,-0.0268420604402108,0.0972755304076111,0.782756799605986
5990,10,30148,-0.0578034208556579,0.0964607557702473,0.549395322919788
5991,10,32768,-0.0892088674042836,0.0957757227333818,0.352265133174408
5993,10,35651,-0.0729199186044776,0.0956504118563063,0.446355071027427
5994,10,36050,-0.0996868198824419,0.0953119674768203,0.296322689046419
5995,10,41756,-0.0334287390947742,0.0974517665401776,0.731781161810184
5996,10,42005,-0.0349821605647015,0.0977566791606438,0.720669957980717
5997,10,43109,-0.0121921737245028,0.095673879613382,0.898668902017068
5998,10,43346,-0.0019562338572998,0.0965284045215362,0.983842717449448
5999,10,43909,-0.0228786336372372,0.0969237340870798,0.813532480321371
6000,10,46831,-0.000124540483473398,0.0970568033118913,0.998976902714123
6001,10,49405,-0.0298041276436509,0.0954463524912725,0.755026911413916
6002,10,50102,-0.0198752590981464,0.0967700950472844,0.837388650469276
6003,10,54201,-0.0361449169977866,0.0962020313040582,0.707351597917275
6004,10,54931,-0.0484688629231279,0.0963264191548804,0.615156386642644
6005,10,61391,-0.113443270488144,0.0957802977851418,0.237047129788979
6006,10,61545,-0.0858723943891222,0.09543372727067,0.368833825174644
6007,10,61708,-0.130027114301641,0.0965658311326698,0.179001168395067
6008,10,63279,-0.0716685822310862,0.0953306539495674,0.452678620453424
6010,10,68934,-0.0599795096675511,0.0959678127529663,0.532377399016254
6011,10,70342,-0.000412619610192016,0.0963741062345471,0.996586336894987
6012,10,73179,0.0420937066006199,0.0954753881152013,0.659565837021438
6015,10,75990,0.0380549992034529,0.0970736334978557,0.695278531907322
6016,10,76303,0.016702932214367,0.09647697207738,0.862649498632431
6017,10,76726,0.0135063511297931,0.0976065415418156,0.890022583925941
6018,10,78564,0.102011316918017,0.0962101951663659,0.289734730908921
6020,10,80904,0.103992716806746,0.0956556865548465,0.277709339606367
6021,10,85506,0.141734537784015,0.0969851173923665,0.144793893294758
6022,10,86391,0.100288189919968,0.0962013853169606,0.297901792513367
6024,10,93031,0.144499801718938,0.0960861501739765,0.13351239547424
6025,10,93286,0.135537603865179,0.0956346098583295,0.157293510769871
6026,10,93721,0.10628851362548,0.0964233523869216,0.271077496423598
6027,10,96002,-0.0173323098260224,0.0979499359046593,0.859648595610259
6028,10,96579,-0.0116278439481151,0.096413933646965,0.904073826099994
6030,10,101719,-0.00204062889556821,0.0960744503617901,0.983066143889427
6031,10,105565,-0.0626693903669482,0.0962243657859624,0.515286920157631
6032,10,108820,-0.052955587623572,0.0966737431920411,0.584191688237941
6033,10,108931,-0.0162252691816765,0.0965853024226974,0.866688128852141
6035,10,110053,-0.0137034155998262,0.0968814354978043,0.88759892141158
6036,10,110074,-0.025732335680418,0.0967051240179063,0.790324693629208
6037,10,111674,0.0726284556930523,0.0964416912116716,0.451902870285293
6038,10,113623,0.0960947067122822,0.098008320645317,0.327523200282514
6040,10,116563,0.0605262297784213,0.097397140772044,0.534712942233313
6042,10,119720,0.0619813939046766,0.0986527788348524,0.53022795804023
6044,10,121811,0.0879049066085095,0.0966729118479088,0.363810959619505
6045,10,122243,0.0733131783967923,0.0981927255131588,0.455786707511616
6046,10,124889,0.0942024586028792,0.0979056987347,0.336620106487291
6048,10,130587,0.111756707207362,0.0969814346026065,0.249956423560053
6049,10,131311,0.12078548225946,0.0964797670300053,0.211425892791544
6050,10,133312,0.0835503781064601,0.0969145507918501,0.3892158054617
6053,10,134314,0.0865591019971115,0.0972534608235956,0.374052608347074
6055,10,139826,-0.0116879453222716,0.0972450530367645,0.904400508238919
6056,10,140544,-0.0499373491203048,0.0976849720502286,0.609524935758186
6057,10,140918,-0.0399574086189721,0.0960947060744186,0.677799656079509
6058,10,145873,-0.0371197417425043,0.0966063752260448,0.701034166600092
6059,10,146902,0.010043380384205,0.0963331871381361,0.917024846525207
6060,10,146992,0.0012558092672884,0.0960599267045127,0.989576789346841
6061,10,148293,0.0326278322738198,0.0957763827198502,0.733557098841368
6062,10,150178,0.0261563645694086,0.0961834786694406,0.785825301641473
6063,10,157487,0.119117415774353,0.0952005696538887,0.211680665583792
6064,10,157821,0.123400357130446,0.0961647837320287,0.200257603740656
6065,10,159755,0.088398320559966,0.095572454870521,0.355631508680101
6066,10,159778,0.0910083135406915,0.095417223667942,0.340840917631059
6070,10,163124,0.144587467151527,0.0952168007090767,0.129781482410359
6071,10,164844,0.0996462427956653,0.0970164370605496,0.305073456433993
6072,10,165364,0.112389975080823,0.0961325102811143,0.243146089524805
6073,10,165521,0.135538523155126,0.0963522145695299,0.160396544818024
6074,10,165720,0.0816992253875813,0.0969854621638338,0.400142120837958
6075,10,172678,0.114480328638274,0.0956217524799822,0.232023946857497
6076,10,173737,0.0929830842344474,0.0955783360206604,0.331295568100293
6077,10,173883,0.0731717184484099,0.0953905943904586,0.443549783764778
6078,10,175030,0.0765818861632349,0.0957716013671815,0.424462700932034
6079,10,175313,0.0848908066317385,0.0954807781084256,0.374561291143707
6080,10,176228,0.0946121710854907,0.0953733398615063,0.321867725114825
6081,10,176664,0.0881795065024308,0.0953215110557467,0.355559072582915
6083,10,179618,0.098881299358969,0.0957870065032332,0.302636508161601
6084,10,182634,0.109893827945322,0.0958264869528727,0.252240949595019
6085,10,183933,0.143994417273822,0.0962510395058318,0.135539397301782
6086,10,185241,0.152034528728812,0.0956110373444357,0.112699359048621
6087,10,188897,0.165150488041578,0.0957640650083749,0.085482897069912
6089,10,189418,0.163451327136393,0.0960880471389722,0.0898127515919768
6090,10,189445,0.170707412154902,0.0955808383113074,0.0749574404616264
6091,10,192067,0.157539936234332,0.094920409540713,0.0978617544659511
6092,10,193403,0.234357162944398,0.0948594872151109,0.0139615246011633
6093,10,193717,0.22374602893017,0.0960529948784645,0.0204013616924687
6094,10,196310,0.186262304339454,0.0954339697403072,0.0517595238665947
6101,10,204807,0.132614772980267,0.0963958110958508,0.169776976095399
6102,10,205088,0.111239356801801,0.0951329209122392,0.243069905844123
6103,10,205251,0.110650716422837,0.0957788360441498,0.248759979849841
6104,10,210630,0.093550960213963,0.0952994811341369,0.326943454039898
6105,10,211229,0.0821210874600463,0.0953293198986711,0.389577070699486
6106,10,212922,0.0829988714299852,0.0970965556696776,0.393237448799047
6107,10,215046,0.117293342394787,0.0952069854515533,0.21877561454112
6108,10,215118,0.101206800673299,0.0956892942246822,0.29093342046577
6109,10,223514,0.0678242851284794,0.0974179589865656,0.486749512187476
6110,10,223964,0.0938929270968192,0.0954546316515346,0.325966587162602
6111,10,224073,0.0650546932533129,0.0954954410589097,0.496170401780076
6112,10,226115,0.0764726841603302,0.0956425518672337,0.42449907236993
6116,10,229802,0.0582224622365487,0.095355098323244,0.541866785066799
6117,10,230128,0.0701910178078551,0.0960102884881998,0.465216444010949
6118,10,232143,0.0639278837607191,0.0952952076748069,0.502760834997393
6119,10,233981,0.0617499711574955,0.0955681426703937,0.518611424587813
6120,10,236429,0.167393211008124,0.0951396744246132,0.0793678505096675
6121,10,236463,0.168815688501983,0.0951643887854615,0.0769354488140744
6122,10,237784,-0.0100671059897169,0.0960584555629781,0.916592546436012
6123,10,238334,-0.0268118368863705,0.0958934004778332,0.77994782473522
6124,10,239866,-0.0496996422313083,0.0956645087550885,0.603723641437957
6125,10,244763,-0.0588876040128835,0.0960571384213268,0.54023959285613
6126,10,245956,-0.0230496561716746,0.0974738975002056,0.813205108858288
6127,10,248024,0.0227307159512162,0.097920005876873,0.816567239469585
6128,10,248724,-0.0420699555565571,0.0964317924114556,0.662910116570497
6129,10,252640,-0.0474965113627332,0.0970476023705009,0.624852191412022
6130,10,256140,0.0388210886667178,0.0966044808683317,0.688033209473833
6131,10,257035,0.0756688583371068,0.096714001383228,0.434505119183573
6132,10,260320,-0.0189419796468389,0.0968907299193606,0.845115295759819
6133,10,260357,-0.0107512196766459,0.0963561643641252,0.911221501782313
6134,10,261296,-0.026405536970651,0.0972535875362998,0.786155819885547
6135,10,261474,-0.0439478647913508,0.096490784078807,0.649057077948617
6136,10,261902,-0.0330718702411944,0.0982979752410616,0.736735172576258
6137,10,262307,-0.0169320645115349,0.0969910290361777,0.861514843507872
6138,10,262403,-0.0159938561040146,0.0964330887763021,0.868366449313853
6139,10,264103,0.000389341149711543,0.0983161966556901,0.996842549236769
6140,10,264881,0.0188671400289647,0.0970618850382949,0.845988142402267
6142,10,265910,-0.07861161220475,0.0983234715885611,0.424526437738763
6143,10,265969,-0.0329121612400756,0.0968636260479051,0.734225541989464
6147,10,268570,-0.0489020433163051,0.0972432357706534,0.615359608095911
6148,10,268671,-0.0503868225000572,0.0975048562123329,0.605645779038913
6149,10,268807,-0.0621318688444368,0.0972003460352656,0.523097978344066
6152,10,271477,-0.0275382563666673,0.0964047784459119,0.775311908072367
6153,10,273961,-0.069633703818211,0.0961082711781146,0.469217943601651
6154,10,274673,-0.0801060018150272,0.09817769135151,0.415091104730556
6155,10,275952,-0.0499661159916744,0.0960814389399756,0.603362212585671
6156,10,278431,-0.0707410751120682,0.0959907330910637,0.461637809400606
6158,10,285600,-0.121092066101255,0.0955803920994528,0.206021539170536
6159,10,286186,-0.133565312247991,0.0962071334692319,0.165918183871032
6160,10,287737,-0.0877265452324701,0.0958705466134531,0.360788912399483
6162,10,289825,-0.0869302068128548,0.0960198794286169,0.365905160054209
6163,10,291248,-0.050846052899804,0.0954889405224164,0.594727857105545
6165,10,293188,-0.0320097903846856,0.095391727235334,0.737400907533546
6166,10,293222,-0.0360254703357725,0.0953876704038582,0.705899550636158
6167,10,294588,-0.086429153335035,0.0953004844898276,0.365071986635264
6168,10,302826,-0.082776960605615,0.0957943701883663,0.388113742121369
6169,10,302893,-0.0849887200659811,0.0956905869170019,0.375058518264005
6170,10,303583,-0.0755459123912524,0.0954735596355409,0.429314432034234
6171,10,305761,-0.160551293230743,0.0951571748170928,0.0924440200636943
6172,10,307788,-0.153756425281987,0.0953300050679942,0.107662886614036
6173,10,311627,-0.113750659536452,0.0953783013146724,0.233816849280225
6174,10,314882,-0.154452951098118,0.0952039301992877,0.105623734395099
6175,10,315155,-0.172827519731025,0.095083362850937,0.0699664662914975
6176,10,317643,-0.127337926047901,0.095472177636349,0.183139163903013
6179,10,320611,-0.155299010236815,0.0960492935006024,0.106800067978421
6180,10,320612,-0.155493763737339,0.0959018098395507,0.105827903375986
6181,10,321374,-0.114855290125446,0.095700584294956,0.230884952037665
6182,10,323526,-0.226493931893383,0.0951348928107084,0.0178066187933967
6183,10,327857,-0.176990653484356,0.0951048580212807,0.0635745819087855
6186,10,330572,-0.227478243438471,0.0967130923871236,0.0192167855147761
6187,10,332075,-0.180683422350006,0.0955819769907845,0.0595300084332369
6188,10,334716,-0.204446251696299,0.0949237037611104,0.0319327476402481
6189,10,335108,-0.162708688635804,0.0953998625876747,0.0889726441742477
6190,10,336613,-0.208927113877672,0.0950971010343147,0.0286707803265814
6191,10,337630,-0.195695958062134,0.0951768076705883,0.0405047506289738
6192,10,337895,-0.193796728557633,0.095219120894563,0.042570179616228
6193,10,340762,-0.218700481604464,0.0954216243538322,0.0224972988973433
6196,10,346551,-0.181465033477267,0.0955831744328179,0.0584450481364435
6197,10,346787,-0.166231046078006,0.0960628446797974,0.0844255243426153
6198,10,347536,-0.164581080540935,0.0951853998226836,0.0846729869067473
6199,10,349573,-0.202605642810915,0.0948318461850276,0.0333281290200751
6202,10,361422,0.0594956479544776,0.0952194573710093,0.532488542897845
6207,10,369507,0.137402101134644,0.0952650811679626,0.150100634704792
6208,10,373964,0.0827983393823576,0.0958768406861427,0.388399209593656
6209,10,373973,0.0827983393823576,0.0958768406861427,0.388399209593656
6210,10,374538,0.0686149876003679,0.0970141813969001,0.479866840183075
6213,10,381270,0.0289582069021688,0.0962397427141842,0.763670527151439
6214,10,382505,0.0212838221165863,0.0955205649517337,0.823805045972579
6215,10,382599,0.0288761322577261,0.0954246069405615,0.762367785279398
6217,10,384932,0.0134839405223521,0.0959494086138681,0.888320004826338
6218,10,385373,-0.0156424805195065,0.0961146310468379,0.870809841660365
6219,10,385498,-0.0160457477884225,0.0957883182639828,0.867062676952819
6220,10,385665,-0.0288233221211211,0.0964898416628185,0.765330442131419
6227,10,387633,-0.027214193019445,0.0964445819936482,0.777975143317454
6229,10,388763,-0.0231746463363929,0.0964498988434676,0.810255368512852
6230,10,392475,0.0113838864561573,0.0974109404803424,0.907033844285519
6231,10,396694,-0.128959959044471,0.100293252375103,0.19934561703211
6232,10,397702,-0.13025200052537,0.0988793070956384,0.188598274319476
6233,10,398093,-0.11213389748252,0.0991172412022557,0.25868595426616
6234,10,398191,-0.124390833520744,0.0993543346247496,0.211401689894736
6235,10,398425,-0.109416959390826,0.0985085043996904,0.267437922964843
6236,10,398569,-0.112844206989766,0.0990142122941194,0.25519367787913
6237,10,398716,-0.100034549677182,0.0986067092758706,0.311048518873283
6238,10,399122,-0.0942809965232211,0.0992233191912206,0.342665853632677
6239,10,400116,-0.100347750451346,0.0987520210967919,0.310249654865076
6240,10,400117,-0.100347750451346,0.0987520210967919,0.310249654865076
6244,10,402350,-0.0606980670017222,0.0979807530249572,0.535993433413462
6245,10,403524,-0.0612215916851525,0.0988426519840705,0.53606273558214
6246,10,403847,-0.11965014934192,0.0988439390366556,0.226898674609913
6247,10,409661,-0.146703000859898,0.101922963002589,0.150937017080059
6248,10,410391,-0.132211848685716,0.104423913462632,0.206309671979977
6249,10,413692,-0.120200926508855,0.106948257269036,0.261812110791452
6250,10,414241,-0.219132246000462,0.10650271668194,0.0403695688152367
6251,10,414542,-0.251510637378087,0.107759248978427,0.020156015245489
6252,10,414836,-0.265039146968502,0.10624210881574,0.0130638468611528
6253,10,414838,-0.256447955756193,0.107632682042772,0.0177185829933172
6256,10,415373,-0.231408666216738,0.108333980973101,0.0333614016436751
6257,10,415467,-0.230329461994527,0.107152321711395,0.0322698547210679
6258,10,415474,-0.238091594159787,0.107436642837342,0.027321081240633
6259,10,415561,-0.228872719526367,0.106407232085052,0.0321613769170421
6260,10,415658,-0.2205350296188,0.107555959464186,0.0410614134041098
6261,10,415918,-0.230634250093719,0.106273723684617,0.0306587223994973
6262,10,415984,-0.225646073983273,0.107103151258455,0.0358391764760269
6263,10,416078,-0.232641760766345,0.106826202751539,0.0300855311193951
6264,10,416209,-0.215373629472842,0.106487029661335,0.0438748340316114
6265,10,416379,-0.208836843899938,0.1066254901823,0.0509465358956696
6266,10,416522,-0.224782898712261,0.108030162073352,0.0381781459629464
6267,10,416524,-0.224782898712261,0.108030162073352,0.0381781459629464
6268,10,416657,-0.207516739430608,0.105923515478724,0.0508856914074888
6277,10,417803,-0.211387125279271,0.106769025222318,0.0484961911365206
6278,10,418404,-0.237725521118611,0.10706071644346,0.0270210469545795
6279,10,420497,-0.210390982550408,0.108337235970663,0.052932219152877
6280,10,421100,-0.193967863985456,0.108447592623972,0.0745389046880678
6283,10,423286,-0.202076548211131,0.10802800591918,0.0622286191573944
6284,10,424346,-0.203218228443729,0.108376016699674,0.0616013446480762
6285,10,424405,-0.207667555693396,0.109148795553698,0.0579049915400907
6288,10,425114,-0.19064028657274,0.11006093234483,0.0841232188513795
6289,10,426072,-0.20647639676583,0.109563545871433,0.0603139628059281
6294,10,429055,-0.214957213265273,0.113000264695066,0.0579492824623526
6295,10,429286,-0.184570626190939,0.110091409373492,0.0945213919423194
6296,10,432072,-0.200854172600228,0.111299214555413,0.0719843425353599
6297,10,432799,-0.216249508137385,0.110355217839984,0.0508318681942409
6298,10,435616,-0.208939533995129,0.110821190811063,0.0602002206361963
6302,10,438861,-0.20043346775749,0.110012805622808,0.0693146751598248
6303,10,440881,-0.195633859603539,0.113562895932259,0.0858201030709723
6304,10,441135,-0.204615958442451,0.109993337462499,0.0636805355764579
6305,10,442130,-0.20295181953039,0.110863510117368,0.0679963259767941
6306,10,442576,-0.19577655363911,0.110035386741904,0.0760649704772876
6307,10,442604,-0.219781154999451,0.111192989755543,0.048867807200136
6308,10,443374,-0.212111986418109,0.110814923115436,0.0564143690868738
6309,10,443658,-0.202570205025768,0.110872689954926,0.0685361230785143
6310,10,446307,-0.202417601857733,0.109584999193173,0.0655651384972519
6311,10,448026,-0.268462016746184,0.108600232016234,0.013906046008608
6312,10,454904,-0.319465927604087,0.106824616333075,0.00298014294131487
6313,10,454991,-0.332209181213923,0.105615389335536,0.00179905633042087
6314,10,455828,-0.321815553128073,0.107573830513697,0.00297051296603225
6316,10,459184,-0.325751724708623,0.107955653827909,0.00273411776359856
6317,10,460583,-0.347344100787155,0.105477365020778,0.00109124089036795
6318,10,461243,-0.369742985647066,0.105632645678078,0.000524331371742485
6320,10,463222,-0.288818045452354,0.104960818454103,0.00623511088286941
6321,10,464142,-0.262605483042287,0.103997306733707,0.0120032580244132
6323,10,466331,-0.0072353310306608,0.105545238508428,0.945385087616984
6324,10,470995,0.00374092106330483,0.101270872544314,0.970553923189663
6325,10,487887,0.0447596390293996,0.0996719094827732,0.653656912525482
6326,10,488026,0.0294989780143062,0.0995554731269115,0.76716993027764
6327,10,492665,0.04375864352504,0.0973586123579157,0.653376868730587
6330,10,500581,0.0539487476141658,0.0971712545795969,0.579114670278564
6332,10,501226,0.0700464024059993,0.0978540487576493,0.474572470842006
6333,10,502176,0.0561755004543998,0.0975955724699959,0.565255856987041
6334,10,503351,0.0408029750201705,0.0972323340122265,0.675000746883402
6335,10,503620,0.0309022903521228,0.0967720875595853,0.74966470757824
6336,10,504391,0.0460984568994273,0.0970408104322031,0.635050843611079
6337,10,504977,0.0515951310400966,0.0969421320635189,0.594904240972866
6338,10,506238,0.0788342618609161,0.0977393757629177,0.420453713586885
6339,10,510746,0.0400351623313737,0.0972403977659935,0.680799468150628
6340,10,511762,0.0340112259414503,0.0978199358507536,0.728278601473054
6341,10,512491,0.0334110852986256,0.0970507888333228,0.73085280399571
6342,10,514422,0.00280783657673867,0.0968958597505109,0.976898608243053
6343,10,517900,0.0379307361883815,0.0986000778485169,0.700696717287502
6345,10,525070,-0.0135031417447585,0.0963366267460793,0.888608595458136
6346,10,526273,-0.115364841101409,0.097355509410145,0.236820435125495
6347,10,528672,-0.0374913049971679,0.0963627368277107,0.697463132576813
6348,10,531791,-0.0719092015608644,0.0967221270255153,0.457696701781734
6349,10,533434,-0.0696542471342395,0.0970905420966676,0.473592297160806
6350,10,536874,-0.0743425819839123,0.0974614407385795,0.44609825510887
6351,10,536893,-0.0600088743688315,0.0980676306342362,0.54098912207036
6358,10,543383,-0.0457334789863088,0.0973368787080915,0.638754163640219
6359,10,545646,0.0497939942156383,0.0964827390138284,0.606113092000571
6360,10,547222,-0.0113562840845731,0.0963815001560621,0.90627223412571
6361,10,548227,-0.00615312770879939,0.0968372787491537,0.949371757415558
6363,10,550333,-0.0517898532070019,0.0962465540663015,0.590850109019609
6364,10,551502,-0.120149138516666,0.0961105668636878,0.212086108388124
6365,10,552149,-0.114229195151329,0.0957111105301771,0.233483326686601
6366,10,552640,-0.120047912928819,0.0954875372690433,0.209508661196114
6367,10,552851,-0.118273965850508,0.0964111407841794,0.220727931160625
6369,10,553578,-0.122072795090332,0.0962838425783223,0.205689641803728
6370,10,553579,-0.129979317791753,0.0963684392240574,0.178273943398048
6371,10,553911,-0.107455037657511,0.0974632395685494,0.270987357107165
6372,10,554468,-0.106264450799023,0.0956752852612704,0.267462864084698
6375,10,555138,-0.100239030138308,0.0961435049948597,0.297847988959068
6376,10,556246,-0.0730189113407877,0.0962709433032975,0.448673967498254
6377,10,557799,-0.135920854323534,0.0966942190350811,0.160699546842487
6378,10,564317,-0.0512898056144792,0.0957061246367594,0.592358717779428
6379,10,568534,-0.0578513395086361,0.0964715604943004,0.549109246650533
6380,10,569834,-0.0752417935944094,0.0957137015256826,0.43232860606366
6381,10,571678,-0.0380273218339358,0.0954486059895371,0.690571609491848
6382,10,571888,-0.0506385734470727,0.0958204025451935,0.597502607145531
6383,10,575574,-0.0677366423909585,0.0965218552362182,0.483281800563618
6384,10,576044,-0.0701920367281233,0.0969730125101932,0.469649122161623
6385,10,577816,-0.115049856516321,0.0961886782948858,0.232466087334828
6386,10,578878,-0.10072485623677,0.0963864827259771,0.296733327573361
6387,10,578893,-0.109034015814077,0.0963445100056086,0.258524712264839
6389,10,581795,-0.0973752152909323,0.098571764500025,0.323897284273173
6390,10,581859,-0.104950396930086,0.0968200155745278,0.279116045323987
6391,10,582005,-0.0816743229180373,0.0965185943090924,0.398012774021123
6392,10,582140,-0.0790735656293794,0.0963449658111252,0.412351830201745
6393,10,582788,-0.0720500636545712,0.0981461522472938,0.463369071144474
6394,10,583178,-0.0787838837592223,0.0974515564586339,0.41938095816843
6396,10,583356,-0.071664313786947,0.0968043475328141,0.459609726960281
6397,10,583742,-0.0710781653350612,0.0968102917831599,0.463313935261576
