SNP,Chr,Pos,Effect,SE,ALO1_UIP4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
7019,11,223086,0.0300019144715697,0.0531213696800312,0.572581781531165
7021,11,223467,0.027106801939322,0.0531257780275081,0.610203475791276
7022,11,225287,0.0185827211842479,0.0530694092012586,0.726428352813287
7023,11,225381,0.0181978002158288,0.0529870135442811,0.731472773325036
7024,11,225819,0.0164293696910143,0.0532157297699755,0.757707935883961
7025,11,226471,-0.00856563531447524,0.0532078715937223,0.872197807296046
7026,11,227255,0.0230680772740426,0.0529983332551745,0.663639404310234
7027,11,227403,0.0062970468655828,0.0531796694778917,0.905809524764945
7028,11,229405,0.0343136319328603,0.0529994703414385,0.517772244560445
7029,11,230043,0.0222876647811974,0.0538992654303948,0.679487085211546
7030,11,230092,0.0071676808308119,0.0530111804787485,0.892522322640281
7034,11,236028,0.00142410940981316,0.0541575801764615,0.979036373980143
7035,11,237327,0.00121234301596421,0.0541007204542011,0.982134363036604
7036,11,237624,0.00573720300197025,0.0530075001907792,0.913871729656754
7037,11,237826,-0.00793962905458883,0.0536128545362842,0.882354803272856
7038,11,237829,-0.00393500198208727,0.0535597893109871,0.941474259396661
7039,11,240673,0.0621652067745133,0.0980487638989439,0.526476202703091
7040,11,240765,0.0273017492701853,0.0531659282685926,0.607909120276784
7041,11,241548,0.0228871834684227,0.0534343160349649,0.668676697425467
7042,11,243272,0.0408798740437363,0.0532228631684844,0.442948057807381
7043,11,243436,0.00436452248785565,0.05358554188788,0.935130542724226
7044,11,244792,0.0184914054335433,0.0537777563268258,0.731164880197587
7046,11,248266,0.0176496344990289,0.0532133555848184,0.740330164726375
7047,11,253995,0.0569839227644957,0.0530612783973263,0.283589088508793
7048,11,255600,0.0705377655209734,0.0539418958192783,0.191838984827888
7049,11,257243,0.0501097828771893,0.0530775577225741,0.345771378571116
7051,11,258195,0.0718258372513503,0.0529319578642697,0.175665240044369
7052,11,258900,0.0947874203613683,0.0529349598513141,0.0742079506780558
7053,11,259426,0.101586084360784,0.0529700776167309,0.0559428224261282
7054,11,259811,0.114777040839057,0.0529516977330763,0.0308586131241816
7055,11,262152,0.136557917770123,0.0533423215543857,0.0108820454709163
7056,11,263206,0.0821972868362748,0.0529776510804765,0.121666837798741
7057,11,263597,0.0901525490415329,0.0527046508582473,0.0880476911779225
7058,11,264198,0.0428304900523723,0.0529493173413073,0.419119823928906
7059,11,264567,0.0561383134683956,0.0538505722722507,0.297901157807642
7061,11,270804,0.0481131005353527,0.0534408607917885,0.368571477683924
7062,11,272649,0.0516221944948644,0.0536637975398859,0.336730336695202
7063,11,273908,0.0747376104320409,0.053302541170029,0.161752267341851
7064,11,275058,0.0618713189021055,0.0533235272070724,0.246710576160144
7065,11,275068,0.0608884298397898,0.053480186417011,0.255674179369622
7066,11,275326,0.0433531729310556,0.0534009370855399,0.417428866561125
7067,11,275754,0.0471768295596227,0.0532726561527585,0.376450475262093
7068,11,275945,0.0664860281827958,0.0531912848514336,0.212148711891781
7069,11,277678,0.0178091910165635,0.0533770123853352,0.738842482862777
7070,11,279317,-0.0148656659152885,0.0535182278828986,0.781352855498298
7073,11,281677,0.00862878489086855,0.0530942436952889,0.870990728433389
7075,11,285019,-0.0330164580756673,0.0543076550151225,0.543610110779567
7076,11,285782,-0.0594479131384302,0.0531042533798944,0.263706473220862
7078,11,294571,-0.0699967169138865,0.0535486613217382,0.19200888325734
7079,11,296091,-0.0829847555737603,0.0528282347155085,0.117115468472216
7080,11,297944,-0.0432729383961143,0.053237435021308,0.416863879844736
7081,11,298716,-0.0610495200377461,0.0538050749542012,0.257295054202177
7083,11,303479,-0.0416262720427605,0.0533343160097443,0.435632480239968
7085,11,307466,-0.0670703728793239,0.0529047787373802,0.205720530138159
7086,11,310682,-0.0371916750203517,0.0528889162446555,0.482392411001628
7087,11,315294,-0.0466186156361134,0.0529444279192671,0.379176875209031
7088,11,315651,-0.0518016869482353,0.0528590756872883,0.327759208356615
7089,11,316077,-0.0428393522551138,0.0535013060457562,0.423834650490433
7090,11,317128,-0.0413859033793123,0.053106431682644,0.436324468993957
7091,11,317506,-0.0381322378328805,0.0531863159471427,0.473875472629731
7092,11,317558,-0.0473267029660223,0.0533913789605348,0.375999590350358
7094,11,332693,0.0137095399730041,0.0532250942288144,0.796883760285803
7095,11,333502,-0.00570343867544147,0.05306896083754,0.914475423827697
7098,11,336742,-0.0380960633994436,0.0531091958130561,0.473653663697285
7101,11,339476,-0.00652285116810425,0.0532950062696329,0.902658685552271
7102,11,340285,-0.0397211390570931,0.0529253232013108,0.45344580696986
7103,11,340583,-0.0430839926538801,0.0533003523015382,0.419448078798637
7104,11,340618,-0.0602323426578007,0.053301899969114,0.259234013371527
7105,11,340699,-0.0014264644782524,0.0546040677406215,0.979173374038224
7106,11,340702,0.00347681462767047,0.0546307386332104,0.949291235405552
7107,11,340770,-0.0185416625428128,0.0531766262924323,0.727536915914601
7108,11,340783,-0.0392628547301851,0.0534073308603028,0.462731082361542
7109,11,340811,-0.0234637354574618,0.0531021081796908,0.658860563581962
7112,11,341413,-0.0279436913381386,0.0530042169611521,0.598387596913074
7113,11,341771,-0.0270478552506228,0.0529180029623341,0.609581197324736
7114,11,348254,-0.0185003267922223,0.0538419579383135,0.731348472594203
7115,11,350701,0.00804076702590385,0.0530681034096678,0.87965375356406
7117,11,352832,-0.0122702650840125,0.0532159501148511,0.817778599527425
7118,11,352980,-0.00983561841678004,0.0530672470160097,0.853066819407194
7119,11,353039,0.0127541170671156,0.0532909654179449,0.810988742497397
7125,11,356064,-0.00875792895982251,0.0531029932000488,0.869098634515785
7126,11,358366,0.028027410763911,0.053949740842233,0.60373097354257
7128,11,360267,0.0345342995158903,0.0533862209566564,0.518132174456393
7129,11,360860,0.0261598969000979,0.0537290960240085,0.626641924267509
7130,11,361878,0.0360088312410502,0.0539363204264842,0.504814004508749
7131,11,362163,0.0484653819643374,0.0530827253317467,0.361857223897194
7132,11,362171,0.0386440636895939,0.0531055489117589,0.467289353188506
7133,11,363809,0.0414810174499934,0.0530050344189943,0.434394707136963
7134,11,364620,0.0408469024615346,0.0530710200546736,0.442013401231024
7135,11,364676,0.033578376882482,0.0530913379725312,0.527492960766773
7136,11,367086,0.0211516056138069,0.0534119704173346,0.692337849052635
7137,11,369257,-0.00884194061161231,0.0531571650846822,0.867987909889937
7138,11,372538,0.0537563390536838,0.0535320695081562,0.315975155834538
7139,11,373968,0.0219485323514521,0.0530670252146052,0.679418081065302
7140,11,375918,0.0310807824984857,0.05297004009756,0.55773891920221
7141,11,376286,0.0276037089804837,0.0531996740606122,0.604176599235604
7143,11,379841,0.0326541332358111,0.053191570780679,0.539678954600895
7144,11,379846,0.0326541332358111,0.053191570780679,0.539678954600895
7147,11,380964,0.0504621481063047,0.0530018214494344,0.341706188381403
7148,11,381658,0.0304292162556222,0.0529777881768556,0.566078631145068
7150,11,381673,0.0363923256946761,0.0541154151508891,0.501708812723336
7151,11,381726,0.0296591114189396,0.0531244395448375,0.576996856508605
7152,11,381937,0.02631775316827,0.0529040843666702,0.619173257802274
7153,11,382201,0.0215643837456125,0.0535586669416612,0.687463359334015
7156,11,384150,0.0368913639250326,0.0530599113279507,0.48733882153846
7158,11,385019,0.0680242204517497,0.0533941634416942,0.203501174609036
7162,11,392685,-0.00505413641451863,0.0535375827517131,0.924842179453859
7163,11,393210,-0.021163367356713,0.0539599265569611,0.695143244104803
7164,11,393945,0.00276294473600069,0.0542435297813757,0.959405382766828
7165,11,394452,-0.282350699606921,0.117277647532418,0.0165728563074172
7167,11,394913,0.0253251181175759,0.0542377173528824,0.640839329587881
7168,11,398143,0.0320686539443414,0.0537880462331275,0.55142099557559
7169,11,400712,0.0197251676356419,0.0535499083073799,0.712832249424538
7170,11,401921,0.019123837287667,0.0534594837103981,0.720762306604728
7171,11,402086,0.0390161647508255,0.0535393226076174,0.466644829221121
7172,11,403233,0.022088988137014,0.0537516859472557,0.681362193333211
7173,11,403482,0.0447541119086249,0.0533886718521687,0.40244642877294
7174,11,403781,0.0431055690024141,0.0535110379682278,0.421047313176581
7175,11,404841,0.0490865390419536,0.0535590417385811,0.360033556599509
7176,11,407251,0.0429274926446698,0.0541334853491757,0.428314364455271
7177,11,408460,0.0255665819082597,0.0537966034939651,0.634906078405296
7179,11,411456,0.0399895934378039,0.0537263173600112,0.457177860176758
7180,11,412587,0.0267106728591506,0.0543350199847604,0.623313173630424
7181,11,415128,0.0516878788078566,0.0537460681896976,0.336855946195766
7182,11,415158,0.0563399807216926,0.053739383598398,0.295174951132025
7183,11,415583,0.0477773461856815,0.0539673882981742,0.376597319433374
7184,11,417049,0.0566417407017413,0.0539059561613533,0.294091727581541
7185,11,421231,0.0704285719051775,0.0540639198212297,0.193529529556325
7186,11,421433,0.0669883976258586,0.0542243798400638,0.217505982480279
7187,11,425090,0.0976056123637665,0.0536151837898072,0.0695318459727741
7188,11,425936,0.112341317471094,0.0531256076986257,0.0351614824331564
7189,11,425985,0.115440146893349,0.0530706227337527,0.0302769919958906
7190,11,428422,0.0730490658454831,0.0534266649448419,0.172408381723209
7192,11,430725,0.0906691943849255,0.0541801065227687,0.095119162393449
7194,11,431573,0.0839288444233291,0.0540375074678924,0.121281199579501
7195,11,435067,0.0739771980349893,0.0539612917320343,0.17126749820467
7196,11,435445,0.0701867821502621,0.0536332948233158,0.19150699463143
7197,11,436668,0.100922279348545,0.0535450528813367,0.0602766970140613
7200,11,440451,0.112983360623531,0.0531851914707682,0.0343364528412787
7201,11,441961,0.116626728813084,0.053041349563886,0.0285412140804158
7202,11,442302,0.115188304378769,0.0534783830079372,0.0319226933305439
7203,11,442829,0.0989320478765016,0.0533765905465897,0.0646488221691578
7204,11,443498,0.101035407350711,0.0532109836630387,0.0584099548957337
7205,11,443807,0.0992307815921407,0.0531647006715946,0.0628033655698542
7206,11,444125,0.102840107276895,0.0532179994978688,0.0541061180715999
7207,11,444152,0.104509257842465,0.053248512622153,0.0504695624195907
7208,11,444420,0.105810522637442,0.0532593993120882,0.0477282527107096
7209,11,444997,0.116035277564541,0.054030154604588,0.0324257443862337
7210,11,445026,0.103733938561677,0.0539238429222778,0.0551945800335791
7211,11,445153,0.111220715937721,0.0531555610429438,0.0371198668933498
7212,11,445220,0.112536259532085,0.0537142338931837,0.0368749918112908
7213,11,445373,0.0993889374669406,0.0533741859945124,0.0634174283733339
7214,11,445854,0.109145545061178,0.0530864350882347,0.0405177256712845
7216,11,448760,0.12271507136762,0.0531799905509757,0.02160250828394
7217,11,449454,0.108275143569424,0.0533573964603527,0.0431834289741278
7218,11,452711,0.106282748587609,0.0541536830593438,0.0504761613334841
7219,11,456846,0.123128400454663,0.0531412818881008,0.0210753818977641
7223,11,460484,0.140049919956966,0.0532976973156589,0.00897176286836391
7224,11,462463,0.154476089596017,0.0532590432673792,0.00395952950337364
7225,11,463057,0.132859426865797,0.0529995077888053,0.0126315942816596
7226,11,463846,0.113430402112914,0.0532969997678656,0.034006939663351
7227,11,464832,0.0655630316813431,0.0536089034034204,0.222150160542705
7230,11,465463,0.0960713417131284,0.0540557104432116,0.0763855552470696
7231,11,466269,0.115254142218933,0.0530129458687035,0.030363359104941
7232,11,466959,0.120832010840514,0.0534809812639412,0.0244712381022349
7233,11,467309,0.116941230895919,0.0533723920214221,0.0291018362378096
7234,11,467328,0.123828430703457,0.0530912275026027,0.0202428226369227
7235,11,467504,0.118104687615408,0.0532447365371705,0.0271806856592438
7236,11,467546,0.125370759886309,0.0530809724431579,0.0187249438751759
7237,11,467564,0.118603316046219,0.0531648002901761,0.0263180447225904
7238,11,467627,0.116920440703278,0.0532325885997388,0.0287125993395309
7239,11,467651,0.1177246735802,0.0531305482355579,0.0273452227473907
7240,11,467666,0.111613993136947,0.0534616401387181,0.0375378295955462
7241,11,467744,0.111913241929916,0.0533465881601218,0.0366287647090982
7242,11,467777,0.105769139265226,0.0533394381027912,0.0481483472460366
7243,11,467786,0.10138071236447,0.0534624731340883,0.0587371116979284
7244,11,469130,0.0959380924617457,0.0538365312654899,0.0756045024553116
7245,11,471802,0.0668543710942118,0.0539059774072097,0.215723933386016
7246,11,475092,0.00476510725690887,0.0538656835884178,0.929559042804025
7247,11,476182,0.0364036009570883,0.0535786336452833,0.497302799830518
7248,11,477654,0.0221937516662152,0.053750257196051,0.679926876941327
7249,11,480438,0.0272709864142184,0.0540157225050004,0.613964284370068
7250,11,481321,-0.0172477693264522,0.0542614701029232,0.750776031585177
7251,11,485149,-0.00387469598968815,0.0549555880638694,0.94383088976591
7253,11,487905,-0.0119265787194313,0.0540314921139513,0.82542729408764
7254,11,489044,-0.00365677843414203,0.0542688860378189,0.94631527261723
7257,11,491233,-0.0338087228040742,0.0544974974644931,0.535413179099909
7258,11,491866,-0.0388830632414227,0.0544252921427041,0.475433465995354
7259,11,493392,-0.0617746536882,0.0550081457209559,0.262196782642627
7262,11,494726,-0.0561580682017825,0.0538941467677547,0.298121626123449
7263,11,495468,-0.0505020715114927,0.0539683240295914,0.350030071100523
7264,11,498423,-0.0458588448929063,0.054452092330515,0.400253498145943
7265,11,498694,-0.0577051143712981,0.0538895170027701,0.284989119246115
7266,11,507721,-0.0164021147478001,0.0538710343915441,0.760949246025282
7267,11,508824,-0.0373286432713961,0.0541211774528124,0.490821299137184
7268,11,515387,-0.0213273296980908,0.0539153020130997,0.692660490748752
7269,11,515435,-0.0150818327434733,0.0541383364247965,0.78073063463112
7270,11,515606,-0.0120596823348211,0.0542019602054028,0.824056995104853
7271,11,515607,-0.0120596823348211,0.0542019602054028,0.824056995104853
7272,11,515783,0.00118614059125516,0.0538701850866707,0.982445640093139
7273,11,516249,-0.0175288722606558,0.0540271660069049,0.745792928939652
7276,11,517259,-0.0263396160284423,0.0548240186573385,0.631212615260393
7278,11,517282,0.00663153640073211,0.0546765665333994,0.903533020619291
7279,11,517936,-0.00817214106619213,0.0542621191266621,0.880373415931614
7282,11,521756,-0.00225677050660383,0.0534870344865605,0.966368815903723
7283,11,521933,-0.00518823728556203,0.0540836471038133,0.923630706129368
7284,11,522294,-0.000479752725991794,0.0531214042328607,0.99279930407421
7285,11,523645,0.0372938500266224,0.0539815083853788,0.49010540548646
7286,11,523658,0.0459926858613185,0.0530889573167061,0.386896329503491
7287,11,523660,0.0297423839839126,0.0533044742252098,0.577217452610563
7291,11,527561,0.0371207470480977,0.0530259166441543,0.484357714201215
7293,11,533229,0.119300779940511,0.052543665060702,0.0237788912273377
7294,11,534563,0.122548447416899,0.0527427356706019,0.0207190300948771
7295,11,535334,0.138825775656995,0.0529419047677488,0.00911401675998982
7296,11,535859,0.115309597048929,0.0525806137205262,0.0289588986462588
7297,11,547722,0.121707198334429,0.0526780604103889,0.0214422476156242
7298,11,549137,0.102382122113577,0.0531998139634712,0.0550976214916306
7300,11,549470,0.131472239665829,0.0536713779354388,0.0147876271272464
7302,11,551184,0.0932348371130266,0.0528625645297829,0.0786438961866691
7305,11,556779,0.1131983506259,0.0528880250226728,0.0330121525054789
7306,11,557098,0.122414733214099,0.0525350935672672,0.0203612251163744
7307,11,559683,0.105498379345596,0.0527887888826497,0.046429069936401
7308,11,559870,0.0973993309408328,0.052891922938457,0.0663903199156088
7309,11,562114,0.0688611662653424,0.0529242390100925,0.19406353989833
7310,11,564538,0.0498791852731118,0.0539023809040366,0.355410090140401
7311,11,565905,0.045933919809447,0.0531904266250604,0.388407805947028
7312,11,566379,0.0570421143381931,0.0528937984147699,0.281579482625262
7313,11,566840,0.0664982434428195,0.0529781339645815,0.210235849855877
7314,11,566850,0.0633570009181003,0.0529236046000243,0.232055030738626
7315,11,567100,0.0574109405059056,0.0530928660051367,0.28028824334046
7316,11,567277,0.0735308646829602,0.0528863182590678,0.165296460949178
7317,11,567284,0.0684339921296507,0.0529476252891385,0.197034746216967
7318,11,567434,0.0739134542704107,0.0528848074155531,0.163101565057975
7319,11,567526,0.0698765854999516,0.0530987384975684,0.18903654143441
7320,11,567588,0.0855966285956796,0.0529092563945488,0.106598732927924
7321,11,567619,0.0816125567544363,0.053020794322563,0.124637780331279
7322,11,567651,0.0833165224856477,0.0530005923700936,0.116848187739691
7323,11,567885,0.0583604713379301,0.0532838862627462,0.274143202045146
7324,11,571825,0.0348230635311527,0.0534481846944944,0.515128742935918
7326,11,574955,0.0505877547111157,0.0533713450024065,0.343856851180368
7327,11,575225,0.0551883403025301,0.0530342485259601,0.29876553830882
7328,11,575805,0.0465217943276544,0.0533604348894336,0.383887916713497
7329,11,576302,0.0211944864561764,0.0539005145660674,0.694398120712838
7331,11,576492,0.0442401261946692,0.0708549769314124,0.532784194980285
7332,11,578734,-0.0675961978792219,0.0531771141062721,0.204511533467136
7333,11,578880,-0.0311240409950844,0.0529766446865778,0.557240233196053
7334,11,580843,-0.0181369196396723,0.0534304991367941,0.734473510782083
7339,11,581163,-0.0118502306491944,0.0541064015020919,0.826763254126363
7340,11,583102,-0.0241127946868566,0.0530631070329509,0.649807785941801
7341,11,584625,-0.0232892636243513,0.0533203684447529,0.662538047682922
7342,11,584993,-0.0180588258770787,0.0532379071073163,0.734653307469449
7343,11,591628,-0.0349141720979974,0.0532637303284815,0.512575301139337
7344,11,591788,-0.0426041384570023,0.0532325997149007,0.424052562482036
7345,11,596580,-0.031016551603815,0.0533816606450718,0.561588423843369
7346,11,596725,-0.0421362812912362,0.0532200872835997,0.429046071445651
7347,11,601153,-0.0258690271545569,0.0529779762273548,0.625642126338203
7348,11,604648,-0.0169299792291214,0.0530638538330169,0.749877925854757
7349,11,605055,0.00315166051171843,0.0532213823320893,0.952812031467347
7351,11,611233,3.56105608438628e-06,0.0539430748654427,0.999947364881783
7353,11,613347,0.0517960879409712,0.0535877496697027,0.334422848484158
7355,11,614444,0.0441115902276007,0.0538361409717575,0.413129556642953
7356,11,614658,0.0220215195729246,0.053123607277924,0.678735164757924
7359,11,615824,0.0291876752551419,0.0532764615034759,0.584139012775269
7360,11,615867,0.0298567962990795,0.053072444303058,0.574086972608068
7361,11,618029,-0.00184232491261985,0.0536377614490331,0.972619432840709
7362,11,618311,0.0109179757453306,0.0533099432685606,0.837844967260116
7363,11,620156,0.015310791771159,0.0538050206532854,0.776147618787928
7364,11,620157,0.015310791771159,0.0538050206532854,0.776147618787928
7365,11,620182,0.0132484489665417,0.0537725499907551,0.805531751821387
7366,11,620666,0.0147130820641318,0.0536814943344424,0.784182623550184
7367,11,620743,0.00783599625472284,0.0534465724132226,0.88352068441271
7369,11,621088,0.00548625902318992,0.0532280272070395,0.917965253605524
7370,11,622127,0.0168057099382678,0.0531782607093321,0.752169591606281
7371,11,622853,0.037113274511994,0.0534979335694072,0.488305993641133
7372,11,624002,0.0257377817830543,0.0532073941637086,0.628880509499341
7373,11,624345,0.0148439653010274,0.0534013368623475,0.78119818636108
7374,11,625615,-0.0167708062854492,0.053342189945284,0.753402681736841
7375,11,626209,0.0107000664717567,0.0540667321582413,0.843233454685691
7377,11,626626,0.029179029844031,0.053511857776749,0.585904237940276
7378,11,627031,0.0244918583590961,0.0537095807048323,0.648666505057172
7379,11,628031,0.00504927966701144,0.0530302471668618,0.924198012186166
7380,11,628199,-0.00363054394728698,0.0530958783465526,0.945524138611009
7381,11,628241,-0.011125276362532,0.0538577717479113,0.836466577115448
7382,11,628767,0.0078762728834551,0.0530945750378861,0.882155827461185
7383,11,628896,0.0232415787076059,0.0532728723139505,0.662904512440806
7384,11,629511,0.0337024679933728,0.0534091038901772,0.528432674989098
7385,11,629750,0.0154484141980935,0.0531773191271801,0.771598546386139
7386,11,632234,-0.010060936796049,0.0531628655830746,0.850007642291331
7389,11,635886,-0.0217470075001484,0.0535800120234362,0.68507734209331
7390,11,639035,-0.00502297838597474,0.0533796442536343,0.925083794723582
7391,11,639322,-0.0441396140771451,0.0533875530680645,0.40892182937131
7392,11,640812,-0.0305869319864995,0.0531372620536574,0.565238036168879
7393,11,640835,-0.0273788668376319,0.0532088773359832,0.607186376090389
7394,11,641153,-0.0370770324940977,0.0539572024741865,0.492435418455186
7395,11,642681,-0.0298935459553114,0.0540370148718774,0.580473234221889
7398,11,642975,-0.029852165620624,0.0532228719622357,0.575228512792552
7399,11,643961,-0.0381035554969948,0.0531622942605505,0.47400833047854
7400,11,644027,-0.0310725322229808,0.0540351307510416,0.565628435115015
7401,11,644029,-0.0313842308889915,0.0537477368726343,0.559648914397313
7402,11,644496,-0.0532926846893103,0.0532592956019205,0.317692625357232
7404,11,644791,-0.0529371195984353,0.0535417315361862,0.323483407892082
7415,11,666468,0.10014232557868,0.0541418940906562,0.0652029669383568
7416,11,666492,0.148743526250863,0.114368744933823,0.194257180838911
7417,11,666493,0.123568408772469,0.107355691240103,0.250503591033051
7418,11,666499,0.102399902564013,0.108234246958761,0.344747181121713
7420,12,559,0.0387848364383251,0.0537340500267312,0.470899866550971
7422,12,1659,0.00416379695062608,0.0532461218802886,0.937714012629657
7424,12,5023,-0.0126055414493733,0.0538188002293508,0.814948502699953
7435,12,6428,0.0330486716151442,0.0532442010476272,0.535197618813257
7436,12,6629,0.0464362511104726,0.0534038757987481,0.385148370173904
7437,12,9163,0.0301351677112083,0.0538818665051628,0.576323813093124
7438,12,10871,0.0746340325706467,0.0534204589210906,0.16325934409729
7443,12,12062,0.0642089779180953,0.0541736413635836,0.236718310470716
7444,12,13439,0.0667159107071683,0.0542293868399058,0.219421278134271
7454,12,14310,0.0687937736215762,0.0540980617056975,0.204334854471365
7455,12,17131,0.0487409902877332,0.0540145567963765,0.367476886764015
7456,12,17741,0.0506168087618347,0.054014993080702,0.34935389721256
7468,12,20883,0.0622286013438663,0.053465457787474,0.245249430457365
7469,12,21290,0.0637910323500585,0.0533741446217233,0.232823994073645
7470,12,21339,0.0857857242548876,0.0536289645041867,0.110578496463569
7471,12,21370,0.0834926382609537,0.0533263523457851,0.118316739406621
7472,12,21837,0.0778690219454377,0.054266346508605,0.152189198846669
7473,12,22208,0.0779387773328013,0.0530610070623797,0.142763444292688
7474,12,23248,0.0779639235945571,0.0532127984185382,0.14377421801362
7475,12,23264,0.073558591652475,0.0532083652830316,0.16770361944132
7476,12,23544,0.0619892943836515,0.0531353677375241,0.244147499828303
7477,12,24735,0.0611172914030057,0.0534574438120999,0.253693502049385
7479,12,25742,0.0683712165339108,0.0534325499351709,0.201533292747918
7480,12,25817,0.068839724212849,0.0536247173645003,0.200078019266938
7481,12,26505,0.0755107988921891,0.0533871940981487,0.158126160844496
7483,12,26817,0.0813170021843261,0.0536145321523754,0.130238172924416
7484,12,26922,0.0345957886899339,0.0532342131515373,0.516193165648928
7485,12,26956,0.0574296578000653,0.0530333950859255,0.279593665428488
7486,12,27753,0.0249737093085724,0.0543657333183368,0.646254907110013
7487,12,27767,0.065558885841295,0.0537005651934572,0.222967854274865
7490,12,29949,0.0967178708339341,0.0538325786205089,0.0732472729575413
7491,12,32444,0.0732475149416608,0.053519406631877,0.171989691892645
7492,12,32580,0.0694546052009821,0.0541082083717941,0.200115444236579
7493,12,32630,0.0830923306699349,0.0536317743843041,0.122202870223075
7494,12,34909,0.0869128834855719,0.0537730738592388,0.106924920567838
7495,12,35196,0.0557126726970186,0.0538430228046349,0.301506109382835
7496,12,35207,0.066627585666249,0.0536513901010951,0.215112202713133
7497,12,35238,0.084501498920509,0.0538397385382546,0.117427259031301
7498,12,35696,0.0888066118965775,0.05382010606634,0.0998193333794545
7499,12,35979,0.0858205772243149,0.0540416437886601,0.113171356211061
7500,12,37321,0.0645172144207027,0.0539140444642132,0.232239039963294
7501,12,37449,0.103426371988502,0.0539013115760358,0.0558145406566286
7502,12,37552,0.0353825778212328,0.0540955146505052,0.513488720153775
7503,12,37884,0.0221274282416611,0.0538009220481218,0.681114291647562
7504,12,39697,0.00659906393210169,0.0538065530929141,0.902458612003831
7506,12,43295,-0.0242172059576137,0.0538508569604424,0.653196415277247
7507,12,45404,0.0355543631263909,0.0550902451204326,0.519097621458348
7508,12,45489,0.000560039833109649,0.0541856837793035,0.991759395080289
7509,12,45751,0.0111112757744617,0.0547737052213775,0.839363017925469
7511,12,48929,0.00399040285023666,0.0540764016998972,0.94121773272086
7512,12,50531,0.0174023620092459,0.0544567488630398,0.749488664584647
7513,12,51804,-0.0299061149500919,0.0543114103627679,0.582227768142773
7518,12,52688,-0.0349206424174718,0.0547785591753196,0.524220655509386
7519,12,53030,-0.0276636718264462,0.0555549786860257,0.618828462535051
7520,12,53269,-0.038842920594451,0.0551884973318753,0.482007153050592
7521,12,54544,-0.040615405833979,0.0554834049740458,0.464637195892878
7522,12,54776,-0.0546074012291869,0.0554585082840194,0.325468814002106
7523,12,55175,-0.0484117804031742,0.0560138239823663,0.38801950416806
7524,12,57194,-0.0213965070889179,0.0561551002253841,0.703413775691346
7525,12,57342,-0.0405293815671289,0.0553220589117083,0.464283728959207
7526,12,57418,-0.0217483603436045,0.0564429168015859,0.700235364958162
7534,12,63616,0.0482090576190763,0.0582643617622659,0.408558432407379
7536,12,65441,0.061453676377248,0.0577702681356364,0.288164753725656
7538,12,66967,0.0740002538135824,0.0568288938952283,0.193711044941708
7539,12,69396,0.0683623312617343,0.0569581884044128,0.23085892898107
7540,12,70019,0.0339747591222852,0.0585903005116351,0.562372184821393
7541,12,70124,0.0353820888952261,0.0591004517012647,0.549772174837802
7543,12,71641,0.0418480963070553,0.0584256686408682,0.474303050195719
7544,12,72520,0.0316773089837399,0.0584029428813842,0.587890497860704
7545,12,72632,0.0309387004509512,0.0582636974510105,0.5957446612071
7546,12,72756,0.0295620930661167,0.0583029419865819,0.612441305419412
7547,12,73366,0.0409011980788379,0.0583934159336148,0.484112742452083
7548,12,73718,0.0341219233801333,0.0579219069199933,0.556169510064177
7549,12,73752,0.0348454398970177,0.0580427194539182,0.548664032836165
7550,12,75931,0.0487756975671263,0.0584104465855253,0.404253831848201
7554,12,82740,0.05545544785109,0.0581944142637592,0.341275457464707
7555,12,84031,0.0565076990405318,0.0583733283124984,0.333687311661788
7556,12,84341,0.0527306036415782,0.0583503200006737,0.366776054914662
7557,12,87080,0.0331809205742564,0.0582701954994842,0.569425091420669
7560,12,91629,0.041456898268843,0.0583035644655741,0.47752123058685
7572,12,92800,0.041456898268843,0.0583035644655741,0.47752123058685
7573,12,93045,0.0391484306790841,0.0589568391417347,0.507111950755699
7574,12,93418,0.0218626488531033,0.0597907090425576,0.714843074705154
7575,12,95610,0.0264787894495833,0.0613794744158978,0.666444626774317
7581,12,98701,0.0237063167775786,0.0609527412159922,0.697562821301311
7582,12,100464,0.0184778280981492,0.0602890222621529,0.759414236267488
7583,12,102249,0.0316895191859703,0.0604940020228839,0.600714634086905
7584,12,102251,0.0172905705470006,0.0603269091968357,0.774575611040243
7585,12,103019,0.0206240862516913,0.0607304946493883,0.734359610042452
7587,12,103886,0.0263828112287052,0.0598161328008582,0.659435848776542
7590,12,111438,0.0220529487719596,0.0598373111847835,0.71268524499187
7591,12,112028,0.0154321319195418,0.0591792699693555,0.794422540612823
7592,12,112101,0.0208591871096993,0.0599179732229667,0.727950778600108
7593,12,112139,0.0193053588895984,0.0585545236639061,0.741823078970247
7594,12,119050,0.00502146429734807,0.058617589597926,0.931781448188735
7596,12,122696,0.037282042273812,0.0593180219914069,0.530075548258819
7601,12,124218,0.03699031445461,0.0599430229879527,0.5375723613508
7602,12,124295,0.040950023096713,0.0597084104452365,0.49326833609157
7604,12,126769,0.0437408206998124,0.0595159046188122,0.462861934913059
7607,12,128383,0.0429348024185547,0.0596704036293253,0.47228889417224
7612,12,130108,0.0263627559690718,0.058820506283484,0.654291117826999
7613,12,130128,0.050635590329021,0.0576937868274038,0.380724620677146
7614,12,130181,0.0376911765506569,0.057177115872813,0.510196889276274
