SNP,Chr,Pos,Effect,SE,ERV25_RBD2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
7285,11,523645,0.00247920760132947,0.0676903970613691,0.970804161132104
7286,11,523658,0.00791004695486727,0.066595698658791,0.905519478236367
7287,11,523660,0.00437306920820757,0.0668254550450423,0.947860585001147
7291,11,527561,-0.0336348903244374,0.066469352551696,0.613157741822023
7293,11,533229,0.00131160483111876,0.0663220384771682,0.984232993707106
7294,11,534563,0.00742987061489531,0.0665948013621458,0.911229096461472
7295,11,535334,-0.0100368129565347,0.0669829630356145,0.880975414985416
7296,11,535859,-0.000619056039983912,0.0663366453752793,0.9925594913453
7297,11,547722,0.00782132808409149,0.0665073695165565,0.906450757070462
7298,11,549137,-0.0124499028611738,0.0670107932763212,0.852716537700606
7300,11,549470,-0.00708381768285132,0.067824348843107,0.916876657741454
7302,11,551184,-0.00940411456588636,0.0665319985648781,0.887676258324811
7305,11,556779,-0.0421335861184283,0.0666654989786641,0.527786268872727
7306,11,557098,-0.0386664581169556,0.0663047223712664,0.560155971229523
7307,11,559683,-0.0533252493161858,0.066462800324064,0.422900598453978
7308,11,559870,-0.0469481048400686,0.0665501341075442,0.480992565418494
7309,11,562114,-0.00905798516221032,0.0664770256753853,0.891695490020522
7310,11,564538,-0.0323068220057988,0.0676056654175782,0.633037433095166
7311,11,565905,0.00177713250465561,0.0667237998902901,0.978766575729606
7312,11,566379,-0.00334651308538594,0.0663906470350275,0.95982705082378
7313,11,566840,0.0144210913377881,0.066531030394953,0.828522649161331
7314,11,566850,0.0189579763872378,0.0664459664044894,0.775570781260581
7315,11,567100,0.00752795069006518,0.066640135731836,0.910123138552838
7316,11,567277,0.0330857506317589,0.066430290953512,0.618757411725344
7317,11,567284,0.023152781854664,0.0664946303623213,0.727904861075538
7318,11,567434,0.0386293588462078,0.0664218136048221,0.561223232549363
7319,11,567526,0.0224960205907655,0.0666908706050576,0.736077789682212
7320,11,567588,0.0240850379286401,0.0665341483323137,0.717572267546512
7321,11,567619,0.0364422351778138,0.0666353054606272,0.584799300780479
7322,11,567651,0.0236817304058227,0.0666357575838738,0.722509154741858
7323,11,567885,0.0190384610532363,0.0668762949912578,0.776054903952658
7324,11,571825,0.0510432279857627,0.0669616651475215,0.446404698596048
7326,11,574955,0.0795305350527464,0.0668313399902506,0.234838818718464
7327,11,575225,0.061434091528435,0.066479280370106,0.356060897245449
7328,11,575805,0.0438444224029472,0.0668977988839134,0.512640934193024
7329,11,576302,0.0508509331417265,0.0675038699781027,0.451769389463378
7331,11,576492,-0.0903185963016977,0.088707992528027,0.309301009995022
7332,11,578734,0.0541850557926185,0.0667268579872971,0.417314399837402
7333,11,578880,0.0386331911747153,0.0663862149291938,0.560974526057314
7334,11,580843,0.0292554613560462,0.0669471549591519,0.662383368927284
7339,11,581163,0.0292134545916886,0.067788091239074,0.666765863455131
7340,11,583102,0.0504242449178601,0.0664592289508511,0.448523672450539
7341,11,584625,0.0743451959756168,0.0667171392248155,0.265893924139481
7342,11,584993,0.0935717308870403,0.0665377398497134,0.160516034120576
7343,11,591628,0.0516435135342756,0.0667293753794589,0.439493303229231
7344,11,591788,0.0411354317144905,0.0667309310859537,0.538003296481656
7345,11,596580,0.0498296003645349,0.0668725422557196,0.456681159436947
7346,11,596725,0.0337916029650754,0.0667256172138848,0.612873610140883
7347,11,601153,0.0348078516595995,0.066383843172697,0.600369624675839
7348,11,604648,0.0115727602285862,0.0665016211028923,0.861947748499048
7349,11,605055,0.0358177874474696,0.0666653665380897,0.591414594158532
7351,11,611233,0.0485642378181204,0.0675472101594187,0.472636698531909
7353,11,613347,-0.0107097588590269,0.0672377729504334,0.873537889723487
7355,11,614444,0.0170695154270706,0.0675206587370132,0.800566563641866
7356,11,614658,0.026333044120833,0.0665712131238918,0.692667100842003
7359,11,615824,0.00276893710827542,0.0667895216405804,0.966954486696753
7360,11,615867,0.011844573341745,0.0665324711419062,0.858803923605688
7361,11,618029,-0.00496525633674949,0.0672136495451218,0.941153490396449
7362,11,618311,-0.0180539806438896,0.066800321981663,0.787112123313583
7363,11,620156,0.0199346730753564,0.0674230358797716,0.767659304470934
7364,11,620157,0.0199346730753564,0.0674230358797716,0.767659304470934
7365,11,620182,0.0060950428657037,0.067387974326209,0.927983275381374
7366,11,620666,0.00922631484655206,0.0672742238935461,0.890994471985658
7367,11,620743,0.0215467765776252,0.0669666958230171,0.747829798036323
7369,11,621088,0.00183967667364768,0.0667015461831877,0.978012144499849
7370,11,622127,0.0258313807589316,0.0666334951110318,0.698498639841162
7371,11,622853,0.0608671367323037,0.0670062509134669,0.36429723466018
7372,11,624002,0.0635773075886243,0.0666109571265156,0.340505400069732
7373,11,624345,0.0567032653508014,0.0668570301838023,0.396941854453404
7374,11,625615,0.0711441294717738,0.0667457060678929,0.287198138762561
7375,11,626209,0.0651478403396094,0.0676665787686104,0.336318384897041
7377,11,626626,0.0739489674714584,0.0669689593023875,0.270246576512607
7378,11,627031,0.0956934314943624,0.067130938689717,0.154903749908505
7379,11,628031,0.091206040909047,0.0662760840804772,0.169646601036249
7380,11,628199,0.0905995828460039,0.0663604868807853,0.173039509899201
7381,11,628241,0.0695552172394713,0.0673922273609814,0.302733954070179
7382,11,628767,0.0933234863905177,0.0663497926719407,0.160444232433728
7383,11,628896,0.098401767543435,0.0665690940391293,0.14024862983528
7384,11,629511,0.096016852048501,0.0667699733160567,0.151313042154782
7385,11,629750,0.0855986098859362,0.066489128511826,0.198795689936318
7386,11,632234,0.0454781754810678,0.0665783520083119,0.495005920546417
7389,11,635886,0.0561567532420775,0.0670908094966816,0.403144240126917
7390,11,639035,0.0564620470394433,0.0668239068567994,0.398717850170743
7391,11,639322,0.0666531998121574,0.0668712250834279,0.319573658536227
7392,11,640812,0.0358586469880174,0.0665907736640896,0.590576319993025
7393,11,640835,0.0317485384081302,0.0666802100514955,0.634275352256829
7394,11,641153,0.0119714493814311,0.0676565578469072,0.859653537278784
7395,11,642681,0.039529744654506,0.0677110321126754,0.559727282774159
7398,11,642975,0.0413985332726293,0.0666874752256199,0.535142201467838
7399,11,643961,0.0381643637871237,0.0666357474114455,0.567191397304085
7400,11,644027,0.0366399434592443,0.0677156364925196,0.588789996257113
7401,11,644029,0.0551456229493955,0.0673204340819882,0.413252763817376
7402,11,644496,0.0442188521288761,0.0667929290183099,0.508384620398393
7404,11,644791,0.0215887359840602,0.0671767293302826,0.748118515217264
7415,11,666468,-0.0503219337650171,0.0681211306395855,0.460572435193373
7416,11,666492,0.0690407828128112,0.143612654324784,0.63099695625493
7417,11,666493,0.043334340665151,0.134761050277861,0.747973125796697
7418,11,666499,0.00318739138153568,0.135801242873301,0.981287830139472
7420,12,559,0.0790130911811001,0.0672530292383645,0.240841447644904
7422,12,1659,0.0735061062651597,0.0666090688367044,0.270542262213369
7424,12,5023,0.106118534030228,0.0672092484035365,0.115248313860027
7435,12,6428,0.103822490421304,0.0665281818834697,0.119519131865946
7436,12,6629,0.0996167544112912,0.0667824589787764,0.136681270658418
7437,12,9163,0.115025756815712,0.0672718488790328,0.0881696462084399
7438,12,10871,0.107446819169026,0.0668825242370696,0.109058059462233
7443,12,12062,0.14388133981578,0.0675880575317458,0.0339628625541442
7444,12,13439,0.118030567459527,0.067810581952404,0.0826264555922918
7454,12,14310,0.116770985990634,0.0676611137005293,0.0852546458506219
7455,12,17131,0.11332118306356,0.0674952892481635,0.0940467792240442
7456,12,17741,0.10993462985994,0.0675178420617358,0.104368084432411
7468,12,20883,0.11108501014582,0.0668656844144467,0.0975378808448742
7469,12,21290,0.118491242272519,0.0667215065019503,0.0766094990626249
7470,12,21339,0.127658530313094,0.067103040443475,0.0579291389829427
7471,12,21370,0.126728198737779,0.0667153496034498,0.0583089196750026
7472,12,21837,0.117364878590992,0.0679130996350407,0.0848335750040151
7473,12,22208,0.120206578513332,0.0663866209080954,0.0710365873432714
7474,12,23248,0.12475777302805,0.0665535390925883,0.0616806073910687
7475,12,23264,0.131496580743961,0.0664888823274583,0.0487373795226383
7476,12,23544,0.127620759244024,0.0663660354750436,0.0552863969470558
7477,12,24735,0.134416828855849,0.0667295871437538,0.0447307330236179
7479,12,25742,0.122508722171284,0.0667944977548804,0.0674786867128708
7480,12,25817,0.127159680845493,0.0670134819470459,0.0585745845785681
7481,12,26505,0.126091499058162,0.0667528541442561,0.0597206503580628
7483,12,26817,0.131176218609153,0.0670409314019321,0.051175639554904
7484,12,26922,0.0507928145287224,0.0666934909045656,0.446815758203212
7485,12,26956,0.0519853072348689,0.0665094828873608,0.434960386876886
7486,12,27753,0.028621837192004,0.0681296159329716,0.674661719622354
7487,12,27767,0.0181164015067262,0.0674277721686014,0.78833395096854
7490,12,29949,-0.00438783349855432,0.0677655074186963,0.948409505666069
7491,12,32444,-0.00142652743080951,0.0672434009220757,0.983086625013293
7492,12,32580,0.0161670293919707,0.0679561897054394,0.812093808311975
7493,12,32630,0.0241147186390103,0.0674224506496807,0.720807029469546
7494,12,34909,0.000973116861015311,0.0676324766201542,0.988528316213007
7495,12,35196,-0.0225873770155782,0.0675628200762931,0.73833914851196
7496,12,35207,-0.0339384404236347,0.0673536196681405,0.61465691215822
7497,12,35238,-0.0295683528195539,0.0676838555787238,0.662480161481467
7498,12,35696,-0.0205040052090163,0.0676933531886392,0.762147993079619
7499,12,35979,-0.033051384266013,0.0679388662820838,0.62692371678858
7500,12,37321,-0.0396231064048959,0.0676643101540012,0.558529583306344
7501,12,37449,-0.0217293804525858,0.0678857971277336,0.749091538358587
7502,12,37552,-0.102658949067745,0.0676083016845085,0.129799338818911
7503,12,37884,-0.11530787455067,0.0671548118913942,0.0868479694503502
7504,12,39697,-0.118857831772008,0.0671295839697872,0.077494716451876
7506,12,43295,-0.0601776610173625,0.0674243833057267,0.372721889300098
7507,12,45404,-0.0655559500864564,0.0689867146416649,0.342625629727309
7508,12,45489,-0.0886700876506785,0.0677364639079081,0.19137055842448
7509,12,45751,-0.0840558254899401,0.0684955701357693,0.220575847851776
7511,12,48929,-0.0902126228267052,0.0675939203944028,0.182858884717837
7512,12,50531,-0.0573198683606265,0.0681819876299938,0.401091087937504
7513,12,51804,-0.0737936268565644,0.0679740584559632,0.278390369920029
7518,12,52688,-0.0956183974897304,0.0684942939099809,0.163590224276699
7519,12,53030,-0.144846497606076,0.0692129494434798,0.0370836111975052
7520,12,53269,-0.151792498447219,0.0687326124106239,0.0278550817457788
7521,12,54544,-0.14946443794457,0.0691233413965371,0.0312673942253292
7522,12,54776,-0.164014257974008,0.06904132874756,0.0180539892322484
7523,12,55175,-0.200626262002482,0.0694496284450729,0.00410582006631898
7524,12,57194,-0.191325104677602,0.0696424669114734,0.00631808819324313
7525,12,57342,-0.215174869881555,0.0684255403953554,0.00180387464252778
7526,12,57418,-0.198919023786876,0.069947371469484,0.0047169931763087
7534,12,63616,-0.1331955865108,0.0727378091615562,0.0679172762597452
7536,12,65441,-0.129005262402272,0.07218264876591,0.0747620594614343
7538,12,66967,-0.10716187283289,0.0711554987898231,0.132955361589374
7539,12,69396,-0.102276987600261,0.0713129369287942,0.152400544821789
7540,12,70019,-0.11838490784534,0.0731843473943596,0.106636387923038
7541,12,70124,-0.0856328099379899,0.0739566916127605,0.247696724081662
7543,12,71641,-0.0951846607166307,0.0730916539639167,0.193675043407323
7544,12,72520,-0.118790469632197,0.0729423418276841,0.104299773969169
7545,12,72632,-0.112359991252239,0.0727947835651613,0.123601335295216
7546,12,72756,-0.121199620116408,0.0728014065428157,0.0968403825176475
7547,12,73366,-0.10388886712393,0.073015177792623,0.155665845739379
7548,12,73718,-0.10864425996095,0.0723876387463091,0.134283712575717
7549,12,73752,-0.101543766313094,0.0725701024571574,0.162615900510041
7550,12,75931,-0.113038217948129,0.0730195772632891,0.122505425369801
7554,12,82740,-0.120790722306513,0.0727342033512991,0.0976587766805802
7555,12,84031,-0.118067299935253,0.0729752047401001,0.106575188334364
7556,12,84341,-0.0778901923342221,0.0730864626801902,0.287275596403822
7557,12,87080,-0.133912613992976,0.0727040083650226,0.0663302608016137
7560,12,91629,-0.118318779795311,0.0728414120502303,0.105197084582226
7572,12,92800,-0.118318779795311,0.0728414120502303,0.105197084582226
7573,12,93045,-0.111549075882897,0.0736867759918144,0.130964380336536
7574,12,93418,-0.132744032540533,0.0746047680413532,0.0760514389127924
7575,12,95610,-0.168003418044023,0.0764141437836296,0.0285554476049953
7581,12,98701,-0.150211169473412,0.075977413615407,0.0488136848245488
7582,12,100464,-0.131608982085022,0.0752334749671513,0.0811011765916994
7583,12,102249,-0.136426663182111,0.0754867094892394,0.0715676957951537
7584,12,102251,-0.148790576614979,0.0751891932778776,0.0486060409810073
7585,12,103019,-0.132238228141923,0.075788350705025,0.0818837009695901
7587,12,103886,-0.185518922972935,0.0743238518880548,0.0130126881043505
7590,12,111438,-0.185211334012538,0.0743465149728832,0.0131902516399517
7591,12,112028,-0.184313818554143,0.0735136612423551,0.012617560929576
7592,12,112101,-0.162290519224084,0.0745983158580041,0.0302537553367706
7593,12,112139,-0.126594040799436,0.0730766285124513,0.0840853542898261
7594,12,119050,-0.161055249139648,0.0729532056447431,0.0279112121317479
7596,12,122696,-0.147784282444839,0.0739565199690011,0.0464552730724353
7601,12,124218,-0.139922760897499,0.0747858564155114,0.0621750969629782
7602,12,124295,-0.123433200619206,0.0745822940424324,0.0988146085300562
7604,12,126769,-0.140906254183818,0.0742593110730363,0.0585791458343547
7607,12,128383,-0.127407888611947,0.0745205346806903,0.088199817534534
7612,12,130108,-0.173207695611643,0.0731509564401805,0.0184320519890301
7613,12,130128,-0.146376647557046,0.0719549997631012,0.0426704614408372
7614,12,130181,-0.184374345879951,0.0710185606960465,0.0098215084081677
7615,12,130212,-0.217470139398447,0.0708475980441943,0.00230981989293125
7616,12,130435,-0.186190841297813,0.0706283648281695,0.00875405872283911
7620,12,130739,-0.205817749836925,0.0711527108097298,0.00405740969374177
7621,12,130771,-0.199675357856369,0.0705553776910252,0.0049203199141083
7622,12,130928,-0.202516432369796,0.0678759753855081,0.00304684172552786
7623,12,131003,-0.197878565238173,0.0673536009258981,0.00352150864960872
7624,12,131008,-0.217621263262033,0.0677152292293451,0.00143074555042894
7625,12,131340,-0.190340727170781,0.0677090621293107,0.00521192725346565
7627,12,132130,-0.183244475160735,0.0677552448383175,0.00717201360476433
7628,12,132144,-0.19536749775159,0.0673280816307578,0.00394405215850783
7629,12,132151,-0.178992819559426,0.0680121730259899,0.00886671330891965
7632,12,132610,-0.174961150471122,0.0680040033465392,0.010495673515633
7633,12,134496,-0.183520283280841,0.0677826377704338,0.007109346344909
7634,12,135855,-0.175159757861121,0.067693646852117,0.0100655065545987
7635,12,135989,-0.185004977107431,0.0676194112620934,0.00653390439047767
7636,12,136208,-0.150163944669496,0.0671936319488673,0.0260560760474166
7637,12,136289,-0.125376044562242,0.0675820769442042,0.0644058717409717
7638,12,136315,-0.108085998625746,0.0690340360857921,0.118316851153679
7639,12,136527,-0.0878904435138607,0.0684547667992198,0.200012030874597
7640,12,138153,-0.0850367555427741,0.0680216563713185,0.212075653183048
7641,12,138154,-0.109912084351491,0.067784839070256,0.105806528575544
7643,12,140997,-0.0875033609404553,0.0676703289791862,0.196827918183401
7644,12,144481,-0.0787465672093488,0.0676328355608447,0.245078825398459
7645,12,148120,-0.099794852913514,0.0674335698245656,0.13979216674717
7646,12,148231,-0.0664705643979133,0.0681380132182401,0.329966271012225
7648,12,150435,-0.0646599130831523,0.0678744446052285,0.341424325875646
7651,12,152081,-0.0676672379434988,0.0674890480843066,0.316721243706899
7652,12,152571,-0.0600577870752502,0.0674543698621859,0.373886059031009
7653,12,152803,-0.0642784045427063,0.067413660918125,0.340993158459648
7655,12,153748,-0.072710882149724,0.0670722952525289,0.279074814729241
7656,12,158615,-0.0650783851033095,0.0680077338056255,0.339259379293319
7657,12,163451,-0.0737337500912364,0.0674010824036498,0.274720639141387
7658,12,165469,-0.0518334209203918,0.0679426427653797,0.446032730653428
7659,12,168043,-0.0614117070841171,0.0668249090126869,0.358726099863088
7660,12,168087,-0.0732636178506751,0.0671455053154997,0.27596548866972
7661,12,170546,-0.0851114303848684,0.0676455120308948,0.209151829541671
7662,12,173892,-0.0425399938915445,0.0686700793040933,0.535997387128906
7664,12,180329,-0.0369524335148268,0.0670427539738163,0.581860936394069
7665,12,180414,-0.0406624455878742,0.067160352805369,0.545267011895469
7666,12,182813,-0.0347124685387911,0.0669934311988356,0.604680068748444
7669,12,186678,0.00180769331565017,0.0671605290405514,0.97854193549286
7670,12,186857,0.0147732874781765,0.0678208388214144,0.827688875331646
7671,12,186931,-0.00365716113991413,0.0665146870754438,0.956183302883254
7672,12,187474,-0.00418954496399207,0.06670283379866,0.949954068281898
7673,12,188708,-0.000912947936107061,0.0670737325102572,0.989147930238337
7674,12,189520,-0.000977712414824181,0.0666223187394901,0.988299397082917
7675,12,190554,0.087020510011862,0.0667234111970523,0.193015973672712
7676,12,191192,0.0802173459177896,0.0664811611775067,0.228387401471722
7678,12,193660,0.075410692743847,0.0665129560059789,0.257658539578787
7679,12,194466,0.0749731712200106,0.0667039458749758,0.261789904543405
7680,12,196147,0.0354127730165637,0.0665197986725562,0.594808553970807
7681,12,196515,0.0506768157812232,0.0671405169041659,0.450879816848264
7685,12,196991,0.0435577391466068,0.0674985084224429,0.519142861013302
7687,12,203413,0.0435394676563018,0.0665456278979711,0.513357517009707
7688,12,203926,0.0493189692036839,0.0677311692637237,0.466999819323869
7689,12,205111,0.0593528320661857,0.0669234494371993,0.375749231850912
7690,12,206648,0.0214359439347475,0.0669041583311201,0.748856379546298
7691,12,207339,0.0447330722573859,0.0670050978614907,0.504820699801812
7692,12,207362,0.0261444891835682,0.0670911079597108,0.697003489647664
7693,12,209969,0.0153062132504828,0.0665010582086272,0.81809691170837
7694,12,210162,0.011571331468694,0.0666115796005544,0.862190190186363
7695,12,210685,0.0113457255339541,0.0666116895402625,0.86485107217378
7698,12,212271,-0.0237189925305343,0.0676621544865399,0.726134795571323
7699,12,212855,-0.0457174320389311,0.0668231408231993,0.49432574586125
7700,12,213290,-0.0348579510164441,0.0676922369686499,0.606911965061193
7701,12,221481,-0.0358673949877299,0.0666758829635105,0.59095983384669
7702,12,222714,-0.0277365480077508,0.0667951774907542,0.678212815234105
7703,12,222718,-0.0401585100012371,0.066950983120164,0.549011310161942
7704,12,222736,-0.020582338087132,0.0666942101508462,0.757802105131937
7708,12,226560,-0.04119567797468,0.0665640887567497,0.536389689807557
7709,12,228284,0.00172309298510745,0.0670828417850517,0.979522267707471
7710,12,228374,-0.0251175501366256,0.0673656654523341,0.709480971607403
7711,12,229358,-0.0327977019076202,0.0666676516194295,0.623054638044938
7713,12,230908,-0.018036600659605,0.0666899442233968,0.786968613776851
7717,12,234548,-0.0711215307107473,0.0666775342056833,0.286859289335252
7718,12,234822,-0.0185446861683136,0.0664950493310735,0.780493916255637
7719,12,234859,-0.023071055013977,0.0664910367237167,0.72881316016376
7720,12,235026,-0.00151808256483255,0.0670715480195889,0.981955187825903
7721,12,235332,-0.0118082368384015,0.0674892610219884,0.861207698528105
7722,12,236188,-0.0624050214063577,0.0662534478223798,0.346881042144243
7723,12,236470,-0.0313323146298913,0.066525597681614,0.637944978860564
7724,12,236714,-0.0330292546102872,0.0672546741363442,0.623655810585964
7725,12,237173,0.062540321076734,0.0667029593150239,0.349093925868012
7726,12,238727,0.0735096451448465,0.0668106505716855,0.271964953197606
7727,12,239002,0.082828818184847,0.0667411982674455,0.215413294984766
7728,12,240376,0.0859082670388576,0.0662772484543168,0.195754944644302
7729,12,241045,0.0893097133419436,0.0664081572569444,0.17953368153805
7732,12,243991,0.0749258760191359,0.0664933658282914,0.260585126020474
7734,12,245473,0.0690354411132564,0.0665114272184951,0.300004445073972
7735,12,246924,0.0791387446441492,0.066291688547895,0.233359456643307
7736,12,247888,0.0874588764258538,0.0669228224000551,0.1921103780669
7739,12,249601,0.0548134673789927,0.0665700516496444,0.410839159093966
7740,12,249723,0.0504137813119749,0.0667804958306573,0.450801696338435
7743,12,251728,0.0459671439106831,0.0669318143296371,0.492674979954024
7744,12,251868,0.0020294442989649,0.066856142589681,0.975800776706749
7746,12,253770,-0.00800872412903952,0.0668005537168334,0.904638422012664
7747,12,254014,-0.00257916871676702,0.0669849525505593,0.969307844936726
7748,12,256127,0.0158517466572659,0.0676725425321232,0.814932966475853
7752,12,260220,0.0386649149592933,0.066658742804558,0.562255888642837
7753,12,260852,0.0596213857180511,0.0669986414415073,0.374131294812012
7754,12,260932,0.050658278509545,0.0666486901466207,0.447714621170892
7755,12,261503,0.0550258220968871,0.066531545129374,0.408759707969858
7756,12,262552,0.0696752842485979,0.0668823607286078,0.298236489492004
7760,12,266631,0.0772427401358049,0.0665700243736477,0.246701399054444
7761,12,271300,0.0939279242098736,0.066704368622719,0.159974859351933
7762,12,271394,0.0736513083826488,0.067034729730503,0.272646106953746
7763,12,272038,0.0904477933812023,0.0663042403660179,0.173394851984451
7764,12,274242,0.0568489107526351,0.0664098797899086,0.392561363742572
7765,12,275222,0.0720095686233712,0.0670809425535831,0.283792288352813
7766,12,275647,0.0728791477290545,0.0665050928594694,0.273894504378044
7767,12,276459,0.0661443589478024,0.066673958422484,0.321849305093713
7768,12,277526,0.0734091903544201,0.0674136390545837,0.276924622178158
7769,12,279975,0.0584082886260516,0.0669494501216715,0.383570281872799
7770,12,281400,0.0570609279513262,0.0670367770116592,0.395241728617289
7771,12,281460,-0.0330725904513086,0.0665547918287918,0.619552857959549
7779,12,283368,0.0309068335400962,0.0665408928770306,0.642591089180002
7781,12,284459,0.0220587995618357,0.0667969155992334,0.741416944085632
7782,12,284882,0.0388042884957247,0.0663149183071888,0.558819555387599
7783,12,286066,0.0540727379924222,0.0665432549414277,0.416997785590421
7784,12,289576,0.045464905772676,0.0669488837202967,0.497520279994045
7785,12,290595,0.0469119985656819,0.0665660325015185,0.481434394257446
7786,12,290718,0.0320965509779109,0.0667004037877722,0.630669126932975
7787,12,290736,0.0617884023190763,0.0666411804396567,0.354466319654769
7790,12,292251,0.0818130712616197,0.0665391764308433,0.219685522215063
7792,12,294765,0.117875343221102,0.0673863738814131,0.0811175732572817
7793,12,299795,0.101584075698329,0.0676850675762551,0.13429230089674
7794,12,300917,0.0829456996587282,0.0665776566467606,0.213646109750826
7795,12,301172,0.0921975697761674,0.0668675661272123,0.168826868236954
7796,12,301957,0.111422944940934,0.0669934038665556,0.0971613827008036
7797,12,301966,0.10141014813971,0.0666733259084283,0.129154975182689
7798,12,303253,0.0890653208772689,0.0668601926259819,0.183682491485551
7800,12,311616,0.0936850848334761,0.0666208875030118,0.160531956373665
7801,12,313965,0.106557644048224,0.0672111259656325,0.113767058937339
7802,12,316991,0.0856084174404744,0.0666975733651665,0.200147957071756
7803,12,320775,0.076307761937004,0.0664371964365657,0.251511085181924
7804,12,320834,0.0777333601949788,0.0666576884869955,0.244338066448541
7805,12,321460,0.0754861552464829,0.0670646931792792,0.261111313947718
7807,12,322765,0.0835165678046747,0.0673346548454051,0.215680568312241
7808,12,322893,0.0517788917411127,0.0667738055149756,0.438600530113427
7809,12,324002,0.00870749744255928,0.0676066352761119,0.897592030947709
7810,12,326764,0.0428259748771893,0.0676007027706811,0.52680844236739
7813,12,331041,0.032430080796273,0.0673093698171337,0.630242095192086
7814,12,331113,0.0460557753465935,0.0678446784572597,0.497683181868557
7815,12,334170,0.0440733507569383,0.0668503018940462,0.510143108890082
7816,12,336413,0.0193171956323247,0.0670174619594416,0.773331258542964
7817,12,336436,0.0197091973813866,0.0671297136674958,0.769237099770849
7818,12,340645,0.0271207333330222,0.0673967891374833,0.687630334071552
7819,12,341809,0.0199077988441925,0.0672905031432854,0.767519689747598
7820,12,342319,0.0156853000857007,0.0674409917023686,0.816223793840279
7821,12,342533,0.0361242048709843,0.0666961592090546,0.588419604642034
7822,12,344627,0.0368371470670079,0.0668851551386421,0.582151924240844
7823,12,344703,0.0462953060590133,0.0666783538614912,0.487945835947016
7824,12,345286,0.0360381859673359,0.0668068506892906,0.589924418812273
7825,12,345678,0.0358013259612991,0.0666669800613109,0.591593933403685
7826,12,345797,0.0496287395250007,0.066722539254417,0.457487607352244
7828,12,347029,0.0408642768966168,0.0669588962442744,0.542063080529537
7829,12,348244,0.0417406236650009,0.066657194444574,0.531589561708548
7831,12,355836,0.0417406236650009,0.066657194444574,0.531589561708548
7832,12,356572,0.0478306898945173,0.0666996949561689,0.473783482534703
7833,12,360406,0.0463737281441428,0.0667578963886058,0.487728280668831
7834,12,362214,0.0500093112164087,0.0669687125933823,0.455707718433317
7835,12,362425,0.0273748446834874,0.0670009139621767,0.68309990912071
7836,12,364406,0.030669484100175,0.0672697992380303,0.648729589287092
7837,12,364988,0.000631846757288002,0.0670893602060871,0.99249096445276
7839,12,367673,0.0666794457343732,0.0676040761527248,0.324650262187635
7840,12,367859,0.0638871043043432,0.0674350523092294,0.344089600209744
7841,12,368150,0.020504014429335,0.0671636259383445,0.760329405574324
7843,12,369873,-0.00239718026514502,0.0673891803959227,0.97164359540533
7844,12,371279,0.0436913842854546,0.0676621998413334,0.51887497211213
7845,12,371365,0.0811489875289375,0.0675509266463341,0.230439890090121
7847,12,372955,0.0533737778489547,0.0666029724166155,0.423455221676132
7849,12,376948,0.100619879928281,0.0665922328057464,0.131686847728268
7850,12,379144,0.0875057882028122,0.0675068218339811,0.195735813715109
7851,12,379244,0.096212289823392,0.0675654680230712,0.155333819305507
7852,12,379289,0.0817909193179257,0.0666327507251767,0.220457063550324
7853,12,379634,0.113195726019201,0.0671386390064542,0.0926794617906184
7854,12,379693,0.0848786843413905,0.067826479767997,0.211613866853383
7855,12,379794,0.10152967582585,0.0668260226618383,0.129578736887593
7856,12,379800,0.0753905862023236,0.066576039204388,0.2582356664582
7857,12,379874,0.0700577897818428,0.0665989024775429,0.293548423324495
7858,12,379915,0.024295765105974,0.0664127835551611,0.714711325614423
7859,12,379925,0.040953908101285,0.0670383219897032,0.541656988528368
7860,12,380248,0.0440739296147962,0.0668390826517284,0.510066593133924
7861,12,380270,0.0437297344748167,0.0667443308404999,0.512776817862914
7862,12,380619,0.0432378301275039,0.0665604195666889,0.516371338451936
7863,12,381157,0.0493033447028957,0.0669240148510056,0.461790284863717
7864,12,381256,0.0497043615984242,0.0668278922621377,0.457512387152602
7865,12,381370,0.0501875033567441,0.0667325224936748,0.452510351323538
7866,12,381823,0.0184753409225938,0.0664024090455621,0.780996411229678
7867,12,381898,0.0999407638063323,0.0663927150380999,0.133141938874441
7868,12,381902,0.0889315523920231,0.0665223154939805,0.182126653265729
7869,12,381911,0.119918627404772,0.0672946429201403,0.0756097671497186
7870,12,382117,0.162917008849783,0.0660673405618286,0.0141408211447211
7871,12,382258,0.164683179866938,0.0661568699069884,0.0132599776207928
7877,12,383826,0.12524950222939,0.0660385651597663,0.0586953848043451
7878,12,384824,0.141812514149112,0.0663955477954499,0.0333772831915142
7880,12,387634,0.154842403985355,0.0663269879615087,0.0201281552858787
7881,12,388695,0.14517439846525,0.0667751029945314,0.0303630316385773
7882,12,394590,0.149396135430368,0.0666767926523887,0.0256733574138673
7883,12,397486,0.154770000468818,0.0663274666813936,0.0201869261401563
7885,12,399145,0.139531188622079,0.0668091745633492,0.0374685145945773
7886,12,401564,0.160480016307273,0.0668188428525992,0.0168345549209784
7887,12,407847,0.161840746142976,0.0658739806035781,0.014497757354306
7888,12,408660,0.164470969756407,0.0660702811282772,0.0132581288457264
7889,12,411161,0.055607692431837,0.0667192860677937,0.405150316877583
7890,12,413007,0.077627506460902,0.0665623928727447,0.244306069130361
7891,12,413638,0.063083056354106,0.0671226627492377,0.347953794953246
