SNP,Chr,Pos,Effect,SE,ERG11_PIS1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
6401,10,590619,-0.116869582030381,0.0565424201353928,0.0394687923669672
6402,10,590923,-0.111744371784371,0.0566273336940862,0.0492377109430058
6403,10,590949,-0.11025524695981,0.0567147101250262,0.0526857311703134
6404,10,591089,-0.0904925354882762,0.0569711890738177,0.113093143990524
6405,10,591752,-0.115722369855322,0.0567451027703591,0.0421607503723301
6406,10,592545,-0.0993628537724784,0.057786951792525,0.0864056354974365
6408,10,594906,-0.0746009573632908,0.0566938028539649,0.189075821842217
6409,10,595280,-0.091404357433293,0.0563419467558735,0.105628758950469
6410,10,598877,-0.0692489570318157,0.056644335471681,0.222325833459939
6411,10,599081,-0.0849241814403137,0.0568052028472947,0.135805990624421
6412,10,599712,-0.092405744330847,0.0570579075689399,0.106230986457395
6413,10,602670,-0.11048971324232,0.0563075378380948,0.0505181129798087
6414,10,603082,-0.0858167280870736,0.0571218496916193,0.133902033688214
6415,10,603693,-0.102066867142745,0.0562672609891832,0.0705319499172688
6416,10,604721,-0.0810663808883793,0.0565304577529334,0.152448869914899
6417,10,605419,-0.0809350646788214,0.0572117922571341,0.158050534169915
6418,10,605428,-0.083725484276702,0.0569041754835176,0.142089618960028
6421,10,607274,-0.107269572239469,0.0569638761837326,0.0605066812728759
6422,10,608426,-0.0773692648453209,0.0566861212024365,0.173162783214284
6426,10,611690,-0.0805969046290287,0.0567769885861401,0.156625647040594
6427,10,612904,-0.0919296937243417,0.0569449720239571,0.107342800381114
6428,10,615292,-0.051820380094051,0.0572599795861079,0.366081721330249
6429,10,617634,-0.0558750681624351,0.0580345908212355,0.336312456864828
6431,10,618415,-0.0662519040618376,0.0566314927030361,0.24283956303906
6432,10,618419,-0.0639641481831636,0.0566858987559596,0.259918973292275
6433,10,618867,-0.0692520907267394,0.056715852014285,0.222887348432563
6434,10,619199,-0.0647463751324628,0.0571758397651115,0.258231572727166
6435,10,619526,-0.0665228919005616,0.056991884494461,0.243903545981965
6436,10,619631,-0.0721009852878458,0.0568553886562989,0.205581234468262
6438,10,620582,-0.0471454207955718,0.0574783919523836,0.412639308108249
6439,10,620664,-0.0631392152883534,0.0572577891959153,0.270900706530353
6440,10,621701,-0.0688430836907256,0.056863501152263,0.226830868369675
6441,10,622018,-0.0758027133742462,0.0563847376210923,0.179687666661359
6442,10,627474,-0.112226302963524,0.055601405281058,0.0443046849662624
6445,10,629030,-0.106277747787074,0.0555760407486157,0.0566475866240575
6446,10,629789,-0.0994035003567373,0.0558496026175972,0.0759618995938044
6447,10,630743,-0.103155724609278,0.0557989810700798,0.0653368026785544
6448,10,631880,-0.107973264186077,0.0558136113615586,0.0538464258811128
6449,10,633525,-0.145465188285365,0.0552609954160295,0.00885255005321313
6450,10,633866,-0.14592033590458,0.0552575959539545,0.0086403047725405
6452,10,637667,-0.0729482052522828,0.0557845862016992,0.19183398031215
6454,10,639262,-0.118192002885433,0.0556391266710383,0.0343430295772456
6457,10,642106,-0.10508032179688,0.0553579978281735,0.0584857424048795
6458,10,642327,-0.0855984822554607,0.055437913341662,0.123474065363135
6459,10,642379,-0.0780320049068073,0.0552274271431784,0.158559977821254
6461,10,644500,-0.0873085383588677,0.0553046459394907,0.115304291836759
6462,10,646432,-0.0594323410303929,0.0553926462592939,0.284036180922728
6463,10,646676,-0.0501408102269835,0.0554353320879986,0.366351484501207
6464,10,649610,-0.0905180937036983,0.0554184282945256,0.103285436366408
6465,10,650585,-0.0832077397475881,0.0554071216433742,0.134055210671848
6470,10,653026,-0.0797151839412351,0.0554247558550599,0.15124638384314
6471,10,653249,-0.0901206606396257,0.0553103426424783,0.104128069294755
6472,10,653283,-0.0858970555745265,0.0552608644617979,0.120986960310569
6475,10,655074,-0.0832015845195917,0.0552935958495259,0.133289320688546
6476,10,656247,-0.076046759473219,0.0552956051510573,0.169917807004698
6477,10,660234,-0.039599029914679,0.0554678297073275,0.475754685806927
6478,10,660886,-0.0491685859787442,0.0553721323632096,0.375163521409651
6479,10,662071,-0.0602573135559813,0.0553270981464189,0.276848198180032
6480,10,662217,-0.0450735322470545,0.0555201486893932,0.417429977587741
6481,10,662415,-0.061709037122789,0.0554035781703082,0.266118691888611
6482,10,662679,-0.0458092084211723,0.0558318569304504,0.412493304012104
6483,10,662711,-0.0385011789975032,0.0555315199129301,0.488563936608661
6484,10,662934,-0.0580940063427933,0.0555043768668092,0.295974256860498
6485,10,665129,-0.0691360845872313,0.0562183880141353,0.219599586303619
6486,10,665450,-0.0791420650722062,0.0558097068789776,0.157052519376113
6487,10,665759,-0.0743775961940231,0.0556039707729294,0.181877903547832
6488,10,666622,-0.0878110324302214,0.0557792753499386,0.116323345855525
6489,10,666742,-0.0807972152668575,0.0553511363090726,0.145256106153612
6490,10,667117,-0.0706023395810619,0.0555685918939198,0.204727654898362
6491,10,669743,-0.111253330041936,0.0553113924238611,0.0450428942724088
6492,10,670300,-0.106569185483944,0.0553854647851889,0.0551411732217482
6493,10,670679,-0.103254021271655,0.0551573409801351,0.0620345855860048
6495,10,673554,-0.107986018809031,0.0551949599584918,0.0512006398768122
6496,10,673954,-0.103153465518092,0.0564975117706325,0.0687242446364016
6497,10,674332,-0.101149831710203,0.0558252718338572,0.0708512146515623
6498,10,674570,-0.0870338252301815,0.0556161609525359,0.118501947819217
6499,10,675971,-0.0936920366094452,0.055275046149088,0.0909544206808631
6502,10,678769,-0.0890588570234394,0.0559531351898521,0.112354221637377
6503,10,682740,-0.0849000281912479,0.0552862815586877,0.125521586248211
6504,10,682784,-0.0787218378632001,0.0555172665630596,0.157081560723209
6505,10,682904,-0.0867097322600162,0.055290617775303,0.117717799408985
6506,10,683731,-0.0671208111799774,0.0553677603420325,0.226218840700728
6507,10,683971,-0.061560541506987,0.0559342116373475,0.271825793459126
6509,10,684759,-0.0343940519598967,0.0556968900139079,0.537288650603254
6510,10,685754,-0.0471295037926863,0.0555258808379274,0.396576461747389
6511,10,686560,-0.0210388183756394,0.0556997524850485,0.705866845563412
6513,10,686946,-0.033647516860325,0.0556556349901723,0.545855642297124
6514,10,688164,-0.0129651494494148,0.0556072966306664,0.815775763355269
6515,10,688208,-0.00394222787065619,0.0555162287910069,0.943429715920593
6516,10,688286,-0.00803329627639247,0.0556721829176365,0.885348755151446
6517,10,688646,-0.0206046260994365,0.0554900110959378,0.710620955220519
6518,10,691082,0.00197020922236081,0.0557579361260755,0.971832550590621
6519,10,691920,-0.0144142347438931,0.0560248439742616,0.797110291546616
6520,10,692021,-0.00237992462868201,0.0558233057564394,0.966018055805355
6521,10,692100,-0.00686545928622546,0.0555259492542075,0.90166739787355
6522,10,694743,-0.0152008350632731,0.0554280348688206,0.784057127448947
6523,10,695220,0.0121721166034064,0.0562946774687661,0.828940029332051
6524,10,695691,-0.0146367840704531,0.0555023908954406,0.79215381537539
6525,10,695712,-0.00842681860389706,0.0555148135190077,0.879436086750244
6526,10,695757,-0.00816156938982639,0.0553590456365247,0.882877006413516
6527,10,695759,-0.00816156938982639,0.0553590456365247,0.882877006413516
6528,10,695902,-0.0104386087484238,0.0556088027852109,0.851207891625779
6529,10,696080,-0.00261052727879924,0.05600289878346,0.962847117346031
6530,10,696733,-0.0340485330939776,0.0557108074411834,0.54148325556847
6532,10,697845,-0.0321427979271761,0.0556581543701703,0.563967299359727
6533,10,698466,-0.0380852910691516,0.0553462640834337,0.491824375565061
6534,10,700536,0.0256703305111659,0.0554827124756904,0.643884136240145
6535,10,700558,0.0177125254986587,0.0555099358957092,0.749848911353783
6536,10,701028,0.0447043802109295,0.055444559325874,0.420618644300959
6538,10,703629,-0.00800014915185066,0.0555584532764105,0.885586449267636
6539,10,703809,-0.0417070626736555,0.0554235817664388,0.452243070776974
6540,10,703814,-0.0439481300242755,0.0555042264606195,0.429010262308978
6541,10,705116,-0.0165866943402039,0.0553293752598109,0.764520666834201
6542,10,705376,-0.0123253137066224,0.0557657295342478,0.825205034483929
6543,10,705423,-0.0361375967286032,0.0554005606360979,0.514634380607772
6544,10,709369,-0.0804253939378643,0.0552054780154152,0.146050245153339
6545,10,711335,-0.0992837283138714,0.0558824998724904,0.0764867465232866
6549,10,712403,-0.0852295538227917,0.0551972812893452,0.123462578734617
6550,10,712477,-0.0760503310855909,0.0552352577380715,0.169433050924123
6551,10,712640,-0.0827290677527017,0.0552798153600489,0.135403642027279
6554,10,713291,-0.0804450315156617,0.0555622363299775,0.148550341866756
6555,10,713298,-0.0782447035088903,0.0555889340755985,0.160141645624051
6556,10,713372,-0.0735248561924045,0.0553298015683821,0.184756667592655
6557,10,713455,-0.0799111143766606,0.0553640182808024,0.14980130795722
6558,10,713844,-0.103256211610398,0.0552280770696511,0.0623625092949186
6559,10,713845,-0.0888705711320046,0.0553888313338313,0.109501358502794
6560,10,714773,-0.0875207251900411,0.0553208488356521,0.114532124453491
6568,10,715567,-0.103239691454327,0.0552669477896348,0.0625877795553013
6569,10,715574,-0.103239691454327,0.0552669477896348,0.0625877795553013
6570,10,717717,-0.0740105919357425,0.055847222252078,0.185950926833013
6571,10,719602,-0.0653280757457474,0.0560376228973123,0.244486617325291
6574,10,719708,-0.0654082348386673,0.0569883705617713,0.251850238312236
6575,10,720081,-0.0773339422493345,0.0555507506161583,0.164759026236107
6577,10,722130,-0.0779693044962959,0.0561548789745437,0.165869813403046
6578,10,722262,-0.069834961106177,0.0558985433240488,0.212377163098861
6579,10,722536,-0.105848836394993,0.0564640849644839,0.0616702746141994
6580,10,724256,-0.113326907900456,0.0554652602048564,0.0417742756433426
6581,10,724374,-0.110836259129396,0.0555117669645129,0.0466333331583841
6582,10,724397,-0.107053758858504,0.0557591175075075,0.0556720170930822
6583,10,724819,-0.113792475555155,0.0567561580306454,0.0457330018149979
6585,10,725678,-0.0839039816212331,0.055562430124279,0.131916358819924
6586,10,726314,-0.0897804456834252,0.0553966083558401,0.105978130139185
6587,10,726437,-0.080658751750564,0.0555000774605527,0.14702642791013
6588,10,726757,-0.0908886287343094,0.0553985651076109,0.101764634593474
6589,10,726837,-0.085286121671432,0.0556394788633089,0.126212300495167
6590,10,726842,-0.085286121671432,0.0556394788633089,0.126212300495167
6591,10,727369,-0.0898043067947391,0.0558258473201609,0.108586612404617
6592,10,727432,-0.0499543549169158,0.055663502085321,0.370098690984757
6593,10,728001,-0.0870834480849632,0.0556315915229317,0.118394588825868
6594,10,728402,-0.0850012053484464,0.0555764171299558,0.127049158177874
6600,11,833,-0.226780226666712,0.079434454932763,0.00455891999387959
6620,11,3477,-0.0385884605789514,0.0565017684659581,0.495079945739046
6621,11,3599,-0.0184538045434626,0.0564944569926606,0.74412767993005
6622,11,3638,-0.0270716705956784,0.0561001524582628,0.629707527656154
6623,11,3640,-0.0350383489000866,0.0559436614550063,0.531513198848286
6624,11,3696,-0.0190475022266167,0.0565267531630022,0.736344003396685
6625,11,3898,-0.0193348418621508,0.0561986647515196,0.731017663729207
6626,11,3926,-0.0151077491214799,0.0561301116202342,0.787966986595566
6628,11,4436,-0.0364422042140061,0.0555724516073601,0.512405563869845
6629,11,5087,-0.0261454540144986,0.0554129769047523,0.637340301838986
6630,11,5434,-0.0385857858149086,0.0556576283997808,0.48859576502338
6631,11,5655,-0.0261910691270573,0.0560195172541831,0.640405846050522
6632,11,5676,-0.0287834864052694,0.0562954052247282,0.609465062263312
6634,11,6055,-0.0429493275063332,0.0562190552008253,0.445399095704274
6635,11,6097,-0.0316791151348234,0.0554739143950437,0.568320125049658
6636,11,6138,-0.0208157652461133,0.0555758719252841,0.708222441389127
6637,11,6167,-0.0309229897964453,0.0556508186715241,0.578794607225908
6638,11,6715,-0.0414035767814902,0.0554058535045075,0.455393225020913
6639,11,6833,-0.0461342807120735,0.0553760338790049,0.405346491985526
6640,11,7228,-0.0480185573238395,0.0555012709803702,0.387527900930716
6649,11,8044,-0.0331807585636981,0.0556117716435002,0.551123586971272
6650,11,8079,-0.0196894503579179,0.0559325899820998,0.725032512106262
6651,11,8196,-0.0361853517080192,0.0556418295744891,0.515904415345301
6652,11,8305,-0.0305013109213228,0.0561846371350841,0.587557536420183
6653,11,8317,-0.0442154018854271,0.0559081585035698,0.429558004690169
6655,11,8390,-0.0535110193074992,0.056011901393775,0.340054057624045
6656,11,8603,-0.0408407057929579,0.0559028527446228,0.465529069135867
6657,11,8720,-0.0388013794082249,0.0557767618232901,0.487102672828859
6658,11,8789,-0.0349461375228341,0.0558027155476413,0.531559388127457
6659,11,8867,-0.0318256307847026,0.0565814762624018,0.57414986865939
6663,11,9097,-0.0362435545461939,0.0567116475450739,0.523182205191531
6664,11,9262,-0.0530928509107104,0.0555556288885584,0.33989295586147
6665,11,9690,-0.0413514576046466,0.0555627166636114,0.457232278247488
6666,11,10206,-0.0389086481672364,0.0555483247973611,0.484109697378717
6667,11,10540,-0.0433644116427865,0.0559271311965011,0.438638140859152
6668,11,10641,-0.0469776838457431,0.055461607418775,0.397551898561455
6669,11,10897,-0.0420978278812663,0.0555611288665649,0.44914513663358
6670,11,10927,-0.0403564872947259,0.0559731283855097,0.471388251924394
6671,11,10969,-0.0409949207874408,0.0556682627868574,0.461967527022991
6672,11,11470,-0.0464942840094502,0.0557093193779847,0.404514624539497
6673,11,11657,-0.0342843316372229,0.0558038785037894,0.539365403094809
6674,11,11751,-0.0412989700430421,0.0557209150305729,0.459079879632276
6675,11,11931,-0.049115817756025,0.0561035800278815,0.381924984775736
6676,11,11938,-0.0451561767273223,0.0561885887346319,0.422137732548085
6677,11,12060,-0.0262018240950848,0.0555219282957754,0.6372765495206
6678,11,12080,-0.0294792042453945,0.0555172726167267,0.59575853536405
6679,11,12089,-0.0454498873623508,0.0555536469990535,0.413837099711664
6680,11,12136,-0.0287545640976829,0.0555324082921515,0.604923634402368
6681,11,12224,-0.0392516412696999,0.0560507701104943,0.484209191834703
6682,11,12231,-0.0397353822538469,0.0556868196819033,0.475976388960573
6683,11,12232,-0.0397353822538469,0.0556868196819033,0.475976388960573
6684,11,12236,-0.0445324736599965,0.0558356783861348,0.42566026397109
6686,11,13635,-0.0203775007797828,0.0562577966914555,0.717407015870351
6687,11,13712,-0.017465844346585,0.0558353360918378,0.754609834855918
6688,11,13729,-0.023222121846681,0.0559894303354527,0.678570259013887
6689,11,13740,-0.0112757449735315,0.0565910982791676,0.842182340407397
6690,11,13742,-0.0104759975138437,0.0565164300786471,0.85305158333636
6691,11,13813,-0.0213401783682776,0.0566163623008053,0.70645508774207
6692,11,13973,-0.0278611148617807,0.0556540724583996,0.616955957895335
6695,11,14122,-0.0380597322385357,0.0556599835825979,0.494556478664994
6696,11,14229,-0.00156646860167445,0.0561444239455096,0.977757118439525
6697,11,14280,-0.0260283824602471,0.0567036621711334,0.646498931884626
6698,11,14320,-0.0114861588048647,0.0560999302990614,0.837889660857746
6699,11,14350,-0.00758764868707057,0.0554324682016949,0.891202934194896
6700,11,14360,-0.00758764868707057,0.0554324682016949,0.891202934194896
6701,11,14361,-0.00758764868707057,0.0554324682016949,0.891202934194896
6702,11,14424,-0.023365058475393,0.055829225362143,0.675829180465964
6703,11,14431,-0.0333202581332951,0.0557413830597174,0.550379905582957
6704,11,14438,-0.0336660194692449,0.0555245881016989,0.544687788574226
6705,11,14510,-0.0180589450677638,0.0555083040351864,0.745118230635504
6706,11,14550,-0.0172729747750265,0.0554359224306535,0.755540245983083
6707,11,14569,-0.00480338279628556,0.0555160366378517,0.931100176642335
6708,11,14705,-0.018070486298218,0.0555918034811209,0.745330748948624
6709,11,14729,-0.0116397023691468,0.0556081273291534,0.834321860857649
6710,11,15153,-0.0331713510256077,0.0555720843362386,0.550952293209452
6711,11,15356,-0.0123773565485646,0.055828480548785,0.824673084883704
6712,11,15718,-0.028565213122335,0.0557133214891756,0.608469395726169
6713,11,16603,-0.0331662122848159,0.0556688526353596,0.551706119177822
6714,11,16614,-0.0329441425587724,0.0557304574402539,0.554809266214569
6715,11,16738,-0.0321773059089573,0.0564031826454524,0.568710099903722
6716,11,16750,-0.0431524135347441,0.056694665775505,0.447083332798503
6717,11,16799,-0.0168822089052771,0.0562610755511897,0.764301092289276
6718,11,16954,-0.0367766342552047,0.0561207938005317,0.512693662876767
6719,11,16984,-0.0243373214840037,0.0558709497528342,0.663394038662089
6720,11,16990,-0.0334560953878525,0.0558575876133614,0.549588092061413
6721,11,17039,-0.0415407077166805,0.0556126530145753,0.455581891961533
6722,11,17061,-0.0418299740501396,0.0556120387784897,0.45244719174289
6723,11,17206,-0.0306056712737243,0.056060603224824,0.585452691730351
6724,11,17217,-0.0222206953084985,0.0559451667646564,0.691469578177156
6725,11,17681,-0.0239889345387151,0.0555546464818827,0.666144667030361
6726,11,17705,-0.0448219541734737,0.0556240168423442,0.420899394560488
6727,11,17941,-0.0493211394734728,0.0555442919442918,0.375166600807137
6728,11,18001,-0.0361830588371815,0.0554494605941093,0.514476795639002
6733,11,18921,-0.0603557779407448,0.0554940123326058,0.27750986713705
6734,11,18968,-0.055345853985482,0.0555785761754333,0.320023252098407
6735,11,19023,-0.0585518949330319,0.0555878630841822,0.292914087858762
6736,11,19024,-0.0585518949330319,0.0555878630841822,0.292914087858762
6737,11,19074,-0.0501295000969837,0.0559394770409963,0.370789672939686
6742,11,19367,-0.0537287622389304,0.0559016392782414,0.337144511100118
6743,11,19388,-0.0563594283456335,0.0561717839997433,0.316383847194572
6744,11,19443,-0.0471963068452224,0.0561957062602372,0.40155751950758
6745,11,19447,-0.047548209904596,0.0564624932285704,0.400290802131175
6754,11,19921,-0.0397395436054996,0.0564962641495338,0.482269391014044
6755,11,20014,-0.0623745832449501,0.0563734557639855,0.269283915502454
6756,11,20104,-0.0381517961023433,0.0565132707682968,0.50005769343006
6760,11,20281,-0.0283878318313155,0.0567041975692615,0.616943415514956
6765,11,20445,-0.0376864629082814,0.0557802650223524,0.499722006717686
6766,11,20462,-0.0280964804243257,0.0558034158076431,0.614933613557457
6767,11,20476,-0.0317408400114295,0.0555568331751517,0.568144967821263
6768,11,20496,-0.0490412046628385,0.0556037513281319,0.378389653687108
6770,11,20522,-0.0548553799161885,0.0562313485591089,0.329965350205066
6771,11,20543,-0.045475698463726,0.0556876982937778,0.414696266576338
6772,11,20567,-0.0553725908738558,0.0556703071354198,0.32058678528774
6773,11,20594,-0.0467482682191616,0.0554608397757793,0.399851842325455
6774,11,20802,-0.0463346284603065,0.055545403053243,0.40474608348871
6775,11,20805,-0.0463346284603065,0.055545403053243,0.40474608348871
6776,11,20841,-0.0634207583945212,0.0552943709591933,0.252172518554709
6777,11,20963,-0.0546619511926187,0.055391666617682,0.324403724832567
6778,11,21323,-0.0498015491549608,0.0557350620996248,0.372176429449723
6779,11,21871,-0.0501717762358462,0.0555474277556507,0.367022896954375
6780,11,22005,-0.0603595609004568,0.0557774266165637,0.279924402451276
6782,11,25361,-0.0222298613719012,0.0553481050113103,0.688194045876151
6783,11,25987,-0.0164377084032366,0.0553764620479817,0.766766563426842
6784,11,27625,-0.0144224426230867,0.0562465849757232,0.797780126209792
6785,11,29269,-0.0228968795173123,0.0554546295875422,0.679935009352765
6786,11,30395,-0.0273298832417462,0.0554244600161984,0.622247488242788
6787,11,30856,-0.0317154875708089,0.055501487096393,0.56806851465812
6788,11,31481,-0.0302576940515488,0.0555037926831383,0.585997077986085
6789,11,31748,-0.0292349818455448,0.0557478765379793,0.600319575089486
6790,11,31804,-0.0388781467373335,0.0559324278072482,0.487455338831049
6791,11,31861,-0.03211517389473,0.0562550745376252,0.56844089141876
6792,11,32204,-0.0204550632220317,0.055614149251842,0.713240399936543
6793,11,32446,-0.01477911843171,0.0558281639021473,0.791375713107315
6794,11,32581,-0.0171568675909785,0.0555618132708934,0.757664321017072
6795,11,32884,-0.025008782298702,0.0556592373913919,0.653476914155977
6796,11,33534,-0.0316716778030338,0.0554572796988762,0.56829494808326
6797,11,39138,-0.0165852000079266,0.0556579830168039,0.765890522783255
6798,11,39160,-0.0118390702246868,0.0556543450506813,0.831664259311905
6799,11,40753,-0.0695610155468323,0.0557108174456417,0.212635645428017
6803,11,47424,-0.0410675038058576,0.055369871430342,0.458765896476339
6804,11,48259,-0.0874344037023944,0.055254033935524,0.114452055322798
6805,11,48350,-0.0723418167837983,0.0554044923472601,0.192503835847389
6806,11,49416,-0.0701483498847769,0.0554138021062865,0.206383583847752
6811,11,52110,-0.0202990638654777,0.0553293443667025,0.713930589109258
6812,11,52120,-0.0202990638654777,0.0553293443667025,0.713930589109258
6813,11,52174,-0.0361593205822861,0.0553865488470822,0.514275461210166
6814,11,52267,-0.0440888137656007,0.0553842490554351,0.426536063173605
6815,11,52276,-0.0443975372046308,0.0553102943799445,0.422688628384506
6816,11,52288,-0.0443975372046308,0.0553102943799445,0.422688628384506
6817,11,52354,-0.0279318215835687,0.055963534352627,0.618014527236932
6819,11,52567,-0.0304930937437531,0.0558319891317964,0.585302260473995
6820,11,52573,-0.0265745340614852,0.0559852069256499,0.635315263239451
6821,11,52591,-0.0259875437948846,0.0558903327589018,0.642236861873421
6822,11,52597,-0.0347515110891404,0.0558124339420775,0.533917747259095
6823,11,52618,-0.0359780772859174,0.0556408828854829,0.518303109391079
6824,11,52628,-0.0256526448186684,0.0554787922753885,0.644089045915901
6825,11,52666,-0.031537568993947,0.0554085192919226,0.569594157493194
6826,11,52900,-0.030957620094156,0.0555580851439934,0.577735865614072
6827,11,53112,-0.0133786180227779,0.0558010835916741,0.810658944945903
6829,11,53656,-0.0416063376114621,0.0558116578860432,0.456479164844721
6830,11,54144,-0.0689745473628048,0.0554320606468357,0.214211841124273
6831,11,54177,-0.0629932533635535,0.0555236677041772,0.257342212927297
6832,11,54237,-0.0408611881415647,0.0556313303566711,0.46313194443582
6833,11,55837,-0.0866604469602977,0.0554332392368733,0.118871001808781
6834,11,56052,-0.0901135397048821,0.0552225533857526,0.103608105218303
6835,11,60397,-0.0984580700013159,0.0556397269239943,0.0776630523469885
6836,11,62199,-0.102073424707399,0.0556212675983361,0.0673245417583202
6837,11,63117,-0.0947903379545824,0.0554887666661828,0.0884635315285724
6838,11,63444,-0.099255461107579,0.0558803661095306,0.0765590195386702
6844,11,66128,-0.0916751412829676,0.0553917973143708,0.0988069674499465
6845,11,67104,-0.0715025555649381,0.0555999765277759,0.19927977130926
6846,11,68750,-0.0131096798356785,0.055549111469918,0.813568288302712
6847,11,69070,-0.0231399627502066,0.0553696767669174,0.676261458408776
6848,11,71811,-0.00416484645461018,0.0556058483950888,0.940337155378713
6854,11,80491,-0.0265569268188462,0.0553949678454525,0.631943524757706
6856,11,81028,-0.01547705790752,0.0558977940737643,0.782033253885466
6857,11,81030,-0.0134222376194386,0.0558291347465239,0.81014705294821
6858,11,81400,0.0129807625425651,0.0554453561152282,0.815029001655008
6859,11,81406,0.0129807625425651,0.0554453561152282,0.815029001655008
6860,11,81454,0.0110994868080402,0.0555569440838646,0.841763169504894
6861,11,81476,0.0152238747682296,0.055894856995652,0.785499635543923
6862,11,82548,-0.0239892702638309,0.0554009033153081,0.665270314382123
6863,11,84259,-0.0566578666066121,0.0563227384539051,0.315128600833657
6864,11,86389,-0.0249683280761021,0.0554101497757091,0.652547811786235
6865,11,87266,-0.041416885402409,0.0556053997268075,0.456866653957763
6867,11,89429,-0.0345217765975114,0.0553093804258185,0.532927166373536
6868,11,89470,-0.0387415738203267,0.0554572692389451,0.485271868734803
6869,11,91507,-0.0611186182656641,0.055405432156948,0.270728250023009
6870,11,92153,-0.0289317541319341,0.0555902544732806,0.603078661672219
6872,11,96863,-0.0141799219812983,0.0556439596638809,0.799000415642849
6873,11,98088,-0.0155329840456403,0.0553285047059952,0.779073467206953
6874,11,98757,-0.0310315648320859,0.0557157992199454,0.577906561004478
6875,11,99100,-0.0248815319909303,0.0555605731591609,0.65455266614394
6876,11,102671,-0.0315520105327578,0.0555509756094947,0.570407591317301
6877,11,104549,-0.0384097506787698,0.0553962298367475,0.488537114052475
6878,11,106654,-0.0412987544981958,0.0557262527766154,0.459125208018287
6879,11,106700,-0.0353635096554216,0.0557378168457729,0.526190517016642
6881,11,107231,-0.0387271471721153,0.0553223637579465,0.484371533032378
6882,11,108816,-0.0168841031612182,0.0564972347274047,0.765231640387655
6883,11,108841,-0.00568251174144066,0.0562975927863455,0.919657753235025
6884,11,108870,-0.0098143876053567,0.0554314780440825,0.859567195704727
6885,11,109176,0.00342712327520715,0.0557479661268255,0.951015471334129
6887,11,111132,-0.0290768064034219,0.055886021533788,0.603189256140948
6888,11,113698,-0.0333406715837391,0.0556455367183327,0.549449422064185
6889,11,114020,-0.0167459579198774,0.0555612888758258,0.76328990357684
6890,11,115612,-0.0354571524514551,0.0556259084109545,0.524263503169277
6891,11,116643,-0.0124930027416788,0.0554299511675967,0.821811281109763
6892,11,116979,0.00524937211292471,0.055651909656759,0.924904426531803
6893,11,118012,0.0134397241791594,0.0554634062213656,0.808675291078975
6894,11,118055,0.00114166114046704,0.0553711544755262,0.983561761734358
6895,11,118745,-0.00813091691076606,0.0555518079412175,0.883715717505299
6896,11,118759,-0.00733561588995374,0.0556234343916688,0.895154380189044
6897,11,119115,-0.00144472117381994,0.0554338859614119,0.97922256653251
6898,11,119177,-0.0111493592322098,0.0553680078417923,0.840526617221292
6899,11,119221,-0.00905244176499596,0.0555250612107751,0.870585397470232
6900,11,119264,-0.00851000488399035,0.05544169495582,0.878095898205574
6901,11,119431,0.010959995247129,0.0555838530550983,0.843800570951281
6902,11,120563,-0.00124481040616975,0.0556247652011903,0.982158508545788
6903,11,120692,-0.00364875658046837,0.0556244656448236,0.947736404510308
6904,11,120740,-0.00552160616026234,0.0556390299288747,0.92100420736675
6905,11,120902,-0.00843111365540811,0.0556097676534049,0.87957949785837
6906,11,120917,-0.00502706080463269,0.055538795373131,0.927929787678863
6907,11,121097,0.00612426531035698,0.0553824135628357,0.912011133463134
6908,11,121508,-0.00667852649099221,0.0559565374427294,0.905064355480576
6909,11,121522,-0.00435348162477542,0.0560151989129154,0.93809509704037
6910,11,122192,0.00617092846273309,0.0556388366488467,0.911750390031887
6911,11,122402,0.00921542398845393,0.0568828472962188,0.871392968882092
6912,11,122415,0.00991748509828239,0.0557830991822788,0.858992581645379
6913,11,122779,0.0100335787043863,0.0555509267195627,0.856769925874411
6914,11,122784,0.0062571212127242,0.0556958381149591,0.910614114302431
6915,11,122858,0.00789515707621605,0.0558539927316721,0.887671323227104
6916,11,123867,-0.00823673868470243,0.0553955736585417,0.881883571181448
6917,11,124479,0.0101645725376383,0.0557554100559372,0.855446861957116
6918,11,124784,0.00187297081712787,0.0555824237356531,0.973137674884275
6920,11,125700,0.00415817963866294,0.0557105677608341,0.940544241994095
6921,11,130422,-0.0381338131811983,0.0556279677273483,0.493468850587423
6922,11,130518,-0.0231148839609973,0.0554942222456549,0.677277010471979
6923,11,130533,-0.0256851416480382,0.0555656985240042,0.644188146904779
6924,11,132044,-0.0138836325038983,0.0554106876753169,0.802301047746569
6925,11,137433,-0.0142747457563344,0.0567192356214361,0.801439660636451
6927,11,137613,-0.0429082673597307,0.0561616711819105,0.445369644065381
6928,11,137677,-0.0409095664407989,0.0561126896963852,0.466447858172918
6929,11,137740,-0.0413910479844025,0.0559867700012539,0.460215857466276
6930,11,138163,-0.0206728567587356,0.0556139211177935,0.710323688738308
6931,11,138169,-0.0199884867611896,0.0554726929286373,0.718815719528097
6932,11,138463,-0.0178406962303865,0.0558350003524184,0.749517209649835
6933,11,139069,-0.0169123954290197,0.0559100539361366,0.762454490410368
6934,11,139532,-0.0375268732060094,0.0557622970371337,0.501400763697427
6935,11,140338,-0.0233991946079058,0.0553693681417013,0.672843114081307
6937,11,146291,-0.0538047585147767,0.0556533349888758,0.334313863519614
