SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
6913,11,122779,0.0798742478657087,0.0854742529233601,0.350693517653547
6914,11,122784,0.0810527423658924,0.0856922053628068,0.344867500357261
6915,11,122858,0.107445174600992,0.0858550152250888,0.211590899269637
6916,11,123867,0.02830363771849,0.0853260115994843,0.740303805397196
6917,11,124479,0.0352707409363087,0.0858744895817961,0.681523895322017
6918,11,124784,0.0435891625526863,0.0855931796238278,0.610888342158857
6920,11,125700,0.0354938313079984,0.0858017661916936,0.679365172961832
6921,11,130422,0.0900311296242122,0.0856176685578113,0.293726059121243
6922,11,130518,0.112539665322884,0.085299558804143,0.187908438363303
6923,11,130533,0.115337419897271,0.08540427458102,0.177724739063564
6924,11,132044,0.0991650369184234,0.0852041913088665,0.245270183183718
6925,11,137433,0.0999462392039796,0.0872215011984772,0.252616910476797
6927,11,137613,0.145496733796104,0.0862413211987865,0.0924697543918016
6928,11,137677,0.128866248922556,0.0862340669513311,0.135970324955256
6929,11,137740,0.10662734691274,0.0861273405543351,0.216531489959666
6930,11,138163,0.0952872788430068,0.0855395496950118,0.266056041935311
6931,11,138169,0.106353951235074,0.0852834979369614,0.21320092302487
6932,11,138463,0.122714407061607,0.0857777051792953,0.153426728013104
6933,11,139069,0.129778382818262,0.0858629618572661,0.131566102660407
6934,11,139532,0.104169983493195,0.0857776606947987,0.22539970100885
6935,11,140338,0.129447991460186,0.0850391933209615,0.128850324521012
6937,11,146291,0.037632485180085,0.0858237746613808,0.661302569044492
6938,11,147493,0.0352270996948494,0.0859753354305048,0.682248917621946
6939,11,152009,0.0562325154695321,0.0866609885124564,0.516838357834692
6940,11,152668,0.0714044327572593,0.0861332635140574,0.407664880475074
6941,11,153313,0.0820671696700939,0.0868581768617983,0.34538629285791
6942,11,153972,0.0811765178657262,0.085373358463647,0.34233548134774
6943,11,154354,0.0583820939120809,0.0860346053437661,0.497843248856587
6944,11,154565,0.0382548721953254,0.0857002535663531,0.65559653421739
6945,11,155875,0.125731073114527,0.0858316001399469,0.143849810067356
6946,11,155937,0.144422007182625,0.0862450309451685,0.0949073316724494
6947,11,158103,0.0998583280293028,0.0853442734881309,0.242764260168053
6948,11,158139,0.09527481694886,0.0857451888260845,0.26726479056051
6950,11,162925,0.0885452176925719,0.0855396641367857,0.301313826055365
6951,11,164489,0.145801459764072,0.0865206425612592,0.0928407253798986
6952,11,167261,0.0881653537994476,0.0859917134661507,0.305934416717099
6953,11,169186,0.108508371778123,0.0860483980246185,0.208135998599972
6954,11,170215,0.116114008857277,0.0852995278516474,0.174302883079599
6955,11,170526,0.07893366636626,0.0851794477584781,0.354728412723131
6957,11,171257,0.0886459932531201,0.0859158109247074,0.302882782369941
6958,11,171276,0.113536746650579,0.0855255043694801,0.18519486919885
6959,11,171361,0.128901016372054,0.085119697291516,0.130831928785414
6960,11,171454,0.129611786202298,0.0851490414262739,0.128860376944706
6961,11,171457,0.119765871677127,0.0852852227666044,0.161109341677083
6962,11,171646,0.134192237963313,0.0850965292139322,0.115704720200367
6963,11,171647,0.134192237963313,0.0850965292139322,0.115704720200367
6964,11,173020,0.107604247697532,0.0852034706821788,0.207455375640779
6966,11,174007,0.109573834813182,0.0855421928241185,0.201058034074982
6967,11,179802,0.128226642373495,0.0854953561881054,0.134557885072066
6968,11,182151,0.105239886314275,0.0850988446629772,0.21702871334581
6969,11,183689,0.0844833742686355,0.0871037683561963,0.332752249221348
6970,11,184061,0.107979340048789,0.0853460453002082,0.206636162400013
6971,11,184965,0.0778576167909907,0.0852735986346719,0.361848294922987
6972,11,185280,0.0721252029387744,0.0869087783663512,0.40715875172166
6973,11,185287,0.0641722649747183,0.0867767130509683,0.460088727865041
6974,11,185527,0.0723197525275913,0.0858265320977041,0.400007639312746
6975,11,185734,0.0895395614378973,0.0854471139321855,0.295404153142071
6976,11,185749,0.0917025518502902,0.0858179759668428,0.285993453364648
6977,11,185846,0.0788955835894736,0.0860227427211628,0.359691277699166
6978,11,185997,0.0653770327117774,0.0853032871249573,0.443946403641518
6979,11,186085,0.0614962321464784,0.0855891812091512,0.472921425306169
6980,11,186196,0.0672730450792177,0.0867771392628426,0.43871730224607
6983,11,191520,0.0964627187243722,0.0863098300444863,0.264483806978162
6984,11,193196,0.0773826992393642,0.0855255018788597,0.366193243014303
6985,11,195507,0.125352461083429,0.0851671044124941,0.141954679762789
6987,11,196560,0.0839209451708534,0.0853543608281347,0.326179306905481
6988,11,196565,0.0839209451708534,0.0853543608281347,0.326179306905481
6989,11,196914,0.123403349764815,0.0862174677864947,0.153228012895264
6990,11,200393,0.11018755998745,0.0867956094235296,0.205096898790278
6991,11,201609,0.105693962572962,0.0853805767426386,0.216569991542738
6992,11,201652,0.132278602353295,0.0854778666308055,0.12263422643509
6995,11,203385,0.0918540503643884,0.0857304129203892,0.284708558165972
6996,11,203741,0.117058753274992,0.0852599973443685,0.170635623350327
6997,11,204131,0.140871433907814,0.0853324754933699,0.0996577978744628
6998,11,204491,0.0775130944459906,0.0852906378010928,0.364069798449361
6999,11,208258,0.122775366038112,0.0856460749564124,0.152594391376626
7000,11,209475,0.0704298960659338,0.0854571545291016,0.410408293155273
7004,11,215041,0.0968579169158102,0.085585646732077,0.2585256399662
7005,11,215493,0.0831177835278055,0.0870093731519813,0.340092918692938
7007,11,215813,0.0715390173811682,0.0855847322338268,0.403784878342065
7008,11,216541,0.0712134981283445,0.0857169657037014,0.406649219482924
7009,11,216953,0.086350794929815,0.086079930659897,0.316477239328221
7012,11,217553,0.100330958823617,0.0855232106494466,0.241529436888799
7014,11,218588,0.0970328991422256,0.086366813036608,0.261989737293355
7015,11,219380,0.0929625849953432,0.0858340632050092,0.27952544234442
7016,11,220819,0.0183891710180325,0.0855195419533874,0.829868979504956
7018,11,222267,0.0167207827463348,0.086038598033014,0.846021080164207
7019,11,223086,0.0228850724122146,0.0855956210251734,0.789346087975746
7021,11,223467,0.00860645032653146,0.0856030615709798,0.919973460489937
7022,11,225287,0.000225717754847921,0.0854967844118293,0.997895020247211
7023,11,225381,-0.00743356132356482,0.0853625625336182,0.930655535036264
7024,11,225819,-0.0386199419614161,0.085704553199024,0.652542145252061
7025,11,226471,-0.0268024084205614,0.0856962434620922,0.754647241017126
7026,11,227255,-0.0195024036720987,0.0853840503726725,0.819461294427156
7027,11,227403,-0.00819408216038112,0.0856601343684843,0.923846432492317
7028,11,229405,-0.000484509585507997,0.0854199533247431,0.995477556015731
7029,11,230043,0.0145227217147701,0.0868362218924922,0.867274874279418
7030,11,230092,0.0267516058766719,0.0853784878443283,0.754215329790753
7034,11,236028,0.0125720036974606,0.0872322393294401,0.885487108816903
7035,11,237327,-0.0612737285901903,0.0870821482834151,0.482126238421754
7036,11,237624,-0.0445399088629471,0.0853507215109,0.602105029984029
7037,11,237826,-0.0354649682619362,0.0863393503651781,0.681495911648218
7038,11,237829,-0.0451029204317055,0.0862390784527529,0.601303315339395
7039,11,240673,0.0426009508553573,0.158006397825794,0.787613722081359
7040,11,240765,-0.0731358613820158,0.0855809087046973,0.39336246749601
7041,11,241548,-0.0742059819119286,0.0860014365062487,0.388808055820488
7042,11,243272,-0.0901206421069348,0.0856665450498992,0.293522159165619
7043,11,243436,-0.127886206687854,0.0860453112476849,0.138101384874869
7044,11,244792,-0.0865752524506505,0.0865147948725687,0.317657903995181
7046,11,248266,-0.117930689262975,0.0854970600302046,0.168658925837031
7047,11,253995,-0.050415452584516,0.0855662875420799,0.556105586995645
7048,11,255600,-0.037511946605723,0.0870746109592763,0.666875022781403
7049,11,257243,-0.0723816784471776,0.0855161995015231,0.397898050275409
7051,11,258195,-0.0491567624141969,0.085442568689847,0.565441873553849
7052,11,258900,-0.0364465493242138,0.0856297739257531,0.670637288574574
7053,11,259426,-0.10627161559708,0.0855785610457734,0.215134118787578
7054,11,259811,-0.113655777680296,0.0856447053670109,0.185346105996115
7055,11,262152,-0.00371173055216872,0.0867152472578377,0.965882241722442
7056,11,263206,-0.0195014399970574,0.0856183246890793,0.819955520066964
7057,11,263597,0.0137039561524111,0.0852423868584172,0.872370788733993
7058,11,264198,-0.00598991953455529,0.0853669145275217,0.944100665766736
7059,11,264567,0.00796597509793784,0.0868725900913386,0.926990618958964
7061,11,270804,-0.0320450197944637,0.0861621508705673,0.710179088420937
7062,11,272649,-0.0895601915297877,0.0864212151343379,0.300761405323722
7063,11,273908,-0.102106478573273,0.0859245225105876,0.235503243031947
7064,11,275058,-0.0906444768948413,0.0859195510879224,0.29215030672997
7065,11,275068,-0.0952999718310007,0.0861524311148838,0.269402528609061
7066,11,275326,-0.104688107588596,0.0859157214823999,0.223848620712137
7067,11,275754,-0.0821309608953786,0.0857932936960881,0.339064902503006
7068,11,275945,-0.113231439868439,0.0856558909161967,0.187046097313126
7069,11,277678,-0.125572134651139,0.0857308432012088,0.143885904297555
7070,11,279317,-0.119064724650293,0.0859810769737632,0.166994880706453
7073,11,281677,-0.103439339115314,0.0853477548897203,0.226332573955721
7075,11,285019,-0.104066309979644,0.0873467965589884,0.234291019197993
7076,11,285782,-0.0837593009583933,0.0855737209371808,0.328350611845596
7078,11,294571,-0.0681387071439857,0.0863863070769246,0.430777346036514
7079,11,296091,-0.0408833606250361,0.0853626296196846,0.632279657498475
7080,11,297944,-0.0180934643480814,0.0858273988970886,0.833155443788423
7081,11,298716,-0.00532076826034991,0.0868243540883697,0.951169323686532
7083,11,303479,-0.0221771358123113,0.0859746302074649,0.796595992095667
7085,11,307466,-0.0508258450539513,0.0853676853627284,0.551973859165465
7086,11,310682,-0.00900427679779009,0.0852495120210211,0.915941770381663
7087,11,315294,-0.0261645990671963,0.0853628698458678,0.759396846157651
7088,11,315651,-0.0472856259571865,0.0852217343893926,0.579345875326584
7089,11,316077,-0.0178522252452847,0.0862506139971255,0.8361441570744
7090,11,317128,-0.0632543996755905,0.0855489066765899,0.460158814328709
7091,11,317506,-0.0440320841196486,0.0857005632574919,0.607720339157401
7092,11,317558,-0.0475315598529564,0.0860590383614883,0.581083177084604
7094,11,332693,-0.0516668275438902,0.0856966573250782,0.54695992347182
7095,11,333502,-0.00187690875743809,0.0854825587738833,0.982494958599525
7098,11,336742,0.0266570889588898,0.0855965937718416,0.755659881974951
7101,11,339476,0.0261597310178631,0.0858358525910261,0.76072503014557
7102,11,340285,0.0425162852572504,0.0852878259883288,0.618439621555225
7103,11,340583,0.0284501921692093,0.0859200110205496,0.740747169860231
7104,11,340618,0.02779741543013,0.0859988508262589,0.746712392187998
7105,11,340699,0.0412263744692757,0.087926613194856,0.639450172934878
7106,11,340702,0.0436854993932817,0.0879666446898245,0.619770133603581
7107,11,340770,0.000604868052894003,0.0856693846127554,0.994370577180234
7108,11,340783,-0.000578216904428774,0.0860920749130192,0.994645032701787
7109,11,340811,0.00226972879727028,0.0855581766220267,0.978850804418427
7112,11,341413,0.0102866328138716,0.085408781638991,0.904203135616272
7113,11,341771,0.019623744640951,0.0852632011441033,0.818104710646663
7114,11,348254,0.0518887217982305,0.0866968541834012,0.549885160479758
7115,11,350701,0.0464433523763945,0.0854468688429182,0.58710467266298
7117,11,352832,0.106772189608347,0.0855358620783535,0.212758043410898
7118,11,352980,0.084034425124708,0.0853655245315951,0.325589634011652
7119,11,353039,0.0822429660024966,0.0857341029909016,0.338074535596647
7125,11,356064,0.0268718252738297,0.0855273740146781,0.753562519080664
7126,11,358366,0.0479445906269612,0.0868956940860166,0.581469613088968
7128,11,360267,0.0131499660401795,0.0860403539800082,0.878615823568314
7129,11,360860,-0.061854988010578,0.0865109703993463,0.475084179892553
7130,11,361878,-0.100797464645549,0.0867674551200251,0.24614357189058
7131,11,362163,-0.0843253064804746,0.0854865497891338,0.32460460382961
7132,11,362171,-0.092332090455539,0.0854631103621213,0.280713403209334
7133,11,363809,-0.0810406203680764,0.0853433489702065,0.342973672809193
7134,11,364620,-0.0881756217185238,0.0854274176965785,0.302699104292275
7135,11,364676,-0.0936681959074624,0.0854203407908531,0.273582983631514
7136,11,367086,-0.0193754501486565,0.0860466528703075,0.821974382214059
7137,11,369257,-0.0669765105162432,0.0855524128804496,0.434227695025042
7138,11,372538,-0.201083241631353,0.0856844203350627,0.0194881660146146
7139,11,373968,-0.174825787056067,0.0849909569176016,0.0404212589173233
7140,11,375918,-0.20806798191049,0.0846420851930891,0.0144428828474737
7141,11,376286,-0.239587201109702,0.0847706741504961,0.00497703673814045
7143,11,379841,-0.221585827549924,0.0849092744966412,0.00944851544488786
7144,11,379846,-0.221585827549924,0.0849092744966412,0.00944851544488786
7147,11,380964,-0.223967701919103,0.084647369588664,0.00851213674826192
7148,11,381658,-0.168216948371416,0.084903460342546,0.0483362159823488
7150,11,381673,-0.17848066921051,0.0867037716047339,0.0402745789676292
7151,11,381726,-0.185996423304647,0.0850340402489677,0.0293749186397532
7152,11,381937,-0.151225911577252,0.0848646630747945,0.0756143502740346
7153,11,382201,-0.178827865249966,0.0857632812540077,0.0377752593829419
7156,11,384150,-0.125918301042464,0.0852621476447636,0.140610852870359
7158,11,385019,-0.1025868450471,0.0860294389997835,0.233881065001422
7162,11,392685,-0.0715335498387966,0.0861530557748119,0.406925996590326
7163,11,393210,-0.040411466777748,0.086908671888622,0.642226933439214
7164,11,393945,-0.0473665671004887,0.0873371063872841,0.587925243510122
7165,11,394452,0.0831632098118824,0.190398988598894,0.662535139258643
7167,11,394913,-0.000912421303195687,0.0873907632285825,0.991675570882134
7168,11,398143,-0.0313609230768164,0.0866670290033484,0.71767667957048
7169,11,400712,-0.0163983848015494,0.0862680687758081,0.849350705142061
7170,11,401921,-0.0299882668713106,0.0861110718255443,0.727859279423993
7171,11,402086,-0.0318240884773379,0.086287079249397,0.712485694980944
7172,11,403233,-0.0288194342427172,0.0865880454582013,0.739457267269673
7173,11,403482,-0.00217377438349348,0.0860816690069657,0.979867857786043
7174,11,403781,-0.0289352592649252,0.0862587366922494,0.737486969156017
7175,11,404841,-0.00917895679537761,0.0863718176121226,0.915426444610397
7176,11,407251,-0.0195915890747517,0.0872673110045927,0.822497463169873
7177,11,408460,-0.0036456592076306,0.0866807742586635,0.966475879791118
7179,11,411456,0.00779636370856557,0.0866069495892109,0.928322320235276
7180,11,412587,-0.0203449779756107,0.0875437889809881,0.816363787495786
7181,11,415128,-0.0471082052935018,0.0866489424859697,0.587013547284887
7182,11,415158,-0.0347127011671513,0.0866760749165864,0.689039614367344
7183,11,415583,-0.0374501044555582,0.0870019856989554,0.667130184041609
7184,11,417049,-0.0256625760762166,0.0869543701884996,0.768070422748176
7185,11,421231,-0.0429325281247942,0.087263014321928,0.623032241176197
7186,11,421433,-0.0306432959395739,0.0875157303969523,0.726437846329689
7187,11,425090,0.00330903344400835,0.0867653286829371,0.96959942058854
7188,11,425936,-0.0162208495376845,0.0861084309035354,0.850689359667965
7189,11,425985,-0.0175197355243179,0.0860498443824904,0.838783526623375
7190,11,428422,-0.0621925724148868,0.0862214492508531,0.471194989352086
7192,11,430725,-0.0739367797160251,0.0875280835021567,0.398838962121516
7194,11,431573,-0.0451100438709016,0.0873052058415142,0.605693590920045
7195,11,435067,-0.0913881087183206,0.0870137806991322,0.294311706975811
7196,11,435445,-0.0957621310508908,0.0864494050923344,0.268734987808718
7197,11,436668,-0.099513018177846,0.0865190204743175,0.250845614906346
7200,11,440451,-0.085789096109242,0.0860932993416929,0.31970605448947
7201,11,441961,-0.086854986099876,0.0858955145667795,0.312627556102527
7202,11,442302,-0.108820247219378,0.086511245255807,0.209268763315422
7203,11,442829,-0.107916130064292,0.0862029352537501,0.211440774118617
7204,11,443498,-0.106903544973735,0.0859584540332415,0.214448046612981
7205,11,443807,-0.107548438671732,0.0858663717870502,0.211213441363081
7206,11,444125,-0.0974502025548982,0.0860172658890217,0.258019080688833
7207,11,444152,-0.0952756334044892,0.0860879187972295,0.269166548151613
7208,11,444420,-0.0842553287710559,0.0861496053827012,0.328738267313833
7209,11,444997,-0.115458265901076,0.0873803524069292,0.18724719592807
7210,11,445026,-0.132979586895992,0.0870249815153598,0.127392618346742
7211,11,445153,-0.0881447329135875,0.0860221811897498,0.306218475360502
7212,11,445220,-0.122134740382286,0.0868138193835459,0.160349209689825
7213,11,445373,-0.113526495119689,0.0861825189546569,0.188599229978658
7214,11,445854,-0.0859608078210261,0.085898062722232,0.317642620821589
7216,11,448760,-0.0583183799582834,0.0862478662582412,0.499374304532574
7217,11,449454,-0.0644390387052163,0.0863775896024204,0.456154423638271
7218,11,452711,-0.0244278607253303,0.0876934219732028,0.780745783417451
7219,11,456846,-0.0172620151475553,0.0862412537962175,0.841471020928771
7223,11,460484,-0.0582221339118894,0.0866298042862387,0.501972584334717
7224,11,462463,-0.0763910938646297,0.0867083448520675,0.378910759532865
7225,11,463057,-0.101847848648886,0.0859550990196035,0.236855693268405
7226,11,463846,-0.0665956211498606,0.0863248236937789,0.440954037258312
7227,11,464832,-0.0999369817703503,0.0863700469152446,0.248022391182783
7230,11,465463,-0.0969366189878296,0.087307007556535,0.26762724322347
7231,11,466269,-0.0260086113665454,0.0859496288777349,0.76237069472073
7232,11,466959,-0.00783835671279787,0.0867645044353861,0.928067801952848
7233,11,467309,-0.00537497283811206,0.0865521059342483,0.950517542594445
7234,11,467328,-0.0160690115340874,0.0861692574777582,0.852173951044829
7235,11,467504,0.0062711285297824,0.0863593369832254,0.94215227817538
7236,11,467546,-0.0227476958293423,0.0861649959698725,0.791932749449506
7237,11,467564,-0.0135733933832623,0.0862341173219032,0.875018296253303
7238,11,467627,-0.0282793281833684,0.0863155797660994,0.743387802518136
7239,11,467651,-0.0314397301085561,0.0861572530655841,0.715396359238093
7240,11,467666,-0.0241641109300568,0.0866341960413754,0.780468655463173
7241,11,467744,-0.0153277541522678,0.0864585515844728,0.859386667551873
7242,11,467777,-0.0294792849382068,0.0863798321541856,0.733099546199974
7243,11,467786,-0.0369355861591824,0.0865302501349661,0.669747545952421
7244,11,469130,0.0121250622020823,0.0871043835780795,0.889370292598776
7245,11,471802,-0.0201738548673529,0.0870117869503239,0.81678732995783
7246,11,475092,-0.0868762084025189,0.0866422087071872,0.316692094144104
7247,11,476182,-0.0148010089313969,0.086354997866984,0.864009627054287
7248,11,477654,-0.0650134018713963,0.0865303663239584,0.452950910320588
7249,11,480438,-0.00327218267829699,0.0870374548879781,0.970031758391615
7250,11,481321,-0.0320671038096035,0.087397905444924,0.713906520409141
7251,11,485149,-0.0397378605947738,0.0884954696962462,0.653679530862737
7253,11,487905,0.00194913970720123,0.0870375673075133,0.98214613234191
7254,11,489044,-0.0511358416797695,0.0873721885322613,0.558743804382256
7257,11,491233,-0.0711341469049868,0.087748442854256,0.418107181491096
7258,11,491866,-0.0337535536019199,0.0877108989251511,0.700597075726028
7259,11,493392,-0.0621590625566588,0.0887012342612218,0.483908923816986
7262,11,494726,-0.0483199701634338,0.0869057530748815,0.578560173600758
7263,11,495468,-0.0754044252324185,0.0869450500352922,0.386385810940869
7264,11,498423,-0.0741418918395574,0.0877084519568022,0.398503622785078
7265,11,498694,-0.0261170050402181,0.0869326857303362,0.764027629686889
7266,11,507721,0.127488430443685,0.0865188771301609,0.141498488282885
7267,11,508824,0.125478806358555,0.0869787797312618,0.150009454373018
7268,11,515387,0.164451982511661,0.0864215931922861,0.0578664584771911
7269,11,515435,0.16809723231758,0.0867531782432004,0.0534633170089584
7270,11,515606,0.153575443151337,0.0869288691785642,0.0781460739631793
7271,11,515607,0.153575443151337,0.0869288691785642,0.0781460739631793
7272,11,515783,0.138656530235057,0.0864574546305943,0.109662492603188
7273,11,516249,0.162368988277688,0.0866075297864055,0.0616502259166149
7276,11,517259,0.15427031565486,0.087954622493708,0.0803023484283092
7278,11,517282,0.175751533698344,0.0875743399978616,0.045524116203443
7279,11,517936,0.183141798069844,0.0868606771451676,0.0356958891928312
7282,11,521756,0.0887077936267724,0.0860253821890749,0.303161640612332
7283,11,521933,0.088137222572954,0.0869903732709398,0.311666405444352
7284,11,522294,0.101493940514296,0.0853950116987769,0.23542636143608
7285,11,523645,0.012191333451354,0.0870074553475899,0.888646465963024
7286,11,523658,0.00607427811575559,0.0856036766710697,0.943471249640268
7287,11,523660,-0.000810740043873215,0.0858984172571508,0.992474723113601
7291,11,527561,0.0168248456725485,0.0854664616178308,0.844051138972137
7293,11,533229,-0.0171076918547459,0.085245996254288,0.841059556022387
7294,11,534563,-0.0195758557311578,0.0855965913381262,0.819235295937484
7295,11,535334,-0.040665854491267,0.0860758985611433,0.636903400352995
7296,11,535859,-0.03648536979671,0.0852474828090149,0.668916839574788
7297,11,547722,-0.0366319841799271,0.0854684764969143,0.668474099422296
7298,11,549137,-0.0598955247650361,0.0860813433086083,0.487011000832865
7300,11,549470,-0.0711763020643178,0.0871008939786475,0.414382031584591
7302,11,551184,-0.0686040194471345,0.0854451315425061,0.422571954738721
7305,11,556779,-0.0616093269981147,0.0856780401978591,0.472567643715046
7306,11,557098,-0.0785639411407692,0.0851670072905601,0.356913945740795
7307,11,559683,-0.0487980342053895,0.0854701566223905,0.568405948925477
7308,11,559870,-0.0565197041073108,0.0855514142107293,0.509266474000154
7309,11,562114,-0.0296796737953424,0.0854376781206928,0.728509951456274
7310,11,564538,-0.0703314898134923,0.0868482625194187,0.418588989532384
7311,11,565905,-0.0641430381454346,0.0856993507143479,0.454677596921187
7312,11,566379,-0.0997683000079549,0.0851739406140168,0.242249079554499
7313,11,566840,-0.0641790626059818,0.0854568990860021,0.453146444226924
7314,11,566850,-0.0717092264934081,0.0853346466270698,0.401292434960692
7315,11,567100,-0.0429621740779099,0.0856307192419054,0.616181123027398
7316,11,567277,-0.051192939087308,0.0853764895246682,0.549148176725891
7317,11,567284,-0.0342820046087148,0.0854678641598186,0.688581915362054
7318,11,567434,-0.0491502359446752,0.0853798900139532,0.565208254215378
7319,11,567526,-0.0491833940611555,0.0856987540685203,0.566394015599675
7320,11,567588,-0.0612445140701408,0.0854771989979075,0.474155692461047
7321,11,567619,-0.0681146082818897,0.0856130401964523,0.426793296577887
7322,11,567651,-0.0438866289343609,0.0856375402681268,0.608642947667487
7323,11,567885,-0.0671584853092963,0.0858987845452909,0.434836934636061
7324,11,571825,-0.0826124550708827,0.0860315134310264,0.337582609208657
7326,11,574955,-0.114182969663313,0.0858628065747935,0.184432791288493
7327,11,575225,-0.0995031179744744,0.0853921614026891,0.244705065131864
7328,11,575805,-0.0901255048239815,0.0859093834160638,0.294860673473243
7329,11,576302,-0.073452062089855,0.086751616940621,0.397739408099728
7331,11,576492,-0.0298050869946671,0.114182159399926,0.794220794043831
7332,11,578734,0.0240147920060638,0.0858417282660401,0.779828085391307
7333,11,578880,0.0204470308045237,0.0853672918657458,0.810842700178011
7334,11,580843,0.116813969304584,0.0858527802303288,0.174498380975077
7339,11,581163,0.0919632452828256,0.0870206558111883,0.291326522441811
7340,11,583102,0.115952379135854,0.085273750944085,0.174771725278758
7341,11,584625,0.0408197634327759,0.085881903775695,0.634866335903403
7342,11,584993,0.0263055843965719,0.0857558962572679,0.759214856666123
7343,11,591628,0.00984428065490986,0.0858455454522806,0.908768457071624
7344,11,591788,0.0268714579724834,0.0858106427852821,0.754352921748508
7345,11,596580,-0.0308718740537768,0.0860103153483115,0.719860375671098
7346,11,596725,0.0095382460244347,0.0857992246264438,0.911545218562844
7347,11,601153,0.0183650000642507,0.0853578828923556,0.829772323730005
7348,11,604648,0.0178310015659442,0.0854800470131047,0.834882066164708
7349,11,605055,0.00278505539970275,0.085727030366068,0.974101659253001
7351,11,611233,0.00609960162056052,0.0868885977611653,0.944074023820426
7353,11,613347,0.0770934312454744,0.0863335539044713,0.372480607950375
7355,11,614444,0.0271425054653625,0.0867873602373787,0.754657399285128
7356,11,614658,0.0322085881845248,0.0855728960165461,0.70685478869789
7359,11,615824,0.0451303886606264,0.0858183170240509,0.59929975068682
7360,11,615867,0.0407203341161897,0.0854976767193307,0.634173721635494
7361,11,618029,0.0280612420977913,0.0863846523984731,0.7454941420111
7362,11,618311,0.0663508762314085,0.0858018388658644,0.439860207286786
7363,11,620156,0.0601054651567323,0.086617715517405,0.48819093318746
7364,11,620157,0.0601054651567323,0.086617715517405,0.48819093318746
7365,11,620182,0.0370276236618515,0.0865995549416897,0.669222801549333
7366,11,620666,0.05362793834832,0.0864299425671282,0.535343046569077
7367,11,620743,0.0484497260085456,0.0860534515270925,0.573779380312098
7369,11,621088,0.0696517227517255,0.0856585426056868,0.416690327203671
7370,11,622127,0.0826859527359843,0.085556275740166,0.334480174546126
7371,11,622853,0.0889631514766293,0.0861008104783154,0.302197045632375
7372,11,624002,0.0650205973936576,0.0856627254876191,0.448341006388727
7373,11,624345,0.0579193963639269,0.085970756612835,0.500936303800093
7374,11,625615,0.0315799968213357,0.0859169136312055,0.713418356047169
7375,11,626209,0.0899291674559877,0.086961591756145,0.301785600404871
7377,11,626626,0.064431459146127,0.0861626932317357,0.45508568762252
7378,11,627031,0.0421816854065118,0.0865094513966849,0.626138521171452
7379,11,628031,0.0359124007336018,0.0853985687728204,0.674356417921625
7380,11,628199,0.0287282781213476,0.0855114730364119,0.737102007495964
7381,11,628241,0.0332534462967535,0.0867389892278036,0.701673485910198
7382,11,628767,0.0507210541755302,0.0854825252919117,0.553326935566344
7383,11,628896,0.0457376731342422,0.0857982729680919,0.594310987124154
7384,11,629511,0.0343877235665815,0.086058153524485,0.689702356592787
7385,11,629750,0.0271764869254119,0.0856537836920323,0.751216475907573
7386,11,632234,0.0572636705512075,0.0855825664896726,0.503866248624691
7389,11,635886,0.10425040815581,0.0861460226600532,0.227027500810787
7390,11,639035,0.0824689800566644,0.0858706215618346,0.33751811611198
7391,11,639322,0.0857258806245271,0.0859566006859927,0.319294364250088
7392,11,640812,0.0527032246846767,0.0855854384242826,0.538425590024881
7393,11,640835,0.0445314070539712,0.0857059593208679,0.603679501190937
7394,11,641153,0.0712509358106087,0.0868873485487959,0.412747750701261
7395,11,642681,-0.0054211059642261,0.0870777627924467,0.950394268180343
7398,11,642975,0.0293578338508321,0.0857530899946407,0.732288947248467
7399,11,643961,0.0234714909538294,0.0856847363195192,0.784299789174576
7400,11,644027,0.0409202551801373,0.0870509993777067,0.638593704326289
7401,11,644029,0.052817869845511,0.0865707306266653,0.542179957875876
7402,11,644496,0.0213978375910565,0.0859018310916012,0.803431078866089
7404,11,644791,0.0333182089289695,0.0863438597423713,0.699819363597991
7415,11,666468,0.143917981453115,0.0872956045844498,0.100113514658994
7416,11,666492,0.0760662667604635,0.184616743160827,0.680572955802547
7417,11,666493,0.105003575315514,0.173157998080566,0.544636766828152
7418,11,666499,0.112594246514018,0.17445710416615,0.519088638893518
7420,12,559,-0.103109236760876,0.0864423316798401,0.233745113524758
7422,12,1659,-0.0731641443491359,0.0856788757714015,0.393720412067997
7424,12,5023,-0.116796945011996,0.0864726021906713,0.177662668898938
7435,12,6428,-0.0975715546580367,0.0856529871739552,0.255413249682101
7436,12,6629,-0.123339803242508,0.0858621672000777,0.151749737688013
7437,12,9163,-0.044936896357597,0.0867961096965826,0.604971391581447
7438,12,10871,-0.0634394638349335,0.0862188758023288,0.462343759236706
7443,12,12062,-0.0984933787679401,0.0872767534996708,0.259867638094878
7444,12,13439,-0.0886836091865187,0.0874100935109099,0.311006000153509
7454,12,14310,-0.10026849397993,0.0871750116972504,0.250841069868152
7455,12,17131,-0.0533543040525459,0.0870583303337459,0.540365544232983
7456,12,17741,-0.0343372964561371,0.0870940250617332,0.693630498679616
7468,12,20883,-0.0729640584276913,0.0861975296899583,0.397861250380418
7469,12,21290,-0.0594943632628489,0.0860883480089873,0.489966351778571
7470,12,21339,-0.0530475757010314,0.0866497759986094,0.540795125010525
