SNP,Chr,Pos,Effect,SE,ERV25_PIS1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
6364,10,551502,-0.13350014236465,0.12168715685672,0.273355685120702
6365,10,552149,-0.116610111366803,0.121205314620808,0.336664239997477
6366,10,552640,-0.126971806416546,0.120918595059583,0.294408770574498
6367,10,552851,-0.071920476066862,0.122205730566568,0.55655989987676
6369,10,553578,-0.131995324045243,0.121919633294205,0.279706300893022
6370,10,553579,-0.132087337799016,0.122063379440796,0.279937447874175
6371,10,553911,-0.132205312254629,0.123348904140617,0.284542241387353
6372,10,554468,-0.130205035430849,0.121087883727472,0.282977669136912
6375,10,555138,-0.0910265612954503,0.121758014690759,0.455197849728163
6376,10,556246,-0.0764867652880618,0.121859703194199,0.530630865426507
6377,10,557799,-0.0797529548374665,0.122632644887529,0.515895440904188
6378,10,564317,0.0149858134534904,0.12116032256284,0.901634436876517
6379,10,568534,0.0149935328380721,0.122141889917078,0.902370933475862
6380,10,569834,0.0547664122567199,0.121194203215681,0.651625975912257
6381,10,571678,0.0692645490391344,0.120758699395751,0.566618552256657
6382,10,571888,0.0473075388973393,0.12128012898482,0.696721268083429
6383,10,575574,-0.0864877768916492,0.122144440575976,0.479364163306784
6384,10,576044,-0.17942762402266,0.12243605748584,0.143680061591354
6385,10,577816,-0.171365575452613,0.121629254860139,0.159739829749193
6386,10,578878,-0.247505908616992,0.121450839763569,0.042304022033824
6387,10,578893,-0.231838736452916,0.121517626333899,0.0572203308867844
6389,10,581795,-0.144565681137295,0.124675177590698,0.24702042114098
6390,10,581859,-0.121555846638161,0.122556386010169,0.32195686129982
6391,10,582005,-0.143005991766352,0.122028519944866,0.242025008215629
6392,10,582140,-0.134625457097587,0.121827861947362,0.269892033818934
6393,10,582788,-0.126119067894858,0.124114863373992,0.310254871688215
6394,10,583178,-0.131187613707817,0.1232389573687,0.287830794477797
6396,10,583356,-0.120763247357787,0.122429913159709,0.324618952734928
6397,10,583742,-0.127260699878365,0.122417245165061,0.29925349105703
6398,10,583848,-0.119672803354347,0.122078900811572,0.327614035558723
6399,10,586368,-0.191527345191346,0.122793466245291,0.119714562404108
6401,10,590619,-0.213296732681512,0.123418105193741,0.0848187726493105
6402,10,590923,-0.202789090531805,0.123589143484213,0.101722846761956
6403,10,590949,-0.194493058218553,0.123798955915406,0.117069329601508
6404,10,591089,-0.199944492042539,0.124117513725404,0.108088976659564
6405,10,591752,-0.18281399108128,0.12398245718694,0.141234250560955
6406,10,592545,-0.167087562283914,0.126120520295386,0.186086314260992
6408,10,594906,-0.211827015127645,0.123313974296628,0.0867126206494978
6409,10,595280,-0.212598957064734,0.122695199012905,0.0840151449604626
6410,10,598877,-0.221211014497786,0.123117241427116,0.0732299363935335
6411,10,599081,-0.215730312163435,0.123627581482809,0.0818548151917977
6412,10,599712,-0.293929265956651,0.123795453448424,0.01811575773282
6413,10,602670,-0.27165626084096,0.122501076529728,0.0272195839750864
6414,10,603082,-0.241280732694496,0.124193419632042,0.0528373308617668
6415,10,603693,-0.257387144700292,0.122402194059609,0.0361909813885736
6416,10,604721,-0.152726645956642,0.123260322901551,0.216147361023455
6417,10,605419,-0.175593992091046,0.124657326888221,0.159829662994388
6418,10,605428,-0.18957518853057,0.123953689423779,0.127060062305416
6421,10,607274,-0.207617539826092,0.124245573504252,0.0956028747013357
6422,10,608426,-0.207489916769741,0.123341036425203,0.0934055252625933
6426,10,611690,-0.203777104667793,0.123584539674255,0.100060133922044
6427,10,612904,-0.170785734113938,0.124197940221988,0.169969679955144
6428,10,615292,-0.184083439628338,0.124519098153826,0.140204478218858
6429,10,617634,-0.152400500497954,0.126352878928093,0.228567499724549
6431,10,618415,-0.193529167476804,0.123199070420015,0.117109772779759
6432,10,618419,-0.191570928647154,0.123310212830115,0.12118331140816
6433,10,618867,-0.184355357778104,0.123445095599543,0.136220574421484
6434,10,619199,-0.183847813557138,0.124417864477016,0.140389337615991
6435,10,619526,-0.171357516686049,0.124079847596603,0.168144555877716
6436,10,619631,-0.202752842777509,0.123689788399333,0.102061572432077
6438,10,620582,-0.163324748176175,0.125052714747085,0.192386919424308
6439,10,620664,-0.163270162447834,0.124666733628073,0.191164956950351
6440,10,621701,-0.159005636317818,0.123863637606879,0.200083617089821
6441,10,622018,-0.170108652140925,0.122833197992585,0.166965244455987
6442,10,627474,-0.126752838408534,0.121655733369574,0.298172109295631
6445,10,629030,-0.109449484133637,0.12157643097114,0.368599640696849
6446,10,629789,-0.0930496403197184,0.122130778143796,0.446637211411554
6447,10,630743,-0.119288203899193,0.121998092289845,0.328849069816304
6448,10,631880,-0.103419779661369,0.122126886750825,0.397667865411171
6449,10,633525,-0.148602012728662,0.121322334733796,0.221447358421118
6450,10,633866,-0.138802812828876,0.121355210839928,0.253492820012472
6452,10,637667,-0.152458600421785,0.121568225175563,0.210635816732938
6454,10,639262,-0.0146782307095553,0.121997651965761,0.904301531303694
6457,10,642106,-0.0207236410572847,0.121224234526058,0.864358704182729
6458,10,642327,-0.0387136891141394,0.121179049856738,0.749555251425819
6459,10,642379,-0.0268585999173768,0.120662062059936,0.823980572714906
6461,10,644500,-0.0148628185839134,0.120921034428911,0.902245602851337
6462,10,646432,-0.0718480256530173,0.120826868836137,0.552467639353599
6463,10,646676,-0.0603447596735198,0.120880960121894,0.617943726798438
6464,10,649610,-0.0579607388945174,0.121163066655815,0.632683232871805
6465,10,650585,-0.0368306903344258,0.121091431529542,0.761188228497825
6470,10,653026,-0.0115393089077643,0.121112452803973,0.924148363330385
6471,10,653249,-0.0361795878993004,0.120948401316783,0.765015043432454
6472,10,653283,-0.0346060102568325,0.120800917982196,0.774685138435944
6475,10,655074,-0.053397258990671,0.120827256063566,0.658810054894531
6476,10,656247,-0.0554536813398956,0.120765572906755,0.646384294487758
6477,10,660234,-0.0301184390683251,0.120931136623847,0.803463499866901
6478,10,660886,-0.0551872029431719,0.120744983120581,0.647912028353956
6479,10,662071,-0.107519897797027,0.120614597930307,0.373303836983679
6480,10,662217,-0.118491225103378,0.120917061951841,0.327787832888431
6481,10,662415,-0.0729282560218262,0.120864172677587,0.546636648815181
6482,10,662679,-0.0256849564290815,0.12175596283152,0.833044577044317
6483,10,662711,-0.0340477532861456,0.121062106401883,0.778689545943921
6484,10,662934,-0.0270117052453529,0.121113149855619,0.823642188960516
6485,10,665129,-0.0904453468241216,0.122657560740257,0.461380568221662
6486,10,665450,-0.134957510241826,0.121733560502989,0.268344460258994
6487,10,665759,-0.125245831555827,0.121274753321196,0.30243051359005
6488,10,666622,-0.0990298703485153,0.12184505564882,0.416907783376876
6489,10,666742,-0.0888226217985545,0.120871312355736,0.462917043012775
6490,10,667117,-0.139950303538804,0.121121783017929,0.248687210287355
6491,10,669743,-0.145229445648394,0.120955595228613,0.230678884934889
6492,10,670300,-0.154685155576194,0.121026552295038,0.202050691264162
6493,10,670679,-0.162385640178773,0.120463442834213,0.178520312613334
6495,10,673554,-0.153872732097683,0.120632575332576,0.202953832581509
6496,10,673954,-0.148147104649679,0.123426302901932,0.230832404627433
6497,10,674332,-0.1395451980908,0.12197172503355,0.253366383786329
6498,10,674570,-0.111933547211176,0.121451305759964,0.357349418108019
6499,10,675971,-0.163836523646245,0.120608795467754,0.175200224580427
6502,10,678769,-0.123618088678582,0.122171586229004,0.312307638247508
6503,10,682740,-0.126785960064691,0.120672141425613,0.294131345523609
6504,10,682784,-0.151929057496039,0.121036442011599,0.210224138161281
6505,10,682904,-0.116724007840916,0.120727625484304,0.334287143004878
6506,10,683731,-0.137475545379429,0.120665720579074,0.255346803590826
6507,10,683971,-0.140427263572198,0.121850611991898,0.249914273980625
6509,10,684759,-0.0964172257948027,0.121310662157763,0.427266231069966
6510,10,685754,-0.0967174419757962,0.120994964951428,0.424624466252541
6511,10,686560,-0.101454774775281,0.121264218462484,0.403359666789548
6513,10,686946,-0.113444430749857,0.121176163401062,0.349813192755319
6514,10,688164,-0.0993710965932585,0.121052261335921,0.412260561150307
6515,10,688208,-0.0845560169479825,0.120877112525001,0.484687500259468
6516,10,688286,-0.124229579915761,0.12112303184798,0.305759904580539
6517,10,688646,-0.0886920333756264,0.120834311458054,0.463437743756069
6518,10,691082,-0.0416003408051713,0.121466672928058,0.732190832631531
6519,10,691920,-0.037213685811784,0.122063557352603,0.760643778776038
6520,10,692021,-0.0592537742125043,0.121588484631052,0.626326643696641
6521,10,692100,-0.0556731968393636,0.120947505223004,0.645578024286461
6522,10,694743,-0.0756769159832626,0.120713524531245,0.531121296537383
6523,10,695220,-0.137175120325984,0.122446746061277,0.263354402995597
6524,10,695691,-0.119141865549838,0.12077540187547,0.324575938282019
6525,10,695712,-0.111399388492488,0.120815459228534,0.357125805018509
6526,10,695757,-0.120587947463094,0.120450360416827,0.317443796334684
6527,10,695759,-0.120587947463094,0.120450360416827,0.317443796334684
6528,10,695902,-0.118016260967242,0.121004825343326,0.3300782984066
6529,10,696080,-0.129437941765713,0.121826102892524,0.288743612451025
6530,10,696733,-0.0610989914072439,0.12140460930403,0.61509010786057
6532,10,697845,-0.0810104983600583,0.121249862913548,0.504488131236226
6533,10,698466,-0.0516266410928599,0.120639240502161,0.66895404948018
6534,10,700536,0.016992701550442,0.120920239669271,0.888322839214364
6535,10,700558,0.0126492997955045,0.120961856048985,0.916774321677136
6536,10,701028,0.00825467177335269,0.120914234475857,0.945610299183832
6538,10,703629,-0.011599743959274,0.121053979971609,0.92371560039173
6539,10,703809,-0.0111532146339973,0.120853500811708,0.926522317761047
6540,10,703814,0.00410957181930072,0.121040995326691,0.972934696034254
6541,10,705116,0.0161949218102145,0.120565142195029,0.893222077273534
6542,10,705376,0.0559784006053667,0.121475491409922,0.645211142155608
6543,10,705423,0.0243001143158407,0.120773780252248,0.840655294160202
6544,10,709369,0.0436756180475808,0.120621583106335,0.717502992829766
6545,10,711335,-0.0254927107147583,0.122293674951169,0.834994051198388
6549,10,712403,0.0248847611155262,0.120663260975823,0.83672770926095
6550,10,712477,-0.00424396377322389,0.120670318550525,0.97196413763602
6551,10,712640,-0.0139196652580225,0.120824112132551,0.908347330173964
6554,10,713291,0.00665193594167035,0.121418641397738,0.956340640853058
6555,10,713298,-0.0102242202313325,0.121456607024232,0.932961017998086
6556,10,713372,-0.00725360506115416,0.12085434207984,0.952174148051764
6557,10,713455,-0.00417244682994519,0.120983594624524,0.972507737224272
6558,10,713844,-0.0201085003369728,0.120921749173883,0.868021190885445
6559,10,713845,-0.0138983567078552,0.121119423739739,0.908709158361179
6560,10,714773,-0.014643664827941,0.120958352446891,0.903709467569177
6568,10,715567,0.019419491081879,0.121006158153353,0.872592020048221
6569,10,715574,0.019419491081879,0.121006158153353,0.872592020048221
6570,10,717717,0.0209529634818397,0.121978395659479,0.86371204866542
6571,10,719602,-0.00788860607700859,0.122330115845966,0.948619585590563
6574,10,719708,0.0590739151822748,0.124359261984013,0.635062023188529
6575,10,720081,0.0734945747006678,0.121303958831111,0.544989653036865
6577,10,722130,0.126650637977939,0.122499820084409,0.301898038396156
6578,10,722262,0.0935671448460073,0.121960317356972,0.443479378799643
6579,10,722536,0.00931368429909035,0.123635073792438,0.939993190193308
6580,10,724256,0.0109433854424377,0.121560050851791,0.928318785561188
6581,10,724374,-0.00262488732660093,0.121631241212097,0.982794622316407
6582,10,724397,0.00159248169554088,0.12212184929336,0.989603163319528
6583,10,724819,0.0753660683572756,0.12429897763573,0.544686049275823
6585,10,725678,0.0124075726752202,0.121449261006786,0.918685618213251
6586,10,726314,0.0229441822325779,0.121141433370584,0.849888212210166
6587,10,726437,0.0467677947795643,0.121260488069839,0.699965691284182
6588,10,726757,-0.020480282595768,0.12115804443412,0.865863771896044
6589,10,726837,-0.0101248586569576,0.121630127653874,0.933705493367645
6590,10,726842,-0.0101248586569576,0.121630127653874,0.933705493367645
6591,10,727369,-0.0121103445879544,0.122077924606834,0.921034389995631
6592,10,727432,0.0249700640398717,0.121411883798356,0.837171867237226
6593,10,728001,-0.00318978226612887,0.121631202961992,0.979092668505967
6594,10,728402,-0.00803817735690282,0.121490938090353,0.947285689731922
6600,11,833,0.089814171486247,0.174994988852065,0.60810552788415
6620,11,3477,0.0483758458628487,0.123161711204532,0.694716723860575
6621,11,3599,0.0631807755356505,0.123064050645569,0.60799446459734
6622,11,3638,-0.00106468159411671,0.122272562249217,0.99305747076053
6623,11,3640,0.00510706337890893,0.121958703373838,0.966621742042322
6624,11,3696,0.0393176981403712,0.123163782034067,0.749740171138252
6625,11,3898,0.0168235988726795,0.122464160229284,0.890812164509473
6626,11,3926,0.0236996091138413,0.122303585182026,0.846462034485978
6628,11,4436,0.0331435245991217,0.121143384357811,0.784560321419436
6629,11,5087,0.0181625151408672,0.120769228501713,0.88054262419592
6630,11,5434,0.0319690133625287,0.121338682017997,0.792342635440581
6631,11,5655,0.0398338562910213,0.122075951203081,0.744387820654096
6632,11,5676,0.046414284453989,0.12267822583708,0.705404218719951
6634,11,6055,0.0290461137237414,0.122582805378063,0.812832280073358
6635,11,6097,0.0195595405764961,0.120919140635775,0.871589609107537
6636,11,6138,0.00533898124436649,0.121113676708083,0.96486364898573
6637,11,6167,0.0113087831087819,0.121304770509943,0.925776746620444
6638,11,6715,0.0620130142786803,0.120769864870516,0.607936223296305
6639,11,6833,0.0730993083557985,0.1207104122667,0.545185598462203
6640,11,7228,0.0628099230520911,0.121009385411603,0.604051118184496
6649,11,8044,0.0207197365279139,0.121224236416788,0.86438401376928
6650,11,8079,0.023870659637695,0.121881943418477,0.844839744230978
6651,11,8196,0.0288025173816925,0.121296576784593,0.812441332138102
6652,11,8305,0.0273057478236194,0.122458809985124,0.823680789190571
6653,11,8317,0.0608704119006894,0.121878760856632,0.617784716287185
6655,11,8390,0.0248573895068531,0.122190487466328,0.838915027370028
6656,11,8603,0.015888248946284,0.12189149722046,0.896365767491992
6657,11,8720,0.032824069678153,0.121598379141779,0.787365394232499
6658,11,8789,0.0296845492289242,0.121641464207657,0.807346918566986
6659,11,8867,0.016766175678964,0.123332989340535,0.891944350014079
6663,11,9097,0.0236395793360722,0.123629665213556,0.848468775675532
6664,11,9262,0.0619618653538607,0.121157457228904,0.609379514423555
6665,11,9690,0.0264637434169654,0.121148039668878,0.827211467365908
6666,11,10206,0.0615357834775903,0.121069716999512,0.611583340097584
6667,11,10540,0.039891952264793,0.121940522760598,0.743753860728246
6668,11,10641,0.0635184535249392,0.120916477146734,0.599698536818566
6669,11,10897,0.065224192405631,0.121106481691924,0.59052375483072
6670,11,10927,0.068785177760338,0.121990343114828,0.573209108474946
6671,11,10969,0.0374297531750088,0.121368038303057,0.757960831346045
6672,11,11470,0.0704528465598051,0.121442525566226,0.562194876376365
6673,11,11657,0.0159387559999694,0.121648766465706,0.895831948166968
6674,11,11751,0.0138929355005891,0.121498154039365,0.909027826441665
6675,11,11931,0.0895958491682633,0.122279410403452,0.464219062504528
6676,11,11938,0.0920712841728474,0.122438869357065,0.452565636772451
6677,11,12060,0.0355716763474479,0.120995760610666,0.768937492774899
6678,11,12080,0.0492563907044546,0.120982170442108,0.684153693514668
6679,11,12089,0.0567551425305038,0.121118563368363,0.639650805811985
6680,11,12136,0.0604810104436643,0.120998379826579,0.617492301967356
6681,11,12224,0.0722337450922954,0.122148981772558,0.554659238277112
6682,11,12231,0.074461468730514,0.121354460155737,0.539883723659146
6683,11,12232,0.074461468730514,0.121354460155737,0.539883723659146
6684,11,12236,0.0755118611958515,0.121699239642958,0.535342639955551
6686,11,13635,0.0836438383255199,0.122517663568613,0.495238896451623
6687,11,13712,0.05692471646818,0.121634408833822,0.640074500781798
6688,11,13729,0.0655772862704173,0.121970813039428,0.591159297822663
6689,11,13740,0.0500597983484471,0.123280093415458,0.684940480142354
6690,11,13742,0.0593925276903385,0.123104673101657,0.62978142401747
6691,11,13813,0.0254271613554969,0.123374393956429,0.836833518363572
6692,11,13973,0.076889500632923,0.121234320620125,0.526346581504111
6695,11,14122,0.0627609323208199,0.121307522056114,0.605221592441231
6696,11,14229,0.0563629957099639,0.122292070922925,0.645162501685102
6697,11,14280,0.0613665173982143,0.12354090378673,0.619688406583105
6698,11,14320,0.0758943219749652,0.122172278064994,0.534864101445734
6699,11,14350,0.0727559532492246,0.120718611819145,0.547101618716152
6700,11,14360,0.0727559532492246,0.120718611819145,0.547101618716152
6701,11,14361,0.0727559532492246,0.120718611819145,0.547101618716152
6702,11,14424,0.0565153716867101,0.121634949580297,0.642482153725521
6703,11,14431,0.072931755389566,0.121450005803997,0.548552765953136
6704,11,14438,0.0885518448041719,0.120949397321338,0.464569160935147
6705,11,14510,0.0598912475290151,0.120918853503432,0.620695731022359
6706,11,14550,0.0470512884352361,0.120775674314407,0.697085124380441
6707,11,14569,0.0414370421531364,0.120940755717009,0.73208628345526
6708,11,14705,0.0468192491958048,0.121117157272464,0.699313655276904
6709,11,14729,0.0604466944748872,0.121125029086996,0.618059380707709
6710,11,15153,0.0844653500787379,0.121059344063157,0.485812527010903
6711,11,15356,0.0291229812411633,0.121638933178294,0.810917678635209
6712,11,15718,0.0592436179502958,0.121393674778378,0.625832379479163
6713,11,16603,0.0912244087348943,0.1212563342496,0.452355823568039
6714,11,16614,0.092849130056496,0.121386297263399,0.444838461536422
6715,11,16738,0.120836446680278,0.122780822481954,0.325709015465961
6716,11,16750,0.127848979577855,0.123441514444352,0.301048814978845
6717,11,16799,0.121867720513771,0.122426812782064,0.320207442317799
6718,11,16954,0.108409838205394,0.122215460054004,0.375662022628356
6719,11,16984,0.116298704408694,0.121608151340629,0.339555109596527
6720,11,16990,0.10816904407673,0.121629404378446,0.374429780912431
6721,11,17039,0.102887477440954,0.121142104944863,0.396283161498063
6722,11,17061,0.156102104630022,0.120980853861589,0.197789607726661
6723,11,17206,0.0763980141411105,0.122129976604724,0.532016457339743
6724,11,17217,0.0739256517844092,0.121858307444103,0.544471477455996
6725,11,17681,0.102685362835132,0.120952251351742,0.396470904128878
6726,11,17705,0.118634309755692,0.121141816350567,0.328101913851199
6727,11,17941,0.13785273774507,0.12093385598104,0.255100009696467
6728,11,18001,0.156275284389668,0.120600878189827,0.195889130971548
6733,11,18921,0.107678589218946,0.120978334096324,0.37403713655318
6734,11,18968,0.138926714090437,0.121040165958187,0.251839270234781
6735,11,19023,0.0779221884403364,0.121235345017031,0.52081336689699
6736,11,19024,0.0779221884403364,0.121235345017031,0.52081336689699
6737,11,19074,0.0936627067488479,0.121918865503337,0.442859413841832
6742,11,19367,0.0741784887956624,0.121895084165158,0.543218289406072
6743,11,19388,0.0792953732263524,0.122490040594328,0.517818574215579
6744,11,19443,0.131358556012589,0.122363152813866,0.283773853776216
6745,11,19447,0.109681468550168,0.123006804646449,0.373177257665133
6754,11,19921,0.11933868363915,0.123017688372261,0.332664006527309
6755,11,20014,0.156987659073359,0.122756509699875,0.201788536825818
6756,11,20104,0.130361101926827,0.12301632176401,0.290003037650654
6760,11,20281,0.110814875015041,0.123451409842479,0.369989523255444
6765,11,20445,0.103551675011237,0.121488887487776,0.394594935972613
6766,11,20462,0.0996342858294689,0.121513719434757,0.412802066997576
6767,11,20476,0.11204619749842,0.120957497253878,0.354908928079269
6768,11,20496,0.107893749827696,0.121148080255778,0.373753616348686
6770,11,20522,0.0595385995090741,0.12264222314838,0.627647163083523
6771,11,20543,0.0866527332901897,0.121360551180465,0.475692393535229
6772,11,20567,0.105408168880525,0.121335929181817,0.38558504472278
6773,11,20594,0.10857975386312,0.120822730896843,0.369441073410875
6774,11,20802,0.0651679065281,0.121093124425306,0.590803288652465
6775,11,20805,0.0651679065281,0.121093124425306,0.590803288652465
6776,11,20841,0.102354263707504,0.120577889399771,0.396532088367662
6777,11,20963,0.106227957565874,0.120722632388073,0.379493664524938
6778,11,21323,0.098280483372997,0.121461466231779,0.418974202453316
6779,11,21871,0.069232199398048,0.121111705495301,0.567930226426718
6780,11,22005,0.024258132686116,0.121723670514034,0.842151783653852
6782,11,25361,0.188963546136791,0.120201204818649,0.116832405973565
6783,11,25987,0.186949539428621,0.120259585625063,0.120949341554453
6784,11,27625,0.181944538965175,0.122179555867055,0.137338889813352
6785,11,29269,0.143402328025865,0.120613703398227,0.235262870206372
6786,11,30395,0.176949948650266,0.120433942222652,0.142650254647055
6787,11,30856,0.118539266515966,0.12081917635026,0.327200795279633
6788,11,31481,0.13355226576213,0.120774798637373,0.269567968295695
6789,11,31748,0.169173973519222,0.121177951787395,0.163568100310945
6790,11,31804,0.138646462845743,0.121726719702465,0.255476428170557
6791,11,31861,0.143366987015851,0.122388735702532,0.242225401926366
6792,11,32204,0.172593705883136,0.120847924852764,0.154121534738461
6793,11,32446,0.140377977909316,0.121422064541527,0.248415605997423
6794,11,32581,0.147103890419467,0.120822248551881,0.224218468992007
6795,11,32884,0.1275540816273,0.121116137915572,0.292990242582514
6796,11,33534,0.165884283685987,0.120564515206842,0.169726012228545
6797,11,39138,0.205945581146372,0.120787760425408,0.0890704344851906
6798,11,39160,0.216586905866209,0.120719546876683,0.0736475876794899
6799,11,40753,0.119363561378746,0.121485721018573,0.326510938692746
6803,11,47424,0.0183696838112979,0.120731120075113,0.879152653868735
6804,11,48259,-0.00905445864294374,0.120813997965707,0.940300572631369
6805,11,48350,-0.0429888867096822,0.120986069068323,0.722561366701374
6806,11,49416,0.0294593171162416,0.121000413749955,0.807786928760419
6811,11,52110,-0.0142014901940883,0.120573423545926,0.906306650175146
6812,11,52120,-0.0142014901940883,0.120573423545926,0.906306650175146
6813,11,52174,-0.0113907836475356,0.120748760004346,0.924896903433162
6814,11,52267,-0.0103136226320938,0.120779457916554,0.931998011140183
6815,11,52276,-0.0124514322335294,0.120619418175511,0.917839775727809
6816,11,52288,-0.0124514322335294,0.120619418175511,0.917839775727809
6817,11,52354,0.00933832839825388,0.121976602655041,0.939018259170761
6819,11,52567,0.0320423962988045,0.121687421015328,0.792459701424477
6820,11,52573,0.0378595066710671,0.122004103024562,0.756505779338701
6821,11,52591,0.00567312556034927,0.12181201728487,0.962880054727436
6822,11,52597,0.0488752697621547,0.121644325661967,0.688082961109078
6823,11,52618,0.0418359765246841,0.121282934273595,0.730340938392625
6824,11,52628,0.0318023032815397,0.12090318445509,0.792673656942007
6825,11,52666,0.0559273494418777,0.120744018366623,0.643514046857345
6826,11,52900,0.0517761181579978,0.121073063208679,0.669171389838235
6827,11,53112,0.0914913498202105,0.121492995721669,0.451916604230382
6829,11,53656,0.0879463820371539,0.121609317169815,0.47004337990104
6830,11,54144,0.135139244036353,0.120827293848915,0.264135539253183
6831,11,54177,0.0901609285860211,0.121101525858288,0.457065168358786
6832,11,54237,0.0850169222466727,0.121218945655592,0.483546636004852
6833,11,55837,0.0462311412012146,0.121171585563353,0.703036220731727
6834,11,56052,0.0301974222821164,0.120762402289981,0.802689124496857
6835,11,60397,0.019283886210815,0.121761260545613,0.874252219982114
6836,11,62199,0.0253892867754365,0.121758087672828,0.834941372114772
6837,11,63117,0.0605938631717204,0.121356024962674,0.617874451301017
6838,11,63444,0.0345252198929452,0.122282458359536,0.777848343679134
6844,11,66128,0.0476123300659828,0.121129721964537,0.694505842903438
6845,11,67104,-0.0605676010143164,0.121383122162262,0.618105144435576
6846,11,68750,-0.0861838071063538,0.120954242981425,0.476605904654075
6847,11,69070,-0.0633637375210642,0.120623393124533,0.599702891219917
6848,11,71811,-0.0458675380159616,0.121131629193907,0.705169003951167
6854,11,80491,0.17595992024285,0.120371294517861,0.144683004761646
6856,11,81028,0.204130575538889,0.121319058988064,0.0933381840764696
6857,11,81030,0.205694200727022,0.121158092596798,0.0904393085043001
6858,11,81400,0.1521439005536,0.120543269999879,0.207727430445048
6859,11,81406,0.1521439005536,0.120543269999879,0.207727430445048
6860,11,81454,0.152682528084733,0.120782480971177,0.207024063025339
6861,11,81476,0.165999035453615,0.121476881376037,0.172649578577911
6862,11,82548,0.1324844162286,0.120534696647399,0.272456391412961
6863,11,84259,0.0478032817893657,0.122866669205825,0.697461678571785
6864,11,86389,-0.0322577072510969,0.12075138410601,0.789516207131681
6865,11,87266,-0.00181236710405765,0.121249415402795,0.98808256511548
6867,11,89429,0.026766933932823,0.120567375964122,0.824435961180115
6868,11,89470,0.0210063542969143,0.120909863456187,0.8621728008875
6869,11,91507,0.0516594825133343,0.120895222540229,0.669415613239255
6870,11,92153,-0.0207066870270713,0.121162736642105,0.864400471866135
6872,11,96863,-0.0674135008571893,0.121196352568728,0.578403484408413
6873,11,98088,-0.0755717699008665,0.120497324833577,0.530956158141061
6874,11,98757,-0.0866710368442753,0.121360514154074,0.475599120469191
6875,11,99100,-0.0861658629329213,0.121004123012691,0.476879215114611
6876,11,102671,0.0418975424985284,0.121070465872541,0.729504422746451
6877,11,104549,0.0240145377893208,0.120773942069086,0.842503368010866
6878,11,106654,0.0151265010408537,0.121509356942382,0.90099947145818
6879,11,106700,-0.00739936647730091,0.121511385941937,0.95147774734221
6881,11,107231,0.0111298321484931,0.120619784144728,0.926534254007171
6882,11,108816,0.0414841593288409,0.123093207110607,0.736306474116687
6883,11,108841,0.0586812147914833,0.122624453897685,0.632559215261408
6884,11,108870,0.00722070334968294,0.120780093918934,0.952361590312237
6885,11,109176,0.0338249577317533,0.121452221642353,0.780788386653868
6887,11,111132,0.0423012699274068,0.121791582690523,0.728554104622934
6888,11,113698,0.0330076554535843,0.12129065067412,0.785675899251121
6889,11,114020,0.0463566862910778,0.121048609907939,0.701980470425221
6890,11,115612,-0.00824928893027931,0.121267907627197,0.945803988113878
6891,11,116643,0.0905952795982247,0.120684415178068,0.453345839087328
6892,11,116979,0.124684839256711,0.121075416218787,0.303803644367339
6893,11,118012,0.105822545035964,0.120723641039859,0.381317159666284
6894,11,118055,0.104907454917831,0.120514699928839,0.384621472729005
6895,11,118745,0.00399404500964906,0.121041006281996,0.973695267643824
6896,11,118759,0.00581776194415898,0.12119617152405,0.96174111596957
6897,11,119115,0.0173602208745512,0.120777170973627,0.885789696707203
6898,11,119177,0.00701112841559773,0.120643403925649,0.953690324871245
6899,11,119221,0.0202029963498512,0.120979019762959,0.867468919425275
6900,11,119264,0.0262628521376624,0.120793547141992,0.828007182026161
6901,11,119431,0.0374734053740792,0.121097586156915,0.757163342874127
6902,11,120563,0.0846313686261403,0.121112830017783,0.485148898847758
6903,11,120692,0.0711460143437912,0.121137395645636,0.557366499207522
6904,11,120740,0.0678160720079674,0.121175506103162,0.576071997054546
6905,11,120902,0.0786290510010663,0.12109545468354,0.516557276412176
6906,11,120917,0.0804790333988337,0.120934736708734,0.506181364309087
6907,11,121097,0.0906693573666312,0.120573994054086,0.452563556583876
6908,11,121508,0.0471340792897492,0.121896001329234,0.699230156111614
6909,11,121522,0.0527742668207769,0.122015883976837,0.665627888134908
6910,11,122192,0.0829257843081423,0.121148879348075,0.494111886029489
6911,11,122402,0.0491812274879161,0.123914580497099,0.691683843807327
6912,11,122415,0.0403139478396198,0.121527963402149,0.740293259551613
6913,11,122779,0.0757469711972599,0.120974032578109,0.531626198301272
6914,11,122784,0.0717916767142315,0.121293333158966,0.554306631291149
6915,11,122858,0.0815504012163133,0.121621943424597,0.502962415503134
6916,11,123867,0.0548735232280428,0.120665552448009,0.649563489602721
6917,11,124479,0.0136099405273247,0.12148469210883,0.910863227400439
6918,11,124784,0.0237911241488666,0.121097801072524,0.844361576641879
6920,11,125700,0.0542190178662705,0.121350079334123,0.655294635747135
6921,11,130422,-0.0548039490540494,0.121249026546398,0.651550217435307
6922,11,130518,-0.0440486954052437,0.120919034835991,0.715865130755246
6923,11,130533,-0.0448111457933219,0.121080933175751,0.711535513986849
6924,11,132044,-0.0303346473862371,0.120729984030776,0.801759095764756
6925,11,137433,-0.0213125078149935,0.123587018723697,0.863183062255244
