SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
5500,9,70505,-0.0345025127922743,0.0752179532648593,0.646731542828444
5501,9,70537,-0.0435273596353954,0.0749925154577575,0.56199991518876
5502,9,70556,-0.0503231026731798,0.0751747759460153,0.50366854843797
5503,9,70698,-0.0410180141520073,0.0754431337123468,0.586994940090763
5504,9,70904,-0.0777821348041953,0.0748678203338914,0.299550182655042
5505,9,70962,-0.0559350559229619,0.0749514487990732,0.455992668398165
5506,9,71094,-0.0374671633657493,0.0753305774666145,0.619237865551084
5507,9,71189,-0.0363519764918091,0.0750234674673629,0.628302193228529
5508,9,71236,-0.0495990816154775,0.0754894621737153,0.511587712836968
5509,9,71237,-0.0495990816154775,0.0754894621737153,0.511587712836968
5510,9,71252,-0.0313506560266824,0.0757336453364201,0.679155225190942
5511,9,71366,-0.0401718137299579,0.0751134834561334,0.593114532580198
5512,9,71501,-0.019572141234156,0.0763905195035842,0.797936656573391
5513,9,71654,-0.070869736026162,0.0760345079949949,0.351935678057643
5514,9,71693,-0.0375138540924677,0.0759440718844574,0.621636810704061
5515,9,71795,-0.0712946251979758,0.0753010056628799,0.344390841873143
5516,9,71830,-0.0542042688206787,0.0751516253190329,0.471223650155972
5517,9,72015,-0.0509837255293084,0.0750592416312306,0.497426825119368
5518,9,72016,-0.0509837255293084,0.0750592416312306,0.497426825119368
5519,9,72065,-0.0565130809345069,0.0748368913883887,0.450662503508602
5520,9,72072,-0.0511989437324656,0.0752717221153228,0.496831092425108
5521,9,72176,-0.0504743066563069,0.0748656110625912,0.500626174905217
5522,9,72564,-0.043928599217707,0.0752584030010789,0.55979252905729
5523,9,72570,-0.0441502909351628,0.0753707406383025,0.558401082718465
5524,9,72581,-0.0566467771797022,0.0756481696915328,0.45446504106761
5525,9,72621,-0.0602595978467234,0.0751385605772104,0.423104266282886
5526,9,72672,-0.0599157200901296,0.0753531293248497,0.427070742321815
5527,9,72684,-0.0611595804277708,0.0750234523082627,0.415503982420006
5528,9,72697,-0.052598079336991,0.0752689892637984,0.485136252937474
5529,9,72757,-0.0365669177984467,0.0750231715594123,0.626271546588373
5530,9,72784,-0.0362742598681279,0.075023574031685,0.629037108040209
5531,9,72971,-0.0434036265852205,0.0748781685054558,0.562515954006266
5532,9,72998,-0.0415085683654547,0.0749957578224611,0.580285917062462
5533,9,73076,-0.0495861015155781,0.0749641084096306,0.508745946393532
5534,9,73100,-0.051067542759834,0.0749459164551032,0.496070294434125
5535,9,73117,-0.0582876591869973,0.0752427441951044,0.43905825325112
5536,9,73178,-0.0464323780433232,0.0750842386211471,0.536708003748585
5538,9,76394,-0.0895100115265912,0.0747810433600619,0.232124878113933
5539,9,76441,-0.0895100115265912,0.0747810433600619,0.232124878113933
5540,9,77957,-0.0219918473800619,0.0759784995442197,0.772408265677325
5541,9,84696,-0.0269242092237355,0.0749968623224335,0.719806374320389
5542,9,84804,-0.0302736784408768,0.0750648882059004,0.686971620651761
5543,9,84986,-8.6482053328063e-06,0.0760539702358752,0.999909335642339
5544,9,85177,-0.0311093054255706,0.0750757822853135,0.678853340093098
5545,9,85300,-0.0271337374466627,0.0751692897350855,0.718339002539778
5546,9,86294,-0.0211079153216135,0.0751355097929159,0.778927690948402
5547,9,86720,-0.0312481528715447,0.0748788458959019,0.67670085386902
5548,9,88210,0.0053471893776554,0.0751826228976804,0.943340396993167
5549,9,89608,0.0049255584956646,0.0762495886751857,0.948530772438703
5550,9,91111,0.024495341023773,0.0749413497237806,0.743967384790248
5551,9,94251,-0.0243166465725014,0.0749415145821007,0.745770650264896
5553,9,98767,-0.0469537762391867,0.0752669904653136,0.533142406557796
5554,9,98955,-0.0612267016790731,0.07542724447296,0.417492489959599
5555,9,99321,-0.0496710312897754,0.0749639491285964,0.508019848122847
5556,9,103774,-0.0430407238683624,0.0749188534999723,0.565996843323758
5557,9,104962,-0.0517503244206769,0.075331815006583,0.492555792745024
5568,9,108120,-0.0441600882020218,0.0753419005218815,0.558163271703315
5569,9,108375,-0.0401891476653395,0.0750351035036028,0.59256912201611
5570,9,111569,-0.0318838929838698,0.0754803416428588,0.672980612942999
5571,9,112032,-0.0475351525024193,0.0751262904045205,0.527315324016043
5572,9,112614,-0.0419430116653898,0.0755594402823461,0.57917814161324
5573,9,114834,-0.0750010167774395,0.0753793275296412,0.320426927631494
5575,9,115779,-0.0783104015009588,0.0761659013898437,0.304580598155127
5576,9,115941,-0.066870663150049,0.0759496810598725,0.379209147557803
5577,9,116282,-0.0579799529021082,0.0757513697363863,0.44454596849595
5578,9,116618,-0.069183846078448,0.074863364047259,0.356047365896545
5579,9,117736,-0.0862036761612724,0.0747071750375753,0.249326918975785
5580,9,122617,-0.0958121896606008,0.0756376053083799,0.206088111314088
5581,9,125289,-0.11479190295226,0.0747139098660651,0.125331353810264
5582,9,126263,-0.128459880358721,0.0746449282481885,0.0861368730938241
5583,9,126375,-0.110486693992656,0.0747228270525785,0.140133548759438
5584,9,126580,-0.110192654767097,0.0746201520099632,0.1406437280307
5585,9,127022,-0.11702240848547,0.075365745542084,0.121384490415341
5586,9,127496,-0.105009994606555,0.0747736000364999,0.161087169960446
5589,9,128727,-0.13341026356161,0.0746155852878645,0.0746388188797109
5590,9,128730,-0.13341026356161,0.0746155852878645,0.0746388188797109
5591,9,129137,-0.145427490320964,0.0744608038278212,0.0516005756420473
5592,9,131829,-0.108125037550068,0.0754033848462869,0.152470390211833
5593,9,132718,-0.0912835503295882,0.0746924329185538,0.222475482259283
5594,9,136028,-0.0955592878410028,0.0754514479797012,0.206169053264424
5595,9,136044,-0.1049543163157,0.0754051447542287,0.164837476978819
5596,9,136100,-0.0969308249362582,0.0762107106046599,0.20425327969746
5597,9,136134,-0.0901874476591257,0.0765773204933921,0.239697446806552
5607,9,136619,-0.117847480380997,0.0759903696084099,0.121840576064694
5608,9,137267,-0.0751941779829238,0.0763867000603977,0.325598815120696
5610,9,138636,-0.066459530337823,0.0749988091168001,0.376144744432954
5611,9,138792,-0.0607516350938802,0.0751243224060088,0.419243163599357
5614,9,139442,-0.0919031158716826,0.0764526374220377,0.23013359609159
5615,9,142542,-0.0354800595580503,0.0751011606914699,0.636911656868426
5616,9,144386,-0.0301042024602892,0.0753615223957013,0.689793045200451
5617,9,144699,-0.0334339130208891,0.0754368746656743,0.657889790879921
5618,9,144955,-0.0305406674696972,0.074959848727416,0.683941350169858
5621,9,150327,0.00961876644964876,0.0755955179807613,0.898822972142524
5622,9,150475,-0.00383897175477366,0.0753824762717713,0.959412828996022
5623,9,151474,0.00689246330490367,0.0759178964026563,0.927712232216944
5624,9,154510,0.0178726897145589,0.0763174839648687,0.814974279669265
5625,9,154735,0.0103800377703813,0.0758598399198568,0.891241760019851
5626,9,154780,0.0096652705018484,0.0758124563425791,0.898625802282646
5627,9,155581,0.0205230765577651,0.0756863714328643,0.786426876210319
5628,9,158904,0.0233579736314934,0.0756725032653905,0.757753222459775
5629,9,161738,-0.0265955601600391,0.075082475894755,0.723387049726259
5630,9,161933,-0.0276219107659592,0.075017436965567,0.712939934922616
5633,9,163793,-0.00681928073878196,0.0752741166161657,0.927867664478456
5634,9,163812,-0.0154057454550172,0.0753315373064544,0.838076024517387
5635,9,166532,0.0532790652067694,0.0750993040988502,0.478514717603612
5636,9,169345,-0.0643869808217651,0.0750158020152873,0.391302484181938
5640,9,171609,-0.0221406481800119,0.0768785161765594,0.773519381001222
5641,9,174307,-0.00980561282884929,0.0753425773857137,0.896524231401302
5642,9,175368,-0.0286956197694502,0.0760700814600646,0.706232269842199
5643,9,175543,-0.0367238523770978,0.075070376466757,0.62500935498165
5644,9,176534,-0.0278785681266614,0.0752078398640911,0.711093018900752
5645,9,176600,-0.0266387626218608,0.074900377894475,0.722310696518765
5646,9,176841,-0.00150056041160612,0.0751652692471348,0.984083783914311
5648,9,177598,0.00652304602222442,0.0749766675986303,0.930720036406325
5649,9,177790,-0.0127892604407088,0.0752122431878615,0.865074305710425
5650,9,178365,0.000129967620574711,0.0750958180531615,0.998620087064267
5652,9,180087,-0.099842295435745,0.0752457866791941,0.185405305960908
5653,9,180128,-0.0778695008276458,0.0752687317166866,0.301585873145692
5656,9,183658,-0.0958449390275231,0.0763551234061488,0.21021753044008
5657,9,187970,-0.096563250027584,0.0749488861565955,0.198454727519158
5658,9,189329,-0.0753811934241744,0.0752500857321135,0.317154250245923
5659,9,189688,-0.0703923420920111,0.0755249604024721,0.351952474538168
5660,9,190020,-0.0919409025418058,0.0749225413579566,0.220585466743421
5661,9,193013,-0.0426577381415265,0.0751096005056535,0.570436842790169
5664,9,196154,-0.0973828859079102,0.0747744425950285,0.193644050012936
5666,9,197752,-0.100808065935695,0.0751032993080266,0.180374705217813
5667,9,197820,-0.0900998612549414,0.0759211576850965,0.236122083227222
5668,9,198256,-0.0929341626432181,0.0764238775992484,0.224783871500274
5670,9,198339,-0.104862457069637,0.0749578118413258,0.162705084994229
5671,9,198850,-0.141209941800886,0.0761125170613705,0.0643898760837924
5672,9,199162,-0.0974422167045818,0.0748814589271199,0.194009149971115
5673,9,199377,-0.105961020253357,0.0746375123979713,0.156584764349733
5674,9,200074,-0.119294230880913,0.074684454386448,0.1110913494202
5675,9,200287,-0.107379491128437,0.07540640289925,0.155326842033671
5676,9,201408,-0.110956058629141,0.0749747555627579,0.139788556028785
5677,9,201606,-0.1062245041257,0.0747817704673517,0.156356483080412
5678,9,204151,-0.114610363485765,0.0749173740286547,0.126956006351434
5680,9,210740,-0.100887939635781,0.0751906583243578,0.180535759211626
5681,9,210783,-0.0979460266277253,0.0753192204775568,0.194308113738245
5682,9,211109,-0.0842250894900862,0.0749268638752653,0.261735553589093
5683,9,211688,-0.0648725878100664,0.0750859648513906,0.388186901096182
5684,9,213938,-0.0369047539196568,0.0755717287798349,0.625611718986678
5685,9,215328,-0.0146514188030407,0.0750567968522929,0.84534522184542
5686,9,215997,-0.0259729294075288,0.0754964064799932,0.731029551872506
5687,9,216548,-0.0539551533923715,0.0764187353194296,0.480625148492646
5688,9,219192,-0.0404571621673636,0.0748193030142402,0.589033616304051
5689,9,222260,-0.038524162276386,0.0749352598674083,0.607504263615081
5690,9,222580,-0.0293693143476143,0.0761595990725118,0.70000408330482
5691,9,222583,-0.0293693143476143,0.0761595990725118,0.70000408330482
5692,9,225578,-0.0397217034966706,0.0762455820801862,0.602713924276529
5693,9,226182,0.00108278580789903,0.0762798386746684,0.988682496147731
5694,9,226305,-0.0260455365340881,0.0754848796305854,0.730267470592898
5695,9,231496,-0.0415467116124487,0.0754549681188249,0.582245224435804
5696,9,232338,-0.0429919107473146,0.0749366407955207,0.566529300775956
5697,9,232470,-0.051249415106259,0.0749325629214943,0.494461455893675
5698,9,232692,-0.0500505706882793,0.0750349069434014,0.505188428114056
5699,9,236476,-0.0203407929217065,0.07494958926342,0.78624743465927
5700,9,239129,0.036551909857007,0.075363047011984,0.627969355368935
5701,9,240673,-0.0172604194704552,0.0749576779251889,0.818016236356968
5704,9,242937,0.0464798085927463,0.0755531305062605,0.538823203689805
5705,9,243115,0.0356420078644002,0.0749333990158596,0.634618557906538
5706,9,243230,0.0418247350235725,0.0753492765630979,0.579192784220558
5707,9,243307,0.0433780761764775,0.0753431874843611,0.56515787259951
5708,9,243521,0.0455353690487147,0.0751250384663563,0.544819496691446
5709,9,243529,0.0455353690487147,0.0751250384663563,0.544819496691446
5710,9,243574,0.0452899990882624,0.0753388000590558,0.548125201843452
5711,9,243694,0.0285389292106135,0.0751499620627236,0.704352145340002
5712,9,243723,0.0348786700400975,0.0753544907556277,0.643749063406115
5713,9,243786,0.0628770925471597,0.0753078297949133,0.404319391442448
5714,9,243799,0.0553493367433778,0.0756460250366944,0.464844090180253
5717,9,244149,0.0190939388442464,0.0751584411730198,0.799605493258977
5718,9,244280,0.018063214035435,0.0749512422572042,0.809695398000385
5719,9,244304,0.0364597466466597,0.0751390677160101,0.627814042236799
5720,9,244502,6.51892322205277e-05,0.0749574079658728,0.999306584190863
5721,9,244863,0.0211780345446413,0.0752623698247563,0.778576605499195
5722,9,244901,0.0257035300254882,0.0750483795726621,0.732183896290967
5723,9,244951,0.029693634457416,0.0749372052366823,0.692162311757027
5724,9,245431,0.0400853842732534,0.0749234979634824,0.592974595126919
5731,9,249562,0.0989564603182245,0.074897218172624,0.187280396230088
5733,9,249795,0.100175798577542,0.0751056958845881,0.183130116586262
5734,9,250484,0.110776038695112,0.0747500269330578,0.139244870693984
5735,9,250581,0.107201457419189,0.0747647900444551,0.152500392089268
5736,9,251030,0.102970325611499,0.074753233952734,0.169239750875733
5737,9,252109,0.0816752503288642,0.0748454309965023,0.275906140602642
5738,9,252323,0.107749179962612,0.0747377001663101,0.150274180721305
5739,9,253139,0.0707184552476067,0.074767349191116,0.34487372588906
5740,9,253318,0.0868405262010822,0.0750326041191722,0.247903533097634
5743,9,254027,0.0715097072793494,0.0766826179127332,0.351694239679438
5744,9,254091,0.0587183294222487,0.0749957572708149,0.434178274562954
5745,9,254108,0.073018113640113,0.0750635826937616,0.331343560410656
5746,9,254153,0.0446980135345201,0.0753506062898343,0.553426874807607
5747,9,254311,0.0659631592114168,0.074875141735907,0.378930542598158
5748,9,254315,0.0625389126661792,0.0751011013500417,0.405560259064237
5749,9,254336,0.0776372849741091,0.0750552157412078,0.301656261239743
5750,9,254355,0.0815043940468201,0.0750436007634083,0.278178573629881
5751,9,254492,0.0690597211654124,0.0748814096684771,0.357025713235537
5752,9,254600,0.0481901016327126,0.0751393975926573,0.521716257130568
5756,9,255387,0.0561728511797877,0.075013138950861,0.454452224001007
5759,9,256304,0.0488923347055676,0.0755669844323596,0.518048188509006
5760,9,257336,0.0463908868084254,0.0751283167355,0.537310546518182
5761,9,257350,0.0397940519455242,0.0750285891635089,0.596178376729919
5765,9,257531,0.0563560871425836,0.0766829008767414,0.462873865104693
5766,9,257575,0.0740952717238718,0.0759306854958649,0.329818059715544
5767,9,257591,0.0739270818410807,0.0758683499126537,0.330518926870406
5768,9,257605,0.0783387788211939,0.076235641850501,0.304847593482225
5769,9,257815,0.0472403360186325,0.0750163533059301,0.529276114423698
5770,9,258080,0.0593301900785678,0.0750062525465864,0.429473216628837
5771,9,258259,0.0578583580523512,0.0752317127245032,0.442366766620085
5772,9,258345,0.0586923873628837,0.0753426297910329,0.43649787751172
5773,9,258661,0.0551824789103717,0.074896302536495,0.461742435432109
5774,9,258900,0.036370276403521,0.074927687648825,0.62769018715676
5778,9,260986,0.0315769296468,0.0766826482624566,0.680745358686512
5779,9,261156,0.0362165188655668,0.0754627485251236,0.631577398912092
5780,9,264604,0.0402561170064415,0.0755923189647734,0.594685415194683
5781,9,265537,0.038939327734602,0.075266184109387,0.60523247629643
5782,9,266567,0.057765458479118,0.0747918146486584,0.440423940111064
5783,9,266879,0.0473959759888859,0.0749208500585109,0.527395322584309
5784,9,267323,0.076012330644637,0.0748729696682536,0.310697599370067
5785,9,267437,0.11005247452412,0.0747281920638686,0.141722031889375
5786,9,267785,0.0763323141084903,0.0751682651010696,0.310569762131666
5788,9,268262,0.072707635801517,0.0749106621114713,0.332416411811184
5789,9,268351,0.0466357838970767,0.0749127580389804,0.533992326145204
5791,9,268445,0.0681578138370948,0.0757824124341215,0.369058978740802
5792,9,270121,0.0366550216954483,0.0748366068258395,0.624579191224326
5794,9,270827,0.0330860817426299,0.0757937469318807,0.662720669042695
5795,9,273029,-0.0328367426147887,0.0755915765239584,0.664265690374995
5796,9,273060,-0.0384096945782167,0.0751553620918747,0.609621125264657
5797,9,273430,-0.0235344565782225,0.0749717311021986,0.753774002931445
5798,9,273993,-0.0302907126985649,0.076123923407503,0.690934712375647
5799,9,276483,-0.067216611514903,0.0748861606038357,0.370019195439654
5800,9,276759,-0.0534184093589436,0.0748174332317393,0.475709226724062
5801,9,280761,-0.0253155334713603,0.0750534928565208,0.736091324165349
5802,9,280878,-0.00511285612966617,0.0754916935169446,0.946040982070349
5803,9,281757,-0.00313307195910187,0.0751746450860416,0.966779558330707
5804,9,282224,-0.0275697991208105,0.0750465030945165,0.71356353721895
5805,9,283213,-0.0267959331634187,0.0754955916801957,0.722851187711122
5806,9,283290,-0.0321090494352395,0.0753184101127726,0.670141253301432
5807,9,286125,-0.00143047172517791,0.0748972756843361,0.984772827510055
5809,9,289043,-0.034780408496586,0.0752378883681325,0.644170691499681
5810,9,289127,-0.0361938046123759,0.0748725362039941,0.629107461582123
5811,9,289513,-0.0181246558665297,0.0752789685890543,0.809875847368258
5812,9,292353,-0.070427754568165,0.0751469334816733,0.349296108667406
5813,9,294986,-0.0398821581180131,0.0750183863495845,0.595315437680602
5814,9,296974,-0.052314895347748,0.0751888268730811,0.48702431733036
5815,9,298782,-0.0547458778092309,0.0748053041374284,0.464748836175033
5816,9,299767,-0.0401588171488588,0.0752548010013011,0.593927900715667
5819,9,303507,0.0254131472206771,0.0752963199621229,0.735934216027275
5820,9,303589,0.00374405042596204,0.0753082042692456,0.960376530576387
5821,9,303690,-0.0255242011333227,0.0766114027974496,0.739207890500348
5822,9,304133,0.0271684220791273,0.0754097207275963,0.718855129209141
5823,9,310366,-0.0113721812295614,0.0751866780416498,0.879862850193475
5824,9,310436,-0.00534127990578911,0.0753372599499052,0.943518884756934
5826,9,314400,-0.0647686111278071,0.0750291246667181,0.388588211694918
5827,9,314913,-0.0473706881878461,0.074871356235234,0.527342842265341
5828,9,315623,-0.0990993835513588,0.0750038817251122,0.187271534240841
5829,9,317005,-0.0480335156225908,0.0752315647690281,0.523578161831294
5831,9,322200,-0.140381686947261,0.0749368940823261,0.0618486618701107
5832,9,323432,-0.121943866578667,0.0749347674202897,0.104558483462857
5836,9,328426,-0.138643351966252,0.0747598126549254,0.064498972839716
5837,9,330193,-0.163487237097935,0.0749508301541713,0.02982357085616
5838,9,330993,-0.134619200233775,0.0755522279410328,0.0756408948919302
5839,9,334143,-0.0523769914893935,0.0753450007844717,0.487411037699982
5840,9,334329,-0.104536008937028,0.111599537774727,0.349549961789274
5841,9,334958,-0.0531194794528754,0.0750425779906377,0.479500624932168
5842,9,336040,-0.0341806621646107,0.0750488720898819,0.649068865570594
5843,9,338275,-0.0156246296052848,0.0751785621068951,0.835478765667906
5844,9,338651,-0.0122530295470886,0.0752703743288793,0.870779384777857
5845,9,338765,0.00943348390385998,0.0752930392418867,0.900365090507086
5846,9,338787,-0.00597294501750281,0.0752844781498598,0.936808473261284
5847,9,340588,0.00614414767444876,0.0749531557302978,0.934714509124476
5848,9,341341,0.0229167335674583,0.0754480016578174,0.761503342257044
5849,9,342354,-0.00503461439189529,0.076822227668386,0.947784416559434
5850,9,342479,-0.031526661705549,0.0754904149762594,0.676475435460065
5851,9,347652,-0.083989883446666,0.075060877805041,0.263919382500608
5852,9,349076,-0.151553591876426,0.0748878593104411,0.043749811716923
5853,9,349097,-0.148967711916699,0.074803447922691,0.0472011423023463
5854,9,349116,-0.134425742943201,0.0746863709486462,0.0727349273950693
5855,9,350262,-0.114065223095488,0.075429683457751,0.13137616551312
5856,9,351490,-0.102002385332524,0.0749886780029913,0.174622885196995
5857,9,352621,-0.119727204019401,0.0754987967527523,0.11367640271064
5858,9,353047,-0.123175967355568,0.0753598587007383,0.103044561337821
5859,9,354047,-0.107682087295118,0.0749041690280788,0.151433976794032
5860,9,354832,-0.110810455362264,0.0749574435144837,0.140216112144378
5861,9,354867,-0.123224163615106,0.0748571458239224,0.100628168483502
5862,9,354924,-0.112669666015201,0.0750441346501077,0.134151575095093
5863,9,354945,-0.105339571530367,0.0747438817786205,0.159614873001125
5866,9,356037,-0.095911214019419,0.0763813217887617,0.210059121545915
5867,9,356207,-0.130444191477015,0.0753715147696498,0.0843822156355087
5868,9,357150,-0.111736181077676,0.0751941802641326,0.138179996472819
5869,9,357800,-0.121236354291721,0.0750063041249167,0.106912203343118
5870,9,358570,-0.111900404696806,0.0750725855520485,0.136969302929707
5871,9,360441,-0.146231251075432,0.0745522388030337,0.0506109961172164
5872,9,362255,-0.144032970403314,0.0748308212296994,0.0550600920467397
5874,9,362775,-0.157900520955592,0.0746222766645945,0.0350447248415328
5875,9,362828,-0.140661251456322,0.0748489886009523,0.0610316441005264
5878,9,365655,-0.137245768622715,0.0747522067571258,0.0671971382553035
5879,9,365725,-0.151353001168101,0.0745375187506212,0.0430487101801996
5880,9,365942,-0.134223357766193,0.0745558255945807,0.0726657929691701
5881,9,366733,-0.1194069927208,0.0753259885133534,0.113815577384519
5883,9,367860,-0.120509838841169,0.0751340796428468,0.109623680207455
5884,9,372204,-0.156038913647426,0.0748786261129861,0.0378888375937919
5885,9,372443,-0.124379557385394,0.0747024300499616,0.0967999692748597
5886,9,372471,-0.12760905353052,0.0746241980718218,0.0881404310941926
5887,9,372842,-0.132818480608103,0.0746612644040196,0.0761087934256469
5889,9,378552,0.0096246640417777,0.0750088029268731,0.897973719865158
5890,9,379413,0.030153964837971,0.0749650164492334,0.687750498369409
5896,9,383530,-0.0123085112951274,0.0751719754606792,0.87003108238102
5897,9,383662,0.0054540666544358,0.0752774190674781,0.942282527901409
5898,9,383846,-0.0248458937380454,0.0749457419975465,0.740449659576671
5899,9,384190,0.00169815797883947,0.074952635093522,0.981937144267319
5901,9,384344,0.029910952575495,0.0760163617628687,0.69420220461376
5902,9,384418,0.0312130541036214,0.0750472009798965,0.677726908153991
5903,9,385423,0.00287592124248314,0.0749525332882253,0.969414449305005
5904,9,385546,-0.0208666905668067,0.07494564040179,0.780849656283328
5907,9,387839,-0.0302337263380878,0.0751766571107746,0.687803005610884
5912,9,388668,-0.036464065665712,0.0753127937664455,0.628566690777712
5918,9,394182,0.0503293528100894,0.0756431924029063,0.506259835392376
5919,9,394680,0.037088791329452,0.0761519151713352,0.626534475943426
5920,9,394807,0.0734931205492815,0.078930519778516,0.352432195712124
5921,9,394916,0.0325685370125252,0.0755030380516623,0.666474304371786
5922,9,394975,0.027936702862583,0.0754432089305238,0.711380243388293
5923,9,395649,0.0562116225972204,0.0751557965781506,0.454997567452812
5926,9,396186,0.0761449419472443,0.0749988549740148,0.310667076262481
5927,9,396458,0.0382854894706795,0.0751364951883582,0.610688059196417
5928,9,396462,0.0445526005067133,0.0757832151786352,0.556978429456709
5929,9,396463,0.0445526005067133,0.0757832151786352,0.556978429456709
5930,9,396464,0.0445526005067133,0.0757832151786352,0.556978429456709
5931,9,398401,0.0186983231751716,0.0755290506189522,0.804615194600905
5932,9,398470,0.0206629774063354,0.0751989395591474,0.783647923007549
5933,9,399657,-0.0165104641812163,0.076593844842264,0.829456300280324
5934,9,399838,0.00508061763575332,0.074994700286426,0.946025903171637
5935,9,400574,-0.0199203026205943,0.074946369922627,0.790552955513475
5936,9,400641,0.00229866546428885,0.0751747304841422,0.975623659106217
5937,9,402212,0.0275520820991521,0.0750797191229921,0.713860507849754
5938,9,404274,0.104463614550487,0.0747757680643973,0.163283629660426
5939,9,404302,0.0978722246344012,0.0748846206130129,0.192072414388682
5940,9,405135,0.0778077372115242,0.0749797601431013,0.300112338171511
5941,9,405593,0.0813144894857371,0.0749692182716015,0.278822068974471
5943,9,406743,0.0825328480223187,0.0747424607657716,0.270245612621219
5944,9,408263,0.0528232649480527,0.0749188334016614,0.481229613907673
5945,9,409700,0.0423227076157039,0.0750602454269468,0.573214357992191
5946,9,410727,0.0583111228001301,0.0757469848796489,0.441924805084214
5947,9,411273,0.0380618777380247,0.0750975795644523,0.612588941788588
5948,9,411520,0.0430959760574064,0.0751719938319086,0.566807768385749
5949,9,411553,0.0690179125110456,0.0750993253202634,0.358711741715612
5950,9,411811,0.0757627703064425,0.0756598680751382,0.31733867864601
5952,9,412923,0.05810139012015,0.0752743014866387,0.440712439366625
5953,9,418993,0.00140471882209914,0.0751652744952245,0.98510023939208
5958,9,419805,0.0287632402084537,0.0748346255796237,0.70094502296956
5959,9,419841,0.0371269375976802,0.0748241941947546,0.620069921751414
5960,9,421227,0.0588982572059243,0.0751034846596505,0.433432246267969
5961,9,421228,0.0725479128212226,0.0749590908570061,0.333790194689617
5962,9,422857,0.0535531404275578,0.0753030422128685,0.477449566056377
5963,9,422867,0.0546669919647686,0.0754186097755062,0.469025765068353
5964,9,422955,0.0610042988830663,0.0754827120354746,0.419526081602488
5965,9,422958,0.0765495865617126,0.0751843982837783,0.309300239094669
5966,9,423010,0.0470535083643025,0.0756838269368336,0.534532868720253
5967,9,423041,0.0542875738219646,0.0755674576341226,0.472986618208387
5968,9,423054,0.0740984585890404,0.0752536948179207,0.32547101578614
5969,9,423651,0.0112167650767042,0.0761046713382028,0.882911478201158
5970,9,423935,-0.00880103502027096,0.0751817022672006,0.906876288728955
5971,9,424069,-0.0186000463402872,0.0751873604370488,0.804755942629612
5972,9,424914,-0.0915895352140297,0.0747385030663456,0.221216480052171
5973,9,425156,-0.0768138988830005,0.0750957727295691,0.30706546053345
5974,9,425546,-0.0479364123971802,0.0749104322862304,0.522642065803733
5975,9,425655,-0.0753408932937946,0.0756190034189057,0.319776072522876
5976,9,425822,-0.0471037680401298,0.0755617231427824,0.533436525593086
5977,9,426507,-0.021131846792522,0.076733300789627,0.783175121689066
5978,9,429181,-0.0341067273866581,0.0755815061905477,0.652081007374494
5983,10,26272,0.0508682267584068,0.0754605073854707,0.500686405542992
5984,10,28452,0.0725184692012855,0.0752076940718338,0.335584351676773
5985,10,28714,0.0824036341724531,0.0750658583296588,0.273061378010538
5986,10,28835,0.0661865715632607,0.0756262257228461,0.382070976210248
5989,10,29367,0.0668219473524948,0.0763473227805312,0.382040478752677
5990,10,30148,0.130613473130612,0.0755009302972742,0.0845117542332855
5991,10,32768,0.0962430380021772,0.0751616447982112,0.201216841601673
5993,10,35651,0.125352144751032,0.0749104587069527,0.095142369906325
5994,10,36050,0.08192292951125,0.0748683232430659,0.274601581402411
5995,10,41756,-0.0622730646393769,0.0765013237701651,0.416186316885895
5996,10,42005,-0.0927865691467251,0.0766548875455528,0.226917821196829
5997,10,43109,-0.075241821769026,0.0750585525637008,0.31681697221368
5998,10,43346,-0.0866032577188597,0.0756947456634005,0.25335245867044
5999,10,43909,-0.077549665256716,0.0760395634826816,0.30849357882308
6000,10,46831,-0.0716675915742431,0.0761545680580764,0.347307072228846
6001,10,49405,-0.0707622078020462,0.0749005556545414,0.345433339713495
6002,10,50102,-0.0788441073534016,0.0759134368993803,0.299699161149305
6003,10,54201,-0.0802544051645579,0.0754728411997411,0.288347970904404
6004,10,54931,-0.0737271596092632,0.0756015948666721,0.330125690307678
6005,10,61391,-0.103361552049883,0.0751955815566318,0.170136907170747
6006,10,61545,-0.0903305526780192,0.0749067141737227,0.228660887238897
6007,10,61708,-0.135253321051795,0.0757174576837632,0.0749104999925609
6008,10,63279,-0.0672680471288156,0.0748683098995558,0.369539516041164
6010,10,68934,-0.104907395600257,0.0752292764266796,0.164042959944599
6011,10,70342,-0.191226335519263,0.0750264852779904,0.011232541282794
6012,10,73179,-0.216389680856292,0.0741390403868442,0.00374034497691062
6015,10,75990,-0.245276529761965,0.0751544446340348,0.00120742286620768
6016,10,76303,-0.203248350924697,0.0750217997167359,0.00707359597596953
6017,10,76726,-0.179535467709898,0.0760863008117188,0.0188369744591202
6018,10,78564,-0.183358214194852,0.0750735257912174,0.0150806075233235
6020,10,80904,-0.0936846649344152,0.0751096589331482,0.21311250059063
6021,10,85506,-0.113366675746924,0.0761852955835409,0.13763340636724
6022,10,86391,-0.174377820073715,0.0751230952108789,0.0208434833278271
6024,10,93031,-0.14291815447626,0.0753458925564111,0.0586667783678061
6025,10,93286,-0.157582051412882,0.0748779090757042,0.0360396809959909
6026,10,93721,-0.132139454503172,0.0755560222440951,0.081178546952358
