 CHR          BP            SNP   N           P        P(R)      OR   OR(R)       Q       I
   8      556515           5434  62    0.003509    0.003509  0.1072  0.1072  1.0000    0.00
   9       19515           5435  62    0.000519    0.000519  0.0810  0.0810  1.0000    0.00
   9       19625           5436  62   1.598e-16   1.598e-16 -1.1499 -1.1499  0.9977    0.00
   9       19763           5437  62   1.709e-06   1.709e-06  0.4561  0.4561  1.0000    0.00
   9       20087           5438  62   1.493e-22   1.493e-22  0.5464  0.5464  0.9966    0.00
   9       20731           5439  62   3.583e-24   3.583e-24 -0.3802 -0.3802  0.9999    0.00
   9       20738           5440  62    9.75e-38    9.75e-38 -0.5143 -0.5143  0.9986    0.00
   9       25061           5441  62      0.1224      0.1224  0.0280  0.0280  1.0000    0.00
   9       26439           5442  62      0.8533      0.8533  0.0034  0.0034  1.0000    0.00
   9       27016           5443  62     0.01312     0.01312  0.0477  0.0477  1.0000    0.00
   9       27196           5444  62     7.3e-20     7.3e-20  0.3049  0.3049  0.9999    0.00
   9       27399           5445  62      0.1118      0.1118  0.0290  0.0290  1.0000    0.00
   9       27401           5446  62     0.00831     0.00831  0.0481  0.0481  1.0000    0.00
   9       32320           5447  62      0.4244      0.4244 -0.0148 -0.0148  1.0000    0.00
   9       32732           5448  62      0.8289      0.8289  0.0039  0.0039  1.0000    0.00
   9       33187           5449  62   8.277e-05   8.277e-05 -0.0792 -0.0792  1.0000    0.00
   9       34142           5450  62      0.6055      0.6055  0.0093  0.0093  1.0000    0.00
   9       34160           5451  62      0.6055      0.6055  0.0093  0.0093  1.0000    0.00
   9       34596           5452  62      0.6025      0.6025  0.0094  0.0094  1.0000    0.00
   9       35132           5453  62      0.1493      0.1493  0.0261  0.0261  1.0000    0.00
   9       35156           5454  62      0.1231      0.1231  0.0280  0.0280  1.0000    0.00
   9       35364           5455  62      0.3219      0.3219  0.0179  0.0179  1.0000    0.00
   9       35938           5456  62      0.3405      0.3405 -0.0175 -0.0175  1.0000    0.00
   9       36116           5457  62   0.0006092   0.0006092 -0.0634 -0.0634  1.0000    0.00
   9       36369           5458  62      0.9638      0.9638  0.0008  0.0008  1.0000    0.00
   9       36687           5459  62      0.9117      0.9117 -0.0020 -0.0020  1.0000    0.00
   9       37201           5460  62   3.266e-16   3.266e-16  0.2180  0.2180  0.9990    0.00
   9       37379           5461  62      0.7758      0.7758 -0.0053 -0.0053  1.0000    0.00
   9       37777           5462  62      0.1361      0.1361 -0.0270 -0.0270  1.0000    0.00
   9       37779           5463  62      0.3495      0.3495 -0.0169 -0.0169  1.0000    0.00
   9       39887           5464  62      0.8008      0.8008 -0.0046 -0.0046  1.0000    0.00
   9       41668           5465  62      0.3755      0.3755 -0.0161 -0.0161  1.0000    0.00
   9       42163           5466  62      0.2777      0.2777  0.0198  0.0198  1.0000    0.00
   9       44433           5467  62     0.02062     0.02062  0.0419  0.0419  1.0000    0.00
   9       45103           5468  62      0.1307      0.1307  0.0293  0.0293  1.0000    0.00
   9       46709           5469  62     0.02931     0.02931  0.0396  0.0396  1.0000    0.00
   9       49364           5470  62    0.005386    0.005386 -0.0511 -0.0511  0.9999    0.00
   9       49801           5471  62    0.003999    0.003999 -0.0521 -0.0521  0.9998    0.00
   9       51500           5472  62      0.3814      0.3814  0.0346  0.0346  1.0000    0.00
   9       51605           5473  62      0.1199      0.1199 -0.0648 -0.0648  1.0000    0.00
   9       57000           5474  62      0.5085      0.5085 -0.0120 -0.0120  1.0000    0.00
   9       57578           5475  62     0.01817     0.01817 -0.0427 -0.0427  1.0000    0.00
   9       58928           5476  62   0.0002298   0.0002298 -0.0667 -0.0667  1.0000    0.00
   9       60132           5477  62    0.001293    0.001293 -0.0584 -0.0584  1.0000    0.00
   9       62935           5478  62   6.902e-06   6.902e-06 -0.0830 -0.0830  1.0000    0.00
   9       64645           5479  62   0.0002136   0.0002136 -0.0677 -0.0677  1.0000    0.00
   9       66985           5480  62   5.806e-05   5.806e-05 -0.0733 -0.0733  1.0000    0.00
   9       67582           5481  62    4.78e-06    4.78e-06 -0.0839 -0.0839  1.0000    0.00
   9       68365           5482  62   1.105e-05   1.105e-05 -0.0808 -0.0808  1.0000    0.00
   9       68615           5483  62   1.288e-07   1.288e-07 -0.0955 -0.0955  1.0000    0.00
   9       69330           5484  62    1.54e-05    1.54e-05 -0.0783 -0.0783  1.0000    0.00
   9       69636           5485  62      0.1067      0.1067 -0.0606 -0.0606  1.0000    0.00
   9       69689           5486  62   8.079e-28   8.079e-28 -0.3902 -0.3902  0.9969    0.00
   9       69699           5487  62     0.01052     0.01052 -0.0562 -0.0562  1.0000    0.00
   9       69704           5488  62      0.1936      0.1936  0.0472  0.0472  1.0000    0.00
   9       69730           5489  62   5.994e-06   5.994e-06 -0.0836 -0.0836  1.0000    0.00
   9       69757           5490  62   1.869e-05   1.869e-05 -0.0780 -0.0780  1.0000    0.00
   9       69815           5491  62   1.713e-05   1.713e-05 -0.0787 -0.0787  1.0000    0.00
   9       69835           5492  62   1.173e-06   1.173e-06 -0.0890 -0.0890  1.0000    0.00
   9       69890           5493  62   0.0001514   0.0001514 -0.0691 -0.0691  1.0000    0.00
   9       69958           5494  62    0.001156    0.001156 -0.0591 -0.0591  1.0000    0.00
   9       70073           5495  62   5.016e-06   5.016e-06 -0.0828 -0.0828  1.0000    0.00
   9       70145           5496  62   5.772e-05   5.772e-05 -0.0734 -0.0734  1.0000    0.00
   9       70296           5497  62   2.888e-05   2.888e-05 -0.0757 -0.0757  1.0000    0.00
   9       70443           5498  62   9.399e-06   9.399e-06 -0.0803 -0.0803  1.0000    0.00
   9       70461           5499  62   3.359e-05   3.359e-05 -0.0750 -0.0750  1.0000    0.00
   9       70505           5500  62   0.0008308   0.0008308 -0.0606 -0.0606  1.0000    0.00
   9       70537           5501  62   3.876e-06   3.876e-06 -0.0834 -0.0834  1.0000    0.00
   9       70556           5502  62   5.194e-05   5.194e-05 -0.0733 -0.0733  1.0000    0.00
   9       70698           5503  62    7.45e-06    7.45e-06 -0.0814 -0.0814  1.0000    0.00
   9       70904           5504  62   3.264e-08   3.264e-08 -0.0998 -0.0998  1.0000    0.00
   9       70962           5505  62   4.094e-07   4.094e-07 -0.0915 -0.0915  1.0000    0.00
   9       71094           5506  62    6.54e-05    6.54e-05 -0.0725 -0.0725  1.0000    0.00
   9       71189           5507  62   9.227e-06   9.227e-06 -0.0801 -0.0801  1.0000    0.00
   9       71236           5508  62    2.54e-05    2.54e-05 -0.0766 -0.0766  1.0000    0.00
   9       71237           5509  62    2.54e-05    2.54e-05 -0.0766 -0.0766  1.0000    0.00
   9       71252           5510  62   1.827e-05   1.827e-05 -0.0782 -0.0782  1.0000    0.00
   9       71366           5511  62   0.0003263   0.0003263 -0.0650 -0.0650  1.0000    0.00
   9       71501           5512  62    0.004003    0.004003 -0.0530 -0.0530  1.0000    0.00
   9       71654           5513  62   0.0001426   0.0001426 -0.0697 -0.0697  1.0000    0.00
   9       71693           5514  62     0.01095     0.01095 -0.0466 -0.0466  1.0000    0.00
   9       71795           5515  62   2.471e-06   2.471e-06 -0.0855 -0.0855  1.0000    0.00
   9       71830           5516  62   6.083e-05   6.083e-05 -0.0726 -0.0726  1.0000    0.00
   9       72015           5517  62   5.553e-05   5.553e-05 -0.0729 -0.0729  1.0000    0.00
   9       72016           5518  62   5.553e-05   5.553e-05 -0.0729 -0.0729  1.0000    0.00
   9       72065           5519  62   1.715e-05   1.715e-05 -0.0775 -0.0775  1.0000    0.00
   9       72072           5520  62   5.174e-06   5.174e-06 -0.0827 -0.0827  1.0000    0.00
   9       72176           5521  62   7.611e-06   7.611e-06 -0.0807 -0.0807  1.0000    0.00
   9       72564           5522  62    0.000167    0.000167 -0.0683 -0.0683  1.0000    0.00
   9       72570           5523  62   0.0005585   0.0005585 -0.0627 -0.0627  1.0000    0.00
   9       72581           5524  62   1.108e-07   1.108e-07 -0.0967 -0.0967  1.0000    0.00
   9       72621           5525  62    0.000239    0.000239 -0.0665 -0.0665  1.0000    0.00
   9       72672           5526  62   2.541e-06   2.541e-06 -0.0854 -0.0854  1.0000    0.00
   9       72684           5527  62   8.397e-05   8.397e-05 -0.0711 -0.0711  1.0000    0.00
   9       72697           5528  62   0.0004692   0.0004692 -0.0635 -0.0635  1.0000    0.00
   9       72757           5529  62   0.0001794   0.0001794 -0.0677 -0.0677  1.0000    0.00
   9       72784           5530  62   3.588e-05   3.588e-05 -0.0747 -0.0747  1.0000    0.00
   9       72971           5531  62   5.719e-05   5.719e-05 -0.0726 -0.0726  1.0000    0.00
   9       72998           5532  62    4.23e-06    4.23e-06 -0.0831 -0.0831  1.0000    0.00
   9       73076           5533  62   8.961e-06   8.961e-06 -0.0802 -0.0802  1.0000    0.00
   9       73100           5534  62   3.227e-05   3.227e-05 -0.0751 -0.0751  1.0000    0.00
   9       73117           5535  62   0.0001033   0.0001033 -0.0704 -0.0704  1.0000    0.00
   9       73178           5536  62   7.283e-05   7.283e-05 -0.0718 -0.0718  1.0000    0.00
   9       73950           5537  62   1.178e-05   1.178e-05 -0.0830 -0.0830  1.0000    0.00
   9       76394           5538  62   1.089e-06   1.089e-06 -0.0880 -0.0880  1.0000    0.00
   9       76441           5539  62   1.089e-06   1.089e-06 -0.0880 -0.0880  1.0000    0.00
   9       77957           5540  62    0.002059    0.002059 -0.0564 -0.0564  1.0000    0.00
   9       84696           5541  62   2.407e-13   2.407e-13 -0.1322 -0.1322  0.9997    0.00
   9       84804           5542  62   1.871e-13   1.871e-13 -0.1329 -0.1329  0.9999    0.00
   9       84986           5543  62   5.749e-13   5.749e-13 -0.1319 -0.1319  0.9998    0.00
   9       85177           5544  62   1.705e-14   1.705e-14 -0.1386 -0.1386  1.0000    0.00
   9       85300           5545  62   3.247e-13   3.247e-13 -0.1318 -0.1318  1.0000    0.00
   9       86294           5546  62   5.788e-18   5.788e-18 -0.1561 -0.1561  0.9998    0.00
   9       86720           5547  62   1.015e-16   1.015e-16 -0.1496 -0.1496  0.9998    0.00
   9       88210           5548  62   1.926e-09   1.926e-09 -0.1087 -0.1087  1.0000    0.00
   9       89608           5549  62   3.929e-15   3.929e-15 -0.1441 -0.1441  1.0000    0.00
   9       91111           5550  62   1.578e-08   1.578e-08 -0.1020 -0.1020  1.0000    0.00
   9       94251           5551  62   2.108e-23   2.108e-23 -0.1796 -0.1796  0.9983    0.00
   9       97282           5552  62   0.0001232   0.0001232  0.0721  0.0721  1.0000    0.00
   9       98767           5553  62   1.948e-06   1.948e-06 -0.0863 -0.0863  1.0000    0.00
   9       98955           5554  62   3.782e-07   3.782e-07 -0.0924 -0.0924  1.0000    0.00
   9       99321           5555  62   2.504e-06   2.504e-06 -0.0851 -0.0851  1.0000    0.00
   9      103774           5556  62      0.1529      0.1529  0.0258  0.0258  0.9997    0.00
   9      104962           5557  62      0.9719      0.9719  0.0006  0.0006  0.9998    0.00
   9      105244           5558  62      0.6689      0.6689  0.0080  0.0080  0.9999    0.00
   9      105326           5559  62      0.4208      0.4208  0.0345  0.0345  0.9991    0.00
   9      105326           5560  62   3.524e-16   3.524e-16 -0.8895 -0.8895  0.9874    0.00
   9      105335           5561  62      0.2778      0.2778 -0.0454 -0.0454  0.9917    0.00
   9      105352           5562  62     0.04975     0.04975  0.1016  0.1016  1.0000    0.00
   9      105355           5563  62     0.04975     0.04975  0.1016  0.1016  1.0000    0.00
   9      105358           5564  62     0.01315     0.01315  0.1324  0.1324  1.0000    0.00
   9      105420           5565  62     0.05938     0.05938 -0.1097 -0.1097  1.0000    0.00
   9      105901           5566  62   8.071e-07   8.071e-07 -0.1027 -0.1027  1.0000    0.00
   9      106017           5567  62      0.5941      0.5941 -0.0105 -0.0105  1.0000    0.00
   9      108120           5568  62      0.4574      0.4574 -0.0135 -0.0135  0.9998    0.00
   9      108375           5569  62      0.9355      0.9355 -0.0015 -0.0015  0.9999    0.00
   9      111569           5570  62      0.2636      0.2636 -0.0203 -0.0203  0.9997    0.00
   9      112032           5571  62      0.6758      0.6758  0.0076  0.0076  0.9999    0.00
   9      112614           5572  62      0.4905      0.4905  0.0126  0.0126  0.9998    0.00
   9      114834           5573  62      0.3994      0.3994 -0.0153 -0.0153  0.9999    0.00
   9      115517           5574  62      0.5638      0.5638  0.0108  0.0108  1.0000    0.00
   9      115779           5575  62     0.01724     0.01724  0.0438  0.0438  0.9999    0.00
   9      115941           5576  62      0.2388      0.2388 -0.0216 -0.0216  1.0000    0.00
   9      116282           5577  62      0.8972      0.8972 -0.0024 -0.0024  1.0000    0.00
   9      116618           5578  62      0.8062      0.8062 -0.0044 -0.0044  1.0000    0.00
   9      117736           5579  62       0.902       0.902 -0.0022 -0.0022  1.0000    0.00
   9      122617           5580  62      0.4101      0.4101 -0.0150 -0.0150  1.0000    0.00
   9      125289           5581  62      0.9798      0.9798 -0.0005 -0.0005  0.9998    0.00
   9      126263           5582  62      0.7651      0.7651  0.0054  0.0054  1.0000    0.00
   9      126375           5583  62     0.05514     0.05514  0.0346  0.0346  1.0000    0.00
   9      126580           5584  62     0.05187     0.05187  0.0351  0.0351  1.0000    0.00
   9      127022           5585  62       0.674       0.674  0.0077  0.0077  0.9999    0.00
   9      127496           5586  62     0.05765     0.05765  0.0343  0.0343  0.9997    0.00
   9      127913           5587  62      0.8941      0.8941  0.0025  0.0025  1.0000    0.00
   9      128717           5588  62      0.9279      0.9279  0.0020  0.0020  1.0000    0.00
   9      128727           5589  62   3.114e-06   3.114e-06 -0.0842 -0.0842  0.9998    0.00
   9      128730           5590  62   3.114e-06   3.114e-06 -0.0842 -0.0842  0.9998    0.00
   9      129137           5591  62   0.0004056   0.0004056  0.0638  0.0638  0.9998    0.00
   9      131829           5592  62   4.422e-12   4.422e-12  0.1260  0.1260  0.9993    0.00
   9      132718           5593  62    7.37e-15    7.37e-15 -0.1401 -0.1401  0.9984    0.00
   9      136028           5594  62   3.829e-09   3.829e-09 -0.1072 -0.1072  0.9953    0.00
   9      136044           5595  62   1.468e-09   1.468e-09 -0.1101 -0.1101  0.9950    0.00
   9      136100           5596  62   3.829e-11   3.829e-11 -0.1215 -0.1215  0.9950    0.00
   9      136134           5597  62   1.371e-08   1.371e-08 -0.1048 -0.1048  0.9938    0.00
   9      136172           5598  62     4.1e-08     4.1e-08 -0.1032 -0.1032  0.9993    0.00
   9      136210           5599  62   2.326e-06   2.326e-06 -0.0906 -0.0906  0.9997    0.00
   9      136215           5600  62   5.551e-08   5.551e-08 -0.1044 -0.1044  0.9995    0.00
   9      136219           5601  62   3.776e-09   3.776e-09 -0.1129 -0.1129  0.9988    0.00
   9      136423           5602  62   1.912e-31   1.912e-31  0.2531  0.2531  0.9988    0.00
   9      136527           5603  62    1.01e-07    1.01e-07 -0.1052 -0.1052  1.0000    0.00
   9      136579           5604  62   1.461e-08   1.461e-08 -0.1061 -0.1061  0.9998    0.00
   9      136584           5605  62   2.437e-10   2.437e-10 -0.1182 -0.1182  0.9998    0.00
   9      136594           5606  62   5.858e-12   5.858e-12 -0.1284 -0.1284  0.9993    0.00
   9      136619           5607  62   5.864e-14   5.864e-14 -0.1378 -0.1378  0.9986    0.00
   9      137267           5608  62   1.213e-17   1.213e-17 -0.1573 -0.1573  0.9995    0.00
   9      138029           5609  62   1.018e-16   1.018e-16 -0.1575 -0.1575  0.9997    0.00
   9      138636           5610  62   1.064e-21   1.064e-21 -0.1727 -0.1727  0.9891    0.00
   9      138792           5611  62    3.03e-19    3.03e-19 -0.1621 -0.1621  0.9904    0.00
   9      139216           5612  62   1.265e-23   1.265e-23 -0.1861 -0.1861  0.9969    0.00
   9      139266           5613  62   1.188e-32   1.188e-32 -0.2225 -0.2225  0.9951    0.00
   9      139442           5614  62   1.572e-09   1.572e-09  0.1113  0.1113  0.9984    0.00
   9      142542           5615  62   1.126e-29   1.126e-29 -0.2041 -0.2041  0.9768    0.00
   9      144386           5616  62   3.319e-28   3.319e-28 -0.1994 -0.1994  0.8317    0.00
   9      144699           5617  62   3.169e-28   3.169e-28 -0.1996 -0.1996  0.7988    0.00
   9      144955           5618  62   5.025e-35   5.025e-35 -0.2222 -0.2222  0.8069    0.00
   9      146913           5619  62   5.092e-14   5.092e-14 -0.2254 -0.2254  1.0000    0.00
   9      146928           5620  62   7.212e-24   7.212e-24 -0.2561 -0.2561  0.9994    0.00
   9      150327           5621  62   1.563e-11   1.563e-11 -0.1226 -0.1226  0.8133    0.00
   9      150475           5622  62   3.361e-10   3.361e-10 -0.1139 -0.1139  0.8854    0.00
   9      151474           5623  62   6.925e-07   6.925e-07 -0.0907 -0.0907  0.9500    0.00
   9      154510           5624  62   1.125e-11   1.125e-11 -0.1247 -0.1247  0.8412    0.00
   9      154735           5625  62   5.552e-06   5.552e-06 -0.0830 -0.0830  0.9881    0.00
   9      154780           5626  62   1.802e-07   1.802e-07 -0.0952 -0.0952  0.9806    0.00
   9      155581           5627  62   1.664e-12   1.664e-12 -0.1286 -0.1286  0.9695    0.00
   9      158904           5628  62   7.307e-05   7.307e-05 -0.0723 -0.0723  0.9985    0.00
   9      161738           5629  62     0.02822     0.02822  0.0397  0.0397  0.9947    0.00
   9      161933           5630  62      0.1363      0.1363  0.0269  0.0269  0.9978    0.00
   9      163075           5631  62    0.000187    0.000187 -0.0788 -0.0788  0.9976    0.00
   9      163161           5632  62   5.486e-09   5.486e-09 -0.1196 -0.1196  0.9909    0.00
   9      163793           5633  62      0.4657      0.4657  0.0132  0.0132  0.9981    0.00
   9      163812           5634  62      0.6551      0.6551  0.0081  0.0081  0.9980    0.00
   9      166532           5635  62      0.2589      0.2589 -0.0204 -0.0204  0.9985    0.00
   9      169345           5636  62     0.05317     0.05317  0.0350  0.0350  1.0000    0.00
   9      169787           5637  62   4.031e-24   4.031e-24 -0.3374 -0.3374  0.9992    0.00
   9      169788           5638  62   5.385e-06   5.385e-06 -0.3054 -0.3054  0.9996    0.00
   9      169788           5639  62      0.3426      0.3426  0.0346  0.0346  1.0000    0.00
   9      171609           5640  62      0.1869      0.1869  0.0245  0.0245  1.0000    0.00
   9      174307           5641  62    0.001784    0.001784 -0.0567 -0.0567  1.0000    0.00
   9      175368           5642  62   0.0001754   0.0001754 -0.0688 -0.0688  1.0000    0.00
   9      175543           5643  62   6.674e-05   6.674e-05 -0.0721 -0.0721  1.0000    0.00
   9      176534           5644  62     0.01536     0.01536 -0.0439 -0.0439  1.0000    0.00
   9      176600           5645  62    0.009412    0.009412 -0.0469 -0.0469  1.0000    0.00
   9      176841           5646  62    0.001437    0.001437 -0.0577 -0.0577  1.0000    0.00
   9      177464           5647  62      0.1599      0.1599  0.0377  0.0377  1.0000    0.00
   9      177598           5648  62      0.1051      0.1051 -0.0293 -0.0293  1.0000    0.00
   9      177790           5649  62     0.03421     0.03421 -0.0384 -0.0384  1.0000    0.00
   9      178365           5650  62    0.007143    0.007143 -0.0487 -0.0487  1.0000    0.00
   9      179719           5651  62   0.0009512   0.0009512 -0.1192 -0.1192  0.9991    0.00
   9      180087           5652  62   1.653e-14   1.653e-14 -0.1393 -0.1393  1.0000    0.00
   9      180128           5653  62   6.079e-13   6.079e-13 -0.1306 -0.1306  1.0000    0.00
   9      180379           5654  62   4.835e-09   4.835e-09 -0.1096 -0.1096  1.0000    0.00
   9      183268           5655  62   1.371e-17   1.371e-17 -0.3294 -0.3294  0.9560    0.00
   9      183658           5656  62   1.393e-07   1.393e-07 -0.0971 -0.0971  1.0000    0.00
   9      187970           5657  62     0.00262     0.00262 -0.0545 -0.0545  1.0000    0.00
   9      189329           5658  62     0.03608     0.03608 -0.0381 -0.0381  1.0000    0.00
   9      189688           5659  62   8.281e-06   8.281e-06 -0.0812 -0.0812  1.0000    0.00
   9      190020           5660  62     0.00933     0.00933 -0.0470 -0.0470  1.0000    0.00
   9      193013           5661  62   7.359e-06   7.359e-06  0.0811  0.0811  0.9998    0.00
   9      195445           5662  62      0.3273      0.3273  0.0195  0.0195  0.9998    0.00
   9      195510           5663  62      0.5985      0.5985  0.0104  0.0104  0.9992    0.00
   9      196154           5664  62   1.476e-06   1.476e-06  0.0869  0.0869  0.9986    0.00
   9      196626           5665  62   4.849e-06   4.849e-06  0.1668  0.1668  0.9985    0.00
   9      197752           5666  62   6.193e-12   6.193e-12 -0.1246 -0.1246  0.9972    0.00
   9      197820           5667  62   6.836e-10   6.836e-10 -0.1130 -0.1130  0.9993    0.00
   9      198256           5668  62   2.384e-07   2.384e-07 -0.0953 -0.0953  0.9994    0.00
   9      198256           5669  62   8.914e-18   8.914e-18 -0.8579 -0.8579  1.0000    0.00
   9      198339           5670  62   5.478e-19   5.478e-19 -0.1609 -0.1609  0.9885    0.00
   9      198850           5671  62    3.39e-12    3.39e-12  0.1281  0.1281  0.9942    0.00
   9      199162           5672  62   5.518e-20   5.518e-20 -0.1652 -0.1652  0.9920    0.00
   9      199377           5673  62    1.69e-19    1.69e-19 -0.1626 -0.1626  0.9868    0.00
   9      200074           5674  62    1.09e-20    1.09e-20 -0.1681 -0.1681  0.9977    0.00
   9      200287           5675  62   3.974e-26   3.974e-26 -0.1922 -0.1922  0.9898    0.00
   9      201408           5676  62   1.221e-24   1.221e-24 -0.1852 -0.1852  0.9671    0.00
   9      201606           5677  62   4.319e-32   4.319e-32 -0.2124 -0.2124  0.8988    0.00
   9      204151           5678  62   6.715e-22   6.715e-22 -0.1738 -0.1738  0.9702    0.00
   9      205209           5679  62   2.013e-21   2.013e-21 -0.3421 -0.3421  0.9033    0.00
   9      210740           5680  62   4.703e-28   4.703e-28 -0.1989 -0.1989  0.9818    0.00
   9      210783           5681  62    4.42e-26    4.42e-26 -0.1917 -0.1917  0.9876    0.00
   9      211109           5682  62   3.159e-22   3.159e-22 -0.1750 -0.1750  0.9891    0.00
   9      211688           5683  62   6.404e-24   6.404e-24 -0.1822 -0.1822  0.9903    0.00
   9      213938           5684  62   1.015e-28   1.015e-28 -0.2019 -0.2019  0.9630    0.00
   9      215328           5685  62   5.059e-25   5.059e-25  0.1864  0.1864  0.9872    0.00
   9      215997           5686  62   2.659e-20   2.659e-20  0.1676  0.1676  0.9933    0.00
   9      216548           5687  62   1.748e-17   1.748e-17  0.1565  0.1565  0.9984    0.00
   9      219192           5688  62   5.584e-51   5.584e-51  0.2695  0.2695  0.9253    0.00
   9      222260           5689  62   1.207e-51   1.207e-51  0.2716  0.2716  0.8317    0.00
   9      222580           5690  62   2.212e-55   2.212e-55  0.2861  0.2861  0.7415    0.00
   9      222583           5691  62   2.212e-55   2.212e-55  0.2861  0.2861  0.7415    0.00
   9      225578           5692  62   3.827e-55   3.827e-55  0.2858  0.2858  0.7893    0.00
   9      226182           5693  62   7.772e-68   7.772e-68  0.3176  0.3176  0.7594    0.00
   9      226305           5694  62   2.637e-45   2.637e-45  0.2558  0.2558  0.8842    0.00
   9      231496           5695  62   9.903e-53   9.903e-53  0.2765  0.2765  0.9261    0.00
   9      232338           5696  62   5.065e-41   5.065e-41  0.2413  0.2413  0.9717    0.00
   9      232470           5697  62   2.575e-43   2.575e-43  0.2482  0.2482  0.9105    0.00
   9      232692           5698  62   1.445e-47   1.445e-47  0.2608  0.2608  0.8088    0.00
   9      236476           5699  62   4.792e-41   4.792e-41  0.2413  0.2413  0.9714    0.00
   9      239129           5700  62   2.352e-53   2.352e-53  0.2778  0.2778  0.8699    0.00
   9      240673           5701  62   1.132e-63   1.132e-63  0.3022  0.3022  0.6849    0.00
   9      241200           5702  62   1.225e-31   1.225e-31 -0.2626 -0.2626  0.9995    0.00
   9      241201           5703  62   2.902e-20   2.902e-20 -0.1793 -0.1793  0.9690    0.00
   9      242937           5704  62   6.602e-64   6.602e-64  0.3053  0.3053  0.6165    0.00
   9      243115           5705  62   3.063e-67   3.063e-67  0.3107  0.3107  0.5218    0.00
   9      243230           5706  62   1.725e-58   1.725e-58 -0.2911 -0.2911  0.7999    0.00
   9      243307           5707  62   7.416e-62   7.416e-62  0.2995  0.2995  0.6698    0.00
   9      243521           5708  62   4.035e-63   4.035e-63  0.3017  0.3017  0.7204    0.00
   9      243529           5709  62   4.035e-63   4.035e-63  0.3017  0.3017  0.7204    0.00
   9      243574           5710  62   1.184e-49   1.184e-49  0.2677  0.2677  0.7651    0.00
   9      243694           5711  62   1.276e-63   1.276e-63  0.3030  0.3030  0.8143    0.00
   9      243723           5712  62   7.998e-67   7.998e-67  0.3115  0.3115  0.7338    0.00
   9      243786           5713  62   1.478e-62   1.478e-62 -0.3012 -0.3012  0.6637    0.00
   9      243799           5714  62   3.352e-50   3.352e-50 -0.2703 -0.2703  0.7878    0.00
   9      243866           5715  62   3.174e-47   3.174e-47  0.2662  0.2662  0.8620    0.00
   9      243951           5716  62   4.518e-59   8.594e-59  0.5860  0.5862  0.4642    0.53
   9      244149           5717  62   3.699e-60   3.699e-60  0.2944  0.2944  0.7433    0.00
   9      244280           5718  62   3.803e-63   3.803e-63  0.3009  0.3009  0.7079    0.00
   9      244304           5719  62   1.723e-60   1.723e-60 -0.2953 -0.2953  0.8294    0.00
   9      244502           5720  62    1.44e-58    1.44e-58  0.2896  0.2896  0.6230    0.00
   9      244863           5721  62   8.686e-65   8.686e-65  0.3062  0.3062  0.5714    0.00
   9      244901           5722  62   5.444e-57   5.444e-57 -0.2860 -0.2860  0.7065    0.00
   9      244951           5723  62   9.303e-54   9.303e-54 -0.2772 -0.2772  0.7051    0.00
   9      245431           5724  62   4.342e-54   4.342e-54 -0.2781 -0.2781  0.6570    0.00
   9      245886           5725  62   1.094e-41   1.094e-41 -0.2626 -0.2626  0.9427    0.00
   9      245890           5726  62   2.782e-44   2.782e-44 -0.2719 -0.2719  0.8397    0.00
   9      247491           5727  62    4.88e-06    4.88e-06  0.1426  0.1426  0.9966    0.00
   9      247492           5728  62    4.88e-06    4.88e-06  0.1426  0.1426  0.9966    0.00
   9      247495           5729  62   6.834e-07   6.834e-07  0.1804  0.1804  0.9996    0.00
   9      247527           5730  62   3.814e-08   3.814e-08 -0.5975 -0.5975  0.9995    0.00
   9      249562           5731  62   7.157e-27   7.157e-27  0.1936  0.1936  0.7711    0.00
   9      249625           5732  62   6.139e-25   6.139e-25  0.2088  0.2088  0.7375    0.00
   9      249795           5733  62   1.262e-21   1.262e-21  0.1729  0.1729  0.7544    0.00
   9      250484           5734  62   1.878e-36   1.878e-36  0.2269  0.2269  0.5865    0.00
   9      250581           5735  62    2.85e-32    2.85e-32  0.2129  0.2129  0.6433    0.00
   9      251030           5736  62   2.508e-33   2.508e-33  0.2165  0.2165  0.7065    0.00
   9      252109           5737  62   9.126e-42   9.126e-42  0.2435  0.2435  0.9187    0.00
   9      252323           5738  62   1.883e-46   1.883e-46  0.2572  0.2572  0.9222    0.00
   9      253139           5739  62   4.023e-30   4.023e-30  0.2051  0.2051  0.9849    0.00
   9      253318           5740  62   1.437e-32   1.437e-32  0.2145  0.2145  0.9801    0.00
   9      254003           5741  62   1.201e-59   1.201e-59  0.3023  0.3023  0.9438    0.00
   9      254025           5742  62   1.262e-55   1.262e-55  0.3479  0.3479  0.9777    0.00
   9      254027           5743  62   4.894e-46   4.894e-46  0.2623  0.2623  0.9748    0.00
   9      254091           5744  62   7.422e-46   7.422e-46  0.2559  0.2559  0.9011    0.00
   9      254108           5745  62   1.737e-44   1.737e-44 -0.2522 -0.2522  0.9670    0.00
   9      254153           5746  62   1.219e-47   1.219e-47  0.2621  0.2621  0.9743    0.00
   9      254311           5747  62   1.651e-47   1.651e-47  0.2602  0.2602  0.9368    0.00
   9      254315           5748  62   2.683e-46   2.683e-46  0.2575  0.2575  0.9452    0.00
   9      254336           5749  62   9.388e-50   9.388e-50  0.2672  0.2672  0.9276    0.00
   9      254355           5750  62   1.324e-47   1.324e-47  0.2612  0.2612  0.9526    0.00
