 CHR          BP            SNP   N           P        P(R)      OR   OR(R)       Q       I
   8      400740           5270  62   7.264e-05   7.264e-05  0.0685  0.0685  0.9535    0.00
   8      401605           5271  62   1.735e-05   1.735e-05 -0.0742 -0.0742  0.9717    0.00
   8      402810           5272  62      0.8306      0.8306 -0.0037 -0.0037  0.9993    0.00
   8      402964           5273  62      0.8738      0.8738 -0.0028 -0.0028  0.9999    0.00
   8      406205           5274  62   2.574e-07   2.574e-07  0.1822  0.1822  1.0000    0.00
   8      409226           5275  62     0.05976     0.05976 -0.0330 -0.0330  1.0000    0.00
   8      410935           5276  62     0.06188     0.06188 -0.0324 -0.0324  1.0000    0.00
   8      410984           5277  62   0.0001198   0.0001198 -0.0669 -0.0669  1.0000    0.00
   8      411809           5278  62      0.7362      0.7362  0.0059  0.0059  1.0000    0.00
   8      413653           5279  62      0.1349      0.1349 -0.0298 -0.0298  1.0000    0.00
   8      413730           5280  62      0.1802      0.1802  0.0239  0.0239  1.0000    0.00
   8      416391           5281  62      0.3416      0.3416 -0.0165 -0.0165  1.0000    0.00
   8      417360           5282  62      0.4474      0.4474 -0.0132 -0.0132  1.0000    0.00
   8      420017           5283  62   3.866e-07   3.866e-07 -0.0879 -0.0879  1.0000    0.00
   8      420265           5284  62   2.139e-05   2.139e-05 -0.1464 -0.1464  1.0000    0.00
   8      421095           5285  62   1.303e-07   1.303e-07  0.0909  0.0909  1.0000    0.00
   8      422328           5286  62   7.264e-17   7.264e-17  0.1440  0.1440  1.0000    0.00
   8      422657           5287  62   2.691e-13   2.691e-13  0.1259  0.1259  1.0000    0.00
   8      425448           5288  62      0.2013      0.2013 -0.0221 -0.0221  1.0000    0.00
   8      428829           5289  62      0.4582      0.4582 -0.0129 -0.0129  0.9999    0.00
   8      429990           5290  62      0.8393      0.8393  0.0035  0.0035  0.9993    0.00
   8      430320           5291  62      0.9215      0.9215 -0.0017 -0.0017  0.9994    0.00
   8      430488           5292  62     0.09851     0.09851 -0.0288 -0.0288  0.9997    0.00
   8      432524           5293  62     0.02295     0.02295 -0.0394 -0.0394  0.9993    0.00
   8      433117           5294  62      0.9547      0.9547  0.0010  0.0010  0.9988    0.00
   8      433370           5295  62      0.0553      0.0553 -0.0332 -0.0332  0.9987    0.00
   8      433529           5296  62    0.006367    0.006367 -0.0474 -0.0474  0.9974    0.00
   8      433706           5297  62      0.2554      0.2554 -0.0198 -0.0198  0.9971    0.00
   8      437059           5298  62    0.003223    0.003223 -0.0509 -0.0509  0.9986    0.00
   8      440200           5299  62       0.899       0.899  0.0023  0.0023  0.9706    0.00
   8      441024           5300  62      0.1696      0.1696  0.0237  0.0237  0.9869    0.00
   8      441527           5301  62   0.0002261   0.0002261  0.0639  0.0639  0.9601    0.00
   8      442870           5302  62   5.316e-05   5.316e-05  0.0702  0.0702  0.9518    0.00
   8      443100           5303  62    0.001302    0.001302  0.0555  0.0555  0.9573    0.00
   8      445658           5304  62    0.001994    0.001994  0.0555  0.0555  0.9959    0.00
   8      445835           5305  62   3.466e-10   3.466e-10  0.1094  0.1094  0.9684    0.00
   8      447682           5306  62   0.0009992   0.0009992 -0.1151 -0.1151  0.9947    0.00
   8      448047           5307  62   2.143e-08   2.143e-08  0.0972  0.0972  0.9243    0.00
   8      449957           5308  62   7.195e-05   7.195e-05  0.0690  0.0690  0.9843    0.00
   8      452309           5309  62   9.107e-15   9.107e-15  0.2767  0.2767  0.9682    0.00
   8      452311           5310  62   1.172e-22   1.172e-22  0.3391  0.3391  0.9036    0.00
   8      452328           5311  62   7.216e-28   7.216e-28  0.3786  0.3786  0.8384    0.00
   8      453479           5312  62   4.887e-12   4.887e-12  0.1204  0.1204  0.8783    0.00
   8      453534           5313  62   1.263e-10   1.263e-10  0.1123  0.1123  0.9336    0.00
   8      453634           5314  62      0.0566      0.0566  0.0660  0.0660  0.9979    0.00
   8      453634           5315  62   4.133e-23   4.133e-23 -0.3903 -0.3903  0.9982    0.00
   8      455745           5316  62   2.985e-08   2.985e-08  0.0968  0.0968  0.8477    0.00
   8      455783           5317  62   1.878e-12   1.878e-12  0.1224  0.1224  0.6406    0.00
   8      455785           5318  62   9.992e-17   9.992e-17  0.1453  0.1453  0.5859    0.00
   8      455796           5319  62   3.134e-13   3.134e-13  0.1278  0.1278  0.6302    0.00
   8      455983           5320  62   2.961e-07   2.961e-07  0.0916  0.0916  0.8129    0.00
   8      458155           5321  62       0.267       0.267  0.0194  0.0194  0.9799    0.00
   8      458435           5322  62      0.2882      0.2882  0.0184  0.0184  0.9713    0.00
   8      459723           5323  62      0.2095      0.2095  0.0216  0.0216  0.9176    0.00
   8      460316           5324  62      0.8671      0.8671  0.0029  0.0029  0.9774    0.00
   8      461438           5325  62      0.9355      0.9355  0.0014  0.0014  0.9972    0.00
   8      461748           5326  62   1.301e-09   1.301e-09 -0.2110 -0.2110  1.0000    0.00
   8      463767           5327  62   0.0003877   0.0003877  0.0725  0.0725  0.9987    0.00
   8      464932           5328  62      0.8393      0.8393  0.0072  0.0072  1.0000    0.00
   8      465075           5329  62   2.539e-28   2.539e-28  0.1963  0.1963  0.6380    0.00
   8      465091           5330  62   2.813e-28   2.813e-28  0.1972  0.1972  0.5688    0.00
   8      465663           5331  62   3.023e-30   3.023e-30  0.1991  0.1991  0.7402    0.00
   8      465742           5332  62   1.452e-26   1.452e-26  0.1868  0.1868  0.6311    0.00
   8      466475           5333  62    0.001414    0.001414  0.0696  0.0696  0.9899    0.00
   8      466499           5334  62   2.737e-11   2.737e-11  0.1168  0.1168  0.9675    0.00
   8      469153           5335  62   1.466e-11   1.466e-11  0.1175  0.1175  0.9935    0.00
   8      469233           5336  62   1.017e-14   1.017e-14  0.1342  0.1342  0.9909    0.00
   8      469571           5337  62   5.446e-08   5.446e-08  0.0946  0.0946  0.9972    0.00
   8      474449           5338  62   0.0002925   0.0002925  0.0635  0.0635  0.9999    0.00
   8      474485           5339  62   0.0009166   0.0009166  0.0599  0.0599  0.9998    0.00
   8      474521           5340  62     0.03211     0.03211 -0.0596 -0.0596  1.0000    0.00
   8      474579           5341  62      0.8538      0.8538 -0.0049 -0.0049  1.0000    0.00
   8      474628           5342  62   0.0007176   0.0007176  0.1319  0.1319  1.0000    0.00
   8      475005           5343  62    0.000402    0.000402  0.0615  0.0615  0.9981    0.00
   8      475549           5344  62    2.73e-10    2.73e-10 -0.1294 -0.1294  1.0000    0.00
   8      475895           5345  62   4.608e-05   4.608e-05  0.0744  0.0744  0.9949    0.00
   8      477804           5346  62   4.505e-08   4.505e-08  0.0952  0.0952  0.9954    0.00
   8      479207           5347  62   5.841e-06   5.841e-06  0.0783  0.0783  0.9899    0.00
   8      479718           5348  62   2.409e-07   2.409e-07  0.0913  0.0913  0.9963    0.00
   8      481335           5349  62    0.005895    0.005895  0.0477  0.0477  0.9733    0.00
   8      484694           5350  62   8.369e-06   8.369e-06  0.0770  0.0770  1.0000    0.00
   8      485969           5351  62   4.787e-13   4.787e-13  0.1267  0.1267  1.0000    0.00
   8      485972           5352  62   4.787e-13   4.787e-13  0.1267  0.1267  1.0000    0.00
   8      488371           5353  62    0.001788    0.001788 -0.0570 -0.0570  1.0000    0.00
   8      488714           5354  62    1.16e-08    1.16e-08 -0.0983 -0.0983  1.0000    0.00
   8      490346           5355  62   9.894e-16   9.894e-16  0.1382  0.1382  1.0000    0.00
   8      490813           5356  62   3.168e-14   3.168e-14  0.1313  0.1313  1.0000    0.00
   8      490841           5357  62   5.316e-16   5.316e-16  0.1409  0.1409  1.0000    0.00
   8      491020           5358  62   8.118e-14   8.118e-14  0.1286  0.1286  1.0000    0.00
   8      491126           5359  62   2.192e-14   2.192e-14  0.1319  0.1319  1.0000    0.00
   8      491330           5360  62   2.104e-17   2.104e-17  0.1465  0.1465  1.0000    0.00
   8      492314           5361  62   2.712e-18   2.712e-18  0.1525  0.1525  1.0000    0.00
   8      497405           5362  62   1.097e-12   1.097e-12  0.1235  0.1235  1.0000    0.00
   8      500907           5363  62   1.187e-36   1.187e-36  0.2179  0.2179  0.9918    0.00
   8      500928           5364  62   3.865e-31   3.865e-31  0.2004  0.2004  0.9957    0.00
   8      500941           5365  62   3.455e-31   3.455e-31  0.2008  0.2008  0.9835    0.00
   8      501189           5366  62   2.156e-21   2.156e-21  0.1662  0.1662  0.9979    0.00
   8      501390           5367  62   1.659e-30   1.659e-30  0.1987  0.1987  0.9971    0.00
   8      502369           5368  62   1.194e-20   1.194e-20  0.1606  0.1606  0.9943    0.00
   8      502447           5369  62   5.344e-14   5.344e-14  0.1297  0.1297  0.9982    0.00
   8      502641           5370  62   2.236e-12   2.236e-12  0.1212  0.1212  0.9995    0.00
   8      505913           5371  62   9.728e-21   9.728e-21  0.1617  0.1617  0.9735    0.00
   8      507125           5372  62   1.484e-08   1.484e-08  0.0982  0.0982  0.9995    0.00
   8      507195           5373  62   2.227e-09   2.227e-09  0.1038  0.1038  0.9993    0.00
   8      509478           5374  62    0.007753    0.007753  0.0462  0.0462  0.9998    0.00
   8      509537           5375  62    0.002301    0.002301  0.0527  0.0527  1.0000    0.00
   8      517167           5376  62     0.00755     0.00755  0.0462  0.0462  1.0000    0.00
   8      517642           5377  62    1.15e-08    1.15e-08  0.0986  0.0986  1.0000    0.00
   8      518737           5378  62     0.05646     0.05646 -0.0861 -0.0861  1.0000    0.00
   8      519219           5379  62   5.107e-06   5.107e-06  0.0787  0.0787  1.0000    0.00
   8      519377           5380  62   1.212e-05   1.212e-05  0.0757  0.0757  1.0000    0.00
   8      519391           5381  62   1.686e-05   1.686e-05  0.0744  0.0744  1.0000    0.00
   8      519609           5382  62     0.00625     0.00625  0.0477  0.0477  1.0000    0.00
   8      520123           5383  62   1.679e-06   1.679e-06  0.0827  0.0827  1.0000    0.00
   8      520381           5384  62   3.471e-08   3.471e-08 -0.1151 -0.1151  0.9998    0.00
   8      521047           5385  62   0.0001694   0.0001694  0.0655  0.0655  1.0000    0.00
   8      522590           5386  62   1.497e-05   1.497e-05  0.0751  0.0751  1.0000    0.00
   8      522597           5387  62   2.155e-06   2.155e-06  0.0825  0.0825  1.0000    0.00
   8      522681           5388  62   5.608e-05   5.608e-05  0.0722  0.0722  1.0000    0.00
   8      522950           5389  62   0.0003537   0.0003537  0.0623  0.0623  1.0000    0.00
   8      523118           5390  62    0.005386    0.005386  0.0481  0.0481  1.0000    0.00
   8      523239           5391  62    0.001879    0.001879  0.0537  0.0537  1.0000    0.00
   8      523298           5392  62     0.03707     0.03707  0.0361  0.0361  1.0000    0.00
   8      523356           5393  62     0.03621     0.03621  0.0363  0.0363  1.0000    0.00
   8      523454           5394  62   1.998e-05   1.998e-05  0.0739  0.0739  0.9999    0.00
   8      523510           5395  62      0.0296      0.0296  0.0380  0.0380  1.0000    0.00
   8      523907           5396  62     0.03694     0.03694  0.0362  0.0362  1.0000    0.00
   8      524455           5397  62   4.821e-05   4.821e-05  0.0707  0.0707  1.0000    0.00
   8      525036           5398  62     0.01771     0.01771  0.0412  0.0412  1.0000    0.00
   8      525056           5399  62     0.01183     0.01183  0.0436  0.0436  1.0000    0.00
   8      525297           5400  62     0.07404     0.07404  0.0317  0.0317  1.0000    0.00
   8      525401           5401  62    0.007354    0.007354  0.0473  0.0473  1.0000    0.00
   8      525441           5402  62      0.7387      0.7387 -0.0107 -0.0107  1.0000    0.00
   8      525442           5403  62      0.4108      0.4108  0.0255  0.0255  1.0000    0.00
   8      525446           5404  62   1.013e-29   1.013e-29 -0.2325 -0.2325  1.0000    0.00
   8      525451           5405  62    6.68e-23    6.68e-23 -0.3505 -0.3505  1.0000    0.00
   8      525454           5406  62   2.848e-10   2.848e-10 -0.2605 -0.2605  1.0000    0.00
   8      525803           5407  62   5.043e-08   5.043e-08  0.1854  0.1854  1.0000    0.00
   8      525866           5408  62      0.5858      0.5858  0.0097  0.0097  1.0000    0.00
   8      526127           5409  62    0.002508    0.002508  0.1046  0.1046  1.0000    0.00
   8      526188           5410  62   5.996e-15   5.996e-15  0.2344  0.2344  0.9964    0.00
   8      528155           5411  62   1.732e-06   1.732e-06  0.1649  0.1649  1.0000    0.00
   8      529025           5412  62     0.01414     0.01414  0.0605  0.0605  1.0000    0.00
   8      529350           5413  62    0.000199    0.000199  0.1283  0.1283  1.0000    0.00
   8      530211           5414  62    0.009917    0.009917  0.1280  0.1280  1.0000    0.00
   8      531108           5415  62    0.005069    0.005069 -0.0968 -0.0968  1.0000    0.00
   8      541428           5416  62      0.0308      0.0308  0.0824  0.0824  0.9999    0.00
   8      553590           5417  62      0.4412      0.4412  0.0138  0.0138  1.0000    0.00
   8      553978           5418  62   3.983e-19   3.983e-19 -0.1585 -0.1585  0.9151    0.00
   8      553996           5419  62   3.226e-16   3.226e-16 -0.1438 -0.1438  0.9656    0.00
   8      554022           5420  62      0.2362      0.2362  0.0435  0.0435  0.9814    0.00
   8      554028           5421  62   1.172e-10   1.172e-10  0.1169  0.1169  0.9318    0.00
   8      554135           5422  62     0.06462     0.06462 -0.0368 -0.0368  1.0000    0.00
   8      554142           5423  62   1.023e-09   1.023e-09 -0.1226 -0.1226  1.0000    0.00
   8      554143           5424  62   2.571e-09   2.571e-09 -0.1212 -0.1212  1.0000    0.00
   8      554151           5425  62    2.22e-08    2.22e-08 -0.1143 -0.1143  1.0000    0.00
   8      554202           5426  62      0.0471      0.0471 -0.0685 -0.0685  1.0000    0.00
   8      556136           5427  62   1.815e-07   1.815e-07 -0.1460 -0.1460  1.0000    0.00
   8      556148           5428  62   9.358e-18   9.358e-18 -0.3720 -0.3720  1.0000    0.00
   8      556173           5429  62    0.004696    0.004696 -0.0974 -0.0974  0.9997    0.00
   8      556173           5430  62      0.5187      0.5187  0.0320  0.0320  1.0000    0.00
   8      556175           5431  62      0.1277      0.1277 -0.0531 -0.0531  0.9989    0.00
   8      556318           5432  62   2.423e-47   2.423e-47  0.3834  0.3834  1.0000    0.00
   8      556476           5433  62   4.529e-35   4.529e-35  0.3250  0.3250  0.9991    0.00
   8      556515           5434  62   1.477e-05   1.477e-05  0.1520  0.1520  1.0000    0.00
   9       19515           5435  62     0.08261     0.08261  0.0387  0.0387  1.0000    0.00
   9       19625           5436  62   2.167e-27   2.167e-27 -1.4429 -1.4429  0.9983    0.00
   9       19763           5437  62      0.4478      0.4478  0.0692  0.0692  1.0000    0.00
   9       20087           5438  62    0.001254    0.001254  0.1727  0.1727  0.9996    0.00
   9       20731           5439  62      0.4439      0.4439 -0.0275 -0.0275  0.9986    0.00
   9       20738           5440  62      0.3342      0.3342 -0.0371 -0.0371  1.0000    0.00
   9       25061           5441  62     0.07292     0.07292 -0.0310 -0.0310  1.0000    0.00
   9       26439           5442  62     0.02776     0.02776 -0.0384 -0.0384  1.0000    0.00
   9       27016           5443  62     0.01248     0.01248 -0.0459 -0.0459  1.0000    0.00
   9       27196           5444  62        0.56        0.56  0.0187  0.0187  1.0000    0.00
   9       27399           5445  62      0.2973      0.2973 -0.0182 -0.0182  1.0000    0.00
   9       27401           5446  62      0.3362      0.3362 -0.0167 -0.0167  1.0000    0.00
   9       32320           5447  62      0.3277      0.3277  0.0173  0.0173  1.0000    0.00
   9       32732           5448  62      0.7017      0.7017  0.0066  0.0066  1.0000    0.00
   9       33187           5449  62   4.205e-06   4.205e-06 -0.0885 -0.0885  1.0000    0.00
   9       34142           5450  62      0.5848      0.5848 -0.0094 -0.0094  1.0000    0.00
   9       34160           5451  62      0.5848      0.5848 -0.0094 -0.0094  1.0000    0.00
   9       34596           5452  62      0.6738      0.6738 -0.0073 -0.0073  1.0000    0.00
   9       35132           5453  62      0.9021      0.9021 -0.0021 -0.0021  1.0000    0.00
   9       35156           5454  62      0.4856      0.4856  0.0121  0.0121  1.0000    0.00
   9       35364           5455  62      0.6893      0.6893 -0.0069 -0.0069  1.0000    0.00
   9       35938           5456  62     0.06767     0.06767 -0.0320 -0.0320  1.0000    0.00
   9       36116           5457  62     0.07216     0.07216 -0.0318 -0.0318  1.0000    0.00
   9       36369           5458  62      0.3693      0.3693 -0.0155 -0.0155  1.0000    0.00
   9       36687           5459  62     0.06401     0.06401 -0.0321 -0.0321  1.0000    0.00
   9       37201           5460  62   5.958e-52   5.958e-52  0.3857  0.3857  0.9996    0.00
   9       37379           5461  62     0.01457     0.01457 -0.0432 -0.0432  1.0000    0.00
   9       37777           5462  62     0.09982     0.09982 -0.0285 -0.0285  1.0000    0.00
   9       37779           5463  62      0.1213      0.1213 -0.0268 -0.0268  1.0000    0.00
   9       39887           5464  62    0.002919    0.002919  0.0520  0.0520  1.0000    0.00
   9       41668           5465  62       0.124       0.124  0.0267  0.0267  1.0000    0.00
   9       42163           5466  62     0.01431     0.01431  0.0427  0.0427  1.0000    0.00
   9       44433           5467  62     0.03148     0.03148  0.0372  0.0372  1.0000    0.00
   9       45103           5468  62    0.000266    0.000266  0.0676  0.0676  1.0000    0.00
   9       46709           5469  62   1.445e-09   1.445e-09  0.1050  0.1050  1.0000    0.00
   9       49364           5470  62   9.591e-08   9.591e-08 -0.0936 -0.0936  1.0000    0.00
   9       49801           5471  62   6.818e-08   6.818e-08 -0.0933 -0.0933  1.0000    0.00
   9       51500           5472  62     0.04058     0.04058  0.0772  0.0772  1.0000    0.00
   9       51605           5473  62      0.9019      0.9019  0.0049  0.0049  1.0000    0.00
   9       57000           5474  62    0.002263    0.002263  0.0528  0.0528  1.0000    0.00
   9       57578           5475  62      0.2104      0.2104  0.0216  0.0216  1.0000    0.00
   9       58928           5476  62    0.009753    0.009753 -0.0447 -0.0447  1.0000    0.00
   9       60132           5477  62      0.7309      0.7309  0.0060  0.0060  1.0000    0.00
   9       62935           5478  62      0.1502      0.1502 -0.0254 -0.0254  1.0000    0.00
   9       64645           5479  62      0.1647      0.1647 -0.0243 -0.0243  1.0000    0.00
   9       66985           5480  62     0.01505     0.01505 -0.0424 -0.0424  1.0000    0.00
   9       67582           5481  62    0.006836    0.006836 -0.0474 -0.0474  1.0000    0.00
   9       68365           5482  62   0.0003335   0.0003335 -0.0630 -0.0630  1.0000    0.00
   9       68615           5483  62   0.0001014   0.0001014 -0.0672 -0.0672  1.0000    0.00
   9       69330           5484  62    0.001112    0.001112 -0.0564 -0.0564  1.0000    0.00
   9       69636           5485  62     0.04095     0.04095 -0.0733 -0.0733  1.0000    0.00
   9       69689           5486  62   5.762e-29   5.762e-29 -0.3809 -0.3809  0.9600    0.00
   9       69699           5487  62    0.004228    0.004228 -0.0600 -0.0600  1.0000    0.00
   9       69704           5488  62      0.6157      0.6157  0.0174  0.0174  1.0000    0.00
   9       69730           5489  62     0.02934     0.02934 -0.0385 -0.0385  1.0000    0.00
   9       69757           5490  62     0.01495     0.01495 -0.0424 -0.0424  1.0000    0.00
   9       69815           5491  62    0.001972    0.001972 -0.0542 -0.0542  1.0000    0.00
   9       69835           5492  62    0.001503    0.001503 -0.0556 -0.0556  1.0000    0.00
   9       69890           5493  62    0.004873    0.004873 -0.0491 -0.0491  1.0000    0.00
   9       69958           5494  62     0.04039     0.04039 -0.0356 -0.0356  1.0000    0.00
   9       70073           5495  62      0.0106      0.0106 -0.0443 -0.0443  1.0000    0.00
   9       70145           5496  62     0.02843     0.02843 -0.0382 -0.0382  1.0000    0.00
   9       70296           5497  62      0.1066      0.1066 -0.0279 -0.0279  1.0000    0.00
   9       70443           5498  62       0.062       0.062 -0.0323 -0.0323  1.0000    0.00
   9       70461           5499  62      0.1307      0.1307 -0.0261 -0.0261  1.0000    0.00
   9       70505           5500  62      0.1502      0.1502 -0.0249 -0.0249  1.0000    0.00
   9       70537           5501  62    0.008832    0.008832 -0.0452 -0.0452  1.0000    0.00
   9       70556           5502  62    0.007581    0.007581 -0.0462 -0.0462  1.0000    0.00
   9       70698           5503  62     0.01816     0.01816 -0.0410 -0.0410  1.0000    0.00
   9       70904           5504  62    0.000124    0.000124 -0.0662 -0.0662  1.0000    0.00
   9       70962           5505  62    0.001809    0.001809 -0.0539 -0.0539  1.0000    0.00
   9       71094           5506  62     0.09675     0.09675 -0.0288 -0.0288  1.0000    0.00
   9       71189           5507  62     0.02027     0.02027 -0.0401 -0.0401  1.0000    0.00
   9       71236           5508  62     0.02998     0.02998 -0.0377 -0.0377  1.0000    0.00
   9       71237           5509  62     0.02998     0.02998 -0.0377 -0.0377  1.0000    0.00
   9       71252           5510  62     0.05864     0.05864 -0.0330 -0.0330  1.0000    0.00
   9       71366           5511  62     0.04056     0.04056 -0.0354 -0.0354  1.0000    0.00
   9       71501           5512  62    0.008519    0.008519 -0.0463 -0.0463  1.0000    0.00
   9       71654           5513  62    0.005253    0.005253 -0.0489 -0.0489  1.0000    0.00
   9       71693           5514  62      0.2381      0.2381 -0.0206 -0.0206  1.0000    0.00
   9       71795           5515  62      0.1028      0.1028 -0.0283 -0.0283  1.0000    0.00
   9       71830           5516  62      0.1776      0.1776 -0.0233 -0.0233  1.0000    0.00
   9       72015           5517  62      0.2191      0.2191 -0.0213 -0.0213  1.0000    0.00
   9       72016           5518  62      0.2191      0.2191 -0.0213 -0.0213  1.0000    0.00
   9       72065           5519  62      0.1084      0.1084 -0.0277 -0.0277  1.0000    0.00
   9       72072           5520  62     0.01411     0.01411 -0.0426 -0.0426  1.0000    0.00
   9       72176           5521  62     0.01539     0.01539 -0.0418 -0.0418  1.0000    0.00
   9       72564           5522  62      0.1646      0.1646 -0.0241 -0.0241  1.0000    0.00
   9       72570           5523  62     0.08809     0.08809 -0.0296 -0.0296  1.0000    0.00
   9       72581           5524  62   0.0001304   0.0001304 -0.0667 -0.0667  1.0000    0.00
   9       72621           5525  62     0.06273     0.06273 -0.0322 -0.0322  1.0000    0.00
   9       72672           5526  62    0.007073    0.007073 -0.0468 -0.0468  1.0000    0.00
   9       72684           5527  62      0.1088      0.1088 -0.0277 -0.0277  1.0000    0.00
   9       72697           5528  62      0.1977      0.1977 -0.0223 -0.0223  1.0000    0.00
   9       72757           5529  62     0.02166     0.02166 -0.0397 -0.0397  1.0000    0.00
   9       72784           5530  62     0.01916     0.01916 -0.0405 -0.0405  1.0000    0.00
   9       72971           5531  62      0.2158      0.2158 -0.0214 -0.0214  1.0000    0.00
   9       72998           5532  62      0.1975      0.1975 -0.0223 -0.0223  1.0000    0.00
   9       73076           5533  62     0.07199     0.07199 -0.0311 -0.0311  1.0000    0.00
   9       73100           5534  62      0.1593      0.1593 -0.0243 -0.0243  1.0000    0.00
   9       73117           5535  62     0.05706     0.05706 -0.0330 -0.0330  1.0000    0.00
   9       73178           5536  62     0.02225     0.02225 -0.0395 -0.0395  1.0000    0.00
   9       73950           5537  62   1.299e-08   1.299e-08 -0.1028 -0.1028  1.0000    0.00
   9       76394           5538  62    0.005564    0.005564 -0.0478 -0.0478  1.0000    0.00
   9       76441           5539  62    0.005564    0.005564 -0.0478 -0.0478  1.0000    0.00
   9       77957           5540  62   0.0007022   0.0007022 -0.0593 -0.0593  1.0000    0.00
   9       84696           5541  62    2.32e-10    2.32e-10 -0.1094 -0.1094  1.0000    0.00
   9       84804           5542  62   1.645e-08   1.645e-08 -0.0975 -0.0975  1.0000    0.00
   9       84986           5543  62   9.955e-12   9.955e-12 -0.1191 -0.1191  0.9998    0.00
   9       85177           5544  62   1.266e-10   1.266e-10 -0.1111 -0.1111  0.9999    0.00
   9       85300           5545  62   3.568e-10   3.568e-10 -0.1085 -0.1085  0.9999    0.00
   9       86294           5546  62    2.56e-16    2.56e-16 -0.1415 -0.1415  1.0000    0.00
   9       86720           5547  62   3.836e-14   3.836e-14 -0.1303 -0.1303  1.0000    0.00
   9       88210           5548  62   4.232e-07   4.232e-07 -0.0875 -0.0875  1.0000    0.00
   9       89608           5549  62   1.867e-15   1.867e-15 -0.1394 -0.1394  0.9999    0.00
   9       91111           5550  62   1.984e-08   1.984e-08 -0.0968 -0.0968  1.0000    0.00
   9       94251           5551  62   2.094e-19   2.094e-19 -0.1552 -0.1552  0.9997    0.00
   9       97282           5552  62   1.871e-05   1.871e-05  0.0767  0.0767  0.9991    0.00
   9       98767           5553  62   0.0001337   0.0001337 -0.0662 -0.0662  0.9999    0.00
   9       98955           5554  62   4.065e-07   4.065e-07 -0.0880 -0.0880  0.9997    0.00
   9       99321           5555  62    0.002002    0.002002 -0.0534 -0.0534  0.9999    0.00
   9      103774           5556  62      0.3362      0.3362  0.0166  0.0166  1.0000    0.00
   9      104962           5557  62       0.442       0.442 -0.0133 -0.0133  1.0000    0.00
   9      105244           5558  62      0.7388      0.7388  0.0059  0.0059  1.0000    0.00
   9      105326           5559  62   3.984e-12   3.984e-12 -0.2840 -0.2840  0.9973    0.00
   9      105326           5560  62   1.405e-07   1.405e-07 -0.5497 -0.5497  1.0000    0.00
   9      105335           5561  62   4.306e-17   4.306e-17 -0.3355 -0.3355  0.9260    0.00
   9      105352           5562  62      0.1548      0.1548  0.0704  0.0704  1.0000    0.00
   9      105355           5563  62      0.1548      0.1548  0.0704  0.0704  1.0000    0.00
   9      105358           5564  62     0.05215     0.05215  0.0990  0.0990  1.0000    0.00
   9      105420           5565  62      0.0709      0.0709 -0.1004 -0.1004  1.0000    0.00
   9      105901           5566  62   0.0003269   0.0003269 -0.0715 -0.0715  1.0000    0.00
   9      106017           5567  62      0.2639      0.2639 -0.0210 -0.0210  1.0000    0.00
   9      108120           5568  62      0.7348      0.7348  0.0059  0.0059  1.0000    0.00
   9      108375           5569  62      0.9347      0.9347  0.0014  0.0014  1.0000    0.00
   9      111569           5570  62      0.5043      0.5043 -0.0116 -0.0116  1.0000    0.00
   9      112032           5571  62      0.3758      0.3758  0.0153  0.0153  1.0000    0.00
   9      112614           5572  62      0.9497      0.9497 -0.0011 -0.0011  1.0000    0.00
   9      114834           5573  62      0.9024      0.9024  0.0021  0.0021  1.0000    0.00
   9      115517           5574  62     0.03372     0.03372  0.0380  0.0380  1.0000    0.00
   9      115779           5575  62     0.01328     0.01328  0.0435  0.0435  1.0000    0.00
   9      115941           5576  62      0.2646      0.2646 -0.0195 -0.0195  1.0000    0.00
   9      116282           5577  62      0.8199      0.8199  0.0040  0.0040  1.0000    0.00
   9      116618           5578  62      0.6249      0.6249  0.0084  0.0084  1.0000    0.00
   9      117736           5579  62      0.5719      0.5719 -0.0097 -0.0097  1.0000    0.00
   9      122617           5580  62      0.6643      0.6643  0.0076  0.0076  1.0000    0.00
   9      125289           5581  62      0.4526      0.4526  0.0130  0.0130  1.0000    0.00
   9      126263           5582  62      0.1037      0.1037 -0.0281 -0.0281  1.0000    0.00
   9      126375           5583  62      0.7759      0.7759  0.0049  0.0049  1.0000    0.00
   9      126580           5584  62      0.8234      0.8234  0.0038  0.0038  1.0000    0.00
   9      127022           5585  62      0.8269      0.8269 -0.0038 -0.0038  1.0000    0.00
   9      127496           5586  62      0.2711      0.2711  0.0190  0.0190  1.0000    0.00
   9      127913           5587  62      0.1357      0.1357  0.0269  0.0269  1.0000    0.00
   9      128717           5588  62    0.001136    0.001136  0.0672  0.0672  1.0000    0.00
   9      128727           5589  62    0.006932    0.006932 -0.0466 -0.0466  1.0000    0.00
   9      128730           5590  62    0.006932    0.006932 -0.0466 -0.0466  1.0000    0.00
   9      129137           5591  62     0.01208     0.01208  0.0433  0.0433  1.0000    0.00
   9      131829           5592  62     2.5e-10     2.5e-10  0.1101  0.1101  1.0000    0.00
   9      132718           5593  62   1.203e-10   1.203e-10 -0.1109 -0.1109  1.0000    0.00
   9      136028           5594  62   1.316e-08   1.316e-08 -0.0989 -0.0989  1.0000    0.00
   9      136044           5595  62   2.537e-09   2.537e-09 -0.1037 -0.1037  1.0000    0.00
   9      136100           5596  62    1.05e-12    1.05e-12 -0.1252 -0.1252  1.0000    0.00
   9      136134           5597  62   1.142e-14   1.142e-14 -0.1363 -0.1363  1.0000    0.00
