Chromosome_Name,strand,start,end,5-start,3-end,Locus,Gene,strain
CHR8,-,52229,53625,51529,53725,YHL021C,AIM17,YJM975
CHR8,-,53997,55210,53297,55310,YHL020C,OPI1,YJM975
CHR8,-,55491,57307,54791,57407,YHL019C,APM2,YJM975
CHR8,+,57468,57829,56768,57929,YHL018W,MCO14,YJM975
CHR8,+,58036,59633,57336,59733,YHL017W,YHL017W,YJM975
CHR8,-,59784,61990,59084,62090,YHL016C,DUR3,YJM975
CHR8,+,62450,62532,61750,62632,YHL015W-A,YHL015W-A,YJM975
CHR8,+,63163,63527,62463,63627,YHL015W,RPS20,YJM975
CHR8,-,63846,65062,63146,65162,YHL014C,YLF2,YJM975
CHR8,-,65179,66101,64479,66201,YHL013C,OTU2,YJM975
CHR8,+,66688,68168,65988,68268,YHL012W,YHL012W,YJM975
CHR8,-,68406,69367,67706,69467,YHL011C,PRS3,YJM975
CHR8,-,69702,71458,69002,71558,YHL010C,ETP1,YJM975
CHR8,-,71806,72797,71106,72897,YHL009C,YAP3,YJM975
CHR5,-,431553,431481,430853,431581,tV(AAC)H,tV(AAC)H,YJM975
CHR8,-,73797,75694,73097,75794,YHL008C,YHL008C,YJM975
CHR8,-,76504,79322,75804,79422,YHL007C,STE20,YJM975
CHR8,-,79728,80179,79028,80279,YHL006C,SHU1,YJM975
CHR8,-,80213,80604,79513,80704,YHL005C,YHL005C,YJM975
CHR8,+,80604,81787,79904,81887,YHL004W,MRP4,YJM975
CHR9,-,76790,78243,76090,78343,YIL131C,FKH1,YJM975
CHR9,+,78786,81429,78086,81529,YIL130W,ASG1,YJM975
CHR9,-,82148,89277,81448,89377,YIL129C,TAO3,YJM975
CHR9,+,89847,92944,89147,93044,YIL128W,MET18,YJM975
CHR14,+,726878,722250,726178,722350,YIL173W,VTH1,YJM975
CHR9,-,93065,93684,92365,93784,YIL127C,RRT14,YJM975
CHR9,+,94033,98111,93333,98211,YIL126W,STH1,YJM975
CHR9,+,98727,101770,98027,101870,YIL125W,KGD1,YJM975
CHR9,+,102237,103129,101537,103229,YIL124W,AYR1,YJM975
CHR9,+,104184,105607,103484,105707,YIL123W,SIM1,YJM975
CHR9,+,106637,107691,105937,107791,YIL122W,POG1,YJM975
CHR9,+,108271,109894,107571,109994,YIL121W,QDR2,YJM975
CHR9,+,110443,112133,109743,112233,YIL120W,QDR1,YJM975
CHR9,-,112680,113914,111980,114014,YIL119C,RPI1,YJM975
CHR9,+,115796,116490,115096,116590,YIL118W,RHO3,YJM975
CHR9,-,116657,117612,115957,117712,YIL117C,PRM5,YJM975
CHR9,+,118970,120126,118270,120226,YIL116W,HIS5,YJM975
CHR9,-,120359,123100,119659,123200,YIL115C,NUP159,YJM975
CHR9,-,125092,125936,124392,126036,YIL114C,POR2,YJM975
CHR9,+,126508,127136,125808,127236,YIL113W,SDP1,YJM975
CHR9,+,127542,130792,126842,130892,YIL112W,HOS4,YJM975
CHR9,+,131169,131711,130469,131811,YIL111W,COX5B,YJM975
CHR9,+,131991,133123,131291,133223,YIL110W,HPM1,YJM975
CHR9,-,133331,136110,132631,136210,YIL109C,SEC24,YJM975
CHR9,+,136833,138922,136133,139022,YIL108W,YIL108W,YJM975
CHR9,-,139210,141692,138510,141792,YIL107C,PFK26,YJM975
CHR9,+,142347,143372,141647,143472,YIL106W,MOB1,YJM975
CHR9,-,143510,145569,142810,145669,YIL105C,SLM1,YJM975
CHR9,+,143593,143732,142893,143832,YIL105W-A,YIL105W-A,YJM975
CHR15,-,11699,13467,10999,13567,YIL172C,IMA3,YJM975
CHR9,-,145913,147435,145213,147535,YIL104C,SHQ1,YJM975
CHR9,+,147681,148957,146981,149057,YIL103W,DPH1,YJM975
CHR9,-,149295,149521,148595,149621,YIL102C-A,YIL102C-A,YJM975
CHR9,-,150512,150816,149812,150916,YIL102C,YIL102C,YJM975
CHR2,+,240073,240144,239373,240244,tT(AGU)I1,tT(AGU)I1,YJM975
CHR9,-,151270,153212,150570,153312,YIL101C,XBP1,YJM975
CHR9,+,153959,155607,153259,155707,YIL099W,SGA1,YJM975
CHR9,-,155729,156195,155029,156295,YIL098C,FMC1,YJM975
CHR9,+,156384,157933,155684,158033,YIL097W,FYV10,YJM975
CHR9,-,158074,159083,157374,159183,YIL096C,BMT5,YJM975
CHR2,-,183128,183056,182428,183156,tI(AAU)I1,tI(AAU)I1,YJM975
CHR9,+,159891,162322,159191,162422,YIL095W,PRK1,YJM975
CHR9,-,162471,163585,161771,163685,YIL094C,LYS12,YJM975
CHR9,-,163943,164736,163243,164836,YIL093C,RSM25,YJM975
CHR9,+,165019,166919,164319,167019,YIL092W,YIL092W,YJM975
CHR9,-,166983,169147,166283,169247,YIL091C,UTP25,YJM975
CHR9,+,169546,171020,168846,171120,YIL090W,ICE2,YJM975
CHR9,+,171549,172165,170849,172265,YIL089W,YIL089W,YJM975
CHR4,+,974986,974916,974286,975016,tE(CUC)I,tE(CUC)I,YJM975
CHR9,-,173507,174978,172807,175078,YIL088C,AVT7,YJM975
CHR9,-,175222,175694,174522,175794,YIL087C,AIM19,YJM975
CHR9,-,175729,176036,175029,176136,YIL086C,YIL086C,YJM975
CHR9,-,176066,177618,175366,177718,YIL085C,KTR7,YJM975
CHR9,-,177852,178834,177152,178934,YIL084C,SDS3,YJM975
CHR9,-,179131,180227,178431,180327,YIL083C,CAB2,YJM975
CHR2,+,183057,183129,182357,183229,tI(AAU)I2,tI(AAU)I2,YJM975
CHR9,-,181408,182489,180708,182589,YIL079C,AIR1,YJM975
CHR9,+,182983,185186,182283,185286,YIL078W,THS1,YJM975
CHR9,-,185474,186435,184774,186535,YIL077C,RCI37,YJM975
CHR9,+,187140,188029,186440,188129,YIL076W,SEC28,YJM975
CHR9,-,188345,191181,187645,191281,YIL075C,RPN2,YJM975
CHR9,-,191563,192971,190863,193071,YIL074C,SER33,YJM975
CHR9,-,193419,196435,192719,196535,YIL073C,SPO22,YJM975
CHR9,+,197084,198900,196384,199000,YIL072W,HOP1,YJM975
CHR9,-,199142,200475,198442,200575,YIL071C,PCI8,YJM975
CHR9,-,200754,201553,200054,201653,YIL070C,MAM33,YJM975
CHR9,-,6,1895,0,1995,YIL169C,CSS1,YJM975
CHR9,-,202035,202850,201335,202950,YIL069C,RPS24B,YJM975
CHR9,-,203539,205955,202839,206055,YIL068C,SEC6,YJM975
CHR9,-,206206,208241,205506,208341,YIL067C,YIL067C,YJM975
CHR9,-,208581,211189,207881,211289,YIL066C,RNR3,YJM975
CHR9,-,211785,212251,211085,212351,YIL065C,FIS1,YJM975
CHR9,+,212420,213192,211720,213292,YIL064W,EFM4,YJM975
CHR9,-,213238,214220,212538,214320,YIL063C,YRB2,YJM975
CHR9,-,214478,214941,213778,215041,YIL062C,ARC15,YJM975
CHR9,-,215137,216038,214437,216138,YIL061C,SNP1,YJM975
CHR9,+,216689,216965,215989,217065,YIL060W,YIL060W,YJM975
CHR9,-,218047,218540,217347,218640,YIL057C,RGI2,YJM975
CHR5,+,281366,281286,280666,281386,tS(UGA)I,SUP17,YJM975
CHR9,+,220138,222059,219438,222159,YIL056W,VHR1,YJM975
CHR9,-,222189,224071,221489,224171,YIL055C,YIL055C,YJM975
CHR9,+,224687,225003,223987,225103,YIL054W,YIL054W,YJM975
CHR9,+,225260,226011,224560,226111,YIL053W,GPP1,YJM975
CHR9,-,226368,227205,225668,227305,YIL052C,RPL34B,YJM975
CHR9,-,227961,228397,227261,228497,YIL051C,MMF1,YJM975
CHR9,+,229031,229887,228331,229987,YIL050W,PCL7,YJM975
CHR9,+,230277,231037,229577,231137,YIL049W,DFG10,YJM975
CHR9,+,231558,235012,230858,235112,YIL048W,NEO1,YJM975
CHR9,-,235236,237943,234536,238043,YIL047C,SYG1,YJM975
CHR9,+,238775,240696,238075,240796,YIL046W,MET30,YJM975
CHR9,+,241288,242903,240588,243003,YIL045W,PIG2,YJM975
CHR9,-,243076,243971,242376,244071,YIL044C,AGE2,YJM975
CHR9,-,244206,245059,243506,245159,YIL043C,CBR1,YJM975
CHR9,-,245242,246425,244542,246525,YIL042C,PKP1,YJM975
CHR9,+,246659,247638,245959,247738,YIL041W,GVP36,YJM975
CHR9,+,247859,248274,247159,248374,YIL040W,APQ12,YJM975
CHR9,+,248562,249982,247862,250082,YIL039W,TED1,YJM975
CHR9,-,250279,252788,249579,252888,YIL038C,NOT3,YJM975
CHR9,-,253166,255135,252466,255235,YIL037C,PRM2,YJM975
CHR9,+,255802,257567,255102,257667,YIL036W,CST6,YJM975
CHR9,-,257929,259046,257229,259146,YIL035C,CKA1,YJM975
CHR9,-,259365,260227,258665,260327,YIL034C,CAP2,YJM975
CHR9,-,260557,261806,259857,261906,YIL033C,BCY1,YJM975
CHR9,+,262771,265874,262071,265974,YIL031W,ULP2,YJM975
CHR9,-,266188,270146,265488,270246,YIL030C,SSM4,YJM975
CHR4,-,1153576,1153505,1152876,1153605,tK(CUU)I,tK(CUU)I,YJM975
CHR9,-,272589,273016,271889,273116,YIL029C,EMA17,YJM975
CHR9,-,275439,275863,274739,275963,YIL027C,EMC5,YJM975
CHR9,-,276237,279688,275537,279788,YIL026C,IRR1,YJM975
CHR9,-,280362,280930,279662,281030,YIL024C,YIL024C,YJM975
CHR9,-,6930,8557,6230,8657,YIL166C,SOA1,YJM975
CHR9,-,281146,282185,280446,282285,YIL023C,YKE4,YJM975
CHR9,+,282929,284223,282229,284323,YIL022W,TIM44,YJM975
CHR9,+,284669,285624,283969,285724,YIL021W,RPB3,YJM975
CHR9,-,285799,286583,285099,286683,YIL020C,HIS6,YJM975
CHR9,+,286857,287896,286157,287996,YIL019W,FAF1,YJM975
CHR9,+,288532,289695,287832,289795,YIL018W,RPL2B,YJM975
CHR9,-,289964,292728,289264,292828,YIL017C,VID28,YJM975
CHR9,+,293218,293696,292518,293796,YIL016W,SNL1,YJM975
CHR9,+,294106,295868,293406,295968,YIL015W,BAR1,YJM975
CHR2,-,379685,379615,378985,379715,tD(GUC)I1,tD(GUC)I1,YJM975
CHR2,+,240073,240144,239373,240244,tT(AGU)I2,tT(AGU)I2,YJM975
CHR9,+,297204,299095,296504,299195,YIL014W,MNT3,YJM975
CHR9,-,299309,303543,298609,303643,YIL013C,PDR11,YJM975
CHR9,+,304111,304451,303411,304551,YIL012W,YIL012W,YJM975
CHR9,+,304827,305323,304127,305423,YIL011W,TIR3,YJM975
CHR9,+,305929,306575,305229,306675,YIL010W,DOT5,YJM975
CHR9,-,306713,307258,306013,307358,YIL009C-A,EST3,YJM975
CHR2,-,379685,379615,378985,379715,tD(GUC)I2,tD(GUC)I2,YJM975
CHR9,-,9719,10077,9019,10177,YIL165C,YIL165C,YJM975
CHR9,+,310396,312479,309696,312579,YIL009W,FAA3,YJM975
CHR9,-,10089,10686,9389,10786,YIL164C,NIT1,YJM975
CHR9,+,313588,313886,312888,313986,YIL008W,URM1,YJM975
CHR9,-,314046,314707,313346,314807,YIL007C,NAS2,YJM975
CHR9,+,315114,316234,314414,316334,YIL006W,YIA6,YJM975
CHR9,+,316744,318848,316044,318948,YIL005W,EPS1,YJM975
CHR9,-,318998,319556,318298,319656,YIL004C,BET1,YJM975
CHR9,+,320174,321054,319474,321154,YIL003W,CFD1,YJM975
CHR9,+,321373,321581,320673,321681,YIL002W-A,CMI7,YJM975
CHR9,-,321663,324502,320963,324602,YIL002C,INP51,YJM975
CHR9,+,325012,326552,324312,326652,YIL001W,YIL001W,YJM975
CHR9,-,327213,327964,326513,328064,YIR001C,SGN1,YJM975
CHR9,-,328485,331465,327785,331565,YIR002C,MPH1,YJM975
CHR9,+,331955,333993,331255,334093,YIR003W,AIM21,YJM975
CHR9,+,334290,335587,333590,335687,YIR004W,DJP1,YJM975
CHR9,+,335958,336403,335258,336503,YIR005W,IST3,YJM975
CHR9,-,337599,340940,336899,341040,YIR006C,PAN1,YJM975
CHR9,-,12901,13258,12201,13358,YIL163C,YIL163C,YJM975
CHR2,+,618727,618797,618027,618897,tE(UUC)I,tE(UUC)I,YJM975
CHR9,+,341737,344030,341037,344130,YIR007W,EGH1,YJM975
CHR9,-,344118,345346,343418,345446,YIR008C,PRI1,YJM975
CHR9,+,13391,14987,12691,15087,YIL162W,SUC2,YJM975
CHR9,+,345566,345900,344866,346000,YIR009W,MSL1,YJM975
CHR9,+,346472,348201,345772,348301,YIR010W,DSN1,YJM975
CHR9,-,348328,349286,347628,349386,YIR011C,STS1,YJM975
CHR9,+,349527,350821,348827,350921,YIR012W,SQT1,YJM975
CHR9,-,351061,351425,350361,351525,YIR013C,GAT4,YJM975
CHR9,+,352129,352856,351429,352956,YIR014W,VLD1,YJM975
CHR9,+,352991,353424,352291,353524,YIR015W,RPR2,YJM975
CHR9,+,353671,354488,352971,354588,YIR016W,YIR016W,YJM975
CHR9,-,354620,355182,353920,355282,YIR017C,MET28,YJM975
CHR9,+,355673,356409,354973,356509,YIR018W,YAP5,YJM975
CHR9,-,356628,356766,355928,356866,YIR018C-A,YIR018C-A,YJM975
CHR9,-,360606,361796,359906,361896,YIR019C,FLO11,YJM975
CHR9,-,364829,367233,364129,367333,ICR1,ICR1,YJM975
CHR9,-,363665,363966,362965,364066,YIR020C,YIR020C,YJM975
CHR9,+,15436,16142,14736,16242,YIL161W,YIL161W,YJM975
CHR9,+,366151,367090,365451,367190,PWR1,PWR1,YJM975
CHR9,+,367447,368537,366747,368637,YIR021W,MRS1,YJM975
CHR9,+,368667,368878,367967,368978,YIR021W-A,YIR021W-A,YJM975
CHR9,+,368886,369388,368186,369488,YIR022W,SEC11,YJM975
CHR9,+,369929,372825,369229,372925,YIR023W,DAL81,YJM975
CHR9,-,16194,17446,15494,17546,YIL160C,POT1,YJM975
CHR9,-,372978,373627,372278,373727,YIR024C,INA22,YJM975
CHR9,+,373796,374898,373096,374998,YIR025W,MND2,YJM975
CHR9,-,375007,376100,374307,376200,YIR026C,YVH1,YJM975
CHR9,-,376395,377776,375695,377876,YIR027C,DAL1,YJM975
CHR9,+,378603,380509,377903,380609,YIR028W,DAL4,YJM975
CHR9,+,380942,381972,380242,382072,YIR029W,DAL2,YJM975
CHR9,-,382170,382903,381470,383003,YIR030C,DCG1,YJM975
CHR9,-,383149,384812,382449,384912,YIR031C,DAL7,YJM975
CHR9,-,385164,385750,384464,385850,YIR032C,DAL3,YJM975
CHR9,+,386258,389598,385558,389698,YIR033W,MGA2,YJM975
CHR9,+,17828,21945,17128,22045,YIL159W,BNR1,YJM975
CHR9,-,389753,390873,389053,390973,YIR034C,LYS1,YJM975
CHR9,-,391164,391927,390464,392027,YIR035C,NRE1,YJM975
CHR9,-,392213,393003,391513,393103,YIR036C,IRC24,YJM975
CHR9,+,393267,393757,392567,393857,YIR037W,HYR1,YJM975
CHR9,-,393949,394652,393249,394752,YIR038C,GTT1,YJM975
CHR9,-,400713,402325,400013,402425,YIR039C,YPS6,YJM975
CHR13,+,898659,898934,897959,899034,YIR041W,PAU15,YJM975
CHR9,+,22195,22808,21495,22908,YIL158W,AIM20,YJM975
CHR9,-,22943,23535,22243,23635,YIL157C,COA1,YJM975
CHR9,+,23684,23966,22984,24066,YIL156W-B,MCO8,YJM975
CHR9,+,24085,27305,23385,27405,YIL156W,UBP7,YJM975
CHR13,-,48,1761,0,1861,YIL177C,YIL177C,YJM975
CHR9,-,27763,29711,27063,29811,YIL155C,GUT2,YJM975
CHR9,-,29985,31024,29285,31124,YIL154C,IMP2',YJM975
CHR9,+,31202,32382,30502,32482,YIL153W,RRD1,YJM975
CHR9,+,32549,33255,31849,33355,YIL152W,YIL152W,YJM975
CHR9,-,33349,36704,32649,36804,YIL151C,ESL1,YJM975
CHR9,-,37024,38738,36324,38838,YIL150C,MCM10,YJM975
CHR9,-,39039,44077,38339,44177,YIL149C,MLP2,YJM975
CHR9,+,44725,45545,44025,45645,YIL148W,RPL40A,YJM975
CHR9,-,45804,49465,45104,49565,YIL147C,SLN1,YJM975
CHR9,-,50197,51785,49497,51885,YIL146C,ATG32,YJM975
CHR9,-,52367,53295,51667,53395,YIL145C,PAN6,YJM975
CHR9,+,54087,56161,53387,56261,YIL144W,NDC80,YJM975
CHR9,-,56523,59053,55823,59153,YIL143C,SSL2,YJM975
CHR9,+,59315,60897,58615,60997,YIL142W,CCT2,YJM975
CHR9,+,61379,63849,60679,63949,YIL140W,AXL2,YJM975
CHR7,-,5717,6078,5017,6178,YIL176C,PAU14,YJM975
CHR9,-,63992,64728,63292,64828,YIL139C,REV7,YJM975
CHR9,-,65243,65727,64543,65827,YIL138C,TPM2,YJM975
CHR9,-,65961,68800,65261,68900,YIL137C,TMA108,YJM975
CHR9,+,69632,70812,68932,70912,YIL136W,OM45,YJM975
CHR9,-,71078,72387,70378,72487,YIL135C,VHS2,YJM975
CHR9,-,72535,72737,71835,72837,YIL134C-A,YIL134C-A,YJM975
CHR9,+,73123,73257,72423,73357,snR68,snR68,YJM975
CHR9,+,73406,74340,72706,74440,YIL134W,FLX1,YJM975
CHR9,-,74538,75426,73838,75526,YIL133C,RPL16A,YJM975
CHR9,-,75871,76511,75171,76611,YIL132C,CSM2,YJM975
CHR10,-,99092,99720,98392,99820,YJL170C,ASG7,YJM975
CHR10,-,100169,102369,99469,102469,YJL168C,SET2,YJM975
CHR10,+,102955,104012,102255,104112,YJL167W,ERG20,YJM975
CHR10,+,104374,104657,103674,104757,YJL166W,QCR8,YJM975
CHR10,-,104834,107400,104134,107500,YJL165C,HAL5,YJM975
CHR10,-,107909,109101,107209,109201,YJL164C,TPK1,YJM975
CHR10,-,109606,111272,108906,111372,YJL163C,YJL163C,YJM975
CHR10,-,111821,113550,111121,113650,YJL162C,JJJ2,YJM975
CHR14,+,726878,722250,726178,722350,YJL222W,VTH2,YJM975
CHR2,-,618796,618726,618096,618826,tE(UUC)J,tE(UUC)J,YJM975
CHR10,+,115169,115710,114469,115810,YJL161W,FMP33,YJM975
CHR10,-,115886,116748,115186,116848,YJL160C,PIR5,YJM975
CHR10,+,118374,119161,117674,119261,YJL159W,HSP150,YJM975
CHR10,-,120134,120810,119434,120910,YJL158C,CIS3,YJM975
CHR10,-,121699,124190,120999,124290,YJL157C,FAR1,YJM975
CHR10,-,124715,126813,124015,126913,YJL156C,SSY5,YJM975
CHR10,-,127146,128503,126446,128603,YJL155C,FBP26,YJM975
CHR10,-,128960,131793,128260,131893,YJL154C,VPS35,YJM975
CHR10,-,132181,133781,131481,133881,YJL153C,INO1,YJM975
CHR10,-,134220,134620,133520,134720,YJL151C,SNA3,YJM975
CHR10,+,135221,137211,134521,137311,YJL149W,DAS1,YJM975
CHR10,-,137408,137532,136708,137632,snR128,snR128,YJM975
CHR10,-,137603,137792,136903,137892,snR190,snR190,YJM975
CHR10,+,138279,138979,137579,139079,YJL148W,RPA34,YJM975
CHR10,-,139261,140408,138561,140508,YJL147C,SMT1,YJM975
CHR10,+,141134,142542,140434,142642,YJL146W,IDS2,YJM975
CHR10,+,143002,143885,142302,143985,YJL145W,SFH5,YJM975
CHR10,+,144201,144514,143501,144614,YJL144W,ROQ1,YJM975
CHR10,+,144943,145418,144243,145518,YJL143W,TIM17,YJM975
CHR10,-,145809,148231,145109,148331,YJL141C,YAK1,YJM975
CHR10,+,148803,149467,148103,149567,YJL140W,RPB4,YJM975
CHR10,-,149555,150840,148855,150940,YJL139C,YUR1,YJM975
CHR10,-,151346,152532,150646,152632,YJL138C,TIF2,YJM975
CHR10,-,152827,153968,152127,154068,YJL137C,GLG2,YJM975
CHR10,+,154011,154093,153311,154193,YJL136W-A,YJL136W-A,YJM975
CHR10,-,154392,155114,153692,155214,YJL136C,RPS21B,YJM975
CHR10,+,156030,157258,155330,157358,YJL134W,LCB3,YJM975
CHR10,-,157465,157688,156765,157788,YJL133C-A,DPI8,YJM975
CHR10,+,158462,159405,157762,159505,YJL133W,MRS3,YJM975
CHR10,+,159758,162009,159058,162109,YJL132W,YJL132W,YJM975
CHR10,-,162122,163191,161422,163291,YJL131C,AIM23,YJM975
CHR10,-,163566,170209,162866,170309,YJL130C,URA2,YJM975
CHR15,-,11699,13467,10999,13567,YJL221C,IMA4,YJM975
CHR10,-,171442,175148,170742,175248,YJL129C,TRK1,YJM975
CHR10,-,175946,177951,175246,178051,YJL128C,PBS2,YJM975
CHR10,-,179400,179557,178700,179657,YJL127C-B,MCO6,YJM975
CHR10,-,180147,182068,179447,182168,YJL127C,SPT10,YJM975
CHR10,+,182350,183272,181650,183372,YJL126W,NIT2,YJM975
CHR10,-,183377,184527,182677,184627,YJL125C,GCD14,YJM975
CHR10,-,184975,185492,184275,185592,YJL124C,LSM1,YJM975
CHR10,-,185853,187297,185153,187397,YJL123C,MTC1,YJM975
CHR10,+,187574,188100,186874,188200,YJL122W,ALB1,YJM975
CHR10,-,188232,188947,187532,189047,YJL121C,RPE1,YJM975
CHR10,+,189497,190155,188797,190255,YJL118W,YJL118W,YJM975
CHR10,+,190389,191323,189689,191423,YJL117W,PHO86,YJM975
CHR10,-,191717,192729,191017,192829,YJL116C,NCA3,YJM975
CHR15,+,14445,16145,13745,16245,YJL219W,HXT9,YJM975
CHR10,+,194143,194981,193443,195081,YJL115W,ASF1,YJM975
CHR4,-,409968,409897,409268,409997,tA(AGC)J,tA(AGC)J,YJM975
CHR2,+,379616,379686,378916,379786,tD(GUC)J1,tD(GUC)J1,YJM975
CHR10,+,196970,199113,196270,199213,YJL112W,MDV1,YJM975
CHR10,+,199535,201186,198835,201286,YJL111W,CCT7,YJM975
CHR10,-,201579,203233,200879,203333,YJL110C,GZF3,YJM975
CHR10,-,203656,208964,202956,209064,YJL109C,UTP10,YJM975
CHR10,-,209358,210508,208658,210608,YJL108C,PRM10,YJM975
CHR10,-,210506,211669,209806,211769,YJL107C,YJL107C,YJM975
CHR10,+,213043,214979,212343,215079,YJL106W,IME2,YJM975
CHR10,+,216708,218389,216008,218489,YJL105W,SET4,YJM975
CHR10,+,218980,219428,218280,219528,YJL104W,PAM16,YJM975
CHR10,-,219747,220131,219047,220231,snR37,snR37,YJM975
CHR10,-,220677,222532,219977,222632,YJL103C,GSM1,YJM975
CHR10,+,222953,225411,222253,225511,YJL102W,MEF2,YJM975
CHR10,+,225591,225662,224891,225762,tR(ACG)J,tR(ACG)J,YJM975
CHR10,-,225972,228007,225272,228107,YJL101C,GSH1,YJM975
CHR10,+,228916,230738,228216,230838,YJL100W,LSB6,YJM975
CHR10,+,231067,233306,230367,233406,YJL099W,CHS6,YJM975
CHR10,+,233735,236910,233035,237010,YJL098W,SAP185,YJM975
CHR10,-,22303,24037,21603,24137,YJL216C,IMA5,YJM975
CHR10,+,237244,237896,236544,237996,YJL097W,PHS1,YJM975
CHR10,+,238143,238627,237443,238727,YJL096W,MRPL49,YJM975
CHR10,+,238908,243343,238208,243443,YJL095W,BCK1,YJM975
CHR10,-,243474,246094,242774,246194,YJL094C,KHA1,YJM975
CHR10,-,246390,248464,245690,248564,YJL093C,TOK1,YJM975
CHR10,+,249076,252599,248376,252699,YJL092W,SRS2,YJM975
CHR10,-,252733,254204,252033,254304,YJL091C,GWT1,YJM975
CHR10,-,254410,256703,253710,256803,YJL090C,DPB11,YJM975
CHR10,+,257577,260065,256877,260165,YJL089W,SIP4,YJM975
CHR10,+,260451,261466,259751,261566,YJL088W,ARG3,YJM975
CHR10,+,24838,26541,24138,26641,YJL214W,HXT8,YJM975
CHR10,-,261654,264136,260954,264236,YJL087C,TRL1,YJM975
CHR10,+,264479,266349,263779,266449,YJL085W,EXO70,YJM975
CHR10,-,266514,269653,265814,269753,YJL084C,ALY2,YJM975
CHR10,+,270494,272307,269794,272407,YJL083W,TAX4,YJM975
CHR10,+,272837,275031,272137,275131,YJL082W,IML2,YJM975
CHR10,-,275454,276922,274754,277022,YJL081C,ARP4,YJM975
CHR10,-,277210,280877,276510,280977,YJL080C,SCP160,YJM975
CHR10,-,281535,282433,280835,282533,YJL079C,PRY1,YJM975
CHR10,-,282996,284791,282296,284891,YJL078C,PRY3,YJM975
CHR10,+,285746,285843,285046,285943,YJL077W-B,YJL077W-B,YJM975
CHR10,-,286398,286792,285698,286892,YJL077C,ICS3,YJM975
CHR10,+,286531,286616,285831,286716,YJL077W-A,YJL077W-A,YJM975
CHR10,+,286977,290545,286277,290645,YJL076W,NET1,YJM975
CHR10,-,290889,294580,290189,294680,YJL074C,SMC3,YJM975
CHR10,+,294913,296849,294213,296949,YJL073W,JEM1,YJM975
CHR10,-,296953,297593,296253,297693,YJL072C,PSF2,YJM975
CHR10,+,297864,299587,297164,299687,YJL071W,ARG2,YJM975
CHR10,-,299703,302368,299003,302468,YJL070C,YJL070C,YJM975
CHR10,-,302654,304437,301954,304537,YJL069C,UTP18,YJM975
CHR10,-,304748,305646,304048,305746,YJL068C,YJL068C,YJM975
CHR10,-,305846,306603,305146,306703,YJL066C,MPM1,YJM975
CHR10,-,306786,307288,306086,307388,YJL065C,DLS1,YJM975
CHR10,-,307491,308206,306791,308306,YJL063C,MRPL8,YJM975
CHR10,+,308455,308711,307755,308811,YJL062W-A,COA3,YJM975
CHR10,+,309010,311501,308310,311601,YJL062W,LAS21,YJM975
CHR10,+,311742,313882,311042,313982,YJL061W,NUP82,YJM975
CHR10,+,30098,31092,29398,31192,YJL213W,YJL213W,YJM975
CHR10,+,315112,316445,314412,316545,YJL060W,BNA3,YJM975
CHR10,+,316690,317915,315990,318015,YJL059W,YHC3,YJM975
CHR10,-,317968,319598,317268,319698,YJL058C,BIT61,YJM975
CHR10,-,319845,321844,319145,321944,YJL057C,IKS1,YJM975
CHR10,-,322155,324796,321455,324896,YJL056C,ZAP1,YJM975
CHR10,+,325081,325817,324381,325917,YJL055W,LOG1,YJM975
CHR10,+,325989,327424,325289,327524,YJL054W,TIM54,YJM975
CHR10,+,327622,328760,326922,328860,YJL053W,PEP8,YJM975
CHR10,-,329607,329725,328907,329825,YJL052C-A,YJL052C-A,YJM975
CHR10,+,329993,330990,329293,331090,YJL052W,TDH1,YJM975
CHR10,-,31782,34180,31082,34280,YJL212C,OPT1,YJM975
CHR10,+,331507,333974,330807,334074,YJL051W,IRC8,YJM975
CHR10,+,334236,337456,333536,337556,YJL050W,MTR4,YJM975
CHR10,+,337687,339038,336987,339138,YJL049W,CHM7,YJM975
CHR10,-,339161,340350,338461,340450,YJL048C,UBX6,YJM975
CHR10,-,340758,340891,340058,340991,YJL047C-A,YJL047C-A,YJM975
CHR10,-,340844,340946,340144,341046,snR60,snR60,YJM975
CHR10,-,341295,343822,340595,343922,YJL047C,RTT101,YJM975
CHR10,+,344101,345329,343401,345429,YJL046W,AIM22,YJM975
CHR6,+,131334,131421,130634,131521,tY(GUA)J1,SUP7,YJM975
CHR2,+,379534,379604,378834,379704,tR(UCU)J1,tR(UCU)J1,YJM975
CHR2,+,379616,379686,378916,379786,tD(GUC)J2,tD(GUC)J2,YJM975
CHR10,+,347707,349610,347007,349710,YJL045W,YJL045W,YJM975
CHR10,-,349966,351341,349266,351441,YJL044C,GYP6,YJM975
CHR10,+,351797,352569,351097,352669,YJL043W,YJL043W,YJM975
CHR10,+,352917,357109,352217,357209,YJL042W,MHP1,YJM975
CHR10,+,357449,360037,356749,360137,YJL041W,NSP1,YJM975
CHR10,-,360413,365463,359713,365563,YJL039C,NUP192,YJM975
CHR10,+,34852,35666,34152,35766,YJL210W,PEX2,YJM975
CHR2,-,379685,379615,378985,379715,tD(GUC)J3,tD(GUC)J3,YJM975
CHR2,-,379603,379533,378903,379633,tR(UCU)J2,tR(UCU)J2,YJM975
CHR10,-,366782,367440,366082,367540,YJL038C,LOH1,YJM975
CHR10,+,368328,369001,367628,369101,YJL037W,IRC18,YJM975
CHR5,+,431482,431554,430782,431654,tV(AAC)J,tV(AAC)J,YJM975
