SNP,Chr,Pos,Effect,SE,ADE17_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
7473,12,72756,0.0411622993889379,0.0791181079912481,0.603205749991557
7474,12,73366,0.0377953939118385,0.079122867166676,0.633173780244296
7475,12,73718,0.0182248073122512,0.0794458729549317,0.81869163552667
7476,12,73752,0.00876136438188593,0.0791412368706023,0.911912856744477
7477,12,75931,0.0367105871244925,0.0793505959512397,0.643909037906018
7478,12,80985,-0.0220232203836598,0.0890526562135878,0.804815500093085
7479,12,80987,-0.0142300189561179,0.0891930225847148,0.873333242280076
7480,12,80989,-0.0149436167069397,0.0894560314612156,0.867426475311232
7481,12,82740,0.0455353681304956,0.0792593791079239,0.565988134738469
7482,12,84031,0.0402037917884199,0.0788066833146964,0.610260212112782
7483,12,84341,0.0180549169586186,0.0788209184332973,0.818952988346203
7484,12,87080,0.0501751797676312,0.078867394656172,0.525060469281523
7485,12,87275,0.038318149830719,0.0889375629403967,0.666845296645806
7486,12,91612,-0.0748953308479472,0.0812286971103888,0.357142438421606
7487,12,91629,-0.0783190554344082,0.0806456084912744,0.332138097090869
7488,12,92092,-0.0515178896652813,0.0866039756636909,0.552313160345371
7489,12,92095,-0.0515178896652813,0.0866039756636909,0.552313160345371
7490,12,92100,-0.0403598591444382,0.0870012496961392,0.643005494388634
7491,12,92115,-0.0439678408279873,0.0939212787139301,0.639976936967845
7492,12,92163,0.0429722492269162,0.1560708836144,0.783217646407877
7493,12,92233,0.00142359766082567,0.156792334223691,0.992760827189137
7494,12,92362,-0.00911654390065619,0.156415568468482,0.953555294603729
7495,12,92405,-0.067381784384374,0.158361226836674,0.670735727174094
7496,12,92490,-0.139246449658062,0.155718123294327,0.371812816687408
7497,12,92533,-0.0689084056792479,0.0817202020083563,0.399674384251442
7498,12,92726,-0.0485351937512896,0.0869455478405974,0.577044509056225
7499,12,92800,-0.0616943798501855,0.0793125794967795,0.437170372588276
7500,12,93045,-0.0664551452367828,0.0801686349918624,0.407697400654861
7501,12,93418,-0.0967482345391761,0.0790534954458197,0.221831662710956
7502,12,95610,-0.0856594601270311,0.0796587903274013,0.282961584714652
7503,12,97108,0.0615029409065581,0.0977161205077038,0.529491565212588
7504,12,97129,0.0911245694398062,0.167012315416275,0.585674620129247
7505,12,97147,0.0620656982511334,0.165134634359782,0.707254872545197
7506,12,97153,0.179691377935442,0.160570114628242,0.263865395207084
7507,12,97159,0.292645780321454,0.161190565170839,0.0702913570072243
7508,12,98701,-0.0980686133645812,0.079427538721688,0.217766081001723
7509,12,100464,-0.0915172943424966,0.0801473576233836,0.254284968914823
7510,12,102249,-0.146615628858591,0.0810402250775818,0.0712750048668734
7511,12,102251,-0.152356025219793,0.0804989093042278,0.0592227082156406
7512,12,103019,-0.146026315261469,0.0809711479945186,0.072172234799416
7513,12,103659,-0.201623335268942,0.159750078630331,0.207739820192014
7514,12,103886,-0.191551076894119,0.0807153241969265,0.0181711193840222
7515,12,105616,-0.00732757387828675,0.123890032179244,0.952869455105756
7516,12,109468,-0.187508764353019,0.0844376181236115,0.0270070728683983
7517,12,111438,-0.158118261224329,0.0817132284722065,0.0537840808610692
7518,12,112028,-0.158195737259478,0.0818506328598029,0.0540682499685514
7519,12,112101,-0.194228562648932,0.0804453458569955,0.0162684490028079
7520,12,112139,-0.198919381586623,0.0820242117132042,0.0158039606249191
7521,12,119050,-0.16206532307611,0.0850018435851661,0.0573828795247668
7522,12,122034,0.0518985785770167,0.121241251237077,0.668868189757159
7523,12,122696,-0.143793852464231,0.0844211624922473,0.089393680958614
7524,12,123487,-0.0580660299902308,0.0815751078808149,0.47705218404655
7525,12,123527,-0.200359876726242,0.165189711054134,0.225976146874726
7526,12,123533,-0.204756096092151,0.165549553683721,0.216973661008072
7527,12,123551,-0.204756096092151,0.165549553683721,0.216973661008072
7528,12,124218,-0.069528086169361,0.0833703622350016,0.404863854512533
7529,12,124295,-0.0912603858395491,0.0834710297757922,0.274999698171337
7530,12,126688,-0.132601366436854,0.0858100196673374,0.123172124513659
7531,12,126769,-0.118832456356883,0.0856407883657676,0.166143783423741
7532,12,127341,-0.154371889193416,0.135784681236423,0.256356525433382
7533,12,127342,-0.0699014069673684,0.0912042404229101,0.443934401989077
7534,12,128383,-0.060996954264031,0.0865635945525862,0.48149330030078
7535,12,128716,-0.0750479807726216,0.0871088336559963,0.389524051783552
7536,12,129214,0.149582266404146,0.176169503658848,0.396411381624703
7537,12,130083,-0.186971150219988,0.157376331023338,0.235611930522838
7538,12,130083,-0.0439878300617614,0.184295735733495,0.811491706197478
7539,12,130108,-0.0953668384868435,0.0855036166764425,0.265457287960059
7540,12,130128,-0.128100375871701,0.0853223412046231,0.13415390916899
7541,12,130181,-0.100979774004788,0.0852194577166318,0.236839086159607
7542,12,130212,-0.0982832888408026,0.085282996528907,0.249921336676823
7543,12,130435,-0.106774218860299,0.0854153013260877,0.212105847354328
7544,12,130643,-0.135831744781028,0.186621648431054,0.467190603390931
7545,12,130666,-0.12660486518666,0.0921162390714016,0.170188414243193
7546,12,130666,-0.123009154326441,0.183059833696655,0.502047770063518
7547,12,130739,-0.112034998817342,0.0846859972587787,0.186709678377075
7548,12,130771,-0.0911764086597483,0.0849358380523628,0.283791787466407
7549,12,130928,-0.0870919382212795,0.0855286244388691,0.309243121581067
7550,12,131003,-0.0806132897112629,0.0852548778833524,0.345021692843422
7551,12,131008,-0.0847538137810805,0.0855098234986103,0.322286950469519
7552,12,131340,-0.0645694211122954,0.0855113789304062,0.450694031462334
7553,12,131587,-0.0752353648453028,0.0863059307261369,0.383948846846686
7554,12,132130,-0.084546026899979,0.0852847716454889,0.322199637481558
7555,12,132144,-0.067785085421988,0.0853980620667996,0.427871676099254
7556,12,132151,-0.067785085421988,0.0853980620667996,0.427871676099254
7557,12,132253,0.147759438713031,0.151846563587228,0.331177946165624
7558,12,132253,-0.262760819930443,0.207529316547686,0.206298477052917
7559,12,132610,-0.107009080238188,0.0862361688211031,0.215472642124358
7560,12,134496,-0.133416327766044,0.0873200454262766,0.12743280456103
7561,12,135855,-0.202225176548625,0.0892965729635146,0.0241402658250679
7562,12,135989,-0.170489407607132,0.0888510248777562,0.0558128551629747
7563,12,136208,-0.159570843910424,0.087924237750762,0.0703928575223811
7564,12,136289,-0.140864128126877,0.0883388741246102,0.111699253859914
7565,12,136315,-0.132688212168034,0.0881049243572488,0.132955066021263
7566,12,136527,-0.152585018041396,0.0886116292784099,0.085954108317045
7567,12,138153,-0.170004147238286,0.0871848226705071,0.0519760155193968
7568,12,138154,-0.164491482684375,0.0872386406429829,0.0601786500463601
7569,12,139755,-0.0950442118016703,0.0890498893239879,0.286559358568342
7570,12,140997,-0.1621358124822,0.0862738081896985,0.0610248657587855
7571,12,144481,-0.166787178739814,0.0873432633493778,0.0570002992536404
7572,12,148120,-0.140358912368782,0.085468077578949,0.101431212936051
7573,12,148231,-0.167812819563952,0.0854082624218423,0.0502177226267785
7574,12,150352,-0.0790160565990644,0.0885602984841072,0.372878057134919
7575,12,150435,-0.0797431600144318,0.0868442005236388,0.359124164024551
7576,12,150544,-0.0721280048010194,0.0879596589640137,0.412762419426912
7577,12,150878,0.363800230419519,0.326974824121783,0.266626807912908
7578,12,152081,-0.0743451576195215,0.0877730569125701,0.397560242343093
7579,12,152571,-0.0517762862403189,0.0874860184029601,0.554347582761702
7580,12,152803,-0.0795591756258024,0.0871530073284478,0.361935097229348
7581,12,153157,-0.0765444521173484,0.0888188852938423,0.389380538792806
7582,12,153748,-0.0754715108836319,0.0873872794152085,0.388369839921705
7583,12,158615,-0.0919697791410328,0.0860558033973753,0.285924972128828
7584,12,163451,-0.0160904679921224,0.0846076173162319,0.849279331051703
7585,12,165469,-0.0419159436788332,0.0837847205475856,0.617188632713626
7586,12,168043,-0.046776082503616,0.0838868382118194,0.577464617014291
7587,12,168087,-0.00950786932145653,0.083376663154617,0.909274768663549
7588,12,170546,0.0260089401134197,0.0841510647068358,0.757447269740353
7589,12,173892,0.0374673386932582,0.0833907022818452,0.653491883311105
7590,12,179752,-0.0681419360135953,0.164770122100332,0.679449258391124
7591,12,180329,-0.056862904004838,0.0802889498628011,0.479270899129245
7592,12,180414,-0.0940020035653826,0.0795406026375636,0.238075993909641
7593,12,182813,-0.0466005932367493,0.0802751831351622,0.561940744919016
7594,12,184955,-0.153380896372685,0.0847618233733102,0.0712157847728891
7595,12,185198,-0.115884448742896,0.0872618436739162,0.1850334088538
7596,12,186678,-0.131465012776103,0.07973120383888,0.1000674335352
7597,12,186857,-0.115877233586574,0.0797889290152176,0.147307244988558
7598,12,186931,-0.114044868420207,0.0794126831546732,0.151858342831261
7599,12,187474,-0.126456683490232,0.0800045132249344,0.114860669999564
7600,12,188708,-0.129069634394654,0.079948651832155,0.107332719109471
7601,12,189520,-0.124826915829223,0.0797849394020794,0.11858625242431
7602,12,190554,-0.119765466132322,0.0796307468875512,0.133472847896724
7603,12,191192,-0.118486413880991,0.0796361672004395,0.13768403455093
7604,12,193360,-0.114611552057098,0.0865347143590465,0.186207989106865
7605,12,193660,-0.116198233296796,0.0788655637772248,0.141542156845017
7606,12,194466,-0.0963284879515794,0.0792265588132322,0.224850314190526
7607,12,196147,-0.0930517720507975,0.0808336633231076,0.250449143498666
7608,12,196515,-0.135405728376899,0.0798905289261618,0.0909780089255892
7609,12,196591,-0.130171949116453,0.0953525386277921,0.173070582235485
7610,12,196695,-0.149738333147198,0.0817470317823591,0.0678344417881291
7611,12,196779,-0.154641319826253,0.159898418198593,0.334145037904819
7612,12,196991,-0.175525794598484,0.079148349403467,0.0272128056029104
7613,12,198501,-0.0821107994109075,0.0812089401659067,0.312658521774219
7614,12,203413,-0.0781575534215909,0.0794308186527222,0.32580411950586
7615,12,203926,-0.0435136507455972,0.0792645499648896,0.583374914485115
7616,12,205111,-0.0815508540130111,0.0791000808751787,0.303254555693969
7617,12,206648,-0.0650234124247588,0.0790028559862471,0.411034415353383
7618,12,207339,-0.0403341679651218,0.079736399045745,0.613281993726646
7619,12,207362,-0.0458753950387267,0.0794142666211605,0.563853893321997
7620,12,209969,0.00589946126527133,0.0790109478572771,0.940522453840576
7621,12,210162,0.0146839641340198,0.0789433908119279,0.852546699529056
7622,12,210685,0.0123207118419826,0.078909871230339,0.876014673343841
7623,12,211932,0.0328769008604246,0.0874332204018724,0.707125686104727
7624,12,211932,0.248153854839537,0.18303079137609,0.176028290257259
7625,12,212271,0.0191658812037207,0.0785358838183469,0.807341771225305
7626,12,212855,0.0516840273391615,0.0795611974239367,0.516364391503333
7627,12,213290,0.0278331438366219,0.0789160187470918,0.724528945035991
7628,12,221481,0.0684272545684282,0.0794115699730505,0.389449322785234
7629,12,222714,0.0251399127649753,0.0782048337717086,0.748050265022631
7630,12,222718,0.0188563515850317,0.0786235353045033,0.810600570109004
7631,12,222736,0.0277739329163057,0.0792455632364977,0.726188035719898
7632,12,222754,0.0285228479866714,0.0800232507694911,0.721730005856585
7633,12,222808,0.0248516166754733,0.156295948819624,0.87375697716722
7634,12,224908,0.0427644970299544,0.0817065287574593,0.601030283893516
7635,12,226560,0.0260088352758948,0.0803117077968996,0.746244436483675
7636,12,228284,0.014801670336656,0.0784073184107729,0.850374364948801
7637,12,228374,-0.00355961694835735,0.0785555661255715,0.963883158120604
7638,12,229358,-0.0137922647354412,0.0783462340386156,0.860361521673873
7639,12,230601,0.0207241957629256,0.0805389078003789,0.797082410173543
7640,12,230908,0.0109396016905134,0.0785131657430407,0.889265197110948
7641,12,231625,0.0470088622695454,0.0845591323536881,0.578611671585452
7642,12,234472,0.0151046406035433,0.0830650436680048,0.855811785889025
7643,12,234505,0.00724145005203294,0.0801070939748185,0.928022920705921
7644,12,234548,0.0163000967694319,0.0792877736484782,0.837236359292573
7645,12,234822,0.0095203898594422,0.0777588927634988,0.902624398915638
7646,12,234859,0.00605759310742362,0.0779799363914385,0.938125476672055
7647,12,235026,0.018175062708308,0.0784078264589873,0.816826398508123
7648,12,235332,0.0212987967038318,0.0778778130491019,0.784636585284897
7649,12,236188,0.0645660482874703,0.0781163764844003,0.409058052223234
7650,12,236470,0.0481661356932087,0.0778389244936188,0.536452222560243
7651,12,236714,0.0470516862969182,0.0778593715732184,0.546021577519517
7652,12,237173,0.0376641133099047,0.078095156593102,0.629902492047737
7653,12,238727,0.0443733936841393,0.077761541142679,0.568610694269278
7654,12,239002,0.0371615498698844,0.0785302573141743,0.636353609175433
7655,12,240376,0.0475424105440282,0.0789163380212705,0.547267641974914
7656,12,241045,0.0261056916812699,0.0778311385845576,0.737511684923099
7657,12,241614,0.0216861436907958,0.0803214339104785,0.787324185754094
7658,12,243827,-0.0768364078428814,0.113583417855499,0.499181748078429
7659,12,243991,0.0212226864797321,0.0792337547759789,0.788971946847415
7660,12,245256,0.0165390789986529,0.099576621522827,0.868178067825799
7661,12,245473,0.00630128085420842,0.078324479889122,0.935924176135035
7662,12,246924,0.0122804680898133,0.078224170550252,0.875341921545014
7663,12,247888,0.0104656577967252,0.0783809917025323,0.893855936576874
7664,12,248056,0.0128407071087466,0.0802120266002565,0.872906025918411
7665,12,248515,0.0462217234322969,0.0808509258344563,0.567895364600531
7666,12,249601,-0.0123916741658679,0.0784481825066109,0.874578645062881
7667,12,249723,-0.00497942947965731,0.0777496594791221,0.948971132470371
7668,12,250868,-0.0121653218150194,0.0841996784387593,0.885202472516795
7669,12,251134,-0.0299599888373308,0.0802496781558842,0.709123455476662
7670,12,251728,-0.032111098342014,0.0778580568279223,0.680273697639157
7671,12,251868,-0.0179260531507062,0.0778709683972477,0.818068146604413
7672,12,253093,0.0896033588076426,0.105918054848497,0.398143288688684
7673,12,253770,-0.043333901571571,0.0790818191886615,0.584063717115901
7674,12,254014,-0.0621271501021833,0.0781026224709142,0.42688320823921
7675,12,256127,-0.0132991625180067,0.0791634004177447,0.866682355580953
7676,12,259721,-0.0291933259709256,0.16590059761906,0.860419371453326
7677,12,259721,0.470342141138583,0.422318444024707,0.266159478074289
7678,12,259766,-0.12579898609792,0.0801727013684295,0.117520553385619
7679,12,260220,-0.12618386069424,0.0776908525837223,0.105230134056536
7680,12,260852,-0.096700352175106,0.0779374339505141,0.215524545009146
7681,12,260932,-0.0832338603384081,0.0781847397071782,0.287793972818526
7682,12,261503,-0.0596062482057232,0.0779160416323545,0.44477903439594
7683,12,262552,-0.0786934240169888,0.0777474331109654,0.312151241650979
7684,12,263103,-0.0764692822296097,0.0794815574392901,0.336657463962953
7685,12,265316,-0.0192460884362064,0.0860470483287083,0.823143973824285
7686,12,265316,0.584370052623485,0.522876233958978,0.264494993501492
7687,12,266631,-0.0491397914895067,0.0783808711898557,0.531106430196382
7688,12,271300,-0.0735004535525953,0.078673366000229,0.350814474513009
7689,12,271394,-0.0791983599969386,0.0778517145174214,0.309708614242924
7690,12,272038,-0.0580652381994671,0.0779119048482954,0.456605730984299
7691,12,274242,-0.110388074710055,0.077854729286768,0.157110130215647
7692,12,275222,-0.0501078371159685,0.0777000596462414,0.519418639006294
7693,12,275647,-0.0840326342086262,0.0776170586974151,0.279699781462393
7694,12,276459,-0.0737016144201402,0.0783130917052135,0.347289574494897
7695,12,277526,-0.0615019628384248,0.0788350445357789,0.435834300013364
7696,12,279975,-0.0745919661609806,0.0774503892125825,0.33615987715385
7697,12,281400,-0.104750859684079,0.0775973641460933,0.177904023250355
7698,12,281460,-0.0748833698795704,0.0785511123121643,0.341086573404412
7699,12,281802,-0.11685009435447,0.0955595536782725,0.222221496429248
7700,12,281805,-0.212425806533616,0.155892081656784,0.173862612107936
7701,12,282684,-0.0341183772260101,0.109841467070816,0.756276851482849
7702,12,282691,-0.0238141008916238,0.1112839680348,0.83067529196263
7703,12,282692,0.0858872034250882,0.105118490051008,0.414450167250015
7704,12,282693,0.115104039682041,0.107266284362353,0.283973521009066
7705,12,282769,0.000472167905268641,0.0797951188205588,0.995282085306513
7706,12,283368,0.00585216601318363,0.0780767302280876,0.940293741186383
7707,12,283720,0.0415452451343016,0.0842090130492443,0.622065979270484
7708,12,284459,-0.0184327310937415,0.0782338765507014,0.813871473179913
7709,12,284882,-0.011859785052624,0.0781925021813378,0.879530553563248
7710,12,286066,-0.00668136285799595,0.0776659872165311,0.931493819270802
7711,12,289576,0.0237559311405422,0.0778240346072867,0.760354249192094
7712,12,290595,0.0138924767960978,0.0778714531362179,0.858509075894551
7713,12,290718,-0.00477560612245096,0.0778745488008335,0.951135603839307
7714,12,290736,0.00253472618142374,0.0776556779090229,0.97397965840481
7715,12,291984,0.0449164698078971,0.0819223756912967,0.583845635047277
7716,12,292112,-0.010647007608558,0.0850845314339606,0.900488327713959
7717,12,292251,-0.00786570635787097,0.0784252673917455,0.920166616777051
7718,12,293404,-0.027439026671777,0.0815015000316917,0.736566510486213
7719,12,294765,0.0310108173787861,0.0778821482968429,0.690741020672231
7720,12,299795,0.0154461108858968,0.0781296296024299,0.843394752848963
7721,12,300917,0.00535431249306363,0.0782996004153707,0.945519970497924
7722,12,301172,-0.00561681371917271,0.0781589258922106,0.94275083139553
7723,12,301957,-0.0689704625807293,0.0780096740912675,0.377229403765526
7724,12,301966,-0.0672434874011218,0.078228319183367,0.390604048070188
7725,12,303253,-0.0343159195668943,0.0790988870049543,0.66467278611177
7726,12,310274,-0.0490952125147938,0.0795190960022952,0.537367954880579
7727,12,311616,-0.0517389553680453,0.0779171027082342,0.507107362030538
7728,12,313965,-0.0385546121692986,0.0783869383747722,0.623131128167588
7729,12,316991,-0.0620791773456311,0.0779105710457883,0.42610251442468
7730,12,320775,-0.0891413404358773,0.0777105421738057,0.25211941942745
7731,12,320834,-0.0663188241518911,0.0782305552905494,0.397159672988905
7732,12,321460,-0.0402242766800411,0.0779437782267751,0.606130130184981
7733,12,322104,0.0461785258448266,0.0953301852188655,0.628398082511921
7734,12,322765,0.00525486183048028,0.0782001678646093,0.946462457228531
7735,12,322893,-0.00865700519531431,0.0785007069389763,0.912250520268848
7736,12,324002,0.0510303200412583,0.0776707511370024,0.511603760486782
7737,12,326764,0.0323063851282962,0.0776992017553207,0.677817886136926
7738,12,327439,0.0732156938830524,0.0804637521825537,0.363484805872188
7739,12,327719,0.2205575358267,0.518128404189985,0.67059955244286
7740,12,331041,0.0742919315095919,0.0784505116819321,0.34429114239363
7741,12,331113,0.0448484091185888,0.0778445398104336,0.56489588477752
7742,12,334170,0.0334718114632683,0.0780346595864035,0.668232035445399
7743,12,336413,0.0713945419475841,0.078851897217955,0.365857412557748
7744,12,336436,0.0525251147601592,0.0783029226471965,0.502790548523775
7745,12,340645,0.0298044070231486,0.0784349150341706,0.70418208034689
7746,12,341809,0.0322348395639715,0.0778153936459779,0.678944386196019
7747,12,342319,0.0203141788909587,0.0778071030246282,0.794180087784908
7748,12,342533,0.0209982974646904,0.0780942200204745,0.788175920496451
7749,12,344627,-0.0073156771750444,0.0775632806362366,0.924909413111058
7750,12,344703,-0.021374037738712,0.0778580230054821,0.783841151717002
7751,12,345286,-0.0204574152403971,0.0783113567311057,0.794066112742248
7752,12,345678,-0.0228130547352923,0.0778654970889136,0.769709377857012
7753,12,345797,-0.00998150019856472,0.078001088411849,0.898248617757077
7754,12,346208,-0.00742171647329318,0.0803937962764628,0.926498526562532
7755,12,347029,-0.0653847735180569,0.0779252274500673,0.401997499029887
7756,12,348244,-0.0126511582664454,0.0779523268483813,0.871167568059883
7757,12,355621,-0.00567796768715856,0.0829310397773902,0.94545334287052
7758,12,355836,0.00419209258083329,0.0791196566538891,0.957774459119933
7759,12,356572,0.0162127870108105,0.0793758342481167,0.838273162579521
7760,12,360406,0.0186940415500873,0.0779984103691074,0.810723583868613
7761,12,362214,0.0370117923530363,0.0783582126144017,0.636975319425787
7762,12,362425,0.0334372616403225,0.0786059891623802,0.670820314168408
7763,12,364406,0.0240000944029555,0.0781902342916935,0.759066290545558
7764,12,364988,0.0278430597538884,0.0783463346217239,0.722513941976672
7765,12,365389,-0.0222666606894651,0.0825554853433396,0.787535180164296
7766,12,367673,0.0361512309153294,0.0780785117108086,0.6436415969886
7767,12,367859,0.0347152238630575,0.0788319940183504,0.659938876156021
7768,12,368150,0.0324986452388645,0.078136614734158,0.677720677144199
7769,12,369495,0.0437836550472916,0.0815152404183869,0.591521514964145
7770,12,369873,0.0156504196505278,0.0778101563907186,0.840708117446822
7771,12,371279,0.00314742024823961,0.0780771718203834,0.967867449040246
7772,12,371365,-0.00668967244316077,0.0785429665305938,0.932172825070708
7773,12,371483,-0.051287990358405,0.083880911116532,0.541303097285213
7774,12,372955,0.00023335555067637,0.0788901523408897,0.997641547174894
7775,12,373553,0.00865560112685662,0.0822900065589832,0.916289460405527
7776,12,376948,0.00637688027946766,0.0781288591080074,0.934995125873789
7777,12,379144,0.0278238468104986,0.0790247550245177,0.724980669010748
7778,12,379244,0.0115413480522654,0.0790723645823114,0.884036819856814
7779,12,379289,0.0090865270769854,0.0787136327494669,0.90816377207956
7780,12,379634,0.00585968973930864,0.0793662029962333,0.941186642079267
7781,12,379693,0.0156977488694622,0.0781962045610375,0.841011065849566
7782,12,379794,-0.00678007298265614,0.0783563775511547,0.931095227316537
7783,12,379800,-0.0023112265677622,0.0784887039485307,0.976525037126541
7784,12,379874,0.00710391142147954,0.0788086109508483,0.928226046201477
7785,12,379915,0.00724872311746215,0.0786759989630801,0.926643953394352
7786,12,379925,-0.00347904162083013,0.0788489473347321,0.964831413298323
7787,12,380248,0.0269529697098201,0.0779915639316942,0.729858015459248
7788,12,380270,0.0125270746382643,0.0782240597749898,0.872859634098239
7789,12,380619,0.035800404951672,0.077981479992343,0.646453134895247
7790,12,381157,0.0371343636005751,0.0781089526718244,0.634783461901524
7791,12,381256,0.0244863630986747,0.0779591885386878,0.753636648901955
7792,12,381370,0.0240070193409923,0.0780538487090305,0.758590962099286
7793,12,381823,0.0402805098270625,0.078291458649657,0.607228398951405
7794,12,381898,0.030993960843346,0.077952628506761,0.69116542021444
7795,12,381902,0.030993960843346,0.077952628506761,0.69116542021444
7796,12,381911,0.0357079998459086,0.0780101260137372,0.647424131648694
7797,12,382117,0.0140418989094705,0.0780942876061874,0.85740726437315
7798,12,382258,0.0303664288421777,0.078336141103417,0.698514137949761
7799,12,382278,0.019726517799171,0.0801669939545004,0.80577274472808
7800,12,382340,0.0217242727091096,0.0820073718758656,0.791236229416261
7801,12,382385,-0.0270839005610979,0.0847336473064264,0.749433575778218
7802,12,382405,-0.0274223564560238,0.0811292765932603,0.735557974747962
7803,12,383137,0.0144472908267458,0.0797298033284117,0.856312124291201
7804,12,383826,-0.0288310028143805,0.078332132655694,0.713048355901164
7805,12,384824,-0.00518287524001662,0.078665655508483,0.94750679608158
7806,12,386305,0.0806733388096661,0.159588235153835,0.613516648809243
7807,12,387634,-0.00874517037509717,0.0784306716342117,0.911281716310794
7808,12,388695,0.0401348345363934,0.079113776558127,0.612257431973473
7809,12,394590,-0.0367953617589591,0.0789120438934961,0.641300395741264
7810,12,397486,-0.0339822122673132,0.0785083974816605,0.665389449081135
7811,12,397605,-0.0262353732666358,0.0808762921037732,0.745835739839016
7812,12,399145,-0.0926053910127796,0.0786283600572198,0.239685435077298
7813,12,401564,-0.0831831131721228,0.0790245091225956,0.293233246769947
7814,12,407847,-0.0440539932211161,0.0790981597607118,0.577912172185435
7815,12,408660,-0.0911774190723328,0.0777829781552229,0.241906162969537
7816,12,411161,-0.0728667223078734,0.0780058654562321,0.350881290588043
7817,12,413007,-0.0603019711958611,0.0790425538133893,0.446029478109876
7818,12,413638,-0.0593579917223465,0.079152161945734,0.453800856632691
7819,12,414413,-0.0695858700489237,0.0779763984769625,0.372788332493703
7820,12,415279,-0.0780672558975036,0.0786954276251178,0.32186839576347
7821,12,415537,-0.106017017962176,0.0792688949701171,0.181941684061157
7822,12,416026,-0.0522417104787731,0.0783298630687496,0.505242970150278
7823,12,416918,-0.0454738225669148,0.0779356024401447,0.559943189396446
7824,12,417289,-0.0456275540849739,0.0779427788231083,0.558654104803155
7825,12,417956,-0.0748192920896616,0.0775536225043289,0.335334135286543
7826,12,418313,-0.0765024083864009,0.078308003304333,0.329266691846055
7827,12,418844,-0.0810154819473798,0.0780685675128888,0.300097814237172
7828,12,418928,-0.080079155002502,0.0779596855557673,0.305035877615298
7829,12,419081,-0.0897868887504363,0.0777133749855116,0.248724659918981
7830,12,419261,-0.078652844502632,0.0781868756756265,0.315124017376304
7831,12,419264,-0.0777123687166675,0.0780780794556644,0.320264324326298
7832,12,420304,-0.065559240623615,0.0779993406726535,0.401191333817597
7833,12,423554,-0.10068254667695,0.0935673613467044,0.282642693460817
7834,12,423791,-0.0189019411847282,0.0776309431361126,0.807771427538196
7835,12,425418,0.000974371157768984,0.0778663165174381,0.990023093294633
7836,12,425540,0.0144308989838403,0.0779619669459069,0.853255507948857
7837,12,426662,0.00251421254028106,0.16138425915623,0.987579025046964
7838,12,430049,0.0363201135021156,0.0790014496143995,0.645985987832153
7839,12,431739,0.0647582807128725,0.0778233468670613,0.405904380628803
7840,12,431754,0.0599036290653795,0.0779525950738012,0.442726382685198
7841,12,433534,0.0855470046675571,0.0774622514832825,0.270184773063736
7842,12,433955,0.0907304212393376,0.0779714819606872,0.245357489435211
7843,12,439038,0.116693198827863,0.0778898294756206,0.134979452375914
7844,12,440337,0.158847170820546,0.0813665390482168,0.0516996922542998
7845,12,440342,0.157684264249056,0.0817396193362252,0.0545192437122952
7846,12,440358,0.163370969974396,0.0810089752939426,0.0444834030171981
7847,12,440640,0.123990381874563,0.078307969356676,0.114232936376327
7848,12,441152,0.115915454858353,0.0782592477588484,0.139452608164045
7849,12,441523,0.156187949626265,0.160901515125549,0.332359708410839
7850,12,441612,0.113239847952862,0.0815801223351862,0.165987686205632
7851,12,441632,0.115676454335861,0.0805127062324393,0.151675358228492
7852,12,441706,0.109917200778949,0.0779177478308501,0.159218883022341
7853,12,442034,0.124718018760244,0.0783046959227804,0.112116415109117
7854,12,442615,0.145020594801183,0.0783722569817421,0.0650902477866327
7855,12,442798,0.0994318592509503,0.0827670352691515,0.230422357864651
7856,12,442818,0.14357062259426,0.0920973790433574,0.119916054404008
7857,12,442845,0.139405148505752,0.0799455781974276,0.0820731258062955
7858,12,442873,0.136341443055849,0.0804472686244768,0.0909966585094588
7859,12,443030,0.10751740505309,0.0774556917029002,0.165977464823448
7860,12,443164,0.133302215102274,0.0775919816664234,0.0866754304493603
7861,12,448368,0.0967161242699406,0.0779062267777228,0.215266495986621
7862,12,449184,0.058571102262341,0.0900107738315041,0.515655645287945
7863,12,449482,0.103377197663836,0.077771356471259,0.184625545041075
7864,12,449594,0.285953125958218,0.184481830543508,0.122029379932743
7865,12,449594,0.0310717811151237,0.115080612584832,0.787317922575853
7866,12,450044,0.0419741586378602,0.0785373190049321,0.593367655435308
7867,12,451397,0.097669163323549,0.0845306531538143,0.248696287150547
7868,12,451522,0.0510998396546856,0.127563562166906,0.688969234471292
7869,12,451539,0.24634711257622,0.256045654808274,0.336646996074259
7870,12,460659,0.0611249039192528,0.0774618777680249,0.430585214051118
7871,12,460676,0.367473102225216,0.202523263304586,0.0704535789372268
7872,12,460676,-0.0926674816449164,0.157782774172716,0.557370644604429
7873,12,460678,-0.0130030389972129,0.345372360062151,0.969988555875947
7874,12,490980,0.0421342738825631,0.0780029043939306,0.589425318663145
7875,12,491862,0.025340701748513,0.0794423102299212,0.749928496510371
7876,12,491877,0.0210921823120624,0.0789720601980753,0.789560367110059
7877,12,491881,0.0190285119873769,0.0791600863627193,0.810175117142078
7878,12,493255,0.0776750605511102,0.0783047329987298,0.321897132544172
7879,12,494431,0.027331403316637,0.0808455670254285,0.73551193979646
7880,12,494834,0.0216734967642077,0.0799531342901137,0.786489860098372
