SNP,Chr,Pos,Effect,SE,HNM1_TPO1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
5569,9,108375,0.134737354081313,0.0884805559350863,0.128706414644295
5570,9,111569,0.138427762689041,0.0889792182863866,0.120668042267877
5571,9,112032,0.129577292241408,0.0886249094475663,0.144607145981329
5572,9,112614,0.139652718740326,0.08908415211113,0.117858917058098
5573,9,114834,0.0656575373807108,0.0891982031153596,0.462167282350114
5574,9,115517,0.0827350211957931,0.0918184449483034,0.368164434680162
5575,9,115779,0.102219394352002,0.0900424516386937,0.25704684378279
5576,9,115941,0.0832056268805585,0.0898056465789109,0.354815174725021
5577,9,116282,0.100936853140925,0.0894948885481849,0.260149063149154
5578,9,116618,0.0714421619506852,0.0885569860693631,0.420361442862391
5579,9,117736,0.0969791976160343,0.0883626773170523,0.273165225999074
5580,9,122617,0.104033605802471,0.0894790574463478,0.245753395432847
5581,9,125289,0.128526775741483,0.0883854119227459,0.146789708287877
5582,9,126263,0.136775673948857,0.0883433336188209,0.122463302733727
5583,9,126375,0.125369383516508,0.0883870647208279,0.156952379038845
5584,9,126580,0.128761549491246,0.0882503823844884,0.145441118295698
5585,9,127022,0.127185908933726,0.08917292580794,0.154670184994043
5586,9,127496,0.116086922829516,0.0884565537306047,0.19025106182903
5587,9,127913,0.165441218789537,0.0922343355742124,0.073715977080278
5588,9,128717,0.152769476310681,0.105752682195003,0.149459551917503
5589,9,128727,0.12588485608343,0.0883835902971275,0.155242687942487
5590,9,128730,0.12588485608343,0.0883835902971275,0.155242687942487
5591,9,129137,0.126355861599529,0.0882741672871919,0.153199633752747
5592,9,131829,0.0958904908382006,0.0892837480380117,0.283557549481303
5593,9,132718,0.0870913469794856,0.0883946295898387,0.325173112480315
5594,9,136028,0.0876333193517463,0.089307785474488,0.327141199516102
5595,9,136044,0.0802847784646746,0.0893144486759309,0.369318545367912
5596,9,136100,0.0908760902780331,0.0902015744259341,0.314395270313555
5597,9,136134,0.0912093765225368,0.0906062211919966,0.314789213401972
5598,9,136172,0.0975277106150666,0.0922365213859385,0.291067882898931
5599,9,136210,0.139769834839698,0.0939212629626441,0.137601549268766
5600,9,136215,0.132289807652487,0.0941178451715084,0.160729502950852
5601,9,136219,0.13210988643634,0.0938520376997579,0.160117646888347
5602,9,136423,0.131804628717683,0.106586608851485,0.217059018043197
5603,9,136527,0.0896657829938635,0.0969321248409503,0.355578692131471
5604,9,136579,0.0754726573449192,0.0919235023388492,0.412178939880024
5605,9,136584,0.0883824180339124,0.0916380681373517,0.335469220462613
5606,9,136594,0.0929240750431678,0.0915008402474931,0.310537208162387
5607,9,136619,0.10464334658271,0.0899977590871821,0.24572336504757
5608,9,137267,0.088856075292074,0.0903332006660837,0.325962297274257
5609,9,138029,0.0592490539920596,0.0931866045061773,0.525311698276065
5610,9,138636,0.0193786569637857,0.0887843307695889,0.827347495214309
5611,9,138792,0.0299588084412116,0.0889081147905073,0.736344504655868
5612,9,139216,0.0140021284831514,0.0913758365186431,0.878299201595463
5613,9,139266,0.0368145596338007,0.0920489443058201,0.689438571178689
5614,9,139442,0.082532933539717,0.090489292219261,0.362352197160423
5615,9,142542,0.00325855683327753,0.088840670790498,0.970761956080431
5616,9,144386,0.0391086660337367,0.0891164994491177,0.661039599143456
5617,9,144699,0.0311295567850284,0.0892192089657511,0.727364203238049
5618,9,144955,0.0250281615252058,0.0886564886464488,0.777875171262592
5619,9,146913,-0.0771596222781019,0.147066614177,0.600150528230926
5620,9,146928,-0.0317339268505019,0.125055455807092,0.799829612280874
5621,9,150327,0.0868775241950556,0.0892797677783092,0.331173365792773
5622,9,150475,0.0588633782534283,0.0890907016086686,0.509227373570192
5623,9,151474,0.0482635845132416,0.0897429098984785,0.591055189221205
5624,9,154510,0.0460965822532364,0.0902248198930771,0.609734852506063
5625,9,154735,0.0252243870789544,0.0897022957311113,0.778720891866865
5626,9,154780,0.0302187566322521,0.089641564446688,0.736236937948859
5627,9,155581,0.00833251611759184,0.0895130459968641,0.925887118827397
5628,9,158904,0.10688232916608,0.0893195234770465,0.232254259738455
5629,9,161738,0.0368797264993343,0.0887847541454668,0.678113516264398
5630,9,161933,0.0424724808525831,0.0887019917046511,0.632361589783007
5631,9,163075,0.074750128925663,0.103469924349737,0.470506383569455
5632,9,163161,0.133062308105124,0.100548758603763,0.186571819633026
5633,9,163793,0.0371877689284091,0.0889963285390856,0.676305483491561
5634,9,163812,0.023932010162712,0.0890813762819549,0.788353391439812
5635,9,166532,0.00835872945342647,0.0888727503991662,0.925120589454799
5636,9,169345,0.0668228900714354,0.088733095752243,0.451905337558711
5637,9,169787,0.385573453679054,0.162556774518501,0.0182311144934714
5638,9,169788,0.0853043870217429,0.329735170808486,0.796013059801042
5639,9,169788,0.23188348988475,0.178583648924741,0.194977393571639
5640,9,171609,0.10625561676522,0.0907492547830083,0.242440656467303
5641,9,174307,0.0768716839173867,0.0890064096984295,0.388358614958413
5642,9,175368,0.0514620981812288,0.0899350190008735,0.567541069863473
5643,9,175543,0.0531832551944445,0.0887613257714661,0.549442872836983
5644,9,176534,0.108789718225241,0.08876758309036,0.221182524551037
5645,9,176600,0.102964983388074,0.0884215273356713,0.245016453996078
5646,9,176841,0.127453554901539,0.0886294003073085,0.151305642107244
5647,9,177464,0.189048919934811,0.131381265009469,0.151055402955607
5648,9,177598,0.141308546556014,0.088346933380892,0.110610116898281
5649,9,177790,0.134144676836692,0.0886607563801265,0.131171691837126
5650,9,178365,0.154355744635669,0.0884256223851428,0.0817505689737746
5651,9,179719,0.123328551581864,0.176988332987135,0.486375679708917
5652,9,180087,-0.0255814166803482,0.0891950384000817,0.774431326829125
5653,9,180128,-0.00218248582075697,0.0891456964337745,0.980481787998196
5654,9,180379,-0.0141635389461598,0.0919699383456513,0.877696295839897
5655,9,183268,-0.0539606473974104,0.189702078472804,0.776232774558571
5656,9,183658,0.0299308052653929,0.0904829487306872,0.740999783774711
5657,9,187970,0.00375198026862847,0.0888406156393362,0.966337061570174
5658,9,189329,0.0395221982912478,0.0890904487707982,0.657589990287754
5659,9,189688,0.036762247149684,0.0894023628370417,0.681175447982165
5660,9,190020,0.0341874782287941,0.0887716746452387,0.70038269847861
5661,9,193013,0.0329595222164202,0.0888460032380497,0.710879721040076
5662,9,195445,0.0456439899719528,0.0974551860324415,0.639817121204465
5663,9,195510,0.040551820211223,0.0966160892109264,0.674944471700995
5664,9,196154,0.0294504080418826,0.0886247236382847,0.739856461950304
5665,9,196626,-0.084029356175388,0.179109097952747,0.639250757662446
5666,9,197752,0.0349344173704598,0.0890222425186901,0.694982184185243
5667,9,197820,0.0284957306609252,0.0899486174887341,0.751582560430717
5668,9,198256,0.000221535157826346,0.0905660792771947,0.998049665309754
5669,9,198256,0.234705823616947,0.490946725859926,0.63289786385269
5670,9,198339,-0.00427408118993454,0.0888883400877363,0.961676721051812
5671,9,198850,-0.002128620007421,0.0904464694568753,0.981237150035883
5672,9,199162,0.014023990535902,0.0887619563826603,0.874550677144638
5673,9,199377,0.0139695190007353,0.0885129634076058,0.874685289617534
5674,9,200074,0.0146336273535805,0.0886351624249928,0.868960115058001
5675,9,200287,-0.0125375938929678,0.0894270120396207,0.888582579864526
5676,9,201408,0.00628851978980795,0.0889372787507007,0.943670706728733
5677,9,201606,-0.00290289902579551,0.0886873123353451,0.973906931098618
5678,9,204151,0.0157298371687686,0.0888846883611684,0.85963420846657
5679,9,205209,0.0513198912553534,0.17703889140375,0.772078856015687
5680,9,210740,0.0256224156448759,0.0891346307218824,0.77393073608699
5681,9,210783,0.0353555355107817,0.0892639017329675,0.692286221775991
5682,9,211109,0.0391751413719544,0.0887406021935474,0.659152620329033
5683,9,211688,0.0514636354297375,0.0888464175102087,0.56279489603894
5684,9,213938,0.0435137371709944,0.0893694280230275,0.626633263432614
5685,9,215328,0.0616575589323896,0.0887044107501687,0.487456112582446
5686,9,215997,0.0532671422377994,0.0892501225976641,0.551003529927672
5687,9,216548,0.0368937358100587,0.0904133650911231,0.683479790861617
5688,9,219192,0.0216258820055803,0.0885086021120042,0.807112172850547
5689,9,222260,0.0155390613507585,0.088645887774781,0.860949404445424
5690,9,222580,-0.0123706463544918,0.0900810133794115,0.890849824707467
5691,9,222583,-0.0123706463544918,0.0900810133794115,0.890849824707467
5692,9,225578,-0.0303125107276236,0.0901863584845145,0.736987833334613
5693,9,226182,-0.0407910562857176,0.0901805382730242,0.651311551958696
5694,9,226305,-0.0242015826499094,0.0892723035712488,0.786473774243653
5695,9,231496,-0.0599303362030526,0.0892124755610721,0.502169016189266
5696,9,232338,0.0186694308036956,0.0886539470286876,0.833330516005041
5697,9,232470,0.000966888459263501,0.0886720665083143,0.99130612475107
5698,9,232692,-0.00258882458903387,0.0887902147499354,0.976756137231909
5699,9,236476,0.0117553542290909,0.0886405613583342,0.894570877708588
5700,9,239129,0.0272892518025296,0.0891403258251059,0.759679957412762
5701,9,240673,-0.0539986299900171,0.0886031446667535,0.542622419712962
5702,9,241200,-0.149433169292815,0.110172737830944,0.175853618048382
5703,9,241201,-0.13413307323832,0.0953687282928859,0.160464879689889
5704,9,242937,-0.13397561274274,0.0891102833697901,0.133609169395285
5705,9,243115,-0.122889036302835,0.0884011285184204,0.165365408380251
5706,9,243230,-0.126851267241722,0.0888890202997789,0.15444230668205
5707,9,243307,-0.116550001576678,0.0889246984212902,0.190824891690244
5708,9,243521,-0.121615137495109,0.0886512265615399,0.170985039760417
5709,9,243529,-0.121615137495109,0.0886512265615399,0.170985039760417
5710,9,243574,-0.106729188851608,0.0889581975335644,0.231034118696633
5711,9,243694,-0.118234464278653,0.0886655913325367,0.183231676279157
5712,9,243723,-0.12447984252451,0.0888928260907369,0.162290995204332
5713,9,243786,-0.108371010133727,0.0889582614896334,0.223952784984321
5714,9,243799,-0.122402568384289,0.0892875610202598,0.17128320117964
5715,9,243866,-0.14145548806163,0.0906682554571025,0.119622020257233
5716,9,243951,-0.339251574979143,0.177665093061463,0.0570079662069248
5717,9,244149,-0.127631682635626,0.0886286741405977,0.150733264646722
5718,9,244280,-0.122239564331674,0.0884036793725435,0.167617777914837
5719,9,244304,-0.105398226246075,0.0887100277504057,0.235584589128193
5720,9,244502,-0.127024714044337,0.0883845664331289,0.151552036150529
5721,9,244863,-0.124873447474976,0.088764913865319,0.160369932315895
5722,9,244901,-0.107068899436047,0.0885819780540022,0.227587727348862
5723,9,244951,-0.114617990176573,0.0884284035510353,0.195764683653956
5724,9,245431,-0.112522196359085,0.088436028331155,0.204083783088143
5725,9,245886,-0.108021638131771,0.0955135334374465,0.258841235812977
5726,9,245890,-0.103300123398614,0.0958800386988981,0.282042113383868
5727,9,247491,0.288371843980068,0.152500636865106,0.0594489748326246
5728,9,247492,0.288371843980068,0.152500636865106,0.0594489748326246
5729,9,247495,0.28743009130074,0.177826575112902,0.106911827660365
5730,9,247527,0.469681563018627,0.533079670963063,0.378878349079835
5731,9,249562,-0.0948680091404326,0.0886466335677568,0.285268701712585
5732,9,249625,-0.0997323245956297,0.0994902250174617,0.316820965046512
5733,9,249795,-0.066324410894436,0.0889716548921341,0.45649245952165
5734,9,250484,-0.0762861936026842,0.0885790717689704,0.389700709346932
5735,9,250581,-0.0757538341382482,0.0885803660360977,0.393021090272964
5736,9,251030,-0.0747828088803,0.0885491726029028,0.39894292849043
5737,9,252109,-0.0998132534112185,0.0885002079410365,0.260157398219419
5738,9,252323,-0.109035255737605,0.0884525951363809,0.218509131397546
5739,9,253139,-0.0496106503937354,0.0884905940256168,0.575404149731132
5740,9,253318,-0.053847860527514,0.0888536765192221,0.544885310354523
5741,9,254003,-0.0657453049396863,0.09159920611658,0.473386333523465
5742,9,254025,-0.086612881112111,0.109214154815721,0.428278216309404
5743,9,254027,-0.032206638752258,0.0907784089503685,0.722964006806581
5744,9,254091,-0.0585720154206705,0.0887103342525579,0.509516650242577
5745,9,254108,-0.0337539441893787,0.0888690672409743,0.704309987040513
5746,9,254153,-0.0484699909112987,0.0891148246646935,0.58685025998011
5747,9,254311,-0.0464846237814193,0.0886082348459999,0.600184731155835
5748,9,254315,-0.0479536716884144,0.0888632412969571,0.589789338615724
5749,9,254336,-0.0596951552287643,0.0888360521323486,0.502042392061989
5750,9,254355,-0.0525320077632988,0.0888488688435221,0.554730470893468
5751,9,254492,-0.0307591746044368,0.0886443989483282,0.728801749041399
5752,9,254600,-0.0369620786522402,0.0888879723581922,0.677788781177618
5753,9,254891,0.0241308456374928,0.0920788230359733,0.793422439547092
5754,9,254964,0.0312564070345237,0.0925171165846949,0.735681128283384
5755,9,255025,0.0464389223134041,0.0925014363980973,0.615956171488862
5756,9,255387,-0.030411319153835,0.0887643502836585,0.732097782084353
5757,9,256041,-0.0684727598552052,0.0926562389011331,0.460399401075183
5758,9,256045,-0.066558762217018,0.0933265486571689,0.47620468866094
5759,9,256304,-0.0636993166259664,0.0893523124256502,0.476378253287317
5760,9,257336,-0.0674437131344699,0.0888203433083889,0.448163535379018
5761,9,257350,-0.0741669284438179,0.0886744713008213,0.403498263988124
5762,9,257464,-0.096074844025301,0.17909194074107,0.59198173541454
5763,9,257464,0.124393555824501,0.217632827936838,0.567973463245663
5764,9,257480,0.00147536774879853,0.0984572953136018,0.988052732894318
5765,9,257531,-0.0216989238318624,0.0907452946069882,0.811152079887007
5766,9,257575,-0.0488574744569116,0.0898771626486321,0.587057984480341
5767,9,257591,-0.0677752779204071,0.0897681573874422,0.450750273936787
5768,9,257605,-0.0506768599423291,0.0902488193179451,0.574796822582042
5769,9,257815,-0.0643745554107853,0.0886961389312015,0.468449913889967
5770,9,258080,-0.057361714837775,0.0887265952077172,0.518375913835922
5771,9,258259,-0.0611195884972824,0.0889822143871317,0.492612971215128
5772,9,258345,-0.046702409700712,0.0891402248433169,0.600662473063032
5773,9,258661,-0.0426578654113941,0.0886095012772217,0.630520489098558
5774,9,258900,-0.0454809358283827,0.0886041283418198,0.608059137965836
5775,9,259952,0.0405166792439925,0.10947507935235,0.711530258031836
5776,9,260947,0.0670268451989635,0.191910788336998,0.727102048463397
5777,9,260947,-0.0162530626635999,0.145977140915744,0.911410190994681
5778,9,260986,0.00944119782909717,0.0907033816334231,0.917158064391859
5779,9,261156,-0.0315473737242367,0.0892536893374624,0.723956581208812
5780,9,264604,-0.0822134040376735,0.0893223843754874,0.35798599980895
5781,9,265537,-0.0562184642437794,0.0889913682489259,0.527972595678232
5782,9,266567,-0.0654032994040905,0.0884531712720565,0.460148518167069
5783,9,266879,-0.0862473097186042,0.0885308134614526,0.33062103355436
5784,9,267323,-0.070544709422971,0.0885925512376284,0.426402959165693
5785,9,267437,-0.0598155593649957,0.0885855794644722,0.499972277880597
5786,9,267785,-0.0647540361018452,0.0889551271378643,0.467132601257432
5787,9,267870,0.11232793218164,0.125630037122261,0.371868575115034
5788,9,268262,-0.0373364127686873,0.088683354441665,0.674005359001267
5789,9,268351,-0.0564221068808065,0.0885876987624276,0.524598373256081
5790,9,268440,0.00813273205626086,0.104959324225117,0.938281935497768
5791,9,268445,-0.0474761490636243,0.0896854298717395,0.596886388914891
5792,9,270121,-0.091159370532535,0.0883969250159749,0.303129409840343
5793,9,270686,-0.0488396548564953,0.161421992608599,0.762404268700406
5794,9,270827,-0.0700047527702243,0.0895785357363587,0.435038021871472
5795,9,273029,-0.0728444640295853,0.0893325153861283,0.415375732387749
5796,9,273060,-0.0568161134824159,0.0888582984030733,0.522976597145384
5797,9,273430,-0.0586352766334486,0.0886171449519929,0.508614622133279
5798,9,273993,-0.0568235506709378,0.0899916412390759,0.528167131746384
5799,9,276483,0.0520852934327021,0.0886161639017197,0.557067248656807
5800,9,276759,0.0722769684985511,0.0884574919037975,0.414433032330945
5801,9,280761,0.12223779536251,0.0885319611436193,0.168238819859015
5802,9,280878,0.112267333645473,0.0890749847961578,0.208368840591529
5803,9,281757,0.126756904057914,0.0886435192567115,0.153612265212999
5804,9,282224,0.133147172394831,0.0884817529372172,0.133270196970337
5805,9,283213,0.14813147935415,0.0889463940911027,0.096719812753396
5806,9,283290,0.125861001436234,0.0888404037395688,0.157449900161237
5807,9,286125,0.133136948621776,0.0882877854510224,0.132451948806129
5808,9,287755,0.200944782837913,0.106629299691732,0.0603164071479992
5809,9,289043,0.116274073403364,0.0887859636876533,0.191182972243763
5810,9,289127,0.110601004654942,0.0883758653905119,0.211586548141241
5811,9,289513,0.124975158965413,0.0887815129760331,0.160108489969619
5812,9,292353,0.0415957903194057,0.0889498420520032,0.640336349380438
5813,9,294986,0.0717708899359037,0.08866814142676,0.41881157446423
5814,9,296974,0.0561211403822094,0.0889272371967754,0.528389712059218
5815,9,298782,0.0434292278130725,0.0884997992243261,0.623924561624684
5816,9,299767,0.030965164801489,0.0890150922410015,0.728149501745738
5817,9,300482,-0.0804526627801252,0.177225445570392,0.650139028977213
5818,9,300559,0.0249023889108377,0.177138449876577,0.888280747772989
5819,9,303507,0.0661815648233055,0.0889882348014283,0.457545811867751
5820,9,303589,0.0605308917185859,0.0889996308526788,0.496870985764493
5821,9,303690,0.04456861676257,0.0905819301775015,0.623007173263717
5822,9,304133,0.0386857715004766,0.0891702877979605,0.664668564050846
5823,9,310366,0.106149979728365,0.08873710350433,0.232409696789967
5824,9,310436,0.0853696660189533,0.0889766645352121,0.337983104200134
5825,9,310500,-0.260521641733657,0.182160500303473,0.153550916357615
5826,9,314400,0.00516434750537698,0.0888207584711034,0.953667244344408
5827,9,314913,0.0566154210198715,0.0885399328152739,0.522955533574738
5828,9,315623,0.0781521038501345,0.0888194308218648,0.379512788802763
5829,9,317005,0.0649305556548097,0.0889512274495913,0.465900695689734
5830,9,317752,0.077681689503784,0.17728478583621,0.661527734747714
5831,9,322200,-0.0413771277887791,0.0890306903060458,0.642396106665541
5832,9,323432,0.00423222588972125,0.0889474886374967,0.962076944090186
5833,9,324397,0.363242643412128,0.304982374118328,0.234442703338272
5834,9,324487,0.207320904053289,0.209218591432272,0.322398682553415
5835,9,324521,-0.682831305936942,0.748932801267556,0.36252828804955
5836,9,328426,-0.0360952468395777,0.0888179582957889,0.684698054730992
5837,9,330193,-0.0486981166154808,0.0891926697592978,0.585419147306678
5838,9,330993,-0.0415697781420501,0.0897197947006795,0.643414130253079
5839,9,334143,0.0639459428009618,0.089097112152676,0.473410424911082
5840,9,334329,-0.00774361000713331,0.132138116460601,0.953301963154561
5841,9,334958,0.0174866975033803,0.0888015728361272,0.844004423696742
5842,9,336040,0.00674238237564087,0.0887762794711566,0.93950347930232
5843,9,338275,-0.00893365231103015,0.0889084685528732,0.920019148344399
5844,9,338651,-0.0180403876991918,0.0890110378666989,0.83950516555412
5845,9,338765,-0.0280772165584954,0.0890291171214708,0.752666211717641
5846,9,338787,-0.0182964333833395,0.089025022236606,0.837284245520087
5847,9,340588,-0.000140293435420352,0.0886385841491283,0.998738036349139
5848,9,341341,0.0173585923199739,0.0892298090934248,0.845866520934801
5849,9,342354,0.000485184110727177,0.0908486078921551,0.995741872017417
5850,9,342479,0.0351159420863374,0.0892755791181004,0.694303469456857
5851,9,347652,0.0696374580461039,0.0888451340606442,0.433678830682758
5852,9,349076,0.141644680013394,0.0887531658014963,0.111397134620498
5853,9,349097,0.129491889529163,0.0886888350054016,0.145160275313076
5854,9,349116,0.116931327668429,0.088508051349874,0.187311156002837
5855,9,350262,0.0842314703532267,0.0893773631222833,0.346619558801312
5856,9,351490,0.0782750397588021,0.0888141908155399,0.378736304816122
5857,9,352621,0.0834872461564601,0.0894902155745024,0.351498732485325
5858,9,353047,0.106909754078723,0.0892741389023113,0.231897906256905
5859,9,354047,0.0796118508569429,0.0887376230804139,0.370244968355176
5860,9,354832,0.0854697598582494,0.0888003346052497,0.336460529108444
5861,9,354867,0.0725054615644252,0.0887794866150754,0.414655493815926
5862,9,354924,0.065313399696378,0.0889603330964582,0.463322979477446
5863,9,354945,0.0715790234056061,0.0885566729898064,0.419470957166655
5864,9,355716,0.248472781079439,0.236342804784066,0.293829127200694
5865,9,355815,0.0848589190204791,0.1070210364054,0.428358125320868
5866,9,356037,0.113935784178283,0.0903248235426911,0.207997493922348
5867,9,356207,0.113935458977331,0.089304178887207,0.202860388144857
5868,9,357150,0.0857707720799381,0.0890835600336218,0.336300660602566
5869,9,357800,0.0822869085825461,0.0889204347225648,0.355390432395219
5870,9,358570,0.0958968790927734,0.0889115418448564,0.281518124382845
5871,9,360441,0.0714312195098111,0.0885611999762979,0.420454646148145
5872,9,362255,0.0689684472263686,0.0888804611518283,0.438287093702335
5873,9,362570,0.00339374486473609,0.0976163825873009,0.972285870642275
5874,9,362775,0.0602241388820608,0.08874647720236,0.497830410228512
5875,9,362828,0.0677392901775172,0.0888831389813741,0.44649949194473
5876,9,363043,0.284230270067605,0.282452724756386,0.314963805890585
5877,9,364558,0.107809106602935,0.101819936551503,0.290405200528347
5878,9,365655,0.0403434642420557,0.088795224748592,0.649861412843301
5879,9,365725,0.0313518754698355,0.0886438107146667,0.723787043432003
5880,9,365942,0.0334578139941143,0.0885538006775433,0.705787895292231
5881,9,366733,0.0201958391587339,0.0893886765759235,0.82138439764391
5882,9,367364,0.0701274447787278,0.0915714754082188,0.444294017377246
5883,9,367860,0.0498493935108901,0.0891353966101684,0.576342512990561
5884,9,372204,0.0215735273885759,0.0890852075548905,0.808791133165314
5885,9,372443,0.0450446085671895,0.0886550354940466,0.611708586692041
5886,9,372471,0.0447360340608856,0.0885814911311945,0.613855098670324
5887,9,372842,0.0479869365189156,0.0886506620465763,0.588639677883398
5888,9,377169,0.0702443246411451,0.0922744033380012,0.44701318382558
5889,9,378552,0.00367895971380844,0.0887054003051702,0.966941540045362
5890,9,379413,-0.00312592944742278,0.08867192535466,0.971898123544502
5891,9,379890,0.0621021842326517,0.192663581304327,0.747389858973195
5892,9,380935,0.0260276536123607,0.19218731216995,0.892350225087656
5893,9,380935,-0.0114274123384304,0.271941160404531,0.96650520847727
5894,9,382894,-0.110153881807811,0.199540856554259,0.581272509549493
5895,9,383434,-0.151633857769206,0.192522844142788,0.431450528647698
5896,9,383530,-0.0990791077274569,0.0887433417816383,0.264981206594775
5897,9,383662,-0.0660477173341207,0.088952432677898,0.458274594368855
5898,9,383846,-0.095263571468309,0.0884976381133611,0.282459718200059
5899,9,384190,-0.125434413316316,0.0883854044948132,0.156730197770582
5900,9,384315,-0.10675111594194,0.0916338562016926,0.244815911629407
5901,9,384344,-0.121291100948513,0.0896827231374076,0.17709818470396
5902,9,384418,-0.112064930050142,0.0885700872403291,0.206609690350279
5903,9,385423,-0.0937589810267827,0.0884966011319459,0.290112814759489
5904,9,385546,-0.0897089018633899,0.0885098902680409,0.311493325141034
5905,9,385640,0.0208845429615576,0.126624842610416,0.869091573468218
5906,9,387653,-0.269832178304204,0.176644108627762,0.127520557681694
5907,9,387839,-0.154280908024335,0.088542453073909,0.082300391870115
5908,9,387982,-0.417769318709244,0.490601995799173,0.395044382294911
5909,9,388000,-0.575874135135886,0.431737508198109,0.183112159895989
5910,9,388026,-0.134699628919643,0.150857591037725,0.372522970794808
5911,9,388051,0.0429438726806,0.185888898309502,0.817433858830707
5912,9,388668,-0.112080330613007,0.0888926670960154,0.208195549738585
5913,9,391282,0.21582279554002,0.386973755417236,0.577389469139571
5914,9,392697,-0.00882103796641598,0.132918878117814,0.947125543224428
5915,9,393524,-0.419192786751721,0.228277167204552,0.0671492711379723
5916,9,393791,-0.030008373086865,0.0938694138891936,0.749398430590057
5917,9,393800,0.00522739619413093,0.103703143793298,0.95982632356573
5918,9,394182,-0.0829666345159614,0.0894008426268031,0.354026285232663
5919,9,394680,-0.0462499400362207,0.0900519770657263,0.607858853850545
5920,9,394807,-0.102451050492809,0.093296607795441,0.272899698323348
5921,9,394916,-0.0498311004195763,0.0892721569028815,0.577066398247742
5922,9,394975,-0.0617265368088978,0.0891740924321987,0.489265183141576
5923,9,395649,-0.0414946715580159,0.0889203510675604,0.641038254527299
5924,9,396176,0.0971264978382438,0.180353969899879,0.590548804888472
5925,9,396176,-0.477434311741107,0.199826672873628,0.017407576737344
5926,9,396186,-0.0480883779840284,0.0887842988369963,0.588414035374293
5927,9,396458,-0.0499015521069128,0.0888475344675664,0.574708350339682
5928,9,396462,-0.0642257750219652,0.089598024274417,0.473958348765431
5929,9,396463,-0.0642257750219652,0.089598024274417,0.473958348765431
5930,9,396464,-0.0642257750219652,0.089598024274417,0.473958348765431
5931,9,398401,-0.00825221786983503,0.0893254534591378,0.926445578246865
5932,9,398470,-0.00621844280254039,0.0889372927091998,0.944297397799804
5933,9,399657,0.0290051811996009,0.0905707841526956,0.748969241070188
5934,9,399838,0.0098902369991074,0.0886858846709405,0.911267504261874
5935,9,400574,0.0289727686341891,0.0886251696277812,0.743927032517417
5936,9,400641,0.0160510447315877,0.0888957823843831,0.856816373625519
5937,9,402212,0.0525342230648608,0.0887603154360865,0.554319110913831
5938,9,404274,0.04761350538001,0.0886358606935757,0.591480988159
5939,9,404302,0.0421892414471812,0.088742293625924,0.634786659649372
5940,9,405135,0.0357174469376068,0.0887839955731907,0.687709681204718
5941,9,405593,0.0464134623153297,0.0887699795907694,0.601406032338318
5942,9,406066,-0.0596896494062649,0.112931901154916,0.59745290892046
5943,9,406743,0.0498559072059551,0.0885013290049598,0.573564354850372
5944,9,408263,0.107534312553949,0.0884745814162941,0.22501588408023
5945,9,409700,0.0664900532266732,0.0887338040431159,0.454163134835522
5946,9,410727,0.0875488385999042,0.0895304820727159,0.328810136130785
5947,9,411273,0.0432806386219336,0.0888109695481097,0.626323882283927
5948,9,411520,0.0450019550475598,0.0889056496296179,0.613048683192871
5949,9,411553,0.0726700602770981,0.0888326152935539,0.413877017810318
5950,9,411811,0.0734954210156775,0.0895150386759445,0.412177649642065
5951,9,411837,0.074842353636838,0.0915663041513375,0.414275792065043
5952,9,412923,0.0779581862055533,0.088995932565921,0.381639461382193
5953,9,418993,0.0169014274482591,0.0888840791336694,0.849299834397587
5954,9,419460,0.0307824464363181,0.0924794980586529,0.739439836512082
5955,9,419470,0.0254729340525691,0.0945306693038682,0.787727465860792
5956,9,419554,0.0337326423803728,0.126155825864845,0.789326051543884
5957,9,419563,-0.00989924036198944,0.0990675934562578,0.920461305099521
5958,9,419805,0.00290875974250752,0.0885159508131573,0.973803671939655
5959,9,419841,0.00776696139581494,0.0885151208696063,0.930127293536466
5960,9,421227,-0.0223040877746534,0.0888849246047497,0.802012543175947
5961,9,421228,-0.0150543164427127,0.0887586765112915,0.865414391583883
5962,9,422857,-0.0442927487512396,0.089084091515817,0.619356457957823
5963,9,422867,-0.0412075366043749,0.0892275726580091,0.644491194640765
5964,9,422955,-0.0310536411859431,0.0893312380590369,0.728330105809339
5965,9,422958,-0.0300230395531211,0.0890273184615905,0.736140926196637
5966,9,423010,-0.0643380440832485,0.0894853052053172,0.472629598143709
5967,9,423041,-0.00829361824910264,0.0894284123058117,0.926162486310411
5968,9,423054,-0.0424371823466048,0.0890866503046333,0.634113710026269
5969,9,423651,-0.0657703049745661,0.089934160760526,0.465071230814318
5970,9,423935,-0.0448233734301237,0.0888777265205383,0.614346749738044
5971,9,424069,-0.0665536782299835,0.0888518294755187,0.454331221671573
5972,9,424914,-0.0490653169583797,0.0885331968577424,0.579791197484787
5973,9,425156,-0.0377417099015799,0.088915219996856,0.671482753758576
5974,9,425546,-0.0253747997415285,0.0886282947580006,0.774811826597025
5975,9,425655,-0.0468162180279394,0.0895161281602013,0.601307935513735
5976,9,425822,0.0109619874154066,0.0894046853550562,0.902485010200497
5977,9,426507,0.00706063626201116,0.0907518655539225,0.938029989826115
5978,9,429181,-0.0175814656161648,0.0894016919012735,0.84420915895235
5979,9,429952,-0.10321111674781,0.177798019677447,0.561950270727198
