SNP,Chr,Pos,Effect,SE,MID2_WSC2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
5319,8,455796,0.14951719489864,0.0900308352427072,0.0976549554317779
5320,8,455983,0.207289247177396,0.0913999554592463,0.0239368584487949
5321,8,458155,0.179587863621522,0.089390276626012,0.045294752099506
5322,8,458435,0.16960532543643,0.0888114431970595,0.0569790881442898
5323,8,459723,0.165182312928906,0.0883724871792726,0.0624284103527017
5324,8,460316,0.12761774438965,0.0889676034429808,0.152335050724587
5325,8,461438,0.116972894782988,0.0886645457504813,0.187932361803989
5326,8,461748,0.157466583543455,0.178914934113579,0.379393169169916
5327,8,463767,0.167098678604585,0.104792710340248,0.111704685408941
5328,8,464932,0.146867418773424,0.182764021446698,0.422174332203401
5329,8,465075,0.125472827968999,0.0915831122976906,0.171544125280885
5330,8,465091,0.122208171801854,0.0921036478361956,0.185414347836287
5331,8,465663,0.135077384587196,0.0896817845051361,0.132913917155198
5332,8,465742,0.100110576061747,0.0902349886734068,0.267994352990981
5333,8,466475,0.0610621554867665,0.112209731715265,0.586662001513078
5334,8,466499,0.0347048067271674,0.0903563587153151,0.701144367774849
5335,8,469153,0.0710378789645711,0.0895776746158731,0.428292404868466
5336,8,469233,0.0913253362387694,0.0892697472761889,0.306995777373447
5337,8,469571,0.0551480420406343,0.0895490386351972,0.53839580303955
5338,8,474449,0.0720327824105213,0.0902364728565526,0.425252367314225
5339,8,474485,0.0316668555612555,0.0930058865974849,0.733695903148047
5340,8,474521,-0.0400685639602792,0.143183452913336,0.779763595743068
5341,8,474579,0.164218523133799,0.137496062247565,0.233142711019787
5342,8,474628,0.242154971152307,0.200318672096932,0.227530051042808
5343,8,475005,0.0242726154709897,0.0895419485272708,0.786491518249763
5344,8,475549,0.0395782396777415,0.105564957415861,0.707946338159847
5345,8,475895,0.0375384660333971,0.0940686459355365,0.69009474196309
5346,8,477804,0.0417493352473032,0.0895932551511617,0.641511860146642
5347,8,479207,0.0252336540249994,0.0890243492300445,0.777000628936279
5348,8,479718,0.0500182917625611,0.0910414962659737,0.583077651190351
5349,8,481335,0.0113436500540366,0.089171397177927,0.898845233375314
5350,8,484694,0.0979622799694567,0.088833076117237,0.270879141674778
5351,8,485969,0.0620598190203036,0.0902390898062788,0.492076616913429
5352,8,485972,0.0620598190203036,0.0902390898062788,0.492076616913429
5353,8,488371,0.0721677451107273,0.0938142094412875,0.442251953618788
5354,8,488714,0.0553340438447795,0.0886622199322032,0.532965376325729
5355,8,490346,0.00296132373392213,0.0887360516680945,0.973396581936338
5356,8,490813,0.00760650446492064,0.0891047228446146,0.932018901124669
5357,8,490841,-0.00391967411736462,0.0896133877639745,0.965136522920541
5358,8,491020,-0.0128591952206827,0.0887140505968661,0.884832241296936
5359,8,491126,-0.00028070849570512,0.0889859598387683,0.997484838751561
5360,8,491330,-0.0406665937028067,0.0889596333489336,0.647854951869474
5361,8,492314,-0.0322326219594876,0.0900921806718571,0.720726422558122
5362,8,497405,-0.123550031008094,0.089184828171781,0.166827642995748
5363,8,500907,-0.120117187779425,0.0888067654563852,0.177059441139983
5364,8,500928,-0.113769710984396,0.0889917130687668,0.201937622513745
5365,8,500941,-0.11974518881575,0.0890412392668343,0.179544062705564
5366,8,501189,-0.103545135511259,0.0901135404222156,0.251312541731347
5367,8,501390,-0.096400472798255,0.0892182542002076,0.280656490201631
5368,8,502369,-0.106702881552257,0.0887405503153693,0.230009091739276
5369,8,502447,-0.119689800525829,0.0886725297622748,0.177946445663432
5370,8,502641,-0.129432829703276,0.0887329948304527,0.145543057000412
5371,8,505913,-0.126295335877094,0.0890839653539451,0.157157183757615
5372,8,507125,-0.0940466814923604,0.0892203819251991,0.29256076693938
5373,8,507195,-0.103382446047611,0.0892324902530732,0.247413045175352
5374,8,509478,-0.0715445372280384,0.0892055455345011,0.423081578098833
5375,8,509537,-0.085462409984423,0.0888295536351615,0.336660785748065
5376,8,517167,0.0663674711678007,0.0889664923894376,0.456174290728418
5377,8,517642,0.0372175714968044,0.0889800783283453,0.67600509351481
5378,8,518737,-0.0269246699900463,0.232452227241765,0.907854062527976
5379,8,519219,0.046763068261873,0.0888662210891286,0.599066705409312
5380,8,519377,0.0502719049624366,0.0889963769813352,0.57251699386145
5381,8,519391,0.0605037871317,0.0889417371811054,0.496783749062377
5382,8,519609,0.0998424657547228,0.0896072650682533,0.265941635207997
5383,8,520123,0.0580856276508461,0.0888921954568091,0.513898691907065
5384,8,520381,0.050579787916906,0.107466943381482,0.638178247832939
5385,8,521047,0.0940349307536278,0.0894636961476504,0.29393352663099
5386,8,522590,0.0987430297767111,0.0892166998281516,0.269143811900172
5387,8,522597,0.108407447179909,0.0894406289286243,0.226299886435119
5388,8,522681,0.0898782357892548,0.0921980337157433,0.330307693030892
5389,8,522950,0.101966412785509,0.0895983219129049,0.255875871235917
5390,8,523118,0.132477858248125,0.0886027366712012,0.135758478668429
5391,8,523239,0.102962496138059,0.0886983289883972,0.246500876962511
5392,8,523298,0.108004619855128,0.0889327484354622,0.225386674228738
5393,8,523356,0.141959686640686,0.0889487102119449,0.111389778763629
5394,8,523454,0.120616395567481,0.0890379080841017,0.176391197890605
5395,8,523510,0.139880646732139,0.0895750652894247,0.119277688050727
5396,8,523907,0.0986613333815673,0.0890974129194918,0.268899946139829
5397,8,524455,0.104601130164802,0.0893931106813612,0.242739983746688
5398,8,525036,0.121281969574849,0.0891536362799065,0.174580766415587
5399,8,525056,0.130299577725937,0.0889821777974264,0.143992838038325
5400,8,525297,0.147927908813112,0.0911306483872561,0.105428418418233
5401,8,525401,0.14121307493993,0.0904539082637527,0.119381904162404
5402,8,525441,0.329986645349226,0.164269781988339,0.0453184318277347
5403,8,525442,0.314292517766844,0.158791857754845,0.0485618199095673
5404,8,525446,0.192286527548714,0.105512304470399,0.069238919964631
5405,8,525451,0.0140816257619374,0.183475253915453,0.938866341831999
5406,8,525454,-0.330018207830122,0.212012104696601,0.120461359165021
5407,8,525803,0.175470985383928,0.174954527289302,0.316571044342092
5408,8,525866,-0.0149603437300734,0.0920071315247271,0.870926560640973
5409,8,526127,0.427442057497728,0.176629529189447,0.0160252356413638
5410,8,526188,0.172463775200735,0.154554219827466,0.265233054668224
5411,8,528155,0.23790413220688,0.17708158511941,0.179982213571256
5412,8,529025,-0.0429002555192328,0.126804702259083,0.735325030822887
5413,8,529350,-0.00184443915484422,0.177533696785297,0.991716608466575
5414,8,530211,0.0799246651299672,0.255573963959274,0.754673383436828
5415,8,531108,-0.00147685393931241,0.177723707751049,0.993374484776858
5416,8,541428,0.189606130276888,0.196073779986119,0.334198976667901
5417,8,553590,0.039562106652454,0.0921352271012961,0.667900113072496
5418,8,553978,-0.0430916604837902,0.0914161968789457,0.637661419920938
5419,8,553996,-0.0640739492315378,0.0907829786786349,0.480782672517823
5420,8,554022,-0.0233552954196252,0.188983115296361,0.901714972026677
5421,8,554028,-0.154247774674668,0.0931134689633154,0.0984975928666085
5422,8,554135,-0.0577378937756609,0.102552036689857,0.573785009684064
5423,8,554142,0.0161230872614874,0.103385353726191,0.87616049948398
5424,8,554143,0.015615768517783,0.104761380223876,0.881591128192206
5425,8,554151,-0.0250304906788728,0.105228344083386,0.812121223938103
5426,8,554202,-0.385193687866908,0.176430278608489,0.0296745588301579
5427,8,556136,-0.0741225730335353,0.144025892100519,0.607121399158219
5428,8,556148,-0.157809868479958,0.223271806850817,0.480153292714131
5429,8,556173,-0.168962901339452,0.177205335750757,0.340996059153486
5430,8,556173,-0.0794820806120837,0.255574354961454,0.755988776111578
5431,8,556175,-0.1357965559214,0.179414172380714,0.44962143553884
5432,8,556318,-0.112453990826586,0.137065140071931,0.412517877617414
5433,8,556476,0.195847473427965,0.135465635085137,0.149138622868745
5434,8,556515,0.204723289285107,0.180296519438253,0.25694415420141
5435,9,19515,0.0556541850504859,0.114760913714681,0.628007177966848
5436,9,19625,0.763438406168218,0.685627076672796,0.26625597037959
5437,9,19763,-0.0243700658606878,0.46897195052896,0.958586079341812
5438,9,20087,-0.193041325881433,0.275512258218565,0.483974735710313
5439,9,20731,0.0126399944962832,0.184782701601736,0.945502256935488
5440,9,20738,0.0395181789272218,0.197764064235991,0.841732609513935
5441,9,25061,0.00590404679572271,0.0890339249779903,0.947166708973997
5442,9,26439,-0.0177548386831543,0.0897597257448847,0.843312220613112
5443,9,27016,-0.0175978000609686,0.0945900813549461,0.852518088447766
5444,9,27196,0.191278123693383,0.164412165715963,0.245450556960364
5445,9,27399,0.00433728466448163,0.0896866147678403,0.961456331544553
5446,9,27401,0.0145370752676884,0.0896174670849867,0.871231310803335
5447,9,32320,-0.024933561566896,0.0910105261446131,0.784272916435314
5448,9,32732,-0.0358947242959085,0.0891232856243196,0.687373295013202
5449,9,33187,-0.0388322756080129,0.0989761485362608,0.69504399112292
5450,9,34142,-0.0732405228712218,0.0888408185050728,0.410268031728175
5451,9,34160,-0.0732405228712218,0.0888408185050728,0.410268031728175
5452,9,34596,-0.0686576926628142,0.0890688285715629,0.441318215453646
5453,9,35132,-0.057888466336167,0.0890544753224546,0.51609284230955
5454,9,35156,-0.0466558488943563,0.0893261781215385,0.601782956175398
5455,9,35364,-0.0863294981792793,0.0889892128654536,0.332654923669623
5456,9,35938,-0.0575038109328412,0.0901530266157211,0.523987000905155
5457,9,36116,-0.0792538800887793,0.0908968218385457,0.38384991928346
5458,9,36369,-0.0678115136606969,0.088819361501476,0.445689100875926
5459,9,36687,-0.0797656892461403,0.0890115084123985,0.370795186189546
5460,9,37201,-0.137108799570893,0.131371958584398,0.2973528933609
5461,9,37379,-0.0881191195497807,0.090957311868715,0.333310065743584
5462,9,37777,-0.0855407670625918,0.0890613866363891,0.337476264557894
5463,9,37779,-0.0820944551144476,0.0889271976256135,0.356551914642071
5464,9,39887,-0.0827742082506646,0.0899001225994595,0.357817480373767
5465,9,41668,-0.133017847801159,0.0889111061181096,0.135527124336426
5466,9,42163,-0.136113658037675,0.089408995347677,0.12881143567645
5467,9,44433,-0.0915937431537188,0.0888685108774046,0.303403168642279
5468,9,45103,-0.121709138659192,0.0952266286689472,0.20205400456728
5469,9,46709,-0.0954945601341936,0.0891975016575449,0.285082215673087
5470,9,49364,-0.0989772381352934,0.0902164080400401,0.273341555001139
5471,9,49801,-0.103627137359546,0.0889135813448309,0.244611042990359
5472,9,51500,0.332584356697708,0.193343027151728,0.0862765564541618
5473,9,51605,0.134238065350029,0.204929632208386,0.512865603424117
5474,9,57000,0.00919128430411237,0.0890007806201274,0.917805779999417
5475,9,57578,-0.0497709324981066,0.0889352781708967,0.57608611747596
5476,9,58928,-0.0236436784106068,0.0890967558523755,0.790878721949996
5477,9,60132,-0.0166631064072422,0.0892334443280479,0.851974813968094
5478,9,62935,-0.0182433748010037,0.0908949512221636,0.841042226743838
5479,9,64645,-0.0335952881337787,0.0899749777887668,0.70908620751184
5480,9,66985,-0.0201432567161479,0.0897280201840283,0.822504080582242
5481,9,67582,0.00705914654898407,0.0902987414350332,0.937732767907734
5482,9,68365,0.0362951315457655,0.0904010039070238,0.688302078796299
5483,9,68615,0.0364183568308573,0.0890380242471876,0.682772827643095
5484,9,69330,-0.0194234292376412,0.0891123465728868,0.827581829973831
5485,9,69636,0.188695697785844,0.184384911011855,0.306829349145947
5486,9,69689,-0.119419164989922,0.175920551303457,0.497693922427904
5487,9,69699,0.0824960527233296,0.107892707119185,0.445013480410135
5488,9,69704,0.0053696000662331,0.178716878837733,0.976047914417106
5489,9,69730,0.00607938956503137,0.0908980637660105,0.946713985938663
5490,9,69757,0.0219330605480658,0.0896749981462817,0.806920740123192
5491,9,69815,0.0281985455056463,0.0901003913946229,0.754489742829522
5492,9,69835,0.0291094807994032,0.090106868915966,0.746844814422796
5493,9,69890,0.0258938139394679,0.0897260027067625,0.773066352648329
5494,9,69958,0.0147785139062462,0.0894884364729108,0.868924859996744
5495,9,70073,0.00605138638052868,0.0893110539645079,0.946017994205085
5496,9,70145,0.0264554313924487,0.0897688064478626,0.768391499081059
5497,9,70296,0.00739149973385611,0.0890357216738015,0.933884887552951
5498,9,70443,0.000931421927349851,0.0891522236765808,0.991670118126101
5499,9,70461,-0.0117829637247023,0.0890146820042165,0.894766259358803
5500,9,70505,0.00671890021504293,0.0891727240649314,0.939981282364705
5501,9,70537,0.000620869059545642,0.0889220879954326,0.994433024435428
5502,9,70556,0.00860700833227493,0.0891510604764938,0.923143243218302
5503,9,70698,0.00401403023029573,0.0894509313309947,0.964233033182144
5504,9,70904,0.0192690856856796,0.0888615421475164,0.828455245521234
5505,9,70962,0.00321600287953569,0.0889009044290861,0.971163154204468
5506,9,71094,-0.0027641255905845,0.0893115135546074,0.975327492688553
5507,9,71189,-0.0112793695662513,0.0889439143998852,0.899159497268055
5508,9,71236,0.00578134507503156,0.089522825376363,0.948545310973974
5509,9,71237,0.00578134507503156,0.089522825376363,0.948545310973974
5510,9,71252,0.000899642134608553,0.0897798363168159,0.992010562982864
5511,9,71366,0.00610330891430583,0.0890585282338301,0.945401397928188
5512,9,71501,0.0273519395159907,0.0905332938094933,0.762738335357338
5513,9,71654,0.0418747184774209,0.0901979315968195,0.642752211731999
5514,9,71693,0.030580448995383,0.0900238487177447,0.734289939285298
5515,9,71795,0.00568599462502323,0.0893580412004389,0.949299590395844
5516,9,71830,0.00654243910039365,0.0891331929816737,0.94152883080615
5517,9,72015,0.00285698728481817,0.0890167613367153,0.974414480474858
5518,9,72016,0.00285698728481817,0.0890167613367153,0.974414480474858
5519,9,72065,0.00303754843376788,0.0887667147361086,0.972721495231248
5520,9,72072,0.0054449793527831,0.0892685747864655,0.951397329310297
5521,9,72176,0.00396624013289087,0.0887861450427172,0.964394141747564
5522,9,72564,0.00410326074730645,0.0892375843476612,0.963351150142945
5523,9,72570,0.00928486227557546,0.089369996275882,0.917313748423333
5524,9,72581,0.0147162223285876,0.0897245227866102,0.869812723904366
5525,9,72621,0.0178160721393115,0.0891288290177845,0.841680742749331
5526,9,72672,0.0107946123457386,0.0893851789583754,0.903945782552276
5527,9,72684,0.0146917893967198,0.0889965809557071,0.868973441862732
5528,9,72697,0.0407696593827882,0.0892426677628596,0.648066725376132
5529,9,72757,0.0124527978041297,0.0889434709198429,0.888733516848821
5530,9,72784,-0.000858309208897734,0.0889459286884795,0.992306155104111
5531,9,72971,-0.00530922669905942,0.0887859463151903,0.952350315025194
5532,9,72998,-0.00669763449399224,0.0889213795895852,0.940002094186249
5533,9,73076,-0.000309176191126165,0.0889010676925634,0.997227122551154
5534,9,73100,0.00766300828959143,0.0888819238866217,0.931343911628001
5535,9,73117,0.0205393697247122,0.0892453311887702,0.818112381418326
5536,9,73178,-0.00282891466546242,0.089036463511136,0.974671401387025
5537,9,73950,-0.0016443131608867,0.0931739806234451,0.985929816407813
5538,9,76394,-0.0148289623600473,0.0888052291460997,0.867479047246107
5539,9,76441,-0.0148289623600473,0.0888052291460997,0.867479047246107
5540,9,77957,-0.0656947769035442,0.0899910434373216,0.465865416198065
5541,9,84696,0.00503365857023266,0.0889006655169032,0.954879015355355
5542,9,84804,0.0360143880143991,0.0889653131743578,0.685859563156862
5543,9,84986,0.0457068857092381,0.0901048737679606,0.612286911974312
5544,9,85177,0.027307731595773,0.0889881474803134,0.759123785813647
5545,9,85300,0.0256442418801562,0.0890951882711396,0.773646006050167
5546,9,86294,-0.0344825553698449,0.0890402076163619,0.698790095234407
5547,9,86720,-0.0338512157770353,0.0887485751645687,0.703114963818931
5548,9,88210,-0.0115178088813318,0.0891035337814039,0.897223000030581
5549,9,89608,-0.0247428246401736,0.09036048963931,0.784380422425081
5550,9,91111,-0.0181298072955137,0.0888272504964469,0.838391516295317
5551,9,94251,-0.0675773743584344,0.088759645854066,0.446954893057894
5552,9,97282,-0.054014671904943,0.0922976967287829,0.558772143981271
5553,9,98767,-0.0902588437428317,0.0891247750140667,0.311885408581034
5554,9,98955,-0.091257422925595,0.0893463910558304,0.307769631658872
5555,9,99321,-0.0548198961621993,0.0888531751469227,0.537651105684608
5556,9,103774,-0.0192497625408469,0.0888279809938764,0.828560849237216
5557,9,104962,-0.0186974260557594,0.0893359410122588,0.834339903785753
5558,9,105244,-0.00246375292721401,0.0916207417908391,0.978562045190678
5559,9,105326,0.171221782466717,0.210693824438657,0.416962540591477
5560,9,105326,-0.202371655934733,0.537500694524585,0.70676775952475
5561,9,105335,0.136892871005861,0.20570327813195,0.506173603085977
5562,9,105352,0.396470562530112,0.253756627706004,0.119088688596964
5563,9,105355,0.396470562530112,0.253756627706004,0.119088688596964
5564,9,105358,0.525049105864004,0.261105333409309,0.0450990464843424
5565,9,105420,0.0762211035963931,0.286124279730867,0.790093171828959
5566,9,105901,-0.00986609485549028,0.1024012968116,0.923299371030619
5567,9,106017,0.014366788814447,0.0969063279238462,0.882226656453995
5568,9,108120,-0.000268286943905589,0.0893372165747948,0.997605587592092
5569,9,108375,-0.0144325427013701,0.0889629786913187,0.871216861372577
5570,9,111569,-0.0134838298610639,0.0894775831669765,0.880302342727044
5571,9,112032,-0.00516206566688023,0.0890882934277733,0.953826614175438
5572,9,112614,0.0140271417985399,0.0895875665503003,0.875669591775908
5573,9,114834,-0.00706379623002792,0.0894625312939385,0.937110647862911
5574,9,115517,-0.016300814048013,0.0921224381362021,0.859651287669359
5575,9,115779,0.00620446932234346,0.0904048259367558,0.945323118935826
5576,9,115941,0.00668027141730936,0.0901121894211634,0.940946684533821
5577,9,116282,0.00369496147692723,0.0898533239965697,0.96722176826089
5578,9,116618,0.000635153612639144,0.088833883123736,0.994299290595136
5579,9,117736,0.00688530710669342,0.0887075801411824,0.938175880113692
5580,9,122617,-0.00315147218025595,0.0898475964658647,0.9720391606403
5581,9,125289,0.0402059208101806,0.0888193002168783,0.651063746307981
5582,9,126263,0.0130767896873168,0.088835357326466,0.883056197371483
5583,9,126375,0.0071226091078006,0.0888330806524569,0.936139777214171
5584,9,126580,0.00532396168043456,0.0887106688130993,0.952177731395666
5585,9,127022,0.0109079509841541,0.0896246691432578,0.90320030942045
5586,9,127496,-0.0176428692045054,0.0888624989549036,0.842735930728062
5587,9,127913,0.0315370391275178,0.092842691474474,0.734297641815126
5588,9,128717,0.0604242154938366,0.106249852869976,0.569921851996533
5589,9,128727,-0.0100551419904817,0.0888308794548974,0.909940924967023
5590,9,128730,-0.0100551419904817,0.0888308794548974,0.909940924967023
5591,9,129137,0.00783141820810652,0.0887240675738828,0.929714421520162
5592,9,131829,-0.0355274219136008,0.0896065999331467,0.691988902899369
5593,9,132718,-0.0250091911250052,0.0887011342495232,0.778147882444339
5594,9,136028,-0.0335075260628721,0.089608804117616,0.70868000796072
5595,9,136044,-0.0371623871377904,0.0895917992173986,0.678542669599079
5596,9,136100,-0.039774099757428,0.0905054431186947,0.660592540850806
5597,9,136134,-0.0190050744656133,0.0909304805112182,0.834563609017114
5598,9,136172,-0.0148042927932403,0.0925826730094403,0.873048554417498
5599,9,136210,-0.0211834539292074,0.0944162809354035,0.82260520895748
5600,9,136215,-0.0495650785289884,0.0945520159217136,0.600461726022425
5601,9,136219,-0.0521105396634512,0.0942816576016825,0.580810915545452
5602,9,136423,0.00862952515200177,0.107051596534065,0.935797082471039
5603,9,136527,-0.0975704794789283,0.0971246389146411,0.315782243038587
5604,9,136579,-0.0619128947912237,0.0921550693403827,0.502128922824149
5605,9,136584,-0.059760711310318,0.0919058844956307,0.515961360777055
5606,9,136594,-0.0699844226795412,0.091760744338132,0.446161404061232
5607,9,136619,-0.0421744542840562,0.0903407306760777,0.640904033613078
5608,9,137267,-0.0792594533869191,0.0905580226232417,0.382041763353095
5609,9,138029,-0.0490394211943258,0.0934089318660269,0.599914748730007
5610,9,138636,-0.0802091279185647,0.0888834970468753,0.367455808975224
5611,9,138792,-0.073441783018027,0.0890325753503312,0.409993004032247
5612,9,139216,-0.0983990043159034,0.091430343165183,0.282564637447608
5613,9,139266,-0.0882923988281312,0.092152919416788,0.338664312500413
5614,9,139442,-0.0340369471062018,0.0907773957387761,0.707923126701023
5615,9,142542,-0.102383850277221,0.0888696752071012,0.250073031422393
5616,9,144386,-0.0903290495663946,0.0892077586285239,0.311959400988989
5617,9,144699,-0.11773159405856,0.0892114111705825,0.187793063410186
5618,9,144955,-0.110104189041093,0.0886684162154282,0.215152470537571
5619,9,146913,-0.121637985944902,0.147305913018044,0.409503146353934
5620,9,146928,0.0558998917910484,0.125307115433506,0.655796284344233
5621,9,150327,-0.0992821835298045,0.0894404496461651,0.267738784773452
5622,9,150475,-0.0932109059641003,0.0892043445665107,0.29677752793529
5623,9,151474,-0.064786801315235,0.0899113878133777,0.471655431092843
5624,9,154510,-0.104886256714213,0.0902846193468178,0.246130474329768
5625,9,154735,-0.0688303913187797,0.0898353461922611,0.444078954356534
5626,9,154780,-0.0642899141890949,0.0897883608680123,0.474454773109549
5627,9,155581,-0.100556019715172,0.0895515884702258,0.262250010100479
5628,9,158904,-0.0480732361178892,0.0896612023331603,0.592181923045934
5629,9,161738,-0.108468688116759,0.0888146855306244,0.222790419654443
5630,9,161933,-0.135824854733207,0.0886319652384901,0.126304892134335
5631,9,163075,-0.0886075334407085,0.103667320300547,0.393280533380526
5632,9,163161,-0.121444642629202,0.1008129558602,0.229144270581087
5633,9,163793,-0.136621823217532,0.0889176372764793,0.125311958390322
5634,9,163812,-0.140853071042634,0.0889714948647617,0.114288265922584
5635,9,166532,-0.149598351184122,0.088713080949617,0.0926183607749997
5636,9,169345,-0.048812218945744,0.0889620886860486,0.583568073102071
5637,9,169787,0.0491854765076525,0.164187204936043,0.764681871620362
5638,9,169788,0.18380235215271,0.330348210596329,0.57829698189762
5639,9,169788,-0.070740841985188,0.179364528998576,0.693526081351272
5640,9,171609,-0.0131171015296521,0.0911229735119138,0.88562253242688
5641,9,174307,-0.0441402435376738,0.0892658110779041,0.621274140816999
5642,9,175368,-0.0501655998909908,0.090135434810172,0.578182085710009
5643,9,175543,-0.0425092400436573,0.0889733622472362,0.633106132225965
5644,9,176534,-0.0743565652658857,0.0890643522472419,0.40435929520934
5645,9,176600,-0.0668875338998644,0.0887149934238259,0.451376013513091
5646,9,176841,-0.0554496117883783,0.0890355871595761,0.533831002528827
5647,9,177464,-0.0155207986276521,0.132053759274962,0.906503795537035
5648,9,177598,0.000514427352858893,0.0888618583493763,0.995384287855269
5649,9,177790,-0.0194941835994671,0.0891377217256163,0.827012197180539
5650,9,178365,-0.00598722722687126,0.0890015545993186,0.946404015859562
5651,9,179719,-0.211359735778678,0.177143414179861,0.233609575076243
5652,9,180087,-0.0993835066061612,0.0892453603206555,0.266209124394911
5653,9,180128,-0.102171700647564,0.0891765404303737,0.25268549558345
5654,9,180379,-0.120772525516204,0.0919512689410253,0.189887590949062
5655,9,183268,-0.197608417506688,0.189850740468594,0.298651967654584
5656,9,183658,-0.0668174183597721,0.0906266200520884,0.461440356121797
5657,9,187970,-0.0712772283377507,0.0889557323308985,0.423516510000922
5658,9,189329,-0.0715144525405551,0.0892304877703946,0.423405927562941
5659,9,189688,-0.0858944683930637,0.0895041262347035,0.337877926364848
5660,9,190020,-0.0710773139322145,0.0889055099567451,0.424555389499065
5661,9,193013,-0.0988556949342218,0.088903560032599,0.266919352198562
5662,9,195445,-0.067169056586641,0.0976348286366166,0.491928489785412
5663,9,195510,-0.0269013562765408,0.0968425461422541,0.781340426657231
5664,9,196154,-0.109230219743007,0.0886434452419835,0.218678637075519
5665,9,196626,-0.314022960358223,0.178780131940696,0.0798742822988969
5666,9,197752,-0.0841206161545187,0.0891254623712403,0.345894433006322
5667,9,197820,-0.076089155510787,0.0900686217334733,0.398799763697644
5668,9,198256,-0.112359942676588,0.0905684039678614,0.215574272758216
5669,9,198256,-0.0119912339548431,0.492187313053175,0.980576706804908
5670,9,198339,-0.115350654777103,0.0888726755238011,0.195158269643084
5671,9,198850,-0.101930708159993,0.090483331514629,0.260713388802626
5672,9,199162,-0.104910598931391,0.0887852645637745,0.23815123798259
5673,9,199377,-0.0956672060959198,0.0885648694728324,0.280793429262057
5674,9,200074,-0.0671464683081201,0.0887619713568417,0.449867287714962
5675,9,200287,-0.0926238895170772,0.0894908640170039,0.301373014590731
5676,9,201408,-0.0778838872253842,0.0890374274961438,0.382314491676709
5677,9,201606,-0.114689721826107,0.0886729950242509,0.196718207129315
5678,9,204151,-0.0677447680819513,0.0890114872505984,0.447118025873332
5679,9,205209,-0.0764648631997176,0.177403416684548,0.666715094505341
5680,9,210740,-0.0597123751723784,0.0892849368515889,0.504070114424159
5681,9,210783,-0.0416307097367926,0.0894530226729959,0.641937833094642
5682,9,211109,-0.0365188779836369,0.0889394420483499,0.681612152880531
5683,9,211688,-0.0270714741253716,0.0890728340195377,0.76136398744907
5684,9,213938,-0.0790297803041704,0.0894976211471433,0.3778168176685
5685,9,215328,-0.111527214841627,0.0887624149240168,0.209776851696829
5686,9,215997,-0.0880533935604788,0.0893690923398032,0.325162405937139
5687,9,216548,-0.0766376196799793,0.0905421140864845,0.397885982230878
5688,9,219192,-0.110902789511969,0.0885145213126748,0.211059311934864
5689,9,222260,-0.0974208581518925,0.0886936371494813,0.272779620376456
5690,9,222580,-0.108719916591271,0.0900962734049632,0.228352559409505
5691,9,222583,-0.108719916591271,0.0900962734049632,0.228352559409505
5692,9,225578,-0.135791967580362,0.090110152672714,0.132716486061191
5693,9,226182,-0.132788445917085,0.0901287435350771,0.14155599426799
5694,9,226305,-0.106943477006745,0.0892970898601439,0.231870731315913
5695,9,231496,-0.160786609728626,0.0890559419792127,0.0718551545351317
5696,9,232338,-0.0857418732263309,0.0887375968991224,0.334585274355443
5697,9,232470,-0.11187894916349,0.0886677329665511,0.207861956235588
5698,9,232692,-0.130562073461055,0.0887142098582884,0.141988657477444
5699,9,236476,-0.127495940702893,0.0885785322188964,0.15093615317313
5700,9,239129,-0.156024842027473,0.0889618399020732,0.080325713103907
5701,9,240673,-0.186089467052909,0.0882912650588417,0.0357636128992618
5702,9,241200,-0.139943620239208,0.110451975619484,0.205987430670518
5703,9,241201,-0.121320956183582,0.0956285286863355,0.205395076279501
5704,9,242937,-0.0427889289625929,0.0895631607901509,0.633122822033555
5705,9,243115,-0.021678167038141,0.0888305907578417,0.807342053179526
5706,9,243230,-0.0131067174910365,0.0893387601272365,0.883446193455473
5707,9,243307,0.0143663290318988,0.0893339453456538,0.872330303921288
5708,9,243521,-0.0229312386933068,0.0890747160717764,0.796990482212895
5709,9,243529,-0.0229312386933068,0.0890747160717764,0.796990482212895
5710,9,243574,0.0158930295842686,0.089331790950859,0.85889561247358
5711,9,243694,0.00389083269169838,0.0890842465241592,0.965187462174014
5712,9,243723,-0.01582377598684,0.0893318257782509,0.859504090855511
5713,9,243786,-0.00195106397775084,0.0893414233341639,0.982589288675721
5714,9,243799,0.00245029386547706,0.0897220848142234,0.978228057970347
5715,9,243866,-0.00859529102940286,0.0911796288899536,0.924950016516262
5716,9,243951,-0.0317788197806355,0.178965789841973,0.859163128918764
5717,9,244149,-0.0188602785285581,0.0890788313064085,0.832443219935827
5718,9,244280,-0.0311893936495753,0.0888225725344577,0.725690810252823
5719,9,244304,-0.00842950585576359,0.0890819475900569,0.924665252778085
5720,9,244502,-0.0224536261167882,0.0888300450696684,0.800592595146475
5721,9,244863,-0.0293050908158598,0.0891958855963883,0.742692499466637
5722,9,244901,-0.00705936252144022,0.0889598851260784,0.936795665674585
5723,9,244951,-0.0132078193144538,0.0888311080139192,0.881887400353813
5724,9,245431,-0.0145533170282405,0.0888305124177731,0.869956837135234
5725,9,245886,0.00405940687118911,0.0958970099234562,0.966258844584143
5726,9,245890,0.0273730576515984,0.0962381307328361,0.776247280888053
5727,9,247491,-0.0901994564735635,0.153533743190025,0.557250619343647
