SNP,Chr,Pos,Effect,SE,PMC1_GTR2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
6450,10,633866,-0.103736310673834,0.0509464291309978,0.0424779417096133
6451,10,635779,-0.161884748157043,0.103725674110668,0.119490388084317
6452,10,637667,-0.0622265388840042,0.0512469421049829,0.225464413156492
6453,10,639198,0.0963457843225248,0.0782750486691052,0.219193964468982
6454,10,639262,-0.0685877357350584,0.0512921424578952,0.182019125820941
6455,10,640020,-0.0799277219614964,0.115700855974974,0.490136700804234
6456,10,640030,0.0675070158959366,0.0575156963868121,0.24130062360763
6457,10,642106,-0.0435603763806411,0.0510443327023383,0.394025520462861
6458,10,642327,-0.0397178385098075,0.0510394232149198,0.436984404871489
6459,10,642379,-0.036323601550334,0.0508247062779384,0.475276715901716
6460,10,643441,-0.0318029180016795,0.0531934318996582,0.550308022789918
6461,10,644500,-0.0437259479156919,0.0509149771923576,0.391031854005422
6462,10,646432,-0.032132573097177,0.0509241482527922,0.528456097128562
6463,10,646676,-0.0307369729886001,0.0509418770489843,0.546647810042198
6464,10,649610,-0.0406310751533612,0.0510398193556019,0.42652856938396
6465,10,650585,-0.0337045604041132,0.0510140249677802,0.509240753092939
6466,10,652591,-0.0491086736674418,0.0521971558441464,0.347435122348005
6467,10,652698,-0.191559182665328,0.108021433944772,0.0770338476324025
6468,10,652769,-0.00530716577483853,0.0533155946749421,0.920764077501869
6469,10,652783,-0.0100276486604857,0.0525383473765366,0.848742323167209
6470,10,653026,-0.039275775810866,0.0510055661207878,0.441797563566563
6471,10,653249,-0.0363110176448093,0.0509484016829135,0.476501130524092
6472,10,653283,-0.0376644153197127,0.0508828642722336,0.459659716999095
6473,10,654372,-0.0250889007680437,0.0524695061789011,0.632831206235312
6474,10,654625,-0.0362427847779418,0.0537454589270071,0.500535691922451
6475,10,655074,-0.0673004433237352,0.0508155136236423,0.186224597116053
6476,10,656247,-0.0600309178113566,0.0508163737932784,0.238266832597792
6477,10,660234,-0.0710933874068305,0.0508351509710578,0.162838351479913
6478,10,660886,-0.0805190014717902,0.0507271928327528,0.113341219142529
6479,10,662071,-0.0721825707977091,0.0507498655241213,0.155816257905832
6480,10,662217,-0.0854572240070283,0.0508315566519983,0.0936115821541054
6481,10,662415,-0.0814452286568952,0.0507846724769459,0.109666477244168
6482,10,662679,-0.0778511914117404,0.0511546531165885,0.128934661086305
6483,10,662711,-0.0790841806606032,0.0508583371389986,0.12084463114038
6484,10,662934,-0.0797177645069232,0.0508749966216187,0.118026064219546
6485,10,665129,-0.0635393493469535,0.0516281342983129,0.21925012743428
6486,10,665450,-0.0803791333007099,0.0512204123469206,0.117478782246407
6487,10,665759,-0.0881443885807855,0.050977881000461,0.0846706185366155
6488,10,666622,-0.095951250138735,0.0511502294588374,0.0614980052513976
6489,10,666742,-0.0874285903933389,0.050772246617947,0.0859498476254733
6490,10,667117,-0.0622924643709591,0.0510405406943146,0.223108702444804
6491,10,669743,-0.099003246557774,0.0508131202776184,0.0521616594393069
6492,10,670300,-0.0780771666220942,0.0509602614423343,0.126388838321166
6493,10,670679,-0.0881855613713551,0.0506878450347237,0.0827697074285674
6494,10,672846,-0.0724153418376232,0.052417624523753,0.167996735894204
6495,10,673554,-0.0548947900091159,0.0508786847897321,0.281353411412426
6496,10,673954,-0.0805549385537486,0.0519524286188068,0.121905148090905
6497,10,674332,-0.0501591526603342,0.0514358928203794,0.330139743012442
6498,10,674570,-0.0607590097968038,0.0511499781959308,0.23568721890665
6499,10,675971,-0.0580531115655553,0.0508743944391577,0.254599063000976
6500,10,677358,-0.0599308345393794,0.101920185103982,0.556896653389499
6501,10,677377,-0.0790901721263071,0.0590236703096425,0.1811157596302
6502,10,678769,-0.0668412796148131,0.0514459038172243,0.194704810752571
6503,10,682740,-0.0663322894517048,0.0508191197497664,0.192653619808751
6504,10,682784,-0.0609104548554646,0.0510265356545437,0.233396318087694
6505,10,682904,-0.0651729665095527,0.0508346455563751,0.200663631451801
6506,10,683731,-0.0135936627913689,0.0509477215685097,0.789766700433639
6507,10,683971,-0.0207588895322179,0.0514435200829939,0.686804322746004
6508,10,684045,-0.00803076002997266,0.055266738856052,0.88454976468983
6509,10,684759,-0.0379074316784548,0.0511372159781168,0.459011368684898
6510,10,685754,-0.0157541956828827,0.0510374567847184,0.757747740265857
6511,10,686560,-0.0113791568770401,0.0511587624956802,0.824109115141004
6512,10,686698,0.00870257684670883,0.053086914565547,0.869879491297613
6513,10,686946,-0.0162083295464517,0.0511306728130916,0.751432389106425
6514,10,688164,-0.0309317430206282,0.0510444938519433,0.544920072202239
6515,10,688208,-0.0329097877405633,0.0509537379084768,0.518779404662263
6516,10,688286,-0.0274800290077658,0.0511072760600987,0.591127760598369
6517,10,688646,-0.0268260247327327,0.0509493436713342,0.598855227454378
6518,10,691082,-0.0585336398759995,0.0511106732048968,0.25288841137587
6519,10,691920,-0.0950837639389954,0.0512059063987279,0.0641595423924465
6520,10,692021,-0.0712357058781876,0.0511252113025294,0.164388354287074
6521,10,692100,-0.080795350706404,0.0508118563649409,0.112710000576452
6522,10,694743,-0.0768154982079506,0.0507434603596599,0.130971143406935
6523,10,695220,-0.047126036681043,0.0516409067694916,0.36209059165188
6524,10,695691,-0.0698057797547902,0.0508402057429846,0.170610579411731
6525,10,695712,-0.0585856389498874,0.0508883914492329,0.250405525729776
6526,10,695757,-0.0661283283893774,0.0507187099602923,0.193142819717789
6527,10,695759,-0.0661283283893774,0.0507187099602923,0.193142819717789
6528,10,695902,-0.0797649707596016,0.0508942709700419,0.11794797339481
6529,10,696080,-0.0687414168245104,0.051300259828282,0.181113148332099
6530,10,696733,-0.0756835095199239,0.0510304825444617,0.138939034518922
6531,10,697010,-0.0840730255745228,0.0558228498056527,0.132943930469292
6532,10,697845,-0.0857054079369937,0.0509340885511089,0.0933226639663121
6533,10,698466,-0.0712027702645077,0.0507200780690769,0.161246234223433
6534,10,700536,-0.0410640537629282,0.0509212557293098,0.420542144136885
6535,10,700558,-0.0437801810748024,0.0509317678467948,0.390601243808068
6536,10,701028,-0.0461810294494975,0.0509052117190699,0.364921762178247
6537,10,701746,0.0186381972025853,0.0647521190124457,0.773638755584533
6538,10,703629,-0.061441970729227,0.0509188415369429,0.228369301228961
6539,10,703809,-0.0634914785748375,0.0508269828581401,0.212431048593733
6540,10,703814,-0.0685096163992376,0.0508872174623659,0.179068665034746
6541,10,705116,-0.0567200018978333,0.0507285928859598,0.264281575340906
6542,10,705376,-0.0894995510295827,0.0509941351060867,0.0801105153616683
6543,10,705423,-0.107850533165678,0.0505832315216772,0.0336852054603346
6544,10,709369,-0.0802349483468071,0.05067063578258,0.114212014564396
6545,10,711335,-0.0931385232365548,0.051309860891361,0.0703390584020313
6546,10,712148,-0.0648996047762377,0.0529418474679955,0.221066326859816
6547,10,712180,-0.0717917555142164,0.0568946636004794,0.207840789001954
6548,10,712223,-0.0525865067967632,0.0575353709200252,0.361348207194133
6549,10,712403,-0.0917438282530328,0.0506265193578809,0.0708095601623116
6550,10,712477,-0.0843134211721535,0.0506631063619234,0.0969603136335766
6551,10,712640,-0.07875987605276,0.0507543343725446,0.121609443027021
6552,10,712728,-0.0813686574333554,0.0544911054243086,0.136265892155027
6553,10,712774,-0.0770919650882917,0.0568467934427092,0.175922808028293
6554,10,713291,-0.0773375457228256,0.0510111947451375,0.130391624503633
6555,10,713298,-0.0772414170264965,0.0510279585857778,0.130994779894875
6556,10,713372,-0.0809830015067735,0.0507565101562126,0.111490964461677
6557,10,713455,-0.0818529457631069,0.0508070610221031,0.108061587966521
6558,10,713844,-0.0822248882746959,0.0507811132777445,0.106296806892392
6559,10,713845,-0.0769762186346802,0.0508869554243748,0.131253012569721
6560,10,714773,-0.100847696742819,0.0507004992060889,0.0474631274539751
6561,10,714898,-0.100752691614815,0.0603545605778133,0.0959352144781582
6562,10,714906,-0.110161974198455,0.0613743226623544,0.0735218766464732
6563,10,714907,-0.110161974198455,0.0613743226623544,0.0735218766464732
6564,10,714910,-0.0994713743919702,0.0620485022647342,0.109801880557999
6565,10,714919,-0.272472892492601,0.101276998030869,0.0074764707127044
6566,10,714920,-0.262257300309598,0.101494895604536,0.0101688839547751
6567,10,714924,-0.275865933115595,0.101320089809382,0.00679620867799542
6568,10,715567,-0.101610828768218,0.0507172533046535,0.0458900726534041
6569,10,715574,-0.101610828768218,0.0507172533046535,0.0458900726534041
6570,10,717717,-0.109577772911201,0.0510830044965026,0.0326273674961547
6571,10,719602,-0.0948562932500941,0.0513134964891833,0.0653568611401329
6572,10,719648,-0.050106842127763,0.0541095572041105,0.35506525836293
6573,10,719662,-0.073890566841545,0.0524082530621511,0.159448703124517
6574,10,719708,-0.102469493904482,0.0521485592192615,0.050203504311497
6575,10,720081,-0.111009911793319,0.0508126619654788,0.0295687937515596
6576,10,721398,-0.0694045723708872,0.0527396904681216,0.18903345849056
6577,10,722130,-0.0968910572564826,0.0514528158706712,0.0605081355453667
6578,10,722262,-0.09835194823751,0.0511809279822837,0.0554543552346472
6579,10,722536,-0.114274987660135,0.0517552436161484,0.027887484470952
6580,10,724256,-0.0946464022932987,0.0509887350761171,0.06425503016938
6581,10,724374,-0.0947929071043444,0.0510175595539392,0.0639950191260683
6582,10,724397,-0.0908597384891692,0.0512455160947817,0.0770863084114782
6583,10,724819,-0.0741648795786108,0.0522692506088455,0.156810277199565
6584,10,725469,-0.0623885010364207,0.0528199424813133,0.238336613823861
6585,10,725678,-0.0629833082787112,0.0510805664805133,0.218389157587363
6586,10,726314,-0.0705901879430428,0.0509241279503246,0.166565813021423
6587,10,726437,-0.0598856065778094,0.0510214287700331,0.241292719892104
6588,10,726757,-0.0555200495727093,0.0509834467413498,0.276904757133678
6589,10,726837,-0.0596612374935269,0.051167989455551,0.244406672515585
6590,10,726842,-0.0596612374935269,0.051167989455551,0.244406672515585
6591,10,727369,-0.0744395740364401,0.0513026211323578,0.147670775328179
6592,10,727432,-0.0443239966631616,0.0511225988938973,0.386523430068328
6593,10,728001,-0.0587185503782563,0.051171078532301,0.251954251089509
6594,10,728402,-0.0581350562305808,0.0511140054978983,0.256158989640196
6595,10,745488,0.0197610372425207,0.0531710664978372,0.710376290186459
6596,10,745492,0.0508117169803586,0.0529695478813027,0.338082924478582
6597,10,745571,0.106915439441071,0.366469622126282,0.770653472507654
6598,10,745649,0.0122426858629252,0.082547564176871,0.882182265039386
6599,10,745651,-0.0085252618411138,0.0874381833591317,0.922384315557396
6600,11,833,-0.0883380378563414,0.0736362594315194,0.231078284031125
6601,11,925,-0.104217309833968,0.084261602122082,0.216972267087293
6602,11,1010,-0.0918656567895866,0.156049089418932,0.556440935553856
6603,11,1012,-0.0810081996499719,0.154527535772253,0.60044655151967
6604,11,1056,-0.0447003625528488,0.12728737596347,0.725665279055556
6605,11,2602,-0.15335090539746,0.261668306282536,0.558215936553054
6606,11,2703,0.17151784936737,0.118482498859318,0.148610362483243
6607,11,2720,0.12304313915608,0.108800902288255,0.258864159295059
6608,11,2722,-0.0323239055340974,0.104482337933842,0.757221127932001
6609,11,2733,0.00162711074857214,0.104082889239284,0.987536141107632
6610,11,2737,0.0209147814357209,0.10369873234982,0.840276882649561
6611,11,2740,0.0353593736535935,0.0647208104783936,0.585179439277535
6612,11,2745,0.0382511303997188,0.0645181933399884,0.553645398275082
6613,11,3277,0.0535337785464122,0.0538881567435602,0.321183924628816
6614,11,3299,0.0431307981480732,0.0554266880758391,0.436996304786159
6615,11,3343,0.0751519395611453,0.101730783119364,0.460559711669515
6616,11,3352,0.0629676137839397,0.101963382735968,0.537269355478386
6617,11,3361,0.0669903620139198,0.101820806908055,0.511015720932613
6618,11,3363,0.0669903620139198,0.101820806908055,0.511015720932613
6619,11,3391,0.0555621706597583,0.0531349199668706,0.296423888706756
6620,11,3477,0.0571094801093864,0.0518337665420766,0.271307368241688
6621,11,3599,0.0500336696478513,0.0518212913946026,0.334953357312321
6622,11,3638,0.0472107485991212,0.051475415944031,0.359689493630132
6623,11,3640,0.0428569447391839,0.0513539087822413,0.404540576884247
6624,11,3696,0.0513359607356297,0.0518478919087204,0.322790586640892
6625,11,3898,0.0642693028382195,0.0515053733938936,0.212925020811661
6626,11,3926,0.0749729113587547,0.0513978520366128,0.145542964896657
6627,11,3968,0.0670832297977446,0.0522963496251509,0.200420712015634
6628,11,4436,0.0588245751749228,0.0509701100830573,0.249240150179696
6629,11,5087,0.0682726950506815,0.0507748314121251,0.17961233774651
6630,11,5434,0.052880923807624,0.0510706128775335,0.301168908897394
6631,11,5655,0.0526252318788696,0.0513853121906044,0.306475247633693
6632,11,5676,0.0544948562294095,0.0516367741657388,0.29198715424678
6633,11,5928,0.0563105483238032,0.0532583468197795,0.291093437190529
6634,11,6055,0.0547437431155232,0.0515893614213428,0.289349912531482
6635,11,6097,0.0633046520919029,0.0508566473907155,0.214043340839008
6636,11,6138,0.0638795421434933,0.0509350365371566,0.21062185422841
6637,11,6167,0.0599552362823185,0.0510297403848975,0.240823547814578
6638,11,6715,0.05508028027003,0.0508378811215461,0.279348398613082
6639,11,6833,0.0478296966389262,0.0508409996672456,0.347465968850881
6640,11,7228,0.0518455300664033,0.0509490744549464,0.309567324497653
6641,11,7571,-0.119332266180511,0.102181243669967,0.243655845776951
6642,11,7663,0.0301268373991301,0.06784258147119,0.657264259016832
6643,11,7664,0.00886001266471914,0.0675421250429346,0.895709557189012
6644,11,7691,0.0828066865951609,0.102149996974913,0.418119667038111
6645,11,7717,0.0464913144996028,0.0588384362723154,0.429969413248409
6646,11,7726,0.0473042967153728,0.0577581912280768,0.413335646060004
6647,11,7765,0.0401187776000181,0.0530568989218561,0.450065792392135
6648,11,7823,0.0677982433776412,0.0529770943394616,0.201468156603809
6649,11,8044,0.0632296121724837,0.0509860131813544,0.215748633318782
6650,11,8079,0.0688937896419624,0.0512438269913828,0.179672343316092
6651,11,8196,0.0652559912859462,0.0510113143724187,0.201650873818801
6652,11,8305,0.0576601428245337,0.0515275300502651,0.263894081366274
6653,11,8317,0.0535420037885591,0.0513097905148185,0.297428723752885
6654,11,8331,0.0568715411025409,0.0523069668722329,0.277661480548357
6655,11,8390,0.0577854407881782,0.0514132182610091,0.261801653202141
6656,11,8603,0.0517962703264945,0.0513033082934135,0.313374293549182
6657,11,8720,0.0671163235588062,0.0511332032172387,0.190177894601289
6658,11,8789,0.0698164551952862,0.0511402005263551,0.173060496305444
6659,11,8867,0.0617221692554005,0.0518811206791879,0.234969940496845
6660,11,8878,0.137340352529195,0.101546625863419,0.177085742378138
6661,11,8889,0.145832731295295,0.101452031994996,0.151474565899639
6662,11,8909,0.137630362096381,0.101580893872601,0.176320850563345
6663,11,9097,0.0502579937953986,0.0520427084694796,0.334852071476763
6664,11,9262,0.045430996159612,0.0510283541765524,0.373906431070405
6665,11,9690,0.059566490719622,0.0509676691059321,0.243308606125625
6666,11,10206,0.0584369254036031,0.0509535459421436,0.252213466875916
6667,11,10540,0.0388772121422594,0.0513628797932776,0.449607107031823
6668,11,10641,0.0500742741514295,0.0509153368216129,0.32604426943921
6669,11,10897,0.0537747200116819,0.0509859089881744,0.29228494749952
6670,11,10927,0.0464470467542322,0.0513814651998014,0.366630436288424
6671,11,10969,0.0593272176154351,0.0510648109667832,0.246100692073817
6672,11,11470,0.0526700768100651,0.0511344610759634,0.303700707334551
6673,11,11657,0.0650677594451233,0.0511579380519865,0.20424608320831
6674,11,11751,0.0636439102592967,0.0510990921276085,0.213774159267854
6675,11,11931,0.0360159194612791,0.051543134870083,0.485166511103916
6676,11,11938,0.0374924737773195,0.0516095544453333,0.468035911584273
6677,11,12060,0.0548183367550776,0.0509212677230147,0.282424901241049
6678,11,12080,0.0506199949616239,0.0509335794773661,0.32097993435393
6679,11,12089,0.0549536339719825,0.050982347879528,0.281816502193027
6680,11,12136,0.063496226688276,0.050905635045147,0.213102680171627
6681,11,12224,0.0450960322891025,0.0514541601994968,0.381391673879551
6682,11,12231,0.0441262612060679,0.0511230834741026,0.388647801341614
6683,11,12232,0.0441262612060679,0.0511230834741026,0.388647801341614
6684,11,12236,0.0373291539922846,0.051284547299553,0.467167686829461
6685,11,13561,-0.00278864714522767,0.0526984470655402,0.957827920773477
6686,11,13635,0.0442516687414368,0.0516203889774424,0.391887378605327
6687,11,13712,0.0438222169552128,0.0512305636817614,0.392914349453777
6688,11,13729,0.0447388409125388,0.0513754110257272,0.384443140264563
6689,11,13740,0.0410720312086332,0.0519275099007837,0.429504621904789
6690,11,13742,0.0472861266787704,0.0518434814770075,0.36234171815134
6691,11,13813,0.0497098080891987,0.051936896894442,0.339162058436725
6692,11,13973,0.0233101054553288,0.0511131454786824,0.648635084567811
6693,11,14046,0.0142998958300053,0.0524708741549512,0.785373749493973
6694,11,14047,0.0156750866087836,0.0523878349733491,0.764954118499385
6695,11,14122,0.037111835269751,0.0511111768943824,0.468258500871494
6696,11,14229,0.0476925369612919,0.0514979100475316,0.355023467476791
6697,11,14280,0.0322959364059726,0.0520611235367856,0.535429952243842
6698,11,14320,0.0425789012905373,0.0514727096803046,0.408675102925327
6699,11,14350,0.044545319753891,0.0508526617141785,0.381642939974487
6700,11,14360,0.044545319753891,0.0508526617141785,0.381642939974487
6701,11,14361,0.044545319753891,0.0508526617141785,0.381642939974487
6702,11,14424,0.0413245278872296,0.0512364432802056,0.420471370653395
6703,11,14431,0.029965498886671,0.0511913058992298,0.558677637164186
6704,11,14438,0.0301002671064346,0.0509925335737193,0.555375446229395
6705,11,14510,0.0472455594299634,0.0509217851002779,0.354141934091325
6706,11,14550,0.0432719440330513,0.0508646069118732,0.395497162556777
6707,11,14569,0.0586489349546534,0.0508881849056915,0.249893103485211
6708,11,14705,0.0432920249880371,0.0510084991399716,0.396611280768344
6709,11,14729,0.0465135390528559,0.0510109972001332,0.362478615131652
6710,11,15153,0.0280770507338086,0.0510386434772299,0.582589381672495
6711,11,15356,0.0420652886668304,0.0512248934114471,0.412093196619795
6712,11,15718,0.0388394498500939,0.0511417574888152,0.448092107381345
6713,11,16603,0.0208717604058727,0.0511372661544014,0.6834097836497
6714,11,16614,0.0198322959240283,0.0511946540839618,0.698700984292448
6715,11,16738,0.0143615529768042,0.0518162432300046,0.781817069795395
6716,11,16750,0.0110175037569049,0.0521050995769156,0.832659955863485
6717,11,16799,0.0440609698331539,0.0516208510850797,0.393933270030897
6718,11,16954,0.036939344314739,0.0515325237833287,0.473961553836416
6719,11,16984,0.0326040972153837,0.05129367288815,0.525425648372079
6720,11,16990,0.0303725293667855,0.0512975535389274,0.554172472960104
6721,11,17039,0.0321373334195353,0.0510837408010889,0.529683417992426
6722,11,17061,0.0276977072994444,0.0510911059816778,0.588075234107833
6723,11,17206,0.0244334808248544,0.0514887092164371,0.635407907035469
6724,11,17217,0.0359007269850872,0.0513533302614339,0.484954596653286
6725,11,17681,0.0468267879320855,0.0509713281275224,0.358885669490129
6726,11,17705,0.030728460474624,0.0511032542661964,0.548025162837217
6727,11,17941,0.0289198858183297,0.0510429766662963,0.571360200508667
6728,11,18001,0.0310171058199702,0.0509261075086431,0.542875773381777
6729,11,18416,0.0648845478190978,0.0572443396593578,0.257787563721674
6730,11,18574,0.0121348394291363,0.0533221047182099,0.820107512461856
6731,11,18606,0.0318504949049079,0.0525282598423447,0.544672283669308
6732,11,18639,0.0181239641226143,0.0523724888907698,0.729504635812334
6733,11,18921,0.0212524761488793,0.0510358520727607,0.677353959364586
6734,11,18968,0.0117107923711248,0.0511085694426385,0.818896226669722
6735,11,19023,0.0221060342812234,0.0511158795196972,0.665664640253034
6736,11,19024,0.0221060342812234,0.0511158795196972,0.665664640253034
6737,11,19074,0.0175341886846719,0.0514220969414033,0.733317367440368
6738,11,19143,0.0164377638666503,0.0525677455616251,0.754695703304424
6739,11,19206,0.008780402953731,0.0526317771379761,0.867601671149084
6740,11,19282,0.000676111103253565,0.0525511850992546,0.989742157502463
6741,11,19287,0.00082003683357687,0.0524763757593095,0.987540968339829
6742,11,19367,0.0222758111348817,0.0513908689816858,0.664946436216418
6743,11,19388,0.0152874398626703,0.0516525983910515,0.767429680796979
6744,11,19443,0.0155348570178741,0.0516523892694915,0.763776279542674
6745,11,19447,0.00975112467869119,0.051901940476388,0.85108187072327
6746,11,19537,-0.0197245891981302,0.056225163965728,0.725936963876509
6747,11,19538,-0.0140420223805903,0.0561125604991611,0.802541608541039
6748,11,19607,0.10732902844172,0.104060116655305,0.303053005434672
6749,11,19607,-0.0611281738377407,0.118302452579865,0.605681505233414
6750,11,19629,0.0140954741292448,0.0529297137317117,0.790159415747425
6751,11,19632,0.0152525443003359,0.0531716153414235,0.774391636820105
6752,11,19855,0.0239737309874727,0.0524925301987142,0.648162210684974
6753,11,19880,0.0319148795311433,0.0523119270364535,0.542196045529856
6754,11,19921,0.0440481804757135,0.0518668788989001,0.396315259859003
6755,11,20014,0.0252375037195991,0.0518430048182141,0.62669769078346
6756,11,20104,0.0227828114351955,0.0519184414419484,0.661060970413753
6757,11,20142,0.00908118785144566,0.052696439468857,0.863276702353539
6758,11,20173,0.0218982005428926,0.0864665977873165,0.800217679228138
6759,11,20203,0.00493628247769073,0.0553804504839438,0.929025944830207
6760,11,20281,0.0221943606029012,0.052079533937066,0.67024895462421
6761,11,20291,0.0277965165431225,0.0523910828752199,0.596058600927186
6762,11,20294,0.0277965165431225,0.0523910828752199,0.596058600927186
6763,11,20296,0.0284890969406856,0.0523070727674137,0.586337503290423
6764,11,20319,0.00822942505895646,0.0524495552757748,0.875412009923347
6765,11,20445,0.0280575463212967,0.0512373021584907,0.584312655056771
6766,11,20462,0.036050697847013,0.051229687897496,0.482079071664138
6767,11,20476,0.0424564086785772,0.0509943009748399,0.405649271785182
6768,11,20496,0.0272929555567925,0.0510994366649934,0.593598440069339
6769,11,20520,0.0181340650031072,0.0534546766976816,0.734629249111759
6770,11,20522,0.0247409289009916,0.051692996443227,0.632510426342547
6771,11,20543,0.0246763384713088,0.0511723731042532,0.629948576296528
6772,11,20567,0.0216545259098715,0.051183587659962,0.672497745303509
6773,11,20594,0.0326834518751871,0.0509541506031599,0.521660474302612
6774,11,20802,0.0126691093262126,0.0510560636866626,0.804169498914205
6775,11,20805,0.0126691093262126,0.0510560636866626,0.804169498914205
6776,11,20841,0.00117335577848618,0.0508742227950878,0.981612367895359
6777,11,20963,0.00204867662759994,0.0509390816132056,0.967941928550477
6778,11,21323,0.0326424448333238,0.0512128282681402,0.524285288311758
6779,11,21871,0.0242227522878615,0.0510547607873552,0.635474902117998
6780,11,22005,0.0239042719259478,0.0512924609854513,0.641475232837481
6781,11,22075,0.292524491450954,0.556469278954524,0.599440969063191
6782,11,25361,0.0353100484355935,0.0508059396800625,0.487513495920477
6783,11,25987,0.0180162750802861,0.0508524232375858,0.723336485930917
6784,11,27625,0.0180624242458705,0.0516500605266966,0.726766610026226
6785,11,29269,0.0121685613008451,0.050935080766194,0.811319166641068
6786,11,30395,0.0194948660853316,0.050906149239072,0.701982147549824
6787,11,30856,0.0169891610715059,0.050985485154545,0.739169336919584
6788,11,31481,0.0198607045047592,0.0509825453899098,0.69709766097007
6789,11,31748,0.00671948185001603,0.05121489632951,0.895690486916762
6790,11,31804,0.0229867285524381,0.0513862669387581,0.654909626938598
6791,11,31861,0.0177338128916432,0.0516772169041829,0.731678598386664
6792,11,32204,0.0232498082721874,0.0510681923160035,0.649195003684814
6793,11,32446,0.00268618984763147,0.0512748280388962,0.958249104144257
6794,11,32581,0.0134470915929087,0.0510272063885185,0.792297498327193
6795,11,32884,0.00719132725362009,0.0511279863746067,0.888223952720186
6796,11,33534,0.0106889796495874,0.0509496824758614,0.833948842340557
6797,11,39138,0.0174719703225552,0.0511116215181965,0.732675107439947
6798,11,39160,0.0138306850251622,0.051108286176198,0.786845070824898
6799,11,40753,-0.00405332533653169,0.051274573511888,0.9370365554869
6800,11,42269,-0.169067342612612,0.119460347713453,0.157874129076239
6801,11,46711,-0.00810781554768258,0.0982754141575377,0.934295119025499
6802,11,46848,-0.00761023637018238,0.0523640912037336,0.884530819764917
6803,11,47424,0.00755525233428445,0.0508870813154915,0.882055901422289
6804,11,48259,-0.0141839973220655,0.0509167424852366,0.780736136229938
6805,11,48350,-0.0176149455558419,0.0509949607615419,0.729980466760325
6806,11,49416,0.00788814820486783,0.0510030599813816,0.877177523956124
6807,11,51299,-0.0293850964008154,0.0538935349301396,0.585930430829899
6808,11,51331,-0.0272335583659006,0.0537420985675021,0.612649885388008
6809,11,51472,-0.0283421019275954,0.0533212771506602,0.595382710555471
6810,11,51796,-0.0371955005367349,0.0560053942622701,0.507033380703713
6811,11,52110,-0.0150908208179103,0.0508151850983634,0.76666054639098
6812,11,52120,-0.0150908208179103,0.0508151850983634,0.76666054639098
6813,11,52174,-0.0262912274817823,0.0508758372828162,0.605638668895316
6814,11,52267,-0.0388227817052756,0.0508659483024766,0.445831741404631
6815,11,52276,-0.0388887004651058,0.0507985363261957,0.444457046836084
6816,11,52288,-0.0388887004651058,0.0507985363261957,0.444457046836084
6817,11,52354,-0.0222104177922047,0.0513987947527129,0.665918450169344
6818,11,52498,-0.0266646810164547,0.0523464223769497,0.610798007707189
6819,11,52567,-0.0448475942464147,0.0512395410195251,0.382031057864096
6820,11,52573,-0.0430146333480634,0.0513795823718198,0.403050443500687
6821,11,52591,-0.0339886174444092,0.0513108670181494,0.508143403286287
6822,11,52597,-0.0406688529946616,0.0512379294795768,0.42788844713614
6823,11,52618,-0.0480393536318789,0.0510642270879283,0.347469464203094
6824,11,52628,-0.0311554344769859,0.0509375346832458,0.541169663481271
6825,11,52666,-0.0481895965203812,0.0508432476662069,0.343875993270814
6826,11,52900,-0.0460585236955853,0.0509854439983719,0.366947644570579
6827,11,53112,-0.0273878197339201,0.0512285060589409,0.593248732395744
6828,11,53308,-0.0591685392272359,0.0521728043716701,0.257527297827884
6829,11,53656,-0.0446028003869356,0.0512401463189844,0.384637394537429
6830,11,54144,-0.0574602191350129,0.0509259455912743,0.259955565466582
6831,11,54177,-0.0405824167832008,0.051037496493249,0.427061114252836
6832,11,54237,-0.0385467395229875,0.0510870208278621,0.451033514863388
6833,11,55837,-0.0986182984420738,0.0508127975349584,0.0530763491754199
6834,11,56052,-0.105345608672877,0.0505949571698835,0.0380498057160871
6835,11,60397,-0.116524427920092,0.050946912181576,0.0227769083294759
6836,11,62199,-0.112223471328122,0.050974257506347,0.0283420984541185
6837,11,63117,-0.105239083479797,0.0508609459047772,0.0392590812217887
6838,11,63444,-0.0888324137170644,0.0513293978681316,0.0843909100889444
6839,11,64101,-0.440323849887744,0.554106673477278,0.427347923072996
6840,11,64224,0.0133129353805839,0.22630850989277,0.953123595549512
6841,11,64260,-0.157804618583458,0.11782220018813,0.181319964580069
6842,11,66073,0.127024812510465,0.105931439490222,0.231284469316449
6843,11,66073,-0.179559034611598,0.0845665223189642,0.0344250319532256
6844,11,66128,-0.110220092193355,0.0507280970725342,0.0304629299680049
6845,11,67104,-0.091461489364751,0.050947816161588,0.0734772078515338
6846,11,68750,-0.0906566119889851,0.0507890038607465,0.0751255067011736
6847,11,69070,-0.0718064854127658,0.0507176669316932,0.157713383798992
6848,11,71811,-0.0669498188712657,0.0509417028177231,0.189617494232452
6849,11,77245,-0.00759735351112267,0.054839485135252,0.889894222513907
6850,11,78792,-0.123432805369549,0.0637454227759079,0.0536240013772159
6851,11,78793,0.141036898073214,0.105695892934517,0.182944380695831
6852,11,78794,0.0761168234373919,0.102164738111761,0.456743243620765
6853,11,78797,-0.113937362862342,0.0639623981028072,0.0757202496587932
6854,11,80491,-0.0560125014685076,0.0508012689805965,0.270960403813711
6855,11,80905,0.0591640180104545,0.0756860693655725,0.434913191303847
