SNP,Chr,Pos,Effect,SE,SNA4_GTR2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
7374,11,625615,0.00135834627099707,0.156658632680129,0.993086735171816
7375,11,626209,0.0755967792659299,0.158722118966207,0.634166837435309
7376,11,626281,0.0518787032117856,0.163000585388971,0.750465991560782
7377,11,626626,0.0285756773050594,0.157193747075363,0.855854738647657
7378,11,627031,-0.0539698641357504,0.15773583710803,0.73243901702483
7379,11,628031,-0.0497420033593441,0.155700207869047,0.749556887061497
7380,11,628199,-0.0665685317631081,0.155874207978567,0.669591816697052
7381,11,628241,-0.0489255246008752,0.158138820248312,0.757212439104714
7382,11,628767,-0.0308580357264334,0.155905819855883,0.843215784391803
7383,11,628896,-0.0146061026633341,0.156473409235436,0.925681971330903
7384,11,629511,-0.0308399393804438,0.156913055195688,0.844299395953849
7385,11,629750,-0.0188267110509254,0.156168035491837,0.904112742115355
7386,11,632234,0.114314139812308,0.155999455872789,0.464175564623219
7387,11,635468,0.0196359114674385,0.468201028060032,0.966570988667034
7388,11,635532,-0.0393273837739652,0.170436443627082,0.817646463835698
7389,11,635886,0.0631676563223763,0.157335863538282,0.688307576038041
7390,11,639035,0.0283337496601442,0.156741414171293,0.856653831373609
7391,11,639322,0.0638585148631786,0.15688482742935,0.684224772976803
7392,11,640812,0.0703675459191171,0.156063238288735,0.652344778562305
7393,11,640835,0.0773780283759241,0.156249571668786,0.620752428918562
7394,11,641153,8.13745424545487e-05,0.158548607597883,0.999590778355665
7395,11,642681,-0.00200980554617486,0.158745771452836,0.989905780885758
7396,11,642730,0.0289798158694929,0.162981490716748,0.858973812597126
7397,11,642823,0.0316494235750147,0.160861135383588,0.844136430826573
7398,11,642975,0.0161486625312693,0.156353612770057,0.917797056675113
7399,11,643961,-0.0315677218515761,0.156212979798859,0.839969576914037
7400,11,644027,0.031068780952272,0.158737194518082,0.844938309992128
7401,11,644029,0.0248952641852486,0.157898232779187,0.874809734596082
7402,11,644496,-0.0294938139307585,0.156607078478,0.85072617379728
7403,11,644727,0.0649902079667954,0.16907666432828,0.700925995069204
7404,11,644791,-0.00907087250211702,0.157439467279295,0.954087912437848
7405,11,645157,-0.0607666227427468,0.165714067476753,0.714065774790323
7406,11,645162,-0.0658302017408858,0.167033891955501,0.693735703188697
7407,11,666348,-0.24931631167861,0.311162608917231,0.423530986906032
7408,11,666379,-0.141148698880313,0.311472695819934,0.650707950526759
7409,11,666390,-0.157099002823916,0.313656546131439,0.616779598942556
7410,11,666404,-0.21327123530423,0.311130514685807,0.493496062869112
7411,11,666412,-0.243055948520839,0.311294594475985,0.43544883724172
7412,11,666420,-0.226711589886234,0.311005511726142,0.466507494918751
7413,11,666421,-0.162301245724612,0.310884677585168,0.60195421886619
7414,11,666462,0.237745786260991,0.310982170154672,0.445080235645193
7415,11,666468,0.0823373728279171,0.159693440669562,0.60645903852236
7416,11,666492,0.283429356071604,0.33630368162514,0.399923257755462
7417,11,666493,0.0375079754248375,0.315829421902068,0.905532868231541
7418,11,666499,0.110394594069788,0.318172995835322,0.728825070469158
7419,11,666544,-0.584403697058073,0.273642767789722,0.033396119711917
7420,12,11408,-0.0869458330182251,0.233490382361625,0.709837595896924
7421,12,13769,-0.158898129698181,0.233077211216869,0.495850209655895
7422,12,13781,-0.141071036299451,0.204969364174124,0.491744717885621
7423,12,13782,-0.139919243556682,0.205106391904588,0.49557323442948
7424,12,13790,-0.230753612044202,0.198920327288209,0.246820435879771
7425,12,13802,-0.242369795353368,0.184275086058451,0.189275959598708
7426,12,13808,-0.146091701686837,0.187451364176021,0.436291092151266
7427,12,14310,-0.126839809176596,0.157759410568652,0.4219335251149
7428,12,17131,-0.133896036367322,0.156193479446844,0.391891254306866
7429,12,18624,-0.19452246061583,0.16316520944432,0.233991104293702
7430,12,19930,0.390264519887295,0.40968744870665,0.34144921290055
7431,12,19930,0.258922625535489,0.497971963704215,0.603421388544948
7432,12,19933,0.27960034414029,0.358906720025141,0.436481931160979
7433,12,20883,-0.188437808629894,0.157729991660843,0.233011825414113
7434,12,21370,-0.223624544837314,0.155980824852648,0.152552489559599
7435,12,21837,-0.292629122006,0.15621117140595,0.0618542225196062
7436,12,23264,-0.371500351007009,0.157051714514402,0.0185473909456442
7437,12,24735,-0.351211517505594,0.156184979430966,0.0251485013089597
7438,12,25742,-0.395023323847201,0.15800171995626,0.0128681279168317
7439,12,25817,-0.361603019172268,0.158418122907882,0.0230489599146484
7440,12,26505,-0.326961999446605,0.158265860279364,0.0395668226176849
7441,12,26817,-0.287195665916518,0.158056481370036,0.0700581138756198
7442,12,26922,-0.295796177966443,0.158027232788798,0.0620603265156691
7443,12,26956,-0.320535205071967,0.156371748585259,0.0411196202424624
7444,12,27753,-0.258392198190871,0.156444005638282,0.0994932583372265
7445,12,27767,-0.280584397943622,0.15734140401593,0.0753991938236449
7446,12,29949,-0.401879702529928,0.155670320422307,0.0102367095856817
7447,12,32580,-0.332113775321826,0.158833942500902,0.0372472018389695
7448,12,35196,-0.328709282120574,0.155304124586339,0.0349972085707859
7449,12,35207,-0.312419737305165,0.155846558334719,0.0457624292427431
7450,12,35238,-0.29327569377724,0.155886576787722,0.0607483996435242
7451,12,35979,-0.345129364072771,0.155246911588396,0.0268418201809576
7452,12,37321,-0.358543053394813,0.156103394470214,0.0222133366793153
7453,12,37449,-0.352662611216246,0.156141337793428,0.0245173746394966
7454,12,37552,-0.403061105540235,0.156368751739216,0.0103529744705419
7455,12,37884,-0.396573974610222,0.155789064987004,0.011334153409168
7456,12,43295,-0.133605778472151,0.157788425364439,0.397713698086534
7457,12,47158,-0.11431717994009,0.170770545472113,0.503665338480366
7458,12,50531,-0.0939681507492223,0.15633315451458,0.548174946595437
7459,12,52687,0.0994241134429833,0.172824197303435,0.565461376214407
7460,12,53269,0.028360388906492,0.155981108081086,0.855828832195172
7461,12,63616,0.122477744086441,0.159556902509467,0.443231050156625
7462,12,63644,0.138489734435791,0.163148312382432,0.396535634042353
7463,12,65441,0.0648809185096677,0.157983875172371,0.681555897133953
7464,12,66619,0.120083865182809,0.164433071243345,0.465697177052339
7465,12,66967,-0.0670437589525561,0.158757726640238,0.673061448242617
7466,12,69396,-0.0341552614898173,0.157563027949994,0.828511214440372
7467,12,70019,-0.0239172983979861,0.15925139077618,0.880703800607504
7468,12,70124,-0.0516010891260188,0.157997743204174,0.744168658657972
7469,12,70508,-0.0528092814163328,0.161589192756886,0.74400380330638
7470,12,71641,-0.0118436945543026,0.158483939460961,0.940470916165579
7471,12,72520,-0.019042511281343,0.158343736902877,0.904345139489821
7472,12,72632,-0.00752803021652304,0.157887935632654,0.96199857307479
7473,12,72756,0.0113276464570763,0.158647267417491,0.943118683118414
7474,12,73366,-0.0299234605195426,0.158640418484152,0.850495567518408
7475,12,73718,0.0231641610106927,0.159251706157337,0.884433650250797
7476,12,73752,-0.00285328671305685,0.158636665053499,0.985659943959061
7477,12,75931,0.000311227081095433,0.159101843188753,0.998440324037865
7478,12,80985,0.145327997050607,0.17834865114128,0.415705654885688
7479,12,80987,0.164480479583348,0.178574187372352,0.357639552463824
7480,12,80989,0.161632748807348,0.179109991397009,0.367448223207544
7481,12,82740,0.290498539294195,0.158191230324061,0.0671428660688331
7482,12,84031,0.328544883803093,0.157051093186322,0.0371559608190198
7483,12,84341,0.224392905136638,0.157551635028464,0.155257521443245
7484,12,87080,0.248879850191338,0.157620040286003,0.115234885185659
7485,12,87275,0.421928045497118,0.176897263473419,0.0175988284874254
7486,12,91612,0.0654262076188499,0.162976919697929,0.68833571688155
7487,12,91629,0.129221548771449,0.161719023098273,0.424798852107784
7488,12,92092,0.111521082857007,0.1735781372771,0.520976373152987
7489,12,92095,0.111521082857007,0.1735781372771,0.520976373152987
7490,12,92100,0.113776705901944,0.174336926156458,0.514422578575399
7491,12,92115,0.178407755900537,0.188078587019764,0.343482743797156
7492,12,92163,0.226076820116692,0.312637079476265,0.47007972590841
7493,12,92233,0.0540368262419531,0.314267946801089,0.863579238793209
7494,12,92362,0.225477542495348,0.313297608140614,0.472191335223694
7495,12,92405,0.333043866545841,0.317012010461801,0.294173990092895
7496,12,92490,0.250889755249009,0.31219574680182,0.422151711567373
7497,12,92533,0.152806037608988,0.163766426233986,0.351420021987325
7498,12,92726,0.23222516438927,0.173915514868499,0.182646525080202
7499,12,92800,0.142702152435298,0.158932239339923,0.369861267454421
7500,12,93045,0.15227704076078,0.160645344876841,0.343824641041004
7501,12,93418,0.152633024978306,0.158585979220066,0.336476261167214
7502,12,95610,0.139951272854686,0.159759137149745,0.381618022190735
7503,12,97108,-0.0654915124324034,0.195945123536143,0.738401510300959
7504,12,97129,-0.458903380123775,0.334015706137794,0.170345246600514
7505,12,97147,-0.562621940076815,0.329711880014159,0.0888122301176028
7506,12,97153,-0.388994876437319,0.321758396190169,0.227485148424114
7507,12,97159,-0.599588968640814,0.323029471164589,0.0642662574651441
7508,12,98701,0.214758340616228,0.159141295331429,0.178046974160909
7509,12,100464,0.137530354182031,0.160780566852567,0.39291457185794
7510,12,102249,0.123093063743858,0.163060185472553,0.45081626405747
7511,12,102251,0.102310118353314,0.162080530678487,0.528298556382201
7512,12,103019,0.109321510955722,0.162944052442281,0.502713804077069
7513,12,103659,-0.713245873803643,0.318678225040356,0.0258351133843886
7514,12,103886,0.0379096309464828,0.163062190126512,0.816295506251821
7515,12,105616,-0.0912414181470065,0.248284070807542,0.713475261051971
7516,12,109468,0.0690123553499484,0.170388796300408,0.685701740272808
7517,12,111438,0.0261016757823069,0.164649919633134,0.874131155651721
7518,12,112028,0.016948950509736,0.164928131312015,0.918207303016894
7519,12,112101,0.074054731610609,0.162526171592213,0.648923245455066
7520,12,112139,0.0728951028643434,0.16573129565875,0.660322814664034
7521,12,119050,-0.0413353034257757,0.171242133152472,0.809396793199916
7522,12,122034,0.0634637060009057,0.243060598079545,0.794165801566229
7523,12,122696,-0.0270695629141504,0.16990512805971,0.873506592226258
7524,12,123487,-0.0336935504069415,0.163620014583719,0.836967733956759
7525,12,123527,-0.0495636673219799,0.331791882398859,0.881337682305075
7526,12,123533,-0.0731484389364123,0.332529845967766,0.826017344583291
7527,12,123551,-0.0731484389364123,0.332529845967766,0.826017344583291
7528,12,124218,-0.0079252698657486,0.167275031424365,0.962238215276274
7529,12,124295,0.0136596396458923,0.16759426552775,0.935087161759748
7530,12,126688,-0.205655174072298,0.172234483169237,0.233263370137963
7531,12,126769,-0.239949342755712,0.171655024561689,0.163033483657069
7532,12,127341,-0.224081681014942,0.272409321031229,0.411295457081964
7533,12,127342,-0.170350647976084,0.18274082037655,0.351871281882655
7534,12,128383,-0.168050941347482,0.173403121907874,0.333141643637065
7535,12,128716,-0.165231034404431,0.174566659061261,0.344530301181955
7536,12,129214,-0.160376874814283,0.353378803744669,0.650224025504144
7537,12,130083,-0.180285854338116,0.315936006809646,0.568606474554467
7538,12,130083,0.089003640479838,0.369409465698848,0.809745432598548
7539,12,130108,-0.111424007130907,0.171586274563315,0.516517673760423
7540,12,130128,-0.117469494345423,0.171454860595584,0.493709225686827
7541,12,130181,-0.0742009908104762,0.171111233492922,0.664813427885895
7542,12,130212,-0.0610426702985101,0.17123523801315,0.721690901708684
7543,12,130435,-0.134378910970555,0.171439386846226,0.433666931168447
7544,12,130643,0.346475117291291,0.373898286024659,0.354738239022771
7545,12,130666,-0.11069291307113,0.185041220014286,0.550085577961494
7546,12,130666,0.102017226137201,0.367127188385751,0.78126731826072
7547,12,130739,-0.0996812330661063,0.170085693062871,0.558206519432658
7548,12,130771,-0.100028744191087,0.170443450255566,0.557663803679184
7549,12,130928,-0.0427581200862885,0.171673647566359,0.803454350114788
7550,12,131003,-0.0599647993196468,0.171074926959277,0.72615923824936
7551,12,131008,-0.0474265094791244,0.171619216509644,0.782443043144345
7552,12,131340,-0.0814334249372632,0.171486166991154,0.635174169479513
7553,12,131587,-0.134145368703424,0.173034057785614,0.438708524998184
7554,12,132130,-0.114072724640704,0.171078432014608,0.505344339854296
7555,12,132144,-0.126292894846419,0.171196201829964,0.461181694792203
7556,12,132151,-0.126292894846419,0.171196201829964,0.461181694792203
7557,12,132253,0.172196895154698,0.304637672292869,0.572261792996604
7558,12,132253,0.0602357160041791,0.41691155132698,0.885203265319627
7559,12,132610,-0.150486833288453,0.173046683091788,0.385092784633486
7560,12,134496,-0.145420743026634,0.175435070749151,0.407712695325192
7561,12,135855,-0.270443911127696,0.179709765335433,0.133245877279405
7562,12,135989,-0.262383368785236,0.17847754166266,0.142420034389516
7563,12,136208,-0.293275861728853,0.176369898517974,0.0972309829944918
7564,12,136289,-0.257608143794787,0.177176962454721,0.146846004523863
7565,12,136315,-0.228831861782666,0.176748477147015,0.196278526444357
7566,12,136527,-0.28798729132594,0.177701392334017,0.105991019023293
7567,12,138153,-0.315697174874551,0.174890200784426,0.0719084236717453
7568,12,138154,-0.313974588646293,0.174946799901486,0.0735591689264208
7569,12,139755,-0.279432597925551,0.178163383484278,0.117682238108496
7570,12,140997,-0.204946607999166,0.173451089898143,0.238167171381356
7571,12,144481,-0.37431155410709,0.174845012715586,0.0329731748044727
7572,12,148120,-0.32052757134888,0.171120655391661,0.0618796008578158
7573,12,148231,-0.343578411745664,0.17115531864559,0.0454681372170551
7574,12,150352,-0.288131264226814,0.177051064914591,0.104546353058579
7575,12,150435,-0.363851501672574,0.173202600860877,0.0363737009661718
7576,12,150544,-0.372327872778298,0.175361666172736,0.034432416475388
7577,12,150878,0.187893586001354,0.656473963256647,0.774880313382252
7578,12,152081,-0.329882598171871,0.175237249355384,0.0605916029282389
7579,12,152571,-0.35899596801239,0.174404020272864,0.0402837777196421
7580,12,152803,-0.324767802354462,0.174042903151123,0.0628674865081501
7581,12,153157,-0.392479304450271,0.176990960372926,0.0272245573202549
7582,12,153748,-0.425294011864075,0.173880436081897,0.014936774421391
7583,12,158615,-0.401325432152917,0.171447154574812,0.0197979913882125
7584,12,163451,-0.35116436502005,0.168566675165741,0.0379487701406964
7585,12,165469,-0.230901188511097,0.167550992477282,0.169046835353877
7586,12,168043,-0.149346780141947,0.168032390621259,0.374717129010741
7587,12,168087,-0.184202254957073,0.166838911728592,0.270313714389463
7588,12,170546,-0.0783684376704104,0.168647138458972,0.642440810634488
7589,12,173892,-0.118393572988901,0.167080789107256,0.479039941035885
7590,12,179752,0.219798325106145,0.330144872887224,0.505997235809286
7591,12,180329,0.161934271738154,0.160818009993133,0.314652775651763
7592,12,180414,0.136941319262304,0.159583226217643,0.391409294828277
7593,12,182813,0.321169022560081,0.160073555831215,0.0455776516026822
7594,12,184955,0.247971559801113,0.170175275340594,0.145962879247419
7595,12,185198,0.211513734781005,0.174985893991304,0.22756895951236
7596,12,186678,0.210494698167207,0.16003912077569,0.189272776930743
7597,12,186857,0.223074010165504,0.159969322134665,0.164049689612902
7598,12,186931,0.225430332041886,0.159190872441623,0.157627731987311
7599,12,187474,0.216072599134393,0.160519415720745,0.179139261641896
7600,12,188708,0.243661479191154,0.1603192182438,0.129443337123237
7601,12,189520,0.204244511396003,0.160109146922873,0.202915247642948
7602,12,190554,0.218042541192851,0.159704671142738,0.173032620233583
7603,12,191192,0.229236724783441,0.159660258229777,0.151950975810184
7604,12,193360,0.277323028895844,0.173256609103336,0.110349195023331
7605,12,193660,0.215476174296846,0.158151450724113,0.173919097887808
7606,12,194466,0.217347741847833,0.158716160923844,0.171741232429902
7607,12,196147,0.162781453491188,0.162098815060233,0.315964662248293
7608,12,196515,0.167890808354105,0.160537649841786,0.296367426601729
7609,12,196591,0.133001487595644,0.191501667791296,0.487813826878021
7610,12,196695,0.130290283754701,0.164487914134609,0.428836437358329
7611,12,196779,-0.128654902269268,0.320858307647904,0.68868400943677
7612,12,196991,0.134518503858977,0.159589063706028,0.399852042096657
7613,12,198501,0.292134785880437,0.162270880169577,0.0726683061879759
7614,12,203413,0.211995092809962,0.159032854391448,0.183382611432996
7615,12,203926,0.188684080769852,0.158631391885199,0.235062138245921
7616,12,205111,0.246965088312527,0.158245028003133,0.119502415221275
7617,12,206648,0.296904952206337,0.157718781723137,0.0605909843023163
7618,12,207339,0.249284168911594,0.15933339147868,0.118585763934334
7619,12,207362,0.26989668163685,0.158607277278135,0.0896984145555491
7620,12,209969,0.285712860165163,0.157642306761644,0.070771956343944
7621,12,210162,0.33344154997833,0.157246832357582,0.0346610436700406
7622,12,210685,0.294997955347824,0.15739447746455,0.0617205206650775
7623,12,211932,0.20074686516167,0.174963934050809,0.252009312454017
7624,12,211932,0.508476731808457,0.366831543382049,0.166581708385055
7625,12,212271,0.269903774628244,0.156777085022589,0.0860223057981171
7626,12,212855,0.367481982401458,0.158367821308068,0.020886897104316
7627,12,213290,0.322050129176695,0.157279120638132,0.0413354936524789
7628,12,221481,0.374294558780118,0.158092918324682,0.0184443686292943
7629,12,222714,0.391238806315531,0.155390915314121,0.0122519057748193
7630,12,222718,0.421516888614615,0.156004173178285,0.00722604305268346
7631,12,222736,0.399895519623595,0.157438525313823,0.0115129657573839
7632,12,222754,0.411324674259165,0.158930024097141,0.0100497393493784
7633,12,222808,0.978210513006683,0.308940857922267,0.00167813855603589
7634,12,224908,0.374471843304515,0.16262266441269,0.0218765692983354
7635,12,226560,0.345998619490057,0.159947378046993,0.031196272914975
7636,12,228284,0.313721551872582,0.156281326971794,0.0454672494905877
7637,12,228374,0.310387676000722,0.156591473282941,0.0482376517953623
7638,12,229358,0.279877343368003,0.156339263876056,0.0742799070386772
7639,12,230601,0.205082509779771,0.161081262409722,0.203798425004786
7640,12,230908,0.236018599105414,0.156877229839476,0.133352087479057
7641,12,231625,0.221066977911227,0.169159302727675,0.19211207017584
7642,12,234472,0.26989299058761,0.165886016005911,0.104633912806002
7643,12,234505,0.209530714448733,0.160184101838093,0.191703467194109
7644,12,234548,0.178404761349339,0.158653318687638,0.261567419893899
7645,12,234822,0.165269166595625,0.155618053410275,0.288953555753565
7646,12,234859,0.164143081659301,0.156063217952502,0.293623151899053
7647,12,235026,0.195601811935648,0.156830697179327,0.213145008623386
7648,12,235332,0.146348233793372,0.155923621066917,0.348583429975535
7649,12,236188,0.144662155746868,0.156541913156416,0.356059608918607
7650,12,236470,0.174189513092117,0.155832624571081,0.264413112482557
7651,12,236714,0.171101227024245,0.155879475421286,0.273105172506925
7652,12,237173,0.137565420981896,0.156417467653591,0.379741495208986
7653,12,238727,0.0308165402487739,0.155931711929797,0.843449536155159
7654,12,239002,0.0312627582442269,0.157450438575295,0.842724235384054
7655,12,240376,0.13080485083843,0.158111280137162,0.40862812966625
7656,12,241045,0.107655992044065,0.155927581640892,0.490381900969523
7657,12,241614,0.0847824464044125,0.160952998094341,0.598696084884091
7658,12,243827,0.112991377579157,0.227739457247843,0.620102174530112
7659,12,243991,0.0748229715222734,0.158785636220892,0.637774701039268
7660,12,245256,0.00889279318305802,0.199602756135051,0.964489230343162
7661,12,245473,0.0870700639400765,0.156929869564159,0.57935942799253
7662,12,246924,0.110731641303909,0.156690450952592,0.480225083630699
7663,12,247888,0.0421168405795699,0.157098091968094,0.788784608893631
7664,12,248056,0.108197129153778,0.160682994015314,0.501160372309009
7665,12,248515,0.0404781478452495,0.162121646997536,0.802981890439826
7666,12,249601,0.0464055079458724,0.157230955685583,0.768058679454906
7667,12,249723,0.0416210797237157,0.155829808603525,0.78955338552672
7668,12,250868,0.0515198829988898,0.16875604767216,0.760323651229924
7669,12,251134,0.0777589774096085,0.160834301887073,0.629059962253077
7670,12,251728,0.00726198596320393,0.156099042190967,0.962920780891202
7671,12,251868,0.00392166049805931,0.156099381165286,0.979971174257932
7672,12,253093,0.179021152908395,0.212307946874458,0.399679448717708
7673,12,253770,0.0115829281753977,0.15858108877159,0.941814825363749
7674,12,254014,0.049179639951167,0.156670523493671,0.753778712286568
7675,12,256127,-0.0117660040334591,0.158683516941179,0.940934928266641
7676,12,259721,0.393911685671981,0.331891083513109,0.23607688176751
7677,12,259721,-0.166112617605829,0.847952468020145,0.844802329941268
7678,12,259766,0.00849501488343452,0.161260310281823,0.958017553447851
7679,12,260220,-0.0449421388493641,0.156289256948488,0.773854264527207
7680,12,260852,-0.0329519665923226,0.156551479236807,0.833409462901518
7681,12,260932,-0.0484961571679244,0.156946890285495,0.757505911184803
7682,12,261503,-0.141730506741722,0.156125425334476,0.364603727686236
7683,12,262552,-0.077986454069142,0.156010955120345,0.617472387887827
7684,12,263103,-0.146253645054488,0.159334842306417,0.359297306752353
7685,12,265316,-0.147268903020458,0.172310311584804,0.393312083862131
7686,12,265316,1.39939427144376,1.04728222252287,0.182339696437093
7687,12,266631,-0.0753354941933134,0.157146171293562,0.631952674377684
7688,12,271300,-0.204775388302159,0.157514374550972,0.194434604429522
7689,12,271394,-0.160242812668745,0.156044885016613,0.305169733849556
7690,12,272038,-0.255103122615902,0.155701778891827,0.102227468236098
7691,12,274242,-0.185915970534761,0.156185847596856,0.234708377639519
7692,12,275222,-0.140329884415119,0.155657854232095,0.367922436787563
7693,12,275647,-0.150272748447993,0.155631559303937,0.334921753826604
7694,12,276459,-0.0926047063503402,0.157093517428633,0.555911205025844
7695,12,277526,-0.138640482174018,0.157984166210734,0.380779761860262
7696,12,279975,-0.0964439003817209,0.155363830155027,0.535157076684279
7697,12,281400,-0.167878051071762,0.155684136627979,0.281625168314486
7698,12,281460,-0.15878965181586,0.157426963599321,0.313830523424179
7699,12,281802,-0.297608102241493,0.191294084089494,0.120660715855557
7700,12,281805,-0.34116818207834,0.312770640803025,0.276107746245194
7701,12,282684,-0.302484803932022,0.219611548894933,0.169272762739313
7702,12,282691,-0.222250116025154,0.222762821901211,0.319109024521693
7703,12,282692,-0.118282779550049,0.210809027413291,0.575092362823711
7704,12,282693,-0.170367381510661,0.215168404875776,0.429017056029356
7705,12,282769,-0.180393175262875,0.159656218712631,0.259291825037652
7706,12,283368,-0.20282499963277,0.156128721125451,0.194761480386242
7707,12,283720,-0.17923048415486,0.168580538694174,0.288429704189203
7708,12,284459,-0.196267136296421,0.156479265359976,0.210574042403748
7709,12,284882,-0.18011749899758,0.156443953010987,0.25037865558892
7710,12,286066,-0.122034479555942,0.155543007532552,0.433231524127762
7711,12,289576,-0.271421214530827,0.155344041950533,0.0814676786673727
7712,12,290595,-0.282639828889737,0.155369234493757,0.0697357326130772
7713,12,290718,-0.277665084590552,0.155394643633167,0.074821619410858
7714,12,290736,-0.295704710034162,0.154858767456452,0.0570064428731023
7715,12,291984,-0.23713872695518,0.163792937538079,0.148561709754174
7716,12,292112,-0.228962574909274,0.170114813838987,0.179188949842002
7717,12,292251,-0.295986269402518,0.156409738851448,0.0592587093117889
7718,12,293404,-0.278884927576841,0.162715578890451,0.0874173687407335
7719,12,294765,-0.274132841963259,0.155462080559027,0.0787079096763618
7720,12,299795,-0.136878114820472,0.15644540864802,0.382209206670634
7721,12,300917,-0.255922621757246,0.15635580075055,0.102564165748426
7722,12,301172,-0.241269358644699,0.156138968859376,0.123188585442165
7723,12,301957,-0.284256014726922,0.155806022695922,0.0689333983116849
7724,12,301966,-0.26761695247149,0.156320512726025,0.0877793831866361
7725,12,303253,-0.25526497296428,0.158008319762643,0.107092361876957
7726,12,310274,-0.122153284662889,0.159344833432081,0.443833465237044
7727,12,311616,-0.149527366341953,0.156075011865691,0.338694203879372
7728,12,313965,-0.150265641483873,0.156972251393554,0.339083517930851
7729,12,316991,-0.0674954802984072,0.156266273211506,0.666058834268708
7730,12,320775,-0.19991408446075,0.155693116381948,0.199974810281585
7731,12,320834,-0.274170482482628,0.156288337007985,0.0802535383087801
7732,12,321460,-0.0882907542195008,0.156222011524003,0.572322539527445
7733,12,322104,-0.00036010674170428,0.191147282751599,0.998497912079477
7734,12,322765,-0.0251484613223821,0.156742953628106,0.872623131394644
7735,12,322893,-0.05400263928981,0.157326536167699,0.7316132627691
7736,12,324002,0.0548342477404885,0.155754300004971,0.725006284656744
7737,12,326764,-0.127493560982262,0.155633777675997,0.413231000745213
7738,12,327439,-0.0695170259321715,0.161431526969615,0.667001280649381
7739,12,327719,0.739760478824427,1.03807819672716,0.476548604911391
7740,12,331041,-0.14655241346174,0.157255750333343,0.352006154062422
7741,12,331113,-0.127584797589924,0.155960406964302,0.413875409908324
7742,12,334170,-0.0736809961718012,0.156407515130313,0.637872108444246
7743,12,336413,-0.0907662377132776,0.15816368036968,0.566417612142323
7744,12,336436,-0.0832104744958558,0.156991175368471,0.596422402512242
7745,12,340645,0.0667092254140835,0.157210264730183,0.67158274958794
7746,12,341809,0.0121425008170644,0.156012977312795,0.938007323857201
7747,12,342319,-0.0280379757801712,0.155967708854426,0.857437990635523
7748,12,342533,-0.0470332966930494,0.156531313253477,0.763993933911381
7749,12,344627,-0.0291918763833063,0.155465258143623,0.851164009405648
7750,12,344703,-0.024251798040434,0.156073177650099,0.876604767678557
7751,12,345286,-0.0200315626853753,0.156982089296252,0.898534923391007
7752,12,345678,-0.130726795623253,0.155940664192939,0.402423255964441
7753,12,345797,-0.0622187655235121,0.156317175640623,0.690849434650155
7754,12,346208,-0.00872870430393452,0.161145941657157,0.95683318887215
7755,12,347029,-0.113686701532837,0.15623511806269,0.467301526498436
7756,12,348244,-0.0946677101117196,0.156175453232954,0.544796406779575
7757,12,355621,-0.0569311439539227,0.166203906509558,0.732149963848733
7758,12,355836,-0.108655407999383,0.158485880069305,0.493425359929166
7759,12,356572,-0.103002320775219,0.159019148648796,0.517577194947939
7760,12,360406,-0.076573098245907,0.156302849200181,0.624507479414988
7761,12,362214,-0.0895478384284725,0.157041775711171,0.568893495141079
7762,12,362425,-0.0841541447369885,0.157537827642827,0.593550669526234
7763,12,364406,-0.0980443593066804,0.15666178125734,0.531827873286891
7764,12,364988,-0.159786167055776,0.15683832909659,0.308997841882762
7765,12,365389,-0.0952644329418332,0.165417004030715,0.565046552880613
7766,12,367673,-0.0771245592269812,0.156497502442758,0.622448615198403
7767,12,367859,-0.122369802250265,0.15792327280381,0.438935967556626
7768,12,368150,-0.133953080515275,0.156496329605406,0.392605898032648
7769,12,369495,-0.17109141942345,0.163205439201204,0.295208714807904
7770,12,369873,-0.164078213919997,0.155730176493148,0.292784074600355
7771,12,371279,-0.140374948445095,0.156323043283626,0.36980833230005
7772,12,371365,-0.0882334047919762,0.15736634651002,0.575366018935209
7773,12,371483,-0.188977297316023,0.167922429072215,0.261190711419179
7774,12,372955,-0.109633461296684,0.158023002284746,0.488275421095909
7775,12,373553,-0.0287061441219356,0.164941017323084,0.861934698748264
7776,12,376948,-0.0210024879544669,0.15660222001223,0.8933891722337
7777,12,379144,-0.0094763082763899,0.158427511400808,0.952336994221621
7778,12,379244,0.00800368495872661,0.15850014372262,0.959755387010339
7779,12,379289,-0.0184605904081926,0.157776795136981,0.906923050941997
7780,12,379634,0.0145476910798144,0.159084259412639,0.927189723230458
7781,12,379693,-0.0244391804029682,0.156743271460738,0.876186364313752
7782,12,379794,0.0209966691462189,0.157058469147965,0.89372629936798
7783,12,379800,0.0225848181262329,0.15732162077129,0.885931217480104
7784,12,379874,0.0183533288242823,0.157966052480437,0.907571776925342
7785,12,379915,0.0455199368815665,0.157684726332829,0.772998088332408
7786,12,379925,0.00900618084091243,0.15804781559872,0.954590261423165
7787,12,380248,0.0266263267206196,0.156349552570978,0.864871783798917
7788,12,380270,0.0673592839249872,0.156760259861875,0.667678834516608
7789,12,380619,0.0445280098174114,0.156338012461673,0.775949965371425
7790,12,381157,0.0234494217219078,0.156609972775159,0.881062088956003
7791,12,381256,0.0109684515567172,0.15628538115754,0.944088384636247
7792,12,381370,0.0239388718768557,0.156470152836813,0.878491040284685
7793,12,381823,0.0448613266861366,0.156971321949117,0.775204195222945
7794,12,381898,0.0214305859271406,0.156282309069412,0.891008276217271
