SNP,Chr,Pos,Effect,SE,ERG11_ORM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
4706,7,929514,0.126922121557655,0.11350846530096,0.264253413270988
4707,7,929574,0.133286471164817,0.113625481257523,0.241573386830674
4708,7,930875,0.0610134932063924,0.120057611446118,0.611629259201634
4709,7,931043,0.0937602182662213,0.114911972393114,0.415089935106232
4710,7,931554,0.120598448129895,0.12414398196689,0.331994305845599
4711,7,933345,0.188935812054269,0.114616428771746,0.100156557560342
4712,7,935054,0.173792195479388,0.113628761072907,0.127042651330461
4713,7,935666,0.151332054395851,0.113518787241533,0.183358229845597
4714,7,935765,0.129091187543831,0.114317538825779,0.259566159381765
4715,7,935993,0.237130643307665,0.225797234507355,0.294347881287039
4716,7,938096,0.173559123209556,0.114955412069012,0.131990257888944
4717,7,942301,0.196143692371108,0.114846814529425,0.0885392197531548
4718,7,942359,0.199966691893006,0.11516710395513,0.0833801222363145
4719,7,942366,0.192787126261141,0.114862914069501,0.0941519717581598
4720,7,942440,0.216246193094202,0.114515318176624,0.0597973308637459
4721,7,943177,0.200881004782864,0.114823615502985,0.0810780075390495
4722,7,943294,0.190075044658717,0.114895566981011,0.0989495831558588
4723,7,943829,0.174658642900617,0.115883692508842,0.132656557445358
4724,7,944976,0.166575065712929,0.119343264163563,0.163662758002569
4725,7,945074,0.086017081412606,0.131238782033977,0.512621542300307
4726,7,945155,0.180156123301548,0.12555489645172,0.152206855269054
4727,7,945948,0.20816028419645,0.115041156246638,0.0712328615523999
4728,7,947039,0.109380539280141,0.119753284974745,0.361664884104305
4729,7,949251,0.434959339139191,0.236335597647106,0.0665442274828435
4730,7,950329,0.274267782220165,0.114679349457567,0.0172977187031768
4731,7,950863,0.311844001113764,0.1153427368423,0.00719057235598393
4732,7,951285,0.621429224342182,0.228087603947471,0.00675998732083502
4733,7,952040,0.289280067077645,0.114781067267527,0.0121665996179197
4734,7,952343,0.311064973091856,0.115596740197541,0.00746382896196967
4735,7,954516,0.240817050232352,0.114143510343354,0.0355812122901244
4736,7,955286,0.259763534097372,0.114819896666179,0.024282765867155
4737,7,957457,0.229203605544937,0.124712137289405,0.0669230549587333
4738,7,962982,0.176472031647992,0.113741370372419,0.121673129199979
4739,7,963056,0.184080293413361,0.113321765621778,0.105182207483515
4740,7,963097,0.179406077559301,0.114521208793365,0.118109997574328
4741,7,966638,0.214576424820291,0.115161361130613,0.0632548882453226
4742,7,967795,0.128883207099084,0.113597249954563,0.257328406223122
4743,7,968722,-0.135424082675363,0.176253297902046,0.44279344921354
4744,7,968764,0.0838199582346096,0.120758539514282,0.488068469001565
4745,7,969486,-0.00896563819616325,0.114594817417018,0.93768328006767
4746,7,971272,-0.015654731382185,0.113868137029216,0.890728811901426
4747,7,972869,-0.0230415701187319,0.113864581306056,0.839752329284901
4748,7,974302,0.0241961241905515,0.133373966713581,0.856145460801974
4749,7,975368,-0.00875767685837775,0.114003688702955,0.938810864259193
4750,7,975538,0.00990448528423843,0.113947077376838,0.930782953861112
4751,7,979301,-0.0162817183147286,0.113982253503046,0.886494627188947
4752,7,979647,-0.01637841024984,0.113982214259683,0.885825141676221
4753,7,981478,0.00672647638619672,0.118625111212754,0.95481335082899
4754,7,982249,-0.0298538369357346,0.139873349805611,0.831111074447777
4755,7,982432,0.0087847246644116,0.115212217230596,0.939264828050801
4756,7,982687,0.0101830993233438,0.114547449928646,0.929212969473608
4757,7,983018,0.00650001988088034,0.113624950545646,0.954413528870317
4758,7,983120,-0.266317127816377,0.21766728591516,0.221954893865688
4759,7,985724,0.575103624611155,0.289641911274771,0.0478546901760488
4760,7,985833,-0.0239131238295975,0.122990799542514,0.845950902168507
4761,7,986494,-0.0352930080195707,0.113788676571614,0.756620234214551
4762,7,987415,-0.0756468693016276,0.114848057720464,0.510537646905836
4763,7,987623,-0.0474773207965162,0.114851712298754,0.679579741372492
4764,7,989361,-0.0334125807038369,0.113919889760622,0.769466028348469
4765,7,989510,-0.0753928778118255,0.114203407299093,0.509579677451627
4766,7,989736,-0.099209045550218,0.120616150393461,0.411336971664822
4767,7,992198,-0.0816619037555021,0.113604541968536,0.472723651844965
4768,7,992324,-0.0594904201488345,0.113438398937835,0.600309132808568
4769,7,993818,-0.0267938732382291,0.114002088961215,0.814321982735233
4770,7,994141,-0.00599240081675542,0.113870738807386,0.958060792286797
4771,7,995370,-0.0194698164605715,0.113861032658093,0.864324638850457
4772,7,995528,-0.0179819458420371,0.113658382768926,0.874381421900494
4773,7,995677,-0.0361585705924687,0.113372176858357,0.749962999210601
4774,7,995895,-0.0452755028511225,0.113316389577737,0.689730017652312
4775,7,998468,-0.0885489122380345,0.115402449262209,0.443412912246339
4776,7,1001397,-0.00641681563442614,0.119894225294838,0.957347361674737
4777,7,1002265,-0.0583103795217468,0.119967922932917,0.627233469621665
4778,7,1004704,0.0205269341936802,0.113281372769068,0.85631216870388
4779,7,1005218,0.0845672154955431,0.112995887148443,0.454711429742269
4780,7,1007125,0.0907592931017906,0.113119347704856,0.422900647914641
4781,7,1007291,0.0907592931017906,0.113119347704856,0.422900647914641
4782,7,1007680,0.0903271749041817,0.115938978917844,0.436447271180469
4783,7,1008513,0.0620060092903006,0.113344948427267,0.5846860718944
4784,7,1011080,0.101876929864628,0.237404845482494,0.668092272214431
4785,7,1011080,-0.123668882741325,0.2218287213109,0.577541138016358
4786,7,1011349,0.00225037636111475,0.113064137998425,0.984131568032734
4787,7,1011803,0.117325850784077,0.1319166447508,0.374397145523412
4788,7,1012575,-0.0311883979759661,0.113354887426916,0.783370098315499
4789,7,1012595,-0.0267079268244128,0.113502395250742,0.814106780582062
4790,7,1017880,-0.100252026755782,0.113816932964132,0.379015523335652
4791,7,1020120,-0.195779633131578,0.11372887422574,0.0860436078075283
4792,7,1022886,-0.121593750417166,0.113272742103849,0.283798058745991
4793,7,1025886,-0.0950006720035631,0.113445378080523,0.402926866560645
4794,7,1025887,-0.0950006720035631,0.113445378080523,0.402926866560645
4795,7,1026093,-0.0914033690634071,0.11314642354941,0.419730987639166
4796,7,1027156,-0.11122080154747,0.113775335810688,0.328967589917102
4797,7,1027279,-0.100496300832159,0.113431963051988,0.376241652334347
4798,7,1027302,-0.0894595303278281,0.113606865271965,0.431547890595288
4799,7,1027579,-0.0949593932326954,0.112972498075655,0.401167269484793
4800,7,1028091,-0.0949423808670234,0.113445516320663,0.403215832190444
4801,7,1030144,-0.136117826811162,0.116737920275949,0.244396753194002
4802,7,1030416,-0.136165042030802,0.114133883603233,0.23365923103794
4803,7,1032231,-0.110629159217503,0.114608495480939,0.335065969383352
4804,7,1033830,-0.108750254761115,0.113245157938528,0.337557417565335
4805,7,1034625,-0.0904303453836776,0.113778491087364,0.42726797332524
4806,7,1037933,-0.14548272174743,0.113279288794121,0.199884998250593
4807,7,1039044,-0.0777789767143961,0.114662690319546,0.498007818234085
4808,7,1039428,-0.132939904020628,0.267562656324624,0.619600432177721
4809,7,1039884,-0.0790313410814013,0.113007239257234,0.484795383716841
4810,7,1041124,-0.0834442698469369,0.113976393249878,0.464581795131776
4811,7,1041497,-0.0811679813044909,0.113303495032571,0.474232450387028
4812,7,1041787,-0.0576580852739594,0.117039332486516,0.62257428735167
4813,7,1041874,-0.095820130551085,0.11358855826197,0.399479865335176
4814,7,1041917,-0.0998927914831419,0.113099325305419,0.377712760203522
4815,7,1042056,-0.0742109920808059,0.113474905029037,0.513546674330306
4816,7,1045046,-0.20075511282918,0.112804922139056,0.0759908227323813
4817,7,1045136,-0.159121884182316,0.113696009720571,0.162529863764683
4818,7,1045777,-0.165249555168073,0.113183541407358,0.14517560166059
4819,7,1046298,-0.197815679858032,0.113090534677235,0.081129024017763
4820,7,1046576,-0.226107956590748,0.116806546194113,0.0536968569541135
4821,7,1047015,-0.192589491498421,0.114086393462325,0.092274822149895
4822,7,1047587,-0.238305252393035,0.114652897200048,0.0383859031169991
4823,7,1048541,-0.529321002746701,0.369878961696901,0.153296130741085
4824,7,1048542,-0.207377372427494,0.202207489642269,0.305797883992413
4825,7,1048545,-0.327005842723791,0.361912942648596,0.366851112784692
4826,7,1048639,-0.0608596180034823,0.195215633327877,0.755410118574321
4827,7,1048750,-0.207613639318302,0.129798534266938,0.11060263850697
4828,7,1049339,-0.228473714887359,0.112583648908069,0.0431706200356124
4829,7,1051846,0.304431766305663,0.235938956937108,0.197791462510763
4830,7,1051850,-0.265966415146316,0.226091296343818,0.240240799393682
4831,7,1057307,0.020151746418618,0.121505633712091,0.868369702385007
4832,7,1061773,0.0192767510752407,0.115741718134214,0.867819713081758
4833,7,1064143,0.0462141611005411,0.11355294609794,0.684266860779979
4834,7,1066075,0.081806884268765,0.115451576657568,0.479051700704542
4835,7,1066563,0.0690441291226393,0.113527317715312,0.543464538306982
4836,7,1066735,0.118062496228169,0.117790674133575,0.316881580836541
4837,7,1067985,-0.107635062842959,0.27748781103472,0.698330394219706
4838,7,1068261,-0.109015242325865,0.156402241778809,0.486250035091686
4839,7,1068674,0.255968936367282,0.213493254037538,0.2313494197512
4840,7,1068695,-0.12011058908239,0.206756167391975,0.561659219585539
4841,7,1073937,-0.185713472061497,0.188811837207407,0.325990705750014
4842,8,13662,0.0972689699156604,0.113791559062892,0.393241904271041
4843,8,16664,0.10608605397089,0.113226341206406,0.349431047065767
4844,8,17315,0.0515146160951644,0.118683224745783,0.664516305559102
4845,8,17627,0.0315724728983552,0.115060349248904,0.783938333720711
4846,8,19058,0.0324261088143174,0.113708847792091,0.775682781366854
4847,8,19062,0.0324261088143174,0.113708847792091,0.775682781366854
4848,8,19760,0.0264351378113488,0.113471167086619,0.815921367031967
4849,8,20879,0.0670464871469689,0.113487536936893,0.555044002333989
4850,8,21364,0.00772823536617617,0.113661668059196,0.945829439501199
4851,8,23859,0.0479291922313087,0.115044339951862,0.677213280511791
4852,8,24772,0.0242041776461789,0.113796888833092,0.831686621534361
4853,8,24855,0.0393940143060866,0.114449350365086,0.73089723459837
4854,8,25786,0.0330619769747391,0.11416335829514,0.7722904912047
4855,8,26026,0.0126571051381392,0.114892424850809,0.912341252492769
4856,8,26028,0.0130785686470229,0.114799310204793,0.909361619082764
4857,8,29272,0.0222616594600731,0.115112377111059,0.846764249893846
4858,8,31948,0.0104343084603745,0.114139955111745,0.927213273272317
4859,8,32371,0.0261658558662583,0.114910172488701,0.820005825507315
4860,8,33975,0.00759865918265912,0.11414332800126,0.946960755204929
4861,8,35149,0.0749856329393731,0.117670501091041,0.524374501474418
4862,8,35271,0.0604287290196068,0.136575898956723,0.658430751918923
4863,8,35378,0.0895579409318481,0.182420466258225,0.623772252344194
4864,8,36243,0.115059572452246,0.140444550552664,0.413195033159244
4865,8,37633,0.0593181549064257,0.114309142251613,0.604136479310374
4866,8,37678,0.0616234610479826,0.114305687432835,0.590150063837992
4867,8,39906,0.0750841864522535,0.114351822955624,0.511861572031675
4868,8,40485,0.0493423997625779,0.114312475874823,0.666263012046406
4869,8,40881,0.0551759659629478,0.113833310393472,0.62818380736456
4870,8,41487,0.0747260793635361,0.114399438038081,0.514050497088346
4871,8,42121,0.0552261944712779,0.114180224556479,0.628915969114707
4872,8,42238,0.0544217829637768,0.116652533667418,0.641124716003912
4873,8,42789,0.0593073446852284,0.116579504356343,0.61126017621113
4874,8,42932,0.0793114118980557,0.114220643132686,0.48790680041253
4875,8,43002,0.067091436815917,0.114140264799139,0.557043609247889
4876,8,44406,0.0536306871333415,0.114923243034217,0.641027250406956
4877,8,44454,0.0272104884825838,0.116708772230967,0.815781139597012
4878,8,45167,0.0596755948602182,0.115000718600316,0.60414519053741
4879,8,45571,0.0836240506488254,0.114459459484973,0.465508290375431
4880,8,48099,0.15125851218952,0.134918495560445,0.263003015094751
4881,8,48214,0.19512885760034,0.113339291410317,0.0860117749633888
4882,8,48235,0.208344550593021,0.112844968883935,0.0656870721472648
4883,8,48299,0.201621995201597,0.113427263194034,0.0763395939374456
4884,8,50901,0.17872263393857,0.115512617566978,0.122707889766212
4885,8,53019,0.212450772932157,0.114992285385672,0.0655080301651289
4886,8,53401,0.14896331459548,0.113021382791876,0.188354938552202
4887,8,53770,0.128814102951615,0.112955811607288,0.254895422732156
4888,8,54264,0.170622660230059,0.113179878470826,0.132567905655678
4889,8,54471,0.217788308552078,0.114963995534914,0.0589884634376579
4890,8,56206,0.155320742227061,0.114964223142518,0.17754937124138
4891,8,56351,0.183274637395462,0.112889182475691,0.105376979186912
4892,8,56423,0.321748142757043,0.149455218409782,0.0320110538584846
4893,8,56424,0.32944358865774,0.170162562424427,0.0536593720068644
4894,8,57912,0.143273297001095,0.113624646793884,0.208164993225585
4895,8,58345,0.158037492429581,0.112754436784495,0.161911031835878
4896,8,58900,0.269162336031649,0.161873583860652,0.0972413773983689
4897,8,59614,0.156238506627488,0.112916652151896,0.1673362175165
4898,8,59645,0.179644549840686,0.112662742582543,0.111711437590367
4899,8,61846,0.171807571118934,0.113174800459427,0.129891138253867
4900,8,62723,0.183518140306414,0.116069112361697,0.114748237369764
4901,8,63915,0.20996163600277,0.112510577771134,0.0628494346984154
4902,8,64292,-0.123655252960998,0.292909814475298,0.673164124358303
4903,8,64505,0.236956356736107,0.115236567626524,0.0404922104571954
4904,8,65889,0.189755228011298,0.113614877166112,0.0957737615211271
4905,8,67613,0.147181570463086,0.226141948942504,0.515575056087492
4906,8,68955,-0.0235427032210755,0.113279710973734,0.835483067087693
4907,8,70194,-0.112274724991266,0.114708141504583,0.328356029638249
4908,8,71694,0.0110165295500392,0.113705089768713,0.922871224605482
4909,8,71740,0.0134579165240697,0.113555746955644,0.905728017321628
4910,8,71830,0.0396896280287878,0.114355258291226,0.728743262445194
4911,8,71885,-0.0356817950020911,0.230728910426436,0.87718710461854
4912,8,72011,0.0337028742926453,0.226591172850145,0.881844762412802
4913,8,72021,0.0145278164512934,0.226233613492287,0.948834590433019
4914,8,74739,-0.0143512608292051,0.113415478023793,0.899378859891671
4915,8,74974,-0.0571896785598329,0.11351720318032,0.614717972205076
4916,8,74975,-0.0551122709695097,0.113686816464414,0.628138224848152
4917,8,78664,-0.100392600270666,0.122187542719801,0.411843715661751
4918,8,78809,-0.019469546078259,0.124474446810242,0.875796117523378
4919,8,78883,-0.409113452337689,0.582072228176667,0.482608217936066
4920,8,79061,-0.0699786398761418,0.113972002162577,0.539611793025826
4921,8,80030,-0.0824925872755323,0.113716736311082,0.468673995029308
4922,8,80515,-0.055870341057339,0.11447968528544,0.625826510117828
4923,8,81672,-0.0205705815515308,0.113624704789011,0.856440319750159
4924,8,82753,-0.0727811035628054,0.113125861936646,0.520405676958567
4925,8,82815,-0.088393626326806,0.113188907076846,0.43536179390436
4926,8,83281,-0.0662480764309796,0.115165771825785,0.565494774701084
4927,8,83452,-0.0587175314953548,0.114367908741165,0.607986318939153
4928,8,84010,-0.082307343302194,0.113459085982846,0.468665027059722
4929,8,85218,-0.133580879314004,0.115869630968442,0.249749981187267
4930,8,85386,1.25776897415624,0.641366781448864,0.0506559906210628
4931,8,85389,1.03065825193648,0.719152410721293,0.152698052583808
4932,8,92161,-0.0213648674145672,0.125812561596721,0.865252861235935
4933,8,92239,-0.0533522565143929,0.114354212806579,0.64110779428781
4934,8,92580,-0.0462838691571834,0.120815807719147,0.701880302252118
4935,8,92811,-0.0345340354912882,0.113352139831181,0.760803493225162
4936,8,96286,-0.0597907916187377,0.113179494532117,0.597634948204586
4937,8,96707,-0.0804526027976812,0.11343050034182,0.478626484539216
4938,8,96942,-0.0783266960281158,0.113115369209691,0.489110258884325
4939,8,97662,-0.0179313613451685,0.113736902143003,0.874817625268109
4940,8,99461,-0.05855828326518,0.114085964437123,0.608075089224106
4941,8,99525,-0.0382707625181009,0.114177941573617,0.737684441612897
4942,8,100031,-0.0517909385088855,0.11396585298942,0.649789609308016
4943,8,102150,-0.0247979220528965,0.114460945532578,0.82860655158019
4944,8,102263,-0.020247405353089,0.114293540990191,0.85949007712846
4945,8,102271,-0.0348368560985229,0.114580809531621,0.761278506202788
4946,8,105346,-0.0376538236095769,0.114200469592671,0.741809455749044
4947,8,105610,0.00994017559367855,0.362447664668394,0.978136149688076
4948,8,105611,0.14768353871117,0.222353155549578,0.507005771169404
4949,8,105612,0.127766019714014,0.197218727664681,0.517510093505626
4950,8,105618,-0.023244312342916,0.375478875021899,0.950672900867486
4951,8,110021,-0.0569125765567443,0.117483332595493,0.628380401912125
4952,8,111633,-0.0693500450111478,0.114993759661509,0.546845001846147
4953,8,111695,-0.0993144081267294,0.114346441034246,0.3856891281404
4954,8,112848,-0.0455982278759139,0.114241696541463,0.690032715297367
4955,8,113201,-0.032031525900758,0.116193337098815,0.782959481522872
4956,8,113225,-0.000797933330943912,0.116717750118344,0.994549218231634
4957,8,114744,-0.105554615757234,0.115768345731508,0.362509710636068
4958,8,114771,-0.111533558710423,0.115173088637088,0.333507921664456
4959,8,114934,-0.110573613523554,0.115383660247813,0.338561040726564
4960,8,114970,-0.115813097125614,0.116681152077388,0.321604076826168
4961,8,115080,-0.124019816138518,0.119912535415207,0.301726242844611
4962,8,115390,-0.110677955624623,0.120311979825962,0.358240337437704
4963,8,116469,-0.0505421995192425,0.117554417259854,0.667496347020939
4964,8,117153,-0.0881253276325938,0.115098865459032,0.444396824413397
4965,8,117168,-0.0717998871673416,0.115473275024249,0.534482694720038
4966,8,117739,-0.142820106420002,0.115061029237146,0.215335666684336
4967,8,119053,-0.0674211224827258,0.114583996721222,0.556640704349718
4968,8,119057,-0.0674211224827258,0.114583996721222,0.556640704349718
4969,8,119122,-0.0376152142692149,0.1146226903928,0.742981084963099
4970,8,119178,-0.0674211224827258,0.114583996721222,0.556640704349718
4971,8,119730,-0.0695757052572944,0.115148942470314,0.546083139126538
4972,8,120385,-0.0694501416419749,0.114270941760583,0.543732611935303
4973,8,121738,0.0662418668992759,0.12394840234386,0.59337981240215
4974,8,122014,0.0337018929436497,0.115663889519393,0.770933509594916
4975,8,122207,0.0998015812507285,0.114743594456075,0.385012166568974
4976,8,122347,0.115974579238252,0.115028895338612,0.314038836946015
4977,8,122370,0.072519464120288,0.114575176882773,0.527181196871155
4978,8,122655,0.0505239368956325,0.114501478908644,0.659301153154213
4979,8,123958,0.144307503154816,0.264286168306966,0.585391974289186
4980,8,124640,-0.0131331663692162,0.115081721687751,0.909207269573804
4981,8,126150,-3.50665973587461e-05,0.139682883980545,0.999799837407716
4982,8,131678,-0.0130141584955328,0.116097013559707,0.910809995161103
4983,8,131702,-0.0195081402966226,0.116210838300488,0.866782855545542
4984,8,133120,0.0384573383750615,0.192757845339535,0.841977800450044
4985,8,133123,0.168811047763784,0.262191920122058,0.520093810826033
4986,8,134839,0.0258195445673066,0.117021284408437,0.825500519726954
4987,8,135448,-0.00237915034527125,0.118475254449543,0.983989774313332
4988,8,135849,-0.0443485283984102,0.118216677640681,0.707777093879271
4989,8,138689,0.0906414375429042,0.11384612388417,0.426465422482852
4990,8,139684,0.0655120049762142,0.114277529702231,0.566826161099273
4991,8,140044,0.0829362123737495,0.114510760611723,0.469382385857507
4992,8,140065,0.0431515764079957,0.114319570836467,0.706055301503544
4993,8,141525,-0.0432435902569299,0.22676534055725,0.848872198898302
4994,8,143451,0.011479625241208,0.113399393577065,0.919423923805508
4995,8,144266,-0.0427991740821555,0.113319115771811,0.705890000582546
4996,8,144671,-0.0458674650084474,0.113112453244596,0.68535330386601
4997,8,146416,-0.149984093968325,0.276089705134407,0.587304637777876
4998,8,150593,-0.122576406639765,0.118873227897125,0.303175354987983
4999,8,151325,-0.139132376323539,0.114123745221782,0.223606563377379
5000,8,151383,-0.118695728789609,0.118028695296574,0.315272106384967
5001,8,154940,-0.160740307734312,0.115381006446615,0.164458262282944
5002,8,156216,-0.142118640247096,0.113296789056937,0.210529335732785
5003,8,159162,-0.223383300285541,0.112448038390295,0.0477454677767993
5004,8,159677,-0.217844060166721,0.112468116766427,0.0535502351791555
5005,8,160087,-0.213639269492902,0.112512369699144,0.0584050484360691
5006,8,160450,-0.20536177947907,0.113043388607038,0.0701166334574143
5007,8,160596,-0.225086037964446,0.113080987800032,0.0473082871519219
5008,8,161761,-0.280086941841912,0.112913099436989,0.0135832998942144
5009,8,164143,-0.242876403040108,0.112333494079885,0.0312817386286779
5010,8,164304,-0.245602339962552,0.112359609346011,0.0294823401702826
5011,8,164380,-0.230452909304723,0.112450488264561,0.041164399535915
5012,8,165385,-0.233729407867317,0.112601533948246,0.0386432798212205
5013,8,165566,-0.252056293517022,0.113087279453721,0.026451917448226
5014,8,165572,-0.244897319121365,0.113131830988058,0.0310798457570807
5015,8,165588,-0.24753870512673,0.112947989660125,0.029060018142569
5016,8,165608,-0.254126485385633,0.112608646050868,0.0246364434296427
5017,8,165710,-0.250024934536115,0.113477032205172,0.0282183966507013
5018,8,165734,-0.233423121961102,0.11462926199566,0.0424631180324781
5019,8,165797,-0.234989711243701,0.113393427241351,0.0389592776831446
5020,8,165986,-0.268570203751756,0.112332630533697,0.0173328862264268
5021,8,165995,-0.269688763984869,0.112796948110579,0.0173294089385926
5022,8,166046,-0.248880340382715,0.112289111993705,0.0272994656628708
5023,8,166130,-0.269980814501755,0.112489637769554,0.0169101665774475
5024,8,166209,-0.259292108059057,0.112916929377656,0.0222434895812255
5025,8,166367,-0.25239637031534,0.112760615275092,0.0258219546307172
5026,8,166391,-0.244672792027611,0.112821499143498,0.0307748908914305
5027,8,166445,-0.231770796587661,0.113527867512874,0.0419410419117639
5028,8,166892,-0.236993375114818,0.112379802266569,0.0356605502980292
5029,8,167286,-0.279545469035413,0.112423436190108,0.0133607952542706
5030,8,168070,-0.210490229883717,0.112989567089082,0.0633042831769345
5031,8,168732,-0.205359298451691,0.113059664354721,0.0701601755890408
5032,8,168762,-0.22637343965856,0.114213189492621,0.0482515811890974
5033,8,169190,-0.181742075331028,0.113290778773955,0.109562292258573
5034,8,169199,-0.211381648473502,0.118112545411063,0.07436518102564
5035,8,169202,-0.144588948369107,0.129005023206309,0.263134524572898
5036,8,170381,-0.168069928487104,0.113927810293007,0.141041585100736
5037,8,170419,-0.142405896149552,0.113850971109776,0.211832327594827
5038,8,170619,-0.239271126467949,0.211430773617815,0.258538874309251
5039,8,173136,0.0543096560932081,0.28412442927708,0.848519976449029
5040,8,173184,0.058560950052879,0.215829573718723,0.786296149284004
5041,8,175778,-0.19033425768734,0.112737926746807,0.0922388440443841
5042,8,176997,-0.172068880812706,0.113179084684126,0.129324737059654
5043,8,179821,-0.09491137693903,0.113288467592267,0.402718348177224
5044,8,183857,-0.0682275903038553,0.119205544365733,0.567447523088865
5045,8,185325,-0.137386296046681,0.114176684589184,0.229675104748501
5046,8,185478,-0.126410167883628,0.113834186581333,0.2675496721298
5047,8,188007,-0.0751542859858074,0.113330469472922,0.507671892817294
5048,8,188958,-0.0570976712844215,0.113058867200757,0.613855692174554
5049,8,190366,-0.00678592569009323,0.113366466045807,0.952302352498917
5050,8,190872,0.0749942838313259,0.113555346243157,0.509414708869759
5051,8,191947,0.211532844567975,0.113201369762482,0.0625006830545415
5052,8,193408,0.159262119120633,0.118150204856523,0.17853461457976
5053,8,193417,0.212616282392099,0.121067512828064,0.0799249174702884
5054,8,193425,0.28620024326673,0.133532063785594,0.0327714536232659
5055,8,193426,0.233179734034383,0.133591009209029,0.0817723403010668
5056,8,193438,0.327948319069317,0.145846304498729,0.0251549971396176
5057,8,194308,0.228623970127146,0.227788246085382,0.316225740754731
5058,8,194338,0.219491147055942,0.242803747264907,0.366619411916834
5059,8,194446,0.313938712460146,0.22648429391233,0.166579399494493
5060,8,194508,0.308263555806699,0.227880980265156,0.177004739212075
5061,8,194526,0.308263555806699,0.227880980265156,0.177004739212075
5062,8,194530,0.315378738705633,0.228044470967998,0.167548099718622
5063,8,194545,0.281352374577567,0.228170552053671,0.218366700270063
5064,8,194566,0.328660294467836,0.227991335135293,0.150316642090465
5065,8,194570,0.310618821717053,0.227871919937674,0.173710675910068
5066,8,194574,0.310618821717053,0.227871919937674,0.173710675910068
5067,8,194575,0.285559401213652,0.228155745958611,0.211544928166166
5068,8,194578,0.317071497132329,0.227663461644907,0.164580969640927
5069,8,194584,0.304603739259719,0.228085959963421,0.182580479687967
5070,8,194592,0.195079619968149,0.229267618833825,0.395411873916296
5071,8,194593,0.195079619968149,0.229267618833825,0.395411873916296
5072,8,194658,0.0645762294062653,0.136631615175256,0.636769099026216
5073,8,197262,-0.138310297797711,0.262242520597045,0.598237650720242
5074,8,197968,0.100690916698841,0.113261789097285,0.374602855527569
5075,8,200519,0.106189211100462,0.113297767172339,0.349266778866791
5076,8,200608,0.116619727959466,0.113218491951711,0.303695827246429
5077,8,200617,0.116619727959466,0.113218491951711,0.303695827246429
5078,8,202890,0.0539943331101728,0.113685627041069,0.635120430902071
5079,8,203255,0.0112324386019694,0.11343707680651,0.9211793008848
5080,8,203274,0.0112324386019694,0.11343707680651,0.9211793008848
5081,8,203496,0.0288916299187353,0.11356917356127,0.799337180595645
5082,8,203615,0.0172235235080369,0.113256169054312,0.879214023349069
5083,8,203675,0.0338153485508063,0.113529362250029,0.765988653976387
5084,8,203842,0.00955492240156997,0.113686519570424,0.933067324500624
5085,8,203888,0.0401508159726146,0.113845692934704,0.724540701852066
5086,8,204054,0.0287932221233849,0.113677327466461,0.800192304457767
5087,8,204151,0.0491032146407132,0.113657612934541,0.665985196395355
5088,8,204219,0.0493841496832259,0.11333656650872,0.663298912663949
5089,8,204645,0.0274055741785064,0.113214829521254,0.808868815681797
5090,8,204670,0.0274055741785064,0.113214829521254,0.808868815681797
5091,8,205313,0.0288314737660543,0.113326258726187,0.799326006545417
5092,8,205962,0.0204967946299718,0.113506054057532,0.856801771039119
5093,8,206151,0.0431445838909118,0.114583888675437,0.706747110562132
5094,8,206460,0.044329443952073,0.11781384285398,0.706944561506125
5095,8,206590,0.0136787542712795,0.114252334463519,0.90476984209693
5096,8,210269,-0.129149932285073,0.240794813169468,0.592055555954835
5097,8,210269,0.473070745079649,0.530320923069768,0.372975849100761
5098,8,210535,0.185379401370637,0.129507751859928,0.153195910036291
5099,8,212536,0.195727340824599,0.263154068990233,0.457507554164792
5100,8,216159,0.0411327007506987,0.12816092654357,0.74844145034089
5101,8,219145,0.161913890722589,0.112788717731325,0.152015794732663
5102,8,219477,0.163223613012066,0.112740624670722,0.148566148512739
5103,8,220430,0.157161227283392,0.113558081779751,0.167241361680254
5104,8,221382,0.290496486008338,0.128026793156915,0.0238696102777067
5105,8,221387,0.169584503124609,0.12004007666561,0.158615482550382
5106,8,221395,0.150690383478311,0.119742937091631,0.209061092559812
5107,8,223812,0.155131325504656,0.113593254291827,0.172910917613861
5108,8,225328,0.205410748749241,0.114170651137913,0.0728480600261374
5109,8,225830,0.203756790324021,0.113024528272845,0.0722777081030617
5110,8,229142,0.319998420915983,0.119167981711215,0.00758918583005381
5111,8,230941,0.321667677790336,0.111922334104427,0.00429821320467752
5112,8,231269,0.320884435154092,0.111928703098726,0.00439437504807612
5113,8,233344,0.305337261008112,0.135473780787415,0.0248186539646306
5114,8,235793,0.29037870044028,0.112277911826156,0.0101024418106225
5115,8,237735,0.319377832480275,0.161949519833995,0.0493804552363035
5116,8,237840,0.212277902211981,0.118703536966888,0.0745846292495091
5117,8,238967,0.18059286047434,0.156697558961072,0.249898353200134
5118,8,239187,0.225047265476324,0.112502946911845,0.0462261372101061
5119,8,240735,0.207035369817532,0.112579459440232,0.0667526738265234
5120,8,241021,0.260692853418784,0.112719811288451,0.0213108194974916
5121,8,242447,0.170077360349401,0.113095772924568,0.133518033756013
5122,8,242816,0.172933141618463,0.112912106854037,0.126523483069854
5123,8,244248,0.186996624920189,0.113169760638516,0.0993513325387698
5124,8,244520,0.211511947259865,0.112922812528877,0.0618854187453213
