SNP,Chr,Pos,Effect,SE,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
6649,11,8044,0.0407595015721637,0.143088609168918,0.775922298392222
6650,11,8079,0.0240668835308875,0.143877637218487,0.867250813471535
6651,11,8196,0.0226655951419404,0.143190880065757,0.874319290963169
6652,11,8305,0.0788514649676949,0.144505733669966,0.58564209413607
6653,11,8317,0.0375809739247452,0.143908687384566,0.794133301407772
6654,11,8331,-0.0174281559664962,0.146736025519514,0.905523418017165
6655,11,8390,0.0271921387555967,0.144240937467642,0.850578254033236
6656,11,8603,0.0133028154824334,0.143888521123551,0.926391184387715
6657,11,8720,0.028262433250448,0.143547721964381,0.844030621732566
6658,11,8789,0.0321612432792769,0.143593558070322,0.822906998416051
6659,11,8867,-0.00663726393891784,0.145591791901654,0.963664273416873
6660,11,8878,0.0294062140667677,0.28512887533137,0.917915929309267
6661,11,8889,0.0224418355373857,0.284960200475221,0.937272693414726
6662,11,8909,-0.00419942403113538,0.285231914845173,0.988261614566915
6663,11,9097,0.0111104696182558,0.145944980235313,0.939360553207155
6664,11,9262,0.00750886848141685,0.143072718648927,0.958173622339547
6665,11,9690,0.0236371807605315,0.14301331782797,0.868818543101692
6666,11,10206,0.00700796924294206,0.142968529277324,0.960933019450748
6667,11,10540,0.0396605325878445,0.143951014950963,0.783082508590691
6668,11,10641,0.000921161716484042,0.142791608918223,0.994856453618999
6669,11,10897,0.00695372660854954,0.143018372459164,0.961248662429412
6670,11,10927,-0.00893879377543694,0.144067532462726,0.950561427573748
6671,11,10969,0.0577155616421139,0.143255250607233,0.687275841057572
6672,11,11470,0.013428861499344,0.143423353762961,0.925455461510994
6673,11,11657,0.00893677215716732,0.143602972906957,0.950412901892484
6674,11,11751,0.0177367309961127,0.143422027848952,0.901648447614904
6675,11,11931,0.0242795751396846,0.144448655782551,0.866613088762203
6676,11,11938,0.0274290497560594,0.144641295660419,0.84970416489902
6677,11,12060,0.0572908249571871,0.142814363361667,0.688548062608569
6678,11,12080,0.044884605690836,0.142826934954283,0.753510214417974
6679,11,12089,0.0248704862158039,0.143012725311046,0.862040587181813
6680,11,12136,0.0326936274120365,0.142872462525803,0.819132897915538
6681,11,12224,-0.0032441271072467,0.144262049229952,0.982071599444254
6682,11,12231,0.0303568726672333,0.143320119902242,0.832376210728331
6683,11,12232,0.0303568726672333,0.143320119902242,0.832376210728331
6684,11,12236,0.00379781748433278,0.143738026842588,0.978935836024543
6685,11,13561,0.107608909670535,0.147479684176525,0.466086552243036
6686,11,13635,0.129160028941876,0.144558039964947,0.372207750616832
6687,11,13712,0.101695220308556,0.143525831206575,0.479071438769014
6688,11,13729,0.0949779591128881,0.143950633360704,0.509815406153699
6689,11,13740,0.115871408856162,0.14542924518898,0.426129151781159
6690,11,13742,0.125184037847442,0.145214020070851,0.389236557488594
6691,11,13813,0.13832427072553,0.1454598513084,0.342283090310094
6692,11,13973,0.118097225142288,0.143054522694062,0.409622662068431
6693,11,14046,0.0401553008408867,0.146952835170281,0.784818549599489
6694,11,14047,0.0432039543986391,0.146720938769802,0.768576869420095
6695,11,14122,0.139904253278085,0.143058063597716,0.328766638967678
6696,11,14229,0.0744731306475142,0.144348672706565,0.606229584239073
6697,11,14280,0.0913500365033966,0.145803756509146,0.531374070988778
6698,11,14320,0.0982435487186914,0.14420228224617,0.496134804705797
6699,11,14350,0.1186544259511,0.142435629766336,0.405386035551005
6700,11,14360,0.1186544259511,0.142435629766336,0.405386035551005
6701,11,14361,0.1186544259511,0.142435629766336,0.405386035551005
6702,11,14424,0.111121849104177,0.143506031532136,0.439250586418987
6703,11,14431,0.10857433204493,0.143322396234874,0.449223928034098
6704,11,14438,0.0864338840149935,0.142808979871947,0.545407610170021
6705,11,14510,0.121005222210895,0.142642911716107,0.396840929763558
6706,11,14550,0.118908848974855,0.142459759191988,0.404460299476451
6707,11,14569,0.103264349488693,0.142682414736739,0.469707371798586
6708,11,14705,0.122474487368476,0.142854338154612,0.391839654049859
6709,11,14729,0.0994400715941911,0.142934495616722,0.487072099958105
6710,11,15153,0.0877915476980538,0.142926627954145,0.539451044348483
6711,11,15356,0.0825771107313623,0.143533043122852,0.565442933409496
6712,11,15718,0.0422225904845673,0.14332986386096,0.76848534739434
6713,11,16603,0.0736317214718494,0.143198110996079,0.607437559216137
6714,11,16614,0.0888025265935131,0.14333122784503,0.535946127167557
6715,11,16738,0.0525488061105989,0.145108358305095,0.71746789016722
6716,11,16750,0.0562907476208288,0.145906992101046,0.699878055541876
6717,11,16799,0.105966613660046,0.144611464327727,0.464186396319345
6718,11,16954,0.104564460147252,0.144322653613799,0.469227286158777
6719,11,16984,0.080068553355734,0.143674979808146,0.577682856802181
6720,11,16990,0.0758126750538987,0.143681519951832,0.598078014779418
6721,11,17039,0.0874230891009996,0.143072569114082,0.541566231696794
6722,11,17061,0.0736820390629236,0.143094483786358,0.606932033380991
6723,11,17206,0.0816511771488622,0.144182718278818,0.571547331329198
6724,11,17217,0.0683292930389284,0.143876630884599,0.63514064009654
6725,11,17681,0.120479339554882,0.142779831500085,0.399345898837008
6726,11,17705,0.072875306048481,0.14314341993028,0.610995355509695
6727,11,17941,0.0754311225172595,0.142962489047527,0.598088493758241
6728,11,18001,0.0758873115905023,0.142644303637032,0.595058021375132
6729,11,18416,-0.0703184495104182,0.160569625195066,0.661703998130041
6730,11,18574,0.0550212002151907,0.14931916243736,0.712735860262432
6731,11,18606,0.0837862256232254,0.147122655413503,0.569379667086328
6732,11,18639,0.0148978479498528,0.1467001093059,0.919169081480606
6733,11,18921,0.0624280909476687,0.142930399408365,0.662543271406629
6734,11,18968,0.0884092822531926,0.14307085238311,0.53701297967895
6735,11,19023,0.0669165664358559,0.143151662216771,0.640464776461366
6736,11,19024,0.0669165664358559,0.143151662216771,0.640464776461366
6737,11,19074,0.0983916711783048,0.143944137949184,0.49471368142113
6738,11,19143,0.0995266339677824,0.147149291579033,0.499251833216425
6739,11,19206,0.0551119770528042,0.147380173946583,0.708670251564347
6740,11,19282,0.0599550143302071,0.147143276867403,0.683917077737303
6741,11,19287,0.0743950964140647,0.146915025666943,0.612904758062644
6742,11,19367,0.0741567400275762,0.143912376618871,0.60667228261299
6743,11,19388,0.0543283095538378,0.144650255996995,0.707451839063545
6744,11,19443,0.0185148524470235,0.144675799048823,0.89824181156669
6745,11,19447,0.0062914490368986,0.145366410783845,0.96550285507116
6746,11,19537,0.00150825075082062,0.157494822062913,0.992364577013857
6747,11,19538,-0.00372478603026694,0.157165845434007,0.981105522982062
6748,11,19607,-0.0466075870272533,0.291864956799363,0.873217495433012
6749,11,19607,-0.0975252722189058,0.331409209950674,0.768721138043066
6750,11,19629,-0.0912839000044263,0.148173225688819,0.538250612249149
6751,11,19632,-0.0755253270393056,0.148878549640109,0.612264697561063
6752,11,19855,-0.0727331932338521,0.147006033478178,0.621074988178918
6753,11,19880,-0.0473205240603271,0.146563341338231,0.746986828089444
6754,11,19921,0.0432652336321498,0.145391418582856,0.766200600378625
6755,11,20014,0.0346984571237628,0.145231457500603,0.811307558710064
6756,11,20104,0.00826894392544084,0.1454447310596,0.954694599620881
6757,11,20142,0.00250938218670722,0.147590795868492,0.986444390766182
6758,11,20173,-0.170408148661862,0.242015380245977,0.481821553386304
6759,11,20203,0.0349871240794155,0.155092208692125,0.821651505561415
6760,11,20281,0.0107603767027923,0.145893299542693,0.9412470199194
6761,11,20291,0.00558779187757086,0.146787639379143,0.969655635483636
6762,11,20294,0.00558779187757086,0.146787639379143,0.969655635483636
6763,11,20296,0.0102477682464681,0.146554691297308,0.944293321619735
6764,11,20319,0.0606203257146296,0.146862894609901,0.680027076285397
6765,11,20445,0.0707387650881443,0.143509661236621,0.622375672560826
6766,11,20462,0.0495675004987672,0.143553142425713,0.730081834737616
6767,11,20476,0.0600374958231035,0.142921978850953,0.674688557907891
6768,11,20496,0.0805128671256323,0.143105661630315,0.574056688283693
6769,11,20520,0.0607408967596396,0.149697707275046,0.685166966101016
6770,11,20522,0.0367750386666014,0.144808086982684,0.79967657499187
6771,11,20543,0.0557788779140954,0.143332715009974,0.697394921345061
6772,11,20567,0.0454258829339015,0.143363621903034,0.751538804234025
6773,11,20594,0.0729035340471219,0.142735501253763,0.609838635782074
6774,11,20802,0.025346975907528,0.142996625210425,0.859409158981274
6775,11,20805,0.025346975907528,0.142996625210425,0.859409158981274
6776,11,20841,0.00625988011416512,0.142480962368618,0.964981175093577
6777,11,20963,0.00449325605868112,0.142663018272749,0.974892108192171
6778,11,21323,0.0285281490760284,0.14350404150888,0.842536120653205
6779,11,21871,-0.00981830233007042,0.143031497273207,0.94531159242942
6780,11,22005,0.00498803423966282,0.143696527131728,0.972328787782099
6781,11,22075,2.87672550597188,1.55155289363611,0.0645595841347068
6782,11,25361,0.0879378999943494,0.142310376705948,0.537019704846683
6783,11,25987,0.112136660723358,0.142320416958148,0.431274074712132
6784,11,27625,0.0763540013544447,0.144622067963846,0.597862005549726
6785,11,29269,0.0990470984468527,0.142565783694025,0.487671115445369
6786,11,30395,0.10153633412663,0.142497831425594,0.476597123413027
6787,11,30856,0.103666894501026,0.142708681607277,0.468060781772095
6788,11,31481,0.135115360368521,0.142634129508778,0.344140905765438
6789,11,31748,0.118988346908204,0.143298973587519,0.406901973147175
6790,11,31804,0.162460899912225,0.143696160301035,0.25899685082866
6791,11,31861,0.143928460956935,0.144551451123012,0.320082727668786
6792,11,32204,0.129396198261563,0.142900606200312,0.365819285846648
6793,11,32446,0.124816715165914,0.143450013352027,0.384833768359673
6794,11,32581,0.142608254012832,0.142722064903627,0.318381008876471
6795,11,32884,0.145039923269017,0.142987725867024,0.311109432650762
6796,11,33534,0.166325415670477,0.142426622511694,0.243676715309091
6797,11,39138,0.0860683217069856,0.143096501577694,0.547912727113475
6798,11,39160,0.133534229144755,0.142975078804985,0.350958522519507
6799,11,40753,0.116421490114778,0.143470009339724,0.417643100378733
6800,11,42269,-0.470325721065603,0.334580132573256,0.160687060354293
6801,11,46711,0.193850697272245,0.275044920863406,0.481401632767933
6802,11,46848,0.0683292933990366,0.146613143032353,0.641465992540616
6803,11,47424,0.164811894332781,0.142251495500802,0.247404440141353
6804,11,48259,0.127220241599894,0.142455164774944,0.372436337263422
6805,11,48350,0.147835013446246,0.142626645726188,0.300670289511294
6806,11,49416,0.10781982038604,0.14273159487683,0.450511175158806
6807,11,51299,0.0886032853647568,0.15092718875322,0.557538818555678
6808,11,51331,0.0996691638596123,0.150474436256483,0.508168835393751
6809,11,51472,0.0941193124760323,0.149310341595414,0.528866724594955
6810,11,51796,0.116234037369218,0.156827885695368,0.459091189825323
6811,11,52110,0.0934443485850863,0.142246755985568,0.511662166408787
6812,11,52120,0.0934443485850863,0.142246755985568,0.511662166408787
6813,11,52174,0.0996181103742275,0.142441005509068,0.484785151543834
6814,11,52267,0.0864918197891914,0.14250122789804,0.544271017221349
6815,11,52276,0.0923508806058979,0.142302457684214,0.516775875948135
6816,11,52288,0.0923508806058979,0.142302457684214,0.516775875948135
6817,11,52354,0.131841996481731,0.143817365103159,0.359908900603303
6818,11,52498,0.12624510232101,0.146504233334496,0.389428566818788
6819,11,52567,0.127212889738898,0.143500357584131,0.375952354676847
6820,11,52573,0.129494620226651,0.143874374757783,0.368705426052563
6821,11,52591,0.145458886862966,0.14358485010459,0.311729293045786
6822,11,52597,0.133320100225575,0.143452464114454,0.353333590261958
6823,11,52618,0.100490901893118,0.143092623232177,0.482968180414931
6824,11,52628,0.115110379434432,0.142602581268468,0.420088454165545
6825,11,52666,0.085348332510416,0.142503181021527,0.549608850698048
6826,11,52900,0.134992104381477,0.142777029781317,0.345063165319311
6827,11,53112,0.14455809292194,0.143325173653576,0.313856274642118
6828,11,53308,0.077874451581431,0.146325382693104,0.594921891679794
6829,11,53656,0.189100951456809,0.14330700050238,0.187840016736677
6830,11,54144,0.13468641053357,0.14270311559261,0.345905885585239
6831,11,54177,0.152313338527215,0.142836600229811,0.286995712682386
6832,11,54237,0.15607624132457,0.142951384523229,0.275659727512572
6833,11,55837,0.109731317475522,0.142947208922702,0.443217064830498
6834,11,56052,0.149986585681349,0.142342907522322,0.292741418836257
6835,11,60397,0.143260832825968,0.143535781331558,0.318922075879973
6836,11,62199,0.114231137098821,0.143609525850798,0.426898699065361
6837,11,63117,0.172349875163721,0.143011379638457,0.22895345622026
6838,11,63444,0.187060123337484,0.144020880648048,0.194846513129192
6839,11,64101,-1.75753971228598,1.55043071591428,0.25773937536621
6840,11,64224,-0.69969763394158,0.632720566723228,0.269542082687949
6841,11,64260,0.0486005292651965,0.33080681682667,0.883282872081476
6842,11,66073,-0.375268961528587,0.296609498766547,0.206635824979799
6843,11,66073,-0.071052100303025,0.238319431467914,0.765773174174598
6844,11,66128,0.179141326784534,0.142700668363477,0.210176905879841
6845,11,67104,0.126708141783928,0.143178472281942,0.376777129939264
6846,11,68750,0.0509655640724601,0.142857307104865,0.721485736030068
6847,11,69070,0.058357899788201,0.142411641196662,0.682213542909571
6848,11,71811,0.0864645996557075,0.142944790082573,0.545646633784317
6849,11,77245,0.0902073186768524,0.153515697290557,0.557169957714237
6850,11,78792,0.0803296288325468,0.179423750854288,0.654637844074944
6851,11,78793,-0.0431554329641841,0.296754663022329,0.884458631339068
6852,11,78794,-0.0359655282076545,0.286346860196351,0.900119062186863
6853,11,78797,0.0088809394742313,0.179939435421991,0.960664175676165
6854,11,80491,-0.00372208946527164,0.142521568972638,0.979179593935689
6855,11,80905,0.272075868164558,0.211659299731049,0.199480356595252
6856,11,81028,-0.0170659086602084,0.143781338065887,0.905585709007769
6857,11,81030,-0.0158684963689765,0.143601276931194,0.912072581567478
6858,11,81400,-0.0138463250997383,0.142614097068637,0.922710453984276
6859,11,81406,-0.0138463250997383,0.142614097068637,0.922710453984276
6860,11,81454,-0.0049500608993539,0.142899768921407,0.972386312216752
6861,11,81476,0.00353644973162381,0.143776024087737,0.980390361248213
6862,11,82548,-0.0224369625418965,0.142523432793291,0.87499875155915
6863,11,84259,0.0549092461998391,0.145039594933097,0.705226557629682
6864,11,86389,0.0602873319882226,0.142519244208406,0.672544182060316
6865,11,87266,0.0694425281740913,0.143081170341493,0.627738672882571
6866,11,89277,1.39233682765691,1.20063268625593,0.246967268108267
6867,11,89429,0.0855609091065122,0.142260807172248,0.547935014829311
6868,11,89470,0.0715598497717115,0.142683307282018,0.6163113407386
6869,11,91507,0.167302677971808,0.142469645818357,0.241064869827673
6870,11,92153,0.139189158542939,0.142840468761171,0.330506452674693
6871,11,92279,-0.00717452518638595,0.373326758754183,0.984678202259191
6872,11,96863,0.110193599854651,0.143008684103984,0.441496318469277
6873,11,98088,0.112386045406387,0.142194514321721,0.429843311640334
6874,11,98757,0.11928737373408,0.14322280157491,0.405475687111648
6875,11,99100,0.122403302180846,0.142793313261952,0.391912555932429
6876,11,102671,0.16009449188754,0.142687655102696,0.262628194638919
6877,11,104549,0.133471188962484,0.142398475934627,0.349241127863977
6878,11,106654,0.15434876290648,0.143203405472438,0.281846123512489
6879,11,106700,0.168294027028286,0.143158895414466,0.240556990809547
6880,11,106896,0.142948630813254,0.157928174903003,0.366003471743103
6881,11,107231,0.13928433530674,0.142194205859195,0.327986072235555
6882,11,108816,0.159697297320225,0.145079955651791,0.271753903015923
6883,11,108841,0.130805045745064,0.144631497178969,0.366398970554677
6884,11,108870,0.164724107433126,0.142305745401656,0.247835820766128
6885,11,109176,0.141809681703754,0.143185211968832,0.322660270030363
6886,11,109811,0.0231689410160035,0.157091998283772,0.882832276886046
6887,11,111132,0.117934353784711,0.143656349627702,0.41223009803478
6888,11,113698,-0.00918414761843059,0.143191715199608,0.948895996292376
6889,11,114020,-0.0123534429206643,0.142919981712448,0.931168773554732
6890,11,115612,0.00558660738505168,0.143151313647029,0.968891808732421
6891,11,116643,0.0942529602717531,0.142487283837827,0.508733944001925
6892,11,116979,0.145328610980246,0.142928836842954,0.309949724305342
6893,11,118012,0.0301027971641372,0.142654221455751,0.83299395779459
6894,11,118055,0.0571242922027306,0.14238171128576,0.688511756376214
6895,11,118745,0.0970658425867261,0.142789628226198,0.49708793454899
6896,11,118759,0.0890211490770474,0.142987989543417,0.533963957609961
6897,11,119115,0.104055086331856,0.142467959292912,0.465645221411546
6898,11,119177,0.100179168741638,0.142314319881207,0.481941103810667
6899,11,119221,0.109673702685214,0.14269596177189,0.44265473418556
6900,11,119264,0.110534399679902,0.142478862365317,0.43838942809527
6901,11,119431,0.138135232102423,0.14277984695318,0.333971449194064
6902,11,120563,0.107497447349209,0.142952017178544,0.452562544471073
6903,11,120692,0.124213552184607,0.142913633635787,0.38535501499538
6904,11,120740,0.126489769292161,0.142946603981364,0.37682678141697
6905,11,120902,0.0956918226917862,0.142941743378049,0.503648436093793
6906,11,120917,0.104735264381778,0.142738101107261,0.463583118215207
6907,11,121097,0.121178232536025,0.142299420476508,0.395028888400849
6908,11,121508,0.0827289938040597,0.143855215031211,0.565600086964007
6909,11,121522,0.082654370612768,0.144004611772087,0.566353426635953
6910,11,122192,0.13133659037386,0.142934221018435,0.358796035665103
6911,11,122402,0.0961478942206002,0.146218058533285,0.511246156638289
6912,11,122415,0.100992595660746,0.143379300968376,0.48166455658103
6913,11,122779,0.121093137791054,0.142737621955618,0.39681143465428
6914,11,122784,0.118475007261107,0.143112874166601,0.408318667055473
6915,11,122858,0.140051417415608,0.143466484888464,0.329635813254501
6916,11,123867,0.0744641581004146,0.142426218385319,0.601423195620962
6917,11,124479,0.046962443803277,0.143387351987993,0.743467617455571
6918,11,124784,0.0431062022525375,0.142939285094986,0.763157444650131
6919,11,125642,0.176486178519792,0.147068754585444,0.23093438893286
6920,11,125700,0.0971402875102703,0.143194873460651,0.497976353854565
6921,11,130422,0.0698021514488428,0.143121596009767,0.62605645642347
6922,11,130518,0.0979515634217993,0.14267046204775,0.492811961341555
6923,11,130533,0.0978311039275278,0.142862836270939,0.493925545553195
6924,11,132044,0.0593873573704104,0.142493381975168,0.677097960181917
6925,11,137433,0.0287787414236344,0.145886382625128,0.843731213410999
6926,11,137443,0.0164577737676631,0.146785326998634,0.910790892211114
6927,11,137613,0.00797409142003119,0.144566041653435,0.956043145529392
6928,11,137677,0.0253909531456337,0.144423598238188,0.860544890132874
6929,11,137740,-0.00251884235256944,0.144108814959243,0.986064557856458
6930,11,138163,-0.0211771729636789,0.143062030082898,0.882405261519011
6931,11,138169,-0.0255004273919416,0.142695022160353,0.858271237529892
6932,11,138463,-0.0111818516930174,0.143626624403731,0.937988608519003
6933,11,139069,-0.0598437336203021,0.143783489601483,0.677511272582861
6934,11,139532,-0.041408794034269,0.143495149724863,0.77307770541251
6935,11,140338,0.0142248500808556,0.142443497735828,0.920509696255808
6936,11,144916,-0.313934952443297,0.733009164170406,0.668706698945715
6937,11,146291,-0.138611920472113,0.143139228904613,0.333521970831233
6938,11,147493,-0.107677169666702,0.143462955543072,0.453419120580248
6939,11,152009,-0.0741270183746516,0.144720503829719,0.608825665430245
6940,11,152668,-0.060604205956462,0.143910699931708,0.673921047758415
6941,11,153313,-0.143233705528031,0.145000218520147,0.323918789620153
6942,11,153972,-0.0373420224450756,0.142706777718941,0.79372880865401
6943,11,154354,-0.0623540276361911,0.143697548969453,0.664607637089944
6944,11,154565,-0.0569499661987066,0.143092256301472,0.690874644184762
6945,11,155875,0.0174853692985818,0.143735156125133,0.903245501183525
6946,11,155937,0.013469226632104,0.144562546342086,0.925819528119806
6947,11,158103,-0.0423924924930833,0.142747853404549,0.766660538509197
6948,11,158139,-0.0433493406463188,0.143390575314932,0.762588829354398
6949,11,162634,-0.104093063880546,0.157342879231037,0.508679512821376
6950,11,162925,-0.0116795657060326,0.143031101024305,0.934965334750821
6951,11,164489,-0.0235505387289984,0.145028152814895,0.871094823142564
6952,11,167261,-0.0162187829098803,0.143781615834947,0.910252043635098
6953,11,169186,0.12147592780225,0.143843224889382,0.398960774031901
6954,11,170215,0.10694629998439,0.142674731057949,0.454006206561964
6955,11,170526,0.0523637350373863,0.142360045131844,0.713223381166288
6956,11,171212,0.109885281655813,0.152980371355464,0.473049558847744
6957,11,171257,0.160792165952123,0.143404867499258,0.262945239981452
6958,11,171276,0.165684166997398,0.14287632922627,0.246981847585714
6959,11,171361,0.170358136178211,0.142286953444504,0.231998595636706
6960,11,171454,0.16055731787504,0.142373253314418,0.260203654487572
6961,11,171457,0.163791202946001,0.142521861534889,0.251236893956294
6962,11,171646,0.166955263599651,0.142298379387742,0.241476226220571
6963,11,171647,0.166955263599651,0.142298379387742,0.241476226220571
6964,11,173020,0.123293442150223,0.142424467783131,0.387255824394065
6965,11,173945,0.131548980353233,0.146532624683816,0.369933218951918
6966,11,174007,0.0906403892840335,0.143070308350418,0.526793031497792
6967,11,179802,0.103070333738228,0.14309084028875,0.471808385309083
6968,11,182151,0.1297009109336,0.14221988162234,0.362404497440982
6969,11,183689,0.0985652459457446,0.145526392935527,0.498658303949465
6970,11,184061,0.102400792441467,0.142711271129102,0.473516610880715
6971,11,184965,0.150257092879393,0.14231512446283,0.291779126487047
6972,11,185280,0.17893308858236,0.144930628596449,0.217796155370548
6973,11,185287,0.113433344944417,0.14486765290712,0.434144102798786
6974,11,185527,0.133362264222348,0.143263115587513,0.352546425312906
6975,11,185734,0.119049476358059,0.14274249194209,0.404836158309115
6976,11,185749,0.148556640848582,0.143294092135615,0.300573443547938
6977,11,185846,0.149529878468652,0.143573003052414,0.298360858999035
6978,11,185997,0.148281829334416,0.142320993424811,0.298178933722742
6979,11,186085,0.14920059137783,0.14278232749332,0.296760464725659
6980,11,186196,0.0890861325809807,0.14492767100867,0.539153000084409
6981,11,186216,0.143278168843763,0.146544343276834,0.328886324238289
6982,11,186408,0.143107185139654,0.149126392279899,0.337894824311403
6983,11,191520,0.289977787379017,0.143529013148827,0.044102666181645
6984,11,193196,0.167778645501111,0.142678516148742,0.240418941892464
6985,11,195507,0.127945203660817,0.142466826790561,0.369760280579452
6986,11,196211,-0.0466574192227824,0.288662606542285,0.871687295756607
6987,11,196560,0.178785890621685,0.142383850158369,0.21006929107197
6988,11,196565,0.178785890621685,0.142383850158369,0.21006929107197
6989,11,196914,0.197257300612085,0.143982332988777,0.171554365953427
6990,11,200393,0.104675302354217,0.145136306739145,0.471251154119318
6991,11,201609,0.0973303063605347,0.142765378699501,0.49584404563122
6992,11,201652,0.113423547710612,0.143068651277632,0.428432064466872
6993,11,202640,0.559135169560461,0.725368507913723,0.441323837479247
6994,11,203111,0.0651305243989497,0.150147207832876,0.664714787050726
6995,11,203385,0.0818984753499413,0.143300599744455,0.5680141460434
6996,11,203741,0.0873091967265132,0.142652831729633,0.540905497066097
6997,11,204131,0.103933730616844,0.142911828240726,0.467550132621123
6998,11,204491,0.077988382590863,0.142506144796698,0.58454366981485
6999,11,208258,0.0794171521961231,0.143346829089554,0.579915260930636
7000,11,209475,0.0462642685970566,0.142794077829796,0.746135283292314
7001,11,210267,0.0207306558288403,0.146507673196369,0.88755664686387
7002,11,213574,-0.0102347743361693,0.148002563235565,0.944907241923749
7003,11,213651,-0.144295646114219,0.156011514736171,0.355647770745749
7004,11,215041,-0.080238436672187,0.143087904684624,0.575314701630729
7005,11,215493,-0.0781481581804501,0.145397835163037,0.591276030572008
7006,11,215546,-0.0935467276795287,0.146284786902145,0.522923125174382
7007,11,215813,-0.0855483346637614,0.142959959264246,0.54995171898118
7008,11,216541,-0.0709724519966375,0.143201914601154,0.620477246628186
7009,11,216953,-0.0854852774209821,0.14385064979428,0.552716142804224
7010,11,217107,-0.0889502786806307,0.158092552836894,0.57403251694057
7011,11,217203,-0.0717398495147281,0.146458407826908,0.624557854094934
7012,11,217553,-0.100571630211164,0.142966294997011,0.482230404499343
7013,11,218464,-0.0863389256603074,0.148117258369179,0.560326546004838
7014,11,218588,-0.0648763107107449,0.144413160038019,0.653533509660166
7015,11,219380,-0.0891649891806053,0.14346681847481,0.534670183763601
7016,11,220819,-0.140270839076617,0.142596307330393,0.325940730173367
7017,11,221202,-0.0738125871670683,0.146767234698869,0.615332188587157
7018,11,222267,-0.15854312387048,0.143408509657849,0.269680747467461
7019,11,223086,-0.136065079736664,0.142740159985944,0.341122701545639
7020,11,223175,-0.0866291153477054,0.14775863493715,0.558056688131399
7021,11,223467,-0.164605905965347,0.14265498015302,0.249332355161762
7022,11,225287,-0.185102517916546,0.142403880228075,0.194503333357953
7023,11,225381,-0.194687644961485,0.142144511468168,0.171668095780872
7024,11,225819,-0.211693905846556,0.142688138490752,0.138804041501727
7025,11,226471,-0.22241029065329,0.14260662999986,0.119748840966302
7026,11,227255,-0.210546190859203,0.142125477716855,0.139389241978665
7027,11,227403,-0.206126011722719,0.142597438358208,0.149201882862984
7028,11,229405,-0.164011286932623,0.142348588606947,0.250026545204746
7029,11,230043,-0.196802943160298,0.144607443282517,0.174398904452245
7030,11,230092,-0.189095630379991,0.142210886485885,0.184480783196594
7031,11,231612,0.15200268098806,0.407416249106943,0.709305845984419
7032,11,234032,-0.297511893044113,0.233934927913751,0.204291364122155
7033,11,234262,0.221659974669629,0.214195116535318,0.301447032720405
7034,11,236028,-0.146716519032036,0.145436555797176,0.313761142753877
7035,11,237327,-0.170755973776109,0.14520895789058,0.240414189614452
7036,11,237624,-0.173557024233963,0.142255754262219,0.223265984424766
7037,11,237826,-0.180666944505014,0.143864446498041,0.210014080057592
7038,11,237829,-0.187576288388871,0.143692956402177,0.192608032803827
7039,11,240673,0.166554329813643,0.263683527352335,0.52802782552343
7040,11,240765,-0.0981506568803298,0.142937020338894,0.492741112216676
7041,11,241548,-0.0947035687356181,0.143649761402279,0.51015407116262
7042,11,243272,-0.0771805367265457,0.143192816968493,0.590228502202928
7043,11,243436,-0.0865781410295559,0.144035183318944,0.548165667292871
7044,11,244792,-0.0855737909177044,0.144576938122741,0.554302453216847
7045,11,245775,-0.0422776687726348,0.14794502726425,0.77522491254667
7046,11,248266,-0.117259804725548,0.142992764372855,0.412746593803692
7047,11,253995,-0.0434776224575165,0.142911808253105,0.761134259566538
7048,11,255600,-0.0463423762709183,0.145395879869574,0.75011795683096
7049,11,257243,0.0301927221641009,0.142912459397706,0.832800650561125
7050,11,257995,0.00718242524323198,0.146555207685255,0.960940378213931
7051,11,258195,-0.032437450804091,0.142710174552751,0.820325170451086
7052,11,258900,-0.116602327821302,0.142868257410428,0.414963143620831
7053,11,259426,-0.10318726447276,0.143087186861952,0.471294824691627
7054,11,259811,-0.100902179697387,0.143246843183339,0.481652038293005
7055,11,262152,0.0360210611353628,0.144766280914327,0.803643038925443
7056,11,263206,0.0740808806673382,0.142903311412573,0.604504952795871
7057,11,263597,0.137298787181916,0.142137011595814,0.334725076278864
7058,11,264198,0.079207078693859,0.142466074247652,0.578582546448088
7059,11,264567,0.0261421701050532,0.145036350670548,0.857063157289248
7060,11,266089,0.250074073750218,0.286830059626671,0.38388035937886
7061,11,270804,0.333635021543214,0.142783342706583,0.020016098248947
7062,11,272649,0.185395987165023,0.144169712378963,0.199301096391497
7063,11,273908,0.178819655181604,0.143429637081186,0.213318988249353
7064,11,275058,0.166999527301048,0.143400881791468,0.24498187992101
7065,11,275068,0.161073441601582,0.143832743736641,0.263532109880377
7066,11,275326,0.142403082537198,0.143545111811508,0.32185552424355
7067,11,275754,0.130481622418673,0.143256896933963,0.363010371635754
7068,11,275945,0.155417393989664,0.143124611762023,0.278269229985142
7069,11,277678,0.201795394273336,0.143167043854244,0.159564757698547
7070,11,279317,0.204797254179012,0.143528910654299,0.154500941862964
7071,11,280459,0.156374192713592,0.156723025475429,0.319072317516438
7072,11,280991,0.144383729160115,0.167240225588206,0.38854150465143
7073,11,281677,0.138038496398643,0.142602478482538,0.333709566530612
