SNP,Chr,Pos,Effect,SE,ERG11_ORM2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
6447,10,630743,-0.161357001776004,0.12192913426462,0.186569810209555
6448,10,631880,-0.171479696195577,0.121977964042888,0.160655600566852
6449,10,633525,-0.217059002765485,0.121097742994684,0.073920587798037
6450,10,633866,-0.213180003387598,0.121117261822932,0.0792547776413982
6451,10,635779,0.133607090597886,0.246975387791195,0.588867191528213
6452,10,637667,-0.17454610048725,0.121552085130797,0.151894205356341
6453,10,639198,0.211036072066217,0.185872832381717,0.256986938862177
6454,10,639262,-0.087393716033642,0.121979431939586,0.474179401340202
6455,10,640020,-0.294771653111312,0.274394451614152,0.283438830433745
6456,10,640030,-0.0924154209360868,0.136711605881782,0.499490815920964
6457,10,642106,0.010338551829412,0.121295510281588,0.932123351611567
6458,10,642327,0.00599635541331606,0.121263634826487,0.960589512130109
6459,10,642379,0.021932177851312,0.120732081565251,0.855953903098077
6460,10,643441,-0.0601845605119443,0.126296779534699,0.633989663439402
6461,10,644500,0.0306745047842275,0.12097994190035,0.799990576857863
6462,10,646432,-0.0192778934694129,0.120950331914777,0.87345524652306
6463,10,646676,-0.0441997991209749,0.120968084683779,0.715043639624967
6464,10,649610,-0.0327394176709339,0.121257304047546,0.787318372566956
6465,10,650585,-0.0101404245112643,0.121173533774392,0.933354205888991
6466,10,652591,-0.0937864147119768,0.123963257122982,0.449814405266432
6467,10,652698,-0.0197716169906883,0.257564716839306,0.938855028900316
6468,10,652769,-0.0367509334014808,0.126550136010624,0.771676094323571
6469,10,652783,-0.0239366501096804,0.124718331948695,0.847910779914155
6470,10,653026,-0.0188053086141095,0.121177318236975,0.87676152674061
6471,10,653249,0.0174726952978331,0.121027514790733,0.885290998620669
6472,10,653283,0.0345080192757483,0.120868280393347,0.775427758753266
6473,10,654372,-0.012753433721751,0.124593466373691,0.918528757008727
6474,10,654625,-0.0070229291436833,0.127665514652087,0.956161310875437
6475,10,655074,0.0018819266224776,0.120927935407835,0.987592309376399
6476,10,656247,0.00691768730005976,0.120868341780539,0.954391778973071
6477,10,660234,0.0234228154166146,0.121002684878361,0.846621817148522
6478,10,660886,0.0252394746627808,0.120840494799354,0.834673293560704
6479,10,662071,0.0610260312841788,0.120773852140072,0.613669267535482
6480,10,662217,0.0383619896052523,0.121131634203748,0.751660951083202
6481,10,662415,0.0644482212368944,0.120945188693981,0.594457955784747
6482,10,662679,0.0984685069978366,0.12171866091639,0.419068987797937
6483,10,662711,0.100717757609622,0.12102442461563,0.405852958019411
6484,10,662934,0.138555909435105,0.120964541845768,0.252808758200528
6485,10,665129,0.0265670807657809,0.122812203742766,0.828861085233678
6486,10,665450,0.00574342561573887,0.122012821557079,0.962482213901891
6487,10,665759,-0.0052606076191456,0.121525136760482,0.965496251719254
6488,10,666622,0.0192586849246814,0.122022613307516,0.874681931663704
6489,10,666742,0.0229064130448236,0.121024946941091,0.849989845413644
6490,10,667117,0.0242773443423161,0.121411309476833,0.841627399989454
6491,10,669743,-0.00662163667434856,0.121269311998427,0.95648584554896
6492,10,670300,-0.0329572321470699,0.121361136262976,0.786116557593117
6493,10,670679,-0.0381019538353976,0.120823331295837,0.752680281856126
6494,10,672846,-0.0327411699513011,0.124755583873055,0.793133384546954
6495,10,673554,-0.0264004099363485,0.120969429256106,0.827367960952535
6496,10,673954,-0.0160343660113441,0.123743841563568,0.896974836690112
6497,10,674332,-0.0186334558695743,0.122261672609208,0.878953517428422
6498,10,674570,-0.033078660743024,0.121652310827171,0.785849040435744
6499,10,675971,-0.0418816981195111,0.120970421166883,0.729387877697224
6500,10,677358,-0.255094343255355,0.241681099080361,0.291918667692414
6501,10,677377,-0.0726254635077733,0.140416313944221,0.605329810518596
6502,10,678769,-0.037208555454281,0.122400736551348,0.76131489541809
6503,10,682740,0.0217736183005496,0.120922423737945,0.857206664692635
6504,10,682784,-0.0154012572316582,0.121371044481928,0.899096545019321
6505,10,682904,0.0177160956911002,0.120951008531902,0.883631362638865
6506,10,683731,-0.0327033519146011,0.120942158967208,0.787006799394403
6507,10,683971,-0.0523294329743842,0.122115847286441,0.668531850183174
6508,10,684045,0.0271081237418034,0.131191198711989,0.83641744686621
6509,10,684759,0.0224245038420088,0.121480906223048,0.853654415056602
6510,10,685754,0.0337979336308574,0.121158504198427,0.780441678407473
6511,10,686560,0.0609311460997637,0.121408673909032,0.616073148113792
6512,10,686698,0.0647625180360116,0.125978271076726,0.607519891339594
6513,10,686946,0.0586122885158896,0.12135397268464,0.629404971255949
6514,10,688164,0.0633109334633952,0.121188381615994,0.601707353772411
6515,10,688208,0.0701393097295258,0.120970631575065,0.562416366813634
6516,10,688286,0.0514325422568821,0.121340045087615,0.67191796828364
6517,10,688646,0.0723714075502843,0.120932492376476,0.549927046676326
6518,10,691082,0.0988380573052293,0.121440613599864,0.416262493248127
6519,10,691920,0.0746219422086833,0.122083016746892,0.541434549351618
6520,10,692021,0.0884634069457445,0.121605989413401,0.467426839848945
6521,10,692100,0.0792147087272826,0.120977721424925,0.513030951707151
6522,10,694743,0.0799354726857057,0.120773046364152,0.50848945806019
6523,10,695220,0.0598346008389973,0.12269120293861,0.626076058167431
6524,10,695691,0.0741375368669208,0.12094475379236,0.540279792688515
6525,10,695712,0.0750205816717848,0.120962334789182,0.535527688579013
6526,10,695757,0.0807157474159427,0.12061191978025,0.503793447591193
6527,10,695759,0.0807157474159427,0.12061191978025,0.503793447591193
6528,10,695902,0.0720535539690029,0.121174548962443,0.552474334932731
6529,10,696080,0.0457159785223799,0.122064439933041,0.708239899346354
6530,10,696733,0.0496817368805733,0.121487008847629,0.682826615347984
6531,10,697010,-0.037699672372873,0.132925255914825,0.776871269221935
6532,10,697845,0.0484737389036744,0.121366644162409,0.689840626088272
6533,10,698466,0.0780937584209536,0.120666157627048,0.517930535395282
6534,10,700536,0.196313266299501,0.120538941852804,0.104283578533468
6535,10,700558,0.185835697938532,0.120626247550857,0.124312298035393
6536,10,701028,0.168582137515474,0.120649171465826,0.163203369390491
6537,10,701746,-0.302716448897569,0.152883507019095,0.0484745084713698
6538,10,703629,0.0742920890474424,0.121058402638883,0.539816768611283
6539,10,703809,0.110683260146162,0.120778670644212,0.360075446557379
6540,10,703814,0.116222923964438,0.120950510330354,0.337253614594577
6541,10,705116,0.217035255252659,0.120081016154429,0.0715500385466756
6542,10,705376,0.178228012802078,0.121209050616767,0.142339245899935
6543,10,705423,0.144002845656217,0.120604665219727,0.233276868089415
6544,10,709369,0.188324357596988,0.120294280708458,0.118354566846003
6545,10,711335,0.138634621522504,0.122146634677915,0.25715159709015
6546,10,712148,0.101373169698518,0.125827848289905,0.420987211648176
6547,10,712180,0.0969749065620329,0.135265481462049,0.473895816925345
6548,10,712223,0.156945809424935,0.136486737662862,0.250964368929548
6549,10,712403,0.152249999427868,0.120465481712973,0.207118721662904
6550,10,712477,0.124908811668722,0.120554549000041,0.300856056291887
6551,10,712640,0.136184449864908,0.12067617597002,0.2598703453425
6552,10,712728,0.0785194699345435,0.129694552287724,0.545290045410468
6553,10,712774,0.184415358349066,0.134940590054959,0.17260762297917
6554,10,713291,0.133993208353339,0.121277258400836,0.269976977964535
6555,10,713298,0.141603417212481,0.121291525122474,0.24381125029594
6556,10,713372,0.120053739515727,0.120753311785299,0.320803301590744
6557,10,713455,0.126661875877265,0.120863298624832,0.295366506901366
6558,10,713844,0.148146213711589,0.120736620411549,0.220632895612926
6559,10,713845,0.158210536454536,0.120896223164504,0.191505142840997
6560,10,714773,0.134992896241114,0.120814761377958,0.264602752868736
6561,10,714898,0.224601009308286,0.14333975153728,0.118030839989154
6562,10,714906,0.243383293863503,0.145782666740834,0.0959060264896965
6563,10,714907,0.243383293863503,0.145782666740834,0.0959060264896965
6564,10,714910,0.236097965757176,0.147294277972963,0.109851153680853
6565,10,714919,0.362514124748873,0.242101548924843,0.135192197010673
6566,10,714920,0.379459420481034,0.242361964276872,0.118321325789885
6567,10,714924,0.318133832565165,0.242440984500562,0.190301421575565
6568,10,715567,0.149077576726633,0.12081768787533,0.218059102106389
6569,10,715574,0.149077576726633,0.12081768787533,0.218059102106389
6570,10,717717,0.112407815444002,0.121904693677919,0.357108352293433
6571,10,719602,0.112860298565522,0.122251466023687,0.356543176007216
6572,10,719648,0.11303222567379,0.128463355613856,0.379523389423989
6573,10,719662,0.129591335767456,0.124568564758098,0.29890263863728
6574,10,719708,0.130583560913485,0.124274072516597,0.294082693891017
6575,10,720081,0.134686087726535,0.1212228200294,0.267297785952561
6576,10,721398,0.111496866249696,0.125362711815201,0.374396961398729
6577,10,722130,0.0946020198504467,0.122650156269581,0.44103567850202
6578,10,722262,0.102387521186475,0.122008279787815,0.401933427193765
6579,10,722536,0.0228449312527811,0.123698937901573,0.85358474831266
6580,10,724256,-0.00758335922075448,0.121628467480144,0.950320549441915
6581,10,724374,-0.0175148107647816,0.121695480798695,0.885643192200345
6582,10,724397,0.00690164619410361,0.122189329527561,0.954988823118684
6583,10,724819,0.0894952551237047,0.124341733111559,0.472153743502133
6584,10,725469,0.0629829706785171,0.125589670916672,0.616333283734614
6585,10,725678,0.0594673631452722,0.121477458738889,0.624767650641632
6586,10,726314,0.0378284207479701,0.121198326297582,0.755133613055624
6587,10,726437,0.0614772925164062,0.121309450092486,0.61262507610182
6588,10,726757,-0.00581932027037013,0.121230021275906,0.961741553213335
6589,10,726837,-0.00722801793852312,0.121698443207441,0.952672812666437
6590,10,726842,-0.00722801793852312,0.121698443207441,0.952672812666437
6591,10,727369,0.052177680199106,0.122116031238832,0.669436249296771
6592,10,727432,0.0619151225438638,0.121442065945543,0.61048735271699
6593,10,728001,0.0444548753567621,0.121676048084515,0.715065716406197
6594,10,728402,0.0377492618080285,0.121542737890439,0.756299992775773
6595,10,745488,0.0399357398004648,0.126227183603744,0.751901195479777
6596,10,745492,0.000408408740254829,0.125905791996018,0.997413687239124
6597,10,745571,0.0678931391890307,0.87004301069552,0.937845034835308
6598,10,745649,0.112041160369352,0.195871272935833,0.567676394261861
6599,10,745651,0.0340970277036114,0.207560405230023,0.869608522600369
6600,11,833,0.0550468203141232,0.175133244719182,0.753468291394095
6601,11,925,-0.0519612546386146,0.200438664818438,0.795602970196515
6602,11,1010,-0.557128403761588,0.369431506766773,0.13243116541042
6603,11,1012,-0.521962744817834,0.365915584933693,0.154620361201701
6604,11,1056,-0.134077692002236,0.302130249103485,0.657477535742413
6605,11,2602,-2.01120375352287,0.612176086175115,0.00112071187301032
6606,11,2703,-0.222959189558917,0.281844148873227,0.429432794169696
6607,11,2720,-0.100412434464477,0.258689788486421,0.698133307305024
6608,11,2722,-0.325589900967207,0.247453457787844,0.189107740621623
6609,11,2733,-0.340196903715348,0.24641337828755,0.168277269706317
6610,11,2737,-0.28742941736628,0.24570410742298,0.242862904721061
6611,11,2740,-0.220736439795734,0.153253069140969,0.150657702335093
6612,11,2745,-0.21526565891973,0.152804107406947,0.1597837522535
6613,11,3277,-0.161716073806326,0.127811854960876,0.206610317054397
6614,11,3299,-0.183858811076458,0.131323608405998,0.16237844962606
6615,11,3343,-0.268868769867781,0.241256650386009,0.265843848894505
6616,11,3352,-0.263654840502122,0.241770060651258,0.276228417443141
6617,11,3361,-0.286763509663109,0.241373873538002,0.2356136058011
6618,11,3363,-0.286763509663109,0.241373873538002,0.2356136058011
6619,11,3391,-0.106960742379644,0.126201446749343,0.397268612746979
6620,11,3477,-0.130478005932817,0.123061423696777,0.289747906456487
6621,11,3599,-0.125285821391748,0.122997912842154,0.309089933172881
6622,11,3638,-0.147231680691854,0.122089431316696,0.228650965008851
6623,11,3640,-0.131437430348921,0.121826224269977,0.281372187653668
6624,11,3696,-0.123114922168387,0.123075836360571,0.317842045746752
6625,11,3898,-0.163017395293178,0.122228057594269,0.183157172363866
6626,11,3926,-0.168242474373061,0.122050143897864,0.16893117298756
6627,11,3968,-0.122722416996486,0.124261381696861,0.324017640570603
6628,11,4436,-0.12964352207427,0.121027147886996,0.28481415978359
6629,11,5087,-0.130932239710354,0.120639237254235,0.278520349311379
6630,11,5434,-0.136146001069234,0.121201759751607,0.262073242734042
6631,11,5655,-0.130080980626205,0.121965996444798,0.286910841913412
6632,11,5676,-0.133603406844155,0.122565313727613,0.27643075417564
6633,11,5928,-0.145136808343735,0.126391764099164,0.251618551401454
6634,11,6055,-0.148571517653499,0.122405658708367,0.225649514282472
6635,11,6097,-0.130827230955909,0.120790418776092,0.279506494635204
6636,11,6138,-0.128078902798593,0.120989559178898,0.290508249336117
6637,11,6167,-0.123853652427926,0.121194666020824,0.307509230543952
6638,11,6715,-0.120371247267573,0.120712338178634,0.319362935804287
6639,11,6833,-0.113286741130363,0.120689823100668,0.348547005872983
6640,11,7228,-0.112610795742518,0.120974576861034,0.35256043630609
6641,11,7571,0.166288301158664,0.242870353664191,0.493995609681606
6642,11,7663,-0.0713757386825691,0.161048609271864,0.657897078947836
6643,11,7664,-0.157647820575298,0.160119400324341,0.325512544177244
6644,11,7691,-0.157210216587913,0.242570578140683,0.517340998685009
6645,11,7717,-0.109401701249388,0.139676043278227,0.434003638923123
6646,11,7726,-0.112493548587779,0.13710909023281,0.41250335351153
6647,11,7765,-0.106934386189672,0.125922769693657,0.396342142613446
6648,11,7823,-0.129222227467392,0.125863550664602,0.305271786561352
6649,11,8044,-0.135151729361633,0.121083271317317,0.265100759496195
6650,11,8079,-0.11661731861026,0.121798386896004,0.338989428212249
6651,11,8196,-0.126689284700702,0.121186362567563,0.296549416163134
6652,11,8305,-0.12884042673246,0.122343595383158,0.293014023885121
6653,11,8317,-0.114720775853246,0.121836797986368,0.347044554498962
6654,11,8331,-0.165741496839739,0.124063647000399,0.182429743122656
6655,11,8390,-0.163166733336402,0.121956876914032,0.181788602886055
6656,11,8603,-0.118379377301387,0.121799447907717,0.331755611714813
6657,11,8720,-0.121949083519244,0.1215054075631,0.316234105318034
6658,11,8789,-0.122937873814582,0.121543462317744,0.312483113258764
6659,11,8867,-0.126110713577041,0.123222217934256,0.306800054299014
6660,11,8878,-0.234559051955747,0.241358036649205,0.331800417408354
6661,11,8889,-0.207267301590178,0.24128415107493,0.390913817953609
6662,11,8909,-0.251812105043694,0.241392685259087,0.297586309458288
6663,11,9097,-0.127930154402931,0.123517378225707,0.301038996891204
6664,11,9262,-0.121026618012946,0.121098621261976,0.31828291361148
6665,11,9690,-0.119376155141211,0.121057067196296,0.324752236535971
6666,11,10206,-0.11969212100283,0.121013883997416,0.32330264541783
6667,11,10540,-0.127510781761544,0.121838045656463,0.2960187961771
6668,11,10641,-0.120236006778871,0.120861782123609,0.320504085044218
6669,11,10897,-0.0931539006452963,0.121122256841322,0.44235423688086
6670,11,10927,-0.103810788939752,0.12198816117331,0.39535140857323
6671,11,10969,-0.124790974258033,0.121270226556645,0.304169081246648
6672,11,11470,-0.0919785582005228,0.121469450139299,0.449425856154579
6673,11,11657,-0.128075884383866,0.121528431484061,0.29266054700515
6674,11,11751,-0.135984965428336,0.121352414325384,0.263228895545176
6675,11,11931,-0.104824043804325,0.122313323926948,0.392019422883197
6676,11,11938,-0.0996633541981949,0.122490326477196,0.416398170164773
6677,11,12060,-0.11332405061476,0.12092762709,0.349336029276283
6678,11,12080,-0.106078825114567,0.120946244985249,0.381042865243862
6679,11,12089,-0.119339472023382,0.121057169655752,0.324901139026758
6680,11,12136,-0.0969053392631665,0.120998715646259,0.423740359074192
6681,11,12224,-0.0869035171774277,0.122190008522143,0.477419938031135
6682,11,12231,-0.0917845964098368,0.121388508165615,0.450079970003222
6683,11,12232,-0.0917845964098368,0.121388508165615,0.450079970003222
6684,11,12236,-0.084330323327579,0.121750683623618,0.48898611337337
6685,11,13561,-0.127415919967053,0.124914999687529,0.308417062938422
6686,11,13635,-0.0747614736829064,0.12260223338467,0.542394007573509
6687,11,13712,-0.090330314317552,0.12164491748464,0.458233671598042
6688,11,13729,-0.0759651355077254,0.122021721177177,0.533979454972189
6689,11,13740,-0.0839678149240149,0.123296575981391,0.496303366085556
6690,11,13742,-0.0824065744204133,0.123135735693423,0.503783916502206
6691,11,13813,-0.121249658744377,0.123281725744184,0.326026717222824
6692,11,13973,-0.0816354223699347,0.121293120874087,0.501360638465417
6693,11,14046,-0.102100822364743,0.124452746786599,0.412542717369728
6694,11,14047,-0.0961811068610026,0.124271483644262,0.439472710169432
6695,11,14122,-0.0956600130412081,0.121314285349206,0.430915697252455
6696,11,14229,-0.070835345813601,0.122338898172238,0.562952249445738
6697,11,14280,-0.0842256460329056,0.123571602683307,0.495942718878819
6698,11,14320,-0.06567740371057,0.122257142430337,0.591463027104166
6699,11,14350,-0.0756962086733985,0.120780783849506,0.531245303917898
6700,11,14360,-0.0756962086733985,0.120780783849506,0.531245303917898
6701,11,14361,-0.0756962086733985,0.120780783849506,0.531245303917898
6702,11,14424,-0.104599165016347,0.121612526386475,0.390316632774495
6703,11,14431,-0.0925910542744583,0.121479767910215,0.446453661671514
6704,11,14438,-0.081212049203338,0.121031432847198,0.502659557980141
6705,11,14510,-0.0784314245073279,0.120956205777393,0.517129557534184
6706,11,14550,-0.0971880916805794,0.120758162241675,0.421467632038577
6707,11,14569,-0.11517708179057,0.120872866978209,0.341303955308724
6708,11,14705,-0.089793352111354,0.12111599073337,0.458954098281943
6709,11,14729,-0.0757368946978612,0.121168185646486,0.532338174436115
6710,11,15153,-0.107799609847588,0.121074374442888,0.373879774249224
6711,11,15356,-0.117612307044903,0.121555469728256,0.333926193872824
6712,11,15718,-0.103656001564048,0.121376919818192,0.393683634434093
6713,11,16603,-0.0647506478838064,0.121372161959031,0.594031236229617
6714,11,16614,-0.0573892456670786,0.121516116803471,0.6370210373627
6715,11,16738,-0.059605410093319,0.122976702754633,0.628197842541003
6716,11,16750,-0.0589181523434743,0.123658013438689,0.634041160576525
6717,11,16799,-0.0261475562248513,0.122658894774545,0.831315138384035
6718,11,16954,-0.0435685907081194,0.122397759432728,0.722083862741835
6719,11,16984,-0.0226791270646085,0.121827411063403,0.852427918659653
6720,11,16990,-0.0446226583827229,0.121810239335563,0.714338835650451
6721,11,17039,-0.0786351825969339,0.121261134053818,0.517097420825838
6722,11,17061,-0.0391263146654932,0.121315468381542,0.747251907635648
6723,11,17206,-0.073901592820913,0.122202408560207,0.545735347718463
6724,11,17217,-0.0789781739829454,0.121917259254149,0.517534491439864
6725,11,17681,-0.0595761023446398,0.12110158288912,0.623059429928744
6726,11,17705,-0.0425616477666874,0.121352670671677,0.726002438866113
6727,11,17941,-0.0390471519044799,0.121205876388014,0.747525518754882
6728,11,18001,-0.0242106394125544,0.120947819702988,0.841459573052525
6729,11,18416,-0.109420956237835,0.136012177978315,0.42165331172647
6730,11,18574,-0.0441227770506323,0.126566429721005,0.727587252576948
6731,11,18606,-0.0673697688356245,0.124707837312788,0.589385418338027
6732,11,18639,-0.068676261290772,0.12429203011148,0.580928441482774
6733,11,18921,-0.0496679562975842,0.121152613942225,0.682082575611739
6734,11,18968,-0.0354862850367332,0.121318639339352,0.770072535463054
6735,11,19023,-0.0509702842387367,0.121343490561473,0.674704777443334
6736,11,19024,-0.0509702842387367,0.121343490561473,0.674704777443334
6737,11,19074,-0.0483971283128167,0.122061511855247,0.691977362952278
6738,11,19143,-0.0461903128623166,0.124781256272324,0.711477616224864
6739,11,19206,-0.08109258874521,0.124870546969464,0.516493620370245
6740,11,19282,-0.0373706689403488,0.124733049924765,0.764654657422796
6741,11,19287,-0.0246770970552521,0.124564410921309,0.84307528833518
6742,11,19367,-0.0833395990743434,0.121946271990882,0.494794579609632
6743,11,19388,-0.056726189050939,0.12259380379086,0.643852614075409
6744,11,19443,-0.0222476734033107,0.122625259755254,0.856135657417158
6745,11,19447,-0.0516737866698354,0.123183126570607,0.675115030110998
6746,11,19537,-0.106697226179194,0.133372787901346,0.424253182599544
6747,11,19538,-0.100911784988509,0.133106562759972,0.448880313151093
6748,11,19607,-0.318639584787842,0.246813550668509,0.197543876036351
6749,11,19607,0.189716051462867,0.280757495474734,0.499654989787327
6750,11,19629,-0.0568245127014306,0.125623668858532,0.651302468995663
6751,11,19632,-0.0579724463387908,0.126198685054872,0.646248082060381
6752,11,19855,-0.0810551417102066,0.124571769470249,0.515682666510396
6753,11,19880,-0.0627601977852177,0.124201454824769,0.613656687790789
6754,11,19921,-0.0304903616166731,0.123239467597772,0.804736749769553
6755,11,20014,-0.0183135963359003,0.123105205466401,0.881824974591477
6756,11,20104,-0.0553202631519436,0.123245281587417,0.653805817197179
6757,11,20142,-0.0709771598544326,0.125041900425669,0.570649089439847
6758,11,20173,-0.0518806903140584,0.205259214498287,0.800603165851717
6759,11,20203,-0.120699710223608,0.131309568064795,0.358618819164595
6760,11,20281,-0.0552141554942182,0.123626122152148,0.655421818692366
6761,11,20291,-0.058704587362855,0.12437915744466,0.637232035620402
6762,11,20294,-0.058704587362855,0.12437915744466,0.637232035620402
6763,11,20296,-0.0558723640965672,0.124185953178288,0.653052290600983
6764,11,20319,-0.0475370382543576,0.124486256233687,0.702790712936133
6765,11,20445,-0.0291796823476802,0.121671649717745,0.810606531683413
6766,11,20462,-0.0275404822554225,0.121688279347619,0.821083592869503
6767,11,20476,-0.0212636232549196,0.121166572384753,0.860794590539937
6768,11,20496,-0.0188169687943555,0.121347511589136,0.876857291959344
6769,11,20520,-0.0725469210286278,0.126855567625428,0.567763202750548
6770,11,20522,-0.0588651090488688,0.122711481932812,0.631735421080891
6771,11,20543,-0.0304075271371738,0.121505005188083,0.802533879046965
6772,11,20567,-0.0205206466696085,0.121528293910696,0.866007494191557
6773,11,20594,-0.0281545707836866,0.121018942635729,0.816171145848027
6774,11,20802,-0.00497037812691936,0.121209958956373,0.967314015553822
6775,11,20805,-0.00497037812691936,0.121209958956373,0.967314015553822
6776,11,20841,-0.0259707492778491,0.12076019386898,0.829844332942179
6777,11,20963,-0.0080195586365111,0.120921502895047,0.947160311851544
6778,11,21323,-0.0189337827565125,0.121637577237927,0.876392090315666
6779,11,21871,-0.0332869034986877,0.121222274613053,0.78378884452786
6780,11,22005,-0.0502643015960761,0.121768917919694,0.680015231403567
6781,11,22075,-0.75051359702217,1.32089029793297,0.570268775251271
6782,11,25361,0.0640967963085313,0.120640179248033,0.595541212068084
6783,11,25987,0.0714711315068924,0.120677784123269,0.554063930019654
6784,11,27625,0.0760099460871315,0.122564226391141,0.535549820381842
6785,11,29269,0.0408112720483233,0.120902745019558,0.73589952769892
6786,11,30395,0.0949209375997212,0.120763270800376,0.43238989216025
6787,11,30856,0.0790220617515246,0.120978078334527,0.514056918142768
6788,11,31481,0.0830022055324741,0.120970527742633,0.493077906215407
6789,11,31748,0.0535213200090944,0.121546310525782,0.659962660158762
6790,11,31804,0.0475334079598061,0.121991870806696,0.697034738408621
6791,11,31861,0.0254785154991984,0.122687171435635,0.835605949055837
6792,11,32204,0.067004390943951,0.121211602620501,0.580758055649689
6793,11,32446,0.0222536864295445,0.12171370258656,0.855031405388048
6794,11,32581,0.0441874606786502,0.121120257740124,0.715461969721046
6795,11,32884,0.0317660498357996,0.12136203607757,0.79366979169933
6796,11,33534,0.0970380704421928,0.120844363829383,0.422514842018673
6797,11,39138,0.218717263535321,0.1207919921144,0.0710383686765214
6798,11,39160,0.22686041786843,0.120733946175802,0.0610667240279057
6799,11,40753,0.0527817320520404,0.121687042060758,0.664735086056045
6800,11,42269,-0.0736994185278377,0.28435785288566,0.795648656293658
6801,11,46711,-0.0761122189791656,0.233258629661142,0.744390984881891
6802,11,46848,-0.0811436833258141,0.124233416443338,0.514081500293179
6803,11,47424,-0.0348986152421571,0.120788028590559,0.772808786613648
6804,11,48259,-0.0319336928128029,0.120870284791007,0.791781494744726
6805,11,48350,-0.0327555238764696,0.121062532907486,0.786882221405498
6806,11,49416,-0.0140297893046772,0.121075653851189,0.907816531283054
6807,11,51299,-0.0783915402900561,0.12792125719364,0.540395973471671
6808,11,51331,-0.10794969787918,0.127492929274609,0.397729728639226
6809,11,51472,-0.129094343362763,0.126441056473468,0.307961036330638
6810,11,51796,-0.0538170684575672,0.133000863912108,0.685989440668333
6811,11,52110,-0.0610885607147666,0.120599112840651,0.612792182762514
6812,11,52120,-0.0610885607147666,0.120599112840651,0.612792182762514
6813,11,52174,-0.0598834201661465,0.120775472375647,0.620326890641774
6814,11,52267,-0.0752492398131855,0.120781575062338,0.533674200221846
6815,11,52276,-0.076881988402072,0.120619015019544,0.524280599897439
6816,11,52288,-0.076881988402072,0.120619015019544,0.524280599897439
6817,11,52354,-0.0697003174875093,0.121989142601618,0.568115894607419
6818,11,52498,-0.0758722802869588,0.124242852931236,0.541806269718157
6819,11,52567,-0.115745926805865,0.121611199990577,0.341864711591356
6820,11,52573,-0.112293369554512,0.121942306935763,0.357745665104955
6821,11,52591,-0.121871153100214,0.121707490586567,0.317346083442078
6822,11,52597,-0.107182608373902,0.121606153797214,0.37870578164002
6823,11,52618,-0.0848409381854778,0.121286888969171,0.484696378418769
6824,11,52628,-0.0916850097038553,0.120883906627722,0.448684695428084
6825,11,52666,-0.0742150017069699,0.120783387859839,0.539315745016609
6826,11,52900,-0.0699819086883173,0.121114595620582,0.56375697524691
6827,11,53112,-0.0782847235877471,0.121586880203662,0.520085411831021
6828,11,53308,-0.0883659824451345,0.123986904464637,0.476499673134165
6829,11,53656,-0.0684547753242825,0.121712617243712,0.574180356173981
6830,11,54144,-0.0708575440557662,0.12104985904797,0.558680801827598
6831,11,54177,-0.0811766824469069,0.121187059605895,0.503393809118334
6832,11,54237,-0.0722303589388672,0.121310018770872,0.551944572920228
6833,11,55837,-0.155094822434581,0.120982759942073,0.200698672576046
6834,11,56052,-0.16577281232472,0.120517804576896,0.169847216881503
6835,11,60397,-0.177154949222478,0.121467975136041,0.145605744042173
6836,11,62199,-0.204175274220247,0.121347765231347,0.0933439402219541
6837,11,63117,-0.190741501985663,0.12104147098958,0.115959354456808
6838,11,63444,-0.172397442228995,0.12201984533461,0.15857680982124
6839,11,64101,-1.94907941406496,1.31245124161326,0.138418239795786
6840,11,64224,0.226992784162049,0.53709028909496,0.672819412121945
6841,11,64260,0.0641163012083155,0.280381778308422,0.819253949830222
6842,11,66073,0.134430963210788,0.25187587610093,0.593871807686534
6843,11,66073,-0.0149160954187268,0.202024944379918,0.94118513632867
6844,11,66128,-0.0978462751144549,0.121111775507192,0.419691892390076
6845,11,67104,-0.0863492351486213,0.121406578344494,0.477405124972904
6846,11,68750,-0.0598159083512138,0.121066740956098,0.621561336403799
6847,11,69070,-0.0322129307256393,0.120725550733785,0.789757569379889
6848,11,71811,-0.0012805137904453,0.121223673565748,0.991577884214444
6849,11,77245,0.160396535730613,0.129904293008267,0.217752812659226
6850,11,78792,0.12092027405638,0.151987685784833,0.426803533202994
6851,11,78793,-0.0790220265816153,0.251503518533245,0.753555893494857
6852,11,78794,-0.220702711595212,0.242430426946634,0.363245736460162
6853,11,78797,0.127386943091171,0.152367564122825,0.403692179695297
6854,11,80491,0.175732901598497,0.120439667309281,0.145428241432431
6855,11,80905,-0.018442854053994,0.179820492941365,0.91836837843418
6856,11,81028,0.208334701198311,0.121366920714524,0.0869351781948426
6857,11,81030,0.198735660005673,0.121258987332972,0.102117594838314
6858,11,81400,0.150954096309011,0.12061493184395,0.21156720222899
6859,11,81406,0.150954096309011,0.12061493184395,0.21156720222899
6860,11,81454,0.1519102838704,0.12085279937266,0.209589745911385
6861,11,81476,0.170170262898132,0.121528540755351,0.162316966454993
6862,11,82548,0.127708982281645,0.120616637751531,0.290414515065096
6863,11,84259,0.113014134882312,0.122814227501328,0.358094604376403
6864,11,86389,-0.00303045780937874,0.120830728370486,0.980005171668137
6865,11,87266,0.0519236288790034,0.12128548910834,0.668831525728767
