SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
5007,8,160596,0.0665815430424349,0.0570476099381606,0.243948736457049
5008,8,161761,0.0963818964948706,0.057017302282535,0.0918347309512328
5009,8,164143,0.0557143596605717,0.0567589870858933,0.326971492769175
5010,8,164304,0.0650035661737856,0.0567524579874566,0.252824528558713
5011,8,164380,0.0784535529120666,0.056704281075546,0.167368710666634
5012,8,165385,0.0607005114440123,0.0568511280168866,0.286381030290489
5013,8,165566,0.0715125764275045,0.0571145402327069,0.211365827242461
5014,8,165572,0.0730160991078308,0.0571091509233858,0.201900490791944
5015,8,165588,0.0809392282155589,0.0569949966117878,0.156457905234372
5016,8,165608,0.0878677121572246,0.0568167541364404,0.122877314491734
5017,8,165710,0.057064845323943,0.0573490480699457,0.320396285129602
5018,8,165734,0.0767749443040427,0.0578109006442824,0.185024326468415
5019,8,165797,0.0739098635379393,0.057207095808488,0.197212648476773
5020,8,165986,0.064230514893811,0.0568158892287564,0.259031987280418
5021,8,165995,0.062086681541367,0.0570583329325039,0.277281641304001
5022,8,166046,0.0525236757254212,0.0567640324656551,0.355442763194428
5023,8,166130,0.0620021257401788,0.0569060991856484,0.276653986150632
5024,8,166209,0.0546572220959398,0.0571053092919406,0.339156528715293
5025,8,166367,0.0565302774130081,0.0569998973447387,0.321993427401476
5026,8,166391,0.0520660846146965,0.0570182765784511,0.361788320046179
5027,8,166445,0.0708703078343155,0.0572759183802704,0.216779937743662
5028,8,166892,0.0649366798063602,0.0567365762805199,0.253179601102582
5029,8,167286,0.0757484954025776,0.0568589474123965,0.183648079169369
5030,8,168070,0.0685348391834448,0.0569553350050078,0.229663329538653
5031,8,168732,0.0494217158045007,0.057033088182002,0.386780174398749
5032,8,168762,0.0640849931042502,0.0576262773676014,0.26686082610448
5033,8,169190,0.0612866297944839,0.0570589660444427,0.283514700548797
5034,8,169199,0.0474659636563155,0.0595837585054281,0.426203787643445
5035,8,169202,0.0339117392197035,0.0649337983507594,0.601823172485926
5036,8,170381,0.0702127701380847,0.0573196949770819,0.221417313236339
5037,8,170419,0.0653737785636888,0.0572475427652581,0.254249193714739
5038,8,170619,-0.112108307581098,0.106299684972213,0.29230954759167
5039,8,173136,-0.137900607422688,0.142632116196503,0.334292343588476
5040,8,173184,0.304418737658757,0.10728011534183,0.00480793786711229
5041,8,175778,-0.00813627993382368,0.0568937184667675,0.886365137836858
5042,8,176997,-0.00472581293286325,0.0570741820636001,0.934056516366527
5043,8,179821,0.0600153500518198,0.0569107809816245,0.292351731508198
5044,8,183857,0.145791090535842,0.0594414035304954,0.0146626747955613
5045,8,185325,0.150812257180145,0.0569448514693068,0.00845066401429375
5046,8,185478,0.136378960000166,0.0568564503550668,0.0169737167924368
5047,8,188007,0.0978847834725559,0.0567617621958797,0.0854957871625623
5048,8,188958,0.0606317846075989,0.0567572213110613,0.286130724722433
5049,8,190366,0.0303679123078483,0.0569603384108706,0.594271216597728
5050,8,190872,0.0299166452089084,0.057090966759257,0.600595469310355
5051,8,191947,0.0300556905761993,0.0571583418549914,0.599335042779942
5052,8,193408,0.0335761621792594,0.059513316657531,0.572990607086694
5053,8,193417,0.028412224356078,0.0611004138463146,0.642211932955143
5054,8,193425,0.0574604845882072,0.0674851467518089,0.395094549234437
5055,8,193426,0.0562297641772198,0.0673714336989844,0.40449434538368
5056,8,193438,0.0471044349088805,0.0737893423128151,0.523650898367229
5057,8,194308,0.0535785715180044,0.114624185834258,0.640481995229683
5058,8,194338,-0.0141807141207693,0.122182705719761,0.907669759009987
5059,8,194446,0.0890429911821418,0.11405195115348,0.435488606134341
5060,8,194508,0.0961193299499197,0.114725508268805,0.402698682608171
5061,8,194526,0.0961193299499197,0.114725508268805,0.402698682608171
5062,8,194530,0.111479060599301,0.11478204405129,0.332101820912637
5063,8,194545,0.0899904785239016,0.114835455881899,0.433772651533448
5064,8,194566,0.0709660075486465,0.114873219097579,0.537120823943888
5065,8,194570,0.0743228715893629,0.114771365895823,0.51768189683284
5066,8,194574,0.0743228715893629,0.114771365895823,0.51768189683284
5067,8,194575,0.0794748878257874,0.11485743409792,0.489427496997858
5068,8,194578,0.0722939084964338,0.114683112382199,0.528854038452265
5069,8,194584,0.0748382754639785,0.114866257236592,0.515131367980338
5070,8,194592,0.071001326956269,0.11529620192105,0.538412356309684
5071,8,194593,0.071001326956269,0.11529620192105,0.538412356309684
5072,8,194658,0.0351478737914017,0.0686733158945934,0.609102141023371
5073,8,197262,0.0922453599652462,0.131775129477354,0.484375252580337
5074,8,197968,0.000604398192668609,0.0569940485452608,0.991544915077208
5075,8,200519,0.01064660608749,0.0570164452659089,0.8519806293272
5076,8,200608,0.00784812193938972,0.056992526878057,0.890552551006449
5077,8,200617,0.00784812193938972,0.056992526878057,0.890552551006449
5078,8,202890,-0.0104120894430265,0.0571589699071293,0.855561567074756
5079,8,203255,-0.00770840159525749,0.0570177850257209,0.89253638927583
5080,8,203274,-0.00770840159525749,0.0570177850257209,0.89253638927583
5081,8,203496,-0.0152626005079644,0.0570843197023913,0.789340895962197
5082,8,203615,-0.0116662328716899,0.0569260154782589,0.837739655789096
5083,8,203675,-0.0144374048451276,0.0570668531213089,0.800422368646096
5084,8,203842,0.0033585361561535,0.0571441423102348,0.953166122138542
5085,8,203888,-0.00495897754060898,0.0572333297835205,0.931002881523945
5086,8,204054,-0.00419960471982186,0.0571439847413126,0.941456527514522
5087,8,204151,-0.006964849670482,0.057143219498422,0.903060165537619
5088,8,204219,-0.00982824654161768,0.0569808652660158,0.863156452638671
5089,8,204645,-0.00659089504225091,0.0569103997565787,0.907867562513243
5090,8,204670,-0.00659089504225091,0.0569103997565787,0.907867562513243
5091,8,205313,-0.0053280007327775,0.0569672834013174,0.925537659896312
5092,8,205962,-0.000266956664529722,0.0570557735868552,0.996269456846115
5093,8,206151,0.0156369397935282,0.0576004598329127,0.786186350476134
5094,8,206460,0.0164324153665094,0.0592238409570477,0.78158715203476
5095,8,206590,0.00707102364528178,0.0574281863957576,0.902075730445423
5096,8,210269,-0.146648469525822,0.120831545954546,0.225688816663074
5097,8,210269,-0.55189602892157,0.265241326240186,0.0381791003638335
5098,8,210535,0.050066512255915,0.0652305395521548,0.443278479713194
5099,8,212536,0.0552110390119323,0.132343805360905,0.676801174805112
5100,8,216159,-0.0180698981428293,0.0644215437583203,0.779262345621805
5101,8,219145,0.021069255255033,0.0568467597504804,0.711133595305648
5102,8,219477,0.00470303368609169,0.0568358461891111,0.934099082925891
5103,8,220430,-0.0183388291194511,0.0572256146784985,0.74880517640582
5104,8,221382,0.0340970398049321,0.0647940791329921,0.599054034186024
5105,8,221387,0.0386137985633843,0.0604728433802154,0.523541983957699
5106,8,221395,0.0531664489083887,0.0602565255569507,0.378196039704142
5107,8,223812,0.0791126235521021,0.057092540725641,0.166716081444484
5108,8,225328,0.0619797803337623,0.0575552504667748,0.28227173571403
5109,8,225830,0.0748715196728762,0.0569327314216502,0.189334147486595
5110,8,229142,0.0698570420457179,0.0603934125055796,0.248177239058553
5111,8,230941,0.0771012658506927,0.0567633369196256,0.175238038300954
5112,8,231269,0.0738334827820106,0.0567756430853774,0.194297573964851
5113,8,233344,-0.00381473613421157,0.068582995748814,0.955674258079678
5114,8,235793,0.0397512240618789,0.0569286871709517,0.485472145690123
5115,8,237735,0.0684528008996014,0.0817690229207759,0.403075588128066
5116,8,237840,0.0727264516087517,0.0598101600264923,0.224814643912635
5117,8,238967,0.120841591591404,0.0786485843186289,0.125317711172904
5118,8,239187,0.0233103975622953,0.0568550041492999,0.682056642420343
5119,8,240735,0.0311819133837438,0.0568335923144092,0.583590531360503
5120,8,241021,0.00514672015725753,0.0570849223858913,0.928211989984669
5121,8,242447,0.0239259760264131,0.0570145011731694,0.674998478757575
5122,8,242816,0.000672843094922326,0.0569428423853426,0.990578999837104
5123,8,244248,0.0229061018658983,0.057090649415916,0.688498451445951
5124,8,244520,0.0261555782700973,0.0570243513757989,0.646750671301308
5125,8,245373,0.0333761700202228,0.0569402851895287,0.558141983249599
5126,8,248246,0.0522835492819239,0.0569337383864234,0.359076929854502
5127,8,249836,0.0345980003975112,0.0568190582200387,0.542972161424848
5128,8,250646,-0.00655516933961212,0.0571782960921136,0.908792195550223
5129,8,250827,0.0188459849053487,0.058010415796011,0.745470067144859
5130,8,252848,0.00673022710521595,0.0569533930994284,0.905999551335601
5131,8,252929,0.0103104395714154,0.0568927199737411,0.856294203186078
5132,8,253025,-0.0166444395575104,0.0569948206529655,0.770431992191343
5133,8,255323,0.0035133092262854,0.056942546610025,0.950837300237886
5134,8,257550,0.0335507692486866,0.0574606683178419,0.559666533549421
5135,8,259324,0.0285051519038624,0.0572713213820431,0.618990454070442
5136,8,261710,0.0721523230241241,0.0568708427532261,0.205382266852229
5137,8,261724,0.0748254673485549,0.0569510201485356,0.189747700651417
5138,8,262618,0.0650668086493581,0.0570980631179879,0.255241301213879
5139,8,263049,0.0459571419898448,0.0569564057064424,0.420277333280705
5140,8,263382,0.0474631752219177,0.0569529067224394,0.405196331719531
5141,8,267630,-0.0123816703652604,0.0569148320836971,0.827907508905873
5142,8,269682,-0.0163233242069456,0.0569842868836655,0.774699174056176
5143,8,272525,-0.0363999574949378,0.0570418452225556,0.523804570688648
5144,8,272825,-0.0234325954754615,0.056995261511482,0.681224971578348
5145,8,277103,0.00231049812897155,0.0570718939584513,0.967730155718318
5146,8,279899,-0.0777786922984466,0.0593098842300917,0.190576637780495
5147,8,282569,-0.0462041240990991,0.0608509842337308,0.448180129578956
5148,8,284047,-0.0111968095690804,0.0574756294902778,0.84565400701781
5149,8,289273,-0.0256821125109696,0.0598690128524262,0.66820548602398
5150,8,289717,-0.0215462897374882,0.057632718562318,0.708736512779096
5151,8,291360,0.560982618568501,0.539100495738263,0.298778025222275
5152,8,291363,0.560982618568501,0.539100495738263,0.298778025222275
5153,8,292640,-0.0366492369579835,0.0580347709802241,0.528119222150915
5154,8,298467,-0.00638003575732257,0.0568353829892803,0.910685307454158
5155,8,298906,-0.0397449440726956,0.0572866631232823,0.488269869536608
5156,8,300010,-0.0512418371980284,0.0570140585847472,0.369394248507156
5157,8,302175,-0.0408719656710776,0.0570377843962296,0.474108939573602
5158,8,303954,-0.058600742584574,0.0574848016508751,0.308705174749934
5159,8,312174,-0.034416551721982,0.0569992938611721,0.5463600231911
5160,8,313105,-0.0409869203455248,0.0568831039717927,0.471665462426129
5161,8,315156,-0.0487940839508587,0.0568737239450179,0.391509264045001
5162,8,315211,-0.054831850554782,0.0568500609667673,0.335455868400997
5163,8,317992,0.00148033567861003,0.0570557209538759,0.979315518647534
5164,8,318497,0.0072438258225079,0.0569819620258504,0.898913931986303
5165,8,319453,-0.0284252118151913,0.0569048116437441,0.617722805101151
5166,8,321066,-0.0297882917519692,0.0573753344658466,0.603958560991057
5167,8,321259,-0.0112968871990573,0.057361497015575,0.843986277664712
5168,8,323234,-0.0441979170710386,0.0600784394502941,0.4624199579715
5169,8,323454,0.00662773943310613,0.0574403040225627,0.908205713591794
5170,8,324043,0.0188720378822164,0.0569744127723937,0.74066196279808
5171,8,327592,-0.0214212440426736,0.057006509751922,0.707314805534949
5172,8,329765,0.00778382685964371,0.0569530127861035,0.891368742579512
5173,8,330276,0.0381537461531465,0.0571541987407514,0.504851908442272
5174,8,330629,0.0324745043056534,0.0584049472393864,0.578547265511614
5175,8,334370,-0.00240800440640599,0.0573961743679364,0.966559014340611
5176,8,334394,-0.00111982680591955,0.0578984440322894,0.984579825034802
5177,8,334431,0.0055780396194105,0.0581401762596766,0.923621696516538
5178,8,334619,-0.0172569105193039,0.0571447490882409,0.762840623182767
5179,8,334786,-0.00709388843668164,0.0570734874227893,0.901153293971357
5180,8,334860,-0.00467571046254972,0.0569903661799019,0.93465832356755
5181,8,337892,0.0393851422738048,0.0601827190910922,0.51326346629355
5182,8,338392,0.0263902330999149,0.0569789964193626,0.64353709480732
5183,8,340175,0.0302503751592964,0.0570710094414751,0.596411875918698
5184,8,340253,0.0191412662396504,0.0569050488919452,0.736790212537787
5185,8,341299,0.0292062591345733,0.0568151355218339,0.607533279734361
5186,8,341317,0.0309594388366669,0.0569724819809617,0.58719026081516
5187,8,342706,0.0319787782463265,0.0568055520900533,0.573825187302353
5188,8,343053,0.0289916006491436,0.0570511625354643,0.611652617534061
5189,8,343641,0.0602816358849926,0.0570801767971693,0.291650671328817
5190,8,345499,0.0528257987170774,0.0568446763789986,0.353368291479279
5191,8,346432,0.0410448262237068,0.0569598273472568,0.471637155130206
5192,8,347011,0.0520363526138203,0.0572496014454965,0.364002866308644
5193,8,350623,0.0521198212700586,0.0569287586769497,0.360539965085184
5194,8,350664,0.0554617953667444,0.0569252182974501,0.330578647578071
5195,8,353097,0.0798539733443344,0.0569352987496067,0.161633203031857
5196,8,359103,0.103237508570635,0.0568891972071571,0.0704168228775585
5197,8,359104,0.10050711024913,0.0568234887207965,0.0777974724906393
5198,8,359105,0.103237508570635,0.0568891972071571,0.0704168228775585
5199,8,359203,0.126601693380046,0.0565102614839817,0.0256910851397204
5200,8,359415,0.103468818566082,0.056644405058465,0.0685985977996556
5201,8,359491,0.0872157271980175,0.0570453793784186,0.127188941205146
5202,8,359522,0.0911323903832551,0.0568682538354563,0.109935547452312
5203,8,359637,0.0902129536075684,0.0612515355450036,0.141688582422617
5204,8,359646,0.0881078278427835,0.0616526986405121,0.153860005910141
5205,8,359670,0.0819497219030966,0.0587860307820391,0.16418421644451
5206,8,360543,0.103735720533211,0.0600328072615968,0.0848656635870158
5207,8,360784,0.0673009339674457,0.0593109150285381,0.257265030472523
5208,8,360938,0.100942511347711,0.0568213023101338,0.0765132865935776
5209,8,361900,0.0803065322939744,0.058217684811484,0.168639086784699
5210,8,363516,0.0402752247382885,0.0569600328710331,0.479984086459088
5211,8,368023,0.0279436218742256,0.0599734175546711,0.641550491165119
5212,8,368026,0.0728406950496564,0.0617569388458281,0.239003840115404
5213,8,369658,0.0126007598051346,0.0568914135392962,0.824840624176527
5214,8,372172,0.0295763806440348,0.0570245779250092,0.6043226712654
5215,8,372393,0.0237249714638515,0.0569800672134713,0.677389999883052
5216,8,373115,0.0274749669453669,0.0579168296222824,0.635517573983193
5217,8,373116,0.0274749669453669,0.0579168296222824,0.635517573983193
5218,8,373932,0.0476833919594433,0.0571466637136246,0.404617795279084
5219,8,374064,0.0405508378096816,0.0572630924337982,0.479319666148321
5220,8,374065,0.0405508378096816,0.0572630924337982,0.479319666148321
5221,8,374928,0.0529820818049966,0.0569765604447492,0.353062155239302
5222,8,375301,0.0544516223131792,0.0570133215034458,0.340196674159543
5223,8,375406,0.0787293610039413,0.0583209258809634,0.177902339793584
5224,8,375520,0.231494389165443,0.23985705223369,0.335138012596847
5225,8,375520,0.041733852361632,0.0596532310567249,0.484633164737525
5226,8,375742,0.0609838044567093,0.0569538856239635,0.285010002778116
5227,8,378120,-0.0117083604363604,0.0684164709549634,0.864216729607193
5228,8,378565,-0.0235256646827878,0.0568977046373438,0.679511168777369
5229,8,379942,-0.0231295034871621,0.114832919209581,0.840487165588726
5230,8,379942,-0.0843679120519908,0.21481879039566,0.694748641394122
5231,8,380610,-0.0150682108867127,0.0571329007466863,0.7921344382813
5232,8,381634,-0.0237700742506598,0.0574177838590748,0.679136854050177
5233,8,381783,-0.0239023981432764,0.0575901002773934,0.678362180614468
5234,8,382963,-0.0221627787215264,0.0570629968999788,0.697960521332611
5235,8,383024,-0.0262575465859455,0.057563519832411,0.648563283259716
5236,8,383093,-0.0118830329917801,0.0580289304016522,0.837863804583035
5237,8,384503,-0.00153774763848114,0.0585295775022171,0.979054435721725
5238,8,384582,-0.0122618542550823,0.0571769985555978,0.830316615622998
5239,8,384997,-0.0130423187715624,0.0602279522473392,0.828684718219424
5240,8,385006,-0.00499735837137205,0.0605686191342263,0.934290010028401
5241,8,385186,-0.0208205697425461,0.0579573190448911,0.719630569659964
5242,8,385228,-0.0156837954398858,0.0576954094428255,0.785905624973138
5243,8,386052,0.161993026548226,0.0982035648439519,0.0999217501861357
5244,8,386060,0.0133286663186034,0.125432403084792,0.91543504122263
5245,8,386061,-0.0314943025289759,0.0778918347130794,0.686212130727511
5246,8,386144,-0.0101086115370134,0.0571106333281444,0.859609496457634
5247,8,386272,-0.0253143884035614,0.0571394219448921,0.658016543351395
5248,8,386466,-0.00529563054738597,0.0571546100105613,0.926230623923561
5249,8,386616,-0.0396810860813037,0.0659287257130942,0.547641347476402
5250,8,386883,-0.0140953432233899,0.0573130188391211,0.805874593436384
5251,8,389013,0.0155563865627332,0.07931826916213,0.844624286086194
5252,8,389014,0.0147349546002696,0.0695146113731907,0.832253419845782
5253,8,389018,0.0302933192569403,0.0653775710402353,0.643392249395589
5254,8,389023,-0.0405412775768115,0.127737279662948,0.751142803888047
5255,8,389176,0.101417911470298,0.0871217903070767,0.245172283235093
5256,8,389677,-0.0578488813041194,0.113656083611063,0.611082946922508
5257,8,389922,-0.000884498562697456,0.057019241665022,0.987632249488204
5258,8,389976,-0.000745242420750525,0.0570192473027817,0.989579317206204
5259,8,390139,-0.00213707478655065,0.0572174355626894,0.970227002066491
5260,8,390246,-0.0147216510420776,0.0596213267244384,0.805114283673192
5261,8,391951,0.196855167104573,0.229631692236403,0.391880176448197
5262,8,391989,-0.00986160913305345,0.0607605775340496,0.871160308941357
5263,8,393351,-0.0296911541370333,0.0570406581896453,0.603023228801996
5264,8,394302,-0.0279711975292748,0.0599256908545529,0.640956173710804
5265,8,394731,-0.0430480360439267,0.0569542872954053,0.450252275385118
5266,8,395585,-0.0269299234266735,0.0573064121552291,0.638696184133264
5267,8,396899,-0.0675403431701832,0.0602242762780023,0.262845752666277
5268,8,397561,-0.0719889630464509,0.0568890237033925,0.206552562301616
5269,8,400443,-0.0713478718531893,0.0567058177453025,0.20914711618222
5270,8,400740,-0.0742351294231608,0.0568591899134254,0.192540240070735
5271,8,401605,-0.0814316220077942,0.0568439118047086,0.152872045975456
5272,8,402810,-0.0551949736147384,0.0572412208705194,0.335579587367745
5273,8,402964,-0.0500508943146781,0.0575141839848892,0.384763005926071
5274,8,406205,0.0161795054782061,0.116702117265553,0.889814203255812
5275,8,409226,-0.0523758838764237,0.0576607214690385,0.364315172258405
5276,8,410935,-0.0166966910667667,0.0571561093845841,0.770363162694894
5277,8,410984,-0.00621387371325504,0.057396283326311,0.913848859434814
5278,8,411809,-0.0213664194275669,0.0575581213263625,0.710700332350536
5279,8,413653,-0.0568909940549446,0.0657226639466595,0.387285314978248
5280,8,413730,0.0115161839241043,0.0587527865851153,0.84471445635725
5281,8,416391,-0.0114454391541312,0.0571506976895805,0.841386543119342
5282,8,417360,-0.0334559996531175,0.0571425412088797,0.558596936402104
5283,8,420017,-0.0205836560544059,0.0571597813349277,0.718982232149173
5284,8,420265,-0.0496821046278342,0.11363132764905,0.662217785282703
5285,8,421095,0.00904202855751707,0.0568397133086482,0.873697277858035
5286,8,422328,0.0231646112749375,0.0569793708064992,0.684589427158408
5287,8,422657,0.0414211505001128,0.0568061264287267,0.466383050946577
5288,8,425448,0.0974908599008442,0.0567826672361306,0.086872357048584
5289,8,428829,0.0871914768258988,0.0570797878887912,0.127523090417762
5290,8,429990,0.106876462147647,0.0567556320134881,0.0605089855945884
5291,8,430320,0.0975938458947787,0.0575291246619258,0.0906869974132539
5292,8,430488,0.111830499158337,0.0571298570886832,0.0510787895163712
5293,8,432524,0.109041646737379,0.0568854299891819,0.056062224822844
5294,8,433117,0.100864944120978,0.0571844169923449,0.0786215818078451
5295,8,433370,0.102709841173542,0.0569398056564454,0.072110049030668
5296,8,433529,0.0850732073663263,0.0570961670697449,0.137117548011454
5297,8,433706,0.111459684715042,0.0570358748416658,0.051466440287713
5298,8,437059,0.0897987981627346,0.0567824704516799,0.114670082221054
5299,8,440200,0.00304791765245283,0.0602556368981962,0.959686329483023
5300,8,441024,0.0469310506008732,0.0569158978299371,0.41017348639059
5301,8,441527,0.0718906797534835,0.057073507096542,0.20864024477681
5302,8,442870,0.0749035977017056,0.0571855350382592,0.191103537789577
5303,8,443100,0.0850909727764944,0.0567309915545192,0.134533402632897
5304,8,445658,0.0323055344957821,0.0592478031242512,0.585918158388233
5305,8,445835,0.034888740100277,0.0575505319642745,0.544753039561576
5306,8,447682,0.0198360782132543,0.11535328568821,0.863568011055682
5307,8,448047,0.0241529188801065,0.0572893309482238,0.673576970106877
5308,8,449957,0.0268526349060832,0.0573001071849638,0.639622318826664
5309,8,452309,0.0874530791786441,0.117821255843788,0.458428180704657
5310,8,452311,0.0436147230719062,0.114395167054193,0.703236965733866
5311,8,452328,0.083782439017364,0.114331788133837,0.464166175036696
5312,8,453479,0.0686789452068593,0.0574012366718138,0.232315580346127
5313,8,453534,0.0560337479384561,0.0575725169653641,0.331084331333641
5314,8,453634,0.108472572824232,0.114065838654535,0.342272996454053
5315,8,453634,0.0443989388197261,0.130237269173047,0.733375582045327
5316,8,455745,0.0721142832621104,0.0575217964253377,0.210785727708063
5317,8,455783,0.0650217066146301,0.0572762478085385,0.257049235618399
5318,8,455785,0.070090837441021,0.0577017707796624,0.225289159569015
5319,8,455796,0.0729465387159486,0.0577728764284747,0.207550832275223
5320,8,455983,0.0859502155665219,0.0588028140979202,0.144721705919878
5321,8,458155,0.0513413014925967,0.0575295387216037,0.372768440163461
5322,8,458435,0.0490727562325454,0.0571305902301606,0.390946790351964
5323,8,459723,0.0589996644599823,0.0568086406820823,0.299716319306924
5324,8,460316,0.0791022132476032,0.0570077619063289,0.166143563596971
5325,8,461438,0.0387228668333219,0.0569055429478617,0.496649060765827
5326,8,461748,-0.0370139338773523,0.114730731926181,0.747177307801419
5327,8,463767,-0.0152651167616581,0.0673719617746303,0.820881751050729
5328,8,464932,-0.20247681301749,0.116698375812346,0.0836058047268636
5329,8,465075,0.00899337160153402,0.0588266090997419,0.878580798266642
5330,8,465091,0.0050597555078995,0.0591526005353136,0.931882712676459
5331,8,465663,0.00802324135325683,0.0576374271864589,0.889369961910485
5332,8,465742,0.00477902939732788,0.0579092357984671,0.934275056457821
5333,8,466475,0.0575290201701111,0.0718521611625954,0.423868096248215
5334,8,466499,0.0110149737932426,0.0578959779687878,0.849219020838668
5335,8,469153,0.0226591791104089,0.0574264225318711,0.693392943635006
5336,8,469233,0.021146106496967,0.0572643715670844,0.712146690699437
5337,8,469571,-0.00725411151249589,0.0573991535655812,0.89950299524032
5338,8,474449,0.0204404503342923,0.0578519733597676,0.724056983129509
5339,8,474485,0.00359475438686804,0.0595937491928321,0.951934114441166
5340,8,474521,-0.0415723876907667,0.0917140459682063,0.650623712582989
5341,8,474579,-0.00142633917269704,0.0882646966349414,0.987116041724533
5342,8,474628,0.162203703085424,0.128309514552884,0.207006840446027
5343,8,475005,0.0211114036049555,0.0573600649453165,0.713056136341949
5344,8,475549,0.00434979396616675,0.0676433164408349,0.948763882998327
5345,8,475895,0.0344742231548056,0.0602507890550992,0.567565059335165
5346,8,477804,0.0254576678914656,0.0573996295417876,0.657664085609579
5347,8,479207,0.0086544466906901,0.0570381290355163,0.879485862043849
5348,8,479718,0.0126856709687288,0.0583468099898247,0.828007894533911
5349,8,481335,0.0461032714504477,0.0570762915259138,0.41977951831863
5350,8,484694,-0.00167542636547759,0.0570088358826245,0.976571042210844
5351,8,485969,-0.0761705995903695,0.0577082077632464,0.187714822317262
5352,8,485972,-0.0761705995903695,0.0577082077632464,0.187714822317262
5353,8,488371,-0.0844796366824175,0.0599841935081305,0.159903148293165
5354,8,488714,-0.0637490632782874,0.0567314543508407,0.261904450054397
5355,8,490346,-0.105278361854437,0.0565720625513054,0.0635809695390458
5356,8,490813,-0.0983781744112613,0.0568449313555982,0.0843896853389372
5357,8,490841,-0.0896784123112885,0.0572122627815722,0.11790120063155
5358,8,491020,-0.0857591494264336,0.0566528147580351,0.130979807124602
5359,8,491126,-0.0973864081945668,0.0567727764571043,0.0871546313227285
5360,8,491330,-0.089316673664552,0.0568103534651145,0.116802320439611
5361,8,492314,-0.0995841022415114,0.0574842285614082,0.0840807023606653
5362,8,497405,-0.0551381967218603,0.0572162000937515,0.335865292525363
5363,8,500907,-0.00345393868702176,0.0570410453572326,0.951750417660884
5364,8,500928,-0.00249888653598587,0.0571442671207432,0.965144800779714
5365,8,500941,-0.00785693488318978,0.0571887347010828,0.890803977249531
5366,8,501189,-0.0329064789249025,0.0578126310965201,0.569587930010696
5367,8,501390,-0.0259534570494857,0.0572354987619875,0.65050310609089
5368,8,502369,-0.0351335071506154,0.0569372902084076,0.537595455750127
5369,8,502447,-0.0456905744357336,0.0569025776277205,0.422537333808079
5370,8,502641,-0.0337313390949923,0.0569896379144315,0.554306158121798
5371,8,505913,-0.0532862025824055,0.0571636249832949,0.351885911733574
5372,8,507125,-0.0524297354427628,0.0571809226655496,0.359816021216885
5373,8,507195,-0.0669910778119017,0.0571643390567268,0.242026211137238
5374,8,509478,-0.058488003310054,0.0571168575814084,0.306533669982561
5375,8,509537,-0.0595690836846671,0.0568949936804187,0.295815733110121
5376,8,517167,-0.0402345626942682,0.057001129446333,0.4807435419541
5377,8,517642,-0.0314295480935278,0.0569947172052074,0.581676388957298
5378,8,518737,0.186860990719142,0.148591007504984,0.209384949584546
5379,8,519219,-0.0174141883791906,0.0569469773239211,0.759939822360607
5380,8,519377,-0.0274073269858362,0.0570226859587923,0.631070828334326
5381,8,519391,-0.0129895257910125,0.0570137184015501,0.819909077718002
5382,8,519609,-0.0425043310033882,0.0574632905406216,0.45998702164957
5383,8,520123,-0.0237274961937282,0.0569692703218936,0.677299927684815
5384,8,520381,-0.0893337982358827,0.0687060273928191,0.194369638945509
5385,8,521047,-0.00298005891725575,0.0574043684995563,0.958627019678945
5386,8,522590,-0.0124982894261099,0.0572519488278505,0.827318949364643
5387,8,522597,-0.00892100349493691,0.0574173357373624,0.876617449192427
5388,8,522681,-0.00688590369291633,0.059145039523057,0.907382699679349
5389,8,522950,-0.00647516877178461,0.0575053864097087,0.910410831174412
5390,8,523118,-0.018749047221723,0.0569341088879045,0.742115683265377
5391,8,523239,-0.000164734336434963,0.0569329873793522,0.997692976393704
5392,8,523298,-0.0143871650807333,0.0570885807548372,0.801176316656213
5393,8,523356,-0.0194213500297666,0.0571809210292693,0.734324082600486
5394,8,523454,-0.0102667531961826,0.0571876529696733,0.857626574252861
5395,8,523510,-0.0154951453694359,0.0575782869421557,0.787998883850267
5396,8,523907,-0.00131278410380145,0.0571793178568782,0.981695892135749
5397,8,524455,-0.0127454020226605,0.0573766957223782,0.824336848709694
5398,8,525036,-0.00956275470005702,0.0572635858045123,0.867469296807457
5399,8,525056,-0.00813027183673762,0.0571777230822686,0.887008683125561
5400,8,525297,-0.021783467584525,0.0585889224098461,0.710263492897596
5401,8,525401,-0.0082690231798941,0.0581473872995548,0.886996848445934
5402,8,525441,0.0419234665873827,0.105815816245018,0.692202159805351
5403,8,525442,0.0333496537881697,0.102277623339868,0.74456469015847
5404,8,525446,-0.00407846633786257,0.0679134136449197,0.952146678385506
5405,8,525451,0.0136841738749887,0.117542248017031,0.907386526547935
5406,8,525454,0.0806623908909074,0.136223396369239,0.554140484477661
5407,8,525803,-0.104366946956249,0.112106762699787,0.352510327578641
5408,8,525866,0.0321855371179457,0.0589217303468962,0.585244509066726
5409,8,526127,-0.0566042067236019,0.114052819695411,0.619992937209015
5410,8,526188,-0.04412772528564,0.0991619177481863,0.656587602182526
5411,8,528155,-0.0435819866372409,0.113713422684574,0.701756521415978
5412,8,529025,0.0232088111516338,0.0812412819202589,0.775292652304823
5413,8,529350,0.116361698420874,0.113568332461197,0.306255299619369
5414,8,530211,0.0957671052230147,0.163676934141188,0.558855394125176
