SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
4610,7,854905,-0.0395153687263557,0.186590994035304,0.832404536571787
4611,7,855140,-0.198846783805229,0.373572311542392,0.594863767483425
4612,7,856430,-0.188998743778781,0.228660466080987,0.409051891763883
4613,7,857585,-0.288284022627971,0.32301242035563,0.37274054685612
4614,7,858005,-0.188312629976058,0.186933649192836,0.314443729237739
4615,7,858162,-0.184675889956899,0.187763732857328,0.326008172814414
4616,7,862412,-0.207993289760054,0.186274178210664,0.264925895713919
4617,7,865950,-0.148945463282456,0.187820471496075,0.428298618601882
4618,7,867038,-0.162966997920735,0.186401144451119,0.382559599434269
4619,7,867380,-0.16765472753594,0.186637553271858,0.369643023253753
4620,7,868348,-0.149984062409392,0.185890463563508,0.420301318760968
4621,7,868406,-0.144128210135952,0.186164216164099,0.439331136255422
4622,7,868413,-0.144128210135952,0.186164216164099,0.439331136255422
4623,7,868485,-0.147946899888149,0.185900933288884,0.426661435324968
4624,7,868494,-0.152868531381772,0.185883807106467,0.411411507834741
4625,7,868670,-0.167907979509201,0.186107751393994,0.367561350277948
4626,7,869033,-0.177574391624216,0.186094077351604,0.340626070991876
4627,7,869127,-0.173833297452351,0.185837455935312,0.350219041116592
4628,7,869641,-0.135947687375943,0.186184582062512,0.465766329498631
4629,7,870055,-0.151716444620283,0.199872337092569,0.448319185401197
4630,7,870103,-0.33262714047925,0.209615760767081,0.113443695217561
4631,7,870220,-0.117032974326924,0.186481171924385,0.530680924609286
4632,7,871573,-0.164913903359944,0.198212192058041,0.405967554715195
4633,7,871790,-0.202164105670608,0.189025507770267,0.285572039256579
4634,7,873474,-0.154792295512575,0.186420882032994,0.406909062616223
4635,7,873805,-0.161097069806326,0.185869966117278,0.386684616558092
4636,7,874582,-0.184053345594273,0.187963396445291,0.328152849300261
4637,7,875048,-0.200487116544218,0.186590245113881,0.283342383614947
4638,7,875085,-0.205815968595866,0.186827772443038,0.271371052968713
4639,7,875606,-0.281692910059345,0.190348080809504,0.139796328194605
4640,7,876290,-0.156744556151159,0.186708828143051,0.401749480320226
4641,7,876358,-0.141092270340624,0.188329313725591,0.454248569122496
4642,7,876475,-0.0516609673420447,0.226360260382905,0.819603825353143
4643,7,876475,-1.77265781602772,0.824267356994072,0.0321874209902523
4644,7,876542,-0.200728922314975,0.204152856895674,0.326168361584679
4645,7,876544,-0.190906588787361,0.20585763293367,0.354367091486049
4646,7,876575,0.0252178015718363,0.255953950164359,0.921571533808408
4647,7,876941,-0.171544693580657,0.384726068244261,0.65595158889628
4648,7,876951,0.0146967821922122,0.328146891979583,0.964302248035501
4649,7,877072,-0.173112824412679,0.185868604698597,0.352297673473251
4650,7,877185,-0.229506578020033,0.18700616838447,0.220539926131001
4651,7,877194,-0.239431176599004,0.18802333248799,0.203709758088368
4652,7,877211,-0.282864765168021,0.188422564465951,0.134191162927336
4653,7,877213,-0.291651276249868,0.18812098576137,0.121956250343492
4654,7,877846,-0.123526884246478,0.187265461637505,0.509918099020742
4655,7,885002,-0.12830499714402,0.186725915741878,0.49245191735492
4656,7,885849,-0.577031089980646,0.559741363827139,0.303298772314202
4657,7,885849,-0.260770560352184,0.217303874193393,0.230933524702282
4658,7,885994,-0.137925842592788,0.401800886050967,0.731600341831043
4659,7,886493,-0.151408169519886,0.186998863095573,0.418672844319715
4660,7,886545,-0.206863100840059,0.186102435708107,0.267085993173162
4661,7,886697,-0.154698137093987,0.187244647010689,0.409258963876586
4662,7,886766,-0.174448756053553,0.187159616624923,0.351929415114981
4663,7,887971,-0.128747837702419,0.186796111067217,0.4911234024934
4664,7,888223,-0.173340382920078,0.192139334134823,0.367587136204171
4665,7,888397,-0.245052255199286,0.210116058083989,0.244292249247293
4666,7,889615,-0.152780997906601,0.187559057337039,0.415864572588766
4667,7,891245,-0.126197510692121,0.186552695496273,0.499184572495992
4668,7,891293,-0.153060028473885,0.187392015845779,0.414599011494808
4669,7,892049,-0.0895882582091868,0.186834284761186,0.631875265676666
4670,7,892105,-0.0773564112331287,0.186598677661145,0.678715596088296
4671,7,892437,-0.059722609268387,0.193615309006863,0.757914159767439
4672,7,893214,-0.103891767497232,0.186668406532398,0.578182205719599
4673,7,893850,-0.00125160490009577,0.186673563669581,0.994654188250794
4674,7,894012,-0.00152359201498835,0.18642782723278,0.993483932273207
4675,7,895001,-0.0426296449825358,0.186355318999242,0.819192085178479
4676,7,895337,-0.137131697963004,0.190236912360681,0.471480786932137
4677,7,895450,-0.141515442577787,0.189181632065772,0.454934042490356
4678,7,895555,-0.0712105958419012,0.199048263886984,0.720740165319028
4679,7,895762,-0.128344418123578,0.190174523130463,0.500195667415343
4680,7,895768,-0.150232897430538,0.190182275526229,0.430092166107844
4681,7,896035,-0.148302551147419,0.188619656437381,0.43224743950712
4682,7,896456,-0.110415424300464,0.187360313298008,0.556022718593461
4683,7,898683,-0.249198764610368,0.186955694595345,0.183414577982682
4684,7,898738,-0.219340393387,0.187121489829574,0.241914576109192
4685,7,902481,-0.0869551488760282,0.187858467040098,0.643738567508127
4686,7,903446,-0.133227845388926,0.186685084839317,0.475915075784933
4687,7,905164,-0.0546018391443375,0.18765878587601,0.771250187590112
4688,7,905443,-0.210768607097881,0.186128284248057,0.258241810136615
4689,7,907716,-0.244515758222027,0.186291828940009,0.190190224281393
4690,7,907934,-0.226599010319796,0.186287992057515,0.224648779102423
4691,7,910755,-0.157851179654348,0.189272941889353,0.404852277653119
4692,7,912826,-0.135060391548674,0.191547072908446,0.481211199144596
4693,7,918781,0.218974638954435,0.187067354947138,0.24256299306633
4694,7,920914,-0.00547118186565276,0.352074980651098,0.987610295553969
4695,7,920914,0.397911773058284,0.570658024427107,0.486082883270874
4696,7,920923,0.168874220402517,0.203150003694439,0.406378272690701
4697,7,920954,0.335968003788954,0.197487102887472,0.0897832339113667
4698,7,921843,-0.0648404842827218,0.221467005012414,0.769864496192435
4699,7,923812,0.246639973323805,0.186513675237155,0.186901316172957
4700,7,923971,0.27229864836607,0.18611455700533,0.144337991091946
4701,7,924716,0.175077375814305,0.186362661277009,0.348144948476378
4702,7,925457,0.246783458271896,0.186447823916393,0.186490487136267
4703,7,926236,0.191348345031505,0.186997925269381,0.306883508370444
4704,7,926565,0.256815347453027,0.188706496803177,0.174405652521774
4705,7,927088,0.271442162675544,0.18641606690092,0.146251229665268
4706,7,929514,0.241331415318687,0.186682024503575,0.196946302022918
4707,7,929574,0.26452182316081,0.186819772654222,0.157680694097357
4708,7,930875,0.163720005993382,0.197450426370016,0.407568437800972
4709,7,931043,0.180242252793622,0.189037507876451,0.34100265455747
4710,7,931554,0.3128376315158,0.203889139594816,0.125838923115897
4711,7,933345,0.275911694875163,0.188770388946893,0.144733346477492
4712,7,935054,0.256266610318632,0.1871129299829,0.171687848108227
4713,7,935666,0.205719416478964,0.186959171294139,0.271932021761912
4714,7,935765,0.217966415906737,0.18810639876867,0.247345441488411
4715,7,935993,0.526538347202768,0.371101943981332,0.156824791197091
4716,7,938096,0.195053154405369,0.189499669252112,0.304040628346653
4717,7,942301,0.241215035662132,0.189339762783848,0.20350869343873
4718,7,942359,0.205727544057898,0.190014744428377,0.279683926976234
4719,7,942366,0.208490949572378,0.189449821251199,0.271860947822452
4720,7,942440,0.21709305851522,0.189046445523689,0.25159825281865
4721,7,943177,0.235184926161812,0.18936125225571,0.215064493840106
4722,7,943294,0.220702139821038,0.189443233915289,0.244803999870077
4723,7,943829,0.151696587613697,0.191143796727739,0.427946632902087
4724,7,944976,0.333626300533307,0.196133806873528,0.0898210435280373
4725,7,945074,0.196429890374896,0.215848740396832,0.36342504759806
4726,7,945155,0.301303762450108,0.206597039955799,0.145615949351113
4727,7,945948,0.205335156227706,0.189876789428752,0.280251823234388
4728,7,947039,0.0285913042121401,0.197296412542361,0.884860309164062
4729,7,949251,0.415662919097855,0.390155574937536,0.287433350759904
4730,7,950329,0.272979919545722,0.189686900090247,0.151006052939827
4731,7,950863,0.35716433635492,0.190822010742293,0.0620728933179083
4732,7,951285,0.912638107090227,0.37615021264648,0.0157556741068098
4733,7,952040,0.30996944299457,0.189863492838,0.103446679168434
4734,7,952343,0.33986548153558,0.191317355351836,0.0765201929401589
4735,7,954516,0.270821117736408,0.188468080785392,0.151615053561817
4736,7,955286,0.284640564199115,0.189711962150309,0.134409131076822
4737,7,957457,0.315596352717944,0.205524241048295,0.125540267050116
4738,7,962982,0.192457094426535,0.187533731706624,0.305474959537582
4739,7,963056,0.196216031609488,0.186889774316737,0.294481207287095
4740,7,963097,0.243006316561231,0.188670654238993,0.198592366864312
4741,7,966638,0.337818356286283,0.18959190715648,0.0756384012554254
4742,7,967795,0.186269607847,0.187016923781135,0.319930434536319
4743,7,968722,0.0347858524459621,0.290284169785567,0.904682985175474
4744,7,968764,0.105579050963757,0.198779976449391,0.595659089214769
4745,7,969486,-0.0229319332981769,0.188578303613379,0.90328159799913
4746,7,971272,-0.0023193980412789,0.187389747668056,0.990131507229808
4747,7,972869,-0.0137839551465169,0.187388352184608,0.941403573203757
4748,7,974302,-0.0180154556752457,0.219492278592688,0.934631320800473
4749,7,975368,-0.025310634326648,0.187604570963882,0.892756126544914
4750,7,975538,0.0270879962959714,0.187511142378105,0.885219104751555
4751,7,979301,0.0862914224089271,0.187521750304325,0.645679283780521
4752,7,979647,0.119956272616469,0.187469297322118,0.522671167022333
4753,7,981478,0.165505122882438,0.195015026636615,0.396635167296825
4754,7,982249,0.248328335573228,0.229814808545261,0.280631251715695
4755,7,982432,0.119963411417951,0.189490648170974,0.527088999880683
4756,7,982687,0.119895837903081,0.188396733947987,0.524927629596836
4757,7,983018,0.15021409519035,0.186814439093819,0.421890877594045
4758,7,983120,-0.610510341951027,0.357484653746198,0.0885536666373481
4759,7,985724,1.00339847570049,0.476312958442645,0.035858025616678
4760,7,985833,0.0597869630128155,0.202383116558884,0.767850731122221
4761,7,986494,-0.00602150345054109,0.18727924886714,0.974368576052358
4762,7,987415,0.00552226275666901,0.189113235123139,0.976720923901062
4763,7,987623,0.0225688176465561,0.189045297382907,0.905039744541605
4764,7,989361,0.0641997537974565,0.187461639238247,0.732201978328423
4765,7,989510,-0.0277671155473039,0.18804667277716,0.882694800863276
4766,7,989736,-0.0238509462977562,0.198675561387828,0.904512054775195
4767,7,992198,0.0234818595968366,0.187083593861463,0.900187038884606
4768,7,992324,0.0262003008462758,0.186745082529292,0.88850312892239
4769,7,993818,0.0725962979028418,0.187580093431315,0.6989783616085
4770,7,994141,0.105648385126677,0.187305401845138,0.573082735899021
4771,7,995370,-0.0534783151878232,0.187359220903327,0.775480606956653
4772,7,995528,-0.0844750373214007,0.186992178810459,0.651721444741064
4773,7,995677,-0.0584685612836354,0.186569532039846,0.75417136026804
4774,7,995895,-0.0774480367588937,0.18647340486179,0.678152529342225
4775,7,998468,-0.107590980445587,0.189981702179969,0.571534184935694
4776,7,1001397,-0.029515155483009,0.197296027150155,0.881166962031725
4777,7,1002265,-0.103713854127816,0.197411647604803,0.599656904282525
4778,7,1004704,0.12330204667301,0.186312297597011,0.508529225936627
4779,7,1005218,0.1802243954837,0.185849454795726,0.332843433535459
4780,7,1007125,0.222654626366429,0.185944945913111,0.231945444620892
4781,7,1007291,0.222654626366429,0.185944945913111,0.231945444620892
4782,7,1007680,0.305210847583504,0.190264347275386,0.109577250837758
4783,7,1008513,0.305368701539879,0.185893674009171,0.101334156420245
4784,7,1011080,0.00510888125339903,0.390782226033516,0.989576559595991
4785,7,1011080,0.330577132284603,0.364784485794164,0.365434469398556
4786,7,1011349,0.115712682858415,0.185959834088676,0.534182114131333
4787,7,1011803,0.182679442807615,0.217111414492425,0.400688612797404
4788,7,1012575,-0.0792398094484737,0.186512475845074,0.671204928547238
4789,7,1012595,-0.0506226968140863,0.186778111601166,0.786525446075107
4790,7,1017880,0.0212315571258103,0.187502819711253,0.909909989208714
4791,7,1020120,-0.0936394123467776,0.187873441781855,0.618500202729812
4792,7,1022886,-0.0170347187217512,0.186706768643906,0.927355374389555
4793,7,1025886,-0.012264970700838,0.186873270843685,0.947707521451729
4794,7,1025887,-0.012264970700838,0.186873270843685,0.947707521451729
4795,7,1026093,0.00937915796285595,0.186368462560849,0.959891159679716
4796,7,1027156,0.0024142119616589,0.187485266051756,0.989733351196828
4797,7,1027279,-0.0238708431354711,0.186870092012693,0.898427228434325
4798,7,1027302,-0.0179614256012738,0.187116502144137,0.923582507456184
4799,7,1027579,0.00439940813144454,0.186096691826792,0.981152770335485
4800,7,1028091,0.0132411679153027,0.186873082118263,0.943552108969709
4801,7,1030144,-0.00442073792102508,0.192476824548877,0.981689064943992
4802,7,1030416,-0.00973172173211854,0.188199653725396,0.958789366069248
4803,7,1032231,0.0329878292527606,0.188843715804381,0.861428694221272
4804,7,1033830,-0.0194261835948921,0.18659998234548,0.917144327267034
4805,7,1034625,-0.0105089910370641,0.187403869267106,0.955312429277564
4806,7,1037933,-0.0546402581214975,0.18682811615971,0.770104686210634
4807,7,1039044,0.0335598122264083,0.188806801660702,0.859023750951999
4808,7,1039428,-0.114690232839186,0.440420648063896,0.794698853888842
4809,7,1039884,0.0148849630898403,0.186095152767519,0.936293903452028
4810,7,1041124,0.0280250440429835,0.187699339098174,0.881395736312717
4811,7,1041497,0.0266082252611862,0.186585692036473,0.886682778135104
4812,7,1041787,0.00529805992867192,0.192669375797573,0.978077918915859
4813,7,1041874,-0.0131514573809635,0.187111695496145,0.944005295394352
4814,7,1041917,-0.025219709134701,0.186320297074602,0.892406970890075
4815,7,1042056,0.0172271274354091,0.186848499965373,0.926592732033871
4816,7,1045046,-0.0743192968769975,0.186424077395939,0.690386855688569
4817,7,1045136,-0.0106318668337619,0.187619031666353,0.954842271827122
4818,7,1045777,-0.0416224642498409,0.186806572391289,0.823811869453894
4819,7,1046298,-0.0246507825033176,0.186905314930055,0.895147113176025
4820,7,1046576,-0.101124033050031,0.193162855477822,0.60094303302859
4821,7,1047015,-0.0892252506889859,0.18844039362103,0.636154014443973
4822,7,1047587,-0.125047147101351,0.189710514208127,0.510231018972531
4823,7,1048541,-1.36691987035806,0.606095904063311,0.0247273218774206
4824,7,1048542,-0.717757829391165,0.33105709444621,0.0308203446841506
4825,7,1048545,-0.383834698890858,0.595912858887733,0.519921016063443
4826,7,1048639,-0.61868310795131,0.319604955196829,0.053693516804592
4827,7,1048750,-0.0956541707477457,0.214312493740508,0.655632298350484
4828,7,1049339,-0.112647903996361,0.186252116529219,0.545691103039851
4829,7,1051846,0.522498007128915,0.388187777216965,0.179168563231118
4830,7,1051850,-0.341015075298066,0.372348976628122,0.360371827208756
4831,7,1057307,0.149635343868106,0.19980238371997,0.454406141734195
4832,7,1061773,-0.066362013074456,0.190442723906819,0.727701129948209
4833,7,1064143,0.0273294081201239,0.186904259754333,0.883830053788959
4834,7,1066075,0.00868525207402186,0.190125032915541,0.963589708388005
4835,7,1066563,-0.0335426824852326,0.186913234813174,0.857682705273873
4836,7,1066735,0.000117601193199948,0.194115447936682,0.999516958892952
4837,7,1067985,-0.118289226564571,0.45669605545247,0.795777851575808
4838,7,1068261,-0.197969973971888,0.257341580669328,0.442236362839643
4839,7,1068674,-0.0466029229369136,0.352036692249867,0.89475847125164
4840,7,1068695,0.0858261259729423,0.340376010737448,0.801071155402617
4841,7,1073937,-0.282258506616919,0.31077692800075,0.36437366392013
4842,8,13662,0.385578155083228,0.186325685520916,0.0392379180549525
4843,8,16664,0.367870088020921,0.18552984788254,0.0481636428219152
4844,8,17315,0.373882921909921,0.194344579154724,0.0551816647936048
4845,8,17627,0.326550593492299,0.188567604351919,0.0841929795782649
4846,8,19058,0.265815458838912,0.186608641613726,0.155198466055254
4847,8,19062,0.265815458838912,0.186608641613726,0.155198466055254
4848,8,19760,0.307221003558347,0.186028593578802,0.0995315067573291
4849,8,20879,0.328221313122837,0.186032310910846,0.0785422348761273
4850,8,21364,0.298575219304122,0.186369924585317,0.110037462899505
4851,8,23859,0.192548066000907,0.189089388236201,0.309236964020968
4852,8,24772,0.162176000283226,0.187080497469485,0.386597620239742
4853,8,24855,0.187804568047183,0.188107440666216,0.318774211939865
4854,8,25786,0.18537575181268,0.18763368029213,0.323845851761869
4855,8,26026,0.139285069530018,0.188928228167142,0.461467359031197
4856,8,26028,0.146322250989002,0.188760019769425,0.438754583593493
4857,8,29272,-3.66556246438332e-05,0.189442364766261,0.999845724840685
4858,8,31948,0.000168380682917024,0.187834306759803,0.999285257215372
4859,8,32371,-0.0041062559509783,0.189113337240158,0.98268900127486
4860,8,33975,-0.0259445149807354,0.187833737383797,0.890220468509834
4861,8,35149,0.178246599622724,0.193520997715993,0.357642340800761
4862,8,35271,0.0946941606439353,0.224759146311846,0.673782274311259
4863,8,35378,0.269384632000751,0.299956499039457,0.369755567345897
4864,8,36243,0.161445824675376,0.231179675335487,0.485414077588581
4865,8,37633,0.116596978612045,0.188079884155538,0.53570167840022
4866,8,37678,0.12245595906064,0.188069335884927,0.515391783232808
4867,8,39906,0.0153196474615294,0.188293855259067,0.935201517673057
4868,8,40485,0.0182288629624945,0.188163125800873,0.922878277033578
4869,8,40881,0.0174131037375542,0.187387496384966,0.926015349372485
4870,8,41487,0.0326745558821679,0.188364809305345,0.862385970703999
4871,8,42121,0.0304855711498457,0.187953600726638,0.871243268611707
4872,8,42238,-0.0134422972777674,0.192024695657693,0.944230942184263
4873,8,42789,-0.0304158789648089,0.191910164099079,0.87416117745901
4874,8,42932,0.0238546055740575,0.188088904393522,0.899150149061151
4875,8,43002,0.0290917968263958,0.187918114305706,0.877058772674857
4876,8,44406,0.0434076888134496,0.189165305458736,0.818636837681649
4877,8,44454,-0.00236504847972546,0.192074150707005,0.990182687654689
4878,8,45167,-0.00941517549084847,0.189320085025856,0.960364465301562
4879,8,45571,0.0144705788004663,0.188498651383291,0.938851960531296
4880,8,48099,0.122023031749794,0.222325943169794,0.583457105985242
4881,8,48214,0.134175479933292,0.187159703388822,0.473907595897412
4882,8,48235,0.13089268188428,0.186465384231095,0.48316185969464
4883,8,48299,0.105672693013939,0.187408399940323,0.57320530273503
4884,8,50901,0.0293364946140773,0.19072804779221,0.877844906273465
4885,8,53019,0.0616163320233123,0.190119122749421,0.746059351364088
4886,8,53401,0.0039858630874573,0.186448287097684,0.982956323025092
4887,8,53770,-0.0105424497689546,0.186224671250375,0.954886738064293
4888,8,54264,0.108204375816905,0.186761974154884,0.562708757137228
4889,8,54471,0.118408278583793,0.190042936752088,0.533646981277583
4890,8,56206,0.0231287175716715,0.189673027207405,0.903015970803719
4891,8,56351,0.153672932302279,0.186286565467357,0.409969777104161
4892,8,56423,0.708057027763253,0.244671874749516,0.0040412375128873
4893,8,56424,0.537086524968803,0.280052138987949,0.0559418381045449
4894,8,57912,0.0843162520213163,0.187350963732616,0.652954672590334
4895,8,58345,0.102606191638992,0.185987470067497,0.581514375920652
4896,8,58900,0.558329242385514,0.265768918464671,0.0363666766647905
4897,8,59614,0.0554812364536109,0.186298798215939,0.766025050987251
4898,8,59645,0.0596298628875354,0.186040561729296,0.748763244600927
4899,8,61846,0.105014810723991,0.18676713188481,0.574284363814026
4900,8,62723,0.051081703792465,0.191662631563413,0.789995259466315
4901,8,63915,0.159009441744391,0.185869212639064,0.392859656931077
4902,8,64292,-0.507689306108553,0.48138490779667,0.292309851205297
4903,8,64505,0.159895119703965,0.190579125984483,0.402039361756566
4904,8,65889,0.117568145396271,0.187600933545015,0.531265727236686
4905,8,67613,0.217680356581115,0.372188802285352,0.559011854967124
4906,8,68955,-0.119582757653782,0.186319165213677,0.521408728112251
4907,8,70194,-0.191734673288731,0.188747410231609,0.310407614936265
4908,8,71694,0.0193935302242773,0.187116097189242,0.917510431883591
4909,8,71740,0.0404012476756432,0.186862038770363,0.828949752033078
4910,8,71830,0.0654419655473179,0.188186267343719,0.728234443790434
4911,8,71885,-0.229146655564262,0.379511253299829,0.546368347552206
4912,8,72011,0.209797923970291,0.37272958858473,0.573881409154384
4913,8,72021,0.062759814335144,0.372283909699607,0.866223156077142
4914,8,74739,-0.0421665833205411,0.186630601727078,0.821381906981847
4915,8,74974,-0.0651426886257293,0.186842243770793,0.72755937253084
4916,8,74975,-0.0773902923305207,0.187103314841111,0.679401171108827
4917,8,78664,-0.231372576050775,0.200890510120395,0.250209544455793
4918,8,78809,-0.211336229357708,0.204536866237094,0.302197671255117
4919,8,78883,-0.601467068786652,0.95801055825541,0.530521721829742
4920,8,79061,-0.197956928204283,0.18735980318568,0.291434842775678
4921,8,80030,-0.183904375247932,0.187019082674101,0.326110906902384
4922,8,80515,-0.162119404405345,0.188257054491264,0.389734601789162
4923,8,81672,-0.0763757227344263,0.186948661946889,0.683126099606981
4924,8,82753,-0.0834920380503564,0.18621935963439,0.654173411275588
4925,8,82815,-0.132495101801855,0.186294419134161,0.477421640748984
4926,8,83281,-0.0727361949678124,0.189569479220654,0.701438113855098
4927,8,83452,-0.106778370836044,0.188191670795187,0.570808815366245
4928,8,84010,-0.112745629595222,0.186754364140384,0.546423664126378
4929,8,85218,-0.166405455774534,0.190831690637442,0.383800446750317
4930,8,85386,2.26136183823971,1.05433821614341,0.0326496245176674
4931,8,85389,2.0233988626465,1.18200045034922,0.0878039628175396
4932,8,92161,-0.0852547527610646,0.206999597266485,0.680692371218905
4933,8,92239,-0.0929701339188852,0.188177635075449,0.621574499133661
4934,8,92580,0.0211105578116227,0.198856215087566,0.915515780463918
4935,8,92811,0.00858086754362011,0.186559594888732,0.96333999209851
4936,8,96286,-0.0521622547123441,0.186304446975798,0.779653813971427
4937,8,96707,-0.0610360060172484,0.186769293787667,0.744013650990186
4938,8,96942,-0.0637741499193193,0.186241445181423,0.732233163790052
4939,8,97662,-0.0693286210605798,0.187139021186829,0.711257593428899
4940,8,99461,-0.122829688727134,0.187699465099205,0.513283141793745
4941,8,99525,-0.126793230981334,0.187803281834669,0.500029733395142
4942,8,100031,-0.0975800856863607,0.187528522196989,0.603147260126659
4943,8,102150,-0.113089823854588,0.188276646155482,0.548453425399175
4944,8,102263,-0.115356418616629,0.187992954115328,0.539861022673784
4945,8,102271,-0.1122211109431,0.188487640079908,0.551973323961513
4946,8,105346,-0.161971421126405,0.187762800954032,0.388921924241078
4947,8,105610,-0.389529424428165,0.596094787826599,0.513879426211908
4948,8,105611,-0.0828014921496065,0.366112966944,0.821204936749071
4949,8,105612,0.433954775459528,0.323919419403598,0.181204780680931
4950,8,105618,-0.433985958528735,0.617470592930658,0.482615755659614
4951,8,110021,-0.163062943314695,0.193203460429824,0.399243240364034
4952,8,111633,-0.136044123054764,0.189196080620388,0.472577109404916
4953,8,111695,-0.184830114916719,0.188115786506912,0.326509872661457
4954,8,112848,-0.0403813563850051,0.188029646899467,0.830077999922607
4955,8,113201,-0.0418968093065731,0.191218769171722,0.826695615289102
4956,8,113225,0.0517272351928219,0.192054459227533,0.787828271354923
4957,8,114744,-0.145113266223454,0.190579569217381,0.446907821586812
4958,8,114771,-0.169049363040534,0.189570425716847,0.37313456813451
4959,8,114934,-0.157866720535291,0.189939836650078,0.4064559970969
4960,8,114970,-0.15296732843148,0.192109263937885,0.426420906109292
4961,8,115080,-0.175148594919741,0.19741038128872,0.375558666975269
4962,8,115390,-0.222338552058886,0.197872580856071,0.261927187591296
4963,8,116469,-0.100710897209683,0.193427410182157,0.602926529345591
4964,8,117153,-0.12335324984072,0.189453576940311,0.515405457010252
4965,8,117168,-0.111560413850269,0.19003752740048,0.557549335067715
4966,8,117739,-0.205756428401565,0.189444327042078,0.278173658225967
4967,8,119053,-0.120996703055216,0.188545306540375,0.521459743306311
4968,8,119057,-0.120996703055216,0.188545306540375,0.521459743306311
4969,8,119122,-0.0987051743611923,0.188582094934201,0.601019515576824
4970,8,119178,-0.120996703055216,0.188545306540375,0.521459743306311
4971,8,119730,-0.0751142684095245,0.18954831066788,0.692137661996529
4972,8,120385,-0.0550117185004123,0.188123216024432,0.770134359779919
4973,8,121738,0.145716857554319,0.203908213440147,0.475316279280012
4974,8,122014,0.0654889282176309,0.190330889009257,0.730991484262122
4975,8,122207,0.107266905695813,0.18894143997036,0.570582156497556
4976,8,122347,0.152828878065924,0.189392704472492,0.420243398520856
4977,8,122370,0.080923622268707,0.188606083973147,0.668140150712151
4978,8,122655,0.0801746515717502,0.188430662837171,0.670741537450014
4979,8,123958,0.673090713969176,0.433623383230968,0.121499126697455
4980,8,124640,0.140273078433517,0.18923815611996,0.459033751917627
4981,8,126150,0.281134846928402,0.229378742354903,0.221152751538442
4982,8,131678,0.0371091700206584,0.19104586765431,0.846097972758413
4983,8,131702,0.061136540523165,0.191219939093787,0.749370917648103
4984,8,133120,0.120410275586909,0.3171611474205,0.704433426395903
4985,8,133123,0.363129144033842,0.431291200495078,0.400381417156429
4986,8,134839,0.0273159076831566,0.192581474711027,0.88728668296547
4987,8,135448,0.105041035455029,0.194886316001342,0.590236127166218
4988,8,135849,0.0482589576815763,0.194562680720136,0.804249150242781
4989,8,138689,0.0688642603194101,0.187480860132315,0.71360525699779
4990,8,139684,0.0994670748944223,0.188071502329972,0.597221748929071
4991,8,140044,0.0490687707584788,0.188564168163528,0.794843330701712
4992,8,140065,0.0342533770924094,0.188156794902822,0.855650348387764
4993,8,141525,0.0122232156476096,0.373190400814511,0.973889834006346
4994,8,143451,-0.0769600072294105,0.186571142141248,0.680225698814797
4995,8,144266,-0.0679108732564042,0.186483934829066,0.715953027263922
4996,8,144671,-0.0764911227856186,0.186140027850616,0.681370837606347
4997,8,146416,-0.368651106987512,0.454107551205914,0.417445141611332
4998,8,150593,-0.288580630194408,0.195312675514833,0.140424839583696
4999,8,151325,-0.264600240405879,0.1876726938803,0.159448864303332
5000,8,151383,-0.235535889957614,0.194105135714031,0.225771066334635
5001,8,154940,-0.3517886850488,0.18947274277419,0.0641907748857761
5002,8,156216,-0.256436266065563,0.186360485346739,0.169686931299019
5003,8,159162,-0.281446819657733,0.185475370855271,0.130051914686795
5004,8,159677,-0.399006917193836,0.184845828476245,0.0315553143674617
5005,8,160087,-0.282020639825515,0.185490485219337,0.129304428318941
5006,8,160450,-0.293311310222801,0.186241969752859,0.116176745309509
5007,8,160596,-0.330076409718848,0.186304332019692,0.0773061062126609
5008,8,161761,-0.563071284753084,0.185014042475737,0.00251461999214932
5009,8,164143,-0.460300106770634,0.18445946668116,0.013037532655051
5010,8,164304,-0.465063574841586,0.184496379248005,0.0121515916818098
5011,8,164380,-0.441816723656617,0.184658161613948,0.0172507809807521
5012,8,165385,-0.504247254752331,0.184485888510948,0.00658692187891462
5013,8,165566,-0.524536054435128,0.185313504923925,0.0049130827409767
5014,8,165572,-0.498479633046465,0.185517137260197,0.00755141570713268
5015,8,165588,-0.494140572245574,0.185273397927183,0.00800351652316311
5016,8,165608,-0.50600631276319,0.184690784397704,0.00646092081536764
5017,8,165710,-0.524561882274619,0.185936359820823,0.00505517201345835
5018,8,165734,-0.492659575119132,0.187921416693119,0.00912984379060191
5019,8,165797,-0.49091579515241,0.185908068538567,0.00864259513194333
5020,8,165986,-0.493855264126096,0.18448545625573,0.00777673203136585
5021,8,165995,-0.498211174571528,0.185230511589704,0.00749164831288001
5022,8,166046,-0.496983313795116,0.184177816924182,0.00730239929376543
5023,8,166130,-0.498082700254764,0.184727975100054,0.0073473227324103
5024,8,166209,-0.506764844855198,0.185248855106965,0.00654138649884814
5025,8,166367,-0.492469588607653,0.185027030920141,0.00813230955489456
5026,8,166391,-0.479844159308722,0.185141889355095,0.00994497021249366
5027,8,166445,-0.463915981370712,0.18629528281883,0.0132257395648894
5028,8,166892,-0.483192859409259,0.184311232187834,0.00913015215620696
5029,8,167286,-0.514577132952063,0.184599855897603,0.00559860393769252
