SNP,Chr,Pos,Effect,SE,SSH1_PIS1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
5467,9,44433,-0.0135383981683396,0.10361709089864,0.896120313617188
5468,9,45103,-0.0580288722192319,0.111079691425388,0.601714267634391
5469,9,46709,-0.0393354094423694,0.103994446040302,0.705475741898615
5470,9,49364,-0.0113533931833701,0.105210491842574,0.914127419724884
5471,9,49801,-0.00380638686518057,0.103715287597277,0.970744678323796
5472,9,51500,0.166179076340316,0.225865521811385,0.462375427020884
5473,9,51605,0.367366894166987,0.237929612917043,0.123480671066012
5474,9,57000,0.0481975664320284,0.103587837144687,0.642016354127813
5475,9,57578,0.00171438874815751,0.103587652231747,0.986804862392695
5476,9,58928,-0.0358174279795835,0.103722597742043,0.730059921812012
5477,9,60132,0.02369389249416,0.103886383894498,0.819719947645411
5478,9,62935,0.0621711669602019,0.105777587655769,0.557073427386334
5479,9,64645,0.060739836712154,0.104723023457242,0.562281521971558
5480,9,66985,0.0329512070987782,0.104457445321418,0.752605645107253
5481,9,67582,0.0729048114289249,0.105058440011279,0.488172911630591
5482,9,68365,0.0416782773518807,0.105248876083518,0.692346214016077
5483,9,68615,0.0512900074891312,0.103650009632402,0.621022021597876
5484,9,69330,0.0519437798276818,0.103718060699165,0.616811961212259
5485,9,69636,0.314994560850577,0.214331290103054,0.142543976033729
5486,9,69689,-0.131984354909938,0.204826482032074,0.519753023569984
5487,9,69699,0.105299264505713,0.12559170455394,0.402359236938572
5488,9,69704,0.0726759476546839,0.208033168798703,0.727036458776381
5489,9,69730,0.0580891252460382,0.105782416493925,0.583258064660771
5490,9,69757,0.0296332686036619,0.104399913064285,0.776696491988987
5491,9,69815,0.0667824318415575,0.104852560947997,0.524591399722463
5492,9,69835,0.0493624560085857,0.10488838716115,0.638203575391345
5493,9,69890,0.0486039638111921,0.104442651094279,0.641956989989338
5494,9,69958,0.0517734929714065,0.104153355929064,0.619435706453146
5495,9,70073,0.0704587536206657,0.103912290755958,0.49817795134351
5496,9,70145,0.0231348732994653,0.104517798590468,0.82494895872944
5497,9,70296,0.0552290796007883,0.103618034958532,0.594364512848386
5498,9,70443,0.0434889376862447,0.103768550134863,0.675401205054216
5499,9,70461,0.0599045907541347,0.103587730286173,0.563431601820207
5500,9,70505,0.0602998629858235,0.10376942915568,0.561547472218823
5501,9,70537,0.0544011318346112,0.103485922310171,0.599436245907136
5502,9,70556,0.0500864279217522,0.103760122853882,0.62959827812716
5503,9,70698,0.0408621229407061,0.10411969833141,0.694960141265749
5504,9,70904,0.0168467717088666,0.103458929115523,0.870741244637827
5505,9,70962,0.0360248240529506,0.103484181537645,0.727958216088523
5506,9,71094,0.0475527978411507,0.103949131156102,0.647620290293149
5507,9,71189,0.0521183973267552,0.103517023077815,0.614943266990173
5508,9,71236,0.0515056094758714,0.104190372790404,0.621372615467144
5509,9,71237,0.0515056094758714,0.104190372790404,0.621372615467144
5510,9,71252,0.0585814545429656,0.104478536825382,0.5753555614537
5511,9,71366,0.0587949829575233,0.103638718773162,0.570866129895574
5512,9,71501,0.0680400879333793,0.105353643963871,0.518811852581811
5513,9,71654,0.031671542317698,0.105030325962276,0.763175247761405
5514,9,71693,0.0382448663071568,0.104806488446265,0.715397605244494
5515,9,71795,0.0562007081101733,0.103991551722279,0.589237663506919
5516,9,71830,0.0535207599964339,0.103733876974656,0.606217278272205
5517,9,72015,0.060288434179961,0.103587099442609,0.560933360342835
5518,9,72016,0.060288434179961,0.103587099442609,0.560933360342835
5519,9,72065,0.0506327595108695,0.103310551188727,0.624365832632374
5520,9,72072,0.0592536756656294,0.103882493569234,0.568775169378912
5521,9,72176,0.0451039284125595,0.103340556416798,0.662770479868284
5522,9,72564,0.073688789941728,0.103819981629058,0.478312474216722
5523,9,72570,0.0851730604940936,0.103950674380625,0.413133695166439
5524,9,72581,0.0764381398189228,0.104385366853279,0.46449046456646
5525,9,72621,0.0613443989573141,0.103721605478471,0.554608755523612
5526,9,72672,0.0211240924991732,0.104061638093832,0.839255143232303
5527,9,72684,0.0378870353120901,0.103597517259595,0.714797746096206
5528,9,72697,0.0346055116270395,0.103914032602462,0.739316444628547
5529,9,72757,0.0541733997243101,0.103514034243251,0.601063579440404
5530,9,72784,0.0517276061600142,0.103517578364022,0.617598521449235
5531,9,72971,0.0633054861393479,0.103313507062542,0.540435337481871
5532,9,72998,0.064798488845592,0.103468957560596,0.531549039010646
5533,9,73076,0.0599408759898066,0.103452762506637,0.562686619499042
5534,9,73100,0.0659220666833251,0.103421242419781,0.524268920638587
5535,9,73117,0.0720098407141657,0.103839833111629,0.488470493039734
5536,9,73178,0.0464829783741875,0.103630194617827,0.654033918697982
5537,9,73950,0.0910758356605934,0.108368310884515,0.401236959594016
5538,9,76394,0.0129732642827639,0.103392140391079,0.900217907842436
5539,9,76441,0.0129732642827639,0.103392140391079,0.900217907842436
5540,9,77957,0.0386120538407814,0.104829845600201,0.712847420926234
5541,9,84696,-0.0553200594491464,0.10346005437356,0.59319415566616
5542,9,84804,-0.0729401897190393,0.103528013323172,0.481557714278005
5543,9,84986,-0.0346442927453905,0.104925483696447,0.741459846471902
5544,9,85177,-0.0639796918875371,0.103561169905991,0.537108070412761
5545,9,85300,-0.0478419991992607,0.103708859373513,0.644859875909639
5546,9,86294,-0.0815730637901659,0.103595011850344,0.431562839254597
5547,9,86720,-0.0841658024248378,0.103248558686689,0.415520913805309
5548,9,88210,-0.0622918203278835,0.103687121946842,0.548380596209965
5549,9,89608,-0.0261964001396128,0.105202988043828,0.803499303668477
5550,9,91111,-0.0215478911701379,0.103415743516402,0.835066644974314
5551,9,94251,0.0142291043323141,0.103419329795415,0.890645663831188
5552,9,97282,0.140332569652667,0.107248765905993,0.191562776289175
5553,9,98767,0.121624762576885,0.103711184394856,0.241696620719907
5554,9,98955,0.142599307514579,0.103897145802395,0.170777818233079
5555,9,99321,0.11128791372811,0.103332314870624,0.282220005124039
5556,9,103774,0.124868020313083,0.103209970229464,0.227148112413464
5557,9,104962,0.120119234774104,0.103818021068346,0.248047677461692
5558,9,105244,0.135737120380127,0.106423459220464,0.202990987149062
5559,9,105326,0.715084128445807,0.242559107843137,0.00341036342401812
5560,9,105326,-0.118515360133815,0.625872221916953,0.849919257212596
5561,9,105335,0.237653096405712,0.239303553915655,0.321339968859756
5562,9,105352,0.272914872402131,0.29609659920024,0.357309936646375
5563,9,105355,0.272914872402131,0.29609659920024,0.357309936646375
5564,9,105358,0.27032612499579,0.305385955405449,0.376654025248486
5565,9,105420,-0.0436929835744593,0.333141932370963,0.895727992872086
5566,9,105901,0.141693052145854,0.118982212542581,0.234502454981906
5567,9,106017,0.10881264718303,0.112676734863573,0.334852222047978
5568,9,108120,0.147425676498329,0.103713317812937,0.156062151515179
5569,9,108375,0.141668120858815,0.103303061274278,0.171126515640826
5570,9,111569,0.145159652909976,0.103889602916679,0.163216297178884
5571,9,112032,0.140881916067915,0.103449009845405,0.174114042169049
5572,9,112614,0.153368597217579,0.10398489907621,0.141127459477746
5573,9,114834,0.0796420640118316,0.104070245600729,0.444620819971069
5574,9,115517,0.0959712791723903,0.107135435627505,0.37097324127127
5575,9,115779,0.101569023675036,0.105114454068666,0.334570230958136
5576,9,115941,0.115124609073445,0.104733700270963,0.272424423043747
5577,9,116282,0.094420354572255,0.104490062941292,0.36680786761364
5578,9,116618,0.12332349033538,0.1032152309574,0.23296001136379
5579,9,117736,0.126135951550914,0.103059120244829,0.221799288993854
5580,9,122617,0.0957493515493333,0.10447989240739,0.360062821866955
5581,9,125289,0.107189532003513,0.103279298725815,0.300045272298478
5582,9,126263,0.106872991894386,0.103272075599125,0.301438866477282
5583,9,126375,0.0970206580853692,0.103294734836081,0.348239281804289
5584,9,126580,0.0941007031485523,0.103159287625191,0.362292094888156
5585,9,127022,0.0942504252958971,0.104225922545406,0.366458542909896
5586,9,127496,0.14902409968272,0.103158331320841,0.14945301211035
5587,9,127913,0.148743224896081,0.107818327591309,0.168591504420726
5588,9,128717,0.165323494742562,0.123443481736645,0.181346198273133
5589,9,128727,0.106689901474044,0.103266091380322,0.302238555603032
5590,9,128730,0.106689901474044,0.103266091380322,0.302238555603032
5591,9,129137,0.106654341922892,0.103140914971624,0.301813977973107
5592,9,131829,0.141849987343226,0.10407308227317,0.173756203523434
5593,9,132718,0.15375552287974,0.102956070496096,0.136223413728631
5594,9,136028,0.168041237380191,0.10396255917429,0.106909140074935
5595,9,136044,0.162386435559187,0.103972920769867,0.119227676865038
5596,9,136100,0.181910241695854,0.104952986172197,0.0839236714022882
5597,9,136134,0.177917251808154,0.10544685937031,0.0924349430900192
5598,9,136172,0.121340524082622,0.107598460813321,0.260205722793033
5599,9,136210,0.133817588138134,0.109699824344067,0.223335211040796
5600,9,136215,0.116070231178039,0.109950405410994,0.291845589027409
5601,9,136219,0.116489219780553,0.109638542571288,0.288742242423879
5602,9,136423,0.220076718688987,0.124082957621791,0.0769871613810243
5603,9,136527,0.0868515426867694,0.113143259963978,0.443223426488707
5604,9,136579,0.0908367424328427,0.107250024655271,0.397589891829324
5605,9,136584,0.0848064635473977,0.106969130442181,0.428419588568879
5606,9,136594,0.0911897351466421,0.10680904926724,0.393814670005481
5607,9,136619,0.114955387525953,0.105032455320975,0.274492977657109
5608,9,137267,0.112881749351072,0.105374223000382,0.284790549177289
5609,9,138029,0.0814883214098626,0.108706124373989,0.453982675732057
5610,9,138636,0.0945249801209902,0.103478546556901,0.361616686049199
5611,9,138792,0.1213985736263,0.103553512753245,0.241856370673015
5612,9,139216,0.0864470992277696,0.106521784884525,0.417600292338483
5613,9,139266,0.121467638000876,0.107232564918154,0.258088250420039
5614,9,139442,0.118399511579981,0.105519468437506,0.262598218291229
5615,9,142542,0.17256790723014,0.103252004337976,0.0955432330431747
5616,9,144386,0.150586924337252,0.103700450705829,0.147352637600715
5617,9,144699,0.158751103915811,0.103775741971192,0.12697382834898
5618,9,144955,0.165691486094063,0.103079741297952,0.108858329137399
5619,9,146913,-0.0158163032571315,0.171662534862092,0.926642232535361
5620,9,146928,-0.0291507856306727,0.145920090042719,0.841773730125948
5621,9,150327,0.156318629059496,0.103979154069139,0.133639019412896
5622,9,150475,0.128229830283874,0.103791365718711,0.217481838499991
5623,9,151474,0.106949649846697,0.104600374203988,0.307263638887775
5624,9,154510,0.185549198664817,0.104849395269085,0.0776447993574618
5625,9,154735,0.119531815934234,0.104483078602913,0.253386210263018
5626,9,154780,0.139100827068399,0.104348529660306,0.18337815976751
5627,9,155581,0.119534565996242,0.10425138311109,0.252323857183921
5628,9,158904,0.155095596973998,0.104102638020905,0.137160942340964
5629,9,161738,0.14132059215418,0.103346234771263,0.172354978510497
5630,9,161933,0.177414869433161,0.10309979041731,0.0861620590095424
5631,9,163075,0.273945713314075,0.119935148727622,0.0229579599633592
5632,9,163161,0.284142291701641,0.116634821175688,0.0153376048487582
5633,9,163793,0.227934536074908,0.103155894208217,0.0277734583455758
5634,9,163812,0.234138787727628,0.103201315397894,0.0238862739965015
5635,9,166532,0.192309131392657,0.103191864729016,0.0632069601192561
5636,9,169345,0.173249258204879,0.103206020925162,0.0941005513900307
5637,9,169787,-0.191398096740807,0.190905561086512,0.31675029925162
5638,9,169788,-0.319722055988534,0.384395837569305,0.40611115819187
5639,9,169788,0.572109948999902,0.206637333123319,0.00592570458034111
5640,9,171609,0.206325383191184,0.105521996999184,0.0513383648730877
5641,9,174307,0.176239983248745,0.10353852971228,0.0896042548528915
5642,9,175368,0.139405865388946,0.10472254315695,0.183984752503416
5643,9,175543,0.136467463718006,0.103364710312636,0.187606316298729
5644,9,176534,0.0992150517424417,0.103659944651072,0.339161500754862
5645,9,176600,0.108216302883558,0.103207842199652,0.295112802268689
5646,9,176841,0.110714251141403,0.103547948880693,0.285706725607126
5647,9,177464,0.159036565816154,0.153511729884683,0.300916123493406
5648,9,177598,0.102694644623917,0.103311807678009,0.320890989102199
5649,9,177790,0.10921365656831,0.103621579562482,0.292619194309838
5650,9,178365,0.105695551452134,0.10346677392728,0.307697764273713
5651,9,179719,0.212835007848417,0.206341706908716,0.303027264723166
5652,9,180087,0.0919816373798831,0.10396992788186,0.376923541346174
5653,9,180128,0.0928934243772861,0.103897943812166,0.371886454895995
5654,9,180379,0.138228976634988,0.10706187593677,0.197509367195695
5655,9,183268,-0.0508819579701347,0.22135367709879,0.818328076864408
5656,9,183658,0.0955432415140853,0.105469578541738,0.365614960710027
5657,9,187970,0.0527721954650434,0.103621662111304,0.61087582798122
5658,9,189329,0.0496414115222761,0.103946364987581,0.633253591155516
5659,9,189688,0.057964313076759,0.104294268455878,0.578715662561973
5660,9,190020,0.059237515489378,0.103552790338243,0.567651278759888
5661,9,193013,0.119269640851776,0.103491442421177,0.249912365805897
5662,9,195445,0.21733748160409,0.113156557432588,0.0555774078705439
5663,9,195510,0.197887246692657,0.112267053270138,0.0788252642574224
5664,9,196154,0.0984471959479859,0.103290911136177,0.341188494978316
5665,9,196626,0.0721493510648958,0.209014830074358,0.730158848170956
5666,9,197752,0.139052230532108,0.103630093488939,0.180519036868471
5667,9,197820,0.161952749365443,0.10461266929407,0.122489934098068
5668,9,198256,0.0998240181656939,0.10553908462457,0.344872680663895
5669,9,198256,0.28715648634808,0.57281946191884,0.616469907694832
5670,9,198339,0.132729961495006,0.103474609071353,0.200428378399293
5671,9,198850,0.165224052118414,0.105166222248502,0.117061034198223
5672,9,199162,0.136603923561118,0.103315826846889,0.186958485831142
5673,9,199377,0.132859469710334,0.103038433623692,0.198097493774281
5674,9,200074,0.118035481803361,0.103232744349116,0.25365073604884
5675,9,200287,0.103503219409502,0.104201052947517,0.321242695135126
5676,9,201408,0.135564609096556,0.103521834560676,0.191207654494913
5677,9,201606,0.156120896030389,0.103146579179874,0.131026463777208
5678,9,204151,0.0777537300033408,0.103632887923842,0.453585597988584
5679,9,205209,0.168262257803537,0.206399820097847,0.415493312661769
5680,9,210740,0.120278067826934,0.103817500120657,0.247421644098907
5681,9,210783,0.112399889890482,0.104004577372223,0.280559197395476
5682,9,211109,0.0811374726310654,0.103481271309392,0.433519671124421
5683,9,211688,0.0864175779765378,0.103613445673998,0.404823451024766
5684,9,213938,0.138788226779791,0.104049602789428,0.1831077264786
5685,9,215328,0.051767258608322,0.103534687021438,0.617387189947304
5686,9,215997,0.0555070865138557,0.104147908626032,0.59439385461814
5687,9,216548,0.0759106057644113,0.105442047165448,0.472046166139037
5688,9,219192,0.00506503846530065,0.103280447180713,0.960913878655754
5689,9,222260,-0.00761103116111543,0.103435960254833,0.941384622051148
5690,9,222580,-0.00877214767691895,0.105108530754343,0.933534679047053
5691,9,222583,-0.00877214767691895,0.105108530754343,0.933534679047053
5692,9,225578,0.0764569328296242,0.105167812269183,0.467708185541773
5693,9,226182,0.0210734634673595,0.105247398815145,0.841417666097825
5694,9,226305,0.0484829548429027,0.104142032743996,0.64182726126014
5695,9,231496,0.0198170459310235,0.104154522738588,0.849210202290812
5696,9,232338,0.0380450317528083,0.103428332545611,0.713213330235288
5697,9,232470,0.045420324413519,0.103434567767899,0.660842295342122
5698,9,232692,0.0356481674283199,0.10358340193137,0.730938836699581
5699,9,236476,0.0571870400082089,0.103383816947477,0.580508977258819
5700,9,239129,0.105382415147365,0.103871641913365,0.311017819117768
5701,9,240673,0.0771142480955533,0.103355290441886,0.456098517980527
5702,9,241200,0.0195422613226088,0.12888017901661,0.879564412272011
5703,9,241201,0.0449000463715338,0.111562238281179,0.687584455007259
5704,9,242937,-0.0454616577741039,0.104278411151974,0.663129164331891
5705,9,243115,-0.0591412254360917,0.103380702361662,0.56763718495215
5706,9,243230,-0.0731639486372838,0.103941770255661,0.481963077313701
5707,9,243307,-0.0529580694626888,0.103971523557872,0.610823996428424
5708,9,243521,-0.0674446964398058,0.103651702231936,0.515672589339279
5709,9,243529,-0.0674446964398058,0.103651702231936,0.515672589339279
5710,9,243574,-0.0564357942289509,0.103964684507423,0.587585155699351
5711,9,243694,-0.0715763056401214,0.103645495334156,0.490278494752734
5712,9,243723,-0.077830110182994,0.103925541393638,0.454414624170989
5713,9,243786,-0.0735947842605279,0.103940908622214,0.479384893861822
5714,9,243799,-0.0757036929700829,0.104380169800032,0.468767577132518
5715,9,243866,-0.0587950942812127,0.106109929126658,0.579863937943632
5716,9,243951,-0.11623684883409,0.20827609399048,0.577136564265074
5717,9,244149,-0.0887730411788351,0.103607804387234,0.392126708881511
5718,9,244280,-0.0922755546316969,0.10331193973355,0.372372412801714
5719,9,244304,-0.0880863840630445,0.103607821568083,0.395795467612244
5720,9,244502,-0.0845205578894969,0.103330735481391,0.413930976497077
5721,9,244863,-0.0609574500017895,0.103810368101178,0.557444759080256
5722,9,244901,-0.0613810117629914,0.103519804328359,0.553601111166678
5723,9,244951,-0.0654883334519424,0.103364977804747,0.526775649241482
5724,9,245431,-0.0480901578327888,0.103392052577153,0.642129224840171
5725,9,245886,-0.0590866725191791,0.111602861136783,0.596835197404535
5726,9,245890,-0.0421364271292795,0.112034417888825,0.707066612878675
5727,9,247491,-0.140235572835028,0.178681252294005,0.43307581146865
5728,9,247492,-0.140235572835028,0.178681252294005,0.43307581146865
5729,9,247495,-0.326511919108093,0.2075285485166,0.116537092981917
5730,9,247527,0.631643789293556,0.621774073081345,0.310385404398977
5731,9,249562,-0.0626391148400193,0.103547119478054,0.545611886109454
5732,9,249625,-0.13263256642658,0.116036026774878,0.253801080605125
5733,9,249795,-0.0313515273841666,0.103880636586322,0.762979676057912
5734,9,250484,-0.0751970813187484,0.103385372847267,0.467495282461211
5735,9,250581,-0.0536829982981415,0.103423353731387,0.604043674053251
5736,9,251030,-0.122082246138838,0.103219411038015,0.237706205251162
5737,9,252109,-0.162234131577895,0.103087145970589,0.116439408545821
5738,9,252323,-0.175519955201344,0.103005851287513,0.0892647561572632
5739,9,253139,-0.159237294356495,0.102948730290781,0.122816401728079
5740,9,253318,-0.167169848746742,0.103346310954178,0.106648574006477
5741,9,254003,-0.174866635718683,0.106550429958594,0.101654187532358
5742,9,254025,-0.235851789770037,0.12692557982059,0.0639743943767778
5743,9,254027,-0.161080376436331,0.105591880704935,0.128029944516632
5744,9,254091,-0.146251514558761,0.103278407990267,0.157630927792412
5745,9,254108,-0.146017086446164,0.103422251252677,0.158873917118189
5746,9,254153,-0.162805892873384,0.103661425161399,0.117182104282296
5747,9,254311,-0.155338768671818,0.10309762731589,0.132777998224535
5748,9,254315,-0.150429018740901,0.103419156536347,0.146680631888184
5749,9,254336,-0.161254657005547,0.103364696030603,0.119642822550262
5750,9,254355,-0.160668371622144,0.103367282329686,0.120998315782329
5751,9,254492,-0.121561697267836,0.103245621884499,0.239827943741249
5752,9,254600,-0.122111150971251,0.103536323847654,0.23903162089006
5753,9,254891,-0.103753220921787,0.107306261289703,0.334261587263491
5754,9,254964,-0.116152206648314,0.107789522240612,0.281955517192462
5755,9,255025,-0.103744518268361,0.107828150709923,0.336643734653478
5756,9,255387,-0.141340800111231,0.103314168074352,0.172161007557131
5757,9,256041,-0.0631760638690846,0.108142872593013,0.559465130101064
5758,9,256045,-0.0770576319421602,0.108894873228809,0.479639972975083
5759,9,256304,-0.193025038693932,0.103824468920827,0.0638380969556801
5760,9,257336,-0.205275417092006,0.103143358300685,0.0473403677906546
5761,9,257350,-0.202129046403946,0.103007796380534,0.0505163591371573
5762,9,257464,-0.480509907166956,0.207479799161182,0.0211341702570146
5763,9,257464,0.170129695184773,0.253890603112984,0.503238175810821
5764,9,257480,-0.266536733130121,0.114000980014918,0.0199440656654487
5765,9,257531,-0.17947497465932,0.105458669666473,0.0896637078011202
5766,9,257575,-0.197450295310446,0.104385104854555,0.0593684965146542
5767,9,257591,-0.22031124063941,0.104168348629248,0.0351341882688231
5768,9,257605,-0.225269754667924,0.10466506284963,0.0320518521526706
5769,9,257815,-0.183415656636581,0.103106957955877,0.0761187094016769
5770,9,258080,-0.216252134466656,0.102946254464275,0.0363822177988399
5771,9,258259,-0.207947309022392,0.1033028184947,0.0448747217563242
5772,9,258345,-0.197920211592814,0.103514847024372,0.0566856810967563
5773,9,258661,-0.203093085499817,0.102857287186383,0.0491024422451352
5774,9,258900,-0.192879896483267,0.102911327760373,0.0617239395151155
5775,9,259952,-0.188186626161167,0.127367358382491,0.140430426418326
5776,9,260947,-0.175046781031543,0.223766817565581,0.434578460420049
5777,9,260947,-0.00408526628419081,0.170329358649341,0.980878516117739
5778,9,260986,-0.152074132358909,0.105524598521157,0.150435831795562
5779,9,261156,-0.195788159844125,0.103637276290235,0.0596888063324925
5780,9,264604,-0.132540764641766,0.104107841272618,0.203816676667773
5781,9,265537,-0.141328681519926,0.103621369111642,0.173469603659175
5782,9,266567,-0.154614427790555,0.102958931286984,0.134066056579447
5783,9,266879,-0.117576244295949,0.103247276049077,0.255565892430283
5784,9,267323,-0.0953093552607695,0.103338379447101,0.357000194056961
5785,9,267437,-0.0671975033948037,0.10336675615618,0.516058120225298
5786,9,267785,-0.0395889926990533,0.103849572678472,0.703273214461504
5787,9,267870,0.204519901274799,0.146347065937974,0.163141195497994
5788,9,268262,-0.0348677767904767,0.103485304256971,0.736366452822458
5789,9,268351,-0.0331076223003128,0.103408717473709,0.74903435996012
5790,9,268440,-0.0212707140061392,0.122462620309574,0.862207491871514
5791,9,268445,-0.0632670738995799,0.104632548134111,0.545793657099238
5792,9,270121,-0.167486307928449,0.102911642150173,0.104528084222923
5793,9,270686,-0.215452776804552,0.188022649492121,0.252617970665946
5794,9,270827,-0.110899276169895,0.104444188063951,0.289050473415169
5795,9,273029,-0.135085613235898,0.104083498092105,0.195183498516589
5796,9,273060,-0.0871034973259041,0.103636473086537,0.401213013525954
5797,9,273430,-0.0726530850310054,0.103390525889101,0.482702473225461
5798,9,273993,-0.0816517159393412,0.104971840464066,0.437181998876026
5799,9,276483,0.0650716611774008,0.103390159501828,0.529507651175617
5800,9,276759,0.0663135505990424,0.103249677445546,0.521118669516054
5801,9,280761,0.0849963100469697,0.103479041071155,0.411980415519053
5802,9,280878,0.0603474079224413,0.104116982069384,0.562546308378512
5803,9,281757,0.0911241880834476,0.10361516996002,0.379756513980063
5804,9,282224,0.111601913564158,0.103400869471333,0.281185081267369
5805,9,283213,0.126523205258159,0.103971949265601,0.224456171885849
5806,9,283290,0.119776928545036,0.10375782101484,0.249121463242598
5807,9,286125,0.0997678705672775,0.103209182148011,0.334377359059376
5808,9,287755,0.0345976390395166,0.125026066176842,0.782154455664831
5809,9,289043,0.153184011778975,0.103526495560505,0.139855872073657
5810,9,289127,0.1410768965681,0.103072551952149,0.171958906994287
5811,9,289513,0.138357234311904,0.10361949870823,0.182657144229197
5812,9,292353,0.0850545895267878,0.103720302730558,0.412747805421027
5813,9,294986,0.142310084193178,0.103276800333164,0.169092117051486
5814,9,296974,0.117707752957016,0.103629847538081,0.256790756620251
5815,9,298782,0.14166609096228,0.103021449563392,0.169968643866846
5816,9,299767,0.121794749044051,0.103678380779859,0.240892088008502
5817,9,300482,0.040145697040515,0.206836424024252,0.846213969267422
5818,9,300559,0.0981478638882383,0.206625364231635,0.635077910476719
5819,9,303507,0.176152870477803,0.103489187313843,0.089609917969935
5820,9,303589,0.172923008233284,0.103504617522068,0.0956713862054305
5821,9,303690,0.125965507757914,0.105514678256037,0.233350125643928
5822,9,304133,0.143322058915151,0.103791912524318,0.168195732364824
5823,9,310366,0.0816300649803562,0.103657315838108,0.431518065187594
5824,9,310436,0.0345175934429677,0.103937249567618,0.740010614643478
5825,9,310500,0.0804358960372866,0.213117239149432,0.706084178598378
5826,9,314400,0.073083323329128,0.103563762769054,0.480849903349408
5827,9,314913,0.0878336943204847,0.103262669122223,0.395576408964279
5828,9,315623,0.00947163915670135,0.103747104363814,0.927309612674724
5829,9,317005,0.0316276951725948,0.103853183245942,0.760894173316653
5830,9,317752,0.00245653415523073,0.206912553746309,0.990534180416898
5831,9,322200,-0.0322997174240321,0.103898795270095,0.756077825263695
5832,9,323432,-0.0217393169827253,0.103778043180679,0.834195194815312
5833,9,324397,-0.000118949802915935,0.356568517533501,0.999734017409647
5834,9,324487,0.078363098462345,0.244420506263016,0.748697402515903
5835,9,324521,-0.555016240144871,0.874386177784062,0.526002942777564
5836,9,328426,-0.0128813735330248,0.103654997251359,0.901170957134292
5837,9,330193,0.0130216846323253,0.104111865126599,0.900536184649646
5838,9,330993,-0.00922651960548992,0.104715964596652,0.929839242009328
5839,9,334143,0.107687457215855,0.103876556313768,0.300591453453598
5840,9,334329,-0.117963310740173,0.154051955548877,0.444344390175684
5841,9,334958,0.0859866870355767,0.103518478548963,0.406737938205029
5842,9,336040,0.0450150526810982,0.103557527287142,0.664055647844393
5843,9,338275,0.0661671677931721,0.103680321148986,0.523767408025381
5844,9,338651,0.0757645384797004,0.103786041246919,0.4658700538473
5845,9,338765,0.112483421168333,0.103721397482526,0.278893676027798
5846,9,338787,0.104061557747944,0.103733083844509,0.316467667385975
5847,9,340588,0.0937410964603292,0.1033033132342,0.36479556866064
5848,9,341341,0.0965172394397836,0.103992347819039,0.353980187402419
5849,9,342354,0.152457645488238,0.105691356065579,0.150053742876824
5850,9,342479,0.109509359493666,0.104026643218899,0.29319630320617
5851,9,347652,0.183627095442667,0.103293555585242,0.0763105581294577
5852,9,349076,0.147785023903871,0.103632271909771,0.1547370225376
5853,9,349097,0.15278142128054,0.10347533351409,0.140700977462124
5854,9,349116,0.124835607382455,0.103312984731097,0.227731307627261
5855,9,350262,0.142524292824749,0.10414093485445,0.172003657853325
5856,9,351490,0.122489149665157,0.103537527787653,0.23758901210791
5857,9,352621,0.0994424305686079,0.104411996601638,0.341543669459163
5858,9,353047,0.0940810147037961,0.104256491786915,0.367459968819452
5859,9,354047,0.093090556989988,0.103538781893464,0.369218253892686
5860,9,354832,0.0926120805122833,0.103631165013407,0.372107257292984
5861,9,354867,0.0852644685598102,0.103586590930037,0.41099396721121
5862,9,354924,0.0764246131859123,0.103798695956078,0.462051010412773
5863,9,354945,0.112229591742927,0.103251085902617,0.277797017634123
5864,9,355716,-0.0780735476429824,0.276165524634564,0.777568199408985
5865,9,355815,0.215018770270687,0.124458517734996,0.0849284844685096
5866,9,356037,0.125802567478529,0.10541605748437,0.23351773199259
5867,9,356207,0.111674324411144,0.104271035348124,0.284900941479532
5868,9,357150,0.0987073250886245,0.103946640636076,0.342967181367885
5869,9,357800,0.110480805737648,0.103711799270189,0.287482996708648
5870,9,358570,0.109931078415166,0.103748158646826,0.290053152812192
5871,9,360441,0.0461850898937456,0.103399397510541,0.655389470865508
5872,9,362255,0.0579857509815577,0.103748468371336,0.576579534556763
5873,9,362570,0.0572388545516067,0.113858492841568,0.615475168498872
5874,9,362775,0.0619227494258663,0.10356471189508,0.550280979310104
5875,9,362828,0.0740466158657238,0.103719513372646,0.475753293786042
5876,9,363043,0.00988530192824655,0.330038516251138,0.97612228936982
5877,9,364558,0.167176315139121,0.118659126768189,0.159751273852548
5878,9,365655,0.0600345905191252,0.10358751708427,0.562584901623395
5879,9,365725,0.069523437349658,0.103381950395126,0.501711077681483
5880,9,365942,0.0622472545677364,0.103292574661578,0.547141465353516
5881,9,366733,0.0582629207809293,0.104260373792358,0.576637980994065
5882,9,367364,0.0514552965636388,0.106899480551383,0.630571112267275
5883,9,367860,0.09755191950426,0.10391984882474,0.348514992829748
5884,9,372204,0.124901779960678,0.103740701645737,0.229403824900504
5885,9,372443,0.166789320773944,0.10309926163752,0.106608628206404
5886,9,372471,0.153028855544905,0.103073139165788,0.138525570920234
5887,9,372842,0.158574723910572,0.103135974499332,0.125059250014811
5888,9,377169,0.125568721641863,0.107546889371316,0.243767537166218
5889,9,378552,0.122265706572817,0.103297164116336,0.237355689581574
5890,9,379413,0.126428683697793,0.103243755087638,0.221555753213727
