SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
6518,10,691082,-0.0653689504609339,0.0531039229658378,0.219156335802933
6519,10,691920,-0.092643199494313,0.0532496309677669,0.0827673910848077
6520,10,692021,-0.0674097509229244,0.0531592715558785,0.205608170834508
6521,10,692100,-0.084419671779095,0.0528065979521329,0.110791349059972
6522,10,694743,-0.077799963267561,0.052746154907473,0.141107000319976
6523,10,695220,-0.0423388960377491,0.0536862546681849,0.430854277501124
6524,10,695691,-0.0710792106580668,0.0528437492044793,0.179462032526422
6525,10,695712,-0.0644985108644753,0.0528760438830722,0.223352795925954
6526,10,695757,-0.0680074683513762,0.0527144640075463,0.197856871034757
6527,10,695759,-0.0680074683513762,0.0527144640075463,0.197856871034757
6528,10,695902,-0.0632483589078635,0.0529711318955885,0.233273601368539
6529,10,696080,-0.054911191179359,0.053371687874521,0.304256980673309
6530,10,696733,-0.0832792557428168,0.0530158533259573,0.117116427584245
6531,10,697010,-0.108265749284797,0.0579166783219175,0.0624038126193052
6532,10,697845,-0.0599138772537837,0.0530517810268852,0.259518275424394
6533,10,698466,-0.0591544057219254,0.0527663352911805,0.263022952669658
6534,10,700536,-0.0376025814332471,0.0529332293103499,0.477939037640389
6535,10,700558,-0.0344125733926852,0.0529569560459627,0.516230105797384
6536,10,701028,-0.0318941766145772,0.0529400793733135,0.547256085359398
6537,10,701746,-0.0290785993661165,0.067286804764765,0.665889706323849
6538,10,703629,-0.0180798251302507,0.0530201131369425,0.733306924503626
6539,10,703809,-0.0117773093839607,0.0529372621672264,0.82407144594785
6540,10,703814,-0.0142000827790126,0.0530171670494897,0.788979424157673
6541,10,705116,-0.00133303073003709,0.052815320195378,0.979878215495274
6542,10,705376,-0.0330203893270324,0.0531997810672155,0.535206401482076
6543,10,705423,-0.0359401453354055,0.0528738546628337,0.497118536171397
6544,10,709369,-0.0183980264491841,0.0528394809463357,0.727907211689206
6545,10,711335,-0.00798348139229981,0.0535728204639948,0.881622069112898
6546,10,712148,0.00638736935109818,0.0551382658898872,0.907843025519202
6547,10,712180,0.000457959989241974,0.0592636735616774,0.993838774255547
6548,10,712223,0.0100973961929772,0.0598646574945765,0.866152499712683
6549,10,712403,-0.014471671052003,0.0528545714941615,0.78439716207913
6550,10,712477,-0.0163910524399595,0.0528529839902956,0.756648611752834
6551,10,712640,-0.00602552658386823,0.0529274842366417,0.90942542890406
6552,10,712728,-0.00760201203884459,0.0568096028563184,0.893624634201561
6553,10,712774,-0.00867795249584291,0.059232623616242,0.883605348283779
6554,10,713291,-0.0101777498147936,0.0531853641390704,0.848350652606094
6555,10,713298,-0.0100137991346356,0.0532023920467685,0.850811687052357
6556,10,713372,-0.0184380786909019,0.0529318768838899,0.72779549998114
6557,10,713455,-0.0127423266530069,0.0529930723999922,0.810118919764019
6558,10,713844,-0.0040282900155072,0.0529718720089761,0.939425715902488
6559,10,713845,-0.0111997124440625,0.0530544640940876,0.832932300914033
6560,10,714773,-0.0131991491370086,0.0529827080197474,0.803411431196074
6561,10,714898,-0.0170280975053809,0.0629669183685194,0.786988068309155
6562,10,714906,-0.0254112014007157,0.0640623131997682,0.691855077769793
6563,10,714907,-0.0254112014007157,0.0640623131997682,0.691855077769793
6564,10,714910,-0.0332566124888287,0.0646969551375345,0.607547927440375
6565,10,714919,-0.160521424021399,0.105986761838088,0.13078323296963
6566,10,714920,-0.160768103765543,0.106131892527066,0.130719093240605
6567,10,714924,-0.189030618980299,0.105924906813347,0.0751894656018369
6568,10,715567,0.000523329713101511,0.0530091331707758,0.992128634044547
6569,10,715574,0.000523329713101511,0.0530091331707758,0.992128634044547
6570,10,717717,-0.00663996002874179,0.0534341636165247,0.901176725503701
6571,10,719602,0.0197483707089217,0.053577177677529,0.712649315520233
6572,10,719648,-0.00997859425164777,0.0563016779132894,0.859425923860762
6573,10,719662,-0.0120058579616151,0.0546171652079949,0.826139648247084
6574,10,719708,-0.00355224021774081,0.0544931274017792,0.94806205981538
6575,10,720081,-0.000768125063507097,0.0531652652003313,0.988480827346437
6576,10,721398,0.0197690949926924,0.0549364339794979,0.719171517060633
6577,10,722130,0.011618369466874,0.0537391379013548,0.82895719899086
6578,10,722262,0.0158486406617914,0.0534630471575958,0.767067628350766
6579,10,722536,-0.0303419639516862,0.0541351658418739,0.575504017951812
6580,10,724256,0.0206304571721864,0.0532391305529067,0.698615535932575
6581,10,724374,0.0161988690798089,0.0532740857492628,0.76125632489268
6582,10,724397,0.015791653961797,0.0534893492091486,0.767991847676898
6583,10,724819,0.0175536921433515,0.0544699729823489,0.747443740455906
6584,10,725469,0.0329280897148259,0.0549760696325117,0.549588303228255
6585,10,725678,0.0255554024619433,0.0531847060649812,0.631167524719075
6586,10,726314,0.028144272662438,0.0530480153300743,0.596068843885286
6587,10,726437,0.0225684227759506,0.0531162270758706,0.671177528404223
6588,10,726757,0.0275320004055088,0.0530556563570758,0.604136972284203
6589,10,726837,0.0224432939900627,0.0532676698245706,0.673770191742455
6590,10,726842,0.0224432939900627,0.0532676698245706,0.673770191742455
6591,10,727369,0.0177466761708021,0.0534691011580448,0.740157772179598
6592,10,727432,0.0304332307287239,0.0531634523083015,0.567383937702414
6593,10,728001,0.0260167292086727,0.0532630649260066,0.625529305070449
6594,10,728402,0.0329137662069479,0.0531910565657412,0.536457863010533
6595,10,745488,0.000210237512360378,0.0552713571387362,0.996967215733664
6596,10,745492,0.0093164858451088,0.0551205855907838,0.865877655224525
6597,10,745571,0.359162943047125,0.380436839688483,0.345774299549465
6598,10,745649,-0.0876126648407793,0.0856673153637164,0.307146188343287
6599,10,745651,-0.0605199161481784,0.0908183890500678,0.505600998669728
6600,11,833,-0.0661298624739519,0.0766049977229447,0.388581871139168
6601,11,925,-0.102757085483281,0.0875918235430146,0.241532418150429
6602,11,1010,-0.275133157066719,0.161598849939364,0.0895291078866857
6603,11,1012,-0.266276169255114,0.160036245585727,0.0970300068832151
6604,11,1056,0.134946842900646,0.132117445521966,0.307756979834315
6605,11,2602,-0.220564799880639,0.271830064264839,0.417678781511334
6606,11,2703,0.168720731963395,0.123176605450155,0.171636682048467
6607,11,2720,0.0771349407431572,0.113206725635264,0.496088202602007
6608,11,2722,-0.102556942033508,0.108465671469659,0.345037949891546
6609,11,2733,-0.0842269505909634,0.108080175530096,0.436324766603503
6610,11,2737,-0.0708536107546198,0.107714030775833,0.511099416764374
6611,11,2740,-0.00610844889652284,0.0672918128692832,0.927722453278409
6612,11,2745,-0.00477637550798082,0.0670864810004389,0.943281058751956
6613,11,3277,0.0681861938470519,0.0559665067681776,0.223908708036952
6614,11,3299,0.0575641783256795,0.0575727297253237,0.318067276134799
6615,11,3343,0.0950881021208616,0.105689120484768,0.368895264602042
6616,11,3352,0.0895770624596484,0.105920252207383,0.398291395464308
6617,11,3361,0.0646965188216484,0.105830950439243,0.541381579350813
6618,11,3363,0.0646965188216484,0.105830950439243,0.541381579350813
6619,11,3391,0.04936278870882,0.0552460059706395,0.372193543954855
6620,11,3477,0.0602313082687672,0.0538679363006515,0.264272201406523
6621,11,3599,0.0588576964968552,0.0538377326098685,0.275032832628183
6622,11,3638,0.0548862014040264,0.0534822417997878,0.305476024185961
6623,11,3640,0.0551932515873053,0.0533437789062409,0.301530957936117
6624,11,3696,0.0559080464842585,0.0538780384020037,0.300130335507629
6625,11,3898,0.0498452600174648,0.0535816853309635,0.352868722154844
6626,11,3926,0.0633997274931508,0.0534720308908927,0.236553508033816
6627,11,3968,0.051620215612522,0.0544086599543611,0.34339683954967
6628,11,4436,0.0652606494828567,0.0529591587566509,0.218663679979507
6629,11,5087,0.0637990739825744,0.0527960263086349,0.227699716422139
6630,11,5434,0.0500703787322571,0.0530912523047761,0.346274578581017
6631,11,5655,0.0540170741249522,0.053406567906205,0.312502814174012
6632,11,5676,0.0554379893952247,0.053669506754345,0.302333823232214
6633,11,5928,0.0340116676484549,0.0554092705855912,0.539725468324797
6634,11,6055,0.0339684862542448,0.053671690926498,0.527212695192124
6635,11,6097,0.0608644900577215,0.0528719018551056,0.250441883258654
6636,11,6138,0.0627170355072853,0.0529493342712012,0.237022923670583
6637,11,6167,0.0605654663732158,0.0530408025542382,0.254283860106297
6638,11,6715,0.0615209098110511,0.0528220581545768,0.244934149620096
6639,11,6833,0.0557414382039343,0.0528218614333092,0.292022588277968
6640,11,7228,0.0517255939862749,0.0529573316727774,0.329366300586256
6641,11,7571,-0.12844387857837,0.106181802801045,0.227218864542207
6642,11,7663,0.031774712335034,0.0705080264933111,0.652515732412255
6643,11,7664,0.0019131743092522,0.0701979879609573,0.978272565461691
6644,11,7691,0.0866361058418281,0.106162894535683,0.415011762322709
6645,11,7717,0.0513678570744731,0.0611435884102396,0.401410618909495
6646,11,7726,0.0516290603260632,0.0600220697222331,0.390280280761719
6647,11,7765,0.0316225513109151,0.0551608609364396,0.566820963460123
6648,11,7823,0.0426603770425397,0.055139802810549,0.439639846517349
6649,11,8044,0.0678534797243922,0.0529819900458239,0.201143547664734
6650,11,8079,0.0538234044379164,0.0533168425807399,0.313425892886931
6651,11,8196,0.0599346841720758,0.0530428323106488,0.259272936290184
6652,11,8305,0.0600694849266036,0.0535519696474742,0.262750542937243
6653,11,8317,0.0435388699206776,0.0533580158836208,0.415064018161709
6654,11,8331,0.019492668715142,0.0544435570602054,0.720531532560705
6655,11,8390,0.0427168514793336,0.0534808384437764,0.424982944670161
6656,11,8603,0.0515019462879201,0.0533259106326687,0.334807499783785
6657,11,8720,0.0600737701460083,0.0531760878646666,0.259363826539143
6658,11,8789,0.0617757043238768,0.0531884685091646,0.246244013655292
6659,11,8867,0.0624192862198106,0.0539256570312849,0.24784818410453
6660,11,8878,0.124911017302741,0.105601154083322,0.237662055836631
6661,11,8889,0.120981821652304,0.10555073614865,0.252490480577952
6662,11,8909,0.0967406936995001,0.105721590712555,0.360789260217704
6663,11,9097,0.0446407499763508,0.0541071057738831,0.409903716528313
6664,11,9262,0.0448594729332387,0.0530394283472607,0.39825067933077
6665,11,9690,0.0497439126177848,0.0530068648784118,0.348658528420004
6666,11,10206,0.0567575994967746,0.0529683773681648,0.284659891572302
6667,11,10540,0.0518374894338606,0.0533533150425634,0.331920365710843
6668,11,10641,0.0585767491729722,0.0528968215045136,0.268884757076681
6669,11,10897,0.046988508238659,0.0530139867052072,0.376036831419216
6670,11,10927,0.0485891044864748,0.0533998061643524,0.363489978528962
6671,11,10969,0.0647901596610746,0.0530609528425753,0.22288141935828
6672,11,11470,0.0392160283524065,0.0531827697138398,0.461379793075048
6673,11,11657,0.0516946917445973,0.0532189222206024,0.332034523788649
6674,11,11751,0.065335147903215,0.0531099902139015,0.219446769747407
6675,11,11931,0.0420480153363842,0.0535589397711641,0.432933646283361
6676,11,11938,0.0405116017433617,0.0536344283223168,0.450555695146567
6677,11,12060,0.0550427180661857,0.0529281234641094,0.299073874300454
6678,11,12080,0.049405286590471,0.0529438787264912,0.35137347165462
6679,11,12089,0.0508408632904424,0.0530039164226815,0.338119192733316
6680,11,12136,0.0455401789209356,0.0529671231392959,0.390492742635818
6681,11,12224,0.0387915173944129,0.0534944937036862,0.468840597969375
6682,11,12231,0.0443398561233677,0.0531357406595245,0.404583985765139
6683,11,12232,0.0443398561233677,0.0531357406595245,0.404583985765139
6684,11,12236,0.0410662214791764,0.0532950754498857,0.441492427723732
6685,11,13561,0.0060893414304839,0.0547686141497399,0.911534383122014
6686,11,13635,0.0363336662928826,0.0536699184345127,0.498859610164399
6687,11,13712,0.037584871135478,0.0532613876933936,0.480859875433072
6688,11,13729,0.035739866036386,0.0534177900934112,0.503892625495535
6689,11,13740,0.0285873372115379,0.0539944898212061,0.596826702468823
6690,11,13742,0.0321468793022844,0.0539171038049015,0.5514051471961
6691,11,13813,0.0297100983778,0.0540247353953873,0.582711662691555
6692,11,13973,0.0385437014271377,0.053097787639182,0.46838087033495
6693,11,14046,0.00843637831117611,0.0545367281629507,0.877152793923436
6694,11,14047,0.00671247948163534,0.0544522694633576,0.90196129694334
6695,11,14122,0.0302090529250459,0.0531350423280527,0.570034245029299
6696,11,14229,0.0499153247027185,0.0535207231688468,0.351645662583789
6697,11,14280,0.0340465321828229,0.054106135073582,0.529589426456945
6698,11,14320,0.039672040294479,0.0535056267882776,0.458910297641357
6699,11,14350,0.0447241637575913,0.0528548698222511,0.39803158559574
6700,11,14360,0.0447241637575913,0.0528548698222511,0.39803158559574
6701,11,14361,0.0447241637575913,0.0528548698222511,0.39803158559574
6702,11,14424,0.0462728336371252,0.0532420090779459,0.385380874818067
6703,11,14431,0.0305529690956905,0.0532039573190968,0.566156796792582
6704,11,14438,0.0271311204146323,0.0530028863756657,0.609055031368236
6705,11,14510,0.0381765079165538,0.0529483913040531,0.471378403765595
6706,11,14550,0.045299237565315,0.0528626601788136,0.392068717059004
6707,11,14569,0.0712007741541782,0.0528516750073489,0.178786067655469
6708,11,14705,0.0353973650891662,0.0530336047781064,0.504919798487252
6709,11,14729,0.0413865320357567,0.0530322638817016,0.435676746838666
6710,11,15153,0.0232102065875188,0.0530526779204327,0.662020964809099
6711,11,15356,0.0332035706955559,0.0532594102512776,0.533403895442024
6712,11,15718,0.0231987285141794,0.0531805642199023,0.662939654235729
6713,11,16603,0.0205478781059851,0.0531481126460091,0.69927390924098
6714,11,16614,0.0214282581935123,0.0532055539115902,0.687379792139001
6715,11,16738,0.0308977684361411,0.0538332301600207,0.566364815308822
6716,11,16750,0.0161254127834025,0.0541493193535997,0.766034589279682
6717,11,16799,0.0449615437356411,0.0536514040958465,0.402580313363284
6718,11,16954,0.0239935062133915,0.0535813636221558,0.654575302239702
6719,11,16984,0.033016432796219,0.0533109223627199,0.53610615108836
6720,11,16990,0.0435793496274428,0.0532894215237743,0.41403096190319
6721,11,17039,0.0310890610646394,0.0530951722487972,0.558562436704055
6722,11,17061,0.0187632229397056,0.0531115620922667,0.72408983445913
6723,11,17206,0.0243564380518774,0.0535134443882733,0.649283903718419
6724,11,17217,0.0352116466850433,0.0533754210596122,0.509877959263727
6725,11,17681,0.0398900737313675,0.0529951439479742,0.452124735944561
6726,11,17705,0.0219553493336421,0.0531258188010502,0.679659156764336
6727,11,17941,0.0238452611491617,0.0530577681597608,0.653403988732116
6728,11,18001,0.0210092315310932,0.0529433631057649,0.691736569192867
6729,11,18416,0.0646392620102836,0.0595026781722967,0.278076365338747
6730,11,18574,0.0182397158832281,0.0554130835330352,0.742230706355724
6731,11,18606,0.0387864186410499,0.0545818774710033,0.477795268728214
6732,11,18639,0.0251588556571514,0.0544233493019318,0.644164944210267
6733,11,18921,0.0232031825795808,0.0530400761084583,0.662041598090971
6734,11,18968,0.0152888324338194,0.0531147172069915,0.773633924370476
6735,11,19023,0.0188019727452726,0.0531292453506024,0.723631695177803
6736,11,19024,0.0188019727452726,0.0531292453506024,0.723631695177803
6737,11,19074,0.0172883033626403,0.0534437285266972,0.746518686614616
6738,11,19143,0.0147010204850268,0.0546354815905436,0.788029473595738
6739,11,19206,0.00892555791698821,0.0547001594327781,0.870476047046857
6740,11,19282,0.00105963725293029,0.0546162905936446,0.984531785605734
6741,11,19287,0.00194999744418739,0.0545384778705915,0.971498302243336
6742,11,19367,0.0291409798897682,0.05340208631433,0.585623766056562
6743,11,19388,0.024273060529957,0.0536735222094231,0.651377264919894
6744,11,19443,0.0163840227258981,0.0536819859280906,0.760389731790571
6745,11,19447,0.0133651955817314,0.0539395550004101,0.804447939556354
6746,11,19537,0.00530415088756431,0.0584441670336318,0.92773805579744
6747,11,19538,0.0110389508588864,0.0583198480276484,0.849979869122045
6748,11,19607,0.0794305871359517,0.108229702535119,0.463492299243033
6749,11,19607,-0.0328108778133814,0.122985514360875,0.789789310926484
6750,11,19629,0.040211869818237,0.0549735890798557,0.464973652479938
6751,11,19632,0.0362642932982905,0.055233844394871,0.511892107838056
6752,11,19855,0.00439738042189824,0.0545709606580578,0.935820873346309
6753,11,19880,-0.00383030079895622,0.054395920007709,0.943903049559701
6754,11,19921,0.00498540764344524,0.0539594969851144,0.926439274118918
6755,11,20014,0.0182884358415112,0.0538895894029842,0.734533860446921
6756,11,20104,0.0118587421832996,0.0539697227099675,0.826208806566573
6757,11,20142,0.00704013888157209,0.054768291300051,0.897791630701309
6758,11,20173,0.0103710956628128,0.0898709735541953,0.90819382427168
6759,11,20203,-0.00403454839143025,0.0575570020237679,0.944156489695808
6760,11,20281,0.0157672755797754,0.0541335384439579,0.771018727187716
6761,11,20291,0.0103519062749931,0.0544688320867047,0.849377684406015
6762,11,20294,0.0103519062749931,0.0544688320867047,0.849377684406015
6763,11,20296,0.00734306659082257,0.0543840343631073,0.892671065382826
6764,11,20319,-0.000478224976832697,0.0545125781093756,0.993005407234741
6765,11,20445,0.0155234016787713,0.0532669973073061,0.770896505366849
6766,11,20462,0.017163132373156,0.0532723793353351,0.747509364115524
6767,11,20476,0.0166333877110987,0.0530428638536066,0.754022309068352
6768,11,20496,0.0167275154983725,0.0531215034955219,0.753030005011945
6769,11,20520,-0.00744723905152753,0.0555629448319046,0.893453276219462
6770,11,20522,0.0146762291050024,0.0537361452110231,0.784923357948377
6771,11,20543,0.0146661484858346,0.0531950983658844,0.782936066806732
6772,11,20567,0.00474275730807969,0.0532078525998429,0.929024045939149
6773,11,20594,0.0120215046953623,0.0529835020342234,0.820639471091952
6774,11,20802,-0.00112753069397845,0.053067024922686,0.983060392157152
6775,11,20805,-0.00112753069397845,0.053067024922686,0.983060392157152
6776,11,20841,-0.00173390135461898,0.0528734037442887,0.97385783514694
6777,11,20963,-0.00533176265893195,0.0529402127491684,0.919835542349544
6778,11,21323,0.013992982699209,0.0532507676488684,0.792877124841538
6779,11,21871,0.0288830524473966,0.0530557254668426,0.586516236204305
6780,11,22005,0.0203754240863077,0.0533134865800243,0.7025567826086
6781,11,22075,0.100946788401138,0.578538418920249,0.86158365030159
6782,11,25361,0.0554500599193687,0.0527561040915789,0.293948031772705
6783,11,25987,0.0604285231889537,0.0527622451926541,0.252861383534823
6784,11,27625,0.0400281223332462,0.0536467809118251,0.45607816866554
6785,11,29269,0.0369537102186523,0.0529044248488475,0.485324821384436
6786,11,30395,0.0763477028581667,0.0527613614667199,0.148773660018208
6787,11,30856,0.0620657121602517,0.0528943576525595,0.241430547036819
6788,11,31481,0.0726370673508913,0.0528562115824047,0.17023936253007
6789,11,31748,0.0529264363571402,0.0531542102960921,0.320070757994718
6790,11,31804,0.059511061800451,0.0533267595521592,0.265194077479515
6791,11,31861,0.0494983406472166,0.0536523081823303,0.356858257671248
6792,11,32204,0.0571799008806645,0.0530033147044236,0.281414114675511
6793,11,32446,0.041345908050752,0.0532445426570023,0.437956964206737
6794,11,32581,0.0307556407904295,0.0530123886604799,0.562177194161934
6795,11,32884,0.0334216607840932,0.0531088866515658,0.52955678206572
6796,11,33534,0.0636085918675283,0.0528468370011645,0.22953510433936
6797,11,39138,0.0884948359702391,0.0529197667046649,0.0953620009228045
6798,11,39160,0.0872454484214647,0.0529188688539071,0.100106082464444
6799,11,40753,0.0732427217866762,0.0531472217571919,0.16904219194586
6800,11,42269,-0.0423372478061141,0.124486163898834,0.733986506591072
6801,11,46711,0.13772673408208,0.101874968835073,0.177266702316693
6802,11,46848,0.0590260373907082,0.0543327363951134,0.278051868834099
6803,11,47424,0.0775874741018402,0.0527269935553249,0.142048366241225
6804,11,48259,0.0505377172228668,0.0528550508846785,0.339647359687336
6805,11,48350,0.047043564968178,0.0529487140204356,0.374890747110796
6806,11,49416,0.0465232640849053,0.052951274684924,0.380213033861591
6807,11,51299,0.0503074279159884,0.0559709783872243,0.369365093221341
6808,11,51331,0.0434624562670238,0.0558264251362149,0.436779121402456
6809,11,51472,0.0573052075313624,0.0553548688633875,0.301268599311896
6810,11,51796,0.0632503547401814,0.0581452370286788,0.277425822660815
6811,11,52110,0.0762027272066734,0.0526627318351945,0.148785644603688
6812,11,52120,0.0762027272066734,0.0526627318351945,0.148785644603688
6813,11,52174,0.0657634086638233,0.0527791816380462,0.21358688517454
6814,11,52267,0.0493950063057654,0.0528430874696062,0.350556811063353
6815,11,52276,0.055343217255438,0.0527564219102392,0.294880698646796
6816,11,52288,0.055343217255438,0.0527564219102392,0.294880698646796
6817,11,52354,0.0629453870623084,0.0533276233505784,0.238654850974707
6818,11,52498,0.0376024282977877,0.0543866770117036,0.489774653520802
6819,11,52567,0.054325032335941,0.0532324022624415,0.308178115806911
6820,11,52573,0.0588627308284754,0.0533597550838632,0.27072230448494
6821,11,52591,0.0428657234264355,0.053311583156975,0.42190333645291
6822,11,52597,0.0390108677635611,0.0532584828831098,0.464360632371323
6823,11,52618,0.0453690098753436,0.0530825073550318,0.393303280973845
6824,11,52628,0.0491419065314812,0.0529026705055112,0.353569626007917
6825,11,52666,0.0420543249604632,0.0528610782538084,0.426820628915108
6826,11,52900,0.0520527301619883,0.0529778592674453,0.326508073924214
6827,11,53112,0.0624250915480483,0.0531594690288199,0.241067026395956
6828,11,53308,0.0186016303219802,0.0543127246519002,0.73218510173673
6829,11,53656,0.0454260624565785,0.0532560168477084,0.394251430226165
6830,11,54144,0.0401100221587174,0.0529795590803485,0.449504051173286
6831,11,54177,0.0494264203300737,0.053025398891974,0.351907836453889
6832,11,54237,0.0449591120752369,0.053083495313784,0.397596336407645
6833,11,55837,-0.00956946479002194,0.0530881729517722,0.857054986304874
6834,11,56052,-0.0171152113251961,0.0528972704363077,0.74646605991015
6835,11,60397,-0.0226774622461573,0.0533262192005558,0.670906895649923
6836,11,62199,-0.033746232104259,0.0533096278047987,0.527128348926845
6837,11,63117,-0.0183041928503341,0.0531703116952186,0.730858841188159
6838,11,63444,-0.0311631060741619,0.0535466602241793,0.560951377734295
6839,11,64101,-0.0334289775355585,0.576393709352682,0.953784011397051
6840,11,64224,0.108053671020918,0.235132662462989,0.646126847611733
6841,11,64260,-0.1487074904134,0.122507624574327,0.225611493124761
6842,11,66073,0.000271293061707922,0.110318261228468,0.998039245015758
6843,11,66073,-0.0414526945422524,0.088421702750773,0.639497128162837
6844,11,66128,-0.0348756570885857,0.0530404739370893,0.511269253061647
6845,11,67104,-0.017981007014149,0.0531824755947828,0.735488646482415
6846,11,68750,0.0127526255703932,0.0530182093270372,0.810056764165576
6847,11,69070,0.0115627223473831,0.0528566009889062,0.826966193724038
6848,11,71811,0.0300230392132023,0.0530488833464447,0.571787051558029
6849,11,77245,0.0718099732254904,0.0568677856837925,0.207511420769746
6850,11,78792,-0.0303335940722205,0.0665817892200329,0.648969300953246
6851,11,78793,-0.0459936883437013,0.110098940304426,0.676384850749125
6852,11,78794,-0.0378007529040509,0.106243942137167,0.722208806496015
6853,11,78797,-0.0908917741656894,0.0665985837990617,0.173194510841259
6854,11,80491,0.0398518465787552,0.0528459089104109,0.451283433164674
6855,11,80905,0.115571105237413,0.078487710801808,0.141783969035832
6856,11,81028,0.0599222032092269,0.0532615572101917,0.261329934667151
6857,11,81030,0.0613829500694595,0.0531897566354315,0.249265688132289
6858,11,81400,0.0635534701846726,0.0528152407373918,0.229660098874604
6859,11,81406,0.0635534701846726,0.0528152407373918,0.229660098874604
6860,11,81454,0.0572522581279098,0.0529412201482172,0.280243817513142
6861,11,81476,0.0609094713935519,0.0532553881642298,0.253513071781467
6862,11,82548,0.070759098839518,0.0527567018013028,0.180706682698501
6863,11,84259,0.0560989430008656,0.0537508819271649,0.297345751484147
6864,11,86389,0.0478165135949805,0.0528396939882,0.366116768981114
6865,11,87266,0.0540175194817003,0.0530359123749965,0.309133971361924
6866,11,89277,-0.278781352863051,0.446144668698684,0.532461642827795
6867,11,89429,0.0219397296695649,0.0528057737150779,0.678043172065309
6868,11,89470,0.0281477812495004,0.0529460974051361,0.595316047428318
6869,11,91507,0.00154107888048376,0.0529722424056669,0.976807499875929
6870,11,92153,-0.00165472717456672,0.0530779192124132,0.975147249823828
6871,11,92279,0.127777913353079,0.138371075476721,0.356406737146599
6872,11,96863,-0.0565941633599917,0.0530283001464185,0.286590766980038
6873,11,98088,-0.0343654274433307,0.052782027479859,0.515417157163085
6874,11,98757,-0.0474809063037049,0.0531407689204209,0.372201940334117
6875,11,99100,-0.0500271293084083,0.0529775010577271,0.345657656529781
6876,11,102671,-0.0812602939500119,0.0528677539670697,0.125177296811883
6877,11,104549,-0.0719306826754911,0.052769748981703,0.173718386061165
6878,11,106654,-0.0845934756616502,0.0530380372102414,0.111616369019453
6879,11,106700,-0.08565321103638,0.053033218800998,0.107185472251806
6880,11,106896,-0.0544379456773655,0.058602040649223,0.353553482975126
6881,11,107231,-0.0839249296425333,0.0526494424105716,0.11182366223872
6882,11,108816,-0.0772160028763064,0.0537732972634399,0.151900870688416
6883,11,108841,-0.0752775372289775,0.0535839442429313,0.160944497401951
6884,11,108870,-0.0668708759835213,0.0527885967956905,0.206073627023055
6885,11,109176,-0.0588147980605706,0.0531162867851715,0.268925238621733
6886,11,109811,-0.107816549025912,0.0580140305797916,0.0639364133399261
6887,11,111132,-0.115280218841246,0.0530064411768458,0.0303059571501107
6888,11,113698,-0.107550417152253,0.0528281708185521,0.0425113239580128
6889,11,114020,-0.116917859525979,0.0526704788428558,0.0270672974474458
6890,11,115612,-0.128450916900087,0.0526804382993435,0.0152488973107814
6891,11,116643,-0.104500940236977,0.0526152790332409,0.0477916123704311
6892,11,116979,-0.0921583302322461,0.0528901908803868,0.082301216162951
6893,11,118012,-0.108751118152486,0.0526235969775414,0.0395021483877857
6894,11,118055,-0.110521637082583,0.0525201498817479,0.036053154889233
6895,11,118745,-0.104150935070998,0.0527319826986685,0.0490355495991328
6896,11,118759,-0.10528608777671,0.0527940413807205,0.0468902781203248
6897,11,119115,-0.095297961858725,0.0526647557379893,0.0712206085573276
6898,11,119177,-0.0940026909553383,0.0526111874014975,0.0748369793680749
6899,11,119221,-0.0946411569568022,0.0527574818694748,0.073686314954512
6900,11,119264,-0.0942845508030521,0.052679132446344,0.0743448112880282
6901,11,119431,-0.104333554136821,0.0527630341009429,0.0487741456955661
6902,11,120563,-0.0938467288844888,0.0528551220453977,0.0766691788639977
6903,11,120692,-0.0860550451529043,0.0528926729787405,0.104634714266927
6904,11,120740,-0.0825196032112138,0.0529229978818258,0.119835868547477
6905,11,120902,-0.0899903300967948,0.052861441709112,0.0895642631884858
6906,11,120917,-0.0839055193695945,0.052820689572428,0.113069178712543
6907,11,121097,-0.0888840900355388,0.0526480610073709,0.0922427781523526
6908,11,121508,-0.0934306876596863,0.0531763015662485,0.0797849682079407
6909,11,121522,-0.0932033381711725,0.0532330406856191,0.080839505784436
6910,11,122192,-0.0817572356822622,0.0529263496798221,0.123306128972142
6911,11,122402,-0.09587709914978,0.0540530143520369,0.0769648141132736
6912,11,122415,-0.0875533920655869,0.0530397658753502,0.0996867102303261
6913,11,122779,-0.0883706838585993,0.0528135242485768,0.0951622840701305
6914,11,122784,-0.0887959244407905,0.052948858804008,0.0944251779129986
6915,11,122858,-0.0742109238699672,0.0531643462283206,0.163628631170073
6916,11,123867,-0.0759630959340408,0.0527186743087502,0.150495284616509
6917,11,124479,-0.0910280938266658,0.0529967765268138,0.0867437387977987
6918,11,124784,-0.0806571755322443,0.0528762684701502,0.128056117141902
6919,11,125642,-0.0806837101365809,0.0545181630878193,0.139780661984207
6920,11,125700,-0.078517052541094,0.0530084145909948,0.139440349038119
6921,11,130422,-0.0536898354211572,0.0530520574027529,0.312220823434898
6922,11,130518,-0.0544446555519258,0.0528996875181347,0.304087739649357
6923,11,130533,-0.0512356576577525,0.0529801156032766,0.334169454328336
6924,11,132044,-0.0416292794627739,0.0528445262681917,0.431360480431604
6925,11,137433,-0.0149081895535806,0.0541342279751691,0.783175420771959
