SNP,Chr,Pos,Effect,SE,SSH1_ERV25_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
6879,11,106700,0.127367651909638,0.1617914491032,0.431673408949461
6880,11,106896,0.126240784282037,0.178371216165587,0.479572560684596
6881,11,107231,0.111235721497433,0.160637235242322,0.489100396140743
6882,11,108816,0.14260854981268,0.163891296414649,0.384814617234667
6883,11,108841,0.136250830529519,0.163307955636326,0.404665831804075
6884,11,108870,0.127466997960126,0.160815771338426,0.428527272158217
6885,11,109176,0.157030025198057,0.161655581014249,0.332021045585777
6886,11,109811,0.101021820991197,0.177270890063556,0.569126607069671
6887,11,111132,0.140647131786049,0.162161000318106,0.386350314844379
6888,11,113698,0.0602165648075055,0.161623575668901,0.709689933678476
6889,11,114020,0.0820634866183705,0.161290215835153,0.611214508558261
6890,11,115612,0.0919745487399344,0.161534987056932,0.569461426788902
6891,11,116643,0.140861019218426,0.160784113123874,0.381578002970561
6892,11,116979,0.204703633915966,0.161226034417423,0.205039068160414
6893,11,118012,0.102555611617447,0.160965244543017,0.524453857905677
6894,11,118055,0.123296788686123,0.16064262378064,0.443284134998445
6895,11,118745,0.0680250017672747,0.161265316406607,0.673412873337547
6896,11,118759,0.0612927447608259,0.16148006507499,0.704493992739601
6897,11,119115,0.0888132957173596,0.160889387862948,0.581287634834584
6898,11,119177,0.0502500523879553,0.160754361814438,0.75477748178212
6899,11,119221,0.104302845066853,0.161133864731809,0.517854928493354
6900,11,119264,0.121749986289994,0.160856234232972,0.449622463535449
6901,11,119431,0.117879923350035,0.161281003859172,0.465326453958221
6902,11,120563,0.179243350309144,0.161231012031767,0.26701617704477
6903,11,120692,0.156883939664633,0.161297023888559,0.33139825243457
6904,11,120740,0.171441702022042,0.161298673579901,0.288561349177955
6905,11,120902,0.138010546399023,0.161307446983628,0.392813496630498
6906,11,120917,0.15461041771665,0.161055053430331,0.337719887929425
6907,11,121097,0.186053372036975,0.160506803776593,0.247173702904804
6908,11,121508,0.152990036533842,0.162275345305038,0.346437943796714
6909,11,121522,0.153279493451708,0.162443227658399,0.346025538882748
6910,11,122192,0.174569252131677,0.161289170345937,0.279841553960676
6911,11,122402,0.144059726611934,0.164993961367526,0.383190558189659
6912,11,122415,0.134926508852287,0.161820619414812,0.404955884142769
6913,11,122779,0.151421843208027,0.16110449277075,0.347912412981538
6914,11,122784,0.15167025252606,0.161520556367468,0.348365016801217
6915,11,122858,0.191268697738101,0.161863258146308,0.238132739690405
6916,11,123867,0.101635342827365,0.160761465880767,0.527657548628994
6917,11,124479,0.0953120847550531,0.1618203663995,0.556238456267808
6918,11,124784,0.0901795722093783,0.161318827500099,0.576506248302386
6919,11,125642,0.219812203792643,0.165957785564745,0.186191668696992
6920,11,125700,0.19394687658096,0.161433610571412,0.230400217818433
6921,11,130422,0.0198092978351883,0.161626237529361,0.902523384987659
6922,11,130518,0.0717130658099295,0.161128244299427,0.656543219566886
6923,11,130533,0.0748543151380732,0.161341033034561,0.642968902285859
6924,11,132044,0.0828538013896376,0.160845166863925,0.606794881787705
6925,11,137433,-0.108516134804921,0.164604295643081,0.510162135577489
6926,11,137443,-0.121494957010544,0.165588103069778,0.463607699163468
6927,11,137613,-0.0656873811772732,0.163169187791002,0.687506629204589
6928,11,137677,-0.0499587675887626,0.16303058141733,0.759451832072256
6929,11,137740,-0.0867434610965639,0.162624303138469,0.594093847392358
6930,11,138163,-0.13194013252662,0.161360276711463,0.414094810889634
6931,11,138169,-0.113322653279619,0.160988010959054,0.481946772274053
6932,11,138463,-0.0691587869580174,0.16210499874438,0.669909212992849
6933,11,139069,-0.0851246412540941,0.162299080426098,0.600265271036555
6934,11,139532,-0.125212750015944,0.161878948038231,0.439746447617886
6935,11,140338,-0.0652934967560523,0.160774434559569,0.684901496236685
6936,11,144916,-0.687789876342908,0.826926156961351,0.406116418105102
6937,11,146291,-0.178227087988472,0.161531351465398,0.270622846011427
6938,11,147493,-0.133649819272876,0.161933637042121,0.409737703807386
6939,11,152009,-0.0692664996642931,0.163399431847218,0.671890331806469
6940,11,152668,-0.0206584632597393,0.162503182741736,0.898912649317807
6941,11,153313,-0.0881631169548227,0.163855010346377,0.59087768998399
6942,11,153972,-0.0134154913236863,0.161120986429427,0.933689246940127
6943,11,154354,-0.0307670253612417,0.162260459639466,0.849719773581791
6944,11,154565,-0.0598306760929552,0.161546981847524,0.711335771550117
6945,11,155875,0.0638548480429929,0.162235725138431,0.694119162744202
6946,11,155937,0.0675383000384082,0.163164403977855,0.679178285117113
6947,11,158103,-0.071338913043466,0.16112871480716,0.658221454125175
6948,11,158139,-0.0747750989668506,0.161850938789307,0.64436607353033
6949,11,162634,-0.0795513911273595,0.17768982495265,0.654645731066584
6950,11,162925,-0.0234662573641601,0.161469779676963,0.884533987416407
6951,11,164489,-0.0103641310538196,0.163732816371271,0.949564202848752
6952,11,167261,0.062014893907083,0.162289732083773,0.702598912204323
6953,11,169186,0.100264789344477,0.162466259464267,0.537538771787349
6954,11,170215,0.144132149947946,0.161016261318795,0.371322030724925
6955,11,170526,0.0755294999966832,0.160696026061932,0.638634722595655
6956,11,171212,0.0703779096921056,0.172790754156076,0.684033538539378
6957,11,171257,0.106554030665142,0.162083889678201,0.511351841030313
6958,11,171276,0.148582564274006,0.16141168408322,0.357930106106124
6959,11,171361,0.175934575063999,0.160686199448583,0.274308969267571
6960,11,171454,0.178806467256426,0.160738198603287,0.266719727904283
6961,11,171457,0.169676692253127,0.160945729677135,0.292490495711346
6962,11,171646,0.177936943526153,0.160679953264673,0.268875138992049
6963,11,171647,0.177936943526153,0.160679953264673,0.268875138992049
6964,11,173020,0.160458514770332,0.160732083546232,0.318818702995153
6965,11,173945,0.128214531410815,0.165474166664909,0.43895816049218
6966,11,174007,0.147333192729691,0.161418781437629,0.36200284430709
6967,11,179802,0.00279051760290561,0.161659134155078,0.986237561930475
6968,11,182151,0.147572505269651,0.160554291089065,0.35864791285982
6969,11,183689,0.158080920070776,0.164181378694499,0.336285324476926
6970,11,184061,0.126539253395384,0.161088736433314,0.432672649850229
6971,11,184965,0.169398700744993,0.160665486342109,0.292440843177983
6972,11,185280,0.144993942532131,0.163788698044737,0.376624423550161
6973,11,185287,0.109789705451079,0.163584065751006,0.502562888372877
6974,11,185527,0.160290409167852,0.161708516784197,0.322252008745621
6975,11,185734,0.196883342019013,0.160965215868765,0.222091913182769
6976,11,185749,0.24004041946902,0.161511548518666,0.138115585683165
6977,11,185846,0.180361243942877,0.162049606959712,0.266465682090487
6978,11,185997,0.188600966692587,0.160604869997517,0.241059835355993
6979,11,186085,0.148705178583892,0.161247217725594,0.357044453034673
6980,11,186196,0.122959261542167,0.163570865686639,0.452721197795196
6981,11,186216,0.15797941039954,0.165449640671037,0.3403075199789
6982,11,186408,0.181437587657002,0.168296909382547,0.281734050188662
6983,11,191520,0.292554547428292,0.162223734745354,0.0721777025184957
6984,11,193196,0.216966983606244,0.16097653843951,0.178581438383794
6985,11,195507,0.26762039463127,0.160388430366275,0.0960879711156685
6986,11,196211,-0.159300512504064,0.325783608482885,0.625162031412209
6987,11,196560,0.225767074525477,0.160652190217187,0.160806819482685
6988,11,196565,0.225767074525477,0.160652190217187,0.160806819482685
6989,11,196914,0.311558959285861,0.162132718564648,0.05545728070285
6990,11,200393,0.228968119302191,0.163516900730508,0.162310231611718
6991,11,201609,0.183089306287615,0.160984499293046,0.256180042178317
6992,11,201652,0.216209107895869,0.161249098336311,0.180834844799545
6993,11,202640,0.500861835288394,0.819150499254557,0.541301517653684
6994,11,203111,0.208881697614042,0.169187002196788,0.217793078262587
6995,11,203385,0.171527592811635,0.161594474889317,0.289202296420302
6996,11,203741,0.204470153116837,0.160763533918543,0.204256938648413
6997,11,204131,0.222167511237889,0.1610256682145,0.168551574310401
6998,11,204491,0.24734454809012,0.160409363428982,0.123979667985052
6999,11,208258,0.260010007883094,0.16130731430485,0.107879072287126
7000,11,209475,0.216770247895976,0.160816127978909,0.17854253204741
7001,11,210267,0.219189160893993,0.164990667778102,0.184873057025389
7002,11,213574,0.169160272653031,0.166843930163247,0.311332868157669
7003,11,213651,0.0899872743797907,0.176275377920258,0.610025477872358
7004,11,215041,0.0651273481303254,0.161571966420032,0.687129207234557
7005,11,215493,0.0470924422958109,0.164192999873935,0.774424919084769
7006,11,215546,0.0326140891804714,0.165232803761879,0.843641707637844
7007,11,215813,0.0406596612616908,0.161460107760909,0.801323024351556
7008,11,216541,0.0383599019360581,0.161709271170782,0.812627429626671
7009,11,216953,0.0310994041202505,0.16247108554503,0.848310514007328
7010,11,217107,0.0375586337745675,0.178545334099594,0.833508788426884
7011,11,217203,0.0715477316997405,0.165354635881414,0.665502317206898
7012,11,217553,0.0639094820295654,0.16147719130138,0.692506247014713
7013,11,218464,0.0630485255180028,0.167261834179498,0.706440912551042
7014,11,218588,0.072025042807046,0.163034877381515,0.658921160732162
7015,11,219380,0.0308710473509052,0.162045242184548,0.84901994745943
7016,11,220819,-0.0584930632776895,0.161172657319148,0.716880547829053
7017,11,221202,0.0824844693496604,0.165692142311813,0.618922562720004
7018,11,222267,0.0330660510868376,0.162169639274972,0.838550771201195
7019,11,223086,0.0320605161194479,0.161342875812205,0.84260364212313
7020,11,223175,0.175712587038809,0.166629122559303,0.292369297779553
7021,11,223467,-0.00790445900647807,0.161351350811951,0.960955680581043
7022,11,225287,-0.000760015827686644,0.161149268398067,0.996239676819456
7023,11,225381,-0.00870990220257123,0.160897343119873,0.956859594315916
7024,11,225819,-0.0267524582984203,0.161581067597429,0.868592665456878
7025,11,226471,-0.00699340866630482,0.161547173421826,0.965494683362578
7026,11,227255,-0.0395931643376752,0.160934879893589,0.805809903491619
7027,11,227403,-0.00696943281429074,0.16145882982286,0.965594102470516
7028,11,229405,0.00509312398015893,0.161004235348984,0.974782222779554
7029,11,230043,-0.00315487464721775,0.163680319052433,0.984632926562256
7030,11,230092,0.0116734011159648,0.160947477095083,0.942221799257815
7031,11,231612,0.0207864168179288,0.460036573849031,0.963985981458089
7032,11,234032,-0.445156640847745,0.263639591086502,0.0921975549707866
7033,11,234262,0.179957519495488,0.24198980737925,0.457578426511874
7034,11,236028,-0.141613256465528,0.164252347203733,0.389179926807699
7035,11,237327,-0.266983174417649,0.163636684361621,0.103663838619719
7036,11,237624,-0.24204613853121,0.160419546555184,0.132236220399807
7037,11,237826,-0.264415806169496,0.162166749580011,0.10388394128513
7038,11,237829,-0.263548310387392,0.162005211913204,0.10467418086381
7039,11,240673,0.0470619109475265,0.297839704836909,0.874538582205508
7040,11,240765,-0.182530657327106,0.161182089644794,0.258213924251256
7041,11,241548,-0.138271315354133,0.162104349068934,0.394250325902745
7042,11,243272,-0.199176203798788,0.161374328803557,0.217930940937123
7043,11,243436,-0.233829743897198,0.162213097881566,0.150330747543428
7044,11,244792,-0.237954297230493,0.162807337588794,0.144748712679485
7045,11,245775,-0.177101650072682,0.166773741101528,0.28899448645355
7046,11,248266,-0.152988735331856,0.161378192291607,0.34377101550531
7047,11,253995,-0.101897952529548,0.16126839005394,0.527891770033729
7048,11,255600,-0.12869392710436,0.164023428252478,0.433210246887116
7049,11,257243,-0.170619761966164,0.161093586697409,0.290262748344266
7050,11,257995,-0.145119719552425,0.165271751841483,0.380504445919926
7051,11,258195,-0.114888247183334,0.161006491490792,0.475969042510837
7052,11,258900,-0.162685368030135,0.161208972866436,0.313589961595201
7053,11,259426,-0.169553432327584,0.161403259364323,0.294208885284195
7054,11,259811,-0.174786786985916,0.161562641479224,0.280057000495521
7055,11,262152,-0.00644489296354755,0.163445965155159,0.96856878686496
7056,11,263206,0.00904122446353703,0.161389498948633,0.955356656988213
7057,11,263597,0.100896796420679,0.160585882435027,0.530210923351287
7058,11,264198,0.011980381843561,0.160904344238618,0.940689290301179
7059,11,264567,-0.0819104741431955,0.16368637229462,0.617097484229564
7060,11,266089,0.325214974723313,0.323699014303819,0.31573758326649
7061,11,270804,0.105525379209446,0.162338077042997,0.516092620481648
7062,11,272649,0.0660090701659088,0.163101458866971,0.685934556733088
7063,11,273908,0.0549760808271033,0.162252730607797,0.734939314600483
7064,11,275058,0.0373720148418675,0.162189037127,0.817896901714981
7065,11,275068,0.0361208079835557,0.162654911765743,0.824387659562229
7066,11,275326,0.00156309412797317,0.162279091755924,0.992320228178452
7067,11,275754,0.0295695758057056,0.161910275271728,0.855193656787036
7068,11,275945,0.0145868015616361,0.161846432711478,0.928237075148006
7069,11,277678,0.0521343888269599,0.162056988430286,0.747867323144531
7070,11,279317,0.065885760507481,0.162463843506393,0.685325521765338
7071,11,280459,0.090030707911436,0.177114913128872,0.611547819227221
7072,11,280991,0.0874352367890502,0.188945576569365,0.643826155371769
7073,11,281677,-0.0283034109056913,0.161195684092174,0.860721313033021
7074,11,284617,0.14806530095851,0.206455852051349,0.473739425341838
7075,11,285019,0.0754807294444738,0.164918038590485,0.64745939946429
7076,11,285782,0.16973001617046,0.161260175049678,0.293279675099118
7077,11,286321,0.211319405233397,0.169598683599632,0.213591893731881
7078,11,294571,0.0888383608769369,0.162900711599245,0.585855302100219
7079,11,296091,0.180750789502477,0.160660898900021,0.261334212921491
7080,11,297944,0.163612853825103,0.161548078195963,0.311858368037381
7081,11,298716,0.110071075524243,0.163547526430491,0.501373679369536
7082,11,302675,0.146235591362838,0.172695285710017,0.397689270138538
7083,11,303479,0.1994429604504,0.161717190916489,0.218291030183798
7084,11,307267,-1.41353550351171,2.15133660836177,0.511576976880354
7085,11,307466,0.0846676505879908,0.160923621883956,0.599124366638599
7086,11,310682,0.226352071112843,0.160233466911475,0.158642882433015
7087,11,315294,0.198522284190563,0.16057099330529,0.217149706082244
7088,11,315651,0.139851455506438,0.160528390058597,0.384240043185458
7089,11,316077,0.153760263594481,0.162373891515609,0.344311063052108
7090,11,317128,0.153659520728202,0.161164952890763,0.341024588423839
7091,11,317506,0.195684057621861,0.161257758148276,0.225755326225684
7092,11,317558,0.168050999066593,0.162032426749647,0.300378556748565
7093,11,329824,0.187795330963946,0.196741731359313,0.34047004092117
7094,11,332693,0.142209023729831,0.16143179988109,0.378958747289183
7095,11,333502,0.185699155264722,0.16081913203575,0.248991057200216
7096,11,335103,-0.115559834538688,0.358848978632417,0.747621224242901
7097,11,335215,-0.0230005312264411,0.174078562077753,0.894958876999437
7098,11,336742,0.181292703597195,0.16107079188934,0.261122090473448
7099,11,337602,0.369928053227451,0.320747549676454,0.249554923632654
7100,11,338730,0.178827317748734,0.167364806422027,0.286030483082689
7101,11,339476,0.249660296366695,0.161263108179951,0.122480998415412
7102,11,340285,0.220697173403181,0.160382402775385,0.169672775784013
7103,11,340583,0.207465187157347,0.161595307812521,0.200034222309074
7104,11,340618,0.207620299156141,0.161742526566568,0.200107489962116
7105,11,340699,0.158888334800212,0.165564913698021,0.337876185005313
7106,11,340702,0.13350608695749,0.165710235161848,0.420981359011907
7107,11,340770,0.184870895897053,0.161174533681882,0.252148957546418
7108,11,340783,0.165906619163892,0.162030882287806,0.306574343351879
7109,11,340811,0.169864627441429,0.161011517216223,0.292154011424402
7110,11,341027,0.202349081820474,0.17615166927084,0.251448917971704
7111,11,341198,0.1601228512402,0.166945906558073,0.338149648054174
7112,11,341413,0.244881688309544,0.160458223400195,0.127870490473442
7113,11,341771,0.196433393812266,0.16038063959148,0.221469176305248
7114,11,348254,-0.0611955120352767,0.163461676363087,0.708352185951223
7115,11,350701,-0.107325646492597,0.161021274891684,0.505507242190318
7116,11,351197,-0.355732156127689,0.198797016389087,0.0744037025033591
7117,11,352832,-0.0371193859331985,0.161566286429401,0.818421359977745
7118,11,352980,-0.0760594096970275,0.161071704267369,0.637069831924785
7119,11,353039,-0.0739651294381649,0.161759177497201,0.647769328008082
7120,11,355180,-0.121542844673161,0.167543330654246,0.468662010114013
7121,11,355181,-0.135851817491824,0.172089414469817,0.430393116993412
7122,11,355183,-0.116893449473272,0.167748020191517,0.486361858953392
7123,11,355187,-0.1607065277105,0.169313753048506,0.343186535984917
7124,11,355188,-0.108311379762126,0.167375849530368,0.517978258133586
7125,11,356064,-0.229643877730585,0.16076550204877,0.154049430604234
7126,11,358366,-0.161569388651734,0.163630813804398,0.324121921744701
7127,11,358455,-0.338419487265556,0.198802467919242,0.0895813562325225
7128,11,360267,-0.186216269050898,0.161876049933782,0.25077295325953
7129,11,360860,-0.149775885335979,0.162984060491364,0.35874381914393
7130,11,361878,-0.256990785565999,0.163284720331309,0.116410666780404
7131,11,362163,-0.244414880785681,0.16082662761402,0.129471134017414
7132,11,362171,-0.248841689239934,0.160807395504616,0.12265036709327
7133,11,363809,-0.299254509725851,0.160275910328406,0.0627133815304698
7134,11,364620,-0.266462225711758,0.160636470122231,0.0980462486694841
7135,11,364676,-0.286374262409188,0.160557303647722,0.0753433666337106
7136,11,367086,-0.100256801212864,0.162109542583238,0.536676960762818
7137,11,369257,-0.0875650365289232,0.161326742641536,0.58762335602567
7138,11,372538,0.0835578483958298,0.162697154376652,0.607867635974327
7139,11,373968,0.126033760053461,0.161013414535852,0.434296861632638
7140,11,375918,0.138853675136157,0.160728191039608,0.388227428240247
7141,11,376286,0.0833775705871589,0.161517412764024,0.606028065140842
7142,11,379000,-0.233594343437552,0.321110696969985,0.467428014648495
7143,11,379841,0.116956018735796,0.161458410364479,0.469316947185481
7144,11,379846,0.116956018735796,0.161458410364479,0.469316947185481
7145,11,379877,0.117447163489061,0.171152346507666,0.493028537125513
7146,11,379892,0.0569363783004508,0.327501511480742,0.862082424699318
7147,11,380964,0.178642609925015,0.160841774730257,0.267465104900281
7148,11,381658,0.208712031024918,0.160534384506769,0.194412210794732
7149,11,381673,1.04521109855928,0.646327024652031,0.106738009808416
7150,11,381673,0.159275589583641,0.164183516979121,0.332657351921864
7151,11,381726,0.186555845564979,0.161053765773193,0.247506282494669
7152,11,381937,0.182540994921059,0.160381639383443,0.25582287773243
7153,11,382201,0.0364873657419714,0.162632442930927,0.822611056233646
7154,11,382202,0.0180153515853174,0.265955074431586,0.946032290481074
7155,11,382565,0.17841932043644,0.929706573706885,0.847923612125714
7156,11,384150,0.154772848648736,0.160992104690324,0.337024622225836
7157,11,384867,0.072210643572247,0.170206128307167,0.671638960059334
7158,11,385019,0.111694023469479,0.162370723930207,0.491970606541811
7159,11,385103,-0.0868650430636926,0.193425678861647,0.653644160471796
7160,11,385587,0.0335913117798974,0.303461229883364,0.911921978365872
7161,11,387462,0.0848920720703426,0.349747934511749,0.808360505630871
7162,11,392685,0.152305950896442,0.162342475645298,0.348794993709905
7163,11,393210,0.187881246305412,0.163555221924866,0.251443968452197
7164,11,393945,0.205783798434194,0.164321966034798,0.211282089660986
7165,11,394452,-0.148601856732256,0.358884819400348,0.67907754037454
7166,11,394469,-0.10836457014679,0.333309788942018,0.745285372052082
7167,11,394913,0.17881804699355,0.164443985253962,0.277597533772456
7168,11,398143,0.161050576564371,0.16316029828291,0.324284575585048
7169,11,400712,0.233866521867122,0.162134245328517,0.150069123810285
7170,11,401921,0.348793082241464,0.161270004786109,0.0312283164268572
7171,11,402086,0.38750801639302,0.161357379372,0.0168421019038228
7172,11,403233,0.0935438458335709,0.163155801295155,0.566779158911113
7173,11,403482,0.0929112339449689,0.162176464942862,0.567075732908246
7174,11,403781,-0.00448353582624983,0.162611179803672,0.978018994660799
7175,11,404841,0.0908844135331155,0.16272930848584,0.576856687902405
7176,11,407251,-0.00909603156777927,0.164497492237214,0.955934037005931
7177,11,408460,-0.0281954258045731,0.163374441389526,0.863079205635313
7178,11,409888,-0.158254983524536,0.167633187202326,0.345787125911393
7179,11,411456,-0.00584448549252703,0.163243352587074,0.971460245526298
7180,11,412587,-0.084344822145249,0.164959132859311,0.609455498666715
7181,11,415128,-0.0398275374600727,0.163375535874274,0.807543539500543
7182,11,415158,-0.0296014776567906,0.163401582129129,0.856347654436746
7183,11,415583,-0.0850139377252799,0.163966972498692,0.604446798428286
7184,11,417049,-0.0991551997245845,0.163831852758814,0.545418116889527
7185,11,421231,-0.214157696398134,0.164139445908539,0.192834660821316
7186,11,421433,-0.153519830567489,0.16478087555897,0.35214875525827
7187,11,425090,-0.0572714668626987,0.163512223401011,0.726353971493091
7188,11,425936,-0.0964532129750124,0.16222908952614,0.552525563345557
7189,11,425985,-0.118085196634158,0.162079420628367,0.466751583069088
7190,11,428422,-0.102150287785192,0.162543980616476,0.530117512300259
7191,11,428816,-0.0952716033673533,0.192676563508408,0.621286176939624
7192,11,430725,-0.031556917387453,0.16513609894214,0.84855991382092
7193,11,431308,-0.254559009439943,0.171628137869901,0.138913287235808
7194,11,431573,-0.0559568587486308,0.164593160824378,0.73408076250853
7195,11,435067,-0.0357426400481224,0.164253628535649,0.827861527794919
7196,11,435445,-0.0955000518675768,0.163148623218144,0.55868226186819
7197,11,436668,-0.19047099296042,0.16306650863195,0.243572023133028
7198,11,439973,-0.252096051733245,0.166380889663011,0.130623156690279
7199,11,440174,-1.09914180446432,0.889540257357078,0.217418136889658
7200,11,440451,-0.200927733951358,0.162149405075415,0.216112525249444
7201,11,441961,-0.188579264952569,0.161824151920099,0.244670459145705
7202,11,442302,-0.193528691444323,0.163101487106348,0.23620161785729
7203,11,442829,-0.209881724151699,0.16245693488245,0.197229250059212
7204,11,443498,-0.190998134200459,0.162055477897489,0.23935244713439
7205,11,443807,-0.195270834048639,0.161871812593141,0.228498104583694
7206,11,444125,-0.186259164589623,0.16212196876134,0.251382122681781
7207,11,444152,-0.20525134353529,0.162177219334397,0.206491334295404
7208,11,444420,-0.157290891137221,0.162383933220973,0.333390121795218
7209,11,444997,-0.180040416923193,0.164828007361603,0.275449405475087
7210,11,445026,-0.210089894330745,0.164190988078293,0.201545265286108
7211,11,445153,-0.129557605617341,0.162234042110129,0.425068271156307
7212,11,445220,-0.248889404812156,0.163554196536225,0.128965747004303
7213,11,445373,-0.195139686280665,0.162508985151753,0.230636554483807
7214,11,445854,-0.155714589212475,0.161923161619818,0.336880036384968
7215,11,446795,-0.139744225518466,0.192933811408067,0.46935413882801
7216,11,448760,-0.147062749532807,0.162481770425128,0.366028105720444
7217,11,449454,-0.2005313329651,0.16258780745891,0.218257452692378
7218,11,452711,-0.130581008505803,0.165161618268032,0.429693321857817
7219,11,456846,-0.0672486938107449,0.162522305767667,0.679285546476671
7220,11,457834,-0.226393625825393,0.362165296515247,0.532301875270926
7221,11,458159,0.227244887084701,0.607544440240938,0.708600387267748
7222,11,458692,-0.235203595802634,0.195840315537484,0.230557665415165
7223,11,460484,-0.158796847751551,0.163170538481485,0.33112249906815
7224,11,462463,-0.0747369523596606,0.163564108626534,0.648004147535438
7225,11,463057,-0.192316693519655,0.162011960547684,0.236005145163041
7226,11,463846,-0.225507711014835,0.162404187141768,0.165842585520678
7227,11,464832,-0.110013050301901,0.16299853606599,0.500160309138864
7228,11,465192,-0.785284499520241,0.606225693151189,0.196040275231805
7229,11,465260,-0.137174277564689,0.321268350725679,0.66965619636589
7230,11,465463,-0.144900913308672,0.164667871782659,0.379480383875595
7231,11,466269,-0.156650142938563,0.161809162492517,0.33364894098136
7232,11,466959,-0.15131292185145,0.163342214348363,0.354894267604055
7233,11,467309,-0.129742500264206,0.162993077574991,0.426566959174223
7234,11,467328,-0.130532014530302,0.162276134155332,0.4217177339381
7235,11,467504,-0.069602246324439,0.162734115896717,0.669126479395734
7236,11,467546,-0.111148539128244,0.162317018712186,0.493943420816297
7237,11,467564,-0.103576942368005,0.162451229965639,0.524155289920061
7238,11,467627,-0.100021394904594,0.162630209233941,0.53893547977866
7239,11,467651,-0.0962693202415905,0.162343947791047,0.553563504002013
7240,11,467666,-0.0905611016864611,0.163239976734205,0.579401396393236
7241,11,467744,-0.0985348048482064,0.162884913193748,0.54561076744846
7242,11,467777,-0.12848382857656,0.162696893164295,0.430225615062746
7243,11,467786,-0.130589831251672,0.162991160629984,0.42355016237346
7244,11,469130,-0.144098813773765,0.164004638625206,0.380201510560265
7245,11,471802,-0.243784636143428,0.163503280179556,0.136852528134725
7246,11,475092,-0.114696705272803,0.163426655750122,0.483251556054826
7247,11,476182,-0.0331026922256572,0.162764119133391,0.838956532848792
7248,11,477654,-0.0775835171290598,0.163175543890042,0.63475289253869
7249,11,480438,-0.0932134808246916,0.163978509466947,0.570091308100622
7250,11,481321,-0.199217912757211,0.16442248446526,0.226467503934232
7251,11,485149,-0.0678461006365951,0.166809917417732,0.684454980331956
7252,11,487422,-0.101292486062503,0.166453391701265,0.54322497862751
7253,11,487905,-0.082549022881262,0.163994699658576,0.615022347124271
7254,11,489044,-0.119904956227,0.164640380079699,0.466922579674533
7255,11,489658,-0.223902714788087,0.167799843346163,0.182951245247396
7256,11,490777,-0.192449972161168,0.17040427021459,0.259507410339776
7257,11,491233,-0.0955137653197835,0.165469135694801,0.564151978934391
7258,11,491866,-0.0358591947699725,0.165346222364269,0.82843230557483
7259,11,493392,-0.19903847426466,0.16696972236754,0.234037193591501
7260,11,493686,-0.108623278199766,0.170268500693642,0.523917969942886
7261,11,494217,-0.179915060204323,0.171579557407796,0.295088399750673
7262,11,494726,-0.164198002743086,0.163643490940503,0.316360733191557
7263,11,495468,-0.103111524199745,0.163961723145094,0.529837236847232
7264,11,498423,-0.0744957079965722,0.165437683087598,0.652774397555387
7265,11,498694,-0.0351711356068813,0.163865995797013,0.83017699379119
7266,11,507721,0.138192061920754,0.163411093653047,0.398309028391067
7267,11,508824,0.0307638737716913,0.164417041653258,0.851682830014113
7268,11,515387,0.278583008531056,0.163052949221411,0.0884146289617022
7269,11,515435,0.273421679016821,0.163739239414585,0.095833434354516
7270,11,515606,0.39339981846753,0.163233861211422,0.0164617123631715
7271,11,515607,0.39339981846753,0.163233861211422,0.0164617123631715
7272,11,515783,0.386937013928256,0.162250782620786,0.0176153248878929
7273,11,516249,0.373258558574374,0.16284620305258,0.0224883049443735
7274,11,516917,0.371014887351798,0.233518069667536,0.112999438108983
7275,11,517253,0.392996114682502,0.167548991231057,0.0195515388876794
7276,11,517259,0.325808891132206,0.16559729650552,0.049910844759723
7277,11,517279,0.378459059391594,0.16512034543151,0.0224925609989765
7278,11,517282,0.360114389725831,0.164893932653329,0.029626164085106
7279,11,517936,0.320784352980566,0.163860610561222,0.0510567380925809
7280,11,518115,0.344887328162581,0.321485284321386,0.284096606349421
7281,11,519384,0.368579106168232,0.168598424785763,0.0294619409417145
7282,11,521756,0.367191406649794,0.161209304580778,0.0233399891681765
7283,11,521933,0.414349355333884,0.162714993033389,0.0113058162378306
7284,11,522294,0.350769997821756,0.160194935112169,0.0292040858545448
7285,11,523645,0.160735444737169,0.163777943173092,0.327056324984114
7286,11,523658,0.175775394286219,0.161080441164211,0.275917079544303
7287,11,523660,0.222412789784203,0.161472969240555,0.169261463138676
7288,11,523661,0.29684765472433,0.231207971909323,0.200019412026472
7289,11,524189,0.278573902003108,0.165370007106531,0.0929594701767914
7290,11,525295,-0.489743656014519,0.715062863551441,0.493859039785189
7291,11,527561,0.0877120285552426,0.161033304037012,0.586315798963823
7292,11,532258,-0.0151824346559542,0.164895436700244,0.926692186318982
7293,11,533229,-0.0564060033151558,0.160657689395114,0.725727031276633
7294,11,534563,-0.00960486732769379,0.161348535934216,0.95256469850567
7295,11,535334,0.0108962788272423,0.162291067601207,0.946507983875174
7296,11,535859,-0.0272585725205068,0.16071450979514,0.86541506741266
7297,11,547722,-0.0323141094230925,0.161128647921632,0.841167120539467
7298,11,549137,0.00368255253121885,0.162362189507958,0.981917469790998
7299,11,549457,0.045235387563487,0.186135102723277,0.808127582353821
7300,11,549470,-0.0521149547763817,0.164304587076091,0.75129072638535
7301,11,549473,-0.0228250277643655,0.168599949324946,0.892388756019363
7302,11,551184,0.0144936690681071,0.161197057651499,0.92840755068411
