SNP,Chr,Pos,Effect,SE,HNM1_MID2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
5756,9,255387,0.00745906344791632,0.059899000418324,0.900968632244438
5757,9,256041,0.0422600471443243,0.0625241577092779,0.499547010997437
5758,9,256045,0.0344132719723779,0.062987251485434,0.585168477163503
5759,9,256304,-0.0353490934616419,0.0603011035770907,0.558109225530423
5760,9,257336,-0.0314840949366578,0.0599536468718091,0.599815111494478
5761,9,257350,-0.0122201184940656,0.0598854395578946,0.838425564558362
5762,9,257464,-0.0643330755735114,0.120836197160004,0.594784594445433
5763,9,257464,0.166324612112738,0.146640414607505,0.257465857952466
5764,9,257480,-0.021484957755581,0.0664204825001129,0.746531730629551
5765,9,257531,0.00604656951450819,0.061231038855922,0.921392762306094
5766,9,257575,-0.00497587813767051,0.0606659858365101,0.93467658817345
5767,9,257591,-0.0108589113107036,0.060613767740203,0.857923288914137
5768,9,257605,-0.0115085620926621,0.0609160578391862,0.850260224142638
5769,9,257815,0.00570118362277634,0.0598882027446681,0.924212284316808
5770,9,258080,-0.0288039448964653,0.0598806941564718,0.630798711756679
5771,9,258259,-0.0362059222417728,0.0600465485907036,0.546919652577347
5772,9,258345,-0.027513780366262,0.0601495222038458,0.647648364942762
5773,9,258661,-0.0277674628346199,0.0597872399396498,0.642620319543679
5774,9,258900,-0.0199664423770343,0.0597951199573536,0.738642545243427
5775,9,259952,-0.0264099934889288,0.0738650894563896,0.720898530261665
5776,9,260947,0.0714790280623538,0.129450962058428,0.581180827099641
5777,9,260947,0.0210649318887607,0.0984878556005105,0.830761356437006
5778,9,260986,-0.0176569093949933,0.0611923700178546,0.773096986174603
5779,9,261156,-0.0276752885221711,0.0602131633617239,0.64607057028774
5780,9,264604,-0.00769068992162772,0.0603377566283489,0.898648389265594
5781,9,265537,-0.0378177213147809,0.0600437341073647,0.529209166950895
5782,9,266567,-0.030274371716379,0.0597048623540832,0.612424343085086
5783,9,266879,-0.019205203214316,0.0598042994466964,0.74829877241809
5784,9,267323,0.0212710294540089,0.0598173917471912,0.722352980122029
5785,9,267437,0.000877457793908451,0.0598083092779361,0.988302809185243
5786,9,267785,0.00864380753444444,0.0600623481370288,0.885650570740565
5787,9,267870,-0.011298847139968,0.0848578735850198,0.89415042520558
5788,9,268262,-0.0202513227624941,0.0598410244555932,0.735248863427795
5789,9,268351,-0.0160483522965059,0.0597994037091705,0.788571467211797
5790,9,268440,0.00761409007985714,0.0708167430996088,0.914438954592604
5791,9,268445,-0.0124270099875516,0.0605322228724389,0.837459372142618
5792,9,270121,-0.0821114979886128,0.059572133002975,0.168966916021814
5793,9,270686,-0.0372637998085992,0.108909395328412,0.732438518620286
5794,9,270827,-0.0857130130503779,0.0603196908591179,0.156205612575392
5795,9,273029,-0.0821888568428176,0.060171645461718,0.172837828412503
5796,9,273060,-0.0825710971134089,0.0598272547191882,0.168411251474541
5797,9,273430,-0.0610527939931644,0.0597397921990019,0.307490852604367
5798,9,273993,-0.0873625144359682,0.0605745036882424,0.150123444740038
5799,9,276483,-0.0527808809059943,0.0597536262262683,0.377670815875319
5800,9,276759,-0.061424314768185,0.0596502070596517,0.303836234982528
5801,9,280761,-0.0365143853311204,0.0598631038442226,0.542277579429371
5802,9,280878,-0.0414439252761218,0.0601946208949411,0.49159093511316
5803,9,281757,-0.0318066775447022,0.0599579134245172,0.596110368728169
5804,9,282224,-0.0343497255407109,0.0598629503474014,0.566464433615196
5805,9,283213,-0.027114393402826,0.0602312040222848,0.65286285702215
5806,9,283290,-0.0214284668546585,0.0601010176403759,0.721648593871529
5807,9,286125,-0.00751169038648089,0.0597590415253896,0.900041240233724
5808,9,287755,-0.0932354706873987,0.0721345576699921,0.197021982530645
5809,9,289043,-0.0450650922882401,0.0600023682514025,0.45311980161843
5810,9,289127,-0.0444989794549338,0.0597134270792723,0.456641297545208
5811,9,289513,-0.0449816431355242,0.0600221025176396,0.45410443414925
5812,9,292353,-0.045104580890881,0.0599860806856682,0.452601749157105
5813,9,294986,-0.0334986089172489,0.0598543901334541,0.576060603612483
5814,9,296974,-0.0428301176066385,0.0599908031308598,0.475733143866226
5815,9,298782,-0.0216390365050069,0.0597211230956123,0.71731873876177
5816,9,299767,0.00747856314898626,0.060068512687199,0.900989826721684
5817,9,300482,-0.0721881301036555,0.119549281670621,0.546340685094457
5818,9,300559,0.149700817011233,0.119254879110511,0.210199707682523
5819,9,303507,0.0441872829226524,0.0600423941172808,0.462259149610532
5820,9,303589,0.0495730619811227,0.0600304803773181,0.40947633545736
5821,9,303690,0.0111042464904482,0.0611347989070867,0.855973080439388
5822,9,304133,0.0572997836927043,0.0601029618088979,0.341059851648379
5823,9,310366,0.0557629625947101,0.0599197454088207,0.352682279198911
5824,9,310436,0.0764116599349031,0.0599741008048587,0.203474069728889
5825,9,310500,-0.0907756476004327,0.123166687436388,0.461603027054557
5826,9,314400,0.00534977418077709,0.0599280292924763,0.92891797442959
5827,9,314913,-0.00099714542301757,0.0597735062387668,0.986699681035424
5828,9,315623,-0.0294953821093481,0.0599726618450642,0.623156671240396
5829,9,317005,-0.00692341741075958,0.0600605962427534,0.908293591615877
5830,9,317752,-0.037606595001062,0.119631928595477,0.753439038494209
5831,9,322200,-0.00599406669259006,0.0600875903714079,0.920595077235306
5832,9,323432,-0.0220150938132732,0.0600026776143748,0.713912063673502
5833,9,324397,-0.197012242532935,0.205921460154014,0.339355848478667
5834,9,324487,0.0284094592088586,0.141350376102136,0.840825206678332
5835,9,324521,-0.240228599578144,0.50574686352253,0.635082356140432
5836,9,328426,-0.0511803670827904,0.0598786160161149,0.393277412241724
5837,9,330193,-0.045752365959173,0.0601554881093501,0.447422586284544
5838,9,330993,-0.055611356695271,0.0604810291647254,0.358470192323977
5839,9,334143,-0.00130081817302946,0.0601586827947727,0.982760811158287
5840,9,334329,-0.105801968020082,0.0889775677672354,0.235205128010824
5841,9,334958,-0.0252600706145995,0.0599036793827088,0.673516648915939
5842,9,336040,-0.0192910395158354,0.0598900968924612,0.747562050859696
5843,9,338275,-0.0592285094650437,0.0599055681232925,0.323488172672678
5844,9,338651,-0.0636828714040105,0.0599645774930002,0.288957989399404
5845,9,338765,-0.0667308728609771,0.059972383224401,0.266597301008707
5846,9,338787,-0.0704321297380783,0.0599527457549285,0.240868970382679
5847,9,340588,-0.019588408507195,0.0597964154540195,0.743419659060253
5848,9,341341,-0.0342378206661531,0.0601800533582846,0.569770134495637
5849,9,342354,-0.0320494938467488,0.0612728950560897,0.601259598647555
5850,9,342479,-0.0522673591939614,0.0601842305114787,0.385734764116678
5851,9,347652,-0.083002611875635,0.0598341367330065,0.166252434634533
5852,9,349076,-0.0878854816772827,0.0599161467066037,0.143318599897027
5853,9,349097,-0.0960857999164612,0.0598015469549254,0.109004542701485
5854,9,349116,-0.0742379502775551,0.0597343440684822,0.214765763967109
5855,9,350262,-0.123176949217264,0.0600227990236052,0.0408902913528063
5856,9,351490,-0.102681360740338,0.0597404184479426,0.0865289569689786
5857,9,352621,-0.0956736667071436,0.0602396544629621,0.113132437201214
5858,9,353047,-0.09740454874892,0.0601334855460008,0.106167047613071
5859,9,354047,-0.0872211008996824,0.0597605060898002,0.145313889337637
5860,9,354832,-0.0853546482679297,0.0598209505290504,0.154511234310838
5861,9,354867,-0.0841516161802275,0.0597896081648864,0.160170289108812
5862,9,354924,-0.0813077538900383,0.0599123100157247,0.175612511025626
5863,9,354945,-0.085667556011744,0.0596314356344487,0.151712416884001
5864,9,355716,-0.377369275952591,0.158444754651116,0.017761842368629
5865,9,355815,-0.0762907953356384,0.0721584790414486,0.291112629098638
5866,9,356037,-0.091421357242405,0.0608863002839224,0.134117783880256
5867,9,356207,-0.0992135611290864,0.060162044139614,0.100015601024914
5868,9,357150,-0.0925847827368434,0.0599825258419671,0.123598384927027
5869,9,357800,-0.0902298638957263,0.0598761159488495,0.132719753172751
5870,9,358570,-0.0869455329370819,0.0599099758888389,0.147592859905229
5871,9,360441,-0.0882486048926299,0.0596236046993507,0.139739778530028
5872,9,362255,-0.0870388678377752,0.0598407742754255,0.146694172819577
5873,9,362570,-0.0975508601747068,0.0656580725941164,0.138240275592942
5874,9,362775,-0.0863796046139103,0.0597406982072563,0.14909000655294
5875,9,362828,-0.0811683755398153,0.0598641428660396,0.176005244441635
5876,9,363043,0.130253475830126,0.19072139012099,0.495085399153018
5877,9,364558,-0.0418474225538601,0.0687720651308934,0.543250899088948
5878,9,365655,-0.108769685529,0.0596484252215097,0.0690712186653524
5879,9,365725,-0.104425655277117,0.0595608608194075,0.0804254081908404
5880,9,365942,-0.109671334593443,0.0594746147291473,0.066020647199336
5881,9,366733,-0.0869242060493933,0.0601382614857994,0.149231026769306
5882,9,367364,-0.0832927627442375,0.0616765419640336,0.177728097521695
5883,9,367860,-0.0813577081792164,0.0600113205548526,0.176059406372253
5884,9,372204,-0.101565474206933,0.0598682771063053,0.0906761390767446
5885,9,372443,-0.101917750902221,0.0595920896034674,0.0880971324251625
5886,9,372471,-0.0913832285840822,0.0595904034082661,0.126042874279284
5887,9,372842,-0.0967025801260692,0.0596167051358637,0.105680719538427
5888,9,377169,-0.0430097903355694,0.0622676519630929,0.490192643276793
5889,9,378552,-0.0364613041697034,0.0598192605137681,0.542568959471189
5890,9,379413,-0.00529682861242203,0.0598274403812964,0.929501591369966
5891,9,379890,0.039139539978045,0.129994840998403,0.763526693304062
5892,9,380935,-0.130287491525394,0.129488878263319,0.315024231162878
5893,9,380935,0.340291241817153,0.182586267765585,0.0631898976947093
5894,9,382894,0.12455939458162,0.134527425344914,0.355128766800669
5895,9,383434,-0.136422276564223,0.129808612465731,0.294000772702496
5896,9,383530,-0.0377095121287191,0.0599482188116116,0.529733158883091
5897,9,383662,-0.0393335767936032,0.0600276146189115,0.512728413196527
5898,9,383846,-0.0570350916725958,0.0597312375359883,0.340300889697552
5899,9,384190,-0.027933113065476,0.0597860799093623,0.640632414638152
5900,9,384315,0.0150492380920973,0.0619400071929212,0.808173824648093
5901,9,384344,0.00557994073375986,0.060665836960594,0.926767452562351
5902,9,384418,0.000711276841664124,0.0598946310069145,0.990531677841258
5903,9,385423,-0.0297732326837585,0.0597835641216747,0.618782159009957
5904,9,385546,-0.0200234978839692,0.0597960072038126,0.73792697637606
5905,9,385640,0.186775261225055,0.0848582679014777,0.0283810300442733
5906,9,387653,-0.000376165149372554,0.119577138333624,0.997491799958833
5907,9,387839,-0.0353842992476926,0.0599674398948099,0.555528925871932
5908,9,387982,0.0863842033463742,0.331322891688307,0.794456515900466
5909,9,388000,-0.086424313749178,0.291995352516343,0.767420625778371
5910,9,388026,-0.140640880129441,0.10162496733572,0.16725716402909
5911,9,388051,0.149012561997976,0.125179925826495,0.234694211537853
5912,9,388668,-0.0218140836109898,0.0601006246498401,0.716852486973919
5913,9,391282,0.182620756628701,0.261029882651812,0.484627731272428
5914,9,392697,-0.00579240937312253,0.0896819724540376,0.948538331863073
5915,9,393524,0.0211050897022869,0.154751148399438,0.891597973382279
5916,9,393791,0.00401599421572552,0.0633436131316641,0.949483757086463
5917,9,393800,0.0106452066435399,0.0699676983858753,0.879159816848704
5918,9,394182,-0.0497075543266277,0.0603353693545944,0.410578613851615
5919,9,394680,-0.0662159677981688,0.0606795716311422,0.275911610887526
5920,9,394807,-0.0163728841178192,0.0630497315614967,0.79526041784616
5921,9,394916,-0.0449217234945199,0.0602121075984854,0.456128920285173
5922,9,394975,-0.0379565516799597,0.0601737341358359,0.528590772605148
5923,9,395649,-0.0262659086579076,0.0599978326490962,0.66181281635959
5924,9,396176,0.0537827203895551,0.121703278842094,0.658820033848867
5925,9,396176,-0.0331720480467793,0.135899737806759,0.807301321396548
5926,9,396186,-0.0184030055379735,0.0599207006361619,0.758931101836045
5927,9,396458,-0.0236316896172272,0.059960073251383,0.693727648415407
5928,9,396462,-0.0226558001483968,0.060484812429921,0.70820515471393
5929,9,396463,-0.0226558001483968,0.060484812429921,0.70820515471393
5930,9,396464,-0.0226558001483968,0.060484812429921,0.70820515471393
5931,9,398401,0.0136354861343587,0.0602653013273749,0.821131978624975
5932,9,398470,0.017427784945177,0.0600002916363844,0.77163363326865
5933,9,399657,-0.010918098896046,0.0611152957452496,0.858316926640855
5934,9,399838,-0.0173580396459672,0.0598313393862551,0.771897703950163
5935,9,400574,0.00614409362633429,0.0598046097388812,0.918230741428761
5936,9,400641,0.0036865021145966,0.0599814870486175,0.951027122341775
5937,9,402212,0.0176528415486642,0.0599099778905112,0.768429793189353
5938,9,404274,0.0179101193757378,0.0598205098509754,0.764812864000302
5939,9,404302,0.0239555696281759,0.0598810701685164,0.689359849164158
5940,9,405135,-0.00495949850632704,0.0599167635660858,0.934078844625201
5941,9,405593,-0.00848530736513009,0.0599156429307462,0.887460244034045
5942,9,406066,0.0436001178909423,0.0761913054740222,0.567520037842109
5943,9,406743,-0.000110455182119704,0.0597397305086984,0.998525804515242
5944,9,408263,0.000193409467683148,0.0598196254284943,0.99742210176337
5945,9,409700,-0.0301645802193897,0.0598958313180591,0.614844423325437
5946,9,410727,0.00690287241224066,0.0604879235704459,0.909207670334076
5947,9,411273,0.000514102640167463,0.0599419618302621,0.993161733377502
5948,9,411520,-0.00593919974954729,0.0600066287023353,0.921213722305028
5949,9,411553,0.00280560062929844,0.0599930195597399,0.962726610207939
5950,9,411811,-0.00911240877480624,0.0604525532551263,0.880269644484241
5951,9,411837,0.00426254690647632,0.0618388890781827,0.945084466868896
5952,9,412923,-0.0328154575706134,0.0600864588213726,0.58531653618956
5953,9,418993,-0.0895480469418231,0.059784529471651,0.135066789406364
5954,9,419460,-0.0488831887083829,0.0623525461196205,0.433577203768486
5955,9,419470,-0.070451002455253,0.0636772142400664,0.269316799798346
5956,9,419554,-0.0286428913447354,0.0851137990046448,0.736675232119917
5957,9,419563,-0.0280530444725128,0.0668263467899,0.674894113255804
5958,9,419805,-0.0698190249103548,0.0596071288261311,0.242260178743084
5959,9,419841,-0.0796169600461963,0.0595723260690384,0.182254659388991
5960,9,421227,-0.0734274958062552,0.0598495964530344,0.220690221647777
5961,9,421228,-0.063177925924297,0.0597944954085323,0.291423889443996
5962,9,422857,-0.0698472131862088,0.0600120981839357,0.24525645780451
5963,9,422867,-0.0713383390670705,0.0601012668677888,0.236038025881048
5964,9,422955,-0.0743783952455594,0.06015303575485,0.217099965507295
5965,9,422958,-0.0682546307588885,0.0599675251432547,0.255811699203192
5966,9,423010,-0.0704181752388889,0.0603046300613122,0.243712830456378
5967,9,423041,-0.0712189261366375,0.0602199615876397,0.237745224918053
5968,9,423054,-0.0664103477822903,0.0600231501526747,0.26930155717249
5969,9,423651,-0.0754825096478914,0.0605925513167917,0.213686382870821
5970,9,423935,-0.0702910244329212,0.0598716805784155,0.241175295150766
5971,9,424069,-0.0883063271221246,0.0598126245450696,0.140732656060324
5972,9,424914,-0.123059223149053,0.0594003640652842,0.0390201196617063
5973,9,425156,-0.0947598588214595,0.0597951330267504,0.113920372653656
5974,9,425546,-0.0870742640651158,0.0596256634186128,0.145083668409706
5975,9,425655,-0.0743416861795802,0.0602912882217943,0.218380609464862
5976,9,425822,-0.081989495336897,0.0601656361334634,0.173836438176821
5977,9,426507,-0.0856658016220326,0.061061889691451,0.161515438782218
5978,9,429181,-0.069393588801108,0.0602105098084868,0.249888886389376
5979,9,429952,-0.22725200851184,0.119408642798651,0.057834834470294
5980,9,437842,0.0351062389285763,0.120062229229892,0.770152317459835
5981,9,437940,-0.0212553671059776,0.0845715192439227,0.801705159443216
5982,9,437999,0.0179439824611478,0.102820773603384,0.861559145438467
5983,10,26272,0.0373140323419054,0.0602157482118909,0.535873307539671
5984,10,28452,0.034357642586744,0.0600591723463457,0.567643269696254
5985,10,28714,0.0408742633101703,0.0599575504088353,0.495863015957051
5986,10,28835,0.0349150050031787,0.0603788138852451,0.563453380689808
5987,10,28946,-0.0736188371408524,0.095937948355539,0.443381108431028
5988,10,29208,0.0360736716530973,0.0647476756796947,0.577783259494653
5989,10,29367,0.0100337842784491,0.0609810605265328,0.869400745258066
5990,10,30148,0.0257487828961505,0.0604813063199866,0.670563124051719
5991,10,32768,0.0530096985754188,0.0600441533670498,0.37792067368588
5992,10,33662,0.10012360723955,0.0633444951933681,0.114860413536034
5993,10,35651,0.0492449539028241,0.0599501921676319,0.411955163087624
5994,10,36050,0.0905277576271804,0.0596441668734434,0.129960539005517
5995,10,41756,0.00593700658516019,0.0610966593173259,0.922643365936652
5996,10,42005,0.0472369050956916,0.0612379544816421,0.441005767939471
5997,10,43109,0.00939872537299044,0.0599721270011882,0.875556514666288
5998,10,43346,0.00599118572758797,0.0605076846783475,0.921182336077011
5999,10,43909,0.0187267135999362,0.0607529198106824,0.758078603579357
6000,10,46831,0.0382228210708316,0.0608056915922803,0.53001356749106
6001,10,49405,0.0168227459782497,0.0598317725374211,0.778746715245382
6002,10,50102,0.0106468152725281,0.060660970142488,0.860776848738881
6003,10,54201,0.0260798826174211,0.0602999857156747,0.665640478480905
6004,10,54931,0.0481210278349238,0.0603492011601664,0.425768487325395
6005,10,61391,0.0444758407104965,0.0601121304340702,0.459863796584464
6006,10,61545,0.0438819905615164,0.0598453029703027,0.463888326745531
6007,10,61708,0.0404310252859553,0.0606490400761225,0.505438117897117
6008,10,63279,0.0798340274071378,0.0596543638383858,0.181667713076391
6009,10,67697,0.0326824759237308,0.0655688664671101,0.618480823610799
6010,10,68934,-0.00340300959362116,0.0601900871245002,0.95494544413861
6011,10,70342,-0.0830471038801408,0.0602498482289423,0.168959371332064
6012,10,73179,-0.0409280016233174,0.0598252388534324,0.494344466730171
6013,10,75599,-0.407219927492493,0.130807113584608,0.00200228583072051
6014,10,75599,0.028754659760464,0.0937033578154444,0.759123990245494
6015,10,75990,-0.0348836170567969,0.0608351831423368,0.566730959338746
6016,10,76303,-0.0287772753706485,0.0604594187901593,0.634385407929861
6017,10,76726,-0.0350341621269491,0.0611575552583896,0.567110332858678
6018,10,78564,-0.0486261617032003,0.0603495100504401,0.42093380045985
6019,10,79590,-0.0714737829957494,0.061812554056233,0.248340900467732
6020,10,80904,-0.00701413214590951,0.0600605664256748,0.907097386403755
6021,10,85506,0.0367450055058232,0.0609470392142196,0.546961961647231
6022,10,86391,0.0444898152400983,0.0603498166484276,0.461491136466821
6023,10,91661,0.0207119498891309,0.0673195237469387,0.758517697111984
6024,10,93031,0.0384683381543098,0.0603892005256636,0.524533231006652
6025,10,93286,0.0408974060728821,0.0600791090249545,0.496491196187146
6026,10,93721,0.0312777817313498,0.060523685269677,0.605629301793299
6027,10,96002,-0.0374196525456605,0.0613699856352843,0.542427218131809
6028,10,96579,-0.0688774362825835,0.0603266934875076,0.254335741135926
6029,10,99496,-0.126713989045951,0.149605350291225,0.397575467595779
6030,10,101719,0.0070455274745182,0.0602228011448265,0.906933694998801
6031,10,105565,-0.0259990316207618,0.0603382670345369,0.666812839889248
6032,10,108820,-0.0286649715648548,0.06060614436405,0.636525916505562
6033,10,108931,-0.0164082820941462,0.0605402772514262,0.786525728537951
6034,10,109915,-0.178480923408703,0.230351259483093,0.438964303494523
6035,10,110053,-0.000451594671800226,0.0607315021378747,0.994071248324225
6036,10,110074,-0.0107086180345928,0.0606226656028994,0.859889488577364
6037,10,111674,-0.0231192339624633,0.0604901628078328,0.702544317291558
6038,10,113623,-0.0595245453234891,0.061438136047232,0.333281693011239
6039,10,114907,-0.134442593884293,0.10522294365093,0.202197392899835
6040,10,116563,-0.095984707157297,0.0608724400116491,0.115733314709293
6041,10,117161,-0.0650986864617717,0.0663340930983135,0.327079477379879
6042,10,119720,-0.0946987844114918,0.0616690790420475,0.125533309297909
6043,10,121075,-0.0345397406338377,0.105146683826672,0.742735213253099
6044,10,121811,-0.0926050564163448,0.0604694589164779,0.126557531124716
6045,10,122243,-0.0858831951550898,0.0614305096783619,0.162974532514649
6046,10,124889,-0.0447931132939521,0.0614060022476718,0.46620514985323
6047,10,129078,-0.00354509967409639,0.0633246900844418,0.955387103764921
6048,10,130587,-0.00153437422383917,0.0609066523945982,0.979915871729331
6049,10,131311,-0.00160396028666476,0.0606120536145953,0.97890321526556
6050,10,133312,-0.0133018444908882,0.0608103427984437,0.826976564539472
6051,10,134112,-0.0767294143085042,0.266015598070094,0.77317960396193
6052,10,134179,0.171504694145478,0.119198045606235,0.151087196880437
6053,10,134314,0.0312993766354651,0.0610086134373301,0.608249776258047
6054,10,136911,-0.0175376046948591,0.0781542567311607,0.822577993240186
6055,10,139826,0.0335687946426943,0.0609327763725453,0.582040281043745
6056,10,140544,0.0221003166463445,0.0612448471490782,0.718426044839657
6057,10,140918,0.0182509595335682,0.0602435464111114,0.762104176786436
6058,10,145873,0.00103570396449232,0.0605700026767009,0.986367066678624
6059,10,146902,-0.0244515698325322,0.0603730226797844,0.685716799436309
6060,10,146992,0.00510893718412997,0.0602142266551334,0.932431909387346
6061,10,148293,0.0360203961968854,0.0600163423022549,0.54877372578984
6062,10,150178,0.0260677114132502,0.0602826250283563,0.665696629616939
6063,10,157487,0.00717444642462718,0.0598071084808026,0.904583268114466
6064,10,157821,0.0181278653957171,0.0604132836149782,0.76430478530897
6065,10,159755,0.00177377985912511,0.0599817336776276,0.976425107624878
6066,10,159778,0.0079565179517662,0.0598874742184093,0.894381544377215
6067,10,160258,0.0564307113518609,0.0619405004548989,0.362892269360411
6068,10,161835,0.0316221192774515,0.119882547298345,0.792106569690795
6069,10,161835,0.234611425547997,0.235660231654387,0.320151012434715
6070,10,163124,0.0222019819503643,0.0598692787336372,0.710978419897564
6071,10,164844,-0.0157531050560234,0.0608994444547671,0.796037517579459
6072,10,165364,0.0161987604003176,0.0603707211423914,0.788608616271916
6073,10,165521,0.00642992598408795,0.0605661279190318,0.915512752409928
6074,10,165720,-0.0121454589208245,0.0608526368241091,0.841917697012325
6075,10,172678,-0.0524917666430704,0.0599967114584504,0.382217362512257
6076,10,173737,-0.0915163840348582,0.0597951400859733,0.126788957261301
6077,10,173883,-0.113866185894976,0.0595374097826226,0.0566192116995506
6078,10,175030,-0.0950115794801716,0.0598752661186322,0.113447559491856
6079,10,175313,-0.0934755883313725,0.0597118557757265,0.118374733373298
6080,10,176228,-0.0745848872213066,0.0597359581132476,0.212647603032977
6081,10,176664,-0.0797493195002028,0.0596735646318164,0.182270756094143
6082,10,177924,-0.148885937205785,0.185189457734847,0.421957961360123
6083,10,179618,-0.0990303522236591,0.0599028658662109,0.0991828070716617
6084,10,182634,-0.0711621820835324,0.0600609797179534,0.236880874130992
6085,10,183933,-0.0548306309214786,0.0604551930510123,0.365044988024897
6086,10,185241,-0.0546395638668617,0.0600773624781508,0.363713808467885
6087,10,188897,-0.0384393534830674,0.060246986722505,0.523868157608487
6088,10,189030,-0.085368079086933,0.0655141732675605,0.193407870518359
6089,10,189418,-0.0450469059558765,0.060431273303164,0.456511636229576
6090,10,189445,-0.0252280811292745,0.0601696230380458,0.675264579848654
6091,10,192067,-0.0638403895329052,0.0596355047706901,0.285121320338003
6092,10,193403,-0.0864187370775279,0.0597975743000689,0.149292206679872
6093,10,193717,-0.0666229727385522,0.0605677642861126,0.272092965226018
6094,10,196310,-0.0391217755096673,0.0601083034772585,0.515563668260461
6095,10,197405,-0.0976455262918137,0.0816558043714394,0.232570021266897
6096,10,197415,0.306277892006364,0.127988217046291,0.0172324417502932
6097,10,197423,-0.0204094481407471,0.0820352579937943,0.803668887083159
6098,10,197451,0.186195352962562,0.119279163954905,0.119418643189344
6099,10,197458,-0.114397683401018,0.0869168569646189,0.188969747450583
6100,10,204259,0.526968699613426,0.3982393918183,0.186610002350111
6101,10,204807,-0.0279844186277851,0.0605688341527903,0.644346790729469
6102,10,205088,-0.021237921728614,0.0597384199892629,0.722415934484704
6103,10,205251,-0.0187316918360578,0.0601437553345889,0.755643421019898
6104,10,210630,-0.0391253244607168,0.0597833687076106,0.513247029206458
6105,10,211229,-0.0385940802088466,0.0597843469243084,0.518987016627758
6106,10,212922,-0.0473020735052819,0.0608755556078801,0.43766203221477
6107,10,215046,-0.0234023826686024,0.0597953556927114,0.695756506602215
6108,10,215118,-0.0203914586418376,0.060067658273718,0.734453926149513
6109,10,223514,-0.00547782687715474,0.0611073203217083,0.928621968170871
6110,10,223964,0.0169414794987508,0.0599105597126143,0.777511595023965
6111,10,224073,0.00412837728222341,0.0598999130457023,0.945091322231431
6112,10,226115,-0.000498423277230181,0.0600074554617482,0.993377521072208
6113,10,226817,-0.0762246604796626,0.0721129711793319,0.291226501715344
6114,10,228538,0.022958831355915,0.061457484645378,0.708946587684918
6115,10,228775,0.0297788589317231,0.0697583632567562,0.669722701737835
6116,10,229802,0.00125521608602838,0.0598045253509552,0.983266570405925
6117,10,230128,-0.000911662168687018,0.0602292356357146,0.987931801667011
6118,10,232143,-0.00211357484784638,0.0597734239423585,0.97181284544871
6119,10,233981,0.00178223559521259,0.0599418930177567,0.976297018316091
6120,10,236429,0.0492661065727981,0.0598414752636821,0.410906356260831
6121,10,236463,0.0517816537631986,0.059855346525071,0.387564160156853
6122,10,237784,-0.0537086044072232,0.0601469477303089,0.372488835375652
6123,10,238334,-0.0378069822326538,0.0600834083752585,0.529597875422006
6124,10,239866,-0.0450335691304591,0.059941977398102,0.452981105560858
6125,10,244763,-0.0127943612131521,0.0602412743515637,0.831929036686558
6126,10,245956,0.00805361527693671,0.061104504450023,0.895217036804521
6127,10,248024,-0.00119754229172953,0.0613854618722212,0.984446426180782
6128,10,248724,0.00185510470693739,0.060464141925643,0.975541225276966
6129,10,252640,0.000974060289419099,0.0608545607882863,0.987238356829712
6130,10,256140,-0.0324258891925471,0.0605454348764163,0.592597921815797
6131,10,257035,-0.00163637268598371,0.060677310770958,0.978500141826365
6132,10,260320,-0.0116134239898361,0.0607357546954045,0.848469189763436
6133,10,260357,-0.0199575084550572,0.0603922456907787,0.741244869683945
6134,10,261296,-0.0038286377885024,0.0609690928861014,0.949964197222075
6135,10,261474,0.000241277909074689,0.0605026759161473,0.996820386655272
6136,10,261902,-0.0478096427090755,0.0615750597927579,0.438006262943916
6137,10,262307,-0.0132482425464224,0.0607970197230304,0.827625606519929
6138,10,262403,-0.0153744849574863,0.0604455578351431,0.799371265080686
6139,10,264103,-0.00762465599483453,0.0616278261377781,0.901606602621685
6140,10,264881,0.00274309122697225,0.0608459811204902,0.964067012054332
6141,10,265872,0.139598680090332,0.0747628366825782,0.0626994828079816
6142,10,265910,0.00604638017917181,0.0616886614694591,0.921976449413748
6143,10,265969,0.00020724528194016,0.0607285494130579,0.997279032293775
6144,10,266540,0.0144789200975725,0.0697347701253783,0.835638842103478
6145,10,267209,0.00200485829413666,0.0631302552057667,0.974683397526588
6146,10,268171,-0.0202095838107218,0.0619971280565087,0.744635571207141
6147,10,268570,-0.0106140882760812,0.060975793215934,0.861909821106447
6148,10,268671,-0.034922334919644,0.0611154307965638,0.568081320319998
6149,10,268807,-0.0312894786500497,0.0609421959552418,0.607972593595235
6150,10,269837,-0.0381982543640538,0.120384666379186,0.751202308597321
6151,10,269905,-0.0195609582211524,0.0675880089347863,0.772434010047437
6152,10,271477,-0.0209193969120202,0.0604277221762292,0.729407122162266
6153,10,273961,0.000542871174655346,0.0602899025895623,0.992820754533343
6154,10,274673,-0.00252997062868709,0.0616001976741311,0.967262656599966
6155,10,275952,-0.0205222400755432,0.0602414758181902,0.733557470316954
6156,10,278431,-0.0101934940939095,0.0602152785776986,0.865670082797488
6157,10,280770,0.142837510634928,0.0738528051687632,0.053901822476956
6158,10,285600,-0.00519781212651585,0.0600496528827193,0.931071474688254
6159,10,286186,-0.00601363202562827,0.0604706713632697,0.920839749780021
6160,10,287737,0.00464989379421654,0.0601668369568566,0.938441933303471
