SNP,Chr,Pos,Effect,SE,HUG1_ADE17_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
6291,10,426684,0.0260973117894228,0.0823832353479029,0.751598252797643
6292,10,426686,0.181611298958423,0.154670622696819,0.241114085889214
6293,10,426687,0.213897214956937,0.182863795086194,0.242907729080486
6294,10,429055,-0.0313036421972837,0.0640949305712486,0.625573346553196
6295,10,429286,-0.0398151507212252,0.0623592966300127,0.523575412781246
6296,10,432072,-0.0440498584699172,0.0630757893842145,0.485409403521991
6297,10,432799,-0.0394682336178898,0.0625999657956555,0.528786361475768
6298,10,435616,-0.041287366514049,0.0628361148328758,0.511567742319166
6299,10,436351,-0.0143524283500378,0.259937789188323,0.955998528120989
6300,10,436354,0.0143524283500378,0.259937789188323,0.955998528120989
6301,10,436355,-0.198219068044244,0.15333351588255,0.19694941078916
6302,10,438861,-0.0348346665798274,0.0623677409562817,0.576832120157305
6303,10,440881,-0.0238383844483767,0.0643644784698266,0.711332278442589
6304,10,441135,-0.0266788958639341,0.0623804520246386,0.669144613628678
6305,10,442130,-0.0374753922867748,0.0628489544083158,0.551372292887426
6306,10,442576,-0.0308832587404111,0.0623729790718938,0.620810467859447
6307,10,442604,-0.0259412099043521,0.0631015156760172,0.681246612664948
6308,10,443374,-0.0336463991948661,0.0628550915108931,0.592778732064759
6309,10,443658,-0.030271244636225,0.0628640010741139,0.6304343700272
6310,10,446307,-0.0372050588804544,0.062129176853282,0.549667719003725
6311,10,448026,-0.0449449882750437,0.0617886469907566,0.467463832579145
6312,10,454904,-0.00634122027473571,0.0610624138996511,0.917348809268103
6313,10,454991,-0.0101377087431889,0.060448933019065,0.866909831909076
6314,10,455828,-0.0011370153828909,0.0614920996410615,0.985258058303687
6315,10,456040,-0.000764858131092616,0.0648963101113247,0.990603128482722
6316,10,459184,-0.0106619896145106,0.0617210371069884,0.862951011707948
6317,10,460583,-0.0294019064383857,0.0604310823651347,0.626889003433172
6318,10,461243,-0.0198449094144308,0.0606481324098554,0.743700091775683
6319,10,461660,-0.0156796488078212,0.0646102969333137,0.808393981564712
6320,10,463222,-0.038007182294713,0.0598499767936136,0.525813147162359
6321,10,464142,-0.0324624152373665,0.0592107855115372,0.583865610094518
6322,10,464355,-0.295341698970461,0.144178685795385,0.0412558897785463
6323,10,466331,-0.00531589547584943,0.0595816980365094,0.928957450065844
6324,10,470995,-0.0153851659063122,0.0571632709597654,0.787975919384337
6325,10,487887,-0.0404174493484255,0.0562413287274286,0.472836182681043
6326,10,488026,-0.0408157663062787,0.0561656466504889,0.467889284299959
6327,10,492665,-0.0270594003327624,0.0549573477379274,0.622763228432213
6328,10,497098,-0.141426333424874,0.107709955846366,0.190025964145468
6329,10,497259,0.0558753142873468,0.058025055325305,0.336231032569916
6330,10,500581,-0.00823281666894771,0.0548769203758563,0.880831914177762
6331,10,501153,-0.00611494072428442,0.0561758978897407,0.913380571873501
6332,10,501226,0.00923128687748187,0.0552780683001556,0.867467811269069
6333,10,502176,0.00912822359074761,0.0551179668977478,0.868556725734704
6334,10,503351,0.0323496605925953,0.0548758902951244,0.555899062363993
6335,10,503620,0.00599496630347474,0.0546363475494781,0.912689923823277
6336,10,504391,0.020550971255389,0.0547876773079705,0.707809825261795
6337,10,504977,0.00451672286568394,0.0547468071609537,0.934294263026851
6338,10,506238,0.0237717496180355,0.0552117633428395,0.667054082797241
6339,10,510746,0.0296796329736485,0.0548842074309632,0.589008433055239
6340,10,511762,0.0322029502749162,0.0552037693120126,0.560032269335166
6341,10,512491,-0.0059926230471935,0.0547949887823983,0.912975583427531
6342,10,514422,-0.00707333899394114,0.0546980302154965,0.897181138421118
6343,10,517900,0.00406628477991056,0.0556725646620774,0.941816216953851
6344,10,523904,-0.0223222888901156,0.0608080109037423,0.713768463054981
6345,10,525070,-0.0620493401894591,0.0542847111789483,0.253798557080661
6346,10,526273,-0.0772051202849929,0.0549144109005124,0.160628268661812
6347,10,528672,-0.0943135877245312,0.054177910615348,0.0825877438979821
6348,10,531791,-0.0493219096283496,0.0545808235962334,0.36679776965093
6349,10,533434,-0.075187063822635,0.0547029231385743,0.17017036819842
6350,10,536874,-0.0588798538468177,0.0549746137490103,0.284884455533507
6351,10,536893,-0.0667202278881958,0.0552761449062779,0.228226959419738
6352,10,537627,-0.0806132040383372,0.0559088583245271,0.150226135681737
6353,10,538102,-0.0582312345660458,0.107744183307299,0.589221863009741
6354,10,538103,-0.158727951824204,0.107457164586862,0.140532987776922
6355,10,538104,-0.161141954395241,0.10740951881305,0.134441517477592
6356,10,539539,-0.0580350219927031,0.074991509197215,0.439515050388976
6357,10,541427,0.253304689538755,0.239212936105494,0.290365340147548
6358,10,543383,-0.0451977086209984,0.0549127338655755,0.41101678013496
6359,10,545646,-0.0760275697721177,0.0543361225933034,0.162628511404333
6360,10,547222,-0.0678437064865186,0.0542900123817283,0.212254034060333
6361,10,548227,-0.0721025322558962,0.0545316347815578,0.18695273246418
6362,10,550151,-0.185439086347599,0.0590156373988584,0.001818646979641
6363,10,550333,-0.101002808616656,0.0540885010868367,0.0626796434264073
6364,10,551502,-0.0890108827210106,0.054169140748725,0.101231354247536
6365,10,552149,-0.0904031254155873,0.0539251060889523,0.0945340331367507
6366,10,552640,-0.0866504823381549,0.0538275711322654,0.108340010686405
6367,10,552851,-0.0860937696488689,0.0543486906719672,0.114066363622265
6368,10,553441,-0.0853357405397184,0.0576341954878601,0.139593364551916
6369,10,553578,-0.0807053659732782,0.0543077662219705,0.138152062962003
6370,10,553579,-0.0804898013060924,0.0543730147775109,0.139678133913886
6371,10,553911,-0.0999254466208701,0.0548569872470726,0.0693675600282087
6372,10,554468,-0.0986403760097294,0.0538491903939645,0.067825278839174
6373,10,555054,-0.0820225801908623,0.0553374775776581,0.139172638489532
6374,10,555085,-0.0926111564892517,0.0572577263076465,0.106675705918934
6375,10,555138,-0.0832246788738306,0.0541772620212739,0.125396140910019
6376,10,556246,-0.0959704620095327,0.0541503670780831,0.077207959834048
6377,10,557799,-0.0886818725036235,0.05453410474322,0.10480526581847
6378,10,564317,-0.0524574653414366,0.0539774482922582,0.331795392882614
6379,10,568534,-0.107593229131797,0.0541857017468557,0.0478467581306942
6380,10,569834,-0.0709144617143544,0.0539473122634317,0.189526938660185
6381,10,571678,-0.0550772005518135,0.0538145914330935,0.3067902129565
6382,10,571888,-0.0395510172458841,0.0540725810458221,0.464993802675163
6383,10,575574,-0.0246816275855448,0.054510298469648,0.650979318293058
6384,10,576044,-0.0139907256186127,0.0547783638058904,0.798558246100053
6385,10,577816,-0.0271524697272832,0.0543907703839383,0.617941731459808
6386,10,578878,-0.0456342592985015,0.0544416548007622,0.402472554208248
6387,10,578893,-0.0435264492554633,0.0544373189651941,0.424497651516817
6388,10,580355,-0.0733395309681697,0.10852238681135,0.499609520532252
6389,10,581795,-0.0289622855483475,0.0557008722025215,0.603416615766075
6390,10,581859,-0.0478187779125846,0.0546881428279178,0.382500267564891
6391,10,582005,-0.0495027646755973,0.0544778463228546,0.364140613644789
6392,10,582140,-0.0363285209741003,0.0544057915923973,0.504740599653209
6393,10,582788,-0.0443193506058751,0.055397148226598,0.424231780182829
6394,10,583178,-0.0484984432258095,0.0550033276754749,0.378519287205442
6395,10,583223,-0.0290372172736142,0.0559118201927399,0.603849468429039
6396,10,583356,-0.0397794870711387,0.0546490067969325,0.467152023903778
6397,10,583742,-0.0318290148382075,0.0546664246501059,0.560776273562199
6398,10,583848,-0.0488176267594427,0.0544703471990299,0.370743954434103
6399,10,586368,-0.0359482161151606,0.0549320905206314,0.513272574939165
6400,10,586417,-0.0472667391666826,0.0654356291237179,0.470564028665801
6401,10,590619,-0.0524043180479198,0.0552176432059404,0.343244328212571
6402,10,590923,-0.0650220831457835,0.0552334433218509,0.239899614077151
6403,10,590949,-0.0694971371190203,0.0552946551682392,0.209638634844667
6404,10,591089,-0.0465350138710363,0.0555155353258835,0.402466463522136
6405,10,591752,-0.06440638542796,0.055371417287978,0.245546105266031
6406,10,592545,-0.0720826414428113,0.0562701905829424,0.201031308644098
6407,10,594187,-0.00881281938291778,0.112333471041465,0.937512722086801
6408,10,594906,-0.0322018344542254,0.0552120029731131,0.560104344601408
6409,10,595280,-0.0429892867910584,0.0549177571637879,0.4342729527949
6410,10,598877,-0.0258010283254426,0.0551548749259431,0.640221762226903
6411,10,599081,-0.031491485448232,0.0553610427917831,0.56982755425376
6412,10,599712,-0.00648126572582797,0.0556620894058712,0.907370448419696
6413,10,602670,-0.0413321863416327,0.054981869910248,0.452707078646261
6414,10,603082,-0.0437985297913481,0.0556480665161194,0.431773132903859
6415,10,603693,-0.0357591319062058,0.0549103678892063,0.515323460524592
6416,10,604721,-0.0287998659204202,0.0550833453228713,0.601412467761365
6417,10,605419,-0.0285146214427172,0.0557438289459698,0.609300051726143
6418,10,605428,-0.0328831399103595,0.0554498142676729,0.553543986824135
6419,10,605865,-0.0445561021262216,0.0568839906134318,0.43398779459836
6420,10,606786,-0.0762129261964617,0.104009496166045,0.464197383184471
6421,10,607274,-0.046286631732972,0.0555889561150773,0.405600182364834
6422,10,608426,-0.0202656390722491,0.0552308109674812,0.713893819931185
6423,10,610850,0.00855427421148036,0.0581356459412711,0.883102869091061
6424,10,610869,0.111706824154508,0.107471873831976,0.299327731954142
6425,10,610869,-0.148041995786751,0.125006324396623,0.237100592413475
6426,10,611690,0.00584033238854187,0.0553408854857121,0.916012215705915
6427,10,612904,0.00115225348557435,0.0555516492702173,0.983463167300772
6428,10,615292,0.0230692338312426,0.0557049138016127,0.679028346112242
6429,10,617634,0.0427915568082884,0.0564348750832754,0.448809242801264
6430,10,618031,0.0414928021261798,0.0596329294827423,0.487009716365641
6431,10,618415,0.0193237959575621,0.0551400681357183,0.726210590473713
6432,10,618419,0.0229708537157198,0.0551816732050356,0.677460401683871
6433,10,618867,0.015384345167389,0.0552352735950864,0.780773284533576
6434,10,619199,0.0173737707793324,0.0556653052032433,0.755140213629202
6435,10,619526,0.0189899920210057,0.0554909331516538,0.732390556006194
6436,10,619631,0.0192119316458765,0.0553769703199073,0.728850645062098
6437,10,620344,-0.14306019308836,0.102722649716868,0.164591898979338
6438,10,620582,0.0312254713552789,0.0558947129691305,0.576756142712547
6439,10,620664,0.0224666306553072,0.0557347329066816,0.687119222480589
6440,10,621701,0.0287220596247275,0.0553620820154621,0.604222628540011
6441,10,622018,0.0247355543635074,0.0549275672671304,0.65274865408372
6442,10,627474,-0.0334314710626321,0.0543236838820687,0.538678924803839
6443,10,628811,0.0680969460546237,0.131974363126095,0.606187106522779
6444,10,628814,0.059014354053514,0.0691866798699685,0.394252784037815
6445,10,629030,-0.0371502466498199,0.0542602675154062,0.494002984337567
6446,10,629789,-0.0208448300876867,0.0545148371678964,0.702417157971432
6447,10,630743,-0.0366564098199343,0.0544608728926195,0.501338131545685
6448,10,631880,-0.0588384412913922,0.0544449310365544,0.280569950623213
6449,10,633525,-0.0630985821022515,0.0541315167509101,0.244541646573708
6450,10,633866,-0.0709350516044537,0.0541040258080181,0.190680799100894
6451,10,635779,-0.102773775939144,0.110021734120361,0.350879238719568
6452,10,637667,-0.0399398645620889,0.054309487898699,0.462576767463695
6453,10,639198,0.0490345505506606,0.0829800557203864,0.554952375633999
6454,10,639262,-0.0832740827990046,0.0542422978522504,0.125624567004814
6455,10,640020,-0.0131546361607668,0.122534377801229,0.914568612665766
6456,10,640030,-0.0038669925515071,0.0609908652670272,0.949481631950235
6457,10,642106,-0.0258303107541402,0.0540617097976555,0.63309321159616
6458,10,642327,-0.0217500156731278,0.0540522121338709,0.68764131442059
6459,10,642379,-0.0259385532649583,0.0538122406705264,0.63009075999316
6460,10,643441,-0.0127365712313252,0.0563224363745377,0.821225962376902
6461,10,644500,-0.00898356900939412,0.0539407299398685,0.8678232788432
6462,10,646432,0.00588673561781186,0.0539257665618016,0.913134687622628
6463,10,646676,0.00235290056463983,0.0539427037504649,0.965233156238179
6464,10,649610,-0.00964214280464548,0.0540647437951085,0.858554838554803
6465,10,650585,0.00623797247108127,0.0540237648604099,0.908140477484354
6466,10,652591,-0.00786050910534186,0.0553112333669484,0.887070913340534
6467,10,652698,-0.101940789212056,0.114705872205637,0.374761639216911
6468,10,652769,0.00161945319936346,0.0564280378325188,0.977120519615345
6469,10,652783,-0.000164513336357197,0.0556075694523982,0.997641156926148
6470,10,653026,-0.0130156684715009,0.054023337892849,0.809751742814776
6471,10,653249,-0.0177261757475033,0.0539524921460449,0.742689476218674
6472,10,653283,-0.0101900994835669,0.0538916465782968,0.850134900909421
6473,10,654372,0.00670478447127526,0.0555486768536393,0.903996487001409
6474,10,654625,0.0256141597680646,0.0569025617491591,0.652885294867591
6475,10,655074,-0.00232315169745501,0.0539146278279102,0.965654591249058
6476,10,656247,-0.00463568502035624,0.0538878669608793,0.931495591877642
6477,10,660234,0.0143154270826702,0.0539455602009483,0.790880862188551
6478,10,660886,0.00364063451532159,0.0538787469636382,0.946165490068811
6479,10,662071,-0.00146459395891327,0.0538654674400221,0.978323676041835
6480,10,662217,-0.00861885027285731,0.0540112922154792,0.873307163188956
6481,10,662415,-0.0318321197546685,0.0539175137773551,0.55530996988383
6482,10,662679,-0.0272483040050537,0.0542982070430989,0.616102094358473
6483,10,662711,-0.030013089961171,0.0539870474835701,0.578610001101773
6484,10,662934,-0.0337182332561274,0.0540013894426477,0.532771107671592
6485,10,665129,-0.0263072824795398,0.0547405615402451,0.631111907246213
6486,10,665450,-0.0495260531563789,0.0543347053475938,0.36265431141862
6487,10,665759,-0.0368518259371839,0.054145637725207,0.496567227404688
6488,10,666622,-0.0408565463435466,0.0543612473647814,0.452807554690258
6489,10,666742,-0.0546176848130718,0.053882379853366,0.311445731352756
6490,10,667117,-0.033718818160313,0.0541035677418635,0.533537642113633
6491,10,669743,-0.0868911824442138,0.0538690223945119,0.107636282551075
6492,10,670300,-0.0862132939755504,0.053918637957392,0.110725988595552
6493,10,670679,-0.0811911583251028,0.0537021134128383,0.131459049597607
6494,10,672846,-0.077122473131895,0.0554750452298614,0.165338265318539
6495,10,673554,-0.0791263337849346,0.0537722190187134,0.142044265715321
6496,10,673954,-0.0791601693614049,0.0550104001766315,0.151035560151574
6497,10,674332,-0.0576130211792734,0.0544248637860755,0.290515352546554
6498,10,674570,-0.066119252730968,0.0541291099903451,0.222708096390539
6499,10,675971,-0.0723582166970527,0.0538051942402502,0.179547286299959
6500,10,677358,-0.0740570183139244,0.107849476162238,0.492741414273607
6501,10,677377,-0.0659030389708873,0.0625288983188473,0.292621496840252
6502,10,678769,-0.063387889750551,0.0544741539882113,0.245358941799149
6503,10,682740,-0.0298209421207064,0.0538914014646307,0.580372341315436
6504,10,682784,-0.0229394068249803,0.0540997663533086,0.671809177450955
6505,10,682904,-0.0345274330769074,0.0538953550024472,0.522173303700338
6506,10,683731,0.0421815352544199,0.0538799221379261,0.43422223027951
6507,10,683971,0.0584896969005998,0.0543694794197564,0.282759556938535
6508,10,684045,0.0715564510504322,0.0583699619596759,0.221048901015186
6509,10,684759,0.0137594991086341,0.0541589515171494,0.79959889449829
6510,10,685754,0.0165489468723594,0.0540163210032159,0.759504037886207
6511,10,686560,0.0504198202314218,0.0540818526540802,0.351825305110324
6512,10,686698,0.0662223327444358,0.0560767629003401,0.238428411423533
6513,10,686946,0.0554602704985893,0.0540420135158389,0.305479482500386
6514,10,688164,0.0546373556090697,0.0539734666135554,0.312087851547959
6515,10,688208,0.034263473015311,0.0539286363790675,0.525612842518067
6516,10,688286,0.0413521280730149,0.0540674733698926,0.444887049448364
6517,10,688646,0.0326456645000815,0.0539161357350829,0.545242749625717
6518,10,691082,0.00746253566053012,0.0541926448945975,0.89055299111635
6519,10,691920,0.0125986957278129,0.0544544028067221,0.817167400984671
6520,10,692021,0.0175590117173053,0.0542496309187325,0.746379088830965
6521,10,692100,0.011119608992797,0.0539664480799138,0.836873207871126
6522,10,694743,0.0273511056391203,0.053859425419294,0.611893971552935
6523,10,695220,0.0642526038834329,0.0546123445601309,0.24017925985135
6524,10,695691,0.0546097737622776,0.0538725883127894,0.311427910919795
6525,10,695712,0.047214824618128,0.0539009131033532,0.381649655450239
6526,10,695757,0.046803290102095,0.0537502644092072,0.384479925613337
6527,10,695759,0.046803290102095,0.0537502644092072,0.384479925613337
6528,10,695902,0.0351647190580185,0.0540193379704676,0.515492338987563
6529,10,696080,0.0421019706292453,0.0543861185688775,0.439371587679545
6530,10,696733,0.00688918644977869,0.0541755975503611,0.898882991743655
6531,10,697010,0.0172156165840858,0.0592633289579985,0.771609245201709
6532,10,697845,0.0315720694259227,0.0540964774608599,0.55984518982375
6533,10,698466,0.0521678501472919,0.0537582889527638,0.332504113487671
6534,10,700536,0.0892078209456981,0.0537334808272112,0.0977641014112328
6535,10,700558,0.0836595807005001,0.0537767101859886,0.12067925780372
6536,10,701028,0.0508914482355441,0.0538709631558771,0.345462475664123
6537,10,701746,-0.0525770390749813,0.068482208848682,0.44315049987792
6538,10,703629,0.0123083996514468,0.0539977290521653,0.819822594638881
6539,10,703809,0.000329224991024585,0.0539122162621983,0.995131049155962
6540,10,703814,-0.00411434375055414,0.0539948523205771,0.93930409265279
6541,10,705116,-0.0569294601583136,0.0536988894313773,0.289796265879921
6542,10,705376,-0.0899763196300717,0.0539933667568252,0.0965142490031482
6543,10,705423,-0.0890698951736552,0.0536701273512738,0.097886963099475
6544,10,709369,-0.101882942111005,0.0535442138967941,0.057882476782241
6545,10,711335,-0.076807727696916,0.0544039961964121,0.158888819291938
6546,10,712148,-0.0920498582912663,0.0559367421694949,0.100734887940232
6547,10,712180,-0.112241373306506,0.0600545148412179,0.0624519213616507
6548,10,712223,-0.0876290704530166,0.0607867131561933,0.150306673144452
6549,10,712403,-0.104534067962754,0.0535416426068023,0.0516822746481145
6550,10,712477,-0.10351184969442,0.0535472683982552,0.0540242044623246
6551,10,712640,-0.0959678037829651,0.0536569002227078,0.0745454831053896
6552,10,712728,-0.0799766425746544,0.0576964759497768,0.166572488618118
6553,10,712774,-0.11460109538638,0.0600119441435978,0.0569901651809355
6554,10,713291,-0.105085747642069,0.0538743448279197,0.0518990979907842
6555,10,713298,-0.0966728164225177,0.0539362808291477,0.0739327548180441
6556,10,713372,-0.104964732304331,0.0536219735919738,0.0510769380984493
6557,10,713455,-0.0980127574441526,0.0537169796870343,0.0689043943442588
6558,10,713844,-0.0966302798225237,0.0536983909930668,0.0727933997401389
6559,10,713845,-0.0960010525823014,0.0537890562747601,0.075157387205311
6560,10,714773,-0.0992993710918749,0.0537000047876916,0.0652720052665723
6561,10,714898,-0.0803836308753201,0.063985863335763,0.209848226664639
6562,10,714906,-0.0786334469952752,0.0651177689103913,0.22802598812126
6563,10,714907,-0.0786334469952752,0.0651177689103913,0.22802598812126
6564,10,714910,-0.0853442332945731,0.0657518098179285,0.195143228766181
6565,10,714919,-0.26146660847796,0.107383278144307,0.0153910031868691
6566,10,714920,-0.253845327959777,0.107584625742966,0.0188437143667461
6567,10,714924,-0.315839488573502,0.107041713342083,0.00338313885474275
6568,10,715567,-0.118908479545694,0.0536093522662582,0.0271870770959203
6569,10,715574,-0.118908479545694,0.0536093522662582,0.0271870770959203
6570,10,717717,-0.110260574603697,0.0540982669184658,0.0422795542140407
6571,10,719602,-0.0779392259038192,0.0544126954086659,0.152922275031031
6572,10,719648,-0.0747569460890141,0.0571989046198612,0.192075463596505
6573,10,719662,-0.0829730433761421,0.0554473780881474,0.135435522336818
6574,10,719708,-0.103385999162693,0.0552196869353953,0.0619962304016075
6575,10,720081,-0.114912661091957,0.0537940646378577,0.0333538885174756
6576,10,721398,-0.0784085577164885,0.0557987038068732,0.160840073932781
6577,10,722130,-0.103081781132949,0.054452947876139,0.0591698449934612
6578,10,722262,-0.0989443433287687,0.0541953808856721,0.0687406316929517
6579,10,722536,-0.0734428234739672,0.0550141459127212,0.182742968579195
6580,10,724256,-0.133271802833631,0.0537614437734874,0.0136435169080208
6581,10,724374,-0.130939039005024,0.0538091109537061,0.0154535098592982
6582,10,724397,-0.135263871306272,0.0539995739361222,0.012698382417376
6583,10,724819,-0.105296284991831,0.0551936253052026,0.0572332094068925
6584,10,725469,-0.105892725385918,0.0557288147518874,0.0582289306961124
6585,10,725678,-0.101687406978437,0.0539071175640514,0.0600691317916906
6586,10,726314,-0.105132912275914,0.0537522866534311,0.0512679455705545
6587,10,726437,-0.0938020704077123,0.0538736760395349,0.0825287693362347
6588,10,726757,-0.102632190995018,0.0537728629084216,0.0571213777268741
6589,10,726837,-0.0989629773584277,0.0540022759430923,0.0677086551270609
6590,10,726842,-0.0989629773584277,0.0540022759430923,0.0677086551270609
6591,10,727369,-0.094173386019326,0.05422737361126,0.0833232466985493
6592,10,727432,-0.0767501332728338,0.0540096394498433,0.156186406394711
6593,10,728001,-0.112384568859372,0.0539278226421913,0.0378806010811622
6594,10,728402,-0.11550327590026,0.0538464604787773,0.0326309070303021
6595,10,745488,-0.0533252104318431,0.0562137522037945,0.343465402776817
6596,10,745492,-0.0550291232466361,0.0560576267248763,0.326943261949856
6597,10,745571,0.707073570053967,0.386075162613275,0.0678774716154167
6598,10,745649,-0.049556163605347,0.0873282776442536,0.570755722072757
6599,10,745651,-0.0656439332085297,0.0924767031502325,0.478270176907126
6600,11,833,-0.0804481114973692,0.0779752050340535,0.302912450499547
6601,11,925,-0.229921528625928,0.0885306945368913,0.00979519668778344
6602,11,1010,0.0470949062075832,0.165218794697276,0.775776296124493
6603,11,1012,-0.00195825189826593,0.163610014047153,0.990457091415032
6604,11,1056,-0.196217447104196,0.134334572333691,0.144997603300618
6605,11,2602,-0.496476417929797,0.275812086823749,0.0727059105874779
6606,11,2703,0.197851012017786,0.125327657192894,0.115307417752572
6607,11,2720,0.114246491948384,0.115199007780355,0.32200778984017
6608,11,2722,0.0762999524719961,0.110520761026091,0.490416701806962
6609,11,2733,0.0977844129847405,0.110034615926217,0.37478584940087
6610,11,2737,0.102431514061402,0.109621852781912,0.350732308626528
6611,11,2740,0.0513763583959994,0.0684725565796487,0.453561553903353
6612,11,2745,0.0566240012051458,0.0682512201943541,0.407302547261674
6613,11,3277,0.0632123932468771,0.0570137757356641,0.268305188040215
6614,11,3299,0.0489730600816657,0.0586540201358488,0.404311674271965
6615,11,3343,0.0297250251237404,0.107739787545147,0.782789042101646
6616,11,3352,-0.00282733093078669,0.107972557417406,0.979124063165722
6617,11,3361,0.00935074331737695,0.107828390678481,0.930944239915887
6618,11,3363,0.00935074331737695,0.107828390678481,0.930944239915887
6619,11,3391,0.0461268002932465,0.056269589852841,0.412913763656269
6620,11,3477,0.0345302264379899,0.0549225023163958,0.529946719745558
6621,11,3599,0.048287715883054,0.054857993605553,0.379332952267426
6622,11,3638,0.0418146646927863,0.0544991804715669,0.443443913120746
6623,11,3640,0.0362091114123807,0.0543705786782425,0.505865972947937
6624,11,3696,0.0461434969729252,0.0548951810962525,0.401155263862954
6625,11,3898,0.0472275630093755,0.0545736692229375,0.387411950522223
6626,11,3926,0.0491033620525189,0.0544987089779318,0.368202365991348
6627,11,3968,0.0574227142170158,0.0553931773012702,0.300613832902972
6628,11,4436,0.0389768610190363,0.0540067830427318,0.470954816178559
6629,11,5087,0.0485002242698646,0.0538138231170989,0.368064797175358
6630,11,5434,0.0432288377147251,0.0540844065230704,0.424662839055206
6631,11,5655,0.0475506697654745,0.0544062706319767,0.382716560099758
6632,11,5676,0.0522568217748625,0.054665944890976,0.339761739343749
6633,11,5928,0.0245106976395041,0.0564408300381563,0.664355924818494
6634,11,6055,0.0454427543494021,0.0546338313434069,0.40610136634826
6635,11,6097,0.0540678107817327,0.0538660337145073,0.316188647882116
6636,11,6138,0.0449934309531713,0.0539746799534037,0.405068682679038
6637,11,6167,0.0493232612694806,0.0540498258803441,0.362101159499211
6638,11,6715,0.0293509347494868,0.0538717299157264,0.586214471347647
6639,11,6833,0.0217075657098464,0.0538633114605493,0.687183303284723
6640,11,7228,0.0277338396643855,0.053981524356005,0.607737452281881
6641,11,7571,-0.0633431405002707,0.108301213474997,0.559002509291593
6642,11,7663,0.0552073979074539,0.0717620728772062,0.442222774995122
6643,11,7664,0.0502879954517537,0.0714357779304757,0.481921217993246
6644,11,7691,0.091383668178576,0.108103108338019,0.398494739424543
6645,11,7717,0.0651266868754264,0.0622310694775833,0.2960324134325
6646,11,7726,0.0615428606961899,0.0610995070012501,0.314501578675547
6647,11,7765,0.0453526283210218,0.0561471104421159,0.41978053002038
6648,11,7823,0.0803311196857169,0.056036096470188,0.152582924436146
6649,11,8044,0.0363355357512786,0.0540445965894732,0.50181661059354
6650,11,8079,0.0423062847353414,0.0543266558014678,0.436655187189302
6651,11,8196,0.0405416717496121,0.0540705025850778,0.453878934499077
6652,11,8305,0.0502230399058914,0.0545660923012439,0.35798840985046
6653,11,8317,0.0437613457318203,0.0543382360729819,0.421159363413517
6654,11,8331,0.0426431432788572,0.0554059666272988,0.442022873433583
6655,11,8390,0.0384786136960606,0.0544726945979954,0.48041563334446
6656,11,8603,0.0383613092419877,0.0543375706169243,0.480665417571021
6657,11,8720,0.0334813830566108,0.0542201731382518,0.537297928959765
6658,11,8789,0.0308624115676647,0.0542427820796835,0.569739621126319
6659,11,8867,0.0318797921838106,0.0549929137858453,0.562481830500755
6660,11,8878,0.0682450198134266,0.107690162749889,0.526676327884926
6661,11,8889,0.0798838555655355,0.107603014734649,0.458342230406067
6662,11,8909,0.0663902210349381,0.107730815584422,0.538119947712275
6663,11,9097,0.0383573686728977,0.055115046222986,0.48691749313432
6664,11,9262,0.0322052314294946,0.0540400010838474,0.551589405103823
6665,11,9690,0.0445741427725136,0.0539945164158806,0.409627786420458
6666,11,10206,0.033199739334546,0.0539988750011522,0.539067857428658
6667,11,10540,0.0266512854355683,0.0543862283455051,0.624411858183999
6668,11,10641,0.0348734932860015,0.0539288079666983,0.518273558905677
6669,11,10897,0.0349443432135824,0.0540146004166697,0.518089569811374
6670,11,10927,0.0420878090731045,0.0543970990405203,0.439617643171438
6671,11,10969,0.0361938882150147,0.054114113933464,0.50403229615884
6672,11,11470,0.020588586234676,0.0541890672426464,0.704218550203495
6673,11,11657,0.0268658417214298,0.0542488063583265,0.620743230205985
6674,11,11751,0.0463196925157968,0.05414404756504,0.392860206023305
6675,11,11931,0.0139538409591207,0.054584065130779,0.79837813818288
6676,11,11938,0.0168685032506699,0.0546551418343707,0.757781065546377
6677,11,12060,0.047708546899994,0.0539218807680924,0.376882096488199
6678,11,12080,0.0421223159440441,0.0539350609591465,0.435336461390094
6679,11,12089,0.0343709750588417,0.0540156425966591,0.524983356805537
6680,11,12136,0.0546406509183328,0.0539169197835922,0.311552231036475
6681,11,12224,0.0406276100683819,0.0544735514806935,0.456270887409743
6682,11,12231,0.0289825312372334,0.0541419319070073,0.592774957442072
6683,11,12232,0.0289825312372334,0.0541419319070073,0.592774957442072
6684,11,12236,0.0325328790860945,0.054290835224013,0.549401668034127
6685,11,13561,-0.00121676391245885,0.0557743284544943,0.982607183575408
6686,11,13635,0.0117522525013293,0.0546864281437245,0.829967400312575
6687,11,13712,0.0259595974609196,0.0542591653969441,0.632635316192812
6688,11,13729,0.023517844855766,0.0544178695835515,0.665880742159859
6689,11,13740,0.0168781127729971,0.0549995547150084,0.759117739304245
6690,11,13742,0.0147996072565907,0.05492824935726,0.787752177194392
6691,11,13813,0.0105867502780356,0.055036541312458,0.847571956415023
6692,11,13973,-0.00599398021386544,0.054111312001389,0.911860658826688
6693,11,14046,0.00651220864516903,0.0555380501730725,0.906723320020997
6694,11,14047,0.0094527611855366,0.0554501522987826,0.864735725848907
6695,11,14122,-0.000172602391565579,0.0541346153041081,0.997457836352731
6696,11,14229,0.0286979684910782,0.0545483309839305,0.599147927480848
