SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
6863,11,84259,0.0669810712008111,0.157123359174526,0.670151950425226
6864,11,86389,-0.0176908901588859,0.154437682493531,0.90886666427183
6865,11,87266,0.0107304161448292,0.155060856929362,0.944868554765512
6866,11,89277,-0.595607679132244,1.30282212021027,0.647832011348698
6867,11,89429,-0.0736106038277329,0.154150605312667,0.63328461349931
6868,11,89470,-0.0944826728118125,0.154552437024188,0.541374044389935
6869,11,91507,0.0329314087378267,0.15463894222543,0.831483614566251
6870,11,92153,0.0602023854912815,0.154924286432916,0.697812027765404
6871,11,92279,-0.350993723835931,0.404020463421592,0.385572870512753
6872,11,96863,0.103015406318284,0.154964940282634,0.506634281518244
6873,11,98088,0.088445320927258,0.154113987450646,0.566404004916943
6874,11,98757,0.0746020126940435,0.155265258326524,0.631183009340345
6875,11,99100,0.0670112044046087,0.154818190584222,0.665396755254295
6876,11,102671,0.140969284524138,0.154677398235255,0.362719177068452
6877,11,104549,0.0831520365565046,0.154399024659432,0.590534856644128
6878,11,106654,0.0718371456403308,0.155350656148462,0.644065536513638
6879,11,106700,0.106575832968367,0.155294136290139,0.492984751541976
6880,11,106896,0.0979915077381831,0.171214051347506,0.567460489299544
6881,11,107231,0.111600001299265,0.154144102820293,0.469546574675022
6882,11,108816,0.117854973528644,0.157320139830088,0.454271106549904
6883,11,108841,0.0725535098171992,0.156823672892581,0.643904713558988
6884,11,108870,0.125978908968652,0.154316838060284,0.414841802690124
6885,11,109176,0.124118756254358,0.155197749053144,0.424395894664656
6886,11,109811,0.0118429889949329,0.170193220725373,0.944562939696954
6887,11,111132,0.0586995314824311,0.155750498903529,0.706487884042901
6888,11,113698,0.0117480107702012,0.15512960435559,0.939676573014851
6889,11,114020,0.0323068717430913,0.154827662312329,0.834831337215648
6890,11,115612,0.0131887706397549,0.155084936563249,0.932276019180126
6891,11,116643,0.121878971330379,0.154326165206624,0.43020439278041
6892,11,116979,0.0808129230769724,0.155012090539067,0.602461700219187
6893,11,118012,0.0639431138568949,0.154519926719412,0.679258767032035
6894,11,118055,0.0718162398209024,0.154240233561031,0.641779754864598
6895,11,118745,0.0405958816304411,0.154780490139008,0.793258298027568
6896,11,118759,0.0461299966592555,0.154974825733597,0.766136841980725
6897,11,119115,0.0671182377874878,0.154421126536058,0.664086325289259
6898,11,119177,0.0690576043946294,0.15424380232048,0.654631928967153
6899,11,119221,0.0808976116231138,0.154662247263409,0.601260763124281
6900,11,119264,0.0947575958046792,0.154406862105411,0.539816950962808
6901,11,119431,0.080774209397236,0.154829017559925,0.602206796627687
6902,11,120563,0.146324747319629,0.15479848408841,0.345172932060358
6903,11,120692,0.142798543317562,0.154807812463964,0.356937138133815
6904,11,120740,0.166610681972226,0.154782255126861,0.282474662905892
6905,11,120902,0.154669522233434,0.154738593002706,0.318211251447895
6906,11,120917,0.147939061790433,0.154555966920694,0.339127632880898
6907,11,121097,0.157520726001495,0.15409363140232,0.307367199349536
6908,11,121508,0.105297539137032,0.155821012986318,0.499635764979531
6909,11,121522,0.0893092088975948,0.156011014001593,0.567378498328002
6910,11,122192,0.109378951473217,0.154926732931161,0.480651090212789
6911,11,122402,0.147135459938513,0.158312030156043,0.353316082758229
6912,11,122415,0.13741437360367,0.155270148584105,0.376758036881682
6913,11,122779,0.151765807445027,0.154584668901504,0.32688805447942
6914,11,122784,0.153886618062973,0.154978694512128,0.321412818187925
6915,11,122858,0.13429390882545,0.155473074310702,0.388297484494215
6916,11,123867,0.171680771255804,0.154089675388956,0.265967964547567
6917,11,124479,0.127907418152386,0.155216284399945,0.410462309179692
6918,11,124784,0.150833059185061,0.154668224690442,0.33012692087571
6919,11,125642,0.20722259178323,0.159273478042034,0.194090287237852
6920,11,125700,0.141546587457923,0.155051550646589,0.361918102310475
6921,11,130422,0.0853820026940682,0.155039639498032,0.58218029090625
6922,11,130518,0.086146342857827,0.154600433472064,0.577730751803419
6923,11,130533,0.081155288617159,0.154816185580731,0.600465534908171
6924,11,132044,0.15272663428661,0.154197267105039,0.322626458066606
6925,11,137433,0.0164298111670366,0.158055581448702,0.917268394611591
6926,11,137443,0.00790868610925638,0.159025455123143,0.960363921505897
6927,11,137613,0.0606993782720888,0.15658621844084,0.69851469248553
6928,11,137677,0.066671478914376,0.156431155083078,0.670219461330971
6929,11,137740,-0.00136295902718603,0.156123571924506,0.993039486544162
6930,11,138163,0.0588655526891855,0.15496260379383,0.704270796338976
6931,11,138169,0.0736784858060895,0.154549105856159,0.633848031338152
6932,11,138463,0.0229039797989996,0.15559768974616,0.883058196437988
6933,11,139069,0.00407946803880255,0.155809137654792,0.979126593016244
6934,11,139532,0.0380053069770641,0.155463869421949,0.807013575126812
6935,11,140338,0.053477122434976,0.154295291483154,0.729106268012676
6936,11,144916,-0.665220105679809,0.793538753217215,0.402431925709831
6937,11,146291,-0.00189114943962421,0.155278904660647,0.990289644929766
6938,11,147493,-0.0190521764320473,0.155544476882763,0.902583043083386
6939,11,152009,-0.0311914349888559,0.156835674347657,0.84247133099169
6940,11,152668,0.0369204417565126,0.155935666496589,0.812974780315868
6941,11,153313,-0.0674541246511193,0.157265235597086,0.668243449825824
6942,11,153972,-0.000702621130560386,0.154619581666567,0.996376838426572
6943,11,154354,-0.00814211394279108,0.155718877983505,0.958329377957235
6944,11,154565,-0.0110257356428324,0.155055876306298,0.943351954490846
6945,11,155875,0.139596885232031,0.155544618238138,0.370078977074776
6946,11,155937,0.0616623797551731,0.156582616066827,0.693965780832944
6947,11,158103,0.0633323149575789,0.15463167425338,0.682370676173514
6948,11,158139,0.0795456449928663,0.155307811995889,0.608844924786038
6949,11,162634,-0.0300065064813577,0.170559106336846,0.860449618770685
6950,11,162925,0.0397266004968563,0.154942992462522,0.797795246407976
6951,11,164489,0.0811353618366844,0.157066020672237,0.605780853882355
6952,11,167261,0.0803943585509462,0.155713068754813,0.605969499222811
6953,11,169186,0.121298333189922,0.155859475234121,0.436940338907887
6954,11,170215,0.182295068844913,0.154388259242601,0.238494106511387
6955,11,170526,0.13907287149136,0.154080807889184,0.367355303235386
6956,11,171212,0.110599160891644,0.165751299701858,0.50504221451743
6957,11,171257,0.182244195967187,0.155334733414585,0.241492484904214
6958,11,171276,0.209008866162188,0.154683328362298,0.177495164280074
6959,11,171361,0.271346234687858,0.153785779079993,0.0785222243866383
6960,11,171454,0.270356557038087,0.153849388163774,0.079736821498418
6961,11,171457,0.266088511676579,0.154043173991495,0.0849771455210631
6962,11,171646,0.254593076316955,0.153866911962034,0.0988880347776751
6963,11,171647,0.254593076316955,0.153866911962034,0.0988880347776751
6964,11,173020,0.276411580950464,0.153760221898901,0.0730822855175512
6965,11,173945,0.311823875612675,0.158061578198015,0.0492982712047546
6966,11,174007,0.331029175536849,0.154082460018692,0.0323626929729228
6967,11,179802,0.209618877643003,0.154732853466768,0.176374849323332
6968,11,182151,0.334788668535515,0.153225877748905,0.0295506229245411
6969,11,183689,0.308138990484161,0.156906893730496,0.0503338684705508
6970,11,184061,0.359150719390721,0.153536775926892,0.0198830966910338
6971,11,184965,0.364264516676932,0.153201630241663,0.0179538775625556
6972,11,185280,0.335647222293365,0.156335076469434,0.0324761740224085
6973,11,185287,0.313213433229834,0.156194750997527,0.0456966053236478
6974,11,185527,0.388355826061347,0.15401685860091,0.01212463652839
6975,11,185734,0.417912057896755,0.153189125482555,0.00668899245381077
6976,11,185749,0.438890774367488,0.153712153997902,0.00455412973215667
6977,11,185846,0.417654028755267,0.154187642470917,0.0070830365675607
6978,11,185997,0.433461121967356,0.152690424836981,0.00479005618462804
6979,11,186085,0.396114468076213,0.153484252150466,0.0102597970898657
6980,11,186196,0.306490949392833,0.156245388424851,0.050594641392175
6981,11,186216,0.347484367364061,0.157897458012617,0.0284045864391385
6982,11,186408,0.39978702202239,0.160364479167127,0.0131247746174469
6983,11,191520,0.41064453968582,0.15485700993879,0.00836834009022457
6984,11,193196,0.287002059410251,0.154121269660811,0.0634079441450184
6985,11,195507,0.377827106069332,0.153206707669011,0.0141329529522087
6986,11,196211,-0.696111248398037,0.310538270114241,0.0256062400968892
6987,11,196560,0.333064901946953,0.153579128648798,0.0307737974309251
6988,11,196565,0.333064901946953,0.153579128648798,0.0307737974309251
6989,11,196914,0.300258368931321,0.15558201539726,0.0544196930558683
6990,11,200393,0.180089187105565,0.157060268453061,0.252313370958052
6991,11,201609,0.197009797712531,0.154414250968256,0.202846566928103
6992,11,201652,0.206138356093701,0.154746099270389,0.183684419997218
6993,11,202640,-0.100113546839657,0.786487311049538,0.898781766861074
6994,11,203111,0.165401298800124,0.162470366551928,0.309356265069691
6995,11,203385,0.173730354243479,0.155044241962465,0.2632534875883
6996,11,203741,0.179498031523556,0.154332706202041,0.245591207427822
6997,11,204131,0.183437351807208,0.154634769190687,0.236316650306983
6998,11,204491,0.16887123155392,0.154190966772884,0.274172055879452
6999,11,208258,0.158506178435242,0.155136288559307,0.307612126161167
7000,11,209475,0.160643672016476,0.154485741261886,0.299116262598454
7001,11,210267,0.0815946692650208,0.158667457077098,0.607399308278943
7002,11,213574,0.0796764779666927,0.160286897438383,0.619437393834766
7003,11,213651,0.0517016950479065,0.169200875549633,0.76011674811828
7004,11,215041,0.046249426510448,0.155066988073668,0.765684408132027
7005,11,215493,0.019394554172362,0.157581070427798,0.902116424648485
7006,11,215546,-0.0308091096562797,0.15856420143139,0.846052332168602
7007,11,215813,-0.00460829235005217,0.154957225010681,0.976291914390553
7008,11,216541,-0.036727434732456,0.155182665713124,0.813048321455661
7009,11,216953,-0.00286688735323865,0.15592169302688,0.985340740401094
7010,11,217107,-0.0242966868331849,0.171345019719227,0.88731904617787
7011,11,217203,0.0568070805668447,0.158694119466228,0.720582796347385
7012,11,217553,0.00618375061879467,0.154993924229449,0.968198013270035
7013,11,218464,0.0312966767570142,0.160534726953097,0.845542141447447
7014,11,218588,0.0238401414052138,0.156492813572343,0.879005679322863
7015,11,219380,0.0108522011275584,0.155511941461762,0.944405323019362
7016,11,220819,-0.0286602597108304,0.15468898441578,0.853118444331198
7017,11,221202,0.0968677234547949,0.158976953781551,0.542704787285676
7018,11,222267,0.016276190137556,0.155631149591431,0.916767030419459
7019,11,223086,0.00355368018820024,0.154839545467139,0.981702544139641
7020,11,223175,0.124494544952805,0.160018422123201,0.43708936307052
7021,11,223467,-0.00399163598786934,0.154839515238318,0.979448033781658
7022,11,225287,0.02526592541301,0.154639366181091,0.870307933075937
7023,11,225381,0.0109493866273886,0.154402991986864,0.943506086510671
7024,11,225819,-0.0301049009559218,0.155057321670019,0.846167476573276
7025,11,226471,-0.043959234055322,0.155009808483892,0.776890839594884
7026,11,227255,-0.0611555378934747,0.154418410277873,0.692316360585185
7027,11,227403,-0.0474896285124056,0.154922066468853,0.759375149668278
7028,11,229405,-0.0430910681883808,0.15448922446054,0.780464914673952
7029,11,230043,-0.0188720154822203,0.157070975612642,0.904432992496246
7030,11,230092,-0.0360567695949288,0.154440789161323,0.815534410496377
7031,11,231612,-0.362091342417653,0.441049699407424,0.4122138545682
7032,11,234032,-0.049024428287531,0.25400520553713,0.847065575841652
7033,11,234262,0.109295967661943,0.232332003873824,0.638338288454706
7034,11,236028,-0.245318133333095,0.157247759495692,0.119638450102537
7035,11,237327,-0.298781624742379,0.156818960603122,0.057557986235282
7036,11,237624,-0.341824302509667,0.153365191451865,0.0264545572761081
7037,11,237826,-0.301394450391039,0.155380671172025,0.0532104520420369
7038,11,237829,-0.314896362348427,0.155145613335339,0.0431384850799239
7039,11,240673,-0.0271032358566323,0.285825222125223,0.924508023489218
7040,11,240765,-0.330966938610195,0.153952890965279,0.0322505629110791
7041,11,241548,-0.235460140798995,0.155216864548595,0.130167931248634
7042,11,243272,-0.322957830927246,0.154240100451008,0.0369849758969177
7043,11,243436,-0.366381926024712,0.154900948428174,0.0185572129127694
7044,11,244792,-0.325822475440467,0.155745877347478,0.037151304635465
7045,11,245775,-0.410914011756694,0.15879909741544,0.0100626899143282
7046,11,248266,-0.306213228868778,0.15420300884249,0.0478310076863674
7047,11,253995,-0.349952238910295,0.153722693984884,0.0234132804962528
7048,11,255600,-0.28105602507724,0.156828735107901,0.0739699089293739
7049,11,257243,-0.225646928289275,0.15437073003352,0.144707311464348
7050,11,257995,-0.203133020701314,0.15840587967553,0.200558614588929
7051,11,258195,-0.278665495918824,0.153906569486925,0.0710505880268986
7052,11,258900,-0.275483794617659,0.154230090777899,0.0749271554916984
7053,11,259426,-0.247351030659601,0.154571224700991,0.110439942100519
7054,11,259811,-0.20788284863387,0.154904057979125,0.18045517790977
7055,11,262152,-0.0998893891632461,0.156759423520336,0.524398133764985
7056,11,263206,-0.0299332246541679,0.154868236950509,0.846849374580635
7057,11,263597,0.14804600762897,0.153989233972925,0.337006685525525
7058,11,264198,0.0762210311291111,0.15435808029988,0.621759055093137
7059,11,264567,-0.0396164383053735,0.157121470512078,0.801080424895894
7060,11,266089,-0.0375368259910083,0.311071760414644,0.904021593127056
7061,11,270804,0.0552046307516135,0.155851552400011,0.723390823462596
7062,11,272649,0.039222423475362,0.156540996244166,0.802302491299294
7063,11,273908,0.0740720233050146,0.155679540267457,0.634512564561414
7064,11,275058,0.0694922028973609,0.155610765428636,0.655454274791815
7065,11,275068,0.0517920879365983,0.156076644342988,0.740208878175483
7066,11,275326,0.0199064204642879,0.155725847731915,0.898356372870034
7067,11,275754,0.031681644766161,0.155373690878001,0.838544371507767
7068,11,275945,0.0393758913604098,0.15530188144315,0.799995312829755
7069,11,277678,0.0827726259580925,0.155476683502053,0.594797992162874
7070,11,279317,0.0453794760596322,0.15592433532514,0.771195293610905
7071,11,280459,0.139423230473449,0.169866653235573,0.412325255191805
7072,11,280991,0.139882180218862,0.18122176173057,0.440699554177797
7073,11,281677,0.102599539023654,0.1546000913958,0.507350890070589
7074,11,284617,-0.0867302127183502,0.198213737558823,0.661973555991778
7075,11,285019,0.23373997881523,0.157819234857793,0.139482224454444
7076,11,285782,0.285953404721948,0.154245206265786,0.064589129662047
7077,11,286321,0.297517543276679,0.162340622487371,0.0676931161209513
7078,11,294571,0.306564802620447,0.155538284684017,0.049505559270886
7079,11,296091,0.337879875655027,0.153402193394516,0.0282705662732924
7080,11,297944,0.249826908444579,0.154682524517911,0.107183619065535
7081,11,298716,0.220188329073423,0.156609449701639,0.16061236265572
7082,11,302675,0.2551050405646,0.165336867767634,0.123741036327961
7083,11,303479,0.309090741593422,0.154651639042096,0.0464153586582495
7084,11,307267,-0.101211404137734,2.06576267806742,0.960951235742939
7085,11,307466,0.224618593644351,0.154025931366532,0.145642393180484
7086,11,310682,0.160809506397245,0.153962664640167,0.296982339845171
7087,11,315294,0.145116335746128,0.154230254761512,0.347395912961383
7088,11,315651,0.122666874052879,0.154076642751572,0.426484621736559
7089,11,316077,0.0901903503264543,0.155944327376089,0.563396849928124
7090,11,317128,0.110074007342566,0.154748406595255,0.477362240432852
7091,11,317506,0.124430584804897,0.15493026739361,0.422434666445627
7092,11,317558,0.131023621531851,0.155573230192511,0.400246788175486
7093,11,329824,0.281962540292844,0.188448019004755,0.135485910131327
7094,11,332693,0.200163159052292,0.15472016966549,0.196611170732111
7095,11,333502,0.290289545907383,0.153845691615169,0.0599958122182193
7096,11,335103,-0.318965327854944,0.343997583849461,0.354439979213949
7097,11,335215,0.11227523043632,0.166949885584349,0.501699941110125
7098,11,336742,0.247462702054731,0.15428583629828,0.109625181214286
7099,11,337602,0.501118345990324,0.307225825841956,0.103759454986209
7100,11,338730,0.17824239955002,0.160589418906185,0.267786356418583
7101,11,339476,0.315906289274185,0.154365922174445,0.0414497810579344
7102,11,340285,0.334505564407749,0.153291090102194,0.0297565867372231
7103,11,340583,0.340499500112417,0.154374730550063,0.0280511061482787
7104,11,340618,0.359834914084266,0.154393009576634,0.0203349813203342
7105,11,340699,0.349334814045394,0.157999509404484,0.0276772597890922
7106,11,340702,0.295748961466332,0.158387946927272,0.0626961373768292
7107,11,340770,0.332203664466696,0.153945344965269,0.0316070507233215
7108,11,340783,0.311627527074199,0.154836136096712,0.0449127888397644
7109,11,340811,0.31056058446755,0.153871125842223,0.0443142553222735
7110,11,341027,0.30808760172423,0.168562041489028,0.0684325353186295
7111,11,341198,0.2842643705881,0.159701420321744,0.0759403519134883
7112,11,341413,0.349748058791869,0.153363585169321,0.0231726777432247
7113,11,341771,0.325350541669658,0.153259083385455,0.0344594711227968
7114,11,348254,0.200837836355352,0.156530853923443,0.200314231092076
7115,11,350701,0.114281986784084,0.154499897122529,0.459979904477076
7116,11,351197,0.0226615648224309,0.191632972953566,0.905932841555949
7117,11,352832,0.217300087445622,0.154625041171877,0.160800939508333
7118,11,352980,0.192355959756214,0.154280258814074,0.213299075616352
7119,11,353039,0.193166832021017,0.154935719309593,0.213314096856027
7120,11,355180,0.171049011975815,0.16064324178884,0.287705241674009
7121,11,355181,0.120874168703841,0.165164263661558,0.464750496356528
7122,11,355183,0.179432128087944,0.160804969616297,0.265250937464318
7123,11,355187,0.0946232257883263,0.162609403722234,0.561002099671179
7124,11,355188,0.165606698690533,0.160473833126037,0.302785341393146
7125,11,356064,0.0536645236542521,0.154695804301285,0.72887049045729
7126,11,358366,0.197397289387491,0.156891905111176,0.209160464049391
7127,11,358455,0.199257580030168,0.191266361037246,0.298226379756407
7128,11,360267,0.121613654513777,0.155498898737917,0.434687769015462
7129,11,360860,0.154913648248898,0.156375699950208,0.322534875872777
7130,11,361878,0.00627756624676956,0.15724294147262,0.968177305184171
7131,11,362163,0.0287686056887342,0.15483208984956,0.852704256022783
7132,11,362171,0.0198595263548352,0.154836053078664,0.898014959759483
7133,11,363809,-0.00235334325304914,0.154564663203571,0.987860781571361
7134,11,364620,-0.0163864169547846,0.154750283830787,0.915730239279011
7135,11,364676,0.0107828303327026,0.154768804907603,0.944495319433807
7136,11,367086,0.109983225012591,0.155540866344792,0.479969742396063
7137,11,369257,-0.0401768145777357,0.154865347173636,0.795454229078737
7138,11,372538,0.0704301020306459,0.156143950003402,0.652224126570547
7139,11,373968,0.150049930280098,0.154442522673764,0.33193553083992
7140,11,375918,0.109762325666831,0.154293531649093,0.477314617876094
7141,11,376286,0.0709604381359342,0.15501098224264,0.647394415981744
7142,11,379000,-0.245214127025168,0.308105104098284,0.42663771734857
7143,11,379841,0.0987047799439423,0.15496796323934,0.524578925990551
7144,11,379846,0.0987047799439423,0.15496796323934,0.524578925990551
7145,11,379877,0.171749750795722,0.164099653977146,0.295991629874219
7146,11,379892,0.0687973502557124,0.314275520093875,0.826848412435487
7147,11,380964,0.173245525246517,0.15434439057985,0.262429450468458
7148,11,381658,0.257955628263626,0.153811983553901,0.0944112675666825
7149,11,381673,0.46278707546967,0.622046753730639,0.457386678157527
7150,11,381673,0.243255222366785,0.157234725655121,0.122739171719367
7151,11,381726,0.232712548631504,0.154350845384721,0.132529419335386
7152,11,381937,0.244715933249838,0.153639595637999,0.112101847032371
7153,11,382201,0.111237889575083,0.155967314070456,0.476185290048183
7154,11,382202,0.314083794120444,0.25467459464192,0.218293799733695
7155,11,382565,0.521959754256818,0.891797109472482,0.558726823611709
7156,11,384150,0.16100881652807,0.154458959610897,0.29793724200879
7157,11,384867,0.145376527348381,0.163194835743705,0.373634779045281
7158,11,385019,0.116426485998196,0.155798581019182,0.455386918837677
7159,11,385103,0.170655397518527,0.185449640088039,0.358083604712918
7160,11,385587,-0.51171738456873,0.289942038412322,0.0784459998642431
7161,11,387462,0.0336974616790648,0.335655159008582,0.920089240985111
7162,11,392685,0.170813906579784,0.155719187812303,0.273417312110807
7163,11,393210,0.233776500529062,0.156754090883335,0.136760539659559
7164,11,393945,0.255012902094807,0.157455834214355,0.106214731437543
7165,11,394452,-0.434404640574975,0.343706893029195,0.207106683967607
7166,11,394469,-0.0628967022124591,0.319887618086466,0.84423709312704
7167,11,394913,0.236796781907816,0.15756778148446,0.133778259981346
7168,11,398143,0.268751898504675,0.156137144258599,0.0860806457218664
7169,11,400712,0.376212077563689,0.154758251973452,0.0155558975154398
7170,11,401921,0.392864092151861,0.15437337095728,0.0113560770122626
7171,11,402086,0.392070582730579,0.154703678632105,0.0116977501744972
7172,11,403233,0.0928444521996388,0.156565674820133,0.553556565638536
7173,11,403482,0.0979582331370974,0.155615964736131,0.52943743758936
7174,11,403781,0.143864570123051,0.15586030696627,0.356619263413072
7175,11,404841,0.216857983311379,0.155803509598202,0.16483858995975
7176,11,407251,0.0900179469875295,0.157786254904569,0.568697762154881
7177,11,408460,0.0590883459761011,0.156755641269738,0.706440542198242
7178,11,409888,-0.0174699591679477,0.161067697067372,0.913689692028979
7179,11,411456,0.0490911910218124,0.15663326720177,0.754150614239499
7180,11,412587,-0.0202719781373466,0.158356238044879,0.898209978062396
7181,11,415128,0.0589347142961136,0.15676343958943,0.707182273037973
7182,11,415158,0.0433991932479134,0.156796892937545,0.782106388131373
7183,11,415583,0.0445069340999911,0.157391265417176,0.7775120469545
7184,11,417049,0.0637712595301723,0.157264448405655,0.685353220174263
7185,11,421231,-0.0453249807446927,0.157875616431053,0.774209576079749
7186,11,421433,-0.0426020966354523,0.158308297970402,0.788003468089987
7187,11,425090,0.021097960688264,0.156936040129882,0.89313389234024
7188,11,425936,-0.0633602937941968,0.155722865242433,0.684343780170371
7189,11,425985,-0.0657490537887084,0.155615373248246,0.672910029434895
7190,11,428422,-0.0573220436273048,0.156041040775812,0.713576341682188
7191,11,428816,0.0841686145279437,0.184909809607047,0.649254260370745
7192,11,430725,-0.0210832929349434,0.158475352390149,0.894238889107122
7193,11,431308,-0.00469646465708272,0.165213365750829,0.977337922802882
7194,11,431573,0.0373939504790504,0.157963421881697,0.813007156525914
7195,11,435067,-0.0475247711478328,0.157614550800779,0.763191524684697
7196,11,435445,-0.0461956001718293,0.156620536358577,0.768203648535144
7197,11,436668,-0.0743231311797448,0.156737274740479,0.635658132784023
7198,11,439973,-0.110716899433001,0.160075604039788,0.489609411003273
7199,11,440174,-0.42580336338761,0.855181814318102,0.618857693891864
7200,11,440451,-0.0770668491598387,0.155889085052105,0.621352576567756
7201,11,441961,-0.0927330541700784,0.155512970486103,0.551354140738743
7202,11,442302,-0.0681860266033167,0.156788457952204,0.663906657662669
7203,11,442829,-0.0853350503195236,0.156202208107917,0.58519700235401
7204,11,443498,-0.048837674802914,0.155798843293655,0.754111618433057
7205,11,443807,-0.0542706871179277,0.155631646987646,0.727513115599744
7206,11,444125,-0.0823901236936951,0.155807549298784,0.597280564304607
7207,11,444152,-0.0681933619462562,0.155942127719018,0.662161809824753
7208,11,444420,-0.0669798820607581,0.155996268229631,0.66791702387306
7209,11,444997,-0.0259094955729364,0.158436553153131,0.870192920607575
7210,11,445026,-0.0318023763689699,0.157920065459016,0.840515297669573
7211,11,445153,-0.0393433675547068,0.155812698945948,0.800798298878982
7212,11,445220,-0.08873140622831,0.157396213245917,0.573285303821317
7213,11,445373,-0.0682696385581356,0.156225976310138,0.662383711226418
7214,11,445854,-0.0685952451652116,0.155548434473804,0.659490470780685
7215,11,446795,0.0119046026705203,0.185283360224676,0.948806902804055
7216,11,448760,-0.0446284613509038,0.156086679545496,0.775106331496598
7217,11,449454,-0.0375920968727428,0.156348710193977,0.81013066358318
7218,11,452711,-0.0390122285939125,0.15862229724924,0.805868393436686
7219,11,456846,0.0318000644920269,0.155991465902048,0.838582157755922
7220,11,457834,0.12468029591359,0.347677121646934,0.720101661606994
7221,11,458159,0.183008908483655,0.583057827795851,0.753799253458553
7222,11,458692,-0.140836907795949,0.188170433350594,0.454684756713907
7223,11,460484,0.0240127202684601,0.156789610345505,0.878365525936209
7224,11,462463,0.0209573672531758,0.157005033302907,0.89388815396689
7225,11,463057,-0.0694863175462097,0.155739171804474,0.655747210272573
7226,11,463846,-0.0770548636972876,0.156220700471843,0.622147164948642
7227,11,464832,0.00757843808489311,0.156520213628505,0.961410280583435
7228,11,465192,0.167493016533886,0.58307103910187,0.774081760285012
7229,11,465260,-0.130174975705133,0.308303569077797,0.673114287459103
7230,11,465463,-0.00686549913282386,0.158194597555579,0.965407953428772
7231,11,466269,-0.0186447223359305,0.155481305177791,0.904617775559436
7232,11,466959,-0.0530535851188386,0.156914652152267,0.735485260024056
7233,11,467309,-0.00781368110124459,0.156554363138758,0.960222067485936
7234,11,467328,-0.0107760735686839,0.155868192050364,0.944920663598506
7235,11,467504,0.0332120971918572,0.156196547309419,0.831738175217616
7236,11,467546,0.0111002553977377,0.155868127603608,0.943266428101909
7237,11,467564,0.0274462555171424,0.15597752070203,0.860423995294139
7238,11,467627,-0.011044868638483,0.156148864522728,0.943650356929578
7239,11,467651,0.00485601869465824,0.155869033018368,0.975163948718902
7240,11,467666,0.0224001575650568,0.156715275329421,0.88642276775016
7241,11,467744,0.00902819307194025,0.156391064321695,0.953997700268551
7242,11,467777,0.0211645398168088,0.156264167255917,0.892340586495828
7243,11,467786,0.0126747996968184,0.156553462030805,0.935518469922424
7244,11,469130,0.110518720264793,0.157447490599218,0.483179016643341
7245,11,471802,-0.0814765646659608,0.157337755963708,0.604890824279527
7246,11,475092,-0.0717054611018171,0.156893645567972,0.647928962581091
7247,11,476182,-0.0402720668118295,0.156189326515956,0.796679599901414
7248,11,477654,0.00435693126390535,0.156639663093451,0.977825425252931
7249,11,480438,-0.0662824358687635,0.157392734536562,0.673918147903143
7250,11,481321,-0.0662366419787896,0.158074762530346,0.675455651265187
7251,11,485149,0.12550781153451,0.159975485104051,0.43324712151303
7252,11,487422,0.0531690927255641,0.159793961163373,0.739531609017301
7253,11,487905,0.0653600868894764,0.157393827235485,0.678200492062621
7254,11,489044,0.00653385437983722,0.158113687586653,0.967061142492387
7255,11,489658,-0.0832344948428305,0.161372151647204,0.60632245796346
7256,11,490777,-0.124556478796128,0.163687646053047,0.447200898745003
7257,11,491233,-0.0182945475296088,0.158862662830857,0.908384163232664
7258,11,491866,-0.00797822280935212,0.158682773639632,0.959929440518551
7259,11,493392,-0.102083035766744,0.160460967592257,0.525067404335189
7260,11,493686,-0.0100402664391792,0.163489675874682,0.951065663744788
7261,11,494217,-0.060533881457753,0.164879282682065,0.713734126931625
7262,11,494726,-0.0361265978307364,0.15725079250555,0.818427857745482
7263,11,495468,-0.0624804407816286,0.15739714015453,0.691636508918928
7264,11,498423,-0.0168859779908912,0.158803587361929,0.915378969670564
7265,11,498694,-0.0133036349937325,0.157260953895185,0.932630599183364
7266,11,507721,0.204409484744788,0.156597038036739,0.192633537293208
7267,11,508824,0.15491223260807,0.157573347402247,0.326225694925137
7268,11,515387,0.232791840463497,0.156628385333123,0.138100672826553
7269,11,515435,0.236543296629469,0.157246833329241,0.133403399127367
7270,11,515606,0.327048066492689,0.156966901389929,0.0379202835579997
7271,11,515607,0.327048066492689,0.156966901389929,0.0379202835579997
7272,11,515783,0.324522826441503,0.155998215502945,0.0382190588694257
7273,11,516249,0.309884717888349,0.156565906723097,0.0485632884774678
7274,11,516917,0.378648153590957,0.223988161944593,0.0918183624437348
7275,11,517253,0.331525904992853,0.161071112461949,0.0402989929817533
7276,11,517259,0.260060837609847,0.159181987539857,0.103206482226345
7277,11,517279,0.29428984026357,0.158860396356544,0.0647877471744846
7278,11,517282,0.28162191449285,0.158597404886163,0.0766432971968204
7279,11,517936,0.314435787823854,0.15721012933649,0.0462553091930313
7280,11,518115,0.579953015781417,0.307466912796697,0.060084764339898
7281,11,519384,0.252910700663617,0.162328101687995,0.12012416638418
7282,11,521756,0.349044069674199,0.154724188135454,0.0246877373577506
7283,11,521933,0.371192073882277,0.1563319818061,0.0181123993826462
7284,11,522294,0.349969337573637,0.153644875128257,0.0233369825731108
7285,11,523645,0.0919315695118046,0.1573059848268,0.559316179127329
