SNP,Chr,Pos,Effect,SE,PLM2_HNM1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
4651,7,877194,-0.0195423791170495,0.0591606155515119,0.74134846358998
4652,7,877211,-0.0175473906934982,0.0593408674445928,0.767629252070113
4653,7,877213,-0.0161997999662115,0.0592594521676831,0.784728116539763
4654,7,877846,-0.0116004233714686,0.0588293553828708,0.843794168961425
4655,7,885002,-0.0249405274989492,0.0586511407148919,0.670924356532582
4656,7,885849,-0.453445333569783,0.174345707266206,0.00969059336117612
4657,7,885849,0.00568663166730299,0.0683659870703685,0.933756157416156
4658,7,885994,-0.0278236114018959,0.126167144131873,0.825586079034868
4659,7,886493,-0.00301340803178828,0.0587669393715878,0.959133585841882
4660,7,886545,-0.0110847042279145,0.058530406635324,0.849900952897318
4661,7,886697,-0.0059362493798194,0.0588457978110877,0.919704538056963
4662,7,886766,-0.0174752187868795,0.0588280522594701,0.766598567913753
4663,7,887971,0.00706511322019723,0.0586872517304654,0.9042460096256
4664,7,888223,0.0296448548065989,0.0603755275813953,0.623726042112577
4665,7,888397,0.0415714362091509,0.0660607821586026,0.529565793807008
4666,7,889615,0.0107936605164431,0.0589410713009275,0.854804051003731
4667,7,891245,-0.00251409337604294,0.058610380161801,0.965809471785492
4668,7,891293,-0.0038036805954462,0.0588913280005961,0.948538497866951
4669,7,892049,-0.00258238828718235,0.0586799316575778,0.964922884759302
4670,7,892105,0.002008883710808,0.0586011794176796,0.972672768663085
4671,7,892437,-0.0230027515842598,0.0607859161013931,0.705344315074171
4672,7,893214,0.0055585482856976,0.058633872534343,0.924526701840354
4673,7,893850,0.0261871659455257,0.0585939577404438,0.655202533715104
4674,7,894012,0.0242313348788661,0.0585191698547886,0.679070539803036
4675,7,895001,0.00562902531683487,0.0585141784649245,0.923416845437799
4676,7,895337,0.0068980040048927,0.0597721432270868,0.908189737227888
4677,7,895450,0.0186483378605894,0.0594367682524776,0.75389558079094
4678,7,895555,0.0184485215159084,0.0624994714277896,0.768030800007493
4679,7,895762,0.00185239977092319,0.05974816378957,0.975284302221151
4680,7,895768,-0.000865014010515308,0.0597649076759203,0.98846030923711
4681,7,896035,0.0198192316281344,0.0592639963814602,0.738259141177629
4682,7,896456,0.0234901982539242,0.0588418001765201,0.689980340712276
4683,7,898683,0.0216859023527012,0.0588353253926808,0.71265696479912
4684,7,898738,0.0285043401577852,0.0588458422254302,0.628409482555873
4685,7,902481,0.037732109111101,0.0589662652459702,0.522657150362897
4686,7,903446,-0.0162390907615849,0.0586500461976237,0.782033443438797
4687,7,905164,-0.0267752339117114,0.0589096926407697,0.649738842761345
4688,7,905443,-0.0417049805099959,0.058503276414407,0.476399805761184
4689,7,907716,-0.03187562893477,0.0586086780636734,0.58687276868037
4690,7,907934,-0.0320189161539783,0.0585871409353357,0.585055313443422
4691,7,910755,-0.0405138064865737,0.0594460853893584,0.495988208733498
4692,7,912826,-0.0348209647144984,0.0601544744991529,0.56305341496301
4693,7,918781,0.0298498660995305,0.0588266016466862,0.612176161189531
4694,7,920914,0.0325213995957845,0.110528655539821,0.768751272983636
4695,7,920914,-0.277153276140805,0.178686914901461,0.12178449789969
4696,7,920923,-0.0431387541716238,0.0638047941171799,0.499416560117805
4697,7,920954,-0.0166880159430212,0.0622530198907592,0.788803880114444
4698,7,921843,0.014618063642575,0.0695388330021007,0.833621626594437
4699,7,923812,-0.0404295242173565,0.0586657434622321,0.491181307485464
4700,7,923971,-0.0395693203253125,0.0585740716065674,0.499772950251368
4701,7,924716,-0.0549206952803726,0.0585130442921723,0.348574829173209
4702,7,925457,-0.0435857245959774,0.0586388687872075,0.457800110907411
4703,7,926236,-0.0632349213501708,0.0587029785989811,0.282125964740866
4704,7,926565,-0.0415845223517194,0.0593627986010845,0.484067282511567
4705,7,927088,-0.0439304116566049,0.0586586124446938,0.454406176517849
4706,7,929514,-0.051662657334012,0.058687383346127,0.379294308016212
4707,7,929574,-0.0378932151159232,0.0587881798131925,0.519623218208025
4708,7,930875,-0.0207707645445947,0.0620446712076102,0.737996571676611
4709,7,931043,-0.0489251452494478,0.0593720457220172,0.410471287531642
4710,7,931554,-0.0349727805392686,0.0642018961556868,0.586282311031924
4711,7,933345,-0.0307761630480716,0.0594253811192876,0.604855299410184
4712,7,935054,-0.0391408822429478,0.0588675086577447,0.506549945115025
4713,7,935666,-0.0501957186788085,0.0587400589837919,0.393385526349372
4714,7,935765,-0.0325645052659624,0.0591472267162273,0.582278844267824
4715,7,935993,-0.121795882950013,0.116667941256622,0.297221370961569
4716,7,938096,-0.028635589446864,0.0595675755144683,0.631010157458079
4717,7,942301,-0.0696796931794813,0.0594686213588059,0.242105658566628
4718,7,942359,-0.0773321823328066,0.0596166298646878,0.195424007196969
4719,7,942366,-0.0718650319595828,0.059461253406699,0.227624477898719
4720,7,942440,-0.080315717963325,0.0593124704446745,0.176566914603904
4721,7,943177,-0.0893150610680952,0.0593942165443724,0.133535501806927
4722,7,943294,-0.107354952047254,0.0593198094124293,0.0711825060045619
4723,7,943829,-0.0676056174364401,0.0599597071007148,0.26028955889394
4724,7,944976,-0.0270060432869037,0.0618159500802122,0.662466772653273
4725,7,945074,-0.0320374888826882,0.0678287785526317,0.636983945038056
4726,7,945155,-0.0309814758718555,0.0650401986029605,0.6341243776197
4727,7,945948,-0.071920425605059,0.0595921079604184,0.228287114654171
4728,7,947039,-0.0789627165224512,0.0618049335547612,0.202225897907498
4729,7,949251,-0.131232726575035,0.122496267289733,0.284757385925068
4730,7,950329,-0.0884280432545318,0.0595453723100848,0.138422184116317
4731,7,950863,-0.0994345306730798,0.0599765497758234,0.0982279786913389
4732,7,951285,-0.1436758907308,0.118836035392089,0.227461914848793
4733,7,952040,-0.11835651338501,0.059504189650568,0.0474677644299663
4734,7,952343,-0.115451397633474,0.0600227393466954,0.0552261730544155
4735,7,954516,-0.0915526033461313,0.0591463860867797,0.122542758258619
4736,7,955286,-0.10293237249554,0.0595024517422319,0.084524977821087
4737,7,957457,-0.0717531946363772,0.0646315681298285,0.267673672614261
4738,7,962982,-0.0893205433395263,0.0587764212417351,0.129490022000445
4739,7,963056,-0.0921883982129411,0.0585647705375625,0.116353836637124
4740,7,963097,-0.094652574573227,0.0591624868932627,0.110520928072523
4741,7,966638,-0.113507159199523,0.0594879206098713,0.0571931254625498
4742,7,967795,-0.0987647666198774,0.0585653408588982,0.0926017348371613
4743,7,968722,0.00691550051979117,0.091142611663453,0.939561050626881
4744,7,968764,-0.112366697031136,0.062149455326674,0.0714562650612587
4745,7,969486,-0.0956017939085089,0.0589907597034181,0.105991371554315
4746,7,971272,-0.116205243856766,0.058509408221678,0.0477958454739906
4747,7,972869,-0.120191490054845,0.0584865911517649,0.0406119146311461
4748,7,974302,-0.0332020950364642,0.0688927284011784,0.630147916142506
4749,7,975368,-0.110456540880623,0.0586102448627944,0.0603059814814796
4750,7,975538,-0.0980463359765561,0.0586435176050191,0.0954293546903742
4751,7,979301,-0.111299180606666,0.0585958130628772,0.0583216674637517
4752,7,979647,-0.0958806079403791,0.058672980556473,0.103118267848768
4753,7,981478,-0.12731886049115,0.0609162005150055,0.0373270446219109
4754,7,982249,-0.182369433531464,0.0716202050304979,0.0113100313249793
4755,7,982432,-0.131772137087897,0.0591141832136618,0.0264353300868944
4756,7,982687,-0.126164312484001,0.0588033112259215,0.0325920856659591
4757,7,983018,-0.141503403304336,0.0582233566128561,0.0155817299242008
4758,7,983120,-0.114769483883908,0.112537723547815,0.308506937252176
4759,7,985724,-0.206476441082789,0.150084876153657,0.169777142257495
4760,7,985833,-0.127041367134355,0.063190020632555,0.0451420918106004
4761,7,986494,-0.116334481939971,0.0584738668868315,0.0474159655675035
4762,7,987415,-0.144422433638481,0.0588769259259279,0.0146519086601435
4763,7,987623,-0.146542982453384,0.0588416996316709,0.0132168662481896
4764,7,989361,-0.140451944808795,0.0583911618558953,0.0166703028113696
4765,7,989510,-0.105284494575252,0.0587769499641794,0.0741089720246415
4766,7,989736,-0.121996645398977,0.0620412457395247,0.0500379346083679
4767,7,992198,-0.14638101627485,0.058221599977625,0.0123742679642809
4768,7,992324,-0.151514652316543,0.0580774088679638,0.00947123069122829
4769,7,993818,-0.144075857078447,0.0584063950552695,0.0141075448838923
4770,7,994141,-0.130779221259229,0.0584222032810134,0.025810035557359
4771,7,995370,-0.0836255004891528,0.058663987578025,0.154896414679964
4772,7,995528,-0.0863258920097603,0.0585475228112165,0.141249444445728
4773,7,995677,-0.0783639779608952,0.0584373571314449,0.180785548608653
4774,7,995895,-0.0900365556582798,0.0583655859463671,0.123816310738244
4775,7,998468,-0.0212891442581131,0.0596655294424392,0.721448661757093
4776,7,1001397,0.0178430722254011,0.0619403834486722,0.773463377523051
4777,7,1002265,0.0624939160910182,0.0619169501244464,0.313513299420234
4778,7,1004704,0.0173705521357029,0.0585260779479886,0.766793604749798
4779,7,1005218,-0.00206609619170857,0.058429349550523,0.971812197504925
4780,7,1007125,0.00554181293136216,0.0584994667554014,0.924580887535963
4781,7,1007291,0.00554181293136216,0.0584994667554014,0.924580887535963
4782,7,1007680,-0.0148423129525987,0.0599500758354984,0.804604963771267
4783,7,1008513,0.00640395775663544,0.0585873345118455,0.913021754219609
4784,7,1011080,0.162945611145853,0.122388345228433,0.183922566306841
4785,7,1011080,-0.0658447908596355,0.114612200006876,0.565994939764275
4786,7,1011349,0.0331738912306377,0.0583917597147816,0.570310442750995
4787,7,1011803,0.0542407269332714,0.0681744285842468,0.426789413007217
4788,7,1012575,0.0953021218818557,0.0583548797220376,0.103329578666015
4789,7,1012595,0.10193141253053,0.0583979897600641,0.0817747394890003
4790,7,1017880,0.105731489410936,0.0586023806052852,0.0720493505539336
4791,7,1020120,0.0398943536047382,0.0589697949120993,0.499152425141043
4792,7,1022886,0.0201727717984422,0.0586118124188682,0.730918958080085
4793,7,1025886,0.0487825582367152,0.0586161128468393,0.405837259918226
4794,7,1025887,0.0487825582367152,0.0586161128468393,0.405837259918226
4795,7,1026093,0.0499697683821733,0.0584544716163907,0.393214338429
4796,7,1027156,0.0749380112016531,0.0587301142972198,0.202804164289118
4797,7,1027279,0.0823797903834958,0.0585095303252712,0.160019346346134
4798,7,1027302,0.0759352187100023,0.0586111838984976,0.195968296815473
4799,7,1027579,0.0866708189116272,0.0582470686610203,0.137647342273498
4800,7,1028091,0.0955096822837242,0.0584529598164865,0.10315915918866
4801,7,1030144,0.078608680461945,0.0602876377191402,0.193119406159622
4802,7,1030416,0.0624153175276517,0.0589964484583517,0.290801468692786
4803,7,1032231,0.0681921550591024,0.0591832739297019,0.250010371717826
4804,7,1033830,0.0856959775741173,0.0584105125394835,0.143230280852757
4805,7,1034625,0.0782234918494741,0.0586926050987404,0.183468291231084
4806,7,1037933,0.107155464190388,0.058388275260636,0.0673139554346631
4807,7,1039044,0.0728682065396868,0.0591559609266059,0.218844392043737
4808,7,1039428,0.285692237093659,0.137455129164928,0.0383908184604425
4809,7,1039884,0.0644952873036174,0.0583285289807565,0.269598769265005
4810,7,1041124,0.0679291423446137,0.0588234499418733,0.248954700781118
4811,7,1041497,0.0791391923169388,0.0584330070444119,0.17648857475392
4812,7,1041787,0.0865597481721611,0.0603174271794564,0.152152463605584
4813,7,1041874,0.0863813529090649,0.0585683226534846,0.141135633644353
4814,7,1041917,0.0780232570094828,0.058353551042425,0.182058114894823
4815,7,1042056,0.0762915049717288,0.0585254650903771,0.193232866234353
4816,7,1045046,0.0334750611249537,0.0585182545464113,0.567655748384881
4817,7,1045136,0.0148924352989278,0.058902315856661,0.800544614091069
4818,7,1045777,-0.00304742898060478,0.058656190287554,0.958594661949581
4819,7,1046298,0.0193377008049757,0.0586757123827556,0.741921055309034
4820,7,1046576,-0.0213849292349605,0.060660855730175,0.724649262163351
4821,7,1047015,0.0209874807147485,0.0591735095067319,0.723043403112629
4822,7,1047587,0.0231878193386428,0.0595879160626456,0.697409976806805
4823,7,1048541,0.108357335371034,0.191577270068929,0.572020687240113
4824,7,1048542,0.100011419337435,0.104497390949045,0.339186432114605
4825,7,1048545,-0.105714790154746,0.18712611656291,0.572474277062873
4826,7,1048639,0.222326417424669,0.100182219454883,0.0271069709430097
4827,7,1048750,0.027148782470132,0.0672918888164517,0.686862899539527
4828,7,1049339,0.0344459401992176,0.0584797659387656,0.556222435533346
4829,7,1051846,-0.264616833001106,0.121378597981109,0.0299105487516177
4830,7,1051850,0.228994156287922,0.116410169037628,0.0499507944356729
4831,7,1057307,0.0168149839076292,0.062776067533427,0.788966146228679
4832,7,1061773,-0.0121464780092191,0.0598007338488967,0.839161496589297
4833,7,1064143,-0.0382896941379713,0.0586493418795273,0.514272753208512
4834,7,1066075,-0.0734039228808031,0.0595663879663818,0.218655541326494
4835,7,1066563,-0.0704572555318203,0.0585685236317708,0.229787016778813
4836,7,1066735,-0.0781310048833245,0.0608050476911793,0.19965477089925
4837,7,1067985,-0.160529480025993,0.143149268634084,0.262874285762493
4838,7,1068261,-0.0679281050973559,0.0807852440057455,0.401002331989515
4839,7,1068674,-0.0812999140947639,0.110448160111824,0.462164071384626
4840,7,1068695,-0.132424477166297,0.106645973572825,0.215164156856363
4841,7,1073937,-0.00239984314373376,0.0976895390487082,0.980415004312615
4842,8,13662,0.0287410778697266,0.058835197859165,0.625498041991907
4843,8,16664,-0.010947059448802,0.0585720236002458,0.85184710154366
4844,8,17315,-0.019039903155583,0.0613296977233651,0.756400772269806
4845,8,17627,-0.0120310110760251,0.0594527180044336,0.839749782909604
4846,8,19058,-0.0655366797771776,0.0586546660661268,0.264612686326464
4847,8,19062,-0.0655366797771776,0.0586546660661268,0.264612686326464
4848,8,19760,-0.0535772792178766,0.0585638428615841,0.360893546565345
4849,8,20879,-0.0481994136643993,0.0586100432964785,0.411418847456141
4850,8,21364,-0.0431485725157202,0.0586826136269673,0.462652852663976
4851,8,23859,-0.034654856710305,0.0594275489214862,0.560168287773119
4852,8,24772,0.004286113816385,0.0588003417803239,0.941932812197224
4853,8,24855,-0.0143662454721595,0.0591391128721313,0.808206207375473
4854,8,25786,-0.0364399936700949,0.0589614816820876,0.536953762020191
4855,8,26026,-0.0240904652281898,0.0593502342095311,0.685059467413175
4856,8,26028,-0.0266910652983513,0.0592990277379131,0.65290766248571
4857,8,29272,0.0495281043936713,0.0594214147092489,0.40512304981622
4858,8,31948,0.0291178204502586,0.0589546049935909,0.621682289439522
4859,8,32371,0.0309737928981469,0.0593537024244375,0.602101312334257
4860,8,33975,0.0221132396559214,0.0589646411867908,0.707866775400137
4861,8,35149,0.0545118814275406,0.0607641826106086,0.37027404446454
4862,8,35271,0.0783375968796258,0.0704628760366624,0.266999238492133
4863,8,35378,0.0820530692745889,0.0941846865738887,0.384240706426246
4864,8,36243,0.0115869990157845,0.0726317687487942,0.87334198913382
4865,8,37633,0.0521701256758579,0.0590189290134832,0.377321704103293
4866,8,37678,0.0486095979571095,0.059027540137161,0.410775692660956
4867,8,39906,0.113900641839621,0.0588081664607047,0.0535654357436354
4868,8,40485,0.0903298872790579,0.0588830470921283,0.125911636064499
4869,8,40881,0.110022225055487,0.058543260653958,0.0610227732685708
4870,8,41487,0.108082012308781,0.0588636275434683,0.0671774241101664
4871,8,42121,0.105573906749644,0.0587465011846601,0.0731728508088978
4872,8,42238,0.113066629557907,0.0599899701483506,0.0602836934688743
4873,8,42789,0.11164667122597,0.0599631014487685,0.0634447561662423
4874,8,42932,0.0978171613695726,0.0588263185480227,0.0972374809582875
4875,8,43002,0.112540426134994,0.0586984565555039,0.0560112862681368
4876,8,44406,0.109310368326635,0.0591116739911226,0.0652621905212069
4877,8,44454,0.118699199481328,0.0599743451149649,0.0485739466586251
4878,8,45167,0.11309630375807,0.0591360989531182,0.0566243637496536
4879,8,45571,0.100144370204777,0.0589435455580514,0.0902025202010295
4880,8,48099,0.165107415614921,0.0692790809234702,0.0176901891926949
4881,8,48214,0.113400774467466,0.0584953602446173,0.0533434068431717
4882,8,48235,0.10023543550438,0.0583425993815529,0.0866646050273893
4883,8,48299,0.100863374233419,0.0586224448191257,0.0862071966332391
4884,8,50901,0.0138914079157633,0.0598809715666095,0.816685117863279
4885,8,53019,0.0605724917826746,0.0596141107920573,0.310288901080565
4886,8,53401,0.0626449717738582,0.0584448044445097,0.284512683224758
4887,8,53770,0.0502795766922062,0.058408580627269,0.389918640574288
4888,8,54264,0.020557571937499,0.0586559564360196,0.726189686053252
4889,8,54471,0.0648411287467465,0.0596013896387553,0.277375724640923
4890,8,56206,0.0514550784738018,0.0594905302604804,0.387665210428368
4891,8,56351,0.0495807904130407,0.0584858672449568,0.397157384757076
4892,8,56423,0.0189418330300741,0.0777198308576803,0.807589700485718
4893,8,56424,0.12388554316576,0.0881395077508797,0.160733731870307
4894,8,57912,0.0105776119571965,0.0588373943339014,0.857430769876727
4895,8,58345,0.0111820507979186,0.058417250896067,0.848309009732795
4896,8,58900,-0.0749214548838256,0.0838696317493259,0.372300584614534
4897,8,59614,-0.00214542687458264,0.0585000989176012,0.970765748117831
4898,8,59645,-0.00114258329170965,0.0584202509408988,0.984407018140585
4899,8,61846,0.0177150915617657,0.0586585834332511,0.762827321806142
4900,8,62723,0.000582441426226071,0.0601830099303467,0.992283789945352
4901,8,63915,0.00905750560479294,0.0584164598628241,0.876870064780044
4902,8,64292,0.235015146042116,0.15086229507168,0.120173795005045
4903,8,64505,0.0152543731481843,0.0598908990044475,0.799101053542804
4904,8,65889,-0.0152527124614739,0.0589288645444502,0.795915248280425
4905,8,67613,-0.0135622663179973,0.11691175214413,0.907715095516433
4906,8,68955,-0.0366828355390185,0.0585008084748168,0.531032881731205
4907,8,70194,-0.00134131509976116,0.0593481736980809,0.981981490361745
4908,8,71694,-0.0115689528617807,0.0587471399267277,0.843997267045417
4909,8,71740,-0.00214279143047132,0.058673479063573,0.970887886017024
4910,8,71830,-0.00881128043766094,0.0590937368401198,0.881554474483656
4911,8,71885,0.137459611968936,0.118993239105772,0.24879461626223
4912,8,72011,0.0411542500127808,0.117059180606759,0.725372101214469
4913,8,72021,0.022539658293482,0.116885785166086,0.847199168422151
4914,8,74739,0.0249040847315472,0.0585862840856623,0.671034532391504
4915,8,74974,0.0328699941677088,0.0586475014470862,0.575516416609882
4916,8,74975,0.0283573798266844,0.0587403062057177,0.629566490290094
4917,8,78664,0.0985798403052731,0.0629744697961154,0.118386599256692
4918,8,78809,0.14081516083422,0.0638779840134809,0.0281381190654675
4919,8,78883,-0.163516801808648,0.300831833308056,0.587095046376401
4920,8,79061,0.101996601643175,0.0586682997159248,0.0829893580697407
4921,8,80030,0.101389686459623,0.0585512245061826,0.0842111862161388
4922,8,80515,0.102492314490925,0.0589177564944976,0.0828039306521956
4923,8,81672,0.101753339691783,0.0584604539503009,0.0826338728691122
4924,8,82753,0.0747070645223855,0.0583492408589647,0.201265066398692
4925,8,82815,0.0866996258996359,0.0583511992529556,0.138218139344871
4926,8,83281,0.0877486607856764,0.0593486973264324,0.140158465596536
4927,8,83452,0.0841082250888754,0.0589443636252603,0.154490109414765
4928,8,84010,0.101946939948171,0.0584146899275396,0.0818153693937928
4929,8,85218,0.101979616533368,0.0597344719722822,0.0886613254849484
4930,8,85386,0.0439810302674279,0.333175915726522,0.895055203473978
4931,8,85389,-0.036705241250877,0.372648768301793,0.921592590253568
4932,8,92161,0.0786969415899866,0.0648728947315788,0.225904887771469
4933,8,92239,0.0985034772812304,0.0588701973433875,0.0951675932065915
4934,8,92580,0.103452173793294,0.0621932874373501,0.0971203413463489
4935,8,92811,0.0947990181712663,0.0583572011313592,0.10516990116498
4936,8,96286,0.0692299245440865,0.0583849727139125,0.236518969226225
4937,8,96707,0.0727901716490666,0.0585213552027309,0.214390277083711
4938,8,96942,0.0684145624166287,0.0583710987061954,0.24196247153764
4939,8,97662,0.09103156991415,0.0585680235051903,0.121011822648371
4940,8,99461,0.0578971402457605,0.0588877978720402,0.326193605136608
4941,8,99525,0.0577620461508453,0.0589231386000738,0.327611985594694
4942,8,100031,0.0691572814246806,0.0587864152121102,0.240221372527862
4943,8,102150,0.0781813157220147,0.0589974914201988,0.185974044868576
4944,8,102263,0.0900583456670615,0.0588614066380064,0.126910677854933
4945,8,102271,0.0857286976080663,0.0590337308925718,0.147334637683485
4946,8,105346,0.0810595854317303,0.0588567098064947,0.16931192235104
4947,8,105610,-0.26719698839205,0.186730287824767,0.153336432698272
4948,8,105611,0.00816629123662493,0.114957230768227,0.943408020875111
4949,8,105612,-0.189914389811946,0.1014580075859,0.0620537933852524
4950,8,105618,-0.206024716235729,0.193694783265852,0.288211398369536
4951,8,110021,0.0791101635691641,0.0605757536483401,0.192412883862632
4952,8,111633,0.0766426028357242,0.0593058929867872,0.197089270929662
4953,8,111695,0.0774044191797011,0.0590003933309035,0.190396082691504
4954,8,112848,0.0869618854428553,0.0588584516663436,0.140439991447869
4955,8,113201,0.0885626575765183,0.0598563683485284,0.139875558646848
4956,8,113225,0.0817180552332891,0.0601491336118648,0.175143835134704
4957,8,114744,0.102169358339673,0.0596386243642278,0.0875646620928527
4958,8,114771,0.0994157453099324,0.0593516674903551,0.0948141873649954
4959,8,114934,0.0968246282148706,0.0594715084582846,0.104399159014363
4960,8,114970,0.0921938608879513,0.0601715869857243,0.126373052191167
4961,8,115080,0.120149938938646,0.0617202636700273,0.0523653834812989
4962,8,115390,0.118897126442085,0.0619151673758645,0.0556225486044378
4963,8,116469,0.0814478911721441,0.0605995152470198,0.17980011999751
4964,8,117153,0.0687821201959979,0.0594063923822613,0.247718828684767
4965,8,117168,0.0717294228866312,0.0595736368630382,0.229378380504774
4966,8,117739,0.0794000990272892,0.0594297082975464,0.182398872123668
4967,8,119053,0.0735240739484424,0.0591033185059461,0.214327804555036
4968,8,119057,0.0735240739484424,0.0591033185059461,0.214327804555036
4969,8,119122,0.0656345814481858,0.0591296239775116,0.267749500918036
4970,8,119178,0.0735240739484424,0.0591033185059461,0.214327804555036
4971,8,119730,0.0805888137646442,0.0593716202487355,0.175533206491027
4972,8,120385,0.0507088122230992,0.0590111470418055,0.390753198365989
4973,8,121738,0.0908703733779684,0.0638852256199205,0.155793058290573
4974,8,122014,0.018787713265338,0.0597604865806044,0.753415481484464
4975,8,122207,0.0202545018307014,0.0593398668567967,0.733057930614662
4976,8,122347,0.0132363304814731,0.0595149170132664,0.824128348320259
4977,8,122370,0.0231745336202724,0.0592198842955905,0.695789226502517
4978,8,122655,0.0518037910556929,0.059113111917119,0.381435609157708
4979,8,123958,0.1035699250822,0.13649878968084,0.448502003793285
4980,8,124640,0.0560491855893162,0.0593870856383964,0.345920338696486
4981,8,126150,0.0272034436812718,0.0721573678226165,0.706398941276179
4982,8,131678,0.0541687856998725,0.059917196614919,0.36657974160984
4983,8,131702,0.0401455612510316,0.0600086327734879,0.503935026926227
4984,8,133120,-0.0919736739441657,0.0994801128992627,0.355835076690259
4985,8,133123,-0.218217794807384,0.135051343110786,0.107027966603881
4986,8,134839,0.0476135443672819,0.06041405052738,0.431155207979843
4987,8,135448,0.0320078986797472,0.0611905772788897,0.601242988804363
4988,8,135849,0.016705138920184,0.0610863546560732,0.78465372345858
4989,8,138689,0.0713408792025929,0.058752674688169,0.225461081514404
4990,8,139684,0.0828407083876721,0.0589080563518473,0.160523245122486
4991,8,140044,0.0484600888736738,0.0591536017931415,0.413210991412738
4992,8,140065,0.0433138312748073,0.059034000681208,0.463612570685868
4993,8,141525,0.00638355322333339,0.11717153584638,0.9565832366469
4994,8,143451,-0.118710467036831,0.0582508236764506,0.0423031282048279
4995,8,144266,-0.0507842876571165,0.0584995758041499,0.385921835784124
4996,8,144671,-0.0245547579873271,0.0584423791318303,0.674629099262283
4997,8,146416,-0.0271886215304065,0.142703376824486,0.849006944131616
4998,8,150593,0.0052756582061301,0.0615116705803041,0.931700435620207
4999,8,151325,0.0181479376038835,0.0590820093780299,0.758898753073837
5000,8,151383,-0.010802189741837,0.0610681120372145,0.859698150028446
5001,8,154940,0.000688638244002719,0.059779152509359,0.990815315565249
5002,8,156216,0.0147129403436367,0.0586637199982526,0.802113613099733
5003,8,159162,0.054058304126415,0.0583530589770449,0.354870795880415
5004,8,159677,0.0863122291491069,0.0582375388772835,0.139213247646244
5005,8,160087,0.0557927562884608,0.0583539438401509,0.339671261229814
5006,8,160450,0.0603781016039297,0.0585920304528719,0.30348876959771
5007,8,160596,0.0476840636882566,0.0586992558730699,0.417141015639617
5008,8,161761,0.0429649992610234,0.0588021964782046,0.465465430994701
5009,8,164143,0.0109561599782786,0.0584210399900438,0.851346648260357
5010,8,164304,0.0311841705676148,0.0584223986966124,0.593836062954005
5011,8,164380,0.0333816808727516,0.0584189586644431,0.568079544237082
5012,8,165385,0.0319186224679967,0.0585087212458486,0.585729372660246
5013,8,165566,0.0398789561851289,0.05880179199485,0.498093726631679
5014,8,165572,0.043047251904123,0.0587954628413529,0.464561234798531
5015,8,165588,0.0447867055290006,0.0587057205294205,0.446031414716564
5016,8,165608,0.0432725102926526,0.0585559996939139,0.460401955596945
5017,8,165710,0.0370862476695625,0.0590005268428943,0.530033922272299
5018,8,165734,0.0356594681229874,0.0595437001186121,0.549637731235164
5019,8,165797,0.0431985983970814,0.0588990107504439,0.463779934303119
5020,8,165986,0.0312587981930184,0.0584848378184835,0.593348047657507
5021,8,165995,0.0331694666964598,0.0587238354454744,0.572542569607105
5022,8,166046,0.0255227811286651,0.0584044866213613,0.662378295017612
5023,8,166130,0.0291194794022948,0.0585733738271742,0.619396061010833
5024,8,166209,0.0246312125377633,0.058761870673061,0.675346859013994
5025,8,166367,0.0271672975948067,0.0586557697528585,0.643531542490959
5026,8,166391,0.0171386866676638,0.0586730019829489,0.770377818871007
5027,8,166445,0.0392800289619693,0.0589662368929846,0.505753894281473
5028,8,166892,0.0388138592722243,0.0583929210770049,0.506675455617997
5029,8,167286,0.0427018002858624,0.0585497793877193,0.466286699924222
5030,8,168070,0.0393320956248002,0.0586287980121768,0.502744293078796
5031,8,168732,0.0488833496627272,0.0586307561483424,0.404986099346734
5032,8,168762,0.0612517019881549,0.0592499454603866,0.30194441510136
5033,8,169190,0.0204164045449284,0.0587384513455733,0.728361584303561
5034,8,169199,-0.00361474853883023,0.061302778890957,0.953012959150036
5035,8,169202,0.0162373636029735,0.0667677159518728,0.807998044286192
5036,8,170381,0.0491633470013026,0.0589878286918996,0.405155126708351
5037,8,170419,0.0533760955950548,0.0588866858536117,0.365331650638015
5038,8,170619,-0.171640062833578,0.109058903734439,0.116422792531444
5039,8,173136,0.0600872784570226,0.146775268337038,0.682507008333455
5040,8,173184,0.29857903604111,0.110389255706037,0.00716615228885657
5041,8,175778,-0.00724076511708502,0.0584832967270952,0.901536881952796
5042,8,176997,0.0182445527326567,0.0586609096295268,0.755971111916518
5043,8,179821,0.101375358524647,0.0583435208407034,0.0831605482664822
5044,8,183857,0.127273531547582,0.0612466744483862,0.0384271293047402
5045,8,185325,0.118223806301736,0.0587782585953601,0.0450479082356235
5046,8,185478,0.103895139584655,0.0586588616080606,0.0773943277196299
5047,8,188007,0.0464103294919672,0.0585403953010695,0.428431791648208
5048,8,188958,0.0199953821989105,0.0584271006956458,0.732383079404968
5049,8,190366,-0.0560530234285223,0.058498895283936,0.338623036321878
5050,8,190872,0.0048691885720844,0.0587078791511137,0.933946839974981
5051,8,191947,-0.0250338557398338,0.0587627896069972,0.67035623428585
5052,8,193408,0.015627899108646,0.0611975632507147,0.798587612223325
5053,8,193417,-0.00117285144271073,0.0628262716264901,0.985116368444948
5054,8,193425,0.0252979596082019,0.0694282827374987,0.71579585793416
5055,8,193426,0.0103620011339527,0.0693193540975159,0.881258615357266
5056,8,193438,0.0187855253351663,0.0758876066957645,0.804631126125391
