SNP,Chr,Pos,Effect,SE,RET2_SNA3_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
7199,11,440174,-0.0773610939460339,0.422899273829454,0.854957720146058
7200,11,440451,-0.103689657853427,0.0768947931869657,0.178374560143261
7201,11,441961,-0.11036624186959,0.0766940545666894,0.151023695834968
7202,11,442302,-0.109182121920919,0.0773132028912041,0.158770437596871
7203,11,442829,-0.106958431609615,0.0770433081604618,0.165924314267912
7204,11,443498,-0.1087042534361,0.0768144332197496,0.157904905801151
7205,11,443807,-0.109034815655735,0.0767327531836656,0.156208694657602
7206,11,444125,-0.119010540208724,0.0767953130740354,0.122106943564128
7207,11,444152,-0.109027595157934,0.0768943598468088,0.157105569551811
7208,11,444420,-0.100740624670482,0.0769524591623642,0.191342492256562
7209,11,444997,-0.0911575531541662,0.0781778441830907,0.244390341739226
7210,11,445026,-0.10716505968993,0.0778658114937241,0.169607763658097
7211,11,445153,-0.0992662529216034,0.0768537124854718,0.197331752687566
7212,11,445220,-0.110260225883603,0.0776244798735343,0.156364846402978
7213,11,445373,-0.104837949339306,0.0770515645521001,0.174501708064499
7214,11,445854,-0.10180892140589,0.0767275797399755,0.185403319617198
7215,11,446795,-0.0809105442506337,0.0914966234951758,0.377135713586439
7216,11,448760,-0.0806248805939899,0.0770531298242563,0.296113382998145
7217,11,449454,-0.086378519661372,0.0771626226109605,0.263715835336962
7218,11,452711,-0.0936662421984631,0.0782652135670675,0.232195446901889
7219,11,456846,-0.0539232749519833,0.0770676423673231,0.484583228196394
7220,11,457834,-0.311792856693941,0.171107408164414,0.0692697908943341
7221,11,458159,0.000395217731282038,0.288282872518978,0.998906925075772
7222,11,458692,-0.0718902341907985,0.09301975879964,0.44012887684735
7223,11,460484,-0.0639935413356973,0.0774388060720733,0.409149243184924
7224,11,462463,-0.00748049293869457,0.0776185344060385,0.923277369041564
7225,11,463057,-0.0435468718779691,0.0769786216111165,0.571956555351562
7226,11,463846,-0.0814539539391742,0.0771347217343271,0.291692233522465
7227,11,464832,-0.0311321045554167,0.0773604327154534,0.687611691100326
7228,11,465192,0.060484039257096,0.288264898175475,0.833928399793403
7229,11,465260,0.0219924141239307,0.152448096675107,0.88537618344674
7230,11,465463,-0.0310972034215269,0.0781883663088534,0.691075803112324
7231,11,466269,-0.0392041242274989,0.0768375590390872,0.610215628868951
7232,11,466959,-0.0231122442429398,0.0775757223351392,0.765930788237251
7233,11,467309,-0.0382179520066441,0.0773683390935938,0.621631730225103
7234,11,467328,-0.0314436156348891,0.0770379290445873,0.683405437502033
7235,11,467504,-0.0255753920550319,0.0772108568388302,0.740659093046668
7236,11,467546,-0.0346237116101054,0.077034066010373,0.653375880801955
7237,11,467564,-0.0328405455383304,0.0770932007322336,0.670378409969805
7238,11,467627,-0.0395064693737005,0.077166241611198,0.608995146561816
7239,11,467651,-0.0272042293331204,0.0770425002724037,0.724219153025996
7240,11,467666,-0.0284648451258611,0.0774617784421862,0.713489010785541
7241,11,467744,-0.0306998329196212,0.0772971691395355,0.691484837354609
7242,11,467777,-0.0358585878515539,0.0772297673401459,0.642711560021529
7243,11,467786,-0.0359110466336109,0.0773714697923468,0.642834908859381
7244,11,469130,-0.0161713801240959,0.0778858791593621,0.835638259634059
7245,11,471802,-0.0736015758752016,0.0777129479855992,0.344238038127319
7246,11,475092,-0.0266586489573428,0.0775724994692765,0.731305782336572
7247,11,476182,0.0083030337605754,0.0772203470442246,0.914434441941944
7248,11,477654,0.0133506228125837,0.0774337954879117,0.863211356360369
7249,11,480438,-0.01251031680282,0.0778259571452368,0.872384341932978
7250,11,481321,-0.0395148549572406,0.078137564853029,0.613376714303548
7251,11,485149,0.000568019562914079,0.0791549939263745,0.994278449659545
7252,11,487422,-0.0317512871459618,0.0789906529550553,0.687954824394674
7253,11,487905,-0.0659464096710671,0.0777496177418812,0.39690720470851
7254,11,489044,-0.0791102155571699,0.0780523739882658,0.311490306914179
7255,11,489658,-0.102373742507582,0.0796203720538219,0.199365019407539
7256,11,490777,-0.0433509871244653,0.0809547042115685,0.592643556342376
7257,11,491233,-0.0680152532466514,0.0784539405414554,0.386561041119021
7258,11,491866,-0.0369573522982196,0.0784226262539499,0.63774704596983
7259,11,493392,-0.112546315910076,0.0791451812383564,0.155902348793454
7260,11,493686,-0.127493695438037,0.0805384356197016,0.114313120176353
7261,11,494217,-0.151297355539624,0.0811272199146395,0.0630194601103974
7262,11,494726,-0.123005380198766,0.0774687535793195,0.113225398023661
7263,11,495468,-0.128274397222037,0.0775287699096329,0.0989068108162331
7264,11,498423,-0.176063525384428,0.0779467192707296,0.024507551297937
7265,11,498694,-0.181782493767924,0.0771405103918165,0.0189933140536965
7266,11,507721,0.0134125365985773,0.0775992260948511,0.862873354026451
7267,11,508824,-0.0374733743064035,0.0779796174246383,0.631131583632953
7268,11,515387,-0.0580083795562287,0.0776119048159955,0.455310066461738
7269,11,515435,-0.0678740891242107,0.0779021792637479,0.384197099916084
7270,11,515606,-0.0268562396946419,0.0780613537304259,0.731020938347957
7271,11,515607,-0.0268562396946419,0.0780613537304259,0.731020938347957
7272,11,515783,-0.0142561111485437,0.0775874418473017,0.85432095852274
7273,11,516249,-0.0252121977229638,0.0778172361922049,0.746135623177397
7274,11,516917,-0.0614452807040222,0.111130830044786,0.580675411852203
7275,11,517253,-0.0172030950770665,0.0800988749575254,0.830068136333809
7276,11,517259,-0.0158681235772329,0.0789862359528913,0.840894560612633
7277,11,517279,-0.0173682035126648,0.0789102311786366,0.825919897551654
7278,11,517282,-0.0247691011553184,0.0787431638510992,0.753284948841707
7279,11,517936,-0.0342285383040345,0.0781368906195333,0.661611723962343
7280,11,518115,-0.0476816150759962,0.152743493981526,0.755097240213035
7281,11,519384,0.0271947509164074,0.0805115658342288,0.735733930540893
7282,11,521756,-0.01353467862119,0.0770360597719027,0.860636056710045
7283,11,521933,0.00667192764656954,0.0778987614868407,0.931794240780509
7284,11,522294,-0.0265219796150183,0.076499589515215,0.729027488906785
7285,11,523645,-0.0621410484673969,0.0777336567539606,0.424590395443355
7286,11,523658,-0.0620081741935263,0.0764759337831125,0.418015681479299
7287,11,523660,-0.0860371111076171,0.0766735086735604,0.262572806772531
7288,11,523661,-0.0903834307886893,0.109838112726238,0.411132569575098
7289,11,524189,-0.0956934707124948,0.0786032142078073,0.22425599125186
7290,11,525295,-0.26415273608927,0.339167728689654,0.436603829703235
7291,11,527561,-0.0106244606043933,0.0764259748302736,0.889516497592326
7292,11,532258,0.0381746122327842,0.0782027569957541,0.625747246499726
7293,11,533229,0.00353987289299026,0.0762308479306632,0.962988822166371
7294,11,534563,0.0204454339553308,0.0765381682493708,0.789527142685307
7295,11,535334,0.0218488808304872,0.0769843758527906,0.776722924639465
7296,11,535859,0.000679934840414897,0.0762478286232233,0.992890050260885
7297,11,547722,-0.0038567688856217,0.0764452812450889,0.959791238897706
7298,11,549137,0.0117644860872554,0.0770239189386801,0.878692089535658
7299,11,549457,0.0497705287315885,0.0882721871074125,0.573227683637152
7300,11,549470,0.0113204552279002,0.0779566811998033,0.884624247333679
7301,11,549473,0.00748969195868054,0.0799867528211698,0.925450914322639
7302,11,551184,-0.0221887491343579,0.076465412774674,0.771848765771799
7303,11,551512,0.015896873553963,0.0810492410229885,0.844614654399677
7304,11,556081,-0.0291979237877455,0.0831682441750138,0.725744829947763
7305,11,556779,-0.0179718931780432,0.0766631885622866,0.814789694706292
7306,11,557098,-0.0125978040852239,0.0762448889525084,0.868858967665824
7307,11,559683,-0.0438304944266895,0.0764268591910288,0.566674115586719
7308,11,559870,-0.0518249468653315,0.0764974004012712,0.49854946395003
7309,11,562114,-0.0454587715925088,0.0763728750873214,0.552076846003119
7310,11,564538,-0.0175242131596899,0.0777259832970675,0.821750779822711
7311,11,565905,-0.0124725729530193,0.0766900299484792,0.870897963750824
7312,11,566379,-0.00595553833315166,0.076309513990284,0.937836868990475
7313,11,566840,0.0350152052092225,0.0764536327998044,0.647239483477063
7314,11,566850,0.0372353904166088,0.0763565727515511,0.626099492764708
7315,11,567100,0.0335750074728406,0.0765771981031214,0.661330816844372
7316,11,567277,0.0342750148338742,0.0763604996869606,0.653809576078544
7317,11,567284,0.0351170098257375,0.0764196865846492,0.646137690905415
7318,11,567434,0.0338474612227375,0.0763610399527328,0.657852371703263
7319,11,567526,0.0339738384001507,0.0766460028479228,0.657851751709182
7320,11,567588,0.0367190283513203,0.076464060541632,0.631373451217605
7321,11,567619,0.0422511291953186,0.0765905432741662,0.581537602059006
7322,11,567651,0.0341751709560484,0.0765837322357746,0.655693287838455
7323,11,567885,0.0209677536755069,0.0768688276763735,0.785187084111681
7324,11,571825,-0.000143643759230594,0.0770295497137467,0.998513168893128
7325,11,574704,-0.0257256975850695,0.078679694573098,0.743886312313444
7326,11,574955,-0.00670323012797175,0.0769695361001497,0.930649836910516
7327,11,575225,-0.00243606683379205,0.0765040354492251,0.974615784322834
7328,11,575805,-0.00496866043154059,0.0769391358530809,0.948545677619692
7329,11,576302,0.0219674237436261,0.0776429810252151,0.777397368731669
7330,11,576352,0.0271501702569177,0.0783246625787169,0.729071117220955
7331,11,576492,-0.0345808186566883,0.102094633098607,0.735027041009817
7332,11,578734,0.0186455227501532,0.0767615282284958,0.808222454652232
7333,11,578880,0.0235628557604751,0.0763310953191269,0.757737356096006
7334,11,580843,0.0873249680694155,0.0768299054358824,0.25647599996388
7335,11,580882,0.10188394545657,0.0867530142581912,0.241020936365684
7336,11,580901,0.172628261630079,0.154154724993488,0.263544310478871
7337,11,581051,0.0617769737778489,0.0821876390316917,0.452757765668903
7338,11,581056,0.0683290253814752,0.0821729463085612,0.40623808591005
7339,11,581163,0.0689156801267314,0.0778502606969385,0.376633152736225
7340,11,583102,0.0275372503874765,0.0764369366843645,0.718867390042174
7341,11,584625,0.10154708073962,0.076629560414297,0.18597234725124
7342,11,584993,0.0957099724776597,0.0765235339574392,0.211862833190306
7343,11,591628,0.0561161160112367,0.0767061507087885,0.464914859445535
7344,11,591788,0.0462603393284942,0.07670278643209,0.546821750369471
7345,11,596580,0.037227877682518,0.0768986943241774,0.628603850422754
7346,11,596725,0.0368960969619104,0.0766976342847871,0.630772513473584
7347,11,601153,0.10860376033803,0.0761126041932105,0.154497590789731
7348,11,604648,0.142931914547145,0.0760612338808307,0.0610450895828116
7349,11,605055,0.126959418690631,0.0763585721197444,0.0972653023348893
7350,11,608767,0.087489364872043,0.0882207578141762,0.322018532908046
7351,11,611233,0.0468783178609423,0.077656011397802,0.546453225920075
7352,11,612533,-0.0583161383053152,0.16869958851484,0.72978884222886
7353,11,613347,0.0524928472269543,0.0772358510088632,0.497175620412892
7354,11,613967,0.00457327641995686,0.114385642372883,0.968130708680339
7355,11,614444,0.0242650672672186,0.0776050208206925,0.754713033415882
7356,11,614658,-0.0146714058028993,0.0765304144627994,0.848082053219575
7357,11,615691,0.165578450975824,0.11391840269492,0.146978145463664
7358,11,615692,0.285049234796695,0.169063328498386,0.0926697556198388
7359,11,615824,-0.00183492034020871,0.0767684918822859,0.98094428601022
7360,11,615867,0.00616314959372488,0.0764756407918241,0.935813921072137
7361,11,618029,-0.0131654294375333,0.0772532821149194,0.86477823904163
7362,11,618311,-0.0196845738151803,0.0767815768879348,0.797813679744661
7363,11,620156,0.0135059458254884,0.0775027945614158,0.861757899180443
7364,11,620157,0.0135059458254884,0.0775027945614158,0.861757899180443
7365,11,620182,0.00777799785944194,0.0774560242368392,0.920069294472324
7366,11,620666,0.0240973721414336,0.0773169101934338,0.755475217406065
7367,11,620743,0.014633891282857,0.0769793582007892,0.849338867033906
7368,11,621046,0.0421827428225178,0.0782150397809293,0.590007762958959
7369,11,621088,0.0329324997639444,0.0766472903881796,0.667702993920162
7370,11,622127,0.0834111931930048,0.076476579659319,0.276159258682815
7371,11,622853,0.0808576260640209,0.0769872476712718,0.294311105261944
7372,11,624002,0.073246773722541,0.0765626620725472,0.339378206126276
7373,11,624345,0.0853274376950306,0.0767900376202899,0.267247788760235
7374,11,625615,0.0662266437261078,0.0767604754561994,0.388849645222766
7375,11,626209,0.0924469428751325,0.0777229169574964,0.23506500285764
7376,11,626281,0.0811795132718848,0.0798467488844392,0.309996510747925
7377,11,626626,0.11265334388509,0.0768739632024868,0.143693996371782
7378,11,627031,0.119880469465864,0.0771190512179897,0.120964645903015
7379,11,628031,0.0757757696247429,0.0762757346451796,0.321173479264707
7380,11,628199,0.0701249715646982,0.0763852119930919,0.359222751352918
7381,11,628241,0.0715301954227032,0.0774844322269745,0.356556628116869
7382,11,628767,0.0905850320740589,0.0763242148812469,0.236086769295452
7383,11,628896,0.0911756265420606,0.076597883915148,0.234722396018342
7384,11,629511,0.0932553690222102,0.0768101596088456,0.225520392356239
7385,11,629750,0.0760733183009664,0.0764952118388381,0.320668144630298
7386,11,632234,0.0544551744881597,0.0765213361773024,0.477161535309207
7387,11,635468,0.123536763734547,0.22955992044113,0.590815363172543
7388,11,635532,0.0513522318677708,0.0835610157734305,0.53924934560169
7389,11,635886,0.0521841404190716,0.0771411722081704,0.499181570284598
7390,11,639035,0.0362270419253404,0.0768613384420898,0.637696372296403
7391,11,639322,0.0460741419257293,0.0769312882012196,0.549623760473072
7392,11,640812,0.0437658896718973,0.0765359148195744,0.567797930225938
7393,11,640835,0.04658959917789,0.0766272178788632,0.543576272794492
7394,11,641153,0.0288627850981872,0.0777532191233675,0.710703691797193
7395,11,642681,0.0123083875325232,0.0778623645076069,0.874485110869761
7396,11,642730,0.0012325813392553,0.0799462841272789,0.987707717301398
7397,11,642823,0.022321326808177,0.0788980746746581,0.777409007725251
7398,11,642975,0.0239545157553114,0.0766823045996061,0.754931268834727
7399,11,643961,0.0125259665912216,0.0766242952299456,0.870239958307992
7400,11,644027,0.00346881832148294,0.0778649015155547,0.964491832186738
7401,11,644029,0.00809714034014442,0.0774509113623142,0.916795877260848
7402,11,644496,0.0129612458856448,0.0768168311716411,0.866106252744635
7403,11,644727,0.0720112381261323,0.0828611837544546,0.385405483703027
7404,11,644791,-0.00197693095668283,0.0772246494532652,0.979591058701337
7405,11,645157,-0.0375621537233643,0.0812739594681598,0.644246179417423
7406,11,645162,-0.0350391822234736,0.0819272412960462,0.669140103264624
7407,11,666348,0.0289681114972158,0.152756794830097,0.849703758961304
7408,11,666379,0.0646037311604868,0.152783694408838,0.672666250024683
7409,11,666390,0.190899299861178,0.15356803017749,0.214658683124364
7410,11,666404,0.0937377135019997,0.152630122800689,0.539512138275659
7411,11,666412,0.0643035711551239,0.152784053121402,0.674099697661543
7412,11,666420,0.0435336938717903,0.152645986324768,0.775662900470517
7413,11,666421,0.0805306351864754,0.152488154618354,0.59775428808549
7414,11,666462,0.0122429399654944,0.152662180365269,0.93612658917629
7415,11,666468,0.0184086509959275,0.0783532995227387,0.814388290646769
7416,11,666492,0.121240669085161,0.164997329364053,0.462946831843673
7417,11,666493,0.029905961739221,0.15490984919288,0.847027725142637
7418,11,666499,0.0549433913112729,0.15606367262354,0.725005194505525
7419,11,666544,0.00775658981895866,0.135086001516368,0.954243405052846
7420,12,11408,-0.141769533751772,0.114301175240226,0.215682450568115
7421,12,13769,-0.181522504472465,0.113991350404478,0.112184608933174
7422,12,13781,-0.159826732112154,0.10024500702927,0.111750115449555
7423,12,13782,-0.162794433815152,0.100297795783267,0.105458380641187
7424,12,13790,-0.132975997292922,0.097500050100787,0.173482012757579
7425,12,13802,-0.111985118908,0.0904122316352798,0.216314509651961
7426,12,13808,-0.145002765318198,0.091700122098419,0.114711585131265
7427,12,14310,-0.149297459271703,0.0770434013320036,0.053440462082015
7428,12,17131,-0.158758905527408,0.0762259853953976,0.0379943850673874
7429,12,18624,-0.151668202615446,0.0797864716006503,0.0581259123843898
7430,12,19930,0.408182545536496,0.200034275334686,0.0420379084604286
7431,12,19930,-0.416378098629132,0.243342652027192,0.0879453112244409
7432,12,19933,-0.0366362210478179,0.17618490491193,0.835394262821231
7433,12,20883,-0.159930389099342,0.0770543608192471,0.0386589846207104
7434,12,21370,-0.157287778018536,0.0762732628464741,0.0399237571406552
7435,12,21837,-0.187101815617778,0.0763551262554936,0.0147538538439075
7436,12,23264,-0.155450184238974,0.0772002038177708,0.044810219835216
7437,12,24735,-0.143112045015204,0.0767788642462319,0.0631585527707975
7438,12,25742,-0.155818208894231,0.0777421764088601,0.0458020095168972
7439,12,25817,-0.150590421012223,0.0778643002951971,0.0539107891280638
7440,12,26505,-0.146989299722856,0.0777047411538732,0.0593574568791098
7441,12,26817,-0.150521659833911,0.077475604458885,0.0528319195539504
7442,12,26922,-0.125490405210507,0.0776094996027997,0.106783080965964
7443,12,26956,-0.145513920654,0.0767660740951351,0.0588362130410632
7444,12,27753,-0.124857364973797,0.0767448335871822,0.104647296770168
7445,12,27767,-0.12754818765306,0.0772252948321087,0.0994977236335121
7446,12,29949,-0.141267760541726,0.0767064006494496,0.0663624137843476
7447,12,32580,-0.140542210706567,0.0780316111887192,0.0725414959696587
7448,12,35196,-0.131338202655586,0.0763394216433598,0.086226909359954
7449,12,35207,-0.131999111018996,0.0765552285462843,0.0855410947116207
7450,12,35238,-0.117789562105376,0.0765888783543602,0.1249576591049
7451,12,35979,-0.126137463888363,0.076385647214983,0.0995616867166218
7452,12,37321,-0.132748681942192,0.0768147737884684,0.084832960425481
7453,12,37449,-0.128825523289966,0.0768336940809779,0.094490356642384
7454,12,37552,-0.133862208600655,0.0770890789643078,0.083354714009938
7455,12,37884,-0.140626924912106,0.0767489047062644,0.0677492041547333
7456,12,43295,-0.0884373166988093,0.0773309571259844,0.253555736760739
7457,12,47158,-0.154136973526589,0.0834139669165474,0.0654595944304469
7458,12,50531,-0.11149441769528,0.0764910941479095,0.145836260986049
7459,12,52687,-0.116976086496344,0.0845814894523701,0.167539422302334
7460,12,53269,-0.0898270489172046,0.0763630918970406,0.240261683833852
7461,12,63616,0.0463964083584286,0.0782893188998528,0.553809862405788
7462,12,63644,0.0470386739413513,0.0800670574682962,0.557249603497982
7463,12,65441,0.00774014850807281,0.0775088062888016,0.920510941023477
7464,12,66619,0.0606746015317988,0.0806510102844702,0.452365706682412
7465,12,66967,-0.000553368166996471,0.0778906293233095,0.994335549528519
7466,12,69396,0.024088941327846,0.0772794735860367,0.755443407238405
7467,12,70019,0.0168976433847852,0.0781104279856454,0.828855339297508
7468,12,70124,0.0237310381147628,0.077499609086806,0.759626427823218
7469,12,70508,0.0362715750821951,0.0792482849155018,0.647452881694096
7470,12,71641,0.0172061278921245,0.0777318941092725,0.824946173325553
7471,12,72520,0.0320808307281975,0.0776507239959728,0.6797529018834
7472,12,72632,0.0426733359453737,0.077411269215139,0.581807744734179
7473,12,72756,0.0403899862493702,0.0777876487328468,0.603923009375208
7474,12,73366,0.0343091837921798,0.0777959193557908,0.659471962591131
7475,12,73718,0.0431820615898781,0.0780817867287987,0.580588616880089
7476,12,73752,0.0291265670934413,0.077796177027785,0.708334617822769
7477,12,75931,0.0308643152057129,0.0780224651847325,0.692652072775185
7478,12,80985,0.017160395125726,0.0875578245461009,0.844731329053016
7479,12,80987,0.0103157112466477,0.0876944522976796,0.906425812551501
7480,12,80989,0.0169598080184352,0.0879504393413284,0.847200110336056
7481,12,82740,0.0234553989720676,0.077952853180969,0.763673908031178
7482,12,84031,0.00980307602905794,0.0775081449282395,0.899425562082197
7483,12,84341,-0.0392717407620006,0.0774729064622054,0.612534918769985
7484,12,87080,-0.0214931002131094,0.0775770410113052,0.781900108069193
7485,12,87275,-0.0801300754189469,0.0873607911864564,0.359647538668297
7486,12,91612,-0.0337338690716213,0.0799385736179931,0.673283812619195
7487,12,91629,-0.0298972588183146,0.079379245112938,0.706668758478499
7488,12,92092,-0.0386928123039905,0.0851652758042337,0.649873324566725
7489,12,92095,-0.0386928123039905,0.0851652758042337,0.649873324566725
7490,12,92100,-0.0311129592699584,0.0855481406893425,0.71630761293712
7491,12,92115,-0.089119018889241,0.0922485391262823,0.334667971687267
7492,12,92163,0.00469011258108942,0.153462418338172,0.975636149669453
7493,12,92233,-0.0829202520391643,0.154092290838041,0.590832839640852
7494,12,92362,-0.133691425218922,0.15362106349652,0.384745615210588
7495,12,92405,-0.015328509418401,0.15573575495618,0.921649579451189
7496,12,92490,-0.0024614528325646,0.153272566977873,0.987196141825714
7497,12,92533,-0.0289703458291042,0.0804119587255347,0.718857635978495
7498,12,92726,-0.0115514574249676,0.085518844297426,0.892629566935776
7499,12,92800,-0.0226820272717432,0.0780361966487559,0.771481796859446
7500,12,93045,0.00626592664238523,0.0788963636657669,0.936743791438082
7501,12,93418,-0.0205389690565965,0.0778810485983959,0.792147794879837
7502,12,95610,-0.025382662597446,0.0784356577435265,0.746423991646706
7503,12,97108,0.0969417967442432,0.0959880868440425,0.313217844134241
7504,12,97129,-0.0553824760521309,0.164246343734777,0.736172918527132
7505,12,97147,-0.00663006661914345,0.162389564404522,0.967455974007867
7506,12,97153,0.0227722611598598,0.158144856658687,0.885585626022838
7507,12,97159,-0.0056531275402758,0.159217624497352,0.971696598519153
7508,12,98701,-0.0221518753809549,0.0782513178559844,0.777276624609351
7509,12,100464,0.0170919220757482,0.0789396231801061,0.828708349302803
7510,12,102249,-0.00307496871730684,0.0800456964183099,0.969378384855622
7511,12,102251,-0.00192430545347788,0.0795455984526975,0.98071374665464
7512,12,103019,-0.00658189901600315,0.0799745416065209,0.934454857271065
7513,12,103659,-0.200551909499403,0.157055123297482,0.202458388429717
7514,12,103886,-0.0220611624641063,0.0799798184734984,0.782836883802543
7515,12,105616,0.0468128862673236,0.121781616184119,0.700913262439934
7516,12,109468,-0.088397993527622,0.0834629383477029,0.290265347044965
7517,12,111438,-0.0546305126408542,0.0807116146893584,0.498937693267055
7518,12,112028,-0.0118959130856333,0.0808962943554202,0.883175400988076
7519,12,112101,-0.0224120545287751,0.0797339134126915,0.778809432077719
7520,12,112139,-0.0162182653903371,0.081309206144778,0.842014590596199
7521,12,119050,0.0617074564457307,0.0839372920424922,0.462729340525941
7522,12,122034,0.0387186832849922,0.119215387188521,0.745540540427931
7523,12,122696,0.0527660155280172,0.0832944516022348,0.526825391326383
7524,12,123487,0.0600999091471992,0.0801969792191584,0.454113059127684
7525,12,123527,0.0515426064914415,0.162726570319311,0.75162536414987
7526,12,123533,0.0412581550925957,0.163102918618076,0.800448067908191
7527,12,123551,0.0412581550925957,0.163102918618076,0.800448067908191
7528,12,124218,0.0516460604461648,0.0820029224167801,0.529227929244894
7529,12,124295,0.0597557261170034,0.0821445315065895,0.467434855870312
7530,12,126688,0.0045010932868137,0.0846514368916042,0.957624875965446
7531,12,126769,0.0181080527707169,0.0844243267576213,0.830289932011013
7532,12,127341,0.0591561689573386,0.13370822637845,0.658450986608623
7533,12,127342,0.0121235442241012,0.0897426608012638,0.892615879037141
7534,12,128383,0.00346014759707547,0.0851674383777515,0.967615758614196
7535,12,128716,-0.0121018038862535,0.0857314467456885,0.887824498727558
7536,12,129214,-0.0616294663020954,0.173352504595526,0.722415933212131
7537,12,130083,-0.196374251849232,0.154685960844863,0.205098111301542
7538,12,130083,0.403992947125098,0.179930691684276,0.0253692720845384
7539,12,130108,-0.0228002838888224,0.0842049050383069,0.786725075844728
7540,12,130128,-0.0211840380447246,0.0841472789854905,0.801381169194959
7541,12,130181,-0.0198934128851969,0.0839460602727365,0.812810920121006
7542,12,130212,-0.013464176696298,0.0840032703120416,0.872750949050976
7543,12,130435,-0.0333471079128,0.0841457758141256,0.692121971677644
7544,12,130643,-0.0762036575190201,0.183575947218998,0.678315770051304
7545,12,130666,-0.0763238670181274,0.0907181553530727,0.400732891780573
7546,12,130666,0.421728174080862,0.178692002964597,0.01881426108548
7547,12,130739,-0.0319290107867967,0.0834506319083483,0.702239536920975
7548,12,130771,-0.0338638857208786,0.0836241902603052,0.685757177945177
7549,12,130928,-0.0392027915844926,0.0841877960032818,0.641746884714175
7550,12,131003,-0.0353406086789865,0.0839060974839753,0.673870946191277
7551,12,131008,-0.0281115634363487,0.084175360423277,0.738604822822973
7552,12,131340,0.00135085626197551,0.0841411225253114,0.987199863016613
7553,12,131587,-0.0081291977939979,0.0849446546637432,0.923813197860021
7554,12,132130,-0.027320940352042,0.0839545321644351,0.745051907161568
7555,12,132144,-0.0320550420377415,0.08401944606703,0.703047476781004
7556,12,132151,-0.0320550420377415,0.08401944606703,0.703047476781004
7557,12,132253,0.140477284195326,0.149305873059932,0.347415335127351
7558,12,132253,0.434538603595115,0.203189906182323,0.0331553298794196
7559,12,132610,-0.0306224630135605,0.0849549674203725,0.718722311842491
7560,12,134496,-0.0375605834369068,0.0861117399028298,0.662969702447961
7561,12,135855,-0.0752554329950845,0.0883395303422373,0.394853521855414
7562,12,135989,-0.0455796401569586,0.0877776411543872,0.603903084698096
7563,12,136208,-0.051485449574268,0.0868046831371438,0.55348175901741
7564,12,136289,-0.045681471503646,0.0871315560107856,0.60041173719937
7565,12,136315,-0.040622570206855,0.0868741512851327,0.640357411635864
7566,12,136527,-0.0463492110687174,0.0874517410664692,0.596446806344575
7567,12,138153,-0.031555293917422,0.0861626232076931,0.714413228511718
7568,12,138154,-0.0304262757092824,0.0861871245893935,0.724279834998886
7569,12,139755,-0.0427369601468324,0.0876639328956017,0.626200252650335
7570,12,140997,-0.0433859218146964,0.085214885446082,0.610975358714479
7571,12,144481,-0.0577586116186279,0.0862619906050147,0.503568396394597
7572,12,148120,-0.0177486114608891,0.0843458087808224,0.833456052207167
7573,12,148231,-0.0249138831922959,0.0844194141584013,0.76807547768293
7574,12,150352,0.0145531768912424,0.0871656089917928,0.867497058785023
7575,12,150435,-0.0375603143116043,0.0854622202130304,0.660571018094882
7576,12,150544,-0.0198052619912037,0.0865562973831544,0.819146261578356
7577,12,150878,0.0976638825125114,0.321997133102914,0.761834829179284
7578,12,152081,-0.0207679879642533,0.0863775021009325,0.810134293693373
7579,12,152571,-0.0544036305108744,0.0860086465772112,0.527445695318375
7580,12,152803,-0.0454709149437478,0.0857542393834962,0.596274173647522
7581,12,153157,-0.0765460800180016,0.0873219905665946,0.381302427996736
7582,12,153748,-0.0508041757178526,0.0859658409184761,0.55491137747154
7583,12,158615,-0.0378023544084347,0.0847214322106383,0.655729325470965
7584,12,163451,-0.0454883440267375,0.0831537422624483,0.584697555035515
7585,12,165469,-0.00210124419499369,0.0824047837961267,0.979671309875599
7586,12,168043,-0.00713578371678114,0.0825115034809895,0.931132067495575
7587,12,168087,-0.0366761142376579,0.081952731817922,0.654768617394192
7588,12,170546,-0.00317467261118409,0.0827468667760701,0.969417496077651
7589,12,173892,0.00785529071990387,0.0820106444880068,0.923746640353914
7590,12,179752,0.0276855081085188,0.162031622749761,0.86442793427948
7591,12,180329,0.0504526432251742,0.0789490898939934,0.52320297563788
7592,12,180414,0.0458864208124641,0.0783194056070558,0.558325002281382
7593,12,182813,0.066801258029153,0.078882723796873,0.39765655290852
7594,12,184955,0.12083718247185,0.0834745602034872,0.14861844154522
7595,12,185198,0.139186072258182,0.0856887230271926,0.105199652672354
7596,12,186678,0.100800540878196,0.0785085037835988,0.200003556236958
7597,12,186857,0.086465449741248,0.0785463764708375,0.27172492604309
7598,12,186931,0.0983525824496003,0.0781297301064008,0.208921120198131
7599,12,187474,0.0795432746936144,0.0788232779570744,0.313601431206744
7600,12,188708,0.0803450840143551,0.0787777705514044,0.30847654849191
7601,12,189520,0.050974408664592,0.0786678797514766,0.51742572130029
7602,12,190554,0.0585205941245128,0.0784802116851002,0.45636105880926
7603,12,191192,0.0614033214255045,0.0784739720142351,0.434464529797907
7604,12,193360,0.11231439260806,0.0850807923662307,0.187659979921666
7605,12,193660,0.0880323360561759,0.0776360267376025,0.257601392128325
7606,12,194466,0.0900298077998709,0.0779098731923361,0.248641280117387
