SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
7542,12,130212,-0.153660185967428,0.0533685864784277,0.00422959858251715
7543,12,130435,-0.184543464036627,0.0531940274300436,0.000586492495083392
7544,12,130643,-0.279588418190706,0.117072716517639,0.0174580655555078
7545,12,130666,-0.141532189896768,0.0578756068532854,0.0149548714868135
7546,12,130666,-0.200066438570347,0.115258625640165,0.0834710061611159
7547,12,130739,-0.157226362069428,0.0529888628486782,0.00321059669284626
7548,12,130771,-0.156003929418127,0.053113381403454,0.00352948947563051
7549,12,130928,-0.167109374968822,0.0533890539644473,0.00189356127268128
7550,12,131003,-0.180479513814741,0.0530785188994492,0.000750327826445322
7551,12,131008,-0.175477206821758,0.0532966377107333,0.0010935194018608
7552,12,131340,-0.15214185069785,0.0534685518586026,0.00469379627729056
7553,12,131587,-0.14172981638515,0.0540717298692424,0.00914248443948174
7554,12,132130,-0.172159199651659,0.053182810494434,0.00132178879909131
7555,12,132144,-0.16523330729007,0.0532903747026496,0.00208645988265847
7556,12,132151,-0.16523330729007,0.0532903747026496,0.00208645988265847
7557,12,132253,0.193342807121882,0.0955277819621653,0.0437288324264466
7558,12,132253,0.0470525349336971,0.131411356632625,0.720515926631246
7559,12,132610,-0.169853996656738,0.0538578801178359,0.00175014526012403
7560,12,134496,-0.181743060785455,0.0545080213958725,0.000946060148599234
7561,12,135855,-0.158063191217648,0.0562088356794152,0.00519746364231587
7562,12,135989,-0.161083569178705,0.055781978945335,0.00411945258384985
7563,12,136208,-0.141718377816043,0.0553059307112299,0.0108080593428559
7564,12,136289,-0.15299785072296,0.0554270177535988,0.00607540550380864
7565,12,136315,-0.154293143676175,0.0552450382567716,0.00550868334253033
7566,12,136527,-0.147983641288479,0.0556739792280629,0.00821719900557826
7567,12,138153,-0.189841231382935,0.0544585636361556,0.000552171176829381
7568,12,138154,-0.188908184357661,0.0544830130231663,0.000590654891233156
7569,12,139755,-0.139838013187705,0.0558677552974379,0.0127651063588117
7570,12,140997,-0.157562532986256,0.0541428447428953,0.00384199528013154
7571,12,144481,-0.161185657693395,0.0548091828682174,0.00348900521785703
7572,12,148120,-0.110972802424166,0.053890484104425,0.0402054511157109
7573,12,148231,-0.127825962321527,0.0538356046189258,0.0181127647727535
7574,12,150352,-0.144905293068165,0.0554909127360743,0.00940375513908227
7575,12,150435,-0.13501169668007,0.0544703970012458,0.0136556394367504
7576,12,150544,-0.133061983140069,0.055182009874736,0.0164045179307488
7577,12,150878,-0.374695865437243,0.206014339751478,0.0697913841980525
7578,12,152081,-0.125054631573919,0.0551197133649202,0.0238847647795501
7579,12,152571,-0.13831417509232,0.0548177268365819,0.0120689153777693
7580,12,152803,-0.143840238864298,0.0546028549633113,0.00880238507132709
7581,12,153157,-0.132607743471387,0.0557385793525997,0.0178859224828753
7582,12,153748,-0.14078072145525,0.0547681390361573,0.0105649308246408
7583,12,158615,-0.135468336318272,0.053987213995072,0.0125454505287403
7584,12,163451,-0.0787880940307244,0.0533015902922896,0.140257574609319
7585,12,165469,-0.111068483852758,0.0526313781658996,0.0355348221439873
7586,12,168043,-0.145097398431664,0.052466105626348,0.00598147999071065
7587,12,168087,-0.138198418721423,0.0521707071605557,0.00843660084451826
7588,12,170546,-0.128759715053089,0.0527388477403719,0.0151185612467605
7589,12,173892,-0.113170938888923,0.0523643498969603,0.031350187515958
7590,12,179752,-0.0503418368257629,0.104108991184344,0.629005519345181
7591,12,180329,-0.114513399263865,0.0504034510595434,0.0236915411124928
7592,12,180414,-0.116571795004299,0.0499773852622223,0.0202364355157635
7593,12,182813,-0.0879555521047828,0.0505337205481102,0.0826370443528608
7594,12,184955,-0.0864485314746862,0.0536117604383003,0.107748563481005
7595,12,185198,-0.0790401137946561,0.0551180213969704,0.152452961375261
7596,12,186678,-0.0413260570427499,0.0505279407011258,0.413974434107273
7597,12,186857,-0.0318801941302125,0.0505405518583343,0.528589643465681
7598,12,186931,-0.0420892042676999,0.0502773713379162,0.403080200143501
7599,12,187474,-0.0410701598672643,0.0506863254839165,0.418324671434092
7600,12,188708,-0.0171520688845681,0.0506974947416015,0.735321809225849
7601,12,189520,-0.044825714873342,0.0505343141980377,0.375663890763195
7602,12,190554,-0.0420541796792265,0.0504299876996211,0.404894418725656
7603,12,191192,-0.0306386018677525,0.0504532898131741,0.544064360974362
7604,12,193360,-0.010093934818556,0.0548143534678507,0.854003358408333
7605,12,193660,-0.0423252769385266,0.0499373649901452,0.39725329122703
7606,12,194466,-0.03043227910941,0.0501418300271032,0.544291519471369
7607,12,196147,-0.0410132746726138,0.0511279999190038,0.42299514494822
7608,12,196515,-0.0474438314276507,0.0506248828811245,0.349314790171217
7609,12,196591,-0.0150959026004283,0.0604067741917034,0.802806852862447
7610,12,196695,-0.0509152242652319,0.0518300670502294,0.326600644695275
7611,12,196779,-0.116914728459975,0.10098203891381,0.247737617465877
7612,12,196991,-0.0569687385384311,0.050269681402705,0.257873180481252
7613,12,198501,-0.00924726298952927,0.0513878300783826,0.857294725192199
7614,12,203413,-0.0301667917917349,0.050235470086026,0.548553199865487
7615,12,203926,-0.0384267905571399,0.0500668902902732,0.443291982284649
7616,12,205111,-0.0632682178577496,0.0499451486139621,0.206078423377725
7617,12,206648,-0.0583698675245596,0.0498731162290739,0.242642681276612
7618,12,207339,-0.0536581070161928,0.0503227158950363,0.287025802234269
7619,12,207362,-0.0430975329457186,0.050153162121134,0.390748066700622
7620,12,209969,-0.0401913372910788,0.0498815667583234,0.420937936431362
7621,12,210162,-0.0367103414515079,0.0498484974370269,0.461953134510352
7622,12,210685,-0.0368010385338732,0.0498263872496863,0.46064960710791
7623,12,211932,-0.0428854458742792,0.0552129570274312,0.43783945761497
7624,12,211932,-0.00711335772286437,0.115957289164643,0.951119460068814
7625,12,212271,-0.0564890915203229,0.0495398608241547,0.254944590866409
7626,12,212855,-0.0219303201810811,0.0502912213834023,0.663054990852086
7627,12,213290,-0.00264171427775173,0.0498756220911562,0.957788925501899
7628,12,221481,-0.00590507000810847,0.0502319364553632,0.906486257430001
7629,12,222714,-0.0245708224158542,0.0494075650496786,0.619280837319243
7630,12,222718,-0.0255670616021242,0.0496676239157958,0.607040705891065
7631,12,222736,-0.0139098153356441,0.0500785135316485,0.781359090445952
7632,12,222754,-0.0171650311165937,0.0505675410155979,0.73447441533781
7633,12,222808,-0.0323812671774775,0.0987519133439049,0.743177729305931
7634,12,224908,0.00633338690782048,0.0516492876338943,0.90247547816343
7635,12,226560,0.0245409728307822,0.050739699423135,0.628924135280473
7636,12,228284,0.0136100611487918,0.0495427924034615,0.7836972620497
7637,12,228374,0.00928493751887871,0.0496369491463646,0.851723425295423
7638,12,229358,0.0151204266492218,0.049502619638688,0.760205764325113
7639,12,230601,0.036063114392257,0.0508611051843808,0.47876088528543
7640,12,230908,0.0373413183218532,0.0495740121379299,0.451805479428686
7641,12,231625,0.0349548479790854,0.0534239191209311,0.513349679430038
7642,12,234472,0.00358030859245401,0.0524909162019886,0.945658552905372
7643,12,234505,-0.0233846667617812,0.0506049573984998,0.644292638153276
7644,12,234548,-0.00811070971587782,0.0501030862537013,0.871492621274009
7645,12,234822,-0.0220051433580077,0.0491229297458708,0.65445633636052
7646,12,234859,-0.0296241748364315,0.0492507127946823,0.547894835081106
7647,12,235026,-0.0136468402311318,0.0495443547214758,0.783134058569091
7648,12,235332,0.01526703228868,0.0492094974423739,0.756557247543541
7649,12,236188,0.0611124657325659,0.0493023022477887,0.215966838897321
7650,12,236470,0.0660271711665581,0.0490874520948606,0.17945880837111
7651,12,236714,0.0590964877275212,0.0491241870189986,0.229781826222255
7652,12,237173,0.058734559783595,0.0492655036659719,0.23398186243639
7653,12,238727,0.0482329310831367,0.0490931027536343,0.32653692322447
7654,12,239002,0.0470096612680921,0.0495759102667228,0.343658029317069
7655,12,240376,0.0746245348692779,0.0497345183195683,0.134389778321219
7656,12,241045,0.0714492423528524,0.0490421144974385,0.146034120906142
7657,12,241614,0.0908281809272436,0.0505296291337095,0.0731071044816252
7658,12,243827,-0.141915373201763,0.071421568085511,0.0476938780061476
7659,12,243991,0.0738409793142663,0.0499184249299578,0.139969875995844
7660,12,245256,0.0672934237096931,0.0628229126491407,0.284829069418939
7661,12,245473,0.071042501526083,0.0493490456016078,0.150868991993158
7662,12,246924,0.0763467146136963,0.0492642771675985,0.122100494531801
7663,12,247888,0.0894644039182787,0.0493007811624339,0.0704240596964231
7664,12,248056,0.0834151105698375,0.0504930096729771,0.0994210784366578
7665,12,248515,0.103816824691412,0.050813797174344,0.0417863989948228
7666,12,249601,0.0864577970992318,0.0493591206688594,0.0807097716570521
7667,12,249723,0.0877294393594934,0.0489079050178425,0.0737059337064713
7668,12,250868,0.0731973928165593,0.0530645297112932,0.168643633893476
7669,12,251134,0.0814354633406067,0.0505342432918488,0.107966525649665
7670,12,251728,0.058261600506601,0.0491125616113955,0.236306739415906
7671,12,251868,0.0555621910639705,0.0491214222566233,0.258772731744059
7672,12,253093,0.136315516997397,0.0666034241915318,0.0414302675210064
7673,12,253770,0.105171205422624,0.0496786784453754,0.0349564301135411
7674,12,254014,0.0782544294523238,0.0492213548649163,0.112764433980382
7675,12,256127,0.0769187925629042,0.0498575522369617,0.12378226876929
7676,12,259721,0.0861222986264094,0.10473693290945,0.411476895364355
7677,12,259721,-0.00642472768703095,0.267331255974935,0.980839997974606
7678,12,259766,0.0531241338143483,0.050758807029146,0.296000506992878
7679,12,260220,0.0696864936547887,0.0491361561879087,0.157005088409703
7680,12,260852,0.0630766832790732,0.049241624397764,0.201047689564402
7681,12,260932,0.0584187479807509,0.049386402033427,0.237648280082887
7682,12,261503,0.0815052941343462,0.0490846186640269,0.0977006842084079
7683,12,262552,0.0821187267740752,0.0490053198476696,0.0946803860417917
7684,12,263103,0.0977162519881988,0.0500205481293482,0.0515473235118346
7685,12,265316,0.118375063356101,0.0540107455778983,0.0290543374207204
7686,12,265316,0.192018687856573,0.330831718281127,0.562007156338504
7687,12,266631,0.0995943975723999,0.0492721179824367,0.0440016004313592
7688,12,271300,0.0971509613958261,0.0495058143677755,0.0504993252827044
7689,12,271394,0.0892508939570328,0.0490370081738072,0.0695947574589434
7690,12,272038,0.0963386901598877,0.0490037151900389,0.0500881572510744
7691,12,274242,0.113991105433572,0.0489618214390656,0.0204678343755401
7692,12,275222,0.0973368310458351,0.0488536558424954,0.0470951431311054
7693,12,275647,0.0897033246748095,0.0488950342027474,0.0674049025563648
7694,12,276459,0.0747422343947137,0.0493881313715689,0.131081933932476
7695,12,277526,0.0718279241890094,0.0497120082866595,0.149378453852063
7696,12,279975,0.0504078434285316,0.0489316622758775,0.303636360105469
7697,12,281400,0.0222433289845972,0.049145920970659,0.651116506995341
7698,12,281460,0.0131930171043931,0.0496953429154169,0.790796273174354
7699,12,281802,0.0410127765445064,0.0604724519754113,0.498085447702676
7700,12,281805,0.218878624258821,0.0980774922211034,0.0262626329935026
7701,12,282684,0.043639866812148,0.0693794417674359,0.529754009048972
7702,12,282691,0.063556697759894,0.0702434973613652,0.366185576430597
7703,12,282692,0.0808068347647085,0.0663479022074752,0.224065541747022
7704,12,282693,0.135843893731683,0.0675059349786652,0.0449448308277495
7705,12,282769,0.0682264717065259,0.0502916102402545,0.175769769171473
7706,12,283368,0.11886416956237,0.0489297755889337,0.0156271742039609
7707,12,283720,0.124104025272613,0.0528185940654524,0.0193425261514825
7708,12,284459,0.0739627745330775,0.0492828997218995,0.134306445470284
7709,12,284882,0.0811943068858088,0.0492221105946042,0.0999246436377111
7710,12,286066,0.0913430857075726,0.0488362570828207,0.0622563365016711
7711,12,289576,0.0684966760102874,0.0490481953837882,0.163436082074354
7712,12,290595,0.0778018289801317,0.0490346501960485,0.113482630069339
7713,12,290718,0.0799256631119744,0.0490249726985029,0.103928933014209
7714,12,290736,0.079270322535418,0.0488889809309549,0.105817122054149
7715,12,291984,0.105105218002534,0.0514857627992598,0.0419500110336731
7716,12,292112,0.0627842197504818,0.0536621646605451,0.242794132761807
7717,12,292251,0.0688892338087814,0.0494218090807977,0.164223568690134
7718,12,293404,0.0707213526267478,0.0513713491969205,0.169487064057828
7719,12,294765,0.0936871114505637,0.0489715674535809,0.0565450531748041
7720,12,299795,0.0776946632031706,0.0491993670856199,0.115190374145244
7721,12,300917,0.0438065896447694,0.0494228804239386,0.376025634019233
7722,12,301172,0.0383899250724119,0.0493467041616478,0.437111749739174
7723,12,301957,-0.00529857901249312,0.0493480580776585,0.914555197029625
7724,12,301966,-0.000696638706946306,0.0494841709878752,0.988775696422096
7725,12,303253,-0.0337796430265053,0.049963574547407,0.499429129298228
7726,12,310274,-0.00373600926751378,0.0502748488360215,0.940804463006613
7727,12,311616,-0.0115931660968733,0.049262695975264,0.814086303917409
7728,12,313965,-0.0159479578144657,0.0495424077309075,0.747715066383506
7729,12,316991,-0.0112688394700134,0.0492722951624318,0.819230341180643
7730,12,320775,0.000155011032177254,0.0491967295816109,0.997487777262556
7731,12,320834,-0.0254148122384513,0.0494656928809659,0.607722617294423
7732,12,321460,0.00388201702150046,0.0492708189649722,0.937244798908887
7733,12,322104,0.0112628773562454,0.0602561833449688,0.851833449801012
7734,12,322765,-0.00179250304451833,0.0494149125691186,0.97108395756183
7735,12,322893,-0.0167546780572233,0.0495974374637864,0.735704625435354
7736,12,324002,0.0146789877727355,0.0491039343596888,0.765163947240472
7737,12,326764,-0.0270800883280275,0.0490889941672144,0.581535191060834
7738,12,327439,-0.0142297293913603,0.0508990064092574,0.779972755836788
7739,12,327719,-0.502095730390089,0.326397193416433,0.124871941314651
7740,12,331041,-0.0508732381769808,0.0495619007148883,0.305378329227038
7741,12,331113,-0.04163419760465,0.0491631727940396,0.397648353569623
7742,12,334170,-0.0378726697289383,0.0492817447870307,0.44270823736792
7743,12,336413,-0.0340792719128701,0.0498513526689203,0.49466501780935
7744,12,336436,-0.0379135231149351,0.0494700051288358,0.443954004812655
7745,12,340645,-0.0375156633954056,0.0495329309781477,0.449322513488837
7746,12,341809,-0.0820111290725613,0.0489894207337732,0.095004961288583
7747,12,342319,-0.0609257813960163,0.0490640140861276,0.215149160792727
7748,12,342533,-0.0715612376790304,0.0492056003504501,0.14674306661444
7749,12,344627,-0.0824748544071328,0.0488158862996233,0.0920049662067503
7750,12,344703,-0.0738275325633245,0.0490465839214639,0.133153199717794
7751,12,345286,-0.0712551381239511,0.0493442021728642,0.149613880531556
7752,12,345678,-0.0806089849759336,0.0490218032326699,0.100994220859955
7753,12,345797,-0.0786883022131978,0.0491117781839149,0.109999456355771
7754,12,346208,-0.082961575561914,0.0506091927170672,0.102050190726553
7755,12,347029,-0.0845161238230713,0.0490843391282633,0.0859717657878837
7756,12,348244,-0.0843834471528428,0.0490547419059099,0.0862744205987707
7757,12,355621,-0.0744077548950773,0.0522546150185512,0.155345403992555
7758,12,355836,-0.0611586102488537,0.0498898315629821,0.221063556652563
7759,12,356572,-0.059193823043249,0.0500615151776883,0.237834236823329
7760,12,360406,-0.0653499598274992,0.0491683345989331,0.184671183548706
7761,12,362214,-0.0469307253568536,0.0494671764522731,0.343409757047857
7762,12,362425,-0.0525194658187495,0.0496051579133325,0.290437540043565
7763,12,364406,-0.045001541603745,0.0493569220011478,0.362518628199822
7764,12,364988,-0.0694146740983438,0.0493778816890552,0.160667601347938
7765,12,365389,-0.0858808375989447,0.0519715641639896,0.0993303024658103
7766,12,367673,-0.0425512316724655,0.0493008014056051,0.38867173407498
7767,12,367859,-0.0505824880715764,0.0497548355404212,0.31002355698378
7768,12,368150,-0.0659404045521777,0.0492617617119389,0.181571570301737
7769,12,369495,-0.0473442726979633,0.0514688787288796,0.358272962009153
7770,12,369873,-0.0485264423471633,0.0491031776365912,0.323704857918578
7771,12,371279,-0.0631638817962606,0.0492224071014454,0.200251807884357
7772,12,371365,-0.0424477424151674,0.0495803649558685,0.392501019429278
7773,12,371483,-0.0551951942635091,0.0529509800175532,0.29794755977426
7774,12,372955,-0.0254938626332767,0.0498322200669444,0.609255083464378
7775,12,373553,-0.0278304136342485,0.0519787708441966,0.592697406751933
7776,12,376948,-0.0084291470550828,0.0493680559777533,0.864525311175904
7777,12,379144,-0.020060712776347,0.0499330984748821,0.688109810323703
7778,12,379244,-0.0220152001214938,0.0499535966242349,0.65969054236737
7779,12,379289,-0.0221844710733706,0.049726069145758,0.655774258104472
7780,12,379634,-0.0104592253568015,0.05014880374427,0.834909058588688
7781,12,379693,-0.00996083772188089,0.0494121605965256,0.840355904717332
7782,12,379794,0.00220143417980229,0.0495137839793892,0.964562048868477
7783,12,379800,0.00303901449782445,0.0495968117348083,0.95117536150375
7784,12,379874,-0.00546400399554658,0.0497988877977576,0.912692671456294
7785,12,379915,0.00575214134651481,0.0497150213815074,0.907954288855925
7786,12,379925,-0.00223503403177877,0.0498246477692977,0.96424585908
7787,12,380248,-0.00141557931939496,0.0492911504883277,0.977105146026225
7788,12,380270,0.00609145158696273,0.049430518201691,0.901993039390483
7789,12,380619,0.0193858039763275,0.0492804076411887,0.694278157211631
7790,12,381157,0.0229631461195782,0.0493577186666681,0.64204703383258
7791,12,381256,0.013654306278377,0.0492639368311239,0.781814600327198
7792,12,381370,0.00827084435644126,0.0493268736685067,0.866935607394189
7793,12,381823,0.00984544045768587,0.0494881464441058,0.842419970009329
7794,12,381898,0.0185071347597593,0.0492594492072882,0.707360179619474
7795,12,381902,0.0185071347597593,0.0492594492072882,0.707360179619474
7796,12,381911,0.0121893714657278,0.0493049600658387,0.804878563926654
7797,12,382117,0.0014537404266266,0.049349982001762,0.976516145970098
7798,12,382258,-0.0061703692424698,0.0495100555960042,0.900888519639933
7799,12,382278,-0.00372015522797002,0.0506614835589922,0.941504240701556
7800,12,382340,-0.0325598372085615,0.0517966290171618,0.530011462360298
7801,12,382385,-0.0463802043402468,0.0534940144969302,0.386521816854192
7802,12,382405,-0.0337648164345478,0.0512423843001918,0.510374404476946
7803,12,383137,-0.0106435329108443,0.0503804235219488,0.83280375464053
7804,12,383826,-0.00553396186317179,0.0495066978743231,0.911059726657784
7805,12,384824,0.0208131776792482,0.0496967909443136,0.675614631044018
7806,12,386305,0.0454747565648814,0.100851265519994,0.652331890257766
7807,12,387634,-0.00764176847678688,0.0495595477397454,0.877545150714004
7808,12,388695,0.0465110678858561,0.0499489105141422,0.35240056302288
7809,12,394590,0.0371459411880922,0.049840679089738,0.456590165670118
7810,12,397486,0.00437014638467764,0.049622077337442,0.929872100188563
7811,12,397605,-0.00770615127570462,0.0511117026015246,0.880242654290497
7812,12,399145,-0.00208942991923955,0.0497826629470854,0.966545517158631
7813,12,401564,0.0218407686548021,0.0500003875488614,0.662514775883498
7814,12,407847,-0.0149087919221007,0.0499977891472712,0.765734334829047
7815,12,408660,-0.0286484853490394,0.0492230226069873,0.560928802290982
7816,12,411161,-0.013215534013878,0.0493477806818628,0.789006587561695
7817,12,413007,-0.0108029333168536,0.0499848445798594,0.82901578963555
7818,12,413638,-0.0132582501463031,0.0500511053787758,0.79124553358178
7819,12,414413,0.00265186861004102,0.0493286360159347,0.957157417372069
7820,12,415279,0.0224875124579131,0.0497825248488108,0.651751731593087
7821,12,415537,0.0131184549061603,0.0502119114657689,0.794042975424756
7822,12,416026,0.0184895360321852,0.0495180407903546,0.709082411814462
7823,12,416918,0.0179596958732695,0.049261978762174,0.71564682946895
7824,12,417289,0.0311842324825364,0.0492479844509578,0.527007634390619
7825,12,417956,-0.00709537250580099,0.0490692462336643,0.885109869311663
7826,12,418313,-0.0202629436552532,0.0495379403140074,0.682759183695894
7827,12,418844,0.022690498755097,0.0493919599484291,0.646232160510707
7828,12,418928,0.0298251233367781,0.049310750758015,0.545673784516041
7829,12,419081,0.0260686880973817,0.0491802763842994,0.596400887012496
7830,12,419261,0.0143871311212101,0.0494711297342129,0.771360747807055
7831,12,419264,0.0159379261644725,0.0493994396180985,0.747163642335053
7832,12,420304,0.0241123730846228,0.0493203864043828,0.62522132095661
7833,12,423554,-0.00613850197677279,0.0592212058865392,0.917502968572686
7834,12,423791,0.00273589016299496,0.0490588984940216,0.955558608079855
7835,12,425418,0.023720808125056,0.0491875383823655,0.629925544436773
7836,12,425540,0.0119536063196379,0.0492624519454804,0.80841633123089
7837,12,426662,0.039985960512773,0.101956543701782,0.695157237598355
7838,12,430049,0.0704618245159208,0.0497949342395823,0.157938301577962
7839,12,431739,0.0633694257254209,0.0491090963514494,0.197763120886113
7840,12,431754,0.0651645644025694,0.0491772762591266,0.185996690906529
7841,12,433534,0.0801762417202554,0.0488468384220273,0.101609082687266
7842,12,433955,0.10000480509918,0.0490767885638387,0.042323053967721
7843,12,439038,0.0782342077842104,0.0491989194823991,0.112693645977905
7844,12,440337,0.0835160486243456,0.0515008575499418,0.105772429048841
7845,12,440342,0.0869587326077262,0.0517161223605678,0.0935575127477629
7846,12,440358,0.071706803679306,0.0513419605473041,0.163396004892057
7847,12,440640,0.0637156244999894,0.0495422824656288,0.199256053223655
7848,12,441152,0.0708269648929551,0.0494620067291905,0.153043865967679
7849,12,441523,0.0356499701855215,0.101791598487848,0.726378669227205
7850,12,441612,0.0728308173717971,0.0515454252207831,0.158553187156728
7851,12,441632,0.0727077608030422,0.0508775574610592,0.153867459586691
7852,12,441706,0.0796864846668598,0.0491923162384292,0.106147375829491
7853,12,442034,0.0684444683845581,0.0495244112976347,0.167834863159311
7854,12,442615,0.0777640679424276,0.0495906095622686,0.117748870088991
7855,12,442798,0.0555785648993922,0.0523237444402063,0.288868580466381
7856,12,442818,0.0434950208960477,0.0583504097635029,0.4565194972997
7857,12,442845,0.0845131726420932,0.0505349211677519,0.095337083075989
7858,12,442873,0.080454850572247,0.0508610827488848,0.114578237962998
7859,12,443030,0.0975659409227086,0.0488021498082989,0.0463513850355814
7860,12,443164,0.0936717621418892,0.0489818448439758,0.056636929909965
7861,12,448368,0.0790176861771235,0.0491567113849272,0.108846467372847
7862,12,449184,0.0963582222251345,0.0566803584314547,0.0900064139756954
7863,12,449482,0.103854812799642,0.0489554820076336,0.0345834290091063
7864,12,449594,0.0870856554360575,0.116878245807403,0.456708742445398
7865,12,449594,0.0927504343832969,0.0725592127332041,0.201993265632017
7866,12,450044,0.107409393742039,0.049317571283997,0.0300739689645951
7867,12,451397,0.102299392986672,0.0532381251304058,0.0554680603774701
7868,12,451522,0.109853444670471,0.0804134524311773,0.172774781443634
7869,12,451539,0.0295779635976983,0.16199960900205,0.85523202539317
7870,12,460659,0.0687161948253702,0.048854604897821,0.160442108085031
7871,12,460676,-0.018154659465075,0.128566228221838,0.887785685769397
7872,12,460676,0.0852832711729388,0.0996483101978343,0.39266538247056
7873,12,460678,-0.315888044385204,0.217592653103887,0.147461960625616
7874,12,490980,0.0799227926115784,0.0491265776429848,0.104655956057455
7875,12,491862,0.0788658094227931,0.0500310521457365,0.115843834194063
7876,12,491877,0.0745229472291711,0.0497496202039558,0.135037268304496
7877,12,491881,0.073829429214947,0.0498707812655988,0.139654598405553
7878,12,493255,0.0744405068061774,0.049391018214043,0.132662260280309
7879,12,494431,0.043686358770382,0.0510416515797252,0.392635750436646
7880,12,494834,0.0562687161467105,0.0504388118304921,0.265359231726069
7881,12,497319,0.0638132529333058,0.0532504824150803,0.231580782030783
7882,12,498059,0.0534551718730671,0.0499431529216332,0.285206427006247
7883,12,498728,0.0573557132643974,0.0505570406982743,0.25736501827137
7884,12,500001,0.0551296697785766,0.0494288902375506,0.265466482374898
7885,12,501100,0.0356226240004089,0.0493940210214131,0.471268123511799
7886,12,501110,0.0356344746302517,0.0493501937548782,0.470727242639212
7887,12,501203,0.0355457231797171,0.0494274035868756,0.472524223698969
7888,12,501434,0.0419261313713858,0.0491328512146046,0.39405953637827
7889,12,501512,0.0419346462663856,0.0491328306301764,0.393963397146073
7890,12,501527,0.036408595271481,0.0491453097739883,0.459285629246779
7891,12,501576,0.0254586142062137,0.0491905325036671,0.605095675775655
7892,12,501622,0.0242132283020978,0.0494468066710272,0.624662860862735
7893,12,501644,0.023634758043701,0.049321041328547,0.632091416293437
7894,12,501701,0.0109811083628045,0.0497125284241346,0.82530410164306
7895,12,501734,0.0253780187068363,0.049396540360981,0.607740489805642
7896,12,502343,0.0572606610256448,0.0491655462809469,0.244947100991893
7897,12,503313,0.0557637987656083,0.0493333011083897,0.259097039466015
7898,12,504262,0.0479419050337515,0.0496267207397118,0.334680409617813
7899,12,505016,0.0120808805809904,0.0491956429129649,0.8061592943398
7900,12,506655,0.0330371422419961,0.0490961055611827,0.501446347608599
7901,12,508853,0.0363449998849319,0.049584502844899,0.464050309031812
7902,12,509786,0.0174473980107514,0.0491432506929794,0.722778078946382
7903,12,509982,0.0178012341072766,0.049282101263754,0.718157849158511
7904,12,510241,-0.01348652619885,0.0547483090512116,0.805564663311993
7905,12,510268,-0.0327136008681713,0.0524377921803162,0.533125464797352
7906,12,510429,-0.00528427984356128,0.10040003395786,0.958054691173841
7907,12,511533,-0.00064207803724136,0.0519104534603162,0.99013824123088
7908,12,511548,0.0109373068391418,0.0513217845483458,0.831362342683967
7909,12,511773,0.0318130792670063,0.0493859861383971,0.519882111344735
7910,12,511884,0.0152431635743316,0.0496636026253744,0.759078946567487
7911,12,511957,0.0156765784325686,0.0497330871500167,0.752785231907197
7912,12,512394,0.0151198263222339,0.0490154923514964,0.757906410108092
7913,12,514437,0.0486529566766403,0.0489228296001997,0.320668632945966
7914,12,514956,0.0116402651109986,0.0576352016250847,0.840060810763418
7915,12,514965,0.0127139767232791,0.060393194874497,0.833383290703151
7916,12,515006,0.0262500954659007,0.0507321449498978,0.605183377840297
7917,12,515351,0.0297685304283993,0.0492645615153719,0.54605994139203
7918,12,518231,-0.00210036781711553,0.0495157808438707,0.966189342191706
7919,12,520399,0.0113983661866843,0.0529268299307276,0.829610378487995
7920,12,528235,0.0221882722248656,0.0492617918248972,0.652687410055971
7921,12,528800,0.0376878843422469,0.0493458722245833,0.445526709561977
7922,12,530174,0.0488081199484125,0.0489763761948415,0.319658551481565
7923,12,536833,-0.0265026176082853,0.0499784616663156,0.596250674202301
7924,12,537339,-0.0106054797414914,0.0494686885105676,0.830368499500767
7925,12,537571,-0.0217548926321396,0.0494956189689992,0.660545282099324
7926,12,543141,-0.0243736775061154,0.0494739153500707,0.622561154191135
7927,12,543480,-0.0326340653194127,0.04937894330169,0.509113735646616
7928,12,543544,-0.0189529501361467,0.0496227598809943,0.702735193709536
7929,12,543736,-0.0335321031241448,0.0499293330167235,0.502283209768007
7930,12,543764,0.00887090628466214,0.0577024455420032,0.877906250944112
7931,12,545567,-0.0430916836305854,0.0491066475121732,0.38080530955302
7932,12,545673,-0.0435530694490418,0.0491920462667674,0.376560814675679
7933,12,545933,-0.0386936279027346,0.0982824726396665,0.694041599178187
7934,12,546061,-0.0683449282396362,0.050123071879582,0.173580598684649
7935,12,546355,-0.0634973437299412,0.0494004372551831,0.199509169667567
7936,12,547680,-0.272289857193681,0.152966395005238,0.0759257141103082
7937,12,548125,-0.0557916765854852,0.0492209110630551,0.257775495387865
7938,12,548327,-0.0701759128171738,0.0498857220617601,0.160386214078274
7939,12,548452,-0.0557378300951713,0.0494831179756416,0.260761011563838
7940,12,548551,-0.0764841848766298,0.0494141282932537,0.122561622680956
7941,12,548902,-0.0893993507190636,0.0530169232294211,0.0926328021554254
7942,12,549297,-0.0539247413104224,0.0492913263134921,0.27470065386956
7943,12,550608,-0.0497729393513502,0.0526009038281812,0.344674800807209
7944,12,551811,-0.0673831436524744,0.0490658302408101,0.17052414299085
7945,12,552053,-0.0595195047939639,0.0488887853961785,0.22424740944184
7946,12,552056,-0.0595195047939639,0.0488887853961785,0.22424740944184
7947,12,552707,0.0208328748443938,0.101972725341903,0.838237977257007
