SNP,Chr,Pos,Effect,SE,ERV25_EMP47_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
7225,11,463057,-0.142511568502502,0.174928693285548,0.415802612476678
7226,11,463846,-0.203984791598592,0.175309560863063,0.245384557997025
7227,11,464832,0.034897865758773,0.175912350373779,0.842860302565042
7228,11,465192,-0.192969619132547,0.655341334801105,0.768582057660336
7229,11,465260,0.183147323219693,0.346469520737138,0.597408069884916
7230,11,465463,-0.0530904504964068,0.177781522409426,0.765399998152803
7231,11,466269,-0.0254465323178871,0.174752197408434,0.884308477973082
7232,11,466959,-0.00526574881938896,0.17639323479473,0.976201695388224
7233,11,467309,-0.00737893896468655,0.175960137096898,0.966573994563953
7234,11,467328,0.0128769604055348,0.175188574981589,0.941447149905415
7235,11,467504,0.0415472395860229,0.175555101360347,0.813056207719223
7236,11,467546,0.00333676607364297,0.175189825609254,0.984814711870937
7237,11,467564,-0.00150832254836963,0.175319280050815,0.993140512639509
7238,11,467627,0.0356626949591612,0.175495171651991,0.839086552084756
7239,11,467651,0.0407110381555678,0.17517651493902,0.816361955931885
7240,11,467666,0.0267429680148324,0.176140158579819,0.879409510839989
7241,11,467744,0.0254009582550034,0.175772044614824,0.885179600123557
7242,11,467777,0.0211076466618091,0.175634758080461,0.90440955630428
7243,11,467786,0.0243837031863769,0.175955789256579,0.889862191521833
7244,11,469130,0.0129318875156265,0.177085912011081,0.941826735105809
7245,11,471802,-0.125303398478528,0.176781853666939,0.478914948492812
7246,11,475092,0.0491921277298571,0.176374024982098,0.780478745937727
7247,11,476182,0.0964417220753626,0.175491145746533,0.58297335567514
7248,11,477654,0.142812810394967,0.175891855456824,0.417375913830864
7249,11,480438,0.0310067058238519,0.176938982145145,0.860991889192647
7250,11,481321,-0.0184962702732067,0.1777102670852,0.917164141503894
7251,11,485149,0.0319107597122376,0.179953815042836,0.859352857870968
7252,11,487422,0.00143923929748802,0.179629260732725,0.993611722780062
7253,11,487905,-0.0663912188825923,0.176911391074018,0.707677995144851
7254,11,489044,-0.152235719697182,0.177528179739457,0.391733925416943
7255,11,489658,-0.197354311746472,0.181138956276437,0.276668345188234
7256,11,490777,-0.134502608773851,0.183989047398699,0.465242144239815
7257,11,491233,-0.160890799160447,0.178352271153196,0.367621187470116
7258,11,491866,-0.0544601299372323,0.178329273347484,0.760248481448926
7259,11,493392,-0.242479378388254,0.179992062302888,0.178790560941128
7260,11,493686,-0.153898718902848,0.183573252442582,0.402401212700785
7261,11,494217,-0.255947119291208,0.184850875663692,0.167045067075924
7262,11,494726,-0.205397984464052,0.176417522545251,0.245100058176672
7263,11,495468,-0.18168860773167,0.176682234780605,0.304496153654348
7264,11,498423,-0.231010390731486,0.17806684546836,0.195366938778691
7265,11,498694,-0.208568124731097,0.176406985719077,0.237877633789938
7266,11,507721,0.0601692428047947,0.176403119166444,0.733239169931459
7267,11,508824,-0.00779355673123971,0.177347051298712,0.964972910209286
7268,11,515387,0.0145706106188319,0.176591409315534,0.934287691612468
7269,11,515435,0.011691149430598,0.177302740937995,0.947463790284046
7270,11,515606,0.0665281398318407,0.177469815753153,0.70798214043234
7271,11,515607,0.0665281398318407,0.177469815753153,0.70798214043234
7272,11,515783,0.0718196183607537,0.176364943460784,0.684092045003497
7273,11,516249,0.0708034639049928,0.176906544415912,0.689228557835166
7274,11,516917,0.0690742024616632,0.252742711364828,0.784783597481717
7275,11,517253,0.0293003123914197,0.182112986134372,0.87227140823462
7276,11,517259,0.0331261785712558,0.17957974986293,0.853754608290375
7277,11,517279,0.0394571863985457,0.179405358379779,0.82605034472291
7278,11,517282,0.0226239856664439,0.179046545217766,0.899520387205818
7279,11,517936,0.137167466533269,0.177545361047276,0.440289706078608
7280,11,518115,0.475781128022507,0.346391525851679,0.170457547725128
7281,11,519384,0.112575800027885,0.182977533865896,0.538790123825582
7282,11,521756,0.13053289840773,0.175014153901175,0.45625925722466
7283,11,521933,0.172567188830563,0.176869242422294,0.329892864600072
7284,11,522294,0.129754795487686,0.173817120148102,0.455861208620126
7285,11,523645,0.00851267832962632,0.176889673939591,0.961644455934442
7286,11,523658,-0.0156608374320575,0.174030711464209,0.928347048893367
7287,11,523660,-0.0192053137787929,0.17462770161774,0.912488826277159
7288,11,523661,0.149284133193738,0.249834103850099,0.550534657789055
7289,11,524189,0.0089749040364957,0.179081459522395,0.96005803808075
7290,11,525295,-0.903375426024034,0.770273430282371,0.241667474072707
7291,11,527561,0.036059248339938,0.173751447324421,0.835712895135446
7292,11,532258,0.0358421888209006,0.177846639634972,0.840396934886349
7293,11,533229,-0.0340820752082952,0.173304698241969,0.844206908187358
7294,11,534563,-0.0202481179918667,0.174026616535732,0.90744077218866
7295,11,535334,-0.0290989027052361,0.175039952012616,0.868062083785325
7296,11,535859,-0.10007051745706,0.173270445317069,0.563943278938341
7297,11,547722,-0.0996616591819524,0.173720845870879,0.566543901634928
7298,11,549137,-0.0188956309597987,0.175119637286396,0.914135313166967
7299,11,549457,0.0928527901308367,0.200719610644845,0.643936491738029
7300,11,549470,-0.0718896819446729,0.177201396375907,0.68521266448488
7301,11,549473,0.038109852675271,0.181843797489193,0.834120552975206
7302,11,551184,-0.0558594206722154,0.173842266230238,0.748156220568435
7303,11,551512,0.0205754453841203,0.184275244484115,0.911159591448387
7304,11,556081,-0.0220765051122462,0.189115446951552,0.907135963963485
7305,11,556779,-0.0798662318172005,0.174258331933801,0.64700394861978
7306,11,557098,-0.0615938576373202,0.173321286867989,0.722521766328519
7307,11,559683,-0.0884413265909418,0.173776486628097,0.611114165189937
7308,11,559870,-0.0978823328851837,0.173954711982648,0.574004122718307
7309,11,562114,0.00191827383985221,0.173723649717863,0.991196096025864
7310,11,564538,0.067898503031886,0.176688677201117,0.7009998894345
7311,11,565905,0.100701270727757,0.174281765126535,0.56376262747049
7312,11,566379,0.0561753199176831,0.173468244119061,0.74625372765402
7313,11,566840,0.122215339521894,0.173750085350884,0.482271862495491
7314,11,566850,0.119919608982509,0.173540631518605,0.490008713337334
7315,11,567100,0.136617456911712,0.173996629659757,0.432878786545011
7316,11,567277,0.078566935407643,0.173607611494536,0.651147441053551
7317,11,567284,0.0782370785587381,0.173745059523705,0.652771897081372
7318,11,567434,0.0959720831124199,0.173582824276882,0.580689174453488
7319,11,567526,0.0981855080972687,0.174227664191625,0.573420152607107
7320,11,567588,0.145453852220833,0.173728245172296,0.403018916667233
7321,11,567619,0.1238480424906,0.174081728264687,0.477283830482852
7322,11,567651,0.110948455302367,0.174064923768128,0.524279486275707
7323,11,567885,0.0814645030108722,0.174728760467563,0.641335528848575
7324,11,571825,-0.0382033886435043,0.17511773669894,0.827431829694071
7325,11,574704,-0.0126000956301547,0.17890703462053,0.94389274914739
7326,11,574955,0.0199518082932687,0.174991755188406,0.90929016280317
7327,11,575225,0.028906892266271,0.173928209261329,0.86809460269246
7328,11,575805,0.048188565658778,0.174906210356327,0.783084963235027
7329,11,576302,0.107842132466258,0.176450880498043,0.541477966613605
7330,11,576352,0.0533481029189859,0.178081696874504,0.764680756133556
7331,11,576492,-0.0552782900973821,0.232135010018186,0.81191849884751
7332,11,578734,0.111692690584553,0.174433496112895,0.52238209214641
7333,11,578880,0.11820978615861,0.17345092747168,0.495991166204505
7334,11,580843,0.0708053937981425,0.174954393477841,0.685937486102822
7335,11,580882,0.0618397354640502,0.197593733706866,0.754492792472701
7336,11,580901,0.146000006999166,0.351012467839575,0.677706905909482
7337,11,581051,0.0191714293725168,0.187003339799573,0.918402800393105
7338,11,581056,0.0128948406312265,0.187004864260248,0.945064821413099
7339,11,581163,0.0293741635798507,0.177184910653432,0.868422997309496
7340,11,583102,-0.0231868968830575,0.173809775961049,0.89395000195748
7341,11,584625,0.0928651206692342,0.174583005653408,0.595112322381571
7342,11,584993,0.0697563231874481,0.174324629457468,0.689286716066694
7343,11,591628,-0.0145168142688878,0.174524723799652,0.933756256271963
7344,11,591788,-0.0281537267427596,0.174470021139072,0.87189656823168
7345,11,596580,-0.0536392392560419,0.174866760967029,0.759219487437661
7346,11,596725,-0.033268370393314,0.17442307941124,0.84884383095876
7347,11,601153,-0.00456919001226548,0.173542977351478,0.979009907777593
7348,11,604648,0.0399531725039263,0.173777828611032,0.818295265536046
7349,11,605055,-0.0162083419333216,0.174280368802988,0.925955100925643
7350,11,608767,-0.160599612759141,0.200670408275294,0.424066369011876
7351,11,611233,-0.280503132130673,0.176012888094673,0.111909162579896
7352,11,612533,-0.648200011823076,0.38205513837759,0.09065124188113
7353,11,613347,-0.242114812556816,0.175240254564382,0.167963303468499
7354,11,613967,-0.0994536982613445,0.260006715085396,0.702317503403016
7355,11,614444,-0.311232213688537,0.175683084411743,0.0773311814513812
7356,11,614658,-0.32729250232278,0.173129614972333,0.0595169389949179
7357,11,615691,0.296561409809169,0.259291585285995,0.253507683532293
7358,11,615692,0.050760359403152,0.38590689544596,0.895426839378931
7359,11,615824,-0.246595406962791,0.174041965741258,0.15740190185448
7360,11,615867,-0.247183121978245,0.173373351622943,0.154830740888315
7361,11,618029,-0.21681204771246,0.175265944448591,0.216892285388352
7362,11,618311,-0.246874680452824,0.174086833339543,0.157040147284639
7363,11,620156,-0.153664566788816,0.176023153362497,0.383267803756148
7364,11,620157,-0.153664566788816,0.176023153362497,0.383267803756148
7365,11,620182,-0.15869910331078,0.175898972104202,0.36755661522736
7366,11,620666,-0.207354869181881,0.175460299856429,0.238089867053284
7367,11,620743,-0.216618135978151,0.174644233812755,0.215673646537402
7368,11,621046,-0.169098197762264,0.17767022884248,0.3418733990327
7369,11,621088,-0.190351180711089,0.174011333503785,0.274744262385864
7370,11,622127,-0.0965391680399096,0.17408925075862,0.579561620051307
7371,11,622853,-0.107175250903213,0.175213796066529,0.541141437005385
7372,11,624002,-0.0880769745262762,0.174230514801493,0.613509293118918
7373,11,624345,-0.091521740364248,0.174822212589399,0.60094563638085
7374,11,625615,-0.0265740364748158,0.174695970835515,0.879182419033029
7375,11,626209,0.0527084854811005,0.177037462522451,0.766088173688912
7376,11,626281,-0.0139773424276292,0.181798617534782,0.938759656685313
7377,11,626626,-0.0259300699481399,0.175301196125015,0.882492531694873
7378,11,627031,-0.0150950801633659,0.175930279798749,0.931672866209166
7379,11,628031,-0.0737476915042281,0.173613600291375,0.671255405021724
7380,11,628199,-0.086427923810122,0.173810944927059,0.619320584720202
7381,11,628241,-0.0450354372081403,0.176359964199064,0.798593096918537
7382,11,628767,-0.0224401672252487,0.173867705237694,0.897380030942582
7383,11,628896,-0.0214184329678764,0.174493551190011,0.902377873090303
7384,11,629511,-0.0659265524504643,0.174959794182574,0.706541414453234
7385,11,629750,-0.0670143607396957,0.174121632887351,0.70056479646076
7386,11,632234,-0.00483640491899115,0.174098656979865,0.977853571041518
7387,11,635468,-0.472253406085454,0.521521674554227,0.365802427063967
7388,11,635532,-0.011910979819825,0.190079614429531,0.950070239428959
7389,11,635886,-0.050434264443107,0.175476432020905,0.773964508881191
7390,11,639035,-0.0778965324208414,0.17475290849431,0.656049354466087
7391,11,639322,-0.0053683419059391,0.174994744017248,0.975544342460557
7392,11,640812,-0.0251228094592932,0.174082683424605,0.885333785299407
7393,11,640835,-0.0139840502721441,0.17430443164552,0.936101593113704
7394,11,641153,-0.046586750949609,0.176791941838305,0.792309933304453
7395,11,642681,-0.0809555146622698,0.176976796079598,0.647639271732156
7396,11,642730,-0.0455677808098414,0.181744723754195,0.802173303052678
7397,11,642823,-0.0177402084632043,0.179395551639828,0.921282702709603
7398,11,642975,-0.0264897131567517,0.174358461648913,0.87933150767763
7399,11,643961,-0.0293031882737939,0.174207791846097,0.866515780286622
7400,11,644027,-0.0401941899470771,0.177016314641677,0.820504726581523
7401,11,644029,-0.0101137799966699,0.176089425108892,0.954230800778946
7402,11,644496,-0.029581626383919,0.174645862539369,0.865594278753237
7403,11,644727,0.177505457140714,0.188352606670672,0.346627066457475
7404,11,644791,-0.0245732631984792,0.175568398426126,0.888768223369756
7405,11,645157,-0.132582468294932,0.184700505908574,0.473340545042613
7406,11,645162,-0.13582666339603,0.186172567552156,0.466134449560557
7407,11,666348,-0.344407666656299,0.346831851080509,0.321385023817112
7408,11,666379,-0.195181405151732,0.347292020529312,0.57446623628798
7409,11,666390,-0.200647264716874,0.349742970140275,0.56653669266758
7410,11,666404,-0.167855950057223,0.347080624701285,0.628953759830373
7411,11,666412,-0.197636821978111,0.347288086661013,0.56965961886093
7412,11,666420,-0.237266553345384,0.346856482455323,0.494393533022927
7413,11,666421,-0.178867537927523,0.346693722983919,0.606230633200569
7414,11,666462,-0.253470303448379,0.34682400888608,0.465366183914408
7415,11,666468,-0.140058843961224,0.177997030279197,0.431891437939386
7416,11,666492,0.351223527505915,0.374948618345133,0.34954073772064
7417,11,666493,-0.0199484307600013,0.352210283717375,0.954865732910877
7418,11,666499,0.0262585091131111,0.354876086251939,0.941057500833858
7419,11,666544,-0.487774110638831,0.306025223453741,0.111853008454955
7420,12,11408,-0.177504055807435,0.260262186045225,0.495673457255303
7421,12,13769,0.0538604106820491,0.260076966323451,0.836055762918845
7422,12,13781,0.0133815568954589,0.228728767192087,0.953380248477401
7423,12,13782,-0.0151572941555234,0.22887867095877,0.947236864482887
7424,12,13790,-0.145960007223433,0.222117435855793,0.511525604708545
7425,12,13802,-0.0965609607172557,0.205937634234308,0.639441645750839
7426,12,13808,-0.0156859596417838,0.209219042812532,0.940277977654866
7427,12,14310,-0.0232603256494558,0.17608589581629,0.894983246185043
7428,12,17131,-0.0991729998355804,0.174284247673762,0.569697512098347
7429,12,18624,-0.0346999001532847,0.182314233431788,0.84915981510438
7430,12,19930,0.856530705070885,0.45518250276478,0.0606952313668709
7431,12,19930,-0.465971695455523,0.554984257185589,0.401693974485287
7432,12,19933,-0.0662697940267085,0.400571924515773,0.868693996891836
7433,12,20883,-0.117077854005571,0.176141478216722,0.506688666852971
7434,12,21370,-0.141742815400149,0.174288280840443,0.416613482122257
7435,12,21837,-0.0986225840099742,0.174987713480285,0.573386142103391
7436,12,23264,-0.0646777903181979,0.17648908332024,0.714234639146211
7437,12,24735,-0.043469444717436,0.175401265371691,0.804411142676972
7438,12,25742,-0.024635053247533,0.17774776250772,0.889848770354699
7439,12,25817,-0.0320770264052271,0.177954609691925,0.85705661757697
7440,12,26505,-0.0213345380613635,0.177554133220661,0.904426397466237
7441,12,26817,-0.0421019108577408,0.177068718237676,0.812196200807259
7442,12,26922,-0.0150781741101913,0.177098490982757,0.932198318401888
7443,12,26956,-0.0317938736101683,0.17540836139927,0.85627041859663
7444,12,27753,-0.032185627842424,0.175126776649009,0.854287857075737
7445,12,27767,-0.057945956781503,0.176224683336117,0.742487775780343
7446,12,29949,-0.121127593061664,0.175112031899159,0.489571108253724
7447,12,32580,-0.0490208793723778,0.17820195606301,0.783411035830745
7448,12,35196,-0.0130669951815177,0.174285265590656,0.940277267217789
7449,12,35207,-0.0331458884226934,0.174773646745127,0.849692108993957
7450,12,35238,0.000279344641397283,0.174710054793856,0.998725162742961
7451,12,35979,-0.0422295384482073,0.174320594327166,0.80872547076552
7452,12,37321,-0.142397845139514,0.175214616534094,0.416934807367243
7453,12,37449,-0.132135034027579,0.175237391484627,0.451331200303325
7454,12,37552,-0.168550811858024,0.17578307101028,0.338287103174525
7455,12,37884,-0.2028839737248,0.174986429285698,0.247065865441987
7456,12,43295,-0.0059280312571266,0.17613991573589,0.973171093196451
7457,12,47158,-0.1198017333868,0.190453048219836,0.529732643694666
7458,12,50531,-0.103006657439225,0.174341725140537,0.555011132273305
7459,12,52687,-0.022136755790617,0.192815826420823,0.908662762000545
7460,12,53269,-0.0540850950541795,0.173930444426977,0.756015951075088
7461,12,63616,0.268858407311636,0.177506324945234,0.130758133262283
7462,12,63644,0.256640015317101,0.181611432684299,0.15849953005369
7463,12,65441,0.23592801590928,0.175773668756215,0.180385282349884
7464,12,66619,0.201519977279988,0.183196280599663,0.272072038089229
7465,12,66967,0.12907587350341,0.176953939964526,0.466221140462769
7466,12,69396,0.14610088386047,0.175549788365628,0.405831885931881
7467,12,70019,0.176148499203944,0.177351091342962,0.321283496271103
7468,12,70124,0.112228767367115,0.17612036992635,0.524389634759702
7469,12,70508,0.172380383819927,0.179993685257156,0.338868294115221
7470,12,71641,0.0915716298358551,0.176671395724632,0.604562459379115
7471,12,72520,0.123706222004709,0.176461686056344,0.483741598401539
7472,12,72632,0.151671713382768,0.175887974955639,0.389096895473947
7473,12,72756,0.129868199767142,0.176785550558254,0.463065556235603
7474,12,73366,0.133046537608944,0.176778855232019,0.452182479355971
7475,12,73718,0.238632021123458,0.17714398235657,0.178809661722157
7476,12,73752,0.196710021372222,0.176597523439491,0.266084711412458
7477,12,75931,0.165550738792348,0.177207353124906,0.350828768891313
7478,12,80985,0.266440725252898,0.198571053902192,0.180526448300867
7479,12,80987,0.252481648938676,0.198927115960067,0.205199912036809
7480,12,80989,0.274556255551623,0.199434461997368,0.169485544777174
7481,12,82740,0.258882034472733,0.176715058151665,0.143819505376918
7482,12,84031,0.271506202778821,0.175628127915641,0.123021038118278
7483,12,84341,0.163359776933491,0.1759869695938,0.353912545402258
7484,12,87080,0.387542593313609,0.175183294011825,0.0275917354979893
7485,12,87275,0.350942825636461,0.197975334144935,0.0771475357230444
7486,12,91612,0.135317934274623,0.18164642378415,0.4567961910521
7487,12,91629,0.168502610628498,0.180284982503388,0.350609746075398
7488,12,92092,0.113474753000962,0.193588827125732,0.558140084107325
7489,12,92095,0.113474753000962,0.193588827125732,0.558140084107325
7490,12,92100,0.125224056131469,0.194419099076881,0.51993315256033
7491,12,92115,0.138590833631723,0.209877961777241,0.509466261202089
7492,12,92163,0.17862710130348,0.348773407504888,0.60886068813301
7493,12,92233,-0.246334462484985,0.350232885075483,0.482304554808875
7494,12,92362,-0.148174667344135,0.349548706418646,0.671894910311549
7495,12,92405,0.173790746599459,0.353955033800786,0.62373389690691
7496,12,92490,0.26211340421249,0.348191626665026,0.452080887667506
7497,12,92533,0.195430779868007,0.182557086475643,0.285117289097208
7498,12,92726,0.200557436926967,0.194142050035494,0.302290147852675
7499,12,92800,0.166041327358976,0.177219204018351,0.349437039052811
7500,12,93045,0.191478461615867,0.179085664068203,0.285709957795374
7501,12,93418,0.179852403745416,0.176823975140517,0.309789720431
7502,12,95610,0.201962488228883,0.17802860048666,0.257380444510301
7503,12,97108,0.113514491115696,0.218464006570207,0.603666157660016
7504,12,97129,-0.405783959724991,0.372855290634009,0.27719859582836
7505,12,97147,-0.499145675827431,0.368242485772765,0.176130988005288
7506,12,97153,-0.358472101413165,0.359052188203558,0.318776874803812
7507,12,97159,-0.641467935542349,0.360374134802159,0.075935184360559
7508,12,98701,0.325739724089314,0.177080771233575,0.0666815552999759
7509,12,100464,0.270783627737313,0.178904497115001,0.131030939246151
7510,12,102249,0.241684276012293,0.18153205040703,0.183930142037724
7511,12,102251,0.245676026039651,0.180376683027487,0.174061166180224
7512,12,103019,0.189901983986945,0.181545687101157,0.296263548719256
7513,12,103659,-0.489718146128391,0.356944000323428,0.170942565228579
7514,12,103886,0.162867646946299,0.181649961239118,0.370542579270842
7515,12,105616,-0.164489186829804,0.276794546173574,0.552715843490817
7516,12,109468,0.104395654821906,0.189976110350856,0.582996176415229
7517,12,111438,0.0970388085342535,0.183547238585697,0.597355710585479
7518,12,112028,0.179316945663275,0.183678569593112,0.32960712828577
7519,12,112101,0.206479418674714,0.180964906060752,0.254646930711308
7520,12,112139,0.196339455944266,0.184574324303958,0.28817272233908
7521,12,119050,0.205215988524198,0.190667985839878,0.282528056680357
7522,12,122034,-0.28068709202463,0.270669125121335,0.300440163860798
7523,12,122696,0.221345441859213,0.189114041375995,0.242616044430072
7524,12,123487,0.194129405368651,0.182183024758444,0.287344759121915
7525,12,123527,0.224848366274125,0.369823885644521,0.543586602077794
7526,12,123533,0.269487476845406,0.370576667016189,0.467578633473397
7527,12,123551,0.269487476845406,0.370576667016189,0.467578633473397
7528,12,124218,0.178816958623888,0.186298453813527,0.337792036129513
7529,12,124295,0.213063199252465,0.186554217793721,0.254187375791063
7530,12,126688,-0.0796650749916203,0.19241224078635,0.679101170319889
7531,12,126769,-0.0997484073004768,0.191880914600387,0.603497174522747
7532,12,127341,-0.0986871684252462,0.304029516974774,0.745678119462123
7533,12,127342,-0.0189254124869431,0.204036058187245,0.926150633855549
7534,12,128383,-0.0964653638798119,0.193563702305857,0.618537204746217
7535,12,128716,-0.027109751614502,0.194913786851294,0.889461616389683
7536,12,129214,-0.287753157546784,0.393896266334856,0.465550661304233
7537,12,130083,-0.250580960212718,0.352233765587714,0.477302959512585
7538,12,130083,0.52588899786499,0.411037888866715,0.201590437846472
7539,12,130108,-0.033013871938621,0.191454793957787,0.863192881800607
7540,12,130128,-0.0516112543279033,0.191309414741201,0.787487949506971
7541,12,130181,-0.0696870577873978,0.190833623368338,0.715201861871368
7542,12,130212,-0.0567910365328126,0.190967582266316,0.766346954571413
7543,12,130435,-0.0888835801897132,0.191292609037828,0.642470563360237
7544,12,130643,0.101674040723328,0.41743350862725,0.807705794760327
7545,12,130666,-0.135415783393019,0.206331932569966,0.512058267197795
7546,12,130666,0.386690346775372,0.408937979106032,0.345001195235917
7547,12,130739,-0.0829158471413567,0.189716123085335,0.662340735839705
7548,12,130771,-0.0577964610834545,0.190141974119104,0.761333826090373
7549,12,130928,-0.0613101689252782,0.191435046851928,0.748956055812665
7550,12,131003,-0.0817880144005145,0.190761893746852,0.668371060831863
7551,12,131008,-0.0752263590850422,0.191364155111658,0.694478636830928
7552,12,131340,-0.0520921754340304,0.191277941756325,0.785521675349913
7553,12,131587,-0.152876825220793,0.192955845059019,0.428724201583807
7554,12,132130,-0.139496791871593,0.190757938119552,0.465095436282256
7555,12,132144,-0.151666956190555,0.190890100244121,0.427423692407789
7556,12,132151,-0.151666956190555,0.190890100244121,0.427423692407789
7557,12,132253,0.205511556445769,0.339701749668886,0.545583341816491
7558,12,132253,0.667119046647988,0.463584981486098,0.151024234390559
7559,12,132610,-0.210709114751596,0.192858009553721,0.27533171938362
7560,12,134496,-0.170876602443842,0.195619682509218,0.382976617331433
7561,12,135855,-0.256901292148595,0.200584038003666,0.201116574293953
7562,12,135989,-0.193797648821993,0.199375285112269,0.331703964765378
7563,12,136208,-0.232431358787347,0.19706405606586,0.239004937520616
7564,12,136289,-0.244127690757598,0.197747505460969,0.217822008106063
7565,12,136315,-0.24963223104158,0.197125507212172,0.206218550201272
7566,12,136527,-0.22661789519348,0.198537820559482,0.254462919489825
7567,12,138153,-0.239151757997646,0.195517231581158,0.222079589013775
7568,12,138154,-0.242311727194275,0.195559404727961,0.21614291492583
7569,12,139755,-0.22178400401716,0.199024530094149,0.265885003945675
7570,12,140997,-0.222550005540144,0.193448016952529,0.250742128410141
7571,12,144481,-0.254642958318802,0.195775762503053,0.194214122386817
7572,12,148120,-0.196325276823024,0.191490463560482,0.305948076850596
7573,12,148231,-0.260691370266824,0.191452214440284,0.174176002953158
7574,12,150352,-0.102614501894892,0.198106800513339,0.60479972318003
7575,12,150435,-0.178465987018859,0.194122424173505,0.358541559819662
7576,12,150544,-0.148235619336895,0.19664533495464,0.451458504959173
7577,12,150878,0.517489926394845,0.731649566898204,0.479851666400246
7578,12,152081,-0.167716396745957,0.196195566241537,0.393217889238993
7579,12,152571,-0.239771407786307,0.195237995758543,0.220228366300907
7580,12,152803,-0.215270438805298,0.194706246687729,0.269645495744849
7581,12,153157,-0.278628607529289,0.198191694653079,0.160647023006524
7582,12,153748,-0.219789892928398,0.1951929608008,0.260924774363981
7583,12,158615,-0.195034794017505,0.192391786186964,0.311402285172281
7584,12,163451,-0.163275247636924,0.188933481486635,0.388067974084153
7585,12,165469,-0.0486090755739101,0.1873326425643,0.795416165667347
7586,12,168043,-0.0248557642735525,0.187590288386472,0.894664101671631
7587,12,168087,-0.114863218855346,0.186275130606107,0.537874907607546
7588,12,170546,0.00642463785485781,0.188128154541976,0.97277657915961
7589,12,173892,-0.0214289623324375,0.186453178973188,0.908566382580231
7590,12,179752,-0.35521801359424,0.367914683972757,0.334960320713593
7591,12,180329,0.124410208289509,0.179475374222378,0.488647285180791
7592,12,180414,0.119888510994456,0.178034314421649,0.50113276556037
7593,12,182813,0.182519998338755,0.179261848699271,0.309291936204387
7594,12,184955,0.119695512800575,0.190238340856132,0.529633523710327
7595,12,185198,-0.00457692847357549,0.195543042114717,0.981339448265941
7596,12,186678,-0.00519059040802283,0.178908078254758,0.976870928359659
7597,12,186857,-0.0147946533073915,0.178882624995793,0.934132249287129
7598,12,186931,-0.00807903789320552,0.178028581515225,0.963829631275581
7599,12,187474,-0.00359540865661967,0.179465853667953,0.984027614419831
7600,12,188708,-0.0403561879482518,0.179355013554264,0.822103788510783
7601,12,189520,-0.0759373269773289,0.178915033321942,0.671509090945702
7602,12,190554,-0.0768643583763636,0.178521274037487,0.667050121658965
7603,12,191192,-0.0519533489588913,0.178546733032209,0.771238273169549
7604,12,193360,0.116585541040982,0.193811901346073,0.547866731161121
7605,12,193660,0.0171577627957871,0.176827192003248,0.922756647102255
7606,12,194466,0.0118169802993094,0.177464583068044,0.94694753658076
7607,12,196147,0.128465741964029,0.180897275846752,0.478074710338513
7608,12,196515,0.146929315729216,0.179133966038657,0.412644029704641
7609,12,196591,0.159591828176083,0.213534713081729,0.455331045934774
7610,12,196695,0.15016589706109,0.183421580969114,0.413514133964551
7611,12,196779,-0.395323375569952,0.357275364271429,0.2692658364341
7612,12,196991,0.107042043903058,0.178057506516578,0.548115539890324
7613,12,198501,0.170259427354276,0.18156314571483,0.349018042883167
7614,12,203413,0.199385351560711,0.177478173853374,0.262015853797066
7615,12,203926,0.170260234474828,0.177024000565597,0.336812541165063
7616,12,205111,0.227983475196768,0.176662301892053,0.197720217802678
7617,12,206648,0.229862595470263,0.176340684891818,0.193248747381247
7618,12,207339,0.231870842803655,0.177871871827527,0.193225136561497
7619,12,207362,0.240211198420239,0.177137935905331,0.175944119503182
7620,12,209969,0.225161158094463,0.176207640319554,0.202153544828553
7621,12,210162,0.257092042515363,0.175939623772417,0.144835978309611
7622,12,210685,0.189167831437625,0.176105875538919,0.283479728660209
7623,12,211932,0.122757303558144,0.195369538518207,0.530191544314601
7624,12,211932,0.269696194863079,0.409941654080634,0.511038104342711
7625,12,212271,0.190779427399861,0.175272312816305,0.277128295871938
7626,12,212855,0.250948179280349,0.177447575918778,0.15818154679205
7627,12,213290,0.245202221509511,0.175948836464386,0.164315316776306
7628,12,221481,0.230359389009234,0.177271904768807,0.194630944133178
7629,12,222714,0.321434157643393,0.173997927842563,0.0655337629814118
7630,12,222718,0.322778875704871,0.17492000497686,0.0658321143225882
7631,12,222736,0.291051759039228,0.17649000735649,0.10001431460978
7632,12,222754,0.277777955780011,0.178296358740412,0.12013963678276
7633,12,222808,0.697096798891176,0.347405448181985,0.0455566638619618
7634,12,224908,0.409013397253848,0.181408049498737,0.0247670772479483
7635,12,226560,0.417810369202595,0.178165110779825,0.0195766104361423
7636,12,228284,0.365767243024764,0.174188340446811,0.0364524759547482
7637,12,228374,0.376834315376503,0.174446673029311,0.0314321599313115
7638,12,229358,0.424242098754747,0.173673430025853,0.0150651806793555
7639,12,230601,0.299597764594518,0.179338109788797,0.0956919895836257
7640,12,230908,0.300616181317899,0.174774575578295,0.0863048144843694
7641,12,231625,0.283729425954815,0.188493929756333,0.133155496246963
7642,12,234472,0.228299199149812,0.185286115829979,0.218715327616605
7643,12,234505,0.198123349830879,0.178754828792043,0.268464219688868
7644,12,234548,0.19509942094859,0.176938254895894,0.27093415167127
7645,12,234822,0.18012116571783,0.173553691376821,0.3000543846509
7646,12,234859,0.173029496726607,0.174066718135218,0.320883681282203
