SNP,Chr,Pos,Effect,SE,HNM1_MID2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
7516,12,109468,-0.149783996169979,0.09287170028652,0.107680358175298
7517,12,111438,-0.156168075947171,0.0896715939932657,0.0824573299420095
7518,12,112028,-0.130938898093356,0.0899366960806333,0.146308857296914
7519,12,112101,-0.144010122073231,0.0885864018530337,0.104917401185477
7520,12,112139,-0.141864896006388,0.0903541266228224,0.117288045984954
7521,12,119050,-0.0839902182949013,0.0935593025188032,0.369945792937682
7522,12,122034,0.0232094419193508,0.132945438249694,0.861510768438351
7523,12,122696,-0.0368159516132187,0.0929097357676998,0.692156300491338
7524,12,123487,0.0403548336008984,0.0894691045753354,0.652232117502902
7525,12,123527,-0.0535849786378186,0.181451906168258,0.767928945177559
7526,12,123533,-0.0384028067293709,0.181873181096948,0.832890848066683
7527,12,123551,-0.0384028067293709,0.181873181096948,0.832890848066683
7528,12,124218,-0.00106387714434231,0.0914888376004916,0.990728584559372
7529,12,124295,-0.00562301188723202,0.0916635384277138,0.951119933527905
7530,12,126688,-0.111470165479739,0.0942044622707365,0.237494849219661
7531,12,126769,-0.113248104793148,0.0939504638861529,0.2288554362885
7532,12,127341,-0.0667414564508899,0.149090600141978,0.654675317411753
7533,12,127342,-0.0733469005404332,0.0999941153405575,0.463732968231483
7534,12,128383,-0.080055298959036,0.0948706806613156,0.39933250163726
7535,12,128716,-0.0712633724594371,0.0955224166773364,0.456140850407725
7536,12,129214,0.186281705939926,0.193077202498131,0.335303348290893
7537,12,130083,-0.313321612959395,0.172069908984378,0.0694689344269624
7538,12,130083,0.171884384891163,0.201852356497377,0.395049416997704
7539,12,130108,-0.128487582737602,0.0936532165989589,0.170950082021336
7540,12,130128,-0.1029142151077,0.0936769792717993,0.272688122386809
7541,12,130181,-0.0967263573230466,0.093469969137618,0.301452568396765
7542,12,130212,-0.10620113286425,0.0935006926106179,0.256797194303168
7543,12,130435,-0.11271410390714,0.093655815954988,0.229592122918806
7544,12,130643,-0.281798703856968,0.204196524539975,0.168448723106418
7545,12,130666,-0.153753312112429,0.100925568257741,0.128545812248483
7546,12,130666,0.228035525288177,0.200449546625849,0.25605052597933
7547,12,130739,-0.10623227552321,0.0928991522912712,0.253596585101167
7548,12,130771,-0.0912997950693404,0.0931402718114551,0.327639120890679
7549,12,130928,-0.10143760261071,0.0937472339821487,0.279976453428011
7550,12,131003,-0.0966350187561731,0.0934416942414537,0.301762550125294
7551,12,131008,-0.0912921919497247,0.0937488676515434,0.330825080831022
7552,12,131340,-0.0844029774755422,0.0937141234132398,0.368392146086281
7553,12,131587,-0.0720882630746971,0.0946411648438526,0.446747105995446
7554,12,132130,-0.141269898860949,0.0933252761833727,0.130987430416146
7555,12,132144,-0.158375944029253,0.0933254192465111,0.0905726303413319
7556,12,132151,-0.158375944029253,0.0933254192465111,0.0905726303413319
7557,12,132253,0.406618710056614,0.165281484015396,0.0143660167615856
7558,12,132253,0.0593818861265782,0.228008344255064,0.794678296525311
7559,12,132610,-0.152491308222393,0.0943983372847878,0.107116942861097
7560,12,134496,-0.196858943448165,0.0954716822247947,0.0399428900660701
7561,12,135855,-0.2293391358205,0.0978458898081116,0.0196383407008914
7562,12,135989,-0.201659020265681,0.0973239195554562,0.0389874311853538
7563,12,136208,-0.203321826320341,0.0962333694646041,0.0353195195010642
7564,12,136289,-0.215362914251454,0.0965157165806235,0.0262836125209814
7565,12,136315,-0.20668548851709,0.0962726930751396,0.0324840130956872
7566,12,136527,-0.19727135368133,0.0969853045333282,0.0426954919185433
7567,12,138153,-0.237129937458064,0.095261580816056,0.0132611731693866
7568,12,138154,-0.238422753810595,0.095278701908691,0.0127880193117335
7569,12,139755,-0.177822634968033,0.0973235943698508,0.0685247633695124
7570,12,140997,-0.267787968010872,0.0939792264102276,0.00463661729603353
7571,12,144481,-0.226107784797304,0.0954922968047769,0.0184320517204589
7572,12,148120,-0.14906608692422,0.0937206051371106,0.112608949486939
7573,12,148231,-0.183736314530323,0.093634325071417,0.0505156801691691
7574,12,150352,-0.0573388152716494,0.0971500735402877,0.555428389046073
7575,12,150435,-0.118508688361163,0.0951119388865548,0.213593730825873
7576,12,150544,-0.128937896272229,0.096277626175084,0.181357435607506
7577,12,150878,-0.485373672967673,0.358159746180199,0.1762243002907
7578,12,152081,-0.114862349848976,0.0961290612881542,0.232937488323243
7579,12,152571,-0.128105605138994,0.095715873119525,0.181629246269048
7580,12,152803,-0.124388633642553,0.0954291023594059,0.193265036922455
7581,12,153157,-0.112138248642465,0.0972915494837835,0.249854488037483
7582,12,153748,-0.103526455037035,0.0957453398119295,0.280315655666333
7583,12,158615,-0.129483299806088,0.0942437652654677,0.170338610453536
7584,12,163451,-0.119061479807955,0.0925433003918858,0.199094673332917
7585,12,165469,-0.104487315182401,0.0917172265998336,0.255378354574848
7586,12,168043,-0.133865071863713,0.0917292733209865,0.145358211302285
7587,12,168087,-0.142050640902982,0.0910942345716278,0.119802221008326
7588,12,170546,-0.101531920764318,0.0921088359278331,0.27108057927189
7589,12,173892,-0.0744231781899742,0.0913614642387557,0.41584970682956
7590,12,179752,0.135218754613929,0.180537711195895,0.454369310578064
7591,12,180329,-0.00753348640452955,0.088082310706171,0.931890281890418
7592,12,180414,-0.0440294128277112,0.0873412026236885,0.614499856070686
7593,12,182813,-0.0334777225324989,0.0880295833864197,0.703950856061387
7594,12,184955,-0.145093434210153,0.0930343480268533,0.119757943520132
7595,12,185198,-0.0452139669763156,0.0958735662332807,0.637503726919662
7596,12,186678,-0.0504411474251287,0.0877041284722229,0.565570756109291
7597,12,186857,-0.0631597085849092,0.0876690443430571,0.471734968207049
7598,12,186931,-0.0708344059060992,0.0872325790133499,0.417328656450407
7599,12,187474,-0.103277088305551,0.0878469034182525,0.240527632162406
7600,12,188708,-0.0950143019901009,0.0878251342387903,0.280054230065594
7601,12,189520,-0.115472628031555,0.0875554583508179,0.188073771586142
7602,12,190554,-0.112201031945064,0.0873745412907763,0.199935585316159
7603,12,191192,-0.110184024273466,0.0873818124813689,0.208159901584514
7604,12,193360,-0.0738266817182397,0.0950221509805567,0.437713421829746
7605,12,193660,-0.0577281595268084,0.0866712500113965,0.505808464802913
7606,12,194466,-0.0315164293273149,0.0870215264327362,0.7174430584392
7607,12,196147,-0.0423322209321486,0.0887554634590439,0.633690427894999
7608,12,196515,-0.0414001048568318,0.0879119600701093,0.637983828256115
7609,12,196591,-0.0288676217437187,0.104799232085006,0.783126768379244
7610,12,196695,-0.0331007193308208,0.0900268705146519,0.713335189359844
7611,12,196779,0.0381569531018897,0.175516839107653,0.828024042354353
7612,12,196991,-0.0914458131263483,0.0872369651625071,0.295242379964163
7613,12,198501,0.0293297923273814,0.0891444542872625,0.742340058238901
7614,12,203413,-0.0614492766848476,0.0871379221102476,0.481153589670923
7615,12,203926,-0.0497790643074241,0.0868943639469119,0.567098286838989
7616,12,205111,-0.0887745938821423,0.0867191860965807,0.306677120096522
7617,12,206648,-0.0516252679830234,0.086650275094862,0.551698092236259
7618,12,207339,-0.03775325034973,0.0874235356850249,0.666119099495355
7619,12,207362,-0.0204566032699238,0.0870961319833174,0.814442833991069
7620,12,209969,-0.0185025704605933,0.0866147232165042,0.830967328847386
7621,12,210162,0.0139891107013324,0.08654661319556,0.871684412169187
7622,12,210685,-0.0287095791610676,0.086498318332074,0.740154876994528
7623,12,211932,-0.0522446068446119,0.0958318283555257,0.585981103621916
7624,12,211932,0.250958808956605,0.200734361804006,0.212053345223416
7625,12,212271,-0.0356926965666082,0.0860851286994092,0.678671270924644
7626,12,212855,0.0270349967576677,0.0872631330119251,0.756888206835852
7627,12,213290,0.0382574558848749,0.0865068472397493,0.658580789684227
7628,12,221481,0.0377372589387623,0.0871272010280375,0.665186073704308
7629,12,222714,0.0198178894811917,0.0857419557700675,0.817344536381347
7630,12,222718,0.0270718222564694,0.0861898963060012,0.753634367728965
7631,12,222736,0.00951318464830631,0.0868904851006327,0.912880214278027
7632,12,222754,0.00397400246147139,0.0877449547732388,0.963901463669852
7633,12,222808,0.0890357063654648,0.171287715483293,0.603527344583598
7634,12,224908,0.0410216416663001,0.0895829471820393,0.647293113829256
7635,12,226560,0.0323577471923708,0.0880418948924107,0.713446428622548
7636,12,228284,0.0558621358127227,0.0859107836117313,0.51596385560046
7637,12,228374,0.059059183770372,0.086063267111387,0.49301864936197
7638,12,229358,0.0793775484611924,0.0857907174609206,0.355469858443546
7639,12,230601,0.0746286281842568,0.0882136370649341,0.398126536234782
7640,12,230908,0.0595795934656005,0.0860178537744691,0.488989536810175
7641,12,231625,0.0209140894723185,0.0927359992765843,0.821703037354374
7642,12,234472,0.113514522740554,0.0908677682657389,0.21240955977136
7643,12,234505,0.0994188953808044,0.0876627985192771,0.257519710725135
7644,12,234548,0.11648553500435,0.0867069483371299,0.179992701884557
7645,12,234822,0.0801708106585739,0.0851419613480241,0.347034545869253
7646,12,234859,0.0673801677451132,0.0854148162174567,0.430724438619857
7647,12,235026,0.0630967129325705,0.0858993552933815,0.463105923124582
7648,12,235332,0.114233120742818,0.0851696859840453,0.180704340347973
7649,12,236188,0.13961045697972,0.0853990784925557,0.102982269568364
7650,12,236470,0.137763092866727,0.0850655887929923,0.106234320129581
7651,12,236714,0.115598156445195,0.0851793868952962,0.175612015948971
7652,12,237173,0.118962510062239,0.0854094820972041,0.164542039812126
7653,12,238727,0.140159791603267,0.0849623495664396,0.0999000758332815
7654,12,239002,0.130922698769517,0.0858375795386733,0.12809527083237
7655,12,240376,0.148055657997336,0.0862009387842977,0.0867531209449292
7656,12,241045,0.150464186069651,0.0849632190382977,0.0774346903219558
7657,12,241614,0.159729219412921,0.0876540992384366,0.069260356603131
7658,12,243827,-0.122412741683259,0.12443163574631,0.325899904586596
7659,12,243991,0.150090065911233,0.0865046517361717,0.0836043864754021
7660,12,245256,-0.0352618296075664,0.109153900611914,0.746850993361357
7661,12,245473,0.159022862379594,0.0854496902974527,0.0635737067044698
7662,12,246924,0.165857201328135,0.0853045402640249,0.0526539601259936
7663,12,247888,0.191556878086823,0.0853242039451666,0.0253836909659795
7664,12,248056,0.170983209657062,0.0874674152528451,0.0513930423595258
7665,12,248515,0.206626449706483,0.0879932353708303,0.0194152192993316
7666,12,249601,0.140297606164712,0.0856809377272417,0.102429134422023
7667,12,249723,0.152832993710906,0.0848483455905896,0.0725169149660037
7668,12,250868,0.118043259358547,0.0920967110303598,0.200778055599767
7669,12,251134,0.18584927315512,0.0874372760653865,0.0342375401935394
7670,12,251728,0.144080933500891,0.0850311828610369,0.0910621228783255
7671,12,251868,0.147431716823491,0.0850149100572366,0.083757985326103
7672,12,253093,0.0713093452817084,0.116173542503082,0.53973132490981
7673,12,253770,-0.017902944859819,0.0867289639856509,0.836578686354461
7674,12,254014,0.0253385181532135,0.0856899346222642,0.76763302111977
7675,12,256127,0.0298222975288502,0.0867757245137425,0.73129834932943
7676,12,259721,0.353464530220277,0.180909099178824,0.0515114683927195
7677,12,259721,0.119050475237127,0.463756780240528,0.797553081377824
7678,12,259766,0.118609513947191,0.0879730317934104,0.178442906442888
7679,12,260220,0.125470863984548,0.0852288373065415,0.141867455795989
7680,12,260852,0.108986852689656,0.0854321433920465,0.202895992379443
7681,12,260932,0.114151938007032,0.0856360927169994,0.183395198479413
7682,12,261503,0.0849232967716933,0.0853704970472281,0.320533588713865
7683,12,262552,0.0827193709490085,0.0852444222578822,0.332522180615996
7684,12,263103,0.0336729378152539,0.0872313258533809,0.699715238605279
7685,12,265316,0.0855527200203235,0.0942300366593741,0.364543328797628
7686,12,265316,0.109850192363067,0.574212274489004,0.848395930114329
7687,12,266631,0.0589037311706858,0.085919530455584,0.493435166703788
7688,12,271300,0.0667230328301354,0.0862830573581606,0.439860011582371
7689,12,271394,0.0674093991785422,0.0853984537290459,0.430436440490776
7690,12,272038,0.0762436992857659,0.0853855515080155,0.3725006039258
7691,12,274242,0.0640243424678044,0.0855269148059349,0.454604607994896
7692,12,275222,0.120392981875224,0.0849914589331556,0.157502127006111
7693,12,275647,0.103534751261106,0.0850543485921586,0.224311759548506
7694,12,276459,0.0987098090198672,0.0858015184283518,0.250739938695373
7695,12,277526,0.0706077242455351,0.08641959359412,0.414460209685771
7696,12,279975,0.120936306717464,0.0847762678183634,0.154597818197153
7697,12,281400,0.113841614818204,0.0850737216011718,0.181708045971073
7698,12,281460,0.159728024393871,0.0858061770952608,0.0635048550411903
7699,12,281802,0.0946920359984468,0.104862454737496,0.367135400418809
7700,12,281805,0.148384156148113,0.171171157156227,0.386598848607332
7701,12,282684,0.0740651284140759,0.120371032346903,0.538748522373139
7702,12,282691,0.139436777791614,0.121782512165207,0.252999132838278
7703,12,282692,0.178433031053574,0.114958611665375,0.121522348313443
7704,12,282693,0.110834753977259,0.117639765205291,0.346758215851246
7705,12,282769,0.079233431429713,0.0873776188137485,0.36513472754364
7706,12,283368,0.182620918447855,0.0850424690737547,0.0324412684140581
7707,12,283720,0.175030864397798,0.0918790127483237,0.0575905904628599
7708,12,284459,0.0777480495517656,0.0856746006010128,0.364771704892484
7709,12,284882,0.0976857369300735,0.0855673540439268,0.254384206379825
7710,12,286066,0.121079115896064,0.0849018243781251,0.154721100101708
7711,12,289576,0.0801406519879607,0.0852230077272429,0.347673893149834
7712,12,290595,0.0797346665338206,0.0852687154455842,0.350376658636143
7713,12,290718,0.0688644181776741,0.0852955437276288,0.420001370566379
7714,12,290736,0.0630563949782011,0.0850678057318963,0.45903552215146
7715,12,291984,0.0926134710938872,0.0897143490228617,0.302631297226125
7716,12,292112,0.0792612184995277,0.0931847267743674,0.395578359778233
7717,12,292251,0.0277403351223255,0.0859661032224753,0.74712165696462
7718,12,293404,0.0830846765005242,0.0892548904650293,0.35255711848235
7719,12,294765,0.0896112436914357,0.0852680181383066,0.294006820552356
7720,12,299795,0.0869268463520504,0.0855331500193069,0.310185345106402
7721,12,300917,0.100630033723768,0.0856731001726277,0.240953953067253
7722,12,301172,0.0984942716018147,0.0855256791232739,0.25025093381569
7723,12,301957,0.0389921236335892,0.0855914223107968,0.648985705076167
7724,12,301966,0.0419757619495042,0.0858222758946797,0.625073936173181
7725,12,303253,0.0366029308653742,0.0867172787784565,0.673212621920465
7726,12,310274,0.0744558956540694,0.0871337052037523,0.393406625213379
7727,12,311616,0.0792643949503904,0.0853696085941816,0.353790519040945
7728,12,313965,0.0807671054210862,0.0858574268075814,0.347495788826091
7729,12,316991,0.0395452895622848,0.0854641571231344,0.643855926871918
7730,12,320775,-0.0327948077414967,0.0853347888244612,0.700981877862079
7731,12,320834,-0.0479536268181915,0.0858134029973237,0.576643806444827
7732,12,321460,0.0106863061917984,0.0854800363349589,0.900582657970858
7733,12,322104,0.106559304087558,0.104391178701385,0.308062833308716
7734,12,322765,0.0231292639333975,0.0857224893885053,0.787459788890914
7735,12,322893,0.0203800149302699,0.0860549070881951,0.8129293716262
7736,12,324002,0.0697630489586477,0.0851214803504625,0.413014034997563
7737,12,326764,-0.0243453208488967,0.0851925736162257,0.775223349094471
7738,12,327439,0.0180655321383538,0.0883105010968523,0.838027294262373
7739,12,327719,0.488641115337247,0.567573958467052,0.389861302722843
7740,12,331041,-0.0234936545995916,0.0861053309466131,0.785129718349972
7741,12,331113,-0.0282526562580492,0.0853677755844044,0.740876926004533
7742,12,334170,0.00763302652577591,0.0855706605071905,0.928972404078593
7743,12,336413,0.0351836484455953,0.0865253290124987,0.684527420690925
7744,12,336436,0.0147176712424308,0.0858945524277144,0.864050043426517
7745,12,340645,0.022279195822929,0.0859975427291884,0.795733920148727
7746,12,341809,-0.0322811574269903,0.0853123854823909,0.705370056531097
7747,12,342319,-0.0234191286648479,0.0852989918546195,0.783819974478016
7748,12,342533,-0.0129121539311595,0.0856206384272001,0.8802144498302
7749,12,344627,-0.083565053370332,0.0849172329937932,0.325751897497615
7750,12,344703,-0.0986442450412543,0.0852031868741399,0.247747589275712
7751,12,345286,-0.084686230396999,0.085742581812679,0.32398590615453
7752,12,345678,-0.0740797720373608,0.0852831628689414,0.385638058644806
7753,12,345797,-0.0519801085954905,0.0854697472852542,0.543466037763931
7754,12,346208,-0.0104139328099467,0.0881349740875758,0.90600894949227
7755,12,347029,-0.119790506640284,0.085276497375959,0.160980720359643
7756,12,348244,-0.0773681820648858,0.0853629949244278,0.365372386587476
7757,12,355621,-0.064055768932786,0.0908538883947914,0.481249294821718
7758,12,355836,-0.079083528520036,0.0866369698269049,0.361962823708644
7759,12,356572,-0.0579462693140582,0.0869701353947036,0.50566875525292
7760,12,360406,-0.0618728229080894,0.0854531188838784,0.469511076704216
7761,12,362214,-0.0526343144875949,0.0858855099372564,0.540374914753958
7762,12,362425,-0.0655450680387611,0.0861271406208286,0.447149084981226
7763,12,364406,-0.0608055786944536,0.0856702204541095,0.478319495686505
7764,12,364988,-0.0612674997247162,0.0858444727173047,0.475882148254819
7765,12,365389,-0.0921166698882647,0.0903819529478863,0.308809259886499
7766,12,367673,-0.0511919177267428,0.0855800338781107,0.550106128843794
7767,12,367859,-0.0168263741729252,0.086442547102335,0.845775925112905
7768,12,368150,-0.0749885397776484,0.0855890833842283,0.381546432693364
7769,12,369495,-0.096807442000943,0.0892529987830324,0.278820996516751
7770,12,369873,-0.0976082663120634,0.0851497620844433,0.252442172743399
7771,12,371279,-0.115608676937837,0.0853746822682522,0.176560159692736
7772,12,371365,-0.123520780391836,0.085856130526515,0.151123006479364
7773,12,371483,-0.0971591942491246,0.0918618170668773,0.29093061669432
7774,12,372955,-0.0877743898838286,0.0863609416830982,0.310150867436599
7775,12,373553,-0.114122490243351,0.0900111664628819,0.205679877122383
7776,12,376948,-0.0880030947287564,0.0855252468943882,0.304197297023499
7777,12,379144,-0.0957222734145113,0.0865000759258034,0.269214006134776
7778,12,379244,-0.124132165371271,0.0864374517585134,0.151861635711638
7779,12,379289,-0.119874424863074,0.0860591330330996,0.164517286149265
7780,12,379634,-0.106958635504463,0.0868233414617623,0.218802275720054
7781,12,379693,-0.122659868104495,0.0854823900597545,0.15219700875895
7782,12,379794,-0.104661376543083,0.0857221356722582,0.222924525932441
7783,12,379800,-0.105946279861238,0.0858622394311801,0.218057308595682
7784,12,379874,-0.106056047373861,0.0862142139149372,0.219461696570114
7785,12,379915,-0.113993114491661,0.086039814784618,0.186065302837478
7786,12,379925,-0.111600948513246,0.086237951239438,0.196475212780036
7787,12,380248,-0.0788496631067241,0.0854135103830833,0.356558492389161
7788,12,380270,-0.084322862752638,0.0856425714574647,0.325499608957194
7789,12,380619,-0.0919145682329567,0.0853765049079172,0.282403511779265
7790,12,381157,-0.105556074831397,0.0854737483390467,0.217669298162005
7791,12,381256,-0.105619579575723,0.0852934829879497,0.216424851986388
7792,12,381370,-0.0937000896299689,0.0854364025832822,0.273509985766865
7793,12,381823,-0.104428933075475,0.0856829483652773,0.22374036284948
7794,12,381898,-0.0983481557102304,0.0853181092036745,0.249804044182521
7795,12,381902,-0.0983481557102304,0.0853181092036745,0.249804044182521
7796,12,381911,-0.0919470342557976,0.0854077209258726,0.282409471868255
7797,12,382117,-0.107427015172963,0.0854274896357861,0.209395682128367
7798,12,382258,-0.0929748000157086,0.0857554640974425,0.279022646295939
7799,12,382278,-0.108765739346369,0.0877036983212564,0.215743628638681
7800,12,382340,-0.131935018757729,0.0896389167600368,0.141952391946639
7801,12,382385,-0.202789634878302,0.0922777814691398,0.0286266678758274
7802,12,382405,-0.167927631784099,0.0885061956767026,0.0585969880539602
7803,12,383137,-0.10511965566844,0.0872325416540524,0.228990868387548
7804,12,383826,-0.12326470899173,0.0856409977553696,0.150946322451709
7805,12,384824,-0.0587318146165937,0.0861849520870237,0.496025696366101
7806,12,386305,0.0513459181621503,0.174998428721754,0.769382820582263
7807,12,387634,-0.132558453944059,0.0856950471380803,0.122792422983343
7808,12,388695,-0.102054026220412,0.0865937861120024,0.239376195332351
7809,12,394590,-0.0621163512458229,0.0864746699741225,0.473036107933482
7810,12,397486,-0.0791054447933917,0.0859885130175946,0.358225211641133
7811,12,397605,-0.0795012353534044,0.0885768146107965,0.370042565356675
7812,12,399145,-0.104115126057887,0.0861914482136517,0.227874399782009
7813,12,401564,-0.143581249481185,0.086433183290803,0.0975647361561486
7814,12,407847,-0.102100489051979,0.0865829704449276,0.239104207897597
7815,12,408660,-0.0856457040891535,0.0853175272683495,0.316140202749351
7816,12,411161,-0.0459015864903692,0.0855885349614671,0.592085349884146
7817,12,413007,-0.0595450277675325,0.0866677678335149,0.492502779944946
7818,12,413638,-0.0626838633785989,0.0867794348850475,0.470566501953759
7819,12,414413,-0.0537622586395711,0.0855339846509284,0.530051155028944
7820,12,415279,-0.0842189056430988,0.0862775414378596,0.32966385833169
7821,12,415537,-0.0690785061132708,0.0870447089564288,0.427962620588327
7822,12,416026,-0.0949858469979276,0.0857781983901667,0.268899844307707
7823,12,416918,-0.10614589097983,0.0852950315704405,0.21415749996738
7824,12,417289,-0.0755381487727732,0.0853954795409042,0.376991515025868
7825,12,417956,-0.126414253079378,0.0848676888984779,0.137236769920695
7826,12,418313,-0.104390522429368,0.0857852355883317,0.224462003852838
7827,12,418844,-0.122017458361089,0.0854705842127591,0.15429222098256
7828,12,418928,-0.125276385817593,0.0853346703919913,0.142978484744295
7829,12,419081,-0.110581438827057,0.085154884855757,0.194931717407027
7830,12,419261,-0.119615316149492,0.0856025631720688,0.16319098909056
7831,12,419264,-0.110118704907426,0.0855163463865764,0.198696786861999
7832,12,420304,-0.103077099525034,0.085420136767974,0.228352939571056
7833,12,423554,-0.0988113979351515,0.102611227656038,0.336222427256773
7834,12,423791,-0.119677230116014,0.0848751995756699,0.159409037054767
7835,12,425418,-0.0739919262701364,0.0852739079452075,0.386149623221663
7836,12,425540,-0.0569997331478728,0.085419931031904,0.505023871155468
7837,12,426662,-0.0919346221920723,0.17685781428363,0.603513300388029
7838,12,430049,-0.00565136922318996,0.0866346273923152,0.948026032575505
7839,12,431739,-0.0362572969834648,0.0853795012450135,0.671342933428753
7840,12,431754,-0.0312082698154411,0.0855146881821978,0.715370031225325
7841,12,433534,0.0188257534636119,0.085062479773728,0.824973756428031
7842,12,433955,0.0268535497156576,0.0856319315062741,0.754015614590099
7843,12,439038,0.0241456213281869,0.0856519634467044,0.778182404638032
7844,12,440337,0.0183627446434972,0.0896769973691156,0.837873449588082
7845,12,440342,0.0384501420644865,0.0900589451321276,0.669680265892578
7846,12,440358,0.0185529254120093,0.0893147618425327,0.835563339602564
7847,12,440640,-0.00651475535223167,0.0861525813426142,0.9397652107041
7848,12,441152,-0.0096199786416753,0.0860602201037094,0.911059838206745
7849,12,441523,-0.0671392339720782,0.176595319765049,0.704035305672896
7850,12,441612,0.0133145048899088,0.0896771727972684,0.882055448013296
7851,12,441632,-0.0108178688172099,0.0885218426127787,0.902805696558758
7852,12,441706,0.0177102726788063,0.0856564177048928,0.836316945235398
7853,12,442034,-0.00033958800190137,0.0861532772314017,0.996857235091146
7854,12,442615,-0.00481306456191592,0.0863347535233967,0.955573410807516
7855,12,442798,0.037544114672918,0.09090077145922,0.679840482652531
7856,12,442818,0.00540621548153375,0.101312819352877,0.95747397516967
7857,12,442845,0.0195866368984208,0.0880147633400805,0.82402373157754
7858,12,442873,0.0314945346248752,0.0885364940245328,0.722259928029821
7859,12,443030,-0.00908224398740276,0.0851446785452644,0.915112671113691
7860,12,443164,-0.012874860295339,0.0854161538233815,0.880274030755077
7861,12,448368,0.123794237248214,0.0853407976820297,0.147782924799073
7862,12,449184,0.0960690283763615,0.0986054170162504,0.33058598139868
7863,12,449482,0.0780278316113235,0.0853728356570569,0.361358779810651
7864,12,449594,0.463671743365659,0.201428209789599,0.0219212238639006
7865,12,449594,-0.0233134813887433,0.126169706428785,0.853508683566489
7866,12,450044,0.0554141063287837,0.0860847156318521,0.520177618871986
7867,12,451397,0.12903461288647,0.0925916023618803,0.164318589320074
7868,12,451522,0.0808011093239405,0.139813484367451,0.563686111405426
7869,12,451539,0.255385921544123,0.280741573756155,0.36361024630667
7870,12,460659,0.0458316927259259,0.0849612466567513,0.589921766555196
7871,12,460676,0.394735410538497,0.222067426817709,0.0763390732714233
7872,12,460676,-0.190311606029857,0.172764931480841,0.271401845117479
7873,12,460678,0.449846169774137,0.377874420300379,0.234663733016511
7874,12,490980,0.0701381886674788,0.085468366738597,0.412408982969951
7875,12,491862,0.0690158141397031,0.0870276013157991,0.428290917116867
7876,12,491877,0.0634297032225993,0.0865199107798964,0.463970208295506
7877,12,491881,0.0822145538877658,0.0866798584263556,0.343531423984818
7878,12,493255,0.0811374408651434,0.0858564376300207,0.345286793282687
7879,12,494431,0.069902830053622,0.0885671633193172,0.430487799890513
7880,12,494834,0.055309609923944,0.0876122349117879,0.528252903053744
7881,12,497319,0.0891089338941305,0.0924517514741605,0.335784661722089
7882,12,498059,0.0847789974339359,0.0866707271616921,0.328658465557632
7883,12,498728,0.0572611998161422,0.0878195613368294,0.514804586930609
7884,12,500001,0.0281857300946826,0.0858932867012383,0.742994141788309
7885,12,501100,0.0322453989863268,0.0857408575250743,0.707083537702416
7886,12,501110,0.0257982232283359,0.0856710905940669,0.763491881874502
7887,12,501203,0.0374856515797437,0.0857924381440407,0.662426213361255
7888,12,501434,0.0434652996831343,0.0852983190479946,0.61067250729015
7889,12,501512,0.0280211271040797,0.0853166504816832,0.742776167115485
7890,12,501527,0.0294357942167759,0.0853153010169279,0.730282097248332
7891,12,501576,0.0388857654091225,0.0853491681455262,0.648952001796447
7892,12,501622,0.0216950761479076,0.0858078652868947,0.800544286253911
7893,12,501644,0.0235569950326452,0.0855869531773668,0.78329251455747
7894,12,501701,0.0154317885388706,0.0862495595772282,0.858103006208889
7895,12,501734,0.0373983626781568,0.085708217321661,0.662853096294441
7896,12,502343,0.0295627813408849,0.0854477743551808,0.729567717270202
7897,12,503313,0.0665412138241514,0.0856711610428704,0.437853008463419
7898,12,504262,0.0707204871862485,0.0861301677784667,0.412150042319228
7899,12,505016,0.0376882733809664,0.0853344687088333,0.659010327003575
7900,12,506655,0.00842165199360027,0.0852314964956001,0.921345885860948
7901,12,508853,-0.0434654659669609,0.0860597477286054,0.613830802383715
7902,12,509786,-0.0385822808652495,0.085250346980545,0.65113192659635
7903,12,509982,-0.0493131401324101,0.0854762628185626,0.5643598414991
7904,12,510241,-0.045514793486549,0.0949614807289547,0.632023840081542
7905,12,510268,-0.0789907007292797,0.0909286325585053,0.385595472930477
7906,12,510429,-0.0301837004097543,0.174179806638489,0.862522438198364
7907,12,511533,0.0185282144937819,0.0900553651117286,0.837110670881636
7908,12,511548,-0.038621066433042,0.0890214465596293,0.664669636285401
7909,12,511773,0.0337108392534803,0.0857125506586462,0.694334543068438
7910,12,511884,0.0399900869077216,0.0861478335757326,0.642788422698021
7911,12,511957,0.0253062058305292,0.0862848078848295,0.769475190290641
7912,12,512394,0.000346437214888778,0.0850496630329419,0.996752245263908
7913,12,514437,0.0836341369730231,0.0848796150865425,0.325138568228848
7914,12,514956,0.0554479395411649,0.0999549728656139,0.579431219736001
7915,12,514965,0.0397141400594838,0.104762920162625,0.704852035719909
7916,12,515006,0.0663432066822354,0.087979006437483,0.45130391576186
7917,12,515351,0.102523083506647,0.0853402351985387,0.230422718954966
7918,12,518231,0.0195000981971925,0.0859001165269407,0.820548163841515
7919,12,520399,0.0735758649685021,0.0917465771067908,0.423123310565442
7920,12,528235,0.0343396822797852,0.0854705312778913,0.688094827424632
7921,12,528800,0.0388902477585298,0.0856570872997755,0.650091627699698
7922,12,530174,0.0140192495567577,0.0850865142370149,0.869223538884789
7923,12,536833,0.0211844041617693,0.086736084614626,0.807186998667038
7924,12,537339,0.0464336672142089,0.085794464289205,0.588697442067512
