SNP,Chr,Pos,Effect,SE,SSH1_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
5026,8,166391,-0.31466671013644,0.133826776170564,0.0192572431068805
5027,8,166445,-0.322491453411512,0.134522887741607,0.0170356353876857
5028,8,166892,-0.337020758465153,0.13309124249792,0.0117660740111947
5029,8,167286,-0.362251957233926,0.13328519217852,0.00689443724667256
5030,8,168070,-0.32394540031324,0.133731759983192,0.015923262811531
5031,8,168732,-0.301412602925112,0.133932534168907,0.0250335191655112
5032,8,168762,-0.356451713307268,0.13506043318055,0.00867856003810122
5033,8,169190,-0.25179586428064,0.134361200951431,0.0617532052838253
5034,8,169199,-0.326686970082391,0.139822386113809,0.0200271527098195
5035,8,169202,-0.242518432933645,0.152928402561771,0.113673261126689
5036,8,170381,-0.28884382087668,0.134837734102325,0.0328644434450766
5037,8,170419,-0.26687668894131,0.134756374901167,0.0484302971018766
5038,8,170619,0.152208649747193,0.251409052673987,0.545287458365481
5039,8,173136,1.12412421811237,0.332082432205834,0.000791624622670226
5040,8,173184,-0.174461828201679,0.256166763935903,0.496287706407095
5041,8,175778,-0.26637942490273,0.133671495122123,0.0470538484057281
5042,8,176997,-0.301474577803491,0.133886976292606,0.024954920452924
5043,8,179821,-0.0396811415153726,0.134652773161006,0.768402139423858
5044,8,183857,-0.0101522190478231,0.141627111235336,0.942894989480943
5045,8,185325,-0.14556591903983,0.135647158710043,0.283949525750009
5046,8,185478,-0.150956868010566,0.135181073601256,0.264881615743761
5047,8,188007,-0.0310182034795308,0.134659215598383,0.817956396896985
5048,8,188958,-0.0360994124136584,0.134297740557575,0.788239593002834
5049,8,190366,-0.0840282831999792,0.134554654294048,0.532708036235711
5050,8,190872,-0.020387752412668,0.134931502978252,0.87998546534389
5051,8,191947,0.162951608392676,0.134816784133046,0.227591227654982
5052,8,193408,0.209792039928243,0.140225976338136,0.13552117550149
5053,8,193417,0.262384796111075,0.143723463127791,0.0687518765466005
5054,8,193425,0.29114623715945,0.158850350167039,0.0676694288362212
5055,8,193426,0.290140243987068,0.158578937940819,0.068149067233071
5056,8,193438,0.288490020816819,0.173758562186149,0.097743618469503
5057,8,194308,0.283771716081716,0.270474117072347,0.294820391558976
5058,8,194338,0.340612263203882,0.28810518539091,0.237902385524281
5059,8,194446,0.441506665961953,0.268666552916714,0.101205906073638
5060,8,194508,0.431407446214957,0.270347093735506,0.111438572020564
5061,8,194526,0.431407446214957,0.270347093735506,0.111438572020564
5062,8,194530,0.455525104291334,0.270462202362809,0.09301791193991
5063,8,194545,0.425987008906013,0.270598531928168,0.116327783394456
5064,8,194566,0.490975626595905,0.270286420742175,0.0701415250581099
5065,8,194570,0.412353554216326,0.270431312545141,0.128204483846972
5066,8,194574,0.412353554216326,0.270431312545141,0.128204483846972
5067,8,194575,0.39552459268484,0.270729493183581,0.144916300020853
5068,8,194578,0.437786763790557,0.270100175522154,0.105946745916313
5069,8,194584,0.388435471499646,0.270758568386809,0.152280924595206
5070,8,194592,0.299671306651266,0.272078576764604,0.27146670135946
5071,8,194593,0.299671306651266,0.272078576764604,0.27146670135946
5072,8,194658,0.14960088548706,0.162112694350672,0.356731172660018
5073,8,197262,0.135941322548994,0.311464594419816,0.662771039547139
5074,8,197968,0.187423719014152,0.134284440200776,0.163675549646375
5075,8,200519,0.168767909499542,0.13441419248809,0.210098376029257
5076,8,200608,0.164443033975203,0.134369705623919,0.221840005420346
5077,8,200617,0.164443033975203,0.134369705623919,0.221840005420346
5078,8,202890,0.156837838757453,0.134792190236046,0.245391141470256
5079,8,203255,0.152325273302039,0.13446981656964,0.258073740921629
5080,8,203274,0.152325273302039,0.13446981656964,0.258073740921629
5081,8,203496,0.151188366073238,0.134641113480894,0.262243541234495
5082,8,203615,0.150385872380225,0.134263322087759,0.263440495905535
5083,8,203675,0.140729410825924,0.134630463449145,0.296598949927092
5084,8,203842,0.158340574151604,0.134746415400005,0.240746543455857
5085,8,203888,0.187084440682351,0.13485407338618,0.16622240015933
5086,8,204054,0.177765596288462,0.134677767583509,0.187712777022515
5087,8,204151,0.168094449496053,0.134712941525788,0.21293237388127
5088,8,204219,0.175465083523361,0.134304649978719,0.192243119542322
5089,8,204645,0.178197263087364,0.134124435281113,0.184839332077268
5090,8,204670,0.178197263087364,0.134124435281113,0.184839332077268
5091,8,205313,0.16799721666781,0.134295524306762,0.211780558765945
5092,8,205962,0.152313553654477,0.13455627948268,0.258415771350238
5093,8,206151,0.118580160377927,0.135954933750035,0.383691060748484
5094,8,206460,0.0995381149435229,0.139837489440183,0.477050849626748
5095,8,206590,0.115845601005654,0.135542875471869,0.393308744781807
5096,8,210269,0.0596488490764351,0.286054609460311,0.834941209000231
5097,8,210269,1.23027104859051,0.627082208386858,0.0505598299938294
5098,8,210535,0.200723106301264,0.153872123317038,0.192919821338954
5099,8,212536,0.383501759302438,0.312086437278369,0.219953404893915
5100,8,216159,0.174639298179302,0.151935571830355,0.251156905718582
5101,8,219145,0.251323528411054,0.133664911096363,0.0608971478065641
5102,8,219477,0.309873089118295,0.13326526823932,0.0206256960513217
5103,8,220430,0.200553801909642,0.134799221296331,0.137697304580725
5104,8,221382,0.373796824665936,0.151845043734836,0.0143055346434045
5105,8,221387,0.299021766537801,0.142067249933288,0.0360159685895045
5106,8,221395,0.25459729562268,0.14187360321607,0.0735831402313382
5107,8,223812,0.29834343341232,0.134318122727842,0.0269734059418729
5108,8,225328,0.278848698183804,0.135392474194985,0.0401736587255656
5109,8,225830,0.282556682480471,0.133997369687147,0.0356768626244138
5110,8,229142,0.332399000877639,0.141856972794642,0.0196737604251797
5111,8,230941,0.336051374402441,0.1332644103208,0.01211875728034
5112,8,231269,0.348313815647352,0.133175184329626,0.00929317476952261
5113,8,233344,0.19307073218078,0.161709072865315,0.23330362361935
5114,8,235793,0.430876546316105,0.132624681594382,0.00127004579739957
5115,8,237735,0.184528362774344,0.193130023376925,0.339998058066884
5116,8,237840,0.143430399136114,0.141397490201922,0.311097524506428
5117,8,238967,0.0601911876139174,0.1864083296626,0.746962406341744
5118,8,239187,0.223130885053317,0.133832008153872,0.0963523761607981
5119,8,240735,0.14749904067264,0.134102983921826,0.272127911338578
5120,8,241021,0.128709621063919,0.134696594288347,0.339952459080008
5121,8,242447,0.031300046095471,0.134726052848743,0.816421289697842
5122,8,242816,0.0268349059839347,0.134525899764628,0.842004004184624
5123,8,244248,0.0911864356730876,0.134826091246406,0.499276363254094
5124,8,244520,0.0736455408285051,0.134709153457462,0.584930017319528
5125,8,245373,0.0830961388034453,0.134520180854442,0.537156587526404
5126,8,248246,0.111254475391167,0.134542279426531,0.408846175007751
5127,8,249836,0.020312740886607,0.134307132916641,0.879872025528188
5128,8,250646,0.0153107648700006,0.135089796194588,0.909827269269043
5129,8,250827,-0.0118988963836353,0.13707473385775,0.930875011440679
5130,8,252848,0.0413788190440412,0.13454301927177,0.758605500308174
5131,8,252929,0.0632282493818769,0.134379155830649,0.638273239252981
5132,8,253025,0.0410579598575629,0.134654793248753,0.760612319128622
5133,8,255323,0.131807046179058,0.134350445149588,0.327230658439918
5134,8,257550,0.0735667515039178,0.135765962983324,0.588253732549596
5135,8,259324,0.0766679836409814,0.135295467740559,0.571298017294229
5136,8,261710,0.036210205457418,0.134655544019851,0.788156135013932
5137,8,261724,0.0398325847639994,0.13486470273358,0.767898499309833
5138,8,262618,0.0488243683243709,0.135123099199526,0.718067059490736
5139,8,263049,0.0772791219101168,0.134626717971038,0.566316352577449
5140,8,263382,0.0950251060827233,0.134594543459381,0.480647539891751
5141,8,267630,0.0163106078981541,0.134473489326581,0.903528478186114
5142,8,269682,-0.0749275079301106,0.134587947468119,0.578073010176864
5143,8,272525,-0.0233243462735857,0.134839353693345,0.862767250562824
5144,8,272825,-0.0440953817282287,0.134669086999707,0.743532940562808
5145,8,277103,-0.0668254390263918,0.134791747923519,0.62036659215857
5146,8,279899,-0.131127043648088,0.140293270499235,0.350600496707186
5147,8,282569,0.0199413703318845,0.14388029197872,0.889847680260703
5148,8,284047,-0.049999740719955,0.135773441898229,0.712901135971899
5149,8,289273,-0.0540959179740533,0.141454403786757,0.702375153738354
5150,8,289717,-0.0599734453127125,0.136152900479371,0.659854767527567
5151,8,291360,-1.26522935959774,1.2738549108115,0.321278808011939
5152,8,291363,-1.26522935959774,1.2738549108115,0.321278808011939
5153,8,292640,-0.079299065450762,0.137125740927914,0.563434031699465
5154,8,298467,-0.0811429826217924,0.134212498462816,0.545842585053126
5155,8,298906,-0.00515095942992577,0.135437736477325,0.969683717317212
5156,8,300010,-0.00612616691109071,0.134855346735898,0.96379209750182
5157,8,302175,0.00638122040247999,0.134855313229707,0.962285733489077
5158,8,303954,-0.0380496917327097,0.135998578426794,0.779810110322818
5159,8,312174,-0.0654206994250821,0.134691352277891,0.627475378809545
5160,8,313105,-0.0604535511430716,0.134452616287423,0.653255240008857
5161,8,315156,-0.057802048012503,0.134474986055214,0.667577975289846
5162,8,315211,-0.0666296038114652,0.134444347565725,0.620490361394692
5163,8,317992,-0.074594253659207,0.134741790784328,0.580197015436899
5164,8,318497,-0.0359392244578404,0.134615371043395,0.789642673340134
5165,8,319453,-0.0730443080611506,0.134434907827901,0.587236388804833
5166,8,321066,-0.058160444838494,0.135571671582538,0.668183853444791
5167,8,321259,-0.053895022831795,0.135499655487081,0.691054708090717
5168,8,323234,-0.0369420226089312,0.142036793281094,0.794947762485641
5169,8,323454,-0.00647908377068521,0.135710881510363,0.961949007433505
5170,8,324043,0.00486678105915156,0.134628711743349,0.971183465016652
5171,8,327592,-0.0844323009364386,0.134635832833708,0.530988514072283
5172,8,329765,-0.14457228269506,0.134340851703399,0.2825905434708
5173,8,330276,-0.102747138571473,0.135007300527984,0.447136026460576
5174,8,330629,-0.143000774573173,0.137838267124986,0.300234739830753
5175,8,334370,-0.270112202944961,0.134840590059359,0.0459202595070776
5176,8,334394,-0.289941330471079,0.13591797255972,0.0335968692913571
5177,8,334431,-0.245913551903235,0.136739078679388,0.0729655463585546
5178,8,334619,-0.247721926095911,0.134382652179006,0.0661076951971224
5179,8,334786,-0.242706246439055,0.134224882262992,0.0714253376287545
5180,8,334860,-0.231095292907301,0.13408404308292,0.0856718171590739
5181,8,337892,-0.00987216045318663,0.142273262195879,0.944719492193596
5182,8,338392,-0.0305669336681719,0.134649941550243,0.820547083558198
5183,8,340175,-0.0424434795541941,0.134870992577274,0.753177743900208
5184,8,340253,-0.038288758278496,0.134450265030958,0.775979624457459
5185,8,341299,0.0354764623498228,0.134268691217341,0.79176465530832
5186,8,341317,0.026585600381399,0.134652335137674,0.843597778286812
5187,8,342706,0.101620931993616,0.134160339946774,0.449280348087164
5188,8,343053,0.0617304467581522,0.134798630585029,0.647273247566329
5189,8,343641,0.060396740796605,0.135032540943577,0.654950509196651
5190,8,345499,0.0338406561588728,0.134453645020317,0.801427045669351
5191,8,346432,0.028393405168781,0.134664045113426,0.833128929360919
5192,8,347011,0.0201138282536518,0.135412161934965,0.882003150566223
5193,8,350623,0.0587788656421042,0.134623423666447,0.66265612060394
5194,8,350664,0.0598254110748013,0.134634875947929,0.65705967902586
5195,8,353097,0.0861819170649675,0.134811896059018,0.523058457667092
5196,8,359103,0.0489643555151646,0.135007054269246,0.717061009597573
5197,8,359104,0.0453223536889658,0.13482348989454,0.736949444541591
5198,8,359105,0.0489643555151646,0.135007054269246,0.717061009597573
5199,8,359203,0.0919445030714099,0.134368158912869,0.494251770866137
5200,8,359415,0.0826638622022182,0.134387357041954,0.538874203177794
5201,8,359491,0.100263533319949,0.135115856940591,0.45854684827975
5202,8,359522,0.0948074797678915,0.134750619284907,0.482159846022816
5203,8,359637,0.093057201279968,0.145072628960274,0.521644995889954
5204,8,359646,0.0644031293275729,0.146041525045839,0.65948882385858
5205,8,359670,0.0514864978912193,0.139242996528989,0.711783008485148
5206,8,360543,0.0620810789785492,0.142394093037331,0.663117216405186
5207,8,360784,0.0307716877313053,0.140374049572412,0.826611538753844
5208,8,360938,0.0963947636269919,0.134747429089734,0.474851060227386
5209,8,361900,0.0961920770012873,0.137820552574289,0.485666936343489
5210,8,363516,0.0574405326551309,0.134634628306439,0.669901546660123
5211,8,368023,0.047415718291186,0.141714602156735,0.738136136344542
5212,8,368026,0.0141370303887765,0.146192552566194,0.923018373575069
5213,8,369658,0.166696486383095,0.134128162655931,0.214760920867582
5214,8,372172,0.0592772067795778,0.134740956432307,0.660253715604113
5215,8,372393,0.0108321672957734,0.134653222172468,0.935928991383774
5216,8,373115,-0.0213011164956499,0.136873517016679,0.876416561603047
5217,8,373116,-0.0213011164956499,0.136873517016679,0.876416561603047
5218,8,373932,-0.0188755897221529,0.13514435116301,0.889000511750408
5219,8,374064,-0.0148381429459082,0.135383839221197,0.912788454911508
5220,8,374065,-0.0148381429459082,0.135383839221197,0.912788454911508
5221,8,374928,-0.0479801098275149,0.134753693484191,0.722009943528759
5222,8,375301,-0.0299175867950607,0.134864489988658,0.82457105625277
5223,8,375406,-0.0388966431592529,0.138129011304655,0.778417943227028
5224,8,375520,0.511705648651053,0.566780714180121,0.367232690327096
5225,8,375520,-0.126975167971879,0.140872691949497,0.368018439200382
5226,8,375742,-0.0524513230586272,0.134748973318234,0.697324363560467
5227,8,378120,-0.194377615046767,0.161316406328484,0.229031190504259
5228,8,378565,-0.00935986959064089,0.134458437385957,0.944542204924939
5229,8,379942,-0.0482827377185568,0.271308270445155,0.858854391406632
5230,8,379942,-0.415694477500813,0.507160478391529,0.412968285805134
5231,8,380610,-0.0530683134414582,0.134966233972542,0.694411368728541
5232,8,381634,-0.0478050006313606,0.135664622780303,0.724766343947262
5233,8,381783,-0.0172294594067995,0.136092775014862,0.899328412780343
5234,8,382963,0.021579104483071,0.134841244091881,0.872946287285599
5235,8,383024,0.0120685100288287,0.136038430232877,0.929359533215756
5236,8,383093,0.0944483116083863,0.137015408529942,0.491070866001867
5237,8,384503,-0.060298762339774,0.138245170815722,0.662978100398949
5238,8,384582,-0.021675124512498,0.135090547337326,0.872619279218856
5239,8,384997,-0.114055855429879,0.142174781934723,0.422963807461407
5240,8,385006,-0.103182029135067,0.142995694453125,0.471033858940799
5241,8,385186,-0.0183810928752424,0.136951796391784,0.893308432380934
5242,8,385228,-0.0511112907019338,0.136298595340871,0.707889388697262
5243,8,386052,0.28009762606936,0.232431160369279,0.228980519173472
5244,8,386060,0.137717401458669,0.296261323080527,0.642324692014814
5245,8,386061,0.0440165844573534,0.184055353294463,0.811129125476902
5246,8,386144,-0.0699621578420964,0.134884476455435,0.604307462045019
5247,8,386272,-0.0423340709594162,0.13501662031467,0.754050226586789
5248,8,386466,-0.0748958252089961,0.134976568826239,0.579328020172986
5249,8,386616,-0.0638367794276876,0.155806410959513,0.682260925223286
5250,8,386883,-0.0981426328577557,0.135318852274513,0.468767237252109
5251,8,389013,0.0225246071632788,0.187404129699625,0.904398883893726
5252,8,389014,0.0661097949267025,0.164208338761692,0.687488362553255
5253,8,389018,-0.081561035117834,0.154447359913047,0.597773489424455
5254,8,389023,0.128547663737471,0.301758261195091,0.670370745446601
5255,8,389176,0.218057083512723,0.205902263127759,0.290309325910743
5256,8,389677,-0.131125971264671,0.268532290376509,0.625636184527672
5257,8,389922,-0.09934104662383,0.134610199902105,0.461010543605627
5258,8,389976,-0.101866940625219,0.134604851964949,0.449683443700372
5259,8,390139,-0.0776977509846397,0.135119208068089,0.565636560151554
5260,8,390246,-0.094526381085651,0.140783951185059,0.502386620437715
5261,8,391951,0.544642536048625,0.542319273678018,0.315929683675296
5262,8,391989,-0.066079148641647,0.143515523694558,0.645489625331177
5263,8,393351,-0.0459309462801668,0.134794098344715,0.73349529660816
5264,8,394302,-0.0981332184123638,0.14152808621914,0.488524980006383
5265,8,394731,-0.0158708005161404,0.134666686213435,0.906251589497901
5266,8,395585,-0.0260478277891536,0.135427674160223,0.847588402257362
5267,8,396899,-0.0418369033383574,0.142522046812221,0.769276671529408
5268,8,397561,-0.0448188149791791,0.134689687724519,0.739515926750349
5269,8,400443,-0.103244666314362,0.134161045717475,0.442076937737938
5270,8,400740,-0.111372628771082,0.134529235436875,0.40830383464752
5271,8,401605,-0.0953581676171797,0.134593876158047,0.479109748028014
5272,8,402810,-0.162931665316786,0.135138434522672,0.228754258281837
5273,8,402964,-0.139759960079994,0.135825448341243,0.304199506900858
5274,8,406205,0.0171335844964355,0.275727026502609,0.950486780109198
5275,8,409226,-0.00141314102517188,0.136388615779259,0.991739010342884
5276,8,410935,-0.0527764149591086,0.135024426538414,0.696132311264465
5277,8,410984,-0.0480926418110523,0.135582847539147,0.723018397183244
5278,8,411809,-0.103671533888868,0.135901683958183,0.446066998996314
5279,8,413653,-0.128989107877142,0.155289733740373,0.406741221878789
5280,8,413730,-0.173025401935118,0.138511383268582,0.21242759262568
5281,8,416391,-0.0934642240244028,0.134940542009888,0.488995514998336
5282,8,417360,-0.0817611532930434,0.135000679163539,0.545146260186745
5283,8,420017,-0.0323563545912049,0.135059819752061,0.810802245557825
5284,8,420265,-0.0961542017262982,0.26848987577065,0.720460303536201
5285,8,421095,-0.0238573651981783,0.13428861190693,0.859093945035039
5286,8,422328,0.199308803133854,0.134232751550699,0.138489199963466
5287,8,422657,0.178819185308126,0.133973842183942,0.18282427735817
5288,8,425448,0.162783815570319,0.134435098254534,0.226754188915706
5289,8,428829,0.123186352348172,0.13514302484368,0.362640450773583
5290,8,429990,0.135741364972451,0.134569170649586,0.31380431065359
5291,8,430320,0.143759301993313,0.136256859280626,0.292118983275833
5292,8,430488,0.19592853621855,0.135304612770076,0.148489221059636
5293,8,432524,0.210488698223519,0.134630143654181,0.118840701457633
5294,8,433117,0.154990063646586,0.13544729252314,0.253281513772899
5295,8,433370,0.197374710685004,0.134735944329225,0.143838197589583
5296,8,433529,0.198445000549464,0.134906392990717,0.142186568038553
5297,8,433706,0.184637504098725,0.135123315488944,0.172671570451936
5298,8,437059,0.203825487658583,0.134191156149252,0.1296780059286
5299,8,440200,0.129330942522952,0.142194277475325,0.363687373737258
5300,8,441024,0.108710701147694,0.134474812232515,0.419399418548294
5301,8,441527,0.0576304184637259,0.135110048299036,0.669971291166768
5302,8,442870,-0.0133145035600232,0.135432916221395,0.921741388594528
5303,8,443100,-0.00726701866303597,0.134458803954758,0.956928744397401
5304,8,445658,0.0492186024955915,0.140013598223722,0.725402523922509
5305,8,445835,-0.0401814745240964,0.136023135182779,0.767860659102178
5306,8,447682,0.0483617520168176,0.272533530778109,0.859254763716332
5307,8,448047,-0.0196823317989293,0.135382089659411,0.884491011461603
5308,8,449957,0.00311076382130804,0.135419534852967,0.981686139240458
5309,8,452309,-0.271737009708144,0.278206560281943,0.329364039428814
5310,8,452311,-0.150723720995121,0.270207197258712,0.577329107998132
5311,8,452328,-0.209323924533908,0.270096574013293,0.438860494242164
5312,8,453479,-0.0233715247316567,0.135885475105269,0.863540583909931
5313,8,453534,-0.022829765389128,0.136198088205882,0.866976825822647
5314,8,453634,-0.000582567252314092,0.269837519966152,0.99827862345536
5315,8,453634,-0.122901769060226,0.30768036761201,0.689805985368124
5316,8,455745,-0.0224489837879905,0.136198267511699,0.869175467148115
5317,8,455783,-0.040509221449949,0.135550806975789,0.765231124270027
5318,8,455785,-0.0482783338441856,0.136586955404553,0.723952914772448
5319,8,455796,-0.051237686667537,0.136775193721253,0.708173676560058
5320,8,455983,0.00742061579410058,0.139347058879739,0.957560640640997
5321,8,458155,0.0221116332018445,0.136067741751724,0.871001492553058
5322,8,458435,0.0265797420877387,0.135110607547152,0.844155333293155
5323,8,459723,0.0679325150171582,0.134372651993588,0.613485910612045
5324,8,460316,0.0587928370632543,0.135017384845174,0.663504549773455
5325,8,461438,0.0305375839504504,0.134523663039358,0.820551029507621
5326,8,461748,0.0844839261508863,0.271066087073318,0.755473197072566
5327,8,463767,0.0324889675800075,0.15917552844661,0.838386877102951
5328,8,464932,-0.0532474916608443,0.276870822419372,0.847603004281755
5329,8,465075,-0.113890692334004,0.138856402008101,0.412652833548535
5330,8,465091,-0.109659684721091,0.139633759824246,0.432782249712792
5331,8,465663,-0.101708341947955,0.136070582458797,0.455279013288544
5332,8,465742,-0.0930428287505678,0.136728328910367,0.496637700164671
5333,8,466475,0.0663879312072262,0.16987561615742,0.696178472962753
5334,8,466499,-0.0529913188571849,0.136763271314011,0.698643676345516
5335,8,469153,-0.0241490365282629,0.135699793776641,0.858857039165808
5336,8,469233,-0.0225213561852643,0.135313921192594,0.867907691549959
5337,8,469571,-0.027129432342511,0.135606918675743,0.841549364046056
5338,8,474449,0.0280636869772504,0.136697378540208,0.837457705452826
5339,8,474485,0.0525540050832849,0.140769438976979,0.709124036416787
5340,8,474521,0.117077026058441,0.216657539725711,0.589276962099706
5341,8,474579,0.0761301382200459,0.208495337117672,0.715225037861993
5342,8,474628,0.30558845392963,0.303394485704708,0.314513501618173
5343,8,475005,0.00972335256734069,0.135544199024752,0.942852902096554
5344,8,475549,0.00166088166125244,0.159815362202662,0.991714002181308
5345,8,475895,0.00942626227606413,0.142413938440638,0.947264678456623
5346,8,477804,-0.00377419645616506,0.135650293334564,0.977819053985398
5347,8,479207,-0.019332520077104,0.13475904578068,0.886008831167503
5348,8,479718,-0.0390367716333647,0.137844047987951,0.777193216873122
5349,8,481335,0.0479070474318846,0.134949219871555,0.722801183250196
5350,8,484694,0.109173102838808,0.134564137144834,0.417734901780982
5351,8,485969,0.00491704112774399,0.136677498979914,0.971322230582273
5352,8,485972,0.00491704112774399,0.136677498979914,0.971322230582273
5353,8,488371,0.021160955180193,0.142112102648567,0.88171499789618
5354,8,488714,-0.00559253105621568,0.13427320790096,0.966800952706345
5355,8,490346,-0.0231870616065863,0.134305814292983,0.863030390165428
5356,8,490813,-0.0297767242550161,0.134861374742482,0.825379666442739
5357,8,490841,-0.0592740654738602,0.135602885528802,0.662295175567864
5358,8,491020,-0.0302486107261577,0.134272315891836,0.821893303768964
5359,8,491126,-0.030041375671005,0.13468004530671,0.823619878819332
5360,8,491330,-0.0497730509464664,0.134663481349113,0.711894275613942
5361,8,492314,-0.0573203800870414,0.136354510189514,0.674465417077642
5362,8,497405,-0.0755450788634655,0.135297257126851,0.576950026109954
5363,8,500907,-0.0456958108962071,0.13474422139591,0.734713436276528
5364,8,500928,-0.0200103817852863,0.135005506902011,0.882254563440401
5365,8,500941,-0.0310779746895856,0.135107888544515,0.81820682876206
5366,8,501189,-0.0266927180341104,0.13664370214935,0.845234951149733
5367,8,501390,-0.0342874807351408,0.135251952749851,0.800023097041837
5368,8,502369,0.0303118386025188,0.134583197389215,0.821932617444517
5369,8,502447,0.0552484732543384,0.13452890942341,0.681555597470228
5370,8,502641,0.0555368166626927,0.134678375845283,0.680321313643799
5371,8,505913,0.0169603004404063,0.135218186788836,0.900255224550231
5372,8,507125,0.0622670463510528,0.135216116231081,0.64544078786165
5373,8,507195,0.0362628869098546,0.135305465242423,0.788850040538582
5374,8,509478,0.123132105964422,0.134985863576474,0.36229376857152
5375,8,509537,0.0914058166918417,0.134541029066432,0.497336078349326
5376,8,517167,0.0646001024574853,0.134722301408288,0.631875897620603
5377,8,517642,0.0382259886953932,0.134698637572741,0.776738476651299
5378,8,518737,0.13935854150757,0.351769193800906,0.692222874391542
5379,8,519219,0.0476632101751096,0.134537128097538,0.723343946206073
5380,8,519377,0.0430113405480338,0.134746724611804,0.749762616141511
5381,8,519391,0.0533642299182203,0.134680864144458,0.692176777097469
5382,8,519609,0.0484306852420247,0.135843784674583,0.721666055640739
5383,8,520123,0.0278442571680686,0.13462080373688,0.836258188419668
5384,8,520381,-0.16303523887961,0.162481910953577,0.316352575415611
5385,8,521047,0.0510259368849967,0.135597182128464,0.706916015583142
5386,8,522590,0.0811108396849747,0.1352039764265,0.548948043442415
5387,8,522597,0.0820674503226964,0.135588794114622,0.545390380410341
5388,8,522681,0.0884389815738193,0.139659757480973,0.52698305263911
5389,8,522950,0.0839490909135021,0.13579147287171,0.536828576085649
5390,8,523118,0.113268339689147,0.134398336591627,0.399921704798846
5391,8,523239,0.116322637880079,0.134367612767982,0.387240244344459
5392,8,523298,0.123598703701823,0.134729400259568,0.359567378146554
5393,8,523356,0.125343316528361,0.134953216735082,0.353632132543733
5394,8,523454,0.10706965816859,0.134997785050768,0.428239736317076
5395,8,523510,0.110392219730096,0.135921778869364,0.417238789942581
5396,8,523907,0.120542194716459,0.134939817878066,0.372303324351217
5397,8,524455,0.0846973316370157,0.135492981619054,0.532306058620421
5398,8,525036,0.112843368885029,0.135163214032367,0.404356996482773
5399,8,525056,0.114604231713749,0.134954473608425,0.396341865465984
5400,8,525297,0.105788005481592,0.138335053349398,0.444947383161856
5401,8,525401,0.125948597021839,0.137219607669039,0.359318063168704
5402,8,525441,0.0997848105990791,0.250000167458753,0.690032162517776
5403,8,525442,0.155892936416144,0.241535556568398,0.51907149666923
5404,8,525446,0.26874310757121,0.15981457161347,0.0935321575499671
5405,8,525451,0.487880981885169,0.276494560852613,0.0785087546572631
5406,8,525454,0.509082913763756,0.320859851641168,0.113493877228375
5407,8,525803,0.314465417225854,0.264660256353063,0.235559215508031
5408,8,525866,0.026192098833183,0.139260630697264,0.850922237408662
5409,8,526127,0.176370854005569,0.269392272989459,0.513087915912605
5410,8,526188,-0.0408616534094675,0.234336075454486,0.861673067931395
5411,8,528155,0.0588229017078579,0.268697574658644,0.826839960983726
5412,8,529025,0.00904653578873083,0.19196265715342,0.962439025207095
5413,8,529350,-0.0595715647225923,0.26869710740821,0.824671527065563
5414,8,530211,0.352916868518189,0.386435187540068,0.361727681663978
5415,8,531108,-0.286648769433073,0.268570401206364,0.28655975255725
5416,8,541428,0.110338419247261,0.297112919738791,0.710585776298517
5417,8,553590,-0.101964964884496,0.13938708313919,0.464944617476922
5418,8,553978,0.0257268447593811,0.138404719846297,0.852644638336602
5419,8,553996,0.0756245818827527,0.137447506058453,0.582525368794315
5420,8,554022,-0.00700130081344241,0.286051607707873,0.980487031194501
5421,8,554028,0.000549147333326339,0.141483700446172,0.996905333431413
5422,8,554135,-0.159404494515027,0.155060947348092,0.304648127780214
5423,8,554142,-0.174436260917415,0.156214255559688,0.264904547826861
5424,8,554143,-0.179693927284425,0.158283580385188,0.257034222231094
5425,8,554151,-0.206514371165562,0.158907147845906,0.194589080077449
5426,8,554202,-0.265156198799115,0.268471895739433,0.324000692451359
5427,8,556136,-0.103279428371057,0.218010692256112,0.63598131195008
5428,8,556148,-0.368722608187188,0.337614312740679,0.275515715326956
5429,8,556173,0.0891979648307863,0.268521969789771,0.739949553013206
5430,8,556173,-0.0510709735545056,0.386881892998952,0.895054258352444
5431,8,556175,0.251224058870473,0.271453213408039,0.355349415700435
5432,8,556318,-0.398938907176188,0.20657168238797,0.054254073369108
5433,8,556476,-0.141879042135456,0.205508819432181,0.490409332504116
5434,8,556515,0.0997831926775312,0.273343923095978,0.715295443666405
5435,9,19515,0.0569108356035832,0.173734067040018,0.743427652511564
5436,9,19625,-2.28515294404683,1.03244967962567,0.0275138327857203
5437,9,19763,-0.654153304879221,0.708986304421928,0.356814612812397
5438,9,20087,0.453993888724893,0.416606254975092,0.276569568678859
5439,9,20731,0.05708430425967,0.279673248668852,0.838384611132079
5440,9,20738,0.13715410301643,0.299264453062232,0.647016044349663
5441,9,25061,0.0747046404000967,0.134704304336532,0.579531503304489
5442,9,26439,0.0718361499394432,0.135814430788619,0.597187333339448
5443,9,27016,0.046740406607188,0.143157362074494,0.744242074334503
5444,9,27196,0.0116389667908585,0.249330835013258,0.962794017835955
5445,9,27399,0.0743516466938721,0.135692804973828,0.584078749697196
5446,9,27401,0.0683553559228921,0.135601644603509,0.614513001950091
5447,9,32320,0.0981378080540377,0.137669516450125,0.476409106082829
