SNP,Chr,Pos,Effect,SE,SRO9_DHH1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
5879,9,365725,-0.0315514099159478,0.132918512061593,0.812504298659046
5880,9,365942,-0.0591776016241287,0.132760104664702,0.65605227234669
5881,9,366733,-0.0717538852804232,0.133977635613245,0.592595689557965
5882,9,367364,-0.019496658062879,0.137405171025959,0.887246468253128
5883,9,367860,0.00333806888300242,0.133701692595557,0.980095758466493
5884,9,372204,-0.13405901541651,0.133387759036764,0.315569684419437
5885,9,372443,-0.138862564235558,0.132765435154716,0.296311750982415
5886,9,372471,-0.155549759572993,0.132601904521162,0.241563383312013
5887,9,372842,-0.130793204304809,0.132788647611834,0.325312057706839
5888,9,377169,-0.101789704771312,0.138356481868181,0.462398140670316
5889,9,378552,-0.134878770506475,0.132804350848456,0.310505913825431
5890,9,379413,-0.155416850103206,0.132690369131728,0.242278442843119
5891,9,379890,0.055796295328566,0.288891898582946,0.846961178609493
5892,9,380935,-0.271471157996588,0.287795578270115,0.346183997315644
5893,9,380935,-0.487683697802006,0.406901185654726,0.231514354634129
5894,9,382894,0.283244417668477,0.298925103039154,0.344010299361642
5895,9,383434,-0.00831992915365909,0.288906822887743,0.977041996241279
5896,9,383530,-0.0402922507414787,0.13327226126182,0.762578293469254
5897,9,383662,-0.0185105705017524,0.133468767238059,0.889775464296132
5898,9,383846,-0.0203654888067911,0.132899591841466,0.878296838667143
5899,9,384190,-0.0741152903359858,0.132837086757186,0.577238170362967
5900,9,384315,-0.103091561142859,0.137543062643182,0.454041801280653
5901,9,384344,-0.0676098501638144,0.134763119642794,0.616195527085857
5902,9,384418,-0.105253218739445,0.13297787044997,0.429178376376264
5903,9,385423,-0.109202401693186,0.132768484230616,0.411346241682688
5904,9,385546,-0.129994063546226,0.132717510652276,0.328013971614955
5905,9,385640,-0.227365694422535,0.189472605293529,0.230947007280322
5906,9,387653,-0.381247829883216,0.26494428993653,0.151044092517261
5907,9,387839,-0.131581868343579,0.13313921772895,0.323681279101015
5908,9,387982,-0.0447249126956724,0.736321394842136,0.951599836669963
5909,9,388000,-1.36207129697103,0.644880461154383,0.0353773100518601
5910,9,388026,-0.367374741810215,0.22559349737224,0.104315019183647
5911,9,388051,-0.387847492344482,0.277962815571376,0.163796076693461
5912,9,388668,-0.126428049903937,0.133408865264818,0.343943967942018
5913,9,391282,0.0667474234307224,0.58044277710305,0.908515277986278
5914,9,392697,-0.0509490235265977,0.199270927667306,0.798349053797349
5915,9,393524,-0.7248174269152,0.341721029695999,0.0346117216499956
5916,9,393791,-0.229834495636668,0.140228246632967,0.102103561405978
5917,9,393800,-0.232239854838391,0.154992798059644,0.134925317849062
5918,9,394182,-0.177087223924437,0.133872631029074,0.186756919991026
5919,9,394680,-0.224386778308783,0.134538260087265,0.0962365160900004
5920,9,394807,-0.167539787755392,0.1398362967883,0.231676539580125
5921,9,394916,-0.191156833832273,0.133519644300518,0.153121430691361
5922,9,394975,-0.182363817355165,0.133438797396704,0.172605578787058
5923,9,395649,-0.200266680226146,0.13293465552628,0.132831993101904
5924,9,396176,-0.538932299194192,0.268994573326982,0.0458868782785029
5925,9,396176,-0.247852995082137,0.301728973271242,0.411948709119111
5926,9,396186,-0.208672559515399,0.132707561841761,0.116748081496765
5927,9,396458,-0.240316134730255,0.13265530848926,0.0709003507188998
5928,9,396462,-0.259050274922371,0.133725055596429,0.0535201505473372
5929,9,396463,-0.259050274922371,0.133725055596429,0.0535201505473372
5930,9,396464,-0.259050274922371,0.133725055596429,0.0535201505473372
5931,9,398401,-0.203387246780673,0.133490987696889,0.128503292408765
5932,9,398470,-0.16589729951623,0.133053856633358,0.2132816587715
5933,9,399657,0.00733282753349022,0.135813890442357,0.956972292259257
5934,9,399838,0.0696668765149975,0.132919287853522,0.600517631692702
5935,9,400574,0.0598129218683664,0.132859601881168,0.652845143899617
5936,9,400641,0.0582766384715009,0.133253419489445,0.662134466178552
5937,9,402212,-0.0889466786686036,0.133062076640783,0.504276855806022
5938,9,404274,-0.182070327361903,0.132594313181408,0.170580933583534
5939,9,404302,-0.14860522498237,0.13286059468144,0.264111989383838
5940,9,405135,-0.156289445282972,0.132886161356773,0.240341358875659
5941,9,405593,-0.137332759859151,0.132945477093073,0.302310798869097
5942,9,406066,-0.117556183714107,0.169272617995198,0.487839029359267
5943,9,406743,-0.129985124871968,0.13257117824983,0.327514277696033
5944,9,408263,-0.0681049839706101,0.132879687345857,0.608599842174175
5945,9,409700,-0.100139213233655,0.133039546425962,0.452130295290044
5946,9,410727,-0.149473446978883,0.134181025522988,0.266050571591978
5947,9,411273,-0.13011021508667,0.13302084601735,0.328685321997926
5948,9,411520,-0.162126757170104,0.13306702269435,0.223891671040373
5949,9,411553,-0.140183712545695,0.133105886643043,0.292981422639979
5950,9,411811,-0.132363275786216,0.134155059806415,0.324493004446161
5951,9,411837,-0.171500505068182,0.137113676806161,0.211839261755497
5952,9,412923,-0.140015885961602,0.133370421197311,0.294515794001672
5953,9,418993,-0.101968417262692,0.133162086062198,0.444338782423531
5954,9,419460,-0.162456294309984,0.138408434422497,0.241288232345708
5955,9,419470,-0.162049403592153,0.141483791635371,0.25283735384708
5956,9,419554,-0.206956346469684,0.188846320976036,0.273870417892767
5957,9,419563,-0.166250962279248,0.148272474457309,0.262942344062522
5958,9,419805,-0.0805352246923157,0.132644832151447,0.544142123296339
5959,9,419841,-0.109816542739571,0.132585300220678,0.408076750594596
5960,9,421227,-0.198777575526162,0.132858380393072,0.135505112842845
5961,9,421228,-0.204553200810846,0.132637136150198,0.123920559985881
5962,9,422857,-0.159353449435678,0.133342986852406,0.232864161458305
5963,9,422867,-0.140430575725412,0.133612331910874,0.293963759822921
5964,9,422955,-0.157056006252419,0.133698102022361,0.240904035611449
5965,9,422958,-0.21392342046304,0.133015649841722,0.108672761992398
5966,9,423010,-0.171485688918835,0.133954853501605,0.201324109952065
5967,9,423041,-0.185676854987946,0.133718884716073,0.165841758230246
5968,9,423054,-0.168471430700491,0.133311231463466,0.207155406121026
5969,9,423651,-0.146556618206118,0.134716688418037,0.277386928221083
5970,9,423935,-0.137031104566335,0.133104615859659,0.303949994933406
5971,9,424069,-0.191583123323415,0.132932769680008,0.150413765854724
5972,9,424914,-0.0956967687937302,0.1326997477732,0.471292965032368
5973,9,425156,-0.140484796968188,0.133136716349718,0.292059178698588
5974,9,425546,-0.102330978477965,0.132786083395575,0.441432641908046
5975,9,425655,-0.146283316024288,0.134039508499685,0.275865532823292
5976,9,425822,-0.091359010001446,0.133961001358545,0.495697466079
5977,9,426507,-0.14967153051509,0.135833996466241,0.271268498603704
5978,9,429181,-0.0274872408363517,0.134041239581316,0.837639104090899
5979,9,429952,-0.0252075587125962,0.266700230382594,0.924752543136284
5980,9,437842,0.283794315759854,0.266402598140512,0.287475713720593
5981,9,437940,0.144363608949716,0.187791612727537,0.44255951775532
5982,9,437999,0.241598828825246,0.228132529099509,0.2903109555497
5983,10,26272,0.0569930723207065,0.133847758213967,0.670509288423773
5984,10,28452,0.0766940132671639,0.133460869540462,0.565890394588069
5985,10,28714,0.0444063347841974,0.13330233558664,0.739237726732872
5986,10,28835,0.0394950582364105,0.134218801326206,0.768733136703632
5987,10,28946,0.244717725147314,0.212969826217295,0.251304150433278
5988,10,29208,-0.0696493150824994,0.14389556507417,0.628666966278512
5989,10,29367,0.0397052072010523,0.135498736639727,0.769671331363743
5990,10,30148,0.044456083051607,0.134413156837951,0.741035563067982
5991,10,32768,0.0904017597916382,0.133488589104555,0.498707018746768
5992,10,33662,-0.0132645658209228,0.141257442170586,0.92523910279902
5993,10,35651,0.067174399530586,0.133298580353709,0.614618360501897
5994,10,36050,0.133309562028336,0.132781558509031,0.31607765026591
5995,10,41756,0.127589370119056,0.135598774417656,0.347382605887506
5996,10,42005,0.164938950695041,0.135912294331863,0.225723703985445
5997,10,43109,0.194113128656655,0.132871569788074,0.144930213984413
5998,10,43346,0.173308259153071,0.134143190505613,0.197214574260661
5999,10,43909,0.226867460667609,0.134480206204329,0.0924876968282934
6000,10,46831,0.197873292793429,0.134785091506971,0.142976995534918
6001,10,49405,0.143356031179662,0.132751905099066,0.280933203653242
6002,10,50102,0.173899674937586,0.134486479664737,0.196834399932642
6003,10,54201,0.0334207706913375,0.134020252245878,0.803218818263685
6004,10,54931,0.0992599494127037,0.134122632232575,0.459750280791324
6005,10,61391,-0.152271465260305,0.133436749090139,0.254580693979886
6006,10,61545,-0.111809014338816,0.132954301361649,0.400940616403469
6007,10,61708,-0.175286798760738,0.134533920718555,0.193451698228383
6008,10,63279,-0.202375895800549,0.132460507108857,0.127452597470284
6009,10,67697,-0.146356875676396,0.145547842248885,0.315316755276236
6010,10,68934,-0.213294161673798,0.133270298802007,0.110390481331238
6011,10,70342,-0.125019003809837,0.13407994893102,0.351756120935308
6012,10,73179,-0.267326657746797,0.132266598631335,0.0440217367091179
6013,10,75599,-0.339641260977483,0.294083212448805,0.24890622205689
6014,10,75599,-0.273177933372871,0.207743965365908,0.189372196518346
6015,10,75990,-0.351237262486743,0.13395056779998,0.00911631615710055
6016,10,76303,-0.332680912417252,0.133222380262434,0.012973240502535
6017,10,76726,-0.329186810965657,0.134831757912955,0.0151183622998981
6018,10,78564,-0.237745437012903,0.133632097844537,0.0760830669537986
6019,10,79590,-0.343941563779626,0.13639462370654,0.012119559474495
6020,10,80904,-0.2485123532762,0.132810073885533,0.0621463105429302
6021,10,85506,-0.26539913151554,0.13476584048186,0.0496962695666719
6022,10,86391,-0.258616316022157,0.133502754174108,0.0535232010857476
6023,10,91661,-0.41311308699651,0.147990683109013,0.0055321536842662
6024,10,93031,-0.184557037779336,0.133912121633351,0.169015950360203
6025,10,93286,-0.187417262611842,0.133220394462586,0.160360226474656
6026,10,93721,-0.210733927223368,0.134076189661045,0.116904956041767
6027,10,96002,-0.218769299239657,0.13594833441604,0.108464522525111
6028,10,96579,-0.0985966027778871,0.134200637600494,0.463012741906253
6029,10,99496,0.0898273408115281,0.332751167390509,0.787353775892466
6030,10,101719,-0.0499261512218224,0.133801251146713,0.709270703486379
6031,10,105565,-0.018207206955437,0.134113380733084,0.892088548292396
6032,10,108820,-0.0748872718522227,0.134660584053369,0.578482022570065
6033,10,108931,-0.0771392336120833,0.134481863964986,0.566601571710425
6034,10,109915,-0.836508461495274,0.510375446099744,0.102102887040618
6035,10,110053,-0.0157575243562491,0.134952863631463,0.907114130181116
6036,10,110074,-0.0101504559069026,0.134718476838341,0.939982354458436
6037,10,111674,-0.0573466754825532,0.134412321303403,0.669896197525023
6038,10,113623,-0.0418745095270338,0.136688947749026,0.759519613663323
6039,10,114907,0.296091664802292,0.233832405296743,0.206256436933974
6040,10,116563,0.0116682492948034,0.135742771617244,0.931548116302818
6041,10,117161,-0.0419650822096325,0.147589392132194,0.776319074077778
6042,10,119720,-0.0565760271851594,0.137462883439843,0.68090211721933
6043,10,121075,-0.18753273534104,0.233475800425034,0.422387335966732
6044,10,121811,-0.0587731296938716,0.134782500852744,0.663060436041095
6045,10,122243,-0.0658044537558625,0.136841357198743,0.63089875395073
6046,10,124889,-0.0887567991919296,0.136475380280162,0.515889035488074
6047,10,129078,-0.0434661458382442,0.140699558565791,0.75755793546841
6048,10,130587,-0.0405901673441482,0.135327550271725,0.764399342396721
6049,10,131311,-0.0630911182911558,0.134648292131842,0.639671713586204
6050,10,133312,-0.140053957482966,0.13493406720556,0.30000673748279
6051,10,134112,0.132772419736471,0.591158149462994,0.822422650742285
6052,10,134179,-0.421267740904943,0.264705451292898,0.112401508067013
6053,10,134314,-0.160594358448203,0.135352154993123,0.23622566336897
6054,10,136911,-0.0600851452773201,0.173654647985041,0.729546081759648
6055,10,139826,-0.110554724532787,0.135333058772085,0.414531696684696
6056,10,140544,-0.122896632866673,0.135964042514119,0.366669790443346
6057,10,140918,-0.109488975439505,0.133761661312094,0.413602384247142
6058,10,145873,0.0383441847395752,0.134581162934561,0.775876385797308
6059,10,146902,0.0296640737250105,0.13418073652489,0.825161464032336
6060,10,146992,-0.0230738745750422,0.133801715744547,0.863183952622239
6061,10,148293,0.0614724531209574,0.133394164220885,0.645202096415185
6062,10,150178,0.0776023937402723,0.133929780827386,0.56267136661171
6063,10,157487,0.176272028247645,0.132572449152195,0.184499462660145
6064,10,157821,0.185898558159521,0.133900376773508,0.16591058765782
6065,10,159755,0.134782304569182,0.133096326598359,0.311912678150755
6066,10,159778,0.14015863441272,0.132873972313286,0.29222731304263
6067,10,160258,0.128795200687061,0.137633167928351,0.350023076097274
6068,10,161835,0.119066868067227,0.266349752590303,0.655126091552406
6069,10,161835,-0.2715755284431,0.524211479353888,0.604737580981292
6070,10,163124,0.0278903288101435,0.133057087956793,0.834091628822182
6071,10,164844,0.0398618452946017,0.135324849632896,0.768500021702624
6072,10,165364,0.0293673422821409,0.134158318746461,0.826853952309865
6073,10,165521,0.0842958570079866,0.134515316429893,0.531284796253872
6074,10,165720,0.0135510301770883,0.135230346804768,0.920236858456082
6075,10,172678,-0.017288362433004,0.133463935069305,0.897007447840366
6076,10,173737,0.0735505041993618,0.133257352862339,0.581336446898033
6077,10,173883,0.0660266727127493,0.132939223237254,0.619732265335089
6078,10,175030,0.082138083072084,0.13345487564131,0.538637950264952
6079,10,175313,0.11317029159946,0.133013107156724,0.395445769909161
6080,10,176228,0.0979106084330065,0.132933880891668,0.461893668978241
6081,10,176664,0.0993019650509891,0.13283447955449,0.455222282513225
6082,10,177924,0.444090195258855,0.411219497846999,0.280908565544397
6083,10,179618,0.103171824974809,0.133515523094129,0.440197605585013
6084,10,182634,0.114915873492292,0.133590626543477,0.390257625365341
6085,10,183933,0.0828411028631287,0.134425597122411,0.538120199425945
6086,10,185241,0.123687737937388,0.133495950203349,0.354804658490166
6087,10,188897,0.0353539440170563,0.133942741325006,0.791973864224149
6088,10,189030,0.0242911267008215,0.145927327977647,0.867889920153182
6089,10,189418,0.0273777366061607,0.13438605088945,0.838686154889735
6090,10,189445,0.0380770219197169,0.133724804076636,0.776009047488315
6091,10,192067,-0.0580773257087158,0.132698907435174,0.66189866977061
6092,10,193403,-0.0679112638427112,0.133223612840044,0.610542388010026
6093,10,193717,-0.0514833273877504,0.134794223139937,0.702735570077238
6094,10,196310,-0.138926626341893,0.133446024417658,0.298555647043719
6095,10,197405,0.169584513558364,0.181595702273251,0.351015723544902
6096,10,197415,-0.229505253275768,0.286448326259881,0.423549060287535
6097,10,197423,-0.0381611900915511,0.182300600863111,0.834310505569275
6098,10,197451,-0.188735636999215,0.26578156111808,0.478101281316715
6099,10,197458,0.137164494998102,0.193479306579418,0.478831965855132
6100,10,204259,-0.310118725032029,0.886992435469971,0.726825255963571
6101,10,204807,-0.196695649731768,0.134227025563609,0.14370321755907
6102,10,205088,-0.17523682612978,0.132444428353882,0.186659504790506
6103,10,205251,-0.169232915808763,0.13336391865738,0.205292909393295
6104,10,210630,-0.216317388797846,0.132429574724144,0.103265463205003
6105,10,211229,-0.232294153452079,0.13235289238516,0.0801075966439031
6106,10,212922,-0.202535691147648,0.134961377435005,0.134328681719385
6107,10,215046,-0.251430646185331,0.132228553709634,0.058052478915979
6108,10,215118,-0.229642087043027,0.132941384312105,0.0849716967337983
6109,10,223514,-0.191482022118966,0.135409143090081,0.158213987373505
6110,10,223964,-0.196596639008072,0.132734463098132,0.139464672433396
6111,10,224073,-0.159157030586555,0.132838601203984,0.231672799469336
6112,10,226115,-0.233246207185945,0.132767376010245,0.0798182633511752
6113,10,226817,-0.109740198187449,0.160394053587411,0.494303359901239
6114,10,228538,-0.203671385149916,0.136164877883509,0.135606982362794
6115,10,228775,-0.0867840992129613,0.154985831316528,0.575869647100898
6116,10,229802,-0.264711758035216,0.132146689703127,0.045923550416921
6117,10,230128,-0.217330829813642,0.133338579702992,0.104010966824305
6118,10,232143,-0.272915752562282,0.13203002863093,0.0394558025111082
6119,10,233981,-0.315530720660003,0.132138046806867,0.0174708438757544
6120,10,236429,-0.214686676755689,0.132613899526097,0.106365032878829
6121,10,236463,-0.200746675389845,0.132720030400157,0.131286833703065
6122,10,237784,-0.0912804222664411,0.133719122175229,0.495289626615301
6123,10,238334,-0.11564135689733,0.133448279771804,0.38677005191382
6124,10,239866,-0.0948330773001627,0.133211862097544,0.476998990714475
6125,10,244763,-0.222213791128272,0.133351177927292,0.0965246927109747
6126,10,245956,-0.278865649659324,0.134974040928775,0.039551125272234
6127,10,248024,-0.166802914333966,0.136119524398534,0.22123584660518
6128,10,248724,-0.185786533154471,0.133997153357194,0.166470488930937
6129,10,252640,-0.13491518189285,0.135038175747148,0.318435846257885
6130,10,256140,-0.0461134148377035,0.134574256739295,0.732057088026544
6131,10,257035,-0.064374829601909,0.134791635233337,0.63323925190249
6132,10,260320,-0.147831165548934,0.134742360997225,0.273328269595416
6133,10,260357,-0.10843968380497,0.134098181998709,0.419256056883487
6134,10,261296,-0.149624140669718,0.135249928606598,0.269359172513391
6135,10,261474,-0.153459451343914,0.134198640300946,0.253595720577332
6136,10,261902,-0.13124389482006,0.136768503300183,0.337910279521918
6137,10,262307,-0.151785396966225,0.134868392251219,0.261170012067159
6138,10,262403,-0.141220507596948,0.134121900762072,0.293094860421923
6139,10,264103,-0.205951543199998,0.136510808770184,0.132274278017304
6140,10,264881,-0.238475548201681,0.134613158430959,0.0773299951413935
6141,10,265872,-0.0865192253032694,0.166890317024427,0.604490281109343
6142,10,265910,-0.201417366617718,0.136664467344194,0.141424116374161
6143,10,265969,-0.222580006275549,0.13442790028918,0.098659585011486
6144,10,266540,-0.156083233436382,0.154748847126571,0.313846374647472
6145,10,267209,-0.263895232510623,0.139581171994292,0.0594935930605004
6146,10,268171,-0.254093635805359,0.137123320890343,0.0647123963849583
6147,10,268570,-0.190338920732769,0.135124896646288,0.159829293922446
6148,10,268671,-0.179153796364765,0.13553639963795,0.187086323491467
6149,10,268807,-0.187122446857678,0.135107623129236,0.166930761388271
6150,10,269837,-0.177236903663417,0.267386467052774,0.507859718137978
6151,10,269905,-0.0488110143713787,0.150187102973244,0.745372562480255
6152,10,271477,-0.0952378192447773,0.134207508958084,0.478401407454708
6153,10,273961,-0.0597059572334582,0.133936473291266,0.65603076539928
6154,10,274673,-0.0293136281091465,0.136877279793407,0.830545997187201
6155,10,275952,-0.0415479577687721,0.133870279501525,0.756470493062594
6156,10,278431,-0.0642926597372567,0.133769995023991,0.631083661727834
6157,10,280770,-0.205685493784039,0.164616795119352,0.21231716562811
6158,10,285600,-0.129236862449831,0.133264288445049,0.332820826754289
6159,10,286186,-0.127497985777774,0.134206276624727,0.342754556330103
6160,10,287737,-0.156347554761216,0.133442594883356,0.242129189107613
6161,10,289722,-0.183674688528773,0.136422216470748,0.179047320878268
6162,10,289825,-0.157445301228333,0.133644255208399,0.239553293399191
6163,10,291248,-0.0985092148638961,0.132962032114838,0.459257355315033
6164,10,293137,-0.0219897140739675,0.28815568232707,0.939214172258411
6165,10,293188,-0.105721656035305,0.132778558253014,0.426436191034337
6166,10,293222,-0.124362783982238,0.132732796607499,0.349429529857592
6167,10,294588,-0.117993136416707,0.132755550840747,0.374715812149017
6168,10,302826,-0.0452986661919649,0.133556703266667,0.73468200018213
6169,10,302893,-0.0257303260376565,0.13343466565991,0.847202299820937
6170,10,303583,-0.15894071773007,0.132839334894684,0.232309023741454
6171,10,305761,-0.112805465348881,0.132947712024095,0.396737364742297
6172,10,307788,-0.0669742376657267,0.133231286872253,0.615494640298209
6173,10,311627,-0.134627930916419,0.132932256804919,0.31187041776207
6174,10,314882,-0.00492961677091436,0.133108167378372,0.970478297939148
6175,10,315155,0.0576803897354001,0.133029948687655,0.664851404454086
6176,10,317643,-0.0164437124374947,0.133320414274574,0.901908225315601
6177,10,319224,-0.0382595305996589,0.137466884978775,0.780931090099434
6178,10,319864,-0.0444494066923727,0.140829236007493,0.75247271305345
6179,10,320611,0.0665946769352023,0.134240230756332,0.620142587337181
6180,10,320612,0.0592526867489787,0.134046483411848,0.658737532080976
6181,10,321374,0.0353338021268502,0.13356522439424,0.791515597028067
6182,10,323526,-0.0116759520368435,0.133577017983085,0.93039527379946
6183,10,327857,0.093209392125928,0.133032769381398,0.483983105892319
6184,10,330168,0.138314461675868,0.136460906153682,0.311475967547441
6185,10,330220,0.0712035214790809,0.154895481721055,0.646023500133232
6186,10,330572,0.055971004998192,0.135736027824779,0.680331840981378
6187,10,332075,0.0600214031706157,0.133775617186328,0.653943418672439
6188,10,334716,0.0149369682630436,0.133088193215085,0.910701974342608
6189,10,335108,0.0413001025250772,0.133416176058971,0.757079417523952
6190,10,336613,0.00191835008557295,0.133368670166924,0.988531898840184
6191,10,337630,0.038833833215578,0.133352692000814,0.771060627418234
6192,10,337895,-0.009478999233484,0.133411108153077,0.943397362297639
6193,10,340762,-0.0358353313927748,0.133889930626163,0.789126828011968
6194,10,342360,-0.00458740911354383,0.260487518543545,0.985959242767446
6195,10,345784,-0.233253486501006,0.297117442381286,0.432947971585338
6196,10,346551,-0.0185253841129098,0.133817596627309,0.889973537078479
6197,10,346787,-0.00361352016191008,0.134377594635024,0.978562031882229
6198,10,347536,-0.0133698106275996,0.133147520474399,0.920073044649825
6199,10,349573,-0.0666383909368397,0.132900640700855,0.616391549482486
6200,10,354843,-0.411548952973593,1.02439333889659,0.688111911310143
6201,10,359824,-0.489194685219807,0.243732815690463,0.0455016270538522
6202,10,361422,-0.125812199391577,0.13254085821205,0.34315135990504
6203,10,367386,-0.125033010122063,0.148442690878359,0.400191362314231
6204,10,367390,-0.0444012195534569,0.266061479005979,0.867557420545531
6205,10,367399,-0.177321852119444,0.232329342270177,0.445833110824014
6206,10,367417,-0.104431190366672,0.176151665436193,0.553662374800517
6207,10,369507,-0.260185841610314,0.132368137955932,0.050125735957165
6208,10,373964,-0.264560682712558,0.132949682063061,0.0473696157990744
6209,10,373973,-0.264560682712558,0.132949682063061,0.0473696157990744
6210,10,374538,-0.286670382757771,0.134368756127855,0.0335760622735712
6211,10,376605,-0.284848806650222,0.135354709100367,0.0360447858195911
6212,10,378194,-0.329633144111853,0.265140377579912,0.214604456718391
6213,10,381270,-0.331168709575476,0.132911302273657,0.0131734320849305
6214,10,382505,-0.321056438706055,0.131963588730922,0.0154737555781581
6215,10,382599,-0.320449631353484,0.131840937152222,0.0155723058336961
6216,10,383576,-0.303105960631314,0.145656826718733,0.0381581051269176
6217,10,384932,-0.35029350620847,0.132350351603234,0.00849186120663316
6218,10,385373,-0.338105820234146,0.132673666711722,0.0112446394770437
6219,10,385498,-0.318489417853765,0.132353146255754,0.0166255931202934
6220,10,385665,-0.322982066572065,0.133319424406406,0.0159117970033796
6221,10,386337,-0.140113592806907,0.268522297366916,0.602140310283134
6222,10,386341,-0.133607134909312,0.345902981787681,0.699539716866953
6223,10,386341,0.352316438073003,0.411471174019574,0.39244808945085
6224,10,386345,-0.240660591988062,0.265135578303977,0.364661894426415
6225,10,386362,-0.58181274551333,0.263657505328746,0.0279783363082919
6226,10,387183,-0.319171607269808,0.136013759117124,0.0194972372840134
6227,10,387633,-0.328105058452433,0.133218545991737,0.0142582185722822
6228,10,388260,-0.10208981587831,0.256234163453386,0.690558614932668
6229,10,388763,-0.248486447679675,0.133709017923259,0.0639427330245269
6230,10,392475,0.0670738329485094,0.135644877558236,0.621274014397074
6231,10,396694,-0.00513416156043878,0.140030677961265,0.970773200678933
6232,10,397702,-0.0227047193625345,0.138067419993292,0.869473693985883
6233,10,398093,-0.0423011356963885,0.138297772163726,0.759883952422924
6234,10,398191,-0.0631907520124708,0.138662435400935,0.648874097169876
6235,10,398425,-0.0384086830620185,0.137442459129901,0.78006100127818
6236,10,398569,-0.0512197010732565,0.138149125679936,0.711041211001132
6237,10,398716,-0.0468256316746014,0.137532380297893,0.733705232888059
6238,10,399122,-0.0310948568757798,0.138380531969897,0.822338453669977
6239,10,400116,-0.0590011854932211,0.137722533657767,0.668616702196549
6240,10,400117,-0.0590011854932211,0.137722533657767,0.668616702196549
6241,10,400209,-0.266453400438531,0.149688964732546,0.0759283685933394
6242,10,400245,-0.355728495067966,0.271156386039402,0.190408333919565
6243,10,400303,-0.0556915284317765,0.221277378306956,0.801433346022174
6244,10,402350,-0.0884954655619776,0.136475861039023,0.517126445199908
6245,10,403524,-0.10719452680488,0.137640133681309,0.436617614787693
6246,10,403847,-0.0860904209747029,0.137894687937048,0.532820683633628
6247,10,409661,-0.0372432137774221,0.142376485892347,0.79379580606524
6248,10,410391,-0.0669147794497071,0.145744380754037,0.646427528316539
6249,10,413692,-0.0208873693633538,0.149236461210338,0.888770177619276
6250,10,414241,-0.0812468679051799,0.149177938760941,0.58635149906714
6251,10,414542,-0.00796656813187324,0.151257160117824,0.958025406528414
6252,10,414836,-0.0603956535956467,0.149254883115026,0.685981528483842
6253,10,414838,-0.0454201073146123,0.151109077450414,0.763913039592374
6254,10,415071,0.0120528583229791,0.151853489159435,0.936782012128377
6255,10,415141,-0.0192669536522323,0.151636542755896,0.898965179278713
6256,10,415373,-0.0721072702602132,0.151828191118492,0.635132877084274
6257,10,415467,-0.0454825506217018,0.150212719744502,0.762230071907715
6258,10,415474,-0.0439962023435427,0.150673843873193,0.770460995229359
6259,10,415561,-0.0419209006069234,0.149172112301899,0.778856857703527
6260,10,415658,-0.0641978212682015,0.150671597740982,0.670310846571741
6261,10,415918,-0.0344648823192393,0.149007673213805,0.817218843258377
6262,10,415984,-0.042880020598413,0.150107737914763,0.775304846562634
6263,10,416078,-0.0483109142699929,0.14977848022797,0.747227698670762
6264,10,416209,-0.0634198246430429,0.149150606680343,0.670945147233008
6265,10,416379,-0.0762065139761523,0.149274439284023,0.610011328453768
6266,10,416522,-0.0698238622930623,0.151355722882918,0.644851076236725
6267,10,416524,-0.0698238622930623,0.151355722882918,0.644851076236725
6268,10,416657,-0.0501927045381856,0.148322780035303,0.735261554986681
6269,10,416882,0.0800180312720045,0.293733877162991,0.785460863014569
6270,10,416974,-0.0455617822891914,0.155290440858294,0.769390968448034
6271,10,417313,-0.0914065140931517,0.155484234164224,0.556986819691022
6272,10,417330,-0.133322297719679,0.158393708385811,0.400517577847401
6273,10,417350,-0.210398685418809,0.277983329799144,0.449629507497368
6274,10,417351,-0.113697369857912,0.164200825519532,0.48912336357444
6275,10,417543,-0.105437784157526,0.15206587826219,0.488533896498375
6276,10,417732,-0.0275687697094775,0.150796313314986,0.855043231535423
6277,10,417803,-0.0174271523305634,0.149545216294103,0.90729534542827
6278,10,418404,-0.106022325683883,0.150062756954783,0.480330945963703
6279,10,420497,-0.0583339749486287,0.151681302695953,0.700778344525101
6280,10,421100,-0.0536799096520837,0.151718857121223,0.723691216202992
6281,10,423014,0.0382927224437388,0.162165790446559,0.813466283185141
6282,10,423015,-0.0290097754712999,0.15535346585528,0.851976461358625
6283,10,423286,-0.0213701704641709,0.151218029100244,0.887697561754754
6284,10,424346,0.0208255719311743,0.151709026666864,0.890893175637403
6285,10,424405,0.016097657255103,0.152814719787456,0.916165052566051
6286,10,424617,0.0609789838408794,0.179799339933763,0.734698242829094
6287,10,424621,0.109943222137851,0.379203515569306,0.772038513713401
6288,10,425114,0.0412505336438587,0.153944601953712,0.788888923796445
6289,10,426072,0.0647082193619903,0.153344411800256,0.673296754752237
6290,10,426682,-0.0773327295707178,0.181340911690311,0.670040322572556
6291,10,426684,-0.190380750463465,0.203058833715442,0.349109284538502
6292,10,426686,-0.106528645313468,0.382356013375254,0.780706398229664
6293,10,426687,0.0139273580946195,0.452093805366837,0.975441389548326
6294,10,429055,0.0780756026207854,0.158154619588877,0.621848889551784
6295,10,429286,0.0453375181965878,0.153942971960512,0.768542459431072
6296,10,432072,0.0870985091308762,0.15567949813798,0.57619360553633
6297,10,432799,0.05894870508273,0.154522014312614,0.703068721649544
