SNP,Chr,Pos,Effect,SE,ERV25_UIP4_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
7187,11,425090,0.0073508458492918,0.071916722874196,0.918645404759976
7188,11,425936,0.0233985122484683,0.0713658744925616,0.743206629507871
7189,11,425985,0.0256289169399687,0.0713157347840192,0.7195312875329
7190,11,428422,0.0124483334853555,0.0715164102033355,0.861916030820441
7191,11,428816,-0.0191975464700302,0.0847536321707435,0.82093587650914
7192,11,430725,0.0370748595664941,0.07259634272792,0.609881257054563
7193,11,431308,-0.0142830371766699,0.0757053007460803,0.850462802720951
7194,11,431573,0.029010912871643,0.0723760200751978,0.688783389739845
7195,11,435067,0.023867619765547,0.0722250033088296,0.741246938959807
7196,11,435445,0.0123483356001874,0.0717772010337144,0.863507011772972
7197,11,436668,0.0337643070697284,0.0718252554628502,0.63858127431587
7198,11,439973,0.0760844185168545,0.0732925514486,0.299937722074826
7199,11,440174,0.372031337017494,0.391524284842172,0.342654305060707
7200,11,440451,0.0620206996047397,0.0713846205122328,0.385533507925196
7201,11,441961,0.0700283797067752,0.0712022192421998,0.32602813212292
7202,11,442302,0.0659471392667923,0.0717817958327701,0.358871055176388
7203,11,442829,0.0364181992733608,0.0715836824639346,0.611245281462675
7204,11,443498,0.0506661017390097,0.0713538217732617,0.478130456039243
7205,11,443807,0.0486676570033594,0.0712834422651065,0.49522249585523
7206,11,444125,0.0464452870488011,0.0713842979279878,0.515703900745826
7207,11,444152,0.0494032866715252,0.0714314587251702,0.489631834284521
7208,11,444420,0.0610319307952858,0.0714301350461596,0.393447185305987
7209,11,444997,0.0653097902136262,0.072523048269542,0.368447748165137
7210,11,445026,0.0616639971353345,0.0722965736158672,0.394275854044816
7211,11,445153,0.0511000916018303,0.0713558083404161,0.474384060582754
7212,11,445220,0.0720768403544541,0.0720572340063945,0.317864018217834
7213,11,445373,0.0557764050445351,0.0715483593457152,0.436170875173155
7214,11,445854,0.0588626957983458,0.0712308427371751,0.409155094766445
7215,11,446795,0.0732722631849051,0.0848169918581477,0.388236793947231
7216,11,448760,0.0502944303274129,0.0714849049567824,0.482166178923406
7217,11,449454,0.0407256961435165,0.07161987427789,0.569964218917284
7218,11,452711,0.056213702208568,0.0726333040189465,0.439485234102559
7219,11,456846,0.0222395117990903,0.0714775021375364,0.755877830163299
7220,11,457834,-0.0872794943486372,0.159284346552,0.584074117986613
7221,11,458159,-0.234192735979451,0.266932679692493,0.380894591377598
7222,11,458692,0.00174553175131531,0.086297450243055,0.983873780010951
7223,11,460484,0.0736463021056901,0.0717442310241558,0.305353275170123
7224,11,462463,0.0890643545647379,0.0717930458722304,0.215588243521996
7225,11,463057,0.108642716540416,0.0711530232821013,0.12768427856636
7226,11,463846,0.0711445475698816,0.0715126244210498,0.320489224822715
7227,11,464832,0.0915652474775829,0.0715598700041309,0.201539792751369
7228,11,465192,0.261579936305277,0.266860621660025,0.327652874989805
7229,11,465260,0.181355389818304,0.140985748265833,0.199167988395557
7230,11,465463,0.135276514962424,0.0721344307414763,0.0615713749236644
7231,11,466269,0.109762964105798,0.0710108545066023,0.123067980634248
7232,11,466959,0.104520633534206,0.0717023035358761,0.145811583661655
7233,11,467309,0.109363074061918,0.0715047669609005,0.127048133302511
7234,11,467328,0.123508353741759,0.0711239452377997,0.0833438448753806
7235,11,467504,0.121284300542831,0.0712899893356205,0.089770824950506
7236,11,467546,0.12858053101881,0.0710984766217704,0.0713818507498726
7237,11,467564,0.12220065119002,0.0711833147796748,0.0869105540524534
7238,11,467627,0.124252562864728,0.0712494687471541,0.0820455179240913
7239,11,467651,0.127995621314934,0.0711014663450152,0.0726854355037816
7240,11,467666,0.123701506746575,0.0715144222583361,0.0845504740818418
7241,11,467744,0.118768754548845,0.071387210966648,0.09705465511097
7242,11,467777,0.113111378826037,0.0713564056677236,0.113825188429802
7243,11,467786,0.114195670352558,0.0714833628361281,0.111045916360718
7244,11,469130,0.102523351239926,0.0719941541624137,0.155315040015714
7245,11,471802,0.0835747420433434,0.0719901171051212,0.246459031935364
7246,11,475092,0.0457720122546409,0.0718765124346915,0.524658361069943
7247,11,476182,0.1102822316547,0.0713394339546371,0.123029461165431
7248,11,477654,0.0470718666943081,0.0717364733203629,0.512137341412689
7249,11,480438,0.0335228356735628,0.0721212748795923,0.642352649613879
7250,11,481321,-0.0309478298259059,0.0724370526322831,0.66946678303759
7251,11,485149,-0.0604188046940513,0.0733021525245231,0.410357923254757
7252,11,487422,-0.122996394046973,0.072943900869121,0.0926451114869869
7253,11,487905,-0.080020459341936,0.0720175132753263,0.267270775922958
7254,11,489044,-0.0726040214558983,0.0723526560173564,0.316319491731511
7255,11,489658,-0.0827350048079843,0.0738454761853169,0.26331347093249
7256,11,490777,-0.0951515184939333,0.0749003441248617,0.204787769845344
7257,11,491233,-0.121663849064946,0.0725116209590041,0.0942608673734747
7258,11,491866,-0.0917767397041179,0.072552392602403,0.206715818898385
7259,11,493392,-0.145880954923492,0.073162533256735,0.0469286989553908
7260,11,493686,-0.0965288476348847,0.0747431796868177,0.197384481489004
7261,11,494217,-0.154236616149347,0.0751231573445205,0.0407977989470358
7262,11,494726,-0.151450432922144,0.0716133237864075,0.0351443009348382
7263,11,495468,-0.112516672702419,0.0718943514960492,0.118472333178584
7264,11,498423,-0.092513524145667,0.0726061390041686,0.203436695130637
7265,11,498694,-0.111219492215133,0.071822032036849,0.122387692993916
7266,11,507721,-0.101580162912527,0.0717301093489949,0.157615117908396
7267,11,508824,-0.127999032404828,0.0719851171000892,0.0762428949365335
7268,11,515387,-0.12996906749772,0.071666105058471,0.0705982329152546
7269,11,515435,-0.145307056537888,0.0718740570360486,0.0439624687539451
7270,11,515606,-0.106069154575566,0.072150500980541,0.142422757417514
7271,11,515607,-0.106069154575566,0.072150500980541,0.142422757417514
7272,11,515783,-0.108074602791699,0.0716926556330654,0.132584353573515
7273,11,516249,-0.138386331633693,0.0717663591938497,0.0546208333759635
7274,11,516917,-0.199483600862664,0.10250883200788,0.0524463356372082
7275,11,517253,-0.0945961806600564,0.0740815358190846,0.202469866005745
7276,11,517259,-0.0989837750517033,0.0730306248558696,0.176165165706507
7277,11,517279,-0.10610185136093,0.0729324790026526,0.146614469341299
7278,11,517282,-0.0874043503890909,0.0728527552595259,0.231045014953806
7279,11,517936,-0.103242360285173,0.0722399126212534,0.153842703299194
7280,11,518115,-0.259498955457969,0.140929799687037,0.0664113837924617
7281,11,519384,-0.0653998025809706,0.0745609755539311,0.381011599447928
7282,11,521756,-0.0758077711903715,0.0712975514406383,0.288391273220499
7283,11,521933,-0.0909046815959627,0.0720466579024475,0.207872781115107
7284,11,522294,-0.0642365162910067,0.0708408420041497,0.365145748989244
7285,11,523645,-0.054430323164388,0.0720621276593807,0.450557702486496
7286,11,523658,-0.0345892231981358,0.0709313931001001,0.626105187082665
7287,11,523660,-0.0338046830267574,0.071176348882455,0.635121566489416
7288,11,523661,0.0644067257226957,0.101854274160675,0.527572837680331
7289,11,524189,0.00605105746372342,0.0730132681194753,0.933997004656311
7290,11,525295,-0.363376337406863,0.314066278324956,0.248052542288132
7291,11,527561,0.0201602502567504,0.0708368020758567,0.776116452642232
7292,11,532258,0.120831588197361,0.0722286874155997,0.095232338776784
7293,11,533229,0.1121398375237,0.070409807795084,0.112128461689773
7294,11,534563,0.124074221852092,0.0706461762375404,0.079908325210426
7295,11,535334,0.104325150571451,0.0711524061803604,0.143478317830184
7296,11,535859,0.0954018970633104,0.0704952284646818,0.176822593702616
7297,11,547722,0.0918778460577477,0.0706922031540289,0.194555826357373
7298,11,549137,0.0803316569522475,0.0712714788275561,0.260456446100225
7299,11,549457,0.118740494655694,0.0816163373399598,0.146596143604017
7300,11,549470,0.101818363706746,0.0720605473810996,0.158549841936908
7301,11,549473,0.0876951658954049,0.0739975089469408,0.236771288859149
7302,11,551184,0.100634860591494,0.0706853524192583,0.15541610320702
7303,11,551512,0.0864453831582305,0.0749916028844031,0.249799506703975
7304,11,556081,0.0612319996442838,0.0770372813152446,0.427243011756136
7305,11,556779,0.0710284268562776,0.0709677843764716,0.317582721696019
7306,11,557098,0.0975380204738127,0.0704869469555935,0.167301939093707
7307,11,559683,0.0914576490616856,0.0707094476554537,0.196708471744413
7308,11,559870,0.0798974059371756,0.0708277344201879,0.260063839354343
7309,11,562114,0.0233448829395286,0.0708183864978329,0.741864204823017
7310,11,564538,-0.0128163138836856,0.0720499893703855,0.858918576281103
7311,11,565905,-0.0021157288824869,0.0710903291381627,0.976274373511107
7312,11,566379,0.0245999087281036,0.0707235275329116,0.728173643742155
7313,11,566840,0.0461300224872159,0.0708471479128849,0.515392400203689
7314,11,566850,0.0438037912851018,0.0707640975789402,0.536308037919646
7315,11,567100,0.0420154469828506,0.070967266196374,0.554202923663939
7316,11,567277,0.0574563870830053,0.0707364204405415,0.417189695008143
7317,11,567284,0.0502692959442408,0.0708078130996842,0.478210072364376
7318,11,567434,0.0563953710151947,0.0707388392769475,0.425851352566999
7319,11,567526,0.0353834258122099,0.0710417556987575,0.618748242505211
7320,11,567588,0.0480759900403322,0.0708552515101492,0.497893003217106
7321,11,567619,0.0468411183717185,0.0709823626882108,0.509749614400071
7322,11,567651,0.0509024499232851,0.0709575399526445,0.473623378934879
7323,11,567885,0.0444870230535985,0.0712216517740518,0.532618884428626
7324,11,571825,0.00285301395083737,0.0714023114753773,0.968150088142316
7325,11,574704,0.00265036228204857,0.0729429795738516,0.971036008681182
7326,11,574955,-0.00020763410154051,0.0713476086470068,0.997679662629684
7327,11,575225,0.0107005778628998,0.070913162406363,0.88014322049513
7328,11,575805,-0.00851450707837081,0.0713176449985162,0.905035481799538
7329,11,576302,0.011521588771083,0.0719766397747483,0.872914337855064
7330,11,576352,0.0170819225302132,0.0726096399226257,0.814145720790583
7331,11,576492,0.0408512264105045,0.0946269301572421,0.666217022667607
7332,11,578734,-0.0541594061153186,0.0711015667223037,0.446736400077452
7333,11,578880,-0.00310686460184575,0.0707643971085986,0.965005474982668
7334,11,580843,-0.00433599942928042,0.0713472362566504,0.951574231291935
7335,11,580882,-0.00858665500281328,0.080571280785573,0.915188948605422
7336,11,580901,0.0520943188319496,0.143120320156055,0.716083634431863
7337,11,581051,0.00103920279696057,0.0762446818981945,0.989132997838929
7338,11,581056,-0.0243844743854356,0.0762336549720421,0.749259938724284
7339,11,581163,-0.00775432718385771,0.0722421055926214,0.914581773019069
7340,11,583102,-0.0380753571639845,0.070837192297886,0.591257384348459
7341,11,584625,-0.00330727631928107,0.071207947061421,0.962981574459859
7342,11,584993,-0.00203978024556906,0.071090335425352,0.977125819182312
7343,11,591628,-0.0263079969215553,0.0711428003109583,0.711759658862648
7344,11,591788,-0.0236904156914652,0.0711250260369036,0.739270656437169
7345,11,596580,-0.0297376360565439,0.0712872664991496,0.676820702922838
7346,11,596725,-0.0396183424283797,0.0710868358179753,0.577659843819482
7347,11,601153,0.0360448869668885,0.0707296670626133,0.610639776649962
7348,11,604648,0.0417642819698782,0.070821791054506,0.555762687599063
7349,11,605055,0.0177902740028633,0.0710508161592666,0.802432948104859
7350,11,608767,0.160086258396449,0.0814455107784417,0.0501327238679747
7351,11,611233,0.105498863779399,0.0718010876935602,0.142636300282544
7352,11,612533,0.0896129254350111,0.156329655388156,0.566853620367262
7353,11,613347,0.116787576521945,0.0713703520645839,0.102655515689302
7354,11,613967,0.0948408946580996,0.105909681838858,0.371136261826609
7355,11,614444,0.131153511997316,0.0716064164287944,0.0678552529303401
7356,11,614658,0.105291193324949,0.0707218024528127,0.137430725649898
7357,11,615691,0.249284875205597,0.105077710256475,0.0182090445454049
7358,11,615692,0.20442716049128,0.156966197723321,0.193640977577665
7359,11,615824,0.103502342874256,0.0709469884335107,0.145490454541705
7360,11,615867,0.101295081767534,0.0706843654270282,0.152725141653933
7361,11,618029,0.0394186006437996,0.0715820671474706,0.5822034095068
7362,11,618311,0.0356414794044662,0.0711539569008889,0.616749114051889
7363,11,620156,0.00601374580774619,0.0718435235868803,0.933337503817162
7364,11,620157,0.00601374580774619,0.0718435235868803,0.933337503817162
7365,11,620182,-0.0172238178607254,0.0717929655798379,0.810539630075758
7366,11,620666,0.00364075922513665,0.0716784394118136,0.959519239034667
7367,11,620743,-0.0063844676374617,0.0713587909880592,0.928759172407869
7368,11,621046,-0.0116162507011101,0.0725285899061984,0.872845867046376
7369,11,621088,0.000278047670752846,0.0710667118878871,0.996880504122339
7370,11,622127,0.0323803782216789,0.0709883255491652,0.648572199715109
7371,11,622853,0.0350701833366041,0.07145029592483,0.623849352418292
7372,11,624002,0.0315312625798527,0.0710418169053047,0.657429565421447
7373,11,624345,0.0232060266172014,0.0712941371297541,0.744997811952257
7374,11,625615,0.018074376425888,0.0712215386121649,0.799815719425237
7375,11,626209,0.00723545992616705,0.0721883905781776,0.920218435997125
7376,11,626281,-0.00615882603854095,0.0741214332524094,0.933826257311441
7377,11,626626,0.00982766705325956,0.071472759619927,0.890712189476725
7378,11,627031,0.0196410625096974,0.0717220736796692,0.784360358470668
7379,11,628031,0.0183135819511055,0.0707957838832464,0.796031518571963
7380,11,628199,0.0127129488844925,0.0708864499890553,0.857771720073749
7381,11,628241,0.0206452052860427,0.0719023767045495,0.774182572971547
7382,11,628767,0.0208608604092856,0.0708809836603855,0.768695331887349
7383,11,628896,0.0305953972203852,0.0711260511744008,0.667343633173752
7384,11,629511,0.0393914068965199,0.0713167980170528,0.581062223003271
7385,11,629750,0.0454142988636659,0.0709652756950276,0.522619584209912
7386,11,632234,-0.0371324975395205,0.0709547269107066,0.601075328985122
7387,11,635468,-0.158908006115907,0.212709548022083,0.455521214022661
7388,11,635532,-0.0531097137501906,0.077446663195899,0.493315476780884
7389,11,635886,-0.0910318579783523,0.0713880432888022,0.203087845104983
7390,11,639035,-0.0429611208350901,0.071232273546366,0.546820712911757
7391,11,639322,-0.0557456237936825,0.0712858895881686,0.434738302938197
7392,11,640812,-0.0404944865425074,0.0709450183617018,0.568507276324804
7393,11,640835,-0.0405226007709941,0.0710339775708804,0.568723349296382
7394,11,641153,-0.0383675158791372,0.0720584130318806,0.594749212818602
7395,11,642681,-0.0878537502118698,0.0720253781715067,0.22336978893873
7396,11,642730,-0.0656065945104243,0.0740238472449986,0.376064663756341
7397,11,642823,-0.072762206848113,0.0730401927075602,0.319838233176496
7398,11,642975,-0.0678044131727941,0.070998758247687,0.34022695864274
7399,11,643961,-0.0627705389368509,0.0709508951650895,0.376918509753957
7400,11,644027,-0.0641267097548012,0.0720962587794267,0.374361862490747
7401,11,644029,-0.0742868362296878,0.0716852067263735,0.3007751014327
7402,11,644496,-0.067908564559308,0.071116374796919,0.340285000045433
7403,11,644727,-0.0441076082082854,0.0768543773096192,0.566393200278761
7404,11,644791,-0.087451149738121,0.0714319000880448,0.221670950964925
7405,11,645157,-0.0645827955014078,0.0752811777832858,0.39153657354388
7406,11,645162,-0.0693734988186283,0.0758722636141001,0.361159196574034
7407,11,666348,0.0636893603600406,0.141564407433544,0.653061067542395
7408,11,666379,0.0353388161216746,0.141646084127029,0.803129427164613
7409,11,666390,0.0145282986823752,0.142658885522616,0.918941954967604
7410,11,666404,-0.047055443583865,0.141533764582423,0.739733261459206
7411,11,666412,-0.0482951327449186,0.141635248064492,0.733319656655798
7412,11,666420,-0.0852738837319276,0.141438558655688,0.546959639756499
7413,11,666421,-0.0524957426232593,0.141376980028209,0.710623845365501
7414,11,666462,-0.123924596461595,0.141357561853303,0.38125956145729
7415,11,666468,-0.0776526167886645,0.0725175170172895,0.284985625742332
7416,11,666492,0.0913470349443983,0.1529838143825,0.550821659903426
7417,11,666493,0.0745586238867624,0.143546284682854,0.603804020525835
7418,11,666499,0.0693515405922103,0.144641385486553,0.631899568131238
7419,11,666544,-0.187988501791605,0.124818042540223,0.132935702486987
7420,12,11408,0.0385376478767387,0.106162177871988,0.716816682268958
7421,12,13769,0.135438620054039,0.105797724736047,0.201327460671898
7422,12,13781,0.0669515061581047,0.0931878822006756,0.472950681243678
7423,12,13782,0.0736051641452415,0.0932349653485012,0.430373838813724
7424,12,13790,0.00184457853755982,0.090615337022235,0.983770772373391
7425,12,13802,0.0675557784789254,0.0839124541033414,0.421318597767581
7426,12,13808,0.09665539838361,0.0851465931808329,0.257076534648231
7427,12,14310,0.0997419456614234,0.0715976222383197,0.164469151472096
7428,12,17131,0.0556779894317178,0.0710286252076946,0.433635596110316
7429,12,18624,0.112471370926793,0.0740941459774379,0.129921503264358
7430,12,19930,-0.0950279657381028,0.186443388667293,0.610588526164068
7431,12,19930,-0.198480731860219,0.226253256911884,0.380947347369775
7432,12,19933,-0.23259463212193,0.162854582809866,0.154108345953963
7433,12,20883,0.0722934442047383,0.0717568881525152,0.314395489503645
7434,12,21370,0.0778014601159405,0.0710053747883028,0.273951698711181
7435,12,21837,0.0762963249922965,0.0712611293428869,0.28505455807831
7436,12,23264,0.0156036960230842,0.0719656697734052,0.82847280116772
7437,12,24735,0.0636377423320453,0.0714392293982196,0.373645633880442
7438,12,25742,0.096593209573356,0.0722893402692729,0.182343738666111
7439,12,25817,0.0819450506603236,0.0724264220912307,0.258644379295894
7440,12,26505,0.0876857529116602,0.072241893892824,0.225643279046681
7441,12,26817,0.0394064194035588,0.0721684088669982,0.585387340960033
7442,12,26922,0.0458280792669908,0.0721647686871851,0.525808628156603
7443,12,26956,0.0771175673607996,0.0714016004599628,0.280855608401607
7444,12,27753,0.0685416351491112,0.0713115091161389,0.337130577089997
7445,12,27767,0.0818372082325455,0.0717278460329767,0.25466810236002
7446,12,29949,0.0873180494178404,0.0712923825590359,0.22147181141179
7447,12,32580,0.0753674329758242,0.0725521108192608,0.299606845816443
7448,12,35196,0.128768205176435,0.0707275271818471,0.0695106381473755
7449,12,35207,0.127773159535107,0.0709357522521783,0.0725164475341206
7450,12,35238,0.120273879087391,0.0709432089865563,0.0908900093528614
7451,12,35979,0.0951920849042158,0.0708977576551038,0.180242542394277
7452,12,37321,0.0638798475155334,0.0714230805497645,0.371724466224737
7453,12,37449,0.0755177900025052,0.0713909005387048,0.290866799320085
7454,12,37552,0.0698325406509742,0.0716658791730977,0.330516163583629
7455,12,37884,0.0793782052818976,0.0713548725959693,0.266704871595176
7456,12,43295,0.123830897146756,0.0715114494477194,0.0842142872624113
7457,12,47158,0.106616386966076,0.0774860534817928,0.169711622486853
7458,12,50531,0.0929531986654228,0.0709441099323006,0.190969490023097
7459,12,52687,0.0433742455044753,0.0785809532747935,0.581318904058347
7460,12,53269,0.0790916162427989,0.0707982577379328,0.264693936249576
7461,12,63616,0.127800593633725,0.0722869741339805,0.0779310883249523
7462,12,63644,0.109500898416405,0.0740252864489732,0.139968955835188
7463,12,65441,0.131287806949548,0.0715071205258965,0.0671970391960958
7464,12,66619,0.156055150023686,0.0743568211862698,0.036550413273976
7465,12,66967,0.129756763891389,0.0718695914569351,0.0718565528731268
7466,12,69396,0.102735143682043,0.0714350257295115,0.151274017805804
7467,12,70019,0.0976729945839527,0.0722223332239717,0.177115256710741
7468,12,70124,0.118396784772302,0.071570848722487,0.0989635849271163
7469,12,70508,0.121773392961878,0.0731945210563224,0.0970607520076654
7470,12,71641,0.113585351696959,0.071804459476762,0.114574678921701
7471,12,72520,0.0986778733111791,0.071803843360842,0.170229726457463
7472,12,72632,0.106725965410108,0.0715620892569766,0.136755935824483
7473,12,72756,0.103419282144977,0.0719223924924033,0.151340146488343
7474,12,73366,0.105069100448623,0.0719156181114841,0.144903497013038
7475,12,73718,0.0884366489440459,0.0722560380051051,0.221793261029894
7476,12,73752,0.0706935068468746,0.0720292046680189,0.327040014506988
7477,12,75931,0.11048317316969,0.0720994773518048,0.126326511011635
7478,12,80985,0.0784397937774064,0.0810586195060047,0.333860637118727
7479,12,80987,0.0749746009364458,0.081191882600405,0.356416607706107
7480,12,80989,0.0778601036777098,0.0814244877992299,0.339613135400898
7481,12,82740,0.00901103129227843,0.0722660020979847,0.900837940661197
7482,12,84031,0.0150354456791234,0.0718432770328538,0.83434946472801
7483,12,84341,0.0374153208390848,0.0718119676724552,0.602680977082555
7484,12,87080,0.0309692959846622,0.071898895074393,0.666924702601199
7485,12,87275,0.058104209625825,0.0810164462148611,0.473730966581299
7486,12,91612,-0.00100702189985591,0.0741176587420252,0.989167310090269
7487,12,91629,-0.0114054557064086,0.073592800003489,0.876925194232223
7488,12,92092,-0.0232886476193219,0.0789572250636454,0.768203396612063
7489,12,92095,-0.0232886476193219,0.0789572250636454,0.768203396612063
7490,12,92100,-0.021844566879053,0.0793051059435028,0.783131937076599
7491,12,92115,-0.0376058236670223,0.0855992689039245,0.660695505317426
7492,12,92163,0.083157259312455,0.142183168444806,0.559015435214002
7493,12,92233,0.0381711525685668,0.142879842092732,0.78950535468932
7494,12,92362,-0.0394477147177987,0.142536122689147,0.782129514830052
7495,12,92405,0.0272464720316687,0.144353816311735,0.850398915626256
7496,12,92490,-0.0116688246391625,0.1420745640593,0.934588539592994
7497,12,92533,-0.0105360303924215,0.0745493869500508,0.887690234398127
7498,12,92726,-0.0421542149128721,0.079241908556761,0.59508230772767
7499,12,92800,-0.013526207061578,0.072340656351528,0.851784260691555
7500,12,93045,0.0221569036615824,0.0731240587175802,0.762065074630867
7501,12,93418,-0.0066761008472257,0.0721980057223107,0.926377617196965
7502,12,95610,-0.0311742283465958,0.0726977146154169,0.668315844698789
7503,12,97108,0.139129595456494,0.0887962860688671,0.118047993780832
7504,12,97129,0.105974801602957,0.152168016289313,0.486616125860752
7505,12,97147,0.00727099035201739,0.150526720223293,0.96150156105953
7506,12,97153,0.0724288017272876,0.146545844017532,0.621444187200392
7507,12,97159,0.153677888128203,0.147360067047403,0.297720622282986
7508,12,98701,-0.0519585849091968,0.0724904908424963,0.473993593686625
7509,12,100464,-0.0563919360238152,0.0731162932787055,0.441066647764782
7510,12,102249,-0.0295336611772843,0.074181789523335,0.690778360751028
7511,12,102251,-0.0372192254257804,0.073708167272156,0.613906315229476
7512,12,103019,-0.0383266040266268,0.0741049698716895,0.605345043296346
7513,12,103659,0.0832420556518159,0.145850684125931,0.568542578775569
7514,12,103886,-0.0685612055737586,0.0740553578661508,0.355177117991734
7515,12,105616,-0.128948380875043,0.112700199392041,0.253327679606906
7516,12,109468,-0.0985998660782839,0.0773108113134373,0.203017102749296
7517,12,111438,-0.0810999531524432,0.0747395488739928,0.278617453773406
7518,12,112028,-0.0789551237462656,0.0748712030059315,0.292354273221842
7519,12,112101,-0.0541986558828149,0.07386124030304,0.463563675800466
7520,12,112139,-0.0538631214705911,0.0753192035326796,0.475000601597189
7521,12,119050,-0.029437890353013,0.0778493721630623,0.705554562404895
7522,12,122034,0.0593384346666694,0.110477972454909,0.591532445682458
7523,12,122696,0.0326123842235071,0.0772340903705269,0.673096875473684
7524,12,123487,0.0522711083922129,0.0743455926248725,0.482467569314728
7525,12,123527,0.0699880952254537,0.150814685742015,0.642885904988427
7526,12,123533,0.089016078232441,0.151127560006229,0.556229370907205
7527,12,123551,0.089016078232441,0.151127560006229,0.556229370907205
7528,12,124218,0.0498016614839141,0.076009026065261,0.512761096118422
7529,12,124295,0.0464167024735238,0.0761607933360905,0.542613856224528
7530,12,126688,0.0693295820864597,0.0783810761572875,0.377017957783696
7531,12,126769,0.075678626480745,0.0781584302542089,0.333571431539346
7532,12,127341,0.252341612791067,0.123245423244866,0.0413514595075136
7533,12,127342,0.111751082988461,0.08297612349032,0.178913171150107
7534,12,128383,0.0772164425409052,0.0788390177329398,0.328043678167845
7535,12,128716,0.0973412018581008,0.0793018705085161,0.220461384129165
7536,12,129214,0.239561330732108,0.160211132335228,0.135733458504622
7537,12,130083,0.0457690101028501,0.143692310897956,0.750278182794229
7538,12,130083,0.114276846984823,0.167863165168548,0.496460916047241
7539,12,130108,0.0509333275165034,0.0780146811538978,0.514266017318897
7540,12,130128,0.0680918175738581,0.0779230137216615,0.382802466775217
7541,12,130181,0.0421854057093238,0.0777875172641029,0.587943107362814
7542,12,130212,0.0284378500525508,0.0778548784213808,0.715130558689682
7543,12,130435,0.0578845800170358,0.0779553452242486,0.458257008870346
7544,12,130643,0.0656496068115935,0.170171218631032,0.69988784471188
7545,12,130666,0.0438187572899587,0.0841430652168348,0.602857032235638
7546,12,130666,0.0373513214814238,0.166928247450936,0.82307602761978
7547,12,130739,0.0641148649988976,0.0772952349648212,0.407393309323433
7548,12,130771,0.0643536531634896,0.0774576770461677,0.406634964080903
7549,12,130928,0.0508144595681905,0.0780149007416059,0.515248889805327
7550,12,131003,0.0480362241329204,0.0777542001675401,0.537108250376816
7551,12,131008,0.0453783757801998,0.0780012167270257,0.561096325993879
7552,12,131340,0.0330329087675061,0.0779747482490683,0.672089320952711
7553,12,131587,0.0719598687611664,0.0786471892984552,0.360831620419864
7554,12,132130,0.0388000590686268,0.0778058501554003,0.618316894926736
7555,12,132144,0.0433655962450259,0.0778636037739398,0.577919243853698
7556,12,132151,0.0433655962450259,0.0778636037739398,0.577919243853698
7557,12,132253,0.0609080526859316,0.138534447173594,0.660452429453319
7558,12,132253,0.251011051788585,0.189091528748831,0.185215089614017
7559,12,132610,0.0509479167277682,0.0787167295718968,0.517903037889228
7560,12,134496,0.0152690746980482,0.079838572305304,0.848440197587025
7561,12,135855,0.0365250471028498,0.0819473228242222,0.65607727922871
7562,12,135989,0.0222945654978997,0.0813878254196824,0.784298648648852
7563,12,136208,0.0557387420232849,0.0804489259505567,0.488861560771748
7564,12,136289,0.0325063726861781,0.0807794315326231,0.687626590410006
7565,12,136315,0.0315770771408093,0.0805353183532964,0.695228474441129
7566,12,136527,0.0287657916232282,0.0810811059317311,0.722967779166319
7567,12,138153,0.0598145980263585,0.0798200750556346,0.454134604455716
7568,12,138154,0.0557420453066362,0.0798500820571098,0.485584398430732
7569,12,139755,0.0338854363411401,0.0812673448471678,0.676959274415277
7570,12,140997,0.0704959924764021,0.0789297263333307,0.372385956631337
7571,12,144481,0.0563285488492782,0.0799550467948393,0.481584268849977
7572,12,148120,0.041222703384312,0.078158386072534,0.598229665391903
7573,12,148231,0.0345694188979615,0.0782405223725246,0.658878991259969
7574,12,150352,0.0615455545656616,0.080734846217152,0.446379824225952
7575,12,150435,0.0798368409341523,0.0791267838954645,0.313678365349351
7576,12,150544,0.0687707293087896,0.0801557027168579,0.391494338465379
7577,12,150878,0.309121399141847,0.298060093577212,0.300394030935102
7578,12,152081,0.0560817951559689,0.080018450277566,0.483851607590551
7579,12,152571,0.0831133014146368,0.0796480561292572,0.297427642248711
7580,12,152803,0.0810409577263744,0.0794043976839783,0.308137983987722
7581,12,153157,0.0817504691952644,0.0809141869096254,0.313026638716284
7582,12,153748,0.0862348791827396,0.0795931422406249,0.279349936471762
7583,12,158615,0.0327542243911267,0.078535252205495,0.676885131102006
7584,12,163451,0.0388879057726639,0.0770841689337803,0.614234453367998
7585,12,165469,0.00678382194320371,0.0763842580208286,0.929281859332383
7586,12,168043,-0.0551008453592972,0.0764285283739969,0.471419888501898
7587,12,168087,-0.0276139431213431,0.0759733440499341,0.716472258413562
7588,12,170546,0.00361715380120819,0.0767020528622524,0.962413570605286
7589,12,173892,0.0155956209396599,0.076016149923319,0.837563854946693
7590,12,179752,-0.0116375436029825,0.150200002224831,0.938285347198287
7591,12,180329,-0.0401279014678896,0.0731929538133152,0.583868061704542
7592,12,180414,-0.0676067499820946,0.0725442049216247,0.352005164105564
7593,12,182813,-0.022930788867745,0.0731843310917507,0.754215609562883
7594,12,184955,-0.0410257982680511,0.0775752707241775,0.597240832374516
7595,12,185198,-0.0764907335569309,0.0796213547914888,0.337370081301835
7596,12,186678,-0.0578872706365515,0.0728780174758442,0.427552376262071
7597,12,186857,-0.0682391167573712,0.0728428670249448,0.349502478581567
