SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
6193,10,340762,0.0484859234219004,0.0591760484488207,0.413139317448162
6194,10,342360,-0.103420435531127,0.115095291479053,0.369497663474986
6195,10,345784,0.0384736874091498,0.131528804771985,0.770067425439182
6196,10,346551,0.0319543391893821,0.0591714556196489,0.589517115056935
6197,10,346787,0.054867712766881,0.0593702833513702,0.356033680328532
6198,10,347536,0.043042623747874,0.0588541477735615,0.465054293115342
6199,10,349573,0.0469143295015385,0.0587565679516395,0.425144780704847
6200,10,354843,-0.112063902481056,0.453205281457043,0.804843311670286
6201,10,359824,0.13005461079072,0.108207610441128,0.230208366668162
6202,10,361422,0.0405377340158622,0.0586646358064603,0.490014645792076
6203,10,367386,-0.0565967044512147,0.065660594513478,0.389295538385107
6204,10,367390,0.0387880341595039,0.117678973851708,0.741891011189173
6205,10,367399,0.0159164291634255,0.102852283563865,0.877106558838214
6206,10,367417,-0.083347170698437,0.0778332496261597,0.28497175239835
6207,10,369507,-0.0452130938759844,0.058823481448127,0.442630930983053
6208,10,373964,-0.0704413039197556,0.0590203375349617,0.233471578529644
6209,10,373973,-0.0704413039197556,0.0590203375349617,0.233471578529644
6210,10,374538,-0.0613528433052836,0.0597308724158043,0.305050962923708
6211,10,376605,-0.0419516990162654,0.0602072606172145,0.486394040261083
6212,10,378194,-0.135308589559692,0.11732064809993,0.249558194663645
6213,10,381270,-0.0495387124761608,0.0592495035305754,0.403662321836789
6214,10,382505,-0.0542312790065449,0.0587907225586844,0.356925917884327
6215,10,382599,-0.0542623756498912,0.0587349341171986,0.356194537460593
6216,10,383576,-0.0861661325381105,0.0646629433585831,0.183541441658876
6217,10,384932,-0.0788130346300456,0.0589742972002126,0.182280526133562
6218,10,385373,-0.0896367900930189,0.0590331986610451,0.12980533343367
6219,10,385498,-0.0856205617486785,0.0588485434785311,0.146577044108288
6220,10,385665,-0.109236588636964,0.0591772305271987,0.0657405632559762
6221,10,386337,0.0913917774459776,0.118727178219733,0.441955341635613
6222,10,386341,-0.121897691070124,0.152905117410935,0.425864201053742
6223,10,386341,0.025482796655389,0.182198361028249,0.888848056633849
6224,10,386345,-0.0631938251411537,0.11737147200965,0.590634231365335
6225,10,386362,-0.171579804784908,0.117075079681597,0.143660073442662
6226,10,387183,-0.111857963889028,0.060340217860612,0.0646035619151798
6227,10,387633,-0.0854867301509471,0.0592590353672233,0.150021562507534
6228,10,388260,0.0359479621911909,0.113354656530823,0.751333780112942
6229,10,388763,-0.0964108189103748,0.0592129601838709,0.104373623223242
6230,10,392475,-0.0179007062511489,0.0600157999727546,0.765675208908235
6231,10,396694,-0.0100312930331046,0.0619404628218599,0.871437439396342
6232,10,397702,-0.0216159389694233,0.0610657000916464,0.723566404017585
6233,10,398093,-0.0306571501578667,0.0611624385022571,0.616513622108493
6234,10,398191,-0.0115092460081243,0.0613523854320178,0.851303904122425
6235,10,398425,-0.00201789277306919,0.0608043758263284,0.973544510614888
6236,10,398569,-0.0207178367749783,0.0611122898416086,0.734801809990427
6237,10,398716,-0.015451848197422,0.0608419526538539,0.79966891574865
6238,10,399122,-0.0198149272000001,0.0612079953737627,0.746333390592563
6239,10,400116,-4.22156306503219e-05,0.0609374721522682,0.99944764117133
6240,10,400117,-4.22156306503219e-05,0.0609374721522682,0.99944764117133
6241,10,400209,0.0982116993768543,0.066305777223997,0.139446994547668
6242,10,400245,0.0476545135764646,0.120211464159398,0.692032992103878
6243,10,400303,-0.0597946719964149,0.0978392015800643,0.541491969684775
6244,10,402350,-0.00244194523935426,0.0604059742936196,0.967776708215937
6245,10,403524,-0.00250207477457565,0.0609373266772435,0.967271431314473
6246,10,403847,-0.0096066305446052,0.0610293147106112,0.875011651323715
6247,10,409661,0.0104283887963748,0.0629839734550051,0.868588487030387
6248,10,410391,-0.00407027215790468,0.0644889879584318,0.949710039543172
6249,10,413692,-0.0448500014823625,0.0659734881422379,0.497064916550848
6250,10,414241,-0.0702506821359639,0.0659106886883814,0.287221454058609
6251,10,414542,-0.0817749048986807,0.0667672357285947,0.221476317667866
6252,10,414836,-0.0242776973667982,0.0660256455601191,0.713316543419905
6253,10,414838,-0.0326482854428258,0.0668291473951588,0.625475263376127
6254,10,415071,-0.0381679624259439,0.0671423468506462,0.570081839976557
6255,10,415141,-0.0430840027172006,0.0670388323849537,0.520853931896616
6256,10,415373,-0.0727617729137675,0.0670710223125318,0.278729922909569
6257,10,415467,-0.0731393613607478,0.0663411911898496,0.271007227708469
6258,10,415474,-0.0814972773460738,0.0665174234221009,0.221316006823748
6259,10,415561,-0.0764502366183217,0.0658681817371117,0.246566530270776
6260,10,415658,-0.0725914224439235,0.0665547462925628,0.2761477815003
6261,10,415918,-0.0451129362223619,0.065874873591279,0.493902074995129
6262,10,415984,-0.0524939549662378,0.0663491119997487,0.429371411975779
6263,10,416078,-0.0877340870102357,0.0660996168368456,0.185266929848305
6264,10,416209,-0.0608534580394471,0.0659142164037998,0.356522106194186
6265,10,416379,-0.0234435224356573,0.0660442141090933,0.722826229843278
6266,10,416522,-0.0659017672666757,0.0668805488935141,0.32511959557959
6267,10,416524,-0.0659017672666757,0.0668805488935141,0.32511959557959
6268,10,416657,-0.0693019769973047,0.0655175538944492,0.2908872760913
6269,10,416882,-0.0643690488722672,0.129901825280326,0.620540914745499
6270,10,416974,-0.0535581132489034,0.0686420199039506,0.435765081995103
6271,10,417313,-0.0411522347300006,0.0687773276030448,0.549996721352253
6272,10,417330,0.00559217204111873,0.0701351875442733,0.936493852173985
6273,10,417350,0.132517991004299,0.122863526696662,0.281512003257692
6274,10,417351,-0.0139573897056424,0.0726798378506277,0.847821795009667
6275,10,417543,-0.0545071097434162,0.067249666276655,0.418188227270321
6276,10,417732,-0.0811790456324841,0.0665679131227649,0.223471651440831
6277,10,417803,-0.031294448199628,0.0661317069840545,0.636353013262798
6278,10,418404,-0.0753547555124037,0.0663060685178975,0.25653147437419
6279,10,420497,-0.0520118720742344,0.0670532399886318,0.438457167781833
6280,10,421100,-0.045924641356434,0.0670802979563738,0.494031785689595
6281,10,423014,-0.0428762913976497,0.0717034840209894,0.550245625226022
6282,10,423015,-0.0362756129042108,0.0686969564885676,0.597794546179527
6283,10,423286,-0.0341483643652998,0.0668685725927526,0.609895175454458
6284,10,424346,-0.0458642359839523,0.0670659492180267,0.494507382377235
6285,10,424405,-0.0558986105479917,0.0675332319929092,0.408388276601751
6286,10,424617,-0.0703404938677403,0.079459142019101,0.376629238039606
6287,10,424621,-0.139259642907021,0.167597030541369,0.40658075429525
6288,10,425114,-0.0509403506578927,0.068050412598777,0.45461618407089
6289,10,426072,-0.0632026783966868,0.0677656467578331,0.351630191715654
6290,10,426682,-0.130484104087766,0.0799357817938261,0.103494999011217
6291,10,426684,-0.182760863954174,0.0894073471539478,0.0416816400565512
6292,10,426686,-0.1145424960364,0.169044086640786,0.498475866066806
6293,10,426687,-0.222012367069624,0.199634798973678,0.266855171198315
6294,10,429055,-0.0664489621310098,0.06989450340825,0.342405271148047
6295,10,429286,-0.0693695363135118,0.0680049671834609,0.308395870187792
6296,10,432072,-0.0777888919443237,0.068770916825959,0.258767980911662
6297,10,432799,-0.0629881893566795,0.0682847366384131,0.356932070654838
6298,10,435616,-0.051247005955771,0.0685739871334431,0.455365342649215
6299,10,436351,0.100153391396671,0.283675988321002,0.724257501733144
6300,10,436354,-0.100153391396671,0.283675988321002,0.724257501733144
6301,10,436355,0.20274184157279,0.167413441452428,0.22669600955693
6302,10,438861,-0.04438445291939,0.068064138766247,0.514762662622861
6303,10,440881,-0.0371214157512734,0.0702403743878882,0.59749059417179
6304,10,441135,-0.0624404989199823,0.0680254276112931,0.359298256841543
6305,10,442130,-0.0586811451277969,0.0685637361168565,0.392654284427158
6306,10,442576,-0.0408197374439272,0.0680697395563844,0.549107405666492
6307,10,442604,-0.0707079496236886,0.0687895879468457,0.304706605689847
6308,10,443374,-0.0590376603953944,0.0685628691026713,0.389782128460204
6309,10,443658,-0.0717738155628656,0.0685328662013914,0.295682192504609
6310,10,446307,-0.0720714734334544,0.0677405657167283,0.288085956797611
6311,10,448026,-0.0169342979982834,0.0674874684845004,0.802018032059423
6312,10,454904,-0.0446754092891082,0.066608859103304,0.502842142433584
6313,10,454991,-0.0418692347996457,0.065945635323059,0.525901461019237
6314,10,455828,-0.0652247200195211,0.0670294703514545,0.331182203699516
6315,10,456040,-0.0471184540350347,0.0707906136534271,0.506099483377903
6316,10,459184,-0.0369119450639062,0.0673433604316863,0.583958982825696
6317,10,460583,-0.0469702463541206,0.0659359010478647,0.4767110573295
6318,10,461243,-0.0584492710495721,0.0661349881175098,0.377412489195232
6319,10,461660,-0.0653620735032141,0.0704428534228016,0.354107062993358
6320,10,463222,-0.0453428329679495,0.0653196192222472,0.488033014609697
6321,10,464142,-0.0318504176393697,0.0646344807540946,0.622476184266904
6322,10,464355,-0.337464073887425,0.157282883950015,0.0325875780710555
6323,10,466331,0.00866750910613545,0.0650331499589238,0.894049215928207
6324,10,470995,-0.0034761849803453,0.062400441520556,0.955606183019309
6325,10,487887,-0.0245973698651141,0.0614189427266679,0.6890415397453
6326,10,488026,-0.0271418030033983,0.0613342266875152,0.658381847848814
6327,10,492665,-0.0282516249803348,0.059988277698584,0.637965600445389
6328,10,497098,0.120298402730493,0.117679243629973,0.307359438622921
6329,10,497259,0.0720739991123696,0.0633019638373739,0.255652794007877
6330,10,500581,-0.0259736547026446,0.0598846932443994,0.664751078576346
6331,10,501153,-0.027711190125479,0.0612998739584877,0.651503771911408
6332,10,501226,-0.0190834549280012,0.0603304294087578,0.751949943966707
6333,10,502176,-0.0140861484277734,0.0601595088869393,0.815006858571142
6334,10,503351,0.0129184307876022,0.059923145815357,0.829437066138936
6335,10,503620,0.000456721372381175,0.0596371626368456,0.99389391855391
6336,10,504391,-0.00869210529226372,0.059811456322587,0.88453714881426
6337,10,504977,-0.00864716898140649,0.0597555221755027,0.885023123260119
6338,10,506238,0.0112518376132307,0.0602770699208995,0.852027691926755
6339,10,510746,-0.00823043865499806,0.0599298999326609,0.890844754413192
6340,10,511762,0.00802355801843158,0.0602830211413722,0.894191606106865
6341,10,512491,0.00212706058429646,0.059810215289714,0.971650514330614
6342,10,514422,0.00937415757211157,0.0597028072788566,0.875323830981422
6343,10,517900,-0.0200164651040537,0.0607583120551612,0.742015457381356
6344,10,523904,-0.0105327623663278,0.0663828869973231,0.874022104568575
6345,10,525070,-0.0482716473255063,0.0593062617229964,0.416228907333524
6346,10,526273,-0.00186696096265537,0.0601071576624871,0.975238810223966
6347,10,528672,-0.0480261014760162,0.0593340175028652,0.418819223860128
6348,10,531791,-0.0341752507640956,0.0596166699827998,0.566840488920502
6349,10,533434,-0.0437098492327568,0.0598231578009851,0.465477016122197
6350,10,536874,-0.0472682574692975,0.0600501122821832,0.4317240630634
6351,10,536893,-0.0353612378604409,0.0604295750505428,0.558811019103703
6352,10,537627,-0.0302755615928785,0.0611833322358779,0.621025504319061
6353,10,538102,-0.0464162058864535,0.117626620295771,0.693371764659287
6354,10,538103,-0.0672618760969197,0.117598081548003,0.567710363853134
6355,10,538104,-0.0339077099210261,0.117597947590586,0.773258857344154
6356,10,539539,0.0515099242819823,0.0818775451712529,0.529684410392617
6357,10,541427,-0.126093511786296,0.261431680478546,0.629878159952092
6358,10,543383,-0.0401399243365634,0.0599572656411527,0.503629802137148
6359,10,545646,-0.0192657433734322,0.0594638501583116,0.746136840248928
6360,10,547222,-0.00949275643395087,0.0593869040253455,0.873093845705943
6361,10,548227,-0.022185780430784,0.0596573808582024,0.710200419184573
6362,10,550151,0.000446018313501773,0.0653108376182348,0.994555016849768
6363,10,550333,-0.0630908235737511,0.0592339461325078,0.287552957050283
6364,10,551502,-0.0126990535403962,0.0593480396009172,0.830689347922472
6365,10,552149,-0.0200850621338126,0.0590840027652714,0.734103303909999
6366,10,552640,-0.030300270901341,0.0589465666103683,0.607553028887238
6367,10,552851,-0.0183874220416769,0.0595246039167802,0.757576353998339
6368,10,553441,-0.0206536460693606,0.06309380146753,0.743598534243483
6369,10,553578,-0.0196640940348959,0.0594534240471792,0.741031161905168
6370,10,553579,-0.0181627142151379,0.0595247993543174,0.760448098629408
6371,10,553911,-0.0265855836562653,0.0601410915880693,0.658721145239549
6372,10,554468,-0.0245514496656627,0.0590411935542201,0.677782743478446
6373,10,555054,0.00521640395018352,0.0605884760611195,0.931439197527052
6374,10,555085,-0.0066372536238278,0.0627275788290667,0.915792590212182
6375,10,555138,-0.0210485306582283,0.0593218033152114,0.72293672941728
6376,10,556246,-0.013926618839868,0.0593634522999229,0.814655840316597
6377,10,557799,-0.0170147224544921,0.0597402307596958,0.775955349825708
6378,10,564317,0.0232353388852389,0.058982757032856,0.693867301042478
6379,10,568534,-0.0129387690479074,0.0594696614289174,0.827890457535761
6380,10,569834,0.0287267201820006,0.0590081996518731,0.626683842618958
6381,10,571678,0.0453350817844233,0.0587767724643581,0.441039498379496
6382,10,571888,0.0370690020719918,0.0590325414244926,0.530448064642716
6383,10,575574,0.0196273615316418,0.0595066731981506,0.741720560262853
6384,10,576044,0.0164056542854547,0.0597903114168225,0.783948118659486
6385,10,577816,-0.0119864016629819,0.0593856265244666,0.840157985111186
6386,10,578878,0.0368259709857848,0.0594504489306937,0.536026292724687
6387,10,578893,0.0360648611853429,0.0594417051931387,0.544422402949991
6388,10,580355,0.0627990353728816,0.118482797000942,0.596426698778874
6389,10,581795,0.0245864622785072,0.0608072891059839,0.686211898567927
6390,10,581859,0.0226835884579977,0.0597450970239006,0.704416620003186
6391,10,582005,0.0289816339190858,0.059512661129042,0.626572863552586
6392,10,582140,0.0272538189893818,0.0594042802472818,0.646670597298184
6393,10,582788,0.0171370980226022,0.0605144920709796,0.777197205887163
6394,10,583178,0.0221447693995021,0.0600912323407498,0.712707080542988
6395,10,583223,0.0472718899328435,0.0609997860522104,0.438886967732371
6396,10,583356,0.0178511991751782,0.0596871569302827,0.765055461397575
6397,10,583742,0.0473164257298089,0.0596444806680869,0.428131467264806
6398,10,583848,0.0309981242757116,0.0594996929477949,0.602707655271668
6399,10,586368,0.013691069102159,0.0599908913140683,0.819608030224422
6400,10,586417,0.0336485576867007,0.0714540066970422,0.637994357743596
6401,10,590619,0.00604788128575362,0.0603466251802523,0.920227317634653
6402,10,590923,0.0106307661146112,0.0604034640733166,0.860398029115671
6403,10,590949,0.0113517499933127,0.0604865756403936,0.851240140722082
6404,10,591089,0.0330267103982831,0.0606305937929843,0.58628990498369
6405,10,591752,0.0389868085712393,0.0605186351293701,0.519856574990239
6406,10,592545,0.024619705483355,0.0615481544096454,0.689393149642495
6407,10,594187,0.00365053124525971,0.122614085476588,0.976265293991339
6408,10,594906,0.0374851348662828,0.0602604957089255,0.534309532179487
6409,10,595280,0.0452721007545718,0.0599469091751542,0.450630616162958
6410,10,598877,0.0754492475835553,0.0600867434718661,0.210065377614842
6411,10,599081,0.079334523824568,0.0603072068713714,0.189193502170904
6412,10,599712,0.0678077585435481,0.0606496397276077,0.264316992161181
6413,10,602670,0.0615783216374206,0.0599718191183158,0.305223548251799
6414,10,603082,0.0571866702754829,0.0607174821477559,0.346914305586877
6415,10,603693,0.0429904504041041,0.0599275721412586,0.473618110588891
6416,10,604721,0.0636880298222184,0.0600517329220446,0.289618296990186
6417,10,605419,0.0730537309065449,0.0607432056707126,0.229912015588994
6418,10,605428,0.0636841067152101,0.0604592584160421,0.292906020920181
6419,10,605865,0.0619498778230578,0.0620558742305474,0.318821637941344
6420,10,606786,0.111871707912211,0.113457634158528,0.324797731837623
6421,10,607274,0.0523954061084715,0.0606714326810019,0.388398065216689
6422,10,608426,0.0461777977574609,0.0602463960718093,0.443901631693679
6423,10,610850,0.0669855521934597,0.0633573833364176,0.291113585930416
6424,10,610869,0.115996954521393,0.117323727009514,0.323491372317085
6425,10,610869,-0.0280717878203838,0.136708347989748,0.837424306903925
6426,10,611690,0.0522878878392037,0.0603419714177549,0.386790360957273
6427,10,612904,0.0606611986146071,0.0605492288978574,0.317102662859362
6428,10,615292,0.0445848924325378,0.0607709570329479,0.463646242446437
6429,10,617634,0.0820847449989952,0.0614944038617177,0.182791348272606
6430,10,618031,0.0418798254657688,0.0650964407383454,0.520414426787554
6431,10,618415,0.0664118760888537,0.0600925657274884,0.269843114943188
6432,10,618419,0.067019570852286,0.060140467199807,0.265872661473996
6433,10,618867,0.0730650267123794,0.0601709712198367,0.225448597660597
6434,10,619199,0.0699081392835721,0.0606536304211857,0.249862875874674
6435,10,619526,0.0820364923808392,0.0604214239160898,0.175413955032917
6436,10,619631,0.0674658709203872,0.0603481147941152,0.264350743254976
6437,10,620344,-0.239320338177905,0.11170657953097,0.0328447690020206
6438,10,620582,0.0468575093670616,0.0609856596529892,0.442800979576467
6439,10,620664,0.0605349855812298,0.0607636887546661,0.319817802917031
6440,10,621701,0.0450620896166369,0.0604037335290766,0.456154867574236
6441,10,622018,0.045972067197193,0.0599213023907674,0.443471033528694
6442,10,627474,0.0107981252062382,0.0593238911338407,0.855671634038593
6443,10,628811,0.0943622254063357,0.144018177925647,0.512758963569756
6444,10,628814,0.0574267035799876,0.0755339601462606,0.447596744080379
6445,10,629030,0.0164678497170282,0.0592584850855922,0.781252894718734
6446,10,629789,0.0407492489547362,0.0594763103918405,0.493708935743911
6447,10,630743,0.0452507907248623,0.0594339718150499,0.446948969837454
6448,10,631880,0.0252444939653511,0.0595102777605396,0.671675489530578
6449,10,633525,-0.0178815345262809,0.0591910757670741,0.762754894610869
6450,10,633866,0.000200896340667445,0.0591987258430992,0.997294227249457
6451,10,635779,-0.0516704302822024,0.120206764126033,0.667569736584035
6452,10,637667,0.023427038785768,0.0593116682847067,0.693094761092521
6453,10,639198,0.203261670658849,0.0899702884295349,0.0244798184222917
6454,10,639262,-0.0145059112121106,0.0593983484890766,0.807206927026429
6455,10,640020,-0.027846394853615,0.133741539257317,0.835184676859352
6456,10,640030,0.0285877784969995,0.0665551621766303,0.667795910069093
6457,10,642106,-0.0244985660152968,0.0590136013694827,0.678295842432583
6458,10,642327,-0.0435684053353984,0.0589665109947475,0.460478788706081
6459,10,642379,-0.0380937715363631,0.0587209631904376,0.516937780218976
6460,10,643441,0.00163668573853248,0.0614809254470797,0.978777040214242
6461,10,644500,-0.0270576193418043,0.0588615749571526,0.646027310052374
6462,10,646432,-5.95684874863389e-05,0.0588615373844625,0.999193104329055
6463,10,646676,-0.0115706308102542,0.0588759689824543,0.84431194807683
6464,10,649610,-0.0347296782134773,0.0589859414285002,0.556386153871807
6465,10,650585,-0.0236486460992945,0.0589551887580235,0.68856772372712
6466,10,652591,-0.0460315324838874,0.0603247911878136,0.445936284411591
6467,10,652698,-0.139682592603567,0.12512197921865,0.265022533093344
6468,10,652769,-0.0448391542306503,0.0615456172896979,0.46675906835804
6469,10,652783,-0.0440135778958298,0.0606510263726588,0.468512346085695
6470,10,653026,-0.0240197691310975,0.0589580328113858,0.683957853514639
6471,10,653249,-0.0244382329708457,0.0588843544419939,0.678378786311874
6472,10,653283,-0.0129036597352738,0.0588222712156906,0.826491034338934
6473,10,654372,-0.0438086190863631,0.0605883686484949,0.470125947988726
6474,10,654625,-0.0361602569552352,0.0620977527320653,0.560728381779417
6475,10,655074,-0.0326741006038684,0.0588228389857983,0.578927646933648
6476,10,656247,-0.0265652318427961,0.0588027960899322,0.651713446185718
6477,10,660234,-0.0297697063466158,0.0588667014151314,0.613373177821609
6478,10,660886,-0.0524127828496678,0.0587434006768699,0.372876018233189
6479,10,662071,-0.0681541872568017,0.0586827787479151,0.246263930887096
6480,10,662217,-0.0501672464349224,0.0588955258994318,0.394902247237104
6481,10,662415,-0.0507615426272855,0.0588185654839615,0.388712947476934
6482,10,662679,-0.0274257449315744,0.0592702309307469,0.643847482059151
6483,10,662711,-0.0332978153641458,0.058926578149227,0.572383081484247
6484,10,662934,-0.0622036488697548,0.0588826249071212,0.2915075946562
6485,10,665129,0.0245943335260378,0.0597551081136567,0.680893077562843
6486,10,665450,-0.000923850318429675,0.0593766368269822,0.987594881032636
6487,10,665759,-0.00254147926622672,0.0591391455637869,0.965746104018752
6488,10,666622,-0.0207997642158989,0.0593730108909882,0.726304833518293
6489,10,666742,-0.0104058208963682,0.0588961145963324,0.859860336019049
6490,10,667117,0.00873083806980363,0.0590852689693261,0.882611217663369
6491,10,669743,-0.0215296896078433,0.0590037713550944,0.715414512260008
6492,10,670300,-0.0156253446780595,0.0590596475246948,0.791496003849965
6493,10,670679,-0.02803448685322,0.058786964031338,0.633740722598155
6494,10,672846,-0.0275488840131069,0.0606994272498094,0.650210373141214
6495,10,673554,-0.0213968513000306,0.0588616684841509,0.716440957397785
6496,10,673954,-0.0343777706653515,0.0601924846166948,0.568274530158998
6497,10,674332,-0.0119986746459651,0.059496102111054,0.840289623645766
6498,10,674570,-0.00279779047839601,0.0592070436850237,0.962337231759173
6499,10,675971,-0.0313881661856626,0.0588554840528925,0.594155227037022
6500,10,677358,0.0510679432571202,0.117766074581041,0.664815611938546
6501,10,677377,-0.00712760889149422,0.0683572035470274,0.917014263381227
6502,10,678769,-0.0450536541926485,0.0595247607722881,0.44962106714833
6503,10,682740,-0.0632068586905868,0.0587523034132705,0.282742834068413
6504,10,682784,-0.0693496711809472,0.0589500578063058,0.240222198146009
6505,10,682904,-0.076749186096894,0.0587196202418013,0.192048202012636
6506,10,683731,-0.0599905933443839,0.0587748712504808,0.308102989800762
6507,10,683971,-0.0521196180668103,0.0593772973321532,0.380665498728512
6508,10,684045,0.000532395313827094,0.0638469022588141,0.993351528154617
6509,10,684759,-0.0706868527007725,0.0590006394675738,0.231693828060442
6510,10,685754,-0.0336566640803641,0.0589400070060595,0.568340909636501
6511,10,686560,-0.023184551729397,0.0590906588146147,0.695032268558225
6512,10,686698,-0.0146353691303486,0.0613242192738457,0.811511123877522
6513,10,686946,-0.0435079205855183,0.0590299539018903,0.461582631063874
6514,10,688164,-0.0326905670593697,0.0589723957760889,0.579699406898984
6515,10,688208,-0.0398576764930776,0.0588591053868811,0.498741027040759
6516,10,688286,-0.0463303492859189,0.0590125970481399,0.432925902695786
6517,10,688646,-0.0524279844423029,0.0588144243246733,0.373314453327222
6518,10,691082,-0.0345763960796584,0.0591247993457457,0.559053367589455
6519,10,691920,-0.0801971574493236,0.0592886076102709,0.177030975520978
6520,10,692021,-0.0531769179441584,0.0591551606926544,0.369297589554043
6521,10,692100,-0.0700737705022356,0.0587903048883469,0.234090434635938
6522,10,694743,-0.0669507966409492,0.0587015436980297,0.254839301633489
6523,10,695220,-0.0243574773756297,0.0597126381004272,0.683585871266735
6524,10,695691,-0.062624379952937,0.0587936150076889,0.287533294043142
6525,10,695712,-0.0605367787990401,0.0588091240940709,0.304007190835183
6526,10,695757,-0.0585989098932085,0.05864908393314,0.31840909260084
6527,10,695759,-0.0585989098932085,0.05864908393314,0.31840909260084
6528,10,695902,-0.0553012615760628,0.0589245901677721,0.348624559903021
6529,10,696080,-0.0509574559263576,0.0593514537824001,0.391159672906651
6530,10,696733,-0.0943954024581692,0.0589207750177432,0.110033822974658
6531,10,697010,-0.0800634673068208,0.0645537831109948,0.215703037318338
6532,10,697845,-0.0803407881772537,0.0589203936342336,0.173578784733666
6533,10,698466,-0.0757497146049467,0.058617466434315,0.197108243012942
6534,10,700536,-0.104087801914906,0.0586179750724674,0.0766442053148618
6535,10,700558,-0.110832006719907,0.058602567753029,0.0594097042235292
6536,10,701028,-0.0944112859394508,0.0586601724109384,0.108409357624622
6537,10,701746,0.0392339600790526,0.0747822862738989,0.600161093449189
6538,10,703629,-0.123633093790495,0.0585749704577874,0.0355025866335149
6539,10,703809,-0.138323242479724,0.0583833970587593,0.018363030992234
6540,10,703814,-0.139854281116882,0.0584644763206236,0.0172737046760937
6541,10,705116,-0.173520207305997,0.0579751302750412,0.00295695239204407
6542,10,705376,-0.206790453728136,0.0581329444599678,0.000425988922981027
6543,10,705423,-0.204650528024066,0.0577920742007151,0.000451800023296133
6544,10,709369,-0.175494075485615,0.0579956596002761,0.00266008765502796
6545,10,711335,-0.197357647108816,0.0586161795628038,0.000843782210256238
6546,10,712148,-0.186869487198709,0.0604768794590694,0.00216094736229049
6547,10,712180,-0.194518512204027,0.0650549896075069,0.00298492022462141
6548,10,712223,-0.16839479588616,0.0659380053397228,0.0110738891294307
6549,10,712403,-0.192023536538113,0.057860229720395,0.000998447421886447
6550,10,712477,-0.187050951368353,0.0579063560456326,0.00135310904245686
6551,10,712640,-0.195748485541099,0.0579019662645175,0.00080396632678842
6552,10,712728,-0.188005341646134,0.062349606515204,0.0027527899345157
6553,10,712774,-0.201851686260036,0.0649587142409051,0.00204056650713319
6554,10,713291,-0.184264472268983,0.0583013289971434,0.00171085944396187
6555,10,713298,-0.180803961778731,0.0583510959459488,0.00210069039067249
6556,10,713372,-0.188098203896714,0.0579878764424524,0.0012922859271185
6557,10,713455,-0.190551228901728,0.0580288695471713,0.001126916595248
6558,10,713844,-0.186516224365154,0.0580376838396687,0.0014310474958905
6559,10,713845,-0.184619365044117,0.0581512559600429,0.00163121188978373
6560,10,714773,-0.202930576226017,0.0578984898267516,0.00051553434722288
6561,10,714898,-0.171801112317045,0.0693973630225198,0.013769290037554
6562,10,714906,-0.186063766398174,0.0705315375260439,0.00870820230990067
6563,10,714907,-0.186063766398174,0.0705315375260439,0.00870820230990067
6564,10,714910,-0.193204346576914,0.0712011083945276,0.00698409325037213
6565,10,714919,-0.394313732594128,0.116311875852767,0.00077759557602848
6566,10,714920,-0.413626247073044,0.116286554822527,0.000426368119293735
6567,10,714924,-0.411858949308215,0.116219910811491,0.000447458903518695
6568,10,715567,-0.18749265205958,0.0580703140091138,0.00136008371810882
6569,10,715574,-0.18749265205958,0.0580703140091138,0.00136008371810882
6570,10,717717,-0.13439265550467,0.058962961436599,0.0232472384799646
6571,10,719602,-0.0999034289017436,0.0593265657076057,0.0930738253888792
6572,10,719648,-0.103806722552918,0.0623397221338752,0.0967645003829833
6573,10,719662,-0.0742579917357176,0.0605842744220421,0.221129643911486
6574,10,719708,-0.0749844569034797,0.0604397690585431,0.215559868640772
6575,10,720081,-0.105609901145373,0.0588271417212022,0.0734678452715462
6576,10,721398,-0.0954852445744132,0.0608631651504209,0.117578554435896
6577,10,722130,-0.114422112216867,0.0594256522360595,0.0549740586732285
6578,10,722262,-0.121966344548731,0.0590778699866574,0.0397002426323753
6579,10,722536,-0.152486715066633,0.0596503079213608,0.0109958234914049
6580,10,724256,-0.112493567834714,0.0588861418478214,0.0568972458322828
6581,10,724374,-0.109364728808447,0.0589370252909601,0.0643410478085793
6582,10,724397,-0.0913415434294129,0.0592635611883285,0.124145393213751
6583,10,724819,-0.086344152402791,0.0603795594549522,0.153594928285922
6584,10,725469,-0.144008878328966,0.0606565194379885,0.0181227140555902
6585,10,725678,-0.0997456883350607,0.0588972177971964,0.0912319912380829
6586,10,726314,-0.117040409162403,0.0586583910461961,0.0467796866754041
6587,10,726437,-0.0999522896874104,0.0588155466124502,0.0901211276259426
6588,10,726757,-0.107264367288717,0.0587188312304483,0.0685823582177374
6589,10,726837,-0.111251977603652,0.0589270181167815,0.0598509570987808
6590,10,726842,-0.111251977603652,0.0589270181167815,0.0598509570987808
6591,10,727369,-0.0993855108278146,0.0592062264307828,0.094108591315702
6592,10,727432,-0.0792517441345303,0.058969801380823,0.179831643160354
6593,10,728001,-0.106833062695806,0.0589501780312244,0.0707954977682469
6594,10,728402,-0.100359793099969,0.0589141292533034,0.0893560070715991
6595,10,745488,0.0581246888781743,0.0613581202142192,0.344132775250665
6596,10,745492,0.0644431100486752,0.0611748714192842,0.292866983081115
