SNP,Chr,Pos,Effect,SE,ERG11_HYR1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
7647,12,235026,-0.0987336556145725,0.062543923319391,0.115316811120994
7648,12,235332,-0.0642718142132332,0.0622479716093587,0.302538920587841
7649,12,236188,-0.0451488655274881,0.0625405703446242,0.470825745641624
7650,12,236470,-0.0437795165712902,0.0622943831416847,0.482653358977282
7651,12,236714,-0.0461063600074362,0.0623044519469647,0.459781491019167
7652,12,237173,-0.0345795456755979,0.0625027594101996,0.580443605975028
7653,12,238727,-0.0207572149951822,0.0622611262173647,0.739038112228232
7654,12,239002,-0.0012822626996305,0.0628774227535296,0.983741346409298
7655,12,240376,-0.029636655367705,0.0631793294181459,0.639296427434105
7656,12,241045,-0.00942624338669027,0.0623058406559084,0.87983346952784
7657,12,241614,-0.0390420216469017,0.06426427732292,0.543894541860209
7658,12,243827,-0.118348350487051,0.0907555019174588,0.193071333351801
7659,12,243991,-0.0537323469620519,0.0633625585973452,0.397004714423929
7660,12,245256,-0.06263660160771,0.0796369107630599,0.432086340089622
7661,12,245473,-0.0441356700558221,0.0626493655317724,0.481593985799979
7662,12,246924,-0.0530121179443074,0.0625511073156876,0.39729024320281
7663,12,247888,-0.0528554308824292,0.0626765309745062,0.399628959533567
7664,12,248056,-0.0299615947629839,0.0641861782300195,0.640936661066361
7665,12,248515,-0.0568171432651188,0.0646743350412675,0.380263807867003
7666,12,249601,-0.0285408851506948,0.0627756731061042,0.649641369007006
7667,12,249723,-0.0256030134267942,0.0622181563915417,0.68095281876336
7668,12,250868,-0.0680478405170905,0.0673000752633146,0.312655896080585
7669,12,251134,-0.0424766257164355,0.0642066810747121,0.508684302143271
7670,12,251728,-0.00734617517831898,0.0623332668579108,0.906251002437757
7671,12,251868,-0.00722515445291451,0.0623333069292818,0.90778849862856
7672,12,253093,0.0720817935268329,0.0847785165932548,0.395769895898999
7673,12,253770,-0.0364219871821283,0.0632962461071513,0.565373233399177
7674,12,254014,0.00222544330365554,0.0625711281376526,0.971648031152214
7675,12,256127,-0.0397210829720841,0.0633315643787496,0.530938500724594
7676,12,259721,0.0542657775719717,0.132765279399151,0.682982209629069
7677,12,259721,-0.0560405545945604,0.338614170616616,0.86864540043282
7678,12,259766,-0.0362476086518473,0.0643666737845501,0.57369537128611
7679,12,260220,-0.00600409413081058,0.062416750859104,0.923421372898331
7680,12,260852,-0.0274027269520436,0.0625018796475228,0.661342469577211
7681,12,260932,-0.0250011792045156,0.0626672183270243,0.690170189859565
7682,12,261503,0.0117962111968393,0.0624144111219358,0.85020284476713
7683,12,262552,0.0300174542136609,0.0623006902985624,0.63023540869752
7684,12,263103,0.0317277708182048,0.0636799387840633,0.618626515094734
7685,12,265316,-0.0098850721106135,0.0688770186843136,0.885963215109629
7686,12,265316,0.503658184660842,0.418404752544472,0.229489612765235
7687,12,266631,0.00378967110985603,0.0627725474683153,0.951893943195731
7688,12,271300,0.0509293398188949,0.0629915796860071,0.419341438286143
7689,12,271394,0.0435968932149872,0.0623625254833471,0.484957392499428
7690,12,272038,0.0521668462252303,0.0623498316666497,0.403338597338798
7691,12,274242,0.0472786152240916,0.0624433312035197,0.449468462104167
7692,12,275222,0.0673897914722348,0.0621261862597384,0.278783989050627
7693,12,275647,0.0830295721802551,0.0620725272561695,0.181880873642781
7694,12,276459,0.045085191379732,0.0627163997227712,0.472694117151146
7695,12,277526,0.0217668233401547,0.0631452312944008,0.730517316055647
7696,12,279975,0.0233684363241843,0.0620621048419433,0.706746837224212
7697,12,281400,0.0143054036241767,0.0622662724141395,0.818422506716744
7698,12,281460,0.0412270375870507,0.0629168484700058,0.512725683634037
7699,12,281802,-0.0219185701660529,0.0766411328606614,0.775053809116788
7700,12,281805,0.102542477824058,0.124988450237803,0.412532858145866
7701,12,282684,-0.0639188369462664,0.0878659558697756,0.467427320771795
7702,12,282691,-0.060919935335121,0.0890211382786544,0.49421512139332
7703,12,282692,-0.0136670145344878,0.0842157736758287,0.871173740529708
7704,12,282693,-0.074633418876284,0.0859066681186423,0.385561424944915
7705,12,282769,0.0284560243882177,0.0638519946273674,0.656118949186387
7706,12,283368,0.0710714964725592,0.0623804208507117,0.255340665845102
7707,12,283720,0.0401875861728563,0.0673922378021826,0.551341226613175
7708,12,284459,0.0560525169118298,0.0625541167250303,0.370829010884201
7709,12,284882,0.0551218506774491,0.0625204186239162,0.378559775851758
7710,12,286066,0.0720913642863097,0.0620478666992785,0.246074492144109
7711,12,289576,0.0376573928626917,0.0622682196623512,0.545726319632427
7712,12,290595,0.0849656867855425,0.0621687507308896,0.172590911427615
7713,12,290718,0.0877412320928799,0.0621578282984205,0.158952179810806
7714,12,290736,0.0780442254790477,0.0620186317013717,0.209078915643142
7715,12,291984,0.0950844587847377,0.0654050708182775,0.146896307839688
7716,12,292112,0.0824900080250083,0.0679635691338845,0.22565899968626
7717,12,292251,0.080365568339522,0.0626284827097071,0.200259906086405
7718,12,293404,0.0775752489311246,0.065115479026284,0.234317073641905
7719,12,294765,0.123262445957952,0.0620066558702548,0.0475959302433473
7720,12,299795,0.120096968813377,0.06221279536609,0.0543552582160541
7721,12,300917,0.110878059999097,0.0623948529497047,0.0764229294344549
7722,12,301172,0.117379557356187,0.0622480338439164,0.0601596757074848
7723,12,301957,0.0922187928851096,0.0623169347858629,0.139809114919721
7724,12,301966,0.0863880165507075,0.0625124757817629,0.167866327915274
7725,12,303253,0.0508083629232007,0.0632717830086162,0.422504834832502
7726,12,310274,0.0569130059116924,0.0636112884959663,0.371557224549385
7727,12,311616,0.0630559607453103,0.0623153702023027,0.312286325686724
7728,12,313965,0.029096486821725,0.0627451966876403,0.643130929451044
7729,12,316991,0.0341836086328407,0.0623910462937549,0.584111749497383
7730,12,320775,0.00648444338985381,0.0623162716796816,0.917183220439279
7731,12,320834,0.00314984460662396,0.0626811203778995,0.959950085247275
7732,12,321460,0.032314237037757,0.0623879210942491,0.604812994720034
7733,12,322104,0.0228699919551533,0.0763202463520555,0.764614207606176
7734,12,322765,-0.018915615206829,0.0625856172100858,0.762650298488555
7735,12,322893,-0.00212287756549896,0.062834853598751,0.973067666674817
7736,12,324002,-0.000929490913567463,0.0622075362194669,0.988087074385488
7737,12,326764,-0.0142863960669004,0.0622029084515795,0.818478057294716
7738,12,327439,0.00451616604439906,0.0644801803789409,0.944201800870028
7739,12,327719,-0.817903266512189,0.41253848964724,0.0481857973786987
7740,12,331041,-0.0112426879379021,0.0628705604213963,0.858179451480741
7741,12,331113,0.00910761644714786,0.0623360632474006,0.883921821576386
7742,12,334170,0.00891265401851433,0.0624753116115204,0.886641034879253
7743,12,336413,0.0201848061453224,0.0631790860948819,0.749547322437717
7744,12,336436,0.0369774567537473,0.0626846057617449,0.555637142638235
7745,12,340645,0.0206190165474611,0.0627844595303891,0.742796739998761
7746,12,341809,-0.125208738734563,0.0619430140537483,0.0439974237348465
7747,12,342319,-0.104099085424924,0.0620377806789274,0.0942331412053612
7748,12,342533,-0.105892201614534,0.0622603314228087,0.089861743937788
7749,12,344627,-0.0829405074858577,0.061927172705101,0.18132712851893
7750,12,344703,-0.0896107595396704,0.0621433444290409,0.150188710274557
7751,12,345286,-0.0922950251782014,0.06249560370133,0.140614281971361
7752,12,345678,-0.102922510359077,0.0620918339824524,0.0982895835382919
7753,12,345797,-0.0888771430672868,0.0622559535417108,0.154288536393776
7754,12,346208,-0.100467322571206,0.0641273635403532,0.118084503678069
7755,12,347029,-0.0765579083478753,0.0623023050667163,0.219960315436541
7756,12,348244,-0.0729194968512183,0.0622764441426657,0.242428720750906
7757,12,355621,-0.0433553837865689,0.0663403385329195,0.513840287449823
7758,12,355836,-0.0870361530734266,0.0631598905686696,0.169067238120078
7759,12,356572,-0.0654730549016745,0.0634424660833904,0.302775475127742
7760,12,360406,-0.080643804707528,0.0622891918857689,0.196281096425429
7761,12,362214,-0.0672019762205742,0.0626375940573417,0.284062469382424
7762,12,362425,-0.0790085486304342,0.0627936163208085,0.209141693481903
7763,12,364406,-0.0733137123902417,0.0624719675846878,0.241368216972675
7764,12,364988,-0.100253507361788,0.0624941397881321,0.109562813343934
7765,12,365389,-0.0742406744567297,0.0659679866119532,0.261182212676555
7766,12,367673,-0.0992571249076318,0.0622912907810786,0.111957603754909
7767,12,367859,-0.0722286130903828,0.0629991869909682,0.252364579195789
7768,12,368150,-0.0755966152104529,0.0624282379065264,0.226729939295048
7769,12,369495,-0.109956030663413,0.0650105467218114,0.0916512588693758
7770,12,369873,-0.0961868264749487,0.0620739519150652,0.122145083977652
7771,12,371279,-0.108786360767065,0.0622262060278977,0.0812917621136685
7772,12,371365,-0.109877548470587,0.0625957457043383,0.0800665513167428
7773,12,371483,-0.145062892038488,0.0667306826357362,0.0303799792563588
7774,12,372955,-0.0826716132425907,0.0629921005211875,0.190233716844441
7775,12,373553,-0.131968969194593,0.0654923705098454,0.0446594012221885
7776,12,376948,-0.0919523065792048,0.0623450257211849,0.141132343997686
7777,12,379144,-0.109089064210652,0.0629974368104834,0.084210802962922
7778,12,379244,-0.129214544197194,0.0629185961645653,0.0407430844067816
7779,12,379289,-0.134928682391227,0.0625948703173222,0.0317913647218845
7780,12,379634,-0.127379927513502,0.0631643167490767,0.0444895223234264
7781,12,379693,-0.139289243581409,0.0621531281843861,0.0256429913900783
7782,12,379794,-0.137577182089604,0.0622900930413983,0.0278407992842535
7783,12,379800,-0.140452516862124,0.0623779962322853,0.024959642593364
7784,12,379874,-0.122310659444491,0.0627442419122649,0.0520449389254698
7785,12,379915,-0.108244765007026,0.0627108473923452,0.085205653193193
7786,12,379925,-0.104615146644529,0.0628666852120076,0.0969839815720447
7787,12,380248,-0.117421766249975,0.0621233256989105,0.059558253222361
7788,12,380270,-0.116912403628957,0.0623047444492511,0.0614168591113105
7789,12,380619,-0.115595036267776,0.0621330300897157,0.0636540968170311
7790,12,381157,-0.106883787703268,0.0622810408428552,0.0870113984981289
7791,12,381256,-0.110125096056275,0.0621332925486748,0.077190494151567
7792,12,381370,-0.114080622210507,0.0621888512231505,0.0674328108172833
7793,12,381823,-0.119759665228435,0.0623649797189453,0.055625080470528
7794,12,381898,-0.112735155553303,0.0621200308148721,0.0704039471961329
7795,12,381902,-0.112735155553303,0.0621200308148721,0.0704039471961329
7796,12,381911,-0.111026009578726,0.0621795592267012,0.0750271447850226
7797,12,382117,-0.128897221507305,0.0621338232926162,0.0387562492756445
7798,12,382258,-0.112676059826018,0.0624280990857184,0.0719434102331262
7799,12,382278,-0.12858813928471,0.063807109788082,0.0446346197658823
7800,12,382340,-0.123779600268255,0.065315799893494,0.0588967287868322
7801,12,382385,-0.179227609926843,0.0671585758263446,0.00796546876872957
7802,12,382405,-0.14851360271883,0.0644655409701994,0.0218160767892562
7803,12,383137,-0.104253312524743,0.0635789614793704,0.101948909323719
7804,12,383826,-0.0872840427432668,0.0625386583326837,0.163687704949736
7805,12,384824,-0.0963107289090471,0.0627572832068395,0.125764548237682
7806,12,386305,-0.140492380865925,0.127565552129684,0.27150135711726
7807,12,387634,-0.0743344317714061,0.0626541264673913,0.236252330827178
7808,12,388695,0.0334391909181452,0.0633226611662095,0.597778241673514
7809,12,394590,-0.0283852055985453,0.0631645003973959,0.653429434147204
7810,12,397486,-0.0543854920790854,0.0627900158644627,0.386996918039254
7811,12,397605,-0.0480326272666,0.064694503882008,0.458306681197642
7812,12,399145,-0.0395451441193256,0.0630244465076629,0.530765219113913
7813,12,401564,-0.0251687104608784,0.0633381658616078,0.691334526091232
7814,12,407847,0.00524826970279151,0.0633392841118649,0.934010118451834
7815,12,408660,0.0228895893308879,0.0623685427679479,0.713834927261617
7816,12,411161,0.0138771033399071,0.0625105483467763,0.824445227496354
7817,12,413007,0.0436108150695977,0.0632771574119144,0.491148206983807
7818,12,413638,0.0433751260676679,0.0633637177348233,0.494082160982524
7819,12,414413,0.0382145945050325,0.0624514546547313,0.540992009553815
7820,12,415279,0.0507102577931769,0.0630197015510088,0.421549964317907
7821,12,415537,0.0733998494373883,0.0634892196107201,0.248422335334397
7822,12,416026,0.0357100918796207,0.0627078175856789,0.569400809130581
7823,12,416918,0.0470624716126628,0.0623613370870209,0.450947858918805
7824,12,417289,0.0664750519661371,0.0623172102035778,0.286827028348366
7825,12,417956,0.0665232448587001,0.0620566593979169,0.284463167446175
7826,12,418313,0.0694535171059723,0.0626553500743779,0.268400184940981
7827,12,418844,0.0730318925547487,0.0624623914502333,0.243106391473009
7828,12,418928,0.0796243979425867,0.0623501511426736,0.202423177027664
7829,12,419081,0.0583233276109906,0.062243813056731,0.349391944815632
7830,12,419261,0.0604255903500754,0.0625897393943143,0.334993775054538
7831,12,419264,0.0587080007198798,0.0625051680584521,0.348244455806697
7832,12,420304,0.0585143357009613,0.0624173583435901,0.34915833032874
7833,12,423554,0.0944262919686289,0.0748477729670297,0.207933739701974
7834,12,423791,0.0448758346866329,0.0620969917328056,0.47035916333966
7835,12,425418,0.0609210695298293,0.0622417027969226,0.328357923611821
7836,12,425540,0.0651116224370684,0.0623093812503743,0.296750479814247
7837,12,426662,0.193121125940413,0.12876632358938,0.134565270361392
7838,12,430049,0.150753719976592,0.0627426277691576,0.0167887191113789
7839,12,431739,0.147258383394577,0.0618581937543056,0.0178154683775311
7840,12,431754,0.148213196067089,0.0619470565393024,0.0172526779398586
7841,12,433534,0.130760074130438,0.0617185253177109,0.0348179588554121
7842,12,433955,0.110212176290795,0.0622540948933443,0.0775301955771586
7843,12,439038,0.134503525324025,0.0621317386314759,0.0310717809605607
7844,12,440337,0.113106489595731,0.0652010666767804,0.0836608444225636
7845,12,440342,0.119100692907674,0.0654641456875022,0.0697085532347178
7846,12,440358,0.109631191773242,0.0649524438123521,0.0923197052460224
7847,12,440640,0.103958368035506,0.0626579531629161,0.0979755680984277
7848,12,441152,0.106807966850748,0.0625772680598965,0.0887354132552883
7849,12,441523,0.0576097031295888,0.128924799165173,0.655259313178524
7850,12,441612,0.0744260697305904,0.0653567402561012,0.255572751540633
7851,12,441632,0.106366281144847,0.064384056622481,0.0994116376268462
7852,12,441706,0.0950247762474631,0.0623379730930239,0.128317126960082
7853,12,442034,0.100650482327933,0.0626732513860743,0.109177733925312
7854,12,442615,0.115202249533018,0.0627356315465941,0.0671521791282534
7855,12,442798,0.138753967733151,0.0659719643627862,0.0361533310345806
7856,12,442818,0.120870992364986,0.0736900015972648,0.10184120892394
7857,12,442845,0.125942123852952,0.0639148446314642,0.0495659161446083
7858,12,442873,0.109698183624524,0.0643892178511137,0.0893222397323546
7859,12,443030,0.119235088116036,0.0618416186980633,0.0546480160953679
7860,12,443164,0.109285962851758,0.0620937594695332,0.0792712901834747
7861,12,448368,0.12559734621191,0.0621354512140796,0.0439980531541243
7862,12,449184,0.176206582632987,0.0714773554183244,0.0141685831220188
7863,12,449482,0.161195210617442,0.0618131070462577,0.00949993348198197
7864,12,449594,0.180278645029713,0.147854381144666,0.223544962451333
7865,12,449594,0.0405536038355763,0.0920975389921017,0.659965305557335
7866,12,450044,0.161490508428772,0.0622984597094815,0.00993242577449288
7867,12,451397,0.158003448714463,0.0672645437114135,0.0193753755274485
7868,12,451522,0.193122539797126,0.101609594193586,0.0581644868648365
7869,12,451539,-0.0396929201091869,0.205202827002493,0.8467314232941
7870,12,460659,0.124734024560031,0.0617008879190597,0.0439726402132056
7871,12,460676,0.105768697359002,0.162761407151313,0.516218922442365
7872,12,460676,0.151235310393453,0.126098198173284,0.231198028229172
7873,12,460678,0.382934784436083,0.275692618720654,0.16571088727105
7874,12,490980,0.123503026650472,0.0621143628815974,0.0475485851621459
7875,12,491862,0.135519252604008,0.0631863577162532,0.0326545744456686
7876,12,491877,0.132894580188242,0.0628205900337851,0.0350905711966123
7877,12,491881,0.150332738266801,0.0628596385885482,0.0172997316333144
7878,12,493255,0.124640999870464,0.0624127266793709,0.0465876651296507
7879,12,494431,0.144600680640332,0.064261998038794,0.0250531785446478
7880,12,494834,0.119911104147497,0.0636840870909835,0.0605352921833556
7881,12,497319,0.171860989744273,0.0669673220498085,0.0106896287143856
7882,12,498059,0.137196380455391,0.0629431252826141,0.0299409491054829
7883,12,498728,0.111233934653939,0.0638832144029379,0.0825184086415934
7884,12,500001,0.135212197969169,0.0623072917474646,0.0306666994143784
7885,12,501100,0.113516517029964,0.0623210238616596,0.0693801171983331
7886,12,501110,0.11131753960892,0.0622765653547513,0.0747192077903195
7887,12,501203,0.102248101996692,0.0624184740307333,0.102290503251597
7888,12,501434,0.110297128588028,0.0620232646009919,0.0762121756058206
7889,12,501512,0.127889399840462,0.0619274977516603,0.0396387412489043
7890,12,501527,0.118000072843706,0.0619830911914462,0.0577562394544233
7891,12,501576,0.119125264590414,0.0620097074684367,0.0555274232296881
7892,12,501622,0.119564223554051,0.0623312528438511,0.0558912400484887
7893,12,501644,0.127665567037844,0.0621245100926517,0.0406149525401327
7894,12,501701,0.104655508411586,0.0627281047223252,0.096123239280615
7895,12,501734,0.119800235766127,0.0622680944270437,0.0551655536965833
7896,12,502343,0.112846916070795,0.0621075170350968,0.070070984331948
7897,12,503313,0.118130253172223,0.0622866767958073,0.0587025644626912
7898,12,504262,0.0834441716151382,0.0627880553376624,0.184712384441083
7899,12,505016,0.029807741554391,0.0623009755384272,0.632627969944285
7900,12,506655,0.0428901415702027,0.0621877552215343,0.490843617145724
7901,12,508853,0.0514333017620092,0.0627965560985239,0.413312466589466
7902,12,509786,0.0318077564140075,0.0622375767590092,0.609621553549221
7903,12,509982,0.0119890623013712,0.0624336410308029,0.847829997808406
7904,12,510241,0.100340392852213,0.069149415643828,0.147649429088611
7905,12,510268,0.0333302727828194,0.0664355886070284,0.61619620630853
7906,12,510429,0.191553648643685,0.126767344413332,0.131666626514536
7907,12,511533,0.0202674905408368,0.065745850811386,0.758058522029703
7908,12,511548,0.0346924229063494,0.0649869767300549,0.593790622945009
7909,12,511773,-0.014724264926767,0.0625888081460234,0.814148041127619
7910,12,511884,-0.00910428723336975,0.0629151396271741,0.885024467690894
7911,12,511957,-0.00899987436569533,0.0630036720787685,0.886492657848198
7912,12,512394,-0.00462851166728383,0.0620955332090399,0.940624080804072
7913,12,514437,0.0605822382959326,0.0619732012240832,0.328963708316305
7914,12,514956,0.0882524004299574,0.0728591541172758,0.226600660278834
7915,12,514965,0.118498169505223,0.0762441114199451,0.121034120263335
7916,12,515006,0.102867426315508,0.064052921449941,0.109173428586877
7917,12,515351,0.0885446804753411,0.0622572955634783,0.155840214656542
7918,12,518231,0.0361435438972998,0.0626920186905875,0.564627504231591
7919,12,520399,0.0550218399286393,0.066982540562769,0.411952648878934
7920,12,528235,0.0633043074912921,0.0623265625714271,0.310473883909312
7921,12,528800,0.0588393683443228,0.0624793301224474,0.346969107053215
7922,12,530174,0.0721016105680545,0.0620066746584514,0.245694500477227
7923,12,536833,0.0517632186647294,0.0632726987395713,0.413853557033288
7924,12,537339,0.0632165426191117,0.0625754006977216,0.313069451005628
7925,12,537571,0.0661800744697118,0.0626139816420475,0.291255539748012
7926,12,543141,-0.0780730449299089,0.0625520042574333,0.21281061906483
7927,12,543480,-0.0766197940304295,0.062453718267935,0.220705930136791
7928,12,543544,-0.0844253709677931,0.0627090750581697,0.179068913837758
7929,12,543736,-0.0706300267117945,0.0631738518407241,0.264316059113351
7930,12,543764,-0.103119474913754,0.0728874645434153,0.158015507573879
7931,12,545567,-0.0565783064602098,0.0621980717110705,0.363629224706539
7932,12,545673,-0.0624550213066414,0.0622918085694563,0.316730954049097
7933,12,545933,-0.0948805821115646,0.124418752233616,0.446216808552271
7934,12,546061,-0.0727001443293783,0.0635398908108952,0.253330297855026
7935,12,546355,-0.106591524690695,0.0624644191723557,0.088806448168637
7936,12,547680,-0.211751103737037,0.194302786873121,0.276544801346165
7937,12,548125,-0.0661255222755547,0.062361981812702,0.289710394727397
7938,12,548327,-0.0720077413412792,0.063250833384004,0.255705782193678
7939,12,548452,-0.0567533741598931,0.0627198387215537,0.366150789220931
7940,12,548551,-0.0908316075916235,0.062618300524021,0.147790371658232
7941,12,548902,-0.0920280383526487,0.0672480256348948,0.172030046285911
7942,12,549297,-0.0590938452031098,0.0624636711527516,0.344769479631779
7943,12,550608,-0.0364069775410685,0.0666855749710682,0.585445282709361
7944,12,551811,-0.0884090239985295,0.0621393172522998,0.155690286005392
7945,12,552053,-0.0716602179623925,0.0619397092915657,0.248081209654798
7946,12,552056,-0.0716602179623925,0.0619397092915657,0.248081209654798
7947,12,552707,-0.128933384307902,0.128993514799647,0.31822081492282
7948,12,552708,-0.217744703748016,0.133233968905702,0.103086652008916
7949,12,552741,-0.177727506787288,0.0858453402723655,0.0391488718429826
7950,12,552743,-0.0883893436592634,0.0627688830534867,0.159960412315168
7951,12,553350,-0.0619569671844067,0.0621540101902168,0.319529959162713
7952,12,553633,-0.0683749617692019,0.0622355857216579,0.27267067573788
7953,12,553701,-0.0826631341721437,0.0636401528438137,0.194820980465658
7954,12,553702,-0.0414223398712741,0.19259077696937,0.829829493547004
7955,12,553802,-0.0742662892601347,0.061958354878513,0.231468713704774
7956,12,555317,-0.0792649869885717,0.0651386571435995,0.224468320078974
7957,12,556335,-0.0934594768850445,0.0620423345109835,0.132863368946842
7958,12,556427,-0.0806597232297206,0.0624558358017941,0.19738638512413
7959,12,556610,-0.0780533908198428,0.0625706969596352,0.213061966501298
7960,12,556749,-0.0736741425391649,0.0625324404851209,0.239520569953628
7961,12,556961,-0.0694149924270921,0.0624485731212306,0.267086226542795
7962,12,557450,-0.0743861564703031,0.0621587467620198,0.232221684868645
7963,12,557933,-0.0641585428889913,0.0624016440055752,0.304581047308274
7964,12,559220,-0.110488973055775,0.121331402870588,0.363107592605055
7965,12,559220,-0.206492960075036,0.234570115309837,0.379293678711608
7966,12,560481,-0.068325686204357,0.0631489822027126,0.280001732776761
7967,12,560601,-0.120662315234695,0.0744226353462277,0.105843564905896
7968,12,563476,-0.0288374155378415,0.0670289575839608,0.667295785796985
7969,12,563492,-0.00754637180045181,0.124781013130539,0.951810018552802
7970,12,563498,-0.0156783022231071,0.124707670110409,0.900024797831664
7971,12,563504,-0.0434784833276556,0.125178034734706,0.728548026749886
7972,12,563514,0.347446889951418,0.210588698638366,0.0998561797550239
7973,12,563530,0.0317030568670118,0.207425816645363,0.878611417315757
7974,12,567889,-0.00356692704940707,0.0629548147823987,0.954849267982779
7975,12,568017,0.104648330975264,0.0889998177202587,0.240456669757856
7976,12,568225,-0.021151022704152,0.0630490220017409,0.737470244484889
7977,12,569918,0.00440001902473077,0.0624111845388187,0.943835233802717
7978,12,569926,0.0058263992127028,0.062234760817028,0.925464378806624
7979,12,570032,0.0101401791319556,0.0625928867533102,0.871396887155237
7980,12,570630,0.0123275469386415,0.0634070409731955,0.845959486430652
7981,12,570792,-0.00746506103652175,0.0624063967083738,0.904852124205729
7982,12,570843,0.0178551520901298,0.0623583666107577,0.774792357096284
7983,12,570923,0.0104271105818737,0.0627658825165352,0.868152079519904
7984,12,572030,-0.00218752831211348,0.0643758962465997,0.972911866973101
7985,12,574586,-0.0332827791593445,0.0621205915975433,0.592450144594069
7986,12,575797,-0.0219261478096154,0.0628423258546661,0.727366904140659
7987,12,576016,-0.0103162040495097,0.0621404846164141,0.868240802062488
7988,12,576037,-0.0104414631752622,0.0621404253499809,0.866655809840627
7989,12,576167,-0.0199420206326403,0.0626673392587809,0.750505999506722
7990,12,578337,-0.0290855107175898,0.0645348392479299,0.652486294034564
7991,12,581840,0.0143066155722262,0.0623481113645651,0.81864158563383
7992,12,582503,-0.0186333202666687,0.0625349440537649,0.76590400459933
7993,12,583133,-0.0247102422046783,0.0622275313356276,0.69153737851983
7994,12,583478,-0.0285156037451158,0.0624795616865535,0.648383829219419
7995,12,583525,-0.0294280567772359,0.062925444924994,0.640312427401148
7996,12,586321,-0.00939343056516083,0.062140899181663,0.879933155426001
7997,12,589446,0.000787424364502336,0.0622355193150005,0.989912317636073
7998,12,591195,0.0211386059715287,0.0627522050709507,0.736423844709856
7999,12,591943,0.0722942575822213,0.0649312304080624,0.26629539791382
8000,12,592679,0.0213252449968408,0.0632155912543038,0.736059941873457
8001,12,599102,0.0161462468166667,0.0649337351795571,0.803770488418843
8002,12,599143,0.0380425629832051,0.064416608323675,0.55518598232696
8003,12,599195,0.016894823710345,0.12428256777981,0.891947146031459
8004,12,599206,0.0317405439254365,0.0656485536569707,0.629046272501406
8005,12,599986,0.0123491506134011,0.0626939628849117,0.843960372035265
8006,12,601489,0.0652379144081676,0.0620605248080774,0.293886630959849
8007,12,603024,0.0505369785869304,0.0624789534747442,0.419138175712795
8008,12,604413,0.0683394585179325,0.0623890685489921,0.274098934727139
8009,12,605674,0.117750912960062,0.0883384414368113,0.183407168177745
8010,12,605678,-0.0168398047348866,0.247806836445799,0.94585963783062
8011,12,606111,0.0560319858610697,0.0621581380477906,0.367967725245608
8012,12,607318,0.0527034049330617,0.0629802898094626,0.40325776593905
8013,12,607324,0.0527034049330617,0.0629802898094626,0.40325776593905
8014,12,608102,0.013378279485461,0.0628521634006906,0.831564390069068
8015,12,609483,0.0183690478952692,0.0626175867698463,0.769424840441632
8016,12,609627,0.0138197085308456,0.062693093445143,0.825660362543454
8017,12,614130,0.0421645045198867,0.0645583031093731,0.514102216677584
8018,12,616786,0.00810725225493711,0.0628552215840975,0.897444592878769
8019,12,618828,0.0466917168934295,0.0627509142031579,0.457322923511987
8020,12,620961,0.0366889839397317,0.0629126042667271,0.560148666861394
8021,12,621603,0.0284954088612318,0.0628946623915714,0.650779846231224
8022,12,622770,0.0205834561582875,0.0630654011000678,0.744328238627857
8023,12,625064,0.0822600386109043,0.0976247165159336,0.400014406945433
8024,12,626279,0.0501312587281526,0.0625143241256051,0.423140844844344
8025,12,627996,0.0150468964686344,0.0631200035459201,0.811720398591271
8026,12,629746,0.00618786949145604,0.0626198492539979,0.92134011806549
8027,12,630550,-0.0146759044613885,0.063288531146219,0.816758715657256
8028,12,630568,-0.0191662618647247,0.0635079677020604,0.762987562673746
8029,12,632011,-0.0123685784821148,0.0626027492645939,0.84349330981237
8030,12,632062,-0.00816108043612185,0.0634037533008327,0.897655640852853
8031,12,632596,0.00701221482470162,0.0630487722718091,0.911505977377399
8032,12,634602,0.0226586000806477,0.0626647234773978,0.717878791670642
8033,12,641311,-0.649771799984843,0.312588951184501,0.038368776024982
8034,12,642387,0.0600686169892574,0.0627373747193103,0.338989676381832
8035,12,642476,0.0470418463163778,0.0628068160222086,0.454360401353868
8036,12,642557,0.0519498950629829,0.0625781799655916,0.407009465249707
8037,12,643160,0.0607147124756126,0.0626669401237273,0.333284585999897
8038,12,645078,0.0283680670038948,0.0650562395335949,0.663063725092567
8039,12,645231,-0.0412517462541497,0.0960680183795195,0.667893064879723
8040,12,645539,0.0355666176308336,0.0625116592160092,0.569745272023535
8041,12,646385,-0.148790677042041,0.128325609566389,0.247045215824495
8042,12,646861,0.0230782923062841,0.0623258450399346,0.711392620413944
8043,12,647722,0.0193743752494563,0.0626062202323376,0.757151133356201
8044,12,649862,-0.000259317854217081,0.0624597265208847,0.996689728784468
8045,12,657609,0.0273249906826806,0.0638645485827601,0.669015039476383
8046,12,659849,-0.0153954708799452,0.066917195181026,0.818172591462698
8047,12,662007,-0.00954811161217385,0.0626126497672688,0.878883713369875
8048,12,662318,0.000950653519324135,0.0624984700197291,0.98787257581978
8049,12,662710,0.0237518569962464,0.0624857035995365,0.704087423550632
8050,12,662864,0.0150104874825847,0.0633255425925113,0.812765697632234
8051,12,663839,0.020235013317483,0.0624892101377527,0.746269020881732
8052,12,666390,-0.00136243713563992,0.0628258164173948,0.982710728900101
8053,12,669186,-0.0494202902931371,0.0638604470471641,0.439520020097563
